
[00:00:00.000 --> 00:00:04.360]  我們要繼續思想,在約翰福音裏主是蘇基督
[00:02:21.520 --> 00:02:24.640]  因爲認得他的聲音
[00:02:24.640 --> 00:02:27.360]  羊不跟着生人
[00:02:27.880 --> 00:02:30.160]  因爲不認得他的聲音
[00:02:30.160 --> 00:02:32.120]  必要逃跑
[00:02:32.120 --> 00:02:35.720]  耶穌將這比喻告訴他們
[00:02:35.720 --> 00:02:37.680]  但他們不明白
[00:02:37.680 --> 00:02:40.360]  所說的是什麼意思
[00:02:40.360 --> 00:02:44.240]  所以耶穌又對他們說
[00:02:44.240 --> 00:02:48.000]  我實實在在地告訴你們
[00:02:48.000 --> 00:02:50.800]  我就是羊的門
[00:02:50.800 --> 00:02:52.920]  凡在我
[00:02:52.920 --> 00:02:54.640]  以先來的
[00:02:54.640 --> 00:02:56.040]  就是賊
[00:02:56.040 --> 00:02:57.760]  是強盜
[00:02:58.160 --> 00:03:00.240]  羊卻不聽他們
[00:03:00.240 --> 00:03:02.320]  我就是門
[00:03:02.320 --> 00:03:05.160]  凡從我進來的
[00:03:05.160 --> 00:03:06.760]  必然得救
[00:03:06.760 --> 00:03:10.120]  並且出入得草喫
[00:03:10.120 --> 00:03:11.720]  到側來
[00:03:11.720 --> 00:03:13.760]  無非要偷蝕
[00:03:13.760 --> 00:03:15.280]  殺害
[00:03:15.280 --> 00:03:16.200]  毀壞
[00:03:16.200 --> 00:03:17.640]  我來了
[00:03:17.640 --> 00:03:20.480]  是要叫羊得生命
[00:03:20.480 --> 00:03:24.320]  並且得的更豐盛
[00:03:24.320 --> 00:03:27.680]  這裏是用一個羊圈牧人
[00:03:28.240 --> 00:03:30.600]  羊得生命的比喻
[00:03:30.600 --> 00:03:33.560]  當然不僅僅是指羊
[00:03:33.560 --> 00:03:35.280]  這裏有一個比喻
[00:03:35.280 --> 00:03:36.880]  叫
[00:03:36.880 --> 00:03:37.760]  羊
[00:03:37.760 --> 00:03:41.680]  或者翻譯爲人
[00:03:41.680 --> 00:03:43.480]  叫人得生命
[00:03:43.480 --> 00:03:46.160]  所以耶穌在這裏很清楚
[00:03:46.160 --> 00:03:48.120]  剛纔我們說明了
[00:03:48.120 --> 00:03:51.200]  在十字裏面說了兩次
[00:03:51.200 --> 00:03:54.680]  主耶穌說我就是羊的門
[00:03:55.840 --> 00:03:59.080]  然後在第九節再說我就是門
[00:03:59.080 --> 00:04:01.880]  剛纔讀過的經文我們都明白
[00:04:01.880 --> 00:04:03.120]  耶穌是指
[00:04:03.120 --> 00:04:05.840]  如何才能夠進入這個羊圈
[00:04:05.840 --> 00:04:07.440]  不是爬進去
[00:04:07.440 --> 00:04:08.840]  不是偷進去
[00:04:08.840 --> 00:04:11.520]  而是由牧人開的門
[00:04:11.520 --> 00:04:13.360]  透過這道門進去
[00:04:13.360 --> 00:04:15.840]  所以我們看到耶穌在這裏說
[00:04:15.840 --> 00:04:17.160]  這是"我是"
[00:04:17.160 --> 00:04:18.440]  就是祂的宣告
[00:04:18.440 --> 00:04:20.440]  祂說我是羊的門
[00:04:20.440 --> 00:04:24.720]  I am the gate for the sheep
[00:04:25.720 --> 00:04:27.440]  祂說我就是羊的門
[00:04:27.440 --> 00:04:30.120]  這就是主耶穌說到
[00:04:30.120 --> 00:04:34.040]  當時一個巴勒斯坦的背景
[00:04:34.040 --> 00:04:36.880]  來幫助我們去明白到
[00:04:36.880 --> 00:04:40.040]  祂要引伸出來
[00:04:40.040 --> 00:04:41.560]  祂的宣告
[00:04:41.560 --> 00:04:42.560]  祂的應許
[00:04:42.560 --> 00:04:45.440]  以及給我們人生的指示和答案
[00:04:45.440 --> 00:04:48.760]  這裏我們知道
[00:04:48.760 --> 00:04:50.320]  這個
[00:04:50.320 --> 00:04:54.080]  在當時一個背景
[00:04:54.480 --> 00:04:56.600]  祂提到羊的圈
[00:04:56.600 --> 00:04:59.520]  其實羊圈可以有兩種情況
[00:04:59.520 --> 00:05:01.080]  第一種情況
[00:05:01.080 --> 00:05:01.880]  這裏是巴勒斯坦
[00:05:01.880 --> 00:05:03.480]  如果有些人去過
[00:05:03.480 --> 00:05:06.000]  現在中東地都是牧羊
[00:05:06.000 --> 00:05:07.800]  一個畜牧的地方
[00:05:07.800 --> 00:05:10.960]  在二千多年前的時候更加如此
[00:05:10.960 --> 00:05:13.360]  在晚上的時候
[00:05:13.360 --> 00:05:15.520]  那些羊
[00:05:15.520 --> 00:05:16.520]  牧人要休息了
[00:05:16.520 --> 00:05:19.600]  所以羊就帶進去羊圈
[00:05:19.600 --> 00:05:22.000]  羊圈比較鞏固
[00:05:22.000 --> 00:05:24.400]  周圍有圍牆圍住
[00:05:24.880 --> 00:05:28.240]  而有一個通宵看門的人看守着
[00:05:28.240 --> 00:05:31.880]  所以晚上不要讓人進來偷東西
[00:05:31.880 --> 00:05:33.440]  就像今天我們一樣
[00:05:33.440 --> 00:05:35.360]  怕有人進屋偷東西
[00:05:35.360 --> 00:05:37.880]  當時的產業就是羊
[00:05:37.880 --> 00:05:41.200]  所以以防人偷
[00:05:41.200 --> 00:05:43.520]  羊圈有時候很大
[00:05:43.520 --> 00:05:46.160]  所以可能一個牧人又一羣羊
[00:05:46.160 --> 00:05:50.640]  到晚上的時候帶領他進去羊圈休息
[00:05:50.640 --> 00:05:51.680]  安揭
[00:05:52.640 --> 00:05:54.840]  但是到了日子的時候
[00:05:54.840 --> 00:05:57.880]  這個牧人就帶回自己的羣羊出來
[00:05:57.880 --> 00:05:59.240]  因爲有幾羣羊
[00:05:59.240 --> 00:06:01.360]  究竟打誰呢
[00:06:01.360 --> 00:06:03.880]  所以有時候羊會有印記
[00:06:03.880 --> 00:06:05.840]  屬於哪個人
[00:06:05.840 --> 00:06:07.720]  但是很多時候那些羊
[00:06:07.720 --> 00:06:09.520]  你說他聰明又不是
[00:06:09.520 --> 00:06:10.960]  不聰明又不是
[00:06:10.960 --> 00:06:12.800]  他有時候是亂中中 盲中中
[00:06:12.800 --> 00:06:13.640]  不過
[00:06:13.640 --> 00:06:17.240]  他發覺他認得主人的聲音
[00:06:17.240 --> 00:06:18.920]  或者有時候是笛子的聲音
[00:06:18.920 --> 00:06:22.160]  或者某一種他自己認得的聲音
[00:06:22.160 --> 00:06:25.560]  所以當主人來呼喚的時候
[00:06:25.560 --> 00:06:28.320]  這些羊羣就認得主人的聲音
[00:06:28.320 --> 00:06:30.120]  就歸回那個牧人一羣
[00:06:30.120 --> 00:06:31.880]  就要領他出來
[00:06:31.880 --> 00:06:33.320]  很有意思
[00:06:33.320 --> 00:06:37.960]  但是在日頭要帶他出去喫草
[00:06:37.960 --> 00:06:39.840]  所以去到某些地方的時候
[00:06:39.840 --> 00:06:42.160]  有時候就有些簡陋的
[00:06:42.160 --> 00:06:43.640]  所謂羊
[00:06:43.640 --> 00:06:45.880]  就不是羊的圈
[00:06:45.880 --> 00:06:47.960]  就是羊棚
[00:06:47.960 --> 00:06:50.880]  這個羊棚同時需要一個缺口
[00:06:50.880 --> 00:06:52.360]  所以那些羊可以進去
[00:06:52.360 --> 00:06:54.640]  有時候牧人看不切的時候
[00:06:54.640 --> 00:06:56.040]  就趕着一羣進去
[00:06:56.040 --> 00:06:57.800]  然後逐一點放出來
[00:06:57.800 --> 00:07:00.880]  讓他們在草上面喫草
[00:07:00.880 --> 00:07:02.320]  來餵養他們
[00:07:02.320 --> 00:07:05.000]  所以仍然受着這個羊棚的保護
[00:07:05.000 --> 00:07:07.720]  不會一下子就走失了
[00:07:07.720 --> 00:07:10.800]  所以他們就在這裏有一個缺口
[00:07:10.800 --> 00:07:11.840]  而這個缺口很多時候
[00:07:11.840 --> 00:07:14.560]  就是牧羊人在那個缺口站着
[00:07:14.560 --> 00:07:17.800]  當那些羊要經過他這個門口
[00:07:17.800 --> 00:07:19.640]  經過他這個牧人
[00:07:19.640 --> 00:07:21.000]  就可以出去
[00:07:21.000 --> 00:07:22.080]  又可以進來
[00:07:22.080 --> 00:07:26.120]  所以出入來得草喫
[00:07:26.120 --> 00:07:28.240]  最寶貴的意思在當中就是
[00:07:28.240 --> 00:07:29.880]  神看着他們
[00:07:29.880 --> 00:07:33.960]  在那裏有這個牧人來保護着他們
[00:07:33.960 --> 00:07:35.200]  使他們有平安
[00:07:35.200 --> 00:07:38.760]  就好像上帝看顧着他們的羊羣一樣
[00:07:38.760 --> 00:07:39.760]  有任何羊
[00:07:39.760 --> 00:07:41.160]  忽然間有需要的時候
[00:07:41.160 --> 00:07:43.000]  牧人留意到就去幫助他們
[00:07:43.000 --> 00:07:45.240]  有時候他們受傷或者卡住
[00:07:45.240 --> 00:07:47.720]  或者是有些問題
[00:07:47.720 --> 00:07:50.520]  牧羊人就去留意着他們
[00:07:50.520 --> 00:07:52.000]  去幫助他們
[00:07:52.000 --> 00:07:53.800]  有時候就回到這個羊棚
[00:07:53.800 --> 00:07:56.400]  晚上回到這個羊圈
[00:07:56.400 --> 00:07:59.280]  所以當耶穌說到這個
[00:07:59.280 --> 00:08:01.280]  有一些強盜來
[00:08:01.280 --> 00:08:04.240]  他們的強盜就是偷竊的
[00:08:04.240 --> 00:08:05.720]  毀壞的
[00:08:05.720 --> 00:08:08.440]  這裏當我們讀約翰福音的時候
[00:08:08.440 --> 00:08:10.800]  就明白他有上文下理
[00:08:10.800 --> 00:08:12.280]  在第九章的時候
[00:08:12.280 --> 00:08:16.800]  耶穌是與那些法利塞人對話
[00:08:16.800 --> 00:08:19.080]  那些假的師傅
[00:08:19.080 --> 00:08:21.920]  他們去領核子
[00:08:21.920 --> 00:08:26.360]  來指引很多當時的百姓走錯路
[00:08:26.360 --> 00:08:28.400]  所以主耶穌特別是在這裏說的時候
[00:08:28.400 --> 00:08:31.000]  一開始第一節就這麼說的時候
[00:08:31.000 --> 00:08:34.560]  他就說我實實在在告訴你
[00:08:34.560 --> 00:08:36.520]  有些是從別處爬過去
[00:08:36.520 --> 00:08:38.520]  那些是賊就是強盜
[00:08:38.520 --> 00:08:41.320]  其實他是反映到這些法利塞人
[00:08:41.320 --> 00:08:44.160]  特別是當時他指到一些假師傅
[00:08:44.160 --> 00:08:45.400]  一些假先知
[00:08:45.400 --> 00:08:48.600]  用一些錯誤的道理去教訓人的時候
[00:08:48.600 --> 00:08:53.360]  沒有辦法能夠引領人進入天國
[00:08:53.360 --> 00:08:58.160]  但唯有基督是真正的羊的門
[00:08:58.160 --> 00:08:59.760]  所以從那裏門進去
[00:08:59.760 --> 00:09:03.200]  那就可以去到豐盛之地
[00:09:03.200 --> 00:09:04.960]  去到得到保護的地方
[00:09:04.960 --> 00:09:07.200]  就能夠歸那個牧人
[00:09:07.200 --> 00:09:09.000]  也能夠受到他的保護
[00:09:09.000 --> 00:09:13.560]  不會被這些賊或者強盜偷竊
[00:09:13.560 --> 00:09:15.400]  殺害、毀壞
[00:09:15.400 --> 00:09:16.960]  他說我來了
[00:09:16.960 --> 00:09:19.920]  是叫他們得生命
[00:09:19.920 --> 00:09:21.080]  所以從這扇門
[00:09:21.080 --> 00:09:22.120]  我們可以看到
[00:09:22.120 --> 00:09:24.360]  究竟這扇門帶領我們什麼呢?
[00:09:24.360 --> 00:09:25.440]  我們知道上一次
[00:09:25.440 --> 00:09:27.120]  我們看《約翰福音》十四章
[00:09:27.120 --> 00:09:27.960]  其實耶穌就說
[00:09:27.960 --> 00:09:29.600]  我就是道路
[00:09:29.600 --> 00:09:30.600]  什麼呀?
[00:09:30.600 --> 00:09:31.720]  真理
[00:09:31.720 --> 00:09:33.040]  生命
[00:09:33.040 --> 00:09:33.920]  若不藉着祂
[00:09:33.920 --> 00:09:38.200]  就沒有人能夠扶納去指明那條道路
[00:09:38.200 --> 00:09:42.760]  但不單止耶穌在那條道路開了一條路
[00:09:42.760 --> 00:09:45.760]  耶穌更加在那條門
[00:09:45.760 --> 00:09:47.840]  能夠進入那條道路
[00:09:47.840 --> 00:09:51.680]  以至能夠走這條天路
[00:09:51.680 --> 00:09:56.120]  如何來進入正確的門呢?
[00:09:56.120 --> 00:09:58.960]  耶穌說我就是羊的門
[00:09:58.960 --> 00:10:02.280]  所以我們就明白到祂的意思了
[00:10:02.280 --> 00:10:04.440]  所以羊的門帶給我們什麼呢?
[00:10:04.440 --> 00:10:06.120]  透過這個羊的門
[00:10:06.120 --> 00:10:07.240]  第一,我們看見
[00:10:07.240 --> 00:10:10.200]  祂使我們得到拯救
[00:10:10.200 --> 00:10:11.960]  和得到生命
[00:10:11.960 --> 00:10:14.720]  最明顯祂說我就是門
[00:10:14.720 --> 00:10:17.240]  凡從我進來的
[00:10:17.240 --> 00:10:19.000]  那是怎樣呢?
[00:10:19.000 --> 00:10:20.480]  必然得救
[00:10:20.480 --> 00:10:22.400]  並且出入得草喫
[00:10:22.400 --> 00:10:23.200]  到側內
[00:10:23.200 --> 00:10:24.320]  無非要偷竊
[00:10:24.320 --> 00:10:25.720]  殺害、毀壞
[00:10:25.720 --> 00:10:29.520]  但是我來了
[00:10:29.520 --> 00:10:31.800]  是要叫羊
[00:10:31.800 --> 00:10:32.600]  或作人
[00:10:32.600 --> 00:10:33.720]  得生命
[00:10:33.720 --> 00:10:37.720]  並且得的更豐盛
[00:10:37.720 --> 00:10:38.440]  這次很多時候
[00:10:38.440 --> 00:10:40.280]  是我們《聖經》這句很熟的
[00:10:40.280 --> 00:10:43.560]  《佯福音》第十章第幾節?
[00:10:43.560 --> 00:10:44.240]  十章十節
[00:10:44.240 --> 00:10:45.000]  很容易記得
[00:10:45.000 --> 00:10:46.800]  十章第十節
[00:10:46.800 --> 00:10:47.400]  我來了
[00:10:47.400 --> 00:10:49.080]  是要叫人得生命
[00:10:49.080 --> 00:10:50.400]  這裏指的得生命
[00:10:50.400 --> 00:10:52.240]  就是上面第九節所說的
[00:10:52.240 --> 00:10:54.560]  凡從我進來的
[00:10:54.560 --> 00:10:57.120]  必然得救
[00:10:57.120 --> 00:10:58.000]  所以必然得救
[00:10:58.000 --> 00:11:02.720]  就是指這種得着屬靈永生的生命
[00:11:02.720 --> 00:11:03.760]  藉着這道門
[00:11:03.760 --> 00:11:06.000]  我們能夠進入這個門裏
[00:11:06.000 --> 00:11:09.360]  就能夠得到拯救
[00:11:09.360 --> 00:11:10.800]  必然得救
[00:11:10.800 --> 00:11:17.720]  而且得到神所給我們屬靈永生的生命
[00:11:17.720 --> 00:11:20.640]  救恩是每一個人都需要的
[00:11:20.640 --> 00:11:21.600]  每一個人說
[00:11:21.600 --> 00:11:23.840]  我不需要被拯救
[00:11:23.840 --> 00:11:25.880]  當然我們現在有時候都會聽到
[00:11:25.880 --> 00:11:27.040]  我不需要信耶穌
[00:11:27.040 --> 00:11:29.480]  或者我不需要信福音
[00:11:29.480 --> 00:11:30.160]  有些人覺得
[00:11:30.160 --> 00:11:31.640]  我什麼都夠
[00:11:31.640 --> 00:11:32.280]  我什麼都有
[00:11:32.280 --> 00:11:33.520]  沒有需要任何東西
[00:11:33.520 --> 00:11:34.120]  是嗎?
[00:11:34.120 --> 00:11:35.280]  真的?
[00:11:35.280 --> 00:11:36.040]  真的
[00:11:36.040 --> 00:11:36.720]  我們發現今天
[00:11:36.720 --> 00:11:37.800]  我們哪一個人
[00:11:37.800 --> 00:11:39.920]  就算你多麼有錢多麼有財勢
[00:11:39.920 --> 00:11:42.840]  多麼有能力多麼有知識
[00:11:42.840 --> 00:11:43.560]  我們都知道
[00:11:43.560 --> 00:11:45.240]  其實在我們人生當中
[00:11:45.240 --> 00:11:49.360]  我們仍然有很多不同的問題
[00:11:49.360 --> 00:11:50.840]  有壓力
[00:11:50.840 --> 00:11:52.600]  有罪咎
[00:11:52.600 --> 00:11:54.240]  有焦慮
[00:11:54.240 --> 00:11:55.640]  有怨恨
[00:11:55.640 --> 00:11:58.280]  有痛苦
[00:11:58.280 --> 00:11:59.800]  就算你擁有其他所有的東西
[00:11:59.800 --> 00:12:01.600]  我們知道這些在我們內心
[00:12:01.600 --> 00:12:02.840]  心靈的裏面
[00:12:02.840 --> 00:12:05.240]  我們有這些罪咎
[00:12:05.240 --> 00:12:06.240]  有這些痛苦
[00:12:06.240 --> 00:12:11.120]  有的時候用外表的東西來遮蔽着
[00:12:11.120 --> 00:12:14.360]  這個世界裏沒有一個人說他沒有問題
[00:12:14.360 --> 00:12:15.600]  也沒有一個人
[00:12:15.600 --> 00:12:20.640]  其實說他不需要人的拯救或者幫助
[00:12:20.640 --> 00:12:22.320]  但是主耶穌來到
[00:12:22.320 --> 00:12:23.200]  告訴我們
[00:12:23.200 --> 00:12:25.160]  祂就是我們生命的答案
[00:12:25.160 --> 00:12:28.560]  祂要將救恩賜給我們
[00:12:28.560 --> 00:12:32.000]  每一個人都需要主耶穌
[00:12:32.000 --> 00:12:33.360]  你需要
[00:12:33.360 --> 00:12:34.280]  我需要
[00:12:34.280 --> 00:12:35.880]  每一個人都需要
[00:12:35.880 --> 00:12:37.280]  最大的需要就是因爲
[00:12:37.280 --> 00:12:41.080]  我們和我們生命的源頭隔絕了
[00:12:41.080 --> 00:12:43.400]  因爲罪影響了我們的人生
[00:12:43.400 --> 00:12:45.120]  我們發覺罪影響了我們的個人
[00:12:45.120 --> 00:12:46.200]  影響了我們的家庭
[00:12:46.200 --> 00:12:47.680]  影響了我們的人際
[00:12:47.680 --> 00:12:48.840]  影響了我們的社會
[00:12:48.840 --> 00:12:49.800]  影響了我們的國家
[00:12:49.800 --> 00:12:51.520]  影響了整個世界
[00:12:51.520 --> 00:12:53.640]  罪影響了我們
[00:12:53.640 --> 00:12:56.840]  就是因爲我們和神隔絕了
[00:12:56.840 --> 00:13:00.120]  我們沒有辦法有這個屬靈永生的生命
[00:13:00.120 --> 00:13:03.120]  是因爲上帝賜生命的主
[00:13:03.120 --> 00:13:04.520]  本來和我們連結
[00:13:04.520 --> 00:13:07.480]  我們就能夠有生命平安
[00:13:07.480 --> 00:13:10.640]  我們就有人生的目標和價值
[00:13:10.640 --> 00:13:12.200]  但是罪難了我們
[00:13:12.200 --> 00:13:14.680]  所以我們有這些焦慮
[00:13:14.680 --> 00:13:16.160]  有這些痛苦
[00:13:16.160 --> 00:13:17.720]  有這些罪疚
[00:13:17.720 --> 00:13:19.880]  有這些難過
[00:13:19.880 --> 00:13:20.920]  有這些不安
[00:13:20.920 --> 00:13:22.080]  有這些怨恨
[00:13:22.080 --> 00:13:24.920]  有這些問題
[00:13:24.920 --> 00:13:25.960]  罪難了我們
[00:13:25.960 --> 00:13:30.800]  我們需要解決的就是與上帝和好
[00:13:30.800 --> 00:13:32.240]  我們與上帝和好
[00:13:32.240 --> 00:13:33.720]  我們就能夠連結
[00:13:33.720 --> 00:13:36.000]  這個賜生命給我們的主
[00:13:36.000 --> 00:13:37.960]  祂就能夠幫助我們
[00:13:37.960 --> 00:13:40.840]  有正確被創造的時候
[00:13:40.840 --> 00:13:42.360]  有的目的和意義
[00:13:42.360 --> 00:13:43.600]  祂救贖我們
[00:13:43.600 --> 00:13:46.280]  叫我們能夠復活於上帝
[00:13:46.280 --> 00:13:49.440]  連於祂就能夠得生命
[00:13:49.440 --> 00:13:54.320]  這個就是神所賜屬靈永生的生命
[00:13:54.320 --> 00:13:57.960]  主耶穌尋找彌揚
[00:13:57.960 --> 00:13:59.680]  其他的比喻我們知道
[00:13:59.680 --> 00:14:01.080]  祂來到這個世界
[00:14:01.080 --> 00:14:04.000]  就是爲着尋找拯救失常的人
[00:14:04.000 --> 00:14:07.120]  祂要帶領我們迷失了的羊羽
[00:14:07.120 --> 00:14:09.200]  上帝隔絕了的人
[00:14:09.200 --> 00:14:11.520]  能夠返回到祂的羊圈
[00:14:11.520 --> 00:14:13.120]  在神的保護當中
[00:14:13.120 --> 00:14:16.520]  在神的拯救的裏面
[00:14:16.520 --> 00:14:18.800]  所以祂有這個把握
[00:14:18.800 --> 00:14:19.680]  祂來到祂說
[00:14:19.680 --> 00:14:22.360]  我就是羊的門
[00:14:22.360 --> 00:14:25.400]  因爲世界上很多其他的門
[00:14:25.400 --> 00:14:27.400]  都不能夠打開
[00:14:27.400 --> 00:14:30.960]  進入這條通到永生之路
[00:14:30.960 --> 00:14:35.880]  與上帝復活的一個進程
[00:14:35.880 --> 00:14:38.120]  所以我們看到耶穌祂說
[00:14:38.120 --> 00:14:40.880]  祂能夠爲我們提供這套
[00:14:40.880 --> 00:14:43.320]  進天國與神和好
[00:14:43.320 --> 00:14:46.120]  得着拯救的門
[00:14:46.120 --> 00:14:47.600]  今天我們來環觀一下這個世界
[00:14:47.600 --> 00:14:49.280]  我們知道有很多不同的宗教
[00:14:49.280 --> 00:14:50.040]  很多的哲學
[00:14:50.040 --> 00:14:52.520]  很多的信仰
[00:14:52.520 --> 00:14:58.480]  企圖去找到我們生命最終的意義
[00:14:58.480 --> 00:15:02.640]  企圖找到解決人生命的答案
[00:15:02.640 --> 00:15:03.800]  但我們發覺很多
[00:15:03.800 --> 00:15:06.920]  都不能夠真正提供一個把握
[00:15:06.920 --> 00:15:07.960]  但唯有耶穌祂說
[00:15:07.960 --> 00:15:08.720]  我就是
[00:15:08.720 --> 00:15:11.440]  是一個很有把握的宣告
[00:15:11.440 --> 00:15:13.120]  我們今天看見
[00:15:13.120 --> 00:15:14.840]  有很多我們都熟悉的
[00:15:14.840 --> 00:15:16.400]  好像比如
[00:15:16.400 --> 00:15:17.120]  舉幾個例子
[00:15:17.120 --> 00:15:18.000]  大家都很熟悉的
[00:15:18.000 --> 00:15:19.080]  一些我們很大的
[00:15:19.080 --> 00:15:20.320]  這個世界的宗教
[00:15:20.320 --> 00:15:21.560]  好像印度教
[00:15:21.560 --> 00:15:24.680]  我們上個暑期的時候
[00:15:24.680 --> 00:15:27.520]  都曾經講過一些宗教
[00:15:27.520 --> 00:15:29.240]  一些異端
[00:15:29.240 --> 00:15:30.720]  去認識一下它們
[00:15:30.720 --> 00:15:31.880]  我們發覺原來
[00:15:31.880 --> 00:15:34.120]  這些都不能夠指引我們
[00:15:34.120 --> 00:15:36.760]  好像印度教
[00:15:36.760 --> 00:15:39.400]  它們指出人的問題
[00:15:39.400 --> 00:15:41.040]  它們說就是無名
[00:15:41.040 --> 00:15:43.240]  就是無知 無名
[00:15:43.240 --> 00:15:44.280]  所以它們是一種
[00:15:44.280 --> 00:15:46.560]  人生出來的一種困惑
[00:15:46.560 --> 00:15:49.080]  它們企圖去解脫
[00:15:49.080 --> 00:15:51.120]  從這些無名當中解脫
[00:15:51.120 --> 00:15:53.280]  所以它們就想了一些方法
[00:15:53.280 --> 00:15:57.440]  來透過祈禱去洗他們的罪
[00:15:57.440 --> 00:16:01.080]  或者去一些聖河
[00:16:01.080 --> 00:16:02.320]  一些聖地的地方
[00:16:02.320 --> 00:16:06.280]  來唸咒 祭祀
[00:16:06.280 --> 00:16:09.080]  希望改變他們的命運
[00:16:09.080 --> 00:16:11.680]  它們很着重這些修行
[00:16:11.680 --> 00:16:14.040]  所以有很多修行的方法
[00:16:14.040 --> 00:16:16.000]  比如一種叫做智慧度
[00:16:16.000 --> 00:16:17.880]  尋求人生的智慧
[00:16:17.880 --> 00:16:18.880]  行爲度
[00:16:18.880 --> 00:16:22.280]  尋求人生應該有的行爲
[00:16:22.280 --> 00:16:24.000]  應該怎樣來生活
[00:16:24.000 --> 00:16:25.800]  或者信愛度
[00:16:25.800 --> 00:16:27.880]  它們都覺得信心
[00:16:27.880 --> 00:16:28.760]  愛心很重要
[00:16:28.760 --> 00:16:31.000]  所以它們用這些方法去修行
[00:16:31.000 --> 00:16:33.960]  用這些修道的方法去修行
[00:16:33.960 --> 00:16:36.320]  而很多其實是剛剛
[00:16:36.320 --> 00:16:38.160]  跟那個名字相反的
[00:16:38.160 --> 00:16:41.360]  就是它們是用苦修黑己
[00:16:41.360 --> 00:16:46.280]  用苦行來去對付它們的肉體
[00:16:46.280 --> 00:16:50.240]  不是真正能夠表達出愛和信
[00:16:50.240 --> 00:16:52.440]  它們希望能夠解脫
[00:16:52.440 --> 00:16:54.200]  但是卻沒有把握
[00:16:54.200 --> 00:16:55.960]  所以用盡這些方法
[00:16:55.960 --> 00:16:59.440]  都沒有一個肯定的結果
[00:16:59.440 --> 00:17:03.360]  又好像我們中國人很多信佛教的
[00:17:03.360 --> 00:17:04.200]  佛教我們知道
[00:17:04.200 --> 00:17:06.560]  其實它是源於印度教的
[00:17:06.560 --> 00:17:09.840]  所以它們在原始的佛教
[00:17:09.840 --> 00:17:11.840]  跟印度教很相似
[00:17:11.840 --> 00:17:16.320]  它們也是來希望解決人的無名
[00:17:16.320 --> 00:17:22.040]  希望能夠超脫人世間的痛苦和無知
