
[00:00:00.000 --> 00:00:03.600]  麻煩讚美小組 我們一起低頭祈禱
[00:01:36.400 --> 00:01:38.400]  在主席蘇說我是真葡萄樹
[00:01:38.400 --> 00:01:40.400]  這個比喻的時候
[00:01:40.400 --> 00:01:42.400]  我們就要明白究竟葡萄樹
[00:01:42.400 --> 00:01:44.400]  是在聖經當中
[00:01:44.400 --> 00:01:46.400]  代表什麼呢
[00:01:46.400 --> 00:01:48.400]  如果你明白了他所說的
[00:01:48.400 --> 00:01:50.400]  葡萄樹是代表什麼呢
[00:01:50.400 --> 00:01:52.400]  對於明白這個比喻
[00:01:52.400 --> 00:01:54.400]  是絕對重要
[00:01:54.400 --> 00:01:56.400]  原來葡萄樹這些比喻
[00:01:56.400 --> 00:01:59.400]  在舊約聖經是多次出現的
[00:01:59.400 --> 00:02:01.400]  在二塞亞書
[00:02:01.400 --> 00:02:03.400]  在以西結書
[00:02:03.400 --> 00:02:06.400]  都有說到用葡萄樹做比喻
[00:02:06.400 --> 00:02:09.400]  譬如我們讀一讀二塞亞書那一段
[00:02:09.400 --> 00:02:13.400]  我要為我所親愛的唱歌
[00:02:13.400 --> 00:02:15.400]  是我所愛者的歌
[00:02:15.400 --> 00:02:17.400]  論他葡萄園的事
[00:02:17.400 --> 00:02:20.400]  我所親愛的有葡萄園
[00:02:20.400 --> 00:02:22.400]  在肥美的山崗上
[00:02:22.400 --> 00:02:26.400]  他挖掘原子
[00:02:26.400 --> 00:02:28.400]  撿去石頭
[00:02:28.400 --> 00:02:30.400]  栽種上等的葡萄樹
[00:02:30.400 --> 00:02:32.400]  在園中蓋了一座樓
[00:02:32.400 --> 00:02:34.400]  又作出壓走詞
[00:02:34.400 --> 00:02:36.400]  指望結好葡萄
[00:02:36.400 --> 00:02:38.400]  反倒結了野葡萄
[00:02:38.400 --> 00:02:40.400]  耶路撒冷的居民和猶大人
[00:02:40.400 --> 00:02:44.400]  請你們現今在我與葡萄
[00:02:44.400 --> 00:02:47.400]  我的葡萄園中斷定是非
[00:02:47.400 --> 00:02:49.400]  我為我葡萄園所做之外
[00:02:49.400 --> 00:02:51.400]  還有什麼可做的呢
[00:02:51.400 --> 00:02:53.400]  我指望結好葡萄
[00:02:53.400 --> 00:02:55.400]  怎麼倒結了野葡萄呢
[00:02:55.400 --> 00:02:57.400]  現在我告訴你們
[00:02:57.400 --> 00:03:00.400]  我要向我葡萄園怎樣行
[00:03:00.400 --> 00:03:02.400]  我必拆去梨花
[00:03:02.400 --> 00:03:04.400]  使它被吞滅
[00:03:04.400 --> 00:03:06.400]  拆毀長門
[00:03:06.400 --> 00:03:07.400]  使它被踐踏
[00:03:07.400 --> 00:03:09.400]  我必使它荒廢
[00:03:09.400 --> 00:03:11.400]  不再修理
[00:03:11.400 --> 00:03:13.400]  不再鑿掘
[00:03:13.400 --> 00:03:15.400]  荊棘疾禮
[00:03:15.400 --> 00:03:16.400]  倒要生長
[00:03:16.400 --> 00:03:19.400]  我也必命雲不幹雨在其上
[00:03:19.400 --> 00:03:22.400]  萬鈞之耶和華的葡萄園
[00:03:22.400 --> 00:03:24.400]  就是以色列家
[00:03:24.400 --> 00:03:26.400]  他所喜愛的樹
[00:03:26.400 --> 00:03:28.400]  就是猶大人
[00:03:28.400 --> 00:03:30.400]  他指望的是公平
[00:03:30.400 --> 00:03:32.400]  誰知倒有暴弱
[00:03:32.400 --> 00:03:34.400]  指望的是公義
[00:03:34.400 --> 00:03:36.400]  誰知倒有怨聲
[00:03:36.400 --> 00:03:39.400]  那你讀到這段經文的時候
[00:03:39.400 --> 00:03:42.400]  其實已經講得很清楚了
[00:03:42.400 --> 00:03:46.400]  這裏所講的葡萄園 葡萄樹
[00:03:46.400 --> 00:03:51.400]  就不是主耶穌隨便找一種植物來講
[00:03:51.400 --> 00:03:55.400]  怎樣可以聯於主
[00:03:55.400 --> 00:03:58.400]  有生長 有關係 有果子
[00:03:58.400 --> 00:04:00.400]  其實就不是那麼簡單
[00:04:00.400 --> 00:04:02.400]  背後其實
[00:04:02.400 --> 00:04:06.400]  主耶穌其實是想表達一個
[00:04:06.400 --> 00:04:09.400]  被揀選的一個新群體
[00:04:09.400 --> 00:04:11.400]  因為剛才已經講得很清楚
[00:04:11.400 --> 00:04:13.400]  你讀《二塞亞書》那裏
[00:04:13.400 --> 00:04:17.400]  他已經講明
[00:04:17.400 --> 00:04:20.400]  我所指的葡萄園就是以色列
[00:04:20.400 --> 00:04:23.400]  我所講的葡萄樹就是猶大人
[00:04:23.400 --> 00:04:24.400]  他已經是這樣講
[00:04:24.400 --> 00:04:25.400]  所以其實
[00:04:25.400 --> 00:04:28.400]  在舊約的歷史當中
[00:04:28.400 --> 00:04:32.400]  其實在神的計劃當中
[00:04:32.400 --> 00:04:35.400]  舊約的故事就是圍繞著
[00:04:35.400 --> 00:04:37.400]  神要在這個世界上
[00:04:37.400 --> 00:04:42.400]  揀選一群屬他的人來代表他
[00:04:42.400 --> 00:04:47.400]  來將他的心意展現在世人面前
[00:04:47.400 --> 00:04:51.400]  也叫世人因此因為認識神的選民
[00:04:51.400 --> 00:04:54.400]  而成為敬拜神的人
[00:04:54.400 --> 00:04:58.400]  這是舊約整個故事的一個精髓
[00:04:58.400 --> 00:05:01.400]  所以舊約的故事當中
[00:05:01.400 --> 00:05:06.400]  神為何要裏裏勸誡意識的人
[00:05:06.400 --> 00:05:09.400]  他失敗的時候要懲罰他們呢
[00:05:09.400 --> 00:05:13.400]  主要的原因就是因為他們是成為
[00:05:13.400 --> 00:05:16.400]  神所揀選的一個群體
[00:05:16.400 --> 00:05:20.400]  讓人看到世上一群敬畏神的人
[00:05:20.400 --> 00:05:22.400]  一群屬神的人
[00:05:22.400 --> 00:05:26.400]  他就成為了他們的代表
[00:05:26.400 --> 00:05:28.400]  而所以他們的失敗
[00:05:28.400 --> 00:05:32.400]  令到神朝夜到神的懲罰和憤怒
[00:05:32.400 --> 00:05:37.400]  比其他不信神的人更加加倍
[00:05:37.400 --> 00:05:42.400]  而從這樣的背景來說
[00:05:42.400 --> 00:05:44.400]  你再對比一下
[00:05:44.400 --> 00:05:46.400]  你就明白為什麼主耶穌說
[00:05:46.400 --> 00:05:48.400]  我就是真葡萄樹了
[00:05:48.400 --> 00:05:50.400]  意思就是說
[00:05:50.400 --> 00:05:52.400]  在舊約的那群意識力人
[00:05:52.400 --> 00:05:55.400]  他們本來就是葡萄樹
[00:05:55.400 --> 00:05:58.400]  但是其實他們失敗了
[00:05:58.400 --> 00:06:02.400]  他們也背棄了被神揀選
[00:06:02.400 --> 00:06:06.400]  所去跟從神所承擔的
[00:06:06.400 --> 00:06:09.400]  那一種對神的忠誠
[00:06:09.400 --> 00:06:11.400]  而因為他們的失敗
[00:06:11.400 --> 00:06:13.400]  因為他們對神的背叛
[00:06:13.400 --> 00:06:16.400]  而使他們揀選的地位
[00:06:16.400 --> 00:06:21.400]  現在好像要被取代
[00:06:21.400 --> 00:06:23.400]  所以主耶穌說
[00:06:23.400 --> 00:06:25.400]  我就是真葡萄樹了
[00:06:25.400 --> 00:06:28.400]  意思就是之前那個
[00:06:28.400 --> 00:06:30.400]  舊也好 假也好
[00:06:30.400 --> 00:06:34.400]  都不知道那個位置已經被取代了
[00:06:34.400 --> 00:06:39.400]  而當你從這樣的角度去看的時候
[00:06:39.400 --> 00:06:41.400]  所以主耶穌說
[00:06:41.400 --> 00:06:44.400]  我們就是知子知子要聯於葡萄樹
[00:06:44.400 --> 00:06:46.400]  所以整個的故事本身
[00:06:46.400 --> 00:06:48.400]  或者整個的比喻本身
[00:06:48.400 --> 00:06:51.400]  就不是在說一個individual
[00:06:51.400 --> 00:06:55.400]  或者是在說一個個體
[00:06:55.400 --> 00:06:57.400]  你一枝枝子 我一枝枝子
[00:06:57.400 --> 00:06:58.400]  其實不是的
[00:06:58.400 --> 00:07:03.400]  主耶穌是在說一個新的群體
[00:07:03.400 --> 00:07:05.400]  這個群體裡面
[00:07:05.400 --> 00:07:08.400]  你跟我就可能成為一個個別的知子
[00:07:08.400 --> 00:07:11.400]  但是這些知子是要聯於
[00:07:11.400 --> 00:07:17.400]  主耶穌就成為了一個新的樹
[00:07:17.400 --> 00:07:18.400]  所以主耶穌說
[00:07:18.400 --> 00:07:20.400]  我就是真葡萄樹
[00:07:20.400 --> 00:07:24.400]  你們現在是一群新的被揀選的人
[00:07:24.400 --> 00:07:26.400]  你們是屬於我的
[00:07:26.400 --> 00:07:29.400]  所以剛才讀到第十七節最後那裡
[00:07:29.400 --> 00:07:32.400]  你就明白到主耶穌為什麼說
[00:07:32.400 --> 00:07:35.400]  不是你們揀選了我 是我揀選你們
[00:07:35.400 --> 00:07:37.400]  並且分派你們去結果子
[00:07:37.400 --> 00:07:38.400]  叫你們的果子常存
[00:07:38.400 --> 00:07:41.400]  那裡說到揀選
[00:07:41.400 --> 00:07:44.400]  因為整個葡萄樹的觀念是揀選的觀念
[00:07:44.400 --> 00:07:46.400]  在舊約的當中神揀選他們
[00:07:46.400 --> 00:07:47.400]  揀選以色列人
[00:07:47.400 --> 00:07:50.400]  而現在去到新約的時候
[00:07:50.400 --> 00:07:54.400]  去到你和我去明白到
[00:07:54.400 --> 00:07:56.400]  我們自己的身份的時候
[00:07:56.400 --> 00:08:00.400]  原來我們就成為了一群
[00:08:00.400 --> 00:08:06.400]  新蒙揀選的群體
[00:08:06.400 --> 00:08:08.400]  當說到揀選這個觀念的時候
[00:08:08.400 --> 00:08:12.400]  很多時候可能我們平時很少說
[00:08:12.400 --> 00:08:15.400]  或者都說到揀選的時候
[00:08:15.400 --> 00:08:19.400]  很多時候都是在一些神學的討論當中說揀選
[00:08:19.400 --> 00:08:24.400]  但是整個的觀念本身
[00:08:24.400 --> 00:08:26.400]  當你想到揀選
[00:08:26.400 --> 00:08:32.400]  其實我們應該是會想到
[00:08:32.400 --> 00:08:37.400]  我們是有被神揀上的時候
[00:08:37.400 --> 00:08:39.400]  是一個特別的尊貴
[00:08:39.400 --> 00:08:41.400]  特別的恩典
[00:08:41.400 --> 00:08:42.400]  這樣的角度去想
[00:08:42.400 --> 00:08:45.400]  因為你只想到那些神學的觀念
[00:08:45.400 --> 00:08:46.400]  揀選這個名詞
[00:08:46.400 --> 00:08:47.400]  神怎樣揀選
[00:08:47.400 --> 00:08:48.400]  什麼時候揀選
[00:08:48.400 --> 00:08:49.400]  創世之前揀選
[00:08:49.400 --> 00:08:50.400]  創世之後揀選
[00:08:50.400 --> 00:08:51.400]  墮落前揀選
[00:08:51.400 --> 00:08:52.400]  墮落後揀選
[00:08:52.400 --> 00:08:56.400]  這些東西說來都很浪費
[00:08:56.400 --> 00:08:57.400]  坦白說
[00:08:57.400 --> 00:09:00.400]  因為誰知道
[00:09:00.400 --> 00:09:03.400]  其實沒有人知道
[00:09:03.400 --> 00:09:05.400]  大家都是靠猜測而已
[00:09:05.400 --> 00:09:07.400]  那些不重要
[00:09:07.400 --> 00:09:09.400]  但是最重要的就是
[00:09:09.400 --> 00:09:13.400]  你要確定自己是一個蒙神揀選的人的時候
[00:09:13.400 --> 00:09:15.400]  其實你就認定
[00:09:15.400 --> 00:09:18.400]  我們每個人都是非常獨特
[00:09:18.400 --> 00:09:22.400]  以及很尊貴的身份
[00:09:22.400 --> 00:09:25.400]  我記得在小朋友的時候
[00:09:25.400 --> 00:09:29.400]  玩那些什麼遊戲都好
[00:09:29.400 --> 00:09:31.400]  有時候就玩分隊
[00:09:31.400 --> 00:09:33.400]  玩兵捉賊也好
[00:09:33.400 --> 00:09:35.400]  或者玩打乒乓球
[00:09:35.400 --> 00:09:38.400]  都是分隊打的時候
[00:09:38.400 --> 00:09:40.400]  通常都是這樣的
[00:09:40.400 --> 00:09:42.400]  如果你玩過你都知道
[00:09:42.400 --> 00:09:44.400]  就是有兩個最厲害的人
[00:09:44.400 --> 00:09:46.400]  那就帶隊的
[00:09:46.400 --> 00:09:48.400]  然後就是警察
[00:09:48.400 --> 00:09:50.400]  就揀選
[00:09:50.400 --> 00:09:54.400]  就是一人揀一次
[00:09:54.400 --> 00:09:55.400]  就一人揀一個
[00:09:55.400 --> 00:09:56.400]  一邊就揀一個
[00:09:56.400 --> 00:09:58.400]  一邊就揀一個
[00:09:58.400 --> 00:09:59.400]  你想想那個
[00:09:59.400 --> 00:10:00.400]  如果你想想那個
[00:10:00.400 --> 00:10:06.400]  那時候做小朋友的感受
[00:10:06.400 --> 00:10:08.400]  被人揀不上
[00:10:08.400 --> 00:10:10.400]  是很不開心的
[00:10:10.400 --> 00:10:12.400]  或者另一方面
[00:10:12.400 --> 00:10:13.400]  被人揀上
[00:10:13.400 --> 00:10:15.400]  或者你覺得這隊會贏的
[00:10:15.400 --> 00:10:18.400]  或者那個是很厲害的
[00:10:18.400 --> 00:10:21.400]  他揀你進去那隊
[00:10:21.400 --> 00:10:24.400]  你會覺得很榮耀的
[00:10:24.400 --> 00:10:25.400]  是不是
[00:10:25.400 --> 00:10:27.400]  而事實上
[00:10:27.400 --> 00:10:31.400]  揀選其實就是一個這樣的觀念
[00:10:31.400 --> 00:10:34.400]  就是我們本來是不配的
[00:10:34.400 --> 00:10:36.400]  譬如舉例來說
[00:10:36.400 --> 00:10:37.400]  打乒乓球
[00:10:37.400 --> 00:10:39.400]  你本來是很差的
[00:10:39.400 --> 00:10:42.400]  但是那隊是每個人都很厲害的
[00:10:42.400 --> 00:10:46.400]  但是竟然可以揀你進去那隊
[00:10:46.400 --> 00:10:47.400]  那你會覺得
[00:10:47.400 --> 00:10:50.400]  我本來我真的不應該
[00:10:50.400 --> 00:10:51.400]  I am undeserved
[00:10:51.400 --> 00:10:53.400]  就是我不值得
[00:10:53.400 --> 00:10:54.400]  我不配的
[00:10:54.400 --> 00:10:57.400]  但是這個真的是grace
[00:10:57.400 --> 00:10:58.400]  這個真的是恩典
[00:10:58.400 --> 00:10:59.400]  就是我進了這隊
[00:10:59.400 --> 00:11:03.400]  後來還贏了
[00:11:03.400 --> 00:11:07.400]  是一個這樣的觀念
[00:11:07.400 --> 00:11:10.400]  揀選本身不單止是說
[00:11:10.400 --> 00:11:13.400]  一個背後一些
[00:11:13.400 --> 00:11:17.400]  好像遙不可及的神學觀念
[00:11:17.400 --> 00:11:19.400]  其實是說
[00:11:19.400 --> 00:11:22.400]  我們要明白到自己的尊貴的身份
[00:11:22.400 --> 00:11:25.400]  我們現在是一班新的群體
[00:11:25.400 --> 00:11:28.400]  我們這班人都是獨特的
[00:11:28.400 --> 00:11:29.400]  被主耶穌揀選
[00:11:29.400 --> 00:11:31.400]  你想一下主耶穌的門徒當中
[00:11:31.400 --> 00:11:33.400]  如果你想一下
[00:11:33.400 --> 00:11:36.400]  當時聽這番話的門徒
[00:11:36.400 --> 00:11:38.400]  他們是什麼人呢
[00:11:38.400 --> 00:11:40.400]  有沒有很高深教育呢
[00:11:40.400 --> 00:11:41.400]  當然沒有
[00:11:41.400 --> 00:11:45.400]  有沒有很顯赫的
[00:11:45.400 --> 00:11:47.400]  在官場做重要位置呢
[00:11:47.400 --> 00:11:49.400]  很明顯也沒有
[00:11:49.400 --> 00:11:52.400]  有沒有一些對於聖經
[00:11:52.400 --> 00:11:54.400]  真是博覽群書的
[00:11:54.400 --> 00:11:56.400]  那些法律賽人就有
[00:11:56.400 --> 00:11:59.400]  但門徒當中又不見有
[00:11:59.400 --> 00:12:02.400]  其實每一個客觀的條件來說
[00:12:02.400 --> 00:12:04.400]  其實他們是不懂揀選的
[00:12:04.400 --> 00:12:06.400]  而保羅在哥倫多前書
[00:12:06.400 --> 00:12:08.400]  他寫給哥倫多人的時候
[00:12:08.400 --> 00:12:09.400]  有一句說話
[00:12:09.400 --> 00:12:11.400]  他說 安著肉體你們
[00:12:11.400 --> 00:12:13.400]  即是你們是被揀選的
[00:12:13.400 --> 00:12:16.400]  安著肉體你們有智慧的不多
[00:12:16.400 --> 00:12:18.400]  有能力的不多
[00:12:18.400 --> 00:12:20.400]  尊貴的也不多
[00:12:20.400 --> 00:12:24.400]  但神他是揀選那些世上軟弱的人
[00:12:24.400 --> 00:12:26.400]  叫那些強壯的羞愧
[00:12:26.400 --> 00:12:28.400]  神揀選那些世上愚絕的人
[00:12:28.400 --> 00:12:31.400]  叫那些世上有智慧的人羞愧
[00:12:31.400 --> 00:12:33.400]  這就是揀選的觀念
[00:12:33.400 --> 00:12:34.400]  你要明白到
[00:12:34.400 --> 00:12:37.400]  原來我們活在世上
[00:12:37.400 --> 00:12:40.400]  我們被揀選的身份是極尊貴的身份
[00:12:40.400 --> 00:12:45.400]  而這個身份一切都是出於欣典
[00:12:45.400 --> 00:12:47.400]  你不要以為你做得多
[00:12:47.400 --> 00:12:49.400]  所謂神先揀我的
[00:12:49.400 --> 00:12:51.400]  神預先已經知道
[00:12:51.400 --> 00:12:53.400]  我是一個很聰明的人
[00:12:53.400 --> 00:12:56.400]  我很熱心投入的人
[00:12:56.400 --> 00:13:00.400]  我可以奉獻多少的人
[00:13:00.400 --> 00:13:01.400]  所以神先揀我的
[00:13:01.400 --> 00:13:02.400]  那你就錯了
[00:13:02.400 --> 00:13:04.400]  神揀選那些世上愚絕的
[00:13:04.400 --> 00:13:07.400]  神揀選那些世上沒有的
[00:13:07.400 --> 00:13:10.400]  叫那些有的羞愧
[00:13:10.400 --> 00:13:13.400]  這就是揀選的觀念
[00:13:13.400 --> 00:13:16.400]  而明白到整個的比喻
[00:13:16.400 --> 00:13:18.400]  葡萄樹龍比喻的時候
[00:13:18.400 --> 00:13:19.400]  其實就是一群
[00:13:19.400 --> 00:13:21.400]  主人公其實是在說
[00:13:21.400 --> 00:13:24.400]  一群新的被揀選的群體的時候
[00:13:24.400 --> 00:13:26.400]  你再讀這個比喻的時候
[00:13:26.400 --> 00:13:31.400]  我相信你會有另外一種的亮光和體會
[00:13:31.400 --> 00:13:36.400]  因為那裡不單止是說一些
[00:13:36.400 --> 00:13:41.400]  只是普通的比喻關係
[00:13:41.400 --> 00:13:44.400]  而是說在這個群體當中
[00:13:44.400 --> 00:13:46.400]  我們怎樣才可以維持著
[00:13:46.400 --> 00:13:51.400]  真的可以成為那個結果子的群體
[00:13:51.400 --> 00:13:53.400]  因為在舊約的時候
[00:13:53.400 --> 00:13:56.400]  剛才你讀二塞阿書那個故事的時候
[00:13:56.400 --> 00:14:00.400]  你都看到神就罵他們不結果子
[00:14:00.400 --> 00:14:01.400]  希望得到好葡萄
[00:14:01.400 --> 00:14:04.400]  怎樣得到惹葡萄
[00:14:04.400 --> 00:14:07.400]  在舊約的時候
[00:14:07.400 --> 00:14:11.400]  就是講到他們結不到果子
[00:14:11.400 --> 00:14:14.400]  變了招惹到神的懲罰利林
[00:14:14.400 --> 00:14:19.400]  以致失去了那個揀選的地位
[00:14:19.400 --> 00:14:23.400]  所以如果你再這樣去看的時候
[00:14:23.400 --> 00:14:28.400]  你就明白到為什麼這裡提到結果子
[00:14:28.400 --> 00:14:30.400]  所以這個新的群體當中
[00:14:30.400 --> 00:14:32.400]  被揀選的群體當中
[00:14:32.400 --> 00:14:36.400]  首先我們是有一種很特殊的關係
[00:14:36.400 --> 00:14:38.400]  說你們要常在我裡面
[00:14:38.400 --> 00:14:39.400]  我也常在你們裡面
[00:14:39.400 --> 00:14:41.400]  知子若不常在葡萄樹上
[00:14:41.400 --> 00:14:43.400]  自己就不能結果子
[00:14:43.400 --> 00:14:44.400]  你們若不常在我裡面
[00:14:44.400 --> 00:14:45.400]  也是這樣
[00:14:45.400 --> 00:14:46.400]  我是葡萄樹
[00:14:46.400 --> 00:14:47.400]  你們是知子
[00:14:47.400 --> 00:14:49.400]  常在我裡面的我也常在他裡面
[00:14:49.400 --> 00:14:50.400]  這人就多結果子
[00:14:50.400 --> 00:14:51.400]  因為來了我
[00:14:51.400 --> 00:14:53.400]  你們就不能做什麼
[00:14:53.400 --> 00:14:55.400]  首先這一段的經文
[00:14:55.400 --> 00:14:57.400]  其實首先他提出來就是
[00:14:57.400 --> 00:15:01.400]  葡萄樹和知子有一種很親密的關係
[00:15:01.400 --> 00:15:03.400]  而這種親密的關係
[00:15:03.400 --> 00:15:07.400]  第一就是知子要不斷連於樹
[00:15:07.400 --> 00:15:08.400]  才有份於這個樹
[00:15:08.400 --> 00:15:10.400]  他說人若不常在我裡面
[00:15:10.400 --> 00:15:12.400]  就像知子雕在外面枯乾
[00:15:12.400 --> 00:15:13.400]  人拾起來
[00:15:13.400 --> 00:15:18.400]  冰在火裡燒了
[00:15:18.400 --> 00:15:23.400]  這個好像是很顯然易見的一個真理
[00:15:23.400 --> 00:15:28.400]  但是這個卻是值得我們需要去想
[00:15:28.400 --> 00:15:32.400]  我們剛才說的是一個
[00:15:32.400 --> 00:15:34.400]  被揀選的群體
[00:15:34.400 --> 00:15:36.400]  而這個被揀選的群體
[00:15:36.400 --> 00:15:39.400]  我們怎樣是其中有份呢
[00:15:39.400 --> 00:15:41.400]  這個是最重要的
[00:15:41.400 --> 00:15:43.400]  如果你聽了這麼多
[00:15:43.400 --> 00:15:45.400]  但原來到頭來都沒有你的份
[00:15:45.400 --> 00:15:47.400]  那你就覺得
[00:15:47.400 --> 00:15:49.400]  真是很浪費
[00:15:49.400 --> 00:15:50.400]  聽了這麼多
[00:15:50.400 --> 00:15:51.400]  舉例來說
[00:15:51.400 --> 00:15:57.400]  我記得以前在香港都有參加旅行團
[00:15:57.400 --> 00:15:59.400]  去旅行團之前
[00:15:59.400 --> 00:16:04.400]  出發前就有些旅行團的茶會
[00:16:04.400 --> 00:16:06.400]  就說一下
[00:16:06.400 --> 00:16:09.400]  那裡要穿什麼衣服
[00:16:09.400 --> 00:16:11.400]  預備什麼風草人情
[00:16:11.400 --> 00:16:13.400]  有什麼忌諱
[00:16:13.400 --> 00:16:15.400]  有時候說一下這些東西
[00:16:15.400 --> 00:16:17.400]  這些是旅行團的茶會
[00:16:17.400 --> 00:16:18.400]  你想一下
[00:16:18.400 --> 00:16:20.400]  叫你去旅行團的茶會
[00:16:20.400 --> 00:16:22.400]  但原來你不能去
[00:16:22.400 --> 00:16:24.400]  那你不是浪費力氣
[00:16:24.400 --> 00:16:25.400]  是不是
[00:16:25.400 --> 00:16:27.400]  你聽了這麼多
[00:16:27.400 --> 00:16:28.400]  說得很好
[00:16:28.400 --> 00:16:29.400]  會看到什麼
[00:16:29.400 --> 00:16:30.400]  看到什麼
[00:16:30.400 --> 00:16:32.400]  原來你不能去
[00:16:32.400 --> 00:16:34.400]  我想大興朝會你要明白
[00:16:34.400 --> 00:16:36.400]  我們今天正正就是
[00:16:36.400 --> 00:16:38.400]  現在就是在說這個被揀選的群體
[00:16:38.400 --> 00:16:42.400]  你要確定自己是有份
[00:16:42.400 --> 00:16:44.400]  那個是最重要的
[00:16:44.400 --> 00:16:48.400]  就是你參加旅行團的茶會的時候
[00:16:48.400 --> 00:16:50.400]  你要確定你是有報這個團
[00:16:50.400 --> 00:16:53.400]  那時候有得出發
[00:16:53.400 --> 00:16:55.400]  那個是最重要的
[00:16:55.400 --> 00:16:56.400]  同樣都一樣
[00:16:56.400 --> 00:16:58.400]  首先你要明白到
[00:16:58.400 --> 00:17:02.400]  就是我們是可以
[00:17:02.400 --> 00:17:04.400]  是這個被揀選的群體
[00:17:04.400 --> 00:17:09.400]  是要不斷地連在我們的主那裡
[00:17:09.400 --> 00:17:11.400]  所以他一開始說
[00:17:11.400 --> 00:17:12.400]  我就是真葡萄樹
[00:17:12.400 --> 00:17:14.400]  你們是枝子
[00:17:14.400 --> 00:17:16.400]  要不斷地連在他
[00:17:16.400 --> 00:17:21.400]  而這個連的關係是不可以斷的
[00:17:21.400 --> 00:17:23.400]  因為他說
[00:17:23.400 --> 00:17:24.400]  不常在我裡面
[00:17:24.400 --> 00:17:26.400]  枝子就丟在外面枯乾
[00:17:26.400 --> 00:17:27.400]  人就拾起用火燒
[00:17:27.400 --> 00:17:30.400]  就是有些可能連的
[00:17:30.400 --> 00:17:32.400]  就是你種過樹你都知道
[00:17:32.400 --> 00:17:34.400]  有時候不知為何無端端
[00:17:34.400 --> 00:17:38.400]  有些枝會枯了
[00:17:38.400 --> 00:17:39.400]  你種過樹
[00:17:39.400 --> 00:17:40.400]  可能不知什麼原因
[00:17:40.400 --> 00:17:43.400]  可能它斷了
[00:17:43.400 --> 00:17:46.400]  或者裡面有些蟲住了
[00:17:46.400 --> 00:17:47.400]  枯了
[00:17:47.400 --> 00:17:50.400]  慢慢慢慢整個斑處那些葉
[00:17:50.400 --> 00:17:51.400]  就會死了
[00:17:51.400 --> 00:17:53.400]  會乾的
[00:17:53.400 --> 00:17:56.400]  它原本是好好的
[00:17:56.400 --> 00:17:58.400]  原本是有亂的
[00:17:58.400 --> 00:18:01.400]  但後來枯了之後就截斷了
[00:18:01.400 --> 00:18:02.400]  同樣都一樣
[00:18:02.400 --> 00:18:07.400]  我們連於主是一個持續恆常
[00:18:07.400 --> 00:18:10.400]  我們需要是這樣
[00:18:10.400 --> 00:18:12.400]  你不是只想
[00:18:12.400 --> 00:18:14.400]  我的信仰和神的關係
