
[00:00:00.000 --> 00:00:01.480]  很真實的一件事
[00:04:55.540 --> 00:04:57.940]  當然他一點都不愁亡慘暴
[00:04:57.940 --> 00:04:59.860]  那個處境都OK
[00:04:59.860 --> 00:05:02.780]  進去的時候感受是很不同的
[00:05:02.780 --> 00:05:05.060]  去到靈堂第一件事我看到那個岳父
[00:05:05.060 --> 00:05:08.380]  就在那裏接着元寶
[00:05:08.380 --> 00:05:09.020]  我沒記錯
[00:05:09.020 --> 00:05:09.660]  很多年了
[00:05:09.660 --> 00:05:10.700]  信耶穌之後沒有再接過
[00:05:10.700 --> 00:05:11.380]  不好意思
[00:05:11.380 --> 00:05:13.500]  在接着元寶很忙的
[00:05:13.500 --> 00:05:14.660]  接着一看他
[00:05:14.660 --> 00:05:15.860]  個個都在做事
[00:05:15.860 --> 00:05:18.340]  有個感覺好像六十年代的工廠
[00:05:18.340 --> 00:05:21.220]  分工大家在輪流在做
[00:05:21.220 --> 00:05:23.220]  很多東西在做的
[00:05:23.220 --> 00:05:25.060]  不是要他嘲笑別人
[00:05:25.060 --> 00:05:26.300]  感受是真的
[00:05:26.300 --> 00:05:27.460]  就是這個緣故
[00:05:27.460 --> 00:05:30.300]  自己一路走到靈堂的時候
[00:05:30.300 --> 00:05:31.100]  一路進去
[00:05:31.100 --> 00:05:33.660]  順便有點教育
[00:05:33.660 --> 00:05:34.740]  可能你也會的
[00:05:34.740 --> 00:05:41.180]  我們信耶穌有時候去到不是基督教的殯儀場所裏面
[00:05:41.180 --> 00:05:44.900]  如果我們自己有點主動
[00:05:44.900 --> 00:05:46.580]  很快一路上來的時候
[00:05:46.580 --> 00:05:50.340]  堂倌很快就會叫你一鞠躬
[00:05:50.340 --> 00:05:51.500]  那個是堂倌
[00:05:51.500 --> 00:05:52.300]  我記得不得
[00:05:52.300 --> 00:05:53.780]  不知爲什麼現在有些叫私儀
[00:05:53.780 --> 00:05:55.060]  我覺得很有趣
[00:05:55.060 --> 00:05:56.100]  好像聚會那樣
[00:05:56.100 --> 00:05:57.460]  還是婚禮
[00:05:57.460 --> 00:05:59.060]  我仍然是老土人
[00:05:59.060 --> 00:06:01.500]  我還是覺得堂倌那樣叫我安樂一點
[00:06:01.500 --> 00:06:04.100]  很快就會這樣叫了
[00:06:04.100 --> 00:06:06.020]  所以我們信耶穌之後
[00:06:06.020 --> 00:06:07.340]  當年穆斯林教的時候
[00:06:07.340 --> 00:06:08.260]  你快點出道
[00:06:08.260 --> 00:06:10.260]  自己就快點默禱了
[00:06:10.260 --> 00:06:11.540]  因爲你很快默禱
[00:06:11.540 --> 00:06:13.580]  就會有些暗示
[00:06:13.580 --> 00:06:15.260]  堂倌就很會說了
[00:06:15.260 --> 00:06:19.780]  請上前的來賓請默禱
[00:06:19.780 --> 00:06:21.420]  大家就很協作
[00:06:21.420 --> 00:06:23.420]  兩個環境很和諧
[00:06:23.420 --> 00:06:24.620]  不需要有點尷尬
[00:06:24.620 --> 00:06:27.340]  小事而已
[00:06:27.340 --> 00:06:29.500]  當時我出去默禱之後
[00:06:29.500 --> 00:06:37.580]  很快親戚雙加就握手多謝
[00:06:37.580 --> 00:06:44.820]  長輩的女兒就帶我們進去看遺體
[00:06:44.820 --> 00:06:48.460]  在那時一邊看一邊聊聊天
[00:06:48.460 --> 00:06:49.940]  聊着聊着她就跟我說
[00:06:49.940 --> 00:06:53.420]  長輩你可以拉開玻璃走進去
[00:06:53.420 --> 00:06:54.580]  你怎麼走都可以
[00:06:54.580 --> 00:06:56.580]  不過不要跨過頭
[00:06:56.580 --> 00:06:58.780]  其實我聽到這句我都咬頭
[00:06:58.780 --> 00:07:00.060]  我不懂怎麼跨過頭
[00:07:00.060 --> 00:07:03.020]  整張桌子我不會跳過去
[00:07:03.020 --> 00:07:03.660]  後來我想了想
[00:07:03.660 --> 00:07:04.220]  我明白
[00:07:04.220 --> 00:07:08.860]  跨過頭就不要在這個位置
[00:07:08.860 --> 00:07:11.100]  因爲他們有一些祕技
[00:07:11.100 --> 00:07:12.180]  我又比較不懂得死
[00:07:12.180 --> 00:07:12.940]  我還說
[00:07:12.940 --> 00:07:13.660]  哎呀
[00:07:13.660 --> 00:07:15.260]  我做牧師
[00:07:15.260 --> 00:07:16.700]  我大唸的時候
[00:07:16.700 --> 00:07:19.580]  基督教我就專門站在頭的位置
[00:07:19.580 --> 00:07:23.900]  去大型祈禱
[00:07:23.900 --> 00:07:25.900]  出去
[00:07:25.900 --> 00:07:28.980]  因爲我的後輩主要是看着長輩打架
[00:07:28.980 --> 00:07:31.220]  我又沒什麼輩分和別人打架
[00:07:31.220 --> 00:07:34.300]  一邊看一邊看
[00:07:34.300 --> 00:07:35.940]  看着看着看到
[00:07:35.940 --> 00:07:36.900]  有親戚
[00:07:36.900 --> 00:07:38.780]  爲什麼沒有花牌
[00:07:38.780 --> 00:07:40.780]  口痕就問了
[00:07:40.780 --> 00:07:42.380]  很快有人告訴我
[00:07:42.380 --> 00:07:44.300]  因爲他兒子出生沒多久
[00:07:44.300 --> 00:07:46.180]  那邊有些祕技
[00:07:46.180 --> 00:07:50.300]  就不要寫個名字出來
[00:07:50.300 --> 00:07:52.180]  我完全充滿問號
[00:07:52.180 --> 00:07:54.660]  因爲我不懂
[00:07:54.660 --> 00:07:56.300]  當然我的不懂
[00:07:56.300 --> 00:07:58.420]  同時我心裏也會說
[00:07:58.420 --> 00:08:00.340]  我不懂得更差
[00:08:00.340 --> 00:08:03.100]  我在大學都讀過中國道教和中國佛教
[00:08:03.100 --> 00:08:04.580]  我都真的不太懂這些
[00:08:04.580 --> 00:08:05.660]  可能教我的老師
[00:08:05.660 --> 00:08:08.220]  他纔不會跟我說笨狀
[00:08:08.220 --> 00:08:10.100]  我在我認識的裏面
[00:08:10.100 --> 00:08:11.540]  不太懂
[00:08:11.540 --> 00:08:13.300]  你們眼睜睜看着我
[00:08:13.300 --> 00:08:15.060]  昨天我們的長輩
[00:08:15.060 --> 00:08:16.700]  很快就有一個問題問我
[00:08:16.700 --> 00:08:18.060]  你知道問我什麼嗎
[00:08:18.060 --> 00:08:20.620]  去哪裏的鄉下
[00:08:20.620 --> 00:08:23.580]  他們各處鄉村各處禮
[00:08:23.580 --> 00:08:24.780]  我或者都會是這樣
[00:08:24.780 --> 00:08:26.060]  可能會是這樣
[00:08:26.060 --> 00:08:27.820]  在那裏我不是要比較
[00:08:27.820 --> 00:08:29.580]  信耶穌和送禮都不一樣
[00:08:29.580 --> 00:08:30.380]  不是這個意思
[00:08:30.380 --> 00:08:31.380]  而是
[00:08:31.380 --> 00:08:32.420]  我反映着
[00:08:32.420 --> 00:08:35.140]  原來人對死亡
[00:08:35.140 --> 00:08:37.140]  是有很多想法的
[00:08:37.140 --> 00:08:38.820]  或者我們對死亡的認識
[00:08:38.820 --> 00:08:39.940]  理解
[00:08:39.940 --> 00:08:41.380]  甚至一個信念
[00:08:41.380 --> 00:08:43.940]  都會帶來我們面對別人的死亡
[00:08:43.940 --> 00:08:44.940]  留意
[00:08:44.940 --> 00:08:46.860]  剛纔說的是別人的死亡
[00:08:46.860 --> 00:08:48.620]  但是我已經有很多東西
[00:08:48.620 --> 00:08:50.100]  要去留意和小心
[00:08:50.100 --> 00:08:50.980]  甚至我們說
[00:08:50.980 --> 00:08:52.180]  避忌的
[00:08:52.180 --> 00:08:53.420]  不是避忌自己的死亡
[00:08:53.420 --> 00:08:54.780]  是避忌別人的死亡
[00:08:54.780 --> 00:08:56.620]  對自己帶來的東西
[00:08:56.620 --> 00:08:59.100]  我們會常常在這樣的處境裏面
[00:08:59.100 --> 00:08:59.620]  可能你會想
[00:08:59.620 --> 00:09:00.660]  穆斯林講了這麼久
[00:09:00.660 --> 00:09:01.820]  你說你殯儀館之行
[00:09:01.820 --> 00:09:04.540]  說什麼呢
[00:09:04.540 --> 00:09:06.140]  因爲保羅在第五章
[00:09:06.140 --> 00:09:06.980]  或者這麼說
[00:09:06.980 --> 00:09:09.420]  其實在第四章一直講下去的時間
[00:09:09.420 --> 00:09:11.180]  如果你不是善忘的話
[00:09:11.180 --> 00:09:11.940]  就是兩個禮拜前
[00:09:11.940 --> 00:09:12.940]  我講第四章的
[00:09:12.940 --> 00:09:14.060]  在最後的時候
[00:09:14.060 --> 00:09:15.500]  保羅都在講
[00:09:15.500 --> 00:09:17.060]  他在告訴別人
[00:09:17.060 --> 00:09:18.140]  他說什麼身體
[00:09:18.140 --> 00:09:21.340]  他說外體雖然毀壞
[00:09:21.340 --> 00:09:23.700]  內心深似一天
[00:09:23.700 --> 00:09:26.420]  保羅都應該是相對地晚年
[00:09:26.420 --> 00:09:28.740]  甚至他在等待的時候
[00:09:28.740 --> 00:09:30.460]  他撰寫《哥林多號書》
[00:09:30.460 --> 00:09:31.180]  他都是一樣
[00:09:31.180 --> 00:09:32.740]  在面對死亡的
[00:09:32.740 --> 00:09:34.100]  他在講的一件事就是
[00:09:34.100 --> 00:09:36.580]  他都快要離開地上了
[00:09:36.580 --> 00:09:37.420]  於是乎他
[00:09:37.420 --> 00:09:39.140]  也將自己的心路歷程
[00:09:39.140 --> 00:09:40.580]  寫出來
[00:09:40.580 --> 00:09:43.060]  他面對着死亡的態度
[00:09:43.060 --> 00:09:44.860]  或者他跟着給出來的
[00:09:44.860 --> 00:09:45.780]  意象
[00:09:45.780 --> 00:09:46.940]  那個比喻
[00:09:46.940 --> 00:09:48.300]  讓我們作基督徒的時候
[00:09:48.300 --> 00:09:50.940]  他不僅僅是看着死有些依靠
[00:09:50.940 --> 00:09:54.380]  而是決定我們今天在地上活是如何的
[00:09:54.380 --> 00:09:55.780]  如果你再看回第五章
[00:09:55.780 --> 00:09:58.460]  在第一節開始的時間
[00:09:58.460 --> 00:10:00.740]  其實有兩個的比喻出來了
[00:10:00.740 --> 00:10:01.420]  你自己看回
[00:10:01.420 --> 00:10:02.340]  剛纔讀了這麼久
[00:10:02.340 --> 00:10:03.260]  不重複了
[00:10:03.260 --> 00:10:03.700]  第一件事
[00:10:03.700 --> 00:10:04.540]  講一件事就是
[00:10:04.540 --> 00:10:08.820]  原來我們是地上的帳篷
[00:10:08.820 --> 00:10:18.020]  他在用這樣的比喻
[00:10:18.020 --> 00:10:22.740]  希望我這些辛苦的日子快點結束
[00:10:22.740 --> 00:10:23.740]  我數過的
[00:10:23.740 --> 00:10:26.260]  今天是我做手術之前
[00:10:26.260 --> 00:10:28.100]  最後一次的講道
[00:10:28.100 --> 00:10:28.900]  請你留意
[00:10:28.900 --> 00:10:29.740]  不是隻有後面那句
[00:10:29.740 --> 00:10:30.900]  有前面那句的
[00:10:30.900 --> 00:10:32.220]  就是
[00:10:32.220 --> 00:10:33.780]  應該是做完手術之後
[00:10:33.780 --> 00:10:38.020]  休息之後還可以繼續的
[00:10:38.020 --> 00:10:39.700]  本來在表達一件事就是
[00:10:39.700 --> 00:10:40.420]  他說
[00:10:40.420 --> 00:10:43.500]  我們現在的身體是地上的帳篷
[00:10:43.500 --> 00:10:44.700]  終於會怎樣的
[00:10:44.700 --> 00:10:45.620]  不是人手所做
[00:10:45.620 --> 00:10:47.140]  終於會拜拜的
[00:10:47.140 --> 00:10:47.940]  但是反過來
[00:10:47.940 --> 00:10:52.140]  得着的是天上的房屋
[00:10:52.140 --> 00:10:53.980]  本來不是要解決香港的住屋問題
[00:10:53.980 --> 00:10:55.660]  OK 行不行
[00:10:55.660 --> 00:10:56.460]  有天上的房屋
[00:10:56.460 --> 00:10:57.660]  又可以住了
[00:10:57.660 --> 00:11:02.700]  又要給一個我們對於自己生命的理解
[00:11:02.700 --> 00:11:04.580]  其實這些是很連貫的
[00:11:04.580 --> 00:11:05.660]  聖經都會提到一件事
[00:11:05.660 --> 00:11:06.900]  我們在世寄居
[00:11:06.900 --> 00:11:08.620]  我們是黑女
[00:11:08.620 --> 00:11:09.900]  本來都會講一件事
[00:11:09.900 --> 00:11:10.860]  就是他就真的
[00:11:10.860 --> 00:11:13.260]  帳篷是什麼
[00:11:13.260 --> 00:11:14.380]  熒幕
[00:11:14.380 --> 00:11:14.980]  熒幕
[00:11:14.980 --> 00:11:16.140]  帳幕
[00:11:16.140 --> 00:11:17.580]  大家不會露營露一輩子的
[00:11:17.580 --> 00:11:18.860]  是不是
[00:11:18.860 --> 00:11:20.020]  一輩子都是熒幕
[00:11:20.020 --> 00:11:20.420]  帳幕
[00:11:20.420 --> 00:11:21.660]  那他就睡醒
[00:11:21.660 --> 00:11:24.020]  生活完了之後又去帳幕
[00:11:24.020 --> 00:11:26.580]  我們每一生一輩子都住在帳幕裏面
[00:11:26.580 --> 00:11:27.140]  當然
[00:11:27.140 --> 00:11:28.460]  讀了聖經可能會想
[00:11:28.460 --> 00:11:29.540]  不是吧
[00:11:29.540 --> 00:11:30.300]  出埃及
[00:11:30.300 --> 00:11:31.660]  跟着摩西那一代
[00:11:31.660 --> 00:11:32.740]  結果
[00:11:32.740 --> 00:11:34.660]  多少年
[00:11:34.660 --> 00:11:35.420]  四十年了
[00:11:35.420 --> 00:11:36.740]  因爲他們壞了
[00:11:36.740 --> 00:11:37.340]  是呀
[00:11:37.340 --> 00:11:38.300]  就是神說明
[00:11:38.300 --> 00:11:40.060]  你出埃及本來入到阿加南
[00:11:40.060 --> 00:11:41.380]  現在入不到
[00:11:41.380 --> 00:11:42.540]  要等你這一代
[00:11:42.540 --> 00:11:43.180]  死光了
[00:11:43.180 --> 00:11:44.140]  才入到阿加南
[00:11:44.140 --> 00:11:44.780]  結果
[00:11:44.780 --> 00:11:46.060]  抗議在這裏
[00:11:46.060 --> 00:11:49.140]  漂泊四十年
[00:11:49.140 --> 00:11:50.980]  除了這些東西
[00:11:50.980 --> 00:11:52.340]  現實
[00:11:52.340 --> 00:11:53.580]  我們生命裏面
[00:11:53.580 --> 00:11:55.700]  就好像一個帳篷
[00:11:55.700 --> 00:11:56.540]  他提到一件事
[00:11:56.540 --> 00:11:58.100]  這個是暫時的
[00:11:58.100 --> 00:11:59.260]  不是永遠的
[00:11:59.260 --> 00:12:00.300]  我們現在的身體
[00:12:00.300 --> 00:12:01.340]  是會扭壞的
[00:12:01.340 --> 00:12:02.700]  這個會慢慢慢慢
[00:12:02.700 --> 00:12:04.380]  越來越不行的
[00:12:04.380 --> 00:12:06.060]  但是天上那個
[00:12:06.060 --> 00:12:08.460]  是永遠的房屋
[00:12:08.460 --> 00:12:11.060]  我估我們大部分都是成年人多
[00:12:11.060 --> 00:12:12.820]  我們很明白
[00:12:12.820 --> 00:12:14.180]  當我們還年幼
[00:12:14.180 --> 00:12:14.700]  其實
[00:12:14.700 --> 00:12:16.100]  很想快點長大
[00:12:16.100 --> 00:12:17.660]  經常看到大人做那些事
[00:12:17.660 --> 00:12:19.100]  準備去做那件事
[00:12:19.100 --> 00:12:20.500]  準備去哪裏
[00:12:20.500 --> 00:12:21.580]  當然我們長大了
[00:12:21.580 --> 00:12:23.100]  又想快點洗澡
[00:12:23.100 --> 00:12:25.100]  如果好像還在十五歲的時候
[00:12:25.100 --> 00:12:26.220]  跑得這麼快就好了
[00:12:26.220 --> 00:12:27.940]  如果還可以好像
[00:12:27.940 --> 00:12:28.980]  幾時幾時的時候
[00:12:28.980 --> 00:12:32.540]  我想起以前覺得很羨慕的
[00:12:32.540 --> 00:12:33.340]  但是現實
[00:12:33.340 --> 00:12:35.140]  過了回不了頭
[00:12:35.140 --> 00:12:38.220]  身體只會越來越衰殘
[00:12:38.220 --> 00:12:39.100]  縱然
[00:12:39.100 --> 00:12:40.300]  我們保持得很好的
[00:12:40.300 --> 00:12:42.100]  我們飲食很留意的
[00:12:42.100 --> 00:12:44.220]  我們運動都做得很多的
[00:12:44.220 --> 00:12:46.580]  我們各樣東西都
[00:12:46.580 --> 00:12:47.740]  年年驗身的
[00:12:47.740 --> 00:12:49.900]  每樣東西都安排得好的
[00:12:49.900 --> 00:12:52.020]  但終歸大家都知道
[00:12:52.020 --> 00:12:53.820]  很多人不敢說
[00:12:53.820 --> 00:12:55.660]  怎樣都要離開
[00:12:55.660 --> 00:12:56.740]  怎樣都要離開
[00:12:56.740 --> 00:12:58.020]  這個正正是在呼應
[00:12:58.020 --> 00:13:00.300]  在第四章的最後
[00:13:00.300 --> 00:13:02.820]  外體一天一天在毀壞
[00:13:02.820 --> 00:13:04.820]  但是我們的心又如何呢
[00:13:04.820 --> 00:13:06.300]  本來回應的答案就是
[00:13:06.300 --> 00:13:09.300]  地上那個是短暫
[00:13:09.300 --> 00:13:11.020]  天上纔是永恆
[00:13:11.020 --> 00:13:13.620]  我們有沒有看到這一點呢
[00:13:13.620 --> 00:13:16.660]  地上這個是越來越不行的了
[00:13:16.660 --> 00:13:18.940]  前幾天
[00:13:18.940 --> 00:13:21.580]  我和我的同學的WhatsApp羣組
[00:13:21.580 --> 00:13:23.860]  前幾天就是上個星期天
[00:13:23.860 --> 00:13:24.940]  完了崇拜
[00:13:24.940 --> 00:13:27.180]  我就在中午不知道幾點鐘
[00:13:27.180 --> 00:13:28.460]  開開手機
[00:13:28.460 --> 00:13:29.060]  就發現
[00:13:29.060 --> 00:13:30.580]  哇 整整八個對話
[00:13:30.580 --> 00:13:31.820]  不知道搞什麼
[00:13:31.820 --> 00:13:33.100]  一打開
[00:13:33.100 --> 00:13:36.020]  很有趣的 因爲幾十個同學當中
[00:13:36.020 --> 00:13:37.180]  有人是
[00:13:37.180 --> 00:13:38.980]  有人是什麼 藥劑師
[00:13:38.980 --> 00:13:39.940]  有人呢
[00:13:39.940 --> 00:13:41.340]  就是
[00:13:41.340 --> 00:13:43.740]  就是Biochem的教授來的
[00:13:43.740 --> 00:13:44.980]  就在討論
[00:13:44.980 --> 00:13:45.620]  就是
[00:13:45.620 --> 00:13:46.300]  那些
[00:13:46.300 --> 00:13:49.220]  Google什麼
[00:13:49.220 --> 00:13:50.740]  葡萄糖胺
[00:13:50.740 --> 00:13:51.820]  和那些
[00:13:51.820 --> 00:13:53.700]  不知道什麼骨膠原
[00:13:53.700 --> 00:13:55.660]  又和那些軟骨素
[00:13:55.660 --> 00:13:57.820]  就是那些保健產品
[00:13:57.820 --> 00:13:58.820]  怎樣的效果
[00:13:58.820 --> 00:13:59.980]  怎樣喫才最好
[00:13:59.980 --> 00:14:01.860]  接着有人告訴你
[00:14:01.860 --> 00:14:03.860]  不是有同學在買什麼保健產品
[00:14:03.860 --> 00:14:04.740]  自己有去呢
[00:14:04.740 --> 00:14:05.900]  就六折都行的
[00:14:05.900 --> 00:14:06.820]  接着有人告訴你
[00:14:06.820 --> 00:14:08.020]  他這個牌子不正
[00:14:08.020 --> 00:14:09.420]  另外那個牌子纔好
