
[00:00:00.000 --> 00:00:03.840]  大兄姐妹早晨,很高興在這裡分享神話語
[00:02:27.080 --> 00:02:29.320]  聽我們簡討告,逢轉名求
[00:02:29.320 --> 00:02:29.740]  阿門
[00:02:29.740 --> 00:02:31.580]  好,今天就說哈巴谷書
[00:02:31.580 --> 00:02:33.820]  我們簡單說說背景
[00:02:33.820 --> 00:02:37.040]  哈巴谷是一個為國家討告的先知
[00:02:37.040 --> 00:02:39.920]  一個先知就是代神向人去發言
[00:02:39.920 --> 00:02:42.960]  去將神的說話傳達出去
[00:02:42.960 --> 00:02:45.200]  當時哈巴谷的背景
[00:02:45.200 --> 00:02:47.080]  他的國家的背景是怎樣呢?
[00:02:47.080 --> 00:02:49.700]  就是他身處猶大國的末期
[00:02:49.700 --> 00:02:52.660]  猶大國就是他北國以色列,南國猶大國
[00:02:52.660 --> 00:02:56.240]  當時北國以色列已經被亞述滅了國
[00:02:56.240 --> 00:02:59.660]  而他身處在南國猶大國
[00:02:59.660 --> 00:03:01.000]  他也到了末期
[00:03:01.000 --> 00:03:03.320]  到了有很多外力入侵
[00:03:03.320 --> 00:03:05.120]  譬如巴比倫是興起
[00:03:05.120 --> 00:03:06.620]  去威脅他們
[00:03:06.620 --> 00:03:08.860]  而當時的國家就是猶大國
[00:03:08.860 --> 00:03:10.360]  有什麼問題呢?
[00:03:10.360 --> 00:03:14.320]  他當時的一個王就是約亞敬王
[00:03:14.320 --> 00:03:16.500]  約亞敬王被聖經評價是怎樣呢?
[00:03:16.500 --> 00:03:20.040]  就是行耶和華眼中捍衛惡的事的王
[00:03:20.040 --> 00:03:22.200]  就是做盡壞事,你這樣說
[00:03:22.200 --> 00:03:24.700]  神眼中就是他帶領這個國家
[00:03:24.700 --> 00:03:26.880]  行去一個滅亡的道路
[00:03:26.880 --> 00:03:28.340]  一個行惡事的
[00:03:28.340 --> 00:03:31.780]  當中包括有幾樣東西給大家簡單知道
[00:03:31.780 --> 00:03:34.620]  在《列王記》下記載約亞敬王
[00:03:34.620 --> 00:03:37.200]  去投靠埃及
[00:03:37.200 --> 00:03:40.080]  他當時因為國際力弱
[00:03:40.080 --> 00:03:42.080]  他又被巴比倫入侵
[00:03:42.080 --> 00:03:44.380]  他就去投靠埃及
[00:03:44.380 --> 00:03:46.620]  就去聽埃及王的命令
[00:03:46.620 --> 00:03:50.000]  就去收了很重的稅在國民當中
[00:03:50.000 --> 00:03:52.200]  之後就將稅金給了埃及王
[00:03:52.200 --> 00:03:54.380]  就去尋求他的庇護
[00:03:54.380 --> 00:03:58.080]  這件事其實不是神心意的事
[00:03:58.080 --> 00:03:59.380]  不是神吩咐的事
[00:03:59.380 --> 00:04:03.200]  他轉投一個外族王去尋求保護
[00:04:03.200 --> 00:04:05.000]  這是第一件他做得不好的事
[00:04:05.000 --> 00:04:06.620]  第二件更加嚴重就是
[00:04:06.620 --> 00:04:08.160]  這個約亞敬王
[00:04:08.160 --> 00:04:11.960]  他焚燒耶利米先知預言的書
[00:04:11.960 --> 00:04:16.380]  不同的先知一樣會對人發出預言
[00:04:16.380 --> 00:04:18.580]  審判、提醒、安慰
[00:04:18.580 --> 00:04:20.040]  但是這個約亞敬王
[00:04:20.040 --> 00:04:22.040]  很不高興、很不喜歡這些說話
[00:04:22.040 --> 00:04:23.840]  可能因為在說他不好
[00:04:23.840 --> 00:04:25.300]  或者說他國家不好
[00:04:25.300 --> 00:04:28.120]  他就去焚燒耶利米先知書
[00:04:28.120 --> 00:04:29.500]  所寫成的書卷
[00:04:29.500 --> 00:04:32.500]  所以這就是他當時第二件事做得不好
[00:04:32.500 --> 00:04:35.620]  第三件更加明確的不好就是
[00:04:35.620 --> 00:04:40.200]  他引入很多埃及和東方國國的邪教
[00:04:40.200 --> 00:04:43.840]  其二的典禮就是很多偶像引入
[00:04:43.840 --> 00:04:46.800]  要把他的偶像崇拜帶到國家內
[00:04:46.800 --> 00:04:48.580]  所以這就是被評為
[00:04:48.580 --> 00:04:51.660]  他行耶和華眼中捍衛惡的事的王
[00:04:51.660 --> 00:04:53.200]  這個約亞敬王
[00:04:53.200 --> 00:04:54.240]  所以簡單來說
[00:04:54.240 --> 00:04:55.880]  當時這個猶大國
[00:04:55.880 --> 00:04:58.420]  就是充滿偶像崇拜
[00:04:58.420 --> 00:05:00.160]  以及很多不公義的事
[00:05:00.160 --> 00:05:03.540]  因為當國家面對很多外敵入侵的時候
[00:05:03.540 --> 00:05:08.200]  當中人的貪婪、欺詐、紛爭開始浮現
[00:05:08.200 --> 00:05:09.200]  結果簡單來說
[00:05:09.200 --> 00:05:12.540]  就是這個國家當時面對屬靈層面的墮落
[00:05:12.540 --> 00:05:15.920]  以及地上生活層面的墮落
[00:05:15.920 --> 00:05:16.740]  在這個背景
[00:05:16.740 --> 00:05:17.340]  講完一段了
[00:05:17.340 --> 00:05:18.040]  這個背景
[00:05:18.040 --> 00:05:19.540]  哈巴谷就是這個先知
[00:05:19.540 --> 00:05:22.380]  就是這個國家成為一個先知的時候
[00:05:22.380 --> 00:05:23.960]  他在這個背景底下
[00:05:23.960 --> 00:05:25.960]  他就得到神的密使
[00:05:25.960 --> 00:05:27.160]  神就跟他說話了
[00:05:27.160 --> 00:05:28.300]  要他發言
[00:05:28.300 --> 00:05:31.120]  要他代神去講一些說話
[00:05:31.120 --> 00:05:35.000]  哈巴谷先知跟大部分的先知書有點不同
[00:05:35.000 --> 00:05:36.300]  大部分的先知書
[00:05:36.300 --> 00:05:39.920]  如剛才所說就是代神向人去發言
[00:05:39.920 --> 00:05:41.420]  可能有擇備的說話
[00:05:41.420 --> 00:05:43.140]  有安慰的說話
[00:05:43.140 --> 00:05:46.260]  他是代神向人去說話
[00:05:46.260 --> 00:05:48.060]  但是在整個哈巴谷書裡面
[00:05:48.060 --> 00:05:49.140]  我們看到
[00:05:49.140 --> 00:05:50.640]  他不是向人說什麼
[00:05:50.640 --> 00:05:52.760]  是跟神的一個對話
[00:05:52.760 --> 00:05:55.140]  甚至可以說是向神一個哀求
[00:05:55.140 --> 00:05:56.560]  一個禱告
[00:05:56.560 --> 00:05:58.020]  他不是指向人
[00:05:58.020 --> 00:05:58.840]  他更多的
[00:05:58.840 --> 00:06:02.260]  大部分都是他內心的掙扎過程
[00:06:02.260 --> 00:06:04.060]  他跟神的對話
[00:06:04.060 --> 00:06:06.940]  我們今天說的就是同神的禱告
[00:06:06.940 --> 00:06:08.400]  他跟神的禱告
[00:06:08.400 --> 00:06:10.940]  他記載在整個哈巴谷書裡面
[00:06:10.940 --> 00:06:14.180]  並且我們在裡面看到有一個很大的扭轉
[00:06:14.180 --> 00:06:16.440]  所以我們看看大綱就更加清楚了
[00:06:16.440 --> 00:06:17.640]  我們看一下
[00:06:17.640 --> 00:06:19.100]  這個大綱很重要
[00:06:19.100 --> 00:06:19.800]  就是你
[00:06:19.800 --> 00:06:21.360]  如果你理解到這個大綱
[00:06:21.360 --> 00:06:23.900]  你就很容易掌握到整個哈巴谷書
[00:06:23.900 --> 00:06:25.440]  或者哈巴谷他自己
[00:06:25.440 --> 00:06:27.560]  是經歷著什麼事
[00:06:27.560 --> 00:06:29.060]  整卷書三章裡面
[00:06:29.060 --> 00:06:30.100]  一開始就是講到
[00:06:30.100 --> 00:06:32.860]  哈巴谷第一次去問神東西
[00:06:32.860 --> 00:06:33.360]  很簡單
[00:06:33.360 --> 00:06:33.860]  之後
[00:06:33.860 --> 00:06:34.560]  先上來
[00:06:34.560 --> 00:06:35.060]  未完
[00:06:35.060 --> 00:06:36.060]  大綱
[00:06:36.060 --> 00:06:37.780]  之後神就回答他了
[00:06:37.780 --> 00:06:40.740]  之後到哈巴谷第二次去問神
[00:06:40.740 --> 00:06:42.860]  之後神又回答他了
[00:06:42.860 --> 00:06:44.900]  這兩個提問
[00:06:44.900 --> 00:06:46.860]  其實不是提問那麼簡單
[00:06:46.860 --> 00:06:49.320]  就是裡面都是充滿情感
[00:06:49.320 --> 00:06:51.280]  甚至可以說是一個追問
[00:06:51.280 --> 00:06:54.360]  一個咄咄逼神
[00:06:54.360 --> 00:06:56.160]  逼到他埋牆角
[00:06:56.160 --> 00:06:58.100]  一個追問去
[00:06:58.100 --> 00:06:59.120]  去問為什麼?
[00:06:59.120 --> 00:06:59.620]  為什麼?
[00:06:59.620 --> 00:07:00.360]  神你為什麼?
[00:07:00.360 --> 00:07:01.520]  為什麼會這樣?
[00:07:01.520 --> 00:07:02.480]  某程度呢?
[00:07:02.480 --> 00:07:03.200]  某程度
[00:07:03.200 --> 00:07:05.660]  好像是向神去質詢
[00:07:05.660 --> 00:07:07.860]  就是一個先知向神去質詢
[00:07:07.860 --> 00:07:09.280]  為什麼你會這樣?
[00:07:09.280 --> 00:07:11.400]  為什麼會發生這樣的事情?
[00:07:11.400 --> 00:07:14.480]  其實這個聽起來好像很過份
[00:07:14.480 --> 00:07:15.700]  或者很奇怪
[00:07:15.700 --> 00:07:18.440]  但是是一種很坦誠流露
[00:07:18.440 --> 00:07:22.240]  甚至是心裡面最真實感受的禱告
[00:07:22.240 --> 00:07:22.860]  不知道
[00:07:22.860 --> 00:07:23.780]  我又問一下大家
[00:07:23.780 --> 00:07:25.120]  你有沒有試過
[00:07:25.120 --> 00:07:27.120]  向神祈禱的時候
[00:07:27.120 --> 00:07:28.360]  最真實
[00:07:28.360 --> 00:07:30.820]  甚至將你最負面
[00:07:30.820 --> 00:07:32.980]  最煩惱的感受
[00:07:32.980 --> 00:07:34.980]  向神去禱告呢?
[00:07:34.980 --> 00:07:35.860]  我也經歷過
[00:07:35.860 --> 00:07:38.620]  我也曾經遇過很多很煩惱的時候
[00:07:38.620 --> 00:07:39.940]  禱告是什麼?
[00:07:39.940 --> 00:07:41.900]  神啊!很煩啊!搞不定啊!
[00:07:41.900 --> 00:07:42.820]  之後的禱告就是
[00:07:42.820 --> 00:07:44.520]  哎呀!
[00:07:44.520 --> 00:07:45.620]  哎!那些
[00:07:45.620 --> 00:07:47.780]  整個禱告是沒有內容的
[00:07:47.780 --> 00:07:48.780]  甚至沒有營養
[00:07:48.780 --> 00:07:49.320]  簡單來說
[00:07:49.320 --> 00:07:50.860]  就是一個不合格的禱告
[00:07:50.860 --> 00:07:51.980]  就是如果在神學院
[00:07:51.980 --> 00:07:53.120]  或者就是
[00:07:53.120 --> 00:07:54.480]  小時候不是這樣教的
[00:07:54.480 --> 00:07:55.700]  禱告不是這樣的
[00:07:55.700 --> 00:07:58.480]  但是當下我的表達就是
[00:07:58.480 --> 00:08:00.660]  向神去傾心吐意
[00:08:00.660 --> 00:08:02.980]  某程度它是一個沒有內容
[00:08:02.980 --> 00:08:04.860]  沒有營養的禱告
[00:08:04.860 --> 00:08:07.200]  但是它也同時可以是一個
[00:08:07.200 --> 00:08:10.740]  向神表達你最真實感受的禱告
[00:08:10.740 --> 00:08:12.080]  就好像一個
[00:08:12.080 --> 00:08:13.040]  向一個父親
[00:08:13.040 --> 00:08:15.040]  向你爸爸去哭
[00:08:15.040 --> 00:08:17.740]  父親就是聽你的子女在那裡
[00:08:17.740 --> 00:08:18.400]  說不了話
[00:08:18.400 --> 00:08:20.080]  但是在那裡流淚
[00:08:20.080 --> 00:08:21.540]  甚至我們也可能試過
[00:08:21.540 --> 00:08:23.120]  當你最難過的時候
[00:08:23.120 --> 00:08:24.320]  你的禱告
[00:08:24.320 --> 00:08:25.980]  就是哭的聲音
[00:08:25.980 --> 00:08:29.120]  就是你的哭聲成為你的禱告
[00:08:29.120 --> 00:08:31.540]  所以這個我們在哈巴谷看到
[00:08:31.540 --> 00:08:33.240]  它這種追問
[00:08:33.240 --> 00:08:35.780]  或者這種逼到神埋牆角
[00:08:35.780 --> 00:08:38.400]  或者它的負面感受的表達
[00:08:38.400 --> 00:08:43.900]  其實是一種向神真誠去表達的禱告
[00:08:43.900 --> 00:08:45.820]  而最後這個大綱的重點
[00:08:45.820 --> 00:08:48.440]  就是最後哈巴谷去讚美神
[00:08:48.440 --> 00:08:50.280]  剛才說它是很多負面
[00:08:50.280 --> 00:08:52.280]  或者很咄咄逼人
[00:08:52.280 --> 00:08:53.540]  很多質詢的
[00:08:53.540 --> 00:08:55.660]  但是有什麼讓它
[00:08:55.660 --> 00:08:57.660]  神答完兩個問題之後
[00:08:57.660 --> 00:09:00.360]  它竟然可以去讚美神呢
[00:09:00.360 --> 00:09:03.900]  可能是神答了它的問題
[00:09:03.900 --> 00:09:06.320]  可能神解決了它的煩惱
[00:09:06.320 --> 00:09:10.160]  甚至可能神出手改變了整個環境
[00:09:10.160 --> 00:09:10.860]  是不是呢
[00:09:10.860 --> 00:09:11.860]  我們去看看
[00:09:11.860 --> 00:09:13.360]  究竟它問了些什麼
[00:09:13.360 --> 00:09:14.940]  我們又看看神答了些什麼
[00:09:14.940 --> 00:09:16.940]  可能你們也問過相同的問題
[00:09:16.940 --> 00:09:19.480]  哈巴谷第一個問題是什麼呢
[00:09:19.480 --> 00:09:21.320]  就是一章二至四節
[00:09:21.320 --> 00:09:24.480]  它為到猶大國裡面的不義去呼求神
[00:09:24.480 --> 00:09:31.600]  它說上帝為什麼容許猶大國長期處於不義之中呢
[00:09:31.600 --> 00:09:33.360]  剛才的背景也很清楚的
[00:09:33.360 --> 00:09:37.100]  就是說很多的惡事發生
[00:09:37.100 --> 00:09:38.520]  並且我們看下一頁
[00:09:38.520 --> 00:09:40.200]  在第二節它說到
[00:09:40.200 --> 00:09:40.700]  第三節
[00:09:40.700 --> 00:09:44.900]  你為何使我看見罪孽
[00:09:44.900 --> 00:09:48.240]  你為何使我看見這個國家裡面
[00:09:48.240 --> 00:09:50.820]  這個猶大國裡面這麼多的罪惡呢
[00:09:50.820 --> 00:09:53.020]  其中一個罪惡的呈現是什麼呢
[00:09:53.020 --> 00:09:55.280]  也是哈巴谷最在意的
[00:09:55.280 --> 00:09:56.980]  就是第四節你見到的
[00:09:56.980 --> 00:09:59.820]  就是律法書被藐視
[00:09:59.820 --> 00:10:03.280]  神的律例典章人不再重視了
[00:10:03.280 --> 00:10:06.060]  明明他們是神的選民
[00:10:06.060 --> 00:10:08.240]  明明他們是同神立約的
[00:10:08.240 --> 00:10:10.020]  但是去到這個地步
[00:10:10.020 --> 00:10:11.400]  為何他們會離棄神
[00:10:11.400 --> 00:10:13.900]  剛才說的屬靈層面的墮落
[00:10:13.900 --> 00:10:15.100]  他們去拜偶像
[00:10:15.100 --> 00:10:17.400]  同樣地上生活層面的墮落
[00:10:17.400 --> 00:10:21.400]  他們有些貪婪欺詐不公義的事發生
[00:10:21.400 --> 00:10:24.280]  哈巴谷看到這個情況就令他很失望
[00:10:24.280 --> 00:10:25.200]  很憤怒很憤怒
[00:10:25.200 --> 00:10:26.900]  所以經文說到
[00:10:26.900 --> 00:10:28.900]  你為何使我看見
[00:10:28.900 --> 00:10:30.060]  而這個重點是什麼
[00:10:30.060 --> 00:10:30.860]  下一句
[00:10:30.860 --> 00:10:32.640]  你為何讓我看到
[00:10:32.640 --> 00:10:36.140]  以及你為何看到而不理呢
[00:10:36.140 --> 00:10:38.520]  可能我們去理解的時候
[00:10:38.520 --> 00:10:41.940]  這個是他最失望最憤怒的地方
[00:10:41.940 --> 00:10:45.020]  一來國家已經多不公義的事
[00:10:45.020 --> 00:10:46.400]  又拜偶像
[00:10:46.400 --> 00:10:47.100]  都不要緊
[00:10:47.100 --> 00:10:48.320]  你讓我看到都不要緊
[00:10:48.320 --> 00:10:53.600]  為何神你見到而不理呢
[00:10:53.600 --> 00:10:54.980]  神的absent
[00:10:54.980 --> 00:10:56.900]  或者神的缺席
[00:10:56.900 --> 00:11:00.940]  這個是哈巴谷當刻的感受
[00:11:00.940 --> 00:11:03.320]  為何神你不理呢
[00:11:03.320 --> 00:11:05.440]  他當中可能有很多前設
[00:11:05.440 --> 00:11:07.560]  前設就是神你是全能的
[00:11:07.560 --> 00:11:08.860]  神你是無所不知
[00:11:08.860 --> 00:11:09.640]  無所不在
[00:11:09.640 --> 00:11:10.700]  無所不能的
[00:11:10.700 --> 00:11:13.400]  為何你見到又不理呢
[00:11:13.400 --> 00:11:15.700]  甚至為何你要讓我見到
[00:11:15.700 --> 00:11:18.360]  你想我做什麼呢
[00:11:18.360 --> 00:11:21.280]  不知道你有沒有曾幾何時
[00:11:21.280 --> 00:11:22.480]  跟哈巴谷一樣
[00:11:22.480 --> 00:11:24.200]  覺得神缺席
[00:11:24.200 --> 00:11:25.860]  神沒有出現
[00:11:25.860 --> 00:11:27.740]  當你有需要的時候
[00:11:27.740 --> 00:11:29.320]  神沒有回應你
[00:11:29.320 --> 00:11:30.940]  可能是你的工作環境
[00:11:30.940 --> 00:11:32.320]  可能你的人際關係
[00:11:32.320 --> 00:11:34.780]  甚至可能過去的社會狀況
[00:11:34.780 --> 00:11:36.620]  你有沒有曾經跟哈巴谷
[00:11:36.620 --> 00:11:38.120]  有同一個禱告
[00:11:38.120 --> 00:11:39.320]  就是問
[00:11:39.320 --> 00:11:41.360]  你為何使我看見
[00:11:41.360 --> 00:11:45.780]  你為何看見而不理呢
[00:11:45.780 --> 00:11:48.120]  我又想分享最近聽朋友說
[00:11:48.120 --> 00:11:50.240]  他有一個香港的YouTuber
[00:11:50.240 --> 00:11:52.160]  一個年輕的YouTuber
[00:11:52.160 --> 00:11:53.580]  小有名氣
[00:11:53.580 --> 00:11:56.280]  他在YouTube分享
[00:11:56.280 --> 00:11:59.620]  他說他以前是信耶穌的
[00:11:59.620 --> 00:12:00.780]  他這樣說的意思是什麼
[00:12:00.780 --> 00:12:03.660]  他那一刻去聲稱
[00:12:03.660 --> 00:12:06.580]  自己已經不再信基督教了
[00:12:06.580 --> 00:12:07.280]  不再信耶穌
[00:12:07.280 --> 00:12:08.080]  為什麼呢
[00:12:08.080 --> 00:12:09.660]  他的point就是
[00:12:09.660 --> 00:12:13.040]  他在他人生最艱難的時候
[00:12:13.040 --> 00:12:15.080]  神沒有出手幫助他
[00:12:15.080 --> 00:12:17.740]  這就是他的理由
[00:12:17.740 --> 00:12:19.920]  當然我們信得久
[00:12:19.920 --> 00:12:22.460]  很多標準答案可以去拆解
[00:12:22.460 --> 00:12:23.540]  我們可以說
[00:12:23.540 --> 00:12:25.420]  神其實有他的時間表
[00:12:25.420 --> 00:12:26.960]  他那一刻還沒有出手
[00:12:26.960 --> 00:12:29.960]  或者過程其實神是在試煉你
[00:12:29.960 --> 00:12:32.920]  甚至其實神暗中已經幫助你了
[00:12:32.920 --> 00:12:33.960]  如果神不幫助你
[00:12:33.960 --> 00:12:35.700]  你消失了
[00:12:35.700 --> 00:12:37.620]  全部都是神學正確
[00:12:37.620 --> 00:12:39.460]  全部都是對的
[00:12:39.460 --> 00:12:41.160]  甚至我回想我的人生
[00:12:41.160 --> 00:12:42.340]  確實是這樣
[00:12:42.340 --> 00:12:43.880]  當我在很艱難的時候
[00:12:43.880 --> 00:12:45.080]  覺得神不在
[00:12:45.080 --> 00:12:46.080]  但是過了幾年
[00:12:46.080 --> 00:12:47.920]  過了一段回望的時候
[00:12:47.920 --> 00:12:50.740]  覺得其實神一直在掌權
[00:12:50.740 --> 00:12:52.580]  神一直帶領著
[00:12:52.580 --> 00:12:54.200]  不過這個YouTuber
[00:12:54.200 --> 00:12:56.000]  和哈巴谷一樣
[00:12:56.000 --> 00:12:58.660]  他們那一刻的感受是很真實的
[00:12:58.660 --> 00:13:00.700]  是很坦誠地表達
[00:13:00.700 --> 00:13:03.840]  覺得神為什麼你不在
[00:13:03.840 --> 00:13:05.540]  神你去了哪裡
[00:13:05.540 --> 00:13:08.380]  或者神你走了去哪裡
[00:13:08.380 --> 00:13:09.840]  這個是他們的感受
[00:13:09.840 --> 00:13:12.840]  或者我們曾幾何時也有的感受
[00:13:12.840 --> 00:13:16.080]  當我們看見很多不如意的事
[00:13:16.080 --> 00:13:18.620]  甚至哈巴谷是很有理由地生氣的
[00:13:18.620 --> 00:13:20.040]  因為說到什麼
[00:13:20.040 --> 00:13:22.040]  律法書被藐視
[00:13:22.040 --> 00:13:23.500]  神你的律法
[00:13:23.500 --> 00:13:24.840]  那些人都不管
[00:13:24.840 --> 00:13:26.220]  為什麼你不生氣
[00:13:26.220 --> 00:13:27.180]  神你的律法
[00:13:27.180 --> 00:13:28.580]  那些人都不遵行
[00:13:28.580 --> 00:13:30.500]  你的約他們又不遵行
[00:13:30.500 --> 00:13:31.300]  他們違背你
[00:13:31.300 --> 00:13:32.880]  甚至拜偶像
[00:13:32.880 --> 00:13:36.220]  神你為什麼可以不管
[00:13:36.220 --> 00:13:38.800]  不知道你有沒有試過這麼真實
[00:13:38.800 --> 00:13:40.720]  向神去禱告
[00:13:40.720 --> 00:13:42.140]  你面對的情境
[00:13:42.140 --> 00:13:43.260]  你面對的狀況
[00:13:43.260 --> 00:13:46.680]  會不會和哈巴谷一樣呢
[00:13:46.680 --> 00:13:48.500]  我們又看看神怎麼去回答了
[00:13:48.500 --> 00:13:51.720]  一個這麼難回答的問題怎麼回答呢
[00:13:51.720 --> 00:13:53.680]  是一章五至十一節
[00:13:53.680 --> 00:13:55.460]  簡單一句的話就是
[00:13:55.460 --> 00:13:57.960]  神預言要藉著加勒底人
[00:13:57.960 --> 00:13:59.260]  就是巴比倫人
[00:13:59.260 --> 00:14:01.840]  去懲罰猶大國
[00:14:01.840 --> 00:14:04.920]  這個回答不知道你覺得對不對
[00:14:04.920 --> 00:14:06.520]  或者不知道你滿不滿足
[00:14:06.520 --> 00:14:07.600]  如果你這麼問
[00:14:07.600 --> 00:14:08.920]  仔細一點是怎麼樣
[00:14:08.920 --> 00:14:10.480]  第九節說到
[00:14:10.480 --> 00:14:13.800]  巴比倫這幫敵人好像多如塵沙
[00:14:13.800 --> 00:14:16.140]  就是地上的塵沙有多少呢
[00:14:16.140 --> 00:14:17.560]  那些敵人就有多少了
[00:14:17.560 --> 00:14:19.680]  是不是很恐怖
[00:14:19.680 --> 00:14:21.140]  之後第十一節說到
[00:14:21.140 --> 00:14:23.340]  好像風猛然掃過
[00:14:23.340 --> 00:14:24.800]  那些敵人好像風
[00:14:24.800 --> 00:14:26.980]  好像龍遠風或一個沙塵暴
[00:14:26.980 --> 00:14:28.520]  一吹的時候
[00:14:28.520 --> 00:14:31.640]  整個地都會淹沒
[00:14:31.640 --> 00:14:34.020]  那些敵人或者神的審判
[00:14:34.020 --> 00:14:36.620]  藉著新巴比倫人
[00:14:36.620 --> 00:14:38.120]  他們就好像塵沙
[00:14:38.120 --> 00:14:40.940]  好像晚風那樣去審判他們
[00:14:40.940 --> 00:14:42.860]  而確實在歷史裏面之後
[00:14:42.860 --> 00:14:45.280]  發生的這件事是真實的
[00:14:45.280 --> 00:14:47.520]  這個回答代表什麼呢
[00:14:47.520 --> 00:14:49.900]  這個回答代表神看見
[00:14:49.900 --> 00:14:51.120]  神已經知道了
[00:14:51.120 --> 00:14:53.480]  剛才哈巴哥說的一大輪問題
[00:14:53.480 --> 00:14:54.520]  神看到
[00:14:54.520 --> 00:14:55.620]  神已經知道
[00:14:55.620 --> 00:14:57.320]  這個回答代表什麼
[00:14:57.320 --> 00:15:00.900]  代表神有計劃回應猶大國的狀況
[00:15:00.900 --> 00:15:02.940]  神已經定了計劃的
[00:15:02.940 --> 00:15:04.080]  不過還沒有發生
[00:15:04.080 --> 00:15:06.800]  他預告會這樣發生
[00:15:06.800 --> 00:15:08.160]  神是否看不見呢
[00:15:08.160 --> 00:15:09.720]  如果是哈巴哥的角度
[00:15:09.720 --> 00:15:10.320]  不是的
[00:15:10.320 --> 00:15:12.120]  原來神看到
[00:15:12.120 --> 00:15:13.640]  神是否缺席呢
[00:15:13.640 --> 00:15:14.760]  原來不是的
[00:15:14.760 --> 00:15:15.680]  神在這裏
[00:15:15.680 --> 00:15:17.960]  他準備要去出手
[00:15:17.960 --> 00:15:20.600]  其實他已經回答了哈巴哥的問題
