
[00:00:00.000 --> 00:00:03.640]  我想我們剛剛過了一個不一樣的感恩節
[00:02:01.640 --> 00:02:03.640]  正如神
[00:02:03.640 --> 00:02:05.640]  卸了他的
[00:02:05.640 --> 00:02:07.640]  功一樣
[00:02:07.640 --> 00:02:09.640]  好像我們看到一個圖畫
[00:02:09.640 --> 00:02:11.640]  好像神有一個功
[00:02:11.640 --> 00:02:13.640]  然後我們也有一個功
[00:02:13.640 --> 00:02:15.640]  我們這個
[00:02:15.640 --> 00:02:17.640]  工作要像神的
[00:02:17.640 --> 00:02:19.640]  工作一樣
[00:02:19.640 --> 00:02:21.640]  因此
[00:02:21.640 --> 00:02:23.640]  我們要務必
[00:02:23.640 --> 00:02:25.640]  竭力進入那安息
[00:02:25.640 --> 00:02:27.640]  又提到
[00:02:27.640 --> 00:02:29.640]  那安息
[00:02:29.640 --> 00:02:31.640]  然後他後面介紹說
[00:02:31.640 --> 00:02:33.640]  免得
[00:02:33.640 --> 00:02:35.640]  有人學那不信
[00:02:35.640 --> 00:02:37.640]  從的樣子
[00:02:37.640 --> 00:02:39.640]  跌倒了
[00:02:39.640 --> 00:02:41.640]  他後面並沒有說
[00:02:41.640 --> 00:02:43.640]  不要學那不做功的
[00:02:43.640 --> 00:02:45.640]  他沒有說不做功
[00:02:45.640 --> 00:02:47.640]  說不信從
[00:02:47.640 --> 00:02:49.640]  所以我們要把
[00:02:49.640 --> 00:02:51.640]  這一個字不信從
[00:02:51.640 --> 00:02:53.640]  我們記在心裡面
[00:02:53.640 --> 00:02:55.640]  前面是講到我們要做一件功
[00:02:55.640 --> 00:02:57.640]  後面要講說
[00:02:57.640 --> 00:02:59.640]  我們不要信從
[00:02:59.640 --> 00:03:01.640]  不要學那不信從的樣子
[00:03:01.640 --> 00:03:05.640]  那我們等一下就從
[00:03:05.640 --> 00:03:07.640]  聖經裡面來看
[00:03:07.640 --> 00:03:09.640]  這到底是怎麼一回事
[00:03:09.640 --> 00:03:11.640]  因為他們的結局
[00:03:11.640 --> 00:03:13.640]  是什麼跌倒了
[00:03:13.640 --> 00:03:15.640]  這裡就好像告訴我們一件事情
[00:03:15.640 --> 00:03:17.640]  我們在進入安息的
[00:03:17.640 --> 00:03:19.640]  道路上
[00:03:19.640 --> 00:03:21.640]  我們要小心
[00:03:21.640 --> 00:03:23.640]  如果我們信
[00:03:23.640 --> 00:03:25.640]  從了那
[00:03:25.640 --> 00:03:27.640]  我們如果學了那
[00:03:27.640 --> 00:03:29.640]  不信從的樣子
[00:03:29.640 --> 00:03:31.640]  我們就有可能跌倒
[00:03:31.640 --> 00:03:33.640]  跌倒的後果是什麼
[00:03:33.640 --> 00:03:35.640]  我們就沒有辦法進入那安息
[00:03:35.640 --> 00:03:37.640]  好像你跑步
[00:03:37.640 --> 00:03:39.640]  已經快跑到了
[00:03:39.640 --> 00:03:41.640]  結果你跌倒了
[00:03:41.640 --> 00:03:43.640]  你站不起來了
[00:03:43.640 --> 00:03:45.640]  看到看到
[00:03:45.640 --> 00:03:47.640]  這個
[00:03:47.640 --> 00:03:49.640]  底線已經到了
[00:03:49.640 --> 00:03:51.640]  結果你就差那麼一點進不去
[00:03:51.640 --> 00:03:53.640]  這是非常可惜的
[00:03:53.640 --> 00:03:55.640]  好
[00:03:55.640 --> 00:03:57.640]  這節經文呢
[00:03:57.640 --> 00:03:59.640]  我們再往裡面思想一下
[00:03:59.640 --> 00:04:01.640]  我們先想
[00:04:01.640 --> 00:04:03.640]  他說
[00:04:03.640 --> 00:04:05.640]  正如神
[00:04:05.640 --> 00:04:07.640]  獻了他的功一樣
[00:04:07.640 --> 00:04:11.640]  那我們就要想
[00:04:11.640 --> 00:04:13.640]  到底什麼是神的功
[00:04:13.640 --> 00:04:15.640]  神做了什麼樣的功
[00:04:15.640 --> 00:04:17.640]  那我們就
[00:04:17.640 --> 00:04:19.640]  要回到
[00:04:19.640 --> 00:04:21.640]  創世紀
[00:04:21.640 --> 00:04:23.640]  的第一章
[00:04:23.640 --> 00:04:25.640]  第二章
[00:04:25.640 --> 00:04:27.640]  創世紀第一章第二章
[00:04:27.640 --> 00:04:29.640]  大家還記得
[00:04:29.640 --> 00:04:31.640]  創世紀一開始
[00:04:31.640 --> 00:04:33.640]  第一章第一節
[00:04:33.640 --> 00:04:35.640]  起初神創造
[00:04:35.640 --> 00:04:37.640]  天地
[00:04:37.640 --> 00:04:39.640]  地是冤滅黑暗
[00:04:39.640 --> 00:04:41.640]  空虛混沌
[00:04:41.640 --> 00:04:43.640]  神的靈在水面之上
[00:04:43.640 --> 00:04:45.640]  運行
[00:04:45.640 --> 00:04:47.640]  是不是
[00:04:47.640 --> 00:04:49.640]  那我們就看到
[00:04:49.640 --> 00:04:51.640]  當開始的時候
[00:04:51.640 --> 00:04:53.640]  這個地上是冤滅黑暗
[00:04:53.640 --> 00:04:55.640]  空虛混沌
[00:04:55.640 --> 00:04:57.640]  然後呢
[00:04:57.640 --> 00:04:59.640]  神要在這樣的一個
[00:04:59.640 --> 00:05:01.640]  情況之下
[00:05:01.640 --> 00:05:03.640]  他開始做功
[00:05:03.640 --> 00:05:05.640]  因為運行
[00:05:05.640 --> 00:05:07.640]  神的靈運行在水面之上
[00:05:07.640 --> 00:05:09.640]  就說明
[00:05:09.640 --> 00:05:11.640]  他開始做功了
[00:05:11.640 --> 00:05:13.640]  開始運作了
[00:05:13.640 --> 00:05:15.640]  當然我們後面看到
[00:05:15.640 --> 00:05:17.640]  六天的時間
[00:05:17.640 --> 00:05:19.640]  神就造了
[00:05:19.640 --> 00:05:21.640]  說
[00:05:21.640 --> 00:05:23.640]  要有光就有光
[00:05:23.640 --> 00:05:25.640]  是不是
[00:05:25.640 --> 00:05:27.640]  然後又說要有空氣
[00:05:27.640 --> 00:05:29.640]  然後要接下來又是
[00:05:29.640 --> 00:05:31.640]  定節日
[00:05:31.640 --> 00:05:33.640]  然後有菜蔬
[00:05:33.640 --> 00:05:35.640]  有各樣的
[00:05:35.640 --> 00:05:37.640]  生物都造出來了
[00:05:37.640 --> 00:05:39.640]  這是我們
[00:05:39.640 --> 00:05:41.640]  大家都很熟的
[00:05:41.640 --> 00:05:43.640]  創世紀一開始
[00:05:43.640 --> 00:05:45.640]  但是
[00:05:45.640 --> 00:05:47.640]  我們看到到後面
[00:05:47.640 --> 00:05:49.640]  第七天的時候
[00:05:49.640 --> 00:05:51.640]  七天
[00:05:51.640 --> 00:05:53.640]  因為第六天的工作完了
[00:05:53.640 --> 00:05:55.640]  然後到第七天
[00:05:55.640 --> 00:05:57.640]  神就說了
[00:05:57.640 --> 00:05:59.640]  他說
[00:05:59.640 --> 00:06:01.640]  看這一切所造的都甚好
[00:06:01.640 --> 00:06:03.640]  在這六天裡面
[00:06:03.640 --> 00:06:05.640]  我們前面的
[00:06:05.640 --> 00:06:07.640]  五天
[00:06:07.640 --> 00:06:09.640]  基本上
[00:06:09.640 --> 00:06:11.640]  都是地上的東西
[00:06:11.640 --> 00:06:13.640]  然後第六天
[00:06:13.640 --> 00:06:15.640]  這個很重要
[00:06:15.640 --> 00:06:17.640]  就是這一天神造了人
[00:06:17.640 --> 00:06:19.640]  造了人
[00:06:19.640 --> 00:06:21.640]  神用什麼方式來造人呢
[00:06:21.640 --> 00:06:23.640]  在神的心思意念裡面
[00:06:23.640 --> 00:06:25.640]  他說
[00:06:25.640 --> 00:06:27.640]  我要照我們的形象
[00:06:27.640 --> 00:06:29.640]  和我們的樣式
[00:06:29.640 --> 00:06:31.640]  來造人
[00:06:31.640 --> 00:06:33.640]  造男造女
[00:06:33.640 --> 00:06:35.640]  然後神說了這個話以後
[00:06:35.640 --> 00:06:37.640]  神告訴我們
[00:06:37.640 --> 00:06:39.640]  神就造男造女
[00:06:39.640 --> 00:06:41.640]  然後還賜福給他們
[00:06:41.640 --> 00:06:43.640]  要他們生養眾多
[00:06:43.640 --> 00:06:45.640]  管理全地
[00:06:45.640 --> 00:06:47.640]  管理天上的鳥
[00:06:47.640 --> 00:06:49.640]  海中的魚
[00:06:49.640 --> 00:06:51.640]  還有地上的
[00:06:51.640 --> 00:06:53.640]  所有的活物
[00:06:53.640 --> 00:06:55.640]  這裡
[00:06:55.640 --> 00:06:57.640]  我們就要去想一件事情
[00:06:57.640 --> 00:06:59.640]  當神造人的時候
[00:06:59.640 --> 00:07:01.640]  如果你繼續看第二章
[00:07:01.640 --> 00:07:03.640]  他就說到
[00:07:03.640 --> 00:07:05.640]  他用泥土造人
[00:07:05.640 --> 00:07:07.640]  在
[00:07:07.640 --> 00:07:09.640]  人的鼻孔裡
[00:07:09.640 --> 00:07:11.640]  吐了一口生氣
[00:07:11.640 --> 00:07:13.640]  這個人就變成有靈的
[00:07:13.640 --> 00:07:15.640]  活人
[00:07:15.640 --> 00:07:17.640]  所以神的這一口氣
[00:07:17.640 --> 00:07:19.640]  就是生命
[00:07:19.640 --> 00:07:21.640]  當這個人有
[00:07:21.640 --> 00:07:23.640]  神的生命進來的時候
[00:07:23.640 --> 00:07:25.640]  他就變成一個
[00:07:25.640 --> 00:07:27.640]  有靈的活人
[00:07:27.640 --> 00:07:29.640]  有靈的活人
[00:07:29.640 --> 00:07:31.640]  在這裡
[00:07:31.640 --> 00:07:33.640]  他甚至也提到
[00:07:33.640 --> 00:07:35.640]  你看
[00:07:35.640 --> 00:07:37.640]  以我們的形象和我們的樣式
[00:07:37.640 --> 00:07:39.640]  我們怎麼樣去理解形象跟樣式
[00:07:39.640 --> 00:07:41.640]  我就想到
[00:07:41.640 --> 00:07:43.640]  一件事情
[00:07:43.640 --> 00:07:45.640]  當初我在讀這個的時候
[00:07:45.640 --> 00:07:47.640]  讀了好多
[00:07:47.640 --> 00:07:49.640]  因為聖經沒有說什麼是形象
[00:07:49.640 --> 00:07:51.640]  什麼是樣式
[00:07:51.640 --> 00:07:53.640]  既然我們
[00:07:53.640 --> 00:07:55.640]  是被造的
[00:07:55.640 --> 00:07:57.640]  我們是他所造的人
[00:07:57.640 --> 00:07:59.640]  他告訴我們
[00:07:59.640 --> 00:08:01.640]  照著他的形象
[00:08:01.640 --> 00:08:03.640]  照著他的樣式
[00:08:03.640 --> 00:08:05.640]  那我們就揣摩
[00:08:05.640 --> 00:08:07.640]  我們反過來推敲
[00:08:07.640 --> 00:08:09.640]  在我們的人身上
[00:08:09.640 --> 00:08:11.640]  我們會發現
[00:08:11.640 --> 00:08:13.640]  我們正常的人
[00:08:13.640 --> 00:08:15.640]  所有的人大概都有兩個方面
[00:08:15.640 --> 00:08:17.640]  我們大家注意到的
[00:08:17.640 --> 00:08:19.640]  一個就是人的
[00:08:19.640 --> 00:08:21.640]  理性
[00:08:21.640 --> 00:08:23.640]  我們說理智
[00:08:23.640 --> 00:08:25.640]  另外一個呢
[00:08:25.640 --> 00:08:27.640]  就是感性
[00:08:27.640 --> 00:08:29.640]  所謂理性跟感性
[00:08:29.640 --> 00:08:31.640]  英文就叫
[00:08:31.640 --> 00:08:33.640]  Sense and Sensibility
[00:08:33.640 --> 00:08:35.640]  所以我們
[00:08:35.640 --> 00:08:37.640]  基本上我們人大概都有
[00:08:37.640 --> 00:08:39.640]  這個兩方面的
[00:08:39.640 --> 00:08:41.640]  我們說基因也好
[00:08:41.640 --> 00:08:43.640]  或者他的元素也好
[00:08:43.640 --> 00:08:45.640]  一個理性一個感性
[00:08:45.640 --> 00:08:47.640]  但是呢
[00:08:47.640 --> 00:08:49.640]  我們又發覺
[00:08:49.640 --> 00:08:51.640]  從我們的生活或者生活經驗
[00:08:51.640 --> 00:08:53.640]  和我們跟人來往的這個關係
[00:08:53.640 --> 00:08:55.640]  我們發覺
[00:08:55.640 --> 00:08:57.640]  男人
[00:08:57.640 --> 00:08:59.640]  男生
[00:08:59.640 --> 00:09:01.640]  都比較用
[00:09:01.640 --> 00:09:03.640]  理性去思考事情
[00:09:03.640 --> 00:09:05.640]  理性比較多
[00:09:05.640 --> 00:09:07.640]  只是說在成份上
[00:09:07.640 --> 00:09:09.640]  好像體現的比較多
[00:09:09.640 --> 00:09:11.640]  那姊妹呢
[00:09:11.640 --> 00:09:13.640]  大家感覺是在
[00:09:13.640 --> 00:09:15.640]  感性的上面
[00:09:15.640 --> 00:09:17.640]  體現的比較多
[00:09:17.640 --> 00:09:19.640]  這是我們從生活裡面
[00:09:19.640 --> 00:09:21.640]  大概大家都同意
[00:09:21.640 --> 00:09:23.640]  那既然我們
[00:09:23.640 --> 00:09:25.640]  人有理性和感性
[00:09:25.640 --> 00:09:27.640]  我就相信這個神
[00:09:27.640 --> 00:09:29.640]  祂既然照著
[00:09:29.640 --> 00:09:31.640]  祂的形象和樣子
[00:09:31.640 --> 00:09:33.640]  我想神也有神的理性
[00:09:33.640 --> 00:09:35.640]  和神的感性
[00:09:35.640 --> 00:09:37.640]  所以我就
[00:09:37.640 --> 00:09:39.640]  從這裡我揣摩
[00:09:39.640 --> 00:09:41.640]  祂的形象
[00:09:41.640 --> 00:09:43.640]  就是祂的理性
[00:09:43.640 --> 00:09:45.640]  是什麼呢
[00:09:45.640 --> 00:09:47.640]  就是祂的屬性
[00:09:47.640 --> 00:09:49.640]  英文叫Identity
[00:09:49.640 --> 00:09:51.640]  就是祂的屬性
[00:09:51.640 --> 00:09:53.640]  屬性是什麼呢
[00:09:53.640 --> 00:09:55.640]  我們聖經讀過
[00:09:55.640 --> 00:09:57.640]  我們聽到聽過
[00:09:57.640 --> 00:09:59.640]  我們知道那是神的
[00:09:59.640 --> 00:10:01.640]  大能
[00:10:01.640 --> 00:10:03.640]  我們一講到這個神
[00:10:03.640 --> 00:10:05.640]  你現在還不要講別的
[00:10:05.640 --> 00:10:07.640]  就從創造來講
[00:10:07.640 --> 00:10:09.640]  這一位是偉大的神
[00:10:09.640 --> 00:10:11.640]  Almighty
[00:10:11.640 --> 00:10:13.640]  然後呢
[00:10:13.640 --> 00:10:15.640]  祂的公義
[00:10:15.640 --> 00:10:17.640]  Righteousness
[00:10:17.640 --> 00:10:19.640]  我們就想到這是祂的公義
[00:10:19.640 --> 00:10:21.640]  就像什麼
[00:10:21.640 --> 00:10:23.640]  我們跑到北京
[00:10:23.640 --> 00:10:25.640]  賣中藥的
[00:10:25.640 --> 00:10:27.640]  那個叫什麼
[00:10:27.640 --> 00:10:29.640]  什麼糖的
[00:10:29.640 --> 00:10:31.640]  同仁糖
[00:10:31.640 --> 00:10:33.640]  我們一聽到同仁糖
[00:10:33.640 --> 00:10:35.640]  我們就想這是老招牌
[00:10:35.640 --> 00:10:37.640]  是有誠信
[00:10:37.640 --> 00:10:39.640]  同壽無欺
[00:10:39.640 --> 00:10:41.640]  貨真價實
[00:10:41.640 --> 00:10:43.640]  我們腦筋馬上就浮現一個
[00:10:43.640 --> 00:10:45.640]  這樣的一個圖畫出來了
[00:10:45.640 --> 00:10:47.640]  那我們談到我們的神
[00:10:47.640 --> 00:10:49.640]  說到我們的神
[00:10:49.640 --> 00:10:51.640]  我們想祂是Almighty
[00:10:51.640 --> 00:10:53.640]  祂是公義的神
[00:10:53.640 --> 00:10:55.640]  這是我們從
[00:10:55.640 --> 00:10:57.640]  祂的理性來講
[00:10:57.640 --> 00:10:59.640]  我們說這是一個陽剛的體現
[00:10:59.640 --> 00:11:01.640]  陽剛講到我們的神
[00:11:01.640 --> 00:11:03.640]  祂的感性呢
[00:11:03.640 --> 00:11:05.640]  就祂的照著祂的樣子
[00:11:05.640 --> 00:11:07.640]  就祂的感性是什麼呢
[00:11:07.640 --> 00:11:09.640]  我們就想到
[00:11:09.640 --> 00:11:11.640]  神是什麼
[00:11:11.640 --> 00:11:13.640]  溫柔
[00:11:13.640 --> 00:11:15.640]  憐憫
[00:11:15.640 --> 00:11:17.640]  慈愛
[00:11:17.640 --> 00:11:19.640]  祂又是一個憐憫慈愛的神
[00:11:19.640 --> 00:11:21.640]  所以我們在這裡
[00:11:21.640 --> 00:11:23.640]  想到我們的神是
[00:11:23.640 --> 00:11:25.640]  剛從祂的
[00:11:25.640 --> 00:11:27.640]  形象或祂的樣子來看
[00:11:27.640 --> 00:11:29.640]  我們的神是剛柔
[00:11:29.640 --> 00:11:31.640]  相濟的神
[00:11:31.640 --> 00:11:33.640]  祂在哪些事情
[00:11:33.640 --> 00:11:35.640]  特別凸顯祂的
[00:11:35.640 --> 00:11:37.640]  陽剛呢
[00:11:37.640 --> 00:11:39.640]  祂的剛的那一面呢
[00:11:39.640 --> 00:11:41.640]  就是在
[00:11:41.640 --> 00:11:43.640]  聖經的基要真理
[00:11:43.640 --> 00:11:45.640]  說到神
[00:11:45.640 --> 00:11:47.640]  和祂的兒子
[00:11:47.640 --> 00:11:49.640]  和聖靈的時候
[00:11:49.640 --> 00:11:51.640]  神就
[00:11:51.640 --> 00:11:53.640]  完全體現祂的
[00:11:53.640 --> 00:11:55.640]  我們說真理
[00:11:55.640 --> 00:11:57.640]  the truth
[00:11:57.640 --> 00:11:59.640]  這個是沒有一點點
[00:11:59.640 --> 00:12:01.640]  折扣的空間
[00:12:01.640 --> 00:12:03.640]  不可能
[00:12:03.640 --> 00:12:05.640]  有一點compromise
[00:12:05.640 --> 00:12:07.640]  或是妥協
[00:12:07.640 --> 00:12:09.640]  這個是不可能的
[00:12:09.640 --> 00:12:11.640]  神的
[00:12:11.640 --> 00:12:13.640]  祂的屬性
[00:12:13.640 --> 00:12:15.640]  但是講到
[00:12:15.640 --> 00:12:17.640]  另外一件事情
[00:12:17.640 --> 00:12:19.640]  你看我們去讀聖經
[00:12:19.640 --> 00:12:21.640]  講到智慧書的時候
[00:12:21.640 --> 00:12:23.640]  所羅門的智慧書
[00:12:23.640 --> 00:12:25.640]  或者是詩篇
[00:12:25.640 --> 00:12:27.640]  所羅門的智慧書
[00:12:27.640 --> 00:12:29.640]  我們就會看到
[00:12:29.640 --> 00:12:31.640]  神
[00:12:31.640 --> 00:12:33.640]  祂的慈愛
[00:12:33.640 --> 00:12:35.640]  憐憫
[00:12:35.640 --> 00:12:37.640]  在感性這方面就表達的比較
[00:12:37.640 --> 00:12:39.640]  妥協
[00:12:39.640 --> 00:12:41.640]  比如說你看
[00:12:41.640 --> 00:12:43.640]  我們在那個
[00:12:43.640 --> 00:12:45.640]  馬太福音裡面
[00:12:45.640 --> 00:12:47.640]  耶穌告訴我們說
[00:12:47.640 --> 00:12:49.640]  你們說話
[00:12:49.640 --> 00:12:51.640]  是就是是
[00:12:51.640 --> 00:12:53.640]  不是就是不是
[00:12:53.640 --> 00:12:55.640]  再多說一句
[00:12:55.640 --> 00:12:57.640]  就是出於那惡者
[00:12:57.640 --> 00:13:01.640]  所以這個是沒有妥協的
[00:13:01.640 --> 00:13:03.640]  因為真理
[00:13:03.640 --> 00:13:05.640]  就是一個
[00:13:05.640 --> 00:13:07.640]  就是神自己
[00:13:07.640 --> 00:13:09.640]  但是
[00:13:09.640 --> 00:13:11.640]  如果我們去看詩篇
[00:13:11.640 --> 00:13:13.640]  剛剛牧師講到
[00:13:13.640 --> 00:13:15.640]  詩篇23篇
[00:13:15.640 --> 00:13:17.640]  你去讀的時候你可以從詩篇裡面
[00:13:17.640 --> 00:13:19.640]  得到一個圖畫
[00:13:19.640 --> 00:13:21.640]  一個意境
[00:13:21.640 --> 00:13:23.640]  甚至得到一個場景
[00:13:23.640 --> 00:13:25.640]  你就讀的時候
[00:13:25.640 --> 00:13:27.640]  你就會在這個詩篇裡面
[00:13:27.640 --> 00:13:29.640]  找到
[00:13:29.640 --> 00:13:31.640]  屬於感性的那一方面的東西
[00:13:31.640 --> 00:13:33.640]  耶和華
[00:13:33.640 --> 00:13:35.640]  是我的牧者
[00:13:35.640 --> 00:13:37.640]  我必不自缺乏
[00:13:37.640 --> 00:13:39.640]  是不是
[00:13:39.640 --> 00:13:41.640]  祂這一個
[00:13:41.640 --> 00:13:43.640]  只要說耶和華是我的牧者
[00:13:43.640 --> 00:13:45.640]  我必不自缺乏的時候
[00:13:45.640 --> 00:13:47.640]  祂就包括在下面
[00:13:47.640 --> 00:13:49.640]  祂所有講的東西
[00:13:49.640 --> 00:13:51.640]  都包括在不自缺乏裡面
[00:13:51.640 --> 00:13:53.640]  祂說到什麼
[00:13:53.640 --> 00:13:55.640]  祂使我躺臥在
[00:13:55.640 --> 00:13:57.640]  青草地上
[00:13:57.640 --> 00:13:59.640]  您我在可安歇的水邊
[00:13:59.640 --> 00:14:01.640]  多麼漂亮的一幅圖畫
[00:14:01.640 --> 00:14:03.640]  青草地
[00:14:03.640 --> 00:14:05.640]  溪水邊
[00:14:05.640 --> 00:14:07.640]  這是我們所渴望的
[00:14:07.640 --> 00:14:09.640]  我們恨不得我們現在
[00:14:09.640 --> 00:14:11.640]  就像羊一樣的
[00:14:11.640 --> 00:14:13.640]  躺臥在青草地上
[00:14:13.640 --> 00:14:15.640]  然後他下面說什麼
[00:14:15.640 --> 00:14:17.640]  祂使我的靈魂甦醒
[00:14:17.640 --> 00:14:21.640]  用祂的名
[00:14:21.640 --> 00:14:23.640]  引導我走一路
[00:14:23.640 --> 00:14:25.640]  我的靈魂本來是
[00:14:25.640 --> 00:14:27.640]  沉睡的
[00:14:27.640 --> 00:14:29.640]  本來是
[00:14:29.640 --> 00:14:31.640]  傷心的
[00:14:31.640 --> 00:14:33.640]  憂傷的靈
[00:14:33.640 --> 00:14:35.640]  但是祂讓我的靈甦醒
[00:14:35.640 --> 00:14:37.640]  我雖然
[00:14:37.640 --> 00:14:39.640]  走過死因的幽谷
[00:14:39.640 --> 00:14:41.640]  我也不致
[00:14:41.640 --> 00:14:43.640]  遭害
[00:14:43.640 --> 00:14:45.640]  其實死亡對人來講
[00:14:45.640 --> 00:14:47.640]  好像這是人沒有
[00:14:47.640 --> 00:14:49.640]  辦法面對的一個事實
[00:14:49.640 --> 00:14:51.640]  身腦病死
[00:14:51.640 --> 00:14:55.640]  其實我告訴你
[00:14:55.640 --> 00:14:57.640]  死亡的本身還並不害怕
[00:14:57.640 --> 00:14:59.640]  害怕
[00:14:59.640 --> 00:15:01.640]  叫人害怕的是什麼
[00:15:01.640 --> 00:15:03.640]  是死亡的陰影
[00:15:03.640 --> 00:15:05.640]  你好像看到了死亡
[00:15:05.640 --> 00:15:07.640]  但是你還
[00:15:07.640 --> 00:15:09.640]  活在那裡
[00:15:09.640 --> 00:15:11.640]  每天過得心驚膽跳
[00:15:11.640 --> 00:15:13.640]  是不是心裡沒有平安
[00:15:13.640 --> 00:15:15.640]  所以他說
[00:15:15.640 --> 00:15:17.640]  我雖然走過
[00:15:17.640 --> 00:15:19.640]  死因的幽谷
[00:15:19.640 --> 00:15:21.640]  我並不致遭害
[00:15:21.640 --> 00:15:23.640]  因為你的葬
[00:15:23.640 --> 00:15:25.640]  你的肝都安慰我
[00:15:25.640 --> 00:15:27.640]  不但如此
[00:15:27.640 --> 00:15:29.640]  不但如此
[00:15:29.640 --> 00:15:31.640]  還要在我的敵人面前
[00:15:31.640 --> 00:15:33.640]  擺設宴席
[00:15:33.640 --> 00:15:35.640]  因為這一件
[00:15:35.640 --> 00:15:37.640]  去面對這樣的恐怖的一個
[00:15:37.640 --> 00:15:39.640]  陰影
[00:15:39.640 --> 00:15:41.640]  死亡的陰影
[00:15:41.640 --> 00:15:43.640]  他不但
[00:15:43.640 --> 00:15:45.640]  把我保護了我
[00:15:45.640 --> 00:15:47.640]  而且還要向死亡誇盛
[00:15:47.640 --> 00:15:49.640]  就是
[00:15:49.640 --> 00:15:51.640]  我們在戈林多前書
[00:15:51.640 --> 00:15:53.640]  十五章講的
[00:15:53.640 --> 00:15:55.640]  你的毒溝在哪裡
[00:15:55.640 --> 00:15:57.640]  是不是
[00:15:57.640 --> 00:16:01.640]  陰間的權柄不能勝過他
[00:16:01.640 --> 00:16:03.640]  然後他下面
[00:16:03.640 --> 00:16:05.640]  接到就說
[00:16:05.640 --> 00:16:09.640]  你的葬
[00:16:09.640 --> 00:16:11.640]  你的肝安慰我
[00:16:11.640 --> 00:16:13.640]  叫我的福碑滿溢
[00:16:13.640 --> 00:16:17.640]  我今生今世
[00:16:17.640 --> 00:16:19.640]  必有慈愛恩惠
[00:16:19.640 --> 00:16:21.640]  跟隨我
[00:16:21.640 --> 00:16:23.640]  這是在
[00:16:23.640 --> 00:16:25.640]  大衛
[00:16:25.640 --> 00:16:27.640]  他經過了神
[00:16:27.640 --> 00:16:29.640]  在他生活上的經驗
