
[00:00:00.000 --> 00:00:01.160]  又來讀聖經了
[00:03:20.040 --> 00:03:24.120]  現在回看聖經
[00:03:24.120 --> 00:03:28.000]  我們會說是亞倫的軟弱
[00:03:28.000 --> 00:03:31.560]  他就說不如這樣吧
[00:03:31.560 --> 00:03:33.360]  不如這樣吧
[00:03:33.360 --> 00:03:35.800]  可能不是亞倫說的
[00:03:35.800 --> 00:03:39.080]  可能是亞倫最後也不敢
[00:03:39.080 --> 00:03:41.440]  既然大家都想這樣就這樣吧
[00:03:41.440 --> 00:03:42.280]  這樣也不一定
[00:03:42.280 --> 00:03:43.440]  妥協了
[00:03:43.440 --> 00:03:47.240]  很有可能是那些以色列眾人
[00:03:47.240 --> 00:03:48.920]  甚至可能有些長老
[00:03:48.920 --> 00:03:55.480]  不如我們做一個耶和華出來吧
[00:03:55.480 --> 00:03:57.880]  怎樣做一個耶和華出來?
[00:03:57.880 --> 00:04:00.400]  他們就想起他們腦裡
[00:04:00.400 --> 00:04:04.120]  你知道人是不能夠想到一些
[00:04:04.120 --> 00:04:06.000]  創作到一些
[00:04:06.000 --> 00:04:08.480]  我們的創作力是超級這麼低
[00:04:08.480 --> 00:04:09.280]  這麼有限
[00:04:09.280 --> 00:04:12.360]  就是我們創作不到一些我們沒見過的東西
[00:04:12.360 --> 00:04:15.080]  一定要有經驗
[00:04:15.080 --> 00:04:16.920]  或者其他東西我們見過
[00:04:16.920 --> 00:04:19.160]  經驗過才能創作到
[00:04:19.160 --> 00:04:21.320]  才能做到創作
[00:04:21.320 --> 00:04:24.560]  他們想起如果是神
[00:04:24.560 --> 00:04:29.080]  馬上想起四百多年都在埃及
[00:04:29.080 --> 00:04:30.080]  神是怎樣的?
[00:04:30.080 --> 00:04:33.240]  埃及最大的神就是金牛
[00:04:33.240 --> 00:04:38.720]  真是一隻全用金做的牛
[00:04:38.720 --> 00:04:43.360]  他們想起不如我們做一隻金牛吧
[00:04:43.360 --> 00:04:45.280]  埃及的神我們又拜
[00:04:45.280 --> 00:04:47.560]  不,我們不是拜埃及的神
[00:04:47.560 --> 00:04:51.800]  其實祂是象徵耶和華而已
[00:04:51.800 --> 00:04:56.640]  你看到十言裡面是說不要雕刻
[00:04:56.640 --> 00:04:57.560]  不要製造
[00:04:57.560 --> 00:04:58.640]  雕刻的意思是製造
[00:04:58.640 --> 00:05:01.480]  不要製造,不要跪拜,不要侍奉
[00:05:01.480 --> 00:05:07.920]  他們就想不如做一隻金牛來代替象徵耶和華
[00:05:07.920 --> 00:05:10.320]  不是代替,象徵耶和華
[00:05:10.320 --> 00:05:13.440]  有認真的成份
[00:05:13.440 --> 00:05:15.920]  要認真嗎?
[00:05:15.920 --> 00:05:19.640]  於是亞倫說既然這樣,那好
[00:05:19.640 --> 00:05:23.680]  不如大家回去問你太太
[00:05:23.680 --> 00:05:24.960]  還有很多東西
[00:05:24.960 --> 00:05:26.960]  那些金原來在太太那裡
[00:05:26.960 --> 00:05:28.960]  聖經說回去問你太太
[00:05:28.960 --> 00:05:31.920]  各人問你太太拿她的金耳環
[00:05:31.920 --> 00:05:34.880]  拿她的金環,金戒指
[00:05:34.880 --> 00:05:38.640]  金鏈,金手鐲拿來
[00:05:38.640 --> 00:05:42.160]  我們用了它做一隻金牛
[00:05:42.160 --> 00:05:46.400]  做好了明天我們要向耶和華守節
[00:05:46.400 --> 00:05:49.440]  向耶和華守節
[00:05:49.440 --> 00:05:53.840]  他們做一隻金牛是象徵耶和華
[00:05:53.840 --> 00:05:55.200]  而且大家認真的
[00:05:55.200 --> 00:05:57.200]  你試試回家問你太太
[00:05:57.200 --> 00:06:00.640]  拿些金戒指、金耳環回來看她行不行
[00:06:00.640 --> 00:06:02.640]  她真的每個人都拿出來
[00:06:02.640 --> 00:06:04.240]  所以他們都認真的
[00:06:04.240 --> 00:06:06.760]  只不過用了金牛象徵耶和華
[00:06:06.760 --> 00:06:08.480]  這裡錯得很嚴重
[00:06:08.480 --> 00:06:10.000]  神都很不歡喜
[00:06:10.000 --> 00:06:14.320]  已經和他們以前說過不要了
[00:06:14.320 --> 00:06:18.080]  而十言是重新再說
[00:06:18.080 --> 00:06:21.280]  有些人認為摩西一下來就生氣了
[00:06:21.280 --> 00:06:23.440]  整塊法板扯到那些人那裡
[00:06:23.440 --> 00:06:24.400]  扔下去了
[00:06:24.400 --> 00:06:25.840]  那就真的不好了
[00:06:25.840 --> 00:06:29.600]  法例在山上一定下來就執行
[00:06:29.600 --> 00:06:31.280]  其實不是的
[00:06:31.280 --> 00:06:36.160]  之前已經說過不要拜那些神
[00:06:36.160 --> 00:06:41.840]  而且十災那些很多都是象徵埃及地的神
[00:06:41.840 --> 00:06:43.840]  我是和他們有所分別的
[00:06:43.840 --> 00:06:45.440]  不痛的不要拜那些
[00:06:45.440 --> 00:06:46.400]  好了
[00:06:46.400 --> 00:06:48.480]  耶和華就吩咐摩西說
[00:06:48.480 --> 00:06:50.640]  行了四十天了下去吧
[00:06:50.640 --> 00:06:51.440]  下去拜
[00:06:51.440 --> 00:06:56.400]  因為你的百姓就是你從埃及地領出來的
[00:06:56.400 --> 00:07:01.120]  第一點要說的就是已經拜壞了
[00:07:01.120 --> 00:07:07.440]  他們出來跟你走看過十災
[00:07:07.440 --> 00:07:09.040]  殺長子之災
[00:07:09.040 --> 00:07:11.280]  然後出來跟你走這麼遠路
[00:07:11.280 --> 00:07:13.280]  過盧偉海
[00:07:13.280 --> 00:07:14.080]  紅海
[00:07:14.080 --> 00:07:15.360]  過盧偉海
[00:07:15.360 --> 00:07:17.600]  一直走到現在
[00:07:17.600 --> 00:07:19.120]  嘩
[00:07:19.120 --> 00:07:23.120]  經歷到埃及人在水裡死了
[00:07:23.120 --> 00:07:25.760]  然後屍體衝上岸邊
[00:07:25.760 --> 00:07:26.560]  嘩
[00:07:26.560 --> 00:07:27.600]  很厲害
[00:07:27.600 --> 00:07:30.720]  然後雲柱火柱一起
[00:07:30.720 --> 00:07:32.720]  沒東西吃了餓死了
[00:07:32.720 --> 00:07:36.400]  又有鵪鶉又有馬拿
[00:07:36.400 --> 00:07:40.560]  然後又有好口乾
[00:07:40.560 --> 00:07:42.640]  於是摩西擊打盤石
[00:07:42.640 --> 00:07:43.760]  又有水飲
[00:07:43.760 --> 00:07:45.600]  二百萬人夠飲
[00:07:45.600 --> 00:07:46.720]  嘩
[00:07:46.720 --> 00:07:48.160]  厲害厲害
[00:07:48.160 --> 00:07:49.680]  於是你會知道
[00:07:49.680 --> 00:07:52.160]  其實這些人全部都認識耶和華
[00:07:52.160 --> 00:07:53.200]  他們甚至乎
[00:07:53.200 --> 00:07:54.160]  死啦
[00:07:54.160 --> 00:07:56.960]  沒有一樣具體的東西跟我們真的害怕
[00:07:56.960 --> 00:07:58.240]  我要靠一個祭司
[00:07:58.240 --> 00:07:59.280]  靠一個中間人
[00:07:59.280 --> 00:08:01.280]  現在摩西不知道發生什麼事了
[00:08:01.280 --> 00:08:02.480]  那怎麼辦
[00:08:02.480 --> 00:08:05.920]  我們做一個耶和華
[00:08:05.920 --> 00:08:08.240]  我們做一個象徵他
[00:08:08.240 --> 00:08:10.320]  誠心做就會是
[00:08:10.320 --> 00:08:11.680]  這個就是很多時候
[00:08:11.680 --> 00:08:13.920]  我們敗壞的地方
[00:08:13.920 --> 00:08:15.440]  千萬不要想著
[00:08:15.440 --> 00:08:15.920]  嘩
[00:08:15.920 --> 00:08:16.800]  我多厲害
[00:08:16.800 --> 00:08:18.080]  多多人生經歷
[00:08:18.080 --> 00:08:21.040]  我做靈修部那時你都未信主
[00:08:21.040 --> 00:08:22.720]  我在教會侍奉的時候說
[00:08:22.720 --> 00:08:24.480]  人少少我什麼都做
[00:08:24.480 --> 00:08:26.320]  那時靈性都不知多好
[00:08:26.320 --> 00:08:28.400]  你現在這樣新入教
[00:08:28.400 --> 00:08:29.360]  不行的
[00:08:29.360 --> 00:08:30.480]  不聽我講
[00:08:30.480 --> 00:08:34.160]  其實自己原來已經變得靈性很低落
[00:08:34.160 --> 00:08:35.360]  都不知
[00:08:35.360 --> 00:08:37.360]  因為覺得自己很厲害
[00:08:37.360 --> 00:08:40.640]  其實記得有時候
[00:08:40.640 --> 00:08:42.640]  我們不知不覺之間
[00:08:42.640 --> 00:08:45.440]  已經敗壞了
[00:08:45.440 --> 00:08:47.280]  由埃及出來
[00:08:47.280 --> 00:08:48.640]  經過這麼多東西
[00:08:48.640 --> 00:08:50.320]  經過這麼多上帝的神蹟
[00:08:50.320 --> 00:08:54.000]  不過可惜靈性已經敗壞了
[00:08:54.000 --> 00:08:54.960]  要反省
[00:08:54.960 --> 00:08:57.280]  很多時候我們都會這樣
[00:08:57.280 --> 00:08:58.880]  自己病了
[00:08:58.880 --> 00:09:00.480]  靈性病了都不知
[00:09:00.480 --> 00:09:03.760]  他們快快偏離我所吩咐的道
[00:09:03.760 --> 00:09:05.280]  吩咐了他們
[00:09:05.280 --> 00:09:08.000]  自己鑄了一隻牛獨
[00:09:08.000 --> 00:09:10.320]  向他下拜獻祭說
[00:09:10.320 --> 00:09:11.280]  以色列
[00:09:11.280 --> 00:09:14.320]  謝是領你出埃及地的神
[00:09:14.320 --> 00:09:16.320]  他們沒有拜其他的
[00:09:16.320 --> 00:09:18.960]  他們說這隻是耶和華
[00:09:18.960 --> 00:09:20.480]  這隻是耶和華
[00:09:20.480 --> 00:09:23.520]  他是做了一隻真金的牛
[00:09:23.520 --> 00:09:28.080]  是付出代價而且認真地獻祭敬拜
[00:09:28.080 --> 00:09:30.960]  不過走錯路敗壞了
[00:09:30.960 --> 00:09:33.200]  於是耶和華對摩西說
[00:09:33.200 --> 00:09:37.200]  我漢者百姓真是硬著頸汗的百姓
[00:09:37.200 --> 00:09:38.560]  你奢猶在我
[00:09:38.560 --> 00:09:40.320]  我要向他們發烈露
[00:09:40.320 --> 00:09:41.680]  將他們滅絕
[00:09:41.680 --> 00:09:44.240]  使你的後裔成為大國
[00:09:44.240 --> 00:09:46.720]  於是神跟摩西說
[00:09:46.720 --> 00:09:48.720]  你不要攔著我
[00:09:48.720 --> 00:09:50.960]  這班敗壞了
[00:09:50.960 --> 00:09:56.720]  看過我過紅海、十災、殺長子之災、逾越節
[00:09:56.720 --> 00:09:58.480]  然後過紅海
[00:09:58.480 --> 00:10:01.680]  然後吃過鵪鶉馬拿
[00:10:01.680 --> 00:10:03.920]  見過雲柱、火柱
[00:10:03.920 --> 00:10:06.800]  喝過盆石出來的水
[00:10:06.800 --> 00:10:09.840]  這班人竟然這樣不聽話
[00:10:09.840 --> 00:10:13.760]  所以他們叫做硬著頸汗的百姓
[00:10:13.760 --> 00:10:19.760]  硬著頸汗的百姓在神來看是抵死的
[00:10:19.760 --> 00:10:22.000]  是我抵罰的
[00:10:22.000 --> 00:10:25.280]  所以你不要再攔著我
[00:10:25.280 --> 00:10:29.920]  我要向他們發烈露、滅絕
[00:10:29.920 --> 00:10:32.320]  沒有我的百姓怎麼辦?
[00:10:32.320 --> 00:10:36.960]  我會叫你摩西的後裔成為大國
[00:10:36.960 --> 00:10:39.520]  你的後裔也是亞伯拉罕的後裔
[00:10:39.520 --> 00:10:42.480]  所以沒問題,可以的
[00:10:42.480 --> 00:10:44.080]  摩西便懇求耶和華
[00:10:44.080 --> 00:10:44.880]  他的神說
[00:10:44.880 --> 00:10:46.000]  耶和華
[00:10:46.000 --> 00:10:48.320]  你為什麼向你的百姓
[00:10:48.320 --> 00:10:52.320]  向你在埃及地帶出來的人發露呢?
[00:10:52.320 --> 00:10:55.760]  你剛剛才第一句跟我說
[00:10:55.760 --> 00:10:57.360]  除了我之外
[00:10:57.360 --> 00:10:59.760]  我就是在埃及帶你出來的那個
[00:10:59.760 --> 00:11:02.320]  除了我之外你不需要有別的神
[00:11:02.320 --> 00:11:03.280]  對呀,就是了
[00:11:03.280 --> 00:11:04.960]  現在他弄了一隻牛
[00:11:04.960 --> 00:11:07.600]  製造了這個牛杖
[00:11:07.600 --> 00:11:09.840]  又敬拜、又侍奉、又跪拜
[00:11:09.840 --> 00:11:11.360]  所以我起火
[00:11:11.360 --> 00:11:12.640]  你說
[00:11:12.640 --> 00:11:15.520]  他們這班傻子,你為什麼要發露呢?
[00:11:15.520 --> 00:11:19.360]  其實他們是你用大力和大能的手
[00:11:19.360 --> 00:11:21.280]  從埃及地領出來的
[00:11:21.280 --> 00:11:23.840]  主人你記得,你做了很多事情
[00:11:23.840 --> 00:11:26.160]  摩西的談判術真的高
[00:11:26.160 --> 00:11:27.280]  他跟神說
[00:11:27.280 --> 00:11:28.800]  你為什麼要發露呢?
[00:11:28.800 --> 00:11:29.840]  不要生氣
[00:11:29.840 --> 00:11:31.920]  其實你是施展你的大能
[00:11:31.920 --> 00:11:34.480]  辛苦帶他們出來的
[00:11:34.480 --> 00:11:36.400]  下了很多功夫的
[00:11:36.400 --> 00:11:41.440]  而且你把他們全部殺了
[00:11:41.440 --> 00:11:45.920]  你就會在埃及人面前失威被他們說了
[00:11:45.920 --> 00:11:48.240]  是的,說什麼?
[00:11:48.240 --> 00:11:52.400]  耶和華領他們出去是要降禍於他們
[00:11:52.400 --> 00:11:54.720]  是要把他們殺死在山裡面
[00:11:54.720 --> 00:11:57.520]  然後把他們在地上除滅
[00:11:57.520 --> 00:12:00.400]  還有沒有人說你耶和華是慈愛的神?
[00:12:00.400 --> 00:12:03.920]  沒有了,埃及人都會笑的
[00:12:03.920 --> 00:12:06.080]  你就用水淹死我們
[00:12:06.080 --> 00:12:09.440]  然後你去到山那裡,你殺死他們
[00:12:09.440 --> 00:12:12.400]  所以求你轉移不法你的列路
[00:12:12.400 --> 00:12:16.080]  你後悔不降禍於你的百姓
[00:12:16.080 --> 00:12:18.080]  摩西的祈禱真的厲害
[00:12:18.080 --> 00:12:20.320]  如果這個時間聽到這樣說
[00:12:20.320 --> 00:12:23.840]  殺了他們,然後我那族人做了你的選民
[00:12:23.840 --> 00:12:26.960]  好啊,真是活該的
[00:12:26.960 --> 00:12:31.200]  那我的族人多好啊,我教得不錯啊
[00:12:31.200 --> 00:12:32.480]  自己拿了功夫
[00:12:32.480 --> 00:12:35.120]  沒有啊,不要啊
[00:12:35.120 --> 00:12:37.680]  你很辛苦帶他們出來
[00:12:37.680 --> 00:12:39.920]  也不要讓埃及人笑
[00:12:39.920 --> 00:12:45.840]  還有就是求你紀念你僕人阿伯拉罕爾薩·以色列
[00:12:45.840 --> 00:12:47.920]  這就是以色列人,不要叫瓦國
[00:12:47.920 --> 00:12:52.880]  叫以色列,你曾指著自己起誓的
[00:12:52.880 --> 00:12:55.520]  我要讓他們的後裔好像升了那麼多
[00:12:55.520 --> 00:12:59.280]  在我應許之地永遠承受違約
[00:12:59.280 --> 00:13:03.760]  你說過的,不能不算的
[00:13:03.760 --> 00:13:05.760]  你起過誓的
[00:13:05.760 --> 00:13:15.040]  於是耶和華後悔不把所說的災禍降禍於他的百姓
[00:13:15.040 --> 00:13:16.640]  經常出現這句詞
[00:13:16.640 --> 00:13:18.960]  後悔的,神為何這麼差的
[00:13:18.960 --> 00:13:21.200]  早就知道了,你現在才知道
[00:13:21.200 --> 00:13:23.840]  後悔,後悔呢
[00:13:23.840 --> 00:13:29.120]  Lakam,Lakam是遺憾
[00:13:29.120 --> 00:13:31.440]  遺憾和後悔是不同的
[00:13:31.440 --> 00:13:36.560]  後悔就是,要做過,遺憾就是
[00:13:36.560 --> 00:13:44.320]  他們這樣做,令我很遺憾
[00:13:44.320 --> 00:13:47.840]  即是很不開心
[00:13:47.840 --> 00:13:53.440]  而耶和華的神又很激動
[00:13:53.440 --> 00:14:03.040]  雖然很不開心,但我回心轉意不再降災,降禍
[00:14:03.040 --> 00:14:07.600]  這就是我們的神,祂真是愛祂的百姓
[00:14:07.600 --> 00:14:11.120]  一下叫這隻金牛起火,你快點下去壞祂
[00:14:11.120 --> 00:14:14.400]  挺有趣的
[00:14:14.400 --> 00:14:18.080]  看這聖經,我們看到原來我們很不可靠
[00:14:18.080 --> 00:14:20.640]  已經敗壞了
[00:14:20.640 --> 00:14:25.760]  第二,我們經常要硬著頸汗
[00:14:25.760 --> 00:14:28.080]  我們是一個硬著頸汗的百姓
[00:14:28.080 --> 00:14:30.720]  不要啊,我們很感恩
[00:14:30.720 --> 00:14:34.080]  神是記得他的應許
[00:14:34.080 --> 00:14:36.880]  好在這一點非常有效
[00:14:36.880 --> 00:14:38.880]  一講,神就說好
[00:14:38.880 --> 00:14:43.680]  好,我紀念我和阿伯拉罕以撒以色列說過的話
[00:14:43.680 --> 00:14:47.040]  於是祂就收回祂的災禍
[00:14:47.040 --> 00:14:51.680]  繼續帶以色列走了四十年,非常感恩
[00:14:51.680 --> 00:14:54.400]  讚美我們的主,和我們同心祈禱
[00:14:54.400 --> 00:14:59.200]  多謝主,祢是一位好僕人摩西
[00:14:59.200 --> 00:15:04.320]  祂很能夠摸著你的心意,在你面前有很好的禱告
[00:15:04.320 --> 00:15:08.480]  祂亦都深愛這群帶出來
[00:15:08.480 --> 00:15:12.720]  又硬著頸汗,又已經敗壞了的百姓
[00:15:12.720 --> 00:15:17.760]  我們不會取笑那些以色列人,因為我們都是這樣
[00:15:17.760 --> 00:15:23.840]  我們要警醒自己,因為我們都是那麼軟弱,那麼脆弱
[00:15:23.840 --> 00:15:27.200]  小小事,不見了一個領袖,我們就亂了
[00:15:27.200 --> 00:15:31.200]  我們想起我們以前擺了什麼,不如我們擺回吧
[00:15:31.200 --> 00:15:32.960]  很多時候我們都是這樣的
[00:15:32.960 --> 00:15:35.760]  最後求祢更新我們這個人
[00:15:35.760 --> 00:15:40.960]  讓我們更認識祢,更信靠祢,更多的等候祢
[00:15:40.960 --> 00:15:47.360]  很多時候我們未有答案,等久了,未見有人給我們提供答案
[00:15:47.360 --> 00:15:52.800]  我們就會偏行幾路,我們的頸汗就會硬,我們就會敗壞
[00:15:52.800 --> 00:15:56.960]  求主祝福我們,求祢將一個摩西賞賜給我們
[00:15:56.960 --> 00:16:00.560]  又求祢自己更多紀念祢的應許
[00:16:00.560 --> 00:16:04.160]  以示祢的福氣,祢的祝福,祢的引導帶領
[00:16:04.160 --> 00:16:06.560]  常常發生在我們身上
[00:16:06.560 --> 00:16:10.880]  我們仰望主,等候祢,祈禱奉靠耶穌,基督的明救
[00:16:10.880 --> 00:16:11.880]  好吗?
