
[00:00:00.000 --> 00:00:02.000]  祝禮弟兄姊妹平安
[00:02:44.100 --> 00:02:46.100]  我們真的在社會上
[00:02:46.100 --> 00:02:51.100]  在家庭裏面剛剛大家在這個
[00:02:51.100 --> 00:02:53.100]  可能自己家庭也好
[00:02:53.100 --> 00:02:56.100]  有回來和子女吃飯的時候
[00:02:56.100 --> 00:02:58.100]  子女下一代都和他們的
[00:02:58.100 --> 00:03:01.100]  看法成長的背景有不同的時候
[00:03:01.100 --> 00:03:04.100]  都會有一些機會去討論這個問題
[00:03:04.100 --> 00:03:08.100]  我們怎樣在各種分歧不同意見之下
[00:03:08.100 --> 00:03:11.100]  怎樣可以活出一個合一的生活
[00:03:11.100 --> 00:03:17.100]  我們怎樣合一和分化之間的差別關鍵是什麼呢
[00:03:17.100 --> 00:03:21.100]  我們今天就會從約書亞記十三章至十九章
[00:03:21.100 --> 00:03:23.100]  一起看這個功課
[00:03:23.100 --> 00:03:25.100]  我們一起低頭祈禱
[00:03:25.100 --> 00:03:27.100]  我們主耶穌基督我們感謝祢
[00:03:27.100 --> 00:03:30.100]  我們感謝祢來到我們當中
[00:03:30.100 --> 00:03:34.100]  使我們能夠明白到神
[00:03:34.100 --> 00:03:37.100]  從祢的話中從神的話語當中
[00:03:37.100 --> 00:03:40.100]  能夠知道神的心意
[00:03:40.100 --> 00:03:42.100]  賜下了聖經給我們去學習
[00:03:42.100 --> 00:03:44.100]  怎樣去過聖潔的生活
[00:03:44.100 --> 00:03:46.100]  合理心意的生活
[00:03:46.100 --> 00:03:49.100]  求祢幫助我們帶領以下的時間
[00:03:49.100 --> 00:03:51.100]  使我們能夠看得清楚聽得明白
[00:03:51.100 --> 00:03:54.100]  祢寫給我們的話語
[00:03:54.100 --> 00:03:56.100]  求主耶穌帶領我們
[00:03:56.100 --> 00:04:00.100]  我們以上的禱告是奉主耶穌得聖的名字祈求
[00:04:00.100 --> 00:04:04.100]  我們看到這個故事
[00:04:04.100 --> 00:04:06.100]  我們看到摩西五經的時候
[00:04:06.100 --> 00:04:09.100]  我們看到以色列人出了埃及
[00:04:09.100 --> 00:04:11.100]  出了埃及過了紅海
[00:04:11.100 --> 00:04:16.100]  我們就看到他們在去到迦南地的南部的時候
[00:04:16.100 --> 00:04:19.100]  他就在文訴記記載了
[00:04:19.100 --> 00:04:24.100]  在十三章第十七至二十九節那裏記載了
[00:04:24.100 --> 00:04:26.100]  他就派了十二個探子
[00:04:26.100 --> 00:04:28.100]  從藍地綠色那裏南面
[00:04:28.100 --> 00:04:33.100]  一直上到去北面的哈馬口的地方
[00:04:33.100 --> 00:04:35.100]  在那裏探測
[00:04:35.100 --> 00:04:40.100]  好像我們以前美國人
[00:04:40.100 --> 00:04:43.100]  即是美國從歐洲來到美國的時候
[00:04:43.100 --> 00:04:46.100]  都派一些冒險家去探險
[00:04:46.100 --> 00:04:49.100]  由南面探到北面的時候
[00:04:49.100 --> 00:04:51.100]  將迦南地全地看一次
[00:04:51.100 --> 00:04:53.100]  然後回去回報給約書亞
[00:04:53.100 --> 00:04:55.100]  回報給摩西
[00:04:55.100 --> 00:04:57.100]  回報去到摩西那裏
[00:04:57.100 --> 00:04:59.100]  回報情況
[00:04:59.100 --> 00:05:02.100]  根據他們的回報
[00:05:02.100 --> 00:05:05.100]  他們就決定不去進入迦南地
[00:05:05.100 --> 00:05:06.100]  在那一刻
[00:05:06.100 --> 00:05:07.100]  結果他們後悔
[00:05:07.100 --> 00:05:10.100]  在文訴記十四章第十三節那裏提到
[00:05:10.100 --> 00:05:13.100]  他們擅自攻打進入約書亞
[00:05:13.100 --> 00:05:20.100]  以色列人擅自去攻打進入迦南地
[00:05:20.100 --> 00:05:22.100]  結果就去到紅色那個部分
[00:05:22.100 --> 00:05:24.100]  去到迦南地的時候
[00:05:24.100 --> 00:05:26.100]  就大敗而回
[00:05:26.100 --> 00:05:33.100]  結果就悲痛地在曠野漂流了四十多年
[00:05:33.100 --> 00:05:36.100]  在約書亞記第十三章的時候提到
[00:05:36.100 --> 00:05:37.100]  一開頭的經文提到
[00:05:37.100 --> 00:05:41.100]  原來他們瞞著約書亞
[00:05:41.100 --> 00:05:45.100]  承繼了摩西的領導地位之後
[00:05:45.100 --> 00:05:47.100]  他們就準備過約旦河
[00:05:47.100 --> 00:05:50.100]  約旦河就是在北面的加里里湖
[00:05:50.100 --> 00:05:55.100]  去到南面的鹽海那裏
[00:05:55.100 --> 00:05:57.100]  死海那裏
[00:05:57.100 --> 00:06:03.100]  河的東面摩西就已經攻佔了
[00:06:03.100 --> 00:06:08.100]  從巴山王和希什本王西雲那裏
[00:06:08.100 --> 00:06:10.100]  佔領了那些土地
[00:06:10.100 --> 00:06:12.100]  那裏的土地佔領了之後
[00:06:12.100 --> 00:06:16.100]  他們就將土地分配了兩個半的支派
[00:06:16.100 --> 00:06:18.100]  就是記載在十三章那裏提到
[00:06:18.100 --> 00:06:22.100]  包括了由南部開始的
[00:06:22.100 --> 00:06:27.100]  就是劉變 加德和馬來西半的支派
[00:06:27.100 --> 00:06:29.100]  他們將這些地分配了
[00:06:29.100 --> 00:06:34.100]  已經分配了給以色列的兩個半支派
[00:06:34.100 --> 00:06:38.100]  這裏都是在過約旦河之前發生的事
[00:06:38.100 --> 00:06:39.100]  既然來到約旦河
[00:06:39.100 --> 00:06:46.100]  摩西就在約書亞記十三章那裏提到
[00:06:46.100 --> 00:06:51.100]  現在就將地除了我們去到英許之地的時候
[00:06:51.100 --> 00:06:54.100]  就有一大片的英許之地
[00:06:54.100 --> 00:06:58.100]  約書亞用了他五年多的時間
[00:06:58.100 --> 00:07:02.100]  來到現在他接近一百歲的時候
[00:07:02.100 --> 00:07:04.100]  他已經年紀老了
[00:07:04.100 --> 00:07:10.100]  就跟這班以色列人說
[00:07:10.100 --> 00:07:13.100]  其實現在還有一些未得之地
[00:07:13.100 --> 00:07:16.100]  包括了南部的加沙地帶的地區
[00:07:16.100 --> 00:07:18.100]  就是菲律賓人的地方
[00:07:18.100 --> 00:07:25.100]  還有北部近海的西頓人的地方
[00:07:25.100 --> 00:07:27.100]  西頓人所住的地方
[00:07:27.100 --> 00:07:30.100]  還有旁邊的黑門山的地區
[00:07:30.100 --> 00:07:32.100]  去到哈馬號的地方
[00:07:32.100 --> 00:07:34.100]  那些未得之地
[00:07:34.100 --> 00:07:37.100]  都是神所應許給以色列民
[00:07:37.100 --> 00:07:39.100]  他們已經佔領了
[00:07:39.100 --> 00:07:43.100]  攻打陷了從南的戰爭當中
[00:07:43.100 --> 00:07:44.100]  從北方的戰爭當中
[00:07:44.100 --> 00:07:45.100]  剛才所看到的
[00:07:45.100 --> 00:07:47.100]  已經佔領了一大部份的土地
[00:07:47.100 --> 00:07:51.100]  但有未完成的使命給他們
[00:07:51.100 --> 00:07:53.100]  他們約書亞就照著
[00:07:53.100 --> 00:07:57.100]  這班以色列的國之派的民眾
[00:07:57.100 --> 00:08:00.100]  來到他們當中去分配土地
[00:08:00.100 --> 00:08:02.100]  將這些未得之地
[00:08:02.100 --> 00:08:06.100]  以及已經得到的地方都去分配了
[00:08:06.100 --> 00:08:08.100]  用占溝的方法來分配了
[00:08:08.100 --> 00:08:12.100]  抽籤的方法來分配了各洋之派
[00:08:12.100 --> 00:08:14.100]  每個之派的地方
[00:08:14.100 --> 00:08:18.100]  這些故事都是從13章到19章
[00:08:18.100 --> 00:08:21.100]  將這些地逐一的城鎮地域
[00:08:21.100 --> 00:08:22.100]  分配給他們
[00:08:22.100 --> 00:08:24.100]  我們看到這個的時候
[00:08:24.100 --> 00:08:27.100]  我們就將這個應許之地
[00:08:27.100 --> 00:08:28.100]  包括剛才所提到的
[00:08:28.100 --> 00:08:30.100]  已得之地和未得之地
[00:08:30.100 --> 00:08:33.100]  逐一逐一地按著次序
[00:08:33.100 --> 00:08:37.100]  從耶和華背後的帶領之下
[00:08:37.100 --> 00:08:39.100]  就分配了12支派
[00:08:39.100 --> 00:08:41.100]  完全完全地分配給他們
[00:08:41.100 --> 00:08:44.100]  這個次序都記載在13章
[00:08:44.100 --> 00:08:49.100]  一直到第8至23節提到約旦河東岸
[00:08:49.100 --> 00:08:52.100]  一直到馬來西亞的半支派
[00:08:52.100 --> 00:08:55.100]  加德、劉變、猶大、以法連
[00:08:55.100 --> 00:08:57.100]  馬來西亞的其餘半支派
[00:08:57.100 --> 00:09:03.100]  便那敏、西敏、西布倫、以撒加、阿徹、阿弗塔利和但
[00:09:03.100 --> 00:09:07.100]  這12支派逐一逐一被抽籤
[00:09:07.100 --> 00:09:09.100]  地就分配給他們
[00:09:09.100 --> 00:09:11.100]  在這麼長的故事當中
[00:09:11.100 --> 00:09:14.100]  13到19章的故事當中
[00:09:14.100 --> 00:09:18.100]  中間也插著四個插曲
[00:09:18.100 --> 00:09:21.100]  四個比較獨特的故事在裏面
[00:09:21.100 --> 00:09:23.100]  這四個故事包括了
[00:09:23.100 --> 00:09:29.100]  加勒來到約書亞和他分享
[00:09:29.100 --> 00:09:35.100]  還有西羅羅菲哈的女兒
[00:09:35.100 --> 00:09:38.100]  約瑟的子孫和約書亞自己
[00:09:38.100 --> 00:09:40.100]  他們在這幾章的故事當中
[00:09:40.100 --> 00:09:44.100]  都突顯了他們有獨特個別的要求
[00:09:44.100 --> 00:09:48.100]  和約書亞分享
[00:09:48.100 --> 00:09:52.100]  所以我們可以從這些故事裏面
[00:09:52.100 --> 00:09:54.100]  看到一些訊息
[00:09:54.100 --> 00:09:59.100]  究竟他們按支派分配土地當中
[00:09:59.100 --> 00:10:02.100]  怎樣可以各人有各人的需要
[00:10:02.100 --> 00:10:03.100]  各人的要求
[00:10:03.100 --> 00:10:05.100]  怎樣可以仍然存在合一
[00:10:05.100 --> 00:10:09.100]  成為一個以色列的民族
[00:10:09.100 --> 00:10:12.100]  一同去敬拜跟隨神呢
[00:10:12.100 --> 00:10:16.100]  剛才提到逐個支派一一分了出來
[00:10:16.100 --> 00:10:18.100]  分了這個土地
[00:10:18.100 --> 00:10:20.100]  分配了出來
[00:10:23.100 --> 00:10:25.100]  到了第十四章的時候
[00:10:25.100 --> 00:10:29.100]  剛才我們讀經的時候都提到
[00:10:29.100 --> 00:10:31.100]  以色列民族來到
[00:10:31.100 --> 00:10:36.100]  將迦南地所得的產業
[00:10:36.100 --> 00:10:38.100]  召了三批人一起來
[00:10:38.100 --> 00:10:41.100]  包括祭司伊利亞撒
[00:10:41.100 --> 00:10:43.100]  他就是亞倫的子孫
[00:10:43.100 --> 00:10:46.100]  伊利亞撒就是亂的兒子約書亞
[00:10:46.100 --> 00:10:48.100]  還有族長
[00:10:48.100 --> 00:10:52.100]  這班人一同在耶和華神面前分地
[00:10:52.100 --> 00:10:56.100]  其實這班族長都在文數記提到
[00:10:56.100 --> 00:10:58.100]  那十二支派
[00:10:58.100 --> 00:11:01.100]  每個文數記三十四章都提到
[00:11:01.100 --> 00:11:05.100]  這十二個族長的名字
[00:11:05.100 --> 00:11:08.100]  但是我們看到第二節的時候
[00:11:08.100 --> 00:11:10.100]  見到耶和華神
[00:11:10.100 --> 00:11:15.100]  藉著約書亞摩西的吩咐
[00:11:15.100 --> 00:11:17.100]  將這些地佔溝
[00:11:17.100 --> 00:11:20.100]  這個方法真的是在神帶領之下
[00:11:20.100 --> 00:11:22.100]  是神在背後
[00:11:22.100 --> 00:11:24.100]  透過抽籤的方法
[00:11:24.100 --> 00:11:27.100]  做出決定神的旨意
[00:11:27.100 --> 00:11:29.100]  逐一去成就
[00:11:29.100 --> 00:11:30.100]  我們在新約的時候
[00:11:30.100 --> 00:11:33.100]  我們現在在現代新約期間教會的時候
[00:11:33.100 --> 00:11:35.100]  我們都可以藉著神的話語
[00:11:35.100 --> 00:11:36.100]  禱告
[00:11:36.100 --> 00:11:38.100]  以及成熟之間
[00:11:38.100 --> 00:11:39.100]  我們弟兄姊妹
[00:11:39.100 --> 00:11:44.100]  屬靈的弟兄姊妹的基督徒當中
[00:11:44.100 --> 00:11:46.100]  可以明白到神的心意
[00:11:46.100 --> 00:11:47.100]  我們現在不用抽籤了
[00:11:47.100 --> 00:11:51.100]  但是當時是耶和華用這個方法
[00:11:51.100 --> 00:11:54.100]  在背後告訴約書亞和以色列民聽
[00:11:54.100 --> 00:11:57.100]  這些土地的分配方法
[00:11:57.100 --> 00:11:59.100]  然後第三節的時候
[00:11:59.100 --> 00:12:01.100]  原來約書亞已經再次提到
[00:12:01.100 --> 00:12:04.100]  兩個半的支派
[00:12:04.100 --> 00:12:06.100]  在約旦河東岸已經得到土地
[00:12:06.100 --> 00:12:10.100]  但是原來這群利美人
[00:12:10.100 --> 00:12:13.100]  他們不在分配當中
[00:12:13.100 --> 00:12:15.100]  他們在祭祀的身份
[00:12:15.100 --> 00:12:17.100]  他們在他們的中間
[00:12:17.100 --> 00:12:20.100]  這群十二支派的中間
[00:12:20.100 --> 00:12:24.100]  在侍奉神
[00:12:24.100 --> 00:12:26.100]  這兩個半的支派
[00:12:26.100 --> 00:12:27.100]  就是包括了馬來西亞
[00:12:27.100 --> 00:12:29.100]  以法連和剛才所提到的
[00:12:29.100 --> 00:12:37.100]  約瑟的兒子第四節那裡
[00:12:37.100 --> 00:12:39.100]  約瑟的兒子有兩個支派
[00:12:39.100 --> 00:12:41.100]  是馬來西亞和以法連
[00:12:41.100 --> 00:12:43.100]  他們合起來之後就是十二支派
[00:12:43.100 --> 00:12:48.100]  這群利美人祭祀
[00:12:48.100 --> 00:12:50.100]  他們在他們當中
[00:12:50.100 --> 00:12:57.100]  一直敬拜侍奉神
[00:12:57.100 --> 00:13:02.100]  在當中牧養牲畜
[00:13:02.100 --> 00:13:04.100]  在侍奉的工作
[00:13:04.100 --> 00:13:06.100]  這些一切的事情
[00:13:06.100 --> 00:13:08.100]  分配分地的事情
[00:13:08.100 --> 00:13:10.100]  不是個人的意思
[00:13:10.100 --> 00:13:13.100]  不是說我就想佔領一個山頭
[00:13:13.100 --> 00:13:15.100]  這個就想佔領一個山頭
[00:13:15.100 --> 00:13:17.100]  不是這樣來分的
[00:13:17.100 --> 00:13:20.100]  是耶和華在背後掌權
[00:13:20.100 --> 00:13:22.100]  耶和華在背後吩咐
[00:13:22.100 --> 00:13:24.100]  一一這樣吩咐出來
[00:13:24.100 --> 00:13:26.100]  我們繼續看的時候
[00:13:26.100 --> 00:13:29.100]  剛才提到有四個地圖
[00:13:29.100 --> 00:13:32.100]  剛才地圖就一一支派分了
[00:13:32.100 --> 00:13:35.100]  當中有四個故事
[00:13:35.100 --> 00:13:44.100]  第一個故事就是在十四章的六節至十五節
[00:13:44.100 --> 00:13:47.100]  第六節的時候提到迦勒
[00:13:47.100 --> 00:13:50.100]  迦勒大家都記得是十二探子的其中一位
[00:13:50.100 --> 00:13:54.100]  他是忠心地去跟隨神
[00:13:54.100 --> 00:13:59.100]  去專心跟從耶和華我的神
[00:13:59.100 --> 00:14:03.100]  他在這裡重複專心跟從的字眼三次
[00:14:03.100 --> 00:14:05.100]  在這幾節的經文
[00:14:05.100 --> 00:14:08.100]  在九節的經文當中重複重複
[00:14:08.100 --> 00:14:10.100]  提到這個字
[00:14:10.100 --> 00:14:13.100]  原來迦勒真的一直專心跟從他
[00:14:13.100 --> 00:14:17.100]  他成為一個侍奉的原則
[00:14:17.100 --> 00:14:21.100]  雖然這班探子當中
[00:14:21.100 --> 00:14:23.100]  他們有十個探子
[00:14:23.100 --> 00:14:25.100]  其中十個就說不要進迦勒地
[00:14:25.100 --> 00:14:29.100]  他們一直從南部去到哈瑪口
[00:14:29.100 --> 00:14:31.100]  整個迦勒地都看得清清楚楚
[00:14:31.100 --> 00:14:33.100]  回來之後迦勒和約書亞
[00:14:33.100 --> 00:14:35.100]  回報給摩西聽
[00:14:35.100 --> 00:14:38.100]  你們這是非常好的地方
[00:14:38.100 --> 00:14:39.100]  一定要去
[00:14:39.100 --> 00:14:42.100]  他忠心地去跟從耶和華的神
[00:14:42.100 --> 00:14:43.100]  沒有改變
[00:14:43.100 --> 00:14:46.100]  他見到什麼就告訴他們
[00:14:46.100 --> 00:14:50.100]  還有他們其他的跟一個很大的對比
[00:14:50.100 --> 00:14:53.100]  其他的心是消化的
[00:14:53.100 --> 00:14:55.100]  意志沒有鬥志
[00:14:55.100 --> 00:14:59.100]  反而迦勒有一個很不同
[00:14:59.100 --> 00:15:00.100]  他是專心跟從
[00:15:00.100 --> 00:15:03.100]  這個耶和華他們的神
[00:15:03.100 --> 00:15:04.100]  不只這麼簡單
[00:15:04.100 --> 00:15:06.100]  我們看到後面的時候
[00:15:06.100 --> 00:15:10.100]  原來他一直都過了
[00:15:10.100 --> 00:15:14.100]  那時候抗野流浪了四十年
[00:15:14.100 --> 00:15:20.100]  接著又在這場佔領土地的時候
[00:15:20.100 --> 00:15:22.100]  又加多五年
[00:15:22.100 --> 00:15:27.100]  當時摩西對應說
[00:15:27.100 --> 00:15:29.100]  你到我的地方就是你的地方
[00:15:29.100 --> 00:15:31.100]  他等了四十五年
[00:15:31.100 --> 00:15:34.100]  到約書亞年紀老邁了
[00:15:34.100 --> 00:15:35.100]  快要退休了
[00:15:35.100 --> 00:15:38.100]  他就去到約書亞
[00:15:38.100 --> 00:15:40.100]  當時跟他吉鴿
[00:15:40.100 --> 00:15:44.100]  跟他分享提醒他這件事情
[00:15:44.100 --> 00:15:46.100]  我想起我以前退休的時候
[00:15:46.100 --> 00:15:51.100]  如果大家在公司退休的時候
[00:15:51.100 --> 00:15:53.100]  那些人就會來找你的
[00:15:53.100 --> 00:15:55.100]  很多時候回憶你以前
[00:15:55.100 --> 00:15:58.100]  一起如何渡過艱辛的時候
[00:15:58.100 --> 00:16:01.100]  同一時間都有一些事情
[00:16:01.100 --> 00:16:03.100]  想你拜託拜託去安排一下
[00:16:03.100 --> 00:16:05.100]  又好像我們總統
[00:16:05.100 --> 00:16:07.100]  每選一個總統之前
[00:16:07.100 --> 00:16:10.100]  都有些政客去到當中
[00:16:10.100 --> 00:16:12.100]  你可不可以特赦我們
[00:16:12.100 --> 00:16:14.100]  有很多事情要求
[00:16:14.100 --> 00:16:15.100]  會回報回去
[00:16:15.100 --> 00:16:18.100]  但是這件事雖然有點相似
[00:16:18.100 --> 00:16:22.100]  但是特別不同
[00:16:22.100 --> 00:16:25.100]  因為這個是神所應許他的
[00:16:25.100 --> 00:16:30.100]  他知道神是應許了迦勒
[00:16:30.100 --> 00:16:33.100]  他們會得到這裡的土地
[00:16:33.100 --> 00:16:36.100]  得到這個土地的時候
[00:16:36.100 --> 00:16:40.100]  就是等了四十五年
[00:16:40.100 --> 00:16:42.100]  完全沒有怨言
[00:16:42.100 --> 00:16:43.100]  忠心地等候
[00:16:43.100 --> 00:16:45.100]  因為神是信實的
[00:16:45.100 --> 00:16:47.100]  他憑著信心等候
[00:16:47.100 --> 00:16:49.100]  他將他的生命完完全全
[00:16:49.100 --> 00:16:51.100]  來到八十五歲的時候
[00:16:51.100 --> 00:16:56.100]  完完全全交給他的侍奉
[00:16:56.100 --> 00:16:59.100]  在他流浪期間
[00:16:59.100 --> 00:17:01.100]  以色列民流浪期間的侍奉
[00:17:01.100 --> 00:17:05.100]  結果他就分到一些他們所應得的土地
[00:17:05.100 --> 00:17:10.100]  我們繼續看下去的時候
[00:17:10.100 --> 00:17:12.100]  這個專心跟從
[00:17:12.100 --> 00:17:14.100]  原來他還提醒他
[00:17:14.100 --> 00:17:17.100]  我們解經的時候留意字眼的轉變
[00:17:17.100 --> 00:17:19.100]  專心跟從耶和華我的神
[00:17:19.100 --> 00:17:22.100]  最後專心跟從以色列的神
[00:17:22.100 --> 00:17:25.100]  這個神不是一個普通的神
[00:17:25.100 --> 00:17:29.100]  一個叫我們不要依靠自己的能力的神
[00:17:29.100 --> 00:17:31.100]  當我們懼怕的時候
[00:17:31.100 --> 00:17:33.100]  民眾的心在消化
[00:17:33.100 --> 00:17:35.100]  沒有意志的時候
[00:17:35.100 --> 00:17:40.100]  只有認定這個耶和華神是掌權的神
[00:17:40.100 --> 00:17:42.100]  我們不要依靠自己的能力
[00:17:42.100 --> 00:17:45.100]  反而要跟隨這個全能的神
[00:17:45.100 --> 00:17:46.100]  掌權的神
[00:17:46.100 --> 00:17:51.100]  才可以渡過四十五年的期間
[00:17:51.100 --> 00:17:53.100]  在流浪和爭戰的期間
[00:17:53.100 --> 00:17:54.100]  不再懼怕
[00:17:54.100 --> 00:17:56.100]  所以這個是以色列的神
[00:17:56.100 --> 00:18:01.100]  不是一個普通的神
[00:18:01.100 --> 00:18:03.100]  我們看下去的時候
[00:18:03.100 --> 00:18:05.100]  看到第十七章第三節開始
[00:18:05.100 --> 00:18:08.100]  又有第二個故事出現
[00:18:08.100 --> 00:18:14.100]  這群就是馬來西亞的孫子
[00:18:14.100 --> 00:18:17.100]  在分地的期間
[00:18:17.100 --> 00:18:23.100]  其實南丁民族的情況就是這樣
[00:18:23.100 --> 00:18:27.100]  女子有家室
[00:18:27.100 --> 00:18:29.100]  分地有男士那裡
[00:18:29.100 --> 00:18:31.100]  南丁那裡分地
[00:18:31.100 --> 00:18:35.100]  自然有照顧當中的婦女
[00:18:35.100 --> 00:18:38.100]  但是當中馬來西亞有幾個孫女
[00:18:38.100 --> 00:18:43.100]  他們是沒有兒子的
[00:18:43.100 --> 00:18:48.100]  他們那裡只有婦女在當中
[00:18:48.100 --> 00:18:50.100]  他們就沒有土地
[00:18:50.100 --> 00:18:52.100]  如果不顧念
[00:18:52.100 --> 00:18:56.100]  根據習俗
[00:18:56.100 --> 00:19:00.100]  但是他們就特意去到約書亞
[00:19:00.100 --> 00:19:07.100]  說這群的西羅非亞女兒
[00:19:07.100 --> 00:19:10.100]  就去到約書亞
[00:19:10.100 --> 00:19:12.100]  就分到土地了
[00:19:12.100 --> 00:19:20.100]  原來神是分配的掌權者
[00:19:20.100 --> 00:19:25.100]  祂是照顧每個人的兒女
[00:19:25.100 --> 00:19:27.100]  每個人的需要
[00:19:27.100 --> 00:19:34.100]  絕對沒有說只有男沒有女的分配
[00:19:34.100 --> 00:19:37.100]  他們當中都有照顧
[00:19:37.100 --> 00:19:41.100]  神的兒女是人人都有份
[00:19:41.100 --> 00:19:44.100]  我們繼續看下去的時候
[00:19:44.100 --> 00:19:48.100]  他們就將土地分給他們了
[00:19:48.100 --> 00:19:54.100]  土地就分了下去
[00:19:54.100 --> 00:20:00.100]  我們再看第十七章第十四節
[00:20:00.100 --> 00:20:05.100]  然後約瑟的子孫又去到約書亞
[00:20:05.100 --> 00:20:07.100]  又跟他說
[00:20:07.100 --> 00:20:17.100]  這個族約書亞有馬來西亞二百年
[00:20:17.100 --> 00:20:19.100]  他們是比較大的族
[00:20:19.100 --> 00:20:21.100]  人民很多
[00:20:21.100 --> 00:20:23.100]  他就跟約書亞說
[00:20:23.100 --> 00:20:25.100]  我們這麼多人
[00:20:25.100 --> 00:20:28.100]  我們怎麼可以只分一份
[00:20:28.100 --> 00:20:29.100]  我們這麼多人
[00:20:29.100 --> 00:20:31.100]  是不是應該分多一點
[00:20:31.100 --> 00:20:34.100]  他就跟約書亞談判
[00:20:34.100 --> 00:20:40.100]  這個是不是實際情況呢
[00:20:40.100 --> 00:20:41.100]  又是實際情況
[00:20:41.100 --> 00:20:42.100]  他們多一些人
[00:20:42.100 --> 00:20:44.100]  約書亞就提醒他們
[00:20:44.100 --> 00:20:46.100]  雖然你們拿的地是小的
[00:20:46.100 --> 00:20:49.100]  但是你那裡有很多樹林
[00:20:49.100 --> 00:20:50.100]  你這麼多人
[00:20:50.100 --> 00:20:51.100]  你不如去斬樹
[00:20:51.100 --> 00:20:56.100]  多一些地方居住
[00:20:56.100 --> 00:20:58.100]  是可以這麼做的
[00:20:58.100 --> 00:20:59.100]  你這麼多人
[00:20:59.100 --> 00:21:00.100]  然後那些迦南人
[00:21:00.100 --> 00:21:03.100]  他們就跟約書亞說
[00:21:03.100 --> 00:21:05.100]  那裡還有迦南人
[00:21:05.100 --> 00:21:07.100]  即是還有未征服的土地
[00:21:07.100 --> 00:21:09.100]  剛才我們看地圖就知道
[00:21:09.100 --> 00:21:12.100]  約書亞去到年紀老邁的時候
[00:21:12.100 --> 00:21:16.100]  迦納八十五歲
[00:21:16.100 --> 00:21:18.100]  即是他接近一百歲的時候
[00:21:18.100 --> 00:21:22.100]  還有一些未得之地
[00:21:22.100 --> 00:21:25.100]  約旦河的西岸還有很多未得之地
[00:21:25.100 --> 00:21:28.100]  他們還有迦南人在當中
[00:21:28.100 --> 00:21:29.100]  那些迦南人
[00:21:29.100 --> 00:21:31.100]  他們有戰車
[00:21:31.100 --> 00:21:34.100]  我們在對上的主日當中都提到
