
[00:00:00.000 --> 00:00:02.100]  大家新年快樂
[00:01:46.000 --> 00:01:49.100]  這些祝福都挺有創意
[00:01:49.100 --> 00:01:51.000]  大家還中開表白
[00:01:51.000 --> 00:01:54.500]  有些相對之下比較負面
[00:01:54.500 --> 00:01:57.140]  例如虎中作樂
[00:01:57.140 --> 00:01:59.640]  他也是用老虎的虎來食字
[00:01:59.640 --> 00:02:02.640]  好像說到我們在這麼艱難的時候
[00:02:02.640 --> 00:02:05.520]  仍然要強顏歡笑
[00:02:05.520 --> 00:02:08.780]  不過有一兩句我也挺喜歡的
[00:02:08.780 --> 00:02:11.060]  就是這兩句
[00:02:11.060 --> 00:02:15.120]  他說到我們在虎中經歷一點甜
[00:02:15.120 --> 00:02:17.800]  在虎盡甘來
[00:02:17.800 --> 00:02:21.040]  很表達到我們最近的心情
[00:02:21.040 --> 00:02:23.640]  我們面對幾年的疫情
[00:02:23.640 --> 00:02:27.340]  如何在這個困難當中去掙扎
[00:02:27.340 --> 00:02:28.800]  去適應
[00:02:28.800 --> 00:02:32.380]  並且仍然去存著一份信念
[00:02:32.380 --> 00:02:37.680]  我們知道我們能夠經歷上帝的恩典和保守
[00:02:37.680 --> 00:02:41.620]  其實這句說話跟我們今天所看的聖經人物
[00:02:41.620 --> 00:02:42.820]  都是很相似的
[00:02:42.820 --> 00:02:44.920]  剛才大家可能看到第一個slide
[00:02:44.920 --> 00:02:47.920]  我們今天再一次去看約瑟的故事
[00:02:47.920 --> 00:02:50.060]  其實不應該說再一次
[00:02:50.060 --> 00:02:51.660]  雖然大家這個很熟悉
[00:02:51.660 --> 00:02:55.860]  不過我們今天會用另一種角度去看這句故事
[00:02:55.860 --> 00:03:00.240]  這個故事其實涵蓋了整個創世紀
[00:03:00.240 --> 00:03:04.140]  由37章到50章
[00:03:04.140 --> 00:03:07.480]  即是橫跨了14章的經文
[00:03:07.480 --> 00:03:09.080]  其實也很誇張
[00:03:09.080 --> 00:03:10.240]  約瑟的故事
[00:03:10.240 --> 00:03:12.320]  或者整個雅各
[00:03:12.320 --> 00:03:13.980]  他們整個family
[00:03:13.980 --> 00:03:18.080]  為何上帝要在創世紀看重這個故事呢
[00:03:18.080 --> 00:03:19.780]  首先想問問大家
[00:03:19.780 --> 00:03:24.060]  究竟大家對約瑟的感覺是如何呢
[00:03:24.060 --> 00:03:26.460]  大家對約瑟的感覺是如何呢
[00:03:26.460 --> 00:03:28.260]  我給大家20秒
[00:03:28.260 --> 00:03:31.700]  現在去打一些形容詞到你的chatbox
[00:03:31.700 --> 00:03:34.500]  打這個形容詞到你的chatbox
[00:03:34.500 --> 00:03:37.000]  究竟你怎樣看Joseph這個人呢
[00:03:37.000 --> 00:03:38.240]  你一想起約瑟
[00:03:38.240 --> 00:03:39.140]  想起Joseph
[00:03:39.140 --> 00:03:40.940]  你想到些甚麼呢
[00:03:40.940 --> 00:03:43.940]  好 還有15秒
[00:03:43.940 --> 00:03:45.280]  真的打的
[00:03:45.280 --> 00:03:49.820]  我後面有專業人士會幫我們讀出來的
[00:03:49.820 --> 00:03:52.120]  你對約瑟的感覺
[00:03:52.120 --> 00:03:54.180]  你就可以在chatbox打出來了
[00:03:54.180 --> 00:03:56.680]  不知道
[00:03:56.680 --> 00:03:58.520]  不知道 都是一個感覺
[00:03:58.520 --> 00:03:59.860]  OK 跟他不太熟
[00:03:59.860 --> 00:04:02.360]  記不記得我們有多少個Joseph在這裡
[00:04:02.360 --> 00:04:05.100]  上星期有沒有玩
[00:04:05.100 --> 00:04:06.100]  多少個Joseph
[00:04:06.100 --> 00:04:07.360]  都好幾個的
[00:04:07.360 --> 00:04:09.200]  你對他的感覺又如何呢
[00:04:09.200 --> 00:04:16.480]  (Be overturned by the blessing of God)
[00:04:16.480 --> 00:04:17.640]  謝謝 後面
[00:04:17.640 --> 00:04:20.480]  很需要後面的幫手
[00:04:20.480 --> 00:04:21.440]  因為完全看不到
[00:04:21.440 --> 00:04:24.420]  幸福 快樂
[00:04:24.420 --> 00:04:29.680]  謝謝 非常之好
[00:04:29.680 --> 00:04:30.880]  大家有interaction
[00:04:30.880 --> 00:04:31.820]  雖然我隔著螢幕
[00:04:31.820 --> 00:04:32.920]  我看到你們在笑
[00:04:32.920 --> 00:04:35.200]  很古惑地在看
[00:04:35.200 --> 00:04:39.500]  我不知道有沒有包括以下的description
[00:04:39.500 --> 00:04:41.200]  有沒有包括以下這些的形容詞
[00:04:41.200 --> 00:04:44.500]  可能是有甚麼
[00:04:44.500 --> 00:04:45.600]  超張
[00:04:45.600 --> 00:04:48.040]  覺得他很厲害
[00:04:48.040 --> 00:04:49.540]  逃避誘惑
[00:04:49.540 --> 00:04:51.240]  男人的榜樣
[00:04:51.240 --> 00:04:52.640]  或者我們男生的榜樣
[00:04:52.640 --> 00:04:54.540]  經歷了很多苦難
[00:04:54.540 --> 00:04:55.920]  榮耀
[00:04:55.920 --> 00:04:57.780]  傻豬來的
[00:04:57.780 --> 00:04:58.680]  傻仔來的
[00:04:58.680 --> 00:04:59.720]  真是很蠢
[00:04:59.720 --> 00:05:03.260]  或者不斷被神祝福
[00:05:03.260 --> 00:05:05.720]  不斷經歷高高低低
[00:05:05.720 --> 00:05:09.700]  雖然說他的人生確實是很傳奇
[00:05:09.700 --> 00:05:12.900]  能夠後來成為埃及的宰相
[00:05:12.900 --> 00:05:16.400]  其實我們都好像很離地
[00:05:16.400 --> 00:05:17.600]  都不會這樣
[00:05:17.600 --> 00:05:18.800]  不過老實說
[00:05:18.800 --> 00:05:20.180]  他前半生的經歷
[00:05:20.180 --> 00:05:21.880]  是真的很坎坷
[00:05:21.880 --> 00:05:23.880]  小時候被哥哥出賣
[00:05:23.880 --> 00:05:25.280]  差點被人殺
[00:05:25.280 --> 00:05:27.080]  之後被賣到埃及
[00:05:27.080 --> 00:05:30.080]  後來又被埃及的軍長
[00:05:30.080 --> 00:05:32.020]  波提弗的太太冤枉
[00:05:32.020 --> 00:05:35.220]  上一次我記得Pastor Johnny有提過
[00:05:35.220 --> 00:05:36.920]  結果被扔到監獄
[00:05:36.920 --> 00:05:38.920]  一坐就好幾年
[00:05:38.920 --> 00:05:40.920]  他本來能夠早點出獄的
[00:05:40.920 --> 00:05:42.920]  不過又被一個酒精
[00:05:42.920 --> 00:05:47.260]  那個軍官或者酒精去遺忘
[00:05:47.260 --> 00:05:50.700]  一直等到他再次被用得著
[00:05:50.700 --> 00:05:52.200]  去幫法老解夢
[00:05:52.200 --> 00:05:54.200]  他才能夠出監
[00:05:54.200 --> 00:05:56.780]  其實他所經歷的苦難
[00:05:56.780 --> 00:05:58.780]  我們有多少個人能夠明白呢
[00:05:58.780 --> 00:06:02.720]  畢竟我們沒有經歷過那麼多一連串的苦難
[00:06:02.720 --> 00:06:04.720]  可能我們的爺爺
[00:06:04.720 --> 00:06:07.720]  或者曾祖父會能夠明白多一點
[00:06:07.720 --> 00:06:10.720]  因為他們可能經歷過打仗的時代
[00:06:10.720 --> 00:06:13.720]  所以我們仍然會問一個問題
[00:06:13.720 --> 00:06:16.520]  就是這裡講虐室的故事
[00:06:16.520 --> 00:06:17.520]  其實和我們
[00:06:17.520 --> 00:06:19.520]  和你和我有什麼關係呢
[00:06:19.520 --> 00:06:21.520]  和我們有什麼關係
[00:06:21.520 --> 00:06:23.520]  對了 沒錯 剛才說
[00:06:23.520 --> 00:06:25.520]  Pastor Johnny在11月裡面
[00:06:25.520 --> 00:06:27.520]  和我們分享到這個話題
[00:06:27.520 --> 00:06:31.520]  其實他已經和我們分享了上半段的人生
[00:06:31.520 --> 00:06:33.520]  他上半段的人生
[00:06:33.520 --> 00:06:35.520]  藉著他的故事我們看得見
[00:06:35.520 --> 00:06:38.520]  上帝是一個掌管歷史的上帝
[00:06:38.520 --> 00:06:39.520]  是不是
[00:06:39.520 --> 00:06:42.520]  表面看來虐室被扔到埃及
[00:06:42.520 --> 00:06:45.520]  是哥哥的手
[00:06:45.520 --> 00:06:47.520]  他的部署
[00:06:47.520 --> 00:06:49.520]  但其實不是的
[00:06:49.520 --> 00:06:50.520]  原來在這件事
[00:06:50.520 --> 00:06:51.520]  這一切的事件背後
[00:06:51.520 --> 00:06:53.520]  有上帝的蹤跡
[00:06:53.520 --> 00:06:55.520]  是上帝的作為
[00:06:55.520 --> 00:06:57.520]  換句話說
[00:06:57.520 --> 00:07:00.520]  其實上帝是會介入歷史的
[00:07:00.520 --> 00:07:03.520]  而且上帝是會扭轉人的罪惡
[00:07:03.520 --> 00:07:06.520]  去成就他的心意
[00:07:06.520 --> 00:07:09.520]  那是不是我們可以隨便犯罪呢
[00:07:09.520 --> 00:07:11.520]  當然不是
[00:07:11.520 --> 00:07:13.520]  而是我們再一次能夠見證
[00:07:13.520 --> 00:07:14.520]  藉著他的故事
[00:07:14.520 --> 00:07:17.520]  我們看到羅馬書八章28節
[00:07:17.520 --> 00:07:19.520]  我們能夠識背
[00:07:19.520 --> 00:07:22.520]  上帝使得萬事都互相的效力
[00:07:22.520 --> 00:07:25.520]  叫到屬於他的人得著益處
[00:07:25.520 --> 00:07:29.520]  上帝能夠化腐朽為神奇
[00:07:29.520 --> 00:07:30.520]  是不是
[00:07:30.520 --> 00:07:32.520]  他是能夠行神蹟的上帝
[00:07:32.520 --> 00:07:34.520]  不過今天我們再一次
[00:07:34.520 --> 00:07:35.520]  我們用另一個角度
[00:07:35.520 --> 00:07:37.520]  一起去看看虐室的故事
[00:07:37.520 --> 00:07:38.520]  好不好
[00:07:38.520 --> 00:07:40.520]  看看他餘下的生命故事
[00:07:40.520 --> 00:07:42.520]  看看上帝怎樣藉著他
[00:07:42.520 --> 00:07:45.520]  或者他和哥哥的關係
[00:07:45.520 --> 00:07:46.520]  帶來復和
[00:07:46.520 --> 00:07:47.520]  帶來醫治
[00:07:47.520 --> 00:07:50.520]  今天的經文會從42章開始
[00:07:50.520 --> 00:07:53.520]  我十分鼓勵你開著你的電話
[00:07:53.520 --> 00:07:56.520]  或者在你手上有聖經去揭
[00:07:56.520 --> 00:07:59.520]  因為我們今天將會看四章的經文
[00:07:59.520 --> 00:08:00.520]  不是說笑
[00:08:00.520 --> 00:08:02.520]  我們也很少有機會看這麼多章的經文
[00:08:02.520 --> 00:08:05.520]  一次過吞下肚子
[00:08:05.520 --> 00:08:09.520]  那我就很快邀請我的小助手
[00:08:09.520 --> 00:08:13.520]  去幫我讀出下一章
[00:08:13.520 --> 00:08:16.520]  創世紀42章1至4節
[00:08:16.520 --> 00:08:18.520]  在螢幕上有了
[00:08:18.520 --> 00:08:22.520]  雅各見埃及有糧
[00:08:22.520 --> 00:08:24.520]  就對兒子們說
[00:08:24.520 --> 00:08:27.520]  你們為什麼彼此觀望呢
[00:08:27.520 --> 00:08:29.520]  我聽見埃及有糧
[00:08:29.520 --> 00:08:30.520]  你們可以下去
[00:08:30.520 --> 00:08:33.520]  從那裡為我們買些糧來
[00:08:33.520 --> 00:08:35.520]  使我們可以存活
[00:08:35.520 --> 00:08:37.520]  不至於死
[00:08:37.520 --> 00:08:38.520]  於是
[00:08:38.520 --> 00:08:40.520]  虐室的十個哥哥
[00:08:40.520 --> 00:08:44.520]  都下埃及買糧去了
[00:08:44.520 --> 00:08:46.520]  至於虐室的弟弟
[00:08:46.520 --> 00:08:48.520]  辯雅文
[00:08:48.520 --> 00:08:50.520]  雅各沒有派他和哥哥們和他
[00:08:50.520 --> 00:08:51.520]  因為雅各說
[00:08:51.520 --> 00:08:53.520]  恐怕他糟了
[00:08:53.520 --> 00:08:55.520]  謝謝
[00:08:55.520 --> 00:08:59.520]  當我們從41章跳到42章
[00:08:59.520 --> 00:09:01.520]  我們會發現一件事
[00:09:01.520 --> 00:09:03.520]  鏡頭好像突然間
[00:09:03.520 --> 00:09:04.520]  由虐室這個人
[00:09:04.520 --> 00:09:08.520]  轉移到很遠很遠的家人那裡
[00:09:08.520 --> 00:09:11.520]  是由埃及這個地方
[00:09:11.520 --> 00:09:14.520]  轉移到遠處的迦南地
[00:09:14.520 --> 00:09:17.520]  其實這兩個地方我們都很熟悉
[00:09:17.520 --> 00:09:20.520]  不過事故就是
[00:09:20.520 --> 00:09:23.520]  雖然當時全世界都有住饑荒
[00:09:23.520 --> 00:09:27.520]  而當時的迦南地亦無例外
[00:09:27.520 --> 00:09:30.520]  而且看下去還會持續一段時間
[00:09:30.520 --> 00:09:32.520]  因此當時就有人
[00:09:32.520 --> 00:09:35.520]  不知在哪裡流傳了一些消息
[00:09:35.520 --> 00:09:39.520]  就說埃及地會有食物派發
[00:09:39.520 --> 00:09:40.520]  嘩 正呀
[00:09:40.520 --> 00:09:42.520]  即是現在有口罩派發都正
[00:09:42.520 --> 00:09:46.520]  雅各和他十個哥哥說
[00:09:46.520 --> 00:09:47.520]  十個兒子說
[00:09:47.520 --> 00:09:50.520]  你們為什麼要彼此對看
[00:09:50.520 --> 00:09:52.520]  為什麼要彼此對看
[00:09:52.520 --> 00:09:53.520]  逐一的說
[00:09:53.520 --> 00:09:55.520]  你們做什麼傻傻的
[00:09:55.520 --> 00:09:56.520]  在發呆
[00:09:56.520 --> 00:09:57.520]  在看著大家
[00:09:57.520 --> 00:09:59.520]  我們快餓死了
[00:09:59.520 --> 00:10:01.520]  現在我們聽到埃及
[00:10:01.520 --> 00:10:03.520]  只剩埃及有糧食
[00:10:03.520 --> 00:10:05.520]  你們還不去掃火
[00:10:05.520 --> 00:10:07.520]  是不是
[00:10:07.520 --> 00:10:08.520]  即是這個意思
[00:10:08.520 --> 00:10:10.520]  所以他們就出發了
[00:10:10.520 --> 00:10:11.520]  就預備去埃及
[00:10:11.520 --> 00:10:12.520]  然後剛才讀到
[00:10:12.520 --> 00:10:13.520]  在第四節
[00:10:13.520 --> 00:10:14.520]  就再加了一句
[00:10:14.520 --> 00:10:16.520]  至於弱勢的弟弟
[00:10:16.520 --> 00:10:17.520]  便雅文
[00:10:17.520 --> 00:10:20.520]  雅各沒有派他和他
[00:10:20.520 --> 00:10:23.520]  這裡說弱勢的弟弟便雅文
[00:10:23.520 --> 00:10:26.520]  即是弱勢的第幾個兒子
[00:10:26.520 --> 00:10:27.520]  第十二個兒子
[00:10:27.520 --> 00:10:29.520]  沒有跟去埃及
[00:10:29.520 --> 00:10:31.520]  大家要留意這一句
[00:10:31.520 --> 00:10:32.520]  特別留意這一句
[00:10:32.520 --> 00:10:35.520]  因為是之後故事的重點之一
[00:10:35.520 --> 00:10:38.520]  不過我們想在這裡停一停
[00:10:38.520 --> 00:10:40.520]  在這個復和的故事
[00:10:40.520 --> 00:10:44.520]  就是一個這樣的背景去開始
[00:10:44.520 --> 00:10:47.520]  而之後所看到的兩節經文
[00:10:47.520 --> 00:10:48.520]  告訴我們
[00:10:48.520 --> 00:10:50.520]  弱勢就是這樣
[00:10:50.520 --> 00:10:53.520]  和他那十個哥哥見面
[00:10:53.520 --> 00:10:55.520]  第六節是這樣說的
[00:10:55.520 --> 00:10:59.520]  當時在埃及地掌權的人是弱勢
[00:10:59.520 --> 00:11:01.520]  買糧給各地眾百姓的
[00:11:01.520 --> 00:11:02.520]  就是他了
[00:11:02.520 --> 00:11:04.520]  弱勢的哥哥們
[00:11:04.520 --> 00:11:05.520]  念伏於地
[00:11:05.520 --> 00:11:08.520]  向他下拜
[00:11:08.520 --> 00:11:10.520]  或者我們可以停一停
[00:11:10.520 --> 00:11:11.520]  想一想
[00:11:11.520 --> 00:11:13.520]  其實這樣的復和
[00:11:13.520 --> 00:11:14.520]  這樣的見面
[00:11:14.520 --> 00:11:16.520]  一點都不浪漫
[00:11:16.520 --> 00:11:19.520]  一點都不像我們想像中的復和
[00:11:19.520 --> 00:11:22.520]  簡直會跪在這裡
[00:11:22.520 --> 00:11:26.520]  究竟這個復和是怎樣發生的呢
[00:11:26.520 --> 00:11:29.520]  我們知道我們和別人見面
[00:11:29.520 --> 00:11:31.520]  只是見面不等於復和
[00:11:31.520 --> 00:11:34.520]  我們有時候去到拜年
[00:11:34.520 --> 00:11:36.520]  可能一年有些親戚
[00:11:36.520 --> 00:11:37.520]  一年才會見一次
[00:11:37.520 --> 00:11:41.520]  老實說都不太熟悉
[00:11:41.520 --> 00:11:43.520]  所以我們看一看
[00:11:43.520 --> 00:11:45.520]  在弱勢的這個例子
[00:11:45.520 --> 00:11:47.520]  究竟這個見面
[00:11:47.520 --> 00:11:48.520]  這個復和
[00:11:48.520 --> 00:11:50.520]  是怎樣發生的呢
[00:11:50.520 --> 00:11:53.520]  是不是他哥哥主動發起的
[00:11:53.520 --> 00:11:54.520]  是不是
[00:11:54.520 --> 00:11:55.520]  不是
[00:11:55.520 --> 00:11:57.520]  不是他哥哥主動這樣做的
[00:11:57.520 --> 00:11:59.520]  而是他爸爸逼他的
[00:11:59.520 --> 00:12:01.520]  不過沒辦法
[00:12:01.520 --> 00:12:02.520]  為了生活
[00:12:02.520 --> 00:12:04.520]  為了要繼續生存下去
[00:12:04.520 --> 00:12:07.520]  他們要去埃及被迫
[00:12:07.520 --> 00:12:10.520]  跪拜一個埃及的宰相
[00:12:10.520 --> 00:12:13.520]  一個他都已經不認得的人
[00:12:13.520 --> 00:12:15.520]  好了
[00:12:15.520 --> 00:12:16.520]  我又問一下
[00:12:16.520 --> 00:12:21.520]  這個復和是不是弱勢他自己主動的呢
[00:12:21.520 --> 00:12:23.520]  是不是他主動發起的呢
[00:12:23.520 --> 00:12:24.520]  都不是
[00:12:24.520 --> 00:12:25.520]  很明顯不是
[00:12:25.520 --> 00:12:29.520]  只不過他剛好是埃及掌權的人
[00:12:29.520 --> 00:12:31.520]  負責派糧食
[00:12:31.520 --> 00:12:35.520]  就是說這件事是他跟開的朋友
[00:12:35.520 --> 00:12:37.520]  他跟開就這樣見面
[00:12:37.520 --> 00:12:38.520]  所以你再問
[00:12:38.520 --> 00:12:41.520]  弱勢是不是真的這麼想復和呢
[00:12:41.520 --> 00:12:43.520]  其實我都不知道
[00:12:43.520 --> 00:12:46.520]  不過我相信他的心情都很複雜
[00:12:46.520 --> 00:12:50.520]  原來當時已經事隔了二十年
[00:12:50.520 --> 00:12:53.520]  他們和哥哥已經二十年沒見了
[00:12:53.520 --> 00:12:56.520]  正經說這班哥哥已經認他不了
[00:12:56.520 --> 00:13:00.520]  不過弱勢仍然認得他們
[00:13:00.520 --> 00:13:04.520]  相信今天如果我們代入弱勢的心情
[00:13:04.520 --> 00:13:06.520]  隔了這麼多年都好
[00:13:06.520 --> 00:13:10.520]  或者這個傷口仍然在
[00:13:10.520 --> 00:13:13.520]  仍然隱隱作痛
[00:13:13.520 --> 00:13:16.520]  昔日那些回憶是什麼
[00:13:16.520 --> 00:13:18.520]  被哥哥妒忌
[00:13:18.520 --> 00:13:20.520]  被仇恨的片段
[00:13:20.520 --> 00:13:22.520]  那些差點被殺
[00:13:22.520 --> 00:13:24.520]  被他扔進坑裡
[00:13:24.520 --> 00:13:27.520]  叫都沒人去救他的片段
[00:13:27.520 --> 00:13:31.520]  最終被賣到埃及做奴隸的回憶
[00:13:31.520 --> 00:13:35.520]  大家可以慢慢去看創世紀三十七章
[00:13:35.520 --> 00:13:37.520]  被最親的人出賣
[00:13:37.520 --> 00:13:40.520]  會是一個怎樣的感受呢
[00:13:40.520 --> 00:13:44.520]  所以當我們要走進寬恕
[00:13:44.520 --> 00:13:46.520]  走進要學習饒恕之先
[00:13:46.520 --> 00:13:48.520]  其實我們更加重要的是
[00:13:48.520 --> 00:13:50.520]  走進他的內心世界
[00:13:50.520 --> 00:13:52.520]  去承認那些事情
[00:13:52.520 --> 00:13:55.520]  那些傷害其實都真的發生過
[00:13:55.520 --> 00:13:57.520]  都真的很痛苦
[00:13:57.520 --> 00:14:01.520]  不過最特別的是
[00:14:01.520 --> 00:14:03.520]  在這件事裡面
[00:14:03.520 --> 00:14:05.520]  那些外在環境
[00:14:05.520 --> 00:14:07.520]  好像在迫他
[00:14:07.520 --> 00:14:10.520]  彷彿迫使他再次要見面
[00:14:10.520 --> 00:14:11.520]  或者這麼說
[00:14:11.520 --> 00:14:13.520]  是上帝在使用那個環境
[00:14:13.520 --> 00:14:15.520]  去迫使他們見面
[00:14:15.520 --> 00:14:16.520]  如果不是
[00:14:16.520 --> 00:14:18.520]  都不會發生之後的事情
[00:14:18.520 --> 00:14:21.520]  所以第一點其實我想說的是
[00:14:21.520 --> 00:14:24.520]  復和都需要勇氣去面對
[00:14:24.520 --> 00:14:27.520]  復和都需要勇氣去面對
[00:14:27.520 --> 00:14:28.520]  在復和之先
[00:14:28.520 --> 00:14:30.520]  其實我們很有可能
[00:14:30.520 --> 00:14:34.520]  要重新去面對那些不開心的經歷
[00:14:34.520 --> 00:14:36.520]  那些受傷的回憶
[00:14:36.520 --> 00:14:40.520]  甚至那些我們不是很喜歡的人
[00:14:40.520 --> 00:14:44.520]  你可以想像到那份尷尬
[00:14:44.520 --> 00:14:48.520]  再次面對那種隱隱作痛的感覺
[00:14:48.520 --> 00:14:51.520]  不過我也要在這裡說
[00:14:51.520 --> 00:14:53.520]  大家不要覺得很有壓力
[00:14:53.520 --> 00:14:55.520]  或者覺得我在這裡要迫大家
[00:14:55.520 --> 00:14:57.520]  要面對一些小時候
[00:14:57.520 --> 00:14:59.520]  或者最近一些不開心的回憶
[00:14:59.520 --> 00:15:01.520]  和傷害過你的人
[00:15:01.520 --> 00:15:02.520]  不是
[00:15:02.520 --> 00:15:04.520]  我們是需要保護自己的
[00:15:04.520 --> 00:15:05.520]  不過我想說
[00:15:05.520 --> 00:15:08.520]  有些時候我們卻不是逃避得到
[00:15:08.520 --> 00:15:10.520]  至少在弱勢的情況
[00:15:10.520 --> 00:15:13.520]  他彷彿上帝要迫使他
[00:15:13.520 --> 00:15:17.520]  重新去面對一些不開心的經歷
[00:15:17.520 --> 00:15:21.520]  即使當時已經隔了二十年
[00:15:21.520 --> 00:15:24.520]  其實我相信弱勢他自己
[00:15:24.520 --> 00:15:26.520]  也很想去忘記這段的過去
[00:15:26.520 --> 00:15:28.520]  很想抹掉它
[00:15:28.520 --> 00:15:32.520]  知不知道他的大兒子叫什麼名字?
[00:15:32.520 --> 00:15:34.520]  他的大兒子叫什麼名字?
[00:15:34.520 --> 00:15:36.520]  他叫馬拿西
[00:15:36.520 --> 00:15:40.520]  原來那個意思就是去忘掉、忘卻
[00:15:40.520 --> 00:15:43.520]  或者他也很想去忘記
[00:15:43.520 --> 00:15:46.520]  他小時候在家中的那些經歷
[00:15:46.520 --> 00:15:48.520]  那些傷害
[00:15:48.520 --> 00:15:50.520]  同樣對我們今天很多人來說
[00:15:50.520 --> 00:15:55.520]  我們也很想逃避昔日那些不開心的回憶
[00:15:55.520 --> 00:15:59.520]  在這裡我想分享一點我自己的故事
[00:15:59.520 --> 00:16:02.520]  很記得我昔日在讀中學的時候
[00:16:02.520 --> 00:16:04.520]  即是早幾年的日子
[00:16:04.520 --> 00:16:05.520]  我也不是差很多年
[00:16:05.520 --> 00:16:08.520]  在讀中學中三、中四的時候
[00:16:08.520 --> 00:16:10.520]  我記得有一段日子
[00:16:10.520 --> 00:16:12.520]  我是很不開心
[00:16:12.520 --> 00:16:15.520]  當時我在暑假
[00:16:15.520 --> 00:16:17.520]  我有機會參加了一個音樂劇
[00:16:17.520 --> 00:16:19.520]  即是musical
[00:16:19.520 --> 00:16:22.520]  本身這件事其實挺開心的
[00:16:22.520 --> 00:16:25.520]  因為大家都知道我喜歡音樂
[00:16:25.520 --> 00:16:28.520]  甚至其實我也喜歡演戲
[00:16:28.520 --> 00:16:30.520]  如果我再早一點
[00:16:30.520 --> 00:16:32.520]  可能和Erica是同學
[00:16:32.520 --> 00:16:34.520]  入了演藝
[00:16:34.520 --> 00:16:40.520]  我也很喜歡音樂和演戲
[00:16:40.520 --> 00:16:42.520]  不過沒有這樣的機會
[00:16:42.520 --> 00:16:44.520]  當時要參加選拔
[00:16:44.520 --> 00:16:47.520]  我們這間學校只有三個人
[00:16:47.520 --> 00:16:51.520]  我讀的那間中學只有三個人被選中
[00:16:51.520 --> 00:16:52.520]  我就入了去
[00:16:52.520 --> 00:16:56.520]  當時每天都要彩排
[00:16:56.520 --> 00:16:57.520]  在那兩個月裡面
[00:16:57.520 --> 00:16:58.520]  每天這樣彩排
[00:16:58.520 --> 00:17:00.520]  可能朝九晚五
[00:17:00.520 --> 00:17:03.520]  然後最後要在大會堂出秀
[00:17:03.520 --> 00:17:05.520]  我覺得也是很開心
[00:17:05.520 --> 00:17:07.520]  不過奇怪的是
[00:17:07.520 --> 00:17:10.520]  我當時不是真的那麼開心
[00:17:10.520 --> 00:17:13.520]  是因為當時有一個同學
[00:17:13.520 --> 00:17:15.520]  我剛才說有三個人
[00:17:15.520 --> 00:17:17.520]  除了我之外
[00:17:17.520 --> 00:17:19.520]  有一個男同學和我一起被選中
[00:17:19.520 --> 00:17:22.520]  當時他每天在一起的時候
[00:17:22.520 --> 00:17:23.520]  因為沒有其他人
[00:17:23.520 --> 00:17:24.520]  不太熟悉
[00:17:24.520 --> 00:17:26.520]  一起吹吹噎噎
[00:17:26.520 --> 00:17:29.520]  他每天都在那裡
[00:17:29.520 --> 00:17:31.520]  不停地笑我
[00:17:31.520 --> 00:17:33.520]  很多時候他說話
[00:17:33.520 --> 00:17:35.520]  表達能力比較好
[00:17:35.520 --> 00:17:39.520]  所以看到他的時候
[00:17:39.520 --> 00:17:41.520]  他都會很囂張
[00:17:41.520 --> 00:17:44.520]  當時就覺得很沒意思
[00:17:44.520 --> 00:17:45.520]  很不開心
