
[00:00:00.000 --> 00:00:02.800]  今日就讓我們一齊去學習
[00:02:13.600 --> 00:02:16.400]  去肯定這件事,去確信這件事的時候
[00:02:16.400 --> 00:02:19.800]  其實我們是想說些什麼呢?
[00:02:19.800 --> 00:02:22.400]  我們學習兩個功課,在今天
[00:02:22.400 --> 00:02:23.800]  第一個功課
[00:02:23.800 --> 00:02:28.200]  就是當我們願意尊祢的名為聖的時候
[00:02:28.200 --> 00:02:32.400]  是表示在我們生命的深處
[00:02:32.400 --> 00:02:37.600]  我們是願意放棄本位主義
[00:02:37.600 --> 00:02:39.200]  我們要來到是怎樣呢?
[00:02:39.200 --> 00:02:41.400]  要來到去肯定的是
[00:02:41.400 --> 00:02:43.800]  「他」為主義
[00:02:43.800 --> 00:02:47.000]  而這個「他」是神至邊的「他」
[00:02:47.000 --> 00:02:49.800]  原來當我們說願人都尊祢的名為聖的時候
[00:02:49.800 --> 00:02:51.000]  很重要的就是說
[00:02:51.000 --> 00:02:54.400]  表示我們不再以自我為中心
[00:02:54.400 --> 00:02:57.000]  我們是以神作中心
[00:02:57.000 --> 00:02:59.200]  這個是很重要的
[00:02:59.200 --> 00:03:02.000]  當我們說來到是以本位做中心
[00:03:02.000 --> 00:03:03.400]  以自我做中心的時候
[00:03:03.400 --> 00:03:06.200]  我們通常就會想著自己怎樣做就怎樣做
[00:03:06.200 --> 00:03:08.200]  我們怎樣處理就怎樣處理
[00:03:08.200 --> 00:03:09.000]  是不是?
[00:03:09.000 --> 00:03:12.200]  或者我們受到周圍很多的社會環境的價值觀影響的時候
[00:03:12.200 --> 00:03:14.000]  我們覺得就是這樣就是這樣
[00:03:14.000 --> 00:03:15.600]  我們以為是這樣
[00:03:15.600 --> 00:03:18.800]  很多時候這個就是一個本位主義
[00:03:18.800 --> 00:03:22.400]  但是當我們說願人都尊祢的名為聖的時候
[00:03:22.400 --> 00:03:26.000]  我們是需要的是肯定的是
[00:03:26.000 --> 00:03:27.200]  「他」為主義
[00:03:27.200 --> 00:03:29.400]  是問的不是自己怎樣想
[00:03:29.400 --> 00:03:31.200]  是上帝怎樣想
[00:03:31.200 --> 00:03:32.400]  是神怎樣看
[00:03:32.400 --> 00:03:34.000]  是祂做中心
[00:03:34.000 --> 00:03:37.000]  我是去跟隨祂來回應祂
[00:03:37.000 --> 00:03:38.800]  神究竟在想些甚麼呢?
[00:03:38.800 --> 00:03:40.200]  神的意思是甚麼呢?
[00:03:40.200 --> 00:03:41.800]  神的計劃是甚麼呢?
[00:03:41.800 --> 00:03:44.000]  神對我們的心意是怎樣帶領的時候
[00:03:44.000 --> 00:03:45.400]  我們明白了認識了
[00:03:45.400 --> 00:03:51.600]  我們跟隨、回應哪怕有時候我們內心真的有些不是很想都不滴
[00:03:51.600 --> 00:03:53.200]  但是因為我們是怎樣?
[00:03:53.200 --> 00:03:55.800]  願人都尊祢的名為聖
[00:03:55.800 --> 00:03:57.200]  我們是尊祢
[00:03:57.200 --> 00:03:58.800]  「他」為主義
[00:03:58.800 --> 00:04:00.400]  而這個「你」就是神的時候
[00:04:00.400 --> 00:04:04.200]  這樣我想就是符合了我們基督徒的標誌
[00:04:04.200 --> 00:04:06.400]  我們這個信仰群體的標誌
[00:04:06.400 --> 00:04:08.000]  就能夠顯明給人看到
[00:04:08.000 --> 00:04:11.000]  這班人是跟隨著神的
[00:04:11.000 --> 00:04:12.800]  所以很重要
[00:04:12.800 --> 00:04:16.600]  這種所謂尊祢的原則
[00:04:16.600 --> 00:04:18.200]  尊神的原則
[00:04:18.200 --> 00:04:20.800]  如果應用在生活上大概是怎樣呢?
[00:04:20.800 --> 00:04:23.800]  我嘗試舉幾個例子作為一種說明
[00:04:23.800 --> 00:04:26.200]  當我們說尊神的時候
[00:04:26.200 --> 00:04:28.600]  我們的原則應用在我們的生活上
[00:04:28.600 --> 00:04:29.400]  譬如說
[00:04:29.400 --> 00:04:32.200]  當我們在人生的道路上
[00:04:32.200 --> 00:04:35.600]  我們剛好有機會轉工的時候
[00:04:35.600 --> 00:04:37.000]  當我們轉工的時候
[00:04:37.000 --> 00:04:38.600]  我們在想的是甚麼?
[00:04:38.600 --> 00:04:41.200]  我們在想的是何時轉?
[00:04:41.200 --> 00:04:42.800]  或者我們在想的是
[00:04:42.800 --> 00:04:43.800]  轉那份新工
[00:04:43.800 --> 00:04:45.200]  薪水是不是多一點呢?
[00:04:45.200 --> 00:04:45.600]  是不是?
[00:04:45.600 --> 00:04:46.800]  我們很多時候都會這樣想
[00:04:46.800 --> 00:04:47.600]  我們會想的
[00:04:47.600 --> 00:04:50.400]  那份工的地點是不是適合我的呢?
[00:04:50.400 --> 00:04:51.600]  方便一點的呢?
[00:04:51.600 --> 00:04:53.200]  還是雷公這麼遠的呢?
[00:04:53.200 --> 00:04:54.400]  又或者我們想一下
[00:04:54.400 --> 00:04:57.000]  這份工究竟要我做些甚麼
[00:04:57.000 --> 00:04:58.600]  適不適合做的呢?
[00:04:58.600 --> 00:05:00.800]  這些都是很自然的東西
[00:05:00.800 --> 00:05:02.000]  不過這個都是一個
[00:05:02.000 --> 00:05:04.600]  「本位主義」的思想
[00:05:04.600 --> 00:05:07.200]  但是如果我們是「他」為主義的話
[00:05:07.200 --> 00:05:09.200]  我們不只是想這些
[00:05:09.200 --> 00:05:11.400]  我們會想究竟
[00:05:11.400 --> 00:05:13.600]  這個是不是神的帶領?
[00:05:13.600 --> 00:05:16.000]  這份工的本質
[00:05:16.000 --> 00:05:17.600]  是不是符合聖經的教導
[00:05:17.600 --> 00:05:19.000]  還是要我做一些的工
[00:05:19.000 --> 00:05:22.800]  那份本質和聖經的教導是相衝的
[00:05:22.800 --> 00:05:23.400]  衝突的
[00:05:23.400 --> 00:05:25.400]  那是不是你也要做這份工?
[00:05:25.400 --> 00:05:27.000]  我們會在想的其實是這些
[00:05:27.000 --> 00:05:29.400]  是不是神在引導我去做呢?
[00:05:29.400 --> 00:05:30.800]  當我做了這份工的時候
[00:05:30.800 --> 00:05:32.000]  這麼大的改變的時候
[00:05:32.000 --> 00:05:33.800]  會不會影響我教會的生活
[00:05:33.800 --> 00:05:35.000]  信仰的生活
[00:05:35.000 --> 00:05:37.400]  或者其他方面的屬靈上的追求呢?
[00:05:37.400 --> 00:05:38.600]  我們考慮的時候
[00:05:38.600 --> 00:05:40.800]  不只是想賺多少
[00:05:40.800 --> 00:05:41.600]  多好
[00:05:41.600 --> 00:05:42.600]  多方便
[00:05:42.600 --> 00:05:43.800]  而是在想的是
[00:05:43.800 --> 00:05:44.800]  神
[00:05:44.800 --> 00:05:46.600]  是不是有祂自己的引領
[00:05:46.600 --> 00:05:47.200]  頂姐妹
[00:05:47.200 --> 00:05:50.200]  這個就是「他」為主義了
[00:05:50.200 --> 00:05:53.000]  「尊你」的原則
[00:05:53.000 --> 00:05:55.200]  又或者對於稍為年輕的頂姐妹
[00:05:55.200 --> 00:05:58.000]  我們可能讀完中學上大學的時候
[00:05:58.000 --> 00:06:00.200]  上大學其中一樣要做的就是
[00:06:00.200 --> 00:06:02.400]  選擇哪個學科
[00:06:02.400 --> 00:06:03.600]  在那個年輕時代
[00:06:03.600 --> 00:06:05.200]  很多時候都是在摸索的
[00:06:05.200 --> 00:06:07.200]  都是不太清楚的
[00:06:07.200 --> 00:06:10.200]  我們就會想選擇哪個學科最好呢?
[00:06:10.200 --> 00:06:12.000]  很可能我們一般人的想法
[00:06:12.000 --> 00:06:14.000]  或者整個社會很多時候都是這個想法
[00:06:14.000 --> 00:06:15.000]  就是你選擇一個學科
[00:06:15.000 --> 00:06:17.000]  將來有沒有前途
[00:06:17.000 --> 00:06:19.000]  將來出去是不是做醫生
[00:06:19.000 --> 00:06:20.000]  做律師
[00:06:20.000 --> 00:06:23.400]  做一些大家很看重的職業
[00:06:23.400 --> 00:06:25.200]  我們是不是只是想這件事呢?
[00:06:25.200 --> 00:06:27.800]  將來這份工是會賺很多錢的
[00:06:27.800 --> 00:06:29.200]  你就生活無憂的了
[00:06:29.200 --> 00:06:30.400]  是這樣的了
[00:06:30.400 --> 00:06:32.400]  其他的事情不用想的
[00:06:32.400 --> 00:06:32.800]  沒錯
[00:06:32.800 --> 00:06:37.400]  這個可能都是我們其中要想的一個思想
[00:06:37.400 --> 00:06:39.000]  但是我相信不是
[00:06:39.000 --> 00:06:40.400]  他為主義的人
[00:06:40.400 --> 00:06:42.400]  不是本為主義的基督徒
[00:06:42.400 --> 00:06:44.000]  我們會想一想究竟
[00:06:44.000 --> 00:06:46.000]  這份學科
[00:06:46.000 --> 00:06:47.600]  這個部門
[00:06:47.600 --> 00:06:50.000]  是不是我應該要進入
[00:06:50.000 --> 00:06:51.600]  是不是符合我的本質
[00:06:51.600 --> 00:06:53.200]  神創造我的氣質
[00:06:53.200 --> 00:06:54.600]  我的才幹
[00:06:54.600 --> 00:06:57.000]  神給我的感動是這件事的
[00:06:57.000 --> 00:06:59.000]  這件事雖然可能比較之下
[00:06:59.000 --> 00:07:01.200]  不是那麼有所謂什麼什麼前途
[00:07:01.200 --> 00:07:02.800]  但是真的很有意義
[00:07:02.800 --> 00:07:05.000]  是神使用我這個生命的
[00:07:05.000 --> 00:07:06.800]  是很符合的
[00:07:06.800 --> 00:07:08.800]  是可以造就很多人的
[00:07:08.800 --> 00:07:10.400]  你是不是在想這個
[00:07:10.400 --> 00:07:13.800]  和是上帝在你心中的引導呢?
[00:07:13.800 --> 00:07:15.800]  他為主義的人
[00:07:15.800 --> 00:07:17.400]  是會這樣
[00:07:17.400 --> 00:07:20.200]  「願人都尊你的名為聖」
[00:07:20.200 --> 00:07:21.800]  第一件事我們要學的就是
[00:07:21.800 --> 00:07:22.600]  尊你
[00:07:22.600 --> 00:07:24.200]  尊神
[00:07:24.200 --> 00:07:27.200]  所以是放棄了那種自我中心
[00:07:27.200 --> 00:07:29.200]  而以神做中心
[00:07:29.200 --> 00:07:31.000]  以耶穌基督的心意
[00:07:31.000 --> 00:07:32.800]  祂的計劃、祂的引領
[00:07:32.800 --> 00:07:34.200]  我們來回應
[00:07:34.200 --> 00:07:35.600]  哪怕有時候
[00:07:35.600 --> 00:07:38.200]  真是帶著一些掙扎都不定
[00:07:38.200 --> 00:07:41.600]  不過神的道路往往是最好的
[00:07:41.600 --> 00:07:43.800]  很可能三年、五年後、十年後
[00:07:43.800 --> 00:07:45.600]  你回頭一看你就覺得
[00:07:45.600 --> 00:07:48.000]  神的道路是最好的
[00:07:48.000 --> 00:07:49.000]  所以
[00:07:49.000 --> 00:07:51.400]  在這個時刻問題就是我們有沒有想到
[00:07:51.400 --> 00:07:55.200]  我們是要尊祂為大
[00:07:55.200 --> 00:07:58.000]  「願人都尊你的名為聖」
[00:07:58.000 --> 00:07:58.600]  頂智妹
[00:07:58.600 --> 00:08:01.600]  我們都是能夠有一種尊他
[00:08:01.600 --> 00:08:03.400]  尊他這個原則
[00:08:03.400 --> 00:08:06.200]  放棄我們自己的作中心
[00:08:06.200 --> 00:08:08.200]  是以神做中心
[00:08:08.200 --> 00:08:10.400]  除了剛才所舉的兩個例子之外
[00:08:10.400 --> 00:08:13.400]  我又很想舉教會的例子
[00:08:13.400 --> 00:08:16.400]  在教會的例子我們怎樣以本位
[00:08:16.400 --> 00:08:19.800]  還是以他位來為焦點呢?
[00:08:19.800 --> 00:08:20.600]  譬如舉例
[00:08:20.600 --> 00:08:25.000]  當教會去到一個回顧與前瞻的階段的時候
[00:08:25.000 --> 00:08:28.200]  當我們在想前路應該怎樣發展的時候
[00:08:28.200 --> 00:08:30.600]  究竟我們在想什麼呢?
[00:08:30.600 --> 00:08:32.000]  很可能有些人覺得
[00:08:32.000 --> 00:08:33.400]  在這個時候
[00:08:33.400 --> 00:08:36.200]  最好就以安書為主
[00:08:36.200 --> 00:08:38.400]  最好就以不變應萬變
[00:08:38.400 --> 00:08:40.200]  最好是什麼都不用改變
[00:08:40.200 --> 00:08:42.200]  總之大家很開心、很安樂
[00:08:42.200 --> 00:08:44.200]  就繼續維繫著
[00:08:44.200 --> 00:08:46.200]  會不會是很多人在想
[00:08:46.200 --> 00:08:49.200]  這個就是很符合我的生活
[00:08:49.200 --> 00:08:52.000]  很符合我的心聲呢?
[00:08:52.000 --> 00:08:53.200]  少做點事情吧
[00:08:53.200 --> 00:08:54.000]  不用的了
[00:08:54.000 --> 00:08:55.600]  就差不多了
[00:08:55.600 --> 00:08:58.400]  究竟這個會不會是我們這樣想呢?
[00:08:58.400 --> 00:08:59.400]  但是如果你問我
[00:08:59.400 --> 00:09:01.000]  當我們這樣想的時候
[00:09:01.000 --> 00:09:04.800]  很可能這個已經是屬於一個本位主義的心態
[00:09:04.800 --> 00:09:07.200]  就是在想自己
[00:09:07.200 --> 00:09:08.600]  為什麼我會這樣說呢?
[00:09:08.600 --> 00:09:11.800]  因為我們知道教會作為一個信仰群體
[00:09:11.800 --> 00:09:15.000]  原來神是對教會是有要求的
[00:09:15.000 --> 00:09:16.000]  是不是?
[00:09:16.000 --> 00:09:18.000]  原來神是對教會有要求
[00:09:18.000 --> 00:09:19.600]  不是想教會繼續的
[00:09:19.600 --> 00:09:21.200]  只是維持運作
[00:09:21.200 --> 00:09:22.400]  一週復一週
[00:09:22.400 --> 00:09:23.600]  一個月復一個月
[00:09:23.600 --> 00:09:26.600]  就差不多可以一直這麼多年
[00:09:26.600 --> 00:09:27.600]  不是的
[00:09:27.600 --> 00:09:29.800]  神是期望祂的信仰群體
[00:09:29.800 --> 00:09:31.600]  是需要有成長的
[00:09:31.600 --> 00:09:33.400]  需要有發展的
[00:09:33.400 --> 00:09:37.400]  更加重要的是需要將福音傳開去
[00:09:37.400 --> 00:09:40.000]  需要將神的愛傳開去
[00:09:40.000 --> 00:09:42.600]  這些是完全需要很多努力的
[00:09:42.600 --> 00:09:43.400]  是不是?
[00:09:43.400 --> 00:09:46.200]  每個人很安詩的時候
[00:09:46.200 --> 00:09:47.600]  做不到這件事
[00:09:47.600 --> 00:09:48.600]  所以當我們在想
[00:09:48.600 --> 00:09:49.600]  神在想什麼的時候
[00:09:49.600 --> 00:09:52.400]  我們發現原來神對信仰群體的要求
[00:09:52.400 --> 00:09:56.400]  是需要將神的愛、神的名、神的真理傳開去
[00:09:56.400 --> 00:09:57.600]  一傳開去的時候
[00:09:57.600 --> 00:09:59.600]  就是一個成長、就是一個發展
[00:09:59.600 --> 00:10:02.600]  就是每一個屬主的人願不願意
[00:10:02.600 --> 00:10:05.000]  以神作中心我們來配合
[00:10:05.000 --> 00:10:06.400]  為了這些的發展
[00:10:06.400 --> 00:10:09.800]  我投身時間、精力、錢
[00:10:09.800 --> 00:10:12.400]  為的是要讓這件事成就出來
[00:10:12.400 --> 00:10:15.400]  於是教會就在更新前進
[00:10:15.400 --> 00:10:16.600]  是辛苦一點的
[00:10:16.600 --> 00:10:18.600]  但是為什麼我們會這樣想呢?
[00:10:18.600 --> 00:10:20.800]  本位主義就不是很想的
[00:10:20.800 --> 00:10:22.800]  不過他下為主義
[00:10:22.800 --> 00:10:24.800]  尊神為大的時候
[00:10:24.800 --> 00:10:26.200]  就發現是要這樣想
[00:10:26.200 --> 00:10:29.600]  因為這個是上帝對信仰群體
[00:10:29.600 --> 00:10:32.600]  對教會的那種要求
[00:10:32.600 --> 00:10:34.600]  所以問題就是我們怎樣去想
[00:10:34.600 --> 00:10:35.600]  很重要的
[00:10:35.600 --> 00:10:38.800]  今天我們是不是本位主義
[00:10:38.800 --> 00:10:40.600]  還是我們是他下為主義
[00:10:40.600 --> 00:10:42.600]  當我們經常一而再、再而三
[00:10:42.600 --> 00:10:44.600]  來到念頌主禱文的時候
[00:10:44.600 --> 00:10:45.600]  一開聲就說
[00:10:45.600 --> 00:10:48.600]  「願人到尊你的名為聖」
[00:10:49.600 --> 00:10:51.600]  「尊你的名為聖」的時候
[00:10:51.600 --> 00:10:53.600]  我們就要尊神
[00:10:53.600 --> 00:10:55.600]  就是要跟隨神
[00:10:55.600 --> 00:10:57.600]  各位姐妹
[00:10:57.600 --> 00:11:01.600]  教會是為周圍的人而存在
[00:11:01.600 --> 00:11:03.600]  我們接下來十一月
[00:11:03.600 --> 00:11:05.600]  十五到十六日兩晚
[00:11:05.600 --> 00:11:08.600]  就有聯堂的培靈會
[00:11:08.600 --> 00:11:10.600]  聯堂的培靈會
[00:11:10.600 --> 00:11:12.600]  不只是我們舉行
[00:11:12.600 --> 00:11:14.600]  或者說連同三間基址
[00:11:14.600 --> 00:11:16.600]  過去是我們的基址
[00:11:16.600 --> 00:11:17.600]  後來成立了教會
[00:11:17.600 --> 00:11:19.600]  大家聯合在一起
[00:11:19.600 --> 00:11:21.600]  十個單位的聯堂的培靈會舉行
[00:11:21.600 --> 00:11:23.600]  希望你都可以在中間
[00:11:23.600 --> 00:11:27.600]  那兩晚的培靈會的主題是什麼呢?
[00:11:27.600 --> 00:11:30.600]  為他者的信仰群體
[00:11:30.600 --> 00:11:32.600]  他者就是others
[00:11:32.600 --> 00:11:34.600]  我們是為需要的人
[00:11:34.600 --> 00:11:36.600]  還有很多人未認識主
[00:11:36.600 --> 00:11:40.600]  我們要為他們而作這個信仰群體
[00:11:40.600 --> 00:11:41.600]  就是一個這樣的主題
[00:11:41.600 --> 00:11:43.600]  鄺振華牧師來分享
[00:11:43.600 --> 00:11:44.600]  很重要
[00:11:44.600 --> 00:11:45.600]  所以請大家記得
[00:11:45.600 --> 00:11:49.600]  教會是願意為其他人而活的
[00:11:49.600 --> 00:11:51.600]  所以當我們這樣想的時候
[00:11:51.600 --> 00:11:52.600]  我們就需要發展
[00:11:52.600 --> 00:11:53.600]  需要成長
[00:11:53.600 --> 00:11:54.600]  需要努力
[00:11:54.600 --> 00:11:55.600]  需要放上很多
[00:11:55.600 --> 00:11:58.600]  然後我們真的需要很多配合
[00:11:58.600 --> 00:12:01.600]  不是像我們想像中那麼舒服
[00:12:01.600 --> 00:12:03.600]  是需要付代價
[00:12:03.600 --> 00:12:04.600]  本惠主義的時候
[00:12:04.600 --> 00:12:06.600]  很容易想到的就是
[00:12:06.600 --> 00:12:09.600]  差不多就可以了
[00:12:09.600 --> 00:12:11.600]  但是他惠主義的時候
[00:12:11.600 --> 00:12:12.600]  會想到神啊
[00:12:12.600 --> 00:12:13.600]  祢想我們做什麼
[00:12:13.600 --> 00:12:14.600]  祢的心意是什麼
[00:12:14.600 --> 00:12:16.600]  祢怎樣去愛世上的人
[00:12:16.600 --> 00:12:17.600]  其他的人
[00:12:17.600 --> 00:12:18.600]  祢想我們做什麼
[00:12:18.600 --> 00:12:19.600]  祢可以祝福他們
[00:12:19.600 --> 00:12:20.600]  我們就願意去做
[00:12:20.600 --> 00:12:21.600]  去放上
[00:12:21.600 --> 00:12:25.600]  當我們說要尊主的名為性的時候
[00:12:25.600 --> 00:12:27.600]  我們是在想這些東西
[00:12:27.600 --> 00:12:28.600]  頂天會
[00:12:28.600 --> 00:12:31.600]  當我們來尊崇我們的神的時候
[00:12:31.600 --> 00:12:32.600]  第一件事
[00:12:32.600 --> 00:12:35.600]  我們想到的是一種尊利的原則
[00:12:35.600 --> 00:12:38.600]  尊神的心態
[00:12:38.600 --> 00:12:40.600]  我們在心靈的深處
[00:12:40.600 --> 00:12:42.600]  不是只是想自己的東西
[00:12:42.600 --> 00:12:43.600]  不是想自己的利益
[00:12:43.600 --> 00:12:45.600]  想自己有什麼案書
[00:12:45.600 --> 00:12:48.600]  我們想的是上帝想我們做什麼
[00:12:48.600 --> 00:12:50.600]  我們願意做什麼
[00:12:50.600 --> 00:12:52.600]  上帝怎樣是歡喜快樂的
[00:12:52.600 --> 00:12:56.600]  願意我擺上去討祂的喜悅
[00:12:56.600 --> 00:12:59.600]  這個就是聖經的教導
[00:12:59.600 --> 00:13:01.600]  保羅有見證的
[00:13:01.600 --> 00:13:03.600]  我們很尊敬的保羅先生
[00:13:03.600 --> 00:13:04.600]  保羅使徒
[00:13:04.600 --> 00:13:05.600]  他有見證的
[00:13:05.600 --> 00:13:08.600]  因為在哥林多後書的第五章第九節
[00:13:08.600 --> 00:13:10.600]  保羅怎樣說
[00:13:10.600 --> 00:13:13.600]  我們立了志向
[00:13:13.600 --> 00:13:17.600]  要得主的喜悅
[00:13:17.600 --> 00:13:18.600]  立了志
[00:13:18.600 --> 00:13:19.600]  怎樣都好
[00:13:19.600 --> 00:13:20.600]  怎樣辛苦都好
[00:13:20.600 --> 00:13:21.600]  我們不是討自己的喜悅
[00:13:21.600 --> 00:13:23.600]  是討主的喜悅
[00:13:23.600 --> 00:13:24.600]  聖經說的
[00:13:24.600 --> 00:13:25.600]  保羅說的
[00:13:25.600 --> 00:13:26.600]  不單止在這裡這麼說
[00:13:26.600 --> 00:13:29.600]  他在迦勒解書第一章第十節
[00:13:29.600 --> 00:13:30.600]  他也這麼說
[00:13:30.600 --> 00:13:33.600]  我現在是要得人的心呢
[00:13:33.600 --> 00:13:36.600]  還是要得神的心呢
[00:13:36.600 --> 00:13:38.600]  我豈是討人的喜歡嗎
[00:13:38.600 --> 00:13:40.600]  若營救討人的喜歡
[00:13:40.600 --> 00:13:45.600]  我就不是基督的僕人了
[00:13:45.600 --> 00:13:47.600]  是討主的喜歡
[00:13:47.600 --> 00:13:50.600]  是討神的喜歡
[00:13:50.600 --> 00:13:52.600]  所以你發現保羅就是一個
[00:13:52.600 --> 00:13:56.600]  以他為主的一個屬神的僕人
[00:13:56.600 --> 00:13:58.600]  今天我們需要是這樣
[00:13:58.600 --> 00:14:00.600]  因為當我們不斷念頌主禱文的時候
[00:14:00.600 --> 00:14:02.600]  避免我們只是念口我
[00:14:02.600 --> 00:14:03.600]  不知道為什麼的時候
[00:14:03.600 --> 00:14:04.600]  我們要仔細思想
[00:14:04.600 --> 00:14:07.600]  願人都尊你的名為聖
[00:14:07.600 --> 00:14:09.600]  這個人當然包括了自己
[00:14:09.600 --> 00:14:12.600]  尊你的時候就放下自己
[00:14:12.600 --> 00:14:14.600]  看神的大靈
[00:14:14.600 --> 00:14:15.600]  看神的心意
[00:14:15.600 --> 00:14:18.600]  這個就非常的重要
[00:14:18.600 --> 00:14:20.600]  其實當我們靜下來想一想
[00:14:20.600 --> 00:14:22.600]  其實每一個基督徒
[00:14:22.600 --> 00:14:24.600]  理論上都應該是這樣的
[00:14:24.600 --> 00:14:27.600]  同不同意呢
[00:14:27.600 --> 00:14:28.600]  基督徒是一個
[00:14:28.600 --> 00:14:33.600]  承認耶穌基督做救主和主宰的人
[00:14:33.600 --> 00:14:35.600]  當你承認的時候
[00:14:35.600 --> 00:14:38.600]  你其實已經表明放下了自己
[00:14:38.600 --> 00:14:40.600]  我們是投靠耶穌基督
[00:14:40.600 --> 00:14:42.600]  所以由悔改頌主那一刻
[00:14:42.600 --> 00:14:44.600]  其實你已經表明
[00:14:44.600 --> 00:14:46.600]  我是放棄本位主義
[00:14:46.600 --> 00:14:49.600]  我以他為主義為我人生的目標
[00:14:49.600 --> 00:14:50.600]  理論上是這樣的
[00:14:50.600 --> 00:14:52.600]  所以我們個個自稱是基督徒
[00:14:52.600 --> 00:14:54.600]  跟隨耶穌做門徒的弟兄姊妹
[00:14:54.600 --> 00:14:55.600]  我們要思想
[00:14:55.600 --> 00:14:56.600]  我們拿這個名份的時候
[00:14:56.600 --> 00:14:59.600]  其實就已經表明你應該是這樣
[00:14:59.600 --> 00:15:01.600]  因為由頌主那一刻
[00:15:01.600 --> 00:15:04.600]  我們就已經決定從今之後
[00:15:04.600 --> 00:15:06.600]  不再靠自己
[00:15:06.600 --> 00:15:08.600]  我們靠的是上帝
[00:15:08.600 --> 00:15:10.600]  靠的是死而復活的耶穌基督
[00:15:10.600 --> 00:15:12.600]  我們願意是尊你的名為聖
[00:15:12.600 --> 00:15:15.600]  尊你為大
[00:15:15.600 --> 00:15:16.600]  弟兄姊妹
[00:15:16.600 --> 00:15:18.600]  這個我們就來得重要
[00:15:18.600 --> 00:15:20.600]  今天我們有沒有什麼心智呢
[00:15:20.600 --> 00:15:24.600]  還是說我們這方面已經淡化了呢
[00:15:24.600 --> 00:15:27.600]  求主堅定我們這個心智
[00:15:27.600 --> 00:15:28.600]  好了
[00:15:28.600 --> 00:15:29.600]  但是我也承認
[00:15:29.600 --> 00:15:31.600]  能夠去實踐這件事
[00:15:31.600 --> 00:15:33.600]  其實都不容易的
[00:15:33.600 --> 00:15:36.600]  真是能夠以神為中心
[00:15:36.600 --> 00:15:37.600]  放下自己
[00:15:37.600 --> 00:15:38.600]  以他位為中心
[00:15:38.600 --> 00:15:40.600]  而不是以本位為中心的時候
[00:15:40.600 --> 00:15:43.600]  其實承認真是不容易做的
[00:15:43.600 --> 00:15:44.600]  如果你問我
