
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,早晨,請我們同心在一個禱告
[00:04:09.000 --> 00:04:11.000]  我總之不想損失
[00:04:11.000 --> 00:04:12.000]  簡單來說
[00:04:12.000 --> 00:04:14.000]  譬如有些說法
[00:04:14.000 --> 00:04:15.000]  例子就是
[00:04:15.000 --> 00:04:17.000]  譬如投資
[00:04:17.000 --> 00:04:18.000]  你快點
[00:04:18.000 --> 00:04:19.000]  你不要拿這些股票
[00:04:19.000 --> 00:04:20.000]  你快點放手
[00:04:20.000 --> 00:04:23.000]  你放手是會規避損失
[00:04:23.000 --> 00:04:25.000]  並且接下來是會更加好的
[00:04:25.000 --> 00:04:27.000]  但是通常都是不放手的
[00:04:27.000 --> 00:04:29.000]  不知道大家有沒有經驗
[00:04:29.000 --> 00:04:31.000]  這個叫損失的規避
[00:04:31.000 --> 00:04:32.000]  我們是避免損失
[00:04:32.000 --> 00:04:33.000]  總之無論如何
[00:04:33.000 --> 00:04:34.000]  我們都避免
[00:04:34.000 --> 00:04:35.000]  另外一個就是
[00:04:35.000 --> 00:04:36.000]  貧富效應
[00:04:36.000 --> 00:04:38.000]  這個好像文雅一點
[00:04:38.000 --> 00:04:39.000]  其實意思就是說
[00:04:39.000 --> 00:04:42.000]  人是容易高估自己
[00:04:42.000 --> 00:04:43.000]  拿著那些東西的
[00:04:43.000 --> 00:04:45.000]  就是我持著這個股票
[00:04:45.000 --> 00:04:46.000]  好啊好啊好啊
[00:04:46.000 --> 00:04:48.000]  就是他高估了價值
[00:04:48.000 --> 00:04:50.000]  高估了我們拿著的東西的價值
[00:04:50.000 --> 00:04:51.000]  所以呢
[00:04:51.000 --> 00:04:53.000]  為什麼現狀謬誤
[00:04:53.000 --> 00:04:54.000]  是這麼謬誤呢
[00:04:54.000 --> 00:04:56.000]  這麼容易繼續下去
[00:04:56.000 --> 00:04:58.000]  不容易突破這個安舒區呢
[00:04:58.000 --> 00:04:59.000]  就因為
[00:04:59.000 --> 00:05:01.000]  他要違反人的兩個的
[00:05:01.000 --> 00:05:02.000]  認知的謬誤
[00:05:02.000 --> 00:05:04.000]  人很容易
[00:05:04.000 --> 00:05:06.000]  覺得放手
[00:05:06.000 --> 00:05:08.000]  去損失
[00:05:08.000 --> 00:05:11.000]  就算肯定放了手之後
[00:05:11.000 --> 00:05:12.000]  有更好的回報
[00:05:12.000 --> 00:05:14.000]  或者有更好的事情發生
[00:05:14.000 --> 00:05:15.000]  但是就不容易放手
[00:05:15.000 --> 00:05:17.000]  這個是一個人性
[00:05:17.000 --> 00:05:18.000]  第二個就是
[00:05:18.000 --> 00:05:19.000]  很多時候我們會
[00:05:19.000 --> 00:05:22.000]  高估了我們拿著的東西的價值
[00:05:22.000 --> 00:05:24.000]  以至於這個現狀謬誤
[00:05:24.000 --> 00:05:27.000]  就繼續去發展
[00:05:27.000 --> 00:05:28.000]  那麼
[00:05:28.000 --> 00:05:30.000]  有些例子的現狀謬誤
[00:05:30.000 --> 00:05:31.000]  這個是心理學界
[00:05:31.000 --> 00:05:33.000]  他們有些講法
[00:05:33.000 --> 00:05:36.000]  有本書叫做《快思萬想》
[00:05:36.000 --> 00:05:37.000]  不知道大家聽過沒有
[00:05:37.000 --> 00:05:39.000]  都有講到這些謬誤的
[00:05:39.000 --> 00:05:40.000]  他舉一個例子
[00:05:40.000 --> 00:05:42.000]  原來是我們普遍人性的
[00:05:42.000 --> 00:05:43.000]  就是
[00:05:43.000 --> 00:05:44.000]  譬如說
[00:05:44.000 --> 00:05:45.000]  加州
[00:05:45.000 --> 00:05:46.000]  他舉個例子
[00:05:46.000 --> 00:05:47.000]  加州
[00:05:47.000 --> 00:05:48.000]  我們買
[00:05:48.000 --> 00:05:49.000]  現在我們
[00:05:49.000 --> 00:05:50.000]  那些電費
[00:05:50.000 --> 00:05:51.000]  我們不是有不同公司的
[00:05:51.000 --> 00:05:52.000]  澳洲也是
[00:05:52.000 --> 00:05:54.000]  不同公司有不同錢的
[00:05:54.000 --> 00:05:55.000]  那麼由A-F
[00:05:55.000 --> 00:05:56.000]  ABCDF
[00:05:56.000 --> 00:05:57.000]  那麼
[00:05:57.000 --> 00:05:59.000]  我們通常就是
[00:05:59.000 --> 00:06:02.000]  是一間的電力公司
[00:06:02.000 --> 00:06:04.000]  那麼A電力公司
[00:06:04.000 --> 00:06:05.000]  其實是很貴的
[00:06:05.000 --> 00:06:07.000]  那麼接著
[00:06:07.000 --> 00:06:09.000]  但是他的服務就比較好
[00:06:09.000 --> 00:06:11.000]  那麼你是A公司
[00:06:11.000 --> 00:06:13.000]  那麼接著他做個測驗就是
[00:06:13.000 --> 00:06:14.000]  現在給那麼多公司你
[00:06:14.000 --> 00:06:15.000]  接著告訴你
[00:06:15.000 --> 00:06:17.000]  F公司是最便宜
[00:06:17.000 --> 00:06:20.000]  但是那個的服務是比較差的
[00:06:20.000 --> 00:06:21.000]  那麼你猜一下
[00:06:21.000 --> 00:06:23.000]  有多少人是維持
[00:06:23.000 --> 00:06:25.000]  他在A公司
[00:06:25.000 --> 00:06:26.000]  有多少人
[00:06:26.000 --> 00:06:27.000]  就會去
[00:06:27.000 --> 00:06:30.000]  見到便宜就去了F公司
[00:06:30.000 --> 00:06:31.000]  那麼你原來
[00:06:31.000 --> 00:06:33.000]  就是大概是六成的人
[00:06:33.000 --> 00:06:35.000]  就會繼續維持在A公司
[00:06:35.000 --> 00:06:36.000]  雖然貴
[00:06:36.000 --> 00:06:37.000]  那麼服務好
[00:06:37.000 --> 00:06:38.000]  那麼F公司呢
[00:06:38.000 --> 00:06:41.000]  原來只有5.7%的人
[00:06:41.000 --> 00:06:42.000]  會選擇F公司
[00:06:42.000 --> 00:06:43.000]  就是很少的
[00:06:43.000 --> 00:06:45.000]  就是要他動是很難的
[00:06:45.000 --> 00:06:46.000]  那麼你說因為貴的嘛
[00:06:46.000 --> 00:06:48.000]  因為他貴得來有價值的嘛
[00:06:48.000 --> 00:06:49.000]  所以那些人不動
[00:06:49.000 --> 00:06:50.000]  不是的
[00:06:50.000 --> 00:06:52.000]  那麼那個測驗就相反的
[00:06:52.000 --> 00:06:55.000]  他就再來做一個測驗就是
[00:06:55.000 --> 00:06:56.000]  有一班人
[00:06:56.000 --> 00:06:58.000]  他就在F公司的
[00:06:58.000 --> 00:07:01.000]  就是那間比較差的服務
[00:07:01.000 --> 00:07:02.000]  但是比較便宜的
[00:07:02.000 --> 00:07:03.000]  那麼就告訴你
[00:07:03.000 --> 00:07:04.000]  ABCDE
[00:07:04.000 --> 00:07:05.000]  FDF
[00:07:05.000 --> 00:07:08.000]  那麼如果你轉去
[00:07:08.000 --> 00:07:09.000]  A公司的
[00:07:09.000 --> 00:07:10.000]  就會得到好一點的服務
[00:07:10.000 --> 00:07:11.000]  就是其實是一樣的
[00:07:11.000 --> 00:07:12.000]  那些情況
[00:07:12.000 --> 00:07:13.000]  那麼有多少人呢
[00:07:13.000 --> 00:07:17.000]  會轉去A公司呢
[00:07:17.000 --> 00:07:18.000]  原來是一樣的
[00:07:18.000 --> 00:07:19.000]  就是說呢
[00:07:19.000 --> 00:07:21.000]  有60%的人
[00:07:21.000 --> 00:07:23.000]  就會繼續維持他在F公司的
[00:07:23.000 --> 00:07:24.000]  一個便宜
[00:07:24.000 --> 00:07:25.000]  但是沒有那麼好的服務
[00:07:25.000 --> 00:07:28.000]  但是也是5.7%的人
[00:07:28.000 --> 00:07:30.000]  就會選擇A公司
[00:07:30.000 --> 00:07:31.000]  就是很少人轉
[00:07:31.000 --> 00:07:33.000]  就是說不關那個
[00:07:33.000 --> 00:07:34.000]  多便宜多貴
[00:07:34.000 --> 00:07:36.000]  不關那個服務好不好
[00:07:36.000 --> 00:07:37.000]  就是這個
[00:07:37.000 --> 00:07:39.000]  我講了這麼多例子就是什麼
[00:07:39.000 --> 00:07:42.000]  人是很難離開安書區的
[00:07:42.000 --> 00:07:43.000]  他的結論就是
[00:07:43.000 --> 00:07:44.000]  非常之難
[00:07:44.000 --> 00:07:46.000]  因為這個是現狀謬誤來的
[00:07:46.000 --> 00:07:47.000]  是我們
[00:07:47.000 --> 00:07:48.000]  其實不是真的那麼理性的
[00:07:48.000 --> 00:07:49.000]  那麼
[00:07:49.000 --> 00:07:50.000]  說了這麼久
[00:07:50.000 --> 00:07:51.000]  為什麼要說這件事呢
[00:07:51.000 --> 00:07:54.000]  一來就要定義一下什麼叫安書區
[00:07:54.000 --> 00:07:56.000]  以致大家去更加明白
[00:07:56.000 --> 00:07:58.000]  究竟聖經人物在做什麼
[00:07:58.000 --> 00:07:59.000]  有時候我們會
[00:07:59.000 --> 00:08:01.000]  就是我們解釋聖經呢
[00:08:01.000 --> 00:08:02.000]  當然我們會
[00:08:02.000 --> 00:08:05.000]  按正義分解真理的道理
[00:08:05.000 --> 00:08:06.000]  有很多的方式
[00:08:06.000 --> 00:08:07.000]  其中一個呢
[00:08:07.000 --> 00:08:08.000]  就是當然我們會看原文
[00:08:08.000 --> 00:08:10.000]  我們會看前文後理
[00:08:10.000 --> 00:08:12.000]  我們會根據歷史文化等等
[00:08:12.000 --> 00:08:14.000]  去讀我們的聖經
[00:08:14.000 --> 00:08:15.000]  那麼可能大家呢
[00:08:15.000 --> 00:08:16.000]  不知道試過沒有呢
[00:08:16.000 --> 00:08:17.000]  可以將一些模特兒
[00:08:17.000 --> 00:08:19.000]  我們所謂的模型
[00:08:19.000 --> 00:08:20.000]  有時候有些
[00:08:20.000 --> 00:08:22.000]  你說我們用一些方式
[00:08:22.000 --> 00:08:24.000]  有時候看聖經行不行
[00:08:24.000 --> 00:08:26.000]  去有另外一個角度
[00:08:26.000 --> 00:08:28.000]  去看一看那些經文呢
[00:08:28.000 --> 00:08:29.000]  以致我們呢
[00:08:29.000 --> 00:08:31.000]  從這個角度可能有一些
[00:08:31.000 --> 00:08:32.000]  insight
[00:08:32.000 --> 00:08:33.000]  有一些的亮光
[00:08:33.000 --> 00:08:34.000]  譬如
[00:08:34.000 --> 00:08:35.000]  今天說了這麼久
[00:08:35.000 --> 00:08:37.000]  這一段經文呢
[00:08:37.000 --> 00:08:40.000]  不知道有沒有用這個角度來看
[00:08:40.000 --> 00:08:41.000]  今天我們一起去看看
[00:08:41.000 --> 00:08:43.000]  我們一起去思考
[00:08:43.000 --> 00:08:44.000]  究竟呢
[00:08:44.000 --> 00:08:47.000]  有沒有一個現狀謬誤
[00:08:47.000 --> 00:08:50.000]  在這個觀裡面
[00:08:50.000 --> 00:08:52.000]  耶穌和祂談的時候
[00:08:52.000 --> 00:08:55.000]  其實祂覺得
[00:08:55.000 --> 00:08:59.000]  不可以接受耶穌說的話
[00:08:59.000 --> 00:09:01.000]  其實祂是不是
[00:09:01.000 --> 00:09:03.000]  又是一個兩難的抉擇呢
[00:09:03.000 --> 00:09:05.000]  是不是真的可以離開了
[00:09:05.000 --> 00:09:06.000]  這個安書區
[00:09:06.000 --> 00:09:08.000]  去得到耶穌和祂說的話
[00:09:08.000 --> 00:09:10.000]  究竟祂面對的是什麼呢
[00:09:10.000 --> 00:09:12.000]  我們一起去思考
[00:09:12.000 --> 00:09:14.000]  那麼大家
[00:09:14.000 --> 00:09:17.000]  多謝主席讀出這段經文
[00:09:17.000 --> 00:09:18.000]  很清楚
[00:09:18.000 --> 00:09:20.000]  那麼大家其實都可以
[00:09:20.000 --> 00:09:22.000]  用你的周刊
[00:09:22.000 --> 00:09:24.000]  或者已經收到一些WhatsApp
[00:09:24.000 --> 00:09:25.000]  的周刊
[00:09:25.000 --> 00:09:26.000]  打開來看
[00:09:26.000 --> 00:09:27.000]  或者用聖經來看
[00:09:27.000 --> 00:09:29.000]  其實前文後理呢
[00:09:29.000 --> 00:09:30.000]  大家
[00:09:30.000 --> 00:09:31.000]  我還沒說
[00:09:31.000 --> 00:09:32.000]  這個內容之前呢
[00:09:32.000 --> 00:09:34.000]  想說多一點點
[00:09:34.000 --> 00:09:37.000]  前文後理的背景
[00:09:37.000 --> 00:09:39.000]  那麼這個官呢
[00:09:39.000 --> 00:09:42.000]  其實他是一個什麼人呢
[00:09:42.000 --> 00:09:44.000]  他是不是一個
[00:09:44.000 --> 00:09:45.000]  法尼賽人呢
[00:09:45.000 --> 00:09:46.000]  不知道
[00:09:46.000 --> 00:09:48.000]  但是呢極有可能
[00:09:48.000 --> 00:09:49.000]  因為呢
[00:09:49.000 --> 00:09:50.000]  如果你看回
[00:09:50.000 --> 00:09:52.000]  我沒有準備給大家看經文
[00:09:52.000 --> 00:09:54.000]  但是你看回第十章
[00:09:54.000 --> 00:09:55.000]  第25節
[00:09:55.000 --> 00:09:56.000]  你已經看到
[00:09:56.000 --> 00:09:57.000]  那個事件呢
[00:09:57.000 --> 00:09:59.000]  其實這個官
[00:09:59.000 --> 00:10:01.000]  他問的問題呢
[00:10:01.000 --> 00:10:03.000]  是和那個法尼賽人
[00:10:03.000 --> 00:10:04.000]  來試探耶穌的
[00:10:04.000 --> 00:10:05.000]  是一模一樣的
[00:10:05.000 --> 00:10:06.000]  那句話
[00:10:06.000 --> 00:10:07.000]  就是說
[00:10:07.000 --> 00:10:08.000]  我應該做什麼事
[00:10:08.000 --> 00:10:10.000]  才可以承受永生呢
[00:10:10.000 --> 00:10:11.000]  那麼所以呢
[00:10:11.000 --> 00:10:13.000]  很多人呢
[00:10:13.000 --> 00:10:16.000]  其實路加呢
[00:10:16.000 --> 00:10:17.000]  把這些經文放在一起呢
[00:10:17.000 --> 00:10:20.000]  由早在很多張聖經之前
[00:10:20.000 --> 00:10:22.000]  到前文後理之後呢
[00:10:22.000 --> 00:10:24.000]  其實都是說
[00:10:24.000 --> 00:10:25.000]  耶穌呢
[00:10:25.000 --> 00:10:27.000]  你看他很針對法尼賽人
[00:10:27.000 --> 00:10:28.000]  舉個例子
[00:10:28.000 --> 00:10:29.000]  就是說
[00:10:29.000 --> 00:10:30.000]  你怎樣
[00:10:30.000 --> 00:10:31.000]  為之一個
[00:10:31.000 --> 00:10:32.000]  祈禱
[00:10:32.000 --> 00:10:33.000]  好的祈禱
[00:10:33.000 --> 00:10:34.000]  然後他就說
[00:10:34.000 --> 00:10:36.000]  你看前多一兩章
[00:10:36.000 --> 00:10:38.000]  有些法尼賽人
[00:10:38.000 --> 00:10:40.000]  他假裝敬虔
[00:10:40.000 --> 00:10:42.000]  在十字路口裡禱告
[00:10:42.000 --> 00:10:43.000]  有一個人禱告
[00:10:43.000 --> 00:10:44.000]  有一個瑞利
[00:10:44.000 --> 00:10:45.000]  他說
[00:10:45.000 --> 00:10:47.000]  主下我是個罪人
[00:10:47.000 --> 00:10:48.000]  法尼賽人呢
[00:10:48.000 --> 00:10:49.000]  在耶穌口中呢
[00:10:49.000 --> 00:10:50.000]  是非常之
[00:10:50.000 --> 00:10:52.000]  假冒違善
[00:10:52.000 --> 00:10:53.000]  甚至
[00:10:53.000 --> 00:10:54.000]  如果你看回第十章
[00:10:54.000 --> 00:10:56.000]  或者是後面一些經文
[00:10:56.000 --> 00:10:58.000]  甚至有形容呢
[00:10:58.000 --> 00:10:59.000]  法尼賽人呢
[00:10:59.000 --> 00:11:01.000]  是貪愛錢財的
[00:11:01.000 --> 00:11:02.000]  那所以呢
[00:11:02.000 --> 00:11:03.000]  我們如果看回呢
[00:11:03.000 --> 00:11:04.000]  這個
[00:11:04.000 --> 00:11:05.000]  很多人都會解釋
[00:11:05.000 --> 00:11:06.000]  十八章十八節
[00:11:06.000 --> 00:11:07.000]  這一位呢
[00:11:07.000 --> 00:11:08.000]  極有可能是法尼賽人
[00:11:08.000 --> 00:11:10.000]  他問同一個問題
[00:11:10.000 --> 00:11:11.000]  而且
[00:11:11.000 --> 00:11:12.000]  究竟這個
[00:11:12.000 --> 00:11:13.000]  或者這樣再想
[00:11:13.000 --> 00:11:14.000]  究竟這個的
[00:11:14.000 --> 00:11:15.000]  法尼賽人
[00:11:15.000 --> 00:11:17.000]  或者這個的官
[00:11:17.000 --> 00:11:20.000]  他是有什麼動機呢
[00:11:20.000 --> 00:11:21.000]  那如果呢
[00:11:21.000 --> 00:11:22.000]  第十章呢
[00:11:22.000 --> 00:11:23.000]  你看到法尼賽人的動機
[00:11:23.000 --> 00:11:24.000]  肯定不好
[00:11:24.000 --> 00:11:25.000]  因為講明是試探耶穌
[00:11:25.000 --> 00:11:26.000]  接著問他的問題
[00:11:26.000 --> 00:11:27.000]  不過呢
[00:11:27.000 --> 00:11:28.000]  耶穌在那裡
[00:11:28.000 --> 00:11:30.000]  就會答另外一些的內容
[00:11:30.000 --> 00:11:31.000]  耶穌是
[00:11:31.000 --> 00:11:32.000]  每一個
[00:11:32.000 --> 00:11:34.000]  有不同的一個回應的
[00:11:34.000 --> 00:11:36.000]  而這個人的回應
[00:11:36.000 --> 00:11:37.000]  你讀下來
[00:11:37.000 --> 00:11:38.000]  你會覺得他
[00:11:38.000 --> 00:11:39.000]  有沒有誠意
[00:11:39.000 --> 00:11:40.000]  他是不是一個好人
[00:11:40.000 --> 00:11:42.000]  他是不是在試探耶穌
[00:11:42.000 --> 00:11:45.000]  如果你在讀的時候
[00:11:45.000 --> 00:11:47.000]  你覺得是不是
[00:11:47.000 --> 00:11:48.000]  似乎就不是
[00:11:48.000 --> 00:11:49.000]  因為為什麼呢
[00:11:49.000 --> 00:11:51.000]  他有一點認真
[00:11:51.000 --> 00:11:52.000]  他真的想問
[00:11:52.000 --> 00:11:53.000]  他問完之後呢
[00:11:53.000 --> 00:11:54.000]  耶穌帶過去之後呢
[00:11:54.000 --> 00:11:55.000]  第二十三節
[00:11:55.000 --> 00:11:56.000]  他說
[00:11:56.000 --> 00:11:57.000]  他聽見者說呢
[00:11:57.000 --> 00:11:58.000]  就很憂愁
[00:11:58.000 --> 00:11:59.000]  因為他很負足
[00:11:59.000 --> 00:12:00.000]  就是說
[00:12:00.000 --> 00:12:01.000]  他真的其實很想
[00:12:01.000 --> 00:12:02.000]  知道呢
[00:12:02.000 --> 00:12:05.000]  怎樣可以承受永生的
[00:12:05.000 --> 00:12:06.000]  但是
[00:12:06.000 --> 00:12:07.000]  他聽完耶穌的答案之後
[00:12:07.000 --> 00:12:08.000]  他就
[00:12:08.000 --> 00:12:09.000]  很憂愁了
[00:12:09.000 --> 00:12:10.000]  所以我覺得呢
[00:12:10.000 --> 00:12:11.000]  這一位的
[00:12:11.000 --> 00:12:12.000]  官
[00:12:12.000 --> 00:12:14.000]  無論他是不是法律賽人
[00:12:14.000 --> 00:12:15.000]  你都會看見呢
[00:12:15.000 --> 00:12:16.000]  他似乎有一點誠意
[00:12:16.000 --> 00:12:18.000]  真的想知道答案的
[00:12:18.000 --> 00:12:19.000]  那當然了
[00:12:19.000 --> 00:12:20.000]  這個官呢
[00:12:20.000 --> 00:12:21.000]  沒有很多資料
[00:12:21.000 --> 00:12:23.000]  不知道他是做什麼的官
[00:12:23.000 --> 00:12:24.000]  但是
[00:12:24.000 --> 00:12:25.000]  一定是有權的
[00:12:25.000 --> 00:12:27.000]  而且他很肯定
[00:12:27.000 --> 00:12:28.000]  他是有錢的
[00:12:28.000 --> 00:12:29.000]  因為耶穌說
[00:12:29.000 --> 00:12:30.000]  他很負足的
[00:12:30.000 --> 00:12:31.000]  你看經文
[00:12:31.000 --> 00:12:32.000]  他是很負足的
[00:12:32.000 --> 00:12:33.000]  一個這樣的人
[00:12:33.000 --> 00:12:34.000]  好了
[00:12:34.000 --> 00:12:35.000]  他
[00:12:35.000 --> 00:12:36.000]  跟耶穌說
[00:12:36.000 --> 00:12:38.000]  他問的問題呢
[00:12:38.000 --> 00:12:39.000]  就很有趣的
[00:12:39.000 --> 00:12:40.000]  加上呢
[00:12:40.000 --> 00:12:41.000]  他是說
[00:12:41.000 --> 00:12:42.000]  良善的夫子
[00:12:42.000 --> 00:12:43.000]  他特地
[00:12:43.000 --> 00:12:44.000]  來到說
[00:12:44.000 --> 00:12:45.000]  跟耶穌說
[00:12:45.000 --> 00:12:46.000]  就是你說
[00:12:46.000 --> 00:12:47.000]  有些
[00:12:47.000 --> 00:12:48.000]  有些色情說話呢
[00:12:48.000 --> 00:12:49.000]  他可能是擦鞋的
[00:12:49.000 --> 00:12:50.000]  就是
[00:12:50.000 --> 00:12:51.000]  哇
[00:12:51.000 --> 00:12:52.000]  良善你真的很良善
[00:12:52.000 --> 00:12:53.000]  沒有人來問你
[00:12:53.000 --> 00:12:54.000]  說你真的很良善
[00:12:54.000 --> 00:12:55.000]  或者你很靚女
[00:12:55.000 --> 00:12:56.000]  很帥
[00:12:56.000 --> 00:12:57.000]  然後才問那些東西
[00:12:57.000 --> 00:12:58.000]  是不是
[00:12:58.000 --> 00:12:59.000]  可能就是
[00:12:59.000 --> 00:13:00.000]  先擦一擦鞋
[00:13:00.000 --> 00:13:01.000]  那是不是呢
[00:13:01.000 --> 00:13:03.000]  或者可能是一個禮貌
[00:13:03.000 --> 00:13:04.000]  這些都有很多的討論
[00:13:04.000 --> 00:13:05.000]  今天不可以
[00:13:05.000 --> 00:13:06.000]  所有的仔細去看
[00:13:06.000 --> 00:13:08.000]  但是耶穌
[00:13:08.000 --> 00:13:09.000]  怎樣回答他呢
[00:13:09.000 --> 00:13:10.000]  耶穌
[00:13:10.000 --> 00:13:11.000]  跟他認真起來
[00:13:11.000 --> 00:13:12.000]  你說借著他這個
[00:13:12.000 --> 00:13:13.000]  很有禮貌的說法
[00:13:13.000 --> 00:13:14.000]  或者是
[00:13:14.000 --> 00:13:15.000]  其實
[00:13:15.000 --> 00:13:16.000]  他真的
[00:13:16.000 --> 00:13:17.000]  來到說
[00:13:17.000 --> 00:13:18.000]  稱他為良善的時候
[00:13:18.000 --> 00:13:19.000]  耶穌說
[00:13:19.000 --> 00:13:20.000]  很有趣的
[00:13:20.000 --> 00:13:21.000]  耶穌說
[00:13:21.000 --> 00:13:22.000]  你為什麼
[00:13:22.000 --> 00:13:25.000]  來到稱我為良善的
[00:13:25.000 --> 00:13:27.000]  除了神之外
[00:13:27.000 --> 00:13:29.000]  沒有良善的了
[00:13:29.000 --> 00:13:30.000]  為什麼耶穌這樣回答
