
[00:00:00.000 --> 00:00:02.000]  剛才聽見的見證
[00:05:31.000 --> 00:05:35.000]  當然是幾元雞東西
[00:05:35.000 --> 00:05:36.000]  是不是
[00:05:36.000 --> 00:05:37.000]  有些不在乎
[00:05:37.000 --> 00:05:39.000]  有些可能抽不到那些
[00:05:39.000 --> 00:05:40.000]  可能你會說
[00:05:40.000 --> 00:05:42.000]  我錯過了這個機會
[00:05:42.000 --> 00:05:43.000]  是不是
[00:05:43.000 --> 00:05:45.000]  或者有些感覺到
[00:05:45.000 --> 00:05:46.000]  我抽到了
[00:05:46.000 --> 00:05:47.000]  很開心
[00:05:47.000 --> 00:05:49.000]  很感恩
[00:05:49.000 --> 00:05:51.000]  好了
[00:05:51.000 --> 00:05:54.000]  Max Lucado
[00:05:54.000 --> 00:05:55.000]  他說過
[00:05:55.000 --> 00:05:58.000]  下面這一段的說話
[00:05:58.000 --> 00:06:00.000]  我覺得非常有意思
[00:06:00.000 --> 00:06:02.000]  特別在聖誕節期間
[00:06:02.000 --> 00:06:04.000]  他說如果我們最大的需求
[00:06:04.000 --> 00:06:06.000]  是信息的時候
[00:06:06.000 --> 00:06:08.000]  神會派給我們一個教育家
[00:06:08.000 --> 00:06:11.000]  如果我們最大的需求
[00:06:11.000 --> 00:06:13.000]  是技術的時候
[00:06:13.000 --> 00:06:16.000]  神就會派一個科學家給我們
[00:06:16.000 --> 00:06:18.000]  如果我們最大的需求
[00:06:18.000 --> 00:06:20.000]  是金錢的時候
[00:06:20.000 --> 00:06:23.000]  神就會派一個經濟學家給我們
[00:06:23.000 --> 00:06:25.000]  如果我們最大的需求
[00:06:25.000 --> 00:06:26.000]  是快樂的時候
[00:06:26.000 --> 00:06:28.000]  神就會派一個
[00:06:28.000 --> 00:06:30.000]  專門搞娛樂的人
[00:06:30.000 --> 00:06:31.000]  在我們中間
[00:06:31.000 --> 00:06:32.000]  但是
[00:06:32.000 --> 00:06:35.000]  我們最大的需要
[00:06:35.000 --> 00:06:36.000]  是寬恕
[00:06:36.000 --> 00:06:38.000]  所以
[00:06:38.000 --> 00:06:40.000]  神就派了
[00:06:40.000 --> 00:06:42.000]  這位教主給我們
[00:06:42.000 --> 00:06:45.000]  我覺得非常有意思
[00:06:45.000 --> 00:06:48.000]  二千年前
[00:06:48.000 --> 00:06:51.000]  神給了這個最寶貴的禮物
[00:06:51.000 --> 00:06:54.000]  給我們所有的人
[00:06:54.000 --> 00:06:56.000]  當時候有幾個人
[00:06:56.000 --> 00:06:58.000]  他們的反應
[00:06:58.000 --> 00:07:00.000]  對這個最寶貴的禮物
[00:07:00.000 --> 00:07:02.000]  反應是不一樣的
[00:07:02.000 --> 00:07:04.000]  所以今天我們就看一下
[00:07:04.000 --> 00:07:06.000]  這幾個人
[00:07:06.000 --> 00:07:08.000]  或者這幾個群體的人
[00:07:08.000 --> 00:07:11.000]  他們對耶穌基督降生
[00:07:11.000 --> 00:07:13.000]  這個反應
[00:07:13.000 --> 00:07:15.000]  這個態度究竟是怎麼樣
[00:07:15.000 --> 00:07:17.000]  從而我們也可以
[00:07:17.000 --> 00:07:19.000]  從他們的身上
[00:07:19.000 --> 00:07:21.000]  我們可以學到什麼功課
[00:07:21.000 --> 00:07:22.000]  好不好
[00:07:22.000 --> 00:07:24.000]  第一個人
[00:07:24.000 --> 00:07:26.000]  他是希律王
[00:07:26.000 --> 00:07:27.000]  我們看一下
[00:07:27.000 --> 00:07:29.000]  希律王對耶穌基督降生
[00:07:29.000 --> 00:07:31.000]  那個態度究竟是怎麼樣
[00:07:31.000 --> 00:07:34.000]  在《馬塔香》第二章第一節至第八節
[00:07:34.000 --> 00:07:36.000]  當希律王的時候
[00:07:36.000 --> 00:07:39.000]  耶穌生在猶太的伯利肯
[00:07:39.000 --> 00:07:42.000]  有幾個博士從東方來到耶路撒冷說
[00:07:42.000 --> 00:07:46.000]  生下來作猶太人之王的
[00:07:46.000 --> 00:07:47.000]  在哪裡呢
[00:07:47.000 --> 00:07:50.000]  我們在東方看見他的星
[00:07:50.000 --> 00:07:52.000]  特來拜他
[00:07:52.000 --> 00:07:55.000]  希律王聽了之後就心裡不安
[00:07:55.000 --> 00:07:59.000]  耶路撒冷合成的人也都不安
[00:07:59.000 --> 00:08:01.000]  當下希律暗暗的
[00:08:01.000 --> 00:08:03.000]  就召了博士來
[00:08:03.000 --> 00:08:06.000]  細問那星是什麼時候出現的
[00:08:06.000 --> 00:08:10.000]  就猜他們去伯利肯去說
[00:08:10.000 --> 00:08:14.000]  你們去濟世尋訪小孩子
[00:08:14.000 --> 00:08:16.000]  尋到了就來報信
[00:08:16.000 --> 00:08:19.000]  我也好去拜他
[00:08:19.000 --> 00:08:21.000]  希律王對他的反應
[00:08:21.000 --> 00:08:24.000]  聖經裡面說是心裡不安
[00:08:24.000 --> 00:08:26.000]  心裡不安的意思是什麼呢
[00:08:26.000 --> 00:08:30.000]  凡亂驚恐
[00:08:30.000 --> 00:08:35.000]  陷入一個很動盪的情況裡面
[00:08:35.000 --> 00:08:36.000]  為什麼呢
[00:08:36.000 --> 00:08:39.000]  為什麼希律王心裡不安呢
[00:08:39.000 --> 00:08:43.000]  原來希律王是一個非常殘暴的人
[00:08:43.000 --> 00:08:47.000]  他就是因為要保住自己的權力
[00:08:47.000 --> 00:08:52.000]  他就怕別人威脅他的位置
[00:08:52.000 --> 00:08:58.000]  將他太太和他三個兒子都殺了
[00:08:58.000 --> 00:09:01.000]  心狠手辣的人
[00:09:01.000 --> 00:09:03.000]  他什麼都不相信
[00:09:03.000 --> 00:09:05.000]  連最親的人
[00:09:05.000 --> 00:09:06.000]  他的妻子
[00:09:06.000 --> 00:09:09.000]  他三個兒子他都信不過
[00:09:09.000 --> 00:09:12.000]  因為他覺得
[00:09:12.000 --> 00:09:14.000]  他的太太和他三個兒子
[00:09:14.000 --> 00:09:18.000]  對他的權力有威脅
[00:09:18.000 --> 00:09:25.000]  當時候奧古斯丁海薩羅馬的皇帝
[00:09:25.000 --> 00:09:27.000]  曾經說過
[00:09:27.000 --> 00:09:35.000]  做希律的豬比做他的兒子更加安全
[00:09:35.000 --> 00:09:38.000]  可想而知希律王
[00:09:38.000 --> 00:09:41.000]  他是很沉迷他的權力
[00:09:41.000 --> 00:09:43.000]  他的控制權
[00:09:43.000 --> 00:09:49.000]  他認為他的生命裡面能夠掌握的
[00:09:49.000 --> 00:09:52.000]  只有他自己
[00:09:52.000 --> 00:09:57.000]  所以他一聽見新生王出現的時候
[00:09:57.000 --> 00:09:59.000]  他就召了博士來
[00:09:59.000 --> 00:10:01.000]  說謊
[00:10:01.000 --> 00:10:02.000]  你們去找他吧
[00:10:02.000 --> 00:10:04.000]  找到他就告訴我
[00:10:04.000 --> 00:10:10.000]  告訴他之後就殺了他
[00:10:10.000 --> 00:10:14.000]  其實我們周圍都有一些人
[00:10:14.000 --> 00:10:18.000]  他們對耶穌的降生
[00:10:18.000 --> 00:10:20.000]  都有這種反應
[00:10:20.000 --> 00:10:22.000]  有這種態度
[00:10:22.000 --> 00:10:24.000]  有些人他認為
[00:10:24.000 --> 00:10:29.000]  他才能夠控制他自己的生命
[00:10:29.000 --> 00:10:31.000]  他自己的命運
[00:10:31.000 --> 00:10:33.000]  覺得自己很強大
[00:10:33.000 --> 00:10:36.000]  覺得自己可以自給自足
[00:10:36.000 --> 00:10:41.000]  不需要一個救主
[00:10:41.000 --> 00:10:44.000]  他可以控制自己的未來
[00:10:44.000 --> 00:10:47.000]  其實真真正正地說
[00:10:47.000 --> 00:10:50.000]  你知不知道明天會發生什麼事情呢?
[00:10:50.000 --> 00:10:53.000]  每個人都不知道
[00:10:53.000 --> 00:10:56.000]  你又怎可以這樣說
[00:10:56.000 --> 00:10:59.000]  你能夠控制你自己的生命
[00:10:59.000 --> 00:11:02.000]  你能夠控制明天
[00:11:02.000 --> 00:11:03.000]  沒有人能夠控制明天
[00:11:03.000 --> 00:11:04.000]  包括你和我
[00:11:04.000 --> 00:11:06.000]  只有上帝才知道
[00:11:06.000 --> 00:11:09.000]  沒有人能夠知道
[00:11:09.000 --> 00:11:14.000]  下一刻要發生的是什麼事情
[00:11:14.000 --> 00:11:16.000]  有些人他很害怕
[00:11:16.000 --> 00:11:19.000]  很害怕耶穌進入他們的生命裡面的時候
[00:11:19.000 --> 00:11:22.000]  就控制了他們的生命
[00:11:22.000 --> 00:11:24.000]  沒有樂趣了
[00:11:24.000 --> 00:11:27.000]  No fun to become a Christian
[00:11:27.000 --> 00:11:30.000]  好像將那些很有趣
[00:11:30.000 --> 00:11:33.000]  很喜歡做的事情都沒得做了
[00:11:33.000 --> 00:11:35.000]  是不是這樣呢?
[00:11:35.000 --> 00:11:36.000]  好像信了主
[00:11:36.000 --> 00:11:38.000]  信了耶穌之後
[00:11:38.000 --> 00:11:39.000]  變成了一種束縛
[00:11:39.000 --> 00:11:42.000]  不是一種解放
[00:11:42.000 --> 00:11:45.000]  但在聖經裡面說得很清楚
[00:11:45.000 --> 00:11:46.000]  耶穌說
[00:11:46.000 --> 00:11:52.000]  當我們成為他的門徒的時候
[00:11:52.000 --> 00:11:56.000]  當我們成為這位上帝的兒女的時候
[00:11:56.000 --> 00:12:02.000]  他就會用愛、用和平、用平安
[00:12:02.000 --> 00:12:05.000]  來祝福我們
[00:12:05.000 --> 00:12:08.000]  讓我們活得有意義
[00:12:08.000 --> 00:12:12.000]  讓我們能夠在上帝的祝福下
[00:12:12.000 --> 00:12:15.000]  能夠過一個豐盛的生命
[00:12:15.000 --> 00:12:16.000]  是不是?
[00:12:16.000 --> 00:12:21.000]  千萬不要相信魔鬼的謊言
[00:12:21.000 --> 00:12:24.000]  說你信了主之後就沒有樂趣了
[00:12:24.000 --> 00:12:25.000]  不是的
[00:12:25.000 --> 00:12:26.000]  反而是什麼呢?
[00:12:26.000 --> 00:12:27.000]  你信了主之後
[00:12:27.000 --> 00:12:29.000]  好像剛才那些見證
[00:12:29.000 --> 00:12:32.000]  整個生命被改變
[00:12:32.000 --> 00:12:36.000]  變成一個豐盛的生命
[00:12:36.000 --> 00:12:39.000]  我們來看看第二種人
[00:12:39.000 --> 00:12:43.000]  他們對耶穌降生的態度究竟是怎樣
[00:12:43.000 --> 00:12:46.000]  這一群人就是宗教的領袖
[00:12:46.000 --> 00:12:48.000]  當時候宗教的領袖
[00:12:48.000 --> 00:12:51.000]  我們來看看這一群人的反應是怎樣
[00:12:51.000 --> 00:12:55.000]  《馬達福音》第二章第四節至第六節
[00:12:55.000 --> 00:13:01.000]  他們就召齊祭司長和民間的民事
[00:13:01.000 --> 00:13:02.000]  就問他說
[00:13:02.000 --> 00:13:04.000]  他就是希律王
[00:13:04.000 --> 00:13:06.000]  基督當生在何處?他們回答說
[00:13:06.000 --> 00:13:08.000]  在猶太的伯利恆
[00:13:08.000 --> 00:13:10.000]  因為有先知記著說
[00:13:10.000 --> 00:13:12.000]  猶太地的伯利恆
[00:13:12.000 --> 00:13:15.000]  你在猶大諸城中並不是最少的
[00:13:15.000 --> 00:13:18.000]  因為將來有一個君王要從你那裡出來
[00:13:18.000 --> 00:13:20.000]  牧養我以食獵物
[00:13:20.000 --> 00:13:25.000]  你看看這一群的宗教領袖
[00:13:25.000 --> 00:13:27.000]  他們的態度究竟是怎樣
[00:13:27.000 --> 00:13:29.000]  他們已經知道了那個寓言
[00:13:29.000 --> 00:13:31.000]  神的話語的內容
[00:13:31.000 --> 00:13:34.000]  他們也知道有東方的博士
[00:13:34.000 --> 00:13:36.000]  從遠方來到來訪
[00:13:36.000 --> 00:13:40.000]  要尋找這個新生的王
[00:13:40.000 --> 00:13:42.000]  人家這麼遠水路來
[00:13:42.000 --> 00:13:43.000]  他們住在當地
[00:13:43.000 --> 00:13:44.000]  當地人來的
[00:13:44.000 --> 00:13:50.000]  為什麼連去查考一下都不去呢?
[00:13:50.000 --> 00:13:54.000]  伯利恆是一個很小的城鎮
[00:13:54.000 --> 00:13:55.000]  為什麼?
[00:13:55.000 --> 00:13:56.000]  他們都知道了
[00:13:56.000 --> 00:13:57.000]  有神的話語
[00:13:57.000 --> 00:13:59.000]  有先知的話語
[00:13:59.000 --> 00:14:01.000]  當希律王一問他們
[00:14:01.000 --> 00:14:03.000]  新生王生在哪裡?
[00:14:03.000 --> 00:14:04.000]  他們一查就知道了
[00:14:04.000 --> 00:14:05.000]  伯利恆啊
[00:14:05.000 --> 00:14:07.000]  這麼簡單
[00:14:07.000 --> 00:14:12.000]  為什麼連走兩步都不去呢?
[00:14:12.000 --> 00:14:17.000]  其實這一群的宗教領袖
[00:14:17.000 --> 00:14:22.000]  他們只有頭腦上的知識
[00:14:22.000 --> 00:14:24.000]  他們認為這種理性
[00:14:24.000 --> 00:14:29.000]  他們認為這種智力是足夠了
[00:14:29.000 --> 00:14:32.000]  他們不需要這一位的救主
[00:14:32.000 --> 00:14:35.000]  他們也不相信上帝的話語
[00:14:35.000 --> 00:14:38.000]  他們也不相信上帝
[00:14:38.000 --> 00:14:41.000]  藉著先知所講的寓言
[00:14:41.000 --> 00:14:45.000]  他們也懶得去查
[00:14:45.000 --> 00:14:47.000]  明明真相在他們前面
[00:14:47.000 --> 00:14:50.000]  他們也懶得去多走兩步
[00:14:50.000 --> 00:14:52.000]  去查考一下
[00:14:52.000 --> 00:14:56.000]  他們繼續將這位基督拒諸門外
[00:14:56.000 --> 00:15:01.000]  不讓基督進入他們的生命裡
[00:15:01.000 --> 00:15:03.000]  你知道我們所信的這位神
[00:15:03.000 --> 00:15:06.000]  這位耶穌基督真是很紳士
[00:15:06.000 --> 00:15:09.000]  紳士是一個君子
[00:15:09.000 --> 00:15:12.000]  他是衝到你的心門前
[00:15:12.000 --> 00:15:14.000]  一腳踢進去
[00:15:14.000 --> 00:15:15.000]  打開門
[00:15:15.000 --> 00:15:16.000]  讓我進來
[00:15:16.000 --> 00:15:17.000]  不不不
[00:15:17.000 --> 00:15:19.000]  我們的主耶穌是什麼呢?
[00:15:19.000 --> 00:15:26.000]  一直在你的心靈的門口敲門
[00:15:26.000 --> 00:15:28.000]  讓我進來
[00:15:28.000 --> 00:15:33.000]  請你打開你的心門
[00:15:33.000 --> 00:15:38.000]  祂從來不會很粗暴的
[00:15:38.000 --> 00:15:42.000]  踢開我們心靈的門
[00:15:42.000 --> 00:15:45.000]  佔據了我們的心靈
[00:15:45.000 --> 00:15:47.000]  有一位姊妹
[00:15:47.000 --> 00:15:49.000]  我們在上面
[00:15:49.000 --> 00:15:51.000]  八十多歲
[00:15:51.000 --> 00:15:55.000]  一直為她禱告
[00:15:55.000 --> 00:15:57.000]  希望她能夠順處
[00:15:57.000 --> 00:16:00.000]  她自己本身有癌症
[00:16:00.000 --> 00:16:01.000]  認識了她很久
[00:16:01.000 --> 00:16:04.000]  很多弟兄姊妹在背後為她禱告
[00:16:04.000 --> 00:16:06.000]  包括我坐內
[00:16:06.000 --> 00:16:08.000]  一有機會就鼓勵她
[00:16:08.000 --> 00:16:10.000]  信主啊
[00:16:10.000 --> 00:16:12.000]  一直都不行
[00:16:12.000 --> 00:16:14.000]  但是幾個月前
[00:16:14.000 --> 00:16:16.000]  剛好吃飯
[00:16:16.000 --> 00:16:18.000]  我不在場
[00:16:18.000 --> 00:16:20.000]  有一位姊妹
[00:16:20.000 --> 00:16:22.000]  神感動她
[00:16:22.000 --> 00:16:25.000]  吃完飯就問這位老人家
[00:16:25.000 --> 00:16:27.000]  你信不信主啊?
[00:16:27.000 --> 00:16:29.000]  她說我信啊
[00:16:29.000 --> 00:16:33.000]  我當時就跟她做決策禱告
[00:16:33.000 --> 00:16:36.000]  我非常驚訝
[00:16:36.000 --> 00:16:38.000]  原來神這位耶穌
[00:16:38.000 --> 00:16:43.000]  在她的心靈門口敲了多久門?
[00:16:43.000 --> 00:16:46.000]  八十多年了
[00:16:46.000 --> 00:16:48.000]  兩個月之前
[00:16:48.000 --> 00:16:52.000]  祂終於將她的心門打開
[00:16:52.000 --> 00:16:54.000]  今天我不知道
[00:16:54.000 --> 00:16:59.000]  我們中間有沒有一些朋友
[00:16:59.000 --> 00:17:03.000]  你的心門一直有這位主耶穌
[00:17:03.000 --> 00:17:07.000]  很溫柔地敲門
[00:17:07.000 --> 00:17:09.000]  請你打開門
[00:17:09.000 --> 00:17:12.000]  讓我進入你的生命裏
[00:17:12.000 --> 00:17:15.000]  讓我祝福你
[00:17:15.000 --> 00:17:18.000]  讓我賜給你永恆的生命
[00:17:18.000 --> 00:17:23.000]  讓我賜給你屬天人的福氣
[00:17:23.000 --> 00:17:26.000]  你願不願意打開?
[00:17:26.000 --> 00:17:29.000]  這班宗教的領袖
[00:17:29.000 --> 00:17:35.000]  將他們的心門關得緊緊的
[00:17:35.000 --> 00:17:37.000]  他們不願意打開
[00:17:37.000 --> 00:17:40.000]  我們又看看客店的老闆
[00:17:40.000 --> 00:17:42.000]  他的態度究竟是怎樣呢?
[00:17:42.000 --> 00:17:44.000]  我們看看
[00:17:44.000 --> 00:17:47.000]  《路加福音》第二章第四節至第七節
[00:17:47.000 --> 00:17:50.000]  約瑟也從加利利的拿撒勒城
[00:17:50.000 --> 00:17:51.000]  上游泰墟
[00:17:51.000 --> 00:17:54.000]  到了大衛的城民叫伯利恆
[00:17:54.000 --> 00:17:57.000]  因他本是大衛一族一家的人
[00:17:57.000 --> 00:18:01.000]  要和他所聘之妻瑪利亞一同報名上餐
[00:18:01.000 --> 00:18:04.000]  這個時候瑪利亞的新人已經重了
[00:18:04.000 --> 00:18:07.000]  他們在那裏的時候瑪利亞的產期到了
[00:18:07.000 --> 00:18:09.000]  就生了投胎的兒子
[00:18:09.000 --> 00:18:13.000]  用布包起來放在馬槽裏
[00:18:13.000 --> 00:18:16.000]  因為客店裏沒有地方
[00:18:16.000 --> 00:18:19.000]  因為客店裏沒有地方
[00:18:19.000 --> 00:18:21.000]  我們看看客店的老闆
[00:18:21.000 --> 00:18:23.000]  他的態度究竟是怎樣呢?
[00:18:23.000 --> 00:18:25.000]  他可能太忙了
[00:18:25.000 --> 00:18:29.000]  因為當時很多人在他那間旅館裏住
[00:18:29.000 --> 00:18:31.000]  生意非常好
[00:18:31.000 --> 00:18:34.000]  每間房間都滿了
[00:18:34.000 --> 00:18:38.000]  當約瑟和瑪利亞來的時候
[00:18:38.000 --> 00:18:39.000]  敲門的時候
[00:18:39.000 --> 00:18:41.000]  喂!有沒有房間呀?
[00:18:41.000 --> 00:18:42.000]  沒有呀!沒有呀!
[00:18:42.000 --> 00:18:47.000]  或者是太過忙於照顧其他事情的時候
[00:18:47.000 --> 00:18:53.000]  這個老闆就說
[00:18:53.000 --> 00:18:57.000]  不好意思,我沒有這個房間
[00:18:57.000 --> 00:19:00.000]  如果我是這個老闆的時候
[00:19:00.000 --> 00:19:05.000]  我見到瑪利亞已經這麼大肚子
[00:19:05.000 --> 00:19:06.000]  準備要生了
[00:19:06.000 --> 00:19:09.000]  最低限度我有一間房間
[00:19:09.000 --> 00:19:11.000]  起碼我都會和他說
[00:19:11.000 --> 00:19:12.000]  瑪利亞約瑟不要緊
[00:19:12.000 --> 00:19:13.000]  你不嫌棄的話
[00:19:13.000 --> 00:19:14.000]  我有一間房間
[00:19:14.000 --> 00:19:15.000]  雖然小
