
[00:00:00.000 --> 00:00:04.000]  今日和大家思想的是八福裡面的第一福
[00:02:10.000 --> 00:02:13.000]  用英文來說就是所謂的Narrative Discourse
[00:02:13.000 --> 00:02:18.000]  我們今天思想的就是首一個所謂的Discourse
[00:02:18.000 --> 00:02:21.000]  耶穌基督所講的
[00:02:21.000 --> 00:02:24.000]  由第四章開始
[00:02:24.000 --> 00:02:27.000]  已經讓我們見到主耶穌基督
[00:02:27.000 --> 00:02:29.000]  他出來工作的時候
[00:02:29.000 --> 00:02:33.000]  他就來宣告
[00:02:33.000 --> 00:02:35.000]  來宣講
[00:02:35.000 --> 00:02:37.000]  耶穌基督的宣告是說
[00:02:37.000 --> 00:02:39.000]  天國近了
[00:02:39.000 --> 00:02:42.000]  你們應當悔改
[00:02:42.000 --> 00:02:45.000]  而在這個登山部分
[00:02:45.000 --> 00:02:47.000]  是在第五章出現
[00:02:47.000 --> 00:02:49.000]  有時候我們有一個錯覺
[00:02:49.000 --> 00:02:52.000]  以為這個就是第四章
[00:02:52.000 --> 00:02:57.000]  耶穌基督到處傳道之外之後才發生的事
[00:02:57.000 --> 00:02:59.000]  其實不是
[00:02:59.000 --> 00:03:02.000]  而是這一段山上的部分
[00:03:02.000 --> 00:03:06.000]  那是主耶穌在他一路宣講天國的道的時候
[00:03:06.000 --> 00:03:10.000]  聽到的人後來將他錄載下來
[00:03:10.000 --> 00:03:12.000]  到底這個紀錄
[00:03:12.000 --> 00:03:14.000]  是好像現在在講道
[00:03:14.000 --> 00:03:16.000]  有人在執筆
[00:03:16.000 --> 00:03:19.000]  連我的語氣都全部寫了
[00:03:19.000 --> 00:03:22.000]  還是聽了道的人
[00:03:22.000 --> 00:03:26.000]  將道的精華濃縮
[00:03:26.000 --> 00:03:28.000]  用格言的方式
[00:03:28.000 --> 00:03:30.000]  有福了,有福了,有福了
[00:03:30.000 --> 00:03:33.000]  很工整地寫出來
[00:03:33.000 --> 00:03:36.000]  學者研究是相信
[00:03:36.000 --> 00:03:39.000]  多數是經過精心的編輯
[00:03:39.000 --> 00:03:42.000]  將重點記下來
[00:03:42.000 --> 00:03:44.000]  既然是這樣的話
[00:03:44.000 --> 00:03:47.000]  即是所講的都是耶穌基督
[00:03:47.000 --> 00:03:49.000]  他講過的內容
[00:03:49.000 --> 00:03:51.000]  亦都是帶著我們主耶穌基督
[00:03:51.000 --> 00:03:55.000]  所講的話的權威
[00:03:55.000 --> 00:03:57.000]  山上的部分
[00:03:57.000 --> 00:03:59.000]  開始的時候是這樣說
[00:03:59.000 --> 00:04:01.000]  是有四方八面的人來到
[00:04:01.000 --> 00:04:03.000]  而當他們來到
[00:04:03.000 --> 00:04:05.000]  門徒都來到
[00:04:05.000 --> 00:04:09.000]  耶穌就上了山上坐下
[00:04:09.000 --> 00:04:13.000]  開口教訓門徒說
[00:04:13.000 --> 00:04:16.000]  有人說這個一幕的擺設
[00:04:16.000 --> 00:04:19.000]  就好像叫人回想到
[00:04:19.000 --> 00:04:22.000]  當以色列百姓從埃及出來
[00:04:22.000 --> 00:04:25.000]  在這個西乃山的時候
[00:04:25.000 --> 00:04:29.000]  上主親自來到在山上
[00:04:29.000 --> 00:04:32.000]  將這個律法
[00:04:32.000 --> 00:04:35.000]  在這個十誡來頒賜他的子民
[00:04:35.000 --> 00:04:39.000]  是有一個互相呼應的情景
[00:04:39.000 --> 00:04:43.000]  這位從天上來的尼塞亞耶穌基督
[00:04:43.000 --> 00:04:46.000]  他在這個山上坐下
[00:04:46.000 --> 00:04:49.000]  就好像猶太拉比
[00:04:49.000 --> 00:04:52.000]  有權威的宣講上帝的說話
[00:04:52.000 --> 00:04:54.000]  開口來講
[00:04:54.000 --> 00:04:56.000]  所以有人說這個山上的部分
[00:04:56.000 --> 00:05:00.000]  乃是天國的憲章
[00:05:00.000 --> 00:05:02.000]  第一句的說話
[00:05:02.000 --> 00:05:05.000]  是虛心的人有福了
[00:05:05.000 --> 00:05:10.000]  因為天國是他們的
[00:05:10.000 --> 00:05:12.000]  在這段說話裡面
[00:05:12.000 --> 00:05:14.000]  是講到天國
[00:05:14.000 --> 00:05:16.000]  我想我們今天
[00:05:16.000 --> 00:05:19.000]  在今生今世的基督徒
[00:05:19.000 --> 00:05:21.000]  是有必要有義務
[00:05:21.000 --> 00:05:23.000]  再重新去明白
[00:05:23.000 --> 00:05:26.000]  天國到底所講的是什麼
[00:05:26.000 --> 00:05:29.000]  在福音書裡面有兩個的說法
[00:05:29.000 --> 00:05:31.000]  一個叫天國
[00:05:31.000 --> 00:05:33.000]  一個叫上帝國
[00:05:33.000 --> 00:05:35.000]  是一而二二而一的
[00:05:35.000 --> 00:05:38.000]  不過我們華人基督徒
[00:05:38.000 --> 00:05:41.000]  往往是側重了那個天
[00:05:41.000 --> 00:05:45.000]  而那個天將它變成一個來生
[00:05:45.000 --> 00:05:49.000]  將它變成一個另外的境界
[00:05:49.000 --> 00:05:51.000]  到底是不是這樣呢
[00:05:51.000 --> 00:05:55.000]  我相信裡面都是有它的價值和意義的
[00:05:55.000 --> 00:05:57.000]  如果我們知道我們有來生
[00:05:57.000 --> 00:05:59.000]  知道我們有另外一個地方去
[00:05:59.000 --> 00:06:02.000]  這個是固然給我們一個盼望
[00:06:02.000 --> 00:06:04.000]  但是如果我們的盼望
[00:06:04.000 --> 00:06:06.000]  只是一種將來式的
[00:06:06.000 --> 00:06:09.000]  或者是另外的地域式的
[00:06:09.000 --> 00:06:12.000]  那麼我們今天到底有什麼意義呢
[00:06:12.000 --> 00:06:14.000]  我覺得我們今天
[00:06:14.000 --> 00:06:16.000]  活在這個世代
[00:06:16.000 --> 00:06:19.000]  我們有必要去認識到
[00:06:19.000 --> 00:06:22.000]  原來天國上帝的國
[00:06:22.000 --> 00:06:25.000]  與其說是一個的時間
[00:06:25.000 --> 00:06:26.000]  一個的地方
[00:06:26.000 --> 00:06:31.000]  不如說是一個的管治權的轉譯
[00:06:31.000 --> 00:06:35.000]  如果上帝今天不是我生命裡面的主宰
[00:06:35.000 --> 00:06:37.000]  我將來要去的那個地方
[00:06:37.000 --> 00:06:39.000]  其實都跟我沒什麼關係
[00:06:39.000 --> 00:06:41.000]  如果上帝今時今日
[00:06:41.000 --> 00:06:43.000]  已經將祂在基督裡的
[00:06:43.000 --> 00:06:45.000]  管治的因典和能力
[00:06:45.000 --> 00:06:48.000]  是落實到我們的生命當中
[00:06:48.000 --> 00:06:50.000]  落實到我們所處的環境當中
[00:06:50.000 --> 00:06:54.000]  然後我們一起期盼著那完美者來到
[00:06:54.000 --> 00:06:56.000]  那一天榮耀的
[00:06:56.000 --> 00:06:58.000]  釋放榮耀的醫治來到
[00:06:58.000 --> 00:07:00.000]  也許這樣的信仰
[00:07:00.000 --> 00:07:02.000]  是對我們今生今世
[00:07:02.000 --> 00:07:03.000]  有一個真實的
[00:07:03.000 --> 00:07:06.000]  重要的革新的改變
[00:07:06.000 --> 00:07:09.000]  我不知道你感覺怎麼樣
[00:07:09.000 --> 00:07:11.000]  我越來越覺得
[00:07:11.000 --> 00:07:14.000]  如果我們真知道在基督裡
[00:07:14.000 --> 00:07:16.000]  上帝已經開展了
[00:07:16.000 --> 00:07:17.000]  祂的新國
[00:07:17.000 --> 00:07:18.000]  新的國度
[00:07:18.000 --> 00:07:20.000]  新的工作
[00:07:20.000 --> 00:07:25.000]  而我們是掌握到裡面的原則
[00:07:25.000 --> 00:07:28.000]  又實踐這些法則
[00:07:28.000 --> 00:07:31.000]  我們實在是有福的人
[00:07:31.000 --> 00:07:32.000]  如果不是的話
[00:07:32.000 --> 00:07:35.000]  我們根本沒有被上帝作主作王
[00:07:35.000 --> 00:07:38.000]  然後我們期盼得著祂的恩典
[00:07:38.000 --> 00:07:40.000]  得著祂的福分
[00:07:40.000 --> 00:07:43.000]  我們是不是借上帝過橋
[00:07:43.000 --> 00:07:45.000]  我覺得最危險的
[00:07:45.000 --> 00:07:49.000]  莫過於換湯不換藥的假宗教
[00:07:49.000 --> 00:07:52.000]  敬拜上帝為了得著上帝所賜的
[00:07:52.000 --> 00:07:55.000]  而不是為了被上帝來拯救
[00:07:55.000 --> 00:07:57.000]  和赦免和改變
[00:07:57.000 --> 00:07:59.000]  求主幫助我們
[00:07:59.000 --> 00:08:01.000]  我們聽見這些信息的時候說
[00:08:01.000 --> 00:08:03.000]  有福了 有福了
[00:08:03.000 --> 00:08:06.000]  原來裡面所涉及的
[00:08:06.000 --> 00:08:10.000]  都是關乎上帝的國度
[00:08:10.000 --> 00:08:12.000]  耶穌開口的時候說
[00:08:12.000 --> 00:08:15.000]  上帝的國度來了
[00:08:15.000 --> 00:08:18.000]  然後在這個福音書裡面
[00:08:18.000 --> 00:08:20.000]  說到八福的時候
[00:08:20.000 --> 00:08:25.000]  都是關乎天國的福
[00:08:25.000 --> 00:08:29.000]  關乎到讓上帝成為生命的中心
[00:08:29.000 --> 00:08:31.000]  關乎到價值觀念
[00:08:31.000 --> 00:08:34.000]  被天國的價值來改變
[00:08:34.000 --> 00:08:35.000]  外邦人所求的
[00:08:35.000 --> 00:08:38.000]  不是天國人所求的
[00:08:38.000 --> 00:08:41.000]  你們要先求祂的國和祂的義
[00:08:41.000 --> 00:08:43.000]  先讓祂管治
[00:08:43.000 --> 00:08:45.000]  先做祂喜歡的事
[00:08:45.000 --> 00:08:48.000]  其他的事是等閒的
[00:08:48.000 --> 00:08:50.000]  先求祂的國和祂的義
[00:08:50.000 --> 00:08:53.000]  這些東西都要加給你們了
[00:08:53.000 --> 00:08:56.000]  如果我們不是這樣來侍奉上帝
[00:08:56.000 --> 00:08:57.000]  不是這樣來信仰祂的
[00:08:57.000 --> 00:09:01.000]  我們始終都是求外邦人所求的
[00:09:01.000 --> 00:09:03.000]  你先將這一切給我
[00:09:03.000 --> 00:09:04.000]  然後我得閒的時候
[00:09:04.000 --> 00:09:05.000]  我才來敬拜你
[00:09:05.000 --> 00:09:06.000]  我得閒的時候
[00:09:06.000 --> 00:09:08.000]  我不受壓力的時候
[00:09:08.000 --> 00:09:11.000]  我才來行你所要求我行的
[00:09:11.000 --> 00:09:14.000]  不過我們人性的確是這麼軟弱
[00:09:14.000 --> 00:09:17.000]  上帝憐憫我們的教會
[00:09:17.000 --> 00:09:19.000]  上帝甦醒我們的心
[00:09:19.000 --> 00:09:21.000]  因為我們有時候
[00:09:21.000 --> 00:09:25.000]  真的我們裡面是聽不到上帝的聲音
[00:09:25.000 --> 00:09:28.000]  我們的已久太沉重了
[00:09:28.000 --> 00:09:30.000]  我們的內疚太沉重了
[00:09:30.000 --> 00:09:33.000]  我們的世俗的前類太多了
[00:09:33.000 --> 00:09:36.000]  所以上帝的聲音我們聽不到
[00:09:36.000 --> 00:09:38.000]  求主開我們的耳
[00:09:38.000 --> 00:09:39.000]  讓聖靈所說的
[00:09:39.000 --> 00:09:42.000]  「凡有耳聽的就應當聽」
[00:09:42.000 --> 00:09:44.000]  讓我們聽得見
[00:09:44.000 --> 00:09:45.000]  肉身聽得見
[00:09:45.000 --> 00:09:47.000]  屬靈的耳朵都聽見
[00:09:47.000 --> 00:09:49.000]  以至主耶穌說的話
[00:09:49.000 --> 00:09:53.000]  「凡稱呼我主也,主也的人,不能都進天國」
[00:09:53.000 --> 00:09:56.000]  這些說話對我們有震撼性
[00:09:56.000 --> 00:09:59.000]  然後聽到之後就知道
[00:09:59.000 --> 00:10:00.000]  感謝上帝
[00:10:00.000 --> 00:10:05.000]  原來唯獨遵行我天父旨意的人才能進去
[00:10:05.000 --> 00:10:09.000]  我是正在遵行天父旨意的人
[00:10:09.000 --> 00:10:11.000]  無論我是多軟弱
[00:10:11.000 --> 00:10:16.000]  我都是不斷願意繼續去遵行天父旨意
[00:10:16.000 --> 00:10:22.000]  然後我知道天國的憲章果然和我有關係
[00:10:22.000 --> 00:10:24.000]  對於山上補糞的解釋
[00:10:24.000 --> 00:10:27.000]  有很多種不同的派別的解釋
[00:10:27.000 --> 00:10:29.000]  有些人覺得是另一個國度的事
[00:10:29.000 --> 00:10:30.000]  是和今生沒有關係
[00:10:30.000 --> 00:10:33.000]  有些人覺得這是另一個時代的事
[00:10:33.000 --> 00:10:36.000]  有些人覺得這是關乎猶太人的事
[00:10:36.000 --> 00:10:37.000]  不關乎我們今天的事
[00:10:37.000 --> 00:10:39.000]  我不以為是這樣
[00:10:39.000 --> 00:10:42.000]  我相信主耶穌基督告訴我們
[00:10:42.000 --> 00:10:46.000]  天國的確不是人靠自己的努力可以換取回來的
[00:10:46.000 --> 00:10:47.000]  完全是因典
[00:10:47.000 --> 00:10:50.000]  但是進入這個因典裡面的人
[00:10:50.000 --> 00:10:56.000]  不能夠免除這個天國裡面所要求的正義的生活
[00:10:56.000 --> 00:10:59.000]  我們回到這個福音書裡面
[00:10:59.000 --> 00:11:03.000]  「當下有許多人從加里里底加玻利耶路撒冷
[00:11:03.000 --> 00:11:06.000]  猶太約旦河外來跟著他
[00:11:06.000 --> 00:11:09.000]  耶穌看見這許多人就上了山
[00:11:09.000 --> 00:11:10.000]  記耳坐下
[00:11:10.000 --> 00:11:12.000]  門徒到他跟前來
[00:11:12.000 --> 00:11:15.000]  就開口教訓他們說
[00:11:15.000 --> 00:11:17.000]  有福
[00:11:17.000 --> 00:11:19.000]  什麼叫做福
[00:11:19.000 --> 00:11:21.000]  農曆新年又就來了
[00:11:21.000 --> 00:11:24.000]  我相信如果你有留意
[00:11:24.000 --> 00:11:26.000]  每年都是這樣的
[00:11:26.000 --> 00:11:28.000]  農曆新年來的時候
[00:11:28.000 --> 00:11:30.000]  有些人是先發達的
[00:11:30.000 --> 00:11:33.000]  因為他會告訴你今年有什麼
[00:11:33.000 --> 00:11:35.000]  然後那些人傻傻的
[00:11:35.000 --> 00:11:37.000]  雞年跟雞做
[00:11:37.000 --> 00:11:39.000]  虎年跟虎做
[00:11:39.000 --> 00:11:41.000]  做的其實年年都是差不多
[00:11:41.000 --> 00:11:43.000]  不過那些告訴你怎麼做的
[00:11:43.000 --> 00:11:45.000]  又說你犯什麼太歲
[00:11:45.000 --> 00:11:46.000]  怎麼得福
[00:11:46.000 --> 00:11:49.000]  那些人已經待得盆滿缽滿
[00:11:49.000 --> 00:11:52.000]  福到底是什麼呢
[00:11:52.000 --> 00:11:53.000]  上帝說的福
[00:11:53.000 --> 00:11:56.000]  到底和中國人所期望的福是什麼呢
[00:11:56.000 --> 00:11:58.000]  真真正正的福
[00:11:58.000 --> 00:12:00.000]  不是happy
[00:12:00.000 --> 00:12:02.000]  happy是比較膚淺
[00:12:02.000 --> 00:12:05.000]  但我相信有福的人都應該會happy
[00:12:05.000 --> 00:12:08.000]  不過只是happy未必是福
[00:12:08.000 --> 00:12:09.000]  好happy好happy
[00:12:09.000 --> 00:12:11.000]  最後都是會走的
[00:12:11.000 --> 00:12:13.000]  真正的福
[00:12:13.000 --> 00:12:17.000]  是那種所謂末世應許的實現
[00:12:17.000 --> 00:12:20.000]  就是上帝國度已經來臨
[00:12:20.000 --> 00:12:22.000]  而我在這個國度裡面
[00:12:22.000 --> 00:12:26.000]  我成為上帝所喜悅的人
[00:12:26.000 --> 00:12:28.000]  他喜歡我
[00:12:28.000 --> 00:12:30.000]  他接納了我
[00:12:30.000 --> 00:12:32.000]  我完全屬於他
[00:12:32.000 --> 00:12:34.000]  無論四周的環境
[00:12:34.000 --> 00:12:36.000]  無論是富貴或貧窮
[00:12:36.000 --> 00:12:38.000]  我都不會沒有福
[00:12:38.000 --> 00:12:40.000]  無論健康或患病
[00:12:40.000 --> 00:12:42.000]  我都不會沒有福
[00:12:42.000 --> 00:12:43.000]  真正的福
[00:12:43.000 --> 00:12:46.000]  是那種永不遷移的
[00:12:46.000 --> 00:12:48.000]  在上帝的閱納
[00:12:48.000 --> 00:12:50.000]  在上帝的保障裡面
[00:12:50.000 --> 00:12:51.000]  整個人生
[00:12:51.000 --> 00:12:55.000]  最終都是在基督裡得以圓滿的
[00:12:55.000 --> 00:13:00.000]  我相信那是我們今天所需要的屬靈的福
[00:13:00.000 --> 00:13:05.000]  救恩的福
[00:13:05.000 --> 00:13:07.000]  這個福
[00:13:07.000 --> 00:13:11.000]  是夠窮才會有的
[00:13:11.000 --> 00:13:13.000]  自以為滿足的
[00:13:13.000 --> 00:13:16.000]  就不會有的
[00:13:16.000 --> 00:13:19.000]  所以心靈貧窮的人
[00:13:19.000 --> 00:13:21.000]  是有福的
[00:13:21.000 --> 00:13:23.000]  而這個貧窮
[00:13:23.000 --> 00:13:26.000]  和耶穌基督有什麼關係呢?
[00:13:26.000 --> 00:13:28.000]  原來這個山上補訓的背景
[00:13:28.000 --> 00:13:30.000]  和以塞亞書
[00:13:30.000 --> 00:13:32.000]  關於尼塞亞的寓言
[00:13:32.000 --> 00:13:35.000]  是深深有關係的
[00:13:35.000 --> 00:13:37.000]  其中一段經文是這樣說
[00:13:37.000 --> 00:13:40.000]  從耶西的本必發生一條
[00:13:40.000 --> 00:13:41.000]  耶西的本
[00:13:41.000 --> 00:13:44.000]  大家都知道耶西是大衛的爸爸
[00:13:44.000 --> 00:13:45.000]  耶穌基督是什麼?
[00:13:45.000 --> 00:13:46.000]  是大衛的子孫
[00:13:46.000 --> 00:13:49.000]  而從耶西那裡來的
[00:13:49.000 --> 00:13:53.000]  從祂根生的子子必結果實
[00:13:53.000 --> 00:13:55.000]  而這個果實就是
[00:13:55.000 --> 00:13:58.000]  來到人世間的這位耶穌基督
[00:13:58.000 --> 00:14:01.000]  耶和華的靈必在祂的身上
[00:14:01.000 --> 00:14:04.000]  就是使祂有智慧和聰明的靈
[00:14:04.000 --> 00:14:07.000]  謬略和能力的靈
[00:14:07.000 --> 00:14:10.000]  知識和敬畏耶和華的靈
[00:14:10.000 --> 00:14:14.000]  祂必以敬畏耶和華為樂
[00:14:14.000 --> 00:14:17.000]  行審判不憑眼見
[00:14:17.000 --> 00:14:20.000]  斷是非也不憑耳聞
[00:14:20.000 --> 00:14:21.000]  大家有沒有注意到
[00:14:21.000 --> 00:14:23.000]  剛才我們開始敬拜的時候
[00:14:23.000 --> 00:14:24.000]  所讀的經課
[00:14:24.000 --> 00:14:26.000]  其中一些的經文
[00:14:26.000 --> 00:14:28.000]  就是說到這位的耶穌基督
[00:14:28.000 --> 00:14:29.000]  祂來到這個世上
[00:14:29.000 --> 00:14:32.000]  祂只是進行祂父的旨意
[00:14:32.000 --> 00:14:35.000]  而這位是被聖靈充滿的
[00:14:35.000 --> 00:14:37.000]  這位被聖靈充滿的基督
[00:14:37.000 --> 00:14:42.000]  祂要以公義審判貧窮人
[00:14:42.000 --> 00:14:46.000]  以徵藉斷定世上的謙卑人
[00:14:46.000 --> 00:14:49.000]  以口中的匠擊打世界
[00:14:49.000 --> 00:14:53.000]  以嘴裡的氣殺戮惡人
[00:14:53.000 --> 00:14:56.000]  說的是這位尼賽亞
[00:14:56.000 --> 00:15:01.000]  祂是會讓不公義不公平的事
[00:15:01.000 --> 00:15:03.000]  得到平反
[00:15:03.000 --> 00:15:06.000]  祂是要讓那些無權無勢
[00:15:06.000 --> 00:15:08.000]  被欺壓的貧窮人
[00:15:08.000 --> 00:15:11.000]  是他們所需要的正義
[00:15:11.000 --> 00:15:13.000]  得著伸張
[00:15:13.000 --> 00:15:16.000]  華人教會
[00:15:16.000 --> 00:15:19.000]  我發覺在我成長到今時今日
[00:15:19.000 --> 00:15:24.000]  少說一些實質公義伸張的事
[00:15:24.000 --> 00:15:27.000]  多說屬靈地個人地
[00:15:27.000 --> 00:15:29.000]  罪得赦免的事
[00:15:29.000 --> 00:15:32.000]  到底是什麼一回事呢
[00:15:32.000 --> 00:15:34.000]  尼賽亞還有一段的經文
[00:15:34.000 --> 00:15:36.000]  就是闖開的城門
[00:15:36.000 --> 00:15:39.000]  使得守信的義民得以進入
[00:15:39.000 --> 00:15:40.000]  堅心依靠你的
[00:15:40.000 --> 00:15:42.000]  你必保守他十分平安
[00:15:42.000 --> 00:15:45.000]  因為他依靠你
[00:15:45.000 --> 00:15:48.000]  你們當依靠耶和華直到永遠
[00:15:48.000 --> 00:15:50.000]  因為耶和華是永久的盤石
[00:15:50.000 --> 00:15:54.000]  祂使住在高處的和高城的
[00:15:54.000 --> 00:15:55.000]  一併的敗落
[00:15:55.000 --> 00:16:00.000]  將城拆毀、拆平直到塵埃
[00:16:00.000 --> 00:16:03.000]  這位審判的主、公義的主
[00:16:03.000 --> 00:16:06.000]  祂會將高處的和高城的
[00:16:06.000 --> 00:16:09.000]  來讓他們敗落
[00:16:09.000 --> 00:16:12.000]  將城拆毀
[00:16:12.000 --> 00:16:17.000]  人間的富貴、人間的驕傲、人間的權勢
[00:16:17.000 --> 00:16:20.000]  最終是會被降卑的
[00:16:20.000 --> 00:16:22.000]  而要被腳踐踏
[00:16:22.000 --> 00:16:24.000]  被什麼腳踐踏呢
[00:16:24.000 --> 00:16:29.000]  被困苦人的腳和窮乏人的腳踐踏
[00:16:29.000 --> 00:16:32.000]  義人的道是正直的
[00:16:32.000 --> 00:16:34.000]  你是正直的主
[00:16:34.000 --> 00:16:38.000]  必定修平義人的路
[00:16:38.000 --> 00:16:42.000]  貧窮的人、困苦的人
[00:16:42.000 --> 00:16:44.000]  終有一天
[00:16:44.000 --> 00:16:50.000]  反而要踐踏那些被拆毀的高處、高城
[00:16:50.000 --> 00:16:52.000]  到底是什麼事
[00:16:52.000 --> 00:16:57.000]  大家可以慢慢去到再消化、再想想
[00:16:57.000 --> 00:17:01.000]  這個天國的原則、天國的價值觀念
[00:17:01.000 --> 00:17:05.000]  和俗世的價值觀念、外邦的價值觀念
[00:17:05.000 --> 00:17:07.000]  是截然不同的
[00:17:07.000 --> 00:17:09.000]  耶穌一向都在說這些話
[00:17:09.000 --> 00:17:11.000]  不過我們聽不進去
[00:17:11.000 --> 00:17:14.000]  再上的要成為低的
[00:17:14.000 --> 00:17:17.000]  再做大的要成為小的
[00:17:17.000 --> 00:17:20.000]  再高位的最終要成為卑的
[00:17:20.000 --> 00:17:22.000]  再卑的要升為高的
[00:17:22.000 --> 00:17:29.000]  路加和馬太都有說到貧窮人這個事情
[00:17:29.000 --> 00:17:31.000]  不過馬太呢
[00:17:31.000 --> 00:17:34.000]  我們中文聖經譯為虛心
[00:17:34.000 --> 00:17:37.000]  是poor in spirit
[00:17:37.000 --> 00:17:39.000]  所以這個心靈貧窮
[00:17:39.000 --> 00:17:43.000]  中文就譯成了虛心
[00:17:43.000 --> 00:17:45.000]  其實原來的文字
[00:17:45.000 --> 00:17:47.000]  無論是馬太還是路加
[00:17:47.000 --> 00:17:48.000]  都是說貧窮
[00:17:48.000 --> 00:17:49.000]  因為馬太就是
[00:17:49.000 --> 00:17:52.000]  另類貧窮的有福了
[00:17:52.000 --> 00:17:53.000]  路加就直接說
[00:17:53.000 --> 00:17:56.000]  貧窮的有福了
[00:17:56.000 --> 00:17:59.000]  到底是在說什麼呢
[00:17:59.000 --> 00:18:01.000]  有沒有什麼分別呢
[00:18:01.000 --> 00:18:04.000]  我認為有些人認為
[00:18:04.000 --> 00:18:06.000]  兩者是沒有分別的
[00:18:06.000 --> 00:18:09.000]  貧窮就是說身無長物
[00:18:09.000 --> 00:18:11.000]  家徒四壁
[00:18:11.000 --> 00:18:13.000]  而馬太呢
[00:18:13.000 --> 00:18:17.000]  就不是將這個物質的貧窮
[00:18:17.000 --> 00:18:20.000]  變成屬靈的貧窮
[00:18:20.000 --> 00:18:23.000]  路加說的是原汁原味的
[00:18:23.000 --> 00:18:25.000]  是原原本本的
[00:18:25.000 --> 00:18:27.000]  貧窮就是貧窮
[00:18:27.000 --> 00:18:29.000]  不過馬太就是將那個焦點
[00:18:29.000 --> 00:18:35.000]  而一而去了貧窮人的心理狀態
[00:18:35.000 --> 00:18:37.000]  他的屬靈的狀態
[00:18:37.000 --> 00:18:42.000]  所謂人窮心亦窮
[00:18:42.000 --> 00:18:44.000]  因為人窮
[00:18:44.000 --> 00:18:47.000]  那個心就沒那麼囂張了
[00:18:47.000 --> 00:18:49.000]  不過反過來一說
[00:18:49.000 --> 00:18:52.000]  就是心窮人也窮
[00:18:52.000 --> 00:18:54.000]  你聽這兩句
[00:18:54.000 --> 00:18:55.000]  人窮心亦窮
[00:18:55.000 --> 00:18:57.000]  心窮人也窮
[00:18:57.000 --> 00:18:59.000]  什麼意思呢
[00:18:59.000 --> 00:19:01.000]  就是在猶太教
[00:19:01.000 --> 00:19:03.000]  在耶穌基督的時代
[00:19:03.000 --> 00:19:05.000]  說到人窮的時候
[00:19:05.000 --> 00:19:08.000]  說到心靈謙卑的時候
[00:19:08.000 --> 00:19:10.000]  往往是一而二
[00:19:10.000 --> 00:19:12.000]  二而一的
[00:19:12.000 --> 00:19:14.000]  特別在以色列人
[00:19:14.000 --> 00:19:16.000]  回歸之後
[00:19:16.000 --> 00:19:19.000]  論到貧窮的人和虔誠人
[00:19:19.000 --> 00:19:22.000]  論到貧窮人和正直的人
[00:19:22.000 --> 00:19:24.000]  論到貧窮人和異人
[00:19:24.000 --> 00:19:27.000]  都是同一批的人
[00:19:27.000 --> 00:19:30.000]  窮人有什麼特點呢
[00:19:30.000 --> 00:19:32.000]  中國人說窮則呼天
[00:19:32.000 --> 00:19:36.000]  在猶太人他們知道窮
[00:19:36.000 --> 00:19:39.000]  有上帝眷顧
[00:19:39.000 --> 00:19:41.000]  他們知道在世上無權無勢的時候
[00:19:41.000 --> 00:19:43.000]  受欺壓的時候
[00:19:43.000 --> 00:19:45.000]  受外邦的勢力來凌辱的時候
