
[00:00:00.000 --> 00:00:04.000]  還有幾天就過農曆新年了
[00:02:48.280 --> 00:02:50.200]  那時候你留意到
[00:02:50.200 --> 00:02:52.680]  那時候一些負面的就用蛇來去
[00:02:52.680 --> 00:02:55.480]  你這樣偷懶,你真的懶死了
[00:02:55.480 --> 00:02:58.280]  你是什麼?蛇王
[00:02:58.280 --> 00:03:00.760]  躲在那些地方
[00:03:00.760 --> 00:03:02.760]  我不知道大家知不知道以前在中環
[00:03:02.760 --> 00:03:04.280]  現在都很不幸
[00:03:04.280 --> 00:03:06.680]  羅富記就倒閉了
[00:03:06.680 --> 00:03:08.120]  就是70年曆史
[00:03:08.120 --> 00:03:10.920]  真正的羅富記以前是在皇后大道中的
[00:03:10.920 --> 00:03:12.920]  旁邊就叫仁仁酒家
[00:03:12.920 --> 00:03:15.000]  因爲我天天放學經過那個地方
[00:03:15.000 --> 00:03:16.200]  現在倒閉了
[00:03:16.200 --> 00:03:18.760]  但是知不知道中環有一個人叫蛇鬥
[00:03:18.760 --> 00:03:19.960]  可能每個人都不知道
[00:03:19.960 --> 00:03:24.840]  喫的那些盤子是在皇后戲院旁邊的
[00:03:24.840 --> 00:03:26.360]  爲什麼叫蛇鬥呢?
[00:03:26.360 --> 00:03:27.640]  因爲那個年代裏面
[00:03:27.640 --> 00:03:30.040]  那些人就會公司去派信
[00:03:30.040 --> 00:03:31.480]  譬如由皇后戲院那裏
[00:03:31.480 --> 00:03:34.600]  要去太子大廈或者去古羅斯坦巷
[00:03:34.600 --> 00:03:37.480]  於是派信的人全部都躲在蛇鬥那裏
[00:03:37.480 --> 00:03:38.840]  喝東西、喫東西
[00:03:38.840 --> 00:03:39.960]  那爲什麼大家交換
[00:03:39.960 --> 00:03:40.920]  這封信是給你的
[00:03:40.920 --> 00:03:42.360]  那封信是給他的
[00:03:42.360 --> 00:03:43.560]  那就不用去了
[00:03:43.560 --> 00:03:47.720]  所以懶人聚在的地方就叫蛇鬥了
[00:03:47.720 --> 00:03:52.280]  好了,還有就是蛇的生命力很強
[00:03:52.280 --> 00:03:54.680]  哇,這次真的蛇都死了
[00:03:54.680 --> 00:03:55.640]  那你想蛇都死了
[00:03:55.640 --> 00:03:56.760]  應該不用死了
[00:03:56.760 --> 00:03:57.640]  但是蛇都死了
[00:03:57.640 --> 00:03:58.760]  就是這樣都要死了
[00:03:58.760 --> 00:03:59.800]  就很慘了
[00:03:59.800 --> 00:04:02.520]  所以你留意到聖經裏面都告訴我們
[00:04:02.520 --> 00:04:04.040]  蛇是負面的
[00:04:04.040 --> 00:04:07.480]  那最簡單,蛇揭心腸
[00:04:07.480 --> 00:04:11.400]  就是說這個人心裏面是很歹毒
[00:04:11.400 --> 00:04:13.080]  想起了那些壞事
[00:04:13.080 --> 00:04:15.080]  剛纔我們所讀的那段經文就是說
[00:04:15.080 --> 00:04:16.760]  始終阿當夏娃犯罪
[00:04:16.760 --> 00:04:20.440]  就是因爲和蛇去有那個交往
[00:04:20.440 --> 00:04:22.200]  聖經裏面都說到
[00:04:22.200 --> 00:04:24.120]  就是關於蛇都是不好的
[00:04:24.120 --> 00:04:25.560]  那我們不讀這些經文了
[00:04:25.560 --> 00:04:28.520]  我們集中去看《創世紀》
[00:04:28.520 --> 00:04:29.880]  我們再一起去讀
[00:04:29.880 --> 00:04:31.960]  《創世紀》第三章的第一節
[00:04:31.960 --> 00:04:32.920]  我們一起去讀出
[00:04:32.920 --> 00:04:34.840]  預備,一二三
[00:04:47.720 --> 00:04:51.800]  這裏就是說到蛇來帶去摸底
[00:04:51.800 --> 00:04:53.480]  去試探一下
[00:04:53.480 --> 00:04:57.080]  人對神的話語認識有多少
[00:04:57.080 --> 00:04:59.160]  這時候如果你留意到
[00:04:59.160 --> 00:05:01.160]  一開始的時候他就好像很驚訝
[00:05:01.160 --> 00:05:02.760]  啊,不是吧
[00:05:02.760 --> 00:05:04.200]  神怎麼對待你們
[00:05:04.200 --> 00:05:05.960]  絕對不應該的
[00:05:05.960 --> 00:05:08.760]  似乎是關心他們
[00:05:08.760 --> 00:05:10.520]  爲他抱打不平
[00:05:10.520 --> 00:05:11.960]  神是不是要跟你說
[00:05:11.960 --> 00:05:14.280]  不讓你喫圓中酸的食物
[00:05:14.280 --> 00:05:19.720]  不讓你喫圓中樹上所有的果子
[00:05:19.720 --> 00:05:21.800]  你有沒有留意到蛇很狡猾
[00:05:21.800 --> 00:05:26.440]  將神的准許變成禁令
[00:05:26.440 --> 00:05:28.520]  神原本是慈愛的供應者
[00:05:28.520 --> 00:05:30.120]  神很清楚地說
[00:05:30.120 --> 00:05:32.760]  他說到圓中所有的果子
[00:05:32.760 --> 00:05:34.520]  你都可以享用
[00:05:34.520 --> 00:05:37.000]  只有分別善惡樹的果子
[00:05:37.000 --> 00:05:38.200]  不可以
[00:05:38.200 --> 00:05:40.360]  他來帶他給人很多祝福
[00:05:40.360 --> 00:05:41.640]  但他特意引導他
[00:05:41.640 --> 00:05:44.520]  想到神像一個獨裁的暴君一樣
[00:05:44.520 --> 00:05:46.200]  將最好的東西留下
[00:05:46.200 --> 00:05:49.000]  就不想讓你來享受
[00:05:49.000 --> 00:05:54.040]  他就要破壞人對神的信任和依靠
[00:05:54.040 --> 00:05:57.960]  這都是歷世歷代撒旦的手段
[00:05:57.960 --> 00:05:59.560]  最簡單舉個例子
[00:05:59.560 --> 00:06:01.000]  有個年輕人
[00:06:01.000 --> 00:06:02.840]  正在讀中學
[00:06:02.840 --> 00:06:05.160]  他剛剛那幾天就不舒服
[00:06:05.160 --> 00:06:07.000]  但是很喜歡喫薯片
[00:06:07.000 --> 00:06:08.200]  那天又要喫薯片
[00:06:08.200 --> 00:06:09.880]  媽媽看到他
[00:06:09.880 --> 00:06:12.440]  病了喫什麼不準喫
[00:06:12.440 --> 00:06:14.520]  他回去就跟同學說
[00:06:14.520 --> 00:06:15.800]  全都喫了
[00:06:15.800 --> 00:06:18.920]  只喫薯片都不準喫
[00:06:18.920 --> 00:06:20.760]  同學很喜歡挑撥離家
[00:06:20.760 --> 00:06:22.040]  說是
[00:06:22.040 --> 00:06:23.880]  你媽媽什麼都不給你
[00:06:23.880 --> 00:06:25.480]  真是可憐
[00:06:25.480 --> 00:06:26.760]  我就不同了
[00:06:26.760 --> 00:06:28.840]  但其實他平時什麼都可以喫
[00:06:28.840 --> 00:06:30.440]  媽媽供應很多東西給他
[00:06:30.440 --> 00:06:32.440]  但這一刻他正在病
[00:06:32.440 --> 00:06:33.880]  叫他不要喫的時候
[00:06:33.880 --> 00:06:35.880]  但就將焦點就說他不給你喫
[00:06:35.880 --> 00:06:37.560]  這就很可悲
[00:06:37.560 --> 00:06:40.600]  那麼夏娃怎麼來回應呢
[00:06:40.600 --> 00:06:41.640]  你留意到
[00:06:41.640 --> 00:06:44.600]  在創世的第二章十六到十七節裏面
[00:06:44.600 --> 00:06:46.200]  神是怎麼說的
[00:06:46.200 --> 00:06:48.520]  他說到夜夜說神吩咐他說
[00:06:48.520 --> 00:06:50.920]  圓中各樣樹上的果子
[00:06:50.920 --> 00:06:54.040]  你們可以隨意喫
[00:06:54.040 --> 00:06:55.880]  只是分別善惡樹的果子
[00:06:55.880 --> 00:06:56.760]  你不可喫
[00:06:56.760 --> 00:06:59.320]  因爲你在那些日子必定死
[00:06:59.320 --> 00:07:01.080]  說得很嚴重的
[00:07:01.080 --> 00:07:03.080]  你要喫的時候會死
[00:07:03.080 --> 00:07:04.920]  神做人最寶貴的
[00:07:04.920 --> 00:07:08.120]  不僅僅將這個靈賜給我們
[00:07:08.120 --> 00:07:10.920]  人是有自由意志的
[00:07:10.920 --> 00:07:12.520]  人可以有選擇
[00:07:12.520 --> 00:07:14.040]  所以一定要等一些東西纔可以選擇
[00:07:14.040 --> 00:07:15.160]  如果沒了選擇的時候
[00:07:15.160 --> 00:07:16.680]  那你怎麼辦呢
[00:07:16.680 --> 00:07:17.720]  好了
[00:07:17.720 --> 00:07:19.320]  最可悲的時候
[00:07:19.320 --> 00:07:22.760]  人往往是對神的話語
[00:07:22.760 --> 00:07:24.840]  不是記得很清晰
[00:07:24.840 --> 00:07:27.000]  或者沒有放在心裏面
[00:07:27.000 --> 00:07:30.680]  夏娃會將某些東西加多了
[00:07:30.680 --> 00:07:32.280]  但更加不幸
[00:07:32.280 --> 00:07:34.360]  某些事減少了
[00:07:34.360 --> 00:07:37.720]  我們一起讀《錯世紀》第三章第二第三兩節
[00:07:37.720 --> 00:07:38.840]  我們一起讀出
[00:08:05.240 --> 00:08:06.840]  不可摸
[00:08:06.840 --> 00:08:08.600]  但是將很嚴厲的
[00:08:08.600 --> 00:08:09.960]  說你必定死
[00:08:09.960 --> 00:08:11.320]  它就會減輕了
[00:08:11.320 --> 00:08:14.760]  免得你們死
[00:08:14.760 --> 00:08:16.200]  有一個最大的危機就是
[00:08:16.200 --> 00:08:19.560]  有時候將一些嚴厲的事件減輕了
[00:08:19.560 --> 00:08:23.240]  我有三年在監獄裏面
[00:08:23.240 --> 00:08:24.360]  不是坐
[00:08:24.360 --> 00:08:25.480]  是做工作
[00:08:25.480 --> 00:08:27.400]  我那時候在長洲見到神頭院
[00:08:27.400 --> 00:08:30.680]  我星期六就要去大魚山
[00:08:30.680 --> 00:08:32.680]  去監獄裏面工作
[00:08:32.680 --> 00:08:33.880]  在那個年代裏面
[00:08:33.880 --> 00:08:36.920]  其實還沒有青馬大橋那些
[00:08:36.920 --> 00:08:40.120]  我們坐船去到大魚山
[00:08:40.120 --> 00:08:41.800]  我是很犯責
[00:08:41.800 --> 00:08:43.000]  其實大魚山有很多監獄
[00:08:43.000 --> 00:08:44.120]  大家知道嗎
[00:08:44.120 --> 00:08:45.400]  有唐福
[00:08:45.400 --> 00:08:46.360]  麻布皮
[00:08:46.360 --> 00:08:47.800]  這個近一點的
[00:08:47.800 --> 00:08:49.320]  接着就是石壁
[00:08:49.320 --> 00:08:51.320]  石壁有沙咀
[00:08:51.320 --> 00:08:54.120]  最舒服的就是去芝麻灣
[00:08:54.120 --> 00:08:55.960]  一早坐船過去就可以了
[00:08:55.960 --> 00:08:58.600]  但是我往往就要去沙咀
[00:08:58.600 --> 00:09:00.200]  沙咀不是叫監獄
[00:09:00.200 --> 00:09:02.520]  沙咀叫奴役中心
[00:09:02.520 --> 00:09:04.040]  是少年罪犯
[00:09:04.040 --> 00:09:05.960]  十幾歲被人抓
[00:09:05.960 --> 00:09:07.000]  第一次坐牢
[00:09:07.000 --> 00:09:07.880]  不是第一次犯罪
[00:09:07.880 --> 00:09:09.480]  是第一次坐牢
[00:09:09.480 --> 00:09:10.840]  我試過去接觸他們
[00:09:10.840 --> 00:09:12.920]  你知不知道你們爲非作歹
[00:09:12.920 --> 00:09:13.800]  比如搶東西
[00:09:13.800 --> 00:09:15.560]  打劫等等
[00:09:15.560 --> 00:09:17.720]  會坐牢被人抓
[00:09:17.720 --> 00:09:18.760]  從來沒有一個人說
[00:09:18.760 --> 00:09:19.640]  我不知道的
[00:09:19.640 --> 00:09:21.240]  我沒想過原來要坐牢
[00:09:21.240 --> 00:09:23.000]  每個人都說知道的
[00:09:23.000 --> 00:09:25.720]  那爲什麼你會犯這些事呢
[00:09:25.720 --> 00:09:27.240]  他說大哥跟我們說
[00:09:27.240 --> 00:09:29.000]  你十幾歲
[00:09:29.000 --> 00:09:30.440]  沒問題的
[00:09:30.440 --> 00:09:32.760]  第一就是你沒有指紋
[00:09:32.760 --> 00:09:35.800]  這些記錄在警署
[00:09:35.800 --> 00:09:37.400]  因爲你不是犯過事嗎
[00:09:37.400 --> 00:09:38.440]  還有人海茫茫
[00:09:38.440 --> 00:09:39.960]  香港幾百萬人
[00:09:39.960 --> 00:09:41.960]  那麼容易抓到你嗎
[00:09:41.960 --> 00:09:44.280]  還有就算抓到你也好
[00:09:44.280 --> 00:09:46.280]  十幾歲
[00:09:46.280 --> 00:09:47.400]  不會有留案底
[00:09:47.400 --> 00:09:48.920]  或者留案底不會的
[00:09:48.920 --> 00:09:50.840]  最多就是籤保守行爲
[00:09:50.840 --> 00:09:52.440]  在現在的年代還會說
[00:09:52.440 --> 00:09:54.760]  就算影裙底都沒事的
[00:09:54.760 --> 00:09:56.440]  下一樣的沒事的
[00:09:56.440 --> 00:09:58.120]  藏毒都沒事的警員
[00:09:58.120 --> 00:10:00.840]  最多就是籤保守行爲
[00:10:00.840 --> 00:10:02.360]  他說我只是想着
[00:10:02.360 --> 00:10:04.520]  未必會被人抓到
[00:10:04.520 --> 00:10:06.280]  誰知道就是這樣
[00:10:06.280 --> 00:10:07.800]  你明白這個道理嗎
[00:10:07.800 --> 00:10:11.640]  他就是將嚴厲的情況降低了
[00:10:11.640 --> 00:10:14.520]  免得你們死
[00:10:14.520 --> 00:10:17.800]  他已經爲魔鬼留了地步
[00:10:17.800 --> 00:10:19.960]  和魔鬼的服役
[00:10:19.960 --> 00:10:22.360]  就是這條蛇有了交往
[00:10:22.360 --> 00:10:25.240]  他爲自己定下了一些新的規矩
[00:10:25.240 --> 00:10:27.320]  所以這是一個很大的可悲
[00:10:27.320 --> 00:10:29.320]  好像有轉彎的預備
[00:10:29.320 --> 00:10:33.720]  於是蛇就立刻打蛇除棍上了
[00:10:33.720 --> 00:10:35.000]  他怎麼說呢
[00:10:35.000 --> 00:10:38.280]  蛇道里面說你們不一定死
[00:10:38.280 --> 00:10:41.400]  但其實中文剛剛譯錯了
[00:10:41.400 --> 00:10:42.680]  原文的意思是什麼
[00:10:42.680 --> 00:10:45.880]  你們一定不用死
[00:10:45.880 --> 00:10:47.160]  他一開始說免得你們死
[00:10:47.160 --> 00:10:49.960]  加強了他這個信心
[00:10:49.960 --> 00:10:53.720]  接着進一步就去挑戰
[00:10:53.720 --> 00:10:56.120]  他們對神的信任
[00:10:56.120 --> 00:10:58.680]  剛剛是問神怎麼跟你說話
[00:10:58.680 --> 00:11:01.240]  現在就說神的心腸很歹毒
[00:11:01.240 --> 00:11:02.520]  神是很自私的
[00:11:02.520 --> 00:11:03.800]  他妒忌心重
[00:11:03.800 --> 00:11:05.400]  怕你好似這樣
[00:11:05.400 --> 00:11:08.680]  就不讓你喫這個分別善惡樹的果子
[00:11:08.680 --> 00:11:09.960]  好了
[00:11:09.960 --> 00:11:14.040]  他就要脫離人對神的信任
[00:11:14.040 --> 00:11:16.120]  今天的罪是什麼呢
[00:11:16.120 --> 00:11:18.680]  就是每一個人都有個界限
[00:11:18.680 --> 00:11:20.680]  罪就是越界
[00:11:20.680 --> 00:11:21.960]  做義女的
[00:11:21.960 --> 00:11:23.160]  她給父母愛
[00:11:23.160 --> 00:11:24.600]  但都會有界限的
[00:11:24.600 --> 00:11:27.400]  她不可以完全跨越父母
[00:11:27.400 --> 00:11:28.440]  最簡單舉個例子
[00:11:28.440 --> 00:11:29.720]  做夫婦的
[00:11:29.720 --> 00:11:33.160]  你是享受大家之間的感情
[00:11:33.160 --> 00:11:36.360]  性的享受是可以在夫婦之間享用
[00:11:36.360 --> 00:11:38.920]  但你越界越過了這條界限
[00:11:38.920 --> 00:11:41.560]  去到另一個人身上就是犯罪
[00:11:41.560 --> 00:11:43.480]  所以這是很小心
[00:11:43.480 --> 00:11:47.640]  但事實上罪是有吸引性的
[00:11:47.640 --> 00:11:49.720]  很簡單舉個例子
[00:11:49.720 --> 00:11:51.480]  就算你怎麼聽到都好
[00:11:51.480 --> 00:11:54.040]  講得怎麼精彩都不及你看YouTube
[00:11:54.040 --> 00:11:59.400]  大聖的小三現在這麼厲害
[00:11:59.400 --> 00:12:02.760]  何先生何太也很厲害
[00:12:02.760 --> 00:12:05.240]  你喜歡看這些多過看聖經
[00:12:05.240 --> 00:12:06.440]  看聖經會覺得悶
[00:12:06.440 --> 00:12:08.600]  但看這些很驚訝
[00:12:08.600 --> 00:12:09.960]  關你什麼事
[00:12:09.960 --> 00:12:11.960]  但無論如何
[00:12:11.960 --> 00:12:14.520]  原來罪一定有吸引力
[00:12:14.520 --> 00:12:17.000]  所以它看起來就越人眼目
[00:12:17.000 --> 00:12:20.120]  但你沒有來到這個過程上
[00:12:20.120 --> 00:12:24.200]  撒旦是沒有逼人來但去犯罪
[00:12:24.200 --> 00:12:25.000]  記住今天也是
[00:12:25.000 --> 00:12:27.080]  魔鬼不會逼我們去犯罪
[00:12:27.080 --> 00:12:29.480]  但會引誘我們
[00:12:29.480 --> 00:12:33.400]  你如何去回應這一個誘惑就很重要
[00:12:33.400 --> 00:12:35.160]  我經常跟年輕人講
[00:12:35.160 --> 00:12:38.280]  當時那些防火軟件沒那麼好
[00:12:38.280 --> 00:12:39.800]  可能你突然在電郵裏面
[00:12:39.800 --> 00:12:44.520]  會看到一些連結
[00:12:44.520 --> 00:12:47.480]  可能是色情的連結
[00:12:47.480 --> 00:12:49.640]  好了你如何去面對這些
[00:12:49.640 --> 00:12:51.960]  其實你按那一下就很重要
[00:12:51.960 --> 00:12:53.960]  你按刪除
[00:12:53.960 --> 00:12:55.640]  還是按進去看
[00:12:55.640 --> 00:12:56.760]  無所謂了
[00:12:56.760 --> 00:12:58.040]  貪得意的看一看
[00:12:58.040 --> 00:13:00.200]  這些毒素就傳在你裏面
[00:13:00.200 --> 00:13:02.120]  而且你不會滿足於一潮
[00:13:02.120 --> 00:13:04.280]  你會繼續犯罪下去
[00:13:04.280 --> 00:13:06.280]  但如果你按刪除的時候
[00:13:06.280 --> 00:13:09.000]  你就不會受這個誘惑
[00:13:09.000 --> 00:13:12.600]  所以記住撒旦永遠不會逼我們去犯罪
[00:13:12.600 --> 00:13:14.120]  它會引誘我們
[00:13:14.120 --> 00:13:15.480]  然後你如何去回應
[00:13:15.480 --> 00:13:17.320]  這個纔是最重要的
[00:13:17.320 --> 00:13:19.880]  所以今天我們要很小心
[00:13:19.880 --> 00:13:23.320]  我們是要用信心去接受
[00:13:23.320 --> 00:13:26.280]  神給我們的愛
[00:13:26.280 --> 00:13:28.120]  而不只是去感覺
[00:13:28.120 --> 00:13:29.400]  作爲基督徒有時候
[00:13:29.400 --> 00:13:30.840]  你都會遇到一些困難
[00:13:30.840 --> 00:13:32.200]  遇到一些挑戰
[00:13:32.200 --> 00:13:34.120]  你都會去祈禱
[00:13:34.120 --> 00:13:38.120]  但有時候好像沒有反應
[00:13:38.120 --> 00:13:41.000]  神好像完全沒有理會你
[00:13:41.000 --> 00:13:44.120]  那你會不會在質疑神
[00:13:44.120 --> 00:13:45.560]  你是否愛我
[00:13:45.560 --> 00:13:48.040]  你有沒有能力去眷顧我
[00:13:48.040 --> 00:13:51.000]  有沒有能力帶我去保守我
[00:13:51.000 --> 00:13:54.920]  在這一刻我們需要用信心去面對
[00:13:54.920 --> 00:13:56.360]  正如你見到這個社會
[00:13:56.360 --> 00:13:58.040]  特別是香港的社會
[00:13:58.040 --> 00:14:00.440]  有很多人可能是做得對
[00:14:00.440 --> 00:14:03.480]  但被侮辱要去坐牢
[00:14:03.480 --> 00:14:06.280]  最近林卓廷那份自白書
[00:14:06.280 --> 00:14:08.200]  你看到他亨槍有聲
[00:14:08.200 --> 00:14:10.200]  絕對不是求情信
[00:14:10.200 --> 00:14:14.600]  他自己都講到靠着信仰去祈禱
[00:14:14.600 --> 00:14:18.360]  他相信神有一天會帶領他去清草地
[00:14:18.360 --> 00:14:20.440]  這是詩篇23篇
[00:14:20.440 --> 00:14:22.600]  但他現在是否在困境當中
[00:14:22.600 --> 00:14:25.000]  所以今天有時候我們要去留意這件事
[00:14:25.000 --> 00:14:28.440]  我們會不會相信神對我們的那份仁慾
[00:14:28.440 --> 00:14:30.600]  我們不只是憑感覺
[00:14:30.600 --> 00:14:33.080]  有時候感覺是感覺不到
[00:14:33.080 --> 00:14:35.080]  但我們仍然有沒有用信心
[00:14:35.080 --> 00:14:37.480]  去確信這件事
[00:14:37.480 --> 00:14:38.760]  更加要很小心
[00:14:38.760 --> 00:14:42.360]  我們不要單單注視神給我們的好處
[00:14:42.360 --> 00:14:45.560]  而宣告那個禁令
[00:14:45.560 --> 00:14:48.280]  而忽略了神給我們很多的祝福
[00:14:48.280 --> 00:14:50.440]  有很多人都說做兇徒很冷
[00:14:50.440 --> 00:14:51.320]  我真的不準做
[00:14:51.320 --> 00:14:52.360]  這個又不準做
[00:14:52.360 --> 00:14:55.480]  那個又不準做
[00:14:55.480 --> 00:14:59.480]  那其實究竟神不給我們做的事
[00:14:59.480 --> 00:15:01.560]  是對我們好還是不好
[00:15:01.560 --> 00:15:04.600]  我剛剛做傳道人的時候
[00:15:04.600 --> 00:15:06.360]  去探訪第一個家庭
[00:15:06.360 --> 00:15:08.120]  已經分兩個
[00:15:08.120 --> 00:15:11.640]  那個家庭的丈夫挑戰我
[00:15:11.640 --> 00:15:13.080]  他是在做官運的
[00:15:13.080 --> 00:15:14.760]  現在叫做物流業
[00:15:14.760 --> 00:15:16.200]  我正在喫飯
[00:15:16.200 --> 00:15:17.080]  喫着口煙
[00:15:17.080 --> 00:15:20.440]  喝着竹葉青酒
[00:15:20.440 --> 00:15:21.240]  衝耶穌
[00:15:21.240 --> 00:15:22.200]  這個又不準做
[00:15:22.200 --> 00:15:23.560]  那個又不準做
[00:15:23.560 --> 00:15:25.080]  你要信嗎
[00:15:25.080 --> 00:15:26.360]  我問他哪些東西不準做
[00:15:26.360 --> 00:15:29.320]  他馬上玩我
[00:15:29.320 --> 00:15:30.600]  可不可以抽菸
[00:15:30.600 --> 00:15:32.120]  我說我真的不能抽菸
[00:15:32.120 --> 00:15:33.000]  我說你也不能抽菸
[00:15:33.000 --> 00:15:34.520]  我說我真的不能抽菸
[00:15:34.520 --> 00:15:35.160]  我說你不是抽菸
[00:15:35.160 --> 00:15:36.360]  你是吸和噴
[00:15:36.360 --> 00:15:37.880]  抽菸是同樣抽菸的
[00:15:37.880 --> 00:15:39.720]  你會這樣抽菸嗎
[00:15:39.720 --> 00:15:41.480]  我就說到聖經沒有告訴我們
[00:15:41.480 --> 00:15:42.840]  可以抽菸
[00:15:42.840 --> 00:15:45.080]  基督徒也可以抽菸的
[00:15:45.080 --> 00:15:47.320]  我說抽菸不影響你的得救
[00:15:47.320 --> 00:15:49.880]  不過會影響你早點去見耶穌
[00:15:49.880 --> 00:15:53.240]  聖經沒有說不準抽菸
[00:15:53.240 --> 00:15:55.640]  但是這件事我就問他
[00:15:55.640 --> 00:15:56.760]  如果你不抽菸
[00:15:56.760 --> 00:15:58.520]  你會有什麼感受
[00:15:58.520 --> 00:15:59.480]  他馬上說
[00:15:59.480 --> 00:16:00.680]  我會弔煙龜
[00:16:00.680 --> 00:16:01.720]  大家知道什麼叫吊煙龜嗎
[00:16:01.720 --> 00:16:03.640]  就是很辛苦
[00:16:03.640 --> 00:16:06.520]  我說我是奉行我的自由權
[00:16:06.520 --> 00:16:08.840]  放棄抽菸
[00:16:08.840 --> 00:16:09.880]  不是不準抽菸
[00:16:09.880 --> 00:16:11.480]  而且聖經對我沒有好處
[00:16:11.480 --> 00:16:12.840]  然後他心有不甘
[00:16:12.840 --> 00:16:13.880]  繼續吊我
[00:16:13.880 --> 00:16:14.920]  我說我可以喝酒嗎
[00:16:14.920 --> 00:16:16.120]  我說聖經有說嗎
[00:16:16.120 --> 00:16:16.840]  他說有
[00:16:16.840 --> 00:16:17.800]  可以喝酒的
[00:16:17.800 --> 00:16:20.280]  聖經是絕對沒有阻止我們喝酒的
[00:16:20.280 --> 00:16:22.520]  甚至保羅寫信給提摩太就說
[00:16:22.520 --> 00:16:24.200]  你身體不好不如你喝點酒
