
[00:00:00.000 --> 00:00:03.800]  今天和大家看的經文就是《啟示錄》
[00:05:36.800 --> 00:05:37.800]  這位志明呢
[00:05:37.800 --> 00:05:38.800]  都很老實的
[00:05:38.800 --> 00:05:39.800]  這個人很老實
[00:05:39.800 --> 00:05:40.800]  什麼都做
[00:05:40.800 --> 00:05:42.800]  什麼都肯做
[00:05:42.800 --> 00:05:44.800]  而且很賣力的
[00:05:44.800 --> 00:05:46.800]  挺好,其實都挺好
[00:05:46.800 --> 00:05:48.800]  不過就是他的上司
[00:05:48.800 --> 00:05:50.800]  就不太喜歡他
[00:05:50.800 --> 00:05:52.800]  因為他太什麼
[00:05:52.800 --> 00:05:53.800]  太老實
[00:05:53.800 --> 00:05:54.800]  有一次呢
[00:05:54.800 --> 00:05:57.800]  他剛剛倒杯茶去到老闆的房間
[00:05:57.800 --> 00:06:00.800]  看到老闆在電腦打電腦
[00:06:00.800 --> 00:06:01.800]  不過呢
[00:06:01.800 --> 00:06:03.800]  他看到他在電腦上
[00:06:03.800 --> 00:06:05.800]  在上這個什麼呢
[00:06:05.800 --> 00:06:07.800]  黃色網頁
[00:06:07.800 --> 00:06:08.800]  他就說老闆
[00:06:08.800 --> 00:06:10.800]  老闆,你做什麼
[00:06:10.800 --> 00:06:11.800]  老闆說
[00:06:11.800 --> 00:06:13.800]  老闆通常怎麼說
[00:06:13.800 --> 00:06:14.800]  關你什麼事
[00:06:14.800 --> 00:06:15.800]  你走開
[00:06:15.800 --> 00:06:16.800]  然後跟著呢
[00:06:16.800 --> 00:06:18.800]  如是者很多次進去的時候
[00:06:18.800 --> 00:06:20.800]  他一樣這樣說
[00:06:20.800 --> 00:06:21.800]  哇
[00:06:21.800 --> 00:06:22.800]  你知不知道呢
[00:06:22.800 --> 00:06:24.800]  有什麼後果
[00:06:24.800 --> 00:06:26.800]  那麼沒多久
[00:06:26.800 --> 00:06:27.800]  當然了
[00:06:27.800 --> 00:06:29.800]  他的上司就藉著一些事
[00:06:29.800 --> 00:06:30.800]  就說
[00:06:30.800 --> 00:06:32.800]  總之有些事不滿意
[00:06:32.800 --> 00:06:33.800]  就將他怎麼樣
[00:06:33.800 --> 00:06:34.800]  炒了魷魚
[00:06:34.800 --> 00:06:36.800]  不過炒了魷魚都不止
[00:06:36.800 --> 00:06:41.800]  他連那個一個月的代充資金都怎麼樣
[00:06:41.800 --> 00:06:43.800]  都不給
[00:06:43.800 --> 00:06:45.800]  但人家輸了嘛
[00:06:45.800 --> 00:06:46.800]  不會告嘛
[00:06:46.800 --> 00:06:50.800]  下次找Andy Fa就可以幫幫手了
[00:06:50.800 --> 00:06:53.800]  他就是這樣離開了
[00:06:53.800 --> 00:06:55.800]  過了一段時間呢
[00:06:55.800 --> 00:06:57.800]  這一間金融公司呢
[00:06:57.800 --> 00:07:00.800]  就來了一個新的行政總裁
[00:07:00.800 --> 00:07:01.800]  接任了
[00:07:01.800 --> 00:07:02.800]  行政總裁就說
[00:07:02.800 --> 00:07:05.800]  我很想叫所有部門的主管都來
[00:07:05.800 --> 00:07:06.800]  見見面
[00:07:06.800 --> 00:07:07.800]  大家聊聊天
[00:07:07.800 --> 00:07:09.800]  大家都去了
[00:07:09.800 --> 00:07:11.800]  投資部的主管都去了
[00:07:11.800 --> 00:07:13.800]  就是上司就去了
[00:07:13.800 --> 00:07:14.800]  去到的時候呢
[00:07:14.800 --> 00:07:15.800]  看一看
[00:07:15.800 --> 00:07:16.800]  就是
[00:07:16.800 --> 00:07:19.800]  看一看新任的那位行政總裁
[00:07:19.800 --> 00:07:20.800]  看一看
[00:07:20.800 --> 00:07:21.800]  哇
[00:07:21.800 --> 00:07:22.800]  這個行政總裁
[00:07:22.800 --> 00:07:23.800]  立到頭好什麼
[00:07:23.800 --> 00:07:25.800]  很帥
[00:07:25.800 --> 00:07:26.800]  剪得很漂亮
[00:07:26.800 --> 00:07:28.800]  然後金絲眼鏡
[00:07:28.800 --> 00:07:29.800]  哇
[00:07:29.800 --> 00:07:31.800]  樣子都幾什麼
[00:07:31.800 --> 00:07:32.800]  幾衰
[00:07:32.800 --> 00:07:33.800]  又不衰
[00:07:33.800 --> 00:07:35.800]  很smart
[00:07:35.800 --> 00:07:36.800]  是很衰
[00:07:36.800 --> 00:07:38.800]  就是果如
[00:07:38.800 --> 00:07:39.800]  是啦
[00:07:39.800 --> 00:07:40.800]  是啦
[00:07:40.800 --> 00:07:41.800]  好有型的
[00:07:41.800 --> 00:07:42.800]  就是穿得
[00:07:42.800 --> 00:07:43.800]  哇
[00:07:43.800 --> 00:07:44.800]  真是很帥
[00:07:44.800 --> 00:07:45.800]  還有衣著都很入時
[00:07:45.800 --> 00:07:46.800]  哇
[00:07:46.800 --> 00:07:47.800]  他就說
[00:07:47.800 --> 00:07:48.800]  哇
[00:07:48.800 --> 00:07:49.800]  其實呢
[00:07:49.800 --> 00:07:51.800]  這個行政總裁真是smart
[00:07:51.800 --> 00:07:52.800]  幾好
[00:07:52.800 --> 00:07:53.800]  不錯不錯
[00:07:53.800 --> 00:07:54.800]  接著呢
[00:07:54.800 --> 00:07:55.800]  當他這樣想的時候呢
[00:07:55.800 --> 00:07:56.800]  他就想
[00:07:56.800 --> 00:07:57.800]  哇
[00:07:57.800 --> 00:07:58.800]  不過他的樣子呢
[00:07:58.800 --> 00:07:59.800]  就有些什麼
[00:07:59.800 --> 00:08:00.800]  他還沒想到這裡
[00:08:00.800 --> 00:08:01.800]  他就說
[00:08:01.800 --> 00:08:02.800]  哇
[00:08:02.800 --> 00:08:03.800]  好威嚴
[00:08:03.800 --> 00:08:04.800]  看樣子都是什麼
[00:08:04.800 --> 00:08:05.800]  都是幾什麼
[00:08:05.800 --> 00:08:06.800]  幾惡的
[00:08:06.800 --> 00:08:07.800]  是不是
[00:08:07.800 --> 00:08:08.800]  好像很惡
[00:08:08.800 --> 00:08:10.800]  他就有這樣的印象
[00:08:10.800 --> 00:08:12.800]  不過他再看一看
[00:08:12.800 --> 00:08:14.800]  又幾熟口面
[00:08:14.800 --> 00:08:16.800]  不過很熟口面
[00:08:16.800 --> 00:08:17.800]  都是這樣說的
[00:08:17.800 --> 00:08:18.800]  是吧
[00:08:18.800 --> 00:08:19.800]  在行政總裁
[00:08:19.800 --> 00:08:20.800]  在行政總裁面前
[00:08:20.800 --> 00:08:21.800]  很開心
[00:08:21.800 --> 00:08:22.800]  突然間呢
[00:08:22.800 --> 00:08:23.800]  當他正在想
[00:08:23.800 --> 00:08:24.800]  為什麼這麼熟
[00:08:24.800 --> 00:08:26.800]  又在想東西的時候
[00:08:26.800 --> 00:08:27.800]  突然間
[00:08:27.800 --> 00:08:28.800]  有一個人說
[00:08:28.800 --> 00:08:30.800]  老總
[00:08:30.800 --> 00:08:32.800]  老總
[00:08:32.800 --> 00:08:33.800]  他這樣說
[00:08:33.800 --> 00:08:34.800]  這句話呢
[00:08:34.800 --> 00:08:36.800]  讓他想起
[00:08:36.800 --> 00:08:37.800]  之前啊
[00:08:37.800 --> 00:08:38.800]  志明呢
[00:08:38.800 --> 00:08:40.800]  常常叫他做什麼
[00:08:40.800 --> 00:08:41.800]  老總
[00:08:41.800 --> 00:08:42.800]  他就一想
[00:08:42.800 --> 00:08:44.800]  還要挖挖挖
[00:08:44.800 --> 00:08:45.800]  那個牙這樣
[00:08:45.800 --> 00:08:46.800]  老老老總
[00:08:46.800 --> 00:08:47.800]  這樣
[00:08:47.800 --> 00:08:48.800]  哇
[00:08:48.800 --> 00:08:50.800]  當他一聽到這句話的時候
[00:08:50.800 --> 00:08:51.800]  他再看一看
[00:08:51.800 --> 00:08:53.800]  那個行政總裁
[00:08:53.800 --> 00:08:55.800]  然後那個
[00:08:55.800 --> 00:08:56.800]  總裁呢
[00:08:56.800 --> 00:08:57.800]  就還扮到好像
[00:08:57.800 --> 00:08:58.800]  之前那個什麼
[00:08:58.800 --> 00:08:59.800]  那個樣子
[00:08:59.800 --> 00:09:01.800]  雖然衣著就不一樣
[00:09:01.800 --> 00:09:03.800]  他馬上
[00:09:03.800 --> 00:09:05.800]  呆了一呆
[00:09:05.800 --> 00:09:07.800]  自這個行政總裁
[00:09:07.800 --> 00:09:09.800]  新任的行政總裁進來之後
[00:09:09.800 --> 00:09:11.800]  他從他過往
[00:09:11.800 --> 00:09:13.800]  去做這個辦公室
[00:09:13.800 --> 00:09:15.800]  助理的觀察裡面
[00:09:15.800 --> 00:09:17.800]  他看見有些人可信
[00:09:17.800 --> 00:09:20.800]  他就給他一些好的職位
[00:09:20.800 --> 00:09:22.800]  而這位上司
[00:09:22.800 --> 00:09:24.800]  你猜結果會是怎麼樣呢
[00:09:24.800 --> 00:09:26.800]  這個呢
[00:09:26.800 --> 00:09:30.800]  留待大家去揭曉
[00:09:30.800 --> 00:09:33.800]  就好像剛才那個故事裡面
[00:09:33.800 --> 00:09:34.800]  當我們看見
[00:09:34.800 --> 00:09:36.800]  志明最初出現
[00:09:36.800 --> 00:09:40.800]  是一個很普通的狀況
[00:09:40.800 --> 00:09:43.800]  就是一個OA
[00:09:43.800 --> 00:09:45.800]  但是當他再出現的時候
[00:09:45.800 --> 00:09:47.800]  有什麼不同呢
[00:09:47.800 --> 00:09:50.800]  大比當時見到的人
[00:09:50.800 --> 00:09:53.800]  有一種不同的印象和感覺
[00:09:53.800 --> 00:09:55.800]  今天我們看的經文
[00:09:55.800 --> 00:09:59.800]  正在描述耶穌再來
[00:09:59.800 --> 00:10:01.800]  其實耶穌答應我們
[00:10:01.800 --> 00:10:02.800]  是會來的
[00:10:02.800 --> 00:10:05.800]  所以他的再來究竟是怎麼樣呢
[00:10:05.800 --> 00:10:07.800]  在聖經裡面就描述了
[00:10:07.800 --> 00:10:09.800]  這個描述呢
[00:10:09.800 --> 00:10:11.800]  如果大家看一看
[00:10:11.800 --> 00:10:12.800]  第十九章
[00:10:12.800 --> 00:10:13.800]  啟示了第十九章
[00:10:13.800 --> 00:10:15.800]  第十一到第十六節
[00:10:15.800 --> 00:10:17.800]  我們先看一看經文
[00:10:17.800 --> 00:10:18.800]  這個經文描述呢
[00:10:18.800 --> 00:10:20.800]  如果你看第十一
[00:10:20.800 --> 00:10:22.800]  第十九章
[00:10:22.800 --> 00:10:23.800]  第十九章
[00:10:23.800 --> 00:10:25.800]  第十一節
[00:10:25.800 --> 00:10:27.800]  如果你看經文
[00:10:27.800 --> 00:10:29.800]  當約翰去觀看
[00:10:29.800 --> 00:10:30.800]  他見到異象
[00:10:30.800 --> 00:10:31.800]  他見到天開了
[00:10:31.800 --> 00:10:32.800]  有一匹什麼呢
[00:10:32.800 --> 00:10:33.800]  白馬
[00:10:33.800 --> 00:10:36.800]  其實在聖經當時代
[00:10:36.800 --> 00:10:39.800]  通常什麼人騎白馬呢
[00:10:39.800 --> 00:10:41.800]  就是將軍海船回來之後
[00:10:41.800 --> 00:10:43.800]  或者將領海船回來
[00:10:43.800 --> 00:10:45.800]  他就會騎白馬
[00:10:45.800 --> 00:10:46.800]  然後跟著他說
[00:10:46.800 --> 00:10:49.800]  騎在白馬上稱為什麼呢
[00:10:49.800 --> 00:10:51.800]  誠信真實
[00:10:51.800 --> 00:10:53.800]  這裡其實如果大家
[00:10:53.800 --> 00:10:56.800]  有機會去看啟示錄
[00:10:56.800 --> 00:10:58.800]  其實啟示錄前面
[00:10:58.800 --> 00:11:01.800]  當基督向著七教會
[00:11:01.800 --> 00:11:03.800]  去說話的時候
[00:11:03.800 --> 00:11:05.800]  他對自己的一個稱號
[00:11:05.800 --> 00:11:07.800]  稱為誠信真實
[00:11:07.800 --> 00:11:10.800]  誠信是什麼意思呢
[00:11:10.800 --> 00:11:11.800]  絕對可靠
[00:11:11.800 --> 00:11:13.800]  真實就是真確
[00:11:13.800 --> 00:11:14.800]  或者真理
[00:11:14.800 --> 00:11:15.800]  或者要真
[00:11:15.800 --> 00:11:18.800]  他稱為誠信真實
[00:11:18.800 --> 00:11:21.800]  所以在這裡其實是描述什麼呢
[00:11:21.800 --> 00:11:23.800]  基督騎著什麼呢
[00:11:23.800 --> 00:11:24.800]  白馬
[00:11:24.800 --> 00:11:25.800]  就是德性
[00:11:25.800 --> 00:11:26.800]  好像德性那樣
[00:11:26.800 --> 00:11:28.800]  他來做什麼呢
[00:11:28.800 --> 00:11:29.800]  他來審判
[00:11:29.800 --> 00:11:30.800]  他來爭戰
[00:11:30.800 --> 00:11:32.800]  都按著公義
[00:11:32.800 --> 00:11:33.800]  而這裡描述
[00:11:33.800 --> 00:11:35.800]  他的眼睛好像什麼呢
[00:11:35.800 --> 00:11:36.800]  火焰
[00:11:36.800 --> 00:11:38.800]  我昨天問清晨那些人
[00:11:38.800 --> 00:11:41.800]  如果弗米的眼睛現在火焰呢
[00:11:41.800 --> 00:11:43.800]  有火焰那會怎樣呢
[00:11:43.800 --> 00:11:45.800]  有些人說
[00:11:45.800 --> 00:11:47.800]  可能要喝涼茶
[00:11:47.800 --> 00:11:49.800]  哈哈哈
[00:11:49.800 --> 00:11:50.800]  眼火什麼
[00:11:50.800 --> 00:11:52.800]  眼火爆
[00:11:52.800 --> 00:11:53.800]  可能要的
[00:11:53.800 --> 00:11:55.800]  但是這裡聖經說
[00:11:55.800 --> 00:11:57.800]  他的眼睛好像火焰一樣
[00:11:57.800 --> 00:12:00.800]  其實是一種很威嚴的狀況
[00:12:00.800 --> 00:12:02.800]  如果眼睛火焰
[00:12:02.800 --> 00:12:04.800]  有人這樣解釋
[00:12:04.800 --> 00:12:05.800]  他能夠
[00:12:05.800 --> 00:12:06.800]  這個眼
[00:12:06.800 --> 00:12:07.800]  基督的眼
[00:12:07.800 --> 00:12:09.800]  能夠洞察一切實況
[00:12:09.800 --> 00:12:11.800]  和虛偽
[00:12:11.800 --> 00:12:13.800]  他可以一看就怎樣
[00:12:13.800 --> 00:12:16.800]  所有東西都清清楚楚
[00:12:16.800 --> 00:12:18.800]  而且他頭上戴著什麼
[00:12:18.800 --> 00:12:20.800]  許多冠冕
[00:12:20.800 --> 00:12:22.800]  其實我都不知道怎樣戴
[00:12:22.800 --> 00:12:24.800]  不過總之
[00:12:24.800 --> 00:12:25.800]  其實意思是什麼呢
[00:12:25.800 --> 00:12:29.800]  就是他是萬國全地的主
[00:12:29.800 --> 00:12:31.800]  所有地
[00:12:31.800 --> 00:12:33.800]  地上所有國家的君王
[00:12:33.800 --> 00:12:34.800]  然後他說
[00:12:34.800 --> 00:12:36.800]  又有寫著的名字
[00:12:36.800 --> 00:12:37.800]  除了他自己以外
[00:12:37.800 --> 00:12:38.800]  沒有人知道
[00:12:38.800 --> 00:12:40.800]  其實這裡有人這樣說
[00:12:40.800 --> 00:12:41.800]  其實神
[00:12:41.800 --> 00:12:42.800]  有個名字我們不知道
[00:12:42.800 --> 00:12:43.800]  其實這裡說
[00:12:43.800 --> 00:12:44.800]  其實他是神
[00:12:44.800 --> 00:12:46.800]  有些東西未必我們人
[00:12:46.800 --> 00:12:48.800]  能夠完全明白
[00:12:48.800 --> 00:12:51.800]  代表他有他一些奧秘
[00:12:51.800 --> 00:12:53.800]  然後如果你再看下去
[00:12:53.800 --> 00:12:54.800]  第十三章
[00:12:54.800 --> 00:12:55.800]  第十三節
[00:12:55.800 --> 00:12:58.800]  他說他穿著淺了血的衣服
[00:12:58.800 --> 00:13:00.800]  他的名稱為神之道
[00:13:00.800 --> 00:13:02.800]  其實你想一想
[00:13:02.800 --> 00:13:04.800]  他頭上戴著很多冠冕
[00:13:04.800 --> 00:13:05.800]  衣服淺了血
[00:13:05.800 --> 00:13:06.800]  其實有人說
[00:13:06.800 --> 00:13:07.800]  這裡淺了血
[00:13:07.800 --> 00:13:10.800]  是代表他擊殺仇敵之後
[00:13:10.800 --> 00:13:12.800]  敵人的血
[00:13:12.800 --> 00:13:13.800]  代表什麼呢
[00:13:13.800 --> 00:13:14.800]  德性
[00:13:14.800 --> 00:13:16.800]  他很德性
[00:13:16.800 --> 00:13:18.800]  然後他的名稱為什麼呢
[00:13:18.800 --> 00:13:20.800]  神之道
[00:13:20.800 --> 00:13:22.800]  然後這裡有段聖經
[00:13:22.800 --> 00:13:24.800]  在天上的眾君
[00:13:24.800 --> 00:13:25.800]  騎著白馬
[00:13:25.800 --> 00:13:26.800]  穿上了衣
[00:13:26.800 --> 00:13:27.800]  又白又潔
[00:13:27.800 --> 00:13:28.800]  跟隨他
[00:13:28.800 --> 00:13:30.800]  其實有些人跟隨他
[00:13:30.800 --> 00:13:31.800]  然後再下去
[00:13:31.800 --> 00:13:32.800]  我們很快看看這裡
[00:13:32.800 --> 00:13:34.800]  他說有利劍
[00:13:34.800 --> 00:13:37.800]  從他口中出來
[00:13:37.800 --> 00:13:39.800]  也挺好的
[00:13:39.800 --> 00:13:41.800]  有利劍從他口中出來
[00:13:41.800 --> 00:13:43.800]  大家想不想像到
[00:13:43.800 --> 00:13:45.800]  簡直很難
[00:13:45.800 --> 00:13:48.800]  如果我的說話說出來
[00:13:48.800 --> 00:13:49.800]  好像一把劍
[00:13:49.800 --> 00:13:51.800]  也不知道怎樣
[00:13:51.800 --> 00:13:53.800]  會刺到大家
[00:13:53.800 --> 00:13:55.800]  利劍從他口中出來
[00:13:55.800 --> 00:13:56.800]  可以什麼呢
[00:13:56.800 --> 00:13:57.800]  擊殺列國
[00:13:57.800 --> 00:13:59.800]  他必用鐵匠
[00:13:59.800 --> 00:14:00.800]  去管轄他們
[00:14:00.800 --> 00:14:03.800]  他用鐵匠去管轄大地
[00:14:03.800 --> 00:14:05.800]  然後並要
[00:14:05.800 --> 00:14:06.800]  我查有些人說
[00:14:06.800 --> 00:14:09.800]  這個字的粵音叫踩
[00:14:09.800 --> 00:14:13.800]  踩全能神列路的走駕
[00:14:13.800 --> 00:14:16.800]  其實這個是一個形容
[00:14:16.800 --> 00:14:17.800]  形容什麼呢
[00:14:17.800 --> 00:14:18.800]  當時的以色列人
[00:14:18.800 --> 00:14:20.800]  他們會祭葡萄酒
[00:14:20.800 --> 00:14:23.800]  他們採了的葡萄
[00:14:23.800 --> 00:14:25.800]  要放在走駕池裡
[00:14:25.800 --> 00:14:27.800]  是踩的
[00:14:27.800 --> 00:14:31.800]  其實這裡好像是一個比喻
[00:14:31.800 --> 00:14:34.800]  他踩全能者
[00:14:34.800 --> 00:14:39.800]  即是說神好像踩他的仇敵
[00:14:39.800 --> 00:14:41.800]  踩踏他的仇敵
[00:14:41.800 --> 00:14:43.800]  然後他的衣服和大腿上
[00:14:43.800 --> 00:14:45.800]  有明寫著說
[00:14:45.800 --> 00:14:47.800]  萬王之王萬主之主
[00:14:47.800 --> 00:14:48.800]  有人形容
[00:14:48.800 --> 00:14:50.800]  不知道為什麼在大腿上寫
[00:14:50.800 --> 00:14:51.800]  我們也不知道
[00:14:51.800 --> 00:14:53.800]  但有些人說可能在三尾那裡寫
[00:14:53.800 --> 00:14:55.800]  這裡其實是在描述
[00:14:55.800 --> 00:14:59.800]  主是萬王之王萬主之主
[00:14:59.800 --> 00:15:01.800]  如果你綜合整個
[00:15:01.800 --> 00:15:03.800]  剛才我們很快地看這段經文
[00:15:03.800 --> 00:15:05.800]  你看一看
[00:15:05.800 --> 00:15:07.800]  我們的上帝
[00:15:07.800 --> 00:15:09.800]  和我們一直想
[00:15:09.800 --> 00:15:10.800]  即是基督
[00:15:10.800 --> 00:15:12.800]  為我們受苦受難
[00:15:12.800 --> 00:15:13.800]  謙卑
[00:15:13.800 --> 00:15:15.800]  然後好像成為
[00:15:15.800 --> 00:15:17.800]  又降生的瑪俗
[00:15:17.800 --> 00:15:18.800]  很謙卑的形態
[00:15:18.800 --> 00:15:21.800]  有沒有分別呢
[00:15:21.800 --> 00:15:23.800]  很大分別
[00:15:23.800 --> 00:15:25.800]  這個分別是非常大的
[00:15:25.800 --> 00:15:29.800]  我們心裡經常有一個印象
[00:15:29.800 --> 00:15:31.800]  神為我們成就救恩
[00:15:31.800 --> 00:15:33.800]  然後為我們受苦受難
[00:15:33.800 --> 00:15:36.800]  然後去幫助我們
[00:15:36.800 --> 00:15:38.800]  拯救我們的生命
