
[00:00:00.000 --> 00:00:03.580]  好開心能夠同大家一齊來敬拜神
[00:04:54.280 --> 00:04:59.080]  我是又軟弱又懼怕又神戰驚
[00:04:59.080 --> 00:05:01.560]  保羅說我那時候來
[00:05:01.560 --> 00:05:02.840]  我在你們那裡
[00:05:02.840 --> 00:05:05.240]  我是很軟弱
[00:05:05.240 --> 00:05:07.240]  我是懼怕
[00:05:07.240 --> 00:05:09.880]  我是戰驚
[00:05:09.880 --> 00:05:13.480]  保羅這樣來表達自己
[00:05:13.480 --> 00:05:15.480]  其實在哥倫多裡面
[00:05:15.480 --> 00:05:16.440]  你也看到
[00:05:16.440 --> 00:05:18.440]  耶穌基督向保羅顯現
[00:05:18.440 --> 00:05:19.800]  不要怕
[00:05:19.800 --> 00:05:21.000]  如果保羅不怕的話
[00:05:21.000 --> 00:05:22.440]  耶穌基督就不用說了
[00:05:22.440 --> 00:05:26.600]  很清楚知道那時候他存在一個戰驚的心
[00:05:26.600 --> 00:05:29.800]  為什麼保羅來到哥倫多會有這種疲累
[00:05:29.800 --> 00:05:31.800]  這種戰驚呢
[00:05:31.800 --> 00:05:34.920]  我們要看回保羅的宣教旅程
[00:05:34.920 --> 00:05:37.800]  其實每一個地方都是很艱苦的
[00:05:37.800 --> 00:05:40.520]  就說回他第二次的旅程
[00:05:40.520 --> 00:05:43.640]  我們看到保羅去到哥倫多之前
[00:05:43.640 --> 00:05:45.640]  他去過很多地方
[00:05:45.640 --> 00:05:48.520]  譬如前幾個城市他去過就是菲律賓
[00:05:48.520 --> 00:05:50.520]  接著是鐵撒羅尼加
[00:05:50.520 --> 00:05:52.040]  接著是比利亞
[00:05:52.040 --> 00:05:52.920]  雅典
[00:05:52.920 --> 00:05:54.120]  然後到哥倫多
[00:05:54.120 --> 00:05:57.880]  在菲律賓大家都聽過一個很出名的故事
[00:05:57.880 --> 00:06:01.720]  講到保羅、西拉、傳福音被人抓了
[00:06:01.720 --> 00:06:04.120]  官長就將他們打
[00:06:04.120 --> 00:06:06.120]  用棍子打他們
[00:06:06.120 --> 00:06:08.840]  如果你看十六章二十三節
[00:06:08.840 --> 00:06:11.160]  就說打了很多棍子
[00:06:11.160 --> 00:06:13.560]  我想打到他們全身都傷了
[00:06:13.560 --> 00:06:15.560]  然後就把他們關在監獄裡面
[00:06:15.560 --> 00:06:17.560]  就鎖住一個木狗
[00:06:17.560 --> 00:06:19.080]  大家有沒有見過一個木狗
[00:06:19.080 --> 00:06:21.080]  木狗又不是肥的那隻狗
[00:06:21.080 --> 00:06:24.280]  木狗就是有兩塊木
[00:06:24.280 --> 00:06:26.920]  中間的洞夾著你的腳不能動的那隻木狗
[00:06:26.920 --> 00:06:28.920]  大家記不記得
[00:06:28.920 --> 00:06:32.040]  我在阿灣那前幾個禮拜都講過這個故事
[00:06:32.040 --> 00:06:34.040]  他在裡面唱歌
[00:06:34.040 --> 00:06:36.760]  被人打到遍體鱗傷去唱歌
[00:06:36.760 --> 00:06:41.080]  半夜突然間天使來將所有的門打開了
[00:06:41.080 --> 00:06:44.200]  獄官就以為逃犯走了
[00:06:44.200 --> 00:06:46.680]  正是想自殺的時候保羅怎麼說
[00:06:46.680 --> 00:06:49.560]  他說不要傷害自己我們都在這裡
[00:06:49.560 --> 00:06:52.600]  那個獄官很震撼結果信了耶穌
[00:06:52.600 --> 00:06:54.600]  於是第二天
[00:06:54.600 --> 00:06:57.720]  那個警察局就發現搞錯了
[00:06:57.720 --> 00:06:59.720]  這個是羅馬公民不可以打他的
[00:06:59.720 --> 00:07:01.720]  來到就叫他走
[00:07:01.720 --> 00:07:04.280]  保羅他們就去了貼薩羅尼加
[00:07:04.280 --> 00:07:07.160]  你不要以為保羅很輕鬆的走
[00:07:07.160 --> 00:07:09.160]  那時候他被人打到全散了
[00:07:09.160 --> 00:07:11.160]  去到貼薩羅尼加
[00:07:11.160 --> 00:07:14.840]  過了沒多久傳到又被猶太人追逼
[00:07:14.840 --> 00:07:17.720]  他們差點又被人抓了
[00:07:17.720 --> 00:07:21.400]  他們連夜逃走就去到比利亞
[00:07:21.400 --> 00:07:25.800]  比利亞那些人就甘心聽到
[00:07:25.800 --> 00:07:27.800]  那些人很乖
[00:07:27.800 --> 00:07:32.120]  但是貼薩羅尼加的猶太人又過來逼迫他們
[00:07:32.120 --> 00:07:38.280]  於是保羅就留下了西拉和提摩泰去照顧比利亞的信徒
[00:07:38.280 --> 00:07:41.480]  他自己就避開了風頭
[00:07:41.480 --> 00:07:43.480]  就去了雅典
[00:07:43.480 --> 00:07:45.480]  去到雅典
[00:07:45.480 --> 00:07:49.160]  雅典是希臘的文化中心
[00:07:49.160 --> 00:07:51.960]  那裡的人就比較斯文沒有糟蹋保羅
[00:07:51.960 --> 00:07:56.440]  不過他們就不是很聽他的道
[00:07:56.440 --> 00:07:59.320]  沒什麼反應只有幾個人信耶穌
[00:07:59.320 --> 00:08:02.440]  保羅就有一種失望
[00:08:02.440 --> 00:08:06.840]  就從雅典來到哥倫多
[00:08:06.840 --> 00:08:11.720]  這個就是保羅以前的一些經歷
[00:08:11.720 --> 00:08:14.440]  其實都是很困難
[00:08:14.440 --> 00:08:18.360]  他來到哥倫多的時候都是自己一個人
[00:08:18.360 --> 00:08:21.800]  因為西拉和提摩泰還留下了比利亞
[00:08:21.800 --> 00:08:26.040]  而且我們從第十八章第二節看到
[00:08:26.040 --> 00:08:28.360]  其實他經濟上都可能有些困難
[00:08:28.360 --> 00:08:31.640]  因為他提到要投靠一對夫婦
[00:08:31.640 --> 00:08:35.320]  當你投靠人的時候當然自己都不太行
[00:08:35.320 --> 00:08:38.120]  就跟他一起即將盤
[00:08:38.120 --> 00:08:40.920]  你聽到這裡或者會想
[00:08:40.920 --> 00:08:42.440]  保羅真是淒涼
[00:08:42.440 --> 00:08:44.440]  他出身名門
[00:08:44.440 --> 00:08:46.440]  讀過很多書
[00:08:46.440 --> 00:08:48.440]  家庭背景也好
[00:08:48.440 --> 00:08:51.480]  一出生就是羅馬公民
[00:08:51.480 --> 00:08:53.480]  為什麼搞到這麼慘呢?
[00:08:53.480 --> 00:08:59.560]  或者保羅那一刻都有一些感懷身世
[00:08:59.560 --> 00:09:02.360]  發現自己人到中年
[00:09:02.360 --> 00:09:04.760]  但仍然是迎單影隻
[00:09:04.760 --> 00:09:06.760]  滿身傷痕
[00:09:06.760 --> 00:09:08.760]  不勝感嘆
[00:09:08.760 --> 00:09:11.080]  不單止這樣
[00:09:11.080 --> 00:09:14.040]  保羅面對哥倫多城市其實他都害怕
[00:09:14.040 --> 00:09:16.040]  這個城市是一個很大的城市
[00:09:16.040 --> 00:09:18.040]  二十五萬人
[00:09:18.040 --> 00:09:20.040]  那時候的世界二十五萬人就很厲害
[00:09:20.040 --> 00:09:27.400]  他是羅馬帝國阿蓋亞省的首都
[00:09:27.400 --> 00:09:29.400]  是個省府
[00:09:29.400 --> 00:09:31.400]  羅馬帝國有很多省
[00:09:31.400 --> 00:09:35.080]  阿蓋亞、敘利亞、意大利等省
[00:09:35.080 --> 00:09:37.080]  其中一個省
[00:09:37.080 --> 00:09:40.120]  在希臘地區裡面
[00:09:40.120 --> 00:09:42.120]  他是商業中心
[00:09:42.120 --> 00:09:44.120]  亦都是交通樞紐
[00:09:44.120 --> 00:09:46.120]  很重要的一個城市
[00:09:46.120 --> 00:09:50.120]  希臘地區另外一個重要的城市就是雅典
[00:09:50.120 --> 00:09:52.120]  雅典是文化中心
[00:09:52.120 --> 00:09:54.120]  這個就是商業中心
[00:09:54.120 --> 00:09:56.120]  互相輝映
[00:09:56.120 --> 00:10:03.640]  來到這個城市其實是一個很令他擔心的城市
[00:10:03.640 --> 00:10:05.640]  因為這個城市一點都不簡單
[00:10:05.640 --> 00:10:12.360]  如果大家有去過中東旅行
[00:10:12.360 --> 00:10:14.360]  或者希臘一帶去旅行
[00:10:14.360 --> 00:10:20.360]  有機會會看到柯林多的舊址
[00:10:20.360 --> 00:10:22.360]  現在已經變了廢墟
[00:10:22.360 --> 00:10:24.360]  昔日的繁榮
[00:10:24.360 --> 00:10:30.360]  今天只剩下荒煙衰草一片的荒蕪
[00:10:30.360 --> 00:10:34.360]  其實人生就是這樣
[00:10:34.360 --> 00:10:36.360]  很多時候我們為了一份工作
[00:10:36.360 --> 00:10:38.360]  一層樓來拼搏
[00:10:38.360 --> 00:10:40.360]  但你知不知道
[00:10:40.360 --> 00:10:42.360]  將來你的一層樓都會變成現在這樣
[00:10:42.360 --> 00:10:44.360]  六代豪華
[00:10:44.360 --> 00:10:46.360]  春去也
[00:10:46.360 --> 00:10:48.360]  更無消息
[00:10:48.360 --> 00:10:54.360]  所以我們不要將我們的眼光注目在地上
[00:10:54.360 --> 00:10:58.360]  因為地上和世界上所有東西都會過去
[00:10:58.360 --> 00:11:00.360]  你將你的眼光注目在天上
[00:11:00.360 --> 00:11:02.360]  那裏是不朽壞
[00:11:02.360 --> 00:11:06.360]  那裏才是永存的基業
[00:11:06.360 --> 00:11:12.360]  不過在兩千年前柯林多的人沒有想到那麼遠
[00:11:12.360 --> 00:11:16.360]  他們注目在地上創造財富
[00:11:16.360 --> 00:11:18.360]  而且他們的道德非常敗壞
[00:11:18.360 --> 00:11:20.360]  敗壞到出了名
[00:11:20.360 --> 00:11:24.360]  所以如果有人說你是柯林多人就不是讚你
[00:11:24.360 --> 00:11:28.360]  就說你是一個道德敗壞的人
[00:11:28.360 --> 00:11:30.360]  那裏有一個廟
[00:11:30.360 --> 00:11:34.360]  叫 Temple of Aphrodite
[00:11:34.360 --> 00:11:42.360]  Aphrodite 是一個很古怪的廟
[00:11:42.360 --> 00:11:44.360]  裏面有一千個妓女
[00:11:44.360 --> 00:11:46.360]  那些妓女叫妙妓
[00:11:46.360 --> 00:11:48.360]  你去拜神
[00:11:48.360 --> 00:11:52.360]  其中一個環節就是和這些妓女去發生性行為
[00:11:52.360 --> 00:11:56.360]  你看到那個人的心是多麼敗壞
[00:11:56.360 --> 00:11:58.360]  有人告訴我
[00:11:58.360 --> 00:12:02.360]  澳門傳福音是很困難的
[00:12:02.360 --> 00:12:04.360]  澳門有很多賭業
[00:12:04.360 --> 00:12:06.360]  人心好像迷在錢那裏
[00:12:06.360 --> 00:12:08.360]  不聽福音
[00:12:08.360 --> 00:12:10.360]  所以澳門的教會不是很多
[00:12:10.360 --> 00:12:12.360]  每一間都很小
[00:12:12.360 --> 00:12:14.360]  最大一間都有一百人左右
[00:12:14.360 --> 00:12:16.360]  我想柯林多有過之而無不及
[00:12:16.360 --> 00:12:18.360]  所以保羅看到這樣的情況
[00:12:18.360 --> 00:12:20.360]  他心裏面是震驚
[00:12:20.360 --> 00:12:24.360]  怎樣將福音傳給這班人呢
[00:12:24.360 --> 00:12:26.360]  第十八章我們讀過
[00:12:26.360 --> 00:12:30.360]  他首先在猶太人聚居的地方
[00:12:30.360 --> 00:12:32.360]  在會堂裏面傳福音
[00:12:32.360 --> 00:12:34.360]  但是他們不聽
[00:12:34.360 --> 00:12:36.360]  他們拒絕
[00:12:36.360 --> 00:12:38.360]  第六節保羅就這樣說
[00:12:38.360 --> 00:12:40.360]  我們看看保羅說
[00:12:40.360 --> 00:12:42.360]  你們的罪歸到你們自己頭上
[00:12:42.360 --> 00:12:44.360]  與我無干
[00:12:44.360 --> 00:12:48.360]  從今以後我要往外幫人那裏去
[00:12:48.360 --> 00:12:52.360]  保羅好像很眼朗
[00:12:52.360 --> 00:12:54.360]  從今以後我要去往外幫人
[00:12:54.360 --> 00:12:58.360]  事實上在教會歷史看到
[00:12:58.360 --> 00:13:00.360]  這是轉捩點
[00:13:00.360 --> 00:13:04.360]  從這一點開始
[00:13:04.360 --> 00:13:06.360]  福音向外幫人大大展開
[00:13:06.360 --> 00:13:08.360]  越來越多外幫人信
[00:13:08.360 --> 00:13:10.360]  越來越少猶太人信
[00:13:10.360 --> 00:13:14.360]  不過保羅說這句話不容易說
[00:13:14.360 --> 00:13:16.360]  其實不是那麼眼朗
[00:13:16.360 --> 00:13:18.360]  如果你看羅馬書
[00:13:18.360 --> 00:13:20.360]  羅馬書大約是保羅
[00:13:20.360 --> 00:13:22.360]  經過七年後寫的
[00:13:22.360 --> 00:13:24.360]  第九章第三節
[00:13:24.360 --> 00:13:26.360]  你看他怎樣描寫猶太人
[00:13:26.360 --> 00:13:28.360]  為我弟兄
[00:13:28.360 --> 00:13:30.360]  就是那些猶太人
[00:13:30.360 --> 00:13:32.360]  我骨肉之親
[00:13:32.360 --> 00:13:34.360]  就是自己被咒詛
[00:13:34.360 --> 00:13:36.360]  與基督分離我也願意
[00:13:36.360 --> 00:13:40.360]  你試試將這兩節聖經比較
[00:13:40.360 --> 00:13:42.360]  第一節說你們的罪歸你們自己頭上
[00:13:42.360 --> 00:13:44.360]  與我無干
[00:13:44.360 --> 00:13:46.360]  第二節說為了他們
[00:13:46.360 --> 00:13:48.360]  就算我自己入地獄
[00:13:48.360 --> 00:13:50.360]  我自己與基督分離我也願意
[00:13:50.360 --> 00:13:54.360]  你怎樣將這兩節聖經來比較
[00:13:54.360 --> 00:13:56.360]  在這兩節聖經裡面
[00:13:56.360 --> 00:13:59.360]  讓你看到保羅內心的掙扎
[00:13:59.360 --> 00:14:02.360]  那個恐懼
[00:14:02.360 --> 00:14:05.360]  那個不甘情願
[00:14:05.360 --> 00:14:06.360]  還有
[00:14:06.360 --> 00:14:08.360]  如果你再加多一節
[00:14:08.360 --> 00:14:10.360]  就是剛才我們所說的
[00:14:10.360 --> 00:14:12.360]  哥林多前書第二章第三節
[00:14:12.360 --> 00:14:17.360]  我在你們那裡又軟弱又懼怕又甚震驚
[00:14:17.360 --> 00:14:18.360]  所以弟兄姐妹
[00:14:18.360 --> 00:14:21.360]  如果你想明白保羅的內心世界
[00:14:21.360 --> 00:14:23.360]  你看看這三節聖經
[00:14:23.360 --> 00:14:25.360]  你們的罪歸你們頭上
[00:14:25.360 --> 00:14:27.360]  我要往外幫人去
[00:14:27.360 --> 00:14:29.360]  譬如說為了他們
[00:14:29.360 --> 00:14:32.360]  我就算與基督分離我也願意
[00:14:32.360 --> 00:14:35.360]  我軟弱我懼怕我震驚
[00:14:35.360 --> 00:14:39.360]  這個就是保羅的內心世界
[00:14:39.360 --> 00:14:43.360]  我可以用兩句話來形容他的內心世界
[00:14:43.360 --> 00:14:46.360]  就是奸險我奮進
[00:14:46.360 --> 00:14:48.360]  困乏我多情
[00:14:48.360 --> 00:14:52.360]  這兩句話就是新夏詩院校歌的其中兩句
[00:14:52.360 --> 00:14:55.360]  近來被傳媒廣泛的引用
[00:14:55.360 --> 00:15:00.360]  但我覺得這兩句話其實形容使徒保羅是最貼切
[00:15:00.360 --> 00:15:02.360]  奸險我奮進
[00:15:02.360 --> 00:15:04.360]  困乏我多情
[00:15:04.360 --> 00:15:07.360]  其實不單止用他來形容保羅貼切
[00:15:07.360 --> 00:15:09.360]  用他來形容所有的宣教士
[00:15:09.360 --> 00:15:10.360]  傳道人
[00:15:10.360 --> 00:15:13.360]  所有在教會裡中心侍奉的弟兄姐妹
[00:15:13.360 --> 00:15:15.360]  一樣都這麼貼切
[00:15:15.360 --> 00:15:16.360]  當我想起這兩句話
[00:15:16.360 --> 00:15:18.360]  我就想起我們教會裡的一些弟兄姐妹
[00:15:18.360 --> 00:15:24.360]  他們除了從星期一到星期五上班之外
[00:15:24.360 --> 00:15:26.360]  他們在教會裡有很多侍奉
[00:15:26.360 --> 00:15:27.360]  他們參加阿瓦那
[00:15:27.360 --> 00:15:28.360]  他們參加中學
[00:15:28.360 --> 00:15:29.360]  大學
[00:15:29.360 --> 00:15:30.360]  他們主一學
[00:15:30.360 --> 00:15:32.360]  在教會裡有很多的侍工
[00:15:32.360 --> 00:15:34.360]  困乏
[00:15:34.360 --> 00:15:36.360]  但是多情
[00:15:36.360 --> 00:15:41.360]  這個似乎就是我們侍奉主基督徒的一個心路歷程
[00:15:41.360 --> 00:15:45.360]  其實我向他們致敬
[00:15:45.360 --> 00:15:48.360]  我又覺得神好恩報我們教會
[00:15:48.360 --> 00:15:51.360]  給我們這些這麼好的弟兄姐妹
[00:15:51.360 --> 00:15:53.360]  我們一起侍奉
[00:15:53.360 --> 00:15:56.360]  在這裡我特別鼓勵大家
[00:15:56.360 --> 00:15:59.360]  弟兄姐妹為我們的宣教士禱告
[00:15:59.360 --> 00:16:02.360]  每一個宣教士到一個新的工場
[00:16:02.360 --> 00:16:04.360]  或者他離開那個工場的時候
[00:16:04.360 --> 00:16:06.360]  他都有這種困乏
[00:16:06.360 --> 00:16:09.360]  多情的一種心境
[00:16:09.360 --> 00:16:11.360]  是不容易的
[00:16:11.360 --> 00:16:12.360]  每一個傳道人
[00:16:12.360 --> 00:16:14.360]  每一個中心侍奉主的長輩
[00:16:14.360 --> 00:16:16.360]  在教會裡面的
[00:16:16.360 --> 00:16:18.360]  或者是信徒
[00:16:18.360 --> 00:16:20.360]  我們都要為他禱告
[00:16:20.360 --> 00:16:22.360]  求上帝賜給他們力量
[00:16:22.360 --> 00:16:24.360]  能夠在艱難當中
[00:16:24.360 --> 00:16:25.360]  能夠奮進
[00:16:25.360 --> 00:16:26.360]  在困乏當中
[00:16:26.360 --> 00:16:29.360]  保持對神對人的愛心
[00:16:29.360 --> 00:16:32.360]  拿保羅在那個環境
[00:16:32.360 --> 00:16:34.360]  面對這樣的逆境
[00:16:34.360 --> 00:16:35.360]  覺得軟弱
[00:16:35.360 --> 00:16:36.360]  懼怕戰驚的時候
[00:16:36.360 --> 00:16:38.360]  耶穌基督就臨到他那裡
[00:16:38.360 --> 00:16:40.360]  一個意象當中
[00:16:40.360 --> 00:16:42.360]  耶穌基督對他說
[00:16:44.360 --> 00:16:48.360]  在十八章九至十節
[00:16:48.360 --> 00:16:50.360]  主在意象中對保羅說
[00:16:50.360 --> 00:16:52.360]  不要怕
[00:16:52.360 --> 00:16:53.360]  只管說
[00:16:53.360 --> 00:16:55.360]  不要閉口
[00:16:55.360 --> 00:16:57.360]  有我與你同在
[00:16:57.360 --> 00:16:59.360]  必無人下手害你
[00:16:59.360 --> 00:17:01.360]  因為在這城裡
[00:17:01.360 --> 00:17:03.360]  我有許多的百姓
[00:17:03.360 --> 00:17:05.360]  這裡耶穌基督說了兩件事
[00:17:05.360 --> 00:17:06.360]  給保羅知道
[00:17:06.360 --> 00:17:07.360]  第一
[00:17:07.360 --> 00:17:10.360]  就是我與你同在
[00:17:13.360 --> 00:17:15.360]  如果你看舊約聖經
[00:17:15.360 --> 00:17:16.360]  你會發現
[00:17:16.360 --> 00:17:18.360]  很多很出名的歷史人物
[00:17:18.360 --> 00:17:21.360]  都親自聽過上帝這句話
[00:17:21.360 --> 00:17:23.360]  我必與你同在
[00:17:23.360 --> 00:17:24.360]  你記不記得
[00:17:24.360 --> 00:17:26.360]  我第一年前講雅各
[00:17:26.360 --> 00:17:27.360]  在一個篇道裡
[00:17:27.360 --> 00:17:30.360]  講雅各逃避他的哥哥的時候
[00:17:30.360 --> 00:17:31.360]  在曠野
[00:17:31.360 --> 00:17:33.360]  上帝在夢中向他顯現
[00:17:33.360 --> 00:17:35.360]  我必與你同在
[00:17:35.360 --> 00:17:37.360]  如果你再看聖經
[00:17:37.360 --> 00:17:38.360]  看下去
[00:17:38.360 --> 00:17:39.360]  摩西
[00:17:39.360 --> 00:17:41.360]  上帝要摩西帶領以色列出埃及
[00:17:41.360 --> 00:17:42.360]  摩西說我不行
[00:17:42.360 --> 00:17:44.360]  上帝說我必與你同在
[00:17:44.360 --> 00:17:45.360]  跟著約書亞
[00:17:45.360 --> 00:17:47.360]  如果你有參加
[00:17:47.360 --> 00:17:50.360]  兩個月前的聖經人物
[00:17:50.360 --> 00:17:53.360]  上帝說你要剛強壯膽
[00:17:53.360 --> 00:17:55.360]  我必與你同在
[00:17:55.360 --> 00:17:56.360]  跟著你看
[00:17:56.360 --> 00:17:58.360]  事司機顛
[00:17:58.360 --> 00:18:01.360]  上帝興起機顛去救以色列人
[00:18:01.360 --> 00:18:03.360]  我必與你同在
[00:18:03.360 --> 00:18:04.360]  大衛
[00:18:04.360 --> 00:18:05.360]  上帝說我必與你同在
[00:18:05.360 --> 00:18:06.360]  所羅門
[00:18:06.360 --> 00:18:08.360]  上帝說我必與你同在
[00:18:08.360 --> 00:18:09.360]  耶利米
[00:18:09.360 --> 00:18:10.360]  年輕的時候
[00:18:10.360 --> 00:18:11.360]  上帝呼召他
[00:18:11.360 --> 00:18:13.360]  我必與你同在
[00:18:13.360 --> 00:18:14.360]  聽見沒有
[00:18:14.360 --> 00:18:15.360]  這句話
