
[00:00:00.000 --> 00:00:02.680]  今天想和大家分享的
[00:08:04.360 --> 00:08:08.440]  基本上就是在說羅亞出方舟之後的情況
[00:08:08.440 --> 00:08:11.040]  就是天下人的口音、語言都是一樣
[00:08:11.040 --> 00:08:15.200]  就是因為羅亞的家庭這樣繁衍出去
[00:08:15.200 --> 00:08:17.520]  但是我們就看看
[00:08:17.520 --> 00:08:19.200]  第二節就開始
[00:08:19.200 --> 00:08:23.520]  就說到人類有他自己的一種想法
[00:08:23.520 --> 00:08:24.960]  就是當時有一班人
[00:08:24.960 --> 00:08:27.760]  他們向東邊遷移的時候
[00:08:27.760 --> 00:08:30.040]  去到士那地
[00:08:30.040 --> 00:08:32.400]  這個士那地值得我們留意
[00:08:32.400 --> 00:08:36.960]  其實士那地就是巴比倫
[00:08:36.960 --> 00:08:39.360]  如果我們了解到歷史的時候
[00:08:39.360 --> 00:08:43.080]  我們知道巴比倫是一個所謂文明的古國
[00:08:43.080 --> 00:08:46.680]  巴比倫他們有很多偉大的建築
[00:08:46.680 --> 00:08:50.040]  巴比倫的天文學、占星學
[00:08:50.040 --> 00:08:52.480]  他們都是很出色的
[00:08:52.480 --> 00:08:54.880]  而相傳士那地這個地方
[00:08:54.880 --> 00:08:59.800]  就是世界上其中一個最早開發的城市
[00:08:59.800 --> 00:09:02.400]  如果是一個這樣的情況的時候
[00:09:02.400 --> 00:09:04.680]  士那地是一片平原
[00:09:04.680 --> 00:09:06.080]  在一片平原裡面
[00:09:06.080 --> 00:09:07.920]  人開始要聚居
[00:09:07.920 --> 00:09:10.560]  人開始要聚集
[00:09:10.560 --> 00:09:16.200]  他們就希望去顯揚他們自己的心明星
[00:09:16.200 --> 00:09:19.560]  我們下一章看第三節
[00:09:19.560 --> 00:09:21.440]  你留意第三節
[00:09:21.440 --> 00:09:23.360]  人開始聚集的時候
[00:09:23.360 --> 00:09:27.280]  就會彼此商量
[00:09:27.280 --> 00:09:29.080]  商量什麼呢?
[00:09:29.080 --> 00:09:31.360]  他第三和第四節都是說
[00:09:31.360 --> 00:09:34.120]  內霸!我們要做什麼?
[00:09:34.120 --> 00:09:35.960]  內霸!我們要做什麼?
[00:09:35.960 --> 00:09:37.120]  其實真的很棒的
[00:09:37.120 --> 00:09:39.240]  當時天下的語言是一樣的
[00:09:39.240 --> 00:09:40.880]  口音也是一樣的
[00:09:40.880 --> 00:09:43.280]  所以如果你說一呼就百應
[00:09:43.280 --> 00:09:46.400]  要做一件事的時候很容易做得成
[00:09:46.400 --> 00:09:47.320]  他要做什麼呢?
[00:09:47.320 --> 00:09:49.000]  第一件事我們要做磚
[00:09:49.000 --> 00:09:50.960]  將磚燒透
[00:09:50.960 --> 00:09:53.000]  然後將磚當石頭
[00:09:53.000 --> 00:09:56.040]  有張石漆當灰泥
[00:09:56.040 --> 00:09:58.440]  原來這裡其實是在說
[00:09:58.440 --> 00:10:01.960]  他們是在用當時一種新的科技
[00:10:01.960 --> 00:10:03.840]  做磚的技術
[00:10:03.840 --> 00:10:06.280]  我們今天覺得做磚有什麼特別呢?
[00:10:06.280 --> 00:10:07.480]  但是你要想一下
[00:10:07.480 --> 00:10:08.880]  古代的時候
[00:10:08.880 --> 00:10:11.800]  他們最初蓋房子最多是用草、泥
[00:10:11.800 --> 00:10:13.560]  最厲害是用石頭
[00:10:13.560 --> 00:10:15.400]  但是他們從來沒有想過做磚
[00:10:15.400 --> 00:10:17.760]  因為有做磚的技術的時候
[00:10:17.760 --> 00:10:22.280]  他就可以將那個建築一直建上去
[00:10:22.280 --> 00:10:24.760]  其實我們中國萬里長城也是很聰明的
[00:10:24.760 --> 00:10:27.360]  都是要用磚來砌的
[00:10:27.360 --> 00:10:29.560]  他動用這麼多的工人
[00:10:29.560 --> 00:10:31.400]  用這麼多的人力物力
[00:10:31.400 --> 00:10:34.000]  去做一座萬里長城
[00:10:34.000 --> 00:10:36.240]  那當然萬里長城是做什麼的呢?
[00:10:36.240 --> 00:10:39.600]  原本就是說用來抵禦外敵的
[00:10:39.600 --> 00:10:40.200]  是不是?
[00:10:40.200 --> 00:10:41.480]  這個是他的目的
[00:10:41.480 --> 00:10:43.840]  但是他現在要做一座什麼呢?
[00:10:43.840 --> 00:10:44.800]  第四節說
[00:10:44.800 --> 00:10:49.560]  他要做一座城和一座塔
[00:10:49.560 --> 00:10:52.480]  那城和塔其實是兩樣東西
[00:10:52.480 --> 00:10:53.760]  城是做什麼呢?
[00:10:53.760 --> 00:10:56.680]  城就是我們要聚居在一起
[00:10:56.680 --> 00:10:59.760]  我們可以彼此守望、彼此保護
[00:10:59.760 --> 00:11:01.080]  外敵來到的時候
[00:11:01.080 --> 00:11:02.640]  我們有一群人在的時候
[00:11:02.640 --> 00:11:04.600]  不容易被人攻擊
[00:11:04.600 --> 00:11:06.000]  塔呢?
[00:11:06.000 --> 00:11:07.280]  塔
[00:11:07.280 --> 00:11:10.040]  如果就這樣不看歷史背景
[00:11:10.040 --> 00:11:12.480]  塔就通常是比較高的地方
[00:11:12.480 --> 00:11:15.400]  就可以遠眺遠的地方
[00:11:15.400 --> 00:11:17.600]  那就可以保衛自己的地方
[00:11:17.600 --> 00:11:20.360]  那這個就是塔
[00:11:20.360 --> 00:11:21.800]  但是呢
[00:11:21.800 --> 00:11:23.520]  原來他在這裡說
[00:11:23.520 --> 00:11:24.800]  特別在第四節說
[00:11:24.800 --> 00:11:26.880]  這個是塔頂通天
[00:11:26.880 --> 00:11:28.160]  為了要做什麼呢?
[00:11:28.160 --> 00:11:29.400]  他們是這麼說的
[00:11:29.400 --> 00:11:32.320]  是為了要傳揚我們的名
[00:11:32.320 --> 00:11:36.400]  免得我們分散在全地上
[00:11:36.400 --> 00:11:37.880]  很明顯這句話
[00:11:37.880 --> 00:11:39.600]  就是沖著神來說的
[00:11:39.600 --> 00:11:42.360]  神就是說要將所有的人
[00:11:42.360 --> 00:11:46.320]  生養眾多遍佈全地
[00:11:46.320 --> 00:11:48.360]  但是你現在這樣說的時候
[00:11:48.360 --> 00:11:50.520]  免得我們分散在全地上
[00:11:50.520 --> 00:11:54.320]  這句話本身就是沖著神的命令來說
[00:11:54.320 --> 00:11:56.320]  我就是不聽神的命令
[00:11:56.320 --> 00:11:58.480]  我就是不當神的命令是命令
[00:11:58.480 --> 00:12:00.680]  我們既然有這樣的技術
[00:12:00.680 --> 00:12:01.880]  我們可以做磚
[00:12:01.880 --> 00:12:03.440]  我們可以造城保護自己
[00:12:03.440 --> 00:12:06.040]  我們可以做塔底與外敵
[00:12:06.040 --> 00:12:08.840]  我們還用聽神說嗎?
[00:12:08.840 --> 00:12:11.920]  我們沒有什麼需要再聽神說
[00:12:11.920 --> 00:12:13.080]  我們有這樣的能力
[00:12:13.080 --> 00:12:14.040]  這樣的技術
[00:12:14.040 --> 00:12:15.360]  我們有同一個語言
[00:12:15.360 --> 00:12:18.080]  我們一起同心去做這件事的時候
[00:12:18.080 --> 00:12:20.600]  什麼都做得成
[00:12:20.600 --> 00:12:21.080]  不過呢
[00:12:21.080 --> 00:12:22.680]  第五節很有趣
[00:12:22.680 --> 00:12:25.240]  第五節很幽默
[00:12:25.240 --> 00:12:27.160]  耶和華降臨
[00:12:27.160 --> 00:12:29.680]  其實這個是新修訂本
[00:12:29.680 --> 00:12:30.920]  如果你看回和合本
[00:12:30.920 --> 00:12:34.640]  是耶和華向下看他們做什麼
[00:12:34.640 --> 00:12:38.600]  看一看世人所做的成和塔
[00:12:38.600 --> 00:12:39.840]  很明顯
[00:12:39.840 --> 00:12:41.040]  在神的眼中
[00:12:41.040 --> 00:12:43.360]  你們在搞事
[00:12:43.360 --> 00:12:45.440]  你們搞到什麼
[00:12:45.440 --> 00:12:46.680]  你做下去
[00:12:46.680 --> 00:12:47.920]  我還是看一下你搞什麼
[00:12:47.920 --> 00:12:50.400]  你以為你自己很高嗎?
[00:12:50.400 --> 00:12:52.720]  後來我真的去研究一下
[00:12:52.720 --> 00:12:54.240]  究竟塔的樣子是怎樣的
[00:12:54.240 --> 00:12:56.200]  如果你上網打巴別塔
[00:12:56.200 --> 00:12:57.680]  或者是英文
[00:12:57.680 --> 00:12:59.360]  你會看到很多圖
[00:12:59.360 --> 00:13:00.920]  我現在就找一個
[00:13:00.920 --> 00:13:03.240]  比較近磅的圖給大家看
[00:13:03.240 --> 00:13:04.560]  下一張
[00:13:04.560 --> 00:13:06.000]  左手邊這個圖
[00:13:06.000 --> 00:13:07.880]  就應該是巴別塔的圖
[00:13:07.880 --> 00:13:08.600]  這個圖呢
[00:13:08.600 --> 00:13:10.840]  其實他們不是純粹一個塔來的
[00:13:10.840 --> 00:13:11.840]  事實上
[00:13:11.840 --> 00:13:14.440]  其實它是一座神廟來的
[00:13:14.440 --> 00:13:15.480]  這個神廟呢
[00:13:15.480 --> 00:13:17.440]  其實有很多的樓級
[00:13:17.440 --> 00:13:19.320]  一步一步上去的
[00:13:19.320 --> 00:13:21.240]  這個神廟最終的目的
[00:13:21.240 --> 00:13:22.560]  最高的地方
[00:13:22.560 --> 00:13:24.240]  就是上面的祭司
[00:13:24.240 --> 00:13:27.040]  要和上面的上天
[00:13:27.040 --> 00:13:28.200]  有一個緊密的聯繫
[00:13:28.200 --> 00:13:29.520]  好像祭司
[00:13:29.520 --> 00:13:31.640]  有些像上到去祭司那裡
[00:13:31.640 --> 00:13:35.800]  去和天上的神去聯合的
[00:13:35.800 --> 00:13:36.880]  你左
[00:13:36.880 --> 00:13:38.360]  很小的不過你看一下
[00:13:38.360 --> 00:13:40.760]  其實它說這個塔的位置
[00:13:40.760 --> 00:13:43.440]  比起古金字塔來說
[00:13:43.440 --> 00:13:44.520]  它不是很大
[00:13:44.520 --> 00:13:45.840]  如果在埃及那個
[00:13:45.840 --> 00:13:46.840]  法老的金字塔
[00:13:46.840 --> 00:13:48.680]  大過它很多的
[00:13:48.680 --> 00:13:49.800]  所以大概呢
[00:13:49.800 --> 00:13:52.360]  它就說這個塔的大小
[00:13:52.360 --> 00:13:56.080]  就好像一個美式足球場那麼大
[00:13:56.080 --> 00:13:57.240]  就是那個範圍
[00:13:57.240 --> 00:14:00.000]  那其實也不是說真的很大
[00:14:00.000 --> 00:14:01.440]  真的不是很大
[00:14:01.440 --> 00:14:02.880]  但是這個復原圖呢
[00:14:02.880 --> 00:14:04.720]  給我們看到一樣東西就是
[00:14:04.720 --> 00:14:06.240]  其實這個塔本身
[00:14:06.240 --> 00:14:08.120]  除了說純粹
[00:14:08.120 --> 00:14:09.080]  那個城呢
[00:14:09.080 --> 00:14:12.160]  那個城就應該是圍繞著這個塔
[00:14:12.160 --> 00:14:13.520]  而建的
[00:14:13.520 --> 00:14:15.360]  而這個塔本身呢
[00:14:15.360 --> 00:14:16.400]  就是有一個
[00:14:16.400 --> 00:14:20.000]  是和神去溝通的意思
[00:14:20.000 --> 00:14:21.240]  就是說它要
[00:14:21.240 --> 00:14:24.560]  高上去和神溝通的意思
[00:14:24.560 --> 00:14:26.080]  看回這個圖的時候呢
[00:14:26.080 --> 00:14:28.840]  就給我們有一些的思想
[00:14:28.840 --> 00:14:30.640]  這個塔很可能就是
[00:14:30.640 --> 00:14:34.960]  米所波大米裡面的一個古廟
[00:14:34.960 --> 00:14:37.320]  與當時巴比倫的建築相似的
[00:14:37.320 --> 00:14:39.080]  形狀就好像金字塔
[00:14:39.080 --> 00:14:41.320]  四邊是有樓梯和斜坡
[00:14:41.320 --> 00:14:43.760]  長闊均為90公尺
[00:14:43.760 --> 00:14:47.280]  就是整個城市裡面的焦點
[00:14:47.280 --> 00:14:50.320]  所以這段經文記載的人為
[00:14:50.320 --> 00:14:52.320]  自己的偉大建造
[00:14:52.320 --> 00:14:54.240]  就是建造這座紀念塔
[00:14:54.240 --> 00:14:55.840]  就要所有城的人
[00:14:55.840 --> 00:14:58.880]  都是看著這座塔
[00:14:58.880 --> 00:15:03.080]  將這座塔奉為它這個城裡面的守護者
[00:15:05.080 --> 00:15:06.160]  我們留意
[00:15:06.160 --> 00:15:09.720]  其實在這段經文裡面
[00:15:09.720 --> 00:15:12.960]  我們看到一個很重要的第五節
[00:15:12.960 --> 00:15:14.680]  就是耶和華下來
[00:15:14.680 --> 00:15:18.240]  要去看看這群人所建造的城
[00:15:18.240 --> 00:15:20.360]  和建造的塔
[00:15:20.360 --> 00:15:21.440]  這一節呢
[00:15:21.440 --> 00:15:24.440]  如果在這十節經文裡面
[00:15:24.440 --> 00:15:25.760]  這九節經文裡面
[00:15:25.760 --> 00:15:28.160]  是最精彩的那一節
[00:15:28.160 --> 00:15:29.240]  第五節
[00:15:29.240 --> 00:15:32.920]  因為當人在做塔和城要達到天庭的時候
[00:15:32.920 --> 00:15:34.960]  那時候的塔或者城
[00:15:34.960 --> 00:15:37.360]  在人看來都已經很壯觀
[00:15:37.360 --> 00:15:38.440]  很高大
[00:15:38.440 --> 00:15:40.960]  在現代的摩登大樓來看
[00:15:40.960 --> 00:15:42.480]  如果我們想像一下
[00:15:42.480 --> 00:15:44.800]  現在我們再建造一座塔
[00:15:44.800 --> 00:15:45.800]  或者一個建築物
[00:15:45.800 --> 00:15:48.080]  你真是很有趣的
[00:15:48.080 --> 00:15:49.360]  我就是發現
[00:15:49.360 --> 00:15:52.520]  我們很多人喜歡建高樓
[00:15:52.520 --> 00:15:55.800]  還有不斷那些樓越來越高
[00:15:55.800 --> 00:15:57.840]  就這樣說香港為例
[00:15:57.840 --> 00:15:59.120]  以前小時候
[00:15:59.120 --> 00:16:03.280]  我們小時候看下大廈那個圓孤窿那個是很高的
[00:16:03.280 --> 00:16:05.760]  以前有合夥中心也很高的
[00:16:05.760 --> 00:16:08.960]  現在越來越是建很高的地方
[00:16:08.960 --> 00:16:11.720]  其實那些樓越來越建得高
[00:16:11.720 --> 00:16:14.160]  當然有那個原因
[00:16:14.160 --> 00:16:15.160]  原因就是什麼呢
[00:16:15.160 --> 00:16:16.960]  景觀好
[00:16:16.960 --> 00:16:17.880]  但是其實呢
[00:16:17.880 --> 00:16:19.240]  樓建得越來越高
[00:16:19.240 --> 00:16:20.680]  在城市來講
[00:16:20.680 --> 00:16:22.720]  就是一個大問題
[00:16:22.720 --> 00:16:23.560]  你想一下是不是
[00:16:23.560 --> 00:16:26.680]  你建了一座樓在那個海前面建了樓
[00:16:26.680 --> 00:16:28.800]  就封鎖了後面的東西
[00:16:28.800 --> 00:16:29.560]  還有呢
[00:16:29.560 --> 00:16:32.560]  你會令到我們整個城市那個生態
[00:16:32.560 --> 00:16:34.080]  是有很大的變化
[00:16:34.080 --> 00:16:36.560]  其實你想一下建高樓是什麼意思呢
[00:16:36.560 --> 00:16:39.120]  建高樓就是說我們有這樣的技術
[00:16:39.120 --> 00:16:40.480]  我們有這樣的能力
[00:16:40.480 --> 00:16:45.000]  建高樓就是要說我們是很威的
[00:16:45.000 --> 00:16:47.480]  所以其實香港也不算
[00:16:47.480 --> 00:16:50.120]  原來世界最高的樓早幾年
[00:16:50.120 --> 00:16:54.800]  就是在那個中東
[00:16:54.800 --> 00:16:57.720]  你知道中東那個沙地阿拉伯
[00:16:57.720 --> 00:16:59.560]  他真的是很建高樓的
[00:16:59.560 --> 00:17:03.120]  所以其實你想一下
[00:17:03.120 --> 00:17:05.200]  如果我講俗一點
[00:17:05.200 --> 00:17:06.720]  很傻而已
[00:17:06.720 --> 00:17:08.920]  那個是沙漠
[00:17:08.920 --> 00:17:09.960]  沒有水
[00:17:09.960 --> 00:17:11.240]  他建這麼高的樓
[00:17:11.240 --> 00:17:12.360]  他建來做什麼呢
[00:17:12.360 --> 00:17:14.600]  沒有人和他爭的
[00:17:14.600 --> 00:17:17.760]  但是最高的樓就是代表什麼
[00:17:17.760 --> 00:17:22.920]  最高的樓就是代表那種虛榮
[00:17:22.920 --> 00:17:24.440]  那種成功感
[00:17:24.440 --> 00:17:26.320]  我們做得到了
[00:17:26.320 --> 00:17:31.360]  我們可以技術上建到這麼高的樓
[00:17:31.360 --> 00:17:32.880]  其實你想一下
[00:17:32.880 --> 00:17:35.840]  建高樓其實只是一個表象
[00:17:35.840 --> 00:17:37.000]  自古以來
[00:17:37.000 --> 00:17:39.480]  人類總是用各種的方法
[00:17:39.480 --> 00:17:43.360]  去宣揚自己的成就
[00:17:43.360 --> 00:17:44.520]  你想一下是不是
[00:17:44.520 --> 00:17:46.880]  如果你的子女有一樣東西厲害的
[00:17:46.880 --> 00:17:48.680]  你會不會都會告訴別人
