
[00:00:00.000 --> 00:00:05.960]  我想在座當中有不少弟兄姊妹仍然會記得
[00:02:40.320 --> 00:02:45.680]  就好像今天有很多不同國家的城市
[00:02:45.680 --> 00:02:48.600]  它某一個地方是一個大學城
[00:02:48.600 --> 00:02:52.080]  讀書的人除了去那個地方讀大學
[00:02:52.080 --> 00:02:53.960]  他們也會生活在那裡
[00:02:53.960 --> 00:02:57.040]  可能大家認識不少的親戚朋友
[00:02:57.040 --> 00:02:59.160]  可能也是因為他求學的時候
[00:02:59.160 --> 00:03:03.080]  就住在那個地方成為一個大學城
[00:03:03.080 --> 00:03:05.840]  雅典就是當時一個這樣的地方
[00:03:05.840 --> 00:03:10.120]  尋求學問的人都聚集在那個地方
[00:03:10.120 --> 00:03:13.080]  除了去尋求學問之外
[00:03:13.080 --> 00:03:18.360]  我們在四王傳第十七章前的部分就看到了
[00:03:18.360 --> 00:03:22.720]  在那個地方有很多的偶像
[00:03:22.720 --> 00:03:26.480]  普羅看到的時候心裡面很難過
[00:03:26.480 --> 00:03:27.080]  為什麼呢?
[00:03:27.080 --> 00:03:31.080]  因為這些人他們未能夠有機會認識神
[00:03:31.080 --> 00:03:34.440]  他們去敬拜一些偶像
[00:03:34.440 --> 00:03:38.880]  因為雅典這個地方這麼多人來尋求學問
[00:03:38.880 --> 00:03:41.560]  所以他們這個城市有一個特色
[00:03:41.560 --> 00:03:45.560]  就是在街上很容易會看到一些人聚在一起
[00:03:45.560 --> 00:03:46.720]  在那裡討論
[00:03:46.720 --> 00:03:49.720]  為了一件可能的事情
[00:03:49.720 --> 00:03:52.520]  他們想知道學習的知識
[00:03:52.520 --> 00:03:54.240]  就大家在那裡討論
[00:03:54.240 --> 00:03:56.360]  所以普羅去到的時候
[00:03:56.360 --> 00:04:00.520]  他就將耶穌基督向雅典人介紹
[00:04:00.520 --> 00:04:02.720]  很快就引起人注意
[00:04:02.720 --> 00:04:06.240]  他們聽到普羅所說的那些
[00:04:06.240 --> 00:04:09.680]  好像跟他們以往聽的有不同
[00:04:09.680 --> 00:04:12.880]  因為討論到有死人復活的問題
[00:04:12.880 --> 00:04:17.000]  究竟有沒有可能是死人復活的呢?
[00:04:17.000 --> 00:04:20.080]  所以就引起了一番討論
[00:04:20.080 --> 00:04:22.080]  也因為這樣的緣故
[00:04:22.080 --> 00:04:24.760]  普羅就吸引了一些群眾
[00:04:24.760 --> 00:04:27.200]  來聽他的講論
[00:04:27.200 --> 00:04:29.600]  而在第二十二節裡面
[00:04:29.600 --> 00:04:30.960]  我們可以看到
[00:04:30.960 --> 00:04:35.280]  普羅當時就站在阿勒巴古當中
[00:04:35.280 --> 00:04:39.360]  阿勒巴古是什麼地方呢?
[00:04:39.360 --> 00:04:43.080]  阿勒巴古在拉丁文裡面
[00:04:43.080 --> 00:04:46.240]  稱為馬斯的山
[00:04:46.240 --> 00:04:47.840]  馬斯是什麼呢?
[00:04:47.840 --> 00:04:52.000]  馬斯其實就是在希臘神話裡面
[00:04:52.000 --> 00:04:53.600]  一個戰神
[00:04:53.600 --> 00:04:56.520]  就是去打仗的
[00:04:56.520 --> 00:04:59.320]  我們知道在希臘的神話裡面
[00:04:59.320 --> 00:05:02.360]  有很多不同的神
[00:05:02.360 --> 00:05:07.880]  就是當他們看星座的時候
[00:05:07.880 --> 00:05:11.000]  就有很多這些希臘神話裡面的神
[00:05:11.000 --> 00:05:12.840]  都跑出來了
[00:05:12.840 --> 00:05:20.080]  阿勒巴古除了代表著戰神的山之外
[00:05:20.080 --> 00:05:23.480]  他其實也是當時在雅典
[00:05:23.480 --> 00:05:25.880]  或者在整個希臘當中
[00:05:25.880 --> 00:05:27.520]  是一個法庭
[00:05:27.520 --> 00:05:29.720]  是一個議會
[00:05:29.720 --> 00:05:31.480]  這個議會裡面
[00:05:31.480 --> 00:05:34.600]  他們所有的人都是精英
[00:05:34.600 --> 00:05:35.320]  可以這麼說
[00:05:35.320 --> 00:05:39.280]  可能類似我們今天的立法會
[00:05:39.280 --> 00:05:41.880]  應該是有精英的
[00:05:41.880 --> 00:05:42.880]  不過呢
[00:05:42.880 --> 00:05:45.760]  講到這裡還是不太想講香港的立法會
[00:05:45.760 --> 00:05:47.880]  因為講起來就氣頂了
[00:05:47.880 --> 00:05:49.480]  所以就不講了
[00:05:49.480 --> 00:05:52.120]  但是當時的阿勒巴古
[00:05:52.120 --> 00:05:55.800]  就是挑選了大概三十人
[00:05:55.800 --> 00:05:57.200]  這些精英
[00:05:57.200 --> 00:06:02.040]  他們在那個地方進行一些重大案件的審理
[00:06:02.040 --> 00:06:07.240]  而保羅就在那裡去陳明這個信仰
[00:06:07.240 --> 00:06:08.440]  所以剛才講到
[00:06:08.440 --> 00:06:13.480]  這個雅典和香港有很多相似的地方
[00:06:13.480 --> 00:06:16.360]  相似的就是在雅典裡面
[00:06:16.360 --> 00:06:19.160]  資訊的流通是非常快
[00:06:19.160 --> 00:06:21.000]  原因就是因為很多的人
[00:06:21.000 --> 00:06:24.120]  很喜歡聚在一起討論、聊天
[00:06:24.120 --> 00:06:25.920]  所以一件事情
[00:06:25.920 --> 00:06:28.280]  經過大家一邊傳一邊傳
[00:06:28.280 --> 00:06:31.120]  很快就傳遞開去了
[00:06:31.120 --> 00:06:32.960]  今時今日的香港
[00:06:32.960 --> 00:06:34.960]  或者很多發達的城市
[00:06:34.960 --> 00:06:37.400]  資訊的傳遞當然是很快的
[00:06:37.400 --> 00:06:39.520]  真的消息很快又可以傳開
[00:06:39.520 --> 00:06:42.240]  假的消息又可以很快的傳開
[00:06:42.240 --> 00:06:44.600]  特別有時候有些弟兄姊妹收到
[00:06:44.600 --> 00:06:46.720]  哪裡有大減價?
[00:06:46.720 --> 00:06:48.160]  是職員價
[00:06:48.160 --> 00:06:50.480]  你講出這個職員編號就可以了
[00:06:50.480 --> 00:06:51.720]  誰知道你可能托到去
[00:06:51.720 --> 00:06:53.600]  原來才知道是假的
[00:06:53.600 --> 00:06:55.440]  真的消息傳得快
[00:06:55.440 --> 00:06:57.920]  假的消息又傳得快
[00:06:57.920 --> 00:07:00.920]  人受教育的機會越來越多
[00:07:00.920 --> 00:07:04.080]  雅典是一個尋求學問的地方
[00:07:04.080 --> 00:07:07.600]  會不會因為人尋求學問越來越多
[00:07:07.600 --> 00:07:11.520]  對於宗教的需求興趣會減低呢?
[00:07:11.520 --> 00:07:13.600]  在現實裡面告訴我們
[00:07:13.600 --> 00:07:15.120]  是不會的
[00:07:15.120 --> 00:07:16.960]  雅典就是一個例子
[00:07:16.960 --> 00:07:18.760]  雖然他們尋求學問
[00:07:18.760 --> 00:07:23.080]  但是他們同樣尋求宗教信仰
[00:07:23.080 --> 00:07:26.840]  我們看看我們今時今日的香港
[00:07:26.840 --> 00:07:30.760]  我們看來應該比起我們的上一輩再上一輩
[00:07:30.760 --> 00:07:34.120]  受教育的機會應該多了很多
[00:07:34.120 --> 00:07:39.960]  但是我們對於信仰的需求會不會減少呢?
[00:07:39.960 --> 00:07:41.240]  其實是不會的
[00:07:41.240 --> 00:07:45.960]  當然有些人可能覺得有所謂體制的信仰
[00:07:45.960 --> 00:07:48.200]  未必有很多人去
[00:07:48.200 --> 00:07:50.400]  但是沒有體制的信仰
[00:07:50.400 --> 00:07:52.440]  可能有很多人有興趣
[00:07:52.440 --> 00:07:54.040]  譬如什麼呢?
[00:07:54.040 --> 00:07:57.800]  可能在你身邊的朋友、同事
[00:07:57.800 --> 00:07:59.840]  他們會很有興趣去看看
[00:07:59.840 --> 00:08:03.440]  今年我熟悉什麼生肖
[00:08:03.440 --> 00:08:06.440]  然後說那個人又熟悉另一個生肖
[00:08:06.440 --> 00:08:08.400]  嚇唬我
[00:08:08.400 --> 00:08:11.920]  又會去看看星座
[00:08:11.920 --> 00:08:14.560]  又可能會去占卜
[00:08:14.560 --> 00:08:17.640]  這些事會不會因為我們受教育高
[00:08:17.640 --> 00:08:19.040]  然後放棄呢?
[00:08:19.040 --> 00:08:20.200]  不會的
[00:08:20.200 --> 00:08:21.600]  如果不是的話
[00:08:21.600 --> 00:08:24.520]  那些什麼大師、什麼姐姐
[00:08:24.520 --> 00:08:26.480]  怎麼會這麼受人歡迎呢?
[00:08:26.480 --> 00:08:33.760]  甚至乎本來可能他們是去講一下風水、術說之類的東西之後
[00:08:33.760 --> 00:08:35.560]  就變成了一個明星
[00:08:35.560 --> 00:08:39.000]  因為很多人都覺得他們講的那些東西
[00:08:39.000 --> 00:08:40.800]  好像是很能幫助我們
[00:08:40.800 --> 00:08:43.200]  所以就去追捧了
[00:08:43.200 --> 00:08:45.960]  我講這個情況不是隨口說的
[00:08:45.960 --> 00:08:47.320]  有數據支持的
[00:08:47.320 --> 00:08:48.880]  在2014年
[00:08:48.880 --> 00:08:52.680]  美國有一個研究機構做了一個調查
[00:08:52.680 --> 00:08:59.000]  調查全世界一個叫做宗教與公眾生活的研究
[00:08:59.000 --> 00:09:00.200]  就是說
[00:09:00.200 --> 00:09:05.160]  宗教對於一般人的生活有什麼影響
[00:09:05.160 --> 00:09:08.040]  其中它有一個指數
[00:09:08.040 --> 00:09:11.920]  叫做全球宗教多樣性的指數
[00:09:11.920 --> 00:09:14.080]  就是說在一個地方裡面
[00:09:14.080 --> 00:09:18.360]  究竟它有多少種不同類型的宗教信仰呢?
[00:09:18.360 --> 00:09:20.520]  研究的結果
[00:09:20.520 --> 00:09:21.680]  數據
[00:09:21.680 --> 00:09:25.160]  令到我們有一個新的發現
[00:09:25.160 --> 00:09:29.080]  全世界宗教多樣性最多的地方
[00:09:29.080 --> 00:09:30.240]  第一位
[00:09:30.240 --> 00:09:32.120]  是新加坡
[00:09:32.120 --> 00:09:33.280]  第二位
[00:09:33.280 --> 00:09:35.080]  是台灣
[00:09:35.080 --> 00:09:38.200]  新加坡和台灣這兩個地方
[00:09:38.200 --> 00:09:40.760]  教育的水平高不高呢?
[00:09:40.760 --> 00:09:42.280]  相當高
[00:09:42.280 --> 00:09:45.280]  新加坡比香港更加厲害
[00:09:45.280 --> 00:09:48.280]  因為他們奉行精英的主義
[00:09:48.280 --> 00:09:51.480]  一個受到這麼多教育的地方
[00:09:51.480 --> 00:09:53.840]  宗教的多樣性
[00:09:53.840 --> 00:09:56.920]  也是全世界最高的
[00:09:56.920 --> 00:09:59.400]  講一些數字給大家聽
[00:09:59.400 --> 00:10:01.800]  在新加坡的人口當中
[00:10:01.800 --> 00:10:04.080]  大概佔了三分之一
[00:10:04.080 --> 00:10:05.560]  就是佛教徒
[00:10:05.560 --> 00:10:08.480]  基督徒有百分之十八
[00:10:08.480 --> 00:10:10.400]  一些獨立的宗教
[00:10:10.400 --> 00:10:13.360]  他不是一個歷史很悠久的
[00:10:13.360 --> 00:10:16.280]  可能只是在新加坡裡面看到的
[00:10:16.280 --> 00:10:18.440]  有百分之十六的人
[00:10:18.440 --> 00:10:21.160]  有這些獨立的宗教
[00:10:21.160 --> 00:10:23.760]  然後有百分之十四
[00:10:23.760 --> 00:10:25.760]  是回教徒
[00:10:25.760 --> 00:10:27.480]  有百分之五
[00:10:27.480 --> 00:10:28.960]  是印度教徒
[00:10:28.960 --> 00:10:30.640]  少於百分之一
[00:10:30.640 --> 00:10:33.120]  是猶太教的教徒
[00:10:33.120 --> 00:10:34.440]  或者猶太人
[00:10:34.440 --> 00:10:37.120]  剩下來有百分之十二
[00:10:37.120 --> 00:10:38.640]  就是民間信仰
[00:10:38.640 --> 00:10:41.040]  或者是其他的宗教
[00:10:41.040 --> 00:10:44.960]  位列第二位的台灣又如何呢?
[00:10:44.960 --> 00:10:48.720]  他們最大的宗教族群
[00:10:48.720 --> 00:10:51.360]  不是一些有體系的信仰
[00:10:51.360 --> 00:10:53.680]  是民間的信仰
[00:10:53.680 --> 00:10:56.560]  我相信有很多的弟兄姊妹
[00:10:56.560 --> 00:10:57.800]  特別是年輕人
[00:10:57.800 --> 00:10:58.760]  現在很流行
[00:10:58.760 --> 00:11:01.680]  有一個週末就去了台灣玩
[00:11:01.680 --> 00:11:04.520]  你去到台灣就看到有很多
[00:11:04.520 --> 00:11:07.520]  很有歷史的寺廟
[00:11:07.520 --> 00:11:10.400]  可能在台北的街頭都可以看到
[00:11:10.400 --> 00:11:12.760]  然後還有不同的宗教信仰
[00:11:12.760 --> 00:11:16.200]  越是去到一些比較鄉下的地方
[00:11:16.200 --> 00:11:18.960]  那些宗教信仰的名字
[00:11:18.960 --> 00:11:21.840]  你可能聽都沒聽過
[00:11:21.840 --> 00:11:23.840]  有很多很多的
[00:11:23.840 --> 00:11:25.160]  譬如
[00:11:25.160 --> 00:11:27.520]  在香港其實不是很普遍
[00:11:27.520 --> 00:11:29.840]  但是在台灣也相當多人去接受
[00:11:29.840 --> 00:11:30.520]  是什麼呢?
[00:11:30.520 --> 00:11:31.800]  一貫道
[00:11:31.800 --> 00:11:33.320]  天道五教
[00:11:33.320 --> 00:11:35.200]  這些教差不多就是
[00:11:35.200 --> 00:11:37.960]  他將各大宗教所說的一些東西
[00:11:37.960 --> 00:11:38.960]  放在一起
[00:11:38.960 --> 00:11:42.200]  華人很現實的
[00:11:42.200 --> 00:11:44.680]  放在一起有什麼好處呢?
[00:11:44.680 --> 00:11:46.600]  就是隨便開一樣
[00:11:46.600 --> 00:11:47.800]  也有你的份
[00:11:47.800 --> 00:11:49.520]  那就不會倒閉了
[00:11:49.520 --> 00:11:51.400]  所以有很多人
[00:11:51.400 --> 00:11:54.960]  來接受這些宗教信仰
[00:11:54.960 --> 00:11:56.480]  其餘的
[00:11:56.480 --> 00:12:00.000]  就有20%
[00:12:00.000 --> 00:12:02.480]  在台灣裡面是佛教徒
[00:12:02.480 --> 00:12:04.640]  接著一些獨立的宗教
[00:12:04.640 --> 00:12:05.760]  其他的宗教
[00:12:05.760 --> 00:12:08.120]  大概有13-15%
[00:12:08.120 --> 00:12:11.160]  而基督徒佔了7%
[00:12:11.920 --> 00:12:14.720]  我想說原來我們看到
[00:12:14.720 --> 00:12:16.480]  就算今時今日
[00:12:16.480 --> 00:12:19.800]  我們有受教育的機會
[00:12:19.800 --> 00:12:21.400]  比以前多很多
[00:12:21.400 --> 00:12:23.080]  但是宗教的信仰
[00:12:23.080 --> 00:12:24.880]  並沒有消失
[00:12:24.880 --> 00:12:26.880]  差不多好像
[00:12:26.880 --> 00:12:29.200]  越去追求學問的人
[00:12:29.200 --> 00:12:31.640]  他的宗教信仰心
[00:12:31.640 --> 00:12:32.480]  是會越強的
[00:12:32.480 --> 00:12:33.520]  為什麼呢?
[00:12:33.520 --> 00:12:35.760]  原因就是因為我們發現
[00:12:35.760 --> 00:12:37.760]  有很多很多的事情
[00:12:37.760 --> 00:12:40.000]  雖然我們今天是知道
[00:12:40.000 --> 00:12:41.720]  但是原來在人生當中
[00:12:41.720 --> 00:12:43.000]  有很多的事情
[00:12:43.000 --> 00:12:44.880]  我們是解決不了的
[00:12:44.880 --> 00:12:46.080]  就算我們有知識
[00:12:46.080 --> 00:12:49.520]  我們也解決不了很多人生的問題
[00:12:49.520 --> 00:12:52.600]  就像剛才雙麗的祈禱一樣
[00:12:52.600 --> 00:12:54.000]  前幾天
[00:12:54.000 --> 00:12:56.600]  看到一段新聞
[00:12:56.600 --> 00:12:58.720]  說一覺醒來
[00:12:58.720 --> 00:13:01.360]  七個人自殺
[00:13:01.360 --> 00:13:03.080]  是不同的原因
[00:13:03.080 --> 00:13:05.080]  了結了自己的生命
[00:13:05.080 --> 00:13:08.200]  有些是先了結自己配偶的生命
[00:13:08.200 --> 00:13:09.720]  再自殺
[00:13:09.720 --> 00:13:12.240]  有些是因為在一個困境裡面
[00:13:12.240 --> 00:13:13.600]  看不到出路
[00:13:13.600 --> 00:13:15.840]  了結自己
[00:13:15.840 --> 00:13:17.320]  我相信這些人
[00:13:17.320 --> 00:13:19.840]  他們不會是因為他們不認識
[00:13:19.840 --> 00:13:22.920]  在他們生命裡面有很多很多的事情
[00:13:22.920 --> 00:13:24.600]  只不過是看不到
[00:13:24.600 --> 00:13:26.840]  有一種出路和可能性
[00:13:26.840 --> 00:13:29.320]  所以了結自己的生命
[00:13:29.320 --> 00:13:30.120]  所以我們知道
[00:13:30.120 --> 00:13:32.840]  原來當我們去認識更多的時候
[00:13:32.840 --> 00:13:34.120]  不代表著
[00:13:34.120 --> 00:13:36.560]  我們可以不要這個宗教信仰
[00:13:36.560 --> 00:13:38.120]  我們只是更加發現
[00:13:38.120 --> 00:13:39.720]  其實人是很渺小
[00:13:39.720 --> 00:13:41.520]  人的力量是很有限
[00:13:41.520 --> 00:13:43.320]  故此在這樣的背景下
[00:13:43.320 --> 00:13:45.320]  雅典的人是去尋求學問
[00:13:45.320 --> 00:13:48.400]  也尋求這個信仰
[00:13:48.400 --> 00:13:54.440]  原來在這個學術氣氛這麼濃厚的雅典裡面
[00:13:54.440 --> 00:13:58.520]  在六百年前發生了一件事情
[00:13:58.520 --> 00:14:02.320]  就是他們曾經歷過很大的疫症
[00:14:02.320 --> 00:14:04.520]  結果在這個疫症當中
[00:14:04.520 --> 00:14:06.600]  有很多人失去了生命
[00:14:06.600 --> 00:14:09.000]  而最後有一個詩人
[00:14:09.000 --> 00:14:10.240]  他們的詩人
[00:14:10.240 --> 00:14:14.120]  就好像今天一些很有權威的學者
[00:14:14.120 --> 00:14:15.520]  提出了一個方法
[00:14:15.520 --> 00:14:18.040]  如何可以解決這個瘟疫呢?
[00:14:18.040 --> 00:14:21.440]  就是在阿勒巴古做中心點
[00:14:21.440 --> 00:14:25.280]  放出了一群黑羊和白羊
[00:14:25.280 --> 00:14:29.200]  讓這些羊到處走
[00:14:29.200 --> 00:14:32.400]  每一隻羊跌倒的時候
[00:14:32.400 --> 00:14:35.720]  最近這隻羊的神像
[00:14:35.720 --> 00:14:39.480]  就會把這隻羊獻給這個神像
[00:14:39.480 --> 00:14:41.800]  如果遇到那隻羊跌倒的地方
[00:14:41.800 --> 00:14:44.080]  到處都沒有這樣的神像
[00:14:44.080 --> 00:14:45.760]  就在那裡立一個碑
[00:14:45.760 --> 00:14:46.760]  寫著什麼呢?
[00:14:46.760 --> 00:14:48.640]  「微色之神」
[00:14:48.640 --> 00:14:51.040]  就是說那隻羊跌倒是要獻給神
[00:14:51.040 --> 00:14:54.360]  不過因為我們之前未能夠認識祂
[00:14:54.360 --> 00:14:57.200]  所以就在那裡弄了一個碑
[00:14:57.200 --> 00:15:02.200]  這個碑就是當時保羅在雅典到處走的時間
[00:15:02.200 --> 00:15:04.200]  看到的一個石碑
[00:15:04.200 --> 00:15:06.560]  寫著「微色之神」
[00:15:06.560 --> 00:15:09.960]  你想想,到了一個這樣的地步
[00:15:09.960 --> 00:15:13.160]  不是敬拜一些他們認識的神
[00:15:13.160 --> 00:15:15.240]  是未認識的都拜
[00:15:15.240 --> 00:15:17.320]  就像我剛才說的,沒有撿書
[00:15:17.320 --> 00:15:18.640]  一定是有一個神在這裡
[00:15:18.640 --> 00:15:19.720]  不過現在我們未認識
[00:15:19.720 --> 00:15:21.200]  就弄好一個碑
[00:15:21.200 --> 00:15:23.800]  到有一天認識的時候就改牌面
[00:15:23.800 --> 00:15:25.520]  這樣就可以了
[00:15:25.520 --> 00:15:30.800]  所以這個是保羅看到當時的情況
[00:15:30.800 --> 00:15:32.560]  所以在這一段的經文
[00:15:32.560 --> 00:15:35.440]  由第二十二節到第三十一節
[00:15:35.440 --> 00:15:37.720]  保羅做了一個示範
[00:15:37.720 --> 00:15:42.000]  這個示範就是他首先看到
[00:15:42.000 --> 00:15:43.800]  這群雅典人
[00:15:43.800 --> 00:15:48.680]  他們有什麼興趣、焦點
[00:15:48.680 --> 00:15:52.600]  就讓這件事成為了一個接觸點
[00:15:52.600 --> 00:15:57.240]  打開一個話題的起始
[00:15:57.240 --> 00:16:02.600]  保羅不是去說一些跟雅典人毫無關係的消息
[00:16:02.600 --> 00:16:05.240]  因為在經文裡面我們看到
[00:16:05.240 --> 00:16:07.960]  保羅特別提出
[00:16:07.960 --> 00:16:11.440]  當他在說這番講論之前
[00:16:11.440 --> 00:16:13.880]  他是到處走一走
[00:16:13.880 --> 00:16:20.560]  去看看雅典和在阿勒巴古附近有什麼
[00:16:20.560 --> 00:16:23.160]  因為在第二十三節可以看到
[00:16:23.160 --> 00:16:25.640]  他到處走的時候
[00:16:25.640 --> 00:16:28.800]  仔細觀察你們所敬拜的
[00:16:28.800 --> 00:16:34.480]  就發現了那座壇叫做獻給未識之神
[00:16:34.480 --> 00:16:37.080]  所以就是保羅知道
[00:16:37.080 --> 00:16:40.320]  這一群雅典人他們很希望
[00:16:40.320 --> 00:16:43.920]  其中要認識一個叫未識之神
[00:16:43.920 --> 00:16:44.800]  這樣就好了
[00:16:44.800 --> 00:16:46.040]  現在保羅就說
[00:16:46.040 --> 00:16:49.960]  你們所謂未識之神其實是誰呢?
[00:16:49.960 --> 00:16:55.280]  其實他就是真正的創天造地的主
[00:16:55.280 --> 00:16:59.360]  所以在第二十八節他就引用這個例子
[00:16:59.360 --> 00:17:00.920]  而這個例子
[00:17:00.920 --> 00:17:04.040]  其中就說到連他們的詩人
[00:17:04.040 --> 00:17:08.120]  都有寫作一些詩來講述
[00:17:08.120 --> 00:17:10.840]  就是「我們也是他所生的」
[00:17:10.840 --> 00:17:13.680]  當然我們今天看這幾句話
[00:17:13.680 --> 00:17:15.400]  都不知道是出自哪裡
[00:17:15.400 --> 00:17:18.400]  但是對於保羅和當時的雅典人來說
[00:17:18.400 --> 00:17:20.640]  當然是一句很出名的說話
[00:17:20.640 --> 00:17:21.440]  是人都知道的
[00:17:21.440 --> 00:17:25.680]  一說就好像令到很多人恍然大悟
[00:17:25.680 --> 00:17:29.760]  原來這個詩人所說的那個神
[00:17:29.760 --> 00:17:35.040]  就是保羅介紹的這一位創造天地的主
[00:17:35.040 --> 00:17:37.480]  當然不在那裡停下了
[00:17:37.480 --> 00:17:41.960]  保羅繼續要來向他們介紹的當然就是耶穌基督
[00:17:41.960 --> 00:17:44.320]  保羅要去介紹這一位的上帝
[00:17:44.320 --> 00:17:46.920]  並不是好像其他的神明那樣
[00:17:46.920 --> 00:17:50.040]  要住在這個人手造的殿
[00:17:50.040 --> 00:17:53.960]  或者是需要人來供奉服侍祂
[00:17:53.960 --> 00:17:56.760]  好像其他的神明一樣
[00:17:56.760 --> 00:17:59.080]  因為我們這一位的神
[00:17:59.080 --> 00:18:01.560]  祂是來到人間
[00:18:01.560 --> 00:18:04.440]  在我們當中
[00:18:04.440 --> 00:18:07.400]  對於一般的人來說
[00:18:07.400 --> 00:18:09.040]  宗教信仰
[00:18:09.040 --> 00:18:13.360]  當然要有一個像樣的廟宇
[00:18:13.360 --> 00:18:15.960]  特別在雅典有很多神殿
[00:18:15.960 --> 00:18:18.120]  裡面擺了神像
[00:18:18.120 --> 00:18:23.280]  然後人們進去慶祝祭物
[00:18:23.280 --> 00:18:25.360]  去敬拜他們的神
[00:18:25.360 --> 00:18:28.000]  但是保羅也要讓他們知道
[00:18:28.000 --> 00:18:32.280]  上帝並不是像這些神明一樣
[00:18:32.280 --> 00:18:34.960]  是住在一個殿當中
[00:18:34.960 --> 00:18:37.800]  因為整個世界宇宙都是祂所造的
[00:18:37.800 --> 00:18:41.680]  祂怎麼可能被局限在一個殿裡面呢?
[00:18:41.680 --> 00:18:43.000]  但是今時今日
[00:18:43.000 --> 00:18:45.440]  可能在我們的心目當中
[00:18:45.440 --> 00:18:47.520]  我們都會覺得是這樣的
[00:18:47.520 --> 00:18:52.040]  上帝當然是在這個聖殿裡面
[00:18:52.040 --> 00:18:53.720]  出去了之後
[00:18:53.720 --> 00:18:55.400]  好像就找不到上帝
[00:18:55.400 --> 00:18:57.360]  見不到上帝了
[00:18:57.360 --> 00:19:00.320]  不過我相信大家很清楚知道
[00:19:00.320 --> 00:19:01.120]  不是
[00:19:01.120 --> 00:19:03.280]  上帝是無所不在的
[00:19:03.280 --> 00:19:06.480]  去到任何地方都有上帝
[00:19:06.480 --> 00:19:09.320]  沒錯,這是我們信仰的觀念
[00:19:09.320 --> 00:19:11.280]  但實際是怎麼樣呢?
[00:19:11.280 --> 00:19:15.720]  我們只會記得上帝是在教堂當中
[00:19:15.720 --> 00:19:19.280]  走到外面就見不到上帝
[00:19:19.280 --> 00:19:20.880]  我講一個例子給大家聽
[00:19:20.880 --> 00:19:22.880]  可能大家也有共鳴
[00:19:22.880 --> 00:19:27.120]  你回來教會是否特別記得要祈禱和讀聖經呢?
[00:19:27.120 --> 00:19:28.760]  一定是吧?
[00:19:28.760 --> 00:19:30.600]  擺在你前面也有聖經
[00:19:30.600 --> 00:19:34.280]  你回來不祈禱是不會的
[00:19:34.280 --> 00:19:36.920]  但是當你回到家裡
