
[00:00:00.000 --> 00:00:05.420]  弟兄姊妹,我們預備好我們的心去迎見上帝了沒有呢?
[00:07:15.720 --> 00:07:19.760]  將心獻給神不是更好嗎
[00:07:19.760 --> 00:07:22.120]  心才重要
[00:07:22.120 --> 00:07:24.380]  為什麼要將身體獻給神呢?
[00:07:24.380 --> 00:07:25.580]  有什麼重要呢?
[00:07:25.580 --> 00:07:30.740]  其實身體是我們人存在的最基本條件
[00:07:30.740 --> 00:07:34.020]  將我們的身體獻上就是在說什麼呢?
[00:07:34.020 --> 00:07:36.020]  將我們整個人
[00:07:36.020 --> 00:07:38.600]  各方面都要獻上給上帝
[00:07:40.020 --> 00:07:41.980]  剛才唱一首歌我們知道
[00:07:41.980 --> 00:07:45.620]  我們將身體獻上作為聖潔的器皿
[00:07:45.620 --> 00:07:51.980]  其實身體可以成為神貴重的器皿
[00:07:51.980 --> 00:07:53.980]  就像提摩太后書所講的
[00:07:53.980 --> 00:07:55.600]  給神所用
[00:07:55.600 --> 00:07:59.060]  同樣身體也可以成為私欲的工具
[00:07:59.060 --> 00:08:01.060]  去犯罪作惡
[00:08:01.060 --> 00:08:04.620]  就像剛才所講的例子一樣
[00:08:04.620 --> 00:08:09.080]  所以將身體獻給上帝是很重要的
[00:08:09.660 --> 00:08:12.020]  就是將我們整個人的心思意念
[00:08:12.020 --> 00:08:14.020]  毫無保留的獻給上帝
[00:08:14.020 --> 00:08:16.420]  是由神支配
[00:08:16.420 --> 00:08:18.420]  由神所用
[00:08:18.420 --> 00:08:22.780]  這就是將我們當作祭物獻給上帝的意思
[00:08:22.780 --> 00:08:24.940]  但你仍然會說
[00:08:24.940 --> 00:08:29.240]  舊約的獻祭很可怕
[00:08:29.240 --> 00:08:32.420]  是將祭身宰殺之後獻上的
[00:08:32.420 --> 00:08:34.420]  祭身是死定的
[00:08:34.420 --> 00:08:37.800]  那麼活祭是什麼意思呢?
[00:08:38.660 --> 00:08:41.960]  保羅現在提的活祭是一個很新的概念
[00:08:41.960 --> 00:08:46.140]  就是說祭身獻上之後
[00:08:46.140 --> 00:08:48.140]  它仍然是活的
[00:08:48.140 --> 00:08:50.140]  那是什麼意思呢?
[00:08:50.140 --> 00:08:53.560]  仍然是活的祭身
[00:08:53.560 --> 00:08:55.560]  就是說獻上給上帝之後
[00:08:55.560 --> 00:09:01.240]  這個活祭仍然有它的生命表徵
[00:09:01.240 --> 00:09:04.060]  是不是?
[00:09:04.060 --> 00:09:06.840]  那是聖還是活呢?
[00:09:07.100 --> 00:09:11.640]  其實羅馬書一早已經有說過這件事
[00:09:11.640 --> 00:09:13.660]  羅馬書第六章
[00:09:13.660 --> 00:09:20.220]  我們出不出得到羅馬書第六章呢?
[00:09:20.220 --> 00:09:22.360]  沒有反應,不好意思
[00:09:22.360 --> 00:09:27.740]  其實裡面說到一個很好的重要的概念是什麼呢?
[00:09:27.740 --> 00:09:31.080]  就是我們和基督合一
[00:09:31.080 --> 00:09:36.020]  經歷祂的死和祂的復活
[00:09:36.560 --> 00:09:38.560]  我們救人,銅釘十字架
[00:09:38.560 --> 00:09:40.560]  罪身已經滅絕
[00:09:40.560 --> 00:09:42.880]  下面說到一樣很重要的東西
[00:09:42.880 --> 00:09:44.880]  就是對罪是死的
[00:09:44.880 --> 00:09:46.880]  對神是活的
[00:09:46.880 --> 00:09:48.920]  這個很有趣
[00:09:48.920 --> 00:09:53.020]  獻祭祭身本來是死的
[00:09:53.020 --> 00:09:55.020]  但現在是活的
[00:09:55.020 --> 00:09:57.660]  死和活這種矛盾是如何統一的呢?
[00:09:57.660 --> 00:10:00.760]  原來就是這裡所說的
[00:10:00.760 --> 00:10:03.580]  我們向罪死,對神活
[00:10:03.580 --> 00:10:05.580]  是這樣統一的
[00:10:05.760 --> 00:10:06.760]  原來
[00:10:06.760 --> 00:10:10.300]  保羅所說的活祭
[00:10:10.300 --> 00:10:13.000]  就是在說這件事
[00:10:13.000 --> 00:10:14.800]  所以活祭
[00:10:14.800 --> 00:10:18.220]  是會繼續有生命的表現的
[00:10:18.220 --> 00:10:19.900]  你說這個生命的表現
[00:10:19.900 --> 00:10:21.900]  你認為上帝會如何表現呢?
[00:10:21.900 --> 00:10:23.460]  有兩個向度
[00:10:23.460 --> 00:10:25.860]  一個就是對罪死
[00:10:25.860 --> 00:10:30.040]  就是不再被罪獻忍
[00:10:30.040 --> 00:10:32.040]  罪對我們的隱憂
[00:10:32.040 --> 00:10:34.040]  應該起不了任何作用
[00:10:35.460 --> 00:10:37.460]  太極剎不著的
[00:10:37.460 --> 00:10:40.600]  罪就死了
[00:10:40.600 --> 00:10:42.680]  這個就是下面所說的
[00:10:42.680 --> 00:10:44.680]  不要效法者的世界這一句
[00:10:44.680 --> 00:10:49.200]  第二個向度就是對神活的
[00:10:49.200 --> 00:10:50.900]  什麼意思呢?
[00:10:50.900 --> 00:10:51.780]  就是說
[00:10:51.780 --> 00:10:54.520]  新的生命是對上帝的旨意敏感
[00:10:54.520 --> 00:10:56.180]  是明白神的心意
[00:10:56.180 --> 00:10:58.180]  是按神的心意過生活
[00:10:58.180 --> 00:10:59.940]  就是下面所說的
[00:10:59.940 --> 00:11:02.900]  心意更新變化的意思
[00:11:02.900 --> 00:11:04.900]  所以
[00:11:05.700 --> 00:11:06.940]  活祭
[00:11:06.940 --> 00:11:09.040]  這兩個向度
[00:11:09.040 --> 00:11:11.040]  下面那兩句
[00:11:11.040 --> 00:11:13.040]  是能夠承接的
[00:11:13.040 --> 00:11:16.520]  我們看看什麼叫不要效法這個世界
[00:11:16.520 --> 00:11:19.780]  字面很簡單就是不要學這個世界
[00:11:19.780 --> 00:11:20.940]  很簡單
[00:11:20.940 --> 00:11:22.940]  其實效法這個字
[00:11:22.940 --> 00:11:24.940]  可以看成被動式
[00:11:24.940 --> 00:11:28.100]  我覺得從這個角度來說更加有意思
[00:11:28.100 --> 00:11:30.440]  而世界呢
[00:11:30.440 --> 00:11:33.220]  其實是指向這個世代
[00:11:34.640 --> 00:11:36.640]  整句可以譯成什麼呢?
[00:11:36.640 --> 00:11:38.980]  不要被這個世代塑造
[00:11:38.980 --> 00:11:40.980]  將你同化了
[00:11:40.980 --> 00:11:43.760]  既然說到世代
[00:11:43.760 --> 00:11:49.260]  我們知道世代是一個時段
[00:11:49.260 --> 00:11:51.260]  是會過去的
[00:11:51.260 --> 00:11:53.260]  就是說不是永恆的
[00:11:53.260 --> 00:11:56.720]  這個世代不是永恆的
[00:11:56.720 --> 00:11:59.560]  我們值不值得被它拖著走呢?
[00:11:59.560 --> 00:12:01.560]  但我們會問
[00:12:01.560 --> 00:12:04.020]  我們活在這個世代的
[00:12:04.020 --> 00:12:06.020]  而這個世代不斷的轉變
[00:12:06.020 --> 00:12:08.020]  時代急速的變化
[00:12:08.020 --> 00:12:10.580]  我們要與時並進
[00:12:10.580 --> 00:12:13.060]  我們要緊貼時代
[00:12:13.060 --> 00:12:15.460]  否則會被淘汰的
[00:12:15.460 --> 00:12:21.220]  那什麼叫不要被這個世代塑造呢?
[00:12:21.220 --> 00:12:27.060]  原來猶太人的觀念很有趣
[00:12:27.060 --> 00:12:29.820]  他將歷史分成兩個不同的時期
[00:12:29.820 --> 00:12:32.380]  一個叫現今的世代
[00:12:32.820 --> 00:12:34.820]  稱為邪惡的世代
[00:12:34.820 --> 00:12:37.420]  在這個時期呢
[00:12:37.420 --> 00:12:39.940]  這個時期的表現是什麼呢?
[00:12:39.940 --> 00:12:41.940]  是罪惡充滿著的 黑暗的
[00:12:41.940 --> 00:12:44.740]  而另外一個叫將來的世代
[00:12:44.740 --> 00:12:47.220]  是一個光明的時期
[00:12:47.220 --> 00:12:51.700]  其實保羅所說的不要效化這個世代
[00:12:51.700 --> 00:12:54.180]  重點就是邪惡
[00:12:54.180 --> 00:12:58.660]  在罪惡掌權的時代
[00:12:59.620 --> 00:13:06.020]  人的思維、人的生活習慣、人的意識、人的價值觀
[00:13:06.020 --> 00:13:09.620]  其實往往是與上帝對立的
[00:13:09.620 --> 00:13:14.020]  保羅叫我們什麼呢?
[00:13:14.020 --> 00:13:20.020]  不可以被這樣的生活方式
[00:13:20.020 --> 00:13:24.580]  這樣的思維、這樣的價值觀
[00:13:24.580 --> 00:13:27.380]  去塑造我們、去同化我們
[00:13:28.260 --> 00:13:32.260]  用這個世代的價值觀作為標準去看待事物
[00:13:32.260 --> 00:13:36.580]  事實上是的
[00:13:36.580 --> 00:13:41.220]  每個世代都有不同的看待方式
[00:13:41.220 --> 00:13:44.180]  保羅的年代講口才
[00:13:44.180 --> 00:13:47.620]  所以保羅不用高賢大智去講神的話
[00:13:47.620 --> 00:13:49.620]  人們看不起他
[00:13:49.620 --> 00:13:51.620]  今天這個時代告訴我們
[00:13:51.620 --> 00:13:54.820]  我們做事是講成本效益的
[00:13:54.820 --> 00:13:57.220]  所以如果用這個眼鏡去看
[00:13:57.220 --> 00:13:59.220]  耶穌的說話
[00:13:59.220 --> 00:14:01.220]  我們不明白為什麼
[00:14:01.220 --> 00:14:03.220]  耶穌講的比喻是放下99隻羊
[00:14:03.220 --> 00:14:05.220]  去找那一隻
[00:14:05.220 --> 00:14:07.220]  這是完全不合理的
[00:14:07.220 --> 00:14:11.220]  我們用這個世代的意識形態
[00:14:11.220 --> 00:14:13.220]  去跟隨神
[00:14:13.220 --> 00:14:15.220]  其實
[00:14:15.220 --> 00:14:17.220]  我們是會失敗的
[00:14:17.220 --> 00:14:21.220]  保羅說不要效化這個世代
[00:14:21.220 --> 00:14:25.220]  既然他說不要效化這個世代
[00:14:25.220 --> 00:14:27.220]  大智是什麼呢
[00:14:27.220 --> 00:14:31.220]  我們可以選擇不跟隨這個世代
[00:14:31.220 --> 00:14:33.220]  是不是?
[00:14:33.220 --> 00:14:35.220]  我們可以選擇
[00:14:35.220 --> 00:14:37.220]  不要說人在江湖心不由己
[00:14:37.220 --> 00:14:39.220]  原來可以選擇
[00:14:39.220 --> 00:14:43.220]  向罪可以死
[00:14:43.220 --> 00:14:45.220]  對那些天人
[00:14:45.220 --> 00:14:49.220]  你可以選擇不回應
[00:14:49.220 --> 00:14:51.220]  但另一方面
[00:14:51.220 --> 00:14:53.220]  他要心而更生變化
[00:14:55.220 --> 00:14:57.220]  如果我們真的將我們的人
[00:14:57.220 --> 00:14:59.220]  全人
[00:14:59.220 --> 00:15:01.220]  身體獻給上帝
[00:15:01.220 --> 00:15:03.220]  當作活祭的時候
[00:15:03.220 --> 00:15:07.220]  我們生命的每一部份
[00:15:07.220 --> 00:15:09.220]  都是在上帝的手上
[00:15:09.220 --> 00:15:11.220]  是不是?
[00:15:11.220 --> 00:15:13.220]  獻給他就不是我們
[00:15:13.220 --> 00:15:15.220]  是他
[00:15:15.220 --> 00:15:17.220]  我們的心思
[00:15:17.220 --> 00:15:19.220]  意念
[00:15:19.220 --> 00:15:21.220]  包括我們身體所表現的行為
[00:15:21.220 --> 00:15:23.220]  全部都是神的掌管
[00:15:23.220 --> 00:15:25.220]  我們的價值觀
[00:15:25.220 --> 00:15:27.220]  我們的世界觀
[00:15:27.220 --> 00:15:29.220]  完全由祂掌管
[00:15:29.220 --> 00:15:31.220]  心而更生變化
[00:15:31.220 --> 00:15:33.220]  心而更生變化
[00:15:33.220 --> 00:15:35.220]  用現代術語來說
[00:15:35.220 --> 00:15:37.220]  概念是洗版
[00:15:37.220 --> 00:15:39.220]  和你再重新設置一部機器
[00:15:39.220 --> 00:15:43.220]  有頭再來過
[00:15:43.220 --> 00:15:45.220]  是被創造我們的神
[00:15:45.220 --> 00:15:49.220]  用祂原來創造的心意
[00:15:49.220 --> 00:15:51.220]  去改變我們
[00:15:51.220 --> 00:15:53.220]  我們眼光
[00:15:53.220 --> 00:15:55.220]  視野
[00:15:55.220 --> 00:15:57.220]  就會完全不同
[00:15:57.220 --> 00:16:01.220]  這個就是作為活祭的
[00:16:01.220 --> 00:16:03.220]  對神活的
[00:16:03.220 --> 00:16:05.220]  向導
[00:16:05.220 --> 00:16:07.220]  事實上
[00:16:07.220 --> 00:16:09.220]  身體整個人的變化
[00:16:09.220 --> 00:16:11.220]  思想
[00:16:11.220 --> 00:16:13.220]  價值觀都變化
[00:16:13.220 --> 00:16:17.220]  雖然我們相信耶穌
[00:16:17.220 --> 00:16:19.220]  但不知道大家覺不覺得
[00:16:19.220 --> 00:16:21.220]  我們都是用有限的眼光
[00:16:21.220 --> 00:16:23.220]  去質疑上帝
[00:16:23.220 --> 00:16:25.220]  去看上帝的作為
[00:16:25.220 --> 00:16:27.220]  當我們受傷害的時候
[00:16:27.220 --> 00:16:29.220]  我們說上帝不理我
[00:16:29.220 --> 00:16:31.220]  當我們見到一些
[00:16:31.220 --> 00:16:33.220]  為何這樣
[00:16:33.220 --> 00:16:35.220]  為何上帝這樣對信徒
[00:16:35.220 --> 00:16:37.220]  例如見到國內
[00:16:37.220 --> 00:16:39.220]  十字架被拆
[00:16:39.220 --> 00:16:41.220]  聖殿被炸
[00:16:41.220 --> 00:16:43.220]  我們覺得神在哪裡
[00:16:43.220 --> 00:16:47.220]  我們看不到神的旨意
[00:16:49.220 --> 00:16:51.220]  以為這些
[00:16:51.220 --> 00:16:53.220]  是神不理我們
[00:16:53.220 --> 00:16:57.220]  但我聽聞
[00:16:57.220 --> 00:16:59.220]  原來溫姐和弟兄姊妹這樣說
[00:16:59.220 --> 00:17:03.220]  當改革開放之後
[00:17:03.220 --> 00:17:05.220]  我們人有錢了
[00:17:05.220 --> 00:17:07.220]  信徒生活富裕了
[00:17:07.220 --> 00:17:09.220]  我們建了教堂
[00:17:09.220 --> 00:17:11.220]  建得很漂亮
[00:17:11.220 --> 00:17:13.220]  教堂旁邊有一個紅色頂十字架
[00:17:13.220 --> 00:17:15.220]  我們做一個金色的比它大
[00:17:15.220 --> 00:17:17.220]  旁邊那個十字架的座堂
[00:17:17.220 --> 00:17:19.220]  床倉一千人
[00:17:19.220 --> 00:17:21.220]  我們建了五千人
[00:17:21.220 --> 00:17:23.220]  但當迫不得已的時候
[00:17:23.220 --> 00:17:25.220]  有人說
[00:17:25.220 --> 00:17:27.220]  我明白
[00:17:27.220 --> 00:17:29.220]  神要我們追求的不是這些
[00:17:29.220 --> 00:17:33.220]  會不會
[00:17:33.220 --> 00:17:35.220]  當我們的心意被更新
[00:17:35.220 --> 00:17:37.220]  變化的時候
[00:17:37.220 --> 00:17:39.220]  我們看到神的旨意是什麼
[00:17:39.220 --> 00:17:41.220]  就是善良的
[00:17:41.220 --> 00:17:43.220]  純全的
[00:17:43.220 --> 00:17:45.220]  可喜悅的旨意
[00:17:45.220 --> 00:17:47.220]  這句說話
[00:17:47.220 --> 00:17:49.220]  新破格譯本
[00:17:49.220 --> 00:17:51.220]  這樣你們就知道
[00:17:51.220 --> 00:17:53.220]  上帝對你們的旨意
[00:17:53.220 --> 00:17:55.220]  原來是善良的
[00:17:55.220 --> 00:17:57.220]  令人愉悅的
[00:17:57.220 --> 00:17:59.220]  完美的
[00:17:59.220 --> 00:18:01.220]  這就是神的旨意
[00:18:01.220 --> 00:18:03.220]  這就是我們
[00:18:03.220 --> 00:18:05.220]  向神活之後
[00:18:05.220 --> 00:18:07.220]  眼睛明亮
[00:18:07.220 --> 00:18:09.220]  我們看到神的心意
[00:18:09.220 --> 00:18:11.220]  下面第三到第五節
[00:18:13.220 --> 00:18:15.220]  就是我們心意更新
[00:18:15.220 --> 00:18:17.220]  變化之後
[00:18:17.220 --> 00:18:19.220]  我們
[00:18:19.220 --> 00:18:21.220]  怎樣看
[00:18:21.220 --> 00:18:23.220]  我們的群體和我們自己
[00:18:23.220 --> 00:18:27.220]  當心意被更新變化的時候
[00:18:27.220 --> 00:18:29.220]  我們不單用上帝的眼光去看
[00:18:29.220 --> 00:18:31.220]  看到上帝的旨意是美善的
[00:18:31.220 --> 00:18:35.220]  我們更加用神的標準來看
[00:18:35.220 --> 00:18:39.220]  神的標準是什麼呢?
[00:18:39.220 --> 00:18:41.220]  第三節說過了
[00:18:41.220 --> 00:18:43.220]  所分給各人的信心
[00:18:43.220 --> 00:18:45.220]  來衡量
[00:18:45.220 --> 00:18:47.220]  這就是衡量的標準
[00:18:47.220 --> 00:18:51.220]  保羅在這裡帶出了這個標準
[00:18:51.220 --> 00:18:53.220]  但他之前有一句說話
[00:18:53.220 --> 00:18:55.220]  很重要的
[00:18:55.220 --> 00:18:57.220]  我憑著所賜我的恩
[00:18:57.220 --> 00:18:59.220]  對你們每一位
[00:18:59.220 --> 00:19:01.220]  這樣說
[00:19:01.220 --> 00:19:03.220]  其實所賜的恩
[00:19:03.220 --> 00:19:05.220]  就是保羅
[00:19:05.220 --> 00:19:07.220]  他由罪人
[00:19:07.220 --> 00:19:09.220]  被揀選成為
[00:19:09.220 --> 00:19:11.220]  神的使徒
[00:19:11.220 --> 00:19:13.220]  神對他的恩
[00:19:13.220 --> 00:19:17.220]  其實是說
[00:19:17.220 --> 00:19:19.220]  保羅現在是用使徒的身份
[00:19:19.220 --> 00:19:21.220]  和我們每一個信徒說話
[00:19:21.220 --> 00:19:25.220]  這是上帝而來的說話
[00:19:25.220 --> 00:19:27.220]  不是個人意見
[00:19:27.220 --> 00:19:29.220]  給我們參考
[00:19:29.220 --> 00:19:31.220]  就是說以下說的話
[00:19:31.220 --> 00:19:33.220]  是我們要淺行
[00:19:33.220 --> 00:19:35.220]  去做的
[00:19:37.220 --> 00:19:39.220]  要照著神所分給我們
[00:19:39.220 --> 00:19:41.220]  各人的信心來衡量
[00:19:41.220 --> 00:19:45.220]  保羅提醒我們
[00:19:45.220 --> 00:19:47.220]  不要把自己看得太高
[00:19:47.220 --> 00:19:49.220]  我們會明白
[00:19:49.220 --> 00:19:51.220]  但什麼叫做
[00:19:51.220 --> 00:19:53.220]  照神所分給各人的信心來衡量呢?
[00:19:53.220 --> 00:19:57.220]  這個信心很有趣
[00:19:57.220 --> 00:19:59.220]  它不是指通常的信靠
[00:19:59.220 --> 00:20:03.220]  這個信心和恩賜有關係
