
[00:00:00.000 --> 00:00:07.760]  今日開始和大家講約伯記
[00:07:02.800 --> 00:07:09.200]  我們看今天《經文約伯記》一章一節
[00:07:09.200 --> 00:07:18.720]  「烏斯蒂有一個人名叫約伯,那人完全正直,敬畏神,遠離惡事。」
[00:07:18.720 --> 00:07:20.640]  第一個問題要問的是
[00:07:20.640 --> 00:07:27.520]  約伯記裡面所講的約伯和他所遭遇的事跡
[00:07:27.520 --> 00:07:31.040]  究竟是不是真人真事呢?
[00:07:31.040 --> 00:07:41.600]  抑或只是一個虛構的有益教導的故事用來教訓人呢?
[00:07:41.600 --> 00:07:47.360]  我自己相信約伯這個人是真實的人物
[00:07:47.360 --> 00:07:51.760]  他所遭遇的事情也是真實的遭遇
[00:07:51.760 --> 00:08:01.200]  因為在聖經裡面《新舊約》也有書卷提到約伯的名字
[00:08:01.200 --> 00:08:06.000]  和約伯的一些經文
[00:08:06.000 --> 00:08:09.360]  比如在《以西傑書》有提到約伯
[00:08:09.360 --> 00:08:12.480]  《雅各書》有提到約伯
[00:08:12.480 --> 00:08:22.640]  《哥林多前書》裡面有引用約伯記第五章的一節經文
[00:08:22.640 --> 00:08:26.480]  如果這個約伯記只是一個虛構的故事
[00:08:26.480 --> 00:08:38.560]  我相信其他的先知或使徒不會這樣來引用他的經文或提及他的名字
[00:08:38.560 --> 00:08:43.920]  我也相信聖靈不會將一個虛構的故事
[00:08:43.920 --> 00:08:46.480]  即使這個故事是有益也好
[00:08:46.480 --> 00:08:54.800]  不會將一個故事放在聖經這麼長的經卷裡面
[00:08:54.800 --> 00:08:56.800]  另一方面來說
[00:08:56.800 --> 00:08:59.600]  如果約伯記只是一個虛構的故事
[00:08:59.600 --> 00:09:03.120]  那我就……不知道你們是不是這樣想
[00:09:03.120 --> 00:09:06.160]  我就覺得這個故事寫得非常差
[00:09:06.160 --> 00:09:11.280]  為什麼呢?寫得這個故事令人很難接受很難明白
[00:09:11.280 --> 00:09:12.800]  得到的是反效果
[00:09:12.800 --> 00:09:17.840]  令人懷疑神的公義和慈愛
[00:09:17.840 --> 00:09:22.640]  為什麼要寫成這樣呢?
[00:09:22.640 --> 00:09:25.360]  唯一就是因為它真的是這樣
[00:09:25.360 --> 00:09:34.320]  所以唯有這樣寫這樣記載
[00:09:34.320 --> 00:09:36.320]  第二個問題
[00:09:36.320 --> 00:09:38.320]  約伯是什麼時代的人物呢?
[00:09:38.320 --> 00:09:43.040]  如果是真的究竟是什麼時代的人物呢?
[00:09:43.040 --> 00:09:49.840]  約伯是以色列人古時族長時代那個時期的人物
[00:09:49.840 --> 00:09:51.840]  他自己本身就是一個族長
[00:09:51.840 --> 00:09:54.880]  他能夠去獻祭
[00:09:54.880 --> 00:09:59.040]  因為族長時代一族之長就是等於祭司
[00:09:59.040 --> 00:10:03.600]  他就會獻祭負責
[00:10:03.600 --> 00:10:06.720]  族長時期
[00:10:06.720 --> 00:10:09.440]  從裡面一些人物或者名字
[00:10:09.440 --> 00:10:13.600]  我們可以估計
[00:10:13.600 --> 00:10:16.960]  可能他和以色列的十二個祖先
[00:10:16.960 --> 00:10:19.760]  也就是雅各的十二個兒子
[00:10:19.760 --> 00:10:21.760]  可能是同期的
[00:10:21.760 --> 00:10:29.760]  他也可能是認識耳塑和他的長子以利法
[00:10:29.760 --> 00:10:31.120]  以利法是誰?
[00:10:31.120 --> 00:10:32.720]  是這本書來的
[00:10:32.720 --> 00:10:39.600]  以利法是約伯有三個好友的其中一個
[00:10:39.600 --> 00:10:50.560]  很可能這個以利法就是耳塑的長子的那個以利法
[00:10:50.560 --> 00:10:54.960]  這個
[00:10:54.960 --> 00:10:56.480]  從那些名字
[00:10:56.480 --> 00:11:01.840]  我有時候想從約伯能夠敬畏神
[00:11:01.840 --> 00:11:05.360]  有時候我都可以想像他是哪個淵源出來的
[00:11:05.360 --> 00:11:09.440]  為什麼他會認識神敬畏神敬拜神的呢?
[00:11:09.440 --> 00:11:13.840]  還很敬虔的呢?很正宗的呢?
[00:11:13.840 --> 00:11:19.760]  他多少可能是和希伯來祖先阿伯拉罕那裡出來
[00:11:19.760 --> 00:11:21.360]  可能是在那裡分出來
[00:11:21.360 --> 00:11:24.640]  不然他們為什麼會這麼敬畏神呢?
[00:11:24.640 --> 00:11:29.200]  認識上帝呢?
[00:11:29.200 --> 00:11:34.080]  第三 烏斯地在哪裡呢?
[00:11:34.080 --> 00:11:36.400]  烏斯可能是一個地名 是一個人名
[00:11:36.400 --> 00:11:39.040]  所以那個人那個地方
[00:11:39.040 --> 00:11:44.080]  早期都會這樣以人名來定地方名
[00:11:44.080 --> 00:11:48.240]  根據著名的猶太歷史學家約瑟夫
[00:11:48.240 --> 00:11:50.080]  他的講法 他的記載就是說
[00:11:50.080 --> 00:11:55.920]  烏斯這個地方是在迦南地的東北面
[00:11:55.920 --> 00:11:57.120]  東北面去到哪裡呢?
[00:11:57.120 --> 00:11:58.400]  東北面都是沙漠
[00:11:58.400 --> 00:12:02.240]  就去到剛剛在抗野的邊緣地區
[00:12:02.240 --> 00:12:04.800]  我們等一下十九節說
[00:12:04.800 --> 00:12:08.160]  在抗野有些東西走來
[00:12:08.160 --> 00:12:16.960]  在抗野邊緣發生災難
[00:12:16.960 --> 00:12:19.760]  在迦南的東南面就是阿拉伯抗野
[00:12:19.760 --> 00:12:29.040]  或者現在約旦沙漠邊緣的地方
[00:12:29.040 --> 00:12:31.760]  我們看回第一節
[00:12:31.760 --> 00:12:33.840]  剛剛說到約伯
[00:12:33.840 --> 00:12:36.080]  約伯是什麼人 什麼族的人呢?
[00:12:36.080 --> 00:12:38.160]  我們不知道 不記載
[00:12:38.160 --> 00:12:43.360]  約伯不是以色列那個族系的人
[00:12:43.360 --> 00:12:47.680]  但是他竟然是認識和敬畏耶和華
[00:12:47.680 --> 00:12:53.920]  這是非常難得的
[00:12:53.920 --> 00:12:58.240]  更難得的就是他信得很認真
[00:12:58.240 --> 00:13:03.280]  他在生活上非常謹慎
[00:13:03.280 --> 00:13:11.360]  聖經這裡形容他完全正直 遠離惡事
[00:13:11.360 --> 00:13:22.240]  他真的能夠活出行公義憐憫
[00:13:22.240 --> 00:13:23.200]  我們做基督徒
[00:13:23.200 --> 00:13:29.360]  我相信我們也要信得很認真
[00:13:29.360 --> 00:13:35.200]  就是要活出公義誠實和遠離惡事
[00:13:35.200 --> 00:13:37.920]  遠離惡事就是說犯罪的事情
[00:13:37.920 --> 00:13:39.920]  或者犯法的事情
[00:13:39.920 --> 00:13:41.920]  想都不要想 不要說做
[00:13:41.920 --> 00:13:45.200]  想都不要想
[00:13:45.200 --> 00:13:48.640]  這一節經文告訴我們
[00:13:48.640 --> 00:13:53.360]  約伯是一個幾乎可以說是完美
[00:13:53.360 --> 00:13:56.400]  他是品格美好的人
[00:13:56.400 --> 00:14:01.920]  有美好品格的人
[00:14:01.920 --> 00:14:06.320]  第二節
[00:14:06.320 --> 00:14:10.960]  他生了七個兒子三個女兒
[00:14:10.960 --> 00:14:12.480]  在當時他們的文化
[00:14:12.480 --> 00:14:17.520]  七是代表完全完美的意思
[00:14:17.520 --> 00:14:19.520]  接著七加三等於十
[00:14:19.520 --> 00:14:26.160]  十在他們來算也是完滿 完美 美好的意思
[00:14:26.160 --> 00:14:28.160]  就是說什麼都是好的
[00:14:28.160 --> 00:14:31.280]  什麼都很完美很美好
[00:14:31.280 --> 00:14:35.280]  就是說約伯他有完美的家庭
[00:14:35.280 --> 00:14:40.720]  不如說美滿的家庭
[00:14:40.720 --> 00:14:42.160]  第三節
[00:14:42.160 --> 00:14:44.960]  他的家產有七千羊三千駱駝
[00:14:44.960 --> 00:14:46.480]  加起來也是十
[00:14:46.480 --> 00:14:48.480]  五百對牛五百對母奴
[00:14:48.480 --> 00:14:50.480]  你可以說他是十
[00:14:50.480 --> 00:14:53.760]  其實五百對牛可能已經是十了
[00:14:53.760 --> 00:14:55.760]  不過不是
[00:14:55.760 --> 00:14:59.360]  他們寫這些舊約寫這些部分的時候
[00:14:59.360 --> 00:15:04.640]  他某程度上是在玩這些字
[00:15:04.640 --> 00:15:06.640]  加起來是十
[00:15:06.640 --> 00:15:08.640]  不要太講究他加起來是一百五
[00:15:08.640 --> 00:15:10.640]  要不然是一千五
[00:15:10.640 --> 00:15:13.440]  五百五百加起來也是好像是十
[00:15:13.440 --> 00:15:15.440]  十千
[00:15:15.440 --> 00:15:17.440]  他告訴你想說什麼
[00:15:17.440 --> 00:15:26.640]  約伯他有完美有美好的家產產業
[00:15:26.640 --> 00:15:28.640]  第四節
[00:15:28.640 --> 00:15:32.160]  他的兒子按照日子國在自己家裡設擺延宴
[00:15:32.160 --> 00:15:35.600]  就打發人去請到他們的三個姊妹來
[00:15:35.600 --> 00:15:37.600]  與他們一同吃喝
[00:15:37.600 --> 00:15:42.400]  這一節的經文是想說什麼呢
[00:15:42.400 --> 00:15:47.200]  是不是要告訴我們
[00:15:47.200 --> 00:15:50.720]  他的兒女整天大喝大吃
[00:15:50.720 --> 00:15:52.720]  在那裡生活放縱呢
[00:15:52.720 --> 00:15:54.720]  不是
[00:15:54.720 --> 00:15:56.720]  不是這樣的意思
[00:15:56.720 --> 00:15:58.720]  這節的經文是告訴我們
[00:15:58.720 --> 00:16:00.720]  約伯的十個兒女之間
[00:16:00.720 --> 00:16:02.720]  他們的感情和關係
[00:16:02.720 --> 00:16:04.720]  是非常親密的
[00:16:04.720 --> 00:16:06.720]  多難得
[00:16:06.720 --> 00:16:08.720]  十兄弟姊妹
[00:16:08.720 --> 00:16:10.720]  常常走在一起
[00:16:10.720 --> 00:16:12.720]  談得來一起可以坐在一起
[00:16:12.720 --> 00:16:14.720]  吃喝開心
[00:16:14.720 --> 00:16:16.720]  多難得
[00:16:16.720 --> 00:16:18.720]  我相信很多家庭
[00:16:18.720 --> 00:16:20.720]  三幾個兄弟姊妹都不和
[00:16:20.720 --> 00:16:22.720]  何況十個
[00:16:22.720 --> 00:16:28.720]  這節的經文也是告訴我們
[00:16:28.720 --> 00:16:36.080]  約伯有一個美好的家庭關係
[00:16:36.080 --> 00:16:44.720]  或者說約伯有一群感情很好的兒女
[00:16:44.720 --> 00:16:48.720]  非常美好的家庭
[00:16:48.720 --> 00:16:56.720]  在這裡順便呼籲一下
[00:16:56.720 --> 00:16:58.720]  做父母的弟兄姊妹
[00:16:58.720 --> 00:17:00.720]  留意
[00:17:00.720 --> 00:17:02.720]  如果我們能夠教導
[00:17:02.720 --> 00:17:04.720]  我們的子女
[00:17:04.720 --> 00:17:06.720]  在他們之間
[00:17:06.720 --> 00:17:08.720]  能夠有親密的感情和關係
[00:17:08.720 --> 00:17:10.720]  這是一個
[00:17:10.720 --> 00:17:12.720]  比他們極大的寶貴的禮物
[00:17:12.720 --> 00:17:14.720]  或者財產
[00:17:14.720 --> 00:17:16.720]  比留給他們百萬家財
[00:17:16.720 --> 00:17:18.720]  更加寶貴
[00:17:18.720 --> 00:17:24.720]  兄弟姊妹之間
[00:17:24.720 --> 00:17:26.720]  有好的感情和關係
[00:17:26.720 --> 00:17:28.720]  令其他人很羨慕
[00:17:28.720 --> 00:17:38.720]  我相信很多人都知道
[00:17:38.720 --> 00:17:40.720]  師母有很多弟妹
[00:17:40.720 --> 00:17:42.720]  師母有六個弟妹
[00:17:42.720 --> 00:17:44.720]  他們七個姐弟妹
[00:17:44.720 --> 00:17:46.720]  他們之間的感情和關係
[00:17:46.720 --> 00:17:48.720]  非常親密
[00:17:48.720 --> 00:17:52.720]  所有認識他們家庭的
[00:17:52.720 --> 00:17:54.720]  朋友
[00:17:54.720 --> 00:17:56.720]  教會的弟兄姊妹
[00:17:56.720 --> 00:17:58.720]  都很羨慕他們
[00:17:58.720 --> 00:18:00.720]  為什麼會
[00:18:00.720 --> 00:18:02.720]  七個姐弟妹
[00:18:02.720 --> 00:18:04.720]  這麼好的呢
[00:18:04.720 --> 00:18:10.720]  我們知道
[00:18:10.720 --> 00:18:12.720]  很難說完
[00:18:12.720 --> 00:18:14.720]  絕對的答案是什麼
[00:18:14.720 --> 00:18:16.720]  但我相信
[00:18:16.720 --> 00:18:18.720]  他們的
[00:18:18.720 --> 00:18:20.720]  父母
[00:18:20.720 --> 00:18:22.720]  他們的父母
[00:18:22.720 --> 00:18:24.720]  的功勞
[00:18:24.720 --> 00:18:26.720]  是不可以抹殺
[00:18:26.720 --> 00:18:28.720]  這個其實也是
[00:18:28.720 --> 00:18:30.720]  做父母的責任
[00:18:30.720 --> 00:18:34.720]  每逢他們一班
[00:18:34.720 --> 00:18:36.720]  姐弟妹
[00:18:36.720 --> 00:18:38.720]  走在一起的時候
[00:18:38.720 --> 00:18:40.720]  都是非常開心
[00:18:40.720 --> 00:18:42.720]  是感染其他的人
[00:18:42.720 --> 00:18:44.720]  感染那些外姓的人
[00:18:44.720 --> 00:18:46.720]  我是其中一個
[00:18:46.720 --> 00:18:48.720]  三個女婿
[00:18:48.720 --> 00:18:50.720]  都非常喜歡
[00:18:50.720 --> 00:18:52.720]  和投入他們的群組
[00:18:52.720 --> 00:18:54.720]  他們的家裡面
[00:18:54.720 --> 00:19:00.720]  連那些孫子、孫女
[00:19:00.720 --> 00:19:02.720]  現在一大班
[00:19:02.720 --> 00:19:04.720]  不知道為什麼
[00:19:04.720 --> 00:19:06.720]  他們也很喜歡大家
[00:19:06.720 --> 00:19:10.720]  我兩個女兒也很喜歡
[00:19:10.720 --> 00:19:12.720]  他們的姨姨、舅父
[00:19:12.720 --> 00:19:14.720]  和表兄弟姊妹
[00:19:14.720 --> 00:19:16.720]  表弟妹
[00:19:18.720 --> 00:19:20.720]  這一種
[00:19:20.720 --> 00:19:22.720]  親密的關係
[00:19:22.720 --> 00:19:24.720]  感情是一份
[00:19:24.720 --> 00:19:26.720]  神賜給人的
[00:19:26.720 --> 00:19:28.720]  很豐厚的禮物
[00:19:28.720 --> 00:19:30.720]  但這個禮物
[00:19:30.720 --> 00:19:32.720]  我們是可以去
[00:19:32.720 --> 00:19:34.720]  求取的
[00:19:34.720 --> 00:19:36.720]  去爭取
[00:19:36.720 --> 00:19:38.720]  去自己栽培出來
[00:19:46.720 --> 00:19:48.720]  第五節
[00:20:16.720 --> 00:20:18.720]  約伯
[00:20:18.720 --> 00:20:20.720]  他為每一個兒女
[00:20:20.720 --> 00:20:22.720]  獻祭贖罪
[00:20:22.720 --> 00:20:24.720]  因為
[00:20:24.720 --> 00:20:26.720]  他心裡想他怕
[00:20:26.720 --> 00:20:28.720]  他的兒女犯罪也不知道
[00:20:28.720 --> 00:20:30.720]  他怕他們
[00:20:30.720 --> 00:20:32.720]  天天在這裡開派對
[00:20:32.720 --> 00:20:34.720]  天天都有宴會
[00:20:34.720 --> 00:20:36.720]  怕他們享樂過了
[00:20:36.720 --> 00:20:38.720]  之後
[00:20:38.720 --> 00:20:40.720]  變成一個派對動物
[00:20:40.720 --> 00:20:42.720]  派對的發燒友
[00:20:44.720 --> 00:20:46.720]  在派對裡
[00:20:46.720 --> 00:20:48.720]  喝酒喝多了
[00:20:48.720 --> 00:20:50.720]  會亂說話
[00:20:50.720 --> 00:20:52.720]  說一些褻瀆神的說話
[00:20:52.720 --> 00:20:54.720]  也不知道
[00:20:54.720 --> 00:20:56.720]  犯了罪也不知道
[00:20:56.720 --> 00:20:58.720]  所以約伯
[00:20:58.720 --> 00:21:00.720]  常常為他們獻祭贖罪
[00:21:00.720 --> 00:21:04.720]  但這個經文也告訴我們
[00:21:04.720 --> 00:21:06.720]  約伯不是自己靜悄悄地
[00:21:06.720 --> 00:21:08.720]  去獨自一個人
[00:21:08.720 --> 00:21:10.720]  拿著祭物去為兒女獻祭贖罪
[00:21:10.720 --> 00:21:12.720]  不是
[00:21:12.720 --> 00:21:14.720]  是叫兒女有好的準備
[00:21:14.720 --> 00:21:16.720]  致潔
[00:21:16.720 --> 00:21:18.720]  致潔即是要他們
[00:21:18.720 --> 00:21:20.720]  審查認罪
[00:21:20.720 --> 00:21:22.720]  然後一起去參與敬拜獻祭
[00:21:22.720 --> 00:21:28.720]  在這句裡面
[00:21:28.720 --> 00:21:30.720]  那個棄調的字
[00:21:30.720 --> 00:21:32.720]  棄調神
[00:21:32.720 --> 00:21:34.720]  棄調的字
[00:21:34.720 --> 00:21:36.720]  其實就是稱頌的字
[00:21:36.720 --> 00:21:40.720]  有很多英文的翻譯
[00:21:40.720 --> 00:21:42.720]  是用
[00:21:42.720 --> 00:21:44.720]  咒詛
[00:21:44.720 --> 00:21:48.720]  中文
[00:21:48.720 --> 00:21:50.720]  翻譯成
[00:21:50.720 --> 00:21:52.720]  棄調
[00:21:52.720 --> 00:21:54.720]  其實是咒詛
[00:21:54.720 --> 00:21:56.720]  為什麼明明是
[00:21:56.720 --> 00:21:58.720]  祝福的字
[00:21:58.720 --> 00:22:00.720]  是稱頌
[00:22:00.720 --> 00:22:02.720]  為什麼明明
[00:22:02.720 --> 00:22:04.720]  稱頌神變成咒詛神
[00:22:04.720 --> 00:22:06.720]  為什麼會翻譯成
[00:22:10.720 --> 00:22:12.720]  原來稱頌這個字
[00:22:12.720 --> 00:22:14.720]  是有
[00:22:14.720 --> 00:22:16.720]  雙重意義的
[00:22:16.720 --> 00:22:18.720]  當在一些正面
[00:22:18.720 --> 00:22:20.720]  或者是
[00:22:20.720 --> 00:22:22.720]  正面的場合
[00:22:22.720 --> 00:22:24.720]  或者意圖的時候
[00:22:24.720 --> 00:22:26.720]  就會翻譯成稱頌
[00:22:26.720 --> 00:22:28.720]  稱頌神
[00:22:28.720 --> 00:22:30.720]  譬如在一個
[00:22:30.720 --> 00:22:32.720]  正當的場合
[00:22:32.720 --> 00:22:34.720]  一個有好的意圖的場合
[00:22:34.720 --> 00:22:36.720]  裡面
[00:22:36.720 --> 00:22:38.720]  我們想敬拜神
[00:22:38.720 --> 00:22:40.720]  但是在負面
[00:22:40.720 --> 00:22:42.720]  或者是犯罪的場合
[00:22:42.720 --> 00:22:44.720]  情境裡面
[00:22:44.720 --> 00:22:46.720]  翻譯就會變成咒詛
[00:22:46.720 --> 00:22:48.720]  咒詛
[00:22:48.720 --> 00:22:52.720]  我們廣東話其實都有很多字
[00:22:52.720 --> 00:22:54.720]  是同樣一樣
[00:22:54.720 --> 00:22:56.720]  是有雙重意義的
[00:22:56.720 --> 00:22:58.720]  譬如
[00:22:58.720 --> 00:23:00.720]  如果有人做了一件很光彩
[00:23:00.720 --> 00:23:02.720]  很成功的事我們會說什麼
[00:23:02.720 --> 00:23:04.720]  恭喜你
[00:23:06.720 --> 00:23:08.720]  如果有人做了
[00:23:08.720 --> 00:23:10.720]  一件很失敗
[00:23:10.720 --> 00:23:12.720]  很丟架的事我們會說
[00:23:12.720 --> 00:23:14.720]  恭喜你
[00:23:14.720 --> 00:23:16.720]  是什麼意思
[00:23:16.720 --> 00:23:18.720]  咒詛他
[00:23:18.720 --> 00:23:20.720]  取笑他
[00:23:20.720 --> 00:23:22.720]  相反
[00:23:22.720 --> 00:23:24.720]  本來是欣賞他
[00:23:24.720 --> 00:23:26.720]  本來很欣賞他
[00:23:26.720 --> 00:23:28.720]  但是同一句說話
[00:23:28.720 --> 00:23:30.720]  踩他
[00:23:36.720 --> 00:23:38.720]  所以我們
[00:23:38.720 --> 00:23:40.720]  所以所羅門
[00:23:40.720 --> 00:23:42.720]  在《真言》裡說
[00:23:42.720 --> 00:23:44.720]  一早起來大雙去祝福人那些
[00:23:44.720 --> 00:23:46.720]  是什麼
[00:23:46.720 --> 00:23:48.720]  其實是咒詛
[00:23:48.720 --> 00:23:50.720]  慢慢去回答
[00:23:50.720 --> 00:23:52.720]  那句說話
[00:23:52.720 --> 00:23:54.720]  意思其實是場合
[00:23:54.720 --> 00:23:56.720]  或者關係
[00:23:56.720 --> 00:23:58.720]  或者是
[00:23:58.720 --> 00:24:00.720]  臉色、眼神
[00:24:00.720 --> 00:24:02.720]  各樣東西配合在一起的時候
[00:24:02.720 --> 00:24:04.720]  祝福變成咒詛
[00:24:06.720 --> 00:24:08.720]  這個我們要小心
[00:24:08.720 --> 00:24:12.720]  所以有時候我們說
[00:24:12.720 --> 00:24:14.720]  在文字裡我們很多時候誤會別人的
[00:24:14.720 --> 00:24:16.720]  意圖
[00:24:16.720 --> 00:24:18.720]  因為
[00:24:18.720 --> 00:24:20.720]  我們看的時候用我們的方法
[00:24:20.720 --> 00:24:22.720]  來想東西
[00:24:22.720 --> 00:24:24.720]  看那些字怎麼寫
[00:24:24.720 --> 00:24:26.720]  很多時候誤會別人的
[00:24:26.720 --> 00:24:28.720]  意圖或者感情
[00:24:28.720 --> 00:24:30.720]  是什麼
[00:24:30.720 --> 00:24:32.720]  唯有面對面說話
[00:24:32.720 --> 00:24:34.720]  我們看到臉色、眼神、語氣
[00:24:34.720 --> 00:24:36.720]  知道別人想說什麼
[00:24:36.720 --> 00:24:38.720]  減少很多誤會
[00:24:38.720 --> 00:24:46.720]  約伯他
[00:24:46.720 --> 00:24:48.720]  做得很對
[00:24:48.720 --> 00:24:50.720]  他作為父親
[00:24:50.720 --> 00:24:52.720]  他沒有讓他的兒女
[00:24:52.720 --> 00:24:54.720]  因為要尋歡作樂
[00:24:54.720 --> 00:24:56.720]  正當的尋歡作樂
[00:24:56.720 --> 00:24:58.720]  其實沒什麼問題
[00:24:58.720 --> 00:25:00.720]  或者享樂
[00:25:00.720 --> 00:25:02.720]  沒什麼問題
[00:25:02.720 --> 00:25:04.720]  但是他不會讓他的兒女
[00:25:04.720 --> 00:25:06.720]  因為要享樂
[00:25:06.720 --> 00:25:08.720]  有享樂的活動
