
[00:00:00.000 --> 00:00:02.000]  奉主明問候,弟兄姊妹平安。
[00:02:35.000 --> 00:02:36.000]  將來會去什麼地方?
[00:02:36.000 --> 00:02:37.000]  將來會去什麼地方?
[00:02:37.000 --> 00:02:38.000]  將來會去什麼地方?
[00:02:38.000 --> 00:02:39.000]  將來會去什麼地方?
[00:02:39.000 --> 00:02:40.000]  將來會去什麼地方?
[00:02:40.000 --> 00:02:41.000]  將來會去什麼地方?
[00:02:41.000 --> 00:02:42.000]  將來會去什麼地方?
[00:02:42.000 --> 00:02:43.000]  將來會去什麼地方?
[00:02:43.000 --> 00:02:44.000]  將來會去什麼地方?
[00:02:44.000 --> 00:02:45.000]  將來會去什麼地方?
[00:02:45.000 --> 00:02:46.000]  將來會去什麼地方?
[00:02:46.000 --> 00:02:53.000]  將來會去什麼地方?
[00:03:17.000 --> 00:03:22.000]  今天應該不是很長
[00:03:22.000 --> 00:03:24.000]  只有兩點
[00:03:24.000 --> 00:03:29.000]  夜西別又被殺
[00:03:29.000 --> 00:03:32.000]  十三到十六節
[00:03:32.000 --> 00:03:36.000]  殺了之後有什麼結果呢?
[00:03:36.000 --> 00:03:44.000]  南國又返回以耶和華為中心的國度
[00:03:44.000 --> 00:03:47.000]  其實這個重回
[00:03:47.000 --> 00:03:48.000]  其實這個重回
[00:03:48.000 --> 00:03:51.000]  我有一點點躊躇
[00:03:51.000 --> 00:03:52.000]  我還是有點猶豫
[00:03:52.000 --> 00:03:57.000]  因為南國什麼時候以耶和華為中心的國度呢?
[00:03:57.000 --> 00:04:01.000]  南國什麼時候以耶和華為中心的國度呢?
[00:04:01.000 --> 00:04:02.000]  沒有
[00:04:02.000 --> 00:04:03.000]  沒有
[00:04:03.000 --> 00:04:05.000]  羅伯安開始
[00:04:05.000 --> 00:04:06.000]  羅伯安開始
[00:04:06.000 --> 00:04:07.000]  南國的開始
[00:04:07.000 --> 00:04:09.000]  就南國的開始
[00:04:09.000 --> 00:04:12.000]  但羅伯安的爺爺的爺爺
[00:04:12.000 --> 00:04:15.000]  但是羅伯安的爺爺的爺爺
[00:04:15.000 --> 00:04:17.000]  羅伯安的大衛呢?
[00:04:17.000 --> 00:04:19.000]  父親的父親
[00:04:19.000 --> 00:04:22.000]  羅伯安的祖父
[00:04:22.000 --> 00:04:24.000]  羅伯安的祖父
[00:04:24.000 --> 00:04:25.000]  就是大衛
[00:04:25.000 --> 00:04:26.000]  大衛
[00:04:26.000 --> 00:04:27.000]  大衛生索羅門
[00:04:27.000 --> 00:04:28.000]  大衛生索羅門
[00:04:28.000 --> 00:04:30.000]  索羅門生羅伯安
[00:04:30.000 --> 00:04:33.000]  索羅門生羅伯安
[00:04:33.000 --> 00:04:35.000]  羅伯安的祖父大衛呢?
[00:04:35.000 --> 00:04:37.000]  羅伯安的祖父大衛
[00:04:37.000 --> 00:04:41.000]  就是以耶和華為中心的國度
[00:04:41.000 --> 00:04:43.000]  他是以耶和華為中心的國度
[00:04:43.000 --> 00:04:44.000]  但那時南國沒有
[00:04:44.000 --> 00:04:45.000]  那時南國沒有
[00:04:45.000 --> 00:04:46.000]  但南國呢?
[00:04:46.000 --> 00:04:47.000]  那時南國
[00:04:47.000 --> 00:04:48.000]  是分裂的開始
[00:04:48.000 --> 00:04:50.000]  是分裂的開始
[00:04:50.000 --> 00:04:54.000]  從來沒有以耶和華為中心的國度
[00:04:54.000 --> 00:04:56.000]  真的沒有以耶和華為中心的國度
[00:04:56.000 --> 00:04:58.000]  上帝忍了很久
[00:04:58.000 --> 00:04:59.000]  上帝忍耐了很久
[00:04:59.000 --> 00:05:02.000]  甚至乎有好的王約沙伯出現
[00:05:02.000 --> 00:05:05.000]  甚至有好的王約沙伯出現
[00:05:05.000 --> 00:05:08.000]  都是除了一個這樣的媳婦叫阿達尼亞
[00:05:08.000 --> 00:05:11.000]  都是除了一個這樣的媳婦叫阿達尼亞
[00:05:11.000 --> 00:05:12.000]  我上次說了
[00:05:12.000 --> 00:05:15.000]  阿達尼亞起來剿滅皇室
[00:05:15.000 --> 00:05:16.000]  阿達尼亞起來剿滅皇室
[00:05:16.000 --> 00:05:17.000]  殺光皇室的人
[00:05:17.000 --> 00:05:19.000]  因為他起來剿滅了皇室
[00:05:19.000 --> 00:05:20.000]  因為他起來剿滅了皇室
[00:05:20.000 --> 00:05:21.000]  因為他起來剿滅了皇室
[00:05:21.000 --> 00:05:22.000]  因為他起來剿滅了皇室
[00:05:22.000 --> 00:05:23.000]  因為他起來剿滅了皇室
[00:05:23.000 --> 00:05:24.000]  因為他起來剿滅了皇室
[00:05:24.000 --> 00:05:25.000]  因為他起來剿滅了皇室
[00:05:25.000 --> 00:05:26.000]  因為他起來剿滅了皇室
[00:05:26.000 --> 00:05:27.000]  因為他起來剿滅了皇室
[00:05:27.000 --> 00:05:28.000]  因為他起來剿滅了皇室
[00:05:28.000 --> 00:05:29.000]  因為他起來剿滅了皇室
[00:05:29.000 --> 00:05:30.000]  因為他起來剿滅了皇室
[00:05:30.000 --> 00:05:51.000]  因為他起來剿滅了皇室
[00:05:51.000 --> 00:05:52.000]  因為他起來剿滅了皇室
[00:05:52.000 --> 00:05:53.000]  因為他起來剿滅了皇室
[00:05:53.000 --> 00:05:54.000]  因為他起來剿滅了皇室
[00:05:54.000 --> 00:05:55.000]  因為他起來剿滅了皇室
[00:05:55.000 --> 00:05:56.000]  因為他起來剿滅了皇室
[00:05:56.000 --> 00:05:57.000]  因為他起來剿滅了皇室
[00:05:57.000 --> 00:05:58.000]  因為他起來剿滅了皇室
[00:05:58.000 --> 00:05:59.000]  因為他起來剿滅了皇室
[00:05:59.000 --> 00:06:00.000]  因為他起來剿滅了皇室
[00:06:00.000 --> 00:06:01.000]  因為他起來剿滅了皇室
[00:06:01.000 --> 00:06:02.000]  因為他起來剿滅了皇室
[00:06:02.000 --> 00:06:03.000]  因為他起來剿滅了皇室
[00:06:03.000 --> 00:06:04.000]  因為他起來剿滅了皇室
[00:06:04.000 --> 00:06:05.000]  因為他起來剿滅了皇室
[00:06:05.000 --> 00:06:06.000]  因為他起來剿滅了皇室
[00:06:06.000 --> 00:06:07.000]  因為他起來剿滅了皇室
[00:06:07.000 --> 00:06:08.000]  因為他起來剿滅了皇室
[00:06:08.000 --> 00:06:09.000]  因為他起來剿滅了皇室
[00:06:09.000 --> 00:06:10.000]  因為他起來剿滅了皇室
[00:06:10.000 --> 00:06:11.000]  因為他起來剿滅了皇室
[00:06:11.000 --> 00:06:12.000]  因為他起來剿滅了皇室
[00:06:12.000 --> 00:06:13.000]  因為他起來剿滅了皇室
[00:06:13.000 --> 00:06:14.000]  因為他起來剿滅了皇室
[00:06:14.000 --> 00:06:15.000]  因為他起來剿滅了皇室
[00:06:15.000 --> 00:06:36.000]  因為他起來剿滅了皇室
[00:06:36.000 --> 00:06:37.000]  因為他起來剿滅了皇室
[00:06:37.000 --> 00:06:38.000]  因為他起來剿滅了皇室
[00:06:38.000 --> 00:06:39.000]  因為他起來剿滅了皇室
[00:06:39.000 --> 00:06:40.000]  因為他起來剿滅了皇室
[00:06:40.000 --> 00:06:41.000]  因為他起來剿滅了皇室
[00:06:41.000 --> 00:06:42.000]  因為他起來剿滅了皇室
[00:06:42.000 --> 00:06:43.000]  因為他起來剿滅了皇室
[00:06:43.000 --> 00:06:44.000]  因為他起來剿滅了皇室
[00:06:44.000 --> 00:06:45.000]  因為他起來剿滅了皇室
[00:06:45.000 --> 00:06:46.000]  因為他起來剿滅了皇室
[00:06:46.000 --> 00:06:47.000]  因為他起來剿滅了皇室
[00:06:47.000 --> 00:06:48.000]  因為他起來剿滅了皇室
[00:06:48.000 --> 00:06:49.000]  因為他起來剿滅了皇室
[00:06:49.000 --> 00:06:50.000]  因為他起來剿滅了皇室
[00:06:50.000 --> 00:06:51.000]  因為他起來剿滅了皇室
[00:06:51.000 --> 00:06:52.000]  因為他起來剿滅了皇室
[00:06:52.000 --> 00:06:53.000]  因為他起來剿滅了皇室
[00:06:53.000 --> 00:06:54.000]  因為他起來剿滅了皇室
[00:06:54.000 --> 00:06:55.000]  因為他起來剿滅了皇室
[00:06:55.000 --> 00:06:56.000]  因為他起來剿滅了皇室
[00:06:56.000 --> 00:06:57.000]  因為他起來剿滅了皇室
[00:06:57.000 --> 00:06:58.000]  因為他起來剿滅了皇室
[00:06:58.000 --> 00:06:59.000]  因為他起來剿滅了皇室
[00:06:59.000 --> 00:07:00.000]  因為他起來剿滅了皇室
[00:07:00.000 --> 00:07:27.000]  因為他起來剿滅了皇室
[00:07:27.000 --> 00:07:30.000]  因為他起來剿滅了皇室
[00:07:30.000 --> 00:07:31.000]  因為他起來剿滅了皇室
[00:07:31.000 --> 00:07:32.000]  因為他起來剿滅了皇室
[00:07:32.000 --> 00:07:33.000]  因為他起來剿滅了皇室
[00:07:33.000 --> 00:07:34.000]  因為他起來剿滅了皇室
[00:07:34.000 --> 00:07:35.000]  因為他起來剿滅了皇室
[00:07:35.000 --> 00:07:36.000]  因為他起來剿滅了皇室
[00:07:36.000 --> 00:07:37.000]  因為他起來剿滅了皇室
[00:07:37.000 --> 00:07:38.000]  因為他起來剿滅了皇室
[00:07:38.000 --> 00:07:39.000]  因為他起來剿滅了皇室
[00:07:39.000 --> 00:07:40.000]  因為他起來剿滅了皇室
[00:07:40.000 --> 00:07:41.000]  因為他起來剿滅了皇室
[00:07:41.000 --> 00:07:42.000]  因為他起來剿滅了皇室
[00:07:42.000 --> 00:07:43.000]  因為他起來剿滅了皇室
[00:07:43.000 --> 00:07:44.000]  因為他起來剿滅了皇室
[00:07:44.000 --> 00:07:45.000]  因為他起來剿滅了皇室
[00:07:45.000 --> 00:08:04.000]  因為他起來剿滅了皇室
[00:08:04.000 --> 00:08:05.000]  因為他起來剿滅了皇室
[00:08:05.000 --> 00:08:06.000]  因為他起來剿滅了皇室
[00:08:06.000 --> 00:08:07.000]  因為他起來剿滅了皇室
[00:08:07.000 --> 00:08:16.000]  因為他起來剿滅了皇室
[00:08:16.000 --> 00:08:17.000]  因為他起來剿滅了皇室
[00:08:17.000 --> 00:08:18.000]  因為他起來剿滅了皇室
[00:08:18.000 --> 00:08:19.000]  因為他起來剿滅了皇室
[00:08:19.000 --> 00:08:20.000]  因為他起來剿滅了皇室
[00:08:20.000 --> 00:08:21.000]  因為他起來剿滅了皇室
[00:08:21.000 --> 00:08:22.000]  因為他起來剿滅了皇室
[00:08:22.000 --> 00:08:23.000]  因為他起來剿滅了皇室
[00:08:23.000 --> 00:08:24.000]  因為他起來剿滅了皇室
[00:08:24.000 --> 00:08:25.000]  因為他起來剿滅了皇室
[00:08:25.000 --> 00:08:26.000]  因為他起來剿滅了皇室
[00:08:26.000 --> 00:08:27.000]  因為他起來剿滅了皇室
[00:08:27.000 --> 00:08:28.000]  因為他起來剿滅了皇室
[00:08:28.000 --> 00:08:29.000]  因為他起來剿滅了皇室
[00:08:29.000 --> 00:08:30.000]  因為他起來剿滅了皇室
[00:08:30.000 --> 00:08:31.000]  因為他起來剿滅了皇室
[00:08:31.000 --> 00:08:37.000]  因為他起來剿滅了皇室
[00:08:37.000 --> 00:08:38.000]  因為他起來剿滅了皇室
[00:08:38.000 --> 00:08:39.000]  因為他起來剿滅了皇室
[00:08:39.000 --> 00:08:40.000]  因為他起來剿滅了皇室
[00:08:40.000 --> 00:08:41.000]  因為他起來剿滅了皇室
[00:08:41.000 --> 00:08:42.000]  因為他起來剿滅了皇室
[00:08:42.000 --> 00:08:43.000]  因為他起來剿滅了皇室
[00:08:43.000 --> 00:08:44.000]  因為他起來剿滅了皇室
[00:08:44.000 --> 00:08:45.000]  因為他起來剿滅了皇室
[00:08:45.000 --> 00:08:46.000]  因為他起來剿滅了皇室
[00:08:46.000 --> 00:08:47.000]  因為他起來剿滅了皇室
[00:08:47.000 --> 00:08:48.000]  因為他起來剿滅了皇室
[00:08:48.000 --> 00:08:49.000]  因為他起來剿滅了皇室
[00:08:49.000 --> 00:08:50.000]  因為他起來剿滅了皇室
[00:08:50.000 --> 00:08:51.000]  因為他起來剿滅了皇室
[00:08:51.000 --> 00:08:52.000]  因為他起來剿滅了皇室
[00:08:52.000 --> 00:09:02.000]  因為他起來剿滅了皇室
[00:09:02.000 --> 00:09:03.000]  因為他起來剿滅了皇室
[00:09:03.000 --> 00:09:04.000]  因為他起來剿滅了皇室
[00:09:04.000 --> 00:09:05.000]  因為他起來剿滅了皇室
[00:09:05.000 --> 00:09:06.000]  因為他起來剿滅了皇室
[00:09:06.000 --> 00:09:07.000]  因為他起來剿滅了皇室
[00:09:07.000 --> 00:09:08.000]  因為他起來剿滅了皇室
[00:09:08.000 --> 00:09:09.000]  因為他起來剿滅了皇室
[00:09:09.000 --> 00:09:10.000]  因為他起來剿滅了皇室
[00:09:10.000 --> 00:09:11.000]  因為他起來剿滅了皇室
[00:09:11.000 --> 00:09:12.000]  因為他起來剿滅了皇室
[00:09:12.000 --> 00:09:13.000]  因為他起來剿滅了皇室
[00:09:13.000 --> 00:09:14.000]  因為他起來剿滅了皇室
[00:09:14.000 --> 00:09:15.000]  因為他起來剿滅了皇室
[00:09:15.000 --> 00:09:16.000]  因為他起來剿滅了皇室
[00:09:16.000 --> 00:09:17.000]  因為他起來剿滅了皇室
[00:09:17.000 --> 00:09:23.000]  因為他起來剿滅了皇室
[00:09:23.000 --> 00:09:24.000]  因為他起來剿滅了皇室
[00:09:24.000 --> 00:09:25.000]  因為他起來剿滅了皇室
[00:09:25.000 --> 00:09:26.000]  因為他起來剿滅了皇室
[00:09:26.000 --> 00:09:27.000]  因為他起來剿滅了皇室
[00:09:27.000 --> 00:09:28.000]  因為他起來剿滅了皇室
[00:09:28.000 --> 00:09:29.000]  因為他起來剿滅了皇室
[00:09:29.000 --> 00:09:30.000]  因為他起來剿滅了皇室
[00:09:30.000 --> 00:09:31.000]  因為他起來剿滅了皇室
[00:09:31.000 --> 00:09:32.000]  因為他起來剿滅了皇室
[00:09:32.000 --> 00:09:33.000]  因為他起來剿滅了皇室
[00:09:33.000 --> 00:09:34.000]  因為他起來剿滅了皇室
[00:09:34.000 --> 00:09:35.000]  因為他起來剿滅了皇室
[00:09:35.000 --> 00:09:36.000]  因為他起來剿滅了皇室
[00:09:36.000 --> 00:09:37.000]  因為他起來剿滅了皇室
[00:09:37.000 --> 00:09:38.000]  因為他起來剿滅了皇室
[00:09:38.000 --> 00:09:47.000]  因為他起來剿滅了皇室
[00:10:08.000 --> 00:10:10.000]  納粹教授認為
[00:10:10.000 --> 00:10:12.000]  耶路撒冷的權貴
[00:10:12.000 --> 00:10:21.000]  其實是支持自己上位的阿卡利亞
[00:10:21.000 --> 00:10:31.000]  當我們讀者讀到一到三節的時候
[00:10:31.000 --> 00:10:39.000]  可以記住上帝這個國家已經爛套了
[00:10:39.000 --> 00:10:46.000]  相信上帝有一天會來施行審判
[00:10:46.000 --> 00:10:49.000]  其實上帝的審判已經在計劃
[00:10:49.000 --> 00:10:52.000]  第二節已經告訴我們
[00:10:52.000 --> 00:10:53.000]  第二節已經告訴我們
[00:10:53.000 --> 00:10:55.000]  他想殺死所有的皇室人員
[00:10:55.000 --> 00:10:57.000]  他想殺死所有的皇室人員
[00:10:57.000 --> 00:11:01.000]  剩下一個
[00:11:01.000 --> 00:11:06.000]  第二節約阿斯
[00:11:06.000 --> 00:11:09.000]  上帝真是好奇妙
[00:11:09.000 --> 00:11:12.000]  當黑暗的時候上帝留了一手
[00:11:12.000 --> 00:11:15.000]  當黑暗來的時候上帝留了一手
[00:11:15.000 --> 00:11:18.000]  第二節過了六年
[00:11:18.000 --> 00:11:20.000]  七年開始
[00:11:20.000 --> 00:11:23.000]  祭司耶和耶大有謀略
[00:11:23.000 --> 00:11:26.000]  祭司耶和耶大有謀略
[00:11:26.000 --> 00:11:33.000]  聯同那些親兵和護衛長
[00:11:33.000 --> 00:11:37.000]  聯同親兵和護衛長
[00:11:37.000 --> 00:11:40.000]  寫了八節
[00:11:40.000 --> 00:11:45.000]  向耶和耶和他們納約
[00:11:45.000 --> 00:11:48.000]  向耶和耶和他們納約
[00:11:48.000 --> 00:11:52.000]  其實在歷代之下
[00:11:52.000 --> 00:11:55.000]  二十三章一到三節還講得多一點
[00:11:55.000 --> 00:11:57.000]  其實在歷代之下
[00:11:57.000 --> 00:11:59.000]  二十三章一到三節還講得多一點
[00:11:59.000 --> 00:12:01.000]  因為有四個八夫長
[00:12:01.000 --> 00:12:03.000]  因為有四個八夫長
[00:12:03.000 --> 00:12:05.000]  這個四個八夫長是走遍猶大
[00:12:05.000 --> 00:12:07.000]  是走遍猶大
[00:12:07.000 --> 00:12:10.000]  招聚猶太各支派的利美人
[00:12:10.000 --> 00:12:13.000]  招聚猶太各支派的利美人
[00:12:13.000 --> 00:12:16.000]  和族長來到耶路撒冷
[00:12:16.000 --> 00:12:18.000]  和族長來到耶路撒冷
[00:12:18.000 --> 00:12:23.000]  然後來到耶路撒冷和王納約
[00:12:23.000 --> 00:12:26.000]  然後來到耶路撒冷和王納約
[00:12:26.000 --> 00:12:27.000]  這是第二點
[00:12:27.000 --> 00:12:32.000]  第三點就是政變那一天
[00:12:32.000 --> 00:12:39.000]  就是亞太地亞作王第七年的第一個安息日
[00:12:39.000 --> 00:12:43.000]  亞太地亞作王第七年第一個安息日
[00:12:43.000 --> 00:12:46.000]  主一崇拜三位之後
[00:12:46.000 --> 00:12:48.000]  主一崇拜三位之後
[00:12:48.000 --> 00:12:50.000]  來他公夫
[00:12:50.000 --> 00:12:52.000]  這是客家話
[00:12:52.000 --> 00:12:54.000]  什麼叫來他公夫呢?
[00:12:54.000 --> 00:12:55.000]  什麼叫來他公夫?
[00:12:55.000 --> 00:12:57.000]  有所行動
[00:12:57.000 --> 00:12:59.000]  就是有所行動
[00:12:59.000 --> 00:13:01.000]  就分三隊人
[00:13:01.000 --> 00:13:03.000]  就分三隊人
[00:13:03.000 --> 00:13:06.000]  守住耶和華的殿
[00:13:06.000 --> 00:13:07.000]  守住耶和華的殿
[00:13:07.000 --> 00:13:09.000]  其實你看到了
[00:13:09.000 --> 00:13:11.000]  當我讀的時候
[00:13:11.000 --> 00:13:13.000]  有兵有耶和華的殿
[00:13:13.000 --> 00:13:15.000]  我就想了一下
[00:13:15.000 --> 00:13:16.000]  但我都說了一下
[00:13:16.000 --> 00:13:18.000]  有耶和華的殿又有兵
[00:13:18.000 --> 00:13:19.000]  我想問一下
[00:13:19.000 --> 00:13:22.000]  什麼人可以在耶和華的殿裡面出現?
[00:13:22.000 --> 00:13:25.000]  什麼人才會在耶和華的殿裡面出現呢?
[00:13:25.000 --> 00:13:26.000]  普通人不行
[00:13:26.000 --> 00:13:27.000]  普通人不行
[00:13:27.000 --> 00:13:28.000]  只有一支派可以
[00:13:28.000 --> 00:13:30.000]  只有一支派可以
[00:13:30.000 --> 00:13:31.000]  有沒有答案?
[00:13:31.000 --> 00:13:32.000]  有沒有答案?
[00:13:32.000 --> 00:13:33.000]  利美人
[00:13:33.000 --> 00:13:34.000]  利美人
[00:13:34.000 --> 00:13:37.000]  所以這些兵其實是利美人
[00:13:37.000 --> 00:13:40.000]  你看這些兵都是利美人
[00:13:40.000 --> 00:13:42.000]  不是利美人呢?
[00:13:42.000 --> 00:13:43.000]  如果不是利美人呢?
[00:13:43.000 --> 00:13:44.000]  就站在聖殿外面
[00:13:44.000 --> 00:13:45.000]  就站在聖殿外面
[00:13:45.000 --> 00:13:46.000]  各位聽姐妹
[00:13:46.000 --> 00:13:48.000]  作者沒有這樣說
[00:13:48.000 --> 00:13:50.000]  認為我們認識利美記
[00:13:50.000 --> 00:13:52.000]  作者沒有這樣說
[00:13:52.000 --> 00:13:56.000]  作者認為我們應該認識利美記
[00:13:56.000 --> 00:13:57.000]  好
[00:13:57.000 --> 00:13:59.000]  上次我就講到第三節
[00:13:59.000 --> 00:14:00.000]  上次我講到第三節
[00:14:00.000 --> 00:14:02.000]  不過我要補充兩點
[00:14:02.000 --> 00:14:04.000]  補充兩點
[00:14:04.000 --> 00:14:06.000]  祭司耶和耶大
[00:14:06.000 --> 00:14:07.000]  祭司耶和耶大
[00:14:07.000 --> 00:14:08.000]  祭司耶和耶大
[00:14:08.000 --> 00:14:09.000]  祭司耶和耶大
[00:14:09.000 --> 00:14:10.000]  祭司耶和耶大
[00:14:10.000 --> 00:14:11.000]  祭司耶和耶大
[00:14:11.000 --> 00:14:12.000]  祭司耶和耶大
[00:14:12.000 --> 00:14:14.000]  在這一幕裡面
[00:14:14.000 --> 00:14:15.000]  祭司耶和耶大
[00:14:15.000 --> 00:14:16.000]  祭司耶和耶大
[00:14:16.000 --> 00:14:17.000]  祭司耶和耶大
[00:14:17.000 --> 00:14:38.000]  南國的國教,聖經沒有提到,不過學者就給了一個名字,Yahwism,我翻譯成耶教。
[00:14:39.000 --> 00:14:51.000]  請問,去到新約,五順之後,基督教產生,請問彼得知不知道他的教叫基督教?
[00:14:51.000 --> 00:14:59.000]  同事,你是新約的權威,告訴我,他不知道,是不是後人給他的名字?
[00:15:00.000 --> 00:15:09.000]  彼得知不知道我們現在聖經叫基督教?彼得當時有沒有基督教這個名稱?
[00:15:09.000 --> 00:15:17.000]  你現在明白這件事,所以我們說,Yahwism,耶和華宗教,是學者給的名字,因為你要講這件事,你就要給他名字。
[00:15:17.000 --> 00:15:26.000]  就是說,現在我們的稱作耶和華宗教,像說,因為我們現在要講這個事情,給他的一個名稱。
[00:15:27.000 --> 00:15:38.000]  當你去讀神學的時候,Yahwism,你知道英文是什麼意思嗎?就是主義,是後學者給他的名字。
[00:15:38.000 --> 00:15:41.000]  就是Yahwism,後來學者給的名字。
[00:15:41.000 --> 00:15:43.000]  那為什麼我拿來用呢?
[00:15:43.000 --> 00:15:45.000]  我拿來用的時候呢?
[00:15:46.000 --> 00:15:58.000]  很靈啊,好像這個杯子有個字,很靈啊,很勇猛啊。就像這個杯子有一個罷,很容易拿起來講。其實以色列的宗教就是Yahwism。
[00:15:58.000 --> 00:16:01.000]  以色列的宗教就是Yahwism。
[00:16:01.000 --> 00:16:04.000]  耶教的守衛者就是利美人。
[00:16:04.000 --> 00:16:07.000]  耶教的守衛者就是利美人。
[00:16:07.000 --> 00:16:09.000]  利美人的領袖就是祭司。
[00:16:09.000 --> 00:16:11.000]  利美人的領袖就是祭司。
