
[00:00:00.000 --> 00:00:02.640]  我不知道如果你在街上
[00:03:15.960 --> 00:03:18.120]  他們就稱那個地方
[00:03:18.120 --> 00:03:19.080]  紀念那個地方
[00:03:19.080 --> 00:03:20.960]  或者那個經歷
[00:03:20.960 --> 00:03:23.080]  用神一個稱呼
[00:03:23.080 --> 00:03:25.760]  我們很熟悉的耶和華
[00:03:25.760 --> 00:03:27.520]  我們拆來拆去中文
[00:03:27.520 --> 00:03:29.520]  我們都不太明白為什麼
[00:03:29.520 --> 00:03:30.840]  有什麼意思
[00:03:30.840 --> 00:03:33.640]  耶和華是不是跟中華有關呢
[00:03:33.640 --> 00:03:37.080]  我們中國人信耶和華好像比較正確
[00:03:37.080 --> 00:03:39.320]  但是其實是搞不清楚的
[00:03:39.320 --> 00:03:42.520]  因為其實這個不是中文
[00:03:42.520 --> 00:03:43.880]  它是一個譯音
[00:03:43.880 --> 00:03:46.840]  是一個希伯來的說法
[00:03:46.840 --> 00:03:48.000]  Yahweh
[00:03:48.000 --> 00:03:50.400]  甚至我們在某個程度上
[00:03:50.400 --> 00:03:52.480]  不是很肯定是不是真的讀Yahweh
[00:03:52.480 --> 00:03:56.000]  因為猶太人他們尊敬上帝到一個地步
[00:03:56.000 --> 00:03:58.800]  他們不敢直稱上帝的名字
[00:03:58.800 --> 00:04:02.400]  所以在記載上帝的名字的事情上
[00:04:02.400 --> 00:04:07.320]  他只是用四個母音來表示
[00:04:07.320 --> 00:04:09.320]  這個就是代表神
[00:04:09.320 --> 00:04:10.360]  而Yahweh的意思
[00:04:10.360 --> 00:04:11.920]  耶和華的意思
[00:04:11.920 --> 00:04:13.040]  其實是有一個意思的
[00:04:13.040 --> 00:04:14.760]  就是主的意思
[00:04:14.760 --> 00:04:17.560]  所以我們但凡見到耶和華
[00:04:17.560 --> 00:04:19.880]  其實就是代表主的意思
[00:04:19.880 --> 00:04:22.880]  就是新約希列文說的
[00:04:22.880 --> 00:04:24.560]  Adonai
[00:04:24.560 --> 00:04:28.760]  希伯來文有一個說法
[00:04:28.760 --> 00:04:31.120]  但其實都是在說同一件事
[00:04:31.120 --> 00:04:34.680]  聖經裡面有很多稱呼耶和華
[00:04:34.680 --> 00:04:38.200]  今天我們很想和大家來看其中一個
[00:04:38.200 --> 00:04:39.960]  耶和華耳勒
[00:04:39.960 --> 00:04:41.960]  我們先看一節聖經
[00:04:41.960 --> 00:04:43.920]  在詩篇第九篇第十節
[00:04:43.920 --> 00:04:45.600]  我們一起讀好嗎?
[00:04:45.600 --> 00:04:46.920]  耶和華
[00:04:46.920 --> 00:04:48.680]  認識你名字的人
[00:04:48.680 --> 00:04:50.240]  要依靠你
[00:04:50.240 --> 00:04:54.600]  因為你沒有離棄尋求你的人
[00:04:54.600 --> 00:04:57.200]  如果你聽了我剛才的解釋
[00:04:57.200 --> 00:04:59.440]  耶和華代表什麼呢?
[00:04:59.440 --> 00:05:00.160]  主啊
[00:05:00.160 --> 00:05:01.960]  所以其實主啊
[00:05:01.960 --> 00:05:03.360]  認識你名字的人
[00:05:03.360 --> 00:05:05.840]  要來投靠你
[00:05:05.840 --> 00:05:06.800]  依靠你
[00:05:06.800 --> 00:05:10.760]  因為你沒有離棄尋求你的人
[00:05:10.760 --> 00:05:11.960]  對於詩人來說
[00:05:11.960 --> 00:05:15.280]  他很清楚認識上帝
[00:05:15.280 --> 00:05:17.080]  認識祂的特性
[00:05:17.080 --> 00:05:19.080]  認識祂是怎麼樣的
[00:05:19.080 --> 00:05:22.080]  以致帶來我的反應
[00:05:22.080 --> 00:05:23.200]  我的決定
[00:05:23.200 --> 00:05:24.560]  我的投身
[00:05:24.560 --> 00:05:26.840]  神是一個不會推卻
[00:05:26.840 --> 00:05:29.040]  離棄尋求祂的人
[00:05:29.040 --> 00:05:31.440]  這個在詩人的經歷當中
[00:05:31.440 --> 00:05:32.280]  他體會得到
[00:05:32.280 --> 00:05:33.920]  所以他才這樣寫
[00:05:33.920 --> 00:05:37.080]  然後他給了一個很重要的鼓勵
[00:05:37.080 --> 00:05:40.520]  我們要認識耶和華的名字
[00:05:40.520 --> 00:05:44.120]  所以我們透過耶和華耳勒
[00:05:44.120 --> 00:05:46.760]  認識主是一位怎樣的神
[00:05:46.760 --> 00:05:48.880]  我們先看第一段的經文
[00:05:48.880 --> 00:05:51.160]  這個是我們今天主要看
[00:05:51.160 --> 00:05:53.040]  阿伯拉罕的經歷
[00:05:53.040 --> 00:05:54.920]  我們從《創世紀》二十二章
[00:05:54.920 --> 00:05:56.880]  我們由第一節讀到第六節
[00:05:56.880 --> 00:05:57.920]  就是上半節
[00:05:57.920 --> 00:06:00.880]  我們請弟兄幫我們先讀第一部分
[00:06:00.880 --> 00:06:02.480]  第二版我們請姐妹
[00:06:02.480 --> 00:06:04.920]  最後那版我們請一起讀
[00:06:04.920 --> 00:06:06.240]  我們先請弟兄讀
[00:06:06.240 --> 00:06:07.400]  謝謝
[00:06:07.400 --> 00:06:08.840]  這些事以後
[00:06:08.840 --> 00:06:10.960]  臣要試驗阿伯拉罕
[00:06:10.960 --> 00:06:12.760]  就呼叫他說
[00:06:12.760 --> 00:06:13.760]  阿伯拉罕
[00:06:13.760 --> 00:06:14.520]  他說
[00:06:14.520 --> 00:06:15.880]  我在這裡
[00:06:15.880 --> 00:06:16.760]  臣說
[00:06:16.760 --> 00:06:18.840]  你帶著你的兒子
[00:06:18.840 --> 00:06:20.960]  就是你獨生的兒子
[00:06:20.960 --> 00:06:22.880]  你所愛的耳塞
[00:06:22.880 --> 00:06:24.720]  往摩尼亞地去
[00:06:24.720 --> 00:06:27.560]  在我所要指示你的山上
[00:06:27.560 --> 00:06:29.640]  把他獻為繁祭
[00:06:29.640 --> 00:06:30.840]  請姐妹
[00:06:30.840 --> 00:06:31.880]  阿伯拉罕
[00:06:31.880 --> 00:06:33.320]  聽從祢說
[00:06:33.320 --> 00:06:34.480]  祢親我
[00:06:34.480 --> 00:06:38.040]  帶著祢保佑的摩尼亞耳塞
[00:06:38.040 --> 00:06:40.600]  也保佑繁祭的耳塞
[00:06:40.600 --> 00:06:41.840]  就祢親我
[00:06:41.840 --> 00:06:44.800]  跟隨耳塞的地方去
[00:06:44.800 --> 00:06:46.280]  所以這三天
[00:06:46.280 --> 00:06:48.000]  阿伯拉罕對公主
[00:06:48.000 --> 00:06:50.080]  遠距離看見那地方
[00:06:50.080 --> 00:06:50.840]  我們一起讀
[00:06:50.840 --> 00:06:53.440]  阿伯拉罕對他的僕人說
[00:06:53.440 --> 00:06:55.920]  你們和奴在此等候
[00:06:55.920 --> 00:06:59.000]  我與童子往那裡去拜一拜
[00:06:59.000 --> 00:07:01.480]  就回到你們這裡來
[00:07:01.480 --> 00:07:03.840]  阿伯拉罕把繁祭的柴
[00:07:03.840 --> 00:07:06.880]  放在他兒子耳塞身上
[00:07:06.880 --> 00:07:10.520]  自己手裡拿著火與刀
[00:07:10.520 --> 00:07:12.480]  我將它停在這個部分
[00:07:12.480 --> 00:07:15.160]  這是整個故事的開始
[00:07:15.160 --> 00:07:18.000]  讓我們知道那個場景是怎樣
[00:07:18.000 --> 00:07:21.040]  阿伯拉罕被稱為信心之父
[00:07:21.040 --> 00:07:24.080]  他蒙上帝的應允
[00:07:24.080 --> 00:07:27.560]  說他要成為多國之父
[00:07:27.560 --> 00:07:30.480]  他是一個族長
[00:07:30.480 --> 00:07:33.200]  一個家族裡的阿頭
[00:07:33.200 --> 00:07:35.800]  但是到他九十九歲的時候
[00:07:35.800 --> 00:07:37.800]  他仍然膝下無疑
[00:07:37.800 --> 00:07:39.600]  自己年老
[00:07:39.600 --> 00:07:41.440]  但是上帝卻應允他
[00:07:41.440 --> 00:07:43.800]  要他成為一個多國之父
[00:07:43.800 --> 00:07:45.440]  他連一個兒子都沒有
[00:07:45.440 --> 00:07:47.320]  如何成為多國之父?
[00:07:47.320 --> 00:07:49.440]  如果你是阿伯拉罕的話
[00:07:49.440 --> 00:07:51.480]  在這樣的光景下
[00:07:51.480 --> 00:07:57.680]  面對神與你所訂立的一個盟約
[00:07:57.680 --> 00:08:01.120]  應許你要成為多國之父
[00:08:01.120 --> 00:08:04.880]  從你的後裔中要帶來很長遠的影響
[00:08:04.880 --> 00:08:06.960]  甚至是眼看不到的
[00:08:06.960 --> 00:08:10.800]  這個有限的人生還未完全展現出來
[00:08:10.800 --> 00:08:13.400]  但這是多麼宏大
[00:08:13.400 --> 00:08:16.280]  多麼厲害的一個應許
[00:08:16.280 --> 00:08:17.480]  神這樣應允你
[00:08:17.480 --> 00:08:19.600]  你會如何讓神的應許
[00:08:19.600 --> 00:08:23.400]  在你這個悵殘的身體上成就呢?
[00:08:23.400 --> 00:08:25.200]  真的沒有辦法
[00:08:25.200 --> 00:08:27.000]  想生也生不到
[00:08:27.000 --> 00:08:28.680]  不急得來
[00:08:28.680 --> 00:08:31.520]  所以我們按聖經的記載
[00:08:31.520 --> 00:08:34.520]  我們知道阿伯拉罕和他的妻子撒拉
[00:08:34.520 --> 00:08:36.720]  回應上帝的這個應許上
[00:08:36.720 --> 00:08:38.640]  有很多自己的想法
[00:08:38.640 --> 00:08:41.480]  撒拉想想自己都這麼老了
[00:08:41.480 --> 00:08:43.640]  怎麼可能為丈夫生一個兒子呢?
[00:08:43.640 --> 00:08:46.320]  唯有讓丈夫的一個婢女
[00:08:46.320 --> 00:08:50.040]  叫夏甲幫他生出了以實瑪利
[00:08:50.040 --> 00:08:52.760]  但很明顯這不是神的心意
[00:08:52.760 --> 00:08:54.840]  如果以實瑪利不是神的心意
[00:08:54.840 --> 00:08:57.240]  阿伯拉罕會不會想想
[00:08:57.240 --> 00:08:59.360]  是他的侄子羅德呢?
[00:08:59.360 --> 00:09:01.720]  所以大家知道他對羅德很緊張
[00:09:01.720 --> 00:09:03.680]  他將最好的地方給了羅德
[00:09:03.680 --> 00:09:05.040]  羅德你選吧
[00:09:05.040 --> 00:09:06.880]  你喜歡選哪裏他就選哪裏
[00:09:06.880 --> 00:09:09.600]  誰知羅德去了索多瑪、俄摩拉城
[00:09:09.600 --> 00:09:12.920]  這個充滿罪惡的兩個城市當中
[00:09:12.920 --> 00:09:15.360]  但後來阿伯拉罕也很清楚
[00:09:15.360 --> 00:09:17.000]  神告訴他不是羅德
[00:09:17.000 --> 00:09:17.960]  與羅德無關
[00:09:17.960 --> 00:09:20.080]  是從你和撒拉所生的
[00:09:20.080 --> 00:09:22.640]  才是你的後裔
[00:09:22.640 --> 00:09:25.960]  所以我們剛才讀的經文第一節
[00:09:25.960 --> 00:09:27.400]  你記不記得第一節
[00:09:27.400 --> 00:09:29.720]  「這些事之後」
[00:09:29.720 --> 00:09:31.600]  「這些事之後」代表什麼呢?
[00:09:31.600 --> 00:09:33.960]  「這些事」代表阿伯拉罕和撒拉
[00:09:33.960 --> 00:09:37.560]  他們很清楚原來上帝給他們的應許
[00:09:37.560 --> 00:09:41.080]  是真的要從他們身上生一個孩子
[00:09:41.080 --> 00:09:45.760]  那才是上帝應許的實現開始
[00:09:45.760 --> 00:09:47.360]  他要成為多國之父
[00:09:47.360 --> 00:09:51.360]  不是從以實瑪利
[00:09:51.360 --> 00:09:52.480]  不是從羅德
[00:09:52.480 --> 00:09:54.480]  而是從以實的身上
[00:09:54.480 --> 00:09:56.480]  展現上帝的應許
[00:09:56.480 --> 00:09:57.880]  「這些事之後」
[00:09:57.880 --> 00:10:00.040]  就代表阿伯拉罕很清楚
[00:10:00.040 --> 00:10:04.000]  神的而且確是肯定的
[00:10:04.000 --> 00:10:07.240]  確實的應許他有一個兒子
[00:10:07.240 --> 00:10:08.360]  他沒有其他
[00:10:08.360 --> 00:10:09.360]  不是其他
[00:10:09.360 --> 00:10:11.440]  而是神特定的
[00:10:11.440 --> 00:10:13.880]  然後第二句聖經很清楚說
[00:10:13.880 --> 00:10:17.880]  神就要考驗阿伯拉罕
[00:10:17.880 --> 00:10:19.720]  所以整個故事
[00:10:19.720 --> 00:10:21.240]  整個記載
[00:10:21.240 --> 00:10:24.280]  我們要明白這個場景是一個考驗的場景
[00:10:24.280 --> 00:10:25.880]  你要記得這件事
[00:10:25.880 --> 00:10:27.080]  然後幫助我們解釋
[00:10:27.080 --> 00:10:29.560]  中間有些比較難解釋的地方
[00:10:29.560 --> 00:10:31.080]  這是一個考驗
[00:10:31.080 --> 00:10:32.160]  既然是考驗
[00:10:32.160 --> 00:10:34.000]  一定是一些高深的事
[00:10:34.000 --> 00:10:37.800]  等於我們的細蚊仔考DSE
[00:10:37.800 --> 00:10:38.840]  很高深的
[00:10:38.840 --> 00:10:40.960]  我見到我的兒女
[00:10:40.960 --> 00:10:43.040]  去考DSE準備自己的時候
[00:10:43.040 --> 00:10:45.520]  我相信做家長的你很明白
[00:10:45.520 --> 00:10:46.640]  頭都癢
[00:10:46.640 --> 00:10:48.360]  不知道怎樣幫他們
[00:10:48.360 --> 00:10:51.040]  是一個很不容易的挑戰
[00:10:51.040 --> 00:10:53.040]  甚麼是考驗呢
[00:10:53.040 --> 00:10:54.400]  考驗其實就是
[00:10:54.400 --> 00:10:57.080]  讓我們在經過這個歷程的時候
[00:10:57.080 --> 00:10:59.240]  知道我們裏面究竟是怎樣
[00:10:59.240 --> 00:11:00.720]  說得白一點
[00:11:00.720 --> 00:11:04.080]  我們所有裏面有的東西都拿出來了
[00:11:04.080 --> 00:11:05.280]  無法隱藏
[00:11:05.280 --> 00:11:06.720]  我們都在考驗的時候
[00:11:06.720 --> 00:11:08.880]  有甚麼就拿甚麼
[00:11:08.880 --> 00:11:10.760]  所以考驗是讓我們知道
[00:11:10.760 --> 00:11:13.400]  我們裏面原來是怎樣的
[00:11:13.400 --> 00:11:16.360]  所以考驗的確有一個這樣積極
[00:11:16.360 --> 00:11:21.120]  和善意的一個動機
[00:11:21.120 --> 00:11:23.640]  很明顯這個故事記載的時候
[00:11:23.640 --> 00:11:24.960]  告訴我們
[00:11:24.960 --> 00:11:27.160]  神是要考驗
[00:11:27.160 --> 00:11:28.960]  當阿伯拉罕很清楚
[00:11:28.960 --> 00:11:31.080]  神的應許是要應驗的時候
[00:11:31.080 --> 00:11:34.360]  他就考驗阿伯拉罕
[00:11:34.360 --> 00:11:36.520]  我們人生都經歷很多考驗
[00:11:36.520 --> 00:11:38.880]  有時這些考驗我們沒有預計得到
[00:11:38.880 --> 00:11:40.880]  我們不知道何時會遇到考驗
[00:11:40.880 --> 00:11:44.080]  當你開車或者坐的士的時候
[00:11:44.080 --> 00:11:47.640]  突然在馬路上見到
[00:11:47.640 --> 00:11:49.520]  有錢掉下來
[00:11:49.520 --> 00:11:52.680]  這個考驗突然就很靠近
[00:11:52.680 --> 00:11:53.280]  究竟我們
[00:11:53.280 --> 00:11:54.040]  司機
[00:11:54.040 --> 00:11:55.200]  停車
[00:11:55.200 --> 00:11:56.560]  馬上打開門
[00:11:56.560 --> 00:11:57.600]  撿了幾個
[00:11:57.600 --> 00:11:59.400]  馬上就開車走
[00:11:59.400 --> 00:12:04.880]  抑或我們路不拾遺呢
[00:12:04.880 --> 00:12:07.120]  這個考驗臨到我們面前
[00:12:07.120 --> 00:12:09.320]  的確這個成為香港一個很大的考驗
[00:12:09.320 --> 00:12:10.920]  究竟這個是聖誕禮物
[00:12:10.920 --> 00:12:16.920]  抑或是天眼一直都看著
[00:12:16.920 --> 00:12:18.560]  所以有些人被抓了
[00:12:18.560 --> 00:12:20.440]  撿了這些錢
[00:12:20.440 --> 00:12:23.760]  但到今天幾百萬都不知道去哪裏
[00:12:23.760 --> 00:12:27.840]  考驗讓人知道裏面究竟是怎樣
[00:12:27.840 --> 00:12:29.320]  錢在你面前
[00:12:29.320 --> 00:12:31.080]  嘩 散到一地都是
[00:12:31.080 --> 00:12:37.240]  讓人裏面的貪念被揭發出來
[00:12:37.240 --> 00:12:40.720]  有一段時間我經常腸胃不太舒服
[00:12:40.720 --> 00:12:43.280]  就問醫生 醫生應該怎麼辦
[00:12:43.280 --> 00:12:44.560]  他就說很簡單
[00:12:44.560 --> 00:12:46.600]  試下做一個檢測
[00:12:46.600 --> 00:12:50.160]  就是測下有沒有幽門螺旋菌
[00:12:50.160 --> 00:12:52.840]  試完之後 嘩 真是中招
[00:12:52.840 --> 00:12:54.040]  原來真是有
[00:12:54.040 --> 00:12:55.160]  問醫生怎麼辦
[00:12:55.160 --> 00:12:57.320]  他說不要緊 這個可以治療的
[00:12:57.320 --> 00:13:00.120]  吃了一個療程之後
[00:13:00.120 --> 00:13:02.360]  再驗 沒了
[00:13:02.360 --> 00:13:06.280]  測試讓我們知道究竟甚麼令到我肚痛
[00:13:06.280 --> 00:13:09.520]  測試讓我們知道我們裏面究竟發生甚麼事
[00:13:09.520 --> 00:13:13.000]  我們的裏面原來是怎樣
[00:13:13.000 --> 00:13:15.320]  測試真是很靠近
[00:13:15.320 --> 00:13:18.000]  靠近到可能是最親密的關係
[00:13:18.000 --> 00:13:19.600]  夫婦的關係
[00:13:19.600 --> 00:13:21.880]  我們結了婚的弟兄姊妹
[00:13:21.880 --> 00:13:24.960]  不知你結了婚多久
[00:13:24.960 --> 00:13:28.480]  我結了婚21年 今年是三個七
[00:13:28.480 --> 00:13:31.440]  但是七年之癢 很多人說
[00:13:31.440 --> 00:13:32.600]  七年就心癢癢
[00:13:32.600 --> 00:13:38.400]  當一切溫馨 浪漫 激情都已經經驗過了之後
[00:13:38.400 --> 00:13:42.440]  如果你晚上睡不著
[00:13:42.440 --> 00:13:44.600]  隔壁枕邊的人睡得像死豬一樣
[00:13:44.600 --> 00:13:47.960]  不知你會否移一腳把他伸到床上
[00:13:47.960 --> 00:13:50.400]  因為當你覺得雖然自己睡不著
[00:13:50.400 --> 00:13:54.200]  但是隔壁枕邊的人睡得很甘甜
[00:13:54.200 --> 00:13:58.320]  你見到他 雖然我見到
[00:13:58.320 --> 00:14:01.520]  師母睡得很好的時候
[00:14:01.520 --> 00:14:06.240]  雖然枕頭壓著臉 有時會有點皺
[00:14:06.240 --> 00:14:10.080]  沒辦法 這是人生必經的階段
[00:14:10.080 --> 00:14:13.640]  我們21年 不簡單
[00:14:13.640 --> 00:14:17.920]  但是你會否能夠慰藉這個枕邊人
[00:14:17.920 --> 00:14:20.680]  你的配偶 你的丈夫 你的太太
[00:14:20.680 --> 00:14:25.160]  能夠在風霜雨雪當中跟你共度
[00:14:25.160 --> 00:14:27.640]  你仍然能夠慰藉他來感謝神
[00:14:27.640 --> 00:14:30.120]  你仍然能夠珍惜大家之間的關係
[00:14:30.120 --> 00:14:32.000]  不會因為人家說的七年之癢
[00:14:32.000 --> 00:14:34.400]  不會因為很多其他的問題
[00:14:34.400 --> 00:14:38.520]  來撇棄你的配偶
[00:14:38.520 --> 00:14:40.440]  考驗來到的時候
[00:14:40.440 --> 00:14:42.120]  是讓我們更加看到
[00:14:42.120 --> 00:14:44.920]  究竟我們心裏面看重的是什麼
[00:14:44.920 --> 00:14:46.320]  當考驗來到的時候
[00:14:46.320 --> 00:14:49.200]  讓我們知道原來我們裏面是怎樣的
[00:14:49.200 --> 00:14:51.600]  阿伯拉罕面對這個考驗的時候
[00:14:51.600 --> 00:14:54.280]  其實也不是一件容易的事
[00:14:54.280 --> 00:14:57.800]  阿伯拉罕的反應是怎樣呢?
[00:14:57.800 --> 00:14:59.640]  這個考試對於阿伯拉罕來說
[00:14:59.640 --> 00:15:04.280]  上帝出的題目是很繞心繞肺的
[00:15:04.280 --> 00:15:06.760]  神出的題目在這段經文裏
[00:15:06.760 --> 00:15:10.240]  三次出現同一個說法
[00:15:10.240 --> 00:15:12.720]  他說:阿伯拉罕 你的兒子
[00:15:12.720 --> 00:15:16.720]  你最愛的兒子 你所喜愛的以撒
[00:15:16.720 --> 00:15:18.800]  以撒這個名字對於阿伯拉罕來說
[00:15:18.800 --> 00:15:20.000]  他改這個名字很有意思
[00:15:20.000 --> 00:15:23.040]  因為以撒的名字就是「喜笑」
[00:15:23.040 --> 00:15:24.080]  很開心
[00:15:24.080 --> 00:15:25.760]  你想想九十九歲
[00:15:25.760 --> 00:15:27.040]  一百歲生一個兒子出來
[00:15:27.040 --> 00:15:28.080]  當然是喜笑
[00:15:28.080 --> 00:15:32.680]  不喜笑 必有另外的選擇
[00:15:32.680 --> 00:15:35.000]  所以見到這個兒子就很開心
[00:15:35.000 --> 00:15:37.440]  神就說你要將你的兒子
[00:15:37.440 --> 00:15:38.760]  你獨生的兒子
[00:15:38.760 --> 00:15:42.840]  就是你所喜愛的兒子獻上給我
[00:15:42.840 --> 00:15:44.520]  當作繁祭
[00:15:44.520 --> 00:15:48.040]  這條題目在這段經文裏出了三次
[00:15:48.040 --> 00:15:50.080]  提醒阿伯拉罕你所做的事
[00:15:50.080 --> 00:15:51.360]  是要將你喜愛的兒子
[00:15:51.360 --> 00:15:52.000]  你唯一的兒子
[00:15:52.000 --> 00:15:55.120]  你最後的兒子獻給我
[00:15:55.120 --> 00:15:57.080]  對於阿伯拉罕面對這個挑戰
[00:15:57.080 --> 00:15:58.080]  這個考驗
[00:15:58.080 --> 00:16:00.480]  他的反應是怎樣呢?
[00:16:00.480 --> 00:16:01.600]  我讀的時候
[00:16:01.600 --> 00:16:04.600]  我自己覺得很驚訝
[00:16:04.600 --> 00:16:07.120]  因為剛才我讀過頭一段
[00:16:07.120 --> 00:16:09.680]  你有沒有見到阿伯拉罕在抗議?
[00:16:09.680 --> 00:16:11.680]  你有沒有見到他舉起牌?
[00:16:11.680 --> 00:16:13.440]  有沒有投訴?
[00:16:13.440 --> 00:16:14.800]  沒有
[00:16:14.800 --> 00:16:18.760]  他第二天就帶著他的兒子上路了
[00:16:18.760 --> 00:16:19.960]  帶著工人
[00:16:19.960 --> 00:16:21.800]  就揹著柴
[00:16:21.800 --> 00:16:23.240]  一路上路
[00:16:23.240 --> 00:16:28.720]  我完全看不到任何的埋怨、質問
[00:16:28.720 --> 00:16:31.120]  相反那種平淡的敘述
[00:16:31.120 --> 00:16:33.880]  我覺得很驚訝
[00:16:33.880 --> 00:16:35.760]  我在這個平淡的敘述當中
[00:16:35.760 --> 00:16:37.320]  我就問一件事
[00:16:37.320 --> 00:16:40.720]  為什麼這個近一百一十五歲的老人家
[00:16:40.720 --> 00:16:42.160]  為什麼一百一十五歲?
[00:16:42.160 --> 00:16:45.040]  因為他的兒子能夠擔起
[00:16:45.040 --> 00:16:46.680]  獻梵濟的柴
[00:16:46.680 --> 00:16:48.360]  起碼都十五六歲
[00:16:48.360 --> 00:16:49.960]  我兒子十七歲了
[00:16:49.960 --> 00:16:50.520]  高過我
[00:16:50.520 --> 00:16:51.760]  大隻過我
