
[00:00:00.000 --> 00:00:05.000]  各位吾安,主來平安,又是先例同心的禱告
[00:13:17.000 --> 00:13:20.000]  不,主人,比喻主人怎樣評價他
[00:13:20.000 --> 00:13:22.000]  我們看二十二節
[00:13:22.000 --> 00:13:24.000]  你真是惡僕
[00:13:24.000 --> 00:13:27.000]  我要憑你的話定你的罪
[00:13:27.000 --> 00:13:29.000]  你既然知道我是嚴厲的人
[00:13:29.000 --> 00:13:31.000]  沒有放的要去取
[00:13:31.000 --> 00:13:33.000]  沒有中的要去收
[00:13:33.000 --> 00:13:35.000]  為什麼不把我的銀紙放在銀行
[00:13:35.000 --> 00:13:36.000]  等我回來的時候
[00:13:36.000 --> 00:13:40.000]  可以連本帶利地拿回去
[00:13:40.000 --> 00:13:42.000]  這個僕人被稱為惡僕
[00:13:42.000 --> 00:13:45.000]  和剛才的善良僕人完全是對比
[00:13:45.000 --> 00:13:47.000]  主人怎樣定他的罪
[00:13:47.000 --> 00:13:50.000]  憑你的話定你的罪
[00:13:50.000 --> 00:13:53.000]  意思不是主人認同
[00:13:53.000 --> 00:13:56.000]  他真的好像惡僕說他那麼嚴厲
[00:13:56.000 --> 00:13:58.000]  不過,如果這個僕人真的好像
[00:13:58.000 --> 00:14:01.000]  他這樣說去詮釋這個主人的話
[00:14:01.000 --> 00:14:04.000]  是的,他可能沒有膽量去做生意
[00:14:04.000 --> 00:14:07.000]  但起碼用一些保守的方法
[00:14:07.000 --> 00:14:08.000]  把錢放在銀行
[00:14:08.000 --> 00:14:12.000]  以致可以連本帶利地拿回來
[00:14:12.000 --> 00:14:15.000]  看這個比喻的艱難就是
[00:14:15.000 --> 00:14:16.000]  我們經常會覺得
[00:14:16.000 --> 00:14:18.000]  不是有些錢放在手帕裡
[00:14:18.000 --> 00:14:19.000]  我又不是拿了
[00:14:19.000 --> 00:14:21.000]  我又不是偷
[00:14:21.000 --> 00:14:24.000]  原封不動給你,我又多惡
[00:14:24.000 --> 00:14:26.000]  我又不是走了
[00:14:26.000 --> 00:14:27.000]  所以這個比喻其實最關鍵的
[00:14:27.000 --> 00:14:30.000]  不是你賺得多賺得少
[00:14:30.000 --> 00:14:32.000]  而是你作為僕人的角色
[00:14:32.000 --> 00:14:33.000]  你知不知道
[00:14:33.000 --> 00:14:35.000]  作為僕人的角色
[00:14:35.000 --> 00:14:38.000]  這個僕人他輕看了主人的吩咐
[00:14:38.000 --> 00:14:41.000]  他用他自己的心意去界定
[00:14:41.000 --> 00:14:44.000]  什麼是好什麼是壞
[00:14:44.000 --> 00:14:46.000]  他過了界線
[00:14:46.000 --> 00:14:47.000]  他想自己做主人
[00:14:47.000 --> 00:14:49.000]  自己去界定何為好何為壞
[00:14:49.000 --> 00:14:52.000]  他不想降服主人的權柄
[00:14:52.000 --> 00:14:54.000]  甚至一輪的狡辯
[00:14:54.000 --> 00:14:57.000]  將自己的失職合理化
[00:14:57.000 --> 00:15:00.000]  如果這個主人真的這麼嚴厲
[00:15:00.000 --> 00:15:01.000]  這個惡僕根本沒有膽量
[00:15:01.000 --> 00:15:03.000]  跟他這樣去批評他
[00:15:03.000 --> 00:15:07.000]  看回他剛才對兩個忠心的僕人的反應
[00:15:07.000 --> 00:15:08.000]  充分顯示了
[00:15:08.000 --> 00:15:12.000]  其實是這個僕人自己有惡意
[00:15:12.000 --> 00:15:14.000]  他懷疑這個主人不好
[00:15:14.000 --> 00:15:19.000]  於是企圖找很多的原因去自辯
[00:15:19.000 --> 00:15:22.000]  惡僕的結果是怎樣呢
[00:15:22.000 --> 00:15:24.000]  24節
[00:15:24.000 --> 00:15:28.000]  主人將他一定的奪過來
[00:15:28.000 --> 00:15:31.000]  給了有十定的人
[00:15:31.000 --> 00:15:34.000]  26節
[00:15:34.000 --> 00:15:38.000]  主人說凡有的還要給他沒有的呢
[00:15:38.000 --> 00:15:43.000]  連他所有的都要奪過來
[00:15:43.000 --> 00:15:45.000]  在老家福音的這個默樂
[00:15:45.000 --> 00:15:46.000]  這個惡僕
[00:15:46.000 --> 00:15:48.000]  我相信是代表當時很多
[00:15:48.000 --> 00:15:51.000]  不接受耶穌王權的猶太群體
[00:15:51.000 --> 00:15:53.000]  他們本來是選民
[00:15:53.000 --> 00:15:55.000]  他們被委派
[00:15:55.000 --> 00:15:58.000]  就是去代表耶穌
[00:15:58.000 --> 00:16:01.000]  代表當時的一些上帝
[00:16:01.000 --> 00:16:02.000]  去做一個
[00:16:02.000 --> 00:16:04.000]  讓人認識這個信仰
[00:16:04.000 --> 00:16:06.000]  但是他們全部都失職了
[00:16:06.000 --> 00:16:09.000]  他們不能夠成為一個忠心的僕人
[00:16:09.000 --> 00:16:11.000]  看回夏文的描述
[00:16:11.000 --> 00:16:13.000]  當耶穌進入耶路撒冷的時候
[00:16:13.000 --> 00:16:15.000]  一大幫的猶太人
[00:16:15.000 --> 00:16:16.000]  當時歡呼極度
[00:16:16.000 --> 00:16:17.000]  哇 好啊 好啊
[00:16:17.000 --> 00:16:19.000]  但是最後
[00:16:19.000 --> 00:16:22.000]  他們依附著一幫猶太宗教領袖
[00:16:22.000 --> 00:16:24.000]  要將耶穌釘十價
[00:16:24.000 --> 00:16:26.000]  起步可能歡呼甲獎
[00:16:26.000 --> 00:16:27.000]  好好好
[00:16:27.000 --> 00:16:30.000]  但結局仍然是成為一個
[00:16:30.000 --> 00:16:33.000]  要去釘十價的一份子
[00:16:33.000 --> 00:16:37.000]  這位惡僕的下場是怎麼樣呢
[00:16:37.000 --> 00:16:39.000]  又給我們什麼提醒
[00:16:39.000 --> 00:16:42.000]  如果看回馬太福音的25章
[00:16:42.000 --> 00:16:44.000]  這個惡僕的類似
[00:16:44.000 --> 00:16:45.000]  不是完全一樣
[00:16:45.000 --> 00:16:47.000]  馬太福音的25章就說
[00:16:47.000 --> 00:16:50.000]  要將這個僕人釘在外面的黑暗裡
[00:16:50.000 --> 00:16:53.000]  在那裡要哀哭切齒
[00:16:53.000 --> 00:16:56.000]  馬太福音沒有那麼嚴厲的描述
[00:16:56.000 --> 00:16:58.000]  按我的詮釋
[00:16:58.000 --> 00:17:01.000]  這個惡僕的身份似乎比較含糊
[00:17:01.000 --> 00:17:03.000]  他可能是一些
[00:17:03.000 --> 00:17:05.000]  我估計有跟隨過耶穌
[00:17:05.000 --> 00:17:08.000]  但是未能夠體會上帝的美善
[00:17:08.000 --> 00:17:11.000]  他不覺得這個神好
[00:17:11.000 --> 00:17:13.000]  於是不能夠真正去信靠
[00:17:13.000 --> 00:17:15.000]  沒有跟他建立真正的關係
[00:17:15.000 --> 00:17:18.000]  而最後不能得到真正的福分
[00:17:18.000 --> 00:17:21.000]  好像有些人可能我們回過教會
[00:17:21.000 --> 00:17:23.000]  有讀過聖經
[00:17:23.000 --> 00:17:25.000]  有認識一下 學過一下
[00:17:25.000 --> 00:17:28.000]  但仍然覺得很想堅持自己的標準
[00:17:28.000 --> 00:17:31.000]  認為聖經很多的教導都是不合理
[00:17:31.000 --> 00:17:35.000]  仍然很想為自己的立場去辯護
[00:17:35.000 --> 00:17:38.000]  當然他們可能會有一些成長的歷程
[00:17:38.000 --> 00:17:41.000]  講完第一個良善的僕人
[00:17:41.000 --> 00:17:43.000]  第二個不好的惡僕
[00:17:43.000 --> 00:17:47.000]  耶穌講的第三類是27節
[00:17:47.000 --> 00:17:49.000]  至於我的仇敵
[00:17:49.000 --> 00:17:51.000]  他們不要我作王
[00:17:51.000 --> 00:17:53.000]  將他們拉出來
[00:17:53.000 --> 00:17:55.000]  在我面前殺了他
[00:17:55.000 --> 00:17:57.000]  我路加福音的墨囊
[00:17:57.000 --> 00:18:00.000]  這些仇敵是指公開敵擋耶穌的猶太宗教領袖
[00:18:00.000 --> 00:18:04.000]  如果代表著一些徹徹底底拒絕耶穌的人
[00:18:04.000 --> 00:18:06.000]  最後會受到審判
[00:18:06.000 --> 00:18:08.000]  被拒救的門外
[00:18:08.000 --> 00:18:10.000]  結局很嚴厲
[00:18:10.000 --> 00:18:12.000]  我們做個總結
[00:18:12.000 --> 00:18:15.000]  這個比喻有兩個主題
[00:18:15.000 --> 00:18:17.000]  第一個主題是
[00:18:17.000 --> 00:18:20.000]  耶穌的權柄
[00:18:20.000 --> 00:18:22.000]  耶穌死了之後
[00:18:22.000 --> 00:18:24.000]  祂會復活
[00:18:24.000 --> 00:18:26.000]  在天父的旁邊
[00:18:26.000 --> 00:18:28.000]  領受了處置理的權柄
[00:18:28.000 --> 00:18:31.000]  在終末來施行審判
[00:18:31.000 --> 00:18:32.000]  耶穌說
[00:18:32.000 --> 00:18:36.000]  人之禮是要尋找拯救失散的人
[00:18:36.000 --> 00:18:38.000]  人要悔改
[00:18:38.000 --> 00:18:41.000]  生命迴轉去回應上帝的呼召
[00:18:41.000 --> 00:18:43.000]  神給我們很寶貴的救恩
[00:18:43.000 --> 00:18:45.000]  視乎人怎麼去回應
[00:18:45.000 --> 00:18:47.000]  在路加福音裡
[00:18:47.000 --> 00:18:51.000]  明明是被社會看為仇敵的殺該
[00:18:51.000 --> 00:18:53.000]  因為願意悔改
[00:18:53.000 --> 00:18:55.000]  成為無恩的一群
[00:18:55.000 --> 00:18:57.000]  當時猶太宗教領袖
[00:18:57.000 --> 00:19:00.000]  自以為是社會的精英分子
[00:19:00.000 --> 00:19:01.000]  因為拒絕耶穌
[00:19:01.000 --> 00:19:03.000]  反而成為耶穌的仇敵
[00:19:03.000 --> 00:19:07.000]  我看到福音顛覆了當時很多的社會價值
[00:19:07.000 --> 00:19:12.000]  以為是社會裡被厭棄的人
[00:19:12.000 --> 00:19:13.000]  反而無恩
[00:19:13.000 --> 00:19:15.000]  社會的精英分子
[00:19:15.000 --> 00:19:17.000]  反而成為了得救
[00:19:17.000 --> 00:19:20.000]  成為了當時耶穌的仇敵
[00:19:20.000 --> 00:19:23.000]  一直顛覆社會很多的價值觀
[00:19:23.000 --> 00:19:25.000]  第二個主題是
[00:19:25.000 --> 00:19:27.000]  承接第一個主題
[00:19:27.000 --> 00:19:29.000]  既然耶穌有權病
[00:19:29.000 --> 00:19:31.000]  會再回來施行審判
[00:19:31.000 --> 00:19:34.000]  我們在終末要向耶穌交帳
[00:19:34.000 --> 00:19:36.000]  剛才提到三類人
[00:19:36.000 --> 00:19:38.000]  中心的僕人
[00:19:38.000 --> 00:19:39.000]  這個我們容易理解
[00:19:39.000 --> 00:19:42.000]  是願意認定跟隨耶穌的人
[00:19:42.000 --> 00:19:45.000]  他們的忠誠得到獎賞
[00:19:45.000 --> 00:19:47.000]  另外一些
[00:19:47.000 --> 00:19:48.000]  黃的仇敵
[00:19:48.000 --> 00:19:49.000]  都容易理解
[00:19:49.000 --> 00:19:51.000]  就是公開敵黨的耶穌的人
[00:19:51.000 --> 00:19:54.000]  最後得到審判而滅亡
