
[00:00:00.000 --> 00:00:04.000]  我的題目就是「門徒退而不休的生活」
[00:07:35.000 --> 00:07:37.000]  我孫子還沒出生的時候
[00:07:37.000 --> 00:07:39.000]  我去深圳
[00:07:39.000 --> 00:07:41.000]  和家人去
[00:07:41.000 --> 00:07:43.000]  有一個叫Interlaken
[00:07:43.000 --> 00:07:46.000]  一個東部華僑城
[00:07:46.000 --> 00:07:49.000]  在那裏走的時候
[00:07:49.000 --> 00:07:51.000]  突然有一個國內的小朋友
[00:07:51.000 --> 00:07:53.000]  穿著開朗褲
[00:07:53.000 --> 00:07:55.000]  走過來抱著我的大腿
[00:07:55.000 --> 00:07:57.000]  有什麼事
[00:07:57.000 --> 00:07:59.000]  爺爺
[00:07:59.000 --> 00:08:01.000]  我家人說
[00:08:01.000 --> 00:08:03.000]  算了牧師
[00:08:03.000 --> 00:08:05.000]  你有爺爺相就來抱孫子
[00:08:05.000 --> 00:08:07.000]  沒多久
[00:08:07.000 --> 00:08:09.000]  大孫就生了
[00:08:09.000 --> 00:08:11.000]  這些事例都令我想起
[00:08:11.000 --> 00:08:13.000]  你沒辦法不承認
[00:08:13.000 --> 00:08:15.000]  你的身體
[00:08:15.000 --> 00:08:17.000]  是在改變當中
[00:08:17.000 --> 00:08:19.000]  人生既然是一個歷程
[00:08:19.000 --> 00:08:21.000]  就有不同的階段
[00:08:21.000 --> 00:08:23.000]  如果中國人有所謂
[00:08:23.000 --> 00:08:25.000]  幼幼所養
[00:08:25.000 --> 00:08:27.000]  就要老幼所忠
[00:08:27.000 --> 00:08:29.000]  老幼所忠就是
[00:08:29.000 --> 00:08:31.000]  你邁向
[00:08:31.000 --> 00:08:33.000]  人生完成的時候
[00:08:33.000 --> 00:08:35.000]  最後
[00:08:35.000 --> 00:08:37.000]  去衝線
[00:08:37.000 --> 00:08:39.000]  去跑最後這一段的時候
[00:08:39.000 --> 00:08:41.000]  是需要
[00:08:41.000 --> 00:08:43.000]  收拾起一個心情
[00:08:43.000 --> 00:08:45.000]  用一種很尊嚴
[00:08:45.000 --> 00:08:47.000]  的心情態度
[00:08:47.000 --> 00:08:49.000]  去走
[00:08:49.000 --> 00:08:51.000]  也可以在去到
[00:08:51.000 --> 00:08:53.000]  終點的時候
[00:08:53.000 --> 00:08:55.000]  有機會哀嚮萬年
[00:08:55.000 --> 00:08:57.000]  享受兒孫之福
[00:08:57.000 --> 00:08:59.000]  和享受回顧
[00:08:59.000 --> 00:09:01.000]  自己一生艱雲的成果
[00:09:01.000 --> 00:09:03.000]  都是人生一種樂事
[00:09:03.000 --> 00:09:05.000]  第二是社會因素
[00:09:05.000 --> 00:09:09.000]  社會秩序的規定
[00:09:09.000 --> 00:09:11.000]  新舊要有交替交棒的機會
[00:09:11.000 --> 00:09:13.000]  是讓社會
[00:09:13.000 --> 00:09:15.000]  的傳承
[00:09:15.000 --> 00:09:17.000]  能夠延續下去
[00:09:17.000 --> 00:09:19.000]  如果你說
[00:09:19.000 --> 00:09:21.000]  一個社會的組織
[00:09:21.000 --> 00:09:23.000]  或者社會
[00:09:23.000 --> 00:09:25.000]  無論政治經濟等等領域
[00:09:25.000 --> 00:09:27.000]  負責的人
[00:09:27.000 --> 00:09:29.000]  做到他心臟病發
[00:09:29.000 --> 00:09:31.000]  或者有一些
[00:09:31.000 --> 00:09:33.000]  突發的病的時候
[00:09:33.000 --> 00:09:35.000]  突然離開
[00:09:35.000 --> 00:09:37.000]  第二天就要有一個
[00:09:37.000 --> 00:09:39.000]  從無訓練交接的人上來
[00:09:39.000 --> 00:09:41.000]  很多社會
[00:09:41.000 --> 00:09:43.000]  的組織群組
[00:09:43.000 --> 00:09:45.000]  都會出現問題
[00:09:45.000 --> 00:09:47.000]  所以很多
[00:09:47.000 --> 00:09:49.000]  很多人凝聚的
[00:09:49.000 --> 00:09:51.000]  社會群組
[00:09:51.000 --> 00:09:53.000]  都有一些
[00:09:53.000 --> 00:09:55.000]  交替的秩序
[00:09:55.000 --> 00:09:57.000]  例如界定退休的年齡
[00:09:57.000 --> 00:09:59.000]  或者等等
[00:09:59.000 --> 00:10:01.000]  都是一個
[00:10:01.000 --> 00:10:03.000]  交替
[00:10:03.000 --> 00:10:05.000]  當然不同的職業
[00:10:05.000 --> 00:10:07.000]  有不同的壽命
[00:10:07.000 --> 00:10:09.000]  有些行業
[00:10:09.000 --> 00:10:11.000]  三十多歲就要退休
[00:10:11.000 --> 00:10:13.000]  為什麼呢?
[00:10:13.000 --> 00:10:15.000]  要麼你已經找到救
[00:10:15.000 --> 00:10:17.000]  要麼你已經找到殘
[00:10:17.000 --> 00:10:19.000]  我聽說那些做投資的
[00:10:19.000 --> 00:10:21.000]  他們
[00:10:21.000 --> 00:10:23.000]  在大學未畢業
[00:10:23.000 --> 00:10:25.000]  已經找了這班人
[00:10:25.000 --> 00:10:27.000]  用一個
[00:10:27.000 --> 00:10:29.000]  很高的薪酬
[00:10:29.000 --> 00:10:31.000]  綁住他
[00:10:31.000 --> 00:10:33.000]  沒辦法再跳離開這個圈子
[00:10:33.000 --> 00:10:35.000]  24小時
[00:10:35.000 --> 00:10:37.000]  為他的公司
[00:10:37.000 --> 00:10:39.000]  投資賺錢
[00:10:39.000 --> 00:10:41.000]  來營利買命
[00:10:41.000 --> 00:10:43.000]  很多人拍拖
[00:10:43.000 --> 00:10:45.000]  沒機會婚姻生子都沒機會
[00:10:45.000 --> 00:10:47.000]  如果你說二十多歲
[00:10:47.000 --> 00:10:49.000]  做到三十多歲
[00:10:49.000 --> 00:10:51.000]  已經是高層
[00:10:51.000 --> 00:10:53.000]  賺了很多錢
[00:10:53.000 --> 00:10:55.000]  要麼你已經做到很殘
[00:10:55.000 --> 00:10:57.000]  又要飛
[00:10:57.000 --> 00:10:59.000]  又要看24小時
[00:10:59.000 --> 00:11:01.000]  另外一邊的市
[00:11:01.000 --> 00:11:03.000]  但有些行業
[00:11:03.000 --> 00:11:05.000]  越年紀大
[00:11:05.000 --> 00:11:07.000]  因為他不是體力勞動
[00:11:07.000 --> 00:11:09.000]  越年紀大
[00:11:09.000 --> 00:11:11.000]  累積的智慧和經驗
[00:11:11.000 --> 00:11:13.000]  越豐富
[00:11:13.000 --> 00:11:15.000]  他真的能夠
[00:11:15.000 --> 00:11:17.000]  困困於遺憾之中
[00:11:17.000 --> 00:11:19.000]  勝於千里之外
[00:11:19.000 --> 00:11:21.000]  他集齊所有的分析資料
[00:11:21.000 --> 00:11:23.000]  報告
[00:11:23.000 --> 00:11:25.000]  聽取意見之後
[00:11:25.000 --> 00:11:27.000]  他一拍板就決定這個機構
[00:11:27.000 --> 00:11:29.000]  等等的命運
[00:11:29.000 --> 00:11:31.000]  有很多人七十歲
[00:11:31.000 --> 00:11:33.000]  退休嫌太早
[00:11:33.000 --> 00:11:35.000]  有些人五十五歲都未退休
[00:11:35.000 --> 00:11:37.000]  就嫌太遲
[00:11:37.000 --> 00:11:39.000]  要看你的行業
[00:11:39.000 --> 00:11:41.000]  和你對人生下半場
[00:11:41.000 --> 00:11:43.000]  的一些看法
[00:11:43.000 --> 00:11:45.000]  雖然社會
[00:11:45.000 --> 00:11:47.000]  有這種接班的制度
[00:11:47.000 --> 00:11:49.000]  還有人
[00:11:49.000 --> 00:11:51.000]  到了一個階段
[00:11:51.000 --> 00:11:53.000]  都很想在生命的
[00:11:53.000 --> 00:11:55.000]  黃金歲月
[00:11:55.000 --> 00:11:57.000]  去沉澱
[00:11:57.000 --> 00:11:59.000]  淨淚下來
[00:11:59.000 --> 00:12:01.000]  但是
[00:12:01.000 --> 00:12:03.000]  都要有一種
[00:12:03.000 --> 00:12:05.000]  這樣的機會才能夠
[00:12:05.000 --> 00:12:07.000]  機會有時候
[00:12:07.000 --> 00:12:09.000]  是制度上賦予的
[00:12:09.000 --> 00:12:11.000]  機會有時候是主動的
[00:12:11.000 --> 00:12:13.000]  我覺得如果要
[00:12:13.000 --> 00:12:15.000]  掌管自己的命運
[00:12:15.000 --> 00:12:17.000]  就不要被動
[00:12:17.000 --> 00:12:19.000]  自己去計劃
[00:12:19.000 --> 00:12:21.000]  知時知命
[00:12:21.000 --> 00:12:23.000]  孔子所說
[00:12:23.000 --> 00:12:25.000]  知道一個合適的時候
[00:12:25.000 --> 00:12:27.000]  知道生命的歷程
[00:12:27.000 --> 00:12:29.000]  在哪個時候
[00:12:29.000 --> 00:12:31.000]  做一個怎樣的決定
[00:12:31.000 --> 00:12:33.000]  心理因素
[00:12:33.000 --> 00:12:35.000]  心理因素你不要太輕
[00:12:35.000 --> 00:12:37.000]  在退休的過程裡面
[00:12:37.000 --> 00:12:39.000]  有很多情緒
[00:12:41.000 --> 00:12:43.000]  大概五年前
[00:12:43.000 --> 00:12:45.000]  有另外一間教會的
[00:12:45.000 --> 00:12:47.000]  一個醫生來找我
[00:12:47.000 --> 00:12:49.000]  兩夫婦都是醫生
[00:12:49.000 --> 00:12:51.000]  她說她丈夫
[00:12:51.000 --> 00:12:53.000]  在一個
[00:12:53.000 --> 00:12:55.000]  學術機構裡面
[00:12:55.000 --> 00:12:57.000]  做醫療的工作
[00:12:57.000 --> 00:12:59.000]  但是年屆這個退休
[00:12:59.000 --> 00:13:01.000]  面對退休
[00:13:01.000 --> 00:13:03.000]  她抑鬱
[00:13:03.000 --> 00:13:05.000]  患上抑鬱症
[00:13:05.000 --> 00:13:07.000]  我怎樣處理
[00:13:07.000 --> 00:13:09.000]  我自己在神學院有一個同班同學
[00:13:09.000 --> 00:13:11.000]  在香港一間大教會的牧師
[00:13:11.000 --> 00:13:13.000]  他退休的時候
[00:13:13.000 --> 00:13:15.000]  是受到
[00:13:15.000 --> 00:13:17.000]  弟兄姊妹
[00:13:17.000 --> 00:13:19.000]  保護他
[00:13:19.000 --> 00:13:21.000]  不和他拍照
[00:13:21.000 --> 00:13:23.000]  你以為今天有這麼好的機會和我拍照
[00:13:23.000 --> 00:13:25.000]  他連銷售
[00:13:25.000 --> 00:13:27.000]  都很重要
[00:13:27.000 --> 00:13:29.000]  他要去到加拿大
[00:13:29.000 --> 00:13:31.000]  住一年半載
[00:13:31.000 --> 00:13:33.000]  那種退休的抑鬱心情
[00:13:33.000 --> 00:13:35.000]  才處理
[00:13:35.000 --> 00:13:37.000]  牧師你很厲害沒有抑鬱
[00:13:37.000 --> 00:13:39.000]  我抑鬱你怎知道
[00:13:39.000 --> 00:13:41.000]  你們這一輪
[00:13:41.000 --> 00:13:43.000]  和我說的話特別是歐太
[00:13:43.000 --> 00:13:45.000]  說到我每晚枕頭都濕了
[00:13:45.000 --> 00:13:47.000]  真是
[00:13:47.000 --> 00:13:49.000]  很多那些
[00:13:49.000 --> 00:13:51.000]  感情
[00:13:51.000 --> 00:13:53.000]  這麼多年
[00:13:53.000 --> 00:13:55.000]  知道是要退
[00:13:55.000 --> 00:13:57.000]  但是心境上
[00:13:57.000 --> 00:13:59.000]  依然有一種關係
[00:13:59.000 --> 00:14:01.000]  情的一種結
[00:14:01.000 --> 00:14:03.000]  在裡面
[00:14:03.000 --> 00:14:05.000]  所以呢
[00:14:05.000 --> 00:14:07.000]  心理上也是一個
[00:14:07.000 --> 00:14:09.000]  很特別要處理的一件事
[00:14:09.000 --> 00:14:11.000]  很多人
[00:14:11.000 --> 00:14:13.000]  的退休和他的工作
[00:14:13.000 --> 00:14:15.000]  是有關係
[00:14:15.000 --> 00:14:17.000]  假如你從未工作過
[00:14:17.000 --> 00:14:19.000]  其實
[00:14:19.000 --> 00:14:21.000]  退休這個名詞對你來說
[00:14:21.000 --> 00:14:23.000]  是不存在
[00:14:23.000 --> 00:14:25.000]  你一出生你家已經
[00:14:25.000 --> 00:14:27.000]  將整間家的
[00:14:27.000 --> 00:14:29.000]  物業生意都給你
[00:14:29.000 --> 00:14:31.000]  你退什麼休
[00:14:31.000 --> 00:14:33.000]  沒得退休
[00:14:33.000 --> 00:14:35.000]  你已經是退休
[00:14:35.000 --> 00:14:37.000]  或者
[00:14:37.000 --> 00:14:39.000]  一大學畢業
[00:14:39.000 --> 00:14:41.000]  嫁了一個同學
[00:14:41.000 --> 00:14:43.000]  他找到一份好的工作
[00:14:43.000 --> 00:14:45.000]  你從未上過班
[00:14:45.000 --> 00:14:47.000]  你的先生就給你一張
[00:14:47.000 --> 00:14:49.000]  白金卡
[00:14:49.000 --> 00:14:51.000]  我就去上班賺錢
[00:14:51.000 --> 00:14:53.000]  你呢
[00:14:53.000 --> 00:14:55.000]  就去中環用卡
[00:14:55.000 --> 00:14:57.000]  花錢
[00:14:57.000 --> 00:14:59.000]  對他來說有這樣的人
[00:14:59.000 --> 00:15:01.000]  對他來說
[00:15:01.000 --> 00:15:03.000]  什麼叫退休
[00:15:03.000 --> 00:15:05.000]  沒有的
[00:15:05.000 --> 00:15:07.000]  退休是相對
[00:15:07.000 --> 00:15:09.000]  有些人在工作裡面
[00:15:09.000 --> 00:15:11.000]  就算是
[00:15:11.000 --> 00:15:13.000]  他自己家裡的工作
[00:15:13.000 --> 00:15:15.000]  但他覺得工作
[00:15:15.000 --> 00:15:17.000]  是要放下
[00:15:17.000 --> 00:15:19.000]  或者轉換另外一種形式
[00:15:19.000 --> 00:15:21.000]  我覺得有很多
[00:15:21.000 --> 00:15:23.000]  在行業裡面
[00:15:23.000 --> 00:15:25.000]  在當當的人和我分享過
[00:15:25.000 --> 00:15:27.000]  他說退休
[00:15:27.000 --> 00:15:29.000]  最放不下的不是收入
[00:15:29.000 --> 00:15:31.000]  通常一般人
[00:15:31.000 --> 00:15:33.000]  來到退休年紀
[00:15:33.000 --> 00:15:35.000]  應該是你一生人賺的人工
[00:15:35.000 --> 00:15:37.000]  是最高的時候
[00:15:37.000 --> 00:15:39.000]  要退下來
[00:15:39.000 --> 00:15:41.000]  要放棄不容易
[00:15:41.000 --> 00:15:43.000]  而是
[00:15:43.000 --> 00:15:45.000]  工作所賦予
[00:15:45.000 --> 00:15:47.000]  那種自信
[00:15:47.000 --> 00:15:49.000]  成就感
[00:15:49.000 --> 00:15:51.000]  聲名權位
[00:15:51.000 --> 00:15:53.000]  是你真正放不下
[00:15:53.000 --> 00:15:55.000]  有人跟我說
[00:15:55.000 --> 00:15:57.000]  就算我都沒什麼事做
[00:15:57.000 --> 00:15:59.000]  去我公司的酒會派對
[00:15:59.000 --> 00:16:01.000]  個個走過來跟我派卡片
[00:16:01.000 --> 00:16:03.000]  現在我退休
[00:16:03.000 --> 00:16:05.000]  第一,沒派卡片去
[00:16:05.000 --> 00:16:07.000]  聖誕晚會
[00:16:07.000 --> 00:16:09.000]  三十一號晚
[00:16:09.000 --> 00:16:11.000]  十二月三十一號晚都沒派卡片去
[00:16:11.000 --> 00:16:13.000]  在街上見到
[00:16:13.000 --> 00:16:15.000]  連嗨都不嗨
[00:16:15.000 --> 00:16:17.000]  何況派卡片
[00:16:17.000 --> 00:16:19.000]  他說你是NOBODY
[00:16:19.000 --> 00:16:21.000]  我相信這番話很真實
[00:16:21.000 --> 00:16:23.000]  很多人放不下不是收入
[00:16:23.000 --> 00:16:25.000]  而是
[00:16:25.000 --> 00:16:27.000]  這種在工作崗位
[00:16:27.000 --> 00:16:29.000]  連繫上那種心理
[00:16:29.000 --> 00:16:31.000]  的狀況
[00:16:31.000 --> 00:16:33.000]  但我們要知道
[00:16:33.000 --> 00:16:35.000]  一個人的生命
[00:16:35.000 --> 00:16:37.000]  不是在乎這些外在的東西
[00:16:37.000 --> 00:16:39.000]  是界定
[00:16:39.000 --> 00:16:41.000]  我們的存在價值
[00:16:41.000 --> 00:16:43.000]  也不是在乎這些東西
[00:16:43.000 --> 00:16:45.000]  令到我們生命
[00:16:45.000 --> 00:16:47.000]  豐富有意義
[00:16:47.000 --> 00:16:49.000]  特別我們基督徒來說
[00:16:49.000 --> 00:16:51.000]  一切都是神所賜
[00:16:51.000 --> 00:16:53.000]  一切都是他交給我們
[00:16:53.000 --> 00:16:55.000]  管家來掌管
[00:16:55.000 --> 00:16:57.000]  假如我存摺裡
[00:16:57.000 --> 00:16:59.000]  只剩一元去見神
[00:16:59.000 --> 00:17:01.000]  和我存摺裡
[00:17:01.000 --> 00:17:03.000]  還有一億去見神
[00:17:03.000 --> 00:17:05.000]  有什麼分別呢
[00:17:05.000 --> 00:17:07.000]  可能對後來的人
[00:17:07.000 --> 00:17:09.000]  有影響
[00:17:09.000 --> 00:17:11.000]  但對我來說
[00:17:11.000 --> 00:17:13.000]  我存摺裡只剩一元神
[00:17:13.000 --> 00:17:15.000]  你托管我,我洗得很厲害
[00:17:15.000 --> 00:17:17.000]  我做中心管家
[00:17:17.000 --> 00:17:19.000]  真的完全平衡
[00:17:19.000 --> 00:17:21.000]  沒負一元
[00:17:21.000 --> 00:17:23.000]  只剩一元
[00:17:23.000 --> 00:17:25.000]  拆底
[00:17:25.000 --> 00:17:27.000]  或者說神啊
[00:17:27.000 --> 00:17:29.000]  我是一個不忠心的管家
[00:17:29.000 --> 00:17:31.000]  你給我一億,我仍然一億
[00:17:31.000 --> 00:17:33.000]  完全一句仙都沒有
[00:17:33.000 --> 00:17:35.000]  去見神有什麼意義呢
[00:17:35.000 --> 00:17:37.000]  其實
[00:17:37.000 --> 00:17:39.000]  外在這些意義
[00:17:39.000 --> 00:17:41.000]  你要灑脫一點
[00:17:41.000 --> 00:17:43.000]  功成身退
[00:17:43.000 --> 00:17:45.000]  是一個萬物各安其事
[00:17:45.000 --> 00:17:47.000]  成為美好的一件事
[00:17:47.000 --> 00:17:49.000]  好的東西
[00:17:49.000 --> 00:17:51.000]  長一點
[00:17:51.000 --> 00:17:53.000]  就會變酸變壞變不好
[00:17:53.000 --> 00:17:55.000]  我想你們雖然說
[00:17:55.000 --> 00:17:57.000]  牧師你留下不捨得
[00:17:57.000 --> 00:17:59.000]  我再留下
[00:17:59.000 --> 00:18:01.000]  嘩,不同了
[00:18:01.000 --> 00:18:03.000]  是吧,我想
[00:18:03.000 --> 00:18:05.000]  一件事都知其事
[00:18:05.000 --> 00:18:07.000]  是最好的一件事
[00:18:07.000 --> 00:18:09.000]  年齡的關卡
[00:18:09.000 --> 00:18:11.000]  健康的狀況,社會制度
[00:18:11.000 --> 00:18:13.000]  是影響著我們的心理
[00:18:13.000 --> 00:18:15.000]  令到我們自己到達
[00:18:15.000 --> 00:18:17.000]  人生某個階段
[00:18:17.000 --> 00:18:19.000]  你對自己的期望
[00:18:19.000 --> 00:18:21.000]  憧憬會有不同
