
[00:00:00.000 --> 00:00:03.980]  很高興今天可以和大家分享上帝的話語
[00:03:34.500 --> 00:03:40.080]  特別是研究為何她會為自己丈夫找妾侍的這個事情
[00:03:40.080 --> 00:03:41.440]  正如剛才所提
[00:03:41.440 --> 00:03:44.780]  可能是出於愛而做出這個瘋狂的舉動
[00:03:44.780 --> 00:03:48.620]  當然這個說辭和說法是需要證明的
[00:03:48.620 --> 00:03:52.580]  我覺得我們可以從她的人生中看到這些證明
[00:03:52.580 --> 00:03:53.760]  由何而始呢?
[00:03:53.760 --> 00:03:58.860]  我想這個女士首次登場是在創世紀十二章
[00:03:58.860 --> 00:04:03.700]  在創世紀十二章我們會知道那裏記載了兩件事
[00:04:03.700 --> 00:04:06.560]  第一件事就是撒萊的丈夫阿伯蘭
[00:04:06.560 --> 00:04:08.400]  亦即是以後的阿伯拉罕
[00:04:08.400 --> 00:04:09.540]  他得到呼召
[00:04:09.540 --> 00:04:13.380]  在這章當中我們也看到阿伯蘭的第一次登場
[00:04:13.380 --> 00:04:15.940]  在那裏的第一節三節就提到
[00:04:15.940 --> 00:04:17.640]  耶和華對阿伯蘭說
[00:04:17.640 --> 00:04:20.760]  你要離開本地本族
[00:04:20.760 --> 00:04:23.980]  傅迦牙王我所要指示你的地去
[00:04:23.980 --> 00:04:25.320]  我必叫你成為大國
[00:04:25.320 --> 00:04:26.320]  我必賜福給你
[00:04:26.320 --> 00:04:27.660]  叫你的名為大
[00:04:27.660 --> 00:04:29.620]  你也要叫別人得福
[00:04:29.620 --> 00:04:30.700]  為你祝福的
[00:04:30.700 --> 00:04:32.300]  我必賜福於他
[00:04:32.300 --> 00:04:33.520]  那就助你的
[00:04:33.520 --> 00:04:34.600]  我必就助他
[00:04:34.600 --> 00:04:37.740]  地上的萬族都要因你得福
[00:04:37.740 --> 00:04:40.800]  即是本來當時的阿伯蘭住得好好的
[00:04:40.800 --> 00:04:42.880]  突如其來的一個呼召
[00:04:42.880 --> 00:04:45.740]  就叫他要離開自己的地方
[00:04:45.740 --> 00:04:47.740]  我想對於很多人來講
[00:04:47.740 --> 00:04:50.320]  要離開不是一件容易的事
[00:04:50.320 --> 00:04:52.480]  即是比如之前的移民潮
[00:04:52.480 --> 00:04:56.280]  可能我們也會看到有身邊很多人選擇離開
[00:04:56.280 --> 00:04:57.620]  看似很簡單
[00:04:57.620 --> 00:04:59.160]  但我們也會留意到的是
[00:04:59.160 --> 00:05:01.160]  如果本來沒什麼的話
[00:05:01.160 --> 00:05:04.220]  大家基本上都不會想選擇離開
[00:05:04.220 --> 00:05:08.340]  因為離開從來都不是一件容易的事
[00:05:08.340 --> 00:05:10.640]  自己一個離開可能沒什麼
[00:05:10.640 --> 00:05:14.240]  但當要帶著全家一起走的時候
[00:05:14.240 --> 00:05:16.400]  這裡每個人的想法
[00:05:16.400 --> 00:05:17.840]  都有自己的想法
[00:05:17.840 --> 00:05:21.740]  就更加令到這件事是不容易的
[00:05:21.740 --> 00:05:24.420]  而當時阿伯蘭在十二章那裡
[00:05:24.420 --> 00:05:27.620]  也決定帶著整個家人一起離開
[00:05:27.620 --> 00:05:29.620]  甚至在之後的四到五節就提到
[00:05:29.620 --> 00:05:32.520]  阿伯蘭就照著耶和華的吩咐去了
[00:05:32.520 --> 00:05:34.220]  羅德也叫他同去
[00:05:34.220 --> 00:05:36.700]  阿伯蘭出哈蘭的時候年七十五歲
[00:05:36.700 --> 00:05:39.460]  阿伯蘭將他妻子撒萊和質疑羅德
[00:05:39.460 --> 00:05:43.700]  連他們在哈蘭所積蓄的財物所得的人口
[00:05:43.700 --> 00:05:45.300]  都帶往迦南地去
[00:05:45.300 --> 00:05:47.300]  他們就到了迦南地
[00:05:47.300 --> 00:05:49.580]  就在這段經文當中
[00:05:49.580 --> 00:05:52.180]  就是撒萊的第一次出現
[00:05:52.180 --> 00:05:53.640]  她第一次出現
[00:05:53.640 --> 00:05:58.340]  她就要跟著她老公離開她本族本地
[00:05:58.340 --> 00:05:59.980]  正如剛才所提
[00:05:59.980 --> 00:06:02.180]  要跟著一起離開自己的地方
[00:06:02.180 --> 00:06:05.320]  不是一件容易的事
[00:06:05.320 --> 00:06:06.660]  譬如
[00:06:06.660 --> 00:06:09.360]  我拿個例子以我阿爸阿媽為例
[00:06:09.360 --> 00:06:11.220]  他們之前在印尼居住
[00:06:11.220 --> 00:06:13.520]  來到香港
[00:06:13.520 --> 00:06:15.100]  是一件不容易的事
[00:06:15.100 --> 00:06:15.900]  不過來到香港
[00:06:15.900 --> 00:06:17.100]  因為穩定生活
[00:06:17.100 --> 00:06:19.360]  生了我兩個弟弟
[00:06:19.360 --> 00:06:21.100]  然後看著我娶老婆
[00:06:21.100 --> 00:06:22.480]  覺得很OK
[00:06:22.480 --> 00:06:24.580]  但有一天他說有個呼召
[00:06:24.580 --> 00:06:26.180]  就說要他回印尼
[00:06:26.180 --> 00:06:27.780]  現在他就要回印尼了
[00:06:27.780 --> 00:06:28.980]  對於我媽來說
[00:06:28.980 --> 00:06:31.320]  那時其實不是一件容易的事
[00:06:31.320 --> 00:06:32.420]  甚至他有分享過
[00:06:32.420 --> 00:06:33.720]  說他跟上帝投訴
[00:06:33.720 --> 00:06:35.480]  不是很想去
[00:06:35.480 --> 00:06:37.460]  因為在香港這裡
[00:06:37.460 --> 00:06:38.960]  已經有一個穩定的生活
[00:06:38.960 --> 00:06:39.760]  我媽想
[00:06:39.760 --> 00:06:41.060]  你阿爸得到呼召而已
[00:06:41.060 --> 00:06:41.720]  你得到呼召
[00:06:41.720 --> 00:06:43.320]  我為什麼要跟著他呢
[00:06:43.320 --> 00:06:44.160]  但最後當然
[00:06:44.160 --> 00:06:46.620]  我媽
[00:06:46.620 --> 00:06:48.460]  上帝也提醒我媽
[00:06:48.460 --> 00:06:50.040]  說你要跟著你老公
[00:06:50.040 --> 00:06:50.760]  總之就跟著了
[00:06:50.760 --> 00:06:52.340]  但我想說的是
[00:06:52.340 --> 00:06:53.400]  對於薩萊來說
[00:06:53.400 --> 00:06:56.100]  不是一件容易的事
[00:06:56.100 --> 00:06:56.840]  因為
[00:06:56.840 --> 00:06:59.340]  可能在那邊已經有一個很穩定的生活
[00:06:59.340 --> 00:07:03.140]  可能在那邊已經有一個穩定的社交圈子
[00:07:03.140 --> 00:07:04.780]  但在之後的經文當中
[00:07:04.780 --> 00:07:06.420]  我就看到了
[00:07:06.420 --> 00:07:09.360]  薩萊是很愛她丈夫的
[00:07:09.360 --> 00:07:10.320]  剛才提到
[00:07:10.320 --> 00:07:13.560]  在第十二章記載著兩件事
[00:07:13.560 --> 00:07:15.160]  第一件事就是在說
[00:07:15.160 --> 00:07:17.020]  剛才阿伯拉罕被呼召
[00:07:17.020 --> 00:07:18.960]  第二件就是在說
[00:07:18.960 --> 00:07:21.260]  阿伯蘭一家去到埃及
[00:07:21.260 --> 00:07:22.660]  我們先邀請
[00:07:22.660 --> 00:07:24.140]  我想邀請大家一起去讀的就是
[00:07:24.140 --> 00:07:27.400]  《創世紀》十二章十到十六節
[00:07:27.400 --> 00:07:30.440]  《創世紀》十二章十到十六節
[00:07:30.440 --> 00:07:32.180]  一二三起
[00:07:32.180 --> 00:07:34.380]  那地遭遇饑荒
[00:07:34.380 --> 00:07:36.220]  因饑荒甚大
[00:07:36.220 --> 00:07:38.840]  阿伯蘭就下埃及去
[00:07:38.840 --> 00:07:41.220]  要在那裡暫居
[00:07:41.220 --> 00:07:42.920]  將近埃及
[00:07:42.920 --> 00:07:45.560]  就對他妻子薩萊說
[00:07:45.560 --> 00:07:49.500]  我知道你是容貌峻美的婦人
[00:07:49.500 --> 00:07:51.800]  埃及人看見你必說
[00:07:51.800 --> 00:07:53.760]  這是他的妻子
[00:07:53.760 --> 00:07:55.740]  他們就要殺我
[00:07:55.740 --> 00:07:57.540]  卻叫你存活
[00:07:57.540 --> 00:07:58.600]  求你說
[00:07:58.600 --> 00:08:00.540]  你是我的妹子
[00:08:00.540 --> 00:08:01.900]  是我
[00:08:03.480 --> 00:08:06.280]  我的命也因你存活
[00:08:06.280 --> 00:08:09.180]  及至阿伯蘭到了埃及
[00:08:09.180 --> 00:08:13.080]  埃及人看見婦人極其美貌
[00:08:13.080 --> 00:08:16.280]  法老的臣宰看見了她
[00:08:16.280 --> 00:08:19.360]  就在法老面前誇獎她
[00:08:19.360 --> 00:08:23.500]  那婦人就被帶進法老的宮去
[00:08:23.500 --> 00:08:27.100]  法老因這婦人就厚待阿伯蘭
[00:08:27.100 --> 00:08:30.560]  阿伯蘭得了許多牛羊駱駝
[00:08:30.560 --> 00:08:33.400]  功勞無勞復辟
[00:08:33.400 --> 00:08:37.740]  我們在這段經文當中
[00:08:37.740 --> 00:08:40.580]  我們會見到一件事
[00:08:40.580 --> 00:08:41.740]  就是他們去到埃及
[00:08:41.740 --> 00:08:43.180]  而這件事在那裡
[00:08:43.180 --> 00:08:45.080]  阿伯蘭去到那邊
[00:08:45.080 --> 00:08:46.680]  叫他不要認是自己的妻子
[00:08:46.680 --> 00:08:48.020]  要認是自己的妹妹
[00:08:48.020 --> 00:08:51.920]  這是一件很有趣的事情
[00:08:51.920 --> 00:08:54.600]  因為如果大家去過我主要服侍的教會
[00:08:54.600 --> 00:08:57.400]  就會知道我那邊大部分都是姊妹
[00:08:57.400 --> 00:08:58.560]  那些姊妹
[00:08:58.560 --> 00:09:00.800]  當我們有一次查考這段聖經
[00:09:00.800 --> 00:09:03.840]  大部分都會說這個阿伯蘭很不濟
[00:09:03.840 --> 00:09:05.940]  這個阿伯蘭做老公的怎麼做老公的
[00:09:05.940 --> 00:09:07.280]  為什麼要做成這樣
[00:09:07.280 --> 00:09:09.380]  為什麼要出賣自己的老婆
[00:09:09.380 --> 00:09:12.840]  就是為了自己可以活著
[00:09:12.840 --> 00:09:15.920]  當然我想說的是
[00:09:15.920 --> 00:09:17.320]  因為大部分那裡是姊妹
[00:09:17.320 --> 00:09:22.180]  我都不敢說阿伯蘭很好
[00:09:22.180 --> 00:09:23.820]  為了一件事
[00:09:23.820 --> 00:09:25.760]  不過我嘗試給一個觀點
[00:09:25.760 --> 00:09:28.400]  就是說如果阿伯蘭這麼差的話
[00:09:28.400 --> 00:09:32.600]  為什麼撒萊又要跟著他呢
[00:09:32.600 --> 00:09:35.900]  因為我想說根據所說的一些情況
[00:09:35.900 --> 00:09:39.740]  其實撒萊是大可以離開阿伯蘭
[00:09:39.740 --> 00:09:42.400]  跟著法老的
[00:09:42.400 --> 00:09:45.540]  他可以跟法老說
[00:09:45.540 --> 00:09:47.180]  喂 殺了他吧
[00:09:47.180 --> 00:09:49.120]  你想想如果我們是撒萊的話
[00:09:49.120 --> 00:09:50.080]  當進到埃及
[00:09:50.080 --> 00:09:53.820]  然後那些男人見到很漂亮的自己
[00:09:53.820 --> 00:09:56.160]  然後傳到法老當中
[00:09:56.160 --> 00:09:58.760]  然後法老說親自要召見自己
[00:09:58.760 --> 00:10:00.460]  這代表著什麼呢
[00:10:00.460 --> 00:10:07.000]  我掌管著阿伯蘭的生死
[00:10:07.000 --> 00:10:08.840]  只要一句話
[00:10:08.840 --> 00:10:10.440]  可以選擇離開阿伯蘭
[00:10:10.440 --> 00:10:15.280]  跟著法老去生活
[00:10:15.280 --> 00:10:16.440]  可能有人說
[00:10:16.440 --> 00:10:19.740]  一會做撒萊跟著法老的話
[00:10:19.740 --> 00:10:20.740]  法老會有很多災難
[00:10:20.740 --> 00:10:24.720]  這是之後的事 他不知道的
[00:10:24.720 --> 00:10:32.120]  但當時的撒萊是有很大機會選擇離開自己的老公
[00:10:32.120 --> 00:10:35.300]  如果離開自己的地方是這麼不好的話
[00:10:35.300 --> 00:10:40.460]  如果要自己承認是個妹妹是不好的話
[00:10:40.460 --> 00:10:44.040]  他一句話就可以令阿伯蘭死了
[00:10:44.040 --> 00:10:48.700]  但他沒有這樣選擇 為什麼呢
[00:10:48.700 --> 00:10:51.080]  我不斷地去想 我只得到一個答案
[00:10:51.080 --> 00:10:53.480]  因為愛
[00:10:53.480 --> 00:10:56.220]  因為他愛惜阿伯蘭
[00:10:56.220 --> 00:11:00.580]  他願意跟著阿伯蘭 因為愛
[00:11:00.580 --> 00:11:02.920]  為了拯救阿伯蘭的性命
[00:11:02.920 --> 00:11:09.420]  他願意承認自己是個妹妹 因為愛
[00:11:09.420 --> 00:11:12.560]  而我想說的就是這一份愛一直都存在
[00:11:12.560 --> 00:11:14.260]  由他十二章
[00:11:14.260 --> 00:11:18.740]  甚至去到一開始我們讀的這段經文 都是這樣
[00:11:18.740 --> 00:11:22.540]  如果我們跳到剛才經文的前一章 就是第十五章
[00:11:22.540 --> 00:11:24.440]  十五章發生了另外一件事
[00:11:24.440 --> 00:11:30.620]  在那邊的第一節 一至四節記載著一個這樣的事情
[00:11:30.620 --> 00:11:59.380]  (朗讀)
[00:11:59.380 --> 00:12:02.260]  這是一個上帝給阿伯蘭的應許
[00:12:02.260 --> 00:12:05.460]  神一開始只是說要給他賞賜
[00:12:05.460 --> 00:12:06.960]  但他面對的一個問題就是
[00:12:06.960 --> 00:12:09.760]  我既無子 你還像我什麼呢
[00:12:09.760 --> 00:12:12.360]  從這句話 我第一個反應就是
[00:12:12.360 --> 00:12:14.960]  嗯 阿伯蘭一定是很富有
[00:12:14.960 --> 00:12:17.900]  你想想 如果上帝跟我們說同一句話
[00:12:17.900 --> 00:12:20.640]  說有賞賜 我們可以想到很多很多的東西
[00:12:20.640 --> 00:12:24.980]  但現在阿伯蘭說 我都無子 你還像我什麼呢
[00:12:24.980 --> 00:12:27.180]  你可以想到 他是很有錢的
[00:12:27.180 --> 00:12:29.880]  他是什麼都有的
[00:12:29.880 --> 00:12:32.180]  因為本身沒有後代
[00:12:32.180 --> 00:12:36.860]  然後就會想到 原來這些東西我不會傳給自己所生的
[00:12:36.860 --> 00:12:42.420]  但已經想好會傳給那個不是親生的爾尼爾者
[00:12:42.420 --> 00:12:45.760]  而他會有這樣的想法的原因
[00:12:45.760 --> 00:12:49.240]  就是因為他和他妻子都一把年紀了
[00:12:49.240 --> 00:12:52.100]  要生 早就生了
[00:12:52.100 --> 00:12:57.840]  所以他都接受了自己沒有親生的這個事實
[00:12:57.840 --> 00:13:01.380]  然而突然間 在十五章的這個時刻
[00:13:01.380 --> 00:13:06.920]  上帝就說 阿伯拉罕會有一個親生的後世傳承他的東西
[00:13:06.920 --> 00:13:10.860]  對於阿伯蘭來說 他是一個很大的消息
[00:13:10.860 --> 00:13:14.020]  神親自的應許 不是開玩笑的
[00:13:14.020 --> 00:13:16.160]  因為由一開始上帝呼召他
[00:13:16.160 --> 00:13:23.200]  應許他賜福的時候 他自己真的得到很多的祝福 直到那一天
[00:13:23.200 --> 00:13:26.700]  他是自己一步一步見證著主承就他的應許
[00:13:26.700 --> 00:13:31.740]  所以當阿伯蘭聽到上帝會給一個自己的後世的話
[00:13:31.740 --> 00:13:33.820]  他是很開心的
[00:13:33.820 --> 00:13:36.480]  因為很開心 所以對於阿伯蘭來說
[00:13:36.480 --> 00:13:38.820]  他自己都願意相信
[00:13:38.820 --> 00:13:41.920]  所以在第六節就說到 阿伯蘭信耶和華
[00:13:41.920 --> 00:13:45.460]  耶和華就以此為他的意
[00:13:45.460 --> 00:13:50.060]  在其中 非常開心的阿伯蘭相信
[00:13:50.060 --> 00:13:54.740]  因為這件事 就會願意將這件事告訴自己的老婆
[00:13:54.740 --> 00:13:56.540]  那就是殺害了
[00:13:56.540 --> 00:13:59.200]  可以想像一下 阿伯蘭回到家裡
[00:13:59.200 --> 00:14:02.500]  剛剛聽完上帝的應許 馬上衝過去跟老婆說
[00:14:02.500 --> 00:14:05.040]  老婆 剛才不得了
[00:14:05.040 --> 00:14:09.480]  上帝跟我們說 我們有一個本身所生的後世
[00:14:09.480 --> 00:14:11.820]  我們pause一下 我們暫停一下
[00:14:11.820 --> 00:14:17.420]  就這樣聽好像很小事 因為我們的反應是 恭喜啊 恭喜
[00:14:17.420 --> 00:14:21.320]  但如果我們換算是殺害的話
[00:14:21.320 --> 00:14:24.300]  大家猜猜他會有什麼想法
[00:14:24.300 --> 00:14:29.440]  首先 要記得的是 背景就是他很愛這個男人
[00:14:29.440 --> 00:14:33.380]  因為愛 他願意跟著阿伯蘭離開叛族
[00:14:33.380 --> 00:14:38.580]  因為愛 他為了拯救阿伯蘭的性命 他願意認自己是一個妹妹
[00:14:38.580 --> 00:14:42.180]  本來在一起已經接受了不能夠生育的事實
[00:14:42.180 --> 00:14:48.420]  甚至說好了 如果死的話 遺產可以交給家裡的二利爾借去繼承
[00:14:48.420 --> 00:14:54.960]  但現在突然跟他說有後世
[00:14:54.960 --> 00:14:56.660]  年紀都不小了
[00:14:56.660 --> 00:15:00.540]  出哈蘭的時候 薩萊都已經65歲
[00:15:00.540 --> 00:15:03.000]  在這樣的前設之下
[00:15:03.000 --> 00:15:08.680]  薩萊見到阿伯蘭為著上帝的認許而興奮的時候
[00:15:08.680 --> 00:15:12.080]  薩萊會有什麼樣的感覺
[00:15:12.080 --> 00:15:18.680]  我自己想 他可能心想 你在玩什麼啊
[00:15:18.680 --> 00:15:21.920]  可能心裡面很大壓力
[00:15:21.920 --> 00:15:31.120]  但同一時間 他很愛面前這個男人
[00:15:31.120 --> 00:15:34.960]  所以當聽完這個消息之後
[00:15:34.960 --> 00:15:38.160]  整晚可能他很煩躁 不斷地去想
[00:15:38.160 --> 00:15:41.300]  最後有一個終結 得出一個方法
[00:15:41.300 --> 00:15:44.300]  就是剛才我們所讀的經文
[00:15:44.300 --> 00:15:47.140]  薩萊對阿伯蘭說 要說使我不能生育
[00:15:47.140 --> 00:15:53.380]  求你和我的侍女同房 或者我可以因她得孩子
[00:15:53.380 --> 00:15:58.020]  這一句的背後 不是瘋狂
[00:15:58.020 --> 00:16:02.800]  這一句的背後 我不敢說是愚蠢
[00:16:02.800 --> 00:16:04.700]  但我想說這一句的背後
[00:16:04.700 --> 00:16:09.740]  是出於愛而作出的決定
[00:16:09.740 --> 00:16:15.540]  是薩萊去愛惜家人的一個方法
[00:16:15.540 --> 00:16:19.980]  可能我們當中有人說他很傻
[00:16:19.980 --> 00:16:25.220]  但是我們當中不是很多時候都是這樣做嗎
[00:16:25.220 --> 00:16:28.180]  因為家裡的事情 為了他們能夠開心
[00:16:28.180 --> 00:16:34.000]  為了滿足家庭 我願意犧牲自己去愛惜家人
[00:16:34.000 --> 00:16:35.220]  我特別自己觀察
[00:16:35.220 --> 00:16:38.960]  我們亞洲人對於家庭觀念是學得特別重要
[00:16:38.960 --> 00:16:44.740]  甚至如果要搞到自己非常辛苦都在所不惜
[00:16:44.740 --> 00:16:48.800]  我自己服侍的教會都充滿著這一班人
[00:16:48.800 --> 00:16:52.080]  有一大部分的教友為了家庭的需要
[00:16:52.080 --> 00:16:55.180]  他們願意離開家人
[00:16:55.180 --> 00:16:58.140]  可能為了年紀老邁的父母
[00:16:58.140 --> 00:17:01.480]  甚至剛出生不夠一歲的孩子
[00:17:01.480 --> 00:17:05.480]  為了他們日後的生活能夠無後顧之憂
[00:17:05.480 --> 00:17:14.700]  自己一個進入一個跟自己文化完全不同的城市掙扎生活
[00:17:14.700 --> 00:17:18.900]  我覺得我們都有自己愛惜家人的方式
[00:17:18.900 --> 00:17:23.600]  我當然抱著尊重 欣賞的態度去看待
[00:17:23.600 --> 00:17:29.340]  因為大家都想為自己的家人帶來幸福快樂
[00:17:29.340 --> 00:17:31.380]  但是如果有一天我們發現
[00:17:31.380 --> 00:17:36.420]  我們愛惜家人的方式產生了問題
[00:17:36.420 --> 00:17:38.920]  會怎樣呢
[00:17:38.920 --> 00:17:43.560]  如果我們愛惜家人的方式令自己受到傷害
[00:17:43.560 --> 00:17:47.620]  又會怎樣呢
[00:17:47.620 --> 00:17:51.700]  殺來出於愛 她將下嫁給了她老公
[00:17:51.700 --> 00:17:56.840]  但是之後的結果並不如她所想的一樣
[00:17:56.840 --> 00:17:59.840]  我們看第四第五節那裏就說
[00:17:59.840 --> 00:18:03.080]  阿伯蘭與下嫁同房 下嫁就懷了孕
[00:18:03.080 --> 00:18:06.080]  她見自己有孕就小看她的主母
[00:18:06.080 --> 00:18:08.780]  殺來對阿伯蘭說 我因你受屈
[00:18:08.780 --> 00:18:11.220]  我將我的侍女放在你懷中
[00:18:11.220 --> 00:18:14.720]  她見自己有了孕就小看我
[00:18:14.720 --> 00:18:18.820]  願耶和華在你我中間判斷
[00:18:18.820 --> 00:18:24.600]  結果在這件事上 她因著她所作的決定受委屈
[00:18:24.600 --> 00:18:33.400]  亦因為這件事 令自己的家中多了一個不能磨滅的過去
[00:18:33.400 --> 00:18:35.400]  我想和大家留意一下
[00:18:35.400 --> 00:18:40.440]  其實本身上帝在後世後代的這件事上
[00:18:40.440 --> 00:18:44.720]  是打算怎樣去安排的呢
[00:18:44.720 --> 00:18:47.720]  如果我們跳到創世紀十八章第九節
[00:18:47.720 --> 00:18:49.360]  就有這樣的一段記載
[00:18:49.360 --> 00:18:52.060]  在第九第十節就說
[00:18:52.060 --> 00:18:56.860]  他們問阿伯拉罕說 你妻子撒萊在哪裏
[00:18:56.860 --> 00:18:58.460]  他說 在帳篷裏
[00:18:58.460 --> 00:19:01.660]  三人中有一位說 到明年這時候
[00:19:01.660 --> 00:19:03.460]  我必要回到你這裏
[00:19:03.460 --> 00:19:06.300]  你的妻子撒萊必生一個兒子
[00:19:06.300 --> 00:19:10.200]  撒萊在哪人後面的帳篷門口也聽見了
[00:19:10.200 --> 00:19:15.540]  在這段記載當中 阿伯蘭已經被改名做阿伯拉罕
[00:19:15.540 --> 00:19:19.020]  當時他坐在帳篷前休息的時候
[00:19:19.020 --> 00:19:20.020]  他見到有三個人
[00:19:20.020 --> 00:19:22.320]  因為知道那三個人應該是上帝的使者
[00:19:22.320 --> 00:19:23.520]  所以就接待他們
[00:19:23.520 --> 00:19:24.680]  在接待過程當中
[00:19:24.680 --> 00:19:28.660]  阿伯拉罕就由他們的口中得知上帝的安排
[00:19:28.660 --> 00:19:33.560]  就是令撒萊可以生一個兒子
[00:19:33.560 --> 00:19:36.060]  對於當時八十九歲的撒萊來說
[00:19:36.060 --> 00:19:38.240]  他也覺得不可思議
[00:19:38.240 --> 00:19:43.040]  但是上帝就在不可能當中成就了這件事
[00:19:43.040 --> 00:19:47.900]  而在後來也生了二撒
[00:19:47.900 --> 00:19:55.340]  因此他就要逐出下甲所生的二十瑪利
[00:19:55.340 --> 00:20:01.680]  在這件事上 見到上帝的安排是讓他生一個兒子
[00:20:01.680 --> 00:20:04.460]  當然在這些事上 上帝是有包底的
[00:20:04.460 --> 00:20:06.760]  他也賜福下甲和二十瑪利
[00:20:06.760 --> 00:20:09.900]  無論如何 撒萊在當時
[00:20:09.900 --> 00:20:14.000]  因為他的決定 他要承受著十五年看著下甲和二十瑪利
[00:20:14.000 --> 00:20:16.800]  他是有十五年的不開心
[00:20:16.800 --> 00:20:20.500]  他作為主母 但這樣見到 可能眼見到不舒服
[00:20:20.500 --> 00:20:24.140]  所以我總會在他的角度想一個問題
[00:20:24.140 --> 00:20:31.080]  如果當初他不作出這個決定 會怎樣呢
[00:20:31.080 --> 00:20:34.660]  我想如果他當初沒有作出這個決定
