
[00:00:00.000 --> 00:00:02.000]  戴燕姐妹早晨
[00:01:41.000 --> 00:01:45.000]  不過耶穌升天節就不會放假
[00:01:45.000 --> 00:01:50.000]  慶祝完復活節就不知不覺
[00:01:50.000 --> 00:01:54.000]  真的大家不知道不覺
[00:01:54.000 --> 00:01:56.000]  你都不知道是哪一天
[00:01:56.000 --> 00:01:59.000]  所以不知不覺之間就來到聖誕節
[00:01:59.000 --> 00:02:02.000]  這期間的四十天
[00:02:02.000 --> 00:02:04.000]  大概你都沒有什麼感覺
[00:02:04.000 --> 00:02:07.000]  你都不會說有特別的感覺
[00:02:07.000 --> 00:02:11.000]  復活節到聖誕節有什麼特別的感覺
[00:02:11.000 --> 00:02:14.000]  但是聖經裡面的記載
[00:02:14.000 --> 00:02:16.000]  這四十天就主耶穌
[00:02:16.000 --> 00:02:20.000]  跟祂的門徒
[00:02:20.000 --> 00:02:23.000]  當時的信徒來說是很特別的
[00:02:23.000 --> 00:02:25.000]  這不是平平淡淡的日子
[00:02:25.000 --> 00:02:26.000]  因為這四十天
[00:02:26.000 --> 00:02:30.000]  有主耶穌跟他們同在
[00:02:30.000 --> 00:02:36.000]  而且在說關於天國的事情
[00:02:36.000 --> 00:02:39.000]  所以他們會覺得很特別
[00:02:39.000 --> 00:02:41.000]  這位主是復活的主
[00:02:41.000 --> 00:02:43.000]  他竟然在我們當中
[00:02:43.000 --> 00:02:45.000]  跟我們說天國的事情
[00:02:45.000 --> 00:02:47.000]  我們當然很肯定
[00:02:47.000 --> 00:02:51.000]  這些是天國有關的事情
[00:02:51.000 --> 00:02:53.000]  我們應該聽的
[00:02:53.000 --> 00:02:55.000]  所以這班門徒就很用心
[00:02:55.000 --> 00:02:57.000]  或者很開心
[00:02:57.000 --> 00:02:59.000]  可以跟主耶穌在一起
[00:02:59.000 --> 00:03:01.000]  這四十天當中
[00:03:01.000 --> 00:03:04.000]  《盧家福音》其實跟《使徒行傳》
[00:03:04.000 --> 00:03:08.000]  可以說是同一本書
[00:03:08.000 --> 00:03:10.000]  因為他們是同一個作者
[00:03:10.000 --> 00:03:13.000]  就是盧家這位醫生
[00:03:13.000 --> 00:03:17.000]  他原本有意將這兩本書
[00:03:17.000 --> 00:03:20.000]  作為一本書去寫的
[00:03:20.000 --> 00:03:23.000]  或者說分為上冊、下冊
[00:03:23.000 --> 00:03:28.000]  如果你留意看這兩本書的時候
[00:03:28.000 --> 00:03:30.000]  你會看到盧家
[00:03:30.000 --> 00:03:31.000]  因為很多時候
[00:03:31.000 --> 00:03:32.000]  隔了一個約翰福音
[00:03:32.000 --> 00:03:34.000]  你就不太留意到
[00:03:34.000 --> 00:03:36.000]  但是如果你真的去讀
[00:03:36.000 --> 00:03:38.000]  《盧家福音》讀到完
[00:03:38.000 --> 00:03:40.000]  再去讀《使徒行傳》的時候
[00:03:40.000 --> 00:03:44.000]  你就會看到那個連續性
[00:03:44.000 --> 00:03:46.000]  然後我們就會發現到
[00:03:46.000 --> 00:03:49.000]  在《盧家福音》的結尾之處
[00:03:49.000 --> 00:03:52.000]  跟《使徒行傳》開始的時候
[00:03:52.000 --> 00:03:55.000]  就記載了有關耶穌
[00:03:55.000 --> 00:03:57.000]  在世上這四十天當中
[00:03:57.000 --> 00:03:59.000]  所發生的一些事情
[00:03:59.000 --> 00:04:02.000]  以及他聖天的時跡
[00:04:02.000 --> 00:04:04.000]  如果將這兩本書
[00:04:04.000 --> 00:04:06.000]  放在一起看的時候
[00:04:06.000 --> 00:04:07.000]  我們就看到
[00:04:07.000 --> 00:04:10.000]  在短短的一個篇幅裡面
[00:04:10.000 --> 00:04:11.000]  我意思是說
[00:04:11.000 --> 00:04:12.000]  由《盧家福音》的結尾
[00:04:12.000 --> 00:04:15.000]  到《使徒行傳》的開頭
[00:04:15.000 --> 00:04:18.000]  作者三次用不同的形式
[00:04:18.000 --> 00:04:21.000]  來提到主耶穌聖天前
[00:04:21.000 --> 00:04:23.000]  那種教導
[00:04:23.000 --> 00:04:26.000]  有關主耶穌聖天前的教導
[00:04:26.000 --> 00:04:29.000]  除了《盧家福音》的結尾
[00:04:29.000 --> 00:04:31.000]  你就看到《使徒行傳》在這裡
[00:04:31.000 --> 00:04:33.000]  第一節到第三節
[00:04:33.000 --> 00:04:35.000]  就是我們剛才所讀的經文
[00:04:35.000 --> 00:04:36.000]  說了一次
[00:04:36.000 --> 00:04:38.000]  然後在大九到十一節
[00:04:38.000 --> 00:04:40.000]  又再說一次
[00:04:40.000 --> 00:04:43.000]  這樣兩番三次
[00:04:43.000 --> 00:04:45.000]  我們通常說三番四次
[00:04:45.000 --> 00:04:48.000]  但是這裡就是兩番三次
[00:04:48.000 --> 00:04:52.000]  是因為盧家要強調這個聖天節
[00:04:52.000 --> 00:04:57.000]  或者主耶穌聖天的重要性
[00:04:57.000 --> 00:04:58.000]  他講明了
[00:04:58.000 --> 00:05:01.000]  耶穌復活的那一天
[00:05:01.000 --> 00:05:02.000]  去到聖天
[00:05:02.000 --> 00:05:05.000]  是他在地上的工作當中的一個結束
[00:05:05.000 --> 00:05:10.000]  但是是教會時空的開始
[00:05:10.000 --> 00:05:15.000]  所以聖天是這兩件事的交接點
[00:05:15.000 --> 00:05:17.000]  所以我們需要留意一下
[00:05:17.000 --> 00:05:19.000]  這交接當中
[00:05:19.000 --> 00:05:21.000]  到底有些什麼
[00:05:21.000 --> 00:05:24.000]  需要我們去特別關心
[00:05:24.000 --> 00:05:25.000]  去特別留意的
[00:05:25.000 --> 00:05:27.000]  所以聖天節
[00:05:27.000 --> 00:05:29.000]  雖然不是一個假期
[00:05:29.000 --> 00:05:32.000]  不是一個放假和慶祝的日子
[00:05:32.000 --> 00:05:39.000]  但是他的重要性絕對不會少於其他的節期
[00:05:39.000 --> 00:05:41.000]  所以不可以忽略
[00:05:41.000 --> 00:05:43.000]  我相信當時的門徒
[00:05:43.000 --> 00:05:45.000]  都仍然沒有察覺到
[00:05:45.000 --> 00:05:48.000]  主耶穌就要離開他們了
[00:05:48.000 --> 00:05:49.000]  但是他們想想
[00:05:49.000 --> 00:05:51.000]  主耶穌已經復活了
[00:05:51.000 --> 00:05:53.000]  既然已經復活了
[00:05:53.000 --> 00:05:55.000]  是不是聖就是要透過他
[00:05:55.000 --> 00:05:57.000]  就在這個時候
[00:05:57.000 --> 00:06:00.000]  去完成神整個的計劃呢
[00:06:00.000 --> 00:06:01.000]  是什麼呢
[00:06:01.000 --> 00:06:03.000]  建立就是他的國度
[00:06:03.000 --> 00:06:06.000]  所以他們才會去問主耶穌
[00:06:06.000 --> 00:06:08.000]  主啊
[00:06:08.000 --> 00:06:10.000]  你復興以色列國
[00:06:10.000 --> 00:06:13.000]  是不是就是這個時候呢
[00:06:13.000 --> 00:06:16.000]  就在這個這麼特別的時候
[00:06:16.000 --> 00:06:18.000]  你復活了
[00:06:18.000 --> 00:06:20.000]  證實了你就是主了
[00:06:20.000 --> 00:06:22.000]  你是我們的神了
[00:06:22.000 --> 00:06:23.000]  好了
[00:06:23.000 --> 00:06:25.000]  現在你一定有能力
[00:06:25.000 --> 00:06:27.000]  去建立以色列國
[00:06:27.000 --> 00:06:34.000]  以色列已經在其他的帝國統治
[00:06:34.000 --> 00:06:36.000]  已經很多年了
[00:06:36.000 --> 00:06:38.000]  是不是這個時候
[00:06:38.000 --> 00:06:41.000]  你要復興以色列國呢
[00:06:41.000 --> 00:06:43.000]  主耶穌給他們的答案就說
[00:06:43.000 --> 00:06:46.000]  這件事何時去成就呢
[00:06:46.000 --> 00:06:50.000]  完全是神的奧秘
[00:06:50.000 --> 00:06:51.000]  他說
[00:06:51.000 --> 00:06:53.000]  付憑著自己的權柄
[00:06:53.000 --> 00:06:55.000]  所定的時候和日期
[00:06:55.000 --> 00:06:58.000]  不是你們可以知道的
[00:06:58.000 --> 00:06:59.000]  其實這件事
[00:06:59.000 --> 00:07:01.000]  已經說了不止一次了
[00:07:01.000 --> 00:07:02.000]  就是主耶穌
[00:07:02.000 --> 00:07:03.000]  他自己說
[00:07:03.000 --> 00:07:04.000]  不止一次了
[00:07:04.000 --> 00:07:05.000]  告訴我們
[00:07:05.000 --> 00:07:07.000]  其實神何時要成就
[00:07:07.000 --> 00:07:08.000]  一個大事
[00:07:08.000 --> 00:07:10.000]  一個這麼重要的事情呢
[00:07:10.000 --> 00:07:14.000]  不是我們可以預先去知道的
[00:07:14.000 --> 00:07:18.000]  反而當前最重要的是什麼呢
[00:07:18.000 --> 00:07:21.000]  或者是門徒要馬上做的是什麼呢
[00:07:21.000 --> 00:07:25.000]  就是由耶路撒冷直到地極
[00:07:25.000 --> 00:07:28.000]  去作耶穌的見證
[00:07:28.000 --> 00:07:30.000]  神角度的擴張
[00:07:30.000 --> 00:07:35.000]  其實是要等這班門徒去完成的
[00:07:35.000 --> 00:07:37.000]  所以不是說主耶穌復活之後
[00:07:37.000 --> 00:07:39.000]  完成了我們就沒有責任了
[00:07:39.000 --> 00:07:42.000]  門徒就沒有事情做了
[00:07:42.000 --> 00:07:44.000]  就等著這件事發生而已
[00:07:44.000 --> 00:07:45.000]  不是
[00:07:45.000 --> 00:07:46.000]  所以
[00:07:46.000 --> 00:07:48.000]  這個是耶穌離開門徒之前
[00:07:48.000 --> 00:07:51.000]  叫做最後的命令了
[00:07:51.000 --> 00:07:53.000]  主耶穌離開門徒
[00:07:53.000 --> 00:07:55.000]  其實他是
[00:07:55.000 --> 00:07:57.000]  不是就這樣走的
[00:07:57.000 --> 00:07:59.000]  他是留下了三樣東西
[00:07:59.000 --> 00:08:01.000]  就是很重要的東西
[00:08:01.000 --> 00:08:03.000]  第一樣東西是什麼呢
[00:08:03.000 --> 00:08:05.000]  就是留下了應許
[00:08:05.000 --> 00:08:07.000]  就是給信徒的
[00:08:07.000 --> 00:08:09.000]  主耶穌留下了什麼應許呢
[00:08:09.000 --> 00:08:11.000]  哇 你說很多喔 是不是
[00:08:11.000 --> 00:08:12.000]  但是呢
[00:08:12.000 --> 00:08:14.000]  有一樣東西很重要的
[00:08:14.000 --> 00:08:16.000]  這個最後的應許
[00:08:16.000 --> 00:08:20.000]  就是聖靈的孝管
[00:08:20.000 --> 00:08:22.000]  聖靈要來到
[00:08:22.000 --> 00:08:25.000]  在第四節主耶穌很清楚地說
[00:08:25.000 --> 00:08:28.000]  不要離開耶路撒冷
[00:08:28.000 --> 00:08:29.000]  但是
[00:08:29.000 --> 00:08:32.000]  要等候符所應許的
[00:08:32.000 --> 00:08:35.000]  就是你們聽見我說過的
[00:08:35.000 --> 00:08:37.000]  主耶穌說過什麼呢
[00:08:37.000 --> 00:08:39.000]  門徒就要去死了
[00:08:39.000 --> 00:08:41.000]  其實這裡所說的應許
[00:08:41.000 --> 00:08:43.000]  符所應許的是什麼呢
[00:08:43.000 --> 00:08:48.000]  就是指聖靈的孝管
[00:08:48.000 --> 00:08:50.000]  為什麼不是說
[00:08:50.000 --> 00:08:52.000]  真是耶穌所應許的呢
[00:08:52.000 --> 00:08:53.000]  是符所應許的呢
[00:08:53.000 --> 00:08:56.000]  原來在舊約的約爾書裡
[00:08:56.000 --> 00:08:59.000]  已經說了
[00:08:59.000 --> 00:09:00.000]  就是上帝說
[00:09:00.000 --> 00:09:02.000]  以後我要將我的靈
[00:09:02.000 --> 00:09:06.000]  孝管泛有血肉的
[00:09:06.000 --> 00:09:08.000]  你們的兒女要講愚言
[00:09:08.000 --> 00:09:12.000]  你們的老人要做愚夢
[00:09:12.000 --> 00:09:17.000]  你們的少年要見異象
[00:09:17.000 --> 00:09:18.000]  在那些日子
[00:09:18.000 --> 00:09:19.000]  我要將我的靈
[00:09:19.000 --> 00:09:21.000]  孝管我的僕人
[00:09:21.000 --> 00:09:23.000]  和僻類
[00:09:23.000 --> 00:09:25.000]  同事類
[00:09:25.000 --> 00:09:26.000]  主耶穌說
[00:09:26.000 --> 00:09:28.000]  這個應許
[00:09:28.000 --> 00:09:32.000]  是祂曾經也有說過的
[00:09:32.000 --> 00:09:33.000]  但是
[00:09:33.000 --> 00:09:35.000]  主耶穌什麼時候說過
[00:09:35.000 --> 00:09:38.000]  有關聖靈的彌林呢
[00:09:38.000 --> 00:09:39.000]  其實
[00:09:39.000 --> 00:09:43.000]  這裡主耶穌不是第一次提到聖靈
[00:09:43.000 --> 00:09:44.000]  參考的
[00:09:44.000 --> 00:09:46.000]  如果我們參考約翰福音
[00:09:46.000 --> 00:09:48.000]  第十四章開始
[00:09:48.000 --> 00:09:51.000]  耶穌臨別的贈言
[00:09:51.000 --> 00:09:55.000]  祂就曾經在那裡提及聖靈
[00:09:55.000 --> 00:09:57.000]  應許當祂離開之後
[00:09:57.000 --> 00:10:00.000]  聖靈就會來到
[00:10:00.000 --> 00:10:01.000]  那裡說
[00:10:01.000 --> 00:10:04.000]  然而我將真情告訴你們
[00:10:04.000 --> 00:10:05.000]  我去
[00:10:05.000 --> 00:10:09.000]  所以願是與你們有益的
[00:10:09.000 --> 00:10:10.000]  什麼益處呢
[00:10:10.000 --> 00:10:11.000]  因為如果我不去
[00:10:11.000 --> 00:10:13.000]  這個益處就不會來到
[00:10:13.000 --> 00:10:14.000]  是什麼益處呢
[00:10:14.000 --> 00:10:16.000]  原來就是保衛師
[00:10:16.000 --> 00:10:18.000]  會到這裡來
[00:10:18.000 --> 00:10:19.000]  如果我不去
[00:10:19.000 --> 00:10:21.000]  保衛師就不會來了
[00:10:21.000 --> 00:10:22.000]  我如果去
[00:10:22.000 --> 00:10:24.000]  就會猜他來了
[00:10:24.000 --> 00:10:26.000]  他既然來了
[00:10:26.000 --> 00:10:27.000]  就要叫世人為罪
[00:10:27.000 --> 00:10:29.000]  為兒為審判
[00:10:29.000 --> 00:10:32.000]  自己責備自己
[00:10:32.000 --> 00:10:36.000]  主耶穌說了很多有關聖靈的東西
[00:10:36.000 --> 00:10:38.000]  我們將它總結起來的時候
[00:10:38.000 --> 00:10:39.000]  我們發覺到
[00:10:39.000 --> 00:10:41.000]  聖靈的來到
[00:10:41.000 --> 00:10:44.000]  代表了最少有三個很重要的意義
[00:10:44.000 --> 00:10:46.000]  那麼第一是什麼呢
[00:10:46.000 --> 00:10:47.000]  第一就是
[00:10:47.000 --> 00:10:53.000]  主耶穌會繼續與信徒同在
[00:10:53.000 --> 00:10:56.000]  那個同在是很
[00:10:56.000 --> 00:10:58.000]  不是我們平時祝福別人
[00:10:58.000 --> 00:10:59.000]  主與你同在
[00:10:59.000 --> 00:11:00.000]  主與你同在
[00:11:00.000 --> 00:11:01.000]  不是這樣
[00:11:01.000 --> 00:11:03.000]  而是真的很實際的
[00:11:03.000 --> 00:11:05.000]  很實在的
[00:11:05.000 --> 00:11:08.000]  就是主耶穌就在這裡了
[00:11:08.000 --> 00:11:10.000]  主耶穌不是升天了嗎
[00:11:10.000 --> 00:11:13.000]  升天了為什麼還會在這裡呢
[00:11:13.000 --> 00:11:14.000]  主耶穌就曾經說過了
[00:11:14.000 --> 00:11:17.000]  我要求父父就賜給你們
[00:11:17.000 --> 00:11:19.000]  另外一位的保衛師
[00:11:19.000 --> 00:11:21.000]  令到他永遠與你們同在
[00:11:21.000 --> 00:11:23.000]  他就是真理的靈了
[00:11:23.000 --> 00:11:25.000]  到那時候
[00:11:25.000 --> 00:11:28.000]  主耶穌知道自己將要離世了
[00:11:28.000 --> 00:11:30.000]  回到父神那裡去了
[00:11:30.000 --> 00:11:32.000]  那麼他對門徒說
[00:11:32.000 --> 00:11:35.000]  不會撇下他們為孤兒的
[00:11:35.000 --> 00:11:37.000]  明明你走了
[00:11:37.000 --> 00:11:38.000]  還說不撇下我們為孤兒
[00:11:38.000 --> 00:11:40.000]  當然是撇下我們為孤兒了
[00:11:40.000 --> 00:11:41.000]  但事實上
[00:11:41.000 --> 00:11:44.000]  主耶穌將不會繼續留在這個世上
[00:11:44.000 --> 00:11:45.000]  的確是
[00:11:45.000 --> 00:11:46.000]  不過呢
[00:11:46.000 --> 00:11:48.000]  怎樣才會做到
[00:11:48.000 --> 00:11:49.000]  他又離開了
[00:11:49.000 --> 00:11:51.000]  但他又在這裡與我們同在呢
[00:11:51.000 --> 00:11:52.000]  那麼
[00:11:52.000 --> 00:11:56.000]  就是透過聖靈的同在了
[00:11:56.000 --> 00:11:57.000]  那麼聖靈的同在
[00:11:57.000 --> 00:12:00.000]  就是主耶穌的靈與我們同在
[00:12:00.000 --> 00:12:03.000]  三位一體的神與我們同在
[00:12:03.000 --> 00:12:05.000]  唯有聖靈
[00:12:05.000 --> 00:12:08.000]  永遠與信徒同在的時候
[00:12:08.000 --> 00:12:09.000]  那麼主耶穌
[00:12:09.000 --> 00:12:11.000]  就是與我們同在
[00:12:11.000 --> 00:12:12.000]  所以
[00:12:12.000 --> 00:12:14.000]  當主耶穌在大使名當中
[00:12:14.000 --> 00:12:15.000]  他也說過
[00:12:15.000 --> 00:12:17.000]  我就與你們同在
[00:12:17.000 --> 00:12:19.000]  直到世界的末了
[00:12:19.000 --> 00:12:22.000]  可能當時門徒都會很奇怪
[00:12:22.000 --> 00:12:24.000]  明明你快要走了
[00:12:24.000 --> 00:12:26.000]  或者說完之後你就走了
[00:12:26.000 --> 00:12:28.000]  那麼怎樣與我們同在
[00:12:28.000 --> 00:12:30.000]  直到世界的末了呢
[00:12:30.000 --> 00:12:31.000]  其實就是
[00:12:31.000 --> 00:12:32.000]  主耶穌透過聖靈
[00:12:32.000 --> 00:12:34.000]  來與我們同在
[00:12:34.000 --> 00:12:38.000]  而且是永遠的天天同在
[00:12:38.000 --> 00:12:39.000]  所以
[00:12:39.000 --> 00:12:40.000]  在教會
[00:12:40.000 --> 00:12:43.000]  我們如果太過忽略聖靈
[00:12:43.000 --> 00:12:44.000]  當然我們不會注重到
[00:12:44.000 --> 00:12:46.000]  好像靈恩派那樣
[00:12:46.000 --> 00:12:47.000]  經常都說
[00:12:47.000 --> 00:12:48.000]  聖靈就來了
[00:12:48.000 --> 00:12:49.000]  充滿了我們
[00:12:49.000 --> 00:12:50.000]  要做這件事那件事
[00:12:50.000 --> 00:12:52.000]  要發生這件事那件事
[00:12:52.000 --> 00:12:54.000]  所以我們不會強調到這樣
[00:12:54.000 --> 00:12:57.000]  但是也不可以忽略的
[00:12:57.000 --> 00:12:59.000]  聖靈是不可以忽略的
[00:12:59.000 --> 00:13:03.000]  它就是三位一體的其中一位
[00:13:03.000 --> 00:13:04.000]  所以
[00:13:04.000 --> 00:13:06.000]  很多時候我都會強調
[00:13:06.000 --> 00:13:10.000]  聖靈是值得我們去留意的
[00:13:10.000 --> 00:13:12.000]  值得我們去
[00:13:12.000 --> 00:13:14.000]  知道它就在這裡
[00:13:14.000 --> 00:13:16.000]  它就是三位一體的神
[00:13:16.000 --> 00:13:17.000]  其中一位
[00:13:17.000 --> 00:13:18.000]  我們需要敬拜
[00:13:18.000 --> 00:13:21.000]  我們的天父主耶穌
[00:13:21.000 --> 00:13:23.000]  和聖靈
[00:13:23.000 --> 00:13:24.000]  好了
[00:13:24.000 --> 00:13:26.000]  聖靈來到第二個意義是什麼呢
[00:13:26.000 --> 00:13:31.000]  那就是教導一切的事了
[00:13:31.000 --> 00:13:34.000]  聖靈來到不只是
[00:13:34.000 --> 00:13:35.000]  和信徒去同在
[00:13:35.000 --> 00:13:37.000]  而且它也將要
[00:13:37.000 --> 00:13:41.000]  將一切的事情都去教導我們
[00:13:41.000 --> 00:13:43.000]  主耶穌對門徒說
[00:13:43.000 --> 00:13:45.000]  保衛斯就是負
[00:13:45.000 --> 00:13:46.000]  因我的命
[00:13:46.000 --> 00:13:48.000]  所要差離的這個聖靈
[00:13:48.000 --> 00:13:52.000]  它要將一切的事都教導你們
[00:13:52.000 --> 00:13:54.000]  並且要令你們想起
[00:13:54.000 --> 00:14:01.000]  我對你們所講的一切話
[00:14:01.000 --> 00:14:02.000]  主耶穌預言了
[00:14:02.000 --> 00:14:05.000]  門徒將會遇到敵對
[00:14:05.000 --> 00:14:06.000]  遇到很多的敵人
[00:14:06.000 --> 00:14:09.000]  甚至受到迫害
[00:14:09.000 --> 00:14:10.000]  在這個時刻
[00:14:10.000 --> 00:14:12.000]  門徒就會想起
[00:14:12.000 --> 00:14:15.000]  主耶穌說過的話
[00:14:15.000 --> 00:14:18.000]  這個就是聖靈的工作了
[00:14:18.000 --> 00:14:19.000]  如果不是
[00:14:19.000 --> 00:14:20.000]  在迫害當中
[00:14:20.000 --> 00:14:22.000]  一切都會忘記了
[00:14:22.000 --> 00:14:25.000]  連主耶穌也忘記了
[00:14:25.000 --> 00:14:26.000]  但是聖靈的工作
[00:14:26.000 --> 00:14:28.000]  就會令我們不斷地去想起
[00:14:28.000 --> 00:14:29.000]  主耶穌說過
[00:14:29.000 --> 00:14:31.000]  主耶穌說過這件事
[00:14:31.000 --> 00:14:32.000]  主耶穌要我們這樣等候
[00:14:32.000 --> 00:14:35.000]  主耶穌要我們這樣去面對
[00:14:35.000 --> 00:14:37.000]  聖靈還要傳達的是
[00:14:37.000 --> 00:14:39.000]  將來的事
[00:14:39.000 --> 00:14:43.000]  和主耶穌領受的所有的事情
[00:14:43.000 --> 00:14:44.000]  換句話說
[00:14:44.000 --> 00:14:45.000]  聖靈會向我們傳達
[00:14:45.000 --> 00:14:50.000]  主耶穌想要我們去知道的事情
[00:14:50.000 --> 00:14:55.000]  所以聖靈的工作是很重要的
[00:14:55.000 --> 00:14:59.000]  另外就是聖靈會幫助信徒
[00:14:59.000 --> 00:15:01.000]  去作見證
[00:15:01.000 --> 00:15:03.000]  我們以為作見證很容易
[00:15:03.000 --> 00:15:05.000]  有遭遇就可以了
[00:15:05.000 --> 00:15:09.000]  沒有遭遇也想過遭遇出來
[00:15:09.000 --> 00:15:10.000]  今天撞車
[00:15:10.000 --> 00:15:12.000]  今天碰撞了人
[00:15:12.000 --> 00:15:14.000]  被人罵
[00:15:14.000 --> 00:15:16.000]  有講見證了
[00:15:16.000 --> 00:15:17.000]  但是也好
[00:15:17.000 --> 00:15:20.000]  也有新見證
[00:15:20.000 --> 00:15:21.000]  但是有些
[00:15:21.000 --> 00:15:23.000]  說來說去都是
[00:15:23.000 --> 00:15:26.000]  幾十年前他相信的那一刻
[00:15:26.000 --> 00:15:27.000]  就像我
[00:15:27.000 --> 00:15:29.000]  我也會講的
[00:15:29.000 --> 00:15:32.000]  但是也有新見證
[00:15:32.000 --> 00:15:34.000]  我們的見證為了什麼呢
[00:15:34.000 --> 00:15:39.000]  就是為了要令主的名被高舉
[00:15:39.000 --> 00:15:41.000]  不是經常說
[00:15:41.000 --> 00:15:44.000]  要有一個很特別的遭遇
[00:15:44.000 --> 00:15:46.000]  比其他人厲害
[00:15:46.000 --> 00:15:48.000]  主耶穌怎樣幫助我
[00:15:48.000 --> 00:15:51.000]  上帝怎樣保守我
[00:15:51.000 --> 00:15:52.000]  不是的
[00:15:52.000 --> 00:15:56.000]  天天你都可以有好的見證
[00:15:56.000 --> 00:15:57.000]  有見證
[00:15:57.000 --> 00:15:58.000]  但是很多時候
[00:15:58.000 --> 00:16:02.000]  我們不知道應該怎樣做見證
[00:16:02.000 --> 00:16:05.000]  不知道應該怎樣講見證
[00:16:05.000 --> 00:16:08.000]  有時候要請弟兄姊妹去講見證的時候
[00:16:08.000 --> 00:16:11.000]  都會很害怕
[00:16:11.000 --> 00:16:13.000]  因為不知道怎樣講
[00:16:13.000 --> 00:16:16.000]  不知道要講些什麼
[00:16:16.000 --> 00:16:18.000]  但是主耶穌說
[00:16:18.000 --> 00:16:21.000]  當聖靈降臨在你們身上的時候
[00:16:21.000 --> 00:16:25.000]  你們就必得著能力
[00:16:25.000 --> 00:16:27.000]  並且要在耶路撒冷的猶太傳地
[00:16:27.000 --> 00:16:29.000]  和撒瑪利亞直到地極
[00:16:29.000 --> 00:16:32.000]  作我的見證
[00:16:32.000 --> 00:16:34.000]  作見證是什麼呢
[00:16:34.000 --> 00:16:35.000]  就是告訴別人
[00:16:35.000 --> 00:16:37.000]  主耶穌
[00:16:37.000 --> 00:16:38.000]  作見證是什麼呢
[00:16:38.000 --> 00:16:40.000]  告訴別人耶穌就是神
[00:16:40.000 --> 00:16:43.000]  耶穌就是主
[00:16:43.000 --> 00:16:48.000]  這就是門徒接著要領受的使命
[00:16:48.000 --> 00:16:51.000]  聖靈是要叫信徒有能力
[00:16:51.000 --> 00:16:54.000]  去為主作見證
[00:16:54.000 --> 00:16:57.000]  這件事很快就發生了
[00:16:57.000 --> 00:16:59.000]  很快就實現了
[00:16:59.000 --> 00:17:03.000]  從今天數到十天之後
[00:17:03.000 --> 00:17:04.000]  就是五十天
[00:17:04.000 --> 00:17:07.000]  就是主耶穌升天之後的五十天
[00:17:07.000 --> 00:17:08.000]  不是今天
[00:17:08.000 --> 00:17:10.000]  我只是說星期四開始計算
[00:17:10.000 --> 00:17:13.000]  《使徒行傳》第二章記載了
[00:17:13.000 --> 00:17:14.000]  五順節那一天
[00:17:14.000 --> 00:17:16.000]  就是門徒聚集
[00:17:16.000 --> 00:17:17.000]  在一起的時候
[00:17:17.000 --> 00:17:21.000]  聖靈就充滿他們
[00:17:21.000 --> 00:17:25.000]  彼得和十一個門徒就站立起來了
[00:17:25.000 --> 00:17:28.000]  然後高聲地向眾人
[00:17:28.000 --> 00:17:33.000]  去全港服膺
[00:17:33.000 --> 00:17:36.000]  彼得原本是很害怕的
[00:17:36.000 --> 00:17:38.000]  同時這幫門徒是很蒙的
[00:17:38.000 --> 00:17:41.000]  他們以為主耶穌
[00:17:41.000 --> 00:17:45.000]  就是那一刻要建立神的國
[00:17:45.000 --> 00:17:46.000]  但是誰知道
[00:17:46.000 --> 00:17:48.000]  聖靈一充滿他們的時候
