
[00:00:00.000 --> 00:00:03.420]  「神應許」的祝福是今天的講題
[00:08:07.380 --> 00:08:15.060]  「他知道,但不知道他知道」
[00:08:15.060 --> 00:08:23.660]  正在睡覺,叫醒他
[00:08:23.660 --> 00:08:29.300]  「他知道,也知道他知道」
[00:08:29.300 --> 00:08:42.460]  他有智慧,跟隨他
[00:08:42.460 --> 00:08:47.300]  你有機會認識這四種人
[00:08:47.300 --> 00:08:49.780]  第二個重點
[00:08:49.780 --> 00:08:58.500]  信徒彼此相通過團契的生活
[00:08:58.500 --> 00:09:04.060]  彼此相通抹餅和祈禱
[00:09:04.060 --> 00:09:07.060]  剛才手煮餐
[00:09:07.060 --> 00:09:19.140]  你有沒有感覺到我們已經在靈裡面相通?
[00:09:19.140 --> 00:09:21.380]  你和我已經相通
[00:09:21.380 --> 00:09:30.660]  為什麼因為我們和主耶穌相通?
[00:09:30.660 --> 00:09:36.580]  我們把所看見、所聽見的向你們宣講
[00:09:36.580 --> 00:09:40.940]  使你們也可以和我們彼此相通
[00:09:40.940 --> 00:09:52.340]  我們是與父和他的兒子耶穌基督彼此相通
[00:09:52.340 --> 00:09:59.140]  是不是剛才我們手煮餐是這樣?
[00:09:59.140 --> 00:10:03.740]  約翰教導我們這樣說
[00:10:03.740 --> 00:10:07.060]  首先要由聖靈帶領我們
[00:10:07.060 --> 00:10:11.940]  和天父和主耶穌相通
[00:10:11.940 --> 00:10:22.660]  那個經驗使我們彼此相通能更加有意義
[00:10:22.660 --> 00:10:24.260]  當我們彼此相通的時候
[00:10:24.260 --> 00:10:28.340]  要有意義的相通
[00:10:28.340 --> 00:10:29.740]  不要只說吃飯
[00:10:29.740 --> 00:10:35.940]  去哪裡吃飯、買東西、便宜東西
[00:10:35.940 --> 00:10:40.620]  我們的相通要有意義
[00:10:40.620 --> 00:10:42.780]  怎樣可以有意義?
[00:10:42.780 --> 00:10:46.340]  我們先由聖靈帶領我們
[00:10:46.340 --> 00:10:52.420]  和天父和主耶穌相通
[00:10:52.420 --> 00:10:57.300]  我們和神的關係越密切
[00:10:57.300 --> 00:11:05.260]  彼此相通就越有意義
[00:11:05.260 --> 00:11:07.380]  寶羅教導我們有意義
[00:11:07.380 --> 00:11:10.060]  彼此相通要這樣
[00:11:10.060 --> 00:11:14.380]  你們在基督裏若有什麼鼓勵
[00:11:14.380 --> 00:11:17.380]  有什麼愛心的安慰
[00:11:17.380 --> 00:11:21.740]  有什麼凌裏的溪通
[00:11:21.740 --> 00:11:24.940]  有什麼慈悲和憐憫
[00:11:24.940 --> 00:11:30.580]  就應當有同樣的思想
[00:11:30.580 --> 00:11:34.500]  同樣的愛心
[00:11:34.500 --> 00:11:38.020]  不要自私自利
[00:11:38.020 --> 00:11:41.820]  貪圖虛榮
[00:11:41.820 --> 00:11:43.540]  只要謙卑
[00:11:43.540 --> 00:11:49.140]  看別人比自己強
[00:11:49.140 --> 00:11:57.420]  你們當以基督耶穌的心為心
[00:11:57.420 --> 00:12:01.140]  向主耶穌交往多些
[00:12:01.140 --> 00:12:04.660]  我們就知道祂的心是怎樣
[00:12:04.660 --> 00:12:08.300]  我們和別人交往的時候
[00:12:08.300 --> 00:12:14.100]  我們就以基督耶穌的心為心
[00:12:14.100 --> 00:12:27.620]  這是最主要知道主耶穌的心意
[00:12:27.620 --> 00:12:32.060]  聖經記載有兩位信徒
[00:12:32.060 --> 00:12:35.980]  在走路去一個村的時候
[00:12:35.980 --> 00:12:38.100]  他們交談
[00:12:38.100 --> 00:12:49.260]  我們在婦女那裏聽到消息主已經復活了
[00:12:49.260 --> 00:12:51.740]  兩個人正在交談的時候
[00:12:51.740 --> 00:12:54.660]  耶穌走近問他們
[00:12:54.660 --> 00:12:57.660]  他們說什麼
[00:12:57.660 --> 00:12:58.900]  他們回答說
[00:12:58.900 --> 00:13:02.500]  婦女在墳墓那裏
[00:13:02.500 --> 00:13:08.980]  天使告訴他們主復活了
[00:13:08.980 --> 00:13:12.460]  耶穌就將真理告訴他們
[00:13:12.460 --> 00:13:16.020]  耶穌說無知的人
[00:13:16.020 --> 00:13:20.500]  主先知所說的話
[00:13:20.500 --> 00:13:24.620]  你們信得太遲鈍了
[00:13:24.620 --> 00:13:28.060]  基督這樣受害
[00:13:28.060 --> 00:13:32.580]  然後進入祂的榮耀
[00:13:32.580 --> 00:13:37.220]  不是應當的嗎
[00:13:37.220 --> 00:13:39.500]  已經復活的主
[00:13:39.500 --> 00:13:44.420]  也會時時和我們交談
[00:13:44.420 --> 00:13:48.220]  你有沒有這個經驗
[00:13:48.220 --> 00:13:58.220]  還是你的信心仍舊遲鈍
[00:13:58.220 --> 00:14:02.900]  第一世紀信徒生活的果效
[00:14:02.900 --> 00:14:09.300]  留給我們一個好的榜樣
[00:14:09.300 --> 00:14:13.380]  我們如果靠著聖靈的幫助
[00:14:13.380 --> 00:14:16.340]  遵守主耶穌的教導
[00:14:16.340 --> 00:14:24.100]  就一定會走在永恆天國的路上
[00:14:24.100 --> 00:14:32.540]  能夠每一天經驗到神應許的祝福
[00:14:32.540 --> 00:14:42.140]  每一天能夠經驗到神應許你的祝福
[00:14:42.140 --> 00:14:51.060]  第二方面教會生活也有兩個重點
[00:14:51.060 --> 00:14:56.340]  第一個敬拜真神
[00:14:56.340 --> 00:15:06.580]  第二個供給眾人的需要
[00:15:06.580 --> 00:15:15.860]  第一個重點 他們用禱告和讚美創造宇宙萬物的真神
[00:15:15.860 --> 00:15:24.580]  拯救他們從黑暗進入光明的救世主
[00:15:24.580 --> 00:15:33.180]  保羅教導哥倫多信徒這樣說
[00:15:33.180 --> 00:15:45.060]  他說你們的身體就是那位在裡面的聖靈的殿
[00:15:45.060 --> 00:15:52.100]  你們的身體是聖靈的殿
[00:15:52.100 --> 00:16:02.140]  所以我們每一個人作靈修祈禱的時候
[00:16:02.140 --> 00:16:09.980]  是在聖靈的殿裡面靈修祈禱
[00:16:09.980 --> 00:16:16.420]  因為聖靈已經在我們裡面
[00:16:16.420 --> 00:16:22.460]  要小心 小心你的言語
[00:16:22.460 --> 00:16:30.460]  是要表達出你的心聲
[00:16:30.460 --> 00:16:41.660]  我們祈禱的時候 小心將心聲講給神聽
[00:16:41.660 --> 00:16:47.900]  千萬不要以為別人說什麼我就說什麼
[00:16:47.900 --> 00:16:53.660]  究竟你的心是不是這樣想
[00:16:53.660 --> 00:16:57.500]  聖靈在你的心裡面
[00:16:57.500 --> 00:17:04.860]  說錯了 聖靈會告訴你
[00:17:04.860 --> 00:17:10.380]  《聖經》記載有一位欺凶聖靈
[00:17:10.380 --> 00:17:15.940]  結果死了
[00:17:15.940 --> 00:17:22.140]  很重要不要欺凶聖靈
[00:17:22.140 --> 00:17:26.420]  保羅教導菲勒比的信徒
[00:17:26.420 --> 00:17:32.980]  應當一無跨類只要凡事藉著禱告祈求和感謝
[00:17:32.980 --> 00:17:40.180]  將所要的告訴神
[00:17:40.180 --> 00:17:44.100]  先知耳察早已經講給以色列人聽
[00:17:44.100 --> 00:17:48.060]  怎樣可以得到神的祝福
[00:17:48.060 --> 00:17:54.020]  以色列只要你敬畏耶和華你的神
[00:17:54.020 --> 00:18:01.860]  遵行祂的道 愛祂 盡心盡性侍奉祂
[00:18:01.860 --> 00:18:15.700]  遵守祂的誡命律例 唯要叫你得福
[00:18:15.700 --> 00:18:24.100]  第二個重點 供給眾人的需要
[00:18:24.100 --> 00:18:29.460]  信的人都聚在一處 繁物共融
[00:18:29.460 --> 00:18:33.860]  又賣了田產和家業
[00:18:33.860 --> 00:18:39.460]  照每一個人所需要的分給他們
[00:18:39.460 --> 00:18:44.660]  我們要學習憑著愛神愛人的心
[00:18:44.660 --> 00:18:50.100]  來款待有需要的人
[00:18:50.100 --> 00:18:56.260]  關心他們的身體靈魂
[00:18:56.260 --> 00:19:02.900]  這是一個溫暖家庭的行動
[00:19:02.900 --> 00:19:08.020]  是一個溫暖的教會的行動
[00:19:08.020 --> 00:19:16.980]  和社群關心人有所不同
[00:19:16.980 --> 00:19:22.900]  近年來 世界各地非常之混亂
[00:19:22.900 --> 00:19:28.500]  很多人感到人生沒有目的
[00:19:28.500 --> 00:19:32.420]  人生沒有意義
[00:19:32.420 --> 00:19:39.380]  世人冷酷無情
[00:19:39.380 --> 00:19:45.300]  好像溫暖家庭這樣的教會生活
[00:19:45.300 --> 00:19:53.460]  必定會吸引這些人來到主耶穌的愛裡面
[00:19:53.460 --> 00:20:03.140]  這是我們宣傳福音很重要的一部份
[00:20:03.140 --> 00:20:08.020]  神成立合一的教會家庭
[00:20:08.020 --> 00:20:10.820]  讓我們在喜樂的生活裡面
[00:20:10.820 --> 00:20:14.580]  常常存著無私的愛心
[00:20:14.580 --> 00:20:17.780]  在苦難裡面有忍耐
[00:20:17.780 --> 00:20:39.620]  效法主耶穌的榜樣一直到進入天國永恆的家庭
[00:20:39.620 --> 00:20:42.660]  在這個彎曲的世代
[00:20:42.660 --> 00:20:47.540]  信徒和教會要負起很大的責任
[00:20:47.540 --> 00:20:53.940]  侍奉神和傳福音需要聰明智慧
[00:20:53.940 --> 00:21:03.300]  溫暖的家庭是重要的基礎
[00:21:03.300 --> 00:21:08.660]  不但讓信徒越來越多認識神的心意
[00:21:08.660 --> 00:21:11.540]  而且使那些未信的朋友
[00:21:11.540 --> 00:21:23.860]  向往溫暖的生活體驗人生的意義和目標
[00:21:23.860 --> 00:21:26.660]  世界各地的教會
[00:21:26.660 --> 00:21:32.420]  熱心愛神的程度越來越減低
[00:21:32.420 --> 00:21:41.700]  去教會一起敬拜真神的人數越來越減少
[00:21:41.700 --> 00:21:52.820]  教會有責任求聖靈指導我們去改進
[00:21:52.820 --> 00:22:00.340]  教會是不是仍舊在沉睡夢中呢?
[00:22:00.340 --> 00:22:11.540]  容許我將剛才唸的《波斯言語》加多一句
[00:22:11.540 --> 00:22:13.780]  他不知道
[00:22:13.780 --> 00:22:17.300]  但以為他知道
[00:22:17.300 --> 00:22:24.740]  仍在夢中叫醒他
[00:22:24.740 --> 00:22:26.580]  請各位觀察一下
[00:22:26.580 --> 00:22:29.780]  有沒有教會和他的教友
[00:22:29.780 --> 00:22:41.700]  仍舊沉睡在夢中
[00:22:41.700 --> 00:22:43.380]  從第一世紀後
[00:22:43.380 --> 00:22:51.460]  變性質的傳統教會生活需要改善
[00:22:51.460 --> 00:22:57.140]  心意要更新而變化
[00:22:57.140 --> 00:23:05.380]  測驗什麼是神所喜悅的事
[00:23:05.380 --> 00:23:09.460]  雖然神的僕人一直提醒世人
[00:23:09.460 --> 00:23:11.860]  好像先知已知說
[00:23:11.860 --> 00:23:16.580]  當趁耶和華可尋找的時候
[00:23:16.580 --> 00:23:18.420]  尋找祂
[00:23:18.420 --> 00:23:20.820]  相近的時候
[00:23:20.820 --> 00:23:24.900]  求告祂
[00:23:24.900 --> 00:23:30.180]  神說你們若尋求我
[00:23:30.180 --> 00:23:32.900]  若專心尋求我
[00:23:32.900 --> 00:23:38.500]  我必被你們尋見
[00:23:38.500 --> 00:23:41.540]  市民各位
[00:23:41.540 --> 00:23:48.500]  你有多少親戚朋友
[00:23:48.500 --> 00:23:56.340]  沒有趁耶穌可以尋找的時候尋找祂
[00:23:56.340 --> 00:24:00.180]  你有多少親戚朋友
[00:24:00.180 --> 00:24:04.900]  沒有趁著耶穌可以尋找的時候
[00:24:04.900 --> 00:24:07.700]  專心尋找祂
[00:24:07.700 --> 00:24:12.900]  而離開世界
[00:24:12.900 --> 00:24:16.180]  你有多少親戚朋友離開世界
[00:24:16.180 --> 00:24:22.820]  沒有去專心尋求主耶穌
[00:24:22.820 --> 00:24:24.980]  求聖靈教導我們知道怎樣
[00:24:24.980 --> 00:24:34.900]  告訴營救活著在這個世界的親戚朋友
[00:24:34.900 --> 00:24:40.740]  沒有人知道明天會發生什麼事情
[00:24:40.740 --> 00:24:50.260]  告訴他們明天可能太遲
[00:24:50.260 --> 00:24:53.540]  前面說的兩方面
[00:24:53.540 --> 00:24:58.020]  信徒生活和教會生活
[00:24:58.020 --> 00:25:01.700]  提醒我們必須靠聖靈的教導
[00:25:01.700 --> 00:25:05.540]  明白神的心意
[00:25:05.540 --> 00:25:14.100]  努力建立一個溫暖的教會家庭
[00:25:14.100 --> 00:25:16.740]  第三方面
[00:25:16.740 --> 00:25:20.340]  神的應許一定會實現
[00:25:20.340 --> 00:25:25.140]  好像神應許阿伯拉罕
[00:25:25.140 --> 00:25:29.380]  必會得到祝福
[00:25:29.380 --> 00:25:33.860]  神說我必叫你成為大國
[00:25:33.860 --> 00:25:35.860]  我必賜福給你
[00:25:35.860 --> 00:25:38.420]  叫你的名為大
[00:25:38.420 --> 00:25:43.380]  你也要叫別人得福
[00:25:43.380 --> 00:25:53.540]  地上的萬族都要因你得福
[00:25:53.540 --> 00:25:59.460]  若是仍然記得神應許摩西
[00:25:59.460 --> 00:26:05.380]  使紅海的海水分開讓以色列人過去
[00:26:05.380 --> 00:26:12.100]  後來實現了逃避了埃及的追兵
[00:26:12.100 --> 00:26:17.060]  入迦南地之前
[00:26:17.060 --> 00:26:20.740]  約書亞說給以色列人聽
[00:26:20.740 --> 00:26:26.260]  神已經應許使約旦河水乾
[00:26:26.260 --> 00:26:31.060]  讓以色列人過去入迦南地
[00:26:31.060 --> 00:26:38.820]  神的應許一定會實現
[00:26:38.820 --> 00:26:41.220]  約書亞離世之前
[00:26:41.220 --> 00:26:43.860]  說給以色列人聽
[00:26:43.860 --> 00:26:48.500]  神應許賜福於你們
[00:26:48.500 --> 00:27:01.300]  的沒有一句落空都應驗在你們身上
[00:27:01.300 --> 00:27:05.700]  耶穌對門徒說
[00:27:05.700 --> 00:27:09.860]  復活在我 生命也在我
[00:27:09.860 --> 00:27:15.220]  信我的人雖然死了也必復活
[00:27:15.220 --> 00:27:21.460]  凡活著信我的人必永遠不死
[00:27:21.460 --> 00:27:26.260]  你信者說麼
[00:27:26.260 --> 00:27:35.220]  耶穌想知道神以往顯給他們看見的大林
[00:27:35.220 --> 00:27:37.780]  並且已經實現了的應許
[00:27:37.780 --> 00:27:42.340]  有沒有加強他們的信心
[00:27:42.340 --> 00:27:46.180]  耶穌也時時問我們
[00:27:46.180 --> 00:27:50.740]  這句話特別那些
[00:27:50.740 --> 00:27:58.100]  未信耶穌就去慶祝復活節的人
[00:27:58.100 --> 00:28:02.740]  你信者說麼
[00:28:02.740 --> 00:28:06.580]  凡活著信主耶穌的人
[00:28:06.580 --> 00:28:10.660]  必永遠不死
[00:28:10.660 --> 00:28:15.300]  你信者說麼
[00:28:15.300 --> 00:28:17.620]  我們也可以問我們自己
[00:28:17.620 --> 00:28:22.420]  回想神以往賜給你的恩典
[00:28:22.420 --> 00:28:25.860]  和應許的實現
[00:28:25.860 --> 00:28:31.620]  有沒有加強我們自己的信心
[00:28:31.620 --> 00:28:38.900]  神的應許實現在第一世紀的信徒中
[00:28:38.900 --> 00:28:46.180]  主張得救的人天天加給他們
[00:28:46.180 --> 00:28:52.420]  神的應許實現了
[00:28:52.420 --> 00:28:54.900]  神的應許也會實現
[00:28:54.900 --> 00:29:01.460]  我們應該用行動去使別人得福
[00:29:01.460 --> 00:29:06.980]  今天分享兩個回應的行動
[00:29:06.980 --> 00:29:09.140]  第一個光照人前
[00:29:09.140 --> 00:29:13.540]  第二個傳揚福音
[00:29:13.540 --> 00:29:16.580]  願神的靈藉著今天的信息
[00:29:16.580 --> 00:29:24.260]  鼓勵我們各位起來行動
[00:29:24.260 --> 00:29:28.580]  第一個行動光照人前
[00:29:28.580 --> 00:29:30.020]  耶穌對眾人說
[00:29:30.020 --> 00:29:38.180]  我就是世界的光跟從我的必不在黑暗裡走
[00:29:38.180 --> 00:29:44.020]  卻要得著生命的光
[00:29:44.020 --> 00:29:47.220]  知道自己行走在黑暗中的人
[00:29:47.220 --> 00:29:50.260]  會尋找那個光
[00:29:50.260 --> 00:29:55.140]  因為耶穌是我們腳前的燈
[00:29:55.140 --> 00:30:00.980]  路上的光
[00:30:00.980 --> 00:30:04.100]  我要告訴世人
[00:30:04.100 --> 00:30:13.620]  耶穌就是那個帶人走上永生道路的真光
[00:30:13.620 --> 00:30:17.540]  我們要有榮耀神的行為
[00:30:17.540 --> 00:30:21.780]  就會將真光顯露出來
[00:30:21.780 --> 00:30:23.860]  耶穌教導眾人
[00:30:23.860 --> 00:30:27.780]  你們是世上的光
[00:30:27.780 --> 00:30:32.980]  你們的光也要照在人前
[00:30:32.980 --> 00:30:38.900]  叫他們看見你們的好行為
[00:30:38.900 --> 00:30:45.220]  把榮耀歸給你們在天上的父
[00:30:45.220 --> 00:30:48.420]  好行為
[00:30:48.420 --> 00:30:52.660]  榮耀神
[00:30:52.660 --> 00:31:02.020]  第二個回應是傳揚福音
[00:31:02.020 --> 00:31:12.260]  有一位思覺作者叫做Fanny Crosby
[00:31:12.260 --> 00:31:22.820]  中文譯為「分離巧思輩」
[00:31:22.820 --> 00:31:28.980]  他作的詩叫做「有福的確據」
[00:31:28.980 --> 00:31:34.660]  是把我們剛才說的第一個行動
[00:31:34.660 --> 00:31:36.820]  連接在第二個行動
[00:31:36.820 --> 00:31:39.540]  我們一會兒會說第二個行動
[00:31:39.540 --> 00:31:42.900]  還沒說之前
[00:31:42.900 --> 00:31:49.940]  我先介紹「有福的確據」這首詩
[00:31:49.940 --> 00:31:54.580]  Fanny Crosby 是1820年出生
[00:31:54.580 --> 00:31:58.420]  出生之後很快就瞎了眼
[00:31:58.420 --> 00:32:03.140]  六個月她的父親就離開世界
[00:32:03.140 --> 00:32:11.700]  她愛神愛祖母和愛神的母親養大她
[00:32:11.700 --> 00:32:19.300]  一生作了多過八千首聖詩的歌詞
[00:32:19.300 --> 00:32:23.620]  她的好朋友作了一首歌調
[00:32:23.620 --> 00:32:28.020]  好朋友正在彈歌調的時候
[00:32:28.020 --> 00:32:36.500]  Fanny Crosby 馬上告訴她這首歌調正好表示出
[00:32:36.500 --> 00:32:43.940]  「有福的確據 耶穌屬我」
[00:32:43.940 --> 00:32:49.300]  在無敵報道會的時候
[00:32:49.300 --> 00:32:54.100]  Fanny Crosby 去參加但是沒有位置坐
[00:32:54.100 --> 00:33:00.420]  有人帶她 邀請她上去港台上面坐在那裡
[00:33:00.420 --> 00:33:08.580]  會唱這首「有福的確據」的詩的時候
[00:33:08.580 --> 00:33:12.660]  無敵想介紹Fanny Crosby
[00:33:12.660 --> 00:33:17.940]  但是她仍舊坐在那裡
[00:33:17.940 --> 00:33:24.820]  不想人知道她是這首歌詞的作者
[00:33:24.820 --> 00:33:28.340]  她默默感謝神
[00:33:28.340 --> 00:33:33.140]  藉著她使很多人得福
[00:33:33.140 --> 00:33:37.940]  她這首歌是無敵報道會
[00:33:37.940 --> 00:33:40.100]  很多報道會
[00:33:40.100 --> 00:33:46.100]  差不多每一次報道會都是唱這首歌
[00:33:46.100 --> 00:33:53.060]  下一張幻片會播出「有福的確據」
[00:33:53.060 --> 00:33:58.980]  我們中間有一位姐妹奏出音樂
[00:33:58.980 --> 00:34:01.220]  我想介紹她
[00:34:01.220 --> 00:34:08.100]  但是她又不想別人知道她彈的音樂
[00:34:08.100 --> 00:34:12.980]  只是盼望使多人得福
[00:34:12.980 --> 00:34:17.780]  現在請各位聽
[00:34:42.980 --> 00:34:48.980]  「有福的確據」 詞曲:李宗盛
[00:35:12.980 --> 00:35:18.980]  詞曲:李宗盛
[00:35:18.980 --> 00:35:39.700]  傳揚福音的心
[00:35:39.700 --> 00:35:43.380]  在生活上會彰顯出來
[00:35:43.380 --> 00:35:51.060]  聖靈必定會帶領你週夜讚美救主
[00:35:51.060 --> 00:36:01.060]  因為祂必賜給賜你應許的祝福
[00:36:01.060 --> 00:36:08.740]  耶穌在世的時候教導我們傳福音
[00:36:08.740 --> 00:36:12.340]  和你的親戚和好朋友交往的時候
[00:36:12.340 --> 00:36:18.740]  讓他們看到你的良好的生活行為
[00:36:18.740 --> 00:36:23.540]  和你較少來往的朋友和陌生人說話的時候
[00:36:23.540 --> 00:36:32.500]  要用愛心說話溫柔 耐心聆聽
[00:36:32.500 --> 00:36:35.700]  生活我們充滿喜樂的時候
[00:36:35.700 --> 00:36:40.020]  我們說話的態度溫柔
[00:36:40.020 --> 00:36:43.940]  耐心講述救恩的道理
[00:36:43.940 --> 00:36:49.540]  就可以鼓勵不同背景或者不同種族的人
[00:36:49.540 --> 00:36:57.860]  懷著好奇的心去認識主耶穌
[00:36:57.860 --> 00:37:03.780]  如果要有效的傳福音
[00:37:03.780 --> 00:37:12.980]  必須在每日生活上時時實習這三個功課
[00:37:12.980 --> 00:37:22.980]  這樣我們的教會自然會成為一個溫暖的家庭
[00:37:22.980 --> 00:37:27.540]  這個是我們的盼望
[00:37:27.540 --> 00:37:32.900]  神說祂會賜福給我們
[00:37:32.900 --> 00:37:36.420]  我們先祈禱感謝神
[00:37:36.420 --> 00:37:43.300]  然後請大家唱回應歌有福的確句
[00:37:43.300 --> 00:37:50.500]  現在我們祈禱
[00:37:50.500 --> 00:37:56.180]  親愛的天父我們感謝你給我們剛才的信息
[00:37:56.180 --> 00:37:59.140]  是由主耶穌那裡來的信息
[00:37:59.140 --> 00:38:04.660]  讓我們的心能夠歡喜接受
[00:38:04.660 --> 00:38:10.500]  讓我們的靈能夠向你歌唱
[00:38:10.500 --> 00:38:16.100]  聽聖靈的引導教導
[00:38:16.100 --> 00:38:19.940]  讓我們的生命能夠活出來
[00:38:19.940 --> 00:38:24.260]  有一個好的行為
