
[00:00:00.000 --> 00:00:04.460]  如果有一些還沒有信主的朋友 問我們一個問題
[00:06:33.220 --> 00:06:34.780]  教堂就關門了
[00:06:34.780 --> 00:06:39.220]  那所以看到這個基督徒的屬靈征戰是很真實的
[00:06:39.220 --> 00:06:43.300]  那惡者會用不同的方法
[00:06:43.300 --> 00:06:47.380]  裡裡外外的去對教會做出攻擊
[00:06:47.380 --> 00:06:49.940]  所以我們怎麼面對呢?
[00:06:49.940 --> 00:06:52.900]  我們怎麼面對這樣的一個攻擊呢?
[00:06:52.900 --> 00:06:55.820]  神早就在聖經當中就有不同的方面
[00:06:55.820 --> 00:06:57.740]  告訴我們怎麼樣去面對
[00:06:57.740 --> 00:07:03.780]  要我們信徒怎麼樣去面對這種裡外夾攻的攻擊
[00:07:03.780 --> 00:07:08.300]  那今天我們主要是從斐利比書這段的經文裡面看一下
[00:07:08.300 --> 00:07:10.340]  神是怎麼啟示信徒
[00:07:10.340 --> 00:07:13.820]  要我們怎麼樣去回應這樣的一個夾攻
[00:07:13.820 --> 00:07:15.380]  這樣的一個攻擊
[00:07:15.380 --> 00:07:18.060]  那第一個首先是對外
[00:07:18.060 --> 00:07:20.380]  這也是對外我們要同心的站穩
[00:07:20.380 --> 00:07:22.780]  無懼攻擊
[00:07:22.780 --> 00:07:29.380]  二十七節那邊他保羅從一開頭的時候就給信徒一個命令
[00:07:29.380 --> 00:07:30.900]  這個命令是什麼?
[00:07:30.900 --> 00:07:36.260]  你們行事為人應當與基督的福音相配
[00:07:36.260 --> 00:07:38.900]  什麼是行事為人?
[00:07:38.900 --> 00:07:42.140]  很容易明白從智異上一個意思就是說
[00:07:42.140 --> 00:07:48.580]  我們的外在的生命表現應當與基督的福音相稱
[00:07:48.580 --> 00:07:50.260]  這個很容易明白
[00:07:50.260 --> 00:07:54.700]  但是其實行事為人原來在原文裡面還有另外一個意思
[00:07:54.700 --> 00:07:57.260]  就是說做公民
[00:07:57.260 --> 00:07:58.860]  有些譯本是翻成就是說
[00:07:58.860 --> 00:08:03.100]  你們做公民應當與基督的福音相稱
[00:08:03.100 --> 00:08:04.260]  那這裡是什麼意思呢?
[00:08:04.260 --> 00:08:06.980]  為什麼保羅要用這樣一個政治性
[00:08:06.980 --> 00:08:11.740]  政治色彩的一個詞去描述這樣的一個情況呢?
[00:08:11.740 --> 00:08:14.940]  我們知道斐利比教會是一個很特殊的教會
[00:08:14.940 --> 00:08:19.660]  它是保羅在歐洲所建立的第一個教會
[00:08:19.660 --> 00:08:23.780]  所以斐利比是處在一個很重要的一個的地理位置
[00:08:23.780 --> 00:08:27.220]  它是一個羅馬的殖民的地方
[00:08:27.220 --> 00:08:31.020]  而且是當地馬其頓省的最大一個城市
[00:08:31.020 --> 00:08:35.420]  所以羅馬政府給斐利比這個城市很多的特權
[00:08:35.420 --> 00:08:36.940]  很多的優惠
[00:08:36.940 --> 00:08:42.220]  所以當地人都把自己是斐利比人作為一種驕傲
[00:08:42.220 --> 00:08:44.980]  我是斐利比人 我是屬於羅馬帝國的
[00:08:44.980 --> 00:08:46.460]  雖然我離義大利很遠
[00:08:46.460 --> 00:08:49.820]  但是我這麼遠的地方 我還是屬於羅馬的
[00:08:49.820 --> 00:08:51.980]  因為當時羅馬是最強的帝國
[00:08:51.980 --> 00:08:55.620]  所以他們以自己在那個城市為自豪
[00:08:55.620 --> 00:08:57.500]  所以他們一直有這樣的概念
[00:08:57.500 --> 00:08:59.060]  斐利比人一直有這樣的概念
[00:08:59.060 --> 00:09:02.580]  做公民很自豪這個概念
[00:09:02.580 --> 00:09:06.540]  那保羅用這個詞提醒這些
[00:09:06.540 --> 00:09:10.180]  處在斐利比這個城市的基督徒
[00:09:10.180 --> 00:09:13.860]  他們不單只有羅馬公民這樣的一個身份
[00:09:13.860 --> 00:09:19.500]  更重要的是他們現在已經擁有了天國公民這個身份
[00:09:19.500 --> 00:09:22.820]  斐利比人享有羅馬的特權
[00:09:22.820 --> 00:09:26.100]  同時他也要負起相應的責任
[00:09:26.100 --> 00:09:27.500]  要付稅等等
[00:09:27.500 --> 00:09:30.860]  所以當地的基督徒也必須要記得一件事
[00:09:30.860 --> 00:09:33.660]  就是他們身為天國的國民
[00:09:33.660 --> 00:09:37.820]  不單只是被呼召出來接受福音的好處跟特權
[00:09:37.820 --> 00:09:41.300]  更重要的也是同樣是需要負起責任
[00:09:41.300 --> 00:09:45.180]  要按照天國的模式來生活
[00:09:45.180 --> 00:09:47.780]  行事為人要與基督的福音相稱
[00:09:47.780 --> 00:09:54.700]  所以他們說做公民要與基督徒 基督的福音相配
[00:09:54.700 --> 00:09:56.220]  那接著我們看下去就是
[00:09:56.220 --> 00:09:59.060]  這裡上下文裡面講到的
[00:09:59.060 --> 00:10:03.140]  保羅所提到的行事為人到底在什麼範疇呢
[00:10:03.140 --> 00:10:05.580]  是關於一些什麼的事情呢
[00:10:05.580 --> 00:10:07.700]  那我們看28節那裡講到就是說
[00:10:07.700 --> 00:10:11.100]  什麼事都不要害怕敵對你們的人
[00:10:11.100 --> 00:10:12.380]  敵對我們的人
[00:10:12.380 --> 00:10:13.820]  而且他們是誰呢
[00:10:13.820 --> 00:10:17.980]  這就證明他們要滅亡 你們要得救
[00:10:17.980 --> 00:10:19.500]  這裡讓我們看到就是
[00:10:19.500 --> 00:10:22.500]  這些的原來保羅在集中說一個問題就是
[00:10:22.500 --> 00:10:26.820]  面對當教會這個信仰群體面對外來的一個攻擊
[00:10:26.820 --> 00:10:31.340]  外來的這些當時還沒有信主的這些人的一些的攻擊
[00:10:31.340 --> 00:10:34.900]  他們要怎麼樣去用他們的行事為人
[00:10:34.900 --> 00:10:38.980]  配得起福音
[00:10:38.980 --> 00:10:40.740]  那這些的攻擊是真實的
[00:10:40.740 --> 00:10:43.660]  如果我們看30節的時候
[00:10:43.660 --> 00:10:46.300]  我們看到你們面對的征戰
[00:10:46.300 --> 00:10:48.260]  和你們在我身上所看見的
[00:10:48.260 --> 00:10:50.700]  現在又聽到的是一樣的
[00:10:50.700 --> 00:10:54.780]  這裡講到有三方面的征戰
[00:10:54.780 --> 00:10:57.300]  一個是你們 你們是斐理比教會
[00:10:57.300 --> 00:10:58.820]  那我是誰呢
[00:10:58.820 --> 00:11:01.340]  我是作者 就是保羅
[00:11:01.340 --> 00:11:04.740]  保羅說到他自己身上所見過的
[00:11:04.740 --> 00:11:06.060]  是以前發生的
[00:11:06.060 --> 00:11:08.420]  還有說現在又聽見的是一樣
[00:11:08.420 --> 00:11:11.220]  所以看到的是保羅兩次的征戰
[00:11:11.220 --> 00:11:14.980]  然後現在斐理比教會也同樣面臨他們的征戰
[00:11:14.980 --> 00:11:17.180]  那容我用點時間說一下
[00:11:17.180 --> 00:11:18.860]  保羅有些什麼征戰
[00:11:18.860 --> 00:11:20.940]  保羅以前的征戰是什麼
[00:11:20.940 --> 00:11:24.220]  而且那個征戰是斐理比教會建國的
[00:11:24.220 --> 00:11:27.340]  我們還記得斐理比教會是怎麼建立的嗎
[00:11:27.340 --> 00:11:30.740]  當保羅被神的聖靈帶到歐洲
[00:11:30.740 --> 00:11:33.700]  進入第一個城市斐理比建立教會的時候
[00:11:33.700 --> 00:11:35.060]  他是來到一個教會
[00:11:35.060 --> 00:11:38.420]  那時候那個城市沒有太多的猶太人
[00:11:38.420 --> 00:11:42.540]  然後他跟他的同工走在城市裡面
[00:11:42.540 --> 00:11:44.900]  然後向一些的婦女傳福音
[00:11:44.900 --> 00:11:49.380]  其中有一位婢女 她是個主人的婢女
[00:11:49.380 --> 00:11:52.500]  她身上有烏鬼
[00:11:52.500 --> 00:11:55.300]  然後保羅趕了這個烏鬼出去
[00:11:55.300 --> 00:11:59.860]  但是他們的主人 就是這個婢女的主人們
[00:11:59.860 --> 00:12:00.820]  她不止一個主人
[00:12:00.820 --> 00:12:03.700]  主人們就很生氣把她告到法院
[00:12:03.700 --> 00:12:06.220]  甚至打她一頓要關在監牢
[00:12:06.220 --> 00:12:08.500]  為什麼主人會打她呢
[00:12:08.500 --> 00:12:13.500]  因為這個婢女原來是因為有鬼婦的緣故
[00:12:13.500 --> 00:12:16.340]  就可以怎麼樣 占卜
[00:12:16.340 --> 00:12:23.420]  占卜就是說做一些與邪靈相通的事情
[00:12:23.420 --> 00:12:25.820]  然後告訴別人有些好處
[00:12:25.820 --> 00:12:30.460]  所以這些主人們都靠著這個婢女來生意 得財
[00:12:30.460 --> 00:12:32.300]  但是現在沒有烏鬼了
[00:12:32.300 --> 00:12:34.140]  所以那些主人很生氣
[00:12:34.140 --> 00:12:37.700]  就把保羅就打一頓然後送進監獄
[00:12:37.700 --> 00:12:41.860]  所以那是保羅第一次在菲律賓所受的苦
[00:12:41.860 --> 00:12:47.340]  那件事情就是很多菲律賓教會第一代信徒所見證過的
[00:12:47.340 --> 00:12:50.100]  為主做公傳福音 趕鬼
[00:12:50.100 --> 00:12:55.980]  但是最後落下一個被監禁的一個的征戰當中
[00:12:55.980 --> 00:12:58.500]  那現在他保羅又什麼樣子呢
[00:12:58.500 --> 00:12:59.900]  不要忘記菲律賓書
[00:12:59.900 --> 00:13:03.220]  保羅寫在菲律賓書的時候 寫在什麼地方寫
[00:13:03.220 --> 00:13:05.980]  是不是坐在辦公室裡面寫
[00:13:05.980 --> 00:13:07.340]  不是坐在辦公室裡面寫
[00:13:07.340 --> 00:13:08.660]  他不是有冷氣
[00:13:08.660 --> 00:13:11.220]  然後不是有這麼好的燈光等等
[00:13:11.220 --> 00:13:14.020]  他是坐在羅馬一個地方
[00:13:14.020 --> 00:13:19.980]  他當時被耶路撒冷的一些的猶太領袖去控告他
[00:13:19.980 --> 00:13:22.260]  然後他到了羅馬
[00:13:22.260 --> 00:13:25.780]  他正在那邊遠近 正在等待審判
[00:13:25.780 --> 00:13:28.900]  他同時他那時候是被人控制的
[00:13:28.900 --> 00:13:31.380]  所以也是一個征戰的過程
[00:13:31.380 --> 00:13:32.940]  所以他是一個征戰的身份
[00:13:32.940 --> 00:13:34.300]  他是被囚的身份
[00:13:34.300 --> 00:13:37.660]  寫信給菲律賓的教會跟他們的弟兄姐妹
[00:13:37.660 --> 00:13:40.700]  所以你看 保羅說你看著我就知道
[00:13:40.700 --> 00:13:42.820]  征戰是真實的
[00:13:42.820 --> 00:13:47.060]  當時的菲律賓教會的弟兄姐妹面臨什麼樣的一個征戰
[00:13:47.060 --> 00:13:48.860]  他們面臨很多方面的征戰
[00:13:48.860 --> 00:13:52.180]  那聖經裡面講到主要是講到他們有一些的
[00:13:52.180 --> 00:13:56.180]  耶路撒冷的一些的猶太主義的律法
[00:13:56.180 --> 00:13:58.980]  律法主義者就來到了菲律賓
[00:13:58.980 --> 00:13:59.940]  因為很簡單
[00:13:59.940 --> 00:14:04.180]  因為原來有個保羅到那邊建立了教會
[00:14:04.180 --> 00:14:07.060]  然後讓人去信耶穌基督
[00:14:07.060 --> 00:14:09.100]  但是那些猶太人說不行啊
[00:14:09.100 --> 00:14:10.180]  他是異端了
[00:14:10.180 --> 00:14:11.340]  保羅你是異端了
[00:14:11.340 --> 00:14:14.220]  我是真正的信仰
[00:14:14.220 --> 00:14:15.620]  我是真正的猶太信仰
[00:14:15.620 --> 00:14:19.140]  所以我千里迢迢來到菲律賓
[00:14:19.140 --> 00:14:21.180]  我告訴你真正的信仰是什麼
[00:14:21.180 --> 00:14:22.740]  不是信耶穌基督
[00:14:22.740 --> 00:14:26.220]  耶穌基督不是真的那位彌賽亞
[00:14:26.220 --> 00:14:29.340]  所以他們來到當中去攪亂他們的信仰
[00:14:29.340 --> 00:14:31.540]  所以攻擊就從這些方面來
[00:14:31.540 --> 00:14:33.140]  就從那些宗教的領袖
[00:14:33.140 --> 00:14:34.420]  猶太人宗教領袖
[00:14:34.420 --> 00:14:36.420]  當然除了這些方面還有一些外在的
[00:14:36.420 --> 00:14:40.580]  就是一些異教徒還有政府等等來的一些的攻擊
[00:14:40.580 --> 00:14:44.380]  各個方面來的攻擊
[00:14:44.380 --> 00:14:46.020]  那我們問一個問題
[00:14:46.020 --> 00:14:47.420]  因著福音受攻擊
[00:14:47.420 --> 00:14:49.140]  因著基督受苦
[00:14:49.140 --> 00:14:52.380]  是不是只是初期教會發生的事情呢
[00:14:52.380 --> 00:14:57.580]  那現在世界在各地會不會有發生這樣的事情
[00:14:57.580 --> 00:14:58.580]  那我們第一個想到
[00:14:58.580 --> 00:15:02.420]  如果我們信徒因福音的緣故受苦
[00:15:02.420 --> 00:15:06.220]  馬上想到很多的一些的宣教士
[00:15:06.220 --> 00:15:09.980]  在一些地方為主宣教做見證的時候
[00:15:09.980 --> 00:15:12.180]  就生命受到威脅
[00:15:12.180 --> 00:15:13.380]  的確是這樣子
[00:15:13.380 --> 00:15:15.380]  很真實的一個生命的危險
[00:15:15.380 --> 00:15:17.020]  他們是受苦
[00:15:17.020 --> 00:15:19.300]  越走在福音的前線的時候
[00:15:19.300 --> 00:15:21.660]  越容易受到猛烈的攻擊
[00:15:21.660 --> 00:15:24.100]  甚至是生命的危險
[00:15:24.100 --> 00:15:25.700]  那宣教士被
[00:15:25.700 --> 00:15:27.420]  或者宣教士熏到很多的故事
[00:15:27.420 --> 00:15:28.700]  大家聽了不少
[00:15:28.700 --> 00:15:31.220]  那我也在這裡不再提很多
[00:15:31.220 --> 00:15:32.100]  但是我們相反
[00:15:32.100 --> 00:15:37.180]  我們現在是活在一個信仰相對自由的地方
[00:15:37.180 --> 00:15:40.100]  教徒會不會就不受攻擊呢
[00:15:40.100 --> 00:15:44.460]  教會會不會就不受攻擊呢
[00:15:44.460 --> 00:15:46.660]  那種攻擊雖然不是來自暴力的攻擊
[00:15:46.660 --> 00:15:50.380]  但是那種攻擊是來自一些非暴力的攻擊
[00:15:50.380 --> 00:15:56.060]  是來自一些言語的攻擊
[00:15:56.060 --> 00:15:58.300]  德國有個教會有個牧師
[00:15:58.300 --> 00:16:01.260]  他在布萊門在布萊梅這個城市
[00:16:01.260 --> 00:16:04.140]  他2015年的1月的時候
[00:16:04.140 --> 00:16:06.740]  他的名字叫做Olaf Lutter
[00:16:06.740 --> 00:16:07.660]  是這位牧師
[00:16:07.660 --> 00:16:09.020]  他在講道的時候
[00:16:09.020 --> 00:16:11.180]  講到了一個主題就是
[00:16:11.180 --> 00:16:13.860]  信仰融合這個主題
[00:16:13.860 --> 00:16:17.260]  信仰融合這個主題就講到就是提出了批判
[00:16:17.260 --> 00:16:18.780]  他就說
[00:16:18.780 --> 00:16:21.940]  因為這個時候這個年代
[00:16:21.940 --> 00:16:23.340]  在德國很多的教會
[00:16:23.340 --> 00:16:25.300]  他們都說我們要融合
[00:16:25.300 --> 00:16:27.180]  我們要跟不同的信仰
[00:16:27.180 --> 00:16:29.140]  跟不同的宗教在融合
[00:16:29.140 --> 00:16:30.260]  這樣的信息
[00:16:30.260 --> 00:16:31.860]  他是提出強烈的反對
[00:16:31.860 --> 00:16:35.700]  他在這個講道當中提出強烈的反對
[00:16:35.700 --> 00:16:40.740]  但是他得到的一個結果是什麼樣子
[00:16:40.740 --> 00:16:42.020]  他的言論
[00:16:42.020 --> 00:16:44.780]  他的講道令到很多人有譁然
[00:16:44.780 --> 00:16:47.900]  甚至引起了很多的德國的主要的政黨
[00:16:47.900 --> 00:16:51.260]  跟多數的媒體一致的反對
[00:16:51.260 --> 00:16:53.060]  他自己是說什麼呢
[00:16:53.060 --> 00:16:55.380]  他說如果你大聲清楚的說
[00:16:55.380 --> 00:16:56.220]  聖經的真理
[00:16:56.220 --> 00:16:57.380]  那就是說
[00:16:57.380 --> 00:17:00.860]  那就是除了耶穌基督就沒有得救的方法
[00:17:00.860 --> 00:17:02.260]  只有一位真神
[00:17:02.260 --> 00:17:04.220]  就是聖父聖子三位一體的神
[00:17:04.220 --> 00:17:05.820]  除他以外別無真神
[00:17:05.820 --> 00:17:06.660]  就是這樣說
[00:17:06.660 --> 00:17:08.580]  其實他是在說聖經對不對
[00:17:08.580 --> 00:17:11.380]  但是正是因為他這樣說
[00:17:11.380 --> 00:17:14.020]  他就被人控告了
[00:17:14.020 --> 00:17:16.140]  那不僅媒體在攻擊他
[00:17:16.140 --> 00:17:19.260]  還有地方檢察院還在控告他
[00:17:19.260 --> 00:17:21.260]  認為他散播謠言
[00:17:21.260 --> 00:17:25.860]  認為他散播種族的仇恨
[00:17:25.860 --> 00:17:27.300]  雖然後來沒有起訴他
[00:17:27.300 --> 00:17:32.700]  但是當地的議會就通過了一個譴責案來譴責他
[00:17:32.700 --> 00:17:40.140]  這是自二戰以來第一位德國的牧師被議會譴責
[00:17:40.140 --> 00:17:45.020]  隨後還有70位德國的其他的教會的牧師
[00:17:45.020 --> 00:17:47.140]  來到Bremen這個城市
[00:17:47.140 --> 00:17:48.780]  不是贊成他
[00:17:48.780 --> 00:17:52.620]  而是舉著很多牌子說要多元化
[00:17:52.620 --> 00:17:59.180]  要信仰融合的牌子來向他提出抗議
[00:17:59.180 --> 00:18:02.780]  要Olaf德牧師他這樣的回應
[00:18:02.780 --> 00:18:04.060]  他不會退縮
[00:18:04.060 --> 00:18:06.220]  他認為這樣的征戰
[00:18:06.220 --> 00:18:09.380]  更是證明了基督跟魔鬼之間
[00:18:09.380 --> 00:18:11.500]  這樣的一個屬靈的征戰
[00:18:11.500 --> 00:18:12.460]  他是這樣說的
[00:18:12.460 --> 00:18:15.420]  這裡上面也有寫到我什麼都不是
[00:18:15.420 --> 00:18:17.020]  我只是個罪人
[00:18:17.020 --> 00:18:19.580]  我只是耶穌基督的器皿
[00:18:19.580 --> 00:18:21.900]  當基督使用我的時候
[00:18:21.900 --> 00:18:24.420]  願用藥毒鬼給耶穌基督
[00:18:24.420 --> 00:18:26.460]  我算不得什麼
[00:18:26.460 --> 00:18:31.060]  但如果你的講道會讓你遭受困難
[00:18:31.060 --> 00:18:34.340]  這證明你的路是正確的
[00:18:34.340 --> 00:18:36.860]  如果你傳掌耶穌基督的父友
[00:18:36.860 --> 00:18:39.860]  而每個人都鼓掌讚美你
[00:18:39.860 --> 00:18:42.340]  那可能你真的有問題了
[00:18:42.340 --> 00:18:43.780]  所以我們看到就是
[00:18:43.780 --> 00:18:46.060]  很多的外在的一些的價值觀
[00:18:46.060 --> 00:18:50.020]  還有一些的跟聖經不符合的一些的道理
[00:18:50.020 --> 00:18:51.940]  在攻擊著教會
[00:18:51.940 --> 00:18:53.900]  德國就是這樣的一個情況
[00:18:53.900 --> 00:18:57.860]  當人按著聖經在宣告神的跨域的時候
[00:18:57.860 --> 00:19:00.420]  卻是被人攻擊
[00:19:00.420 --> 00:19:02.860]  香港又是怎麼樣子呢
[00:19:02.860 --> 00:19:05.860]  那我知道有個現實的情況就是
[00:19:05.860 --> 00:19:08.860]  有一個五百人差不多五百人的教會
[00:19:08.860 --> 00:19:11.980]  原來在北角的某一個商業大廈裡面
[00:19:11.980 --> 00:19:12.940]  聚會
[00:19:12.940 --> 00:19:14.780]  他們其實已經購買了那個地方
