
[00:00:00.000 --> 00:00:09.900]  今天是父親節,如何追求與天父上帝親近是一個很貼切的題目
[00:12:36.680 --> 00:12:38.680]  買名車,買名錶,買iPhone
[00:12:38.680 --> 00:12:40.680]  這些都是小事
[00:12:40.680 --> 00:12:42.680]  嫖妓
[00:12:42.680 --> 00:12:44.680]  小飲吹
[00:12:44.680 --> 00:12:46.680]  什麼都做齊
[00:12:46.680 --> 00:12:48.680]  不是全部
[00:12:48.680 --> 00:12:50.680]  有部份是這樣
[00:12:50.680 --> 00:12:52.680]  時不時新聞你都會看到
[00:12:52.680 --> 00:12:54.680]  他們什麼都要去嘗試
[00:12:54.680 --> 00:12:56.680]  很多時候他們說來外國讀書
[00:12:56.680 --> 00:12:58.680]  其實希望能夠離開
[00:12:58.680 --> 00:13:00.680]  爸爸媽媽對他們那種
[00:13:00.680 --> 00:13:02.680]  管束,那種監管
[00:13:02.680 --> 00:13:04.680]  可以在這裡
[00:13:04.680 --> 00:13:06.680]  過一些比較自由
[00:13:06.680 --> 00:13:08.680]  放縱的生活
[00:13:08.680 --> 00:13:10.680]  不過這些富二代都很聰明
[00:13:10.680 --> 00:13:12.680]  他就不會像小孩
[00:13:12.680 --> 00:13:14.680]  這個小孩一走了之就不回家
[00:13:14.680 --> 00:13:16.680]  我們的富二代
[00:13:16.680 --> 00:13:18.680]  就不會斬這條大水喉
[00:13:18.680 --> 00:13:20.680]  是不是
[00:13:20.680 --> 00:13:22.680]  怎麼辦,一個微信
[00:13:22.680 --> 00:13:24.680]  一個電話,馬上爸爸就可以送錢過來
[00:13:24.680 --> 00:13:26.680]  這樣
[00:13:26.680 --> 00:13:28.680]  牧師
[00:13:28.680 --> 00:13:30.680]  他就像富二代多一點
[00:13:30.680 --> 00:13:32.680]  我們不會像這個小孩
[00:13:32.680 --> 00:13:34.680]  也更加不會像這個富二代
[00:13:34.680 --> 00:13:36.680]  We are not them
[00:13:36.680 --> 00:13:38.680]  可能你這樣想
[00:13:38.680 --> 00:13:40.680]  但事實上
[00:13:40.680 --> 00:13:42.680]  如果我們再重新去想
[00:13:42.680 --> 00:13:44.680]  深入一點的時候
[00:13:44.680 --> 00:13:46.680]  你表面上的行為表現
[00:13:46.680 --> 00:13:48.680]  可能不像這個小孩
[00:13:48.680 --> 00:13:50.680]  可能不像這個富二代
[00:13:50.680 --> 00:13:52.680]  但其實我們心裡的想法
[00:13:52.680 --> 00:13:54.680]  我們心裡的想法
[00:13:54.680 --> 00:13:56.680]  其實跟他們
[00:13:56.680 --> 00:13:58.680]  我覺得沒有太大的分別
[00:13:58.680 --> 00:14:00.680]  大家想想
[00:14:00.680 --> 00:14:02.680]  在我們心裡
[00:14:02.680 --> 00:14:04.680]  是不是同樣覺得自己可以完全照顧自己
[00:14:04.680 --> 00:14:06.680]  在我們心裡
[00:14:06.680 --> 00:14:08.680]  我們是不是覺得
[00:14:08.680 --> 00:14:10.680]  我們仍然想自己做決定
[00:14:10.680 --> 00:14:12.680]  我們想自己當家作主
[00:14:12.680 --> 00:14:14.680]  在我們心裡
[00:14:14.680 --> 00:14:16.680]  我們是不是同樣不想受
[00:14:16.680 --> 00:14:18.680]  爸爸太多的約束呢
[00:14:18.680 --> 00:14:20.680]  我們同樣會想幸福
[00:14:20.680 --> 00:14:22.680]  其實能夠按照
[00:14:22.680 --> 00:14:24.680]  我們自己的心意去過生活
[00:14:24.680 --> 00:14:26.680]  這就是最幸福
[00:14:26.680 --> 00:14:28.680]  可能你沒有
[00:14:28.680 --> 00:14:30.680]  長壽像我這樣想過
[00:14:30.680 --> 00:14:32.680]  不過現在我想想
[00:14:32.680 --> 00:14:34.680]  很多時候我們何嘗不是有類似
[00:14:34.680 --> 00:14:36.680]  這樣的想法
[00:14:36.680 --> 00:14:38.680]  希望能夠隨心所欲地
[00:14:38.680 --> 00:14:40.680]  做我們自己所做的事
[00:14:40.680 --> 00:14:42.680]  這就是我們最開心的
[00:14:42.680 --> 00:14:44.680]  這就是我們想要的
[00:14:44.680 --> 00:14:46.680]  不過我們又不像那些小孩
[00:14:46.680 --> 00:14:48.680]  又不像那些富二代
[00:14:48.680 --> 00:14:50.680]  我們不像那些小孩
[00:14:50.680 --> 00:14:52.680]  有那麼大的膽量
[00:14:52.680 --> 00:14:54.680]  語意未封從
[00:14:54.680 --> 00:14:56.680]  我們又不像那些富二代
[00:14:56.680 --> 00:14:58.680]  臉皮厚
[00:14:58.680 --> 00:15:00.680]  一沒有就攤開心
[00:15:00.680 --> 00:15:02.680]  好像不洗本
[00:15:02.680 --> 00:15:04.680]  一不像就像
[00:15:04.680 --> 00:15:08.680]  我不知道我剛才所形容的情況
[00:15:08.680 --> 00:15:10.680]  像不像你們呢
[00:15:10.680 --> 00:15:12.680]  像不像你們
[00:15:12.680 --> 00:15:14.680]  我不知道你們自己才知道
[00:15:14.680 --> 00:15:16.680]  不過像我
[00:15:16.680 --> 00:15:18.680]  所以我剛才說我像個大兒子
[00:15:18.680 --> 00:15:20.680]  我像個大兒子多一點
[00:15:20.680 --> 00:15:22.680]  我相信我們在座
[00:15:22.680 --> 00:15:24.680]  很多人都是像個大兒子多
[00:15:24.680 --> 00:15:26.680]  像個小兒子
[00:15:26.680 --> 00:15:28.680]  小兒子就出來了
[00:15:28.680 --> 00:15:30.680]  那些反叛性的
[00:15:30.680 --> 00:15:32.680]  大兒子不說話
[00:15:32.680 --> 00:15:34.680]  就躲在家裡
[00:15:34.680 --> 00:15:36.680]  聖經說
[00:15:36.680 --> 00:15:38.680]  剛才沒有讀給大家聽
[00:15:38.680 --> 00:15:40.680]  這個大兒子
[00:15:40.680 --> 00:15:42.680]  知道弟弟回來了
[00:15:42.680 --> 00:15:44.680]  聖經的故事說
[00:15:44.680 --> 00:15:46.680]  爸爸很開心快樂
[00:15:46.680 --> 00:15:48.680]  殺了一隻
[00:15:48.680 --> 00:15:50.680]  牛羔
[00:15:50.680 --> 00:15:52.680]  牛仔
[00:15:52.680 --> 00:15:54.680]  小肥牛
[00:15:54.680 --> 00:15:56.680]  不是小肥羊
[00:15:56.680 --> 00:15:58.680]  整家慶祝
[00:15:58.680 --> 00:16:00.680]  有沒有搞錯
[00:16:00.680 --> 00:16:02.680]  弟弟去外面嫖賭
[00:16:02.680 --> 00:16:04.680]  一半身家被他敗光
[00:16:04.680 --> 00:16:06.680]  你竟然
[00:16:06.680 --> 00:16:08.680]  殺了一隻牛來慶祝
[00:16:08.680 --> 00:16:10.680]  我一路去幫你做工
[00:16:10.680 --> 00:16:12.680]  如果你看新譯本
[00:16:12.680 --> 00:16:14.680]  或者看現代中文版
[00:16:14.680 --> 00:16:16.680]  我做工做到像個奴隸
[00:16:16.680 --> 00:16:18.680]  從來沒有不聽你的話
[00:16:18.680 --> 00:16:20.680]  你連一隻羊羔仔
[00:16:20.680 --> 00:16:22.680]  都不會給我
[00:16:22.680 --> 00:16:24.680]  讓我和我的同學朋友去慶祝
[00:16:24.680 --> 00:16:26.680]  現在這個兒子敗光你的身家
[00:16:26.680 --> 00:16:28.680]  你殺了一隻牛
[00:16:28.680 --> 00:16:30.680]  有沒有搞錯
[00:16:30.680 --> 00:16:32.680]  這是大兒子的反應
[00:16:32.680 --> 00:16:34.680]  有時間你回去看
[00:16:34.680 --> 00:16:36.680]  十五章路加福音
[00:16:36.680 --> 00:16:38.680]  你會看到大兒子的反應
[00:16:38.680 --> 00:16:40.680]  從他和爸爸
[00:16:40.680 --> 00:16:42.680]  所說的話裏
[00:16:42.680 --> 00:16:44.680]  其實告訴我們一件事
[00:16:44.680 --> 00:16:46.680]  雖然大兒子在家
[00:16:46.680 --> 00:16:48.680]  但其實心裏
[00:16:48.680 --> 00:16:50.680]  一直對爸爸有不滿
[00:16:50.680 --> 00:16:52.680]  不出聲
[00:16:52.680 --> 00:16:54.680]  不說
[00:16:54.680 --> 00:16:56.680]  現在對弟弟的時候
[00:16:56.680 --> 00:16:58.680]  那些不滿
[00:16:58.680 --> 00:17:00.680]  就出來了
[00:17:00.680 --> 00:17:06.680]  所以我剛才說
[00:17:06.680 --> 00:17:08.680]  我們大部份人
[00:17:08.680 --> 00:17:10.680]  其實像個大兒子
[00:17:10.680 --> 00:17:12.680]  我們何嘗沒有想過
[00:17:12.680 --> 00:17:14.680]  想放縱自己一下
[00:17:14.680 --> 00:17:16.680]  有沒有想過
[00:17:16.680 --> 00:17:18.680]  有沒有想過要放縱自己一下
[00:17:18.680 --> 00:17:20.680]  有沒有想過自己要做主
[00:17:20.680 --> 00:17:22.680]  我們何嘗沒有想過
[00:17:22.680 --> 00:17:24.680]  沒有這樣的感覺
[00:17:24.680 --> 00:17:26.680]  爸爸在身邊
[00:17:26.680 --> 00:17:28.680]  我是沒有完全的自由
[00:17:28.680 --> 00:17:30.680]  爸爸在身邊
[00:17:30.680 --> 00:17:34.680]  我是沒有完全屬於自己的生活
[00:17:34.680 --> 00:17:36.680]  有沒有這樣想過
[00:17:36.680 --> 00:17:38.680]  有沒有這樣的感覺
[00:17:38.680 --> 00:17:40.680]  所以今天很多人
[00:17:40.680 --> 00:17:42.680]  包括這個老大
[00:17:42.680 --> 00:17:44.680]  《聖經》裏所記載的大兒子
[00:17:44.680 --> 00:17:46.680]  對他的父親
[00:17:46.680 --> 00:17:48.680]  是若即若離
[00:17:48.680 --> 00:17:50.680]  什麼叫若即若離
[00:17:50.680 --> 00:17:52.680]  好像很接近
[00:17:52.680 --> 00:17:54.680]  但其實又不是很接近
[00:17:54.680 --> 00:17:56.680]  這個就是很多時候
