
[00:00:00.000 --> 00:00:04.000]  今天很感謝神能夠跟你們一起敬拜
[00:06:12.000 --> 00:06:16.000]  以下我們會仔細地去解釋這兩個字
[00:06:16.000 --> 00:06:17.000]  第二個字Infallible
[00:06:17.000 --> 00:06:20.000]  也是聖經是沒有錯誤的
[00:06:20.000 --> 00:06:24.000]  Infallible也同樣是講到聖經是無誤
[00:06:24.000 --> 00:06:25.000]  但是它比較著重在
[00:06:25.000 --> 00:06:28.000]  聖經是不會產生錯誤的
[00:06:28.000 --> 00:06:30.000]  它的意思其實主要是講到
[00:06:30.000 --> 00:06:32.000]  聖經不會產生錯誤
[00:06:32.000 --> 00:06:34.000]  聖經是萬無一失的
[00:06:34.000 --> 00:06:36.000]  聖經是萬無一失的
[00:06:36.000 --> 00:06:40.000]  所以我們還沒有講它的意思之前
[00:06:40.000 --> 00:06:41.000]  我們可以想一下
[00:06:41.000 --> 00:06:44.000]  這兩個字有一個不同的地方
[00:06:44.000 --> 00:06:46.000]  所以當我們去解釋之前的時候
[00:06:46.000 --> 00:06:48.000]  我們看一下兩個字的不同地方
[00:06:48.000 --> 00:06:52.000]  前面那個字是講神是不會錯的
[00:06:52.000 --> 00:06:54.000]  前面那個字是講到神是沒有錯誤
[00:06:54.000 --> 00:06:56.000]  後面這個字是講到
[00:06:56.000 --> 00:06:58.000]  我們在用這個聖經的時候
[00:06:58.000 --> 00:07:00.000]  也是不會產生錯誤的
[00:07:00.000 --> 00:07:01.000]  第二個字是講到
[00:07:01.000 --> 00:07:03.000]  我們在用聖經的時候
[00:07:03.000 --> 00:07:04.000]  我們是不會有錯誤的
[00:07:04.000 --> 00:07:09.000]  我們剛才已經看過中文的譯本了
[00:07:09.000 --> 00:07:14.000]  所以我們就跳到下面一個
[00:07:14.000 --> 00:07:16.000]  再往下面一個
[00:07:16.000 --> 00:07:19.000]  我們已經看完中文版的告白了
[00:07:19.000 --> 00:07:21.000]  剛才講到是我們行事為人
[00:07:21.000 --> 00:07:24.000]  生活的最終指導原則
[00:07:24.000 --> 00:07:26.000]  我們所看到的其實就是
[00:07:26.000 --> 00:07:29.000]  我們生命的最終的指導原則
[00:07:29.000 --> 00:07:32.000]  其實這個翻譯得非常好
[00:07:32.000 --> 00:07:33.000]  這個翻譯非常好
[00:07:33.000 --> 00:07:34.000]  他把這個Infallible
[00:07:34.000 --> 00:07:36.000]  他把它翻譯出來了
[00:07:36.000 --> 00:07:40.000]  他在當中把Infallible的謬誤解釋了出來
[00:07:40.000 --> 00:07:42.000]  聖經都是神的話
[00:07:42.000 --> 00:07:43.000]  祂不會有錯的
[00:07:43.000 --> 00:07:46.000]  祂知道我們生活行事為人上
[00:07:46.000 --> 00:07:48.000]  是不可能產生錯誤的
[00:07:48.000 --> 00:07:50.000]  聖經是不會有錯誤的
[00:07:50.000 --> 00:07:52.000]  所以祂指導我們在生活行為方面
[00:07:52.000 --> 00:07:54.000]  都不會產生謬誤錯誤
[00:07:54.000 --> 00:07:55.000]  是萬無一失的
[00:07:55.000 --> 00:07:57.000]  是萬無一失的
[00:07:57.000 --> 00:07:59.000]  所以當我們信靠祂
[00:07:59.000 --> 00:08:01.000]  我們去遵守祂的話的時候
[00:08:01.000 --> 00:08:03.000]  是萬無一失的
[00:08:03.000 --> 00:08:04.000]  當我們信靠祂
[00:08:04.000 --> 00:08:05.000]  遵守祂的時候
[00:08:05.000 --> 00:08:12.000]  都是萬無一失
[00:08:12.000 --> 00:08:14.000]  Inherency就是告訴我們
[00:08:14.000 --> 00:08:15.000]  最初的原稿
[00:08:15.000 --> 00:08:17.000]  就是神所啟示的原稿
[00:08:17.000 --> 00:08:19.000]  是沒有錯誤的
[00:08:19.000 --> 00:08:21.000]  第一個英文字就提醒我們
[00:08:21.000 --> 00:08:24.000]  聖經原本的初稿是無誤的
[00:08:24.000 --> 00:08:25.000]  所以現在你們了解
[00:08:25.000 --> 00:08:28.000]  有了Inherency才會有Infallible
[00:08:28.000 --> 00:08:29.000]  所以你要明白到
[00:08:29.000 --> 00:08:31.000]  先有聖經的無誤
[00:08:31.000 --> 00:08:33.000]  才有Infallible這個無誤
[00:08:33.000 --> 00:08:36.000]  今天有很多人否定聖經的Inherency
[00:08:36.000 --> 00:08:40.000]  今天有很多人去否定聖經的無誤
[00:08:40.000 --> 00:08:44.000]  但是他們卻聲稱他們相信Infallible
[00:08:44.000 --> 00:08:49.000]  但是他們卻相信聖經的無誤Infallible
[00:08:49.000 --> 00:08:50.000]  這個是矛盾的
[00:08:50.000 --> 00:08:53.000]  這個實在是一個很矛盾的事
[00:08:53.000 --> 00:08:56.000]  接下來我們就要用提摩太後書
[00:08:56.000 --> 00:08:58.000]  第三章十五節到十七節
[00:08:58.000 --> 00:09:01.000]  我們先來看這段經文的意思
[00:09:01.000 --> 00:09:02.000]  我們先從提摩太後書
[00:09:02.000 --> 00:09:05.000]  三章十五到十七節第一段的經文
[00:09:05.000 --> 00:09:07.000]  這個能夠幫助我們了解
[00:09:07.000 --> 00:09:09.000]  我們這個信仰告白第二條
[00:09:09.000 --> 00:09:11.000]  它的根基是在哪裡
[00:09:11.000 --> 00:09:12.000]  這個是讓我們能夠明白
[00:09:12.000 --> 00:09:15.000]  我們信仰告白的根基在哪裡
[00:09:15.000 --> 00:09:18.000]  這個根基就是在三維一體的真神身上
[00:09:18.000 --> 00:09:21.000]  這個根基就在三維一體的真神上面
[00:09:21.000 --> 00:09:23.000]  我們的根基如果被拆毀了
[00:09:23.000 --> 00:09:24.000]  動搖了
[00:09:24.000 --> 00:09:26.000]  我們什麼事情都不能做
[00:09:26.000 --> 00:09:28.000]  讓我們根基被動搖被拆毀
[00:09:28.000 --> 00:09:31.000]  我們什麼事都做不到
[00:09:31.000 --> 00:09:33.000]  我們現在在螢幕上面
[00:09:33.000 --> 00:09:34.000]  我們能夠看到
[00:09:34.000 --> 00:09:37.000]  這個是提摩太後書三章
[00:09:37.000 --> 00:09:39.000]  十五節到十七節
[00:09:39.000 --> 00:09:41.000]  在螢光幕上你看到的是提摩太後書
[00:09:41.000 --> 00:09:43.000]  三章十五到十七節
[00:09:43.000 --> 00:09:45.000]  你看到我上面有很多字
[00:09:45.000 --> 00:09:48.000]  我把它用紫色把它標出來
[00:09:48.000 --> 00:09:51.000]  你看到我已經在螢幕上面
[00:09:51.000 --> 00:09:53.000]  用紫色把字標明了出來
[00:09:53.000 --> 00:09:56.000]  這是我認為是關鍵字
[00:09:56.000 --> 00:09:58.000]  因為我覺得那些是關鍵的字眼
[00:09:58.000 --> 00:10:01.000]  我們現在一起念這一段
[00:10:01.000 --> 00:10:03.000]  我們一起來讀這段經文
[00:10:03.000 --> 00:10:05.000]  我們一起來讀
[00:10:05.000 --> 00:10:09.000]  並且知道自己從小就明白聖經
[00:10:09.000 --> 00:10:12.000]  這聖經能夠使你有智慧
[00:10:12.000 --> 00:10:16.000]  可以因信基督耶穌得著救恩
[00:10:16.000 --> 00:10:19.000]  全部聖經都是神所默示的
[00:10:19.000 --> 00:10:25.000]  在教訓、責備、矯正和公義的訓練各方面
[00:10:25.000 --> 00:10:27.000]  都是有益的
[00:10:27.000 --> 00:10:30.000]  為了使屬神的人準備好
[00:10:30.000 --> 00:10:34.000]  可以完成各樣的善功
[00:10:34.000 --> 00:10:37.000]  這個是心意本
[00:10:37.000 --> 00:10:39.000]  我們接下去下面一個slide
[00:10:39.000 --> 00:10:41.000]  我們就要讀和合本
[00:10:41.000 --> 00:10:44.000]  跟著我們會讀的就是和合本的翻譯
[00:10:44.000 --> 00:10:49.000]  讀了之後你大概就會明白這三節聖經的意思
[00:10:49.000 --> 00:10:50.000]  當你讀完之後
[00:10:50.000 --> 00:10:53.000]  你就會對這三節經文的解釋多一點
[00:10:53.000 --> 00:10:55.000]  我覺得這三節聖經
[00:10:55.000 --> 00:10:58.000]  是不需要花太多的神學知識
[00:10:58.000 --> 00:11:00.000]  或者是你一看就明白的
[00:11:00.000 --> 00:11:02.000]  我相信這幾節經文
[00:11:02.000 --> 00:11:03.000]  不需要很多的神學知識
[00:11:03.000 --> 00:11:05.000]  你一看就能夠明白
[00:11:05.000 --> 00:11:07.000]  我們再讀和合本
[00:11:07.000 --> 00:11:09.000]  我們再讀和合本的翻譯
[00:11:09.000 --> 00:11:13.000]  並且知道你是從小明白聖經
[00:11:13.000 --> 00:11:16.000]  這個聖經能使你因信基督耶穌
[00:11:16.000 --> 00:11:18.000]  有得救的智慧
[00:11:18.000 --> 00:11:21.000]  聖經都是神所默示的
[00:11:21.000 --> 00:11:24.000]  於教訓、督輒、使人歸正
[00:11:24.000 --> 00:11:26.000]  教導人學義
[00:11:26.000 --> 00:11:27.000]  都是有益的
[00:11:27.000 --> 00:11:30.000]  教屬神的人得以完全
[00:11:30.000 --> 00:11:33.000]  預備行各樣的善事
[00:11:33.000 --> 00:11:34.000]  同樣的我也把這個
[00:11:34.000 --> 00:11:35.000]  我認為關鍵字
[00:11:35.000 --> 00:11:38.000]  我把它用紫色把它標出來
[00:11:38.000 --> 00:11:40.000]  同樣我將關鍵字用紫色標明出來
[00:11:40.000 --> 00:12:08.000]  提摩太前後書是使徒保羅寫給提摩太的私人信件
[00:12:08.000 --> 00:12:11.000]  兩封信的第一章第一節
[00:12:11.000 --> 00:12:13.000]  都說明了寫信的人是誰
[00:12:13.000 --> 00:12:17.000]  兩本書的第一章第一節都說明了
[00:12:17.000 --> 00:12:18.000]  誰是寫信的人
[00:12:18.000 --> 00:12:19.000]  是保羅
[00:12:19.000 --> 00:12:20.000]  是保羅自己
[00:12:20.000 --> 00:12:23.000]  他是奉基督耶穌的命做使徒的
[00:12:23.000 --> 00:12:25.000]  是奉基督耶穌的命做使徒的
[00:12:25.000 --> 00:12:26.000]  這個是很重要的
[00:12:26.000 --> 00:12:27.000]  這個是很重要
[00:12:27.000 --> 00:12:29.000]  因為他是使徒
[00:12:29.000 --> 00:12:30.000]  因為他是使徒
[00:12:30.000 --> 00:12:32.000]  他是主耶穌設立的使徒
[00:12:32.000 --> 00:12:34.000]  他是主耶穌基督所設立的使徒
[00:12:34.000 --> 00:12:37.000]  所以這兩封信雖然是寫給私人的
[00:12:37.000 --> 00:12:40.000]  所以雖然這兩本書都是寫給個人的
[00:12:40.000 --> 00:12:43.000]  但是是出於聖靈的感動而寫的
[00:12:43.000 --> 00:12:46.000]  但是是出於聖靈的感動所寫出來
[00:12:46.000 --> 00:12:48.000]  而且是有權威的
[00:12:48.000 --> 00:12:49.000]  所以是有權威的
[00:12:49.000 --> 00:12:52.000]  不是只是為了提摩太一個人
[00:12:52.000 --> 00:12:54.000]  所以不是只是為了提摩太一個人
[00:12:54.000 --> 00:12:56.000]  為什麼?因為他是使徒
[00:12:56.000 --> 00:12:58.000]  為什麼?因為他是使徒
[00:12:58.000 --> 00:13:02.000]  那麼這封信他寫是為了要堅定提摩太的信心
[00:13:02.000 --> 00:13:05.000]  他所寫的是為了堅定提摩太的信心
[00:13:05.000 --> 00:13:08.000]  我想是提摩太經過一陣子的服事之後
[00:13:08.000 --> 00:13:14.000]  心裡面會有一些軟弱
[00:13:14.000 --> 00:13:18.000]  我們想可能是提摩太經過一段時間的服事之後
[00:13:18.000 --> 00:13:20.000]  心裡面會有一些軟弱
[00:13:20.000 --> 00:13:23.000]  我想這個只有傳道人才會經歷到這些事情
[00:13:23.000 --> 00:13:26.000]  我也相信可能只有傳道人才會經歷這些事情
[00:13:26.000 --> 00:13:28.000]  所以聖經上經文告訴我們
[00:13:28.000 --> 00:13:31.000]  保羅在禱告的時候不斷地想念他
[00:13:31.000 --> 00:13:36.000]  所以聖經上說保羅在禱告的時候不斷地紀念他
[00:13:36.000 --> 00:13:38.000]  他說他紀念他的眼淚
[00:13:38.000 --> 00:13:41.000]  保羅說他紀念提摩太的眼淚
[00:13:41.000 --> 00:13:45.000]  那麼他就提醒他的信心
[00:13:45.000 --> 00:13:47.000]  提醒他的信心
[00:13:47.000 --> 00:13:51.000]  他告訴他他的信心是從哪裡來的?
[00:13:51.000 --> 00:13:53.000]  提醒他的信心是從哪裡來的?
[00:13:53.000 --> 00:13:58.000]  是經由他的外祖母羅姨和他的母親尤尼基傳給他的
[00:13:58.000 --> 00:14:03.000]  是經由他的外祖母羅姨和他的母親尤尼基傳給他的
[00:14:03.000 --> 00:14:04.000]  保羅特地告訴他
[00:14:04.000 --> 00:14:07.000]  他說這個是真正的信心
[00:14:07.000 --> 00:14:08.000]  保羅特別提醒他
[00:14:08.000 --> 00:14:10.000]  這個是真正的信心
[00:14:10.000 --> 00:14:13.000]  因為在他的外祖母和他的母親的心裡面
[00:14:13.000 --> 00:14:16.000]  因為在他的外祖母和母親的心裡面
[00:14:16.000 --> 00:14:17.000]  所以我們從這裡知道
[00:14:17.000 --> 00:14:20.000]  他的外祖母和他的母親一定是
[00:14:20.000 --> 00:14:23.000]  不只是言傳而且是身傳
[00:14:23.000 --> 00:14:27.000]  所以我們相信他的外祖母和母親
[00:14:27.000 --> 00:14:32.000]  不只是言傳而是身傳
[00:14:32.000 --> 00:14:34.000]  他的生活行為
[00:14:34.000 --> 00:14:37.000]  他們的生活行為讓提摩太看見
[00:14:37.000 --> 00:14:40.000]  他們所信的這個道是真的
[00:14:40.000 --> 00:14:41.000]  是生命
[00:14:41.000 --> 00:14:44.000]  是藉著他們的生命去將信仰表達出來
[00:14:44.000 --> 00:14:46.000]  以致他們能夠看得到
[00:14:46.000 --> 00:14:47.000]  我們中間也許有些姐妹
[00:14:47.000 --> 00:14:49.000]  你的老公或者是不信主
[00:14:49.000 --> 00:14:51.000]  在我們當中的姐妹
[00:14:51.000 --> 00:14:53.000]  可能她的丈夫沒有信主
[00:14:53.000 --> 00:14:55.000]  或者甚至有時候反對
[00:14:55.000 --> 00:14:57.000]  甚至可能她反對
[00:14:57.000 --> 00:15:00.000]  希望這個羅以安有尼基的信心
[00:15:00.000 --> 00:15:04.000]  和他的果孝能夠堅定你的信心
[00:15:04.000 --> 00:15:08.000]  盼望這個羅以安或者有尼基的信心
[00:15:08.000 --> 00:15:10.000]  和他們的果孝能夠幫助到你們
[00:15:10.000 --> 00:15:12.000]  雖然我們讀了十五節
[00:15:12.000 --> 00:15:14.000]  但是我把十四節念給你們聽
[00:15:14.000 --> 00:15:16.000]  雖然我們只讀到十五節
[00:15:16.000 --> 00:15:19.000]  但我能夠在這裡和你們讀完十四節
[00:15:19.000 --> 00:15:21.000]  他說但你所學習的
[00:15:21.000 --> 00:15:23.000]  所確信的要存在心裡
[00:15:23.000 --> 00:15:26.000]  因為你知道是跟誰學的
[00:15:26.000 --> 00:15:27.000]  但你所學習的
[00:15:27.000 --> 00:15:29.000]  所確信的要存在心裡
[00:15:29.000 --> 00:15:31.000]  因為你知道是跟誰學的
[00:15:31.000 --> 00:15:34.000]  保羅在這裡沒有提到兩代的男人
[00:15:34.000 --> 00:15:39.000]  就是父親和他的祖父
[00:15:39.000 --> 00:15:40.000]  或者外祖父
[00:15:40.000 --> 00:15:43.000]  保羅在這一節的經文裡面
[00:15:43.000 --> 00:15:45.000]  沒有提到兩代的男士
[00:15:45.000 --> 00:15:49.000]  我自己作為一個傳道人
[00:15:49.000 --> 00:15:52.000]  我知道很多時候對一個姐妹來講
[00:15:52.000 --> 00:15:54.000]  姐妹來講是很難的
[00:15:54.000 --> 00:15:57.000]  我也知道對姐妹來講
[00:15:57.000 --> 00:15:59.000]  很多時候都很難的
[00:15:59.000 --> 00:16:00.000]  但是這兩位姐妹
[00:16:00.000 --> 00:16:02.000]  她們把她們的信心
[00:16:02.000 --> 00:16:06.000]  不但是從她們自己的生活生命
[00:16:06.000 --> 00:16:08.000]  而且從言語上
[00:16:08.000 --> 00:16:10.000]  把它交給了提摩泰
[00:16:10.000 --> 00:16:13.000]  我們知道將她們的信心
[00:16:13.000 --> 00:16:16.000]  用她們的身教和言語去表達出來
[00:16:16.000 --> 00:16:19.000]  在這裡所提到的聖經是指的舊約
[00:16:19.000 --> 00:16:22.000]  在這裡所提到的聖經是指的舊約
[00:16:22.000 --> 00:16:25.000]  是當時已經有記錄下來的舊約
[00:16:25.000 --> 00:16:29.000]  是當時已經記錄下來的舊約聖經
[00:16:29.000 --> 00:16:32.000]  我們不花時間去談舊約的準確性
[00:16:32.000 --> 00:16:34.000]  我們不會花時間去談舊約的準確性
[00:16:34.000 --> 00:16:38.000]  如果你去看什海古卷
[00:16:38.000 --> 00:16:41.000]  你就會被convince
[00:16:41.000 --> 00:16:44.000]  當你看死海古卷的文獻的時候
[00:16:44.000 --> 00:16:46.000]  你就會被說服
[00:16:46.000 --> 00:16:50.000]  記不記得主耶穌也用舊約的經卷
[00:16:50.000 --> 00:16:53.000]  當我們記得主耶穌基督也用舊約的經卷
[00:16:53.000 --> 00:16:55.000]  當祂第一次出來的時候
[00:16:55.000 --> 00:16:57.000]  人家把舊約的經卷交給祂
[00:16:57.000 --> 00:17:00.000]  當祂第一次出來講道的時候
[00:17:00.000 --> 00:17:03.000]  有些人就將舊約經給祂
[00:17:03.000 --> 00:17:05.000]  祂一翻就翻到以賽亞書
[00:17:05.000 --> 00:17:07.000]  祂一打開就打開到以賽亞書
[00:17:07.000 --> 00:17:10.000]  祂就說這個地方告訴你們我是誰
[00:17:10.000 --> 00:17:13.000]  因為祂在這個地方告訴我們我是誰
[00:17:13.000 --> 00:17:15.000]  那些事情都還沒有成就
[00:17:15.000 --> 00:17:19.000]  而且祂也告訴他們
[00:17:19.000 --> 00:17:21.000]  為什麼奉差遣來到這個世界上
[00:17:21.000 --> 00:17:26.000]  因為你們當時的心願還沒有
[00:17:26.000 --> 00:17:31.000]  所以到了十五節
[00:17:31.000 --> 00:17:34.000]  祂說這聖經能使你因信基督耶穌
[00:17:34.000 --> 00:17:36.000]  有得救的智慧
[00:17:36.000 --> 00:17:42.000]  就是聖經裡面的律法書
[00:17:42.000 --> 00:17:45.000]  就是聖經裡面的先知書
[00:17:45.000 --> 00:17:47.000]  就是舊約裡面的先知書
[00:17:47.000 --> 00:17:51.000]  歷史書還有詩篇
[00:17:51.000 --> 00:17:55.000]  祂說這些都能夠使你因信基督耶穌
[00:17:55.000 --> 00:17:56.000]  有得救的智慧
[00:17:56.000 --> 00:17:59.000]  祂說這一切都能夠使你因信基督耶穌
[00:17:59.000 --> 00:18:00.000]  有得救的智慧
[00:18:00.000 --> 00:18:02.000]  記不記得主耶穌復活了之後
[00:18:02.000 --> 00:18:05.000]  祂有一天往以馬五師的路上
[00:18:05.000 --> 00:18:08.000]  記不記得有一次當主耶穌復活之後
[00:18:08.000 --> 00:18:10.000]  祂往以馬五師的路上
[00:18:10.000 --> 00:18:13.000]  祂就對兩個門徒說
[00:18:13.000 --> 00:18:18.000]  祂說這就是我從前與你們同在的時候
[00:18:18.000 --> 00:18:19.000]  告訴你們的
[00:18:19.000 --> 00:18:24.000]  祂說摩西的律法
[00:18:24.000 --> 00:18:26.000]  先知的書和詩篇上所記的
[00:18:26.000 --> 00:18:29.000]  凡指著我所說的話都必應驗
[00:18:29.000 --> 00:18:32.000]  摩西的先知的書
[00:18:32.000 --> 00:18:35.000]  所指到祂的話都說出來了
[00:18:35.000 --> 00:18:38.000]  因為是神的話
[00:18:38.000 --> 00:18:41.000]  那麼新約呢
