
[00:00:00.000 --> 00:00:03.000]  其實要跟丁宏哲分享很多
[00:01:52.000 --> 00:01:55.000]  主耶穌用這段聖經裡面的時候呢
[00:01:55.000 --> 00:01:56.000]  這段聖經裡面
[00:01:56.000 --> 00:01:58.000]  耶穌祂用這段聖經
[00:01:58.000 --> 00:01:59.000]  你看看有不同
[00:01:59.000 --> 00:02:01.000]  祂說主的凌在我身上
[00:02:01.000 --> 00:02:03.000]  因為祂用高高我
[00:02:03.000 --> 00:02:05.000]  當主耶穌說這句話的時候
[00:02:05.000 --> 00:02:08.000]  祂講是誰高他
[00:02:08.000 --> 00:02:09.000]  是誰高他
[00:02:09.000 --> 00:02:12.000]  請問主耶穌還需要聖靈嗎
[00:02:12.000 --> 00:02:14.000]  主耶穌還需要聖靈嗎
[00:02:14.000 --> 00:02:16.000]  需不需要
[00:02:16.000 --> 00:02:21.000]  不需要
[00:02:21.000 --> 00:02:23.000]  需要
[00:02:23.000 --> 00:02:25.000]  主耶穌祂成為人的樣子
[00:02:25.000 --> 00:02:26.000]  在地上的時候
[00:02:26.000 --> 00:02:28.000]  這段聖經是什麼情況
[00:02:28.000 --> 00:02:29.000]  你要看看上文是什麼
[00:02:29.000 --> 00:02:33.000]  是主耶穌被聖靈引導到曠野裡面
[00:02:33.000 --> 00:02:36.000]  然後魔鬼試探祂對不對
[00:02:36.000 --> 00:02:39.000]  祂在曠野靜止四十天的時候呢
[00:02:39.000 --> 00:02:41.000]  那麼魔鬼用各樣的試探
[00:02:41.000 --> 00:02:43.000]  試探祂完之後
[00:02:43.000 --> 00:02:46.000]  結果一點辦法都沒有
[00:02:46.000 --> 00:02:48.000]  然後聖經就形容說
[00:02:48.000 --> 00:02:53.000]  主耶穌蠻有聖靈的能力出來
[00:02:53.000 --> 00:02:55.000]  因此耶穌就講了這段話
[00:02:55.000 --> 00:02:57.000]  當祂進入會堂之後
[00:02:57.000 --> 00:02:59.000]  祂拿出這段聖經裡面
[00:02:59.000 --> 00:03:00.000]  就講了這段話
[00:03:00.000 --> 00:03:02.000]  主的凌在我身上
[00:03:02.000 --> 00:03:04.000]  因為祂用高高我
[00:03:04.000 --> 00:03:06.000]  叫我傳福音給什麼
[00:03:06.000 --> 00:03:08.000]  貧窮的人
[00:03:08.000 --> 00:03:10.000]  貝盧澤德釋放
[00:03:10.000 --> 00:03:11.000]  收押澤德德之遊
[00:03:11.000 --> 00:03:13.000]  瞎眼德看見
[00:03:13.000 --> 00:03:16.000]  這是主耶穌祂服侍的內容
[00:03:16.000 --> 00:03:19.000]  親愛的屋子們
[00:03:19.000 --> 00:03:23.000]  今天每一個我們今天主的門徒
[00:03:23.000 --> 00:03:25.000]  跟隨主的人
[00:03:25.000 --> 00:03:27.000]  連主耶穌都需要聖靈了
[00:03:27.000 --> 00:03:30.000]  連主耶穌都需要聖靈的大人
[00:03:30.000 --> 00:03:32.000]  你我需不需要呢
[00:03:32.000 --> 00:03:35.000]  需要
[00:03:35.000 --> 00:03:37.000]  如果不是靠著耶穌基督的大人
[00:03:37.000 --> 00:03:39.000]  不是靠著聖靈的大人
[00:03:39.000 --> 00:03:40.000]  剛才講的棉蘭
[00:03:40.000 --> 00:03:44.000]  剛才講的這個印尼的地方
[00:03:44.000 --> 00:03:47.000]  實在是很挑戰
[00:03:47.000 --> 00:03:49.000]  你知道這些人世世代代被
[00:03:49.000 --> 00:03:51.000]  這個伊斯蘭教所捆綁
[00:03:51.000 --> 00:03:53.000]  他們很難信耶穌的
[00:03:53.000 --> 00:03:55.000]  像剛才說的那個馬達族
[00:03:55.000 --> 00:03:58.000]  是不是
[00:03:58.000 --> 00:04:00.000]  這個族你看看
[00:04:00.000 --> 00:04:02.000]  我有一本書是他們送給我
[00:04:02.000 --> 00:04:04.000]  就講到說那個德國宣教
[00:04:04.000 --> 00:04:06.000]  當初到那個地方去傳福音
[00:04:06.000 --> 00:04:08.000]  你想想看一百多年前
[00:04:08.000 --> 00:04:10.000]  那個多麼困難的一個情況
[00:04:10.000 --> 00:04:12.000]  但是宣教是帶著理想
[00:04:12.000 --> 00:04:14.000]  生理的能力在那個地方
[00:04:14.000 --> 00:04:16.000]  就把福音帶給這個族
[00:04:16.000 --> 00:04:18.000]  百分之七十人都信了耶穌
[00:04:18.000 --> 00:04:20.000]  Amazing
[00:04:20.000 --> 00:04:22.000]  這是神的大人
[00:04:22.000 --> 00:04:23.000]  聽見沒有
[00:04:23.000 --> 00:04:25.000]  如果不是靠著神的大人
[00:04:25.000 --> 00:04:27.000]  今天我們面對全世界
[00:04:27.000 --> 00:04:29.000]  十六億的穆斯林
[00:04:29.000 --> 00:04:30.000]  十六億的回教徒
[00:04:30.000 --> 00:04:32.000]  我們面對全世界
[00:04:32.000 --> 00:04:34.000]  十億的印度教徒
[00:04:34.000 --> 00:04:36.000]  六億的佛教徒
[00:04:36.000 --> 00:04:40.000]  我們沒有辦法去把福音傳開
[00:04:40.000 --> 00:04:42.000]  所以
[00:04:42.000 --> 00:04:45.000]  我們看見這個世代許多的需要
[00:04:45.000 --> 00:04:47.000]  許多貧窮的人
[00:04:47.000 --> 00:04:49.000]  不單單是物質的貧窮
[00:04:49.000 --> 00:04:51.000]  更是心靈的貧窮
[00:04:51.000 --> 00:04:53.000]  你說我們在托倫斯
[00:04:53.000 --> 00:04:55.000]  有沒有貧窮人呢
[00:04:55.000 --> 00:04:56.000]  有沒有
[00:04:56.000 --> 00:05:00.000]  你貧不貧窮
[00:05:00.000 --> 00:05:02.000]  你不貧窮啊
[00:05:02.000 --> 00:05:03.000]  你都有車子
[00:05:03.000 --> 00:05:06.000]  你有房子住你怎麼貧窮呢
[00:05:06.000 --> 00:05:07.000]  對不對
[00:05:07.000 --> 00:05:09.000]  但是請問你心靈貧不貧窮啊
[00:05:09.000 --> 00:05:12.000]  貧窮啊
[00:05:12.000 --> 00:05:13.000]  是不是
[00:05:13.000 --> 00:05:14.000]  今天很多人物質豐富
[00:05:14.000 --> 00:05:16.000]  但是心靈貧窮啊
[00:05:16.000 --> 00:05:19.000]  靈裡面不得飽足啊
[00:05:19.000 --> 00:05:20.000]  是不是
[00:05:20.000 --> 00:05:21.000]  你不要以為說
[00:05:21.000 --> 00:05:22.000]  我們今天在托倫斯
[00:05:22.000 --> 00:05:23.000]  在南關這個地方
[00:05:23.000 --> 00:05:25.000]  這些人都不會需要耶穌的
[00:05:25.000 --> 00:05:26.000]  我告訴你錯了
[00:05:26.000 --> 00:05:27.000]  他雖然生活的好
[00:05:27.000 --> 00:05:28.000]  你看他住大房子
[00:05:28.000 --> 00:05:30.000]  你看他開好車
[00:05:30.000 --> 00:05:32.000]  但是他的心靈非常的
[00:05:32.000 --> 00:05:34.000]  非常的貧窮
[00:05:34.000 --> 00:05:36.000]  有一些事情我們不方便講
[00:05:36.000 --> 00:05:37.000]  但是我們看到
[00:05:37.000 --> 00:05:41.000]  有一些人的夫妻吵架
[00:05:41.000 --> 00:05:44.000]  甚至動手打人
[00:05:44.000 --> 00:05:46.000]  最後被關進監牢
[00:05:46.000 --> 00:05:48.000]  各式各樣的事情都發生了
[00:05:48.000 --> 00:05:50.000]  這些人不是沒有錢的哦
[00:05:50.000 --> 00:05:51.000]  這些不是窮人哦
[00:05:51.000 --> 00:05:55.000]  這些人是有錢人
[00:05:55.000 --> 00:05:56.000]  親愛的兄弟妹
[00:05:56.000 --> 00:05:58.000]  今天很多的人需要
[00:05:58.000 --> 00:06:02.000]  很多被壓制的人
[00:06:02.000 --> 00:06:05.000]  很多這些被鬼附的人
[00:06:05.000 --> 00:06:10.000]  很多被精神的問題所困住的人
[00:06:10.000 --> 00:06:13.000]  上次在北加州
[00:06:13.000 --> 00:06:15.000]  有一個長老
[00:06:15.000 --> 00:06:17.000]  他來參加我們去新約的
[00:06:17.000 --> 00:06:19.000]  這個Study Tour
[00:06:19.000 --> 00:06:20.000]  他在有一次
[00:06:20.000 --> 00:06:21.000]  在我們這個
[00:06:21.000 --> 00:06:23.000]  在這個旅程的當中
[00:06:23.000 --> 00:06:24.000]  他就問
[00:06:24.000 --> 00:06:25.000]  跟我談起
[00:06:25.000 --> 00:06:26.000]  他說
[00:06:26.000 --> 00:06:27.000]  葛布斯啊
[00:06:27.000 --> 00:06:29.000]  你們教會有沒有
[00:06:29.000 --> 00:06:30.000]  這些年輕人
[00:06:30.000 --> 00:06:32.000]  有這個抑鬱的問題啊
[00:06:32.000 --> 00:06:35.000]  抑鬱症啊
[00:06:35.000 --> 00:06:36.000]  我說有啊
[00:06:36.000 --> 00:06:37.000]  當然有啊
[00:06:37.000 --> 00:06:38.000]  他就
[00:06:38.000 --> 00:06:40.000]  他大概覺得很奇怪
[00:06:40.000 --> 00:06:42.000]  因為他是國內來的
[00:06:42.000 --> 00:06:45.000]  一個教會長老
[00:06:45.000 --> 00:06:47.000]  在美國信主
[00:06:47.000 --> 00:06:50.000]  今年大概也是差不多五十多歲
[00:06:50.000 --> 00:06:52.000]  將近六十歲的人
[00:06:52.000 --> 00:06:54.000]  他會覺得很奇怪
[00:06:54.000 --> 00:06:55.000]  為什麼現在的年輕人
[00:06:55.000 --> 00:06:59.000]  這麼多抑鬱的問題
[00:06:59.000 --> 00:07:01.000]  你看看像我們這個年代
[00:07:01.000 --> 00:07:03.000]  你有沒有聽過抑鬱症
[00:07:03.000 --> 00:07:07.000]  有沒有
[00:07:07.000 --> 00:07:09.000]  我不知道你有沒有聽過
[00:07:09.000 --> 00:07:10.000]  在我們這個年代
[00:07:10.000 --> 00:07:12.000]  我們沒聽過這個詞
[00:07:12.000 --> 00:07:14.000]  我只聽過叫做神經衰弱
[00:07:14.000 --> 00:07:16.000]  聽過嗎
[00:07:16.000 --> 00:07:18.000]  他神經衰弱
[00:07:18.000 --> 00:07:19.000]  是不是
[00:07:19.000 --> 00:07:20.000]  晚上睡覺睡不好
[00:07:20.000 --> 00:07:21.000]  神經衰弱
[00:07:21.000 --> 00:07:23.000]  就像我自己也是神經衰弱
[00:07:23.000 --> 00:07:24.000]  我晚上睡覺
[00:07:24.000 --> 00:07:26.000]  有時候反而夫妻一個小時
[00:07:26.000 --> 00:07:27.000]  兩個小時才睡覺
[00:07:27.000 --> 00:07:29.000]  所以張牧師說我睡得很好
[00:07:29.000 --> 00:07:32.000]  其實那是神的恩典
[00:07:32.000 --> 00:07:33.000]  我年輕的時候
[00:07:33.000 --> 00:07:40.000]  真是也是抑鬱
[00:07:40.000 --> 00:07:42.000]  但親愛的柚子妹
[00:07:42.000 --> 00:07:43.000]  耶穌基督
[00:07:43.000 --> 00:07:46.000]  祂要使那些受壓制的
[00:07:46.000 --> 00:07:47.000]  被這些精神
[00:07:47.000 --> 00:07:49.000]  各式各樣的壓力所壓制的人
[00:07:49.000 --> 00:07:50.000]  使他在抑鬱當中的人
[00:07:50.000 --> 00:07:52.000]  要使他們得自由
[00:07:52.000 --> 00:07:53.000]   Amen
[00:07:53.000 --> 00:07:54.000]  親愛的柚子妹
[00:07:54.000 --> 00:07:56.000]  不是只有在那個年代
[00:07:56.000 --> 00:07:57.000]  在這個年代
[00:07:57.000 --> 00:07:59.000]  神照樣在做這個工作
[00:07:59.000 --> 00:08:00.000]  很多精神疾病的
[00:08:00.000 --> 00:08:02.000]  很多的一些 anxiety
[00:08:02.000 --> 00:08:03.000]  或者是有各式各樣的
[00:08:03.000 --> 00:08:04.000]  這些攔住的
[00:08:04.000 --> 00:08:07.000]  上帝今天也要來釋放你
[00:08:07.000 --> 00:08:09.000]  耶穌基督今天也要來釋放你
[00:08:09.000 --> 00:08:11.000]  Amen
[00:08:11.000 --> 00:08:14.000]  但是親愛的柚子妹
[00:08:14.000 --> 00:08:17.000]  這是主耶穌出來傳福音的使命
[00:08:17.000 --> 00:08:19.000]  這是主耶穌傳道的
[00:08:19.000 --> 00:08:20.000]  第一篇所講的信息
[00:08:20.000 --> 00:08:22.000]  代表著這就是
[00:08:22.000 --> 00:08:26.000]  耶穌基督祂最重要的使命
[00:08:26.000 --> 00:08:28.000]  教會的使命
[00:08:28.000 --> 00:08:30.000]  要使那些福音
[00:08:30.000 --> 00:08:33.000]  要傳到那些貧窮的人中間
[00:08:33.000 --> 00:08:34.000]  教會的使命
[00:08:34.000 --> 00:08:36.000]  要使那些被擄的德釋放
[00:08:36.000 --> 00:08:38.000]  瞎眼的德看見
[00:08:38.000 --> 00:08:41.000]  教那受壓制的德怎麼樣
[00:08:41.000 --> 00:08:45.000]  自由
[00:08:45.000 --> 00:08:46.000]  所以我鼓勵柚子妹
[00:08:46.000 --> 00:08:49.000]  柚子妹你要渴慕
[00:08:49.000 --> 00:08:51.000]  上次來我們教會講到的
[00:08:51.000 --> 00:08:58.000]  林牧師有沒有
[00:08:58.000 --> 00:08:59.000]  他在我們教會講完道之後
[00:08:59.000 --> 00:09:02.000]  他私下跟我聊
[00:09:02.000 --> 00:09:07.000]  那當然他也先是稱讚了我們教會一番
[00:09:07.000 --> 00:09:08.000]  但是最後他也提到一點
[00:09:08.000 --> 00:09:10.000]  他說
[00:09:10.000 --> 00:09:15.000]  他說你們的教會
[00:09:15.000 --> 00:09:20.000]  還可以有成長的空間
[00:09:20.000 --> 00:09:22.000]  那他的意思就是說
[00:09:22.000 --> 00:09:24.000]  好像大家
[00:09:24.000 --> 00:09:26.000]  那個可佈的程度
[00:09:26.000 --> 00:09:29.000]  還可以再增加
[00:09:29.000 --> 00:09:33.000]  特別他提到在敬拜的時候
[00:09:33.000 --> 00:09:34.000]  又怎麼樣
[00:09:34.000 --> 00:09:36.000]  這一次
[00:09:36.000 --> 00:09:40.000]  我就到他的教會去講道
[00:09:40.000 --> 00:09:42.000]  那麼這個他們三位
[00:09:42.000 --> 00:09:44.000]  短訊隊的也跟我一起去
[00:09:44.000 --> 00:09:46.000]  他們第一次到台灣
[00:09:46.000 --> 00:09:49.000]  去開開了陽昏
[00:09:49.000 --> 00:09:52.000]  參加台灣的教會聚會
[00:09:52.000 --> 00:09:54.000]  剛才他們應該分享一下
[00:09:54.000 --> 00:09:56.000]  你知道嗎
[00:09:56.000 --> 00:09:58.000]  我們聚會一開始的時候
[00:09:58.000 --> 00:10:01.000]  敬拜團帶到一半
[00:10:01.000 --> 00:10:04.000]  林牧師就上台了
[00:10:04.000 --> 00:10:05.000]  上台做什麼
[00:10:05.000 --> 00:10:06.000]  柚子妹現在當中
[00:10:06.000 --> 00:10:08.000]  你們有需要的
[00:10:08.000 --> 00:10:09.000]  要得醫治的
[00:10:09.000 --> 00:10:10.000]  有身體疾病的
[00:10:10.000 --> 00:10:11.000]  有各樣問題的
[00:10:11.000 --> 00:10:12.000]  到前面來
[00:10:12.000 --> 00:10:13.000]  到前面來
[00:10:13.000 --> 00:10:14.000]  我心想說
[00:10:14.000 --> 00:10:15.000]  講到都還沒講來
[00:10:15.000 --> 00:10:17.000]  就開始要禱告
[00:10:17.000 --> 00:10:19.000]  結果你看見
[00:10:19.000 --> 00:10:23.000]  幾乎大部分都到台前來了
[00:10:23.000 --> 00:10:25.000]  沒有到台前來的
[00:10:25.000 --> 00:10:27.000]  林牧師就說
[00:10:27.000 --> 00:10:28.000]  今天沒有到台前來的
[00:10:28.000 --> 00:10:31.000]  大概你都沒有生病
[00:10:31.000 --> 00:10:33.000]  但是其實你看台下
[00:10:33.000 --> 00:10:36.000]  只有剩下幾個
[00:10:36.000 --> 00:10:37.000]  感謝在美族
[00:10:37.000 --> 00:10:38.000]  你是沒有上來的
[00:10:38.000 --> 00:10:39.000]  今天你大概是身體都很好
[00:10:39.000 --> 00:10:41.000]  沒問題
[00:10:41.000 --> 00:10:42.000]  但大部分都上來了
[00:10:42.000 --> 00:10:43.000]  你發現說
[00:10:43.000 --> 00:10:45.000]  真的是很多的人
[00:10:45.000 --> 00:10:46.000]  都有各式各樣的問題
[00:10:46.000 --> 00:10:47.000]  是不是
[00:10:47.000 --> 00:10:48.000]  現在柚子妹
[00:10:48.000 --> 00:10:49.000]  所以那一天
[00:10:49.000 --> 00:10:51.000]  就在這個聚會的
[00:10:51.000 --> 00:10:53.000]  她呼召人到前面來之後
[00:10:53.000 --> 00:10:55.000]  她就叫我們
[00:10:55.000 --> 00:10:56.000]  我跟張牧師
[00:10:56.000 --> 00:10:57.000]  我們就一起到台上
[00:10:57.000 --> 00:11:00.000]  去為這些柚子妹們禱告
[00:11:00.000 --> 00:11:02.000]  然後當我講完道之後
[00:11:02.000 --> 00:11:04.000]  我又再呼召柚子妹
[00:11:04.000 --> 00:11:05.000]  到前面來
[00:11:05.000 --> 00:11:07.000]  再來禱告一次
[00:11:07.000 --> 00:11:08.000]  你知道他們
[00:11:08.000 --> 00:11:11.000]  主日聚會多少時間嗎
[00:11:11.000 --> 00:11:15.000]  標準是兩個小時
[00:11:15.000 --> 00:11:17.000]  聽他們同工講說
[00:11:17.000 --> 00:11:20.000]  常常不標準
[00:11:20.000 --> 00:11:21.000]  也就是說
[00:11:21.000 --> 00:11:22.000]  他們常常聚會
[00:11:22.000 --> 00:11:25.000]  是超過兩個小時的
[00:11:25.000 --> 00:11:26.000]  柚子妹啊
[00:11:26.000 --> 00:11:28.000]  我彷彿又回到了
[00:11:28.000 --> 00:11:30.000]  以前到大陸的
[00:11:30.000 --> 00:11:33.000]  家庭教會聚會的光景
[00:11:33.000 --> 00:11:34.000]  那這個其實
[00:11:34.000 --> 00:11:35.000]  不是只有他們教會
[00:11:35.000 --> 00:11:36.000]  現在在台灣的教會
[00:11:36.000 --> 00:11:39.000]  很多的教會都是這樣子
[00:11:39.000 --> 00:11:41.000]  柚子妹 你要渴慕
[00:11:41.000 --> 00:11:47.000]  跟你旁邊說你要渴慕
[00:11:47.000 --> 00:11:48.000]  我們裡面
[00:11:48.000 --> 00:11:51.000]  何等需要什麼 是嗎
[00:11:51.000 --> 00:11:53.000]  不要以為靠著我們自己
[00:11:53.000 --> 00:11:55.000]  就可以成就一切
[00:11:55.000 --> 00:11:56.000]  每每今天教會
[00:11:56.000 --> 00:11:59.000]  常常我們最大的問題是什麼
[00:11:59.000 --> 00:12:00.000]  我們覺得我們靠著自己
[00:12:00.000 --> 00:12:02.000]  我們就可以搞定
[00:12:02.000 --> 00:12:04.000]  我們靠著我們的計畫
[00:12:04.000 --> 00:12:05.000]  靠著我們的安排
[00:12:05.000 --> 00:12:06.000]  靠著我們教會
[00:12:06.000 --> 00:12:07.000]  所擁有的一切
[00:12:07.000 --> 00:12:09.000]  我們就可以搞定
[00:12:09.000 --> 00:12:11.000]  但是你會發現
[00:12:11.000 --> 00:12:13.000]  很多的問題你搞不定
[00:12:13.000 --> 00:12:15.000]  這些精神疾病你搞不定
[00:12:15.000 --> 00:12:17.000]  這些抑鬱症的你搞不定
[00:12:17.000 --> 00:12:19.000]  這些身體疾病的
[00:12:19.000 --> 00:12:23.000]  像這個Coco姊妹
[00:12:23.000 --> 00:12:25.000]  跟我提到她
[00:12:25.000 --> 00:12:27.000]  這個經歷到神怎麼樣子
[00:12:27.000 --> 00:12:33.000]  醫治她的這個癌症
[00:12:33.000 --> 00:12:35.000]  那她也提到在受這個
[00:12:35.000 --> 00:12:36.000]  那叫什麼
[00:12:36.000 --> 00:12:39.000]  一般這個在做化療當中
[00:12:39.000 --> 00:12:41.000]  都會掉頭髮有沒有
[00:12:41.000 --> 00:12:43.000]  但是感謝神
[00:12:43.000 --> 00:12:46.000]  她竟然頭髮都沒有掉
[00:12:46.000 --> 00:12:50.000]  所以她現在是原裝的
[00:12:50.000 --> 00:12:54.000]  完全沒有掉頭髮
[00:12:54.000 --> 00:12:56.000]  我記得當她要去
[00:12:56.000 --> 00:12:57.000]  做化療的有一次
[00:12:57.000 --> 00:12:59.000]  我跟張牧師去為她禱告
[00:12:59.000 --> 00:13:01.000]  她還特別說為我禱告
[00:13:01.000 --> 00:13:02.000]  希望做化療
[00:13:02.000 --> 00:13:04.000]  我的頭髮不會掉
[00:13:04.000 --> 00:13:06.000]  我還第一次為那個頭髮
[00:13:06.000 --> 00:13:09.000]  不會掉禱告
[00:13:09.000 --> 00:13:10.000]  但是很奇妙
[00:13:10.000 --> 00:13:13.000]  神就是聽我們單純的
[00:13:13.000 --> 00:13:15.000]  在祂面前的禱告
[00:13:15.000 --> 00:13:16.000]  是不是
[00:13:16.000 --> 00:13:18.000]  感謝讚美主
[00:13:18.000 --> 00:13:20.000]  這個錦麟大作表明說
[00:13:20.000 --> 00:13:25.000]  現在在試驗
[00:13:25.000 --> 00:13:27.000]  可能附近又出現什麼
[00:13:27.000 --> 00:13:34.000]  有的人失蹤了
[00:13:34.000 --> 00:13:36.000]  好 丟字妹
[00:13:36.000 --> 00:13:39.000]  我就講到這裡 好不好
[00:13:39.000 --> 00:13:42.000]  我們今天真是來禱告
[00:13:42.000 --> 00:13:43.000]  這位聖靈
[00:13:43.000 --> 00:13:46.000]  可能你過去聽過他
[00:13:46.000 --> 00:13:47.000]  但是今天你說
[00:13:47.000 --> 00:13:50.000]  我要親自來敬禮你 好不好
[00:13:50.000 --> 00:13:53.000]  他來要使貝魯德得釋法
[00:13:53.000 --> 00:13:55.000]  受壓制的得自由
[00:13:55.000 --> 00:13:57.000]  請問丟字妹你有沒有在
[00:13:57.000 --> 00:13:59.000]  被魯德的情況當中呢
[00:13:59.000 --> 00:14:00.000]  你是不是被一些
[00:14:00.000 --> 00:14:04.000]  不好的習慣所壓制的呢
[00:14:04.000 --> 00:14:06.000]  你有沒有被一些這些情緒
[00:14:06.000 --> 00:14:09.000]  這些抑鬱的問題
[00:14:09.000 --> 00:14:11.000]  或者是精神的問題
[00:14:11.000 --> 00:14:13.000]  這些東西來壓制著你呢
[00:14:13.000 --> 00:14:15.000]  今天主耶穌來要釋放你
[00:14:15.000 --> 00:14:16.000]  脫離你
[00:14:16.000 --> 00:14:17.000]  或者你自己的孩子
[00:14:17.000 --> 00:14:19.000]  你自己的家人當中
[00:14:19.000 --> 00:14:20.000]  有正在生病的
[00:14:20.000 --> 00:14:22.000]  有正在受到這些困擾的
[00:14:22.000 --> 00:14:23.000]  被壓制的
[00:14:23.000 --> 00:14:24.000]  被俘虜的
[00:14:24.000 --> 00:14:25.000]  被這些煙癮
[00:14:25.000 --> 00:14:26.000]  被這些毒癮
[00:14:26.000 --> 00:14:28.000]  被這些酒癮所捆綁的
[00:14:28.000 --> 00:14:30.000]  今天耶穌基督要來釋放你
[00:14:30.000 --> 00:14:31.000]  要來釋放你的家人
[00:14:31.000 --> 00:14:32.000]  Amen
