
[00:00:00.000 --> 00:00:03.580]  今天要講的題目叫Why This Waste
[00:02:36.000 --> 00:02:38.160]  他說弄大概七十萬
[00:02:38.160 --> 00:02:39.400]  七十萬
[00:02:39.400 --> 00:02:41.160]  七十萬可以買一輛新的
[00:02:41.160 --> 00:02:41.840]  其他車
[00:02:41.840 --> 00:02:44.040]  只是這輛買不到而已
[00:02:44.040 --> 00:02:45.440]  但是對於他來說
[00:02:45.440 --> 00:02:47.480]  可能也不是很浪費
[00:02:47.480 --> 00:02:48.840]  因為他也不是很肉赤
[00:02:48.840 --> 00:02:50.740]  因為他剛剛就扔了一百萬出來
[00:02:50.740 --> 00:02:52.680]  跟別人打比賽
[00:02:52.680 --> 00:02:56.220]  你知道這輛車是誰的嗎?
[00:02:56.220 --> 00:02:58.180]  如果網上的觀眾你們不知道
[00:02:58.180 --> 00:03:00.020]  這輛車是鍾培生的
[00:03:00.020 --> 00:03:04.820]  他這段時間拿了一百萬現金
[00:03:04.820 --> 00:03:06.800]  有一次拍了一段影片
[00:03:06.800 --> 00:03:10.000]  在車上一棟一千元紙
[00:03:10.000 --> 00:03:11.840]  我算過一輛一千元紙
[00:03:11.840 --> 00:03:13.440]  一百張是十萬
[00:03:13.440 --> 00:03:15.040]  那裡十棟就是一百萬
[00:03:15.040 --> 00:03:16.500]  他就說要用這一百萬
[00:03:16.500 --> 00:03:19.000]  跟林作有一個打拳的比賽
[00:03:19.000 --> 00:03:20.040]  你應該知道的
[00:03:20.040 --> 00:03:22.580]  或者可能弟兄姊妹比較乖
[00:03:22.580 --> 00:03:26.440]  網上的觀眾應該不會陌生這些
[00:03:26.440 --> 00:03:31.420]  到底有什麼我們會覺得很浪費呢?
[00:03:31.420 --> 00:03:35.720]  聖經有沒有說為什麼這麼浪費呢?
[00:03:35.720 --> 00:03:37.920]  原來今天要跟你講的故事
[00:03:37.920 --> 00:03:40.160]  就是講一個女人
[00:03:40.160 --> 00:03:44.560]  將一瓶極貴的珍拿達香膏
[00:03:44.560 --> 00:03:48.340]  從伯大利這個地方去高沒耶穌
[00:03:48.340 --> 00:03:50.580]  What a coincidence是什麼呢?
[00:03:50.580 --> 00:03:52.940]  其實我剛剛這個星期初
[00:03:52.940 --> 00:03:57.420]  就去了長洲的伯大利 Retreat Center
[00:03:57.420 --> 00:04:00.180]  我就在那裡想了這篇講章
[00:04:00.180 --> 00:04:02.080]  所以其實也是挺巧的
[00:04:02.080 --> 00:04:03.820]  根據《約翰福音》的記載
[00:04:03.820 --> 00:04:07.720]  其實這件事是發生在如月節前的六天
[00:04:07.720 --> 00:04:11.620]  就是差不多耶穌受難之前一個星期
[00:04:11.620 --> 00:04:13.860]  下個星期五就是 Good Friday
[00:04:13.860 --> 00:04:19.540]  所以其實算起來也是這個週末差不多的時間
[00:04:19.540 --> 00:04:23.740]  今天這段經文有平衡的經文
[00:04:23.740 --> 00:04:28.180]  在《馬太》和《約翰福音》都有
[00:04:28.180 --> 00:04:31.420]  但是我今天選了《馬可福音》跟大家分享
[00:04:31.420 --> 00:04:32.580]  但是我想一邊看
[00:04:32.580 --> 00:04:36.220]  其實我也沒辦法避免要跟你一起看其他的福音書
[00:04:36.220 --> 00:04:40.020]  因為有很多故事的情節可以補充
[00:04:40.020 --> 00:04:41.600]  今天的做法會很簡單
[00:04:41.600 --> 00:04:44.020]  一如以往我會講講聖經
[00:04:44.020 --> 00:04:44.620]  釋經
[00:04:44.620 --> 00:04:47.000]  然後可能給你一些反省的時間
[00:04:47.000 --> 00:04:48.700]  在開始之前
[00:04:48.700 --> 00:04:51.020]  我們先不是祈禱
[00:04:51.020 --> 00:04:51.860]  讀經
[00:04:51.860 --> 00:04:53.700]  現在就要靠自己了
[00:04:53.700 --> 00:04:57.180]  我也開始立志以後讀經要讀好一點
[00:04:57.180 --> 00:04:59.160]  希望大家都可以鼓勵我
[00:04:59.160 --> 00:05:00.620]  OK?
[00:05:00.620 --> 00:05:06.100]  耶穌在伯大利麻風病人西門家中坐寂的時候
[00:05:06.100 --> 00:05:12.220]  有一個女人拿著一玉瓶極貴的純拿達香膏
[00:05:12.220 --> 00:05:13.220]  打破玉瓶
[00:05:13.220 --> 00:05:16.020]  把香膏敲在耶穌頭上
[00:05:16.020 --> 00:05:18.080]  有幾個人心中很不高興
[00:05:18.080 --> 00:05:19.300]  就說
[00:05:19.300 --> 00:05:22.420]  何必這樣浪費香膏呢?
[00:05:22.420 --> 00:05:25.060]  Why this waste?
[00:05:25.060 --> 00:05:27.580]  這香膏可以賣三百多個銀幣
[00:05:27.580 --> 00:05:29.100]  周濟窮人
[00:05:29.100 --> 00:05:31.980]  他們就對那個女人很生氣
[00:05:31.980 --> 00:05:32.980]  經文繼續下
[00:05:32.980 --> 00:05:34.660]  耶穌第六節這樣說
[00:05:34.660 --> 00:05:37.420]  那天猶他爸爸為何為難她呢?
[00:05:37.420 --> 00:05:40.580]  她在我身上做的是一件美事
[00:05:40.580 --> 00:05:44.020]  因為常有窮人和你們在一起
[00:05:44.020 --> 00:05:45.820]  要向他們行善
[00:05:45.820 --> 00:05:47.340]  隨時都可以
[00:05:47.340 --> 00:05:49.660]  但是你們不常有我
[00:05:49.660 --> 00:05:52.700]  她所做的是盡她所能的
[00:05:52.700 --> 00:05:57.860]  她是為我的安葬把香膏預先敲在我的身上
[00:05:57.860 --> 00:05:59.380]  我實在告訴你們
[00:05:59.380 --> 00:06:00.660]  普天之下
[00:06:00.660 --> 00:06:03.180]  無論在哪個地方傳福音
[00:06:03.180 --> 00:06:06.860]  都要述說這個女人所做的來紀念她
[00:06:06.860 --> 00:06:08.580]  其實經文不是很長
[00:06:08.580 --> 00:06:11.860]  我想這個故事大家都有聽過
[00:06:11.860 --> 00:06:14.900]  今天很想跟你慢慢讀一下這個故事
[00:06:14.900 --> 00:06:16.940]  看看有沒有一些事情我們以前聽過
[00:06:16.940 --> 00:06:18.660]  但是我們可能沒有留意
[00:06:18.660 --> 00:06:20.300]  或者我們以為我們知道
[00:06:20.300 --> 00:06:23.940]  但是其實我們一直都沒有細心去想過
[00:06:23.940 --> 00:06:26.500]  第三節就說一下背景
[00:06:26.500 --> 00:06:28.500]  伯大利是一個什麼地方呢?
[00:06:28.500 --> 00:06:31.340]  伯大利其實是一個近耶路撒冷的地方
[00:06:31.340 --> 00:06:32.020]  很近而已
[00:06:32.020 --> 00:06:34.460]  耶路撒冷東邊過了吸倫溪
[00:06:34.460 --> 00:06:39.020]  在鑒欖山附近
[00:06:39.020 --> 00:06:39.980]  不過你也不知道
[00:06:39.980 --> 00:06:40.660]  Anyway
[00:06:40.660 --> 00:06:43.460]  在耶路撒冷的東邊大概兩公里
[00:06:43.460 --> 00:06:46.460]  我猜如果以我們的步行速度
[00:06:46.460 --> 00:06:49.260]  應該一小時就可以到達耶路撒冷
[00:06:49.260 --> 00:06:51.860]  那時候聖經學者都相信
[00:06:51.860 --> 00:06:54.180]  耶穌是在那裡過如月節
[00:06:54.180 --> 00:06:55.660]  或者在那裡等過節
[00:06:55.660 --> 00:06:59.020]  可能祂到了耶路撒冷還沒進城之前
[00:06:59.020 --> 00:07:00.340]  就會在那裡逗留
[00:07:00.340 --> 00:07:01.900]  因為祂有祂的好朋友
[00:07:01.900 --> 00:07:02.980]  在那裡
[00:07:02.980 --> 00:07:08.260]  這次祂就住在一個叫麻風病人西門的家
[00:07:08.260 --> 00:07:09.660]  要講清楚
[00:07:09.660 --> 00:07:10.860]  根據…
[00:07:10.860 --> 00:07:12.420]  我自己也覺得是的
[00:07:12.420 --> 00:07:14.260]  應該是治好了的
[00:07:14.260 --> 00:07:16.020]  如果還沒治好的
[00:07:16.020 --> 00:07:18.180]  你住在那裡就成為不潔了
[00:07:18.180 --> 00:07:20.700]  你就很難過節了
[00:07:20.700 --> 00:07:26.940]  經文也提到那個珍拿達香膏是用什麼裝著呢?
[00:07:26.940 --> 00:07:27.860]  玉瓶
[00:07:27.860 --> 00:07:28.460]  OK
[00:07:28.460 --> 00:07:29.340]  記住了
[00:07:29.340 --> 00:07:32.460]  這個玉瓶其實不是一個普通的壺
[00:07:32.460 --> 00:07:34.060]  是一個很貴重
[00:07:34.060 --> 00:07:37.900]  或者是用一些軟的石頭做成的
[00:07:37.900 --> 00:07:41.380]  好像麻石那樣的瓶子
[00:07:41.380 --> 00:07:43.260]  是來老貨
[00:07:43.260 --> 00:07:45.020]  稍後會講一點點
[00:07:45.020 --> 00:07:48.140]  你經常聽珍拿達香膏
[00:07:48.140 --> 00:07:51.060]  現在新的《聖經》譯本就會譯純拿達
[00:07:51.060 --> 00:07:52.580]  因為是說不是真
[00:07:52.580 --> 00:07:53.540]  是Pure
[00:07:53.540 --> 00:07:55.540]  百分之一百
[00:07:55.540 --> 00:07:58.740]  Not植物的香膏
[00:07:58.740 --> 00:08:00.900]  如果根據《約翰福音》的記載
[00:08:00.900 --> 00:08:02.020]  你要記住
[00:08:02.020 --> 00:08:03.740]  那裡是有一斤
[00:08:03.740 --> 00:08:06.460]  當時一斤是多少呢?
[00:08:06.460 --> 00:08:07.980]  300ml
[00:08:07.980 --> 00:08:10.100]  300ml是多少呢?
[00:08:10.100 --> 00:08:11.420]  一盒檸檬茶多一點
[00:08:11.420 --> 00:08:13.820]  你現在喝一盒檸檬茶大概是250ml
[00:08:13.820 --> 00:08:15.820]  300ml就是少於一罐可樂
[00:08:15.820 --> 00:08:17.460]  多於一盒檸檬茶
[00:08:17.460 --> 00:08:18.220]  OK
[00:08:18.220 --> 00:08:20.140]  《聖經》形容
[00:08:20.140 --> 00:08:22.020]  我不知道你有沒有問過這個問題
[00:08:22.020 --> 00:08:22.820]  就是說
[00:08:22.820 --> 00:08:23.700]  很有趣的
[00:08:23.700 --> 00:08:27.740]  他怎麼將香膏高抹在耶穌的頭上呢?
[00:08:29.740 --> 00:08:31.740]  是打破玉瓶
[00:08:31.740 --> 00:08:34.340]  我不知道你有沒有想過
[00:08:34.340 --> 00:08:36.340]  是不是敲在耶穌的頭上
[00:08:36.340 --> 00:08:38.540]  然後爆他的瓶子
[00:08:38.540 --> 00:08:40.660]  又或者他打破玉瓶
[00:08:40.660 --> 00:08:42.060]  那怎麼辦呢?
[00:08:42.060 --> 00:08:45.060]  很激動地將東西丟在地上打碎
[00:08:45.060 --> 00:08:46.940]  然後連玻璃碎也抹上去
[00:08:46.940 --> 00:08:47.940]  是不是這樣呢?
[00:08:47.940 --> 00:08:51.260]  因為我想我們讀經的時候
[00:08:51.260 --> 00:08:53.620]  我們想想那段經文發生了什麼事
[00:08:53.620 --> 00:08:56.380]  我剛才講了那些玉瓶
[00:08:56.380 --> 00:08:58.860]  其實是用一些很軟的石頭去做
[00:08:58.860 --> 00:09:00.020]  而且很薄
[00:09:00.020 --> 00:09:02.380]  你的感覺就好像他有一個瓶子
[00:09:02.380 --> 00:09:03.380]  有一個頸子
[00:09:03.380 --> 00:09:05.780]  他要打斷了頸子
[00:09:05.780 --> 00:09:07.060]  其實只用一次而已
[00:09:07.060 --> 00:09:09.060]  就倒出來
[00:09:09.060 --> 00:09:13.500]  就將那300ml的東西倒在耶穌的頭上
[00:09:13.500 --> 00:09:16.300]  如果你根據其他方書的記載
[00:09:16.300 --> 00:09:17.900]  他是不僅倒在頭上的
[00:09:17.900 --> 00:09:19.500]  因為你想想300ml
[00:09:19.500 --> 00:09:22.180]  如果我一盒檸檬茶爆在阿男的頭上
[00:09:22.180 --> 00:09:24.060]  他不會只是頭濕的
[00:09:24.060 --> 00:09:24.660]  OK
[00:09:24.660 --> 00:09:26.060]  就流到全身都是
[00:09:26.460 --> 00:09:28.700]  所以後來經文就會說
[00:09:28.700 --> 00:09:32.660]  去到身上去到腳上
[00:09:32.660 --> 00:09:33.980]  《約翰福音》也說
[00:09:33.980 --> 00:09:39.180]  那個女人是用自己的頭髮去擦乾香膏
[00:09:39.180 --> 00:09:42.580]  而令到整個房間都充滿著香味
[00:09:42.580 --> 00:09:45.540]  第四節
[00:09:45.540 --> 00:09:48.580]  他說有幾個人心中很不高興
[00:09:48.580 --> 00:09:50.140]  就說為什麼這麼浪費
[00:09:50.140 --> 00:09:52.020]  那麼這幾個人是什麼人呢?
[00:09:54.020 --> 00:09:56.980]  在座的敬拜隊、服侍的弟兄姊妹
[00:09:56.980 --> 00:09:58.780]  猜不猜得到?
[00:09:58.780 --> 00:10:02.700]  SV的同事猜不猜得到?
[00:10:02.700 --> 00:10:06.820]  當然是他的門徒
[00:10:06.820 --> 00:10:08.300]  一定有他的門徒
[00:10:08.300 --> 00:10:11.020]  如果根據其他方書記載
[00:10:11.020 --> 00:10:12.380]  就不是說有幾個人
[00:10:12.380 --> 00:10:13.660]  是有幾個門徒
[00:10:13.660 --> 00:10:15.740]  而在《約翰福音》特別說
[00:10:15.740 --> 00:10:16.780]  不是有幾個門徒
[00:10:16.780 --> 00:10:17.860]  是猶大
[00:10:17.860 --> 00:10:20.140]  他就說為什麼
[00:10:20.140 --> 00:10:21.740]  你想想他為什麼
[00:10:21.940 --> 00:10:24.900]  如果你一聽到那些門徒很不高興
[00:10:24.900 --> 00:10:26.540]  原因是什麼呢?
[00:10:26.540 --> 00:10:29.380]  第一個感覺我自己想
[00:10:29.380 --> 00:10:30.940]  你搞得我老闆
[00:10:30.940 --> 00:10:33.740]  油淋淋的
[00:10:33.740 --> 00:10:35.180]  怎麼搞啊?
[00:10:35.180 --> 00:10:38.220]  你做事要分時機的嘛
[00:10:38.220 --> 00:10:40.180]  不是你想做就做
[00:10:40.180 --> 00:10:42.180]  你想做就大浪費的嘛
[00:10:42.180 --> 00:10:43.940]  原來不是
[00:10:43.940 --> 00:10:46.860]  門徒的反應是覺得
[00:10:46.860 --> 00:10:48.660]  為什麼這麼浪費
[00:10:48.660 --> 00:10:51.900]  為什麼這麼浪費
[00:10:52.500 --> 00:10:54.340]  那些東西不應該這麼用
[00:10:54.340 --> 00:10:55.700]  為什麼這麼浪費
[00:10:55.700 --> 00:10:58.020]  接著他們不僅不高興
[00:10:58.020 --> 00:10:59.740]  也對那個女人生氣
[00:10:59.740 --> 00:11:02.340]  根據原文的一些聖經學者的演繹
[00:11:02.340 --> 00:11:05.700]  他這麼寫其實不只是代表他言語上
[00:11:05.700 --> 00:11:07.660]  覺得有沒有搞錯
[00:11:07.660 --> 00:11:09.460]  不是只是說幾句
[00:11:09.460 --> 00:11:13.620]  而是可能對那個女人有一些不禮貌的做法
[00:11:13.620 --> 00:11:16.300]  以致到了第六節
[00:11:16.300 --> 00:11:17.820]  耶穌就說由他吧
[00:11:17.820 --> 00:11:19.380]  為什麼為難他
[00:11:19.620 --> 00:11:23.260]  他在我身上所做的不是一件浪費的事
[00:11:23.260 --> 00:11:25.940]  反而是一件美事
[00:11:25.940 --> 00:11:27.140]  OK
[00:11:27.140 --> 00:11:28.820]  接著耶穌就解釋了
[00:11:28.820 --> 00:11:32.180]  為什麼他所做的事是一件美事
[00:11:32.180 --> 00:11:35.220]  因為你經常都有窮人在你身邊
[00:11:35.220 --> 00:11:37.980]  你想周濟窮人隨時都可以
[00:11:37.980 --> 00:11:40.020]  但我不是經常在你身邊
[00:11:40.020 --> 00:11:43.180]  他好像在告訴門徒
[00:11:43.180 --> 00:11:44.500]  你是不是錯?
[00:11:44.500 --> 00:11:45.180]  不是
[00:11:45.180 --> 00:11:46.220]  你不是錯
[00:11:46.220 --> 00:11:48.100]  你周濟窮人是一件好事
[00:11:48.700 --> 00:11:50.140]  但你錯過了重點
[00:11:50.140 --> 00:11:53.220]  有一件更重要的事
[00:11:53.220 --> 00:11:55.100]  但是你忘記了
[00:11:55.100 --> 00:11:57.820]  接著耶穌就再補充
[00:11:57.820 --> 00:11:59.580]  他是為我安葬
[00:11:59.580 --> 00:12:03.460]  先將香膏預先繳在我的身上
[00:12:03.460 --> 00:12:10.260]  這就跟古時的安葬儀式有一點關係
[00:12:10.260 --> 00:12:13.180]  簡單來說以前是沒有防腐的
[00:12:13.180 --> 00:12:15.780]  你想想一個人死了會怎樣?
[00:12:15.780 --> 00:12:17.580]  會臭
[00:12:17.580 --> 00:12:19.780]  如果你記得拉薩路的故事
[00:12:19.780 --> 00:12:21.780]  耶穌去醫治他
[00:12:21.780 --> 00:12:23.100]  然後人們說不要了
[00:12:23.100 --> 00:12:24.340]  他已經四天了
[00:12:24.340 --> 00:12:26.020]  他可能已經開始臭了
[00:12:26.020 --> 00:12:27.820]  他要蓋住那些臭味
[00:12:27.820 --> 00:12:29.420]  就用香膏抹他
[00:12:29.420 --> 00:12:31.780]  其實就等於
[00:12:31.780 --> 00:12:35.660]  嚴格來說就等於你出了一身汗噴香水
[00:12:35.660 --> 00:12:37.300]  其實是更差的
[00:12:37.300 --> 00:12:39.580]  不過我想那時候沒有其他的方法
[00:12:39.580 --> 00:12:40.260]  OK
[00:12:40.260 --> 00:12:43.660]  最有趣的是第九節
[00:12:43.660 --> 00:12:45.900]  他說我實在告訴你
[00:12:45.900 --> 00:12:49.180]  普天之下無論什麼地方傳福音
[00:12:49.180 --> 00:12:52.260]  你都要述說這個女人所做的來紀念他
[00:12:52.260 --> 00:12:54.420]  在我印象中
[00:12:54.420 --> 00:12:55.180]  在四福音中
[00:12:55.180 --> 00:12:58.980]  耶穌很少這樣稱讚一個人
[00:12:58.980 --> 00:13:00.780]  耶穌稱讚人已經不多了
[00:13:00.780 --> 00:13:02.820]  其中一個就是白夫長
[00:13:02.820 --> 00:13:07.300]  很有信心令自己的僕人也好過白夫長
[00:13:07.300 --> 00:13:09.780]  而耶穌稱讚得最厲害
[00:13:09.780 --> 00:13:11.860]  說到如此
[00:13:11.860 --> 00:13:15.180]  哪裡傳福音你都要說這個故事
[00:13:15.180 --> 00:13:17.060]  差不多就是值得這個故事
[00:13:17.060 --> 00:13:17.900]  好
[00:13:17.900 --> 00:13:21.540]  經文大致上解釋就到這裡
[00:13:21.540 --> 00:13:23.500]  想跟你探討四個問題
[00:13:23.500 --> 00:13:25.260]  第一個問題
[00:13:25.260 --> 00:13:28.660]  那個女人為什麼要高抹耶穌呢?
[00:13:28.660 --> 00:13:34.780]  為什麼要高抹耶穌呢?
[00:13:34.780 --> 00:13:36.020]  第二
[00:13:36.020 --> 00:13:40.500]  耶穌的回答到底對我們今天有什麼教訓呢?
[00:13:40.500 --> 00:13:41.940]  OK
[00:13:41.940 --> 00:13:42.660]  第三
[00:13:42.660 --> 00:13:43.660]  我們又問一下
[00:13:43.660 --> 00:13:46.660]  為什麼那幾個人心中這麼不高興呢?
[00:13:46.660 --> 00:13:48.980]  又不是花你的錢
[00:13:48.980 --> 00:13:50.060]  又不是打爛
[00:13:50.060 --> 00:13:51.380]  又不是撞你的法拉利
[00:13:51.380 --> 00:13:52.500]  你為什麼這麼肉痛
[00:13:52.500 --> 00:13:54.580]  又不是喝了你的酒
[00:13:54.580 --> 00:13:55.900]  你為什麼這麼肉赤
[00:13:55.900 --> 00:13:59.300]  第四就是為什麼耶穌這麼重視這件事
[00:13:59.300 --> 00:14:03.540]  我覺得這個故事或者這個片段
[00:14:03.540 --> 00:14:07.420]  對我們信徒也有一定的重要性
[00:14:07.420 --> 00:14:08.620]  或者這麼說
[00:14:08.620 --> 00:14:09.500]  在耶穌
[00:14:09.500 --> 00:14:11.500]  我們將要進入復活節
[00:14:11.500 --> 00:14:14.660]  將要進入壽苦的故事
[00:14:14.660 --> 00:14:16.660]  在之前的一個星期
[00:14:16.660 --> 00:14:18.220]  耶穌就是發生了這件事
[00:14:18.220 --> 00:14:20.140]  所以我很想用這個故事
[00:14:20.140 --> 00:14:22.380]  跟你分享今天的訊息
[00:14:22.380 --> 00:14:23.780]  第一
[00:14:23.780 --> 00:14:26.860]  那個女人為什麼要高抹耶穌
[00:14:26.860 --> 00:14:30.220]  如果根據我們的估計
[00:14:30.220 --> 00:14:32.300]  或者聖經學者的推斷
[00:14:32.300 --> 00:14:35.900]  其實她是不知道耶穌將要上十字架的
[00:14:35.900 --> 00:14:37.540]  是不是?
[00:14:37.540 --> 00:14:39.060]  耶穌縱然有說
[00:14:39.060 --> 00:14:40.900]  但也不是跟那個女人說
[00:14:40.900 --> 00:14:42.500]  是跟門徒說
[00:14:42.500 --> 00:14:43.700]  跟門徒說完
[00:14:43.700 --> 00:14:45.300]  門徒也好像不知道
[00:14:45.300 --> 00:14:51.620]  更何況一個不是祂門徒的女人呢?
[00:14:51.620 --> 00:14:54.660]  耶穌的反應就是說
[00:14:54.660 --> 00:14:56.220]  祂是盡祂所能
[00:14:56.220 --> 00:14:58.020]  祂是為祂的安葬
[00:14:58.020 --> 00:15:00.700]  將香膏預先敲在我身上
[00:15:00.700 --> 00:15:03.620]  對於耶穌來說
[00:15:03.620 --> 00:15:06.980]  這是一個 service(服務)
[00:15:06.980 --> 00:15:08.500]  是一個服事
[00:15:09.100 --> 00:15:11.380]  為祂的安葬而做
[00:15:11.380 --> 00:15:13.300]  但對於一個女人來說
[00:15:13.300 --> 00:15:14.940]  其實可能不是
[00:15:14.940 --> 00:15:16.940]  經文強調
[00:15:16.940 --> 00:15:19.140]  耶穌說祂已經盡祂所能
[00:15:19.140 --> 00:15:21.380]  可能祂不是一個很有錢的人
[00:15:21.380 --> 00:15:24.580]  這個香膏可能是祂儲存得很辛苦的
[00:15:24.580 --> 00:15:26.460]  祂不是有一百幾十瓶
[00:15:26.460 --> 00:15:28.580]  突然撥爛一瓶
[00:15:28.580 --> 00:15:30.300]  試試高耶穌
[00:15:30.300 --> 00:15:33.140]  不,可能是祂很珍而重之的一瓶
[00:15:33.140 --> 00:15:35.100]  祂高耶穌
[00:15:35.100 --> 00:15:38.060]  聖經說祂盡祂所能
[00:15:38.420 --> 00:15:40.700]  聖經也說祂打破玉瓶
[00:15:40.700 --> 00:15:42.900]  剛才跟你說的那個瓶子
[00:15:42.900 --> 00:15:44.620]  你撥爛了頸部
[00:15:44.620 --> 00:15:45.260]  怎麼樣?
[00:15:45.260 --> 00:15:48.220]  用不完的時候扭開蓋子
[00:15:48.220 --> 00:15:49.660]  沒有的
[00:15:49.660 --> 00:15:51.820]  all or nothing
[00:15:51.820 --> 00:15:53.140]  你開得
[00:15:53.140 --> 00:15:54.380]  就賭光了
[00:15:54.380 --> 00:15:58.660]  三百個銀幣是什麼價值?
[00:15:58.660 --> 00:16:00.900]  我不知道你記不記得
[00:16:00.900 --> 00:16:02.180]  我每一次都說到
[00:16:02.180 --> 00:16:02.900]  經常都說
[00:16:02.900 --> 00:16:05.020]  一個銀幣
[00:16:05.020 --> 00:16:07.260]  是說一個人一天的工資
[00:16:07.260 --> 00:16:10.100]  三百個銀幣是說一年的工資
[00:16:10.100 --> 00:16:12.660]  弟兄姊妹,你一年賺多少錢?
[00:16:12.660 --> 00:16:15.660]  有多有少
