
[00:00:00.000 --> 00:00:06.600]  早前東京奧運 香港獲得非常驕人的成績
[00:07:37.800 --> 00:07:38.800]  我們再看
[00:07:38.800 --> 00:07:40.800]  這裏分了兩批人
[00:07:40.800 --> 00:07:41.800]  一批叫「我們」
[00:07:41.800 --> 00:07:43.800]  一批叫「他們」
[00:07:43.800 --> 00:07:45.800]  兩批人有什麼分別呢?
[00:07:45.800 --> 00:07:47.800]  他們都聽過福音
[00:07:47.800 --> 00:07:52.800]  但是這個福音對他們這批人是沒有益處的
[00:07:52.800 --> 00:07:58.800]  因為他們沒有以他們的信心去配合
[00:07:58.800 --> 00:08:00.800]  原來提醒了我們
[00:08:00.800 --> 00:08:02.800]  我們所聽的
[00:08:02.800 --> 00:08:07.800]  不一定會影響到我們的信心
[00:08:07.800 --> 00:08:09.800]  我們所說的安息
[00:08:09.800 --> 00:08:13.800]  背後不是做不做
[00:08:13.800 --> 00:08:16.800]  這一層只是表面的東西
[00:08:16.800 --> 00:08:18.800]  其實在我們裏面
[00:08:18.800 --> 00:08:20.800]  我們信不信呢?
[00:08:20.800 --> 00:08:24.800]  這個百分之百是一個靈性的問題
[00:08:24.800 --> 00:08:27.800]  四天摩西帶領著一班夜色的人
[00:08:27.800 --> 00:08:29.800]  他們不能夠進入安息
[00:08:29.800 --> 00:08:32.800]  幾乎全部都死在曠野
[00:08:32.800 --> 00:08:34.800]  到約書亞
[00:08:34.800 --> 00:08:38.800]  約書亞帶領另一班新一代的會眾
[00:08:38.800 --> 00:08:42.800]  他們進入了這個應許之地的那一班又行不行呢?
[00:08:42.800 --> 00:08:44.800]  在第九者經文裏面
[00:08:44.800 --> 00:08:46.800]  似乎都有些質疑
[00:08:46.800 --> 00:08:49.800]  以色列人以為進入應許之地
[00:08:49.800 --> 00:08:52.800]  就等於進入這個應許的安息
[00:08:52.800 --> 00:08:54.800]  這樣的一個狀態
[00:08:54.800 --> 00:08:56.800]  但是原來不一定
[00:08:56.800 --> 00:09:03.800]  本來憑信心進入這個地方是好的
[00:09:03.800 --> 00:09:05.800]  是沒有問題是錯的
[00:09:05.800 --> 00:09:07.800]  但是當他們進入之後
[00:09:07.800 --> 00:09:10.800]  慢慢他們要的安息
[00:09:10.800 --> 00:09:15.800]  好像和上帝原初他們所說的那一份安息
[00:09:15.800 --> 00:09:17.800]  開始有些分別
[00:09:17.800 --> 00:09:20.800]  他們要的是留納與物的地方
[00:09:20.800 --> 00:09:22.800]  是平安大吉的狀態
[00:09:22.800 --> 00:09:25.800]  不過漸漸忘記了
[00:09:25.800 --> 00:09:28.800]  是要用上帝的方法
[00:09:28.800 --> 00:09:33.800]  漸漸忘記了這位賜給他們這個地方的上帝
[00:09:33.800 --> 00:09:41.800]  這樣的安息就和對上帝的信心越來越遠
[00:09:41.800 --> 00:09:43.800]  就不能配合了
[00:09:43.800 --> 00:09:46.800]  去到二初一的年代
[00:09:46.800 --> 00:09:48.800]  二初一書三十章十五節
[00:09:48.800 --> 00:09:50.800]  這句經文
[00:09:50.800 --> 00:09:52.800]  你們得救在乎歸回安息
[00:09:52.800 --> 00:09:54.800]  得力在乎平靜安穩
[00:09:54.800 --> 00:09:56.800]  一句金句
[00:09:56.800 --> 00:09:58.800]  我想很多人都會背
[00:09:58.800 --> 00:10:00.800]  我們很多時候都會用這句話
[00:10:00.800 --> 00:10:05.800]  去安慰給頂梓梅一些平安
[00:10:05.800 --> 00:10:07.800]  但原來跟著那句
[00:10:07.800 --> 00:10:09.800]  我們未必會背
[00:10:09.800 --> 00:10:11.800]  跟著那句是什麼
[00:10:11.800 --> 00:10:12.800]  你們警治不行
[00:10:12.800 --> 00:10:18.800]  原來這句聖經不是一個很溫柔的一種全面
[00:10:18.800 --> 00:10:21.800]  原來是一種很嚴厲的斥責
[00:10:21.800 --> 00:10:22.800]  因為整段經文
[00:10:22.800 --> 00:10:25.800]  就是說先知要斥責這班猶太人
[00:10:25.800 --> 00:10:28.800]  這班猶太人寧願用自己的方法
[00:10:28.800 --> 00:10:31.800]  可能是去依靠他們的軍事盟友
[00:10:31.800 --> 00:10:32.800]  埃及
[00:10:32.800 --> 00:10:36.800]  期望一起去對抗亞述大軍
[00:10:36.800 --> 00:10:39.800]  原來當年北角的以色列
[00:10:39.800 --> 00:10:41.800]  他們不依靠耶和華
[00:10:41.800 --> 00:10:43.800]  他們依靠列國的勢力
[00:10:43.800 --> 00:10:46.800]  於是在公元前七百二十二年
[00:10:46.800 --> 00:10:48.800]  就被亞述剿滅了
[00:10:48.800 --> 00:10:49.800]  十九年之後
[00:10:49.800 --> 00:10:52.800]  去到公元前七百零一年
[00:10:52.800 --> 00:10:55.800]  現在輪到南角猶大的希西加王
[00:10:55.800 --> 00:10:57.800]  他要做這個抉擇
[00:10:57.800 --> 00:11:00.800]  當時他在耶路撒冷城裡面
[00:11:00.800 --> 00:11:03.800]  被亞述圍困
[00:11:03.800 --> 00:11:05.800]  上帝叫他什麼?
[00:11:05.800 --> 00:11:06.800]  什麼都不要做
[00:11:06.800 --> 00:11:08.800]  也不要害怕
[00:11:08.800 --> 00:11:11.800]  他和這班百姓一起
[00:11:11.800 --> 00:11:13.800]  他們沒有投降
[00:11:13.800 --> 00:11:17.800]  他們也沒有去做什麼軍事的舉動
[00:11:17.800 --> 00:11:19.800]  他們真的很安靜地
[00:11:19.800 --> 00:11:23.800]  按照耶和華的吩咐去等候他
[00:11:23.800 --> 00:11:27.800]  果然上帝是很出奇的
[00:11:27.800 --> 00:11:28.800]  奇蹟的
[00:11:28.800 --> 00:11:33.800]  親自殺滅了外面那十八萬五千的亞述大軍
[00:11:33.800 --> 00:11:36.800]  亞述大軍就這樣敗退
[00:11:36.800 --> 00:11:41.800]  猶大國也因為這樣保存了百多年
[00:11:41.800 --> 00:11:45.800]  其實在世人的眼中
[00:11:45.800 --> 00:11:47.800]  行軍打仗
[00:11:47.800 --> 00:11:49.800]  做一些軍事的聯盟
[00:11:49.800 --> 00:11:50.800]  其實是很普遍的事
[00:11:50.800 --> 00:11:54.800]  今天我們經常看的新聞也是
[00:11:54.800 --> 00:11:57.800]  其實是很正路的表現
[00:11:57.800 --> 00:12:01.800]  不過在當時的上帝的帶領
[00:12:01.800 --> 00:12:02.800]  在他們的心意裡面
[00:12:02.800 --> 00:12:05.800]  這個人間所蓋建的正路
[00:12:05.800 --> 00:12:07.800]  在上帝的心意裡面
[00:12:07.800 --> 00:12:10.800]  卻是一條歪路
[00:12:10.800 --> 00:12:14.800]  安息是一條界線
[00:12:14.800 --> 00:12:17.800]  創造主有他的那一份
[00:12:17.800 --> 00:12:20.800]  創造物就不要干預
[00:12:20.800 --> 00:12:25.800]  否則就是拒絕了創造主當中的心意
[00:12:25.800 --> 00:12:29.800]  如果你做好我們上帝給我們的那一份
[00:12:29.800 --> 00:12:31.800]  都要努力做
[00:12:31.800 --> 00:12:33.800]  但是做到那裡就夠了
[00:12:33.800 --> 00:12:36.800]  接著其他的安靜在主裡面
[00:12:36.800 --> 00:12:39.800]  就等候主親自出手
[00:12:39.800 --> 00:12:41.800]  做回他自己那一份
[00:12:41.800 --> 00:12:46.800]  這條路有時在世人的眼中是費解的
[00:12:46.800 --> 00:12:48.800]  但是對於我們信徒來說
[00:12:48.800 --> 00:12:51.800]  可能是有些另類的
[00:12:51.800 --> 00:12:53.800]  不過不是為了標旗立義
[00:12:53.800 --> 00:12:57.800]  是忠於我們對上帝的信心
[00:12:57.800 --> 00:12:59.800]  一個適當的回應
[00:12:59.800 --> 00:13:02.800]  其實守安息日就是一個最好的例子
[00:13:02.800 --> 00:13:05.800]  我們叫我們帶上的孩子
[00:13:05.800 --> 00:13:06.800]  回來星期一
[00:13:06.800 --> 00:13:08.800]  可能回兒童主日學
[00:13:08.800 --> 00:13:11.800]  或者是回團契
[00:13:11.800 --> 00:13:13.800]  我們回來一起去敬拜主
[00:13:13.800 --> 00:13:15.800]  其實這個不單純是因為
[00:13:15.800 --> 00:13:16.800]  我們大人要崇拜
[00:13:16.800 --> 00:13:18.800]  所以找人看著小朋友
[00:13:18.800 --> 00:13:21.800]  而是他們自己本身有這個需要
[00:13:21.800 --> 00:13:23.800]  他們都需要去親近主
[00:13:23.800 --> 00:13:27.800]  但是如果我們一面這樣跟他們說
[00:13:27.800 --> 00:13:31.800]  但是到他們考試逼近的時候
[00:13:31.800 --> 00:13:33.800]  就例牌的
[00:13:33.800 --> 00:13:38.800]  例牌的就是請假、溫書、考試
[00:13:38.800 --> 00:13:41.800]  我想說不是說絕對
[00:13:41.800 --> 00:13:44.800]  但是如果當我們是一種例牌的態度的時候
[00:13:44.800 --> 00:13:47.800]  其實我們發出一個什麼訊息呢?
[00:13:47.800 --> 00:13:52.800]  這個訊息是不是原則上已經界定了
[00:13:52.800 --> 00:13:54.800]  什麼比較重要?
[00:13:54.800 --> 00:13:57.800]  考試比較重要、學業比較重要、成績比較重要
[00:13:57.800 --> 00:13:59.800]  比上帝更加重要
[00:13:59.800 --> 00:14:02.800]  其實是一個這樣的訊息
[00:14:02.800 --> 00:14:08.800]  這個就跟安息和這裡所說的信心的配合
[00:14:08.800 --> 00:14:12.800]  就完全相反了
[00:14:12.800 --> 00:14:14.800]  我們再看第四章第十節
[00:14:14.800 --> 00:14:17.800]  作者回到安息的典故
[00:14:17.800 --> 00:14:19.800]  他引用創世紀第二章裡的說話
[00:14:19.800 --> 00:14:22.800]  他說到第七天
[00:14:22.800 --> 00:14:28.800]  神就揭了他一切的工作
[00:14:28.800 --> 00:14:30.800]  這節經文提醒了我們
[00:14:30.800 --> 00:14:34.800]  誰是第一個安息的?
[00:14:34.800 --> 00:14:35.800]  不是人
[00:14:35.800 --> 00:14:37.800]  是上帝他自己
[00:14:37.800 --> 00:14:39.800]  不是阿當
[00:14:39.800 --> 00:14:44.800]  原來上帝他用了六天來創造天地海和其中的八物
[00:14:44.800 --> 00:14:47.800]  到之後神就賜福給第七天
[00:14:47.800 --> 00:14:49.800]  將他分別為聖
[00:14:49.800 --> 00:14:52.800]  因為起日神安息了
[00:14:52.800 --> 00:14:54.800]  在創世紀就是這樣說
[00:14:54.800 --> 00:14:56.800]  聖經從來沒有說過
[00:14:56.800 --> 00:14:57.800]  上帝六天創造之後
[00:14:57.800 --> 00:14:59.800]  很累我要休息
[00:14:59.800 --> 00:15:01.800]  補充一下體力
[00:15:01.800 --> 00:15:04.800]  於是第七天就是休息日
[00:15:04.800 --> 00:15:05.800]  不是的
[00:15:05.800 --> 00:15:07.800]  原來安息不等於休息
[00:15:07.800 --> 00:15:09.800]  其實他不會疲倦
[00:15:09.800 --> 00:15:11.800]  他也不需要休息
[00:15:11.800 --> 00:15:13.800]  不像我們這樣
[00:15:13.800 --> 00:15:14.800]  安息不是這個意思
[00:15:14.800 --> 00:15:17.800]  原來第七天的重點
[00:15:17.800 --> 00:15:22.800]  是不再需要做六天所做的事
[00:15:22.800 --> 00:15:23.800]  而是第一天
[00:15:23.800 --> 00:15:25.800]  特別去分出來
[00:15:25.800 --> 00:15:26.800]  用來做什麼?
[00:15:26.800 --> 00:15:28.800]  去慶祝
[00:15:28.800 --> 00:15:30.800]  就好像一個廚師
[00:15:30.800 --> 00:15:33.800]  他精心製作了一個蛋糕
[00:15:33.800 --> 00:15:38.800]  到最後在焗爐拿出來這個香噴噴的蛋糕的時候
[00:15:38.800 --> 00:15:40.800]  一切的工作停止了
[00:15:40.800 --> 00:15:41.800]  完成了
[00:15:41.800 --> 00:15:44.800]  這個時候他要專心
[00:15:44.800 --> 00:15:47.800]  他可能要脫下頂廚師帽
[00:15:47.800 --> 00:15:48.800]  坐在那裡
[00:15:48.800 --> 00:15:50.800]  專心的去欣賞
[00:15:50.800 --> 00:15:54.800]  去品嘗這個美味的製成品
[00:15:54.800 --> 00:15:55.800]  這個
[00:15:55.800 --> 00:15:56.800]  這份的欣賞
[00:15:56.800 --> 00:16:00.800]  就好像上帝第七天的時候所做的一樣
[00:16:00.800 --> 00:16:02.800]  對於上帝來說
[00:16:02.800 --> 00:16:03.800]  這一天
[00:16:03.800 --> 00:16:06.800]  是為人類而設的
[00:16:06.800 --> 00:16:10.800]  上帝也很想有人和他一起去分享這份喜悅
[00:16:10.800 --> 00:16:12.800]  而對於人類來說
[00:16:12.800 --> 00:16:13.800]  這一天
[00:16:13.800 --> 00:16:16.800]  也是為上帝而設的
[00:16:16.800 --> 00:16:19.800]  和上帝一起去分享
[00:16:19.800 --> 00:16:24.800]  所以其實是一個很關係性的日子
[00:16:24.800 --> 00:16:25.800]  在關係上
[00:16:25.800 --> 00:16:28.800]  就是創造主和受造子物
[00:16:28.800 --> 00:16:29.800]  在當中
[00:16:29.800 --> 00:16:31.800]  一起去欣賞
[00:16:31.800 --> 00:16:33.800]  上帝去創造
[00:16:33.800 --> 00:16:36.800]  人類自己也是上帝去創造
[00:16:36.800 --> 00:16:40.800]  人類在當中也欣賞創造他們的上帝
[00:16:40.800 --> 00:16:42.800]  安息是一件這樣的事
[00:16:42.800 --> 00:16:44.800]  所以這一天
[00:16:44.800 --> 00:16:46.800]  所有人都應該停下來
[00:16:46.800 --> 00:16:47.800]  萬物
[00:16:47.800 --> 00:16:49.800]  在這個時候都應該看到的
[00:16:49.800 --> 00:16:51.800]  是造物主的榮光
[00:16:51.800 --> 00:16:55.800]  所以人類在這一天去敬拜造物主
[00:16:55.800 --> 00:16:58.800]  其實是最自然不過的事
[00:16:58.800 --> 00:17:01.800]  所以由摩西的律法開始
[00:17:01.800 --> 00:17:02.800]  去吩咐人們
[00:17:02.800 --> 00:17:04.800]  這一天有聖會
[00:17:04.800 --> 00:17:08.800]  相信這個也是一直流傳下來
[00:17:08.800 --> 00:17:09.800]  到今天
[00:17:09.800 --> 00:17:12.800]  我們會在這一天去安息
[00:17:12.800 --> 00:17:14.800]  我們會有崇拜
[00:17:14.800 --> 00:17:16.800]  我們會有一起去崇拜
[00:17:16.800 --> 00:17:18.800]  有這樣的典故
[00:17:18.800 --> 00:17:20.800]  對於人類來說
[00:17:20.800 --> 00:17:22.800]  這一天
[00:17:22.800 --> 00:17:24.800]  不單止是這樣
[00:17:24.800 --> 00:17:26.800]  當然也有一個休息的功能
[00:17:26.800 --> 00:17:30.800]  如果你一大早出街
[00:17:30.800 --> 00:17:31.800]  出了街之後
[00:17:31.800 --> 00:17:32.800]  才發覺你的手機死了
[00:17:32.800 --> 00:17:34.800]  原來只剩下15%電
[00:17:34.800 --> 00:17:35.800]  這麼慘
[00:17:35.800 --> 00:17:36.800]  怎麼辦呢
[00:17:36.800 --> 00:17:38.800]  可能你到處去撲
[00:17:38.800 --> 00:17:40.800]  想找充電
[00:17:40.800 --> 00:17:41.800]  救命
[00:17:41.800 --> 00:17:42.800]  沒有的話
[00:17:42.800 --> 00:17:44.800]  現在真的很痛苦
[00:17:44.800 --> 00:17:47.800]  人回到造物主的裡面的時候
[00:17:47.800 --> 00:17:49.800]  其實同樣在我們身心
[00:17:49.800 --> 00:17:51.800]  都需要充電
[00:17:51.800 --> 00:17:54.800]  我們來到他那裡的時候
[00:17:54.800 --> 00:17:56.800]  我們很自然
[00:17:56.800 --> 00:17:57.800]  他是造物主
[00:17:57.800 --> 00:18:00.800]  我們很自然就會重新得力
[00:18:00.800 --> 00:18:03.800]  這樣就成為了我們的拯救
[00:18:03.800 --> 00:18:06.800]  但是我們人類也有一個很大的問題
[00:18:06.800 --> 00:18:08.800]  就是我們喜歡用自己的方法
[00:18:08.800 --> 00:18:10.800]  不是回到上帝那裡
[00:18:10.800 --> 00:18:11.800]  我們用自己的方法
[00:18:11.800 --> 00:18:12.800]  要去得教
[00:18:12.800 --> 00:18:13.800]  要去得力
[00:18:13.800 --> 00:18:16.800]  我想很多小朋友都是
[00:18:16.800 --> 00:18:17.800]  我兒子也是
[00:18:17.800 --> 00:18:20.800]  他活動了好幾個小時之後
[00:18:20.800 --> 00:18:21.800]  慢慢地開始掉落
[00:18:21.800 --> 00:18:23.800]  開始沒有電
[00:18:23.800 --> 00:18:25.800]  其實他只需要一件事
[00:18:25.800 --> 00:18:27.800]  他就需要回到大人的身邊
[00:18:27.800 --> 00:18:29.800]  然後找一個舒適的地方
[00:18:29.800 --> 00:18:31.800]  去睡覺
[00:18:31.800 --> 00:18:33.800]  不過小朋友
[00:18:33.800 --> 00:18:37.800]  他很喜歡用盡他自己最後的電
[00:18:37.800 --> 00:18:39.800]  就不肯睡
[00:18:39.800 --> 00:18:41.800]  用盡不同的方法
[00:18:41.800 --> 00:18:42.800]  逼自己不肯睡
[00:18:42.800 --> 00:18:45.800]  讓自己有力氣去繼續玩
[00:18:45.800 --> 00:18:48.800]  突然就會掉落
[00:18:48.800 --> 00:18:52.800]  可能我們大人也是這樣的
[00:18:52.800 --> 00:18:53.800]  第七節說
[00:18:53.800 --> 00:18:57.800]  今日你們若聽他的話
[00:18:57.800 --> 00:18:59.800]  就不可硬著心
[00:18:59.800 --> 00:19:01.800]  第十一節說
[00:19:01.800 --> 00:19:04.800]  務必竭力進入那安息
[00:19:04.800 --> 00:19:08.800]  免得有人學了不順從而跌倒了
[00:19:08.800 --> 00:19:11.800]  我們也是差不多
[00:19:11.800 --> 00:19:14.800]  我們受造之物要有自知之明
[00:19:14.800 --> 00:19:16.800]  人最大的問題就是
[00:19:16.800 --> 00:19:20.800]  沒有正視自己只不過是一個受造物
[00:19:20.800 --> 00:19:22.800]  我們有這樣的本相
[00:19:22.800 --> 00:19:27.800]  我們很想自己去控制一切的時候
[00:19:27.800 --> 00:19:29.800]  我們的罪性
[00:19:29.800 --> 00:19:32.800]  常常令我們很想做多點
[00:19:32.800 --> 00:19:34.800]  做上帝的那一份
[00:19:34.800 --> 00:19:37.800]  所以我們需要福音
[00:19:37.800 --> 00:19:39.800]  什麼是福音呢?
[00:19:39.800 --> 00:19:45.800]  福音就是那位真正唯一的造物主的上帝
[00:19:45.800 --> 00:19:48.800]  他比我們人類還有機會
[00:19:48.800 --> 00:19:51.800]  來到他面前得到安息
[00:19:51.800 --> 00:19:53.800]  這個叫做福音
[00:19:53.800 --> 00:19:55.800]  所以主耶穌說了什麼?
[00:19:55.800 --> 00:19:59.800]  煩惱苦擔重擔的人可以到誰?
[00:19:59.800 --> 00:20:00.800]  到我這裡來
[00:20:00.800 --> 00:20:02.800]  我就使你們得安息
