
[00:00:00.000 --> 00:00:02.220]  同志們好,我們一起來禱告
[00:04:01.320 --> 00:04:08.160]  所以這個字最最最要表達的就是分別出來,不是你本來有的
[00:04:08.160 --> 00:04:16.840]  但是你能夠被分別出來神爲上帝,這是有關的一個形容
[00:04:16.840 --> 00:04:21.360]  所以我們從來都沒有一個真正的經歷能夠去理解這個字
[00:04:21.360 --> 00:04:24.560]  因爲我們從來都沒有機會用到聖這個字
[00:04:24.560 --> 00:04:30.320]  我們在平時我們的日常生活裏面,唯有上帝是聖的
[00:04:30.320 --> 00:04:32.960]  所以我們基督教就跟天主教就不一樣
[00:04:32.960 --> 00:04:36.600]  我們就從來都沒有聖人的這個概念
[00:04:36.600 --> 00:04:41.400]  就算是一個哪怕是那麼好的基督徒,我們也不會把它封爲聖
[00:04:41.400 --> 00:04:49.440]  這個我們基督教學的聖人是跟我們所相信的一個人的本相是有矛盾的
[00:04:49.440 --> 00:04:53.240]  一個追人怎麼可能是一個聖人
[00:04:53.240 --> 00:04:57.760]  所以如果你真的明白聖,英文holy這個字的話
[00:04:57.760 --> 00:05:01.480]  如果你真的很執着這個聖這個字的定義
[00:05:01.480 --> 00:05:06.160]  你就會明白以下這個字所講的是一個不可思議
[00:05:06.160 --> 00:05:09.000]  非常不可理解的一個理解
[00:05:09.000 --> 00:05:12.840]  就是成聖這個字
[00:05:12.840 --> 00:05:14.840]  Sanctification
[00:05:14.840 --> 00:05:19.880]  成爲聖,成爲一個本來不屬於你的一個狀態
[00:05:19.880 --> 00:05:23.560]  成爲一個你從來都不可能成爲的狀態
[00:05:23.560 --> 00:05:29.400]  成聖就是好像上帝一般的神聖,完全完美
[00:05:29.400 --> 00:05:37.160]  所以中文一直就沒有一個好好的字去表達成聖這個字的一個最基本的意思
[00:05:37.160 --> 00:05:41.600]  我們老一輩的信徒,我們教會都會常常聽過有這個字
[00:05:41.600 --> 00:05:45.640]  就是說我們要如何去追求成聖
[00:05:45.640 --> 00:05:47.760]  我們的成聖有什麼方法
[00:05:47.760 --> 00:05:52.960]  我們要成聖順功夫,有一首老的詩歌就是這樣唱
[00:05:52.960 --> 00:05:54.960]  成聖順功夫
[00:05:54.960 --> 00:05:58.280]  對不起,嚴格來講我們追求不了什麼
[00:05:58.280 --> 00:06:01.640]  沒有什麼方法,也沒有我們可以做的什麼努力
[00:06:01.640 --> 00:06:05.760]  去達到我們當中的一個成聖的字
[00:06:05.760 --> 00:06:10.000]  因爲中文就是沒有辦法把原文這個字好好的翻譯出來
[00:06:10.000 --> 00:06:13.440]  舉個例子,我們說中文裏面我們就有
[00:06:13.440 --> 00:06:16.840]  舉個例子很簡單,就是我喫西瓜這樣子的話
[00:06:16.840 --> 00:06:19.520]  喫這個字是什麼一個字
[00:06:19.520 --> 00:06:20.840]  它是動詞對不對
[00:06:20.840 --> 00:06:25.280]  那這裏誰是主語,誰是所謂的副語
[00:06:25.280 --> 00:06:28.360]  我就是主語對不對,我喫西瓜
[00:06:28.360 --> 00:06:31.680]  西瓜就是所謂的授詞,一個object
[00:06:31.680 --> 00:06:35.240]  我們打羽毛球,那打羽毛球是誰打羽毛球
[00:06:35.240 --> 00:06:37.000]  是我們,我們是主語
[00:06:37.000 --> 00:06:41.360]  羽毛球是被打的,它就是授詞
[00:06:41.360 --> 00:06:46.480]  所以我們中文都是有主語、動詞和授詞
[00:06:46.480 --> 00:06:50.800]  那我們就明白成聖是什麼意思
[00:06:50.800 --> 00:06:53.560]  耶穌就是向天父禱告說
[00:06:53.560 --> 00:06:58.000]  求禰用真理使他們成聖
[00:06:58.000 --> 00:07:04.760]  那我們在我們當中從來都不是成聖的主語
[00:07:04.760 --> 00:07:08.280]  在成聖這個事情裏面我們只是西瓜
[00:07:08.280 --> 00:07:12.000]  我們就是被成爲聖的那一個
[00:07:12.000 --> 00:07:16.960]  那上帝纔是成聖的那一個主語的那一個
[00:07:16.960 --> 00:07:18.840]  所以耶穌就是禱告這樣說
[00:07:18.840 --> 00:07:24.880]  求天上的父透過真理使我們成爲聖
[00:07:24.880 --> 00:07:28.280]  所以如果你看這個經文裏面的英文你就明白了
[00:07:28.280 --> 00:07:31.240]  他就說Sanctify them in the truth
[00:07:31.240 --> 00:07:33.920]  誰是使他們成爲聖呢?
[00:07:33.920 --> 00:07:35.440]  是上帝他自己
[00:07:35.440 --> 00:07:38.440]  唯有上帝是使人成聖的那一個
[00:07:38.440 --> 00:07:42.520]  那我們從來都是被上帝成爲聖的
[00:07:42.520 --> 00:07:44.480]  所以耶穌就是這樣禱告
[00:07:44.480 --> 00:07:48.040]  祂說父使你用真理使他們成聖
[00:07:48.040 --> 00:07:51.240]  是上帝使我們成爲聖
[00:07:51.240 --> 00:07:52.520]  我們是西瓜
[00:07:52.520 --> 00:07:53.880]  我們是羽毛球
[00:07:53.880 --> 00:07:57.800]  我們就是被成爲聖的那一個
[00:07:57.800 --> 00:07:59.680]  所以用真理使他們成聖
[00:07:59.680 --> 00:08:05.480]  不單單是說我們看聖經就能夠多看就成聖
[00:08:05.480 --> 00:08:09.200]  多做什麼事情就能夠學到成聖的功夫
[00:08:09.200 --> 00:08:15.200]  而是上帝在耶穌基督裏面使我們成爲聖
[00:08:15.200 --> 00:08:19.120]  我們還記得耶穌就是這個道路、真理、聖命
[00:08:19.120 --> 00:08:22.560]  所以約翰福音裏面所講的所謂用真理使我們成爲聖
[00:08:22.560 --> 00:08:25.200]  就是靠着耶穌基督的理念
[00:08:25.200 --> 00:08:28.080]  那我們就是能夠成爲聖
[00:08:28.080 --> 00:08:31.760]  那耶穌基督就是這個真理
[00:08:31.760 --> 00:08:35.400]  所以在經文裏面所講的這個禱告
[00:08:35.400 --> 00:08:38.280]  就是主耶穌都說
[00:08:38.280 --> 00:08:40.480]  凡就是在耶穌基督裏面的
[00:08:40.480 --> 00:08:44.960]  上帝就使我們成爲聖
[00:08:44.960 --> 00:08:48.960]  那這段話剛剛就是我們很熟悉
[00:08:48.960 --> 00:08:53.320]  在約翰福音第15章裏面講過類似的話
[00:08:53.320 --> 00:08:59.840]  我們打開第15節裏面我們可以看看你們的經文
[00:08:59.840 --> 00:09:03.360]  耶穌說:我是葡萄樹,你們是枝子
[00:09:03.360 --> 00:09:06.400]  藏在我裏面的,我也藏在他裏面
[00:09:06.400 --> 00:09:07.960]  這人就多結果子
[00:09:07.960 --> 00:09:10.480]  因爲離了我,你們就不能做什麼
[00:09:10.480 --> 00:09:12.960]  一個大家很熟悉的經文
[00:09:12.960 --> 00:09:16.680]  耶穌是葡萄樹,我們是枝子
[00:09:16.680 --> 00:09:18.480]  耶穌是我們的葡萄樹
[00:09:18.480 --> 00:09:22.600]  留意,這裏這個不是一個上帝的應許
[00:09:22.600 --> 00:09:25.400]  這個不是上帝安慰你的話
[00:09:25.400 --> 00:09:27.320]  他說的是事實
[00:09:27.320 --> 00:09:30.160]  他就是那個葡萄樹
[00:09:30.160 --> 00:09:33.960]  我們不要把這個應許跟事實搞混亂
[00:09:33.960 --> 00:09:37.840]  耶穌要告訴我們的不單單是將來的應許
[00:09:37.840 --> 00:09:41.800]  他更說的是一個我們的真相,一個事實
[00:09:41.800 --> 00:09:46.800]  他就是葡萄樹,我們就是枝子
[00:09:46.800 --> 00:09:49.520]  耶穌要說的這句話就是說出一個事實來
[00:09:49.520 --> 00:09:52.160]  我們是枝子,耶穌是葡萄樹
[00:09:52.160 --> 00:09:57.200]  因此事實上,枝子要結果子的話
[00:09:57.200 --> 00:10:00.440]  他就不能夠離開這個葡萄樹
[00:10:00.440 --> 00:10:03.320]  一個很簡單直接的道理,對不對?
[00:10:03.320 --> 00:10:09.360]  一個枝子要結果子,它就不能夠離開葡萄樹
[00:10:09.360 --> 00:10:12.280]  它離開了,它就不可能結果子
[00:10:12.280 --> 00:10:15.080]  不可能的,離開葡萄樹的枝子
[00:10:15.080 --> 00:10:17.120]  它不可能再結果子
[00:10:17.120 --> 00:10:20.360]  我們從來沒有看見過一個枝子能夠離開這個樹
[00:10:20.360 --> 00:10:24.920]  一個枯枝,它自己會生長一些果子出來
[00:10:24.920 --> 00:10:29.080]  這個是一個很荒謬的事情,不可能的事情
[00:10:29.080 --> 00:10:32.240]  所以這個比喻是講什麼?
[00:10:32.240 --> 00:10:36.080]  它在講一個基督徒如果離開了主耶穌基督
[00:10:36.080 --> 00:10:40.640]  就沒有什麼成長跟結果子的可能
[00:10:40.640 --> 00:10:44.280]  一個基督徒他不可能自己結到什麼果子
[00:10:44.280 --> 00:10:48.240]  我們要連上這個葡萄樹才能結果子
[00:10:48.240 --> 00:10:52.600]  我們離開了耶穌基督,我們就不能做什麼
[00:10:52.600 --> 00:10:56.440]  好像說得非常的簡單,但是好像很囉嗦,對不對?
[00:10:56.440 --> 00:10:59.160]  就不停強調這個道理
[00:10:59.160 --> 00:11:01.920]  我們要連在這個葡萄樹裏面
[00:11:01.920 --> 00:11:06.160]  離開了葡萄樹就不能做什麼
[00:11:06.160 --> 00:11:12.480]  所以這句話告訴我們,我們什麼都
[00:11:12.480 --> 00:11:14.160]  就是說我們要怎麼做?
[00:11:14.160 --> 00:11:17.280]  我們就要只有做一件事情
[00:11:17.280 --> 00:11:20.600]  如果你是離開了耶穌基督,你就不能做什麼的話
[00:11:20.600 --> 00:11:23.480]  那你要做什麼?
[00:11:23.480 --> 00:11:28.560]  如果你離開了這個枝子,這個樹,你就不能做什麼
[00:11:28.560 --> 00:11:32.560]  所以你要做什麼?你只有一件事可以做
[00:11:32.560 --> 00:11:37.520]  就千萬不要讓自己離開這個樹
[00:11:37.520 --> 00:11:40.160]  千萬不要讓自己離開耶穌基督
[00:11:40.160 --> 00:11:43.200]  自己離開了葡萄樹就不能做什麼
[00:11:43.200 --> 00:11:46.280]  所以所做的唯一的事情,最簡單的事情
[00:11:46.280 --> 00:11:50.200]  就是不讓自己離開了葡萄樹
[00:11:50.200 --> 00:11:53.200]  離開了耶穌基督,我們就不能做什麼
[00:11:53.200 --> 00:11:55.720]  所以我們沒有什麼其他的選擇
[00:11:55.720 --> 00:11:59.280]  我們只可以好好的用盡我們的所有的時間
[00:11:59.280 --> 00:12:02.080]  我們的盡力去做好一件事情
[00:12:02.080 --> 00:12:06.040]  就是讓自己常常在耶穌基督的裏面
[00:12:06.040 --> 00:12:11.200]  這個就是很簡單,最重要,唯一的一個道理
[00:12:11.200 --> 00:12:16.080]  在基督裏是我們唯一可以做好的事情
[00:12:16.080 --> 00:12:19.760]  在耶穌基督的裏面
[00:12:19.760 --> 00:12:27.320]  你有沒有盡你所有的盡力去把自己放在耶穌基督的裏面
[00:12:27.320 --> 00:12:29.320]  你是否在基督的裏面
[00:12:29.320 --> 00:12:32.840]  你是否常常的在基督的裏面
[00:12:32.840 --> 00:12:36.320]  我們有很多事情可以做,很多事情可以困擾
[00:12:36.320 --> 00:12:38.560]  有很多事情可以去解決
[00:12:38.560 --> 00:12:41.880]  但是你千萬不能夠忘記的
[00:12:41.880 --> 00:12:45.800]  你其實你只有一件很簡單的事情要做
[00:12:45.800 --> 00:12:48.880]  因爲離開了耶穌基督,你就不能做什麼
[00:12:48.880 --> 00:12:54.880]  所以你現在做的就是好好的讓自己在基督耶穌的裏面
[00:12:54.880 --> 00:13:00.080]  可能你會問,有沒有一些具體一點的方案
[00:13:00.080 --> 00:13:02.440]  什麼是在基督裏面
[00:13:02.440 --> 00:13:05.120]  什麼是保持自己在基督裏面
[00:13:05.120 --> 00:13:07.840]  可不可以講得清楚,具體一點呢?
[00:13:07.840 --> 00:13:09.120]  可以
[00:13:09.120 --> 00:13:12.880]  大家不知道,大家都會講普通話對不對
[00:13:12.880 --> 00:13:15.040]  有沒有聽過一首詹美琪唱的一首歌
[00:13:15.040 --> 00:13:17.240]  就是在《朱瞻嶺》裏面
[00:13:17.240 --> 00:13:18.960]  有沒有聽過這首歌
[00:13:18.960 --> 00:13:21.440]  《朱瞻嶺》裏面,《朱瞻嶺》裏面
[00:13:21.440 --> 00:13:22.720]  這樣子的一首歌
[00:13:22.720 --> 00:13:24.680]  當我以前聽這首歌的時候
[00:13:24.680 --> 00:13:27.640]  我常常就聽沒有留意這些歌詞
[00:13:27.640 --> 00:13:30.440]  我就一直以爲它本身是住在你裏面
[00:13:30.440 --> 00:13:33.400]  就是住在,就是居住的住
[00:13:33.400 --> 00:13:35.040]  住在你裏面
[00:13:35.040 --> 00:13:36.880]  我聽的時候,我常常都聽這首歌
[00:13:36.880 --> 00:13:38.320]  就是以爲它就是這樣唱
[00:13:38.320 --> 00:13:41.400]  以爲它就是唱住在你裏面
[00:13:41.400 --> 00:13:42.640]  就是住在你裏面
[00:13:42.640 --> 00:13:45.240]  但是我就以爲它是主耶穌基督的主
[00:13:45.240 --> 00:13:46.760]  主在我們裏面
[00:13:46.760 --> 00:13:49.280]  原來後來我很久之後才發現
[00:13:49.280 --> 00:13:51.600]  原來它是講住在耶穌的裏面
[00:13:51.600 --> 00:13:54.480]  這個是我們普通話裏面的一些有趣的地方
[00:13:54.480 --> 00:13:57.600]  主跟住都是差不多的一個發音
[00:13:57.600 --> 00:13:59.560]  特別是唱歌的時候
[00:13:59.560 --> 00:14:03.480]  不過我發現這個道理其實是一樣對不對
[00:14:03.480 --> 00:14:06.000]  住在主裏面
[00:14:06.000 --> 00:14:07.920]  跟住在你裏面
[00:14:07.920 --> 00:14:10.480]  其實也是差不多的道理
[00:14:10.480 --> 00:14:13.600]  我們住在耶穌的裏面
[00:14:13.600 --> 00:14:16.800]  也是主在我們的裏面
[00:14:16.800 --> 00:14:18.560]  我是葡萄樹
[00:14:18.560 --> 00:14:20.000]  你們是梔子
[00:14:20.000 --> 00:14:21.720]  藏在我裏面的
[00:14:21.720 --> 00:14:24.120]  我也藏在它裏面
[00:14:24.120 --> 00:14:29.080]  在基督裏就是一個這麼重要的
[00:14:29.080 --> 00:14:30.600]  我們要做的事情
[00:14:30.600 --> 00:14:35.520]  就是我們讓耶穌基督也藏在我們的裏面
[00:14:35.520 --> 00:14:37.720]  我們在基督裏面
[00:14:37.720 --> 00:14:41.080]  跟耶穌在我們裏面都是同一個道理
[00:14:41.080 --> 00:14:45.040]  怎麼可以藏藏在耶穌基督裏面
[00:14:45.040 --> 00:14:49.600]  就是讓它也是藏在你裏面
[00:14:49.600 --> 00:14:51.680]  分享小朋友的一個經驗
[00:14:51.680 --> 00:14:53.680]  就是有一個小朋友
[00:14:53.680 --> 00:14:58.440]  媽媽在廚房裏面煮菜的時候
[00:14:58.440 --> 00:15:01.600]  四歲大的女孩走過來
[00:15:01.600 --> 00:15:02.960]  突然問
[00:15:02.960 --> 00:15:05.680]  媽媽我死了以後會怎麼樣
[00:15:05.680 --> 00:15:08.200]  很奇怪突然間在煮飯
[00:15:08.200 --> 00:15:12.080]  這個四歲大的女兒就問她我死了以後怎麼辦
[00:15:12.080 --> 00:15:13.760]  會怎麼樣
[00:15:13.760 --> 00:15:14.880]  然後我的朋友
[00:15:14.880 --> 00:15:17.280]  媽媽的朋友她聽到孩子們問
[00:15:17.280 --> 00:15:20.440]  就不知道怎麼立刻反應過來
[00:15:20.440 --> 00:15:23.200]  然後她的孩子再繼續追問
[00:15:23.200 --> 00:15:25.640]  我的心還會跳嗎
[00:15:25.640 --> 00:15:27.680]  然後我的朋友就想
[00:15:27.680 --> 00:15:33.200]  他就不知道怎麼回答
[00:15:33.200 --> 00:15:34.800]  然後她的孩子就繼續說
[00:15:34.800 --> 00:15:37.000]  如果我的心不再跳的話
[00:15:37.000 --> 00:15:40.000]  耶穌還會在我的心裏面嗎
[00:15:40.000 --> 00:15:42.640]  原來她的孩子關心的就是這個
[00:15:42.640 --> 00:15:44.560]  如果我的心不跳的話
[00:15:44.560 --> 00:15:47.800]  耶穌就不知道怎麼在我心裏面
[00:15:47.800 --> 00:15:51.720]  我們學耶穌
[00:15:51.720 --> 00:15:52.800]  我們跟隨祂
[00:15:52.800 --> 00:15:54.040]  我們聽從祂
[00:15:54.040 --> 00:15:54.840]  侍奉祂
[00:15:54.840 --> 00:15:55.960]  敬拜祂
[00:15:55.960 --> 00:15:57.680]  我們有很多不同的方法
[00:15:57.680 --> 00:15:59.520]  但是很重要的
[00:15:59.520 --> 00:16:04.000]  就是常常讓耶穌基督放在我們的心裏面
[00:16:04.000 --> 00:16:08.600]  我們的心有沒有好好的記得我們的救主
[00:16:08.600 --> 00:16:12.360]  在我們的生命每一個時刻裏面
[00:16:12.360 --> 00:16:13.640]  不過我們知道
[00:16:13.640 --> 00:16:18.000]  我們都是有心不在焉的時候
[00:16:18.000 --> 00:16:20.640]  我們就是有時候會分心
[00:16:20.640 --> 00:16:22.920]  我們都有不可愛的時候
[00:16:22.920 --> 00:16:25.920]  我們都有令人討厭的時候
[00:16:25.920 --> 00:16:28.960]  我們都會有得罪別人的時候
[00:16:28.960 --> 00:16:31.520]  我們很想去成聖
[00:16:31.520 --> 00:16:34.880]  很想要耶穌基督在我們裏面
[00:16:34.880 --> 00:16:38.680]  但是我們都是有不完美的時候
[00:16:38.680 --> 00:16:41.400]  所以這個經文
[00:16:41.400 --> 00:16:44.480]  《原福音》第17章
[00:16:44.480 --> 00:16:48.080]  就是談論到耶穌的禱告
[00:16:48.080 --> 00:16:52.120]  耶穌爲贖祂的人去禱告
[00:16:52.120 --> 00:16:54.240]  在臨別之前
[00:16:54.240 --> 00:16:58.160]  祂知道贖祂的人雖然很渴望
[00:16:58.160 --> 00:17:00.440]  有這樣跟耶穌的關係
[00:17:00.440 --> 00:17:03.280]  但是他們還是會軟弱的
[00:17:03.280 --> 00:17:05.040]  所以耶穌就禱告
[00:17:05.040 --> 00:17:06.840]  耶穌就禱告天父說
[00:17:06.840 --> 00:17:11.880]  「父啊,求禰用真理使他們成聖」
[00:17:11.880 --> 00:17:14.560]  原來在主裏面成聖
[00:17:14.560 --> 00:17:19.240]  是一個主耶穌向上帝天父的禱告
[00:17:19.240 --> 00:17:22.320]  這個是我們不能忘記的事情
[00:17:22.320 --> 00:17:24.400]  在主裏面成聖
[00:17:24.400 --> 00:17:28.240]  是主耶穌基督的禱告
[00:17:28.240 --> 00:17:32.560]  有人問,或者你會問,爲什麼只是一個禱告?
[00:17:32.560 --> 00:17:34.800]  爲什麼只是一個禱告?
[00:17:34.800 --> 00:17:37.400]  我的意思是,爲什麼只是禱告?
[00:17:37.400 --> 00:17:40.520]  耶穌不是能夠把水變成酒嗎?
[00:17:40.520 --> 00:17:44.040]  祂可不可以一下子就讓我們變成一個
[00:17:44.040 --> 00:17:47.360]  完全沒有瑕疵的一個基督徒呢?
[00:17:47.360 --> 00:17:50.440]  爲什麼耶穌不像日治大麻瘋病人一樣子
[00:17:50.440 --> 00:17:53.400]  完完全全抑制我們的缺點?
[00:17:53.400 --> 00:17:56.680]  我們常常都會覺得我們有很多不好的缺點
[00:17:56.680 --> 00:18:02.240]  我們爲什麼不像大麻瘋病人一下子就抑制我們的病?
[00:18:02.240 --> 00:18:05.640]  爲什麼耶穌不像平靜風和亮一樣子
[00:18:05.640 --> 00:18:08.360]  完完全全把我們的罪平息?
[00:18:08.360 --> 00:18:10.960]  爲什麼耶穌只是禱告?
[00:18:10.960 --> 00:18:13.160]  爲什麼只是禱告?
[00:18:13.160 --> 00:18:17.920]  我們發現,禱告過後,在約翰福音第十八章
[00:18:17.920 --> 00:18:21.040]  耶穌被賣,門徒就賜善
[00:18:21.040 --> 00:18:26.080]  門徒,在耶穌眼前的這幫門徒
[00:18:26.080 --> 00:18:31.440]  仍然的軟弱,完全的不完美
[00:18:31.440 --> 00:18:34.720]  好像一切都沒有改變過
[00:18:34.720 --> 00:18:37.960]  這幫門徒仍然是軟弱的
[00:18:37.960 --> 00:18:40.920]  那這個也可能是我們的狀態
[00:18:40.920 --> 00:18:44.680]  我們明明是做了基督徒很多年
[00:18:44.680 --> 00:18:48.440]  但是好像,就是好像這幫門徒一樣子
[00:18:48.440 --> 00:18:52.120]  還是亂七八糟的一般的門徒
[00:18:52.120 --> 00:18:55.960]  還是軟弱的,還是很多不好、不完美的地方
[00:18:55.960 --> 00:19:00.000]  我們就問,爲什麼耶穌只是在禱告?
[00:19:00.000 --> 00:19:03.640]  爲什麼耶穌不把我們好像神志一樣子一變
[00:19:03.640 --> 00:19:11.600]  就一下子能夠讓我們變成完全完美的神聖的狀態?
[00:19:11.600 --> 00:19:17.120]  當我們這樣問的時候,我們就忘記我們禱告的基礎
[00:19:17.120 --> 00:19:19.160]  禱告多了,我們就忘記了
[00:19:19.160 --> 00:19:23.160]  以爲禱告是一個...
[00:19:23.160 --> 00:19:25.840]  我們就忘記了禱告的基礎
[00:19:25.840 --> 00:19:31.360]  今天這個世界上面每天每分每秒每個發出的禱告
[00:19:31.360 --> 00:19:34.600]  爲什麼它可以變成一個禱告?
[00:19:34.600 --> 00:19:37.280]  爲什麼我們的禱告可以變成一個
[00:19:37.280 --> 00:19:42.160]  有一個上天、創造天地的主能夠垂聽我們的禱告?
[00:19:42.160 --> 00:19:46.560]  每一次禱告的時候,我們最後會說什麼?
[00:19:46.560 --> 00:19:49.240]  對,就是我們都會說出一句話
[00:19:49.240 --> 00:19:56.720]  就是奉主耶穌基督的名祈求
[00:19:56.720 --> 00:20:01.120]  這個不是一個提醒要你說阿們
[00:20:01.120 --> 00:20:02.240]  它是什麼意思?
[00:20:02.240 --> 00:20:05.640]  爲什麼我們要說這個句話出來?
[00:20:05.640 --> 00:20:08.640]  奉主耶穌的名祈求告訴我們
[00:20:08.640 --> 00:20:13.440]  我們是透過耶穌基督,我們就可以禱告了
[00:20:13.440 --> 00:20:16.240]  凡求主的名禱告的人
[00:20:16.240 --> 00:20:19.920]  凡奉主的名祈禱告的人就必得教
[00:20:19.920 --> 00:20:23.120]  主耶穌基督是我們每一個禱告的基礎
[00:20:23.120 --> 00:20:29.720]  因爲祂讓我們每一個禱告能夠送到父那邊去
[00:20:29.720 --> 00:20:31.920]  如果我們清楚這一點的話
[00:20:31.920 --> 00:20:35.920]  我們清楚耶穌基督是我們禱告的基礎的話
[00:20:35.920 --> 00:20:40.920]  那我們就知道主耶穌基督祂自己爲我們禱告
[00:20:40.920 --> 00:20:43.120]  是一件什麼樣的事情
[00:20:43.120 --> 00:20:43.920]  我舉個例子
[00:20:43.920 --> 00:20:45.520]  以前我住在德國
[00:20:45.520 --> 00:20:49.920]  我們在德國要寄封信要靠什麼公司呢?
[00:20:49.920 --> 00:20:51.520]  就是DHL
[00:20:51.520 --> 00:20:54.120]  DHL在德國它不單單是一個公司
[00:20:54.120 --> 00:20:56.920]  它是整個政府裏面最基本的
[00:20:56.920 --> 00:20:58.920]  好像我們香港的郵經局一樣
[00:20:58.920 --> 00:21:04.320]  它就是負責德國的郵政的公司
[00:21:04.320 --> 00:21:08.120]  德國的DHL,太有名了,這些公司都對
[00:21:08.120 --> 00:21:11.320]  它一向都是非常有名的一個郵政服務
[00:21:11.320 --> 00:21:14.120]  非常的穩妥,非常的可靠
[00:21:14.120 --> 00:21:17.320]  甚至是因爲它服務實在太好了
[00:21:17.320 --> 00:21:19.720]  然後它就變成不單單是本地德國的公司
[00:21:19.720 --> 00:21:24.120]  它變成全球的一間公司這樣
[00:21:24.120 --> 00:21:28.320]  所以我們每天都是靠DHL寄信,收信
[00:21:28.320 --> 00:21:30.320]  一向都是如此
