
[00:00:00.000 --> 00:00:03.080]  今天很高興跟大家開始新的閱題
[00:05:52.780 --> 00:05:54.780]  所以保羅一過去
[00:05:54.780 --> 00:05:56.780]  就代表著宣教之旅
[00:05:56.780 --> 00:05:58.780]  突破了亞洲去到歐洲的地方
[00:05:58.780 --> 00:06:01.780]  所以馬其頓這個菲勒比教會
[00:06:01.780 --> 00:06:03.780]  就成為了當時
[00:06:03.780 --> 00:06:06.780]  第一個保羅建立的歐洲教會
[00:06:06.780 --> 00:06:08.780]  所以這個屬於
[00:06:08.780 --> 00:06:10.780]  多數是愛邦人的世界
[00:06:10.780 --> 00:06:12.780]  很少猶太人
[00:06:12.780 --> 00:06:15.780]  保羅在當中建立了一個教會
[00:06:15.780 --> 00:06:17.780]  是很感恩的
[00:06:17.780 --> 00:06:19.780]  而當時保羅寫了一個
[00:06:19.780 --> 00:06:21.780]  菲勒比教會的書信的時候
[00:06:21.780 --> 00:06:23.780]  正是在羅馬坐牢的日子
[00:06:23.780 --> 00:06:26.780]  當時菲勒比教會就派出了
[00:06:26.780 --> 00:06:28.780]  以巴忽提
[00:06:28.780 --> 00:06:31.780]  想著我們的保羅
[00:06:31.780 --> 00:06:34.780]  幫我們建立教會的創始人
[00:06:34.780 --> 00:06:36.780]  就在監獄裏面坐牢
[00:06:36.780 --> 00:06:39.780]  就派出了以巴忽提去探望他
[00:06:39.780 --> 00:06:42.780]  以巴忽提去到羅馬自己也病了
[00:06:42.780 --> 00:06:44.780]  還要保羅照顧他
[00:06:44.780 --> 00:06:46.780]  當保羅見到以巴忽提康復之後
[00:06:46.780 --> 00:06:48.780]  也聽到菲勒比教會的事
[00:06:48.780 --> 00:06:50.780]  就馬上托以巴忽提
[00:06:50.780 --> 00:06:52.780]  你不用來照顧我了,你回去吧
[00:06:52.780 --> 00:06:54.780]  將那封信帶回菲勒比教會裏面
[00:06:54.780 --> 00:06:57.780]  其中在第二章裏面
[00:06:57.780 --> 00:07:01.780]  保羅一直流露對菲勒比教會的感恩之情
[00:07:01.780 --> 00:07:03.780]  也提醒了菲勒比教會
[00:07:03.780 --> 00:07:10.780]  面對著一些世俗的敵對基督的反對敵黨
[00:07:10.780 --> 00:07:12.780]  也面對著內部的不合一
[00:07:12.780 --> 00:07:15.780]  所以他們強調在第二章裏面
[00:07:15.780 --> 00:07:17.780]  要效法耶穌基督那份謙卑
[00:07:17.780 --> 00:07:18.780]  那份信服
[00:07:18.780 --> 00:07:22.780]  以致提醒菲勒比教會要有一個合一的見證
[00:07:22.780 --> 00:07:24.780]  去到第二章
[00:07:24.780 --> 00:07:26.780]  大家都熟悉的經文
[00:07:26.780 --> 00:07:28.780]  去到第五節就是以基督的心為心
[00:07:28.780 --> 00:07:31.780]  接著就說耶穌取了奴僕的形象
[00:07:31.780 --> 00:07:33.780]  犧牲十字架上高
[00:07:33.780 --> 00:07:36.780]  以致上帝天父將他升為至高
[00:07:36.780 --> 00:07:38.780]  那段經文也很熟悉
[00:07:38.780 --> 00:07:39.780]  在第三第四節
[00:07:39.780 --> 00:07:41.780]  當我這兩個星期不斷去思考的時候
[00:07:41.780 --> 00:07:45.780]  我發覺當我看回原文
[00:07:45.780 --> 00:07:47.780]  它有一個pattern
[00:07:47.780 --> 00:07:51.780]  即是一個特色
[00:07:51.780 --> 00:07:55.780]  或者一個格式
[00:07:55.780 --> 00:07:58.780]  格式是我之前沒有留意到的
[00:07:58.780 --> 00:07:59.780]  不知道大家是否留意到
[00:07:59.780 --> 00:08:01.780]  我專門也underline了
[00:08:01.780 --> 00:08:02.780]  即是降低了它
[00:08:02.780 --> 00:08:05.780]  要看原文的連接詞才留意到
[00:08:05.780 --> 00:08:07.780]  不過我們試試讀和修本
[00:08:07.780 --> 00:08:09.780]  紅色的和本修訂版
[00:08:09.780 --> 00:08:10.780]  我們一起讀
[00:08:10.780 --> 00:08:11.780]  一二三
[00:08:11.780 --> 00:08:13.780]  凡事不可自私自利
[00:08:13.780 --> 00:08:15.780]  不可貪圖虛榮
[00:08:15.780 --> 00:08:17.780]  只要心存謙卑
[00:08:17.780 --> 00:08:19.780]  個人看別人比自己強
[00:08:19.780 --> 00:08:22.780]  個人不要單顧自己的事
[00:08:22.780 --> 00:08:24.780]  也要顧別人的事
[00:08:24.780 --> 00:08:26.780]  聽起來也是差不多的翻譯
[00:08:26.780 --> 00:08:27.780]  不過當然有很大不同
[00:08:27.780 --> 00:08:29.780]  本來結檔是自私自利
[00:08:29.780 --> 00:08:30.780]  稍後會再解釋
[00:08:30.780 --> 00:08:34.780]  你會看到在第三節裏
[00:08:34.780 --> 00:08:37.780]  保羅說不可以怎樣怎樣
[00:08:37.780 --> 00:08:40.780]  只要怎樣怎樣
[00:08:40.780 --> 00:08:43.780]  第四節就說不要怎樣怎樣
[00:08:43.780 --> 00:08:45.780]  也要怎樣怎樣
[00:08:45.780 --> 00:08:47.780]  其實在兩節中間也有個"但"字
[00:08:47.780 --> 00:08:50.780]  不過翻譯有時變成"只要"或"也要"
[00:08:50.780 --> 00:08:52.780]  譬如看新漢語譯本
[00:08:52.780 --> 00:08:55.780]  就說你們行事不要出於私心
[00:08:55.780 --> 00:08:56.780]  貪慕虛榮
[00:08:56.780 --> 00:08:58.780]  堵耀謙卑
[00:08:58.780 --> 00:09:00.780]  看別人比自己強
[00:09:00.780 --> 00:09:03.780]  第四節就說不要單顧自己的事
[00:09:03.780 --> 00:09:05.780]  也要顧別人的事
[00:09:05.780 --> 00:09:07.780]  所以結檔就是
[00:09:07.780 --> 00:09:09.780]  不要怎樣怎樣
[00:09:09.780 --> 00:09:10.780]  但是要怎樣怎樣
[00:09:10.780 --> 00:09:11.780]  第四節再說一次
[00:09:11.780 --> 00:09:12.780]  不要怎樣怎樣
[00:09:12.780 --> 00:09:14.780]  但是要怎樣怎樣
[00:09:14.780 --> 00:09:18.780]  就顯示了原來在合一或關愛裏面
[00:09:18.780 --> 00:09:19.780]  有些難阻
[00:09:19.780 --> 00:09:22.780]  那些要效法的難阻
[00:09:22.780 --> 00:09:23.780]  不要貪慕虛榮
[00:09:23.780 --> 00:09:24.780]  不要驕傲
[00:09:24.780 --> 00:09:25.780]  不要自私自利
[00:09:25.780 --> 00:09:27.780]  但是要看別人比自己強
[00:09:27.780 --> 00:09:29.780]  要重視他人
[00:09:29.780 --> 00:09:32.780]  在第四節說不要單顧自己
[00:09:32.780 --> 00:09:34.780]  但是要怎樣
[00:09:34.780 --> 00:09:35.780]  要關愛別人
[00:09:35.780 --> 00:09:37.780]  就是我們今天的題目
[00:09:37.780 --> 00:09:38.780]  重視他人
[00:09:38.780 --> 00:09:40.780]  關愛別人
[00:09:40.780 --> 00:09:41.780]  相信我這樣解完
[00:09:41.780 --> 00:09:43.780]  你們已經很明白這段經文了
[00:09:43.780 --> 00:09:45.780]  我們再細緻一點逐個字去看看
[00:09:45.780 --> 00:09:46.780]  是甚麼意思
[00:09:46.780 --> 00:09:47.780]  在這個段落
[00:09:47.780 --> 00:09:49.780]  不要自私自利
[00:09:49.780 --> 00:09:51.780]  和貪慕虛榮
[00:09:51.780 --> 00:09:53.780]  但是要心存謙卑
[00:09:53.780 --> 00:09:54.780]  重視他人
[00:09:54.780 --> 00:09:57.780]  本來帶出第一個我們關愛別人
[00:09:57.780 --> 00:09:59.780]  重視他人的難阻是甚麼
[00:09:59.780 --> 00:10:01.780]  就是自私自利
[00:10:01.780 --> 00:10:04.780]  自私自利就是只看自己
[00:10:04.780 --> 00:10:06.780]  只為自己的利益
[00:10:06.780 --> 00:10:09.780]  只看著自己的行為
[00:10:09.780 --> 00:10:10.780]  不理會其他人
[00:10:10.780 --> 00:10:12.780]  這種就叫做自私自利
[00:10:12.780 --> 00:10:14.780]  那麼
[00:10:14.780 --> 00:10:16.780]  我講個例子
[00:10:16.780 --> 00:10:17.780]  有個哥哥
[00:10:17.780 --> 00:10:19.780]  他病了
[00:10:19.780 --> 00:10:21.780]  要吃消炎藥
[00:10:21.780 --> 00:10:25.780]  晚上想吃藥
[00:10:25.780 --> 00:10:27.780]  吃藥之前要吃東西
[00:10:27.780 --> 00:10:28.780]  墊著肚子
[00:10:28.780 --> 00:10:29.780]  不怕傷胃
[00:10:29.780 --> 00:10:31.780]  找遍全家
[00:10:31.780 --> 00:10:33.780]  只剩下一個麵包
[00:10:33.780 --> 00:10:34.780]  不理那麼多
[00:10:34.780 --> 00:10:36.780]  三七二十一就吃了
[00:10:36.780 --> 00:10:38.780]  原來這個麵包
[00:10:38.780 --> 00:10:39.780]  是妹妹
[00:10:39.780 --> 00:10:42.780]  特意留待第二天早餐吃的
[00:10:42.780 --> 00:10:45.780]  因為最喜歡吃的就是這個菠蘿包
[00:10:45.780 --> 00:10:47.780]  但是竟然被哥哥吃了
[00:10:47.780 --> 00:10:48.780]  第二天早上
[00:10:48.780 --> 00:10:49.780]  當妹妹發現
[00:10:49.780 --> 00:10:52.780]  沒了早餐的菠蘿包之後
[00:10:52.780 --> 00:10:54.780]  就大哭大鬧
[00:10:54.780 --> 00:10:55.780]  妹妹又是
[00:10:55.780 --> 00:10:56.780]  只喜歡吃菠蘿包
[00:10:56.780 --> 00:10:58.780]  其他東西都不吃
[00:10:58.780 --> 00:10:59.780]  哥哥明知道這件事
[00:10:59.780 --> 00:11:01.780]  又要吃掉它
[00:11:01.780 --> 00:11:02.780]  所以聽起來
[00:11:02.780 --> 00:11:03.780]  都覺得
[00:11:03.780 --> 00:11:04.780]  每個人都是這樣
[00:11:04.780 --> 00:11:06.780]  只為自己
[00:11:06.780 --> 00:11:07.780]  但其實我覺得這件事
[00:11:07.780 --> 00:11:11.780]  不只是在家裏發生
[00:11:11.780 --> 00:11:13.780]  可能在你的職場、辦公室
[00:11:13.780 --> 00:11:15.780]  在你的家庭
[00:11:15.780 --> 00:11:17.780]  或者在社群裏
[00:11:17.780 --> 00:11:19.780]  都很多時候會發生一些事情
[00:11:19.780 --> 00:11:22.780]  每個人都是為了自己的利益著想
[00:11:22.780 --> 00:11:24.780]  不理其他人
[00:11:24.780 --> 00:11:26.780]  而這件事一直發展下去
[00:11:26.780 --> 00:11:28.780]  其實世界那麼多紛爭
[00:11:28.780 --> 00:11:29.780]  為什麼戰爭出現呢?
[00:11:29.780 --> 00:11:31.780]  都是各人或者各國
[00:11:31.780 --> 00:11:33.780]  為了自己
[00:11:33.780 --> 00:11:34.780]  沒有了關愛
[00:11:34.780 --> 00:11:36.780]  只是為了自己的利益
[00:11:36.780 --> 00:11:38.780]  沒有了愛
[00:11:38.780 --> 00:11:39.780]  而產生那麼多紛爭
[00:11:39.780 --> 00:11:41.780]  甚至戰爭出現
[00:11:41.780 --> 00:11:43.780]  什麼叫貪圖虛榮呢?
[00:11:43.780 --> 00:11:44.780]  很簡單
[00:11:44.780 --> 00:11:45.780]  我們最流行的
[00:11:45.780 --> 00:11:46.780]  貪慕虛榮
[00:11:46.780 --> 00:11:48.780]  虛榮就是為了一些
[00:11:48.780 --> 00:11:49.780]  沒有意義的事情
[00:11:49.780 --> 00:11:51.780]  例如誇耀
[00:11:51.780 --> 00:11:53.780]  或者沒有真正價值的事情
[00:11:53.780 --> 00:11:55.780]  覺得反而這些事情很重要
[00:11:55.780 --> 00:11:57.780]  為了這些虛無的事情
[00:11:57.780 --> 00:11:58.780]  而去尋求
[00:11:58.780 --> 00:12:00.780]  無論你自己已經有
[00:12:00.780 --> 00:12:01.780]  或者沒有
[00:12:01.780 --> 00:12:02.780]  或者想要得到
[00:12:02.780 --> 00:12:03.780]  但得不到
[00:12:03.780 --> 00:12:05.780]  總之就是為了這些事情
[00:12:05.780 --> 00:12:07.780]  而很大的誇張
[00:12:07.780 --> 00:12:09.780]  很大吹大擂
[00:12:09.780 --> 00:12:12.780]  口出狂言地去表達自己
[00:12:12.780 --> 00:12:14.780]  這就叫做貪圖虛榮
[00:12:14.780 --> 00:12:17.780]  最近和一些頂尖會聊天
[00:12:17.780 --> 00:12:19.780]  發覺今時今日
[00:12:19.780 --> 00:12:20.780]  現在香港
[00:12:20.780 --> 00:12:21.780]  其實不單是香港
[00:12:21.780 --> 00:12:22.780]  世界都是這樣
[00:12:22.780 --> 00:12:23.780]  很多時候
[00:12:23.780 --> 00:12:25.780]  為了要表達自己的意見
[00:12:25.780 --> 00:12:27.780]  就有一種鬧爆的情緒
[00:12:27.780 --> 00:12:29.780]  或者鬧爆的場面
[00:12:29.780 --> 00:12:30.780]  很激動地表達
[00:12:30.780 --> 00:12:32.780]  各方面都是各執一詞
[00:12:32.780 --> 00:12:34.780]  只是想將自己的聲音
[00:12:34.780 --> 00:12:35.780]  擴到最大
[00:12:35.780 --> 00:12:36.780]  讓人聽到
[00:12:36.780 --> 00:12:38.780]  而用各種各樣的方法
[00:12:38.780 --> 00:12:39.780]  去壓倒別人
[00:12:39.780 --> 00:12:41.780]  將他的聲音要消滅
[00:12:41.780 --> 00:12:42.780]  不讓人聽到他的意見
[00:12:42.780 --> 00:12:44.780]  只要將自己的理想
[00:12:44.780 --> 00:12:46.780]  將自己的意見大大地表達
[00:12:46.780 --> 00:12:48.780]  而去壓倒別人
[00:12:48.780 --> 00:12:49.780]  其實歸根究底
[00:12:49.780 --> 00:12:53.780]  都是那種個人主義抬頭
[00:12:53.780 --> 00:12:55.780]  每個人都在高舉自己的東西
[00:12:55.780 --> 00:12:57.780]  只是想將自己的意見
[00:12:57.780 --> 00:12:58.780]  自己的需要
[00:12:58.780 --> 00:13:01.780]  用各種各樣的方式去表達出來
[00:13:01.780 --> 00:13:03.780]  去爭取自己的利益
[00:13:03.780 --> 00:13:05.780]  為了得到自己的榮耀
[00:13:05.780 --> 00:13:07.780]  在另一個範疇裏面
[00:13:07.780 --> 00:13:09.780]  就是說
[00:13:10.780 --> 00:13:13.780]  不可貪圖虛浮的榮耀
[00:13:13.780 --> 00:13:14.780]  就是為了自己的榮耀
[00:13:14.780 --> 00:13:18.780]  而忘記了我們應該追求的是神的榮耀
[00:13:18.780 --> 00:13:20.780]  所以很多人都用各種各樣的方法
[00:13:20.780 --> 00:13:23.780]  似乎最近看新聞都見到
[00:13:23.780 --> 00:13:24.780]  某某大學
[00:13:24.780 --> 00:13:26.780]  有些人唱歌
[00:13:26.780 --> 00:13:29.780]  用粗口歌來侮辱一些人
[00:13:29.780 --> 00:13:31.780]  這種怎樣看都好
[00:13:31.780 --> 00:13:33.780]  都是一個不正確的行為
[00:13:33.780 --> 00:13:36.780]  用自己一種不應該的方法
[00:13:36.780 --> 00:13:37.780]  去擴大自己的聲音
[00:13:37.780 --> 00:13:38.780]  而去打倒別人
[00:13:38.780 --> 00:13:43.780]  這種怎樣都不是我們聖經的價值觀
[00:13:43.780 --> 00:13:46.780]  所以這些都是一些難阻了我們
[00:13:46.780 --> 00:13:49.780]  能夠追求關愛的東西
[00:13:49.780 --> 00:13:51.780]  保羅提出了一個很簡單
[00:13:51.780 --> 00:13:54.780]  但又很難實踐的態度
[00:13:54.780 --> 00:13:58.780]  讓我們能夠去解決這些自私自利
[00:13:58.780 --> 00:14:00.780]  和貪圖虛榮的東西
[00:14:00.780 --> 00:14:02.780]  是什麼呢?
[00:14:02.780 --> 00:14:04.780]  在我們的耶穌基督身上
[00:14:04.780 --> 00:14:06.780]  我們經常很明顯見到一個特徵
[00:14:06.780 --> 00:14:08.780]  也是我們每一個基督徒
[00:14:08.780 --> 00:14:11.780]  應該追求尋求的一個生命特質
[00:14:11.780 --> 00:14:12.780]  是什麼呢?
[00:14:12.780 --> 00:14:15.780]  就是不要之後就要彈要了
[00:14:15.780 --> 00:14:16.780]  彈要什麼呢?
[00:14:16.780 --> 00:14:18.780]  心存謙卑
[00:14:18.780 --> 00:14:20.780]  靠著一個心存謙卑的心
[00:14:20.780 --> 00:14:22.780]  你就能夠重視他人
[00:14:22.780 --> 00:14:27.780]  你就能夠看別人比自己強
[00:14:27.780 --> 00:14:30.780]  謙卑是什麼意思呢?
[00:14:30.780 --> 00:14:34.780]  謙卑就是對自己一個正確的評估
[00:14:34.780 --> 00:14:36.780]  正確的自我判斷
[00:14:36.780 --> 00:14:40.780]  認識到自己在神面前是多麼渺小
[00:14:40.780 --> 00:14:43.780]  是多麼不配和不完全
[00:14:43.780 --> 00:14:45.780]  但上帝都願意接納自己
[00:14:45.780 --> 00:14:50.780]  從而將這份謙卑放在其他人的關係當中
[00:14:50.780 --> 00:14:52.780]  我們都知道我們是很卑微的
[00:14:52.780 --> 00:14:55.780]  我們是不完全的
[00:14:55.780 --> 00:14:59.780]  我亦都引用一位南非的牧師作家
[00:14:59.780 --> 00:15:01.780]  叫做慕安德烈
[00:15:01.780 --> 00:15:03.780]  他對謙卑的定義是什麼呢?
[00:15:03.780 --> 00:15:05.780]  他是一位作家
[00:15:05.780 --> 00:15:08.780]  所以說話比較深一點
[00:15:08.780 --> 00:15:10.780]  大家可以慢慢聽
[00:15:10.780 --> 00:15:16.780]  他說謙卑就是在內心裡完全的安靜
[00:15:16.780 --> 00:15:22.780]  沒有煩惱、急躁、發怒、傷心或失望
[00:15:22.780 --> 00:15:26.780]  他不期望別人特別為自己做些什麼
[00:15:26.780 --> 00:15:30.780]  亦都不會因為別人沒有為自己做些什麼而覺得奇怪
[00:15:30.780 --> 00:15:34.780]  他不會怨恨、不報復
[00:15:34.780 --> 00:15:36.780]  亦都沒有人稱讚自己的時候
[00:15:36.780 --> 00:15:38.780]  或者受到責備、藐視
[00:15:38.780 --> 00:15:42.780]  但他心裡仍然存有平安
[00:15:42.780 --> 00:15:48.780]  謙卑就是在主的裡面一個蒙福的家
[00:15:48.780 --> 00:15:51.780]  當他一進去,閉上門
[00:15:51.780 --> 00:15:54.780]  在一個隱密處跪在天父面前
[00:15:54.780 --> 00:15:58.780]  上下四周有煩惱的時候
[00:15:58.780 --> 00:16:00.780]  他仍然有平安
[00:16:00.780 --> 00:16:04.780]  他浮在一個平靜的深海上
[00:16:04.780 --> 00:16:07.780]  意境好像很虛無
[00:16:07.780 --> 00:16:09.780]  但不知道大家能否收到
[00:16:09.780 --> 00:16:10.780]  起碼我收到的是
[00:16:10.780 --> 00:16:13.780]  謙卑其實是一份平安
[00:16:13.780 --> 00:16:16.780]  你不會強求或執著別人怎樣對你
[00:16:16.780 --> 00:16:21.780]  亦都在面對著很多問題周圍環繞著的時候
[00:16:21.780 --> 00:16:24.780]  他仍然心裡保持著平靜安穩
[00:16:24.780 --> 00:16:27.780]  因為他在上帝裡面有一份最大的平安
[00:16:27.780 --> 00:16:30.780]  以致他能夠不會急躁、不會煩惱
[00:16:30.780 --> 00:16:32.780]  不會傷心、不會失望
