
[00:00:00.000 --> 00:00:02.760]  弟兄姊妹平安 早上好
[00:02:40.560 --> 00:02:43.440]  好像我忘記了到底是十多年前了
[00:02:43.440 --> 00:02:46.640]  那麼就我不知道怎麼處理了
[00:02:46.640 --> 00:02:49.880]  那麼有沒有打包回家呢我不知道
[00:02:49.880 --> 00:02:53.200]  但是呢有一個事實是什麼呢
[00:02:53.200 --> 00:02:55.640]  在住了幾年之後呢
[00:02:55.640 --> 00:03:01.040]  我們竟然能夠喫完
[00:03:01.040 --> 00:03:05.080]  原來這生活是一種習慣啊
[00:03:05.080 --> 00:03:07.840]  然後呢有一次呢我帶一個短宣隊呢
[00:03:07.840 --> 00:03:10.560]  去這個越南短宣
[00:03:10.560 --> 00:03:13.400]  又回去東南亞了
[00:03:13.400 --> 00:03:15.120]  回去那個環境很熟悉了
[00:03:15.120 --> 00:03:17.720]  去到那個喫東西的地方呢
[00:03:17.720 --> 00:03:19.000]  我們第一晚就到了
[00:03:19.000 --> 00:03:22.240]  那麼當地的一個在那裏的宣教士呢
[00:03:22.240 --> 00:03:23.400]  也是新加坡人
[00:03:23.400 --> 00:03:26.520]  就接待我們這一班八個弟兄姐妹
[00:03:26.520 --> 00:03:28.920]  然後就帶我們去一個比較簡單的地方
[00:03:28.920 --> 00:03:30.560]  去喫晚餐
[00:03:30.560 --> 00:03:31.840]  喫晚餐的時候呢
[00:03:31.840 --> 00:03:34.320]  他們這些香港來的弟兄姐妹要喫什麼呀
[00:03:34.320 --> 00:03:35.920]  大家看了餐牌
[00:03:35.920 --> 00:03:37.160]  然後就點點點點點
[00:03:37.160 --> 00:03:38.760]  點了之後他的反應是
[00:03:38.760 --> 00:03:40.520]  你們肯定嗎
[00:03:40.520 --> 00:03:43.560]  爲什麼你們八個人點了十四樣東西
[00:03:43.560 --> 00:03:44.880]  因爲對香港人來說
[00:03:44.880 --> 00:03:48.080]  只是一碗的河粉是不夠的
[00:03:48.080 --> 00:03:50.480]  我們還要叫多一碟菜
[00:03:50.480 --> 00:03:51.760]  一碟什麼的
[00:03:51.760 --> 00:03:53.240]  然後加起來
[00:03:53.240 --> 00:03:55.360]  就自己一碗的河粉
[00:03:55.360 --> 00:03:56.960]  然後再加其他的東西
[00:03:56.960 --> 00:03:58.200]  就加起來十四了
[00:03:58.200 --> 00:03:59.760]  那位宣教士呢
[00:03:59.760 --> 00:04:01.760]  就不斷地問了我們三次
[00:04:01.760 --> 00:04:02.760]  你們肯定嗎
[00:04:02.760 --> 00:04:03.880]  肯定我真的去叫了
[00:04:03.880 --> 00:04:05.520]  你們肯定嗎
[00:04:05.520 --> 00:04:07.160]  你們只有八個人啊
[00:04:07.160 --> 00:04:09.440]  結果香港的團隊呢說
[00:04:09.440 --> 00:04:10.680]  我們非常肯定
[00:04:10.680 --> 00:04:13.000]  非常肯定
[00:04:13.000 --> 00:04:14.360]  然後我就回想起
[00:04:14.360 --> 00:04:15.960]  原來以前對呀
[00:04:15.960 --> 00:04:18.680]  我們在我們自己的地方的時候就是
[00:04:18.680 --> 00:04:20.360]  每個人一碗河粉
[00:04:20.360 --> 00:04:21.880]  就是一餐了
[00:04:21.880 --> 00:04:23.200]  也習慣
[00:04:23.200 --> 00:04:24.440]  然後我就反省
[00:04:24.440 --> 00:04:26.480]  過去十幾年
[00:04:26.480 --> 00:04:28.960]  真的是越喫越多啊
[00:04:28.960 --> 00:04:31.040]  越喫越多是一種習慣
[00:04:31.040 --> 00:04:33.160]  是一種習慣
[00:04:33.160 --> 00:04:34.760]  我們
[00:04:34.760 --> 00:04:35.640]  在喫方面
[00:04:35.640 --> 00:04:37.280]  在穿方面
[00:04:37.280 --> 00:04:38.160]  在住方面
[00:04:38.160 --> 00:04:41.120]  到底我們需要怎麼樣的生活
[00:04:41.120 --> 00:04:42.800]  一次我們如果沒有反省的話
[00:04:42.800 --> 00:04:45.880]  我們自己是添加了自己很多的憂慮
[00:04:45.880 --> 00:04:47.280]  總是覺得不夠
[00:04:47.280 --> 00:04:48.040]  對嗎
[00:04:48.040 --> 00:04:49.920]  總是覺得不夠
[00:04:49.920 --> 00:04:51.320]  所以今天呢
[00:04:51.320 --> 00:04:53.360]  就想跟大家分享這個例子
[00:04:53.360 --> 00:04:56.000]  前兩天呢我在太古廣場
[00:04:56.000 --> 00:04:57.520]  來教會的時候
[00:04:57.520 --> 00:05:00.280]  我看到了一幅景象令我也
[00:05:00.280 --> 00:05:01.200]  留意到了
[00:05:01.200 --> 00:05:04.320]  我看到一箇中年男士
[00:05:04.320 --> 00:05:05.120]  他呢
[00:05:05.120 --> 00:05:07.320]  手緊緊地握着
[00:05:07.320 --> 00:05:09.160]  他的媽媽
[00:05:09.160 --> 00:05:11.640]  跟他一起走
[00:05:11.640 --> 00:05:14.640]  他媽媽呢我看要有八十歲或以上了
[00:05:14.640 --> 00:05:16.080]  但是那中年男士呢
[00:05:16.080 --> 00:05:18.520]  他是握着他的手緊緊握着的
[00:05:18.520 --> 00:05:21.360]  我從他們的後面看他們的背影呢
[00:05:21.360 --> 00:05:23.240]  我覺得非常的感動
[00:05:23.240 --> 00:05:25.760]  一個五十多歲的中年男士
[00:05:25.760 --> 00:05:26.880]  這樣的握着
[00:05:26.880 --> 00:05:28.440]  他自己的老母親
[00:05:28.440 --> 00:05:29.720]  這樣的走路
[00:05:29.720 --> 00:05:31.560]  然後跟着他的步伐
[00:05:31.560 --> 00:05:33.000]  慢慢地陪他走
[00:05:33.000 --> 00:05:34.640]  那我想到
[00:05:34.640 --> 00:05:35.840]  人生
[00:05:35.840 --> 00:05:37.400]  其實走到來
[00:05:37.400 --> 00:05:38.840]  是一種關係
[00:05:38.840 --> 00:05:39.880]  是一種
[00:05:39.880 --> 00:05:41.880]  很簡單的回去
[00:05:41.880 --> 00:05:45.320]  自己生命中最重要的人走一生
[00:05:45.320 --> 00:05:46.240]  過去
[00:05:46.240 --> 00:05:48.400]  我們有很多很多我們想要得到的
[00:05:48.400 --> 00:05:49.480]  或者得不到的
[00:05:49.480 --> 00:05:50.880]  或者失去的
[00:05:50.880 --> 00:05:51.680]  但是
[00:05:51.680 --> 00:05:53.800]  走到人生的最後
[00:05:53.800 --> 00:05:54.800]  一個
[00:05:54.800 --> 00:05:56.440]  兒子可以跟一個媽媽
[00:05:56.440 --> 00:05:58.440]  這樣的手牽手緊緊地握着的
[00:05:58.440 --> 00:06:00.400]  我特別把焦點放在他們的
[00:06:00.400 --> 00:06:01.400]  那兩隻手
[00:06:01.400 --> 00:06:02.880]  是緊緊地握着的
[00:06:02.880 --> 00:06:05.040]  好像兒子很生怕母親
[00:06:05.040 --> 00:06:05.960]  會跌倒
[00:06:05.960 --> 00:06:07.320]  或怎麼樣的
[00:06:07.320 --> 00:06:10.160]  那種的關愛我是感受到
[00:06:10.160 --> 00:06:13.720]  那麼讓我們一起來做個禱告
[00:06:13.720 --> 00:06:15.000]  天父我們來到你面前
[00:06:15.000 --> 00:06:16.480]  我們懇求你
[00:06:16.480 --> 00:06:18.920]  讓我們來思想
[00:06:18.920 --> 00:06:20.120]  我們的生活的時候
[00:06:20.120 --> 00:06:24.560]  我們回到基督教的價值觀
[00:06:24.560 --> 00:06:27.880]  我們知道我們生長在香港這個社會
[00:06:27.880 --> 00:06:30.080]  有很多的信息告訴我們
[00:06:30.080 --> 00:06:32.600]  我們很多東西都不夠
[00:06:32.600 --> 00:06:33.560]  神啊我們祈求你
[00:06:33.560 --> 00:06:36.480]  讓我們真的是回到真理的時候
[00:06:36.480 --> 00:06:38.600]  我們看見我們的足夠
[00:06:38.600 --> 00:06:40.720]  我們就不會把焦點
[00:06:40.720 --> 00:06:43.320]  再放在那些我們不斷地追逐
[00:06:43.320 --> 00:06:46.400]  而得不到滿足的事情上面
[00:06:46.400 --> 00:06:49.040]  神啊我們是你的兒女
[00:06:49.040 --> 00:06:50.760]  我們需要回到你的真理
[00:06:50.760 --> 00:06:52.080]  請你幫助我們
[00:06:52.080 --> 00:06:53.520]  奉主耶穌的名禱告
[00:06:53.520 --> 00:06:54.240]  阿們
[00:06:54.240 --> 00:06:56.840]  我今天講到的大綱大概是這樣子的
[00:06:56.840 --> 00:06:58.720]  我會簡單地來講
[00:06:58.720 --> 00:07:01.360]  這個簡單生活到底是什麼
[00:07:01.360 --> 00:07:03.280]  是不是合乎聖經呢
[00:07:03.280 --> 00:07:05.280]  第二部分我會探討
[00:07:05.280 --> 00:07:07.840]  我們在這方面有什麼值得留意的
[00:07:07.840 --> 00:07:09.200]  或者改善的
[00:07:09.200 --> 00:07:10.560]  有什麼有那麼重要嗎
[00:07:10.560 --> 00:07:11.880]  這個簡單生活
[00:07:11.880 --> 00:07:13.800]  第三方面我就想說
[00:07:13.800 --> 00:07:14.720]  聖經呢
[00:07:14.720 --> 00:07:17.200]  它會爲我們提供怎麼樣的一個出路
[00:07:17.200 --> 00:07:19.440]  好我們先看簡單生活
[00:07:19.440 --> 00:07:21.360]  首先呢請你留意
[00:07:21.360 --> 00:07:22.240]  簡單
[00:07:22.240 --> 00:07:25.960]  生活簡單不代表生活容易
[00:07:25.960 --> 00:07:28.720]  我這樣講的是一個simple life
[00:07:28.720 --> 00:07:31.840]  不是一個easy life
[00:07:31.840 --> 00:07:34.320]  simple life doesn't mean that is easy
[00:07:34.320 --> 00:07:35.160]  對嗎
[00:07:35.160 --> 00:07:37.520]  所以簡單生活不是說生活容易
[00:07:37.520 --> 00:07:39.560]  生活其實不容易
[00:07:39.560 --> 00:07:40.400]  對嗎
[00:07:40.400 --> 00:07:42.200]  生活不容易的原因是因爲
[00:07:42.200 --> 00:07:43.760]  人犯了罪
[00:07:43.760 --> 00:07:46.400]  我這段經文大家很熟悉的
[00:07:46.400 --> 00:07:47.520]  不詳細讀了
[00:07:47.520 --> 00:07:49.640]  創世紀第三章的時候呢
[00:07:49.640 --> 00:07:53.160]  當人違背了上帝的命令之後呢
[00:07:53.160 --> 00:07:55.320]  帝不再跟他那麼合作了
[00:07:55.320 --> 00:07:56.880]  因爲已經破壞了
[00:07:56.880 --> 00:07:57.680]  所以呢
[00:07:57.680 --> 00:08:00.000]  我們就進入一種狀況
[00:08:00.000 --> 00:08:02.880]  我們失去了最好的智慧來管理
[00:08:02.880 --> 00:08:05.080]  慢慢慢慢的我們的自私貪婪
[00:08:05.080 --> 00:08:06.520]  使到我們的資源呢
[00:08:06.520 --> 00:08:08.240]  變成去搶奪的
[00:08:08.240 --> 00:08:10.000]  變成我們就算搶得到
[00:08:10.000 --> 00:08:11.840]  心中也是有很多的焦慮
[00:08:11.840 --> 00:08:13.480]  不是那種屬於那種
[00:08:13.480 --> 00:08:17.040]  很舒適很自在的這種生活
[00:08:17.040 --> 00:08:17.840]  所以呢
[00:08:17.840 --> 00:08:20.360]  人就活在一種的焦慮當中
[00:08:20.360 --> 00:08:26.120]  因爲全部都被納入整個罪惡的結果裏面
[00:08:26.120 --> 00:08:28.840]  所以生活變得很不容易
[00:08:28.840 --> 00:08:30.440]  那是真實的
[00:08:30.440 --> 00:08:35.080]  簡單生活呢也不是懶惰不上進的生活
[00:08:35.080 --> 00:08:37.560]  因爲懶惰不上進的生活呢
[00:08:37.560 --> 00:08:39.800]  也不是上帝的旨意
[00:08:39.800 --> 00:08:42.680]  上帝要我們呢活出他的形象
[00:08:42.680 --> 00:08:45.880]  上帝賜給我們每個人很多的恩賜
[00:08:45.880 --> 00:08:46.560]  對嗎
[00:08:46.560 --> 00:08:48.640]  有些人計算很厲害
[00:08:48.640 --> 00:08:50.440]  有些人建築很厲害
[00:08:50.440 --> 00:08:52.000]  有時候我在Facebook
[00:08:52.000 --> 00:08:57.960]  看到一些外國在設計新的一些的機械
[00:08:57.960 --> 00:08:59.680]  或者一些新的工程
[00:08:59.680 --> 00:09:01.400]  他們用的新的技術
[00:09:01.400 --> 00:09:02.640]  怎麼樣搭橋啊
[00:09:02.640 --> 00:09:05.840]  怎麼樣把一些的機械人啊
[00:09:05.840 --> 00:09:07.640]  運作來搬運啊
[00:09:07.640 --> 00:09:08.880]  我是很驚歎
[00:09:08.880 --> 00:09:10.440]  上帝賜給人啊
[00:09:10.440 --> 00:09:14.320]  那種很奇妙很奇妙的創造力
[00:09:14.320 --> 00:09:15.680]  想象力
[00:09:15.680 --> 00:09:17.800]  還有那種計算的精確性
[00:09:17.800 --> 00:09:20.320]  這些都是上帝給予我們我們要用的
[00:09:20.320 --> 00:09:21.200]  我們用呢
[00:09:21.200 --> 00:09:23.320]  我們用在正當的途徑方面呢
[00:09:23.320 --> 00:09:25.560]  我們就彰顯他的榮耀
[00:09:25.560 --> 00:09:29.040]  所以生活是不容易
[00:09:29.040 --> 00:09:31.080]  但是生活呢有上帝的恩典
[00:09:31.080 --> 00:09:34.800]  生活也不是簡單生活也不是懶惰不上進的
[00:09:34.800 --> 00:09:38.640]  我們聖經裏面教導我們呢要努力的工作
[00:09:38.640 --> 00:09:41.600]  以致我們可以照顧到我們自己的家人
[00:09:41.600 --> 00:09:43.200]  這也是聖經的教導
[00:09:43.200 --> 00:09:46.120]  所以一個盡責任的基督徒
[00:09:46.120 --> 00:09:48.800]  他是負責任他是上進的
[00:09:48.800 --> 00:09:51.880]  那麼另外呢簡單生活呢
[00:09:51.880 --> 00:09:53.040]  他是什麼呢
[00:09:53.040 --> 00:09:59.520]  他是相信生活不只是關於物質的滿足
[00:09:59.520 --> 00:10:03.400]  他呢有生命更重要的人際關係
[00:10:03.400 --> 00:10:04.880]  品格發展
[00:10:04.880 --> 00:10:07.600]  心靈塑造這幾方面
[00:10:07.600 --> 00:10:10.920]  那麼人際關係大家都知道很重要
[00:10:10.920 --> 00:10:14.480]  當我們太過注重物質生活的時候呢
[00:10:14.480 --> 00:10:16.080]  過分的注重的時候呢
[00:10:16.080 --> 00:10:18.080]  往往犧牲的是什麼呢
[00:10:18.080 --> 00:10:21.640]  跟身邊的人的關係
[00:10:21.640 --> 00:10:24.400]  連我自己我都發現會這樣子
[00:10:24.400 --> 00:10:26.160]  當我太忙的時候呢
[00:10:26.160 --> 00:10:29.600]  我發現最近我媽媽打過來的電話呢
[00:10:29.600 --> 00:10:32.040]  我竟然沒有辦法接
[00:10:32.040 --> 00:10:35.120]  我接了我沒有辦法談多幾句
[00:10:35.120 --> 00:10:38.360]  我還要跟她說我星期一打給你
[00:10:38.360 --> 00:10:41.400]  因爲星期一是我的例假
[00:10:41.400 --> 00:10:44.120]  我要等到星期一我才能夠怎麼樣呢
[00:10:44.120 --> 00:10:47.640]  好好的坐在那裏跟她談
[00:10:47.640 --> 00:10:49.760]  好好的談
[00:10:49.760 --> 00:10:51.720]  我發現如果我不小心
[00:10:51.720 --> 00:10:54.040]  就算是在教會服侍的人
[00:10:54.040 --> 00:10:55.720]  都會這個樣子
[00:10:55.720 --> 00:10:58.240]  我們一忙起來就很容易怎麼樣呢
[00:10:58.240 --> 00:11:00.640]  忽略了重要的人際關係
[00:11:00.640 --> 00:11:01.880]  這是一方面
[00:11:01.880 --> 00:11:02.920]  另一方面是什麼呢
[00:11:02.920 --> 00:11:04.400]  品格的發展
[00:11:04.400 --> 00:11:06.520]  太過注重物質你就會怎麼樣呢
[00:11:06.520 --> 00:11:08.480]  犧牲了你一些的誠信
[00:11:08.480 --> 00:11:09.200]  對嗎
[00:11:09.200 --> 00:11:11.640]  品格的發展就受到了威脅
[00:11:11.640 --> 00:11:12.600]  第三方面是什麼呢
[00:11:12.600 --> 00:11:14.080]  當然是心靈的塑造
[00:11:14.080 --> 00:11:15.320]  靈性的塑造
[00:11:15.320 --> 00:11:16.720]  對基督徒來說呢
[00:11:16.720 --> 00:11:19.320]  那一個是跟神的關係
[00:11:19.320 --> 00:11:21.480]  人如果錯失了跟神的關係
[00:11:21.480 --> 00:11:22.800]  正確的建立呢
[00:11:22.800 --> 00:11:26.680]  是錯失了很多很多的東西
[00:11:26.680 --> 00:11:27.680]  好
[00:11:27.680 --> 00:11:29.400]  是不是合乎聖經呢
[00:11:29.400 --> 00:11:31.280]  的確是合乎聖經的
[00:11:31.280 --> 00:11:32.840]  我們看看
[00:11:32.840 --> 00:11:34.720]  耶穌他本身
[00:11:34.720 --> 00:11:35.720]  有一個人呢
[00:11:35.720 --> 00:11:38.280]  他來到耶穌的面前他說
[00:11:38.280 --> 00:11:39.280]  耶穌啊
[00:11:39.280 --> 00:11:41.120]  我要跟從你
[00:11:41.120 --> 00:11:43.040]  無論你去到哪裏
[00:11:43.040 --> 00:11:45.240]  我都要跟從你
[00:11:45.240 --> 00:11:46.840]  耶穌怎麼回答他呢
[00:11:46.840 --> 00:11:49.560]  好啊你快點報名吧
[00:11:49.560 --> 00:11:50.120]  是嗎
[00:11:50.120 --> 00:11:50.800]  不是
[00:11:50.800 --> 00:11:52.120]  耶穌說什麼呢
[00:11:52.120 --> 00:11:53.080]  耶穌說
[00:11:53.080 --> 00:11:54.720]  湖裏有洞
[00:11:54.720 --> 00:11:56.520]  天空的飛鳥呢
[00:11:56.520 --> 00:11:57.800]  有窩
[00:11:57.800 --> 00:11:59.440]  只是仁子就講他自己
[00:11:59.440 --> 00:12:00.760]  講耶穌
[00:12:00.760 --> 00:12:03.560]  他沒有枕頭的地方
[00:12:03.560 --> 00:12:05.640]  耶穌他在講什麼呢
[00:12:05.640 --> 00:12:10.320]  他在描述一個他當時候的生活狀況
[00:12:10.320 --> 00:12:12.240]  他要到處去傳道
[00:12:12.240 --> 00:12:16.720]  他不知道哪裏的人會拒絕他嗎
[00:12:16.720 --> 00:12:19.520]  會接納他嗎
[00:12:19.520 --> 00:12:20.640]  他要表示一種
[00:12:20.640 --> 00:12:23.280]  如果你要跟從我有這樣的可能性
[00:12:23.280 --> 00:12:27.440]  給那個想要跟從他的這個人知道
[00:12:27.440 --> 00:12:28.880]  他讓他計算他的代價
[00:12:28.880 --> 00:12:30.120]  你真的要跟從我嗎
[00:12:30.120 --> 00:12:31.280]  但是同時呢
[00:12:31.280 --> 00:12:33.960]  他也在形容他自己的生活
[00:12:33.960 --> 00:12:37.760]  不是停留在堆積他自己的物質
[00:12:37.760 --> 00:12:42.360]  而是在一種生活是很容易到處去的
[00:12:42.360 --> 00:12:44.280]  他就是沒有枕頭的地方
[00:12:44.280 --> 00:12:46.440]  是很簡單的
[00:12:46.440 --> 00:12:49.120]  那耶穌之後怎麼樣奔赴他的門徒
[00:12:49.120 --> 00:12:51.600]  當他要拆開門徒出去的時候
[00:12:51.600 --> 00:12:53.440]  記不記得這段經文
[00:12:53.440 --> 00:12:55.560]  耶穌他拆開12個門徒出去的時候
[00:12:55.560 --> 00:12:57.200]  他吩咐他們說什麼呢
[00:12:57.200 --> 00:13:02.280]  你們腰帶裏面不要帶金銀銅錢
[00:13:02.280 --> 00:13:05.120]  行路的時候不要帶口袋
[00:13:05.120 --> 00:13:07.240]  不要帶兩件掛子
[00:13:07.240 --> 00:13:09.720]  也不要帶鞋和柺杖
[00:13:09.720 --> 00:13:12.840]  因爲工人得飲食是應當的
[00:13:12.840 --> 00:13:14.600]  這裏是講到什麼呢
[00:13:14.600 --> 00:13:18.400]  講到不要依靠自己的所有
[00:13:18.400 --> 00:13:20.440]  不要加添
[00:13:20.440 --> 00:13:23.040]  如果你上次有聽我講過
[00:13:23.040 --> 00:13:24.800]  就發現這段經文
[00:13:24.800 --> 00:13:27.080]  他其實比較不同的福音書
[00:13:27.080 --> 00:13:28.640]  還有看原文的時候
[00:13:28.640 --> 00:13:30.000]  耶穌是叫他們
[00:13:30.000 --> 00:13:32.000]  你們有的有什麼的就走了
[00:13:32.000 --> 00:13:34.200]  不要再加添這些東西
[00:13:34.200 --> 00:13:37.840]  就是說不要再依靠你要準備的很充足
[00:13:37.840 --> 00:13:40.800]  已經計算的很充足了纔出去
[00:13:40.800 --> 00:13:43.000]  是出去的時候就這樣的出去
[00:13:43.000 --> 00:13:45.280]  但是是依靠上帝的
[00:13:45.280 --> 00:13:47.160]  在這裏也反映出了
[00:13:47.160 --> 00:13:52.320]  他期待門徒的生活也是比較簡樸的
[00:13:52.320 --> 00:13:55.640]  第三方面就是當門徒真的去實踐的時候
[00:13:55.640 --> 00:13:57.520]  他們真的是這樣到處去的
[00:13:57.520 --> 00:13:59.600]  就像他們的主耶穌一樣
[00:13:59.600 --> 00:14:01.640]  記得在《死路行傳》
[00:14:01.640 --> 00:14:03.960]  當門徒到處去傳揚福音的時候
[00:14:03.960 --> 00:14:06.480]  有一次他們來到了一個地方
[00:14:06.480 --> 00:14:07.880]  那裏有一個人
[00:14:07.880 --> 00:14:10.280]  他生來就是什麼樣
[00:14:10.280 --> 00:14:11.480]  瘸腿的
[00:14:11.480 --> 00:14:13.440]  天天被人家抬到那邊去
[00:14:13.440 --> 00:14:16.040]  然後放在聖殿的一個門口
[00:14:16.040 --> 00:14:18.560]  那個門口叫做美門
[00:14:18.560 --> 00:14:22.840]  要求進入殿的人來糾寄他
[00:14:22.840 --> 00:14:24.720]  彼得怎麼跟他說呢
[00:14:24.720 --> 00:14:27.360]  "可不可以給我一點錢啊"
[00:14:27.360 --> 00:14:28.320]  彼得說
[00:14:28.320 --> 00:14:30.120]  "金和銀我沒有"
[00:14:30.120 --> 00:14:32.840]  "只是我把我所有的都給你"
[00:14:32.840 --> 00:14:35.800]  "我是奉納撒倫耶穌基督的名"
[00:14:35.800 --> 00:14:37.560]  "叫你起來行走"
[00:14:37.560 --> 00:14:39.840]  結果這個人就得了醫治
[00:14:39.840 --> 00:14:42.280]  就是說彼得他也是跟耶穌一樣
[00:14:42.280 --> 00:14:45.320]  過着一個很簡樸的生活
[00:14:45.320 --> 00:14:47.480]  那麼我在這裏我在想
[00:14:47.480 --> 00:14:51.720]  我們現今的基督徒怎麼樣看這樣的教導呢
[00:14:51.720 --> 00:14:56.640]  上帝不是要我們什麼都沒有
[00:14:56.640 --> 00:15:00.400]  上帝是要我們知道我們要有一種心態
[00:15:00.400 --> 00:15:03.880]  是可以過得簡樸
[00:15:03.880 --> 00:15:05.680]  有些人
[00:15:05.680 --> 00:15:08.360]  上帝已經公益了他很多
[00:15:08.360 --> 00:15:10.320]  但是來到一個地步呢
[00:15:10.320 --> 00:15:12.880]  他不能夠過得簡樸了
[00:15:12.880 --> 00:15:14.560]  你有沒有發現
[00:15:14.560 --> 00:15:16.160]  你要他簡樸下來呢
[00:15:16.160 --> 00:15:18.160]  他有萬分的不願意
[00:15:18.160 --> 00:15:19.880]  這就成了問題
[00:15:19.880 --> 00:15:22.080]  上帝供應我們財富
[00:15:22.080 --> 00:15:23.760]  沒有問題
[00:15:23.760 --> 00:15:26.160]  但是如果我們有財富之後呢
[00:15:26.160 --> 00:15:29.160]  不能夠過簡樸的生活呢
[00:15:29.160 --> 00:15:31.160]  那就成了問題
[00:15:31.160 --> 00:15:33.240]  那上帝供應我們的財富呢
[00:15:33.240 --> 00:15:36.320]  就變成了捆綁我們的東西了
[00:15:36.320 --> 00:15:38.680]  當我們的心態不對的時候
[00:15:38.680 --> 00:15:40.000]  擁有財富的人
[00:15:40.000 --> 00:15:43.440]  又能夠選擇過得豐盛
[00:15:43.440 --> 00:15:45.520]  又能夠選擇過得卑賤
[00:15:45.520 --> 00:15:47.240]  這就是真的自由
[00:15:47.240 --> 00:15:48.800]  當有需要的時候
[00:15:48.800 --> 00:15:51.600]  他是知道他是可以給出去的
[00:15:51.600 --> 00:15:53.600]  我不記得你聽過這個見證嗎
[00:15:53.600 --> 00:15:55.480]  我們教會在幾年前
[00:15:55.480 --> 00:15:59.080]  開始了國內的留守兒童施工的時候
[00:15:59.080 --> 00:16:02.160]  我們去考察的時候發現一件事情
[00:16:02.160 --> 00:16:05.200]  有一個愛竹的姐妹在河南的
[00:16:05.200 --> 00:16:07.080]  她真的是能夠豐足
[00:16:07.080 --> 00:16:12.200]  又能夠很順服地把她有的都給上帝
[00:16:12.200 --> 00:16:14.480]  她是一個農村的婦女
[00:16:14.480 --> 00:16:15.640]  那農村的婦女呢
[00:16:15.640 --> 00:16:17.160]  由於她們的地太小了
[00:16:17.160 --> 00:16:18.320]  而且天氣不好
[00:16:18.320 --> 00:16:21.280]  很難靠着農作物來耕種
