
[00:00:00.000 --> 00:00:11.000]  很開心教會在報道會中有四十多位朋友認識主耶穌
[00:18:24.000 --> 00:18:25.000]  你又信任我
[00:18:25.000 --> 00:18:27.000]  你看到我有美好的地方
[00:18:27.000 --> 00:18:29.000]  你又學校我的地方
[00:18:29.000 --> 00:18:32.000]  我們因此一起激發愛心
[00:18:32.000 --> 00:18:35.000]  激發善行
[00:18:35.000 --> 00:18:41.000]  這些關心是激發更多的美善
[00:18:41.000 --> 00:18:43.000]  要這樣說
[00:18:43.000 --> 00:18:48.000]  街外的人對我們的冷言冷語
[00:18:48.000 --> 00:18:50.000]  對我們的冷落
[00:18:50.000 --> 00:18:53.000]  對我們的敵意
[00:18:53.000 --> 00:18:54.000]  無相干
[00:18:54.000 --> 00:18:56.000]  這個不會放棄
[00:18:56.000 --> 00:19:00.000]  不會減少我們彼此的愛
[00:19:00.000 --> 00:19:02.000]  減少我們的友誼
[00:19:02.000 --> 00:19:05.000]  減少我們的信任
[00:19:05.000 --> 00:19:10.000]  減少我們的盼望
[00:19:10.000 --> 00:19:12.000]  廿五節
[00:19:12.000 --> 00:19:15.000]  你們不可停止聚會
[00:19:15.000 --> 00:19:18.000]  好象那些停止慣了的人
[00:19:18.000 --> 00:19:20.000]  賭耀
[00:19:20.000 --> 00:19:22.000]  彼此的勸勉
[00:19:22.000 --> 00:19:24.000]  既知道那日子臨近
[00:19:24.000 --> 00:19:26.000]  就更當如此
[00:19:26.000 --> 00:19:28.000]  廿五節進一步是說
[00:19:28.000 --> 00:19:30.000]  五十四節所說的話
[00:19:30.000 --> 00:19:32.000]  說來到神的面前
[00:19:32.000 --> 00:19:34.000]  具體的行動是甚麼
[00:19:34.000 --> 00:19:36.000]  所以廿五節就作出對比
[00:19:36.000 --> 00:19:38.000]  說出壞的習慣是甚麼
[00:19:38.000 --> 00:19:41.000]  好的習慣是甚麼
[00:19:41.000 --> 00:19:42.000]  壞的習慣就是
[00:19:42.000 --> 00:19:44.000]  不可停止聚會
[00:19:44.000 --> 00:19:47.000]  壞習慣不要有
[00:19:47.000 --> 00:19:48.000]  賭耀甚麼
[00:19:48.000 --> 00:19:51.000]  賭耀彼此的勸勉
[00:19:51.000 --> 00:19:53.000]  有些基督徒
[00:19:53.000 --> 00:19:57.000]  因為他們已經習慣不回教會
[00:19:57.000 --> 00:20:00.000]  為甚麼他們習慣不回教會
[00:20:00.000 --> 00:20:04.000]  因為覺得相信神的應許
[00:20:04.000 --> 00:20:07.000]  所謂等到的應許
[00:20:07.000 --> 00:20:09.000]  付出的代價
[00:20:09.000 --> 00:20:11.000]  付出的時間
[00:20:11.000 --> 00:20:13.000]  精力
[00:20:13.000 --> 00:20:17.000]  是多過有可能得到的
[00:20:17.000 --> 00:20:20.000]  不如自己靠自己
[00:20:20.000 --> 00:20:23.000]  相信自己就可以了
[00:20:23.000 --> 00:20:26.000]  另有些人也不能忍受
[00:20:26.000 --> 00:20:31.000]  相信耶穌帶來的屈辱
[00:20:31.000 --> 00:20:36.000]  覺得耶穌會帶來屈辱
[00:20:36.000 --> 00:20:39.000]  羞恥
[00:20:39.000 --> 00:20:41.000]  希伯來書的作者
[00:20:41.000 --> 00:20:42.000]  說到教會當中
[00:20:42.000 --> 00:20:48.000]  有一些人停止聚會的狀況
[00:20:48.000 --> 00:20:52.000]  這是否我們都在見證的狀況
[00:20:52.000 --> 00:20:53.000]  在這十年間
[00:20:53.000 --> 00:20:57.000]  香港的教會當中的崇拜人數
[00:20:57.000 --> 00:21:01.000]  是急劇的下滑
[00:21:01.000 --> 00:21:03.000]  有移民的問題
[00:21:03.000 --> 00:21:06.000]  有COVID的問題
[00:21:06.000 --> 00:21:10.000]  亦有人習慣了
[00:21:10.000 --> 00:21:13.000]  有一段時間沒有去崇拜的人
[00:21:13.000 --> 00:21:14.000]  就會說
[00:21:14.000 --> 00:21:15.000]  我不回教會
[00:21:15.000 --> 00:21:17.000]  我也是基督徒
