
[00:00:00.000 --> 00:00:02.480]  再一次向各位弟兄姊妹們問安
[00:06:13.900 --> 00:06:18.100]  這是耶和華給你們吃的食物
[00:06:18.100 --> 00:06:22.900]  今天我們只是看十六章的二至四節和九至十五節
[00:06:22.900 --> 00:06:26.100]  在聖經的時候我們打開第一節
[00:06:26.100 --> 00:06:27.700]  第一節告訴我們
[00:06:27.900 --> 00:06:32.500]  以色列人這一刻是剛剛出了埃及的第二個月
[00:06:32.500 --> 00:06:35.500]  零十五日,兩個半月
[00:06:35.500 --> 00:06:39.500]  當然教主學耶和華
[00:06:39.500 --> 00:06:41.500]  可能在小時候也聽過
[00:06:41.500 --> 00:06:44.500]  或者你們看聖經的時候也會看見
[00:06:44.500 --> 00:06:48.500]  他們剛剛經歷在埃及地
[00:06:48.500 --> 00:06:52.500]  上帝降下十災給埃及人
[00:06:52.500 --> 00:06:56.500]  令到法老不得不容養這群以色列人
[00:06:56.700 --> 00:06:58.900]  這群以色列人是埃及的奴隸
[00:06:58.900 --> 00:07:01.500]  可以說是埃及的財產
[00:07:01.500 --> 00:07:04.500]  法老容養他們是無條件地離開
[00:07:04.500 --> 00:07:06.500]  想不想趕走他們
[00:07:06.500 --> 00:07:08.500]  以色列人也經歷過
[00:07:08.500 --> 00:07:12.500]  他們向前走的時候前無去路
[00:07:12.500 --> 00:07:14.500]  面前就是紅海
[00:07:14.500 --> 00:07:17.500]  這個時候法老王越想越不服氣
[00:07:17.500 --> 00:07:22.500]  於是帶著兵馬去追這群以色列人
[00:07:22.500 --> 00:07:25.500]  前無去路,後有追兵
[00:07:25.700 --> 00:07:28.500]  以色列人也經歷到上帝讓紅海分開
[00:07:28.500 --> 00:07:31.500]  為他們開出一條出路
[00:07:31.500 --> 00:07:36.500]  他們過了對岸之後來到樞爾的曠野
[00:07:36.500 --> 00:07:38.500]  他們找不到水
[00:07:38.500 --> 00:07:41.500]  找到的水都是苦的
[00:07:41.500 --> 00:07:44.500]  於是在聖經的記載裡
[00:07:44.500 --> 00:07:46.500]  他們出到埃及是第一次發怨言
[00:07:46.500 --> 00:07:48.500]  於是耶和華就指示摩西
[00:07:48.500 --> 00:07:52.500]  將一棵樹放進水裡
[00:07:52.700 --> 00:07:56.500]  水就變甜了
[00:07:56.500 --> 00:07:58.500]  再之後他們向前走
[00:07:58.500 --> 00:08:00.500]  來到以南一個地方
[00:08:00.500 --> 00:08:04.500]  他們找到十二股泉水
[00:08:04.500 --> 00:08:07.500]  和七十棵棕櫚樹
[00:08:07.500 --> 00:08:11.500]  就在那裡安營了一段時間
[00:08:11.500 --> 00:08:16.500]  這個地方也是沙漠裡的綠洲
[00:08:16.500 --> 00:08:18.500]  他們再向前走的時候
[00:08:18.500 --> 00:08:20.500]  來到今天的經文記載的地方
[00:08:20.700 --> 00:08:23.500]  就是信的曠野
[00:08:23.500 --> 00:08:25.500]  他們再次發怨言
[00:08:25.500 --> 00:08:27.500]  因為沒有食物
[00:08:27.500 --> 00:08:29.500]  或者他們離開埃及所帶來的食物
[00:08:29.500 --> 00:08:34.500]  差不多兩個月十五天都吃光了
[00:08:34.500 --> 00:08:36.500]  早前我有機會看簡介
[00:08:36.500 --> 00:08:39.500]  講述我以前的大班馬世民先生
[00:08:39.500 --> 00:08:41.500]  他有一個自傳的簡介
[00:08:41.500 --> 00:08:45.500]  講述他退休後曾經橫越沙漠
[00:08:45.500 --> 00:08:47.500]  其中一句說話是
[00:08:47.500 --> 00:08:50.500]  其實人類賴以生存的需要
[00:08:50.700 --> 00:08:52.500]  其實很少
[00:08:52.500 --> 00:08:56.500]  我想他這句說話是說給我們城市人聽的
[00:08:56.500 --> 00:08:58.500]  雖然我們擁有很多
[00:08:58.500 --> 00:09:00.500]  但我們仍然沒有安全感
[00:09:00.500 --> 00:09:03.500]  不過在曠野在沙漠的居民
[00:09:03.500 --> 00:09:05.500]  或者這一班的以色列民
[00:09:05.500 --> 00:09:07.500]  最需要的是什麼
[00:09:07.500 --> 00:09:09.500]  水和食物
[00:09:09.500 --> 00:09:11.500]  維持他們的生命
[00:09:11.500 --> 00:09:13.500]  以及在曠野在沙漠的地方
[00:09:13.500 --> 00:09:16.500]  有可能被野獸侵襲
[00:09:16.500 --> 00:09:19.500]  以色列民剛剛離開以南這個地方
[00:09:19.700 --> 00:09:21.500]  有十二道泉水
[00:09:21.500 --> 00:09:23.500]  七十棵棕櫚樹
[00:09:23.500 --> 00:09:26.500]  離開一個有泉水供應的地方
[00:09:26.500 --> 00:09:28.500]  離開一個綠洲
[00:09:28.500 --> 00:09:30.500]  向前進發
[00:09:30.500 --> 00:09:36.500]  意味著他們再一次進入一個未知的境況
[00:09:36.500 --> 00:09:40.500]  開始另一段冒險的旅程
[00:09:40.500 --> 00:09:42.500]  在旅程裏面
[00:09:42.500 --> 00:09:45.500]  維持生命的水和食物不是隨手可得
[00:09:45.500 --> 00:09:48.500]  不是你打開雪櫃就有的
[00:09:48.700 --> 00:09:53.500]  這個正正是以色列民憂慮的地方
[00:09:53.500 --> 00:09:56.500]  這個踏出去的旅程
[00:09:56.500 --> 00:09:58.500]  也是他們所不知道的
[00:09:58.500 --> 00:10:03.500]  正正是建立對上帝信心的旅程
[00:10:03.500 --> 00:10:06.500]  以色列的擔憂
[00:10:06.500 --> 00:10:08.500]  加上眼前的困境
[00:10:08.500 --> 00:10:10.500]  全部都是石頭
[00:10:10.500 --> 00:10:12.500]  去哪裡有食物呢
[00:10:12.500 --> 00:10:15.500]  讓他們回想以往的境況
[00:10:15.700 --> 00:10:18.700]  完美化了他們在埃及的生活
[00:10:18.700 --> 00:10:21.500]  他們只想到好的一面
[00:10:21.500 --> 00:10:23.500]  第三節告訴我們
[00:10:23.500 --> 00:10:26.500]  那時候我們坐在肉鍋旁邊
[00:10:26.500 --> 00:10:29.500]  吃餅得飽
[00:10:29.500 --> 00:10:33.500]  做奴隸真的不需要有什麼憂慮
[00:10:33.500 --> 00:10:35.500]  特別是飲食方面
[00:10:35.500 --> 00:10:37.500]  法老完全公認
[00:10:37.500 --> 00:10:39.500]  但是以色列民卻忘記了
[00:10:39.500 --> 00:10:41.500]  他們做奴隸的時候
[00:10:41.500 --> 00:10:45.500]  被苦待被壓迫的那種淒涼
[00:10:45.700 --> 00:10:48.500]  我們試圖想想我們自己
[00:10:48.500 --> 00:10:51.500]  有沒有試過落在憂慮的裡面
[00:10:51.500 --> 00:10:53.500]  當我們在憂慮的情況裡面
[00:10:53.500 --> 00:10:55.500]  我們會不會也是放大了
[00:10:55.500 --> 00:10:58.500]  我們眼前遇見的困境
[00:10:58.500 --> 00:11:01.500]  同時幻化了我們以往曾經經歷過的
[00:11:01.500 --> 00:11:06.500]  一些美好的歲月呢
[00:11:06.500 --> 00:11:08.500]  沒錯 眼前的困境
[00:11:08.500 --> 00:11:10.500]  我們的擔憂
[00:11:10.500 --> 00:11:12.500]  真的很實在
[00:11:12.700 --> 00:11:16.500]  讓我們不敢抱有更遠大的希望
[00:11:16.500 --> 00:11:19.500]  我們不敢更加憧憬
[00:11:19.500 --> 00:11:22.500]  我們會有前面比我們更加自由
[00:11:22.500 --> 00:11:24.500]  和更美好的生活
[00:11:24.500 --> 00:11:26.500]  反而我們會抱怨
[00:11:26.500 --> 00:11:30.500]  我們會後悔曾經做過的決定
[00:11:30.500 --> 00:11:34.500]  你們把我們領出來
[00:11:34.500 --> 00:11:36.500]  來到這個曠野
[00:11:36.500 --> 00:11:39.500]  是不是要叫全會眾都餓死呢
[00:11:39.500 --> 00:11:41.500]  上帝有什麼回應呢
[00:11:41.700 --> 00:11:43.500]  上帝即時有正面的回應
[00:11:43.500 --> 00:11:46.500]  而且也沒有罵以色列民
[00:11:46.500 --> 00:11:50.500]  為什麼你們要向摩西亞倫發怨言
[00:11:50.500 --> 00:11:52.500]  更加沒有要求他們
[00:11:52.500 --> 00:11:55.500]  為他們的發怨言來懺悔
[00:11:55.500 --> 00:11:57.500]  而是馬上的回應
[00:11:57.500 --> 00:11:58.500]  第四節
[00:11:58.500 --> 00:11:59.500]  他說漢啊
[00:11:59.500 --> 00:12:02.500]  我要從天降食物給你們
[00:12:02.500 --> 00:12:04.500]  百姓可以出去
[00:12:04.500 --> 00:12:08.500]  每天你去收集你當日的份量
[00:12:08.700 --> 00:12:12.500]  今天我和大家講的經文
[00:12:12.500 --> 00:12:14.500]  中間有一段是沒有的
[00:12:14.500 --> 00:12:15.500]  但如果我們打開聖經的時候
[00:12:15.500 --> 00:12:16.500]  我們會發現
[00:12:16.500 --> 00:12:19.500]  第七節 第八節 第九節 第十二節
[00:12:19.500 --> 00:12:21.500]  四節的經文的記載
[00:12:21.500 --> 00:12:23.500]  都同時有相同的指出
[00:12:23.500 --> 00:12:24.500]  就是說
[00:12:24.500 --> 00:12:28.500]  上帝聽到以色列民的訴求
[00:12:28.500 --> 00:12:31.500]  在短短的十五節的經文裡
[00:12:31.500 --> 00:12:32.500]  有四次的描述
[00:12:32.500 --> 00:12:34.500]  上帝已經聽見
[00:12:34.500 --> 00:12:36.500]  以色列民的怨言
[00:12:36.500 --> 00:12:37.500]  他們的訴求
[00:12:37.700 --> 00:12:39.500]  不知道重複的記載
[00:12:39.500 --> 00:12:40.500]  是不是想告訴我們
[00:12:40.500 --> 00:12:42.500]  其實以色列民的一舉一動
[00:12:42.500 --> 00:12:44.500]  包括我們
[00:12:44.500 --> 00:12:47.500]  上帝其實是放在心上的
[00:12:47.500 --> 00:12:49.500]  食物會從天而降
[00:12:49.500 --> 00:12:51.500]  是那位厚似百米比神人
[00:12:51.500 --> 00:12:53.500]  享受的上帝賜給我們的
[00:12:53.500 --> 00:12:56.500]  日間會降下馬拿
[00:12:56.500 --> 00:12:58.500]  黃昏會有鵪鶉
[00:12:58.500 --> 00:13:01.500]  作為以色列民的糧食
[00:13:01.500 --> 00:13:03.500]  以往以色列民是依靠
[00:13:03.500 --> 00:13:05.500]  法老的糧倉
[00:13:05.700 --> 00:13:08.500]  供應他們生活所需
[00:13:08.500 --> 00:13:10.500]  不過代價是被奴役
[00:13:10.500 --> 00:13:13.500]  被虎待的生活
[00:13:13.500 --> 00:13:15.500]  以色列民冒險離開這個
[00:13:15.500 --> 00:13:19.500]  很安樂很穩定生活的地方
[00:13:19.500 --> 00:13:22.500]  我們可以稱之為安書區
[00:13:22.500 --> 00:13:24.500]  離開這個穩定的生活供應
[00:13:24.500 --> 00:13:26.500]  去踏向未知的將來
[00:13:26.500 --> 00:13:29.500]  他當時手裡所握的是什麼呢
[00:13:29.500 --> 00:13:31.500]  是上帝透過摩西
[00:13:31.500 --> 00:13:34.500]  向以色列民所作的承諾
[00:13:34.700 --> 00:13:36.500]  他就出發了
[00:13:36.500 --> 00:13:38.500]  向未知進發
[00:13:38.500 --> 00:13:40.500]  我們心裡的盼望就是
[00:13:40.500 --> 00:13:43.500]  要走向這個自由的境地
[00:13:43.500 --> 00:13:45.500]  一個應許之地
[00:13:45.500 --> 00:13:47.500]  不需要再遺老的境地
[00:13:47.500 --> 00:13:51.500]  不過由安書區一踏出
[00:13:51.500 --> 00:13:53.500]  去進入理想的境地
[00:13:53.500 --> 00:13:55.500]  原來還要在前面的
[00:13:55.500 --> 00:13:58.500]  是一段不知道要花多久時間
[00:13:58.500 --> 00:14:02.500]  要走過的一段曠野的旅程
[00:14:02.700 --> 00:14:06.500]  上帝在這一刻前路未知
[00:14:06.500 --> 00:14:08.500]  未見應許實現
[00:14:08.500 --> 00:14:11.500]  更加未見曙光初露的情況之下
[00:14:11.500 --> 00:14:14.500]  人心開始落在憂慮之中
[00:14:14.500 --> 00:14:16.500]  開始去想
[00:14:16.500 --> 00:14:19.500]  我做的決定是不是正確的呢
[00:14:19.500 --> 00:14:21.500]  我離開這個安書區
[00:14:21.500 --> 00:14:24.500]  尋找更好的將來
[00:14:24.500 --> 00:14:27.500]  其實是不是一個妄想呢
[00:14:27.500 --> 00:14:29.500]  再加上現實生活的亡滅
[00:14:29.500 --> 00:14:31.500]  沒有食物沒有水
[00:14:31.700 --> 00:14:34.500]  威脅到我們的生存
[00:14:34.500 --> 00:14:39.500]  於是以色列民選擇了埋怨
[00:14:39.500 --> 00:14:41.500]  是他們唯一的出路
[00:14:41.500 --> 00:14:45.500]  不知道會不會都是我們的寫照呢
[00:14:45.500 --> 00:14:49.500]  頭半集講港鐵裏面部分市民的鼓噪
[00:14:49.500 --> 00:14:52.500]  這純粹是我自己的感覺
[00:14:52.500 --> 00:14:55.500]  只是暴露了香港人的脆弱
[00:14:55.500 --> 00:14:58.500]  其實生命沒有受到威脅
[00:14:58.700 --> 00:15:02.500]  確實真的很不方便
[00:15:02.500 --> 00:15:05.500]  這些不方便就令我們怨氣沖天
[00:15:05.500 --> 00:15:08.500]  除了表達了香港人之間的信任
[00:15:08.500 --> 00:15:11.500]  其實是很脆弱 跌入谷底
[00:15:11.500 --> 00:15:15.500]  我不信港鐵已經為我安排到最好
[00:15:15.500 --> 00:15:18.500]  亦都表達了我裏面缺乏一份安全感
[00:15:18.500 --> 00:15:22.500]  就是我不鼓噪 沒人會理我
[00:15:22.500 --> 00:15:24.500]  如我所說
[00:15:24.500 --> 00:15:26.500]  這個星期有機會見我的中醫
[00:15:26.700 --> 00:15:30.500]  幸好原來人經常怨聲載道 怨氣沖天
[00:15:30.500 --> 00:15:34.500]  其實會削弱了我們裏面身體的機能
[00:15:34.500 --> 00:15:36.500]  我們自己要小心
[00:15:36.500 --> 00:15:40.500]  當我們落在以色列的處境
[00:15:40.500 --> 00:15:42.500]  又或者當我們離開安書區
[00:15:42.500 --> 00:15:45.500]  想找更好的將來的時候
[00:15:45.500 --> 00:15:48.500]  但是未曾見到曙光
[00:15:48.500 --> 00:15:50.500]  又加上遇到困難
[00:15:50.500 --> 00:15:53.500]  我們可能會有什麼想法呢
[00:15:53.500 --> 00:15:56.500]  我們會不會開始懷疑自己呢
[00:15:56.700 --> 00:16:00.500]  是什麼讓我們繼續堅持當初的決定
[00:16:00.500 --> 00:16:03.500]  我們繼續走向未知
[00:16:03.500 --> 00:16:08.500]  向前面看不到的來進發呢
[00:16:08.500 --> 00:16:12.500]  又是什麼讓我們決定走回頭
[00:16:12.500 --> 00:16:16.500]  不要越走越糟糕呢
[00:16:16.500 --> 00:16:20.500]  究竟要向前還是回頭呢
[00:16:20.500 --> 00:16:23.500]  哪一個決定才是合適呢
[00:16:23.500 --> 00:16:26.500]  哪一個決定才是正確呢
[00:16:26.700 --> 00:16:28.500]  不過我們要知道
[00:16:28.500 --> 00:16:30.500]  當日雖然是上帝的邀請
[00:16:30.500 --> 00:16:32.500]  摩西的建議
[00:16:32.500 --> 00:16:36.500]  不過以色列民絕對有自由的決定
[00:16:36.500 --> 00:16:40.500]  是否離開埃及這個圍爐的地方
[00:16:40.500 --> 00:16:43.500]  或者會不會以為
[00:16:43.500 --> 00:16:45.500]  好像多拉蒙的隨意門
[00:16:45.500 --> 00:16:48.500]  由安書區踏出去到理想的境地
[00:16:48.500 --> 00:16:51.500]  中間是沒有這個距離的
[00:16:51.500 --> 00:16:53.500]  是不需要艾芙的
[00:16:53.700 --> 00:16:57.500]  不過大家都知道這個是動畫裏面發生的
[00:16:57.500 --> 00:17:01.500]  不是我們人生真實的經驗
[00:17:01.500 --> 00:17:03.500]  所以我們要學習就是
[00:17:03.500 --> 00:17:07.500]  我們要為自己所做的決定去負責任
[00:17:07.500 --> 00:17:10.500]  而埋怨其他人只是表示
[00:17:10.500 --> 00:17:13.500]  以色列民還未曾成長
[00:17:13.500 --> 00:17:15.500]  亦都未成熟
[00:17:15.500 --> 00:17:19.500]  更加是透露了他們對上帝的信心
[00:17:19.500 --> 00:17:22.500]  和信任是多麼的脆弱
[00:17:22.700 --> 00:17:25.500]  上帝即時的回應都讓我們看得到
[00:17:25.500 --> 00:17:29.500]  上帝其實看以色列民就好像一個初生的嬰兒
[00:17:29.500 --> 00:17:31.500]  體察到他們的需要
[00:17:31.500 --> 00:17:34.500]  就好像初生的嬰兒一樣
[00:17:34.500 --> 00:17:36.500]  要即時得到滿足
[00:17:36.500 --> 00:17:39.500]  嬰兒是多等一會兒都會怎樣
[00:17:39.500 --> 00:17:41.500]  都會呱呱大叫
[00:17:41.500 --> 00:17:46.500]  危機
[00:17:46.500 --> 00:17:48.500]  有危當然有機
[00:17:48.500 --> 00:17:49.500]  在困難的前頭
[00:17:49.500 --> 00:17:52.500]  亦都是我們成長的契機
[00:17:52.700 --> 00:17:56.500]  以色列民面對眼前的困境
[00:17:56.500 --> 00:17:59.500]  無錯透露了他們對上帝信心的弱小
[00:17:59.500 --> 00:18:01.500]  不過
[00:18:01.500 --> 00:18:03.500]  上帝其實沒有離開過我們
[00:18:03.500 --> 00:18:06.500]  上帝這一刻在找機會去培育
[00:18:06.500 --> 00:18:08.500]  去教導以色列民
[00:18:08.500 --> 00:18:11.500]  去讓他們從親身切身的經驗裏面
[00:18:11.500 --> 00:18:16.500]  去建立對上帝那份能力的信靠
[00:18:16.500 --> 00:18:22.500]  以及學習怎樣來對上帝信服
[00:18:22.700 --> 00:18:23.500]  第四節我們見到
[00:18:23.500 --> 00:18:26.500]  漢啊 我要從天降聖物給你們
[00:18:26.500 --> 00:18:28.500]  百姓可以出去
[00:18:28.500 --> 00:18:30.500]  每一日收集當日的份物
[00:18:30.500 --> 00:18:36.500]  當然後面那句不是今天為大家講經文的主題
[00:18:36.500 --> 00:18:39.500]  因為在這個執拾的過程裏面
[00:18:39.500 --> 00:18:42.500]  其實正正是上帝去教導以色列民
[00:18:42.500 --> 00:18:44.500]  怎樣去信靠上帝
[00:18:44.500 --> 00:18:48.500]  以及信服上帝的那份吩咐
[00:18:48.500 --> 00:18:50.500]  第十節
[00:18:50.700 --> 00:18:53.500]  當亞倫正對以色列傳會眾講話的時候
[00:18:53.500 --> 00:18:55.500]  他們轉向抗議
[00:18:55.500 --> 00:18:57.500]  你看看
[00:18:57.500 --> 00:19:00.500]  耶和華的榮光就在雲中顯現
[00:19:00.500 --> 00:19:02.500]  事實上
[00:19:02.500 --> 00:19:05.500]  人在困境當中願意尋求上帝
[00:19:05.500 --> 00:19:07.500]  去堅持對上帝的信任
[00:19:07.500 --> 00:19:09.500]  就會和上帝相遇
[00:19:09.500 --> 00:19:11.500]  看到祂的榮耀
[00:19:11.500 --> 00:19:14.500]  上帝是那位有能力的上帝
[00:19:14.500 --> 00:19:16.500]  祂不單止能夠帶領以色列民
[00:19:16.500 --> 00:19:17.500]  去到自由的境地
[00:19:17.500 --> 00:19:19.500]  而在整個旅途當中
[00:19:19.700 --> 00:19:21.500]  可以更加公認
[00:19:21.500 --> 00:19:23.500]  以色列民一切的所需
[00:19:23.500 --> 00:19:26.500]  上帝近來盼望這個抗疫之旅
[00:19:26.500 --> 00:19:30.500]  以色列民可以對上帝的信心
[00:19:30.500 --> 00:19:33.500]  一點一滴地成長
[00:19:33.500 --> 00:19:35.500]  建立起來
[00:19:35.500 --> 00:19:37.500]  這段經文對我們來說
[00:19:37.500 --> 00:19:39.500]  有什麼啟迪呢
[00:19:39.500 --> 00:19:41.500]  其實可能我們每一個人
[00:19:41.500 --> 00:19:44.500]  都有機會選擇離開我們的安書區
[00:19:44.500 --> 00:19:47.500]  去選擇一個未知的境況
[00:19:47.700 --> 00:19:50.500]  在這一刻我們一定會忐忑不安
[00:19:50.500 --> 00:19:53.500]  因為以往所賴以生存的條件
[00:19:53.500 --> 00:19:55.500]  一切安慰的供應
[00:19:55.500 --> 00:19:57.500]  我們要全然放手
[00:19:57.500 --> 00:20:00.500]  不過離開一定有我們的理由
[00:20:00.500 --> 00:20:03.500]  或許我們對現況不是很理想
[00:20:03.500 --> 00:20:07.500]  又或者我們想找更好的將來
[00:20:07.500 --> 00:20:10.500]  這個冒險的旅程
[00:20:10.500 --> 00:20:12.500]  稱為冒險
[00:20:12.500 --> 00:20:14.500]  當然不一定會成功
[00:20:14.500 --> 00:20:16.500]  但是我們都知道不冒險
