
[00:00:00.000 --> 00:00:05.000]  今天我們開始《尼希米記》
[00:02:27.000 --> 00:02:32.000]  我聽見者說就坐下哭泣悲哀幾日
[00:02:32.000 --> 00:02:36.000]  在天上的神前禁食祈禱說
[00:02:36.000 --> 00:02:40.000]  耶和華天上的神大而可畏的神啊
[00:02:40.000 --> 00:02:45.000]  祢向愛祢守祢誡命的人守約斯慈愛
[00:02:45.000 --> 00:02:48.000]  願祢睜眼看則耳聽
[00:02:48.000 --> 00:02:50.000]  祢僕人晝夜在祢面前
[00:02:50.000 --> 00:02:54.000]  為祢眾僕人以色列民的祈禱
[00:02:54.000 --> 00:02:58.000]  承認我們以色列人向祢所犯的罪
[00:02:58.000 --> 00:03:01.000]  我與我父家都有罪了
[00:03:01.000 --> 00:03:04.000]  我們向祢所行的甚是邪惡
[00:03:04.000 --> 00:03:11.000]  沒有遵守祢藉著僕人摩西所吩咐的誡命律例典章
[00:03:11.000 --> 00:03:15.000]  求祢紀念所吩咐祢僕人摩西的話說
[00:03:15.000 --> 00:03:17.000]  你們若犯罪
[00:03:17.000 --> 00:03:20.000]  我就把你們分散在萬民中
[00:03:20.000 --> 00:03:22.000]  但你們若歸向我
[00:03:22.000 --> 00:03:25.000]  謹守遵行我的誡命
[00:03:25.000 --> 00:03:27.000]  你們被趕散的人
[00:03:27.000 --> 00:03:28.000]  雖在天涯
[00:03:28.000 --> 00:03:32.000]  我也必從那裡將他們招聚回來
[00:03:32.000 --> 00:03:34.000]  帶到我所選擇
[00:03:34.000 --> 00:03:36.000]  立為我名的居所
[00:03:36.000 --> 00:03:38.000]  這都是祢的僕人
[00:03:38.000 --> 00:03:39.000]  祢的百姓
[00:03:39.000 --> 00:03:44.000]  就是祢用大力和大能的手所救贖的
[00:03:44.000 --> 00:03:48.000]  主啊,求祢則耳聽祢僕人的祈禱
[00:03:48.000 --> 00:03:52.000]  和喜愛敬畏祢名眾僕人的祈禱
[00:03:52.000 --> 00:03:54.000]  使祢僕人現今亨通
[00:03:54.000 --> 00:03:56.000]  在王面前蒙恩
[00:03:56.000 --> 00:03:59.000]  我是作王走證的
[00:03:59.000 --> 00:04:02.000]  上回以色列記到第十章
[00:04:02.000 --> 00:04:04.000]  差不多結尾的部分
[00:04:04.000 --> 00:04:09.000]  十五節提到除了四個人之外
[00:04:09.000 --> 00:04:14.000]  其他所有娶了愛邦女子為妻的人
[00:04:14.000 --> 00:04:16.000]  那裡形容他們
[00:04:16.000 --> 00:04:21.000]  離絕這些國的民和愛邦的女子
[00:04:21.000 --> 00:04:27.000]  願意面對自己生命當中的死位
[00:04:27.000 --> 00:04:32.000]  其實是回轉的第一步
[00:04:32.000 --> 00:04:36.000]  亦正因為要離開
[00:04:36.000 --> 00:04:43.000]  這些娶了愛邦女子的家庭
[00:04:43.000 --> 00:04:47.000]  這些事不是一時三刻可以搞定
[00:04:47.000 --> 00:04:51.000]  所以跟著去到尼米基
[00:04:51.000 --> 00:04:57.000]  這個重整生命工程仍然要繼續下去
[00:04:57.000 --> 00:05:00.000]  先簡單交代一下
[00:05:00.000 --> 00:05:03.000]  補充當時的背景
[00:05:03.000 --> 00:05:06.000]  經文在第一節
[00:05:06.000 --> 00:05:13.000]  簡略地帶出了日期地點和人物
[00:05:13.000 --> 00:05:15.000]  幾個重要的資料
[00:05:15.000 --> 00:05:17.000]  經文這樣說
[00:05:17.000 --> 00:05:21.000]  哈加利亞的兒子利希米的言語如下
[00:05:21.000 --> 00:05:23.000]  亞達舍西王二十年
[00:05:23.000 --> 00:05:27.000]  基斯留月我在書山城的宮中
[00:05:27.000 --> 00:05:30.000]  亞達舍西王二十年基斯留月
[00:05:30.000 --> 00:05:32.000]  即是何時?
[00:05:32.000 --> 00:05:35.000]  如果看回以色列記七章第一節
[00:05:35.000 --> 00:05:37.000]  那裡提到亞達舍西王
[00:05:37.000 --> 00:05:39.000]  其實是在說
[00:05:39.000 --> 00:05:45.000]  差遣以色列回歸耶路撒冷的亞達舍西王一世
[00:05:45.000 --> 00:05:48.000]  參考我們接下來要讀到的
[00:05:48.000 --> 00:05:52.000]  利希米記第二章第一節和第七節
[00:05:52.000 --> 00:05:55.000]  利希米是在亞達舍西王一世
[00:05:55.000 --> 00:05:57.000]  執政第二十年
[00:05:57.000 --> 00:05:59.000]  申請回鄉
[00:05:59.000 --> 00:06:03.000]  而易年即是之後的年
[00:06:03.000 --> 00:06:05.000]  起行了
[00:06:05.000 --> 00:06:08.000]  早前在以色列記七章七節
[00:06:08.000 --> 00:06:13.000]  就說以色列是亞達舍西王的第七年
[00:06:13.000 --> 00:06:14.000]  回鄉
[00:06:14.000 --> 00:06:16.000]  你減一減
[00:06:16.000 --> 00:06:21.000]  即是說當中有十三年的時間
[00:06:21.000 --> 00:06:26.000]  就是這兩卷書所提到的事情
[00:06:26.000 --> 00:06:31.000]  基斯留月是希伯來的曆法的九月份
[00:06:31.000 --> 00:06:34.000]  即是我們現今的曆法
[00:06:34.000 --> 00:06:38.000]  是大概十一月中至十二月中左右
[00:06:38.000 --> 00:06:43.000]  事情是發生在書山城的宮中
[00:06:43.000 --> 00:06:49.000]  當時的波斯王會按照不同的季節
[00:06:49.000 --> 00:06:52.000]  在不同的地方居住
[00:06:52.000 --> 00:06:58.000]  包括巴比倫、書山城、阿瑪他城、波斯波納等等
[00:06:58.000 --> 00:07:04.000]  而書山城在波斯灣以北二百公里
[00:07:04.000 --> 00:07:07.000]  巴比倫向東走二百九十五公里
[00:07:07.000 --> 00:07:12.000]  大概即是今天伊朗的西南邊
[00:07:12.000 --> 00:07:14.000]  你想像得到
[00:07:14.000 --> 00:07:19.000]  那個地方其實是相當溫暖甚至熱的地方
[00:07:19.000 --> 00:07:25.000]  所以波斯王會在書山城過冬
[00:07:25.000 --> 00:07:32.000]  這個尼希米和以色列有點不同
[00:07:32.000 --> 00:07:36.000]  至低印度,以色列有提過她的身份
[00:07:36.000 --> 00:07:38.000]  她是祭司
[00:07:38.000 --> 00:07:42.000]  但是這裡就什麼都沒有說
[00:07:42.000 --> 00:07:46.000]  她既不是祭司,又不是先知
[00:07:46.000 --> 00:07:48.000]  究竟是誰呢?
[00:07:48.000 --> 00:07:51.000]  去到大概十一節左右
[00:07:51.000 --> 00:07:54.000]  才會有少少的介紹和補充
[00:07:54.000 --> 00:07:57.000]  到時我會再說
[00:07:57.000 --> 00:07:59.000]  但是雖然是這樣
[00:07:59.000 --> 00:08:04.000]  如果我們將這個尼希米記的開頭的第一章
[00:08:04.000 --> 00:08:09.000]  和其他先知書的開頭作比較
[00:08:09.000 --> 00:08:12.000]  你會發現相當相似
[00:08:12.000 --> 00:08:15.000]  特別是耶利米書
[00:08:15.000 --> 00:08:21.000]  所以即使尼希米既不是祭司
[00:08:21.000 --> 00:08:23.000]  又不是先知
[00:08:23.000 --> 00:08:25.000]  開始的時候沒有說
[00:08:25.000 --> 00:08:30.000]  直接的訊息是引述至耶和華的話
[00:08:30.000 --> 00:08:35.000]  她仍然要告訴以色列民聽這番話
[00:08:35.000 --> 00:08:37.000]  是有相當的份量
[00:08:37.000 --> 00:08:41.000]  有她的權威性在其中
[00:08:41.000 --> 00:08:45.000]  經文在第二節這樣說
[00:08:45.000 --> 00:08:48.000]  那時有我一個弟兄哈拿尼
[00:08:48.000 --> 00:08:50.000]  同著幾個人從猶大來
[00:08:50.000 --> 00:08:56.000]  我問他們那些被擄歸回城下逃脫的猶大人
[00:08:56.000 --> 00:08:59.000]  和耶路撒冷的光景
[00:08:59.000 --> 00:09:02.000]  很多的死學者都會說到
[00:09:02.000 --> 00:09:07.000]  哈拿尼是尼希米的親兄弟
[00:09:07.000 --> 00:09:10.000]  尼希米雖然身在外邦
[00:09:10.000 --> 00:09:19.000]  但他仍然記掛在耶路撒冷和當中的同胞們
[00:09:19.000 --> 00:09:23.000]  所以他關心就問
[00:09:23.000 --> 00:09:25.000]  第三節就說
[00:09:25.000 --> 00:09:29.000]  他們對我說那些被擄歸回城下的人
[00:09:29.000 --> 00:09:32.000]  在猶大省遭大難受凌辱
[00:09:32.000 --> 00:09:35.000]  並且耶路撒冷的城牆拆毀
[00:09:35.000 --> 00:09:37.000]  城門被火焚燒
[00:09:37.000 --> 00:09:40.000]  究竟當時發生什麼事呢?
[00:09:40.000 --> 00:09:43.000]  我們就要回到以色列記第四章
[00:09:43.000 --> 00:09:45.000]  其實那裡有說
[00:09:45.000 --> 00:09:50.000]  當時的亞達茜西王因為聽信禪言的緣故
[00:09:50.000 --> 00:09:56.000]  發出了一個命令禁止回到耶路撒冷的猶太人
[00:09:56.000 --> 00:10:01.000]  繼續施工建造耶路撒冷的城牆
[00:10:01.000 --> 00:10:08.000]  結果當時的省長李宏和書記申遂
[00:10:08.000 --> 00:10:10.000]  就這樣形容
[00:10:10.000 --> 00:10:14.000]  用武力迫使猶太人停工
[00:10:14.000 --> 00:10:20.000]  在這個暴力的迫害底下
[00:10:20.000 --> 00:10:23.000]  那些被擄歸回城下的人
[00:10:23.000 --> 00:10:28.000]  不僅是遭大難受凌辱
[00:10:28.000 --> 00:10:31.000]  當然你也可以想像到
[00:10:31.000 --> 00:10:35.000]  耶路撒冷的城牆自然被拆毀
[00:10:35.000 --> 00:10:38.000]  城門被火燒
[00:10:38.000 --> 00:10:45.000]  城牆這個字其實在成卷以色列記裡
[00:10:45.000 --> 00:10:47.000]  從來沒有出現過
[00:10:47.000 --> 00:10:49.000]  不過到了尼希米記
[00:10:49.000 --> 00:10:51.000]  只是頭六章
[00:10:51.000 --> 00:10:55.000]  有省學者數一數已經出現了23次
[00:10:55.000 --> 00:11:01.000]  可見城牆這個觀念對於
[00:11:01.000 --> 00:11:05.000]  這班以色列人是多麼重要
[00:11:05.000 --> 00:11:07.000]  城牆我們做什麼呢?
[00:11:07.000 --> 00:11:08.000]  很簡單
[00:11:08.000 --> 00:11:13.000]  要分隔城內城外
[00:11:13.000 --> 00:11:15.000]  分隔來做什麼呢?
[00:11:15.000 --> 00:11:17.000]  因為外面可能有敵人
[00:11:17.000 --> 00:11:23.000]  所以他們需要去保護百姓免受侵擾
[00:11:23.000 --> 00:11:26.000]  這裡除了城牆之外
[00:11:26.000 --> 00:11:28.000]  有提到城門
[00:11:28.000 --> 00:11:32.000]  城門必定是很多人出入的地方
[00:11:32.000 --> 00:11:34.000]  而在舊約聖經裡
[00:11:34.000 --> 00:11:41.000]  常常會用城門作為展示榮耀
[00:11:41.000 --> 00:11:42.000]  尊貴
[00:11:42.000 --> 00:11:47.000]  甚至有些審斷的事情需要去做的時候
[00:11:47.000 --> 00:11:51.000]  是一個追求公義的地方
[00:11:51.000 --> 00:11:54.000]  現在這裡告訴我們
[00:11:54.000 --> 00:12:00.000]  這個城門已經被人一把火燒了
[00:12:00.000 --> 00:12:02.000]  然後城牆就沒有了
[00:12:02.000 --> 00:12:09.000]  所以裡面和外面的屏障已經沒有了
[00:12:09.000 --> 00:12:14.000]  在這個屏障被拆毀
[00:12:14.000 --> 00:12:19.000]  正是代表屬乎上帝的素質
[00:12:19.000 --> 00:12:23.000]  同樣被拆毀和破壞
[00:12:23.000 --> 00:12:30.000]  似乎已經和外面的世界再沒有任何分別
[00:12:30.000 --> 00:12:34.000]  這個處境對於我們每一個人來說
[00:12:34.000 --> 00:12:39.000]  都是一個很重要的屬靈提醒
[00:12:39.000 --> 00:12:44.000]  究竟到底今天對於我們來說
[00:12:44.000 --> 00:12:49.000]  我們和世界分別出來的城牆
[00:12:49.000 --> 00:12:51.000]  光景是怎樣呢?
[00:12:51.000 --> 00:12:54.000]  神的道在我們生命裡
[00:12:54.000 --> 00:12:57.000]  能不能夠再起到教訓
[00:12:57.000 --> 00:13:00.000]  督責使人歸正教導人學義
[00:13:00.000 --> 00:13:04.000]  這些老吊牙的說法
[00:13:04.000 --> 00:13:08.000]  還能不能幫到我們呢?
[00:13:08.000 --> 00:13:14.000]  究竟我們和上帝建立關係
[00:13:14.000 --> 00:13:17.000]  屬靈關係的靈修生活
[00:13:17.000 --> 00:13:22.000]  那幅城牆穩不穩定呢?
[00:13:22.000 --> 00:13:27.000]  以致當我們面對試探的時候
[00:13:27.000 --> 00:13:31.000]  可不可以幫到我們去擋呢?
[00:13:31.000 --> 00:13:35.000]  又或者我們要去做一些重要的決定
[00:13:35.000 --> 00:13:39.000]  我們會不會整個人都慌了?
[00:13:39.000 --> 00:13:46.000]  我們能不能夠做出一些合乎上帝心意的決定呢?
[00:13:46.000 --> 00:13:56.000]  很盼望我們還沒有落到像這些以色列文的光景之先
[00:13:56.000 --> 00:14:00.000]  聖靈真的能夠提醒我們
[00:14:00.000 --> 00:14:03.000]  醒一醒
[00:14:03.000 --> 00:14:06.000]  當尼西米聽到這個消息
[00:14:06.000 --> 00:14:08.000]  他即時的反應是怎樣呢?
[00:14:08.000 --> 00:14:11.000]  第四節,上半節就說
[00:14:11.000 --> 00:14:17.000]  我聽見者說就坐下哭泣悲哀幾日
[00:14:17.000 --> 00:14:19.000]  他不是做這些做那些
[00:14:19.000 --> 00:14:22.000]  這裡說坐下正正就是猶太人
[00:14:22.000 --> 00:14:25.000]  當他舉哀,很哀動的時候
[00:14:25.000 --> 00:14:30.000]  還有禁食的時候身體的姿態
[00:14:30.000 --> 00:14:34.000]  這裡他們哭
[00:14:34.000 --> 00:14:38.000]  他們因為深深知道
[00:14:38.000 --> 00:14:43.000]  他們整個民族落到一個這樣的田地
[00:14:43.000 --> 00:14:47.000]  是因為他們失腳跌倒
[00:14:47.000 --> 00:14:52.000]  這個反應和早前以色列記第九章
[00:14:52.000 --> 00:14:55.000]  當他發現這些以色列民
[00:14:55.000 --> 00:14:58.000]  甚至當中的領袖犯罪
[00:14:58.000 --> 00:15:01.000]  取外邦女子為妻的時候
[00:15:01.000 --> 00:15:03.000]  反應是一樣的
[00:15:03.000 --> 00:15:09.000]  有機會去揭發一下,說法一模一樣
[00:15:09.000 --> 00:15:11.000]  或者有些時候
[00:15:11.000 --> 00:15:15.000]  當我們見到身邊的弟兄姊妹
[00:15:15.000 --> 00:15:18.000]  遇到很大的困難
[00:15:18.000 --> 00:15:20.000]  甚至苦難
[00:15:20.000 --> 00:15:23.000]  我們會感同身受
[00:15:23.000 --> 00:15:25.000]  所以我們會哭泣
[00:15:25.000 --> 00:15:27.000]  不過我的問題就是
[00:15:27.000 --> 00:15:33.000]  究竟我們除了這些處境會哭
[00:15:33.000 --> 00:15:38.000]  當我們見到一些生命跌倒的時候
[00:15:38.000 --> 00:15:42.000]  我們會不會為這些生命跌倒而哭
[00:15:42.000 --> 00:15:44.000]  有更深
[00:15:44.000 --> 00:15:49.000]  如果教會沒有正視罪
[00:15:49.000 --> 00:15:54.000]  我們會不會為教會而哭
[00:15:54.000 --> 00:16:00.000]  利希米因為他很深愛他所屬的群體
[00:16:00.000 --> 00:16:03.000]  見到他們陷在罪裡面
[00:16:03.000 --> 00:16:09.000]  所以這裡形容他哭泣悲哀幾天
[00:16:09.000 --> 00:16:16.000]  唯有能夠願意與上帝同哭的人
[00:16:16.000 --> 00:16:21.000]  我們才能夠與上帝同供
[00:16:21.000 --> 00:16:26.000]  重建以色列民生命的起點在哪裡呢?
[00:16:26.000 --> 00:16:28.000]  第四節下半節說
[00:16:28.000 --> 00:16:33.000]  在天上的神面前禁食、祈禱、說
[00:16:33.000 --> 00:16:35.000]  不是做這些做那些
[00:16:35.000 --> 00:16:38.000]  快點吧,重建牆壁吧
[00:16:38.000 --> 00:16:40.000]  不是,什麼都不是
[00:16:40.000 --> 00:16:42.000]  是祈禱
[00:16:42.000 --> 00:16:46.000]  有一個英國中世紀的修道主義者
[00:16:46.000 --> 00:16:48.000]  叫做Walter Hilton
[00:16:48.000 --> 00:16:49.000]  他這樣說
[00:16:49.000 --> 00:16:51.000]  禱告不是其他東西
[00:16:51.000 --> 00:16:54.000]  而是放下思念地上的事
[00:16:54.000 --> 00:16:57.000]  而向上仰望
[00:16:57.000 --> 00:17:01.000]  得著上帝的心
[00:17:01.000 --> 00:17:06.000]  所以祈禱對於利希米
[00:17:06.000 --> 00:17:08.000]  在整卷書當中
[00:17:08.000 --> 00:17:11.000]  你會發現常常出現
[00:17:11.000 --> 00:17:13.000]  整個利希米記
[00:17:13.000 --> 00:17:18.000]  一共記載了他五個的祈禱
[00:17:18.000 --> 00:17:24.000]  分別在第一章的五至十一節
[00:17:24.000 --> 00:17:25.000]  上半節
[00:17:25.000 --> 00:17:32.000]  第三章、第五章、第六章、第十四章都有說
[00:17:32.000 --> 00:17:34.000]  而這麼多的祈禱之中
[00:17:34.000 --> 00:17:37.000]  今天要和大家分享這一段
[00:17:37.000 --> 00:17:40.000]  第一章五至十一節上半節
[00:17:40.000 --> 00:17:45.000]  是記述這麼多的祈禱裡最仔細的
[00:17:45.000 --> 00:17:48.000]  我們就來看看
[00:17:48.000 --> 00:17:51.000]  利米在第五節一開始的時候
[00:17:51.000 --> 00:17:55.000]  就認定他禱告的對象
[00:17:55.000 --> 00:17:56.000]  經文這樣說
[00:17:56.000 --> 00:17:59.000]  「搖滑天上的神大而可畏的神
[00:17:59.000 --> 00:18:02.000]  祢向愛祢守祢誡命的人
[00:18:02.000 --> 00:18:05.000]  守約斯慈愛」
[00:18:05.000 --> 00:18:07.000]  祈禱的對象是誰
[00:18:07.000 --> 00:18:08.000]  是神
[00:18:08.000 --> 00:18:11.000]  是人都知道
[00:18:11.000 --> 00:18:16.000]  不過老益師C.S. Lewis
[00:18:16.000 --> 00:18:22.000]  給了我們一個一始中的提醒
[00:18:22.000 --> 00:18:29.000]  他說很多基督徒的祈禱對象
[00:18:29.000 --> 00:18:31.000]  我們會把它變成怎樣呢
[00:18:31.000 --> 00:18:38.000]  成為一個包含很多非常奇怪成份的複合對象
[00:18:38.000 --> 00:18:41.000]  說得很糟糕
[00:18:41.000 --> 00:18:43.000]  意思就是說
[00:18:43.000 --> 00:18:44.000]  當我們祈禱的時候
[00:18:44.000 --> 00:18:46.000]  除了我們知道
[00:18:46.000 --> 00:18:51.000]  聖經裡怎樣形容這位神之外
[00:18:51.000 --> 00:18:54.000]  我們會加插很多其他東西
[00:18:54.000 --> 00:18:57.000]  很多其他想法包括什麼呢
[00:18:57.000 --> 00:19:01.000]  我們就會看看
[00:19:01.000 --> 00:19:06.000]  我們周邊的環境非常惡劣
[00:19:06.000 --> 00:19:10.000]  要做的決定非常緊急
[00:19:10.000 --> 00:19:16.000]  又或者我們以前曾經經歷過一些很失敗的經驗
[00:19:16.000 --> 00:19:20.000]  所以最終就貶低了
[00:19:20.000 --> 00:19:27.000]  我們對於這個祈禱對象的能力的看法
[00:19:27.000 --> 00:19:29.000]  我們禱告的對象
[00:19:29.000 --> 00:19:33.000]  原本應該是那位值得我們崇敬
[00:19:33.000 --> 00:19:36.000]  滿有權柄的能力
[00:19:36.000 --> 00:19:43.000]  這裡說是屬乎天上大而可畏的上帝
[00:19:43.000 --> 00:19:46.000]  不僅如此
[00:19:46.000 --> 00:19:48.000]  李米還提醒我們
[00:19:48.000 --> 00:19:54.000]  這位神是一位守約斯慈愛的主
[00:19:54.000 --> 00:20:01.000]  正因為他擁有信實和慈愛的屬性特質
[00:20:01.000 --> 00:20:06.000]  所以他是會聽祈禱的
[00:20:06.000 --> 00:20:11.000]  當他做出宣告之後
[00:20:11.000 --> 00:20:16.000]  李米在第六節說
[00:20:16.000 --> 00:20:19.000]  願你睜眼看則而聽
[00:20:19.000 --> 00:20:21.000]  你僕人晝夜在你面前
[00:20:21.000 --> 00:20:24.000]  為你眾僕人以色列民的祈禱
[00:20:24.000 --> 00:20:27.000]  承認我們以色列人向你所犯的罪
[00:20:27.000 --> 00:20:30.000]  我與我父家都有罪了
[00:20:30.000 --> 00:20:35.000]  這裡說李米晝夜為以色列民祈禱
[00:20:35.000 --> 00:20:40.000]  因為他對於這個民族有負擔
[00:20:40.000 --> 00:20:43.000]  而且剛才第五節說到
[00:20:43.000 --> 00:20:46.000]  當中的情況非常惡劣
[00:20:46.000 --> 00:20:51.000]  他們這個民族去到今天
[00:20:51.000 --> 00:20:55.000]  面對退換、敗瓦的地步
[00:20:55.000 --> 00:20:59.000]  源頭是因為他們犯罪
[00:20:59.000 --> 00:21:05.000]  注意,這裡他用的字是「我們」
[00:21:05.000 --> 00:21:08.000]  他不是說「他們」
[00:21:08.000 --> 00:21:11.000]  經文繼續說
[00:21:11.000 --> 00:21:15.000]  我與我父家都有罪了
[00:21:15.000 --> 00:21:17.000]  很清楚了,一起的
[00:21:17.000 --> 00:21:19.000]  我是誰?是李米
[00:21:19.000 --> 00:21:22.000]  父家是什麼人?是以色列民
[00:21:22.000 --> 00:21:27.000]  李米沒有置身事外
[00:21:27.000 --> 00:21:31.000]  他用了第一身去表達
[00:21:31.000 --> 00:21:36.000]  自己也有份得罪上帝
[00:21:36.000 --> 00:21:39.000]  你說他得罪上帝什麼?
[00:21:39.000 --> 00:21:41.000]  他究竟做了什麼?
[00:21:41.000 --> 00:21:43.000]  第七節說
[00:21:43.000 --> 00:21:47.000]  我們向你所行的甚是邪惡
[00:21:47.000 --> 00:21:52.000]  沒有遵守你藉著僕人摩西所吩咐的誡命律例典章
[00:21:52.000 --> 00:21:57.000]  聖經經常將誡命律例典章
[00:21:57.000 --> 00:21:59.000]  混合在一起說
[00:21:59.000 --> 00:22:03.000]  其實就是表達整個舊約律法的條例
[00:22:03.000 --> 00:22:05.000]  我們很清楚
[00:22:05.000 --> 00:22:10.000]  李米沒有像其他以色列民的領袖
[00:22:10.000 --> 00:22:14.000]  在以色列記的最後部分
[00:22:14.000 --> 00:22:17.000]  去娶外邦女子為妻
[00:22:17.000 --> 00:22:21.000]  他沒有做到這些實際的罪行
[00:22:21.000 --> 00:22:26.000]  不過由於他是屬於這個屬靈群體的一部分
[00:22:26.000 --> 00:22:32.000]  所以他仍然願意一起來承擔
[00:22:32.000 --> 00:22:38.000]  領子妹我想很慎重地和大家說
[00:22:38.000 --> 00:22:42.000]  我們的生命不是一個孤島
[00:22:42.000 --> 00:22:45.000]  我們是彼此結連
[00:22:45.000 --> 00:22:49.000]  最近我有機會和一位姿態去聊天
[00:22:49.000 --> 00:22:55.000]  因為他正面對生命裏有一個很重要的關口
[00:22:55.000 --> 00:22:57.000]  我跟他說
[00:22:57.000 --> 00:23:03.000]  作為牧者當然我會陪著他走
[00:23:03.000 --> 00:23:05.000]  帶領著他前行
[00:23:05.000 --> 00:23:09.000]  不過我邀請他去找
[00:23:09.000 --> 00:23:12.000]  至得限度多一位的姿態
[00:23:12.000 --> 00:23:14.000]  相熟的
[00:23:14.000 --> 00:23:15.000]  信任得過的
[00:23:15.000 --> 00:23:18.000]  成為他的同行者
[00:23:18.000 --> 00:23:21.000]  誰知道他回答得很快
[00:23:21.000 --> 00:23:24.000]  他的即時回應告訴我
[00:23:24.000 --> 00:23:29.000]  周牧師我沒有朋友
[00:23:29.000 --> 00:23:31.000]  我聽完之後
[00:23:31.000 --> 00:23:36.000]  我多難過
[00:23:36.000 --> 00:23:38.000]  我鼓勵他
[00:23:38.000 --> 00:23:42.000]  我說你努力些祈禱
[00:23:42.000 --> 00:23:44.000]  想一想
[00:23:44.000 --> 00:23:50.000]  上帝在你身邊擺放了甚麼人
[00:23:50.000 --> 00:23:53.000]  我都為他禱告
[00:23:53.000 --> 00:23:56.000]  到之後那次我再去見他
[00:23:56.000 --> 00:23:58.000]  他跟我說
[00:23:58.000 --> 00:24:02.000]  他說我找到一個
[00:24:02.000 --> 00:24:07.000]  我為他感恩
[00:24:07.000 --> 00:24:13.000]  我的信念和領袖是這樣的
[00:24:13.000 --> 00:24:18.000]  在我直接牧養的群體
[00:24:18.000 --> 00:24:20.000]  即我的同工
[00:24:20.000 --> 00:24:22.000]  我的執事
[00:24:22.000 --> 00:24:25.000]  我身邊的信徒領袖
[00:24:25.000 --> 00:24:30.000]  這些是我直接牧養的群體
[00:24:30.000 --> 00:24:33.000]  如果事但一個人
[00:24:33.000 --> 00:24:36.000]  生命出現問題
[00:24:36.000 --> 00:24:43.000]  關我事
[00:24:43.000 --> 00:24:48.000]  因為我看這些同工
[00:24:48.000 --> 00:24:49.000]  執事
[00:24:49.000 --> 00:24:52.000]  信徒領袖
[00:24:52.000 --> 00:24:56.000]  是上帝託付給我的
[00:24:56.000 --> 00:24:58.000]  我問你
[00:24:58.000 --> 00:25:07.000]  究竟上帝又擺放了甚麼人在你身邊
[00:25:07.000 --> 00:25:13.000]  託付了甚麼生命給你
[00:25:13.000 --> 00:25:16.000]  還有不夠一個月
[00:25:16.000 --> 00:25:18.000]  我們說了很久
[00:25:18.000 --> 00:25:21.000]  這個重整牧養架構
[00:25:21.000 --> 00:25:24.000]  就會正式啟動
[00:25:24.000 --> 00:25:27.000]  幾個星期前
[00:25:27.000 --> 00:25:34.000]  同工會邀請不同團契的弟兄姊妹
[00:25:34.000 --> 00:25:39.000]  去填寫一份團契評估問卷
[00:25:39.000 --> 00:25:41.000]  其實這份問卷
[00:25:41.000 --> 00:25:43.000]  幾年之前
[00:25:43.000 --> 00:25:47.000]  當時我還未回來觀川服事
[00:25:47.000 --> 00:25:51.000]  其實已經被弟兄姊妹填過了
[00:25:51.000 --> 00:25:54.000]  我不知道你們有沒有印象
[00:25:54.000 --> 00:26:01.000]  這次在啟動重整牧養架構之先
[00:26:01.000 --> 00:26:05.000]  又再請大家再填多一次
[00:26:05.000 --> 00:26:08.000]  因為我們想了解一下
[00:26:08.000 --> 00:26:16.000]  弟兄姊妹對於你們目前的團契生活的看法
