
[00:00:00.000 --> 00:00:01.000]  頂子妹早晨
[00:06:02.000 --> 00:06:04.000]  但是似乎這個行動
[00:06:04.000 --> 00:06:06.000]  就導出了他們的心聲
[00:06:06.000 --> 00:06:08.000]  就是他們很想賺錢
[00:06:08.000 --> 00:06:10.000]  希望可以賺更多的錢
[00:06:10.000 --> 00:06:14.000]  而之後說的這幾個行動
[00:06:14.000 --> 00:06:18.000]  都是關乎他們想賺錢的心
[00:06:18.000 --> 00:06:19.000]  第二個
[00:06:19.000 --> 00:06:21.000]  新書裡面是這樣說
[00:06:21.000 --> 00:06:23.000]  他說我們要把依法變小
[00:06:23.000 --> 00:06:25.000]  把色列變大
[00:06:25.000 --> 00:06:28.000]  以詭詐的天秤去欺控人
[00:06:28.000 --> 00:06:33.000]  讓截旗一過就馬上開始賺錢開舖
[00:06:33.000 --> 00:06:35.000]  這些都沒有違反律法
[00:06:35.000 --> 00:06:38.000]  不過壓稱就有了
[00:06:38.000 --> 00:06:42.000]  依法是當時裝乾糧的
[00:06:42.000 --> 00:06:43.000]  懶音
[00:06:43.000 --> 00:06:45.000]  乾糧的一些容器
[00:06:45.000 --> 00:06:49.000]  但是商人故意用一個小一點的容器
[00:06:49.000 --> 00:06:52.000]  去讓買家不經不覺地
[00:06:52.000 --> 00:06:54.000]  買少了一些東西
[00:06:54.000 --> 00:06:55.000]  差了幾兩
[00:06:55.000 --> 00:06:59.000]  之後錫克勒是一個重量的單位
[00:06:59.000 --> 00:07:02.000]  所以商人故意用一個重一點的法碼
[00:07:02.000 --> 00:07:06.000]  又偷偷換了天秤裡面的平衡點
[00:07:06.000 --> 00:07:10.000]  讓買家在買糧食的時候
[00:07:10.000 --> 00:07:11.000]  看起來好像輕一點
[00:07:11.000 --> 00:07:14.000]  不過其實他在給更多的錢
[00:07:14.000 --> 00:07:16.000]  《新命記》裡面很清楚說明
[00:07:16.000 --> 00:07:18.000]  是不可以這樣做的
[00:07:18.000 --> 00:07:22.000]  《新命記》25章13到15節這樣說
[00:07:22.000 --> 00:07:26.000]  你囊中不可以有一大一小兩樣的法碼
[00:07:26.000 --> 00:07:30.000]  你家裡面也不可以有一大一小兩樣的星斗
[00:07:30.000 --> 00:07:32.000]  要用公平的法碼
[00:07:32.000 --> 00:07:34.000]  也要有公平的星斗
[00:07:34.000 --> 00:07:38.000]  所以正正完全就是港中以色列的問題
[00:07:38.000 --> 00:07:41.000]  但是這幫以色列人為了賺錢
[00:07:41.000 --> 00:07:45.000]  不惜要剝削買家的利益
[00:07:45.000 --> 00:07:48.000]  這個是耶和華不允許的
[00:07:48.000 --> 00:07:50.000]  好像很大件事
[00:07:50.000 --> 00:07:53.000]  不過試試退後一萬步
[00:07:53.000 --> 00:07:55.000]  回到今天
[00:07:55.000 --> 00:07:59.000]  其實不足診的問題是否仍然存在呢
[00:07:59.000 --> 00:08:02.000]  總是會在我們身邊出現的
[00:08:02.000 --> 00:08:06.000]  例如大家平時買菜買肉的時候
[00:08:06.000 --> 00:08:10.000]  會不會店員總是把膠袋放在後面
[00:08:10.000 --> 00:08:12.000]  下面幫你診那些東西
[00:08:12.000 --> 00:08:14.000]  當你以為
[00:08:14.000 --> 00:08:17.000]  好啊 賺來收膠袋稅的嘛
[00:08:17.000 --> 00:08:19.000]  這個膠袋不用錢
[00:08:19.000 --> 00:08:21.000]  又方便拿一點
[00:08:21.000 --> 00:08:24.000]  但是有人拿這個膠袋去診
[00:08:24.000 --> 00:08:27.000]  隨著你買的東西的物價不同的時候
[00:08:27.000 --> 00:08:30.000]  原來這個膠袋有時值一元
[00:08:30.000 --> 00:08:32.000]  有時值五毛錢
[00:08:32.000 --> 00:08:34.000]  當你以為它是免費的時候
[00:08:34.000 --> 00:08:36.000]  其實原來你付出了更多
[00:08:36.000 --> 00:08:39.000]  不過你買不到足診的東西
[00:08:39.000 --> 00:08:42.000]  如果你這一刻聽到的時候
[00:08:42.000 --> 00:08:44.000]  不知道你有什麼感覺呢
[00:08:44.000 --> 00:08:47.000]  我想暫時我沒有看到有人立刻說
[00:08:47.000 --> 00:08:49.000]  我要起床 我不聽了
[00:08:49.000 --> 00:08:53.000]  我要回去跟店員理論一下
[00:08:53.000 --> 00:08:54.000]  應該不會的
[00:08:54.000 --> 00:08:55.000]  因為我和Katy
[00:08:55.000 --> 00:08:58.000]  即是我太太去分享這件事
[00:08:58.000 --> 00:09:00.000]  原來那個膠袋這麼貴的時候
[00:09:00.000 --> 00:09:02.000]  她的反應是
[00:09:02.000 --> 00:09:05.000]  嘩 一元這麼多
[00:09:05.000 --> 00:09:06.000]  是的
[00:09:06.000 --> 00:09:08.000]  就是這麼冷淡
[00:09:08.000 --> 00:09:09.000]  是嗎
[00:09:09.000 --> 00:09:13.000]  騙訊和打斧頭其實是同一個道理
[00:09:13.000 --> 00:09:14.000]  重點是什麼呢
[00:09:14.000 --> 00:09:15.000]  重點不是騙多少
[00:09:15.000 --> 00:09:18.000]  是要不知不覺之間騙了
[00:09:18.000 --> 00:09:22.000]  所以花了一個你根本不在乎的價錢
[00:09:22.000 --> 00:09:24.000]  就當你真的知道
[00:09:24.000 --> 00:09:25.000]  嘩 是啊
[00:09:25.000 --> 00:09:26.000]  這個膠袋的時候
[00:09:26.000 --> 00:09:28.000]  可能你下次都不會說
[00:09:28.000 --> 00:09:29.000]  我不要了
[00:09:29.000 --> 00:09:30.000]  這個膠袋
[00:09:30.000 --> 00:09:32.000]  你都會覺得OK啦
[00:09:32.000 --> 00:09:34.000]  都不是很過份
[00:09:34.000 --> 00:09:35.000]  就或者是
[00:09:35.000 --> 00:09:36.000]  如果它真的這麼過份
[00:09:36.000 --> 00:09:39.000]  下次就不要光顧它
[00:09:39.000 --> 00:09:42.000]  當時的以色列人都一樣
[00:09:42.000 --> 00:09:46.000]  儘管為了賺錢而騙訊
[00:09:46.000 --> 00:09:49.000]  但其實那些都是一個有限錢
[00:09:49.000 --> 00:09:51.000]  的確是違反律法的
[00:09:51.000 --> 00:09:55.000]  但不是一個這麼大的一件事
[00:09:55.000 --> 00:09:56.000]  接著之後
[00:09:56.000 --> 00:09:58.000]  就用錢買貧寒人
[00:09:58.000 --> 00:10:00.000]  用一雙鞋換貧窮人
[00:10:00.000 --> 00:10:03.000]  以色列人為了賺錢
[00:10:03.000 --> 00:10:05.000]  把貧窮人去買賣
[00:10:05.000 --> 00:10:07.000]  不知道你記不記得呢
[00:10:07.000 --> 00:10:10.000]  其實這個經文好像有類似出現過的
[00:10:10.000 --> 00:10:13.000]  就在亞摩斯書第一個講論裡面
[00:10:13.000 --> 00:10:16.000]  他已經這樣斥責以色列人
[00:10:16.000 --> 00:10:18.000]  二章六節這樣說
[00:10:18.000 --> 00:10:21.000]  他們為銀紙賣了二人
[00:10:21.000 --> 00:10:24.000]  為一雙鞋賣了窮人
[00:10:24.000 --> 00:10:28.000]  二章上帝斥責的是賣家
[00:10:28.000 --> 00:10:29.000]  賣的那個人
[00:10:29.000 --> 00:10:32.000]  這次上帝斥責的是買家
[00:10:32.000 --> 00:10:34.000]  是買回來的那個人
[00:10:34.000 --> 00:10:37.000]  用銀紙甚至只是一雙鞋
[00:10:37.000 --> 00:10:40.000]  就把一個人買回來
[00:10:40.000 --> 00:10:42.000]  而我們要記住的是
[00:10:42.000 --> 00:10:44.000]  當時一個人欠債
[00:10:44.000 --> 00:10:45.000]  他還不了錢
[00:10:45.000 --> 00:10:47.000]  被賣作奴隸
[00:10:47.000 --> 00:10:49.000]  這件事是合法的
[00:10:49.000 --> 00:10:51.000]  律法裡面只是講到這個奴隸
[00:10:51.000 --> 00:10:53.000]  他有什麼權益
[00:10:53.000 --> 00:10:55.000]  他是沒有禁止這件事
[00:10:55.000 --> 00:10:57.000]  甚至沒有講過
[00:10:57.000 --> 00:10:59.000]  這個人一定要起碼值多少錢
[00:10:59.000 --> 00:11:01.000]  有個公價 沒有的
[00:11:01.000 --> 00:11:03.000]  而且我們都會想到
[00:11:03.000 --> 00:11:07.000]  就是用更少的錢去買到一些東西
[00:11:07.000 --> 00:11:09.000]  做一場交易
[00:11:09.000 --> 00:11:11.000]  這個豈不是每一個買家
[00:11:11.000 --> 00:11:14.000]  心裡面都想發生的事
[00:11:14.000 --> 00:11:17.000]  你試試看你WhatsApp的群組
[00:11:17.000 --> 00:11:19.000]  今天在你WhatsApp的群組裡面
[00:11:19.000 --> 00:11:21.000]  究竟有多少個群組
[00:11:21.000 --> 00:11:25.000]  是為了拿來交流優惠的信息
[00:11:25.000 --> 00:11:27.000]  今天九時這裡有特價
[00:11:27.000 --> 00:11:30.000]  今天買贈品卡有八折
[00:11:30.000 --> 00:11:33.000]  大家都很多這些資訊交流
[00:11:33.000 --> 00:11:35.000]  毫不吝惜
[00:11:35.000 --> 00:11:38.000]  甚至我們有些東西想買的時候
[00:11:38.000 --> 00:11:40.000]  都特地等感恩節
[00:11:40.000 --> 00:11:43.000]  等聖誕的大特價的時候
[00:11:43.000 --> 00:11:46.000]  希望五折 如果一折就更好了
[00:11:46.000 --> 00:11:48.000]  可以買到自己心儀的東西
[00:11:48.000 --> 00:11:50.000]  似乎這個都很正常
[00:11:50.000 --> 00:11:52.000]  不過都很合理 是不是
[00:11:52.000 --> 00:11:54.000]  當時的以色列人
[00:11:54.000 --> 00:11:57.000]  都沒有因為這樣而違法
[00:11:57.000 --> 00:12:00.000]  不過和前面的行動是一樣
[00:12:00.000 --> 00:12:02.000]  就證明了以色列人
[00:12:02.000 --> 00:12:06.000]  一生一意希望可以賺更多的錢
[00:12:06.000 --> 00:12:08.000]  他是沒有顧念
[00:12:08.000 --> 00:12:10.000]  他用一雙鞋
[00:12:10.000 --> 00:12:12.000]  僅僅一雙鞋買回來的
[00:12:12.000 --> 00:12:14.000]  是一條生命
[00:12:14.000 --> 00:12:18.000]  最後就是將壞的穀物賣給人
[00:12:18.000 --> 00:12:20.000]  王赫本用這個的翻譯
[00:12:20.000 --> 00:12:23.000]  其實有些翻譯得太盡了
[00:12:23.000 --> 00:12:25.000]  其實直譯如果原文
[00:12:25.000 --> 00:12:27.000]  是在說將地下
[00:12:27.000 --> 00:12:29.000]  掉在地下的一些墨水
[00:12:29.000 --> 00:12:32.000]  混在一些小墨那裡一起出售
[00:12:32.000 --> 00:12:35.000]  意思是當時的商人為了賺到盡
[00:12:35.000 --> 00:12:38.000]  就連地下的墨水都不放過
[00:12:38.000 --> 00:12:40.000]  一起出售
[00:12:40.000 --> 00:12:44.000]  情況就有點像我們今天買三文魚頭
[00:12:44.000 --> 00:12:47.000]  我曾經聽過一些老華僑分享
[00:12:47.000 --> 00:12:48.000]  不知道你有沒有經歷過
[00:12:48.000 --> 00:12:49.000]  就是十年前
[00:12:49.000 --> 00:12:52.000]  他說那些三文魚頭是不值錢的
[00:12:52.000 --> 00:12:55.000]  他們說其實你跟一些魚檔說
[00:12:55.000 --> 00:12:57.000]  那些魚檔會送給你的
[00:12:57.000 --> 00:12:59.000]  不知道你有沒有經歷過這個年代
[00:12:59.000 --> 00:13:02.000]  但是當開始多人說
[00:13:02.000 --> 00:13:04.000]  用三文魚頭煲湯很好
[00:13:04.000 --> 00:13:08.000]  然後放在焗爐焗了很香很脆
[00:13:08.000 --> 00:13:12.000]  然後就開始慢慢多人要這些三文魚頭
[00:13:12.000 --> 00:13:15.000]  商家發現有市場
[00:13:15.000 --> 00:13:17.000]  就開始不是免費了
[00:13:17.000 --> 00:13:19.000]  收回十元八元
[00:13:19.000 --> 00:13:21.000]  幾元雞也好
[00:13:21.000 --> 00:13:24.000]  有些錢可以賺一下
[00:13:24.000 --> 00:13:25.000]  其實你明知道
[00:13:25.000 --> 00:13:27.000]  魚檔要個頭來也沒有用
[00:13:27.000 --> 00:13:29.000]  沒有人要的時候一樣是扔
[00:13:29.000 --> 00:13:33.000]  因為最重要是要把魚肉片出來賣
[00:13:33.000 --> 00:13:35.000]  他明知道是用不著的
[00:13:35.000 --> 00:13:38.000]  不過都是收你那幾元雞
[00:13:38.000 --> 00:13:40.000]  你又不太介意
[00:13:40.000 --> 00:13:42.000]  所以當時也一樣
[00:13:42.000 --> 00:13:44.000]  商人不是很壞
[00:13:44.000 --> 00:13:46.000]  就是把壞了的穀物
[00:13:46.000 --> 00:13:48.000]  然後照樣給你買來吃
[00:13:48.000 --> 00:13:50.000]  然後搞到你肚子痛
[00:13:50.000 --> 00:13:51.000]  他不是這樣
[00:13:51.000 --> 00:13:55.000]  雖然只是賣一些其實也沒有用途的墨水
[00:13:55.000 --> 00:13:57.000]  但是既然有市場
[00:13:57.000 --> 00:13:59.000]  有人有需要了
[00:13:59.000 --> 00:14:01.000]  那就拿出來賣
[00:14:01.000 --> 00:14:06.000]  所以這個跟前面的形容是貫徹始終
[00:14:06.000 --> 00:14:10.000]  就是以色列沒有違反很多耶和華的律法
[00:14:10.000 --> 00:14:14.000]  都只是用各種的方式賺到盡
[00:14:14.000 --> 00:14:17.000]  希望賺錢賺更多的錢
[00:14:17.000 --> 00:14:21.000]  其實這個跟二章亞摩斯的判詞也很相似
[00:14:21.000 --> 00:14:27.000]  以色列沒有做一些一看就知道是違法的行為
[00:14:27.000 --> 00:14:29.000]  但是我們就要問
[00:14:29.000 --> 00:14:33.000]  為什麼耶和華要這麼氣這幫以色列人呢
[00:14:33.000 --> 00:14:38.000]  的確不論是爭取時間去賺錢
[00:14:38.000 --> 00:14:41.000]  盡快開門最後一刻才關門
[00:14:41.000 --> 00:14:43.000]  去做更多的生意
[00:14:43.000 --> 00:14:47.000]  又或者是對人沒有同理心用低價買入
[00:14:47.000 --> 00:14:49.000]  又甚至是有市場
[00:14:49.000 --> 00:14:52.000]  有人有需要的時候就拿些東西去賣
[00:14:52.000 --> 00:14:54.000]  這些賺到盡的心態
[00:14:54.000 --> 00:14:58.000]  其實在今天的自由經濟體系裡面
[00:14:58.000 --> 00:15:00.000]  都是這樣操作的
[00:15:00.000 --> 00:15:02.000]  多勞多得嘛
[00:15:02.000 --> 00:15:03.000]  我們經常都說
[00:15:03.000 --> 00:15:06.000]  甚至我們會覺得這個人自己賺到商機
[00:15:06.000 --> 00:15:08.000]  都是他的本事
[00:15:08.000 --> 00:15:11.000]  就算你覺得說騙情不行
[00:15:11.000 --> 00:15:13.000]  騙情是違法的
[00:15:13.000 --> 00:15:15.000]  到了今天我們都會想
[00:15:15.000 --> 00:15:20.000]  就是那小小錢又不是這麼大一件事
[00:15:20.000 --> 00:15:22.000]  又不會說很介意
[00:15:22.000 --> 00:15:25.000]  因為你兩個商家都不敢太過分
[00:15:25.000 --> 00:15:28.000]  值得留意的是
[00:15:28.000 --> 00:15:32.000]  上帝說這四個以色列人的行為
[00:15:32.000 --> 00:15:36.000]  為了證明第一句是什麼
[00:15:36.000 --> 00:15:42.000]  是以色列踐踏貧窮人使這地困苦人衰敗的
[00:15:42.000 --> 00:15:45.000]  對於有經濟能力的人來說
[00:15:45.000 --> 00:15:50.000]  交易從來都是一個願買一個願賣就可以了
[00:15:50.000 --> 00:15:53.000]  但是對於貧窮人來說
[00:15:53.000 --> 00:15:56.000]  儘管他雖然負擔不起
[00:15:56.000 --> 00:15:59.000]  但是他仍然都要想方法去比上
[00:15:59.000 --> 00:16:02.000]  因為這個不是生活的問題
[00:16:02.000 --> 00:16:04.000]  這個是生存的問題
[00:16:04.000 --> 00:16:07.000]  是說有沒有得吃 有沒有得住
[00:16:07.000 --> 00:16:10.000]  所以在這個越來越繁榮的以色列裏面
[00:16:10.000 --> 00:16:13.000]  大家都接受了一起賺錢
[00:16:13.000 --> 00:16:16.000]  小小損失不要介意
[00:16:16.000 --> 00:16:19.000]  反正那些好的生活都不會因為這小小損失
[00:16:19.000 --> 00:16:21.000]  而受到任何影響
[00:16:21.000 --> 00:16:23.000]  不過在這個時候
[00:16:23.000 --> 00:16:26.000]  他卻是忘記了一群的貧窮人
[00:16:26.000 --> 00:16:29.000]  在這個漢次很正常
[00:16:29.000 --> 00:16:32.000]  漢次根本完全沒有違法的體系裏面
[00:16:32.000 --> 00:16:37.000]  這群貧窮人正是不斷的被剝削
[00:16:37.000 --> 00:16:41.000]  可能當時貧窮人之間他是這樣說的
[00:16:41.000 --> 00:16:46.000]  他說平時其實都不需要用錢買墨水的
[00:16:46.000 --> 00:16:49.000]  今天不知道為什麼要開始付錢
[00:16:49.000 --> 00:16:51.000]  雖然都是十元八元
[00:16:51.000 --> 00:16:54.000]  不過就是我拿不出的那些錢
[00:16:54.000 --> 00:16:56.000]  又可能他會說
[00:16:56.000 --> 00:17:01.000]  平時用一天工資買一天的糧食都剛剛好
[00:17:01.000 --> 00:17:05.000]  但不知道為什麼最近越來越買的時候都不夠
[00:17:05.000 --> 00:17:07.000]  給了兒子吃
[00:17:07.000 --> 00:17:10.000]  我和我老婆打算用墨做餅
[00:17:10.000 --> 00:17:13.000]  但都不夠兩個人睡
[00:17:13.000 --> 00:17:18.000]  之前下班之後都會有些時間準備一下
[00:17:18.000 --> 00:17:22.000]  之後再過初一或者過安息日
[00:17:22.000 --> 00:17:26.000]  但老闆說一定要留到最後一秒才可以下班
[00:17:26.000 --> 00:17:29.000]  安息日一過就要馬上開工
[00:17:29.000 --> 00:17:32.000]  其實根本完全沒有時間準備安息日
[00:17:32.000 --> 00:17:35.000]  更加不要說要準備一頓飯
[00:17:35.000 --> 00:17:37.000]  所以我們安息日的時候
[00:17:37.000 --> 00:17:40.000]  一家人都是坐著都不知道可以做什麼
[00:17:40.000 --> 00:17:43.000]  沒辦法好好地一起吃頓飯
[00:17:43.000 --> 00:17:46.000]  物價越來越高
[00:17:46.000 --> 00:17:48.000]  我收入越來越少
[00:17:48.000 --> 00:17:52.000]  但我看到鞋子已經爛到根本不能再補
[00:17:52.000 --> 00:17:55.000]  如果我想下田工作要買一雙鞋子
[00:17:55.000 --> 00:17:57.000]  我唯有問人借錢
[00:17:57.000 --> 00:18:00.000]  我曾經以為我努力工作
[00:18:00.000 --> 00:18:03.000]  不休息這麼多應該還得到錢
[00:18:03.000 --> 00:18:06.000]  但現在不要說還錢
[00:18:06.000 --> 00:18:09.000]  連吃和住都是一個問題
[00:18:09.000 --> 00:18:11.000]  到底問題出了哪裡
