
[00:00:00.000 --> 00:00:01.000]  梁姐妹平安
[00:04:13.000 --> 00:04:15.000]  有些人就南下了
[00:04:16.000 --> 00:04:19.000]  去到埃及甚至更南的地方
[00:04:19.000 --> 00:04:24.000]  於是就把猶太教的信仰帶到那裡
[00:04:24.000 --> 00:04:27.000]  這個人是坐馬車來回的
[00:04:27.000 --> 00:04:31.000]  你可以想像他不是一個普通人
[00:04:31.000 --> 00:04:35.000]  經文指出他是一位有大權的
[00:04:35.000 --> 00:04:39.000]  在朝廷掌管銀庫
[00:04:40.000 --> 00:04:46.000]  很可能是現在的財政部長這些金融官員
[00:04:46.000 --> 00:04:52.000]  當我們看到這個圖畫的時候
[00:04:52.000 --> 00:04:56.000]  我們再想像一下現在的加沙
[00:04:56.000 --> 00:04:58.000]  被封鎖為一個禁區
[00:04:58.000 --> 00:05:00.000]  沒有人能夠自由出入
[00:05:00.000 --> 00:05:05.000]  對比起來當時的加沙是一條走廊
[00:05:06.000 --> 00:05:11.000]  它在方便那些從非洲東部來耶路撒冷朝聖的人
[00:05:11.000 --> 00:05:15.000]  如果將這兩種狀況去比較
[00:05:15.000 --> 00:05:18.000]  你認為加沙可以成為一個
[00:05:18.000 --> 00:05:20.000]  朝聖者的通道比較好
[00:05:20.000 --> 00:05:23.000]  還是被封鎖成為一個禁區比較好呢
[00:05:23.000 --> 00:05:29.000]  或者加沙仍然期望自己可以再次
[00:05:29.000 --> 00:05:34.000]  成為沉渡者可以通過的通道
[00:05:35.000 --> 00:05:38.000]  我們繼續看《思路行傳》的經文
[00:05:38.000 --> 00:05:40.000]  第二十九節
[00:05:40.000 --> 00:05:45.000]  聖靈對肥利說 你去 貼近那車走
[00:05:45.000 --> 00:05:47.000]  肥利就跑到太監那裏
[00:05:47.000 --> 00:05:50.000]  聽見他唸先知二菜下的書
[00:05:50.000 --> 00:05:53.000]  便問他說 你所唸的你明白嗎
[00:05:53.000 --> 00:05:57.000]  他說 沒有人指教我 怎能明白呢
[00:05:57.000 --> 00:06:00.000]  於是請肥利上車與他同坐
[00:06:00.000 --> 00:06:02.000]  他所唸的那段經說
[00:06:03.000 --> 00:06:05.000]  他像羊被牽到宰殺之地
[00:06:05.000 --> 00:06:09.000]  又像羊羔在剪毛的人手下無聲
[00:06:09.000 --> 00:06:11.000]  他也是這樣不開口
[00:06:11.000 --> 00:06:14.000]  他卑微的時候人不按公義審判他
[00:06:14.000 --> 00:06:16.000]  誰能述說他的世代
[00:06:16.000 --> 00:06:19.000]  因為他的生命從地上奪去
[00:06:19.000 --> 00:06:21.000]  太監對肥利說
[00:06:21.000 --> 00:06:25.000]  請問先知說這些話是指著誰呢
[00:06:25.000 --> 00:06:28.000]  是指著自己呢 是指著人呢
[00:06:30.000 --> 00:06:33.000]  肥利便開口從這經上起
[00:06:33.000 --> 00:06:35.000]  對他全講耶穌
[00:06:35.000 --> 00:06:39.000]  故事開始在這條加沙的路上
[00:06:39.000 --> 00:06:41.000]  本來是一個太監在那裏坐車
[00:06:41.000 --> 00:06:44.000]  現在有另外一個角色出現了
[00:06:44.000 --> 00:06:48.000]  肥利就在這條路上出現了
[00:06:48.000 --> 00:06:53.000]  肥利為何會在這條往加沙的路上出現呢
[00:06:53.000 --> 00:06:58.000]  原因是試圖行轉一張八節鎖
[00:06:59.000 --> 00:07:00.000]  八章一節所交代的背景
[00:07:00.000 --> 00:07:03.000]  他說耶路撒冷的教會大租必百
[00:07:03.000 --> 00:07:07.000]  除了使徒以外 門徒都分散在猶大和 撒瑪利亞各處
[00:07:07.000 --> 00:07:11.000]  近因就是剛才那一節經文所講
[00:07:11.000 --> 00:07:18.000]  主的使者呼喚肥利去那裏
[00:07:18.000 --> 00:07:23.000]  肥利在這條加沙的路上
[00:07:23.000 --> 00:07:25.000]  只做了一件事
[00:07:27.000 --> 00:07:31.000]  就是與那位從伊索匹亞來的人全講耶穌
[00:07:31.000 --> 00:07:35.000]  沒有做其他事了
[00:07:35.000 --> 00:07:37.000]  經文記載就是做了這件事
[00:07:37.000 --> 00:07:42.000]  肥利飛奔往加沙
[00:07:42.000 --> 00:07:46.000]  在路上遇到伊索匹亞的太監就是做了這件事
[00:07:46.000 --> 00:07:52.000]  現在奔跑在往加沙路上的人
[00:07:52.000 --> 00:07:54.000]  所為何事呢
[00:07:55.000 --> 00:08:00.000]  是殺戮 是戰鬥 是報復
[00:08:00.000 --> 00:08:05.000]  但是曾幾何時奔跑在往加沙路上的
[00:08:05.000 --> 00:08:07.000]  是一個傳道的人
[00:08:07.000 --> 00:08:09.000]  那條是什麼路呢
[00:08:09.000 --> 00:08:14.000]  是一條傳道的路 是一條拯救的路
[00:08:14.000 --> 00:08:18.000]  一條拯救的路和一條殺戮的路
[00:08:18.000 --> 00:08:24.000]  哪一條路更讓加沙成為美好的地方呢
[00:08:25.000 --> 00:08:28.000]  或許加沙正在等待自己
[00:08:28.000 --> 00:08:34.000]  可以再成為一條被傳道者通過的路
[00:08:34.000 --> 00:08:38.000]  我們繼續看少行傳這個故事
[00:08:38.000 --> 00:08:40.000]  三十六節
[00:08:40.000 --> 00:08:42.000]  伊人正往前走
[00:08:42.000 --> 00:08:44.000]  到了有水的地方 太監說
[00:08:44.000 --> 00:08:47.000]  看啊 這裏有水
[00:08:47.000 --> 00:08:49.000]  我受洗有什麼妨礙呢
[00:08:49.000 --> 00:08:52.000]  於是吩咐車站住
[00:08:53.000 --> 00:08:55.000]  太監伊人同下水裏去
[00:08:55.000 --> 00:08:57.000]  斐利就給他施洗
[00:08:57.000 --> 00:08:59.000]  今時今日
[00:08:59.000 --> 00:09:02.000]  如果你想像有兩個從不同地方
[00:09:02.000 --> 00:09:04.000]  不同種族的人
[00:09:04.000 --> 00:09:07.000]  在加沙這個路上相遇
[00:09:07.000 --> 00:09:09.000]  會產生什麼結果呢
[00:09:09.000 --> 00:09:12.000]  當年
[00:09:12.000 --> 00:09:15.000]  那位從伊索匹亞尼的大臣
[00:09:15.000 --> 00:09:19.000]  和斐利在這條路上相遇
[00:09:20.000 --> 00:09:26.000]  他創造出一個既神聖又充滿生機的圖畫
[00:09:26.000 --> 00:09:28.000]  為什麼說是神聖呢
[00:09:28.000 --> 00:09:35.000]  水禮從來都是一個充滿神聖意義的行動
[00:09:35.000 --> 00:09:38.000]  為什麼說是充滿生機呢
[00:09:38.000 --> 00:09:42.000]  水禮也是一個重生的象徵
[00:09:42.000 --> 00:09:45.000]  記不記得保羅怎麼說呢
[00:09:45.000 --> 00:09:47.000]  保羅說
[00:09:48.000 --> 00:09:51.000]  我們藉著洗禮歸入死 和太一同埋葬
[00:09:51.000 --> 00:09:54.000]  於是叫我們一舉一動有生生的樣式
[00:09:54.000 --> 00:09:58.000]  像基督藉著扶著榮耀從死裡復活一樣
[00:09:58.000 --> 00:10:00.000]  今日
[00:10:00.000 --> 00:10:02.000]  加沙是一個什麼地方呢
[00:10:02.000 --> 00:10:04.000]  外面的人不想進去
[00:10:04.000 --> 00:10:07.000]  裏面的人也走不出來
[00:10:07.000 --> 00:10:11.000]  加沙變了一個人間地獄
[00:10:11.000 --> 00:10:14.000]  燃料 食物 食水 醫療
[00:10:14.000 --> 00:10:17.000]  樣樣都缺乏
[00:10:18.000 --> 00:10:20.000]  沒有基礎建設也運作不了
[00:10:20.000 --> 00:10:22.000]  其實
[00:10:22.000 --> 00:10:25.000]  你知不知道加沙也有很多教會
[00:10:25.000 --> 00:10:28.000]  你知不知道加沙也有很多基督徒
[00:10:28.000 --> 00:10:30.000]  你知不知道
[00:10:30.000 --> 00:10:32.000]  每一年
[00:10:32.000 --> 00:10:37.000]  甚至是不同的月份都有洗禮舉行
[00:10:37.000 --> 00:10:39.000]  曾幾何時
[00:10:39.000 --> 00:10:41.000]  我這裏
[00:10:42.000 --> 00:10:48.000]  亦都可以是一個展現生機和展現神聖的地方
[00:10:48.000 --> 00:10:52.000]  或許加沙正在等待
[00:10:52.000 --> 00:10:57.000]  何時可以變回一個讓神聖可以展現
[00:10:57.000 --> 00:11:01.000]  讓生機可以展現的地方
[00:11:01.000 --> 00:11:05.000]  這個故事是怎樣結束的呢
[00:11:05.000 --> 00:11:07.000]  我們繼續看下去
[00:11:07.000 --> 00:11:09.000]  第39節
[00:11:10.000 --> 00:11:14.000]  從水裏上來 朱德林把肥利提了去
[00:11:14.000 --> 00:11:19.000]  太監也不再看見他了 就歡歡喜喜地走路
[00:11:19.000 --> 00:11:22.000]  後來有人在阿索都遇見肥利
[00:11:22.000 --> 00:11:27.000]  他走遍那地方 在各城宣傳福音直到凱撒尼亞
[00:11:27.000 --> 00:11:34.000]  有些人踏上加沙的路 是為了攻佔加沙
[00:11:34.000 --> 00:11:39.000]  有些人踏上加沙的路 是為了將加沙據為己有
[00:11:40.000 --> 00:11:46.000]  當年 那位被經文指明有大權的伊索匹亞大臣
[00:11:46.000 --> 00:11:48.000]  經過加沙
[00:11:48.000 --> 00:11:52.000]  他沒有用他的大權和他的財力
[00:11:52.000 --> 00:11:56.000]  來掠奪加沙
[00:11:56.000 --> 00:12:00.000]  當年 那位來無蹤去無影
[00:12:00.000 --> 00:12:03.000]  充滿神力而能的肥利
[00:12:03.000 --> 00:12:05.000]  踏上加沙的路
[00:12:05.000 --> 00:12:09.000]  他沒有用他的神能而力
[00:12:10.000 --> 00:12:11.000]  來控制加沙
[00:12:11.000 --> 00:12:19.000]  如果有權力和有能力的人士不強奪加沙
[00:12:19.000 --> 00:12:23.000]  讓他開放成為南北安全的通道
[00:12:23.000 --> 00:12:27.000]  讓沉渡者和傳道者在那裡相遇
[00:12:27.000 --> 00:12:31.000]  讓沉渡者和傳道者在那裡經過
[00:12:31.000 --> 00:12:38.000]  會不會讓加沙成為一個更讓人覺得有價值的地方呢
[00:12:39.000 --> 00:12:40.000]  在這個世界上
[00:12:40.000 --> 00:12:44.000]  除了加沙被稱為一條走廊之外
[00:12:44.000 --> 00:12:47.000]  還有沒有想像到有些地方
[00:12:47.000 --> 00:12:50.000]  有類似橋樑的角色呢
[00:12:50.000 --> 00:12:55.000]  這些地方扮演橋樑角色的地方
[00:12:55.000 --> 00:13:02.000]  能夠讓世界各地的人才 資金 貨物 資訊都自由出入
[00:13:02.000 --> 00:13:06.000]  那個地方就可以成為一個文化交流
[00:13:06.000 --> 00:13:08.000]  知識傳遞 民族共融
[00:13:09.000 --> 00:13:12.000]  多元並且充滿生機的地方
[00:13:12.000 --> 00:13:16.000]  或者那些地方可以對他的居民
[00:13:16.000 --> 00:13:18.000]  和對世界作出的貢獻
[00:13:18.000 --> 00:13:22.000]  就是繼續成為一個開放和自由的通道
[00:13:22.000 --> 00:13:25.000]  讓不同的人可以在那裡相遇
[00:13:25.000 --> 00:13:29.000]  拼發出美麗和創新的景象
[00:13:29.000 --> 00:13:32.000]  《思路行轉》告訴我們
[00:13:32.000 --> 00:13:38.000]  加沙曾經是一條沉渡者和傳道者通過的通道
[00:13:39.000 --> 00:13:43.000]  讓我們用通道或者是道路這個概念
[00:13:43.000 --> 00:13:46.000]  來做一些信仰的思考和反省
[00:13:46.000 --> 00:13:48.000]  如果說到道路
[00:13:48.000 --> 00:13:50.000]  你會想起什麼呢
[00:13:50.000 --> 00:13:54.000]  你有沒有想起聖經裡有一個人
[00:13:54.000 --> 00:13:57.000]  他說自己就是道路呢
[00:13:57.000 --> 00:14:06.000]  在約翰福音14章1至6節
[00:14:06.000 --> 00:14:08.000]  耶穌曾經這樣說
[00:14:09.000 --> 00:14:10.000]  你們心裡不要憂愁
[00:14:10.000 --> 00:14:13.000]  你們信上帝也當信我
[00:14:13.000 --> 00:14:15.000]  在我府的家裡有許多住處
[00:14:15.000 --> 00:14:18.000]  若是沒有我就早已告訴你們了
[00:14:18.000 --> 00:14:23.000]  我去完事為你們預備地方去
[00:14:23.000 --> 00:14:25.000]  我若去為你們預備了地方
[00:14:25.000 --> 00:14:28.000]  就必再來接你們到我那裡去
[00:14:28.000 --> 00:14:30.000]  我在那裡
[00:14:30.000 --> 00:14:32.000]  叫你們也在那裡
[00:14:32.000 --> 00:14:34.000]  我往那裡去你們知道
[00:14:34.000 --> 00:14:36.000]  那條路你們也知道
[00:14:37.000 --> 00:14:40.000]  這個是耶穌和門徒分離之前
[00:14:40.000 --> 00:14:42.000]  給門徒的安慰
[00:14:42.000 --> 00:14:45.000]  門徒是否感覺到被安慰呢
[00:14:45.000 --> 00:14:49.000]  從多瑪的回答是感覺不到的
[00:14:49.000 --> 00:14:51.000]  他說主啊
[00:14:51.000 --> 00:14:53.000]  我們不知道你往那裡去
[00:14:53.000 --> 00:14:55.000]  怎麼知道那條路呢
[00:14:55.000 --> 00:14:59.000]  其實和我們面對的處境都很相似
[00:14:59.000 --> 00:15:02.000]  有時候我們是看不到那條路
[00:15:02.000 --> 00:15:05.000]  我們也知道這樣會好一點
[00:15:06.000 --> 00:15:08.000]  但是那條好一點的路在那裡呢
[00:15:08.000 --> 00:15:10.000]  我們看不到
[00:15:10.000 --> 00:15:13.000]  耶穌接著退多瑪說
[00:15:13.000 --> 00:15:19.000]  我就是道路真理生命
[00:15:19.000 --> 00:15:21.000]  若不是藉著我
[00:15:21.000 --> 00:15:23.000]  沒有人能夠到我那裡去
[00:15:23.000 --> 00:15:25.000]  耶穌指出
[00:15:25.000 --> 00:15:28.000]  祂自己就是道路
[00:15:28.000 --> 00:15:33.000]  耶穌就是道路
[00:15:34.000 --> 00:15:37.000]  你記不記得拿丹協初初遇到耶穌的時候
[00:15:37.000 --> 00:15:39.000]  他們的對話是怎樣的
[00:15:39.000 --> 00:15:43.000]  拿丹協說
[00:15:43.000 --> 00:15:45.000]  拉比你是上帝的兒子
[00:15:45.000 --> 00:15:47.000]  你是以色列的王
[00:15:47.000 --> 00:15:49.000]  耶穌就跟他說
[00:15:49.000 --> 00:15:51.000]  是否因為我說
[00:15:51.000 --> 00:15:53.000]  我在無花果樹底下見到你
[00:15:53.000 --> 00:15:55.000]  你就信了
[00:15:55.000 --> 00:15:57.000]  你將要看見比這更大的事
[00:15:57.000 --> 00:15:59.000]  我實實在在地告訴你們
[00:15:59.000 --> 00:16:01.000]  你們將要看見天開了
[00:16:02.000 --> 00:16:04.000]  上去下來在人子身上
[00:16:04.000 --> 00:16:07.000]  那條路在哪裡呢
[00:16:07.000 --> 00:16:10.000]  耶穌說
[00:16:10.000 --> 00:16:12.000]  那條路在人子身上
[00:16:12.000 --> 00:16:16.000]  接著
[00:16:16.000 --> 00:16:19.000]  我們用這個概念
[00:16:19.000 --> 00:16:23.000]  來對教會和信徒
[00:16:23.000 --> 00:16:26.000]  作一個信仰的思考
[00:16:26.000 --> 00:16:31.000]  有一首詩歌
[00:16:32.000 --> 00:16:33.000]  「流通管子」
[00:16:33.000 --> 00:16:35.000]  它似乎是
[00:16:35.000 --> 00:16:38.000]  給我們有類似的
[00:16:38.000 --> 00:16:40.000]  想像的空間
[00:16:40.000 --> 00:16:44.000]  不知道你有沒有唱過這首歌
[00:16:44.000 --> 00:16:46.000]  歌詞是這樣說
[00:16:46.000 --> 00:16:48.000]  我要縱揚寶貴救主
[00:16:48.000 --> 00:16:50.000]  你的愛使我歸你
[00:16:50.000 --> 00:16:52.000]  你潔淨我又充滿我
[00:16:52.000 --> 00:16:54.000]  使我成為流通管子
[00:16:54.000 --> 00:16:56.000]  主啊
[00:16:56.000 --> 00:16:58.000]  我願成為管子
[00:16:58.000 --> 00:17:00.000]  讓你奇妙大能力
[00:17:01.000 --> 00:17:02.000]  充滿我心
[00:17:02.000 --> 00:17:04.000]  藉我流出
[00:17:04.000 --> 00:17:06.000]  每時每刻不停止
[00:17:06.000 --> 00:17:08.000]  我願倒空
[00:17:08.000 --> 00:17:10.000]  讓主充滿
[00:17:10.000 --> 00:17:12.000]  成為主潔淨器命
[00:17:12.000 --> 00:17:14.000]  我無力量
[00:17:14.000 --> 00:17:16.000]  為主加添
[00:17:16.000 --> 00:17:18.000]  能權成主的命令
[00:17:18.000 --> 00:17:20.000]  主啊
[00:17:20.000 --> 00:17:22.000]  我願成為流通管子
[00:17:22.000 --> 00:17:24.000]  讓你奇妙大能力
[00:17:24.000 --> 00:17:26.000]  充滿我心
[00:17:26.000 --> 00:17:28.000]  藉我流出
[00:17:28.000 --> 00:17:30.000]  每時每刻不停止
[00:17:31.000 --> 00:17:33.000]  對自己的身份
[00:17:33.000 --> 00:17:35.000]  和使命的一個思考
[00:17:35.000 --> 00:17:38.000]  如果作為一個
[00:17:38.000 --> 00:17:40.000]  日常生活的人
[00:17:40.000 --> 00:17:42.000]  在生活上面
[00:17:42.000 --> 00:17:44.000]  又可以有些什麼的
[00:17:44.000 --> 00:17:46.000]  反省或者什麼的參考呢
[00:17:46.000 --> 00:17:49.000]  我記得
[00:17:49.000 --> 00:17:51.000]  有一首歌叫做《橋》
[00:17:51.000 --> 00:17:54.000]  這首歌它可以引發我們
[00:17:54.000 --> 00:17:56.000]  在某一個人生的
[00:17:56.000 --> 00:17:58.000]  部分裏面作為一些思考
[00:18:00.000 --> 00:18:02.000]  這首歌有幾句歌詞這樣說的
[00:18:02.000 --> 00:18:06.000]  父母親從小撫慰我
[00:18:06.000 --> 00:18:09.000]  栽種愛惜又樹苗
[00:18:09.000 --> 00:18:12.000]  維護照料牽我手
[00:18:12.000 --> 00:18:14.000]  父母親延伸天賦愛
[00:18:14.000 --> 00:18:17.000]  今生獻身像道橋
[00:18:17.000 --> 00:18:20.000]  禍困凶險我不怕過
[00:18:20.000 --> 00:18:23.000]  父母親年紀衰漸老
[00:18:23.000 --> 00:18:25.000]  一生獻身像道橋
[00:18:25.000 --> 00:18:27.000]  容讓我在上面
[00:18:27.000 --> 00:18:29.000]  輕輕鬆鬆再走過
[00:18:30.000 --> 00:18:32.000]  不分風雨度過
[00:18:32.000 --> 00:18:34.000]  一條路
[00:18:34.000 --> 00:18:36.000]  道路
[00:18:36.000 --> 00:18:38.000]  橋
[00:18:38.000 --> 00:18:40.000]  通道
[00:18:40.000 --> 00:18:42.000]  是不是都有類似的概念呢
[00:18:42.000 --> 00:18:44.000]  加沙之路
[00:18:44.000 --> 00:18:46.000]  成就了肥利
[00:18:46.000 --> 00:18:49.000]  和那位在伊索匹亞尼的大臣
[00:18:49.000 --> 00:18:51.000]  的信仰故事
[00:18:51.000 --> 00:18:53.000]  耶穌作為道路
[00:18:53.000 --> 00:18:56.000]  成就了人和天父的和好
[00:18:56.000 --> 00:18:58.000]  教會和信徒
[00:18:59.000 --> 00:19:00.000]  是不是都可以用一條路
[00:19:00.000 --> 00:19:02.000]  來想像自己
[00:19:02.000 --> 00:19:05.000]  延續耶穌基督的使命呢
[00:19:05.000 --> 00:19:07.000]  作為一個人
[00:19:07.000 --> 00:19:09.000]  我們如果都用一條路
[00:19:09.000 --> 00:19:11.000]  來想像自己
[00:19:11.000 --> 00:19:14.000]  我們想要成就什麼呢
[00:19:14.000 --> 00:19:16.000]  願上主幫助我們
