
[00:00:00.000 --> 00:00:01.600]  我們今天要講到真自由
[00:11:43.040 --> 00:11:45.040]  耶穌基督爲我們罪釘在十項上面了
[00:11:45.040 --> 00:11:48.040]  我們不再是因爲靠律法而得救了
[00:11:48.040 --> 00:11:52.040]  今天你竟然還教我們要遵循摩西的律法
[00:11:52.040 --> 00:11:55.040]  要受割離
[00:11:55.040 --> 00:11:56.040]  兄弟們
[00:11:56.040 --> 00:11:58.040]  這就是爲什麼保羅在這裏說
[00:11:58.040 --> 00:12:01.040]  不要再被奴僕的惡挾制
[00:12:01.040 --> 00:12:04.040]  他指的是這個律法的惡
[00:12:04.040 --> 00:12:06.040]  我們看看惡
[00:12:06.040 --> 00:12:08.040]  看過牛嗎
[00:12:08.040 --> 00:12:10.040]  看看這個圖
[00:12:10.040 --> 00:12:12.040]  兩個牛要一起耕田的時候
[00:12:12.040 --> 00:12:15.040]  要放一個什麼東西
[00:12:15.040 --> 00:12:19.040]  要放一個惡
[00:12:19.040 --> 00:12:22.040]  所以保羅曾經用這個來做一個比喻
[00:12:22.040 --> 00:12:25.040]  信與不信不能同付
[00:12:25.040 --> 00:12:27.040]  那個意思是什麼
[00:12:27.040 --> 00:12:29.040]  就是你信的跟不信的
[00:12:29.040 --> 00:12:30.040]  這邊不僅僅指婚姻
[00:12:30.040 --> 00:12:31.040]  很多人誤會
[00:12:31.040 --> 00:12:34.040]  以爲只有指婚姻
[00:12:34.040 --> 00:12:35.040]  也就是說
[00:12:35.040 --> 00:12:39.040]  你嫁娶都要在基督的裏面
[00:12:39.040 --> 00:12:43.040]  基督徒你要找基督徒
[00:12:43.040 --> 00:12:46.040]  不單止婚姻還指什麼
[00:12:46.040 --> 00:12:50.040]  任何這種親密的關係
[00:12:50.040 --> 00:12:52.040]  通通都適用在這裏
[00:12:52.040 --> 00:12:54.040]  合夥
[00:12:54.040 --> 00:12:57.040]  跟別人合夥
[00:12:57.040 --> 00:12:59.040]  你信的跟不信的合夥
[00:12:59.040 --> 00:13:01.040]  價值觀不一樣
[00:13:01.040 --> 00:13:04.040]  你要把這公司的營運十分之一奉獻出來
[00:13:04.040 --> 00:13:06.040]  他說十分之一
[00:13:06.040 --> 00:13:07.040]  開玩笑
[00:13:07.040 --> 00:13:09.040]  賺錢不容易
[00:13:09.040 --> 00:13:10.040]  還奉獻十分之一
[00:13:10.040 --> 00:13:13.040]  爲這個問題你就吵不完了
[00:13:13.040 --> 00:13:17.040]  他說我們今天應該要有兩本帳
[00:13:17.040 --> 00:13:21.040]  你說基督徒怎麼可以有兩本帳呢
[00:13:21.040 --> 00:13:24.040]  我們應該是帳目清清楚楚的
[00:13:24.040 --> 00:13:27.040]  這些很多的價值觀不一樣
[00:13:27.040 --> 00:13:31.040]  所以信跟不信的不能同付
[00:13:31.040 --> 00:13:33.040]  那個二是什麼
[00:13:33.040 --> 00:13:35.040]  一隻牛往前走
[00:13:35.040 --> 00:13:36.040]  另外一隻牛怎麼樣
[00:13:36.040 --> 00:13:37.040]  我就不走
[00:13:37.040 --> 00:13:39.040]  可以嗎
[00:13:39.040 --> 00:13:41.040]  他把你綁住了
[00:13:41.040 --> 00:13:43.040]  所以二
[00:13:43.040 --> 00:13:45.040]  保羅在講這個二的時候
[00:13:45.040 --> 00:13:46.040]  在《使徒行傳》15章
[00:13:46.040 --> 00:13:49.040]  他講到這些猶太的基督徒
[00:13:49.040 --> 00:13:51.040]  猶太的基督徒來傳這個律法
[00:13:51.040 --> 00:13:53.040]  要得救
[00:13:53.040 --> 00:13:55.040]  必須還要受割離的時候
[00:13:55.040 --> 00:13:56.040]  他就講說
[00:13:56.040 --> 00:13:58.040]  他說現在你爲什麼試探神
[00:13:58.040 --> 00:14:01.040]  要把我們祖宗和我們所不能負的二
[00:14:01.040 --> 00:14:06.040]  放在門徒的頸上呢
[00:14:06.040 --> 00:14:09.040]  就是說,這個二
[00:14:09.040 --> 00:14:12.040]  是律法所帶給我們的這個二
[00:14:12.040 --> 00:14:14.040]  你爲什麼還要讓這些外邦信徒
[00:14:14.040 --> 00:14:17.040]  他們還要去揹負這個二呢
[00:14:17.040 --> 00:14:21.040]  不要再被這些律法來挾制了
[00:14:21.040 --> 00:14:23.040]  這個二
[00:14:23.040 --> 00:14:28.040]  本身就是一個捆綁
[00:14:28.040 --> 00:14:31.040]  猶太的拉比
[00:14:31.040 --> 00:14:34.040]  爲了把摩西的律法
[00:14:34.040 --> 00:14:37.040]  把它歸納出來
[00:14:37.040 --> 00:14:43.040]  一共有613條
[00:14:43.040 --> 00:14:46.040]  這次我去看過
[00:14:46.040 --> 00:14:52.040]  我說那613條真是一個縱惡
[00:14:52.040 --> 00:14:58.040]  我連可力啉用30分鐘都講不完
[00:14:58.040 --> 00:15:03.040]  這613條的誡命
[00:15:03.040 --> 00:15:05.040]  那麼後來
[00:15:05.040 --> 00:15:08.040]  耶穌當年不是責備法利賽人嗎
[00:15:08.040 --> 00:15:09.040]  記不記得
[00:15:09.040 --> 00:15:13.040]  耶穌爲什麼責備法利賽人
[00:15:13.040 --> 00:15:18.040]  還記不記得耶穌責備他們
[00:15:18.040 --> 00:15:20.040]  好,其中一個
[00:15:20.040 --> 00:15:24.040]  是什麼
[00:15:24.040 --> 00:15:26.040]  他們後來又發展了很多
[00:15:26.040 --> 00:15:29.040]  這些所謂口傳的律法
[00:15:29.040 --> 00:15:30.040]  律律加利律
[00:15:30.040 --> 00:15:31.040]  很多很反水的
[00:15:31.040 --> 00:15:33.040]  舉例來講
[00:15:33.040 --> 00:15:36.040]  他們說你在進餐之前
[00:15:36.040 --> 00:15:40.040]  你要先按照古人的遺傳洗手
[00:15:40.040 --> 00:15:43.040]  古人的遺傳洗手怎麼洗你知道嗎
[00:15:43.040 --> 00:15:46.040]  你看看他
[00:15:46.040 --> 00:15:51.040]  洗手要從手腕這個地方
[00:15:51.040 --> 00:15:52.040]  有沒有
[00:15:52.040 --> 00:15:57.040]  這樣洗
[00:15:57.040 --> 00:15:59.040]  從你今天回家試試看
[00:15:59.040 --> 00:16:02.040]  喫飯之前先去洗個手
[00:16:02.040 --> 00:16:04.040]  就照着這個方式去洗
[00:16:04.040 --> 00:16:07.040]  每一餐這樣子洗
[00:16:07.040 --> 00:16:08.040]  除了這個之外
[00:16:08.040 --> 00:16:09.040]  他還有規定
[00:16:09.040 --> 00:16:11.040]  比如說安息日
[00:16:11.040 --> 00:16:12.040]  你安息日的
[00:16:12.040 --> 00:16:15.040]  你只能夠走2000步
[00:16:15.040 --> 00:16:16.040]  請問現在一般
[00:16:16.040 --> 00:16:18.040]  你們那個手機裏面告訴你說
[00:16:18.040 --> 00:16:21.040]  一天要走多少步
[00:16:21.040 --> 00:16:22.040]  1萬步
[00:16:22.040 --> 00:16:23.040]  你們標準比較高
[00:16:23.040 --> 00:16:25.040]  我的印象好像只有5000步就可以了
[00:16:25.040 --> 00:16:29.040]  1萬步
[00:16:29.040 --> 00:16:30.040]  安息日不可以
[00:16:30.040 --> 00:16:33.040]  安息只能走2000步
[00:16:33.040 --> 00:16:34.040]  好了
[00:16:34.040 --> 00:16:36.040]  安息日呢
[00:16:36.040 --> 00:16:38.040]  你如果去治病
[00:16:38.040 --> 00:16:40.040]  去看病
[00:16:40.040 --> 00:16:42.040]  你只能夠治療到
[00:16:42.040 --> 00:16:45.040]  可以存活的階段
[00:16:45.040 --> 00:16:47.040]  你不能夠把他治療到
[00:16:47.040 --> 00:16:53.040]  完全康復的階段
[00:16:53.040 --> 00:16:55.040]  因此類的這些規定
[00:16:55.040 --> 00:16:58.040]  生活上面的細節奉獻十分之一
[00:16:58.040 --> 00:16:59.040]  連回鄉
[00:16:59.040 --> 00:17:00.040]  耶穌不是責備法利塞人說
[00:17:00.040 --> 00:17:02.040]  你什麼叫人家回鄉
[00:17:02.040 --> 00:17:04.040]  你回鄉喫過嗎
[00:17:04.040 --> 00:17:06.040]  有沒有喫過回鄉餃
[00:17:06.040 --> 00:17:08.040]  回鄉看過嗎
[00:17:08.040 --> 00:17:11.040]  回鄉很清對不對
[00:17:11.040 --> 00:17:14.040]  他說你們叫他連回鄉
[00:17:14.040 --> 00:17:20.040]  也要奉獻十分之一
[00:17:20.040 --> 00:17:22.040]  就是這麼細微的東西
[00:17:22.040 --> 00:17:24.040]  你算得清清楚楚
[00:17:24.040 --> 00:17:26.040]  這個叫做律法主義
[00:17:26.040 --> 00:17:28.040]  這個叫做遵行律法
[00:17:28.040 --> 00:17:30.040]  這個叫做被律法捆綁
[00:17:30.040 --> 00:17:31.040]  你說牧師啊
[00:17:31.040 --> 00:17:32.040]  那個跟我沒關係
[00:17:32.040 --> 00:17:33.040]  我也不是猶太人
[00:17:33.040 --> 00:17:34.040]  我現在也不照那樣做
[00:17:34.040 --> 00:17:35.040]  那我告訴你
[00:17:35.040 --> 00:17:38.040]  現代的律法是什麼
[00:17:38.040 --> 00:17:42.040]  什麼是現代的律法
[00:17:42.040 --> 00:17:47.040]  我是成長在一個傳統的教會
[00:17:47.040 --> 00:17:48.040]  是不是
[00:17:48.040 --> 00:17:50.040]  我成長在一個傳統教會
[00:17:50.040 --> 00:17:51.040]  我們成長在一個教會里面
[00:17:51.040 --> 00:17:54.040]  我們有很多的一些教會的教導
[00:17:54.040 --> 00:17:55.040]  這些的教導裏面告訴你
[00:17:55.040 --> 00:17:56.040]  這個可以做
[00:17:56.040 --> 00:17:57.040]  那個不可以做
[00:17:57.040 --> 00:17:59.040]  等等等等的這些
[00:17:59.040 --> 00:18:01.040]  親愛的同志們
[00:18:01.040 --> 00:18:04.040]  可能本來的用意都是很好
[00:18:04.040 --> 00:18:05.040]  但是不知不覺
[00:18:05.040 --> 00:18:06.040]  久了之後
[00:18:06.040 --> 00:18:08.040]  它就變成是一個形式
[00:18:08.040 --> 00:18:10.040]  它變成是一個傳統
[00:18:10.040 --> 00:18:11.040]  然後大家就照着這樣去做
[00:18:11.040 --> 00:18:12.040]  你不這樣做
[00:18:12.040 --> 00:18:14.040]  你就覺得你不夠聖潔
[00:18:14.040 --> 00:18:15.040]  你不這樣做
[00:18:15.040 --> 00:18:16.040]  你就不夠屬靈
[00:18:16.040 --> 00:18:18.040]  你懂這意思嗎
[00:18:18.040 --> 00:18:22.040]  牧師聚會當中
[00:18:22.040 --> 00:18:23.040]  我們教會也有
[00:18:23.040 --> 00:18:26.040]  來 請問
[00:18:26.040 --> 00:18:28.040]  我們有一個牧導
[00:18:28.040 --> 00:18:29.040]  是不是 牧導
[00:18:29.040 --> 00:18:31.040]  牧導做什麼
[00:18:31.040 --> 00:18:35.040]  牧導 你的瞭解是什麼
[00:18:35.040 --> 00:18:37.040]  牧師禱告
[00:18:37.040 --> 00:18:38.040]  是不是
[00:18:38.040 --> 00:18:42.040]  那沒牧師
[00:18:42.040 --> 00:18:43.040]  傳道
[00:18:43.040 --> 00:18:45.040]  那沒傳道呢
[00:18:45.040 --> 00:18:47.040]  長老
[00:18:47.040 --> 00:18:48.040]  好 那我請問你
[00:18:48.040 --> 00:18:53.040]  爲什麼要牧導
[00:18:53.040 --> 00:18:58.040]  爲什麼要牧導
[00:18:58.040 --> 00:18:59.040]  當然你如果去讀
[00:18:59.040 --> 00:19:01.040]  這個神學裏面有崇拜學
[00:19:01.040 --> 00:19:03.040]  你都可以講出一套東西來
[00:19:03.040 --> 00:19:04.040]  這個都是在教會歷史當中
[00:19:04.040 --> 00:19:05.040]  發明出來的
[00:19:05.040 --> 00:19:06.040]  發展出來的
[00:19:06.040 --> 00:19:08.040]  但我要問一件事情
[00:19:08.040 --> 00:19:09.040]  聖經有沒有告訴我們說
[00:19:09.040 --> 00:19:10.040]  我們在聚會的當中
[00:19:10.040 --> 00:19:11.040]  要有一個牧導
[00:19:11.040 --> 00:19:13.040]  有沒有
[00:19:13.040 --> 00:19:15.040]  沒有
[00:19:15.040 --> 00:19:16.040]  你覺得在能量堂有牧導
[00:19:16.040 --> 00:19:17.040]  你到別的教會去
[00:19:17.040 --> 00:19:18.040]  沒有牧導
[00:19:18.040 --> 00:19:21.040]  你去到英文堂也沒牧導
[00:19:21.040 --> 00:19:24.040]  英文堂是不是比較不樹林
[00:19:24.040 --> 00:19:26.040]  你懂我意思嗎
[00:19:26.040 --> 00:19:28.040]  可是我們可能在一個教會里面
[00:19:28.040 --> 00:19:29.040]  習慣之後
[00:19:29.040 --> 00:19:31.040]  我們覺得說一定要有一個牧導
[00:19:31.040 --> 00:19:32.040]  今天沒有牧導
[00:19:32.040 --> 00:19:34.040]  牧師沒有爲我們禱告
[00:19:34.040 --> 00:19:35.040]  或者你的解讀是
[00:19:35.040 --> 00:19:36.040]  牧師要爲你們禱告
[00:19:36.040 --> 00:19:39.040]  是不是
[00:19:39.040 --> 00:19:42.040]  很多時候我們把這些
[00:19:42.040 --> 00:19:43.040]  一些傳統的
