
[00:00:00.000 --> 00:00:03.760]  大家讀一下《但以理書》的第一章
[00:02:59.840 --> 00:03:03.120]  他說上班族真辛苦
[00:03:03.120 --> 00:03:06.080]  領小錢受大氣
[00:03:06.080 --> 00:03:11.200]  工作重、義氣輕、權力有限、責任無窮
[00:03:11.200 --> 00:03:13.440]  大家聽起來像不像
[00:03:13.440 --> 00:03:15.840]  哇!我老闆就是要我這樣
[00:03:15.840 --> 00:03:18.080]  領小錢受大氣
[00:03:18.080 --> 00:03:20.240]  經常都要看他的臉色
[00:03:20.560 --> 00:03:22.560]  接著還有
[00:03:22.560 --> 00:03:25.040]  工作重,不過意義輕
[00:03:25.040 --> 00:03:27.120]  經常有很多事情要做
[00:03:27.120 --> 00:03:29.280]  不過好像毫無意義
[00:03:29.280 --> 00:03:31.920]  我想你每一次想開除你老闆的魷魚
[00:03:31.920 --> 00:03:32.880]  就覺得這樣
[00:03:32.880 --> 00:03:34.480]  事情很多要做
[00:03:34.480 --> 00:03:35.520]  但是都沒有什麼意義
[00:03:35.520 --> 00:03:36.960]  經常都叫你做一些事情
[00:03:36.960 --> 00:03:38.240]  最慘的是什麼呢?
[00:03:38.240 --> 00:03:40.880]  權力有限、責任無窮
[00:03:40.880 --> 00:03:42.480]  有鑊就要你背大你
[00:03:42.480 --> 00:03:44.240]  其實經常都無法說話
[00:03:44.240 --> 00:03:45.840]  看完這裡
[00:03:45.840 --> 00:03:49.040]  我相信有很多在做事的頂梓蕙
[00:03:49.040 --> 00:03:50.720]  都會會心微笑
[00:03:50.720 --> 00:03:52.400]  也有相當的認同
[00:03:52.400 --> 00:03:54.800]  我相信寫得出這句話的人
[00:03:54.800 --> 00:03:57.600]  他自己當然是親歷其境
[00:03:57.600 --> 00:03:59.600]  接著才可以說到
[00:03:59.600 --> 00:04:02.320]  接著他還引用了很多英文
[00:04:02.320 --> 00:04:03.280]  其中有一句
[00:04:03.280 --> 00:04:03.920]  第一句
[00:04:03.920 --> 00:04:05.360]  莎士比亞名句
[00:04:05.360 --> 00:04:06.960]  To be or not to be
[00:04:06.960 --> 00:04:10.160]  就是你想成為一個什麼樣的人呢?
[00:04:10.160 --> 00:04:12.560]  我相信在職場裡面
[00:04:12.560 --> 00:04:14.080]  就有這些挑戰
[00:04:14.080 --> 00:04:17.200]  所以我當看《但以理書》的時候
[00:04:17.200 --> 00:04:19.680]  就有很多很多的地方
[00:04:19.680 --> 00:04:20.960]  覺得很有意思
[00:04:20.960 --> 00:04:22.960]  可以我們一起去分享
[00:04:22.960 --> 00:04:26.240]  可能不是很多頂梓蕙熟悉《但以理書》
[00:04:26.240 --> 00:04:28.160]  所以我們做一點點的介紹
[00:04:28.160 --> 00:04:30.960]  如果你手上有這本聖經的話
[00:04:30.960 --> 00:04:34.160]  就是現在這一本新的和學本
[00:04:34.160 --> 00:04:35.120]  真是很好了
[00:04:35.120 --> 00:04:39.280]  因為在這本書一開始的時候
[00:04:39.280 --> 00:04:41.120]  就已經有一個簡介
[00:04:41.120 --> 00:04:42.400]  給大家看看
[00:04:42.400 --> 00:04:44.560]  究竟這本書說什麼
[00:04:44.560 --> 00:04:47.840]  當然我不是全部讀給大家聽
[00:04:47.840 --> 00:04:52.240]  我只是將這本《但以理書》最重要的背景資料
[00:04:52.240 --> 00:04:53.920]  給大家知道一下
[00:04:53.920 --> 00:04:59.200]  《但以理書》說的背景
[00:04:59.200 --> 00:05:01.200]  就是一個猶太人
[00:05:01.200 --> 00:05:04.960]  他們在一個異教的君王統治之下
[00:05:04.960 --> 00:05:09.840]  要忍受一個可以說是相當長的苦難時期
[00:05:09.840 --> 00:05:11.120]  來寫成的
[00:05:11.120 --> 00:05:13.680]  在這本書裡面
[00:05:13.680 --> 00:05:14.960]  他要說出
[00:05:14.960 --> 00:05:16.960]  世界的歷史
[00:05:16.960 --> 00:05:20.640]  其實是在上帝的主權掌管之下
[00:05:20.640 --> 00:05:24.000]  而寫作《但以理書》的作者
[00:05:24.000 --> 00:05:25.520]  他就用了故事
[00:05:25.520 --> 00:05:28.000]  一些真實發生的事情
[00:05:28.000 --> 00:05:29.520]  以及一些異象
[00:05:29.520 --> 00:05:32.160]  他希望鼓勵當時的猶太人
[00:05:32.160 --> 00:05:34.800]  活在一個這麼慘的情況之下
[00:05:34.800 --> 00:05:37.520]  希望來幫他們打氣
[00:05:37.520 --> 00:05:42.800]  神將打擊暴君的統治
[00:05:42.800 --> 00:05:45.760]  以及恢復他們子民的主權
[00:05:45.760 --> 00:05:48.320]  就成為了他們的盼望
[00:05:48.320 --> 00:05:52.240]  堅持在這個困難的日子裡面可以熬下去
[00:05:52.240 --> 00:05:55.600]  但以理這本書的主角
[00:05:55.600 --> 00:05:57.360]  他的名字是什麼意思呢?
[00:05:57.360 --> 00:05:59.920]  就是神為我施行審判
[00:05:59.920 --> 00:06:02.960]  就是說雖然在一個這麼困難的地方
[00:06:02.960 --> 00:06:04.960]  誰是審判者呢?
[00:06:04.960 --> 00:06:06.960]  其實神是審判者
[00:06:07.520 --> 00:06:11.440]  但以理本身是屬於猶太人的
[00:06:11.440 --> 00:06:13.920]  屬於一些貴族的子弟
[00:06:13.920 --> 00:06:17.920]  因為在他們的國家被滅亡之前
[00:06:17.920 --> 00:06:21.200]  已經有一次的被擄的經歷
[00:06:21.200 --> 00:06:26.960]  大家如果看《歷代志下》的第36章
[00:06:26.960 --> 00:06:28.720]  第5至第8節
[00:06:28.720 --> 00:06:31.600]  以及我們《但以理書》的第1章
[00:06:31.600 --> 00:06:33.600]  第1至第6節
[00:06:33.600 --> 00:06:37.200]  都是交代同一個場景的
[00:06:37.200 --> 00:06:40.240]  就是猶太人在被亡國之前
[00:06:40.240 --> 00:06:43.360]  他們被擄去巴比倫
[00:06:43.360 --> 00:06:47.280]  因為這個但以理出身於貴族
[00:06:47.280 --> 00:06:50.160]  他受過很好的教育訓練
[00:06:50.160 --> 00:06:52.880]  因為他有智慧和學識
[00:06:52.880 --> 00:06:58.160]  所以受到皇帝的賞識和重用
[00:06:58.160 --> 00:07:01.280]  他先後在巴比倫帝國
[00:07:01.280 --> 00:07:04.480]  也在馬代波斯帝國裡面
[00:07:04.480 --> 00:07:06.080]  擔任要職
[00:07:06.080 --> 00:07:10.000]  親眼看著自己的國家被滅亡
[00:07:10.000 --> 00:07:13.520]  也看著巴比倫如何陷落
[00:07:13.520 --> 00:07:16.640]  也看著波斯帝國興起
[00:07:16.640 --> 00:07:20.560]  整個他的工作生涯
[00:07:20.560 --> 00:07:23.120]  差不多有70年
[00:07:23.120 --> 00:07:26.400]  大家想想,一個人中橫即長70年
[00:07:26.400 --> 00:07:30.480]  在宮廷裡面看到權力的鬥爭
[00:07:30.480 --> 00:07:33.760]  比所有的劇集都要好看
[00:07:33.760 --> 00:07:38.240]  在他的身上我們可以學到很多功課
[00:07:38.240 --> 00:07:41.360]  但以李書的背景
[00:07:41.360 --> 00:07:43.760]  雖然和我們有一種歷史的距離
[00:07:43.760 --> 00:07:47.200]  因為已經是一個很遠的時代
[00:07:47.200 --> 00:07:51.760]  但是所說的情況和我們今天的處境
[00:07:51.760 --> 00:07:54.480]  其實有很多類似的地方
[00:07:54.480 --> 00:07:56.800]  一個信仰認真的人
[00:07:56.800 --> 00:07:58.720]  如何可以在一個異教
[00:07:58.720 --> 00:08:01.760]  或者多元信仰的情況下
[00:08:01.760 --> 00:08:03.440]  去堅定不移
[00:08:03.440 --> 00:08:06.480]  要去堅持自己的信仰和生活
[00:08:06.480 --> 00:08:08.080]  是互相結合
[00:08:08.080 --> 00:08:10.720]  有些地方是不能妥協
[00:08:10.720 --> 00:08:13.280]  一定要所謂企硬
[00:08:13.280 --> 00:08:16.400]  有些地方可能是可以有些變通
[00:08:16.400 --> 00:08:20.160]  但以李就展示了這個智慧給我們看
[00:08:20.160 --> 00:08:22.640]  所以相信在但以李書當中
[00:08:22.640 --> 00:08:24.400]  是可以給到很多很多的智慧
[00:08:24.400 --> 00:08:28.480]  幫助我們面對今天我們工作的情況
[00:08:28.480 --> 00:08:34.400]  我們看看經文裡給我們的一些教導
[00:08:34.400 --> 00:08:37.360]  雖然我們看第八至第十六節
[00:08:37.360 --> 00:08:38.720]  不過我們也要交代一下
[00:08:38.720 --> 00:08:41.280]  第一至第七節是說什麼的
[00:08:41.280 --> 00:08:44.240]  第一至第七節大概告訴我們
[00:08:44.240 --> 00:08:46.160]  這本書為什麼出現了
[00:08:46.160 --> 00:08:48.000]  發生了什麼事情
[00:08:48.000 --> 00:08:50.880]  但以李和他三個朋友
[00:08:50.880 --> 00:08:52.160]  剛才我們讀過了
[00:08:52.160 --> 00:08:56.480]  叫做哈拿尼亞、米沙尼和阿薩尼亞
[00:08:56.480 --> 00:08:58.400]  後來他們都有一個新的名字
[00:08:58.400 --> 00:09:00.640]  就是巴比倫的王
[00:09:00.640 --> 00:09:02.880]  給了他們一個新名字
[00:09:02.880 --> 00:09:05.920]  他們被帶到巴比倫之後
[00:09:05.920 --> 00:09:11.360]  就要為巴比倫王服侍
[00:09:11.360 --> 00:09:13.600]  而當時在位的巴比倫王
[00:09:13.600 --> 00:09:16.480]  就是尼泊爾加比薩
[00:09:16.480 --> 00:09:19.120]  巴比倫的君王
[00:09:19.120 --> 00:09:21.360]  用了一種叫做懷柔的政策
[00:09:21.360 --> 00:09:25.840]  不是用一個很強硬的手段來對待他們
[00:09:25.840 --> 00:09:28.880]  給他們很多好處和甜頭
[00:09:28.880 --> 00:09:31.600]  所以就教他們用他們的文字
[00:09:31.600 --> 00:09:34.560]  就是加勒底的文字和語言
[00:09:34.560 --> 00:09:36.400]  當然是同化他們
[00:09:36.400 --> 00:09:38.560]  這也是殖民政策之一
[00:09:38.560 --> 00:09:42.320]  大家想想為什麼從幼稚園開始會讀ABC呢?
[00:09:42.320 --> 00:09:44.800]  其實這就是殖民政策
[00:09:44.800 --> 00:09:46.480]  所以到現在
[00:09:46.480 --> 00:09:48.160]  因為香港已經回歸了
[00:09:48.160 --> 00:09:49.520]  ABC當然要讀
[00:09:49.520 --> 00:09:52.320]  不過當然普通話我們也要讀
[00:09:52.320 --> 00:09:57.600]  這就是一個同化的方式
[00:09:57.600 --> 00:09:59.440]  你要學習他的語言
[00:09:59.440 --> 00:10:01.040]  了解他的文化
[00:10:01.040 --> 00:10:02.240]  生活習慣等等
[00:10:02.240 --> 00:10:04.800]  你就成為了中主國的
[00:10:04.800 --> 00:10:07.040]  很容易被統治的人了
[00:10:07.040 --> 00:10:11.040]  除了用文字語言之外
[00:10:11.040 --> 00:10:13.360]  也給了他們一個新的名字
[00:10:13.360 --> 00:10:15.760]  所以但爾里有另外一個
[00:10:15.760 --> 00:10:17.680]  在巴比倫帝國裡面的名字
[00:10:17.680 --> 00:10:20.160]  叫做伯提沙薩
[00:10:20.160 --> 00:10:22.800]  另外他三個的朋友
[00:10:22.800 --> 00:10:24.720]  也是有不同的名字
[00:10:24.720 --> 00:10:26.160]  包括了什麼呢?
[00:10:26.160 --> 00:10:27.520]  包括了叫做
[00:10:27.520 --> 00:10:30.880]  沙特拉、米薩和阿伯尼哥
[00:10:30.880 --> 00:10:33.440]  大家有一個新的名字
[00:10:33.440 --> 00:10:36.480]  就好像你今天除了有一個中文名字之外
[00:10:36.480 --> 00:10:38.240]  你還有一個英文名字
[00:10:38.240 --> 00:10:42.320]  不過就不是用你的中文名拼音的英文名
[00:10:42.320 --> 00:10:47.360]  就是你任何一個英文名字在我們當中
[00:10:47.360 --> 00:10:48.480]  都會有的
[00:10:48.480 --> 00:10:50.240]  有Richard
[00:10:50.240 --> 00:10:52.000]  有John
[00:10:52.000 --> 00:10:53.840]  這些就是英文名字
[00:10:53.840 --> 00:10:56.240]  如果就這樣拼音的嚴格來說
[00:10:56.240 --> 00:10:58.160]  也不是英文名字
[00:10:58.160 --> 00:11:00.080]  但這些其實也不是最重要的
[00:11:00.080 --> 00:11:02.000]  第三樣東西才是最厲害的
[00:11:02.000 --> 00:11:03.680]  第三樣東西是什麼呢?
[00:11:03.680 --> 00:11:05.760]  給他吃好的東西
[00:11:05.760 --> 00:11:07.600]  給他吃什麼好的東西呢?
[00:11:07.600 --> 00:11:09.360]  就是給他吃御膳
[00:11:09.360 --> 00:11:11.200]  不是給一般的菜式
[00:11:11.200 --> 00:11:13.040]  給他們吃御膳
[00:11:13.040 --> 00:11:14.480]  大家想一下
[00:11:14.480 --> 00:11:16.560]  平民百姓
[00:11:16.560 --> 00:11:18.240]  就算你是貴族
[00:11:18.240 --> 00:11:20.880]  未必吃到皇帝可以吃的東西
[00:11:20.880 --> 00:11:23.200]  除非你是太監
[00:11:23.200 --> 00:11:25.840]  你要服侍皇帝的飲食
[00:11:25.840 --> 00:11:27.200]  那你可能有機會吃
[00:11:27.200 --> 00:11:28.880]  但如果不是的話
[00:11:28.880 --> 00:11:31.840]  皇帝預賜膳食給你
[00:11:31.840 --> 00:11:33.360]  不是賜毒酒給你喝
[00:11:33.360 --> 00:11:34.240]  不是要殺你
[00:11:34.240 --> 00:11:35.680]  是要養肥你
[00:11:35.680 --> 00:11:37.680]  這些就是很好的東西
[00:11:37.680 --> 00:11:40.080]  一般的人來說
[00:11:40.080 --> 00:11:45.840]  面對文化的所謂洗腦
[00:11:45.840 --> 00:11:48.320]  或者給你一個新的身份
[00:11:48.320 --> 00:11:51.120]  然後給你很好的食用
[00:11:51.120 --> 00:11:52.480]  其實很容易
[00:11:52.480 --> 00:11:57.920]  你就會對於新的君主完全的折服
[00:11:57.920 --> 00:12:00.880]  你會死心塌地去服侍他
[00:12:00.880 --> 00:12:01.840]  不過
[00:12:01.840 --> 00:12:02.960]  從第八節
[00:12:02.960 --> 00:12:06.000]  就是我們剛剛一直讀的經文
[00:12:06.000 --> 00:12:06.960]  一開始就說
[00:12:06.960 --> 00:12:09.360]  但以你卻立志
[00:12:09.360 --> 00:12:12.000]  就是面對這麼多的好東西
[00:12:12.000 --> 00:12:15.600]  但以你沒有改變過他自己的立場
[00:12:15.600 --> 00:12:17.520]  他立志做什麼呢?
[00:12:17.520 --> 00:12:20.400]  他立志不要皇的膳食
[00:12:20.400 --> 00:12:23.760]  和不喝皇所喝的酒
[00:12:23.760 --> 00:12:27.520]  這就是拒絕利誘
[00:12:27.520 --> 00:12:30.480]  拒絕一些好的物質的享受
[00:12:30.480 --> 00:12:31.360]  他不要
[00:12:31.360 --> 00:12:35.440]  他要堅決過分別為勝的生活
[00:12:35.440 --> 00:12:39.440]  這就是我今天要跟大家一起分享的
[00:12:39.440 --> 00:12:42.960]  立場堅定的地方
[00:12:42.960 --> 00:12:45.440]  拒絕好的食物
[00:12:45.440 --> 00:12:46.480]  容易嗎?
[00:12:46.480 --> 00:12:47.680]  我告訴大家
[00:12:47.680 --> 00:12:49.360]  看起來好像容易
[00:12:49.360 --> 00:12:51.360]  但其實是很難的
[00:12:51.360 --> 00:12:53.440]  今天我們去工作
[00:12:53.440 --> 00:12:55.680]  我們說我們去打工
[00:12:55.680 --> 00:12:57.200]  我們去賺錢
[00:12:57.200 --> 00:12:58.240]  是不是?
[00:12:58.240 --> 00:12:59.440]  但是大家知不知道
[00:12:59.440 --> 00:13:02.000]  我們上一輩或者我們上兩輩的人
[00:13:02.000 --> 00:13:04.080]  他們去工作是說什麼呢?
[00:13:04.080 --> 00:13:06.000]  叫做謀生
[00:13:06.000 --> 00:13:08.880]  你不要想著你可以賺到很多錢
[00:13:08.880 --> 00:13:10.640]  你只是去謀生而已
[00:13:10.640 --> 00:13:14.800]  為什麼上一輩或者兩輩的人去謀生呢?
[00:13:14.800 --> 00:13:17.600]  因為一個人出去謀生
[00:13:17.600 --> 00:13:18.880]  幾個口一起吃
[00:13:18.880 --> 00:13:20.960]  可能十個八個口一起吃
[00:13:20.960 --> 00:13:23.760]  他找到回來的真的只可以夠吃
[00:13:23.760 --> 00:13:25.680]  甚至可能不夠吃
[00:13:25.680 --> 00:13:28.560]  所以他們不是想著去賺錢
[00:13:28.560 --> 00:13:30.720]  他只是去謀生
[00:13:30.720 --> 00:13:32.480]  既然謀生
[00:13:32.480 --> 00:13:34.800]  那麼大義的
[00:13:34.800 --> 00:13:39.520]  去到服侍巴比倫的皇帝
[00:13:39.520 --> 00:13:40.960]  也是去謀生而已
[00:13:40.960 --> 00:13:43.120]  現在有這麼好的東西給他吃
[00:13:43.120 --> 00:13:45.120]  他竟然不吃
[00:13:45.120 --> 00:13:47.680]  原因在於他不想
[00:13:47.680 --> 00:13:51.520]  自己受到這種所謂的污染
[00:13:51.520 --> 00:13:53.200]  為什麼會受到污染呢?
[00:13:53.200 --> 00:13:56.320]  大家知道猶太人在飲食上
[00:13:56.320 --> 00:13:59.360]  是有一個相當嚴格的要求
[00:13:59.360 --> 00:14:04.640]  大家看《埃及記》第34章第15節就知道了
[00:14:04.640 --> 00:14:07.840]  他們在飲食上有很多規定
[00:14:07.840 --> 00:14:11.600]  最清楚最出名我們知道
[00:14:11.600 --> 00:14:14.080]  就是猶太人不會吃豬
[00:14:14.080 --> 00:14:15.520]  因為豬是不潔的
[00:14:15.520 --> 00:14:18.560]  但其實不潔的動物是有很多的
[00:14:18.560 --> 00:14:22.640]  不僅在食物上要講求潔淨
[00:14:22.640 --> 00:14:24.560]  用的菜刀
[00:14:24.560 --> 00:14:26.080]  用的燃料
[00:14:26.080 --> 00:14:29.360]  全部都是一個很高的要求
[00:14:29.360 --> 00:14:33.600]  所以在異教的君王統治下
[00:14:33.600 --> 00:14:35.360]  他煮出來的食物
[00:14:35.360 --> 00:14:38.400]  就算那些食物是可以吃的
[00:14:38.400 --> 00:14:42.160]  但可能整個過程裡面都是不潔淨的
[00:14:42.160 --> 00:14:45.520]  凡是吃了不潔淨的食物的人
[00:14:45.520 --> 00:14:47.840]  當然不是在衛生上的問題
[00:14:47.840 --> 00:14:50.400]  而是在宗教信仰上的原因
[00:14:50.400 --> 00:14:51.920]  就成為一個不潔的人
[00:14:51.920 --> 00:14:54.400]  就不能夠來親近上帝
[00:14:54.400 --> 00:14:58.960]  所以但以你為了確保自己不會受到污染
[00:14:58.960 --> 00:15:00.640]  而不能夠親近上帝
[00:15:00.640 --> 00:15:04.000]  他就拒絕吃皇的膳食
[00:15:04.000 --> 00:15:07.440]  也不會去喝皇的酒
[00:15:07.440 --> 00:15:09.040]  好了
[00:15:09.040 --> 00:15:10.560]  俗語也有一句話
[00:15:10.560 --> 00:15:11.840]  敬酒不喝
[00:15:11.840 --> 00:15:13.200]  結果會是怎樣呢?
[00:15:13.200 --> 00:15:14.640]  當然是喝罰酒
[00:15:14.640 --> 00:15:17.440]  皇帝給你吃的東西你都不吃
[00:15:17.440 --> 00:15:19.520]  那你就是嫌命長
[00:15:19.520 --> 00:15:22.720]  那你當然是死路一條了
[00:15:22.720 --> 00:15:26.160]  所以當他提出這個要求的時候
[00:15:26.160 --> 00:15:28.400]  相信對於但以你來說
[00:15:28.400 --> 00:15:32.240]  當然也很擔心會不會真的死了
[00:15:32.240 --> 00:15:34.880]  但當然他預了納治
[00:15:34.880 --> 00:15:38.000]  當然他也會繼續面對
[00:15:38.000 --> 00:15:39.280]  不過在經文裡面
[00:15:39.280 --> 00:15:41.200]  我們看到第九節
[00:15:41.200 --> 00:15:43.360]  就說上帝使道但以你
[00:15:43.360 --> 00:15:46.160]  就在太監長的眼前蒙恩
[00:15:46.160 --> 00:15:47.120]  德蓮敏
[00:15:47.120 --> 00:15:49.280]  就是體恤他的情況
[00:15:49.280 --> 00:15:52.400]  是一個有人情味的太監長
[00:15:52.400 --> 00:15:54.320]  不會強人所難
[00:15:54.320 --> 00:15:59.920]  所以就希望看看怎樣可以幫到但以你
[00:15:59.920 --> 00:16:01.920]  接著下去
[00:16:01.920 --> 00:16:06.560]  雖然我們看到太監長同情但以你的情況
[00:16:06.560 --> 00:16:09.040]  但太監長不是一個基督徒
[00:16:09.040 --> 00:16:11.040]  不是一個相信上帝的人
[00:16:11.040 --> 00:16:14.080]  他只是奉命行事
[00:16:14.080 --> 00:16:16.320]  所以他就跟但以你說
[00:16:16.320 --> 00:16:18.000]  我也很想幫你
[00:16:18.000 --> 00:16:20.960]  但我也要想想自己的人頭
[00:16:20.960 --> 00:16:22.240]  如果我幫了你
[00:16:22.240 --> 00:16:26.800]  到最後我被皇帝殺頭的時候
[00:16:26.800 --> 00:16:28.480]  那怎麼辦呢?
[00:16:28.480 --> 00:16:31.200]  這個我一會兒會跟大家分享
[00:16:31.200 --> 00:16:33.200]  是一個很大的挑戰
[00:16:33.200 --> 00:16:35.840]  你自己可以堅定立場
[00:16:35.840 --> 00:16:38.400]  但如果有人因為你堅定立場
[00:16:38.400 --> 00:16:40.400]  被你影響的話
[00:16:40.400 --> 00:16:42.080]  你於心何忍呢?
[00:16:42.080 --> 00:16:44.640]  你會不會因為這樣的緣故而低頭呢?
[00:16:44.640 --> 00:16:47.440]  一會兒我會有一個很實際的例子給大家看
[00:16:47.440 --> 00:16:49.440]  可能是你現在也在遇到的
[00:16:49.440 --> 00:16:51.040]  你怎樣做呢?
[00:16:51.040 --> 00:16:52.720]  你稱高就好了
[00:16:52.720 --> 00:16:53.840]  害死人
[00:16:53.840 --> 00:16:55.040]  那怎麼辦呢?
[00:16:55.040 --> 00:16:56.800]  這個是一個
[00:16:56.800 --> 00:16:58.400]  可以這樣說
[00:16:58.400 --> 00:17:00.000]  兩難的挑戰
[00:17:00.000 --> 00:17:02.000]  你決定左會死
[00:17:02.000 --> 00:17:03.200]  你決定右會死
[00:17:03.200 --> 00:17:04.960]  不過右那邊不是你死
[00:17:04.960 --> 00:17:06.240]  是別人死
[00:17:06.240 --> 00:17:07.760]  雖然你沒有殺人
[00:17:07.760 --> 00:17:09.360]  但別人因你而死
[00:17:09.360 --> 00:17:11.360]  那怎麼辦呢?
[00:17:11.360 --> 00:17:12.640]  好了
[00:17:12.640 --> 00:17:15.680]  到了第三個部分
[00:17:15.680 --> 00:17:18.480]  在第十一到第十四節
[00:17:18.480 --> 00:17:20.480]  就是一個精彩的地方
[00:17:20.480 --> 00:17:23.040]  既然你堅持
[00:17:23.040 --> 00:17:24.560]  他也要堅持到底
[00:17:24.560 --> 00:17:26.400]  但又不想害死人
[00:17:26.400 --> 00:17:27.440]  那怎麼辦呢?
[00:17:27.440 --> 00:17:29.040]  他就說不如這樣
[00:17:29.040 --> 00:17:30.880]  出一個辦法
[00:17:30.880 --> 00:17:34.640]  十天為限
[00:17:34.640 --> 00:17:37.360]  我們不去用黃的膳食
[00:17:37.360 --> 00:17:38.320]  不喝黃的酒
[00:17:38.320 --> 00:17:39.760]  我們只喝清水
[00:17:39.760 --> 00:17:40.880]  只吃素菜
[00:17:40.880 --> 00:17:42.720]  真的很齋
[00:17:42.720 --> 00:17:44.880]  接著十天之後
[00:17:44.880 --> 00:17:47.120]  就看看我們的樣子
[00:17:47.120 --> 00:17:50.000]  如果看上去樣子不妥的話
[00:17:50.000 --> 00:17:54.880]  那當然不能夠為了我們自己堅持而害死人
[00:17:54.880 --> 00:17:57.200]  你說怎樣就怎樣
[00:17:57.200 --> 00:17:58.480]  但如果不是
[00:17:58.480 --> 00:18:00.400]  我們完全沒有問題的話
[00:18:00.400 --> 00:18:02.000]  希望得到恩准
[00:18:02.000 --> 00:18:05.520]  就可以繼續堅持這個生活
[00:18:05.520 --> 00:18:08.480]  不用黃的膳和不喝黃的酒
