
[00:00:00.000 --> 00:00:03.760]  《士司記》第七章
[00:01:31.040 --> 00:01:35.000]  給了她三個測試
[00:01:35.000 --> 00:01:37.480]  剛才我們讀經文的時候
[00:01:37.480 --> 00:01:38.720]  我們都看到
[00:01:38.720 --> 00:01:42.000]  基甸又一次求神給她
[00:01:42.000 --> 00:01:44.520]  見到神跡歧視
[00:01:44.520 --> 00:01:46.960]  她第一次已經求了
[00:01:46.960 --> 00:01:51.240]  神令到在盆石當中有火出來
[00:01:51.240 --> 00:01:53.760]  將祂的祭物完全燒毀
[00:01:53.760 --> 00:01:56.680]  這就是一個很大的神跡歧視
[00:01:56.680 --> 00:01:59.120]  而且祂的祭物還是濕了水
[00:01:59.120 --> 00:02:01.200]  有湯滲了在裡面
[00:02:01.200 --> 00:02:04.400]  都能夠一把火燒光
[00:02:04.400 --> 00:02:06.920]  現在神叫她帶領以色列人
[00:02:06.920 --> 00:02:08.480]  對抗米甸人
[00:02:08.480 --> 00:02:09.680]  她又禮過了
[00:02:09.680 --> 00:02:13.400]  又要見多一個神跡
[00:02:13.400 --> 00:02:16.000]  我上次都和大家說過
[00:02:16.000 --> 00:02:20.160]  其實在舊約甚至是新約的早期
[00:02:20.160 --> 00:02:23.680]  求神跡歧視來印證神的話語
[00:02:23.680 --> 00:02:25.280]  不是罪理
[00:02:25.280 --> 00:02:28.200]  我們見到摩西和約書亞
[00:02:28.200 --> 00:02:30.320]  頒舊約的時候
[00:02:30.320 --> 00:02:33.480]  是否有很多神跡歧視的能力
[00:02:33.480 --> 00:02:36.080]  為何要來印證他們說的話
[00:02:36.080 --> 00:02:37.880]  就是從神而來
[00:02:37.880 --> 00:02:39.240]  新約
[00:02:39.240 --> 00:02:41.280]  耶穌基督和門徒
[00:02:41.280 --> 00:02:44.320]  亦都有很多神跡歧視的能力
[00:02:44.320 --> 00:02:46.000]  又是要證明
[00:02:46.000 --> 00:02:48.920]  他們說的話就是神的話語
[00:02:48.920 --> 00:02:52.120]  還有一個時期就是先知時期
[00:02:52.120 --> 00:02:54.320]  以利亞和以利沙
[00:02:54.320 --> 00:02:56.440]  但是除了這三個時期
[00:02:56.440 --> 00:02:58.080]  你見到聖經中
[00:02:58.080 --> 00:03:02.040]  超自然的神跡歧視是少之又少
[00:03:02.040 --> 00:03:03.640]  有很多很熟練的人
[00:03:03.640 --> 00:03:08.440]  例如阿伯拉罕、以撒、牙閣和約瑟
[00:03:08.440 --> 00:03:10.640]  有神跡歧視在他們的身上
[00:03:10.640 --> 00:03:14.600]  但是他們自己是沒有神跡歧視的能力
[00:03:14.600 --> 00:03:19.800]  大衛和所內門王都是一樣
[00:03:19.800 --> 00:03:25.240]  為何我們現在沒有那麼多超自然的神跡歧視
[00:03:25.240 --> 00:03:29.320]  因為我們已經有全部神的話語在我們手上
[00:03:29.320 --> 00:03:32.200]  所以當我們要印證一下是否神的話語
[00:03:32.200 --> 00:03:33.320]  我們怎樣做?
[00:03:33.320 --> 00:03:35.560]  打開聖經來看
[00:03:35.560 --> 00:03:38.160]  不再去求神跡歧視
[00:03:38.160 --> 00:03:39.560]  但是在舊約
[00:03:39.560 --> 00:03:42.080]  當還沒有全部神的話語
[00:03:42.080 --> 00:03:45.240]  當聖經的正典還未關閉的時候
[00:03:45.240 --> 00:03:46.880]  神是容許
[00:03:46.880 --> 00:03:51.080]  甚至是鼓勵人來求神跡歧視
[00:03:51.080 --> 00:03:55.080]  其中一個例子就在舊約
[00:03:55.080 --> 00:03:57.440]  猶大王阿哈斯
[00:03:57.440 --> 00:03:59.680]  以塞亞書第七章
[00:03:59.680 --> 00:04:05.400]  當時阿蘭國和以色列國聯手攻打猶大國
[00:04:05.400 --> 00:04:10.320]  你說為何阿蘭國和以色列國會攻打猶大國?
[00:04:10.320 --> 00:04:13.680]  因為他們都想對抗亞述國
[00:04:13.680 --> 00:04:17.160]  亞述國變得非常強大
[00:04:17.160 --> 00:04:19.720]  但是猶大就不肯
[00:04:19.720 --> 00:04:25.520]  和阿蘭國和以色列國聯手對付亞述國
[00:04:25.520 --> 00:04:29.320]  所以與其日後將會腹背受敵
[00:04:29.320 --> 00:04:32.200]  因為猶大國在南邊
[00:04:32.200 --> 00:04:34.440]  亞述國在北邊
[00:04:34.440 --> 00:04:39.240]  如果他們不剷除猶大國將來可能會腹背受敵
[00:04:39.240 --> 00:04:44.880]  所以阿蘭國和以色列國決定聯手攻打猶大國
[00:04:44.880 --> 00:04:47.560]  阿哈斯王很害怕
[00:04:47.560 --> 00:04:51.240]  神就差派以塞亞先知去見他
[00:04:51.240 --> 00:04:52.920]  你不用害怕
[00:04:52.920 --> 00:04:55.720]  神是會救贖猶大國
[00:04:55.720 --> 00:04:59.280]  你不信的話可以求一個兆頭來看
[00:04:59.280 --> 00:05:01.240]  求一個神跡
[00:05:01.240 --> 00:05:05.440]  但是阿哈斯王就故作鎮定
[00:05:05.440 --> 00:05:09.920]  他說我不需要看神跡,我不需要看兆頭
[00:05:09.920 --> 00:05:11.960]  不是他有信心
[00:05:11.960 --> 00:05:16.720]  而是他暗地裡已經和亞述國聯盟
[00:05:16.720 --> 00:05:18.960]  他是依靠人的勢力
[00:05:18.960 --> 00:05:20.960]  他是依靠自己的能力
[00:05:20.960 --> 00:05:24.000]  所以他不要看兆頭
[00:05:24.000 --> 00:05:26.200]  但是雖然他說不要看
[00:05:26.200 --> 00:05:28.960]  神照樣給他這個兆頭
[00:05:28.960 --> 00:05:33.120]  這個就是聖誕節很出名的一節經文
[00:05:33.120 --> 00:05:36.600]  以塞亞書的七章十四節說什麼?
[00:05:36.600 --> 00:05:39.200]  必有童女懷孕生子
[00:05:39.200 --> 00:05:41.560]  給他起名以罵內利
[00:05:41.560 --> 00:05:45.080]  返出來就是神與我們同在
[00:05:45.080 --> 00:05:48.600]  這個預言不單止是近
[00:05:48.600 --> 00:05:50.880]  還是一個遠的預言
[00:05:50.880 --> 00:05:53.400]  近的預言就是說
[00:05:53.400 --> 00:05:56.760]  當這個小朋友生出來之後
[00:05:56.760 --> 00:05:58.920]  差不多兩歲左右
[00:05:58.920 --> 00:06:03.880]  攻打猶大國的危機就會解困
[00:06:03.880 --> 00:06:06.200]  這個是近的預言
[00:06:06.200 --> 00:06:08.040]  還有一個更遠的
[00:06:08.040 --> 00:06:11.440]  不單止神會救贖猶大國
[00:06:11.440 --> 00:06:15.680]  他也會救贖所有接受耶穌基督的人
[00:06:15.680 --> 00:06:17.960]  一切接受這一位
[00:06:17.960 --> 00:06:21.520]  被童女懷孕的耶穌基督
[00:06:21.520 --> 00:06:22.960]  就能夠得救
[00:06:22.960 --> 00:06:25.360]  所以是有遠和近
[00:06:25.360 --> 00:06:28.360]  另外在舊約又有一個例子
[00:06:28.360 --> 00:06:30.640]  創世紀的二十四章
[00:06:30.640 --> 00:06:32.880]  記不記得阿伯拉罕
[00:06:32.880 --> 00:06:35.640]  叫他的僕人以利以謝
[00:06:35.640 --> 00:06:38.840]  去幫以塞找一個媳婦
[00:06:38.840 --> 00:06:43.680]  以利以謝回到阿伯拉罕的家鄉
[00:06:43.680 --> 00:06:45.880]  回到他的故鄉
[00:06:45.880 --> 00:06:48.880]  來找以塞的媳婦
[00:06:48.880 --> 00:06:50.720]  但是他說大件事了
[00:06:50.720 --> 00:06:53.480]  那麼多女子誰才是?
[00:06:53.480 --> 00:06:56.320]  所以他就求神給他一個兆頭
[00:06:56.320 --> 00:07:00.760]  他說若果哪個女子走出來
[00:07:00.760 --> 00:07:03.720]  將水餵給我喝
[00:07:03.720 --> 00:07:06.640]  又餵給我的駱駝來喝的話
[00:07:06.640 --> 00:07:10.600]  這個就是你指定給以塞的媳婦
[00:07:10.600 --> 00:07:16.040]  所以真的利伯加出來到井邊打水
[00:07:16.040 --> 00:07:20.680]  真的給水給以利以謝和他的駱駝喝
[00:07:20.680 --> 00:07:24.920]  所以他知道這個就是神指定以塞的媳婦
[00:07:24.920 --> 00:07:27.640]  就將她帶回去見阿伯拉罕
[00:07:27.640 --> 00:07:30.720]  成為以塞的妻子
[00:07:30.720 --> 00:07:33.080]  你說這些只是舊約
[00:07:33.080 --> 00:07:35.480]  去到新約也是一樣
[00:07:35.480 --> 00:07:40.040]  還沒有全部神的話語聖經的正典還未關閉
[00:07:40.040 --> 00:07:44.040]  當那些門徒想找一個人來代替猶大
[00:07:44.040 --> 00:07:46.840]  記不記得猶大因為出賣耶穌基督
[00:07:46.840 --> 00:07:48.600]  吊頸死了
[00:07:48.600 --> 00:07:51.880]  他們要找一個門徒來代替猶大
[00:07:51.880 --> 00:07:53.800]  成為十二個門徒
[00:07:53.800 --> 00:07:56.680]  當時有兩個人一樣有資格
[00:07:56.680 --> 00:08:01.320]  就是馬提亞和一個叫做猶士都的約瑟
[00:08:01.320 --> 00:08:03.720]  怎樣來決定誰好
[00:08:03.720 --> 00:08:08.040]  抽籤、祭籤來尋求神的旨意
[00:08:08.040 --> 00:08:13.160]  所以我們見到不單止在舊約、新約的開始
[00:08:13.160 --> 00:08:16.760]  我們也見到有同樣的事發生
[00:08:16.760 --> 00:08:21.600]  但是現在我們已經有齊全部神的話語在我們手上
[00:08:21.600 --> 00:08:24.080]  我們要印證神的話語
[00:08:24.080 --> 00:08:27.480]  尋求神的旨意是否求神即體
[00:08:27.480 --> 00:08:28.360]  不是
[00:08:28.360 --> 00:08:31.880]  看神的話語看聖經怎麼說
[00:08:31.880 --> 00:08:36.760]  例如如果我們粵語堂想選一個領袖出來
[00:08:36.760 --> 00:08:40.400]  是否將全部會眾的名字放進盒子裡
[00:08:40.400 --> 00:08:42.080]  抽一個人出來
[00:08:42.080 --> 00:08:44.840]  這個就是我們的領袖
[00:08:44.840 --> 00:08:46.720]  但是我們現在不會這樣做
[00:08:46.720 --> 00:08:47.720]  因為為什麼?
[00:08:47.720 --> 00:08:49.520]  有齊全部神的話語
[00:08:49.520 --> 00:08:51.760]  你要選領袖你怎樣?
[00:08:51.760 --> 00:08:53.480]  看神的話語怎麼說
[00:08:53.480 --> 00:08:55.440]  提摩太前書的三章
[00:08:55.440 --> 00:08:57.040]  提多書的一章
[00:08:57.040 --> 00:09:00.800]  說出屬靈領袖的資格是怎樣
[00:09:00.800 --> 00:09:05.880]  所以我們不再去求這些兆頭、求神蹟
[00:09:05.880 --> 00:09:08.520]  很可惜有很多的基督徒
[00:09:08.520 --> 00:09:10.560]  當他們接受了耶穌基督之後
[00:09:10.560 --> 00:09:13.440]  仍然是非常非常迷信
[00:09:13.440 --> 00:09:18.960]  時時希望求兆頭、求神蹟來看
[00:09:18.960 --> 00:09:20.400]  例如
[00:09:20.400 --> 00:09:22.160]  當他們想找工作
[00:09:22.160 --> 00:09:23.760]  不知哪份工作好
[00:09:23.760 --> 00:09:24.960]  打開電視
[00:09:24.960 --> 00:09:29.040]  突然間有個廣告公司說要聘請人
[00:09:29.040 --> 00:09:32.320]  你說這還不是神叫我去?
[00:09:32.320 --> 00:09:33.480]  還有呢
[00:09:33.480 --> 00:09:37.120]  有些人想做一件事
[00:09:37.120 --> 00:09:40.200]  但是不知做好還是不做好
[00:09:40.200 --> 00:09:45.000]  跟神說明天早上太陽普照
[00:09:45.000 --> 00:09:47.400]  天氣好我就去做了
[00:09:47.400 --> 00:09:49.160]  明天烏雲密佈
[00:09:49.160 --> 00:09:50.080]  你不要騷擾我
[00:09:50.080 --> 00:09:53.360]  就是說你叫我不要做這件事
[00:09:53.360 --> 00:09:54.520]  另外還有呢
[00:09:54.520 --> 00:09:55.840]  做了一個夢
[00:09:55.840 --> 00:09:59.280]  就是神報夢給我了
[00:09:59.280 --> 00:10:03.880]  神的確在舊約時時報夢給人
[00:10:03.880 --> 00:10:05.080]  因為什麼原因?
[00:10:05.080 --> 00:10:07.120]  還沒有全部神的話語
[00:10:07.120 --> 00:10:09.760]  聖經的正典還未關閉
[00:10:09.760 --> 00:10:13.720]  你說今時今日神是否不可以報夢給你?
[00:10:13.720 --> 00:10:15.400]  我沒有說不可以
[00:10:15.400 --> 00:10:18.360]  神凡事都可以
[00:10:18.360 --> 00:10:20.960]  絕對可以報夢給你
[00:10:20.960 --> 00:10:22.920]  但是沒有這個需要
[00:10:22.920 --> 00:10:27.760]  因為我們已經有神的話語在我們手上
[00:10:27.760 --> 00:10:30.720]  所以我們現在要
[00:10:30.720 --> 00:10:33.080]  看看神的話語怎麼說
[00:10:33.080 --> 00:10:34.840]  但是有很多人
[00:10:34.840 --> 00:10:39.840]  連聖經都可以迷信
[00:10:39.840 --> 00:10:42.120]  怎樣迷信? 找聖經
[00:10:42.120 --> 00:10:43.840]  我真的聽過有人
[00:10:43.840 --> 00:10:46.640]  打開聖經閉上眼睛
[00:10:46.640 --> 00:10:48.560]  神啊你要我怎樣做
[00:10:48.560 --> 00:10:49.840]  你就告訴我
[00:10:49.840 --> 00:10:51.600]  一隻手指戳下去
[00:10:51.600 --> 00:10:55.640]  那一節經文就是神叫我怎樣做
[00:10:55.640 --> 00:10:57.680]  真的有人這樣試過
[00:10:57.680 --> 00:10:59.840]  一戳下去是哪一節經文?
[00:10:59.840 --> 00:11:02.680]  馬太福因為二十七章第五節
[00:11:02.680 --> 00:11:05.840]  剛才說到猶大出賣了耶穌
[00:11:05.840 --> 00:11:08.480]  扔了錢在聖殿
[00:11:08.480 --> 00:11:10.480]  出去吊死了
[00:11:10.480 --> 00:11:12.520]  這個人說不是吧神
[00:11:12.520 --> 00:11:15.040]  你叫我自殺?
[00:11:15.040 --> 00:11:16.360]  不會的不會的
[00:11:16.360 --> 00:11:17.720]  大家勵志
[00:11:17.720 --> 00:11:20.440]  再揭幾頁他又戳
[00:11:20.440 --> 00:11:21.600]  這次去到什麼?
[00:11:21.600 --> 00:11:24.680]  路加福音的第十章三十七節
[00:11:24.680 --> 00:11:29.760]  耶穌說你照樣行罷
[00:11:29.760 --> 00:11:33.200]  哇!他說不會吧?
[00:11:33.200 --> 00:11:36.960]  一定要三次才能夠決定是神的話語
[00:11:36.960 --> 00:11:39.000]  又揭幾頁又戳下去
[00:11:39.000 --> 00:11:42.240]  這次是約翰福音的十三章二十七節
[00:11:42.240 --> 00:11:43.760]  耶穌對他說
[00:11:43.760 --> 00:11:48.120]  你所作的快去作罷
[00:11:48.120 --> 00:11:51.080]  所以我們見到真的很危險
[00:11:51.080 --> 00:11:54.000]  現在如果還是這麼迷信的話
[00:11:54.000 --> 00:11:55.680]  但是很可惜
[00:11:55.680 --> 00:11:58.200]  很多的基督徒今時今日
[00:11:58.200 --> 00:12:00.760]  仍然喜歡沉迷什麼?
[00:12:00.760 --> 00:12:04.800]  風水、星座、體上
[00:12:04.800 --> 00:12:07.920]  我們真的要很小心
[00:12:07.920 --> 00:12:10.800]  說回基殿的故事
[00:12:10.800 --> 00:12:13.720]  是舊約,未有全部神的話語
[00:12:13.720 --> 00:12:16.760]  神是容許他來求證
[00:12:16.760 --> 00:12:20.560]  在士司機的六章三十六至三十七節
[00:12:20.560 --> 00:12:22.320]  基殿對神說
[00:12:22.320 --> 00:12:24.800]  你若照著所說的話
[00:12:24.800 --> 00:12:27.440]  藉我手拯救以色列人
[00:12:27.440 --> 00:12:31.200]  我就把一團羊毛放在和尚上
[00:12:31.200 --> 00:12:33.840]  若單是羊毛上有露水
[00:12:33.840 --> 00:12:36.000]  別的地方都是乾的
[00:12:36.000 --> 00:12:39.280]  我就知道你必照著所說的話
[00:12:39.280 --> 00:12:43.240]  藉我手拯救以色列人
[00:12:43.240 --> 00:12:45.360]  這裡我們見到
[00:12:45.360 --> 00:12:47.280]  有一個手尾的結構
[00:12:47.280 --> 00:12:49.560]  我很喜歡說手尾結構
[00:12:49.560 --> 00:12:53.680]  有沒有見到一開始一結尾都說什麼?
[00:12:53.680 --> 00:12:57.200]  藉我手拯救以色列人
[00:12:57.200 --> 00:12:59.800]  如果真是神想藉著
[00:12:59.800 --> 00:13:02.360]  基殿的手來拯救以色列人
[00:13:02.360 --> 00:13:04.080]  就要怎樣?
[00:13:04.080 --> 00:13:06.800]  中間那節經文最重要
[00:13:06.800 --> 00:13:08.680]  就是講到羊毛
[00:13:08.680 --> 00:13:10.680]  他放羊毛在和尚
[00:13:10.680 --> 00:13:13.240]  第二天如果羊毛是濕的
[00:13:13.240 --> 00:13:14.600]  四周圍是乾的
[00:13:14.600 --> 00:13:18.160]  那就是神的旨意叫他拯救以色列人
[00:13:18.160 --> 00:13:20.520]  第二天早上真的
[00:13:20.520 --> 00:13:21.960]  羊毛是濕的
[00:13:21.960 --> 00:13:24.440]  四周圍是乾的
[00:13:24.440 --> 00:13:27.920]  但我時時都說基殿是怎樣的人
[00:13:27.920 --> 00:13:31.360]  船頭怕鬼船尾怕賊
[00:13:31.360 --> 00:13:34.120]  見到這樣的情形他又害怕了
[00:13:34.120 --> 00:13:37.920]  他心想會不會那天的天氣比較乾燥
[00:13:37.920 --> 00:13:42.080]  所以四周圍的地下就曬乾了
[00:13:42.080 --> 00:13:46.480]  但羊毛因為吸水所以仍然是濕的
[00:13:46.480 --> 00:13:48.960]  所以他又要求另外一個神蹟
[00:13:48.960 --> 00:13:50.720]  這次反過來
[00:13:50.720 --> 00:13:53.400]  要四周圍的地都是濕的
[00:13:53.400 --> 00:13:55.040]  羊毛是乾的
[00:13:55.040 --> 00:13:57.880]  這個就難很多了
[00:13:57.880 --> 00:14:01.040]  因為羊毛是吸水的
[00:14:01.040 --> 00:14:03.840]  第二天早上真的發覺
[00:14:03.840 --> 00:14:06.000]  羊毛是乾的
[00:14:06.000 --> 00:14:07.920]  四周圍是濕的
[00:14:07.920 --> 00:14:10.560]  他就真的知道是神的旨意
[00:14:10.560 --> 00:14:13.280]  要他帶領以色列人
[00:14:13.280 --> 00:14:14.880]  我們呢
[00:14:14.880 --> 00:14:15.600]  都是
[00:14:15.600 --> 00:14:18.880]  我剛才說了我們是看神的話語
[00:14:18.880 --> 00:14:23.120]  有很多基督徒不是不知道神的旨意是什麼
[00:14:23.120 --> 00:14:26.560]  有很多基督徒知道神叫他們做什麼
[00:14:26.560 --> 00:14:29.200]  例如去傳福音
[00:14:29.200 --> 00:14:30.280]  大使命
[00:14:30.280 --> 00:14:32.080]  明明知道的
[00:14:32.080 --> 00:14:34.800]  但是他們仍然希望求一個神蹟
[00:14:34.800 --> 00:14:37.120]  求一個笑頭
[00:14:37.120 --> 00:14:39.400]  加上這個笑頭加上這個神蹟
[00:14:39.400 --> 00:14:41.440]  那我就去做了
[00:14:41.440 --> 00:14:43.360]  問題在哪裡
[00:14:43.360 --> 00:14:46.080]  他們覺得聖經只不過是
[00:14:46.080 --> 00:14:48.520]  其中一個准則
[00:14:48.520 --> 00:14:50.840]  而不是唯一的准則
[00:14:50.840 --> 00:14:54.080]  其實神的話語是我們唯一的准則
[00:14:54.080 --> 00:14:56.120]  還是最後的准則
[00:14:56.120 --> 00:14:57.760]  意思是什麼
[00:14:57.760 --> 00:15:00.200]  如果你有感動聖靈
[00:15:00.200 --> 00:15:02.040]  感動你去做一件事
[00:15:02.040 --> 00:15:04.400]  你又印證過神的話語
[00:15:04.400 --> 00:15:06.880]  跟神的話語所講的是一樣
[00:15:06.880 --> 00:15:08.200]  我經常都說
[00:15:08.200 --> 00:15:11.920]  聖靈的感動和神的話語不會自相矛盾
[00:15:11.920 --> 00:15:13.760]  是會一致的
[00:15:13.760 --> 00:15:16.120]  當你知道神叫你做
[00:15:16.120 --> 00:15:17.840]  你有這個感動去做
[00:15:17.840 --> 00:15:20.160]  那你還在等什麼
[00:15:20.160 --> 00:15:21.480]  還求一個笑頭
[00:15:21.480 --> 00:15:23.080]  還去求一個神蹟
[00:15:23.080 --> 00:15:24.240]  不需要
[00:15:24.240 --> 00:15:27.240]  聖經就是最後的准則
[00:15:27.240 --> 00:15:31.040]  聖經也是唯一的准則
[00:15:31.040 --> 00:15:36.280]  基甸於是就要活出她的信心
[00:15:36.280 --> 00:15:40.240]  在希伯來書的十一章告訴我們
[00:15:40.240 --> 00:15:43.680]  摩西同樣是活出她的信心
[00:15:43.680 --> 00:15:45.760]  她怎樣活出她的信心
[00:15:45.760 --> 00:15:48.800]  她是揀選那不能扭壞的
[00:15:48.800 --> 00:15:52.080]  是勝過埃及的一切財物
[00:15:52.080 --> 00:15:56.600]  我們知道摩西是出生的時候
[00:15:56.600 --> 00:15:59.440]  被收納成為皇子
[00:15:59.440 --> 00:16:01.800]  她在皇宮長大
[00:16:01.800 --> 00:16:04.760]  她是一人之下萬人之上
[00:16:04.760 --> 00:16:07.040]  所以她是很有財富
[00:16:07.040 --> 00:16:11.040]  她是非常尊貴的地位
[00:16:11.040 --> 00:16:13.440]  但是她願意放棄一切
[00:16:13.440 --> 00:16:18.840]  因為她知道神給她的旨意絕對是正確的
[00:16:18.840 --> 00:16:23.440]  所以她拋棄了那些能夠扭壞的
[00:16:23.440 --> 00:16:24.800]  去跟從神
[00:16:24.800 --> 00:16:28.360]  以致她能夠見到那位見不到的神
[00:16:28.360 --> 00:16:31.920]  幫她做不可能成就的事
[00:16:31.920 --> 00:16:34.840]  摩西在這幾千年前的經驗
[00:16:34.840 --> 00:16:36.760]  都是我們的經驗
[00:16:36.760 --> 00:16:39.160]  我們今時今日都是一樣
[00:16:39.160 --> 00:16:40.640]  但是很可惜
[00:16:40.640 --> 00:16:44.880]  美國本來是以基督教來立國的
[00:16:44.880 --> 00:16:48.040]  很多教會 以前的教會
[00:16:48.040 --> 00:16:49.920]  都是有很好的見證
[00:16:49.920 --> 00:16:52.920]  都能夠活出她們的信心
[00:16:52.920 --> 00:16:56.520]  以致教會是有很好的名稱
[00:16:56.520 --> 00:16:58.520]  今時今日現在的教會
[00:16:58.520 --> 00:17:00.800]  已經不能夠活出我們的見證
[00:17:00.800 --> 00:17:02.840]  不能夠活出我們的信心
[00:17:02.840 --> 00:17:05.240]  以致今時今日的教會的聲譽
[00:17:05.240 --> 00:17:07.960]  是一落千丈 越來越差
[00:17:07.960 --> 00:17:11.560]  這個真的很可惜
[00:17:11.560 --> 00:17:14.760]  約翰一書的五章四節
[00:17:14.760 --> 00:17:17.000]  「因為凡從神生的
[00:17:17.000 --> 00:17:18.600]  就勝過世界
[00:17:18.600 --> 00:17:20.680]  使我們勝了世界的
[00:17:20.680 --> 00:17:23.640]  就是我們的信心」
[00:17:23.640 --> 00:17:25.640]  如果不憑信心
[00:17:25.640 --> 00:17:28.600]  我們不能夠勝過這個世界
[00:17:28.600 --> 00:17:31.880]  我們就會被這個世界勝過我們
[00:17:31.880 --> 00:17:34.480]  所以我們的信心
[00:17:34.480 --> 00:17:36.960]  是來自神的話語
[00:17:36.960 --> 00:17:40.040]  而不是靠神即其事
[00:17:40.040 --> 00:17:41.000]  不是說
[00:17:41.000 --> 00:17:43.800]  叫神給我們一個笑頭
[00:17:43.800 --> 00:17:47.720]  甚至信心不是一種感覺
[00:17:47.720 --> 00:17:49.960]  信心是很著實的
[00:17:49.960 --> 00:17:52.360]  有一個貴格會的詩人
[00:17:52.360 --> 00:17:53.560]  古代的詩人
[00:17:53.560 --> 00:17:55.960]  他作了一首詩他講得好
[00:17:55.960 --> 00:17:58.760]  他說「行出信心」好像什麼?
[00:17:58.760 --> 00:18:00.680]  好像你一路行路
[00:18:00.680 --> 00:18:02.680]  前面沒有東西帶領你
[00:18:02.680 --> 00:18:05.160]  後面沒有東西來推動你
[00:18:05.160 --> 00:18:09.000]  你每踏出一步都好像很虛無
[00:18:09.000 --> 00:18:14.360]  但你的腳就踏在很扎實的石頭上
[00:18:14.360 --> 00:18:17.320]  這個很扎實的石頭是什麼?
[00:18:17.320 --> 00:18:19.480]  就是神的話語
[00:18:19.480 --> 00:18:22.280]  當我們靠著神的話語踏出來
[00:18:22.280 --> 00:18:25.160]  我們就能夠活出我們的信心
[00:18:25.160 --> 00:18:27.960]  羅馬書的十章十七節告訴我們
[00:18:27.960 --> 00:18:31.800]  信心是出於神的話語
[00:18:31.800 --> 00:18:35.400]  其實基甸戰勝米甸人這個故事
[00:18:35.400 --> 00:18:36.840]  是我們很熟悉
[00:18:36.840 --> 00:18:39.240]  但是是一個信心的故事
[00:18:39.240 --> 00:18:40.840]  你待會兒就會看到
[00:18:40.840 --> 00:18:44.920]  神是測試基甸和以色列人的信心
[00:18:44.920 --> 00:18:47.640]  當他們信靠神的話語的時候
[00:18:47.640 --> 00:18:50.200]  神就帶領他們得勝
[00:18:50.200 --> 00:18:53.320]  但是在基甸帶領以色列人
[00:18:53.320 --> 00:18:55.160]  救贖以色列人之前
[00:18:55.160 --> 00:18:59.000]  神是首先要給基甸和以色列人
[00:18:59.000 --> 00:19:01.560]  有信心的測試
[00:19:01.560 --> 00:19:05.480]  有人說不能夠被測試的信心
[00:19:05.480 --> 00:19:08.360]  是不能夠信靠的信心
[00:19:08.360 --> 00:19:12.040]  有很多人的信心是什麼?
[00:19:12.040 --> 00:19:14.200]  只不過是一種感覺
[00:19:14.200 --> 00:19:17.720]  他們是對信心有信心
[00:19:17.720 --> 00:19:21.000]  他們是有信心能夠得到信心
[00:19:21.000 --> 00:19:24.440]  而不是真真正正是他們的信心
[00:19:24.440 --> 00:19:27.880]  有一個牧師在國際的會議
[00:19:27.880 --> 00:19:29.480]  大家在開會
[00:19:29.480 --> 00:19:31.640]  接著有一個董事就說
[00:19:31.640 --> 00:19:35.320]  讓我們一起憑著信心踏出第一步
[00:19:35.320 --> 00:19:37.800]  每個人都說Amen Amen
[00:19:37.800 --> 00:19:41.400]  我們憑著信心踏出第一步
