
[00:00:00.000 --> 00:00:03.000]  今日我會和大家講《真言》
[00:05:08.000 --> 00:05:09.000]  這些兒子怎麼選擇
[00:05:09.000 --> 00:05:13.000]  能夠令年老的父親開心
[00:05:13.000 --> 00:05:16.000]  年老的母親不會流眼淚
[00:05:16.000 --> 00:05:19.000]  那就請你作出明智的選擇吧
[00:05:19.000 --> 00:05:21.000]  有什麼明智的選擇
[00:05:21.000 --> 00:05:25.000]  這裡十章的第二節繼續講
[00:05:25.000 --> 00:05:26.000]  大家一起讀吧
[00:05:26.000 --> 00:05:28.000]  「不義之財 無益」
[00:05:28.000 --> 00:05:31.000]  「公義救人免死」
[00:05:31.000 --> 00:05:33.000]  我知道了 不要做壞事
[00:05:33.000 --> 00:05:36.000]  賺的錢要堂堂正正
[00:05:36.000 --> 00:05:38.000]  不義之財不能夠讓我們有
[00:05:38.000 --> 00:05:39.000]  最終的安全感
[00:05:39.000 --> 00:05:42.000]  只有公義做到這一點
[00:05:42.000 --> 00:05:43.000]  我們也知道的
[00:05:43.000 --> 00:05:45.000]  我們也明白的
[00:05:45.000 --> 00:05:47.000]  而且真言繼續講
[00:05:47.000 --> 00:05:48.000]  我們知道明白這個道理
[00:05:48.000 --> 00:05:50.000]  背後人這個選擇
[00:05:50.000 --> 00:05:52.000]  到底是選擇不義之財
[00:05:52.000 --> 00:05:55.000]  還是公義這樣去賺錢
[00:05:55.000 --> 00:05:58.000]  背後神的監察
[00:05:58.000 --> 00:05:59.000]  所以第三節說
[00:05:59.000 --> 00:06:01.000]  「耶和華不使二人飢餓」
[00:06:01.000 --> 00:06:05.000]  「卻使惡人的慾念落空」
[00:06:05.000 --> 00:06:07.000]  「神是會令二人不會挨餓」
[00:06:07.000 --> 00:06:11.000]  「並且惡人的渴求不得滿足」
[00:06:11.000 --> 00:06:13.000]  你就記住這些故事
[00:06:13.000 --> 00:06:15.000]  我看新聞不是這樣
[00:06:15.000 --> 00:06:18.000]  有人沒有東西吃
[00:06:18.000 --> 00:06:19.000]  很遠的地方
[00:06:19.000 --> 00:06:21.000]  打仗的地方
[00:06:21.000 --> 00:06:25.000]  有一堆人一直沒有糧食供應
[00:06:25.000 --> 00:06:27.000]  那些人裡面都有好人
[00:06:27.000 --> 00:06:28.000]  有二人
[00:06:28.000 --> 00:06:30.000]  但是他們挨餓
[00:06:30.000 --> 00:06:32.000]  是的 的確在這裡
[00:06:32.000 --> 00:06:33.000]  我們看到社會上
[00:06:33.000 --> 00:06:35.000]  世界上就有這些處境
[00:06:35.000 --> 00:06:38.000]  有時候壞人卻是
[00:06:38.000 --> 00:06:40.000]  「食得肚滿腸肥」
[00:06:40.000 --> 00:06:41.000]  「不義之財」
[00:06:41.000 --> 00:06:44.000]  「他們食得很飽」
[00:06:44.000 --> 00:06:46.000]  《真理》的作者都知道
[00:06:46.000 --> 00:06:48.000]  二人有時是會挨餓的
[00:06:48.000 --> 00:06:50.000]  所以當我們讀《真理》
[00:06:50.000 --> 00:06:53.000]  這麼多節裡面的一句半句
[00:06:53.000 --> 00:06:56.000]  它指出了真理的一點
[00:06:56.000 --> 00:07:01.000]  但是不代表它形容真理的全部
[00:07:01.000 --> 00:07:02.000]  所以《真理》每一點
[00:07:02.000 --> 00:07:03.000]  說的生活細節
[00:07:03.000 --> 00:07:04.000]  正如我們看到的
[00:07:04.000 --> 00:07:05.000]  在社會上
[00:07:05.000 --> 00:07:06.000]  在我們日常生活裡面
[00:07:06.000 --> 00:07:08.000]  有好有壞
[00:07:08.000 --> 00:07:10.000]  但是《真理》有一個特點
[00:07:10.000 --> 00:07:12.000]  它是描繪出
[00:07:12.000 --> 00:07:17.000]  天父想我們生活的常態是怎樣
[00:07:17.000 --> 00:07:19.000]  天父想我們生活的常態就是
[00:07:19.000 --> 00:07:21.000]  二人不會挨餓
[00:07:21.000 --> 00:07:23.000]  惡人不會作惡
[00:07:23.000 --> 00:07:26.000]  隨便就得逞
[00:07:26.000 --> 00:07:28.000]  可能你依然感覺
[00:07:28.000 --> 00:07:31.000]  這個世界真的很壞
[00:07:31.000 --> 00:07:34.000]  你依然看到很多負面的東西
[00:07:34.000 --> 00:07:36.000]  不過我請你回想一下
[00:07:36.000 --> 00:07:38.000]  就算在我們今天的處境
[00:07:38.000 --> 00:07:40.000]  經過很多的不容易
[00:07:40.000 --> 00:07:41.000]  很多的不開心
[00:07:41.000 --> 00:07:43.000]  或者很多的變化
[00:07:43.000 --> 00:07:44.000]  但是你問問你
[00:07:44.000 --> 00:07:47.000]  你現在上街
[00:07:47.000 --> 00:07:51.000]  你覺得自己安全還是不安全
[00:07:51.000 --> 00:07:53.000]  都基本安全吧
[00:07:53.000 --> 00:07:54.000]  真的不幸運了
[00:07:54.000 --> 00:07:56.000]  遇到人打劫你
[00:07:56.000 --> 00:07:58.000]  有沒有人會幫你處理
[00:07:58.000 --> 00:07:59.000]  都基本上是有的
[00:07:59.000 --> 00:08:01.000]  甚至捉到那個壞人了
[00:08:01.000 --> 00:08:04.000]  法律會不會制裁他
[00:08:04.000 --> 00:08:05.000]  基本是會的
[00:08:05.000 --> 00:08:08.000]  這種叫常態
[00:08:08.000 --> 00:08:12.000]  應當一個正常運作的社會
[00:08:12.000 --> 00:08:16.000]  是有這種上帝設計給人的安穩
[00:08:16.000 --> 00:08:19.000]  只是說一些很平常的東西
[00:08:19.000 --> 00:08:22.000]  所以這裡說二人不會挨餓
[00:08:22.000 --> 00:08:23.000]  是那種常態
[00:08:23.000 --> 00:08:24.000]  是有例外的
[00:08:24.000 --> 00:08:26.000]  世上總有例外的
[00:08:26.000 --> 00:08:29.000]  但這些例外就叫例外
[00:08:29.000 --> 00:08:31.000]  例外常常重複就變成常態
[00:08:31.000 --> 00:08:35.000]  那就是很有問題了
[00:08:35.000 --> 00:08:37.000]  天父的心意讓我們知道
[00:08:37.000 --> 00:08:39.000]  公義比財富更重要
[00:08:39.000 --> 00:08:43.000]  人的選擇神監察
[00:08:43.000 --> 00:08:45.000]  二人的確有時候暫時貧困
[00:08:45.000 --> 00:08:47.000]  惡人因著做壞事而富有
[00:08:47.000 --> 00:08:48.000]  不過長期看來
[00:08:48.000 --> 00:08:50.000]  走著這條路
[00:08:50.000 --> 00:08:52.000]  燈光照明了你選
[00:08:52.000 --> 00:08:55.000]  你選擇做二人的時候走到底
[00:08:55.000 --> 00:08:56.000]  隔壁的惡人
[00:08:56.000 --> 00:08:58.000]  他選擇他要走的壞人的路
[00:08:58.000 --> 00:09:01.000]  走到底 長遠來看
[00:09:01.000 --> 00:09:03.000]  他們有沒有未來
[00:09:03.000 --> 00:09:07.000]  到死就沒有了
[00:09:07.000 --> 00:09:10.000]  我們信主的人很知道
[00:09:10.000 --> 00:09:12.000]  我們一直這樣走選對的路
[00:09:12.000 --> 00:09:14.000]  跟實耶穌
[00:09:14.000 --> 00:09:17.000]  走到底是有未來的
[00:09:17.000 --> 00:09:18.000]  這是我們的保證
[00:09:18.000 --> 00:09:21.000]  人的選擇神察看
[00:09:21.000 --> 00:09:23.000]  這五節的經文說
[00:09:23.000 --> 00:09:24.000]  兒子和神的關係
[00:09:24.000 --> 00:09:29.000]  選擇對的還有什麼呢
[00:09:29.000 --> 00:09:30.000]  就好像有時候
[00:09:30.000 --> 00:09:32.000]  當中我們有父母
[00:09:32.000 --> 00:09:34.000]  我知道一堂有兒童的父母
[00:09:34.000 --> 00:09:36.000]  你期望將來你的子女長大之後
[00:09:36.000 --> 00:09:39.000]  他上班他會給家用嗎
[00:09:39.000 --> 00:09:41.000]  只有很少點頭而已
[00:09:41.000 --> 00:09:44.000]  你都很開明 是不是真的
[00:09:44.000 --> 00:09:46.000]  應該都會教教他
[00:09:46.000 --> 00:09:49.000]  都要孝順父母
[00:09:49.000 --> 00:09:52.000]  要早點說的
[00:09:52.000 --> 00:09:54.000]  你可能有這樣的期待
[00:09:54.000 --> 00:09:56.000]  假設一個兒子
[00:09:56.000 --> 00:09:57.000]  他很久沒有回家
[00:09:57.000 --> 00:09:58.000]  很久沒有給家用
[00:09:58.000 --> 00:10:00.000]  有一天突然之間回家了
[00:10:00.000 --> 00:10:03.000]  接著吃飯
[00:10:03.000 --> 00:10:05.000]  吃著吃著
[00:10:05.000 --> 00:10:06.000]  拿手機出來
[00:10:06.000 --> 00:10:07.000]  按幾按
[00:10:07.000 --> 00:10:09.000]  爸爸媽媽 家用啊
[00:10:09.000 --> 00:10:11.000]  電話就響了
[00:10:11.000 --> 00:10:13.000]  兒子什麼過了帳給你
[00:10:13.000 --> 00:10:15.000]  Pay me給你
[00:10:15.000 --> 00:10:17.000]  哇 兒子這麼好
[00:10:17.000 --> 00:10:20.000]  為什麼這個月有家用給
[00:10:20.000 --> 00:10:22.000]  你之前不是說很難
[00:10:22.000 --> 00:10:23.000]  很辛苦嗎
[00:10:23.000 --> 00:10:25.000]  搞不定嗎
[00:10:25.000 --> 00:10:27.000]  為什麼你會有這筆錢
[00:10:27.000 --> 00:10:28.000]  這個兒子就
[00:10:28.000 --> 00:10:30.000]  好了 不要問了
[00:10:30.000 --> 00:10:32.000]  行了 總之我搞定了
[00:10:32.000 --> 00:10:34.000]  那你怎麼可以
[00:10:34.000 --> 00:10:36.000]  做事是不是那裡OK了
[00:10:36.000 --> 00:10:38.000]  不要問了 行了
[00:10:38.000 --> 00:10:40.000]  你慢慢覺得
[00:10:40.000 --> 00:10:42.000]  本來又開心有家用
[00:10:42.000 --> 00:10:44.000]  到你擔心
[00:10:44.000 --> 00:10:46.000]  到底那些錢哪來的
[00:10:46.000 --> 00:10:48.000]  父母會不會有憂慮
[00:10:48.000 --> 00:10:51.000]  因為那一點的快樂
[00:10:51.000 --> 00:10:52.000]  或者滿足
[00:10:52.000 --> 00:10:54.000]  或者得到一些錢財
[00:10:54.000 --> 00:10:55.000]  長遠看來
[00:10:55.000 --> 00:10:57.000]  對他的生命走的這條路
[00:10:57.000 --> 00:10:59.000]  你會憂慮
[00:10:59.000 --> 00:11:01.000]  又好像有一個人
[00:11:01.000 --> 00:11:02.000]  他突然在外面
[00:11:02.000 --> 00:11:03.000]  拿了一筆錢回來
[00:11:03.000 --> 00:11:04.000]  原來他賭錢贏了
[00:11:04.000 --> 00:11:07.000]  請一家出去吃自助餐
[00:11:07.000 --> 00:11:09.000]  這次帶回來的錢財
[00:11:09.000 --> 00:11:10.000]  下一次回來帶回來的
[00:11:10.000 --> 00:11:13.000]  可能是債務
[00:11:13.000 --> 00:11:15.000]  你知道有一些的做法
[00:11:15.000 --> 00:11:18.000]  得到的金錢始終是不穩定
[00:11:18.000 --> 00:11:21.000]  沒有未來恰當的工作
[00:11:21.000 --> 00:11:23.000]  賺取生活所需
[00:11:23.000 --> 00:11:25.000]  始終是需要的
[00:11:25.000 --> 00:11:26.000]  所以四節五節
[00:11:26.000 --> 00:11:28.000]  剛才大家讀的經文
[00:11:28.000 --> 00:11:29.000]  這裡十章的
[00:11:29.000 --> 00:11:31.000]  第四節第五節那裡
[00:11:31.000 --> 00:11:32.000]  去提到一個
[00:11:32.000 --> 00:11:34.000]  很簡單的大道理
[00:11:34.000 --> 00:11:35.000]  腳踏實地
[00:11:35.000 --> 00:11:37.000]  辛勤工作
[00:11:37.000 --> 00:11:39.000]  小時候就聽的了
[00:11:39.000 --> 00:11:41.000]  但這一節他描繪了一幅圖畫
[00:11:41.000 --> 00:11:44.000]  是一幅修葛的圖畫
[00:11:44.000 --> 00:11:47.000]  一幅圖畫裡面的兩面
[00:11:47.000 --> 00:11:48.000]  這幅田
[00:11:48.000 --> 00:11:50.000]  一邊有人努力在修葛
[00:11:50.000 --> 00:11:52.000]  已經把墨紙掌握好了
[00:11:52.000 --> 00:11:53.000]  一邊在割
[00:11:53.000 --> 00:11:55.000]  一邊放在籠子裡
[00:11:55.000 --> 00:11:56.000]  揹去
[00:11:56.000 --> 00:11:57.000]  打墨
[00:11:57.000 --> 00:11:58.000]  除去穀殼
[00:11:58.000 --> 00:11:59.000]  做很多其他
[00:11:59.000 --> 00:12:00.000]  預備修葛的事情
[00:12:00.000 --> 00:12:02.000]  另一邊
[00:12:02.000 --> 00:12:03.000]  另一個人就在
[00:12:03.000 --> 00:12:05.000]  他掌握了穀物的田
[00:12:05.000 --> 00:12:09.000]  他在旁邊的樹下睡覺
[00:12:09.000 --> 00:12:11.000]  在說什麼
[00:12:11.000 --> 00:12:13.000]  可能他在睡覺
[00:12:13.000 --> 00:12:15.000]  那些事情沒有發生
[00:12:15.000 --> 00:12:16.000]  也可能他打算
[00:12:16.000 --> 00:12:17.000]  第二天才修葛
[00:12:17.000 --> 00:12:19.000]  但他沒有想過
[00:12:19.000 --> 00:12:20.000]  突然間會有災禍來
[00:12:20.000 --> 00:12:21.000]  有風雨來
[00:12:21.000 --> 00:12:23.000]  吹走他的墨紙
[00:12:23.000 --> 00:12:25.000]  或者有蝗蟲
[00:12:25.000 --> 00:12:27.000]  飛過來吃光他的墨紙
[00:12:27.000 --> 00:12:29.000]  失火燒了田
[00:12:29.000 --> 00:12:30.000]  不知道
[00:12:30.000 --> 00:12:33.000]  所以這裡說的實踐
[00:12:33.000 --> 00:12:36.000]  勤奮和懶惰各自有結果
[00:12:36.000 --> 00:12:38.000]  並且提示你
[00:12:38.000 --> 00:12:39.000]  做工的
[00:12:39.000 --> 00:12:40.000]  做事的
[00:12:40.000 --> 00:12:46.000]  適時及時的時機
[00:12:46.000 --> 00:12:47.000]  這裡不是說那個人
[00:12:47.000 --> 00:12:49.000]  從頭到尾沒有種田
[00:12:49.000 --> 00:12:51.000]  是說他也有做
[00:12:51.000 --> 00:12:52.000]  不過到了某些位置
[00:12:52.000 --> 00:12:54.000]  他就停手了
[00:12:54.000 --> 00:12:56.000]  他沒有堅持下去
[00:12:56.000 --> 00:12:57.000]  以至他在一個錯誤的時機
[00:12:57.000 --> 00:12:58.000]  停下了手
[00:12:58.000 --> 00:13:01.000]  最終他這個細微的選擇
[00:13:01.000 --> 00:13:03.000]  引致貧困
[00:13:03.000 --> 00:13:04.000]  貧苦
[00:13:04.000 --> 00:13:05.000]  引致可恥
[00:13:05.000 --> 00:13:07.000]  這是第四節的第一句尾
[00:13:07.000 --> 00:13:10.000]  和第五節的最後一句尾
[00:13:10.000 --> 00:13:12.000]  也可以隔離那個人的選擇
[00:13:12.000 --> 00:13:14.000]  就是他得到飽足、富足
[00:13:14.000 --> 00:13:17.000]  也是被譽為明智
[00:13:17.000 --> 00:13:18.000]  所以這幾次的諏言
[00:13:18.000 --> 00:13:19.000]  給我們看到
[00:13:19.000 --> 00:13:21.000]  關於勤勞的教導
[00:13:21.000 --> 00:13:24.000]  就是一個智慧之子
[00:13:24.000 --> 00:13:27.000]  你是要想想你的家
[00:13:27.000 --> 00:13:30.000]  你的選擇是影響你的家庭
[00:13:30.000 --> 00:13:32.000]  你的辛勤很重要
[00:13:32.000 --> 00:13:36.000]  並且請你留意個時機
[00:13:36.000 --> 00:13:41.000]  及時適時做應該做的事情
[00:13:41.000 --> 00:13:43.000]  你一開始也提過
[00:13:43.000 --> 00:13:47.000]  勤勞這些我們都從小聽到大
[00:13:47.000 --> 00:13:50.000]  但是我們在一個躺平世代
[00:13:50.000 --> 00:13:52.000]  還叫我勤勞?
[00:13:52.000 --> 00:13:53.000]  好了
[00:13:53.000 --> 00:13:55.000]  那我先做一下統計
[00:13:55.000 --> 00:13:57.000]  有多少個是
[00:13:57.000 --> 00:13:58.000]  三字頭以下的
[00:13:58.000 --> 00:14:00.000]  電影節目你舉一下手
[00:14:00.000 --> 00:14:01.000]  有沒有?
[00:14:01.000 --> 00:14:02.000]  有
[00:14:02.000 --> 00:14:05.000]  這些應該是很光榮的事
[00:14:05.000 --> 00:14:07.000]  有就在後面
[00:14:07.000 --> 00:14:12.000]  其他我不會給你舉放手
[00:14:12.000 --> 00:14:13.000]  多謝你
[00:14:13.000 --> 00:14:14.000]  可以放下手了
[00:14:14.000 --> 00:14:18.000]  感謝主
[00:14:18.000 --> 00:14:21.000]  你聽過「躺平」這個字
[00:14:21.000 --> 00:14:22.000]  甚至你可能
[00:14:22.000 --> 00:14:24.000]  這個就是我們的心聲
[00:14:24.000 --> 00:14:25.000]  「躺平」這個字詞
[00:14:25.000 --> 00:14:26.000]  其實是源自於
[00:14:26.000 --> 00:14:28.000]  內地醫師子年青一代
[00:14:28.000 --> 00:14:30.000]  面對社會期望他們要努力工作
[00:14:30.000 --> 00:14:32.000]  勤奮工作
[00:14:32.000 --> 00:14:36.000]  他們對於生活對於工作很疲倦
[00:14:36.000 --> 00:14:37.000]  不想這樣
[00:14:37.000 --> 00:14:39.000]  進而帶出一個態度就是
[00:14:39.000 --> 00:14:40.000]  與其積極努力
[00:14:40.000 --> 00:14:43.000]  不願躺平
[00:14:43.000 --> 00:14:45.000]  用不著這麼努力
[00:14:45.000 --> 00:14:47.000]  努力為了什麼?
[00:14:47.000 --> 00:14:50.000]  於是「躺平」也代表著
[00:14:50.000 --> 00:14:55.000]  真的根據他們來源的說法
[00:14:55.000 --> 00:14:57.000]  是強調五個「不」
[00:14:57.000 --> 00:14:58.000]  如果你是躺平的
[00:14:58.000 --> 00:15:01.000]  你想想你是不是真的躺平了
[00:15:01.000 --> 00:15:04.000]  「不」就是換成廣東話就是「不要」
[00:15:04.000 --> 00:15:05.000]  不買樓
[00:15:05.000 --> 00:15:06.000]  不買車
[00:15:06.000 --> 00:15:07.000]  不結婚
[00:15:07.000 --> 00:15:08.000]  不生孩子
[00:15:08.000 --> 00:15:10.000]  不消費
[00:15:10.000 --> 00:15:12.000]  是這五個「不」
[00:15:12.000 --> 00:15:14.000]  如果你真的做了這五個「不」
[00:15:14.000 --> 00:15:17.000]  你才叫「躺平」
[00:15:17.000 --> 00:15:18.000]  總而言之就是
[00:15:18.000 --> 00:15:21.000]  拒絕成為別人賺錢的工具
[00:15:21.000 --> 00:15:24.000]  或者被剝削一個腦袋
[00:15:24.000 --> 00:15:26.000]  降低物質需求
[00:15:26.000 --> 00:15:30.000]  就不會被人利用去賺錢
[00:15:30.000 --> 00:15:33.000]  其實這個字詞在2011年已經有人說了
[00:15:33.000 --> 00:15:35.000]  不過到了2021年疫情的時候
[00:15:35.000 --> 00:15:37.000]  就有人再寫一篇文章
[00:15:37.000 --> 00:15:39.000]  一寫完這篇文章就爆紅
[00:15:39.000 --> 00:15:40.000]  他的文章題目叫做
[00:15:40.000 --> 00:15:43.000]  「躺平即是正義」
[00:15:43.000 --> 00:15:47.000]  突然間提到一個很高的水平
[00:15:47.000 --> 00:15:48.000]  這樣做是很對的
[00:15:48.000 --> 00:15:50.000]  是很對的事要做的
[00:15:50.000 --> 00:15:52.000]  在國內迅速爆紅
[00:15:52.000 --> 00:15:56.000]  你明白疫情的時候的各種狀況
[00:15:56.000 --> 00:15:59.000]  傳出去其他有中文的地區
[00:15:59.000 --> 00:16:01.000]  年輕人紛紛都借用這兩個字
[00:16:01.000 --> 00:16:03.000]  我們都要「躺平」
[00:16:03.000 --> 00:16:04.000]  真的很好
[00:16:04.000 --> 00:16:06.000]  表達到自己的心聲
[00:16:06.000 --> 00:16:07.000]  所以在「躺平世代」
[00:16:07.000 --> 00:16:09.000]  繼續說「真言要勤力工作」
[00:16:09.000 --> 00:16:15.000]  好像不是很合理
[00:16:15.000 --> 00:16:16.000]  甚至我們當中
[00:16:16.000 --> 00:16:18.000]  我們年齡較為成熟的人
[00:16:18.000 --> 00:16:21.000]  我沒有問你多少字頭
