
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,聖誕無恩
[00:04:56.000 --> 00:04:58.000]  賜給人
[00:04:58.000 --> 00:05:00.000]  賜給信靠的人
[00:05:00.000 --> 00:05:02.000]  我又想起另一件
[00:05:02.000 --> 00:05:04.000]  類似的事情
[00:05:04.000 --> 00:05:06.000]  就是那個培利博士
[00:05:06.000 --> 00:05:08.000]  曾經分享一件事情
[00:05:08.000 --> 00:05:10.000]  他講到他的祖母
[00:05:10.000 --> 00:05:12.000]  他的祖母也是在他
[00:05:12.000 --> 00:05:14.000]  差不多離開世界的時候
[00:05:14.000 --> 00:05:16.000]  突然間有一次
[00:05:16.000 --> 00:05:18.000]  在床上坐起來
[00:05:18.000 --> 00:05:20.000]  身體很軟弱,但不知道為什麼突然間
[00:05:20.000 --> 00:05:22.000]  有力量坐起來
[00:05:22.000 --> 00:05:24.000]  然後望著前面
[00:05:24.000 --> 00:05:26.000]  就跟旁邊的家人說
[00:05:26.000 --> 00:05:28.000]  主耶穌來接我了
[00:05:28.000 --> 00:05:30.000]  大家都很驚訝
[00:05:30.000 --> 00:05:32.000]  為什麼他見到主
[00:05:32.000 --> 00:05:34.000]  不單止這樣
[00:05:34.000 --> 00:05:36.000]  他接著反駁了一句話
[00:05:36.000 --> 00:05:38.000]  他說還有阿彪
[00:05:38.000 --> 00:05:40.000]  阿彪有兩隻眼
[00:05:40.000 --> 00:05:42.000]  兩隻腳
[00:05:42.000 --> 00:05:44.000]  當然兩隻眼
[00:05:44.000 --> 00:05:46.000]  兩隻腳不是很出奇,每個人都是
[00:05:46.000 --> 00:05:48.000]  但是認識他們家庭的人
[00:05:48.000 --> 00:05:50.000]  就知道阿彪是
[00:05:50.000 --> 00:05:52.000]  他祖母的丈夫
[00:05:52.000 --> 00:05:54.000]  祖父
[00:05:54.000 --> 00:05:56.000]  但是早年過身
[00:05:56.000 --> 00:05:58.000]  因為早年的時候他參與戰爭
[00:05:58.000 --> 00:06:00.000]  曾經在戰場當中
[00:06:00.000 --> 00:06:02.000]  瞎了一隻眼
[00:06:02.000 --> 00:06:04.000]  斷了一隻腳
[00:06:04.000 --> 00:06:06.000]  但是在那個時候
[00:06:06.000 --> 00:06:08.000]  當他見到他的丈夫的時候
[00:06:08.000 --> 00:06:10.000]  他是一個完整的生命
[00:06:10.000 --> 00:06:12.000]  然後他說
[00:06:12.000 --> 00:06:14.000]  他們來接我了
[00:06:14.000 --> 00:06:16.000]  回想這些事情的時候
[00:06:16.000 --> 00:06:18.000]  就想到
[00:06:18.000 --> 00:06:20.000]  我們很多時候見到這個世上
[00:06:20.000 --> 00:06:22.000]  很多病患的事情
[00:06:22.000 --> 00:06:24.000]  死亡的事情
[00:06:24.000 --> 00:06:26.000]  或者各種的黑暗好像圍繞著我們
[00:06:26.000 --> 00:06:28.000]  但是每當想起
[00:06:28.000 --> 00:06:30.000]  神所賜的救恩
[00:06:30.000 --> 00:06:32.000]  提醒我們
[00:06:32.000 --> 00:06:34.000]  神的光明是照耀著這個世界
[00:06:34.000 --> 00:06:36.000]  不單止在歷史當中
[00:06:36.000 --> 00:06:38.000]  其實今天仍然不斷
[00:06:38.000 --> 00:06:40.000]  照耀著人的生命
[00:06:40.000 --> 00:06:42.000]  因為主的救恩
[00:06:42.000 --> 00:06:44.000]  帶來了真正的光明
[00:06:44.000 --> 00:06:46.000]  真正的盼望
[00:06:46.000 --> 00:06:48.000]  當我們
[00:06:48.000 --> 00:06:50.000]  讀到聖經的時候
[00:06:50.000 --> 00:06:52.000]  你會記得聖誕節我們常常讀到
[00:06:52.000 --> 00:06:54.000]  路加福音
[00:06:54.000 --> 00:06:56.000]  在伯利恆有牧羊人
[00:06:56.000 --> 00:06:58.000]  他們夜間做什麼
[00:06:58.000 --> 00:07:00.000]  看守羊群
[00:07:00.000 --> 00:07:02.000]  想像中他們在寒冷的晚上
[00:07:02.000 --> 00:07:04.000]  在漆黑的晚上
[00:07:04.000 --> 00:07:06.000]  相信也不會太舒服
[00:07:06.000 --> 00:07:08.000]  但是那個時候
[00:07:08.000 --> 00:07:10.000]  聖經就說到
[00:07:10.000 --> 00:07:12.000]  有天使向他們宣告
[00:07:12.000 --> 00:07:14.000]  大喜的訊息
[00:07:14.000 --> 00:07:16.000]  在那個時候天使出現
[00:07:16.000 --> 00:07:18.000]  聖經就說主的榮光
[00:07:18.000 --> 00:07:20.000]  四面照耀他們
[00:07:20.000 --> 00:07:22.000]  在漆黑的時候
[00:07:22.000 --> 00:07:24.000]  他們見到神的榮光
[00:07:24.000 --> 00:07:26.000]  四面照耀他們
[00:07:26.000 --> 00:07:28.000]  然後告訴他們大喜的訊息
[00:07:28.000 --> 00:07:30.000]  告訴他們這個訊息是關乎萬民的
[00:07:30.000 --> 00:07:32.000]  就是今天
[00:07:32.000 --> 00:07:34.000]  為你們生了救主
[00:07:34.000 --> 00:07:38.000]  一個大喜的訊息
[00:07:38.000 --> 00:07:40.000]  一個光明的訊息
[00:07:40.000 --> 00:07:42.000]  沒錯
[00:07:42.000 --> 00:07:44.000]  四周仍然是黑暗的
[00:07:44.000 --> 00:07:46.000]  但是牧羊人體會到
[00:07:46.000 --> 00:07:48.000]  神福音的光
[00:07:48.000 --> 00:07:50.000]  照耀著他們
[00:07:50.000 --> 00:07:54.000]  保羅在福音書裡面
[00:07:54.000 --> 00:07:56.000]  跟著在他的書信裡面就說
[00:07:56.000 --> 00:07:58.000]  你們知不知道
[00:07:58.000 --> 00:08:00.000]  上帝的真光已經照耀出來
[00:08:00.000 --> 00:08:02.000]  而且照耀在你們的心裡面
[00:08:02.000 --> 00:08:06.000]  不要輕看
[00:08:06.000 --> 00:08:08.000]  你所領受的福音
[00:08:08.000 --> 00:08:10.000]  福音好像真光
[00:08:10.000 --> 00:08:12.000]  照耀在你的生命當中
[00:08:12.000 --> 00:08:14.000]  就算四周仍然有黑暗
[00:08:14.000 --> 00:08:16.000]  但是你知道
[00:08:16.000 --> 00:08:18.000]  光仍然在照耀著
[00:08:18.000 --> 00:08:20.000]  而且照耀在你的心裡面
[00:08:20.000 --> 00:08:24.000]  當我們過去一路讀到聖經
[00:08:24.000 --> 00:08:26.000]  二賽亞書的時候
[00:08:26.000 --> 00:08:28.000]  一路讀到聖經所描述的
[00:08:28.000 --> 00:08:30.000]  降臨
[00:08:30.000 --> 00:08:32.000]  李賽亞降生所帶來的復興
[00:08:32.000 --> 00:08:34.000]  所帶來的盼望
[00:08:34.000 --> 00:08:36.000]  來到61篇
[00:08:36.000 --> 00:08:38.000]  我們今天讀到聖經的時候
[00:08:38.000 --> 00:08:40.000]  聖經更加清楚直接的說到
[00:08:40.000 --> 00:08:42.000]  李賽亞帶來了的復興
[00:08:42.000 --> 00:08:44.000]  帶來了給我們生命的光
[00:08:44.000 --> 00:08:46.000]  帶來了給我們的盼望
[00:08:46.000 --> 00:08:50.000]  也帶給我們生命一個極大的轉變
[00:08:50.000 --> 00:08:52.000]  或者說一個極大的逆轉
[00:08:52.000 --> 00:08:54.000]  本來在黑暗當中
[00:08:54.000 --> 00:08:56.000]  但是今天在光明的裡面
[00:08:56.000 --> 00:08:58.000]  我們現在一起看看聖經
[00:08:58.000 --> 00:09:02.000]  在剛才我們讀61章的第一節
[00:09:02.000 --> 00:09:04.000]  到了第六節
[00:09:04.000 --> 00:09:06.000]  這段小段的經文
[00:09:06.000 --> 00:09:08.000]  正是在說
[00:09:08.000 --> 00:09:10.000]  救恩所帶來的極大的轉變
[00:09:10.000 --> 00:09:12.000]  而賽亞書
[00:09:12.000 --> 00:09:14.000]  大家會知道
[00:09:14.000 --> 00:09:16.000]  在主前的大概680年
[00:09:16.000 --> 00:09:18.000]  李賽亞先知所寫的
[00:09:18.000 --> 00:09:20.000]  很古老的一本書
[00:09:20.000 --> 00:09:22.000]  但是當時已經在預言
[00:09:22.000 --> 00:09:24.000]  耶穌基督的降生
[00:09:24.000 --> 00:09:26.000]  而且他講述到
[00:09:26.000 --> 00:09:28.000]  自己
[00:09:28.000 --> 00:09:30.000]  這位基督要帶來的平安
[00:09:30.000 --> 00:09:32.000]  所以61章
[00:09:32.000 --> 00:09:34.000]  如果你讀第一節第二節的時候
[00:09:34.000 --> 00:09:36.000]  請你聽我讀出
[00:09:54.000 --> 00:09:56.000]  新年和我們神報仇的日子
[00:09:56.000 --> 00:09:58.000]  安慰一切悲哀的人
[00:09:58.000 --> 00:10:00.000]  安慰一切悲哀的人
[00:10:00.000 --> 00:10:02.000]  這段經文是
[00:10:02.000 --> 00:10:04.000]  主耶穌基督降生之前
[00:10:04.000 --> 00:10:06.000]  很長久的日子
[00:10:06.000 --> 00:10:08.000]  已經講述出來
[00:10:08.000 --> 00:10:10.000]  當主耶穌降生的時候
[00:10:10.000 --> 00:10:12.000]  大家會記得
[00:10:12.000 --> 00:10:14.000]  路加方第4章記載
[00:10:14.000 --> 00:10:16.000]  有一次他去到會堂
[00:10:16.000 --> 00:10:18.000]  去到會堂的時候
[00:10:18.000 --> 00:10:20.000]  有人將一卷書卷
[00:10:20.000 --> 00:10:22.000]  就是以賽亞書遞給他
[00:10:22.000 --> 00:10:24.000]  他打開
[00:10:24.000 --> 00:10:26.000]  以賽亞書就找到一處地方
[00:10:26.000 --> 00:10:28.000]  就是聖經的以賽亞61篇
[00:10:28.000 --> 00:10:30.000]  然後他將其中的第一第二節
[00:10:30.000 --> 00:10:32.000]  剛才我們所重讀的
[00:10:32.000 --> 00:10:34.000]  他重讀出來
[00:10:34.000 --> 00:10:36.000]  當他重讀完之後
[00:10:36.000 --> 00:10:38.000]  他就講
[00:10:38.000 --> 00:10:42.000]  今天這經應驗在你們的耳中
[00:10:42.000 --> 00:10:44.000]  言下之意就是
[00:10:44.000 --> 00:10:46.000]  這經文的預言
[00:10:46.000 --> 00:10:48.000]  今天應驗在我的身上
[00:10:48.000 --> 00:10:50.000]  在耶穌基督的身上
[00:10:50.000 --> 00:10:52.000]  這一種的
[00:10:52.000 --> 00:10:54.000]  大的轉變
[00:10:54.000 --> 00:10:56.000]  應驗在主的身上
[00:10:56.000 --> 00:10:58.000]  聖經提到
[00:10:58.000 --> 00:11:00.000]  主耶和華的靈
[00:11:00.000 --> 00:11:02.000]  在我身上
[00:11:02.000 --> 00:11:04.000]  上帝的靈
[00:11:04.000 --> 00:11:06.000]  完全充滿在
[00:11:06.000 --> 00:11:08.000]  彌賽亞耶穌基督的身上
[00:11:08.000 --> 00:11:10.000]  所以當你讀到
[00:11:10.000 --> 00:11:12.000]  聖經的新約經文的時候
[00:11:12.000 --> 00:11:14.000]  你記得天使向瑪利亞顯現的時候
[00:11:14.000 --> 00:11:16.000]  就向她
[00:11:16.000 --> 00:11:18.000]  發出祝福的說話
[00:11:18.000 --> 00:11:20.000]  就向瑪利亞說
[00:11:20.000 --> 00:11:22.000]  聖靈要臨在你的身上
[00:11:22.000 --> 00:11:24.000]  至高者的能力
[00:11:24.000 --> 00:11:26.000]  要浮避你
[00:11:26.000 --> 00:11:28.000]  上帝的聖靈
[00:11:28.000 --> 00:11:30.000]  完全充滿在主耶穌的身上
[00:11:30.000 --> 00:11:32.000]  神的能力
[00:11:32.000 --> 00:11:34.000]  臨在他的身上
[00:11:34.000 --> 00:11:36.000]  因此他要生下聖者耶穌基督
[00:11:36.000 --> 00:11:38.000]  在後來
[00:11:38.000 --> 00:11:40.000]  聖經講述當主
[00:11:40.000 --> 00:11:42.000]  在水裡出來的時候
[00:11:42.000 --> 00:11:44.000]  接受了洗禮
[00:11:44.000 --> 00:11:46.000]  聖靈好像甲子在他身上降臨
[00:11:46.000 --> 00:11:48.000]  聖經講到
[00:11:48.000 --> 00:11:50.000]  聖靈臨在耶穌的身上
[00:11:50.000 --> 00:11:52.000]  是沒有限量的
[00:11:52.000 --> 00:11:54.000]  後來彼得也作見證
[00:11:54.000 --> 00:11:56.000]  向眾人講述
[00:11:56.000 --> 00:11:58.000]  這位基督神以聖靈
[00:11:58.000 --> 00:12:00.000]  和能力
[00:12:00.000 --> 00:12:02.000]  去高沒耶穌
[00:12:02.000 --> 00:12:04.000]  在主耶穌的生命裡
[00:12:04.000 --> 00:12:06.000]  帶著神的能力
[00:12:06.000 --> 00:12:08.000]  沒錯他本身是上帝
[00:12:08.000 --> 00:12:10.000]  但是他以人的形式
[00:12:10.000 --> 00:12:12.000]  來到世上
[00:12:12.000 --> 00:12:14.000]  但是他卻不是
[00:12:14.000 --> 00:12:16.000]  用藥來阻礙了
[00:12:16.000 --> 00:12:18.000]  他生命的能力和美善
[00:12:18.000 --> 00:12:20.000]  因此聖經講到
[00:12:20.000 --> 00:12:22.000]  神的靈在主的身上
[00:12:22.000 --> 00:12:24.000]  帶著能力
[00:12:24.000 --> 00:12:26.000]  帶著恩典
[00:12:26.000 --> 00:12:28.000]  臨到我們當中
[00:12:28.000 --> 00:12:30.000]  聖經一路講到
[00:12:30.000 --> 00:12:32.000]  這位主是上帝所差遣來的
[00:12:32.000 --> 00:12:34.000]  因此你讀到
[00:12:34.000 --> 00:12:36.000]  聖經六十一章的時候
[00:12:36.000 --> 00:12:38.000]  第一節
[00:12:38.000 --> 00:12:40.000]  差遣我醫好傷心的人
[00:12:40.000 --> 00:12:42.000]  被擄的得到釋放
[00:12:42.000 --> 00:12:44.000]  被囚的出監牢
[00:12:44.000 --> 00:12:46.000]  報告耶和華的
[00:12:46.000 --> 00:12:48.000]  恩憐
[00:12:48.000 --> 00:12:50.000]  聖經提到恩憐
[00:12:50.000 --> 00:12:52.000]  很快我們就會知道
[00:12:52.000 --> 00:12:54.000]  所提及的欺憐
[00:12:54.000 --> 00:12:56.000]  當大家讀聖經的時候
[00:12:56.000 --> 00:12:58.000]  知道猶太人有一個
[00:12:58.000 --> 00:13:00.000]  習慣每到欺憐的時候
[00:13:00.000 --> 00:13:02.000]  有一個重要的日子
[00:13:02.000 --> 00:13:04.000]  欺憐做什麼
[00:13:04.000 --> 00:13:06.000]  在欺憐的時候所有的奴僕
[00:13:06.000 --> 00:13:08.000]  都會重新得到自由
[00:13:08.000 --> 00:13:10.000]  曾經欠債的
[00:13:10.000 --> 00:13:12.000]  在那個時候
[00:13:12.000 --> 00:13:14.000]  可以豁免一切債項
[00:13:14.000 --> 00:13:16.000]  曾經因為
[00:13:16.000 --> 00:13:18.000]  自己有不足夠的金錢
[00:13:18.000 --> 00:13:20.000]  把自己原有的土地
[00:13:20.000 --> 00:13:22.000]  抵押給別人
[00:13:22.000 --> 00:13:24.000]  在那個時候
[00:13:24.000 --> 00:13:26.000]  無價無償的
[00:13:26.000 --> 00:13:28.000]  可以拿回來
[00:13:28.000 --> 00:13:30.000]  在欺憐的時候一切的事情
[00:13:30.000 --> 00:13:32.000]  要重新調整
[00:13:32.000 --> 00:13:34.000]  重新轉變
[00:13:34.000 --> 00:13:36.000]  聖經就說
[00:13:36.000 --> 00:13:38.000]  上帝來到的時候
[00:13:38.000 --> 00:13:40.000]  他要報告神的
[00:13:40.000 --> 00:13:42.000]  恩憐出現
[00:13:42.000 --> 00:13:44.000]  也意味著生命裡面
[00:13:44.000 --> 00:13:46.000]  縱使在黑暗裡面
[00:13:46.000 --> 00:13:48.000]  可以轉向光明
[00:13:48.000 --> 00:13:50.000]  在被囚牢被捆綁的情況下
[00:13:50.000 --> 00:13:52.000]  可以得到釋放
[00:13:52.000 --> 00:13:54.000]  重新歸回
[00:13:54.000 --> 00:13:56.000]  一個自由的日子
[00:13:56.000 --> 00:13:58.000]  聖經說
[00:13:58.000 --> 00:14:00.000]  恩憐來到了
[00:14:00.000 --> 00:14:02.000]  生命經歷轉變
[00:14:02.000 --> 00:14:04.000]  所以下面你會看到
[00:14:04.000 --> 00:14:06.000]  第三節就提到很多的代替
[00:14:06.000 --> 00:14:08.000]  出現
[00:14:08.000 --> 00:14:10.000]  本來是這樣的
[00:14:10.000 --> 00:14:12.000]  但現在不再是這樣了
[00:14:12.000 --> 00:14:14.000]  你再留意第三節
[00:14:14.000 --> 00:14:16.000]  此話觀與石安悲哀的人
[00:14:16.000 --> 00:14:18.000]  代替
[00:14:18.000 --> 00:14:20.000]  什麼?
[00:14:20.000 --> 00:14:22.000]  悔尋
[00:14:22.000 --> 00:14:24.000]  此喜樂猶代替了悲哀
[00:14:24.000 --> 00:14:26.000]  讚美亦代替了憂傷之靈
[00:14:26.000 --> 00:14:28.000]  使他們稱為
[00:14:28.000 --> 00:14:30.000]  公義樹
[00:14:30.000 --> 00:14:32.000]  是耶和華所摘的
[00:14:32.000 --> 00:14:34.000]  叫他得到榮耀
[00:14:34.000 --> 00:14:36.000]  許多的代替提出
[00:14:36.000 --> 00:14:38.000]  本來是悲哀的
[00:14:38.000 --> 00:14:40.000]  現在以榮耀代替了
[00:14:40.000 --> 00:14:42.000]  本來是
[00:14:42.000 --> 00:14:44.000]  悲哀的
[00:14:44.000 --> 00:14:46.000]  現在用喜樂醫
[00:14:46.000 --> 00:14:48.000]  來代替了
[00:14:48.000 --> 00:14:50.000]  本來是憂傷之靈
[00:14:50.000 --> 00:14:52.000]  現在用讚美醫來代替了
[00:14:52.000 --> 00:14:54.000]  一路的描述
[00:14:54.000 --> 00:14:56.000]  不單止是一些詩句的描述
[00:14:56.000 --> 00:14:58.000]  是說很多很多的生命真實
[00:14:58.000 --> 00:15:00.000]  會經歷的事情
[00:15:00.000 --> 00:15:02.000]  特別是聖經特別提及的
[00:15:02.000 --> 00:15:04.000]  本來的憂傷之靈
[00:15:04.000 --> 00:15:06.000]  或者用我們現在比較熟悉的
[00:15:06.000 --> 00:15:08.000]  很多的說話
[00:15:08.000 --> 00:15:10.000]  有很多低沉抑鬱的生命
[00:15:10.000 --> 00:15:12.000]  在神的救恩裏面
[00:15:12.000 --> 00:15:14.000]  令受恩惠
[00:15:14.000 --> 00:15:16.000]  他們在讚美當中
[00:15:16.000 --> 00:15:18.000]  好像穿上一件讚美的衣裳
[00:15:18.000 --> 00:15:20.000]  可以乘過
[00:15:20.000 --> 00:15:22.000]  這一切的抑鬱
[00:15:22.000 --> 00:15:24.000]  和低沉
[00:15:24.000 --> 00:15:26.000]  亦有很多弟兄姊妹都經歷到
[00:15:26.000 --> 00:15:28.000]  當他們在信心裏面
[00:15:28.000 --> 00:15:30.000]  他們可以更加常常的
[00:15:30.000 --> 00:15:32.000]  讚美
[00:15:32.000 --> 00:15:34.000]  讚美驅除
[00:15:34.000 --> 00:15:36.000]  抑鬱、驅除、受煩
[00:15:36.000 --> 00:15:38.000]  亦都是很多
[00:15:38.000 --> 00:15:40.000]  精神科裏面的醫生
[00:15:40.000 --> 00:15:42.000]  他們講出的一個事實
[00:15:42.000 --> 00:15:44.000]  在很多的生命裏面
[00:15:44.000 --> 00:15:46.000]  經歷到上帝所賜的
[00:15:46.000 --> 00:15:48.000]  那種生命的轉變
[00:15:48.000 --> 00:15:50.000]  他們成為了公義樹
[00:15:50.000 --> 00:15:52.000]  公義
[00:15:52.000 --> 00:15:54.000]  聖經提到一個公義樹
[00:15:54.000 --> 00:15:56.000]  本來是詭詐的
[00:15:56.000 --> 00:15:58.000]  不義的生命
[00:15:58.000 --> 00:16:00.000]  是一個公義正直的生命
[00:16:00.000 --> 00:16:02.000]  聖經所說的樹
[00:16:02.000 --> 00:16:04.000]  你會看到聖經原來所說的
[00:16:04.000 --> 00:16:06.000]  是在說杖樹
[00:16:06.000 --> 00:16:08.000]  我自己本身很喜歡看樹
[00:16:08.000 --> 00:16:10.000]  樹帶給我一種很特別的吸引
[00:16:10.000 --> 00:16:12.000]  杖樹有一個特點
[00:16:12.000 --> 00:16:14.000]  就是它的木質
[00:16:14.000 --> 00:16:16.000]  是很堅固的
[00:16:16.000 --> 00:16:18.000]  而且杖樹
[00:16:18.000 --> 00:16:20.000]  它本身有一個特別的情況
