
[00:00:00.000 --> 00:00:03.420]  今天的講道是一個很大的挑戰
[00:01:51.240 --> 00:01:54.840]  是信而成為神的兒女
[00:01:56.320 --> 00:01:57.520]  是很大分別的
[00:01:57.520 --> 00:02:00.720]  那麼為什麼魔鬼信有神的實在
[00:02:00.720 --> 00:02:03.080]  他又仍然和神敵對呢
[00:02:03.080 --> 00:02:06.320]  我們信神就會成為神的兒女呢
[00:02:06.320 --> 00:02:09.120]  因為我們那個信耶穌
[00:02:09.120 --> 00:02:11.080]  信神成為神的兒女
[00:02:11.080 --> 00:02:13.440]  那個信字要看清楚一點
[00:02:13.440 --> 00:02:14.680]  你信什麼
[00:02:14.680 --> 00:02:18.560]  特別是今天很多不同的宗教
[00:02:18.560 --> 00:02:23.080]  甚至是基督教一些奇怪的支流等等
[00:02:23.080 --> 00:02:24.640]  所謂支流也很大
[00:02:25.080 --> 00:02:27.320]  他們很多人都說信耶穌的
[00:02:27.320 --> 00:02:32.400]  有些人說不是說針對哪個國家
[00:02:32.400 --> 00:02:35.520]  就是說美國人那些你問誰信不信耶穌
[00:02:35.520 --> 00:02:36.800]  很多人都說信耶穌的
[00:02:36.800 --> 00:02:38.560]  但是他們的生活行為
[00:02:38.560 --> 00:02:40.000]  這樣都叫信耶穌
[00:02:40.000 --> 00:02:41.760]  就是令你非常之側目的
[00:02:41.760 --> 00:02:42.920]  不可能吧
[00:02:42.920 --> 00:02:44.560]  所以說信耶穌
[00:02:44.560 --> 00:02:46.400]  那些人說自己信
[00:02:46.400 --> 00:02:47.920]  你其實真的要搞清楚
[00:02:47.920 --> 00:02:50.360]  他是怎樣信信什麼
[00:02:50.360 --> 00:02:52.080]  特別有些人說
[00:02:52.080 --> 00:02:53.880]  你信王大仙又不靈
[00:02:53.880 --> 00:02:54.880]  信關帝又不靈
[00:02:54.880 --> 00:02:55.800]  信車公又不靈
[00:02:55.800 --> 00:02:57.480]  你信耶穌又靈一點
[00:02:57.480 --> 00:02:59.160]  好啊我信耶穌
[00:02:59.160 --> 00:03:00.440]  真的靈啊
[00:03:00.440 --> 00:03:01.960]  我信耶穌啊
[00:03:01.960 --> 00:03:03.240]  那麼那個信
[00:03:03.240 --> 00:03:07.000]  是不是就是我們所指的信耶穌呢
[00:03:07.000 --> 00:03:08.440]  還不夠
[00:03:08.440 --> 00:03:11.760]  你是嘗試到
[00:03:11.760 --> 00:03:14.640]  經歷到信耶穌對你一些的恩典
[00:03:14.640 --> 00:03:15.560]  一些的實在
[00:03:15.560 --> 00:03:16.760]  一些的能力
[00:03:16.760 --> 00:03:18.760]  在你的身上顯現出來
[00:03:18.760 --> 00:03:21.760]  你是知道這個實在
[00:03:21.760 --> 00:03:25.480]  那個你知道就差不多像撒旦那樣
[00:03:25.480 --> 00:03:27.640]  知道神的實在神的能力而已
[00:03:27.640 --> 00:03:33.120]  你還沒有跟神有親屬子女的關係
[00:03:33.120 --> 00:03:34.720]  這個相信
[00:03:34.720 --> 00:03:38.040]  只是你對耶穌對這個信仰
[00:03:38.040 --> 00:03:40.400]  多好啊
[00:03:40.400 --> 00:03:42.400]  多有興趣啊
[00:03:42.400 --> 00:03:44.960]  多對你有好處啊
[00:03:44.960 --> 00:03:47.040]  是停留在這個層面而已
[00:03:47.040 --> 00:03:48.240]  還沒有足夠
[00:03:48.240 --> 00:03:50.680]  意思是什麼呢
[00:03:50.680 --> 00:03:54.600]  就是說再要其實信多一點下去
[00:03:54.600 --> 00:03:58.480]  這個神為你做了什麼呢
[00:03:58.480 --> 00:04:00.960]  是不是只是給你生活順利
[00:04:00.960 --> 00:04:01.960]  給你的福氣
[00:04:01.960 --> 00:04:03.360]  你覺得很享受
[00:04:03.360 --> 00:04:04.400]  很幸福
[00:04:04.400 --> 00:04:07.640]  樣樣都非常之美滿
[00:04:07.640 --> 00:04:09.000]  那麼你就信耶穌呢
[00:04:09.000 --> 00:04:13.880]  有一天如果你有什麼意外
[00:04:13.880 --> 00:04:15.480]  不順境
[00:04:15.480 --> 00:04:17.200]  不健康
[00:04:17.200 --> 00:04:19.680]  得到患疾
[00:04:19.680 --> 00:04:21.280]  沒得救了
[00:04:21.280 --> 00:04:23.280]  等候死亡了
[00:04:23.280 --> 00:04:26.480]  那你還是不是信耶穌呢
[00:04:26.480 --> 00:04:30.080]  我們說我們那個信耶穌最重要的是什麼
[00:04:30.080 --> 00:04:31.680]  我們經常傳福音
[00:04:31.680 --> 00:04:34.280]  最不可缺少的一樣東西是什麼
[00:04:34.280 --> 00:04:35.960]  有沒有提言
[00:04:35.960 --> 00:04:37.960]  有沒有想到聖經說什麼
[00:04:37.960 --> 00:04:40.440]  使徒傳福音的時候說什麼
[00:04:40.440 --> 00:04:43.240]  保羅特別提了
[00:04:43.240 --> 00:04:45.040]  雖然他是一個很厲害的人
[00:04:45.040 --> 00:04:47.680]  如果要論哲學論辯論
[00:04:47.680 --> 00:04:48.800]  論任何的學問
[00:04:48.800 --> 00:04:54.480]  可能他都可以跟你非常之對等地去談論
[00:04:54.480 --> 00:04:57.080]  不過他說他沒有用高嚴大智的傳福音
[00:04:57.080 --> 00:05:00.040]  他的傳福音是十字架
[00:05:00.040 --> 00:05:02.920]  是耶穌基督和他聽十字架
[00:05:02.920 --> 00:05:05.200]  這個是最重要他最高舉
[00:05:05.200 --> 00:05:08.120]  唯一一樣他不可缺少的
[00:05:08.120 --> 00:05:09.600]  是傳福音要告訴你
[00:05:09.600 --> 00:05:12.000]  因為很重要我們信耶穌是
[00:05:12.000 --> 00:05:15.400]  耶穌為我們在十字架上死
[00:05:15.720 --> 00:05:20.080]  贖祂我們在神面前一切的過犯和罪惡
[00:05:20.080 --> 00:05:24.720]  以至我們應該受到的刑罰
[00:05:24.720 --> 00:05:30.080]  因著我們對著這個神的不足的過犯
[00:05:30.080 --> 00:05:32.240]  全部被耶穌代替了
[00:05:32.240 --> 00:05:35.480]  你願意接受這個
[00:05:35.480 --> 00:05:37.280]  你就真的要信耶穌
[00:05:37.280 --> 00:05:39.360]  你看到自己在神面前的不足
[00:05:39.360 --> 00:05:40.360]  那個污穢
[00:05:40.360 --> 00:05:42.760]  剛才大師主席
[00:05:42.760 --> 00:05:44.560]  大師的姐妹說
[00:05:44.840 --> 00:05:46.040]  她很污穢
[00:05:46.040 --> 00:05:47.840]  贊同
[00:05:47.840 --> 00:05:50.640]  我們每個人在神面前要誠實地面對神
[00:05:50.640 --> 00:05:51.640]  面對自己
[00:05:51.640 --> 00:05:52.760]  我們都是很污穢的
[00:05:52.760 --> 00:05:53.520]  對不對
[00:05:53.520 --> 00:05:56.240]  但是如果有人看不到這件事
[00:05:56.240 --> 00:06:00.600]  耶穌基督為他的罪而死
[00:06:00.600 --> 00:06:02.840]  為他的救贖去接受
[00:06:02.840 --> 00:06:04.800]  因為看不到
[00:06:04.800 --> 00:06:06.160]  我沒有什麼需要
[00:06:06.160 --> 00:06:08.240]  譬如說就講一個例子
[00:06:08.240 --> 00:06:09.960]  你什麼時候去洗手呢
[00:06:09.960 --> 00:06:13.320]  大多數的情況你都是覺得你的手髒就去洗手
[00:06:13.720 --> 00:06:14.960]  很少人覺得
[00:06:14.960 --> 00:06:16.760]  就說夠喜歡去洗手的
[00:06:16.760 --> 00:06:19.160]  除非很特殊的職業那些
[00:06:19.160 --> 00:06:23.120]  你大多數覺得自己的手髒了
[00:06:23.120 --> 00:06:24.320]  你會去洗手
[00:06:24.320 --> 00:06:27.120]  你如果不覺得的時候你不會去洗的
[00:06:27.120 --> 00:06:29.080]  信耶穌也是
[00:06:29.080 --> 00:06:33.760]  悔改自己在神面前的罪去信耶穌就是這樣
[00:06:33.760 --> 00:06:36.960]  真正的信耶穌成為你的兒女
[00:06:36.960 --> 00:06:38.880]  是你悔改
[00:06:38.880 --> 00:06:43.400]  然後接受耶穌基督在十字架上為你所做的
[00:06:43.720 --> 00:06:45.480]  那你就成為神的兒女了
[00:06:45.480 --> 00:06:48.000]  那就是我們講真正的信耶穌
[00:06:48.000 --> 00:06:49.280]  然後你傳福音的時候
[00:06:49.280 --> 00:06:52.480]  一定如果沒有時間要簡短的
[00:06:52.480 --> 00:06:55.120]  你就傳耶穌基督釘十字架
[00:06:55.120 --> 00:06:56.840]  為我們的罪而死
[00:06:56.840 --> 00:06:58.200]  你肯不肯接受
[00:06:58.200 --> 00:07:01.480]  你覺得你在神面前你有沒有罪惡
[00:07:01.480 --> 00:07:03.240]  你是不是聖潔到好像神一樣
[00:07:03.240 --> 00:07:05.400]  一點瑕疵都沒有
[00:07:05.400 --> 00:07:06.320]  如果不是的話
[00:07:06.320 --> 00:07:09.680]  這些不足的瑕疵這些缺點
[00:07:09.680 --> 00:07:11.120]  你用什麼形容詞都好
[00:07:11.120 --> 00:07:12.600]  在神就叫做罪
[00:07:13.360 --> 00:07:14.200]  英文好一點
[00:07:14.200 --> 00:07:15.560]  英文叫做Sin
[00:07:15.560 --> 00:07:16.760]  不是Crime
[00:07:16.760 --> 00:07:19.720]  因為中國人的說話裡面
[00:07:19.720 --> 00:07:21.960]  那個罪好像覺得我什麼罪
[00:07:21.960 --> 00:07:24.400]  我二人一個從沒有犯罪
[00:07:24.400 --> 00:07:26.440]  過馬路紅燈我就不過
[00:07:26.440 --> 00:07:27.760]  黃燈也不過的
[00:07:27.760 --> 00:07:29.400]  紅就綠而已
[00:07:29.400 --> 00:07:30.600]  紅燈也不過的
[00:07:30.600 --> 00:07:32.160]  見到黑
[00:07:32.160 --> 00:07:34.720]  見到黑蓋我都一定給錢買
[00:07:34.720 --> 00:07:35.640]  必定買的
[00:07:35.640 --> 00:07:36.920]  好人一個來的
[00:07:36.920 --> 00:07:38.280]  對不起
[00:07:38.280 --> 00:07:40.920]  你在神面前你都是誤會
[00:07:40.920 --> 00:07:44.040]  你誠實地檢討你自己的一生
[00:07:44.040 --> 00:07:46.280]  你心裡面所想過的事情
[00:07:46.280 --> 00:07:48.760]  有沒有對神罪
[00:07:48.760 --> 00:07:52.120]  有沒有在神的標準下不足
[00:07:52.120 --> 00:07:53.080]  那些就是罪
[00:07:53.080 --> 00:07:55.240]  你如果看到這個的話
[00:07:55.240 --> 00:07:58.200]  你就接受耶穌基督的十字架
[00:07:58.200 --> 00:08:01.080]  你就我們要得救
[00:08:01.080 --> 00:08:03.400]  傳統的教會很多時候
[00:08:03.400 --> 00:08:07.320]  特別是新加入新來聚會的人
[00:08:07.320 --> 00:08:08.880]  說剛剛信耶穌那些
[00:08:08.880 --> 00:08:11.640]  很不厭其煩都跟你研究你的信仰
[00:08:11.640 --> 00:08:13.600]  你怎麼信耶穌
[00:08:13.600 --> 00:08:15.960]  你怎麼得救
[00:08:15.960 --> 00:08:18.360]  就是會叫你講得救見證
[00:08:18.360 --> 00:08:20.760]  讓你肯定自己
[00:08:20.760 --> 00:08:23.640]  是經過了悔改自己的罪
[00:08:23.640 --> 00:08:26.040]  接受耶穌基督的十字架
[00:08:26.040 --> 00:08:27.360]  而成為神的兒女
[00:08:27.360 --> 00:08:28.280]  那你就得救了
[00:08:28.280 --> 00:08:30.520]  如果按正常的話
[00:08:30.520 --> 00:08:31.360]  就是這樣子的
[00:08:31.360 --> 00:08:35.200]  我們按正常的發展下去
[00:08:35.200 --> 00:08:38.560]  其實講這些道的時候
[00:08:38.560 --> 00:08:42.600]  這篇道是我準備得最少文字的一篇道
[00:08:42.600 --> 00:08:45.200]  其實我所講的東西全部都在這張圖畫裡面
[00:08:45.200 --> 00:08:48.920]  我很難把這張圖畫弄出來
[00:08:48.920 --> 00:08:49.920]  好像教書一樣
[00:08:49.920 --> 00:08:53.800]  所以就盡量用講來講得明白
[00:08:53.800 --> 00:08:56.280]  因為特別是收在錄音裡面的時候
[00:08:56.280 --> 00:08:57.640]  有些人突然之間會聽
[00:08:57.640 --> 00:09:00.040]  就純粹要從聲音裡面聽
[00:09:00.040 --> 00:09:01.440]  都希望我聽得明白
[00:09:01.440 --> 00:09:03.360]  按這個正常的發展
[00:09:03.360 --> 00:09:05.800]  就是這樣子悔改自己的罪信耶穌
[00:09:05.800 --> 00:09:06.440]  是不是?
[00:09:06.440 --> 00:09:10.000]  剛好我們婦女聚會殘留了一節經文
[00:09:10.000 --> 00:09:12.560]  就是《若翰福音》
[00:09:12.560 --> 00:09:13.560]  大家翻一翻
[00:09:13.560 --> 00:09:18.240]  《若翰福音》三章五節
[00:09:18.240 --> 00:09:19.520]  如果不方便翻的話
[00:09:19.520 --> 00:09:20.480]  聽我們讀就行了
[00:09:20.480 --> 00:09:22.200]  我們也會讀出來的
[00:09:22.200 --> 00:09:30.520]  《若翰福音》三章五節
[00:09:30.520 --> 00:09:34.080]  講到有一個法尼塞人叫尼戈底姆
[00:09:34.080 --> 00:09:36.920]  有些日本人叫尼戈北姆
[00:09:36.920 --> 00:09:37.920]  是一個法尼塞人
[00:09:37.920 --> 00:09:40.720]  他去找耶穌
[00:09:40.720 --> 00:09:44.040]  他問耶穌
[00:09:44.040 --> 00:09:47.240]  他知道耶穌的身份很尊貴
[00:09:47.240 --> 00:09:48.640]  說的話很對
[00:09:48.640 --> 00:09:52.440]  他說他知道你是神那裡來作師父的
[00:09:52.440 --> 00:09:53.480]  你走的神跡
[00:09:53.480 --> 00:09:54.320]  如果沒有神同在
[00:09:54.320 --> 00:09:55.800]  也沒有人能夠走的
[00:09:55.800 --> 00:09:59.880]  對耶穌一些的認同和讚賞
[00:09:59.880 --> 00:10:02.440]  但是耶穌第三節那裡說
[00:10:02.440 --> 00:10:04.240]  三章三節可以上來看
[00:10:04.240 --> 00:10:05.360]  他說耶穌回答說
[00:10:05.360 --> 00:10:06.480]  我實實在在告訴你
[00:10:06.480 --> 00:10:09.960]  人若不從生就不能見神若果
[00:10:09.960 --> 00:10:12.440]  尼戈底姆就說人已經老了
[00:10:12.440 --> 00:10:14.200]  怎麼能夠再生出來呢
[00:10:14.200 --> 00:10:17.120]  怎麼能夠再從母腹裡面生出來呢
[00:10:17.120 --> 00:10:18.520]  耶穌就回答他
[00:10:18.520 --> 00:10:20.400]  我實實在在告訴你
[00:10:20.400 --> 00:10:23.920]  人若不是從水和聖靈生的
[00:10:23.920 --> 00:10:26.040]  就不能進神若果
[00:10:26.040 --> 00:10:28.520]  從肉身生的就是肉身
[00:10:28.520 --> 00:10:30.400]  從靈生的就是靈
[00:10:31.520 --> 00:10:35.000]  我說你們必須從生
[00:10:35.000 --> 00:10:36.240]  你不要以為稀奇
[00:10:36.240 --> 00:10:37.680]  接著再講下去
[00:10:37.680 --> 00:10:39.840]  這句話很重要的說了
[00:10:39.840 --> 00:10:43.440]  耶穌說要從生才見到神若果
[00:10:43.440 --> 00:10:44.440]  什麼叫從生呢
[00:10:44.440 --> 00:10:45.520]  就像尼戈底姆那樣說
[00:10:45.520 --> 00:10:48.040]  我們已經出生了不能再從生
[00:10:48.040 --> 00:10:50.880]  這個從生的意思其實就是說
[00:10:50.880 --> 00:10:55.240]  在聖靈裡面出生
[00:10:55.240 --> 00:11:00.240]  開始有一個在神面前的新的生命
[00:11:01.560 --> 00:11:03.920]  我們自從出生的時候
[00:11:03.920 --> 00:11:05.040]  一直按照自己
[00:11:05.040 --> 00:11:06.720]  按照社會的要求
[00:11:06.720 --> 00:11:07.960]  教導等等來生活
[00:11:07.960 --> 00:11:10.800]  我們是一個神以外的人
[00:11:10.800 --> 00:11:13.600]  我們有很多的罪惡
[00:11:13.600 --> 00:11:15.760]  神要審判我們
[00:11:15.760 --> 00:11:18.720]  不過神安排耶穌基督救了我們
[00:11:18.720 --> 00:11:20.440]  如果我們相信肯接受
[00:11:20.440 --> 00:11:22.440]  那好像剛才說的那樣
[00:11:22.440 --> 00:11:26.240]  你肯接受耶穌基督的十字架所做的救贖
[00:11:26.240 --> 00:11:30.120]  你就有一個重生的新生命
[00:11:30.120 --> 00:11:32.120]  你就在神的面前
[00:11:32.120 --> 00:11:36.720]  變成了在神面前的一個新人
[00:11:36.720 --> 00:11:39.760]  出現在神的面前是神的兒女
[00:11:39.760 --> 00:11:41.000]  行不行
[00:11:41.000 --> 00:11:42.800]  一個新生命的開始
[00:11:42.800 --> 00:11:45.760]  好好的神知道我們的智慧太差
[00:11:45.760 --> 00:11:48.440]  多的萬物給我們一些啟靈
[00:11:48.440 --> 00:11:50.000]  人出生就是這樣
[00:11:50.000 --> 00:11:53.080]  我們每個人都是粗俗一點
[00:11:53.080 --> 00:11:54.240]  阿媽生的
[00:11:54.240 --> 00:11:57.680]  都是這樣出生來到這個世界
[00:11:57.680 --> 00:12:01.000]  我們信耶穌的那一刻
[00:12:01.000 --> 00:12:03.000]  就是在靈界裡面
[00:12:03.000 --> 00:12:05.560]  這樣出生成為了一個新生命
[00:12:05.560 --> 00:12:08.960]  那耶穌的書講的就是重生
[00:12:08.960 --> 00:12:10.080]  你在神的面前
[00:12:10.080 --> 00:12:12.480]  如果這樣重生成為一個新生命
[00:12:12.480 --> 00:12:14.160]  你就會見到整個國
[00:12:14.160 --> 00:12:14.880]  是不是
[00:12:14.880 --> 00:12:16.640]  如果沒有重生
[00:12:16.640 --> 00:12:18.240]  那你就是在神的面前
[00:12:18.240 --> 00:12:19.920]  未曾出現的
[00:12:19.920 --> 00:12:21.920]  未曾出現在神面前
[00:12:21.920 --> 00:12:25.240]  那你不是一個新生命
[00:12:25.240 --> 00:12:27.240]  那你就見不到整個國
[00:12:27.240 --> 00:12:29.960]  不能夠成為神的兒女
[00:12:29.960 --> 00:12:31.320]  其實很簡單的
[00:12:31.320 --> 00:12:33.320]  很簡單的道理而已
[00:12:33.320 --> 00:12:35.120]  那耶穌的說話
[00:12:35.120 --> 00:12:38.920]  要從水和聖靈而生
[00:12:38.920 --> 00:12:39.800]  那我簡短一點
[00:12:39.800 --> 00:12:41.520]  上一次父女傳會我解釋過
[00:12:41.520 --> 00:12:43.160]  有幾個不同的解釋
[00:12:43.160 --> 00:12:44.440]  但是最接近的
[00:12:44.440 --> 00:12:45.520]  應該就是說
[00:12:45.520 --> 00:12:47.440]  按這裡一直下來
[00:12:47.440 --> 00:12:49.720]  就是說你們要悔改
[00:12:49.720 --> 00:12:52.480]  然後你們要接受耶穌基督
[00:12:52.480 --> 00:12:53.400]  這兩件事
[00:12:53.400 --> 00:12:55.600]  悔改就是用水
[00:12:55.600 --> 00:12:58.320]  我們看一節聖經是《馬可福音》一章八誡
[00:12:58.320 --> 00:12:59.720]  翻到前面一點
[00:12:59.720 --> 00:13:01.040]  這兩章福音書
[00:13:01.040 --> 00:13:04.040]  《馬可福音》一章八誡
[00:13:04.040 --> 00:13:11.040]  這幾章福音書都有不同的重點和內容
[00:13:11.040 --> 00:13:14.200]  合在一起就是一幅很完美的圖畫
[00:13:14.200 --> 00:13:17.920]  有一些內容在一些捲聖經有
[00:13:17.920 --> 00:13:19.440]  在其他捲聖經又沒有
[00:13:19.440 --> 00:13:22.960]  這說到《馬可福音》這書的記載
[00:13:22.960 --> 00:13:24.560]  就說施洗約翰
[00:13:24.560 --> 00:13:28.320]  在耶穌之前有一個人叫約翰
[00:13:28.320 --> 00:13:30.840]  出來大肆傳道
[00:13:30.840 --> 00:13:32.080]  到處跟別人說
[00:13:32.080 --> 00:13:33.640]  叫他們要悔改
[00:13:33.640 --> 00:13:36.560]  等有一位救主要來
[00:13:36.560 --> 00:13:39.840]  這個時候約翰跟那些人說
[00:13:39.840 --> 00:13:41.280]  你們要悔改啊
[00:13:41.280 --> 00:13:42.880]  悔改你們的罪啊
[00:13:42.880 --> 00:13:44.680]  要等這位救主來
[00:13:44.680 --> 00:13:46.680]  他的講話
[00:13:46.680 --> 00:13:50.320]  就在一章七節那裡
[00:13:50.320 --> 00:13:53.440]  他就說有一位在我耳後要來的
[00:13:53.440 --> 00:13:54.960]  他的能力比我大
[00:13:54.960 --> 00:14:00.080]  我就是彎腰給他解鞋帶也是不配的
[00:14:00.080 --> 00:14:03.080]  這個地位差很遠
[00:14:03.080 --> 00:14:04.400]  約翰出來這樣傳道
[00:14:04.400 --> 00:14:07.240]  很多人聽他的教訓來悔改
[00:14:07.240 --> 00:14:10.440]  但是約翰說他在這位要來的面前
[00:14:10.440 --> 00:14:12.160]  彎腰解鞋帶都不配
[00:14:12.160 --> 00:14:13.000]  我是
[00:14:13.000 --> 00:14:14.360]  即是約翰自己說自己
[00:14:14.360 --> 00:14:16.320]  我是用水給你們施浸
[00:14:16.320 --> 00:14:19.720]  這個時候約翰跟他們施洗或者施浸
[00:14:19.720 --> 00:14:22.720]  很重要的就是悔改的洗
[00:14:22.720 --> 00:14:25.760]  我們回到前章第四節那裡
[00:14:25.760 --> 00:14:28.680]  就說他在曠野施浸
[00:14:28.680 --> 00:14:30.680]  傳悔改的浸禮
[00:14:30.680 --> 00:14:33.080]  接受這個悔改的浸禮
[00:14:33.080 --> 00:14:35.720]  就是說你在神面前承認自己是有罪
[00:14:35.720 --> 00:14:36.920]  願意悔改
[00:14:36.920 --> 00:14:39.520]  等候那位要來的救主
[00:14:39.520 --> 00:14:42.160]  所以約翰用水去洗
[00:14:42.160 --> 00:14:44.080]  如果你接受這個水的洗禮
[00:14:44.080 --> 00:14:45.440]  你就承認自己的罪
[00:14:45.440 --> 00:14:46.320]  你就是悔改
[00:14:46.320 --> 00:14:49.040]  然後到耶穌基督來的時候
[00:14:49.040 --> 00:14:51.880]  你接受耶穌基督所為你做的
[00:14:51.880 --> 00:14:54.960]  你就是用聖靈來施洗
[00:14:54.960 --> 00:14:56.280]  所以後面那一句話
[00:14:56.280 --> 00:14:59.280]  他卻要用聖靈給你施浸
[00:14:59.280 --> 00:15:02.600]  就是說在我們的信主裡面
[00:15:02.600 --> 00:15:05.560]  一定要有兩個很重要的元素
[00:15:05.560 --> 00:15:08.000]  好像一個銀子的兩面一樣
[00:15:08.000 --> 00:15:11.160]  一定要有兩個元素同時
[00:15:11.160 --> 00:15:16.640]  都由你才是正式信了耶穌得救
[00:15:16.640 --> 00:15:17.400]  第一
[00:15:17.400 --> 00:15:19.480]  剛才說了悔改你的罪
[00:15:19.480 --> 00:15:20.720]  第二
[00:15:21.600 --> 00:15:25.080]  接受耶穌基督為你贖的這些部罪
[00:15:25.080 --> 00:15:28.720]  我們正常人如果信耶穌
[00:15:28.720 --> 00:15:30.600]  就必然是經過這兩個階段的
[00:15:30.600 --> 00:15:32.400]  好,我們再看
[00:15:32.400 --> 00:15:37.000]  一個經文有一點點輔助性的
[00:15:37.000 --> 00:15:38.800]  是《使徒行傳》二十章
[00:15:38.800 --> 00:15:46.960]  《使徒行傳》二十章第二十一節
[00:15:46.960 --> 00:15:50.880]  《使徒行傳》二十章二十一節
[00:15:50.880 --> 00:15:53.520]  這一節是保羅在他第三次行程
[00:15:53.520 --> 00:15:56.760]  回去經過以弗所教會附近的時候
[00:15:56.760 --> 00:15:58.960]  叫以弗所教會的長老來
[00:15:58.960 --> 00:16:01.000]  要跟他們道別說話
[00:16:01.000 --> 00:16:03.480]  就跟他們講一講他以前
[00:16:03.480 --> 00:16:05.480]  一直在他們當中怎麼傳道
[00:16:05.480 --> 00:16:08.000]  一直怎麼去講解
[00:16:08.000 --> 00:16:09.280]  經常道別給他們聽
[00:16:09.280 --> 00:16:11.000]  然後給他們一些勸勉
[00:16:11.000 --> 00:16:13.200]  這一節有一節那一節
[00:16:13.200 --> 00:16:14.800]  保羅就講到
[00:16:14.800 --> 00:16:19.120]  他自己又對猶太人和希利尼人證明
[00:16:19.320 --> 00:16:21.360]  當向神悔改
[00:16:21.360 --> 00:16:23.360]  信靠我主耶穌基督
[00:16:23.360 --> 00:16:27.600]  保羅所做的傳道
[00:16:27.600 --> 00:16:30.320]  他講這件事情是很簡單的
[00:16:30.320 --> 00:16:32.040]  一個很好的總結
[00:16:32.040 --> 00:16:33.400]  他向猶太人也好
[00:16:33.400 --> 00:16:34.320]  向希臘人也好
[00:16:34.320 --> 00:16:35.760]  就是所有的外邦人
[00:16:35.760 --> 00:16:36.880]  他證明
[00:16:36.880 --> 00:16:38.400]  證明神的道是怎麼樣呢?
[00:16:38.400 --> 00:16:40.400]  是當向神悔改
[00:16:40.400 --> 00:16:43.320]  然後信靠我主耶穌基督
[00:16:43.320 --> 00:16:44.440]  兩件事情
[00:16:44.440 --> 00:16:45.840]  就是剛才所講的
[00:16:45.840 --> 00:16:46.440]  是不是?
[00:16:46.720 --> 00:16:50.040]  我們現在明確地知道了
[00:16:50.040 --> 00:16:52.040]  信耶穌是這兩件事之後
[00:16:52.040 --> 00:16:53.040]  我們再看下去
[00:16:53.040 --> 00:16:55.040]  真的信耶穌基督的人
[00:16:55.040 --> 00:16:56.480]  將會怎樣呢?
[00:16:56.480 --> 00:17:00.760]  我們說要回教會
[00:17:00.760 --> 00:17:02.760]  參與是福
[00:17:02.760 --> 00:17:05.840]  跟一些靈性姐妹相交一下
