
[00:00:00.000 --> 00:00:03.940]  好了 今天我們就去到大衛的後期了
[00:03:21.200 --> 00:03:25.000]  將耶和華向首席給王報仇的信息
[00:03:25.000 --> 00:03:26.600]  報與王之
[00:03:26.600 --> 00:03:27.480]  他就跟約押說
[00:03:27.480 --> 00:03:30.280]  我現在就去告訴王了
[00:03:30.280 --> 00:03:34.280]  阿希馬斯就是之前曾經投向叛軍
[00:03:34.280 --> 00:03:37.160]  阿希多佛的計謀
[00:03:37.160 --> 00:03:40.320]  然後告訴大衛的報信者
[00:03:40.320 --> 00:03:43.320]  他是跑得很快的
[00:03:43.320 --> 00:03:45.920]  如果他現在跑馬拉松的話
[00:03:45.920 --> 00:03:47.280]  或者半馬
[00:03:47.280 --> 00:03:49.280]  一定會跑得很快
[00:03:49.280 --> 00:03:51.000]  或者有人會出錢給他
[00:03:51.000 --> 00:03:52.880]  叫他代跑也不行
[00:03:52.880 --> 00:03:54.600]  這次的德勝
[00:03:54.600 --> 00:03:56.880]  他就很想擔任報信人
[00:03:56.880 --> 00:03:59.200]  他想這是一個喜訊
[00:03:59.200 --> 00:04:03.120]  因為王可以再回到他自己的王宮裡
[00:04:03.120 --> 00:04:05.040]  來掌權
[00:04:05.040 --> 00:04:08.640]  但是約押他就知道
[00:04:08.640 --> 00:04:10.240]  這個對大衛來說
[00:04:10.240 --> 00:04:11.960]  這個不是喜訊
[00:04:11.960 --> 00:04:13.320]  是一個惡號
[00:04:13.320 --> 00:04:16.040]  因為為什麼呢 鴨沙龍已經死了
[00:04:16.040 --> 00:04:18.480]  所以就立刻阻止
[00:04:18.480 --> 00:04:21.800]  叫他不要去阿希馬斯
[00:04:21.800 --> 00:04:24.280]  第二十節
[00:04:24.280 --> 00:04:25.720]  約押對他說
[00:04:25.720 --> 00:04:27.800]  你今天不可去報信
[00:04:27.800 --> 00:04:29.400]  改日可以報信
[00:04:29.400 --> 00:04:31.600]  因為今天王的兒子死了
[00:04:31.600 --> 00:04:33.960]  所以你不可去報信
[00:04:33.960 --> 00:04:37.800]  約押其實很熟悉大衛的心境
[00:04:37.800 --> 00:04:40.040]  你記不記得曾經
[00:04:40.040 --> 00:04:41.680]  大衛很想念鴨沙龍
[00:04:41.680 --> 00:04:43.680]  但是沒有表現出來
[00:04:43.680 --> 00:04:45.480]  約押也找了辦法
[00:04:45.480 --> 00:04:47.040]  其實是去幫助大衛
[00:04:47.040 --> 00:04:50.920]  然後引戰鴨沙龍回來大衛身邊
[00:04:50.920 --> 00:04:51.920]  所以他知道
[00:04:51.920 --> 00:04:54.880]  今天這個不是喜訊
[00:04:54.880 --> 00:04:58.320]  大衛的兒子死了是很不妙的
[00:04:58.320 --> 00:05:02.360]  他反而叫一個股市人去報告
[00:05:02.360 --> 00:05:04.680]  這個股市人是什麼呢
[00:05:04.680 --> 00:05:09.760]  原來股市人是屬於埃及南邊的黑人
[00:05:09.760 --> 00:05:11.760]  有些人是屬於埃及
[00:05:11.760 --> 00:05:13.760]  是一個外族人
[00:05:13.760 --> 00:05:15.440]  因為不同的民族
[00:05:15.440 --> 00:05:17.760]  他可以視身於道外
[00:05:17.760 --> 00:05:21.040]  由這個人去報信就較為合適
[00:05:21.040 --> 00:05:23.280]  你要知道有時候政治的事情
[00:05:23.280 --> 00:05:26.480]  你都要知道哪個人出來說哪些話
[00:05:26.480 --> 00:05:28.000]  是很有影響的
[00:05:28.000 --> 00:05:30.760]  最近曾經有一段短時間
[00:05:30.760 --> 00:05:33.560]  令到香港過來的人都很害怕
[00:05:33.560 --> 00:05:34.760]  說5+1
[00:05:34.760 --> 00:05:37.240]  保守黨的黨魁就倡議
[00:05:37.240 --> 00:05:39.840]  不是 變成10+5
[00:05:39.840 --> 00:05:43.400]  甚至可以一直追溯到2021年
[00:05:43.400 --> 00:05:44.960]  當然現在他澄清了
[00:05:44.960 --> 00:05:46.640]  跟香港的關係
[00:05:46.640 --> 00:05:50.480]  那些移民過來的人是沒有關係的
[00:05:50.480 --> 00:05:52.840]  你留意到現在這個黨魁是什麼呢
[00:05:52.840 --> 00:05:54.200]  是黑人來的
[00:05:54.200 --> 00:05:56.200]  如果留意到的時候
[00:05:56.200 --> 00:05:59.520]  由黑人去說就比白人去說好
[00:05:59.520 --> 00:06:02.320]  免得白人去做醜陰
[00:06:02.320 --> 00:06:03.960]  所以有時候你就要想想
[00:06:03.960 --> 00:06:07.560]  誰去報告哪些事情其實是很有影響的
[00:06:07.560 --> 00:06:09.160]  這個是很重要的
[00:06:09.160 --> 00:06:11.600]  但是阿希瑪斯就不知就裡
[00:06:11.600 --> 00:06:14.080]  就繼續再三堅持
[00:06:14.080 --> 00:06:15.640]  就黑給我去吧
[00:06:15.640 --> 00:06:17.240]  第二十二節
[00:06:17.240 --> 00:06:20.760]  撒督的瑤子阿希瑪斯又對約押說
[00:06:20.760 --> 00:06:21.760]  無論怎樣
[00:06:21.760 --> 00:06:24.520]  求你用我隨著股市人跑去
[00:06:24.520 --> 00:06:25.960]  約押說:我兒
[00:06:25.960 --> 00:06:27.280]  你報者信息
[00:06:27.280 --> 00:06:28.680]  既不得賞賜
[00:06:28.680 --> 00:06:31.080]  何必要跑去呢
[00:06:31.080 --> 00:06:34.040]  他說你既然叫股市人去
[00:06:34.040 --> 00:06:35.560]  那其實已經夠了
[00:06:35.560 --> 00:06:37.960]  但是阿希瑪斯就很不同
[00:06:37.960 --> 00:06:39.600]  不要不要 我都很想去
[00:06:39.600 --> 00:06:40.720]  很熱切
[00:06:40.720 --> 00:06:42.560]  雖然你派股市人去
[00:06:42.560 --> 00:06:44.600]  但是我也去
[00:06:44.600 --> 00:06:47.760]  你留意到約押其實很疼這個人
[00:06:47.760 --> 00:06:49.480]  日清他做什麼
[00:06:49.480 --> 00:06:51.840]  可以 兒子
[00:06:51.840 --> 00:06:52.720]  他就指出
[00:06:52.720 --> 00:06:55.640]  這次報信不會得到獎賞的
[00:06:55.640 --> 00:06:58.200]  甚至會被砸爛
[00:06:58.200 --> 00:06:59.640]  所以阻止他
[00:06:59.640 --> 00:07:02.320]  誰知道阿希瑪斯仍然很執著
[00:07:02.320 --> 00:07:05.480]  所以約押都無奈
[00:07:05.480 --> 00:07:06.400]  就是阻止不了
[00:07:06.400 --> 00:07:08.000]  去吧去吧
[00:07:08.000 --> 00:07:09.240]  但是你留意到
[00:07:09.240 --> 00:07:12.440]  因為阿希瑪斯是充滿了熱誠
[00:07:12.440 --> 00:07:13.440]  很熱切
[00:07:13.440 --> 00:07:14.720]  心裡面有火
[00:07:14.720 --> 00:07:16.360]  所以他跑得很快
[00:07:16.360 --> 00:07:20.080]  甚至超越了股市人
[00:07:20.080 --> 00:07:23.000]  股市人是先走的
[00:07:23.000 --> 00:07:26.320]  但是他卻是跑過去了
[00:07:26.320 --> 00:07:28.880]  好 我們看第二十三節
[00:07:28.880 --> 00:07:32.000]  他又說 無論怎麼樣我要跑去
[00:07:32.000 --> 00:07:34.000]  約押說 你跑去吧
[00:07:34.000 --> 00:07:37.000]  阿希瑪斯就從平原往前跑
[00:07:37.000 --> 00:07:39.120]  跑過股市人去了
[00:07:39.120 --> 00:07:40.120]  看到嗎
[00:07:40.120 --> 00:07:43.680]  他真的很有熱切的心
[00:07:43.680 --> 00:07:45.360]  所以他拼命的走
[00:07:45.360 --> 00:07:47.480]  是比這個股市人快的
[00:07:47.480 --> 00:07:51.680]  所以你也看到一個很重要的道理
[00:07:51.680 --> 00:07:53.200]  如果有一個人
[00:07:53.200 --> 00:07:55.880]  他有那種火 有那種熱誠
[00:07:55.880 --> 00:07:57.920]  他有一個明確的目標
[00:07:57.920 --> 00:07:59.480]  有一個熱切的心
[00:07:59.480 --> 00:08:03.240]  他做事的態度 速度和表現
[00:08:03.240 --> 00:08:05.800]  跟那些只是受命
[00:08:05.800 --> 00:08:08.160]  你叫我去做就去做吧
[00:08:08.160 --> 00:08:09.680]  都是好東西在盡責
[00:08:09.680 --> 00:08:12.480]  但是有很不同的分別
[00:08:12.480 --> 00:08:13.960]  所以今天有時候
[00:08:13.960 --> 00:08:16.080]  我看到有些人侍奉
[00:08:16.080 --> 00:08:18.480]  不是為了那份薪金
[00:08:18.480 --> 00:08:21.000]  是為了那份使命
[00:08:21.000 --> 00:08:22.320]  那個積極
[00:08:22.320 --> 00:08:24.160]  但是有些人怎樣
[00:08:24.160 --> 00:08:25.360]  那就做就做吧
[00:08:25.360 --> 00:08:27.440]  總之就是just make
[00:08:27.440 --> 00:08:29.920]  剛剛做到交到差就算了
[00:08:29.920 --> 00:08:32.560]  其實兩者有很大的差異
[00:08:32.560 --> 00:08:35.120]  他都很相信很多弟兄姊妹
[00:08:35.120 --> 00:08:36.960]  你是很容易分辨到
[00:08:36.960 --> 00:08:38.680]  哪些人是很真誠
[00:08:38.680 --> 00:08:40.080]  很熱切的侍奉
[00:08:40.080 --> 00:08:41.480]  有些人是怎樣
[00:08:41.480 --> 00:08:43.520]  只是做表面工作而已
[00:08:43.520 --> 00:08:48.360]  好了 大衛就從首望的人報告裡面
[00:08:48.360 --> 00:08:50.360]  知道跑來的人
[00:08:50.360 --> 00:08:52.600]  可能有些很獨特的姿勢
[00:08:52.600 --> 00:08:55.840]  而判斷出這個報信者
[00:08:55.840 --> 00:08:58.080]  應該就是阿希馬斯
[00:08:58.080 --> 00:08:59.640]  第27節
[00:08:59.640 --> 00:09:01.320]  首望的人說
[00:09:01.320 --> 00:09:03.320]  我看前頭人的跑法
[00:09:03.320 --> 00:09:07.120]  好像殺毒的兒子阿希馬斯的跑法一樣
[00:09:07.120 --> 00:09:09.040]  黃書 他是個好人
[00:09:09.040 --> 00:09:11.040]  必試報好信息
[00:09:11.040 --> 00:09:12.800]  我很相信阿希馬斯
[00:09:12.800 --> 00:09:15.280]  應該去跑步有些獨特的姿勢
[00:09:15.280 --> 00:09:16.200]  正如現在
[00:09:16.200 --> 00:09:18.200]  其實我現在完全自己不覺得
[00:09:18.200 --> 00:09:21.080]  很多人見到我的時候
[00:09:21.080 --> 00:09:23.080]  都說 姚牧師 你的腳是不是有事
[00:09:23.080 --> 00:09:25.320]  見你走路咳嗽咳嗽的
[00:09:25.320 --> 00:09:27.880]  但事實上我的腳現在是沒有痛的
[00:09:27.880 --> 00:09:30.920]  但可能以前早兩三年的時候
[00:09:30.920 --> 00:09:32.600]  曾經有腳痛
[00:09:32.600 --> 00:09:35.560]  所以走路的姿勢不是這麼好
[00:09:35.560 --> 00:09:38.120]  可能現在我走路都有一些獨特的姿勢
[00:09:38.120 --> 00:09:39.640]  我自己不覺得
[00:09:39.640 --> 00:09:41.040]  但有些人一看
[00:09:41.040 --> 00:09:43.480]  看背影 走到咳嗽咳嗽的
[00:09:43.480 --> 00:09:44.640]  那個就是劉牧師
[00:09:44.640 --> 00:09:46.160]  所以很可能
[00:09:46.160 --> 00:09:48.720]  阿希馬斯的跑法是很特別的
[00:09:48.720 --> 00:09:50.560]  所以一看就知道了
[00:09:50.560 --> 00:09:52.560]  黃書就說
[00:09:52.560 --> 00:09:54.400]  他是個好人
[00:09:54.400 --> 00:09:58.440]  好人一定是會報好信息給我的
[00:09:58.440 --> 00:10:01.680]  於是他真的就報這個信息
[00:10:01.680 --> 00:10:03.040]  見到黃的時候
[00:10:03.040 --> 00:10:05.920]  你留意到他說的話是很婉轉的
[00:10:05.920 --> 00:10:07.440]  第二十八節
[00:10:07.440 --> 00:10:09.840]  阿希馬斯向黃夫叫說
[00:10:09.840 --> 00:10:10.800]  平安了
[00:10:10.800 --> 00:10:13.000]  就在黃面前念佛於地
[00:10:13.000 --> 00:10:14.280]  叩拜說
[00:10:14.280 --> 00:10:16.920]  也會說你的臣是應當稱重的
[00:10:16.920 --> 00:10:18.720]  因他已將我舉手
[00:10:18.720 --> 00:10:20.400]  攻擊我主 我黃的人
[00:10:20.400 --> 00:10:21.920]  都給黃了
[00:10:21.920 --> 00:10:24.720]  你有沒有留意到他沒有說阿沙朗被殺
[00:10:24.720 --> 00:10:26.720]  他只是說好啊 好啊
[00:10:26.720 --> 00:10:30.400]  又說你的臣是應該稱重的
[00:10:30.400 --> 00:10:32.160]  他已經幫助你
[00:10:32.160 --> 00:10:34.640]  除滅了你的敵人
[00:10:34.640 --> 00:10:35.680]  那時候
[00:10:35.680 --> 00:10:37.680]  大衛聽了上來的時候
[00:10:37.680 --> 00:10:40.480]  他就會 哦 是啊
[00:10:40.480 --> 00:10:44.000]  但有時候會誤會了他的意思
[00:10:44.000 --> 00:10:46.840]  我記得我小時候看過一套電影
[00:10:46.840 --> 00:10:49.360]  是《陽門女將》
[00:10:49.360 --> 00:10:51.720]  很小的時候看京劇的
[00:10:51.720 --> 00:10:54.600]  什麼有肇事的十四女英豪
[00:10:54.600 --> 00:10:57.160]  你記得的時候是《楊宗保》
[00:10:57.160 --> 00:10:59.160]  總之是楊家將出去
[00:10:59.160 --> 00:11:01.160]  後來就很慘
[00:11:01.160 --> 00:11:05.360]  鍾烈楊家將後來有些人報信給了蛇泰軍知道
[00:11:05.360 --> 00:11:08.800]  就說七子去 六子回
[00:11:08.800 --> 00:11:10.600]  蛇泰軍聽到的時候
[00:11:10.600 --> 00:11:11.720]  有七個兒子去
[00:11:11.720 --> 00:11:13.400]  就是死了一個
[00:11:13.400 --> 00:11:16.720]  那六個兒子都回來了
[00:11:16.720 --> 00:11:18.440]  但其實意思是什麼
[00:11:18.440 --> 00:11:19.880]  七個兒子去
[00:11:19.880 --> 00:11:22.360]  只是楊六郎排第六那個
[00:11:22.360 --> 00:11:24.600]  六子回 只有這個兒子回來
[00:11:24.600 --> 00:11:26.600]  就是其實死了六個人
[00:11:26.600 --> 00:11:28.600]  所以你留意到的時候
[00:11:28.600 --> 00:11:30.600]  有時候就是一句話
[00:11:30.600 --> 00:11:32.600]  可能你誤會了意思
[00:11:32.600 --> 00:11:34.600]  你留意到大衛的回應
[00:11:34.600 --> 00:11:37.360]  不是因為自己即時可以重掌王權
[00:11:37.360 --> 00:11:38.880]  而感到高興
[00:11:38.880 --> 00:11:40.320]  他關注的是什麼呢
[00:11:40.320 --> 00:11:42.320]  這個值得我們欣賞
[00:11:42.320 --> 00:11:44.320]  他關注的就是親情
[00:11:44.320 --> 00:11:46.800]  他想想自己的兒子
[00:11:46.800 --> 00:11:49.000]  阿薩諾的安危
[00:11:49.000 --> 00:11:50.400]  他即時就追問
[00:11:50.400 --> 00:11:52.920]  阿薩諾的情況是怎麼樣
[00:11:52.920 --> 00:11:55.920]  二十九節
[00:11:55.920 --> 00:11:58.280]  王問說
[00:11:58.280 --> 00:12:01.000]  少年人阿薩諾平安不平安
[00:12:01.000 --> 00:12:03.000]  艾希馬斯回答說
[00:12:03.000 --> 00:12:05.000]  若鴨打發王的僕人
[00:12:05.000 --> 00:12:08.000]  那時僕人聽見眾聞大聲勸話
[00:12:08.000 --> 00:12:10.000]  卻不知道是什麼事
[00:12:10.000 --> 00:12:14.720]  王就很緊張地問我兒子阿薩諾怎麼樣呢
[00:12:14.720 --> 00:12:17.520]  但艾希馬斯沒有直接回答大衛
[00:12:17.520 --> 00:12:19.520]  只是含回其詞
[00:12:19.520 --> 00:12:20.520]  在這個時候
[00:12:20.520 --> 00:12:22.520]  輪到古侍人
[00:12:22.520 --> 00:12:23.720]  他就來到
[00:12:23.720 --> 00:12:28.200]  他同樣沒有直接說出全面的景況
[00:12:28.200 --> 00:12:30.200]  第三十一節
[00:12:30.200 --> 00:12:33.000]  古侍人也來到說
[00:12:33.000 --> 00:12:35.520]  有信息報給我主我王
[00:12:35.520 --> 00:12:38.520]  也會說今天向一切興起攻擊你的人
[00:12:38.520 --> 00:12:40.520]  給你報仇了
[00:12:40.520 --> 00:12:41.520]  他就說
[00:12:41.520 --> 00:12:45.320]  神已經來到給你報仇了
[00:12:45.320 --> 00:12:48.720]  但是王繼續問同樣的問題
[00:12:48.720 --> 00:12:51.720]  少年人阿薩諾平安不平安
[00:12:51.720 --> 00:12:53.720]  我們請二汪讀下面一段
[00:12:53.720 --> 00:12:57.720]  王問古侍人說
[00:12:57.720 --> 00:12:59.720]  少年人阿薩諾平安不平安
[00:12:59.720 --> 00:13:01.720]  古侍人回答說
[00:13:01.720 --> 00:13:03.720]  願我主我王的仇敵
[00:13:03.720 --> 00:13:05.720]  和一切興起要殺害你的人
[00:13:05.720 --> 00:13:07.720]  都與那少年人一樣
[00:13:07.720 --> 00:13:10.720]  古侍人仍然不敢正面回答
[00:13:10.720 --> 00:13:12.720]  只是婉轉地告訴他
[00:13:12.720 --> 00:13:16.720]  阿薩諾已經死了
[00:13:16.720 --> 00:13:18.720]  大衛一聽到這個消息的時候
[00:13:18.720 --> 00:13:22.720]  馬上悲動不已情不自禁
[00:13:22.720 --> 00:13:24.720]  悲從中來在哭
[00:13:24.720 --> 00:13:27.720]  呼號大聲地哭
[00:13:27.720 --> 00:13:29.720]  第三十三節
[00:13:29.720 --> 00:13:32.720]  王就心裡相動
[00:13:32.720 --> 00:13:34.720]  上城門流去哀哭
[00:13:34.720 --> 00:13:36.720]  一面酒一面雪
[00:13:36.720 --> 00:13:38.720]  我兒阿薩諾啊 我兒
[00:13:38.720 --> 00:13:40.720]  我兒阿薩諾啊
[00:13:40.720 --> 00:13:42.720]  我恨不得替你死
[00:13:42.720 --> 00:13:44.720]  阿薩諾啊 我兒 我兒
[00:13:44.720 --> 00:13:46.720]  如果你看到這段經文的時候
[00:13:46.720 --> 00:13:49.720]  你就看到大衛其實是很愛吃阿薩諾
[00:13:49.720 --> 00:13:53.720]  一知道自己的兒子死了的時候
[00:13:53.720 --> 00:13:55.720]  你留意到他不是很興奮地
[00:13:55.720 --> 00:13:58.720]  說我可以重掌江山
[00:13:58.720 --> 00:14:00.720]  不是從德王位而高興
[00:14:00.720 --> 00:14:03.720]  不是他已經再有權力
[00:14:03.720 --> 00:14:05.720]  他重視的就是他自己的兒子
[00:14:05.720 --> 00:14:07.720]  他不是因為平亂
[00:14:07.720 --> 00:14:10.720]  而得到平反而開心
[00:14:10.720 --> 00:14:13.720]  反而因為阿薩諾死的時候很難過
[00:14:13.720 --> 00:14:15.720]  但是你有沒有留意到一件事呢
[00:14:15.720 --> 00:14:17.720]  很大的悲哀
[00:14:17.720 --> 00:14:19.720]  大衛很疼愛這個兒子
[00:14:19.720 --> 00:14:24.720]  但是他一直都沒有好好的表達這份情
[00:14:24.720 --> 00:14:26.720]  讓兒子知道
[00:14:26.720 --> 00:14:29.720]  如果他從一開始
[00:14:29.720 --> 00:14:32.720]  就已經肯將自己對兒子的愛
[00:14:32.720 --> 00:14:34.720]  向自己的兒子表達的時候
[00:14:34.720 --> 00:14:37.720]  就不會引致到這一次的叛亂
[00:14:37.720 --> 00:14:40.720]  大家可以再上網聽聽
[00:14:40.720 --> 00:14:44.720]  《男人心海底針》這一次的茶經
[00:14:44.720 --> 00:14:46.720]  就是講大衛怎樣
[00:14:46.720 --> 00:14:48.720]  將自己對兒子的愛
[00:14:48.720 --> 00:14:50.720]  隱藏在內心裡面
[00:14:50.720 --> 00:14:52.720]  沒有表達出來
[00:14:52.720 --> 00:14:55.720]  所以我想說今天是正月十五
[00:14:55.720 --> 00:14:58.720]  是元宵佳節 是情人節
[00:14:58.720 --> 00:15:00.720]  所以我們真的愛你的配偶
[00:15:00.720 --> 00:15:02.720]  都應該表達這份愛
[00:15:02.720 --> 00:15:04.720]  我們應該以此為警戒
[00:15:04.720 --> 00:15:07.720]  接著說 我恨不得替你死
[00:15:07.720 --> 00:15:10.720]  這是很多人對所愛的人
[00:15:10.720 --> 00:15:12.720]  他忠義不幸的時候發出的呼聲
[00:15:12.720 --> 00:15:15.720]  哎呀 譬如自己所愛的孩子
[00:15:15.720 --> 00:15:17.720]  被車撞傷 撞死了
[00:15:17.720 --> 00:15:19.720]  那你媽媽就呼天喘氣
[00:15:19.720 --> 00:15:21.720]  哎呀 寧願我被車撞死
[00:15:21.720 --> 00:15:23.720]  好過你被車撞死
[00:15:23.720 --> 00:15:25.720]  我寧願代替你
[00:15:25.720 --> 00:15:28.720]  這是往往很多時候他們會做的事
[00:15:28.720 --> 00:15:30.720]  這是對絕望者
[00:15:30.720 --> 00:15:32.720]  雖然發出這個呼喊
[00:15:32.720 --> 00:15:34.720]  但是是一個奢望
[00:15:34.720 --> 00:15:36.720]  一定沒有辦法來實現
[00:15:36.720 --> 00:15:38.720]  大衛對鴨修龍的愛
[00:15:38.720 --> 00:15:40.720]  甚至沒有理會他的兒子
[00:15:40.720 --> 00:15:43.720]  怎樣把他迫害 叛變
[00:15:43.720 --> 00:15:46.720]  把他的批評 污辱
[00:15:46.720 --> 00:15:50.720]  甚至為國家帶來了很多禍害
[00:15:50.720 --> 00:15:52.720]  沒有計較這些
[00:15:52.720 --> 00:15:54.720]  某個程度這個也會不會是溺愛
[00:15:54.720 --> 00:15:57.720]  甚至是盲目的來縱容呢
[00:15:57.720 --> 00:15:59.720]  但是大衛這種表現
[00:15:59.720 --> 00:16:04.720]  他根本就令到本來跟隨他的人
[00:16:04.720 --> 00:16:05.720]  每個人都很開心的
[00:16:05.720 --> 00:16:07.720]  因為為什麼 我們打贏仗了
[00:16:07.720 --> 00:16:10.720]  我們可以重回我們的首都了
[00:16:10.720 --> 00:16:11.720]  本來是很興奮
[00:16:11.720 --> 00:16:13.720]  但是因為大衛這種哀哭
[00:16:13.720 --> 00:16:15.720]  是令到我們不知所措
[00:16:15.720 --> 00:16:18.720]  都不敢再有這份輕鬆
[00:16:18.720 --> 00:16:20.720]  或者興奮的流露了
[00:16:20.720 --> 00:16:22.720]  第十九章第二到第三節
[00:16:22.720 --> 00:16:26.720]  眾人聽見王為他兒子憂愁
[00:16:26.720 --> 00:16:29.720]  他們得盛的歡樂卻變成悲哀
[00:16:29.720 --> 00:16:32.720]  那日眾人暗暗的進城
[00:16:32.720 --> 00:16:35.720]  就如拜陣逃亡 慚愧的民一般
[00:16:35.720 --> 00:16:36.720]  你看到
[00:16:36.720 --> 00:16:40.720]  因為一幫子民知道大衛這麼不開心
[00:16:40.720 --> 00:16:43.720]  他們那種興奮的心情就一掃而空
[00:16:43.720 --> 00:16:46.720]  原本是得盛凱旋而歸的
[00:16:46.720 --> 00:16:49.720]  能夠重返京都
[00:16:49.720 --> 00:16:51.720]  能夠重上軌道是好的
[00:16:51.720 --> 00:16:53.720]  應該歡呼慶祝的
[00:16:53.720 --> 00:16:56.720]  但誰知道現在大衛無不保留
[00:16:56.720 --> 00:16:59.720]  在眾人面前哀哭在哭喊
[00:16:59.720 --> 00:17:03.720]  使人民歡樂的心受到影響
[00:17:03.720 --> 00:17:05.720]  他只有暗暗的
[00:17:05.720 --> 00:17:08.720]  甚至好像敗軍之仗那樣
