
[00:00:00.000 --> 00:00:02.000]  丁智輝 早安
[00:02:38.000 --> 00:02:41.000]  可能是一些我們怎樣待人接物的方式
[00:02:41.000 --> 00:02:44.000]  又甚至可能是我們的屬靈生命
[00:02:44.000 --> 00:02:48.000]  都總叫我們有感覺到力不從心的時候
[00:02:48.000 --> 00:02:53.000]  所以今年頭 我們就開始說一下貼薩諾尼加後書
[00:02:53.000 --> 00:02:56.000]  因為我們今天在貼薩諾尼加後書
[00:02:56.000 --> 00:03:00.000]  藉著保羅為貼薩諾尼加教會這個開始的禱告
[00:03:00.000 --> 00:03:03.000]  我們就看一下 到底怎樣
[00:03:03.000 --> 00:03:08.000]  我們靠著什麼 可以跟著我們的目標前行呢
[00:03:08.000 --> 00:03:11.000]  今天來到貼薩諾尼加後書了
[00:03:11.000 --> 00:03:14.000]  我們之前一直都是在看前書
[00:03:14.000 --> 00:03:17.000]  如果用一句去總結前書是說什麼呢
[00:03:17.000 --> 00:03:21.000]  就是保羅要提醒受苦的信徒 他們要堅持
[00:03:21.000 --> 00:03:26.000]  要帶著盼望 就是耶穌會有再來的一天
[00:03:26.000 --> 00:03:31.000]  去到後書 保羅就是要提醒 要進行一個澄清
[00:03:31.000 --> 00:03:34.000]  就是這個盼望未實現之前
[00:03:34.000 --> 00:03:37.000]  信徒是要怎樣去做等待的工作
[00:03:37.000 --> 00:03:40.000]  按著保羅書信的慣例
[00:03:40.000 --> 00:03:44.000]  保羅會寫 就是在這段時間
[00:03:44.000 --> 00:03:48.000]  他究竟是怎樣去為了修信人去禱告
[00:03:48.000 --> 00:03:50.000]  貼薩諾尼加後書都不例外
[00:03:50.000 --> 00:03:52.000]  今天我們所看的經文
[00:03:52.000 --> 00:03:57.000]  正正就是保羅為貼薩諾尼加教會去禱告的內容
[00:03:57.000 --> 00:03:59.000]  當中我們可以看到兩樣東西
[00:03:59.000 --> 00:04:03.000]  第一樣東西就是保羅對信徒的那份的稱讚
[00:04:03.000 --> 00:04:08.000]  第二樣東西就是保羅對上帝的禱告
[00:04:08.000 --> 00:04:12.000]  而這兩點 或者能夠幫我們去解答
[00:04:12.000 --> 00:04:14.000]  今天究竟我們是靠著什麼
[00:04:14.000 --> 00:04:19.000]  去繼續作門徒 去達到的那個目標
[00:04:19.000 --> 00:04:23.000]  第一樣東西是保羅對信徒的稱讚
[00:04:23.000 --> 00:04:27.000]  保羅對貼薩諾尼加的信徒的那種的欣賞
[00:04:27.000 --> 00:04:30.000]  可以在第三和第四節看到
[00:04:30.000 --> 00:04:31.000]  裡面說到他說
[00:04:31.000 --> 00:04:35.000]  大兄們 我們應當常常為你們去感謝神
[00:04:35.000 --> 00:04:38.000]  這個願事恰當的
[00:04:38.000 --> 00:04:41.000]  保羅為修信人去感恩
[00:04:41.000 --> 00:04:45.000]  這些在很多保羅書信裡面我們都會看到
[00:04:45.000 --> 00:04:51.000]  不過這裡特別保羅用了應當 恰當這些字眼
[00:04:51.000 --> 00:04:55.000]  去加強對信徒的那種讚賞
[00:04:55.000 --> 00:04:57.000]  這些是很少有的
[00:04:57.000 --> 00:05:00.000]  我們沒什麼在其他保羅的書信裡面會看到
[00:05:00.000 --> 00:05:03.000]  甚至如果你從原文裡面你不難發現
[00:05:03.000 --> 00:05:05.000]  其實在貼薩諾尼加後書
[00:05:05.000 --> 00:05:07.000]  保羅做了很多新字
[00:05:07.000 --> 00:05:13.000]  這些之前我們沒看到 也在其他文本裡面沒看到
[00:05:13.000 --> 00:05:17.000]  例如增長這個字 之前是沒有的
[00:05:17.000 --> 00:05:21.000]  誇讚這些字 之前也是沒有的
[00:05:21.000 --> 00:05:23.000]  只是在這裡出現
[00:05:23.000 --> 00:05:27.000]  為的是什麼呢 為就是加強那個語氣
[00:05:27.000 --> 00:05:32.000]  就是如果我想表達多謝多一點
[00:05:32.000 --> 00:05:37.000]  你可以在"Thanks"後面多加幾個"S"
[00:05:37.000 --> 00:05:40.000]  所以我們在這裡會看到
[00:05:40.000 --> 00:05:44.000]  似乎保羅很欣賞貼薩諾尼加的信徒
[00:05:44.000 --> 00:05:47.000]  不只是這樣 保羅還說
[00:05:47.000 --> 00:05:54.000]  我們在神的宗教會裡面都要去誇讚你們
[00:05:54.000 --> 00:05:59.000]  我們就要問 貼薩諾尼加的信徒做了什麼
[00:05:59.000 --> 00:06:04.000]  令保羅用文字都要這麼大力地去讚賞他們呢
[00:06:04.000 --> 00:06:07.000]  在經文裡面說了有兩個原因
[00:06:07.000 --> 00:06:14.000]  第一個是因為他們的信心格外的長進
[00:06:14.000 --> 00:06:20.000]  第二個就是你們眾人彼此相愛的心也在增長
[00:06:20.000 --> 00:06:22.000]  之後保羅再去補充
[00:06:22.000 --> 00:06:27.000]  就是在什麼時間你們的信心和愛心都在增長呢
[00:06:27.000 --> 00:06:31.000]  就是你們忍受著一切的逼迫和患難的時候
[00:06:31.000 --> 00:06:36.000]  仍然有堅忍 仍然有信心
[00:06:36.000 --> 00:06:40.000]  原來貼薩諾尼加的信徒仍然在迫害的裡面
[00:06:40.000 --> 00:06:46.000]  但是艱難的日子沒有讓信徒感覺到要放棄
[00:06:46.000 --> 00:06:50.000]  反而他對上帝更加有信心
[00:06:50.000 --> 00:06:53.000]  另外也有彼此的相愛
[00:06:53.000 --> 00:06:57.000]  這份信心和愛心甚至是不斷地增長
[00:06:57.000 --> 00:07:01.000]  我們試想像一下 在大難臨頭的時候
[00:07:01.000 --> 00:07:05.000]  他們沒有各自飛 已經很厲害了 是不是
[00:07:05.000 --> 00:07:09.000]  甚至他們仍然聚在一起 彼此的照顧
[00:07:09.000 --> 00:07:14.000]  但是通常可能是一個這樣的受冤屈
[00:07:14.000 --> 00:07:16.000]  或者是受迫害的群體
[00:07:16.000 --> 00:07:19.000]  他們這樣聚在一起會是怎樣呢
[00:07:19.000 --> 00:07:22.000]  就是不斷地自怨自艾 好像訴苦大會那樣
[00:07:22.000 --> 00:07:24.000]  不過不是這樣
[00:07:24.000 --> 00:07:27.000]  這個群體他們不是自怨自艾的
[00:07:27.000 --> 00:07:32.000]  反而他們彼此一起建立對上帝的信心
[00:07:32.000 --> 00:07:36.000]  都可謂是一種逆事的信心的反彈
[00:07:36.000 --> 00:07:39.000]  如果我們給個名字這幫人
[00:07:39.000 --> 00:07:43.000]  今天可能我們會說他們是逆事的奇葩
[00:07:43.000 --> 00:07:48.000]  今天我們有沒有去經歷這種的相親相愛
[00:07:48.000 --> 00:07:50.000]  彼此的相愛
[00:07:50.000 --> 00:07:52.000]  或者是能夠一同共患難
[00:07:52.000 --> 00:07:57.000]  一同彼此聆聽大家軟弱的一個群體呢
[00:07:57.000 --> 00:08:00.000]  又或者是我們這個群體
[00:08:00.000 --> 00:08:03.000]  會不會只是一個訴苦的大會
[00:08:03.000 --> 00:08:06.000]  還是我們能夠在當中
[00:08:06.000 --> 00:08:10.000]  去不斷建立對上帝的那份信心呢
[00:08:10.000 --> 00:08:13.000]  這些問題都不是我們今天第一天問的
[00:08:13.000 --> 00:08:16.000]  我們看整個《貼索雷利加前書》
[00:08:16.000 --> 00:08:18.000]  我們就已經在問這個問題
[00:08:18.000 --> 00:08:20.000]  因為信心 愛心 盼望
[00:08:20.000 --> 00:08:23.000]  這些字眼全部都在《貼索雷利加前書》
[00:08:23.000 --> 00:08:25.000]  是一個很重要的字眼
[00:08:25.000 --> 00:08:28.000]  就是在前書裏面保羅要提醒信徒
[00:08:28.000 --> 00:08:30.000]  這幫貼索雷利加信徒
[00:08:30.000 --> 00:08:34.000]  要怎樣去行出這份信心 愛心和盼望
[00:08:34.000 --> 00:08:38.000]  而這幫信徒果然真的聽了這些教導
[00:08:38.000 --> 00:08:39.000]  就照著去行
[00:08:39.000 --> 00:08:41.000]  所以我們就能夠明白
[00:08:41.000 --> 00:08:44.000]  為什麼今天保羅要在書信裏面
[00:08:44.000 --> 00:08:48.000]  這麼大力的去讚賞這幫信徒
[00:08:48.000 --> 00:08:51.000]  保羅之後甚至去說 在第五節裏面
[00:08:51.000 --> 00:08:56.000]  他說 這正是神公義審判的名證
[00:08:56.000 --> 00:09:01.000]  證明你們算是配得上神的國
[00:09:01.000 --> 00:09:04.000]  這個是恩信清義的另一個說法
[00:09:04.000 --> 00:09:09.000]  就是上帝是因著基督的那份救贖
[00:09:09.000 --> 00:09:12.000]  然後稱罪人為義
[00:09:12.000 --> 00:09:14.000]  也將那些不配的人
[00:09:14.000 --> 00:09:18.000]  能夠配上去上帝的國那裏
[00:09:18.000 --> 00:09:22.000]  而每一個奉主耶穌基督為救主的人
[00:09:22.000 --> 00:09:25.000]  都已經可以在上帝的國裏面
[00:09:25.000 --> 00:09:28.000]  所以保羅其實是想說
[00:09:28.000 --> 00:09:31.000]  貼索雷利加信徒因為一切的逼迫
[00:09:31.000 --> 00:09:33.000]  因為一切的患難
[00:09:33.000 --> 00:09:37.000]  他裏面所表現出的這份忍耐和信心
[00:09:37.000 --> 00:09:40.000]  就證明了上帝當這幫人
[00:09:40.000 --> 00:09:43.000]  去算這幫人去配得上他的國
[00:09:43.000 --> 00:09:46.000]  這個決定是正確的
[00:09:46.000 --> 00:09:49.000]  因為從他們的信心和他們的忍耐
[00:09:49.000 --> 00:09:52.000]  就看見這個決定是正確的
[00:09:52.000 --> 00:09:55.000]  這個說法其實在義弗所書也說過
[00:09:55.000 --> 00:09:58.000]  不過他不是說義弗所的信徒
[00:09:58.000 --> 00:10:02.000]  而是保羅下監的時候指著自己去說
[00:10:02.000 --> 00:10:04.000]  在義弗所書四章一節
[00:10:04.000 --> 00:10:06.000]  記不記得這段經文
[00:10:06.000 --> 00:10:11.000]  說既然夢召 行事為人就要與夢召的恩相乘
[00:10:11.000 --> 00:10:13.000]  這個不就是同一個道理
[00:10:13.000 --> 00:10:16.000]  就是他們因為夢召
[00:10:16.000 --> 00:10:19.000]  他們得著這份救恩就要回應了
[00:10:19.000 --> 00:10:24.000]  所以保羅說的是貼索雷利加信徒得著這份救恩
[00:10:24.000 --> 00:10:29.000]  去用這份忍耐和信心去回應這份救恩
[00:10:29.000 --> 00:10:34.000]  我們明白保羅一切都是為了
[00:10:34.000 --> 00:10:36.000]  要去稱讚信徒他們所做的事
[00:10:36.000 --> 00:10:39.000]  去肯定信徒一直的努力
[00:10:39.000 --> 00:10:40.000]  不過到了這裡
[00:10:40.000 --> 00:10:44.000]  我們有些事情不知道大家會不會覺得不明白
[00:10:44.000 --> 00:10:50.000]  就是為何信徒或者保羅會到了這個位置
[00:10:50.000 --> 00:10:53.000]  去說上帝的公義呢
[00:10:53.000 --> 00:10:57.000]  突然之間在第五節甚至第六節裡面
[00:10:57.000 --> 00:11:01.000]  開始在描述上帝的公義
[00:11:01.000 --> 00:11:06.000]  這個原因是因為保羅要去強調
[00:11:06.000 --> 00:11:10.000]  信徒是為了什麼而甘願去受苦
[00:11:10.000 --> 00:11:17.000]  是因為神國的人為了要去等候上帝的兒子降臨
[00:11:17.000 --> 00:11:22.000]  這個是貼索雷利加前書一章十節裡面說的給我們聽
[00:11:22.000 --> 00:11:26.000]  甚至貼索雷利加前書五章九節裡面說的
[00:11:26.000 --> 00:11:33.000]  他在說相信神的話 我們不是要預定去得罪懲罰
[00:11:33.000 --> 00:11:37.000]  而是預定我們去藉著主耶穌基督去得救
[00:11:37.000 --> 00:11:41.000]  這些是我們為什麼要去甘願受苦的原因
[00:11:41.000 --> 00:11:45.000]  而今天他要用另外一個方法去說就是
[00:11:45.000 --> 00:11:49.000]  今天叫信徒仍然能夠相信上帝的原因
[00:11:49.000 --> 00:11:53.000]  是因為他們知道上帝是公義的
[00:11:53.000 --> 00:11:57.000]  接下來在六至十節裡面是一個單元
[00:11:57.000 --> 00:12:00.000]  在這個篇幅裡面
[00:12:00.000 --> 00:12:02.000]  保羅要去推論出的就是
[00:12:02.000 --> 00:12:06.000]  如果我們相信上帝是公義的時候
[00:12:06.000 --> 00:12:08.000]  信徒會有什麼結果
[00:12:08.000 --> 00:12:11.000]  我們不如一起讀六至十節好不好
[00:12:11.000 --> 00:12:13.000]  一二三起
[00:12:23.000 --> 00:12:28.000]  (主祭禮儀)
[00:12:53.000 --> 00:12:58.000]  (主祭禮儀)
[00:12:58.000 --> 00:13:03.000]  (主祭禮儀)
[00:13:03.000 --> 00:13:08.000]  (主祭禮儀)
[00:13:08.000 --> 00:13:10.000]  (主祭禮儀)
[00:13:10.000 --> 00:13:11.000]  好 謝謝
[00:13:11.000 --> 00:13:15.000]  保羅在這個部分裡面首先去定義了
[00:13:15.000 --> 00:13:17.000]  上帝的公義是什麼
[00:13:17.000 --> 00:13:19.000]  裡面有兩個條件
[00:13:19.000 --> 00:13:25.000]  第一個是用患難去報應那些將患難加給你們的人
[00:13:25.000 --> 00:13:31.000]  第二個是使你們這些正遭受患難的人
[00:13:31.000 --> 00:13:34.000]  跟我們能夠同德安揭
[00:13:34.000 --> 00:13:36.000]  保羅這樣去說
[00:13:36.000 --> 00:13:39.000]  他就是認為上帝如果是公義的話
[00:13:39.000 --> 00:13:42.000]  惡人自然會有惡報
[00:13:42.000 --> 00:13:46.000]  就會任憑這些罪人跟罪去結盟
[00:13:46.000 --> 00:13:49.000]  跟著跟罪一同被消滅
[00:13:49.000 --> 00:13:52.000]  同時信徒也會得到平安
[00:13:52.000 --> 00:13:54.000]  和合本是用平安這個字
[00:13:54.000 --> 00:13:58.000]  而新漢元譯本用了一個不同的字叫做安揭
[00:13:58.000 --> 00:14:00.000]  似乎更加容易明白
[00:14:00.000 --> 00:14:02.000]  因為平安的原文是什麼呢
[00:14:02.000 --> 00:14:06.000]  平安的原文是一個最簡單的解釋
[00:14:06.000 --> 00:14:08.000]  是放鬆的承受
[00:14:08.000 --> 00:14:10.000]  如果再演繹下去
[00:14:10.000 --> 00:14:13.000]  就是在壓力裡面得到一個釋放
[00:14:13.000 --> 00:14:15.000]  所以保羅要說的就是
[00:14:15.000 --> 00:14:18.000]  今天的信徒儘管他們受著迫害
[00:14:18.000 --> 00:14:20.000]  但是最終這幫信徒
[00:14:20.000 --> 00:14:23.000]  都能夠在這些壓力裡面釋放出來
[00:14:23.000 --> 00:14:28.000]  享受那個安揭安息和平安
[00:14:28.000 --> 00:14:30.000]  然後我們就會說
[00:14:30.000 --> 00:14:34.000]  我們都知道這一切都是未發生的
[00:14:34.000 --> 00:14:37.000]  所以我們今天仍然看到很多不公的事
[00:14:37.000 --> 00:14:38.000]  主席都跟我們說
[00:14:38.000 --> 00:14:42.000]  有很多戰爭有很多禍患的事情發生
[00:14:42.000 --> 00:14:45.000]  甚至基督徒在一些很封閉的國家裡面
[00:14:45.000 --> 00:14:48.000]  仍然是受著很多的迫害
[00:14:48.000 --> 00:14:49.000]  保羅都知道
[00:14:49.000 --> 00:14:51.000]  所以他加了一句
[00:14:51.000 --> 00:14:53.000]  他說這些是何時會發生的呢
[00:14:53.000 --> 00:14:56.000]  這些代表上帝公義的事發生的時間
[00:14:56.000 --> 00:14:59.000]  就是在主耶穌和祂大能的天使
[00:14:59.000 --> 00:15:04.000]  從天上顯現火焰中的時候就會發生
[00:15:04.000 --> 00:15:07.000]  這個什麼主耶穌和祂大能的天使
[00:15:07.000 --> 00:15:12.000]  從天上顯現火焰中的時候是什麼時候
[00:15:12.000 --> 00:15:15.000]  這個其實是一個幕後的一個景象
[00:15:15.000 --> 00:15:17.000]  大能的天使是說
[00:15:17.000 --> 00:15:22.000]  天使是帶著上帝的聖息和耶穌一起來的
[00:15:22.000 --> 00:15:24.000]  這個景象有沒有在哪一段經文裡面
[00:15:24.000 --> 00:15:26.000]  我們曾經見過呢
[00:15:26.000 --> 00:15:27.000]  有啊
[00:15:27.000 --> 00:15:29.000]  《馬後福音》就是這樣說過
[00:15:29.000 --> 00:15:32.000]  《馬後福音》13章26到27就是這樣說
[00:15:32.000 --> 00:15:35.000]  它說他們要看見人子
[00:15:35.000 --> 00:15:39.000]  帶著大能力和榮耀嫁魂而來
[00:15:39.000 --> 00:15:41.000]  然後祂要差遣天使
[00:15:41.000 --> 00:15:45.000]  從四方 從極地帶到天邊
[00:15:45.000 --> 00:15:47.000]  召集祂的選民
[00:15:47.000 --> 00:15:50.000]  耶穌曾經說過祂是要這樣回來的
[00:15:50.000 --> 00:15:55.000]  然後保羅正正就是要描述這個場景
[00:15:55.000 --> 00:15:56.000]  不單只是這樣
[00:15:56.000 --> 00:15:57.000]  火焰呢
[00:15:57.000 --> 00:15:59.000]  火焰都是正在證明
[00:15:59.000 --> 00:16:02.000]  這是一個審判的一個場景
[00:16:02.000 --> 00:16:06.000]  由此可見保羅所定義的上帝那個公義
[00:16:06.000 --> 00:16:07.000]  會是怎樣的呢
[00:16:07.000 --> 00:16:10.000]  就是惡人會自食其果
[00:16:10.000 --> 00:16:14.000]  信徒會在被迫害的裡面能夠釋放出來
[00:16:14.000 --> 00:16:17.000]  這一切都會在耶穌基督再回來的時候
[00:16:17.000 --> 00:16:20.000]  就會發生了
[00:16:20.000 --> 00:16:23.000]  當保羅他下了一個定義
[00:16:23.000 --> 00:16:26.000]  上帝的公義應該是這樣的
[00:16:26.000 --> 00:16:28.000]  然後他就開始推論下去
[00:16:28.000 --> 00:16:30.000]  他再開始去說
[00:16:30.000 --> 00:16:33.000]  如果上帝的公義真的這樣的時候
[00:16:33.000 --> 00:16:35.000]  那個結局會是怎樣呢
[00:16:35.000 --> 00:16:39.000]  他就說 他就要回報那些不認識神的人
[00:16:39.000 --> 00:16:43.000]  以及那些不聽從我們主耶穌福音的人
[00:16:43.000 --> 00:16:45.000]  到主再來的時候
[00:16:45.000 --> 00:16:48.000]  他們就要受著懲罰 永遠的滅亡
[00:16:48.000 --> 00:16:51.000]  離開主的面和祂大能的榮耀
[00:16:51.000 --> 00:16:55.000]  那一天要在聖徒的身上得著這些榮耀
[00:16:55.000 --> 00:17:00.000]  也要在所有信的人身上得著這份尊崇
[00:17:00.000 --> 00:17:01.000]  保羅告訴我們
[00:17:01.000 --> 00:17:05.000]  因為相信上帝的公義是這樣的時候
[00:17:05.000 --> 00:17:08.000]  而最終的結果會是怎樣的呢
[00:17:08.000 --> 00:17:09.000]  就是不信的人
[00:17:09.000 --> 00:17:11.000]  他不能夠得著上帝的同在
[00:17:11.000 --> 00:17:13.000]  而且永遠的滅亡
[00:17:13.000 --> 00:17:15.000]  而且信徒 相反
[00:17:15.000 --> 00:17:18.000]  他們就會得著上帝的榮耀
[00:17:18.000 --> 00:17:19.000]  這份什麼叫上帝的榮耀呢
[00:17:19.000 --> 00:17:21.000]  就是上帝的同在
[00:17:21.000 --> 00:17:23.000]  就是信的人可以得著尊崇
[00:17:23.000 --> 00:17:25.000]  尊崇這個字
[00:17:25.000 --> 00:17:28.000]  意思就是說那些讚嘆和讚美
[00:17:28.000 --> 00:17:32.000]  所以就是說上帝所作的東西
[00:17:32.000 --> 00:17:35.000]  在不信的人和信的人身上所作的東西
[00:17:35.000 --> 00:17:40.000]  在信徒眼中就會有很多的讚嘆和讚美
[00:17:40.000 --> 00:17:44.000]  其實這也是一件很美好的事 是不是
[00:17:44.000 --> 00:17:46.000]  不過 等一下
[00:17:46.000 --> 00:17:49.000]  剛剛說的這五至七分鐘的內容裡面
[00:17:49.000 --> 00:17:53.000]  我想問有誰你是一早沒有聽過的
[00:17:53.000 --> 00:17:55.000]  有誰你是不知道的呢
[00:17:55.000 --> 00:17:57.000]  是可以不知道的
[00:17:57.000 --> 00:17:59.000]  因為如果你是可能
[00:17:59.000 --> 00:18:03.000]  你第一次去剛認識上帝
[00:18:03.000 --> 00:18:05.000]  或者你仍然是無道的朋友
[00:18:05.000 --> 00:18:08.000]  甚至可能你是這次來的新朋友
[00:18:08.000 --> 00:18:10.000]  可能你這次也是第一次去聽到
[00:18:10.000 --> 00:18:13.000]  不信的公義是讓到不信的人
[00:18:13.000 --> 00:18:15.000]  不能夠跟上帝的同在
[00:18:15.000 --> 00:18:17.000]  而且會被滅亡
[00:18:17.000 --> 00:18:20.000]  信徒能夠永遠跟上帝的同在
[00:18:20.000 --> 00:18:21.000]  你對這個議題
[00:18:21.000 --> 00:18:24.000]  或者是你對這個福音都有更多的興趣的時候
[00:18:24.000 --> 00:18:27.000]  你崇拜之後可以來找我
[00:18:27.000 --> 00:18:29.000]  我也很願意跟你分享更加多
[00:18:29.000 --> 00:18:31.000]  但是說回頭
[00:18:31.000 --> 00:18:35.000]  的確是剛剛這五至七分鐘的內容裡面
[00:18:35.000 --> 00:18:39.000]  似乎應該是每一個基督徒你信主的時候
[00:18:39.000 --> 00:18:41.000]  這個都是能夠很清楚的
[00:18:41.000 --> 00:18:43.000]  去說給你們聽的東西
[00:18:43.000 --> 00:18:47.000]  但是為什麼保羅在這些貼上來的信徒
[00:18:47.000 --> 00:18:49.000]  應該他們都是成熟
[00:18:49.000 --> 00:18:53.000]  所以才能夠在這麼患難的日子裡面
[00:18:53.000 --> 00:18:56.000]  仍然堅忍去等待的時候
[00:18:56.000 --> 00:18:58.000]  為什麼保羅要選擇在這個時候
[00:18:58.000 --> 00:19:01.000]  好像這麼有層次的去解釋
[00:19:01.000 --> 00:19:05.000]  上帝的公義怎麼樣在末日彰顯呢
[00:19:05.000 --> 00:19:09.000]  其實這個正正回應保羅
[00:19:09.000 --> 00:19:12.000]  去承接他在前書裡面的主題
[00:19:12.000 --> 00:19:15.000]  就是提醒受苦的信徒要去堅持
[00:19:15.000 --> 00:19:17.000]  要帶著盼望
[00:19:17.000 --> 00:19:18.000]  那個盼望是什麼呢
[00:19:18.000 --> 00:19:22.000]  那個盼望就是等待基督再來的那一天
[00:19:22.000 --> 00:19:27.000]  保羅要強調貼上來的信徒要有信心和忍耐
[00:19:27.000 --> 00:19:31.000]  是因為信徒要明白上帝的公義是什麼
[00:19:31.000 --> 00:19:34.000]  是會怎樣去呈現出來的
[00:19:34.000 --> 00:19:38.000]  的確有時候可能我們頭腦上面是明白的
[00:19:38.000 --> 00:19:41.000]  但是卻是做的時候不是這樣
[00:19:41.000 --> 00:19:44.000]  因為我們沒有真正的相信
[00:19:44.000 --> 00:19:45.000]  舉個例子
[00:19:45.000 --> 00:19:48.000]  記得我曾經在大學的時候
[00:19:48.000 --> 00:19:51.000]  代表著教會去跟其他教會去合作
[00:19:51.000 --> 00:19:53.000]  一起去搞報道會
[00:19:53.000 --> 00:19:54.000]  作為教會的代表
[00:19:54.000 --> 00:19:57.000]  其實去到的時候大家都不認識的
[00:19:57.000 --> 00:19:59.000]  就是身邊那些教牧 弟兄姊妹
[00:19:59.000 --> 00:20:00.000]  大家彼此都不認識
[00:20:00.000 --> 00:20:03.000]  因為大家都只是教會的代表
[00:20:03.000 --> 00:20:08.000]  而主持的牧師對著一幫陌生的弟兄姊妹
[00:20:08.000 --> 00:20:13.000]  他第一句就問 你們是否相信有地獄
[00:20:13.000 --> 00:20:15.000]  大家聽到這句話的時候心想
[00:20:15.000 --> 00:20:16.000]  他想問什麼
[00:20:16.000 --> 00:20:18.000]  接著大家就低著頭
[00:20:18.000 --> 00:20:21.000]  千萬不要問我 我不認識
[00:20:21.000 --> 00:20:23.000]  我背不了那些教義
[00:20:23.000 --> 00:20:25.000]  你想說什麼
[00:20:25.000 --> 00:20:26.000]  在那個時候
[00:20:26.000 --> 00:20:27.000]  可能牧師都看到
[00:20:27.000 --> 00:20:29.000]  大家全部都低著頭
[00:20:29.000 --> 00:20:31.000]  好像在祈禱
[00:20:31.000 --> 00:20:34.000]  所以牧師就自圓其說
[00:20:34.000 --> 00:20:35.000]  他就說
[00:20:35.000 --> 00:20:39.000]  如果你相信有地獄的時候
[00:20:39.000 --> 00:20:43.000]  你認識地獄是有多可怕的時候
[00:20:43.000 --> 00:20:47.000]  你今天應該就會很積極地去傳福音
[00:20:47.000 --> 00:20:49.000]  因為你總是不會想
[00:20:49.000 --> 00:20:52.000]  你身邊的人 你所珍惜的人
[00:20:52.000 --> 00:20:55.000]  要去這個這麼可怕的地方
[00:20:55.000 --> 00:20:57.000]  如果你真心相信
[00:20:57.000 --> 00:21:00.000]  你知道這件事是真實存在的時候
[00:21:00.000 --> 00:21:03.000]  你就不會 你就會做一些事情
[00:21:03.000 --> 00:21:05.000]  你會用一些東西去回應
[00:21:05.000 --> 00:21:09.000]  這是一個很理所當然的一件事
[00:21:09.000 --> 00:21:11.000]  亦都的確是這樣
