
[00:00:00.000 --> 00:00:04.240]  今天我們會跟大家去看一段經文
[00:02:07.580 --> 00:02:11.580]  自己住在香柏木的皇宮裡面
[00:02:11.580 --> 00:02:13.580]  但是神的約會
[00:02:13.580 --> 00:02:15.580]  它是停留在一個帳幕那裡
[00:02:15.580 --> 00:02:19.580]  他心裡有些夾不好過
[00:02:19.580 --> 00:02:21.580]  於是他有一個意念
[00:02:21.580 --> 00:02:24.580]  要為神去建聖殿
[00:02:24.580 --> 00:02:28.580]  這個是非常非常好的心意
[00:02:28.580 --> 00:02:31.580]  但並不是每一個善行
[00:02:31.580 --> 00:02:34.580]  一定是蒙神的月立
[00:02:34.580 --> 00:02:37.580]  或者是一定由那個人去做的
[00:02:37.580 --> 00:02:40.580]  神就拒絕了大衛這個善心
[00:02:40.580 --> 00:02:42.580]  為什麼會是這樣呢?
[00:02:42.580 --> 00:02:45.580]  當中有什麼值得我們去反思呢?
[00:02:45.580 --> 00:02:48.580]  我們又怎麼去界定一些美事
[00:02:48.580 --> 00:02:50.580]  我們應該去做還是不去做呢?
[00:02:50.580 --> 00:02:54.580]  我們這一刻就會來看看這段經文
[00:02:54.580 --> 00:02:57.580]  首先我們來看看人的善意
[00:02:57.580 --> 00:03:00.580]  在《十號耳記》第七章
[00:03:00.580 --> 00:03:02.580]  第一到第三節
[00:03:02.580 --> 00:03:05.580]  我們請Yvonne和我們去讀出
[00:03:05.580 --> 00:03:07.580]  王住在自己宮中
[00:03:07.580 --> 00:03:09.580]  也會說使他安靜
[00:03:09.580 --> 00:03:12.580]  不被四位的仇敵 擾亂
[00:03:12.580 --> 00:03:15.580]  那時王對先知拿丹說
[00:03:15.580 --> 00:03:18.580]  看啊 我住在香柏木的宮中
[00:03:18.580 --> 00:03:20.580]  神的約櫃反在萬子裡
[00:03:20.580 --> 00:03:22.580]  拿丹對王說
[00:03:22.580 --> 00:03:24.580]  你可以照你的心意而行
[00:03:24.580 --> 00:03:26.580]  因為耶和華與你同在
[00:03:26.580 --> 00:03:28.580]  很簡單的看到
[00:03:28.580 --> 00:03:31.580]  大衛王已經住在自己的皇宮裡面
[00:03:31.580 --> 00:03:35.580]  但是他看到約櫃在帳幕裡面就很不開心
[00:03:35.580 --> 00:03:37.580]  但是我們留意第一節
[00:03:37.580 --> 00:03:39.580]  第一節他就說到什麼呢?
[00:03:39.580 --> 00:03:41.580]  耶和華使他安靜
[00:03:41.580 --> 00:03:44.580]  不被四位的仇敵 擾亂
[00:03:44.580 --> 00:03:47.580]  如果你留意這句其實是什麼呢?
[00:03:47.580 --> 00:03:50.580]  是一個事後的總結
[00:03:50.580 --> 00:03:52.580]  其實大衛一登基的時候
[00:03:52.580 --> 00:03:55.580]  他就面對不少的戰爭
[00:03:55.580 --> 00:03:57.580]  因為他剛剛做王的時候
[00:03:57.580 --> 00:03:59.580]  那時候那些仇敵
[00:03:59.580 --> 00:04:03.580]  就趁他的地位還沒有穩固的時候
[00:04:03.580 --> 00:04:06.580]  就來攻擊他 希望打垮他
[00:04:06.580 --> 00:04:08.580]  正如大家會記得
[00:04:08.580 --> 00:04:11.580]  以色列當他們在1948年的時候
[00:04:11.580 --> 00:04:14.580]  回歸自己的故土的時候
[00:04:14.580 --> 00:04:17.580]  都還沒有站穩
[00:04:17.580 --> 00:04:20.580]  周圍的阿拉伯國家就攻擊他
[00:04:20.580 --> 00:04:22.580]  南邊的埃及
[00:04:22.580 --> 00:04:24.580]  東邊的約旦
[00:04:24.580 --> 00:04:26.580]  北邊的敘利亞
[00:04:26.580 --> 00:04:29.580]  甚至較遠的伊朗和伊拉克
[00:04:29.580 --> 00:04:31.580]  全部都來攻擊他 為什麼呢?
[00:04:31.580 --> 00:04:33.580]  當你剛剛回來
[00:04:33.580 --> 00:04:35.580]  都還沒有穩定
[00:04:35.580 --> 00:04:37.580]  都還沒有坐穩陣腳的時候
[00:04:37.580 --> 00:04:39.580]  我就打你就容易打贏你了
[00:04:39.580 --> 00:04:42.580]  如果我們留意第八章的時候
[00:04:42.580 --> 00:04:45.580]  就記載了很頻密的戰爭
[00:04:45.580 --> 00:04:47.580]  我們不會看的了
[00:04:47.580 --> 00:04:50.580]  大家去看這些經文吧
[00:04:50.580 --> 00:04:52.580]  原來大衛要和菲利時
[00:04:52.580 --> 00:04:54.580]  摩訶
[00:04:54.580 --> 00:04:56.580]  索巴 阿蘭
[00:04:56.580 --> 00:04:58.580]  阿滿 阿馬力
[00:04:58.580 --> 00:05:01.580]  以東 這些不同的國家爭戰
[00:05:01.580 --> 00:05:04.580]  你想想 剛才我講了這麼多的國家
[00:05:04.580 --> 00:05:07.580]  所以他們就會怎樣呢?
[00:05:07.580 --> 00:05:10.580]  就是要面對很多的戰爭
[00:05:10.580 --> 00:05:14.580]  但這一章經文多次出現了一個原因
[00:05:14.580 --> 00:05:16.580]  一個說話
[00:05:16.580 --> 00:05:20.580]  就是第八章第六節 第十四節
[00:05:20.580 --> 00:05:23.580]  就是說 大衛無論往哪裡去
[00:05:23.580 --> 00:05:26.580]  也會使他得勝
[00:05:26.580 --> 00:05:30.580]  所以這一節的描繪是階段性的安靜
[00:05:30.580 --> 00:05:32.580]  是神比較有應許
[00:05:32.580 --> 00:05:36.580]  就是他會得勝
[00:05:36.580 --> 00:05:39.580]  所以剛才我們讀第一節的時候
[00:05:39.580 --> 00:05:42.580]  就是講到神怎樣來祝福他
[00:05:42.580 --> 00:05:44.580]  使他得勝仇敵
[00:05:44.580 --> 00:05:47.580]  國家終於在他帶領之下
[00:05:47.580 --> 00:05:50.580]  打贏了很多外邦的國家
[00:05:50.580 --> 00:05:52.580]  於是得到安靜了
[00:05:52.580 --> 00:05:54.580]  因為經歷到神的祝福
[00:05:54.580 --> 00:05:56.580]  他自己就住在什麼?
[00:05:56.580 --> 00:05:59.580]  香柏木的皇宮裡面
[00:05:59.580 --> 00:06:02.580]  這個時候 他就會覺得
[00:06:02.580 --> 00:06:05.580]  我住這麼好的地方
[00:06:05.580 --> 00:06:08.580]  但是神的帳幕在外面
[00:06:08.580 --> 00:06:11.580]  留意什麼叫香柏木呢?
[00:06:11.580 --> 00:06:13.580]  原來香柏木是什麼呢?
[00:06:13.580 --> 00:06:15.580]  我們所講的來老貨
[00:06:15.580 --> 00:06:18.580]  原來猶太地裡面
[00:06:18.580 --> 00:06:23.580]  他們是沒有很穩固的樹木做木材的
[00:06:23.580 --> 00:06:24.580]  他們出產的是什麼呢?
[00:06:24.580 --> 00:06:26.580]  是無花果和葡萄
[00:06:26.580 --> 00:06:28.580]  大家知道葡萄是爛藤的
[00:06:28.580 --> 00:06:30.580]  所以是做不了事情的
[00:06:30.580 --> 00:06:34.580]  所以香柏木是要在推羅那邊運過來的
[00:06:34.580 --> 00:06:38.580]  在第5章第11節裡面就記載了這件事
[00:06:38.580 --> 00:06:42.580]  香柏木的樹幹不單單很不整
[00:06:42.580 --> 00:06:46.580]  就是真的很直
[00:06:46.580 --> 00:06:48.580]  很堅硬
[00:06:48.580 --> 00:06:53.580]  還有它發放了一種很特別的香味
[00:06:53.580 --> 00:06:55.580]  所以叫做香柏木
[00:06:55.580 --> 00:06:59.580]  這些香味也驅使了一些蟲
[00:06:59.580 --> 00:07:01.580]  不會在當中
[00:07:01.580 --> 00:07:03.580]  就是不會有蟲駐
[00:07:03.580 --> 00:07:06.580]  我記得我小時候住木樓
[00:07:06.580 --> 00:07:08.580]  不是木屋區
[00:07:08.580 --> 00:07:10.580]  是整棟樓都是木樓
[00:07:10.580 --> 00:07:12.580]  但有時候會有一些白蟻
[00:07:12.580 --> 00:07:14.580]  所以後來我們要怎麼塗呢?
[00:07:14.580 --> 00:07:17.580]  原來我們的屋頂都塗了黑色的漆
[00:07:17.580 --> 00:07:20.580]  黑色的漆是防止蟻入侵的
[00:07:20.580 --> 00:07:22.580]  但有時候都會有些蟻入侵
[00:07:22.580 --> 00:07:26.580]  就要找一些公司來噴殺蟲水
[00:07:26.580 --> 00:07:28.580]  但是香柏木很特別
[00:07:28.580 --> 00:07:30.580]  就是發出一種香氣
[00:07:30.580 --> 00:07:33.580]  讓這些蟲不會來駐它
[00:07:33.580 --> 00:07:37.580]  所以叫做長春樹王之稱
[00:07:37.580 --> 00:07:39.580]  是很昂貴的物品
[00:07:39.580 --> 00:07:42.580]  在這些房子裡面做的時候
[00:07:42.580 --> 00:07:45.580]  用香柏木那間肯定是豪宅
[00:07:45.580 --> 00:07:50.580]  所以大衛就用香柏木去做皇宮的材料
[00:07:50.580 --> 00:07:52.580]  我們了解的時候就明白
[00:07:52.580 --> 00:07:54.580]  蝦蓋書
[00:07:54.580 --> 00:07:56.580]  我們如果不明白就覺得神迷
[00:07:56.580 --> 00:08:00.580]  那些人只顧著自己的家
[00:08:00.580 --> 00:08:03.580]  沒有理會神的殿方樑
[00:08:03.580 --> 00:08:06.580]  所以聖經裡面怎麼說呢?
[00:08:06.580 --> 00:08:12.580]  它說到原來你們卻是住在天花板的房屋
[00:08:12.580 --> 00:08:15.580]  神的殿卻不去理會
[00:08:15.580 --> 00:08:17.580]  天花板的房屋是什麼呢?
[00:08:17.580 --> 00:08:19.580]  是用木做的板
[00:08:19.580 --> 00:08:22.580]  不是普通的木就是香柏木
[00:08:22.580 --> 00:08:24.580]  就是他們過著豪華的生活
[00:08:24.580 --> 00:08:26.580]  卻不理會神的家
[00:08:26.580 --> 00:08:28.580]  好了 在這個時候大衛想到
[00:08:28.580 --> 00:08:32.580]  代表了榮耀尊貴神同在的若貴
[00:08:32.580 --> 00:08:36.580]  他說放在萬子之內
[00:08:36.580 --> 00:08:37.580]  萬子是什麼呢?
[00:08:37.580 --> 00:08:40.580]  萬子就是用羊皮去做成的
[00:08:40.580 --> 00:08:43.580]  大衛將自己的居所
[00:08:43.580 --> 00:08:47.580]  和神的若貴的地方去比較的時候
[00:08:47.580 --> 00:08:49.580]  他就心中不安
[00:08:49.580 --> 00:08:51.580]  而且心中有愧
[00:08:51.580 --> 00:08:54.580]  他怎麼可能讓超然的神
[00:08:54.580 --> 00:08:59.580]  居住在卑微的人的住處相對呢?
[00:08:59.580 --> 00:09:01.580]  反而是這麼差呢?
[00:09:01.580 --> 00:09:05.580]  於是他就定義為神去建造聖殿
[00:09:05.580 --> 00:09:09.580]  他就和先知拿丹分享這件事
[00:09:09.580 --> 00:09:11.580]  大衛這個心態
[00:09:11.580 --> 00:09:15.580]  是很值得我們欣賞和學習的
[00:09:15.580 --> 00:09:18.580]  他會看到原來我經歷到神的很多祝福
[00:09:18.580 --> 00:09:20.580]  我今天可以有這樣的享受
[00:09:20.580 --> 00:09:22.580]  這是神給我的恩典
[00:09:22.580 --> 00:09:24.580]  但是他會顧及神的事
[00:09:24.580 --> 00:09:26.580]  他覺得神的若貴
[00:09:26.580 --> 00:09:29.580]  好像很寒酸地在外面
[00:09:29.580 --> 00:09:31.580]  那怎麼辦呢?
[00:09:31.580 --> 00:09:34.580]  所以今天我們都要去反思
[00:09:34.580 --> 00:09:36.580]  我們經歷到神很多的恩典和祝福
[00:09:36.580 --> 00:09:40.580]  但是我們有沒有輕忽了神的事工呢?
[00:09:40.580 --> 00:09:44.580]  先知拿丹只要大衛有這樣的善意的時候
[00:09:44.580 --> 00:09:45.580]  當然是認同
[00:09:45.580 --> 00:09:47.580]  他即時的回應是什麼呢?
[00:09:47.580 --> 00:09:50.580]  第三節
[00:09:50.580 --> 00:09:54.580]  拿丹對王說 你可以照你的心意而行
[00:09:54.580 --> 00:09:57.580]  因為耶和華與你同在
[00:09:57.580 --> 00:09:59.580]  這是絕對正常的反應
[00:09:59.580 --> 00:10:03.580]  我想每一個牧者都會是這樣的
[00:10:03.580 --> 00:10:07.580]  如果有些會說 我很樂意的去侍奉神
[00:10:07.580 --> 00:10:09.580]  我很想參與侍奉
[00:10:09.580 --> 00:10:11.580]  或者我想奉獻多一些
[00:10:11.580 --> 00:10:14.580]  我們作為一個牧者當然會歡迎
[00:10:14.580 --> 00:10:16.580]  當然我們都會有考慮的
[00:10:16.580 --> 00:10:18.580]  究竟我的生命力是怎樣
[00:10:18.580 --> 00:10:19.580]  我的屬靈經歷是怎樣
[00:10:19.580 --> 00:10:20.580]  就是參與侍奉
[00:10:20.580 --> 00:10:23.580]  但是我要奉獻 當然是歡迎
[00:10:23.580 --> 00:10:26.580]  不過近期我都很大感受
[00:10:26.580 --> 00:10:28.580]  有些人應該收到我的信
[00:10:28.580 --> 00:10:30.580]  就是我建立的教會
[00:10:30.580 --> 00:10:32.580]  原來現在不只是我冥恩堂有問題
[00:10:32.580 --> 00:10:35.580]  見到原來有些大型的教會
[00:10:35.580 --> 00:10:38.580]  對我所知現在都面對著很重的赤字
[00:10:38.580 --> 00:10:40.580]  但是我有一間教會
[00:10:40.580 --> 00:10:42.580]  就面對著財政上的壓力
[00:10:42.580 --> 00:10:44.580]  可能要結束
[00:10:44.580 --> 00:10:46.580]  我就發了一封信
[00:10:46.580 --> 00:10:48.580]  雖然我已經離開了冥恩堂八年
[00:10:48.580 --> 00:10:50.580]  但是我都很愛這間教會
[00:10:50.580 --> 00:10:52.580]  就發了一封求助信
[00:10:52.580 --> 00:10:55.580]  但是有些人真的肯奉獻
[00:10:55.580 --> 00:10:57.580]  但是至少有幾個我跟他說
[00:10:57.580 --> 00:10:59.580]  你不要了 你不要奉獻
[00:10:59.580 --> 00:11:01.580]  你為我們祈禱就可以了
[00:11:01.580 --> 00:11:03.580]  因為其中有一個就告訴我
[00:11:03.580 --> 00:11:05.580]  他現在還在失業
[00:11:05.580 --> 00:11:08.580]  但是他不是冥恩堂的會友
[00:11:08.580 --> 00:11:11.580]  我說不要了 你為我們禱告已經夠了
[00:11:11.580 --> 00:11:13.580]  但是他仍然堅持
[00:11:13.580 --> 00:11:15.580]  有一個是自己會有
[00:11:15.580 --> 00:11:17.580]  但是沒有回教會一段時間
[00:11:17.580 --> 00:11:19.580]  但是知道教會有需要的時候
[00:11:19.580 --> 00:11:21.580]  他都肯奉獻
[00:11:21.580 --> 00:11:23.580]  但是他太太已經病了
[00:11:23.580 --> 00:11:25.580]  到現在一年多
[00:11:25.580 --> 00:11:28.580]  一模一樣是未曾離開過醫院的
[00:11:28.580 --> 00:11:30.580]  他自己都很大壓力
[00:11:30.580 --> 00:11:32.580]  我就說不要了
[00:11:32.580 --> 00:11:34.580]  意思就是說
[00:11:34.580 --> 00:11:36.580]  如果一個神的僕人
[00:11:36.580 --> 00:11:38.580]  如果信徒樂於奉獻
[00:11:38.580 --> 00:11:40.580]  願意服侍怎麼會不贊同呢
[00:11:40.580 --> 00:11:43.580]  拿丹馬上跟大衛說 好啊 好啊
[00:11:43.580 --> 00:11:45.580]  照你的心意去做吧
[00:11:45.580 --> 00:11:47.580]  沒問題的 神會祝福你
[00:11:47.580 --> 00:11:49.580]  不過有時候
[00:11:49.580 --> 00:11:51.580]  無意義的贊同
[00:11:51.580 --> 00:11:53.580]  沒想得很清楚的話
[00:11:53.580 --> 00:11:55.580]  有時候不是太理想的
[00:11:55.580 --> 00:11:58.580]  不過這次就不可以怪拿丹的
[00:11:58.580 --> 00:12:00.580]  拿丹甚至給他有祝福
[00:12:00.580 --> 00:12:03.580]  因為耶和華神與你同在
[00:12:03.580 --> 00:12:05.580]  在我們當中都很熟悉
[00:12:05.580 --> 00:12:07.580]  當神和弱失同在的時候
[00:12:07.580 --> 00:12:09.580]  所以在逆境裡面
[00:12:09.580 --> 00:12:11.580]  可以很順利的去面對
[00:12:11.580 --> 00:12:14.580]  神都會來賜福給他
[00:12:14.580 --> 00:12:17.580]  但以你有神和他同在的時候
[00:12:17.580 --> 00:12:20.580]  他就能夠好好的面對三朝的挑戰
[00:12:20.580 --> 00:12:22.580]  所以呢
[00:12:22.580 --> 00:12:24.580]  今天有神的同在
[00:12:24.580 --> 00:12:26.580]  對我們來說是一個很大的祝福
[00:12:26.580 --> 00:12:28.580]  但我看到原來
[00:12:28.580 --> 00:12:30.580]  每一件善事
[00:12:30.580 --> 00:12:34.580]  都不一定是可以由你去做的
[00:12:34.580 --> 00:12:37.580]  我看看撒姆爾記下第七章
[00:12:37.580 --> 00:12:39.580]  第四到第七節
[00:12:39.580 --> 00:12:45.580]  為什麼神不讓大衛去見聖殿呢?
[00:13:07.580 --> 00:13:10.580]  我何曾向以色列人一知派的善事
[00:13:10.580 --> 00:13:13.580]  就是我吩咐穆養我聞以色列的說
[00:13:13.580 --> 00:13:18.580]  你們為何不給我建造香柏木的殿宇呢?
[00:13:18.580 --> 00:13:20.580]  大家看到這段經文了
[00:13:20.580 --> 00:13:23.580]  雖然拿丹很贊同大衛
[00:13:23.580 --> 00:13:25.580]  他這份善意
[00:13:25.580 --> 00:13:27.580]  這份愛心
[00:13:27.580 --> 00:13:29.580]  說要跟神來建造聖殿
[00:13:29.580 --> 00:13:31.580]  但是神卻在夜晚的時候
[00:13:31.580 --> 00:13:33.580]  就吩咐他
[00:13:33.580 --> 00:13:35.580]  曉諭他
[00:13:35.580 --> 00:13:38.580]  不容許大衛去見殿
[00:13:38.580 --> 00:13:40.580]  那是什麼原因呢?
[00:13:40.580 --> 00:13:42.580]  原因有幾點
[00:13:42.580 --> 00:13:44.580]  第一就是
[00:13:44.580 --> 00:13:46.580]  第四到第五節裡面
[00:13:46.580 --> 00:13:48.580]  是很清楚說的
[00:13:48.580 --> 00:13:52.580]  神說 你去告訴我的僕人大衛說
[00:13:52.580 --> 00:13:54.580]  留意這一句話
[00:13:54.580 --> 00:13:57.580]  大衛是一國之君
[00:13:57.580 --> 00:14:00.580]  是在眾人之上 是不是?
[00:14:00.580 --> 00:14:02.580]  但在神的眼中
[00:14:02.580 --> 00:14:04.580]  都是神的僕人
[00:14:04.580 --> 00:14:07.580]  為神工作 服侍祂的指紋
[00:14:07.580 --> 00:14:10.580]  接著神就問了一個
[00:14:10.580 --> 00:14:13.580]  沒有期待答案的問題
[00:14:13.580 --> 00:14:16.580]  假如如果有答案
[00:14:16.580 --> 00:14:18.580]  都是一個否定的答案
[00:14:18.580 --> 00:14:20.580]  這個問題是什麼呢?
[00:14:20.580 --> 00:14:22.580]  就是第四 第五 兩節了
[00:14:22.580 --> 00:14:24.580]  好 我們請Yvonne再給我讀多一遍
[00:14:24.580 --> 00:14:26.580]  第四 第五 兩節
[00:14:26.580 --> 00:14:29.580]  當夜 耶穌話的話臨到拿丹說
[00:14:29.580 --> 00:14:32.580]  你去告訴我僕人大衛說
[00:14:32.580 --> 00:14:34.580]  耶穌話遇使說
[00:14:34.580 --> 00:14:37.580]  你豈可建造殿與給我居住呢?
[00:14:37.580 --> 00:14:39.580]  這個就是否定的答案
[00:14:39.580 --> 00:14:41.580]  其實你不需要
[00:14:41.580 --> 00:14:43.580]  神留意
[00:14:43.580 --> 00:14:48.580]  不是否定建聖殿這個工程的意義
[00:14:48.580 --> 00:14:50.580]  如果你留意到及後
[00:14:50.580 --> 00:14:52.580]  所羅門建聖殿的時候
[00:14:52.580 --> 00:14:54.580]  神都大大的來祝福他
[00:14:54.580 --> 00:14:56.580]  只不過強調
[00:14:56.580 --> 00:15:00.580]  大衛本人不適宜來建造聖殿
[00:15:00.580 --> 00:15:02.580]  這個是什麼原因呢?
[00:15:02.580 --> 00:15:04.580]  稍後我們會看
[00:15:04.580 --> 00:15:06.580]  一個最基本的因素是什麼呢?
[00:15:06.580 --> 00:15:09.580]  就是神是一個超越的神
[00:15:09.580 --> 00:15:13.580]  不需要給一個地方供奉他
[00:15:13.580 --> 00:15:15.580]  或者困住他
[00:15:15.580 --> 00:15:18.580]  神就指出他從來不需要一個殿
[00:15:18.580 --> 00:15:21.580]  讓他去居住
[00:15:21.580 --> 00:15:23.580]  他指出過去在埃及
[00:15:23.580 --> 00:15:25.580]  出埃及的時代
[00:15:25.580 --> 00:15:27.580]  或者是士的時代
[00:15:27.580 --> 00:15:29.580]  一直到大衛這一刻
[00:15:29.580 --> 00:15:31.580]  他從來沒有要求過什麼呢?
[00:15:31.580 --> 00:15:34.580]  就是有一個殿與來居住
[00:15:34.580 --> 00:15:36.580]  第七章第六節
[00:15:36.580 --> 00:15:40.580]  自從我領以色列人出埃及直到今日
[00:15:40.580 --> 00:15:42.580]  我未曾住過殿與
[00:15:42.580 --> 00:15:45.580]  常在匯幕和帳幕中行走
[00:15:45.580 --> 00:15:48.580]  出埃及是以色列人歷史裡面
[00:15:48.580 --> 00:15:50.580]  很重要的時刻
[00:15:50.580 --> 00:15:52.580]  因為這幫民族
[00:15:52.580 --> 00:15:56.580]  是由這個過程當中而產生的
[00:15:56.580 --> 00:15:58.580]  那時神吩咐子民建造
[00:15:58.580 --> 00:16:00.580]  可以怎樣呢?
[00:16:00.580 --> 00:16:02.580]  移動到的匯幕
[00:16:02.580 --> 00:16:04.580]  這個匯幕是可以拆掉
[00:16:04.580 --> 00:16:08.580]  然後再去另外一個地方再建立
[00:16:08.580 --> 00:16:10.580]  就好像我們去Wild Camp
[00:16:10.580 --> 00:16:13.580]  我們就背著一些帳幕
[00:16:13.580 --> 00:16:15.580]  去到那個營地的時候
[00:16:15.580 --> 00:16:17.580]  我們就扎帳幕
[00:16:17.580 --> 00:16:19.580]  你住一天或者兩天之後
[00:16:19.580 --> 00:16:21.580]  你可以收起這些帳幕
[00:16:21.580 --> 00:16:23.580]  你可以再去另外一些地方
[00:16:23.580 --> 00:16:27.580]  又再去建造這些帳幕
[00:16:27.580 --> 00:16:32.580]  這個匯幕就是顯示神與祂同在
[00:16:32.580 --> 00:16:35.580]  匯幕隨時都可以移動
[00:16:35.580 --> 00:16:38.580]  是表示神是超越
[00:16:38.580 --> 00:16:42.580]  神絕對不會局限在某一個地方裡面
[00:16:42.580 --> 00:16:44.580]  祂不是門口土地
[00:16:44.580 --> 00:16:46.580]  你留意到民間的宗教
[00:16:46.580 --> 00:16:48.580]  人要去廟宇裡面
[00:16:48.580 --> 00:16:52.580]  才可以向神跪拜
[00:16:52.580 --> 00:16:54.580]  求福這些觀念
[00:16:54.580 --> 00:16:59.580]  因為神被困在某一個地方
[00:16:59.580 --> 00:17:02.580]  但我們所相信的神並不是這樣
[00:17:02.580 --> 00:17:06.580]  縱使若鬼曾經在某一段時間
[00:17:06.580 --> 00:17:08.580]  坐落在侍羅這個地方
[00:17:08.580 --> 00:17:10.580]  但都是暫時性的
[00:17:10.580 --> 00:17:12.580]  不是長久的
[00:17:12.580 --> 00:17:15.580]  那時候我們的神是無所不在
[00:17:15.580 --> 00:17:17.580]  他是自由的
[00:17:17.580 --> 00:17:19.580]  他是超然的
[00:17:19.580 --> 00:17:23.580]  斷斷不會被一個電雨去拘禁
[00:17:23.580 --> 00:17:27.580]  所以他不需要人為他來建殿
[00:17:27.580 --> 00:17:31.580]  原來建殿最終的目的不是為了神
[00:17:31.580 --> 00:17:32.580]  是為了人
[00:17:32.580 --> 00:17:36.580]  是讓人可以在一個地方裡面敬拜神
[00:17:36.580 --> 00:17:38.580]  是集體的敬拜
[00:17:38.580 --> 00:17:41.580]  所以我們應該時常有這個思維
[00:17:41.580 --> 00:17:45.580]  不單單是在禮拜堂
[00:17:45.580 --> 00:17:47.580]  在教堂裡面出現
[00:17:47.580 --> 00:17:49.580]  今天神都在我們當中
[00:17:49.580 --> 00:17:51.580]  在我們裡面
[00:17:51.580 --> 00:17:53.580]  聽著我們查經
[00:17:53.580 --> 00:17:55.580]  在你的家庭裡面
[00:17:55.580 --> 00:17:57.580]  所以很重要
[00:17:57.580 --> 00:17:59.580]  在你工作的場所
[00:17:59.580 --> 00:18:00.580]  再者
[00:18:00.580 --> 00:18:02.580]  人是要用豪宅
[00:18:02.580 --> 00:18:04.580]  華夏
[00:18:04.580 --> 00:18:07.580]  去顯出自己的地位的高
[00:18:07.580 --> 00:18:09.580]  有家世
[00:18:09.580 --> 00:18:12.580]  有些人可能住在牌屋
[00:18:12.580 --> 00:18:18.580]  就說我真的很想有一些獨立屋可以居住
[00:18:18.580 --> 00:18:19.580]  有獨立屋的時候
[00:18:19.580 --> 00:18:21.580]  有些人就說我要五個房
[00:18:21.580 --> 00:18:24.580]  或者說要很大的豪宅
[00:18:24.580 --> 00:18:26.580]  要佔很大的地
[00:18:26.580 --> 00:18:28.580]  顯出我有錢的
[00:18:28.580 --> 00:18:31.580]  人是需要這樣去襯托自己
[00:18:31.580 --> 00:18:33.580]  但是神絕對不會有
[00:18:33.580 --> 00:18:36.580]  雖然歐洲有很多很漂亮的教堂
[00:18:36.580 --> 00:18:43.580]  但是神絕對不會被任何益在的教堂局限住
[00:18:43.580 --> 00:18:45.580]  還有兩個因素
