
[00:00:00.000 --> 00:00:02.440]  大概在二十年前
[00:08:37.280 --> 00:08:41.880]  不要單從這件事情對我們的影響是好是壞來決定
[00:08:41.880 --> 00:08:42.680]  記不記得
[00:08:42.680 --> 00:08:43.880]  剛才我們所說的
[00:08:43.880 --> 00:08:45.880]  生命並不關乎你
[00:08:45.880 --> 00:08:47.680]  並不關乎我
[00:08:47.680 --> 00:08:48.880]  是關乎神
[00:08:48.880 --> 00:08:52.480]  所以我們去評估一個事情的好壞
[00:08:52.480 --> 00:08:59.480]  我們需要從是否對神的事工的影響來做評估
[00:08:59.480 --> 00:09:02.280]  也都由於這個新的視野
[00:09:02.280 --> 00:09:04.480]  雖然保羅身處在監獄當中
[00:09:04.480 --> 00:09:06.080]  但是這個判監
[00:09:06.080 --> 00:09:07.480]  這個坐監
[00:09:07.480 --> 00:09:12.680]  沒有將他奪去他生命的自由
[00:09:12.680 --> 00:09:13.280]  沒錯
[00:09:13.280 --> 00:09:16.080]  他想要去的地方去不了
[00:09:16.080 --> 00:09:17.480]  他想吃的東西吃不了
[00:09:17.480 --> 00:09:18.680]  他想見的人見不了
[00:09:18.680 --> 00:09:20.480]  因為要坐監
[00:09:20.480 --> 00:09:24.280]  不過如果站在福音的事工上面
[00:09:24.280 --> 00:09:26.080]  在他坐監的過程裡面
[00:09:26.080 --> 00:09:28.680]  他仍然很自由的
[00:09:28.680 --> 00:09:30.480]  任何接觸他的人
[00:09:30.480 --> 00:09:33.880]  他都可以把握機會來將福音傳給他們
[00:09:33.880 --> 00:09:35.080]  是不是?
[00:09:35.080 --> 00:09:40.280]  我相信同時他都成就了一個他自己也想不到的好處
[00:09:40.280 --> 00:09:41.480]  什麼好處?
[00:09:41.480 --> 00:09:43.680]  正正因為他坐監
[00:09:43.680 --> 00:09:48.480]  他才有時間能夠集中精神寫了四卷
[00:09:48.480 --> 00:09:51.680]  我們今天叫做監獄書信
[00:09:51.680 --> 00:09:53.680]  大家知不知道哪四卷?
[00:09:53.680 --> 00:09:54.680]  以忽所書
[00:09:54.680 --> 00:09:55.480]  菲律賓書
[00:09:55.480 --> 00:09:56.280]  哥羅西書
[00:09:56.280 --> 00:09:57.880]  以及肥利門書
[00:09:57.880 --> 00:10:02.280]  我們才有這麼寶貴的神的話語留下來
[00:10:02.280 --> 00:10:03.680]  而當他這麼做的時候
[00:10:03.680 --> 00:10:04.480]  當他坐監
[00:10:04.480 --> 00:10:06.880]  仍然運用他那個存分的自由
[00:10:06.880 --> 00:10:08.280]  結果是什麼?
[00:10:08.280 --> 00:10:09.480]  他說
[00:10:09.480 --> 00:10:11.280]  御刑全軍
[00:10:11.280 --> 00:10:13.480]  還有其餘的人
[00:10:13.480 --> 00:10:14.880]  都有機會聽到福音
[00:10:14.880 --> 00:10:17.280]  都知道這個人是不同的
[00:10:17.280 --> 00:10:18.480]  跟其他囚犯不同
[00:10:18.480 --> 00:10:20.480]  其他囚犯因為犯事而要坐監
[00:10:20.480 --> 00:10:21.880]  但是這個保羅是什麼?
[00:10:21.880 --> 00:10:26.280]  是因為耶穌基督的緣故而要被困鎖
[00:10:26.280 --> 00:10:29.280]  就是說所有在監獄裡面
[00:10:29.280 --> 00:10:31.080]  接觸耶穌基督的羅馬人
[00:10:31.080 --> 00:10:32.280]  羅馬軍兵
[00:10:32.280 --> 00:10:35.080]  都有機會聽到福音
[00:10:35.080 --> 00:10:42.080]  而且保羅這個遇到困難仍然的堅守立場的一個表現
[00:10:42.080 --> 00:10:44.880]  也是強化了其他的信徒
[00:10:44.880 --> 00:10:45.480]  哇
[00:10:45.480 --> 00:10:49.880]  原來信耶穌是有這樣的生命力
[00:10:49.880 --> 00:10:52.280]  看不看得到?
[00:10:52.280 --> 00:10:56.680]  鎖鏈威嚇、逼迫
[00:10:56.680 --> 00:10:58.880]  甚至是處死
[00:10:58.880 --> 00:11:04.680]  都不能夠扎押殺了福音的秘傳廣
[00:11:04.680 --> 00:11:06.280]  這個事實
[00:11:06.280 --> 00:11:12.680]  其實我們都可以在中國的很悲慘的教會歷史裡面看到出來
[00:11:12.680 --> 00:11:15.280]  大家都知道
[00:11:15.280 --> 00:11:20.680]  中華人民共和國是49年10月1日來建國
[00:11:20.680 --> 00:11:24.080]  我們剛剛才做完這個慶祝
[00:11:24.080 --> 00:11:27.680]  不過另一個令人惋惜的歷史事實就是
[00:11:27.680 --> 00:11:29.280]  這個政府上場的時候
[00:11:29.280 --> 00:11:31.480]  就對基督教進行壓迫
[00:11:31.480 --> 00:11:33.480]  抓了他們的領袖
[00:11:33.480 --> 00:11:37.680]  所有當時的宣教士慢慢地被驅逐出境
[00:11:37.680 --> 00:11:41.480]  而到了1966年文化大革命真的開始了
[00:11:41.480 --> 00:11:43.080]  當時更加厲害
[00:11:43.080 --> 00:11:45.280]  所有的教會全部被關閉
[00:11:45.280 --> 00:11:47.080]  所有的聖經全部被充公
[00:11:47.080 --> 00:11:48.280]  被銷毀
[00:11:48.280 --> 00:11:51.480]  所有的宗教活動全部被禁止
[00:11:51.480 --> 00:11:54.280]  就在那幾個二三十年的時間裡面
[00:11:54.280 --> 00:11:56.080]  大家都想著
[00:11:56.080 --> 00:11:59.680]  從此基督教會絕跡於中國了
[00:11:59.680 --> 00:12:00.880]  但意想不到的是
[00:12:00.880 --> 00:12:02.880]  當鄧小平上位的時候
[00:12:02.880 --> 00:12:06.680]  他推行改革開放的政策
[00:12:06.680 --> 00:12:10.480]  宗教的政策被放鬆
[00:12:10.480 --> 00:12:13.280]  教會可以重新開花
[00:12:13.280 --> 00:12:14.280]  令人震驚的是
[00:12:14.280 --> 00:12:15.880]  竟然教會開花之後
[00:12:15.880 --> 00:12:17.080]  很短的時間裡面
[00:12:17.080 --> 00:12:19.080]  全部的座位都坐滿了
[00:12:19.080 --> 00:12:21.080]  今天我們還有很多座位剩下來
[00:12:21.080 --> 00:12:23.080]  但當時的教會一開放沒多久
[00:12:23.080 --> 00:12:24.480]  全部的座位都坐滿了
[00:12:24.480 --> 00:12:26.480]  還要爬到外面去
[00:12:26.480 --> 00:12:30.480]  壓制了二十多年的宗教自由
[00:12:30.480 --> 00:12:38.080]  沒有將基督教從中國的土地裡面完全消滅
[00:12:38.080 --> 00:12:38.880]  看不看到
[00:12:38.880 --> 00:12:41.880]  福音從來不會因為人的壓迫
[00:12:41.880 --> 00:12:46.080]  不會因為人所製造出來的捆綁
[00:12:46.080 --> 00:12:47.480]  而消失
[00:12:47.480 --> 00:12:49.480]  不單止是保羅所經驗得到
[00:12:49.480 --> 00:12:52.080]  其實是每一個真心相信耶穌基督的人
[00:12:52.080 --> 00:12:53.680]  都應該經驗得到的
[00:12:53.680 --> 00:12:54.280]  為什麼?
[00:12:54.280 --> 00:12:56.080]  當我們面對困難的處境
[00:12:56.080 --> 00:12:57.880]  當我們面對苦難的時候
[00:12:57.880 --> 00:13:01.080]  我們的焦點不應該只看到痛苦
[00:13:01.080 --> 00:13:05.080]  我們的焦點應該是超越了痛苦
[00:13:05.080 --> 00:13:06.480]  我們可以問神
[00:13:06.480 --> 00:13:08.880]  神啊,究竟這些處境
[00:13:08.880 --> 00:13:11.080]  沒錯,是不好受的
[00:13:11.080 --> 00:13:13.880]  但是我們如何使用這些處境
[00:13:13.880 --> 00:13:15.280]  可以來見證你呢?
[00:13:15.280 --> 00:13:18.080]  可以來接觸一些未接觸的群體呢?
[00:13:18.080 --> 00:13:23.080]  如何可以因為這些事情來強化我們對你的信心呢?
[00:13:23.080 --> 00:13:27.280]  也因為這些事情來繼續拓展你的事工
[00:13:27.280 --> 00:13:29.080]  你的國度呢?
[00:13:29.080 --> 00:13:30.480]  記不記得
[00:13:30.480 --> 00:13:31.680]  生命不是關於你
[00:13:31.680 --> 00:13:33.280]  生命不是關於我
[00:13:33.280 --> 00:13:35.480]  生命是關於天父上帝
[00:13:35.480 --> 00:13:38.880]  當我們有這樣的生命態度的時候
[00:13:38.880 --> 00:13:39.880]  告訴大家
[00:13:39.880 --> 00:13:40.880]  我們在生命裡面
[00:13:40.880 --> 00:13:42.080]  無論遇到任何幾個
[00:13:42.080 --> 00:13:44.480]  我們都必定不會被擊倒
[00:13:44.480 --> 00:13:45.880]  為什麼?
[00:13:45.880 --> 00:13:48.280]  因為福音是神的工作
[00:13:48.280 --> 00:13:50.280]  神的工作
[00:13:50.280 --> 00:13:52.280]  沒有世界上任何一個人
[00:13:52.280 --> 00:13:55.080]  任何一個事情可以擊破
[00:13:55.080 --> 00:13:57.080]  神的福音永不失敗
[00:13:57.080 --> 00:14:00.080]  所以只要我們一天活在神的旨意裡面
[00:14:00.080 --> 00:14:02.880]  一天參與神的福音事工裡面
[00:14:02.880 --> 00:14:06.680]  我們就是站在歷史的勝利一方
[00:14:06.680 --> 00:14:08.680]  就是這麼簡單
[00:14:08.680 --> 00:14:12.680]  接著保羅也提到一個很怪的現象
[00:14:12.680 --> 00:14:14.680]  他說不是每一個人的傳福音
[00:14:14.680 --> 00:14:18.280]  都是出於正確的動機
[00:14:18.280 --> 00:14:20.080]  他說這裡說了兩類的人
[00:14:20.080 --> 00:14:22.280]  他說有些傳福音是出於什麼?
[00:14:22.280 --> 00:14:24.280]  出於嫉妒紛爭
[00:14:24.280 --> 00:14:26.880]  有些人就是為了自己的野心
[00:14:26.880 --> 00:14:28.280]  為了憎敬
[00:14:28.280 --> 00:14:31.880]  大概就是可能有些當時的宗教領袖
[00:14:31.880 --> 00:14:34.480]  就是趁保羅進了監獄
[00:14:34.480 --> 00:14:36.880]  趁他病了就去命
[00:14:36.880 --> 00:14:40.280]  你也是去可能是做了一些事
[00:14:40.280 --> 00:14:42.080]  說了一些話
[00:14:42.080 --> 00:14:43.480]  你也是貶低他
[00:14:43.480 --> 00:14:47.680]  甚至取代了他領袖的地位
[00:14:47.680 --> 00:14:48.880]  不過同一個時間
[00:14:48.880 --> 00:14:50.080]  也有一些人
[00:14:50.080 --> 00:14:51.880]  傳福音是出於好意的
[00:14:51.880 --> 00:14:54.880]  出於愛心的
[00:14:54.880 --> 00:14:56.080]  也有一些人因為這樣
[00:14:56.080 --> 00:14:57.880]  如果你也很清楚知道
[00:14:57.880 --> 00:15:01.280]  保羅是為辨明福音而設立的
[00:15:01.280 --> 00:15:03.280]  我想問大家
[00:15:03.280 --> 00:15:05.280]  如果你是保羅
[00:15:05.280 --> 00:15:06.880]  有一些人
[00:15:06.880 --> 00:15:10.280]  傳福音是出於不好的動機
[00:15:10.280 --> 00:15:12.480]  甚至可能在這個傳福音的過程裡面
[00:15:12.480 --> 00:15:14.280]  你也是貶低你
[00:15:14.280 --> 00:15:15.680]  抹黑你
[00:15:15.680 --> 00:15:18.680]  你會怎麼做?
[00:15:18.680 --> 00:15:20.280]  豈有此理這樣對我
[00:15:20.280 --> 00:15:21.680]  上門跟他們理論
[00:15:21.680 --> 00:15:22.880]  槍殺他們
[00:15:22.880 --> 00:15:24.680]  叫其他人排斥他們
[00:15:24.680 --> 00:15:26.080]  求神懲罰他們
[00:15:26.080 --> 00:15:27.880]  會不會這樣做?
[00:15:27.880 --> 00:15:30.080]  看回教會的聖經
[00:15:30.080 --> 00:15:30.880]  告訴我們
[00:15:30.880 --> 00:15:34.280]  保羅一點這樣的做法都沒有這樣做過
[00:15:34.280 --> 00:15:37.280]  還有我想大家留意一件很重要的事情
[00:15:37.280 --> 00:15:38.280]  有沒有留意?
[00:15:38.280 --> 00:15:40.880]  雖然這幫人的動機是不正確
[00:15:40.880 --> 00:15:43.080]  但是保羅從來沒有否認過
[00:15:43.080 --> 00:15:46.280]  這幫人傳福音的果子
[00:15:46.280 --> 00:15:46.880]  是不是?
[00:15:46.880 --> 00:15:48.880]  就是這幫人動機不正確
[00:15:48.880 --> 00:15:49.880]  但是他所傳的福音
[00:15:49.880 --> 00:15:53.480]  因為這幫人而信耶穌的人
[00:15:53.480 --> 00:15:56.080]  仍然是主裡面的弟兄姊妹
[00:15:56.080 --> 00:15:56.680]  就是說什麼?
[00:15:56.680 --> 00:15:57.680]  就是說給我們聽
[00:15:57.680 --> 00:15:59.080]  在整個的侍宮裡面
[00:15:59.080 --> 00:16:03.080]  雖然人有時可能會犯錯
[00:16:03.080 --> 00:16:05.880]  但是神一樣可以使用人的錯
[00:16:05.880 --> 00:16:09.080]  去成就祂的美意
[00:16:09.080 --> 00:16:10.880]  所以重要的是什麼?
[00:16:10.880 --> 00:16:11.680]  重要的是
[00:16:11.680 --> 00:16:15.280]  我們一定要確保我們不是犯錯的人
[00:16:15.280 --> 00:16:16.480]  對保羅來說
[00:16:16.480 --> 00:16:18.880]  或者對每一個真心相信耶穌基督
[00:16:18.880 --> 00:16:22.480]  每一個用神的視野去看世界的人
[00:16:22.480 --> 00:16:23.480]  我們同一時間都需要
[00:16:23.480 --> 00:16:27.280]  將我們生命的次序來教得對
[00:16:27.280 --> 00:16:30.080]  基督徒是活在這個世界裡面
[00:16:30.080 --> 00:16:31.880]  但是我們留意
[00:16:31.880 --> 00:16:35.080]  我們靈魂的根是扎在天上的
[00:16:35.080 --> 00:16:37.080]  是扎在永恆的角度裡面
[00:16:37.080 --> 00:16:38.680]  換言之
[00:16:38.680 --> 00:16:40.080]  我們在地上
[00:16:40.080 --> 00:16:41.680]  在天上
[00:16:41.680 --> 00:16:45.080]  都有當父的責任
[00:16:45.080 --> 00:16:51.880]  千萬不要用屬靈的責任
[00:16:51.880 --> 00:16:53.480]  來成為一個藉口
[00:16:53.480 --> 00:16:56.280]  讓我們逃避地上的責任
[00:16:56.280 --> 00:16:57.280]  記不記得
[00:16:57.280 --> 00:17:00.880]  耶穌基督曾經指責當時的法利塞人
[00:17:00.880 --> 00:17:02.080]  這幫法利塞人說什麼?
[00:17:02.080 --> 00:17:06.280]  我的錢拿來奉獻給神
[00:17:06.280 --> 00:17:07.280]  所以
[00:17:07.280 --> 00:17:08.080]  沒錢了
[00:17:08.080 --> 00:17:11.680]  不可以再供養我們的父母了
[00:17:11.680 --> 00:17:12.880]  主耶穌怎麼說?
[00:17:12.880 --> 00:17:15.280]  主耶穌說這幫人的說法是錯的
[00:17:15.280 --> 00:17:18.880]  因為他們藉著傳統來廢掉神的誡命
[00:17:18.880 --> 00:17:20.280]  是不是?
[00:17:20.280 --> 00:17:22.480]  我們都聽過不少基督徒
[00:17:22.480 --> 00:17:24.080]  很熱心侍奉的基督徒
[00:17:24.080 --> 00:17:26.880]  甚至有些是牧師
[00:17:26.880 --> 00:17:28.080]  沒多久之後
[00:17:28.080 --> 00:17:29.880]  侍奉沒多久之後
[00:17:29.880 --> 00:17:31.880]  他們的太太就提出離婚
[00:17:31.880 --> 00:17:32.880]  為什麼?
[00:17:32.880 --> 00:17:34.280]  這個老公
[00:17:34.280 --> 00:17:38.080]  把全部時間花在教會上
[00:17:38.080 --> 00:17:41.680]  完全忘記了家庭配偶的需要
