
[00:00:00.000 --> 00:00:02.380]  先問大家一個問題
[00:02:46.080 --> 00:02:48.080]  東離西有多遠
[00:02:48.080 --> 00:02:49.240]  你叫我們的過犯
[00:02:49.240 --> 00:02:51.080]  離我們也多遠
[00:02:51.080 --> 00:02:53.000]  求賦你結情
[00:02:53.000 --> 00:02:57.320]  求賦你開我們的耳眼心
[00:02:57.320 --> 00:02:59.000]  接受你的話語
[00:02:59.000 --> 00:03:00.840]  從裡而外改變
[00:03:00.840 --> 00:03:04.760]  走出你自己的樣式出來
[00:03:04.760 --> 00:03:05.400]  多謝你
[00:03:05.400 --> 00:03:07.840]  奉主耶穌基督聖名而祈求
[00:03:07.840 --> 00:03:09.120]  阿們
[00:03:09.120 --> 00:03:10.560]  所以今天有三樣東西
[00:03:10.560 --> 00:03:12.520]  跟大家分享一下
[00:03:12.520 --> 00:03:13.560]  其實很熟悉的了
[00:03:13.560 --> 00:03:15.880]  雅各書就很熟悉的了
[00:03:15.880 --> 00:03:17.960]  第一個就是說
[00:03:17.960 --> 00:03:19.280]  說到憤怒了
[00:03:19.280 --> 00:03:21.120]  說到咖啡啊茶啊
[00:03:21.120 --> 00:03:22.680]  究竟什麼在杯子裡面
[00:03:22.680 --> 00:03:24.480]  會不會是憤怒呢
[00:03:24.480 --> 00:03:25.760]  怒氣的問題
[00:03:25.760 --> 00:03:27.280]  為什麼我們要克制怒氣呢
[00:03:27.280 --> 00:03:28.360]  雅各書說
[00:03:28.360 --> 00:03:32.000]  因為人的怒氣並不能實現
[00:03:32.000 --> 00:03:35.160]  或者在別的翻譯本
[00:03:35.160 --> 00:03:39.160]  它會說成全成就神的義
[00:03:39.160 --> 00:03:40.160]  神的義是什麼呢
[00:03:40.160 --> 00:03:42.840]  神的義是神完美的標準
[00:03:42.840 --> 00:03:45.240]  沒有偏差沒有錯誤的
[00:03:45.240 --> 00:03:47.840]  神的義也是神作時的方法
[00:03:47.840 --> 00:03:49.320]  祂怎樣來到世界
[00:03:49.320 --> 00:03:50.880]  祂怎樣審判世界
[00:03:50.880 --> 00:03:54.000]  祂怎樣呈惡揚善
[00:03:54.000 --> 00:03:57.800]  以及透過基督成就救贖
[00:03:57.800 --> 00:03:58.600]  可能
[00:03:58.600 --> 00:04:00.280]  雅各書在這裡說的義
[00:04:00.280 --> 00:04:04.040]  並不是我們人在神面前得到的義
[00:04:04.040 --> 00:04:07.640]  因為這個義是要因信才得清為義
[00:04:07.640 --> 00:04:09.120]  justification
[00:04:09.120 --> 00:04:11.240]  因為我們唯獨要依賴
[00:04:11.240 --> 00:04:12.520]  主耶穌基督的救贖
[00:04:12.520 --> 00:04:15.560]  我們才可以有面在神裡面
[00:04:15.560 --> 00:04:18.520]  可以神看到因為祂看到主耶穌
[00:04:18.520 --> 00:04:23.240]  所以看到我們可以被清為義
[00:04:23.240 --> 00:04:25.360]  沒有辦法靠行為去賺取
[00:04:25.360 --> 00:04:27.880]  沒有辦法靠知識去賺取
[00:04:27.880 --> 00:04:30.400]  唯有靠主耶穌
[00:04:30.400 --> 00:04:32.040]  所以雅各書說的義
[00:04:32.040 --> 00:04:35.920]  可能就是誠義誠勝
[00:04:35.920 --> 00:04:38.920]  sanctification的義
[00:04:38.920 --> 00:04:41.680]  因為信徒在聖靈的帶領之下
[00:04:41.680 --> 00:04:46.000]  生命逐漸可以活出神的義
[00:04:46.000 --> 00:04:47.160]  換句話說
[00:04:47.160 --> 00:04:48.760]  實現神的義
[00:04:48.760 --> 00:04:51.080]  成全成就神的義
[00:04:51.080 --> 00:04:56.920]  就是活出一個像上帝的生命
[00:04:56.920 --> 00:04:58.080]  立刻「嘩」一聲
[00:04:58.080 --> 00:05:00.120]  像上帝的生命
[00:05:00.120 --> 00:05:01.200]  很重要
[00:05:01.200 --> 00:05:04.160]  我們日常可以經歷到神自己的義
[00:05:04.160 --> 00:05:05.480]  我們去信服祂
[00:05:05.480 --> 00:05:08.840]  讓耶穌基督的復活大能
[00:05:08.840 --> 00:05:12.960]  任由我們在我們裡面讓祂作功
[00:05:12.960 --> 00:05:14.320]  這是一個信心之旅
[00:05:14.320 --> 00:05:15.960]  這不是一次過就行
[00:05:15.960 --> 00:05:17.880]  這是生命的體驗
[00:05:17.880 --> 00:05:20.560]  當我們憑信走在這條義路上
[00:05:20.560 --> 00:05:25.200]  就不僅僅相信我被證明
[00:05:25.200 --> 00:05:26.440]  我被清為義
[00:05:26.440 --> 00:05:28.520]  更加在生命上
[00:05:28.520 --> 00:05:30.440]  我們彰顯的義
[00:05:30.440 --> 00:05:32.520]  我們被證明
[00:05:32.520 --> 00:05:34.120]  但是很有趣
[00:05:34.120 --> 00:05:35.440]  還沒去到
[00:05:35.440 --> 00:05:36.960]  但是很有趣
[00:05:36.960 --> 00:05:39.720]  這個不是很有趣
[00:05:39.720 --> 00:05:41.680]  一跟隨
[00:05:41.680 --> 00:05:43.280]  少用粵語講道
[00:05:43.280 --> 00:05:44.720]  大家多謝大家包容
[00:05:44.720 --> 00:05:46.520]  很感謝大家的愛心
[00:05:46.520 --> 00:05:48.840]  跟隨耶穌的門徒
[00:05:48.840 --> 00:05:50.600]  這個生命活出的義
[00:05:50.600 --> 00:05:55.040]  就是一個反映神的品格的生命
[00:05:55.040 --> 00:05:58.720]  因為我們有神自己的真理去塑造
[00:05:58.720 --> 00:06:00.400]  神的愛激勵
[00:06:00.400 --> 00:06:02.960]  以及我們去實踐
[00:06:02.960 --> 00:06:04.160]  不過
[00:06:04.160 --> 00:06:06.320]  雅各說
[00:06:06.320 --> 00:06:09.760]  神的義並不是從人的怒氣
[00:06:09.760 --> 00:06:11.040]  生出來
[00:06:11.040 --> 00:06:12.800]  英文可以用produce
[00:06:12.800 --> 00:06:14.080]  或者accomplish
[00:06:14.080 --> 00:06:16.280]  God's righteousness is not produced
[00:06:16.280 --> 00:06:19.480]  or accomplished by human anger
[00:06:19.480 --> 00:06:23.000]  我就覺得很有趣
[00:06:23.000 --> 00:06:26.680]  我就去看第二個翻譯本
[00:06:26.680 --> 00:06:28.800]  一個是中文標準譯本
[00:06:28.800 --> 00:06:30.800]  一個是中文新譯本
[00:06:30.800 --> 00:06:32.520]  中文字真的很有趣
[00:06:32.520 --> 00:06:34.880]  因為人的憤怒不能成就神的義
[00:06:34.880 --> 00:06:37.560]  因為人的憤怒不能成就神的義
[00:06:37.560 --> 00:06:39.080]  我又不是很懂
[00:06:39.080 --> 00:06:40.200]  不是很聰明
[00:06:40.200 --> 00:06:43.840]  所以我就要上網找
[00:06:43.840 --> 00:06:48.560]  有一個叫做香港小學雜誌表website
[00:06:48.560 --> 00:06:50.760]  是小學生
[00:06:50.760 --> 00:06:53.600]  看看憤怒跟憤怒
[00:06:53.600 --> 00:06:54.400]  憤怒憤怒
[00:06:54.400 --> 00:06:55.360]  這麼有趣
[00:06:55.360 --> 00:06:56.280]  有什麼分別
[00:06:56.280 --> 00:06:58.520]  原來這個樹的憤怒
[00:06:58.520 --> 00:07:01.520]  就是表示情感的宣洩
[00:07:01.520 --> 00:07:03.480]  一下子就很生氣
[00:07:03.480 --> 00:07:05.080]  著重於心情的宣洩
[00:07:05.080 --> 00:07:06.720]  生氣、怒怒
[00:07:06.720 --> 00:07:08.440]  日常生活情緒表達
[00:07:08.440 --> 00:07:09.760]  這就是憤怒
[00:07:09.760 --> 00:07:11.360]  至於憤怒
[00:07:11.360 --> 00:07:13.440]  就是不憤氣
[00:07:13.440 --> 00:07:14.840]  或者是憤
[00:07:14.840 --> 00:07:15.840]  不憤氣
[00:07:15.840 --> 00:07:16.880]  代表著生氣
[00:07:16.880 --> 00:07:18.960]  但是又不馬上出來
[00:07:18.960 --> 00:07:22.280]  可能慢慢就屈住
[00:07:22.280 --> 00:07:23.560]  隱藏心中
[00:07:23.560 --> 00:07:24.720]  憤
[00:07:24.720 --> 00:07:25.680]  憤憤
[00:07:25.680 --> 00:07:26.600]  不憤氣
[00:07:26.600 --> 00:07:29.480]  一直在亂一團
[00:07:29.480 --> 00:07:32.840]  情緒就越搞越和
[00:07:32.840 --> 00:07:34.560]  就是很亂
[00:07:34.560 --> 00:07:37.120]  如果樹身邊的憤怒
[00:07:37.120 --> 00:07:38.360]  著重生氣
[00:07:38.360 --> 00:07:40.080]  憤就是著重怒意
[00:07:40.080 --> 00:07:41.200]  什麼怨恨
[00:07:41.200 --> 00:07:43.320]  什麼積聚來講
[00:07:43.320 --> 00:07:44.560]  就是
[00:07:44.560 --> 00:07:47.080]  總之就是不好
[00:07:47.080 --> 00:07:48.320]  所以姑勿論
[00:07:48.320 --> 00:07:49.920]  它用哪個譯本
[00:07:49.920 --> 00:07:52.080]  原來一下子就發了
[00:07:52.080 --> 00:07:54.280]  或者還沒發
[00:07:54.280 --> 00:07:57.520]  但是原來暗地裡一直在發
[00:07:57.520 --> 00:07:59.320]  人家未必知道
[00:07:59.320 --> 00:08:03.040]  都是不能夠成就神的東西
[00:08:03.040 --> 00:08:04.080]  不要想著
[00:08:04.080 --> 00:08:05.920]  我都沒發了它
[00:08:05.920 --> 00:08:08.520]  收起來它已經很厲害了
[00:08:08.520 --> 00:08:09.800]  原來
[00:08:09.800 --> 00:08:11.400]  都未必的
[00:08:11.400 --> 00:08:12.920]  那意味著
[00:08:12.920 --> 00:08:14.360]  憤或怒氣
[00:08:14.360 --> 00:08:17.160]  是不是就是錯的呢
[00:08:17.160 --> 00:08:18.320]  那又未必
[00:08:18.320 --> 00:08:19.640]  如果大家記得
[00:08:19.640 --> 00:08:22.280]  主耶穌在聖殿
[00:08:22.280 --> 00:08:23.720]  要結證聖殿
[00:08:23.720 --> 00:08:25.720]  祂們都很憤怒
[00:08:25.720 --> 00:08:27.640]  應該有犯台
[00:08:27.640 --> 00:08:29.480]  犯你台
[00:08:29.480 --> 00:08:31.760]  主耶穌是一個義怒
[00:08:31.760 --> 00:08:34.760]  如果我們面對一些不公義的事情
[00:08:34.760 --> 00:08:37.240]  面對一些虛假的教導
[00:08:37.240 --> 00:08:38.720]  而感到憤怒
[00:08:38.720 --> 00:08:40.320]  那就是神的
[00:08:40.320 --> 00:08:41.840]  你會知道
[00:08:41.840 --> 00:08:43.640]  我們就為了神的義
[00:08:43.640 --> 00:08:46.560]  而要站起來
[00:08:46.560 --> 00:08:48.120]  不過
[00:08:48.120 --> 00:08:50.040]  亞各說到
[00:08:50.040 --> 00:08:51.880]  是人的怒氣
[00:08:51.880 --> 00:08:53.320]  不是神的怒氣
[00:08:53.320 --> 00:08:55.360]  人的怒氣
[00:08:55.360 --> 00:08:58.440]  往往是出於本能反應
[00:08:58.440 --> 00:09:00.120]  人的怒氣
[00:09:00.120 --> 00:09:02.800]  往往是出於自我忠心
[00:09:02.800 --> 00:09:04.560]  自以為意
[00:09:04.560 --> 00:09:05.800]  自私自利
[00:09:05.800 --> 00:09:06.920]  是不是
[00:09:06.920 --> 00:09:07.920]  想想自己
[00:09:07.920 --> 00:09:09.280]  是的
[00:09:09.280 --> 00:09:10.440]  我們很容易生氣
[00:09:10.440 --> 00:09:11.520]  因為覺得
[00:09:11.520 --> 00:09:14.120]  你弄到我
[00:09:14.120 --> 00:09:15.080]  很憤怒
[00:09:15.080 --> 00:09:16.560]  很憤怒
[00:09:16.560 --> 00:09:17.520]  或者
[00:09:17.520 --> 00:09:20.440]  那些東西不是我的心意那樣走的
[00:09:20.440 --> 00:09:21.760]  那些人不是這樣的
[00:09:21.760 --> 00:09:24.800]  為什麼不是這樣的
[00:09:24.800 --> 00:09:26.000]  人的怒氣
[00:09:26.000 --> 00:09:28.600]  往往就會蒙蔽了我們的判斷
[00:09:28.600 --> 00:09:30.320]  我們說話的時候
[00:09:30.320 --> 00:09:31.960]  就會很衝動
[00:09:31.960 --> 00:09:33.480]  做事的時候會很衝動
[00:09:33.480 --> 00:09:34.680]  很粗魯
[00:09:34.680 --> 00:09:36.080]  我還是想回自己
[00:09:36.080 --> 00:09:36.960]  不是說大家
[00:09:36.960 --> 00:09:38.080]  我想想自己
[00:09:38.080 --> 00:09:40.000]  我會傷害到人
[00:09:40.000 --> 00:09:42.120]  這些經歷
[00:09:42.120 --> 00:09:43.560]  羞恥的經歷
[00:09:43.560 --> 00:09:44.960]  太多了
[00:09:44.960 --> 00:09:46.240]  羞辱到神
[00:09:46.240 --> 00:09:47.240]  所以我們憤怒
[00:09:47.240 --> 00:09:49.000]  不但無法去建立人
[00:09:49.000 --> 00:09:51.800]  反而會破壞了當中的關係
[00:09:51.800 --> 00:09:53.760]  搞亂了我們基督本
[00:09:53.760 --> 00:09:56.520]  已經合一的身體
[00:09:56.520 --> 00:09:58.240]  那亞國就說
[00:09:58.240 --> 00:09:59.200]  我們要做些事
[00:09:59.200 --> 00:10:03.000]  叫我們不要那麼生氣
[00:10:03.000 --> 00:10:04.960]  那麼有怒氣
[00:10:04.960 --> 00:10:05.720]  所以他就說
[00:10:05.720 --> 00:10:09.640]  你們每一個人都要快快地聽
[00:10:09.640 --> 00:10:10.160]  不是
[00:10:10.160 --> 00:10:11.800]  你們每一個人都要快快地聽
[00:10:11.800 --> 00:10:14.400]  慢慢地說
[00:10:14.400 --> 00:10:18.800]  慢慢地動腦
[00:10:18.800 --> 00:10:20.400]  不如我們一起試一次
[00:10:20.400 --> 00:10:21.160]  亞國說
[00:10:21.160 --> 00:10:22.400]  我們每一個人都要
[00:10:22.400 --> 00:10:23.920]  快快地聽
[00:10:23.920 --> 00:10:27.520]  慢慢地說
[00:10:27.520 --> 00:10:32.360]  慢慢地動腦
[00:10:32.360 --> 00:10:33.400]  當我們記得這樣
[00:10:33.400 --> 00:10:34.880]  我們很慢的時候
[00:10:34.880 --> 00:10:36.640]  就慢了
[00:10:36.640 --> 00:10:38.640]  可能就慢了
[00:10:38.640 --> 00:10:40.760]  當我們真的快快地聽
[00:10:40.760 --> 00:10:41.440]  慢慢地說
[00:10:41.440 --> 00:10:43.240]  慢慢地動腦的時候
[00:10:43.240 --> 00:10:45.720]  我們就會能夠培養一顆
[00:10:45.720 --> 00:10:48.600]  對神的作為
[00:10:48.600 --> 00:10:50.440]  工作的敏銳的心
[00:10:50.440 --> 00:10:51.800]  和一個信服的心
[00:10:51.800 --> 00:10:53.800]  因為我們給予空間
[00:10:53.800 --> 00:10:56.400]  給予安靜神做事
[00:10:56.400 --> 00:10:58.000]  我們生命就會慢慢結出
[00:10:58.000 --> 00:11:03.920]  和義有對齊的果子
[00:11:03.920 --> 00:11:05.520]  不過
[00:11:05.520 --> 00:11:07.640]  說到聽了
[00:11:07.640 --> 00:11:09.720]  真的不要理所當然
[00:11:09.720 --> 00:11:10.560]  我們就想
[00:11:10.560 --> 00:11:12.240]  我們懂得怎樣聽
[00:11:12.240 --> 00:11:13.720]  或者我們想
[00:11:13.720 --> 00:11:15.800]  人家都應該懂得怎樣聽
[00:11:15.800 --> 00:11:16.200]  你不聽
[00:11:16.200 --> 00:11:17.680]  聽而已
[00:11:17.680 --> 00:11:20.000]  耳朵就聽
[00:11:20.000 --> 00:11:22.920]  其實在我們文化生活中
[00:11:22.920 --> 00:11:25.520]  我們可能往往喜歡
[00:11:25.520 --> 00:11:27.000]  講多過聽
[00:11:27.000 --> 00:11:29.840]  喜歡發表自己的論點
[00:11:29.840 --> 00:11:32.400]  偉論多過聽別人
[00:11:32.400 --> 00:11:33.320]  因為我們只是
[00:11:33.320 --> 00:11:36.320]  關乎於講和聽中間
[00:11:36.320 --> 00:11:37.240]  很表面
[00:11:37.240 --> 00:11:39.000]  沒有盡心進入到
[00:11:39.000 --> 00:11:41.280]  彼此的生命當中
[00:11:41.280 --> 00:11:42.160]  真正的聆聽
[00:11:42.160 --> 00:11:44.560]  是進入到生命當中
[00:11:44.560 --> 00:11:45.840]  當我們很願意
[00:11:45.840 --> 00:11:48.240]  很想讓別人聽的時候
[00:11:48.240 --> 00:11:49.960]  我們都要很花時間
[00:11:49.960 --> 00:11:52.640]  很願意去聆聽
[00:11:52.640 --> 00:11:54.480]  所以Steven Covey
[00:11:54.480 --> 00:11:57.480]  在《7 Habits of Highly Effective People》
[00:11:57.480 --> 00:12:01.040]  《成功有約高效能人士七個習慣》當中
[00:12:01.040 --> 00:12:01.960]  他講到一點
[00:12:01.960 --> 00:12:02.800]  就是說
[00:12:02.800 --> 00:12:06.160]  大多數人聆聽的時候
[00:12:06.160 --> 00:12:10.000]  並不是為了理解
[00:12:10.000 --> 00:12:14.200]  而是為了回應
[00:12:14.200 --> 00:12:14.920]  你說什麼
[00:12:14.920 --> 00:12:16.560]  我就要想好下一句
[00:12:16.560 --> 00:12:18.760]  我跟你說些什麼
[00:12:18.760 --> 00:12:20.400]  他說溝通最大的問題
[00:12:20.400 --> 00:12:21.960]  就是我們聆聽
[00:12:21.960 --> 00:12:23.120]  不為理解
[00:12:23.120 --> 00:12:25.400]  彈球辯駁
[00:12:25.400 --> 00:12:29.480]  先駁了
[00:12:29.480 --> 00:12:31.240]  不過有時目者也會的
[00:12:31.240 --> 00:12:33.440]  譬如和年青人一起說
[00:12:33.440 --> 00:12:36.640]  那你好像
[00:12:36.640 --> 00:12:37.560]  他聘請你
[00:12:37.560 --> 00:12:39.320]  你當然要說些什麼
[00:12:39.320 --> 00:12:39.840]  聘請你
[00:12:39.840 --> 00:12:41.320]  那就要聆聽一下他說什麼
[00:12:41.320 --> 00:12:42.280]  接著就要說
[00:12:42.280 --> 00:12:43.760]  其實不是的
[00:12:43.760 --> 00:12:46.160]  先聆聽吧
[00:12:46.160 --> 00:12:47.360]  祈禱一邊聆聽
[00:12:47.360 --> 00:12:50.120]  一邊祈禱一邊聆聽
[00:12:50.120 --> 00:12:52.240]  如果天父有話要說就說吧
[00:12:52.240 --> 00:12:55.440]  這也是我用來
[00:12:55.440 --> 00:12:57.720]  提醒自己的一個方法
[00:12:57.720 --> 00:12:59.520]  所以Steven Covey說
[00:12:59.520 --> 00:13:01.400]  他說有七個習慣
[00:13:01.400 --> 00:13:03.400]  Seven Habits
[00:13:03.400 --> 00:13:04.640]  他的第五個習慣
[00:13:04.640 --> 00:13:06.000]  就是因應這個挑戰
[00:13:06.000 --> 00:13:06.840]  就是說
[00:13:06.840 --> 00:13:09.200]  先求理解他人
[00:13:09.200 --> 00:13:12.120]  再求被理解
[00:13:12.120 --> 00:13:15.000]  就變成知彼解己
[00:13:15.000 --> 00:13:18.720]  SEEK FIRST TO UNDERSTAND THEN TO
[00:13:18.720 --> 00:13:23.560]  SEEK FIRST TO UNDERSTAND THEN TO BE UNDERSTOOD
[00:13:23.560 --> 00:13:25.080]  其實這個
[00:13:25.080 --> 00:13:26.560]  你講一下聽
[00:13:26.560 --> 00:13:28.920]  接著我要想定你說什麼的時候
[00:13:28.920 --> 00:13:31.560]  原來這個不太好的習慣
[00:13:31.560 --> 00:13:34.200]  都會影響到我們靈性的
[00:13:34.200 --> 00:13:35.720]  因為我們來到神面前
[00:13:35.720 --> 00:13:37.240]  好啊我先聽聽你有什麼話說
[00:13:37.240 --> 00:13:37.640]  聖經
[00:13:37.640 --> 00:13:38.680]  OK OK OK
[00:13:38.680 --> 00:13:39.320]  行了
[00:13:39.320 --> 00:13:41.120]  天父我今天有很多事要做
[00:13:41.120 --> 00:13:42.880]  求您幫助我
[00:13:42.880 --> 00:13:44.160]  一會兒又大雪了
[00:13:44.160 --> 00:13:45.200]  又要開車了
[00:13:45.200 --> 00:13:45.680]  我很害怕
[00:13:45.680 --> 00:13:46.880]  天父求您
[00:13:46.880 --> 00:13:48.720]  一大堆就很多話說
[00:13:48.720 --> 00:13:50.040]  變成聽他的話語
[00:13:50.040 --> 00:13:52.080]  其實我看完就算了
[00:13:52.080 --> 00:13:53.520]  就沒有了
[00:13:53.520 --> 00:13:55.440]  但是原來亞國叫我們
[00:13:55.440 --> 00:13:57.520]  是要專注聆聽
[00:13:57.520 --> 00:14:00.640]  因為在我們信仰成長裡面
[00:14:00.640 --> 00:14:02.720]  是很重要的
[00:14:02.720 --> 00:14:04.880]  有一位很有智慧的老師
[00:14:04.880 --> 00:14:06.120]  我查過可能
[00:14:06.120 --> 00:14:06.840]  不知道是真的
[00:14:06.840 --> 00:14:11.640]  一個希臘的一些哲學家
[00:14:11.640 --> 00:14:13.880]  他跟他學生說
[00:14:13.880 --> 00:14:16.560]  神給了你兩隻耳朵
[00:14:16.560 --> 00:14:19.000]  一張嘴
[00:14:19.000 --> 00:14:20.040]  是有原因的
[00:14:20.040 --> 00:14:25.040]  因為你要聽多過講的一倍
[00:14:25.040 --> 00:14:26.120]  是吧
[00:14:26.120 --> 00:14:27.440]  神給我們兩隻耳朵
[00:14:27.440 --> 00:14:29.360]  就是我們要多聽講一倍
[00:14:29.360 --> 00:14:31.440]  小學的時候
[00:14:31.440 --> 00:14:32.920]  老師就會叫你這樣
[00:14:32.920 --> 00:14:33.720]  你試試這樣
[00:14:33.720 --> 00:14:34.640]  是不是聽得清楚一點
[00:14:34.640 --> 00:14:36.240]  我們試一下現在這樣
[00:14:36.240 --> 00:14:38.000]  神的創造真的很有趣
[00:14:38.000 --> 00:14:39.560]  是不是聽得清楚很多了
[00:14:39.560 --> 00:14:41.360]  突然好像有個說話器在你面前
[00:14:41.360 --> 00:14:43.120]  我的聲音就到你面前了
[00:14:43.120 --> 00:14:43.920]  我這樣說
[00:14:43.920 --> 00:14:45.360]  你的聲音你也聽得到
[00:14:45.360 --> 00:14:46.520]  這樣
[00:14:46.520 --> 00:14:47.680]  神的創造很特別
[00:14:47.680 --> 00:14:49.920]  原來我們要聆聽
[00:14:49.920 --> 00:14:55.080]  當我們看這個「聽」字的時候
[00:14:55.080 --> 00:14:56.040]  記得了
[00:14:56.040 --> 00:14:57.680]  我中文並不是很擅長的
[00:14:57.680 --> 00:14:59.680]  不過喜歡中文字
[00:14:59.680 --> 00:15:01.480]  所以今天也在中文字裡面
[00:15:01.480 --> 00:15:02.680]  大家看一看
[00:15:02.680 --> 00:15:04.520]  這個「聽」字
[00:15:04.520 --> 00:15:08.000]  「聽」
[00:15:08.000 --> 00:15:10.560]  不是 就是這個「聽」字
[00:15:10.560 --> 00:15:11.600]  「聽」字
[00:15:11.600 --> 00:15:14.240]  小時候學怎樣寫
[00:15:14.240 --> 00:15:16.000]  人們就會
[00:15:16.000 --> 00:15:17.760]  如果是一個訓練的分子
[00:15:17.760 --> 00:15:18.880]  就寫「米田共」
[00:15:18.880 --> 00:15:20.040]  如果你這樣記
[00:15:20.040 --> 00:15:21.400]  這個「聽」字
[00:15:21.400 --> 00:15:22.680]  它可能說你寫
[00:15:22.680 --> 00:15:24.280]  「以黃十四」
[00:15:24.280 --> 00:15:26.120]  或者「十木一心」
[00:15:26.120 --> 00:15:28.280]  你就會寫這個「聽」字
[00:15:28.280 --> 00:15:29.600]  中文字很難的
[00:15:29.600 --> 00:15:31.360]  如果小朋友要記得
