
[00:00:00.000 --> 00:00:02.520]  感謝主要讓我們平安來到
[00:05:58.760 --> 00:06:01.360]  如果餐館生意不好
[00:06:01.360 --> 00:06:05.840]  有些人特別去泰國買個小佛像
[00:06:05.840 --> 00:06:10.400]  那佛像很美
[00:06:10.400 --> 00:06:14.000]  買回來餐館生意就好了
[00:06:14.000 --> 00:06:18.800]  有些讀書、考試要有好成績
[00:06:18.800 --> 00:06:21.440]  去廟裡求個籤
[00:06:21.440 --> 00:06:23.280]  或者求個符
[00:06:23.280 --> 00:06:25.600]  有個符夾在書裡
[00:06:25.600 --> 00:06:29.040]  讀書下次考試就行了
[00:06:29.040 --> 00:06:31.920]  有些人找婚姻對象
[00:06:31.920 --> 00:06:34.680]  求個籤、求個姻緣
[00:06:34.680 --> 00:06:38.520]  那就行了
[00:06:38.520 --> 00:06:42.840]  很可惜有些基督徒都是類似的迷信
[00:06:42.840 --> 00:06:45.720]  有需要就快點請個牧師
[00:06:45.720 --> 00:06:48.240]  請個長老來和我們祈禱
[00:06:48.240 --> 00:06:51.240]  來到家裡唸經、祈禱
[00:06:51.240 --> 00:06:53.000]  問題就解決了
[00:06:53.000 --> 00:06:56.080]  普通的弟兄姊妹
[00:06:56.080 --> 00:06:59.000]  道行不夠
[00:06:59.000 --> 00:07:02.360]  要請教會的來
[00:07:02.360 --> 00:07:03.880]  錯了
[00:07:03.880 --> 00:07:08.040]  真神是可以任意任人擺佈
[00:07:08.040 --> 00:07:11.840]  不是呼之則來、揮之則去
[00:07:11.840 --> 00:07:13.800]  真神不是這樣
[00:07:13.800 --> 00:07:17.920]  真神的聖靈也不能讓人去支配
[00:07:17.920 --> 00:07:19.960]  有些人說:你要求聖靈來嗎?
[00:07:19.960 --> 00:07:22.240]  你這樣求、這樣求就行了
[00:07:22.240 --> 00:07:24.440]  一定要讀這段經文
[00:07:24.440 --> 00:07:26.400]  一定要講這幾個字
[00:07:26.400 --> 00:07:28.480]  這樣聖靈才會來
[00:07:28.480 --> 00:07:32.320]  否則聖靈就不充滿我們了
[00:07:32.320 --> 00:07:34.240]  迷信
[00:07:34.240 --> 00:07:36.440]  聖靈永遠與我們同在
[00:07:36.440 --> 00:07:37.600]  永遠不會離開
[00:07:37.600 --> 00:07:40.000]  這是聖經的教導
[00:07:40.000 --> 00:07:44.280]  我們可以求主讓我們在這個時候
[00:07:44.280 --> 00:07:48.120]  這個地方感覺到聖靈的同在
[00:07:48.120 --> 00:07:50.440]  這樣祈禱應該合乎聖經的教導
[00:07:50.440 --> 00:07:53.920]  可以求主讓我們看見聖靈的作為
[00:07:53.920 --> 00:07:56.840]  剛才師哥說:開我們的眼睛看到
[00:07:56.840 --> 00:07:59.240]  開我們的耳朵可以聽到
[00:07:59.240 --> 00:08:00.480]  這樣就行了
[00:08:00.480 --> 00:08:01.720]  沒問題
[00:08:01.720 --> 00:08:04.240]  但你要求聖靈何時來到這裡
[00:08:04.240 --> 00:08:06.240]  做什麼的時候
[00:08:06.240 --> 00:08:12.600]  就好像把聖靈當作斗杖一樣
[00:08:12.600 --> 00:08:15.480]  世界上為什麼這麼多人都喜歡
[00:08:15.480 --> 00:08:19.440]  喜歡一個神可以被人擺佈呢?
[00:08:19.440 --> 00:08:23.120]  因為很多事情不想被神知道
[00:08:23.120 --> 00:08:26.240]  很多說話不想被神聽到
[00:08:26.240 --> 00:08:29.400]  很多想法不想被神知道
[00:08:29.400 --> 00:08:33.080]  所以如果建一座寺廟
[00:08:33.080 --> 00:08:35.360]  或者雕刻偶像放在一個地方
[00:08:35.360 --> 00:08:37.000]  它不動的時候
[00:08:37.000 --> 00:08:39.080]  它感覺上離開了
[00:08:39.080 --> 00:08:40.680]  神就看不到了
[00:08:40.680 --> 00:08:42.280]  聽不到了
[00:08:42.280 --> 00:08:43.280]  好像一個衣櫃
[00:08:43.280 --> 00:08:44.840]  有些東西藏起來了
[00:08:44.840 --> 00:08:45.680]  關上門
[00:08:45.680 --> 00:08:51.080]  神都不知道了
[00:08:51.080 --> 00:08:53.160]  詩篇115篇
[00:08:53.160 --> 00:08:56.920]  描述真神和假神之間有什麼分別?
[00:08:56.920 --> 00:08:59.040]  我們的神在天上
[00:08:59.040 --> 00:09:03.360]  萬事都隨自己的旨意而行
[00:09:03.360 --> 00:09:04.800]  他們的偶像是金的
[00:09:04.800 --> 00:09:05.480]  是銀的
[00:09:05.480 --> 00:09:07.160]  是人手所做的
[00:09:07.160 --> 00:09:09.040]  有口卻不能言
[00:09:09.040 --> 00:09:11.000]  有眼卻不能看
[00:09:11.000 --> 00:09:13.080]  有耳卻不能聽
[00:09:13.080 --> 00:09:14.520]  有鼻卻不能聞
[00:09:14.520 --> 00:09:16.240]  有手卻不能摸
[00:09:16.240 --> 00:09:18.000]  有腳卻不能走
[00:09:18.000 --> 00:09:20.520]  有喉卻不能說話
[00:09:20.520 --> 00:09:23.280]  做他們的要跟他們一樣
[00:09:23.280 --> 00:09:27.920]  凡靠他們的也必如此
[00:09:27.920 --> 00:09:30.280]  真神是有自己的意思
[00:09:30.280 --> 00:09:31.800]  自己的旨意
[00:09:31.800 --> 00:09:34.840]  我們不能夠完全明白
[00:09:34.840 --> 00:09:37.200]  假神讓我們擺佈
[00:09:37.200 --> 00:09:38.600]  放在哪裡
[00:09:38.600 --> 00:09:39.840]  跟他穿什麼衣服
[00:09:39.840 --> 00:09:41.680]  有什麼顏色
[00:09:41.680 --> 00:09:43.360]  我們決定
[00:09:43.360 --> 00:09:45.760]  真神不是這樣
[00:09:45.760 --> 00:09:47.720]  士徒保羅在雅典傳福音時
[00:09:47.720 --> 00:09:49.920]  對當地人都是這樣說
[00:09:49.920 --> 00:09:51.880]  神是誰?
[00:09:51.880 --> 00:09:55.400]  他是創造宇宙和其中萬物的神
[00:09:55.400 --> 00:09:59.720]  他既是天地的主就不住在人手的殿獄裡
[00:09:59.720 --> 00:10:03.840]  也不用人手去服侍好象缺少什麼
[00:10:03.840 --> 00:10:08.080]  自己也將生命、氣息、萬物次級萬人
[00:10:08.080 --> 00:10:12.840]  我們生活、行動、存在都是在於他
[00:10:12.840 --> 00:10:15.360]  所以真神本身是有他的意思
[00:10:15.360 --> 00:10:16.720]  有他自由的
[00:10:16.720 --> 00:10:19.080]  可以運行、決定的東西
[00:10:19.080 --> 00:10:21.360]  他又賜給我們一切
[00:10:21.360 --> 00:10:24.040]  不是說他需要什麼
[00:10:24.040 --> 00:10:25.760]  所以如果你在心目當中
[00:10:25.760 --> 00:10:28.320]  神是需要我去服侍的
[00:10:28.320 --> 00:10:33.080]  需要我參加教會去幫助他
[00:10:33.080 --> 00:10:34.680]  他自己沒有這個能力
[00:10:34.680 --> 00:10:36.560]  我們就信錯了
[00:10:36.560 --> 00:10:38.920]  神本身是創造萬物的人
[00:10:38.920 --> 00:10:40.120]  他有方法
[00:10:40.120 --> 00:10:42.080]  他調動所有的資源
[00:10:42.080 --> 00:10:45.760]  不是需要我們去做什麼
[00:10:45.760 --> 00:10:47.320]  偶像就不同了
[00:10:47.320 --> 00:10:49.160]  不知道怎樣去行動
[00:10:49.160 --> 00:10:51.560]  任人擺佈
[00:10:51.560 --> 00:10:54.840]  所以真神是主體
[00:10:54.840 --> 00:10:58.080]  我們是客體
[00:10:58.080 --> 00:11:04.960]  他是一切的意念、行為、行動開始的
[00:11:04.960 --> 00:11:08.880]  我們是接受和跟從
[00:11:08.880 --> 00:11:12.200]  我們聽聽主耶穌自己所說的話
[00:11:12.200 --> 00:11:14.800]  「沒有人奪去我的命
[00:11:14.800 --> 00:11:16.960]  是我自己寫的
[00:11:16.960 --> 00:11:18.880]  我有權捨棄
[00:11:18.880 --> 00:11:20.800]  也有權再取回
[00:11:20.800 --> 00:11:25.240]  寫成我從神父所授的命令」
[00:11:25.240 --> 00:11:29.440]  有些人以為耶穌基督到最後沒辦法了
[00:11:29.440 --> 00:11:32.360]  失敗了
[00:11:32.360 --> 00:11:35.200]  他幾年的努力失敗了
[00:11:35.200 --> 00:11:37.480]  所以沒辦法被人捉了
[00:11:37.480 --> 00:11:38.480]  捉了去審
[00:11:38.480 --> 00:11:40.920]  被釘十字架
[00:11:40.920 --> 00:11:44.440]  就以為他是無力反抗
[00:11:44.440 --> 00:11:45.800]  但這段聖經說
[00:11:45.800 --> 00:11:49.640]  他是自己選擇將他的命寫去
[00:11:49.640 --> 00:11:53.280]  自己選擇也有權拿回來
[00:11:53.280 --> 00:11:57.000]  釘十字架之後三天就復活了
[00:11:57.000 --> 00:11:58.840]  他是生命的主
[00:11:58.840 --> 00:12:00.160]  他是真神
[00:12:00.160 --> 00:12:07.080]  所以真神是不容許人擺佈的
[00:12:07.080 --> 00:12:10.920]  第二有些人以為擺偶像好
[00:12:10.920 --> 00:12:15.760]  其實是說偶像是為我服務
[00:12:15.760 --> 00:12:18.120]  當年面對敵人打仗的時候
[00:12:18.120 --> 00:12:19.600]  他們要贏
[00:12:19.600 --> 00:12:22.400]  於是將神的藥櫃抬到前線
[00:12:22.400 --> 00:12:25.560]  以為神就像一般偶像一樣
[00:12:25.560 --> 00:12:27.320]  抬到前線
[00:12:27.320 --> 00:12:29.960]  神就帶領他們打仗
[00:12:29.960 --> 00:12:31.480]  這樣就贏了
[00:12:31.480 --> 00:12:35.000]  有這樣的看法
[00:12:35.000 --> 00:12:36.800]  世俗人不是這樣想嗎?
[00:12:36.800 --> 00:12:38.240]  是的
[00:12:38.240 --> 00:12:42.480]  所謂「無事不登三寶殿」
[00:12:42.480 --> 00:12:48.120]  所謂三寶是指佛法和僧人
[00:12:48.120 --> 00:12:51.400]  供奉三寶的殿
[00:12:51.400 --> 00:12:53.080]  以一般世俗人來說
[00:12:53.080 --> 00:12:58.560]  是最神聖、最靈、最應該去的殿
[00:12:58.560 --> 00:13:00.440]  是敬拜神主要的地方
[00:13:00.440 --> 00:13:03.560]  無事就不會去那個地方
[00:13:03.560 --> 00:13:05.960]  無事就不會去寺廟
[00:13:05.960 --> 00:13:08.440]  去三寶殿禮佛的時候
[00:13:08.440 --> 00:13:13.880]  一定是有所求的
[00:13:13.880 --> 00:13:16.960]  有些基督徒也是這樣想
[00:13:16.960 --> 00:13:19.880]  有些人說:世界上這麼多人信耶穌
[00:13:19.880 --> 00:13:21.560]  這麼多人祈禱
[00:13:21.560 --> 00:13:26.080]  耶穌聽到誰來祈禱呢?
[00:13:26.080 --> 00:13:27.920]  神哪有能力?
[00:13:27.920 --> 00:13:29.600]  又聽這個又聽那個
[00:13:29.600 --> 00:13:34.600]  主要是神可能只聽重要的人
[00:13:34.600 --> 00:13:36.320]  講重要的事
[00:13:36.320 --> 00:13:39.720]  我這些芝麻綠豆的事
[00:13:39.720 --> 00:13:42.360]  不用煩神
[00:13:42.360 --> 00:13:44.640]  有重要的事才找他
[00:13:44.640 --> 00:13:48.400]  其他小事不要煩他
[00:13:48.400 --> 00:13:51.040]  我們有時也有這樣的想法
[00:13:51.040 --> 00:13:52.960]  以前我的教會也是這樣
[00:13:52.960 --> 00:13:55.280]  我們每個星期三有祈禱會
[00:13:55.280 --> 00:13:56.720]  全教會祈禱
[00:13:56.720 --> 00:13:59.800]  通常教會祈禱會是
[00:13:59.800 --> 00:14:03.120]  禮拜日崇拜人數十分之一左右
[00:14:03.120 --> 00:14:05.200]  我不知道T4C怎樣
[00:14:05.200 --> 00:14:06.240]  你計一計就知道
[00:14:06.240 --> 00:14:07.760]  一百個人崇拜的話
[00:14:07.760 --> 00:14:10.040]  大概十個人參加祈禱會
[00:14:10.040 --> 00:14:11.920]  每個禮拜三的祈禱會
[00:14:11.920 --> 00:14:14.800]  有一班人參加
[00:14:14.800 --> 00:14:18.040]  一個弟兄從來沒有出現
[00:14:18.040 --> 00:14:20.080]  那天晚上他來了
[00:14:20.080 --> 00:14:21.320]  我心想
[00:14:21.320 --> 00:14:24.320]  當然有事
[00:14:24.320 --> 00:14:26.800]  果然分享前幾天
[00:14:26.800 --> 00:14:29.640]  被公司裁員裁了出來
[00:14:29.640 --> 00:14:30.920]  求主了
[00:14:30.920 --> 00:14:32.920]  賜我另一份工作
[00:14:32.920 --> 00:14:37.440]  有事就來
[00:14:37.440 --> 00:14:39.640]  當然有事來到神的面前
[00:14:39.640 --> 00:14:42.560]  祈禱比有事都不來好
[00:14:42.560 --> 00:14:45.280]  來一次也是好的
[00:14:45.280 --> 00:14:48.040]  《舊書聖經》有一個很有趣的記載
[00:14:48.040 --> 00:14:51.120]  就是有關先知巴蘭
[00:14:51.120 --> 00:14:54.560]  在《文素記》二十二章至二十四章
[00:14:54.560 --> 00:14:55.960]  幾章聖經
[00:14:55.960 --> 00:14:56.960]  如果大家不熟悉的話
[00:14:56.960 --> 00:15:00.480]  回去看是很有趣的
[00:15:00.480 --> 00:15:03.560]  其實聖經有時看你看哪裏
[00:15:03.560 --> 00:15:05.640]  如果說其他利微記
[00:15:05.640 --> 00:15:07.960]  文素記有些看來很枯燥
[00:15:07.960 --> 00:15:10.240]  有些人名和憲制
[00:15:10.240 --> 00:15:11.880]  但有些有趣的經文
[00:15:11.880 --> 00:15:13.480]  看一看就覺得
[00:15:13.480 --> 00:15:15.760]  聖經真的很好看
[00:15:15.760 --> 00:15:17.480]  這是其中一段
[00:15:17.480 --> 00:15:20.600]  文素記二十二至二十四章
[00:15:20.600 --> 00:15:25.640]  以色列人還沒有進入加南的時代
[00:15:25.640 --> 00:15:29.160]  跟摩訶人打仗
[00:15:29.160 --> 00:15:32.640]  摩訶人認識巴蘭
[00:15:32.640 --> 00:15:35.720]  請巴蘭求耶和華神
[00:15:35.720 --> 00:15:38.120]  去奏助以色列人
[00:15:38.120 --> 00:15:39.920]  他們是糊塗
[00:15:39.920 --> 00:15:41.680]  不理會你拜哪個神
[00:15:41.680 --> 00:15:45.520]  總之巴蘭先知聽說是很靈的
[00:15:45.520 --> 00:15:47.280]  請你來
[00:15:47.280 --> 00:15:51.920]  求你的神去奏助那些以色列人
[00:15:51.920 --> 00:15:56.920]  但神藉著巴蘭所騎的那隻驢
[00:15:56.920 --> 00:15:58.640]  跟他講說話
[00:15:58.640 --> 00:16:01.400]  讓他醒覺
[00:16:01.400 --> 00:16:02.760]  驢怎會講說話
[00:16:02.760 --> 00:16:07.320]  但在這記載中是神叫他講說話
[00:16:07.320 --> 00:16:11.640]  最後巴蘭反過來祝福以色列人
[00:16:11.640 --> 00:16:15.280]  摩訶人很生氣
[00:16:15.280 --> 00:16:18.000]  請你來本來是去奏助我們的敵人
[00:16:18.000 --> 00:16:19.960]  結果你來還祝福他們
[00:16:19.960 --> 00:16:22.200]  我們一定會輸
[00:16:22.200 --> 00:16:27.040]  他們本來想用錢來收買巴蘭
[00:16:27.040 --> 00:16:29.960]  結果巴蘭也要順服神
[00:16:29.960 --> 00:16:34.280]  最後祝福以色列人
[00:16:34.280 --> 00:16:40.720]  拜偶像是希望偶像為我們服務
[00:16:40.720 --> 00:16:42.120]  聽我們的要求
[00:16:42.120 --> 00:16:44.840]  滿足我們的需要
[00:16:44.840 --> 00:16:47.360]  敬拜神是要調過來
[00:16:47.360 --> 00:16:49.800]  問我怎樣去服侍神
[00:16:49.800 --> 00:16:52.840]  我怎樣去讓神滿足
[00:16:52.840 --> 00:16:54.800]  讓神喜悅
[00:16:54.800 --> 00:16:57.800]  是很不同的
[00:16:57.800 --> 00:17:02.120]  當年的菲律賓人以為將約翰的偶像抬來
[00:17:02.120 --> 00:17:04.160]  約翰的偶像是甚麼呢?
[00:17:04.160 --> 00:17:07.040]  他們以為是那個藥櫃
[00:17:07.040 --> 00:17:09.400]  將那個藥櫃抬到前線的時候
[00:17:09.400 --> 00:17:12.560]  再次打仗就會贏
[00:17:12.560 --> 00:17:15.840]  那些菲律賓人就不理了
[00:17:15.840 --> 00:17:18.400]  再次打仗 又贏了
[00:17:18.400 --> 00:17:22.200]  連那個藥櫃都抬回自己的地方
[00:17:22.200 --> 00:17:24.200]  放在神廟當中
[00:17:24.200 --> 00:17:31.640]  因為多供奉一個偶像就更加好
[00:17:31.640 --> 00:17:33.960]  很多人不信神都這樣說
[00:17:33.960 --> 00:17:37.200]  我信耶穌 我為你祈禱好嗎?
[00:17:37.200 --> 00:17:41.520]  好 越多神 越多人為我祈禱就越好
[00:17:41.520 --> 00:17:45.480]  我又拜黃大仙 又拜關公
[00:17:45.480 --> 00:17:47.560]  現在你跟耶穌說
[00:17:47.560 --> 00:17:49.880]  叫祂保佑我 好 歡迎
[00:17:49.880 --> 00:17:51.880]  多一個神不多
[00:17:51.880 --> 00:17:53.480]  很多人就是這樣想
[00:17:53.480 --> 00:17:55.440]  所以菲律賓人就這樣
[00:17:55.440 --> 00:17:59.040]  將那個藥櫃抬到他們的神廟當中
[00:17:59.040 --> 00:18:04.040]  以為多供奉一個偶像就更加好
[00:18:04.040 --> 00:18:07.080]  結果第二天
[00:18:07.080 --> 00:18:10.040]  那些菲律賓人去到自己的廟裡
[00:18:10.040 --> 00:18:14.200]  發現他們的神像都倒下來
[00:18:14.200 --> 00:18:17.640]  說不行了 扶正吧
[00:18:17.640 --> 00:18:19.640]  又過了一天
[00:18:19.640 --> 00:18:21.200]  第二天更慘
[00:18:21.200 --> 00:18:23.520]  那個神像不僅倒下來
[00:18:23.520 --> 00:18:26.080]  手也斷了
[00:18:26.080 --> 00:18:29.680]  頭也斷了 滾到一旁
[00:18:29.680 --> 00:18:31.200]  說不行了
[00:18:31.200 --> 00:18:37.720]  這個新的藥櫃比我們神還要厲害
[00:18:37.720 --> 00:18:40.080]  搬去別的地方吧
[00:18:40.080 --> 00:18:41.240]  搬去別的地方
[00:18:41.240 --> 00:18:43.960]  就別的地方的人遭殃
[00:18:43.960 --> 00:18:46.320]  又病又死
[00:18:46.320 --> 00:18:48.720]  最後有個地方搬到那裡的時候
[00:18:48.720 --> 00:18:52.720]  那些人個個都生痔瘡
[00:18:52.720 --> 00:18:54.320]  真是辛苦
[00:18:54.320 --> 00:18:56.720]  坐也不是 睡也不是
[00:18:56.720 --> 00:18:57.720]  沒辦法了
[00:18:57.720 --> 00:18:59.120]  到最後那些菲律賓人
[00:18:59.120 --> 00:19:00.320]  這個藥櫃不行了
[00:19:00.320 --> 00:19:02.320]  還是送回給以色列人
[00:19:02.320 --> 00:19:06.320]  送回去 不要它了
[00:19:06.320 --> 00:19:08.520]  真神不是這樣的
[00:19:08.520 --> 00:19:11.120]  可以讓你好像做工人一樣
[00:19:11.120 --> 00:19:12.920]  滿足自己的需要
[00:19:12.920 --> 00:19:16.720]  為自己服務
[00:19:16.720 --> 00:19:19.520]  如果我們今日敬拜神祈禱
[00:19:19.520 --> 00:19:22.720]  只是為了生意賺錢
[00:19:22.720 --> 00:19:25.720]  為了我們的疾病得到醫治
[00:19:25.720 --> 00:19:29.120]  為了我們的計劃成功
[00:19:29.120 --> 00:19:31.320]  或者要生兒子就有兒子
[00:19:31.320 --> 00:19:32.920]  生女兒就有女兒
[00:19:32.920 --> 00:19:35.720]  如果這麼順利的時候
[00:19:35.720 --> 00:19:38.520]  恐怕我們將神當作一個僕人
[00:19:38.520 --> 00:19:42.320]  工人 一個服務員
[00:19:42.320 --> 00:19:46.120]  我們將真神當作偶像
[00:19:46.120 --> 00:19:49.520]  我不是說我們不要在自己去旅行的時候
[00:19:49.520 --> 00:19:51.720]  求主保守我們出入平安
[00:19:51.720 --> 00:19:53.520]  不是說要找工作的時候
[00:19:53.520 --> 00:19:55.320]  或者家庭有事的時候
[00:19:55.320 --> 00:19:57.520]  不要求神去保守
[00:19:57.520 --> 00:20:01.120]  而是說不要單單為了這些東西
[00:20:01.120 --> 00:20:02.920]  單單為了順利
[00:20:02.920 --> 00:20:06.920]  為了自己的好處來相信耶穌
[00:20:06.920 --> 00:20:10.120]  不要單單為了死後上天堂
[00:20:10.120 --> 00:20:11.320]  來相信耶穌
[00:20:11.320 --> 00:20:15.320]  如果是 未免是太功利
[00:20:15.320 --> 00:20:20.920]  我們不將神當作真神一樣
[00:20:20.920 --> 00:20:23.320]  當年耶穌用神蹟
[00:20:23.320 --> 00:20:24.920]  用五餅二魚
[00:20:24.920 --> 00:20:26.920]  給五千人吃飽
[00:20:26.920 --> 00:20:30.120]  那些群眾就希望祂做皇帝
