
[00:00:00.000 --> 00:00:03.400]  現在說新年快樂好像遲了一點
[00:07:10.400 --> 00:07:13.700]  當然就會留自己的證實
[00:07:13.700 --> 00:07:16.000]  撒拉將切實
[00:07:16.000 --> 00:07:18.700]  就是雅各和他的兒子以實瑪利
[00:07:18.700 --> 00:07:21.100]  趕出家門
[00:07:21.100 --> 00:07:24.300]  到了以實那一代
[00:07:24.300 --> 00:07:26.100]  雖然他本身
[00:07:26.100 --> 00:07:28.500]  沒什麼與人鬥爭的
[00:07:28.500 --> 00:07:32.100]  但是他的老婆尼伯嘉
[00:07:32.100 --> 00:07:33.000]  她是一個
[00:07:33.000 --> 00:07:34.600]  我們之前也說過的
[00:07:34.600 --> 00:07:36.600]  是很莫名其妙的
[00:07:36.600 --> 00:07:39.600]  但是又很不簡單的一個女人
[00:07:39.600 --> 00:07:44.100]  她自己就生了一對母親
[00:07:44.100 --> 00:07:45.500]  這兩個兒子
[00:07:45.500 --> 00:07:48.500]  就在她腹中已經在爭鬥
[00:07:48.500 --> 00:07:49.700]  生下來之後
[00:07:49.700 --> 00:07:53.100]  他們仍然繼續在爭鬥
[00:07:53.100 --> 00:07:55.400]  我們說尼伯嘉是莫名其妙的
[00:07:55.400 --> 00:07:57.000]  一點也沒有錯
[00:07:57.000 --> 00:07:59.200]  因為兩個兒子都是他生的
[00:07:59.200 --> 00:08:01.300]  同時也是媽媽生的
[00:08:01.300 --> 00:08:03.600]  但是他卻愛小兒子
[00:08:03.600 --> 00:08:07.800]  雅各就多於愛他的大兒子以訴
[00:08:07.800 --> 00:08:09.300]  不僅如此
[00:08:09.300 --> 00:08:11.400]  他還教唆雅各去騙取
[00:08:11.400 --> 00:08:14.800]  爸爸對長子的那種祝福
[00:08:14.800 --> 00:08:16.100]  在另一邊
[00:08:16.100 --> 00:08:17.000]  聖經就說
[00:08:17.000 --> 00:08:19.300]  以實就愛長子
[00:08:19.300 --> 00:08:20.800]  愛以訴
[00:08:20.800 --> 00:08:21.500]  為什麼
[00:08:21.500 --> 00:08:23.600]  因為經常都吃到他打獵
[00:08:23.600 --> 00:08:25.500]  打回來的野味
[00:08:25.500 --> 00:08:26.900]  就很開心
[00:08:26.900 --> 00:08:29.400]  因此特別去疼愛他
[00:08:29.400 --> 00:08:32.600]  但是尼伯嘉卻愛雅各
[00:08:32.600 --> 00:08:34.600]  好像一個爸爸
[00:08:34.600 --> 00:08:35.400]  爸爸疼愛一個
[00:08:35.400 --> 00:08:36.100]  媽媽疼愛一個
[00:08:36.100 --> 00:08:37.800]  好像很公平
[00:08:37.800 --> 00:08:41.600]  但是其實父母偏心
[00:08:41.600 --> 00:08:43.700]  仍然往往會造成
[00:08:43.700 --> 00:08:45.800]  家庭的一個問題
[00:08:45.800 --> 00:08:47.800]  一見以訴和雅各兩兄弟
[00:08:47.800 --> 00:08:51.000]  後來落得反目成仇
[00:08:51.000 --> 00:08:52.400]  變成仇人了
[00:08:52.400 --> 00:08:56.300]  這個傳敗他們的父母所賜
[00:08:56.300 --> 00:08:57.600]  想不到
[00:08:57.600 --> 00:08:58.800]  這種家庭的問題
[00:08:58.800 --> 00:09:00.200]  好像傳染病一樣
[00:09:00.200 --> 00:09:02.500]  一代一代傳下來
[00:09:02.500 --> 00:09:05.200]  到了雅各的家庭
[00:09:05.200 --> 00:09:08.700]  情況就更加惡劣
[00:09:08.700 --> 00:09:11.700]  因為雅各有四個老婆
[00:09:11.700 --> 00:09:14.800]  生了一打的兒子
[00:09:14.800 --> 00:09:16.200]  對這四個老婆
[00:09:16.200 --> 00:09:18.600]  雅各本來就有偏心
[00:09:18.600 --> 00:09:22.800]  她愛的始終是雅各
[00:09:22.800 --> 00:09:24.400]  這也很難怪她
[00:09:24.400 --> 00:09:26.200]  因為雅各真的愛雅各
[00:09:26.200 --> 00:09:28.600]  但是別人卻幫她安排了
[00:09:28.600 --> 00:09:31.600]  其他的女人在她的婚姻裏
[00:09:31.600 --> 00:09:33.400]  所以她始終
[00:09:33.400 --> 00:09:37.200]  最終她都是愛雅各的
[00:09:37.200 --> 00:09:39.000]  但是很諷刺的就是
[00:09:39.000 --> 00:09:42.200]  其他三個女人都生了子女
[00:09:42.200 --> 00:09:45.300]  唯有雅各還未生
[00:09:45.300 --> 00:09:46.700]  一直等了很久之後
[00:09:46.700 --> 00:09:50.700]  最後趕上生了若瑟和別雅文
[00:09:50.700 --> 00:09:52.500]  生了兩個兒子
[00:09:52.500 --> 00:09:54.700]  為了生兒子的事情
[00:09:54.700 --> 00:09:57.900]  雅各的老婆就你爭我鬥
[00:09:57.900 --> 00:10:00.900]  弄得家族很糟
[00:10:00.900 --> 00:10:03.600]  弄得雅各都很頭痛
[00:10:03.600 --> 00:10:04.900]  但是這個鬥爭
[00:10:04.900 --> 00:10:07.500]  不僅是老婆他們
[00:10:07.500 --> 00:10:10.200]  是繼續延伸到下一代的
[00:10:10.200 --> 00:10:11.300]  為什麼會這樣
[00:10:11.300 --> 00:10:13.700]  由於雅各十二個兒子當中
[00:10:13.700 --> 00:10:16.600]  她偏愛的就是若瑟
[00:10:16.600 --> 00:10:20.200]  因為若瑟是她所愛的女人所生
[00:10:20.200 --> 00:10:22.400]  弄得另外十個兒子
[00:10:22.400 --> 00:10:24.900]  心裏面很妒忌
[00:10:24.900 --> 00:10:27.200]  終於等了
[00:10:27.200 --> 00:10:28.300]  有機會的時候
[00:10:28.300 --> 00:10:32.400]  想將若瑟除滅
[00:10:32.400 --> 00:10:34.800]  但是最後將若瑟
[00:10:34.800 --> 00:10:36.300]  沒有消滅她
[00:10:36.300 --> 00:10:37.500]  沒有打死她
[00:10:37.500 --> 00:10:39.900]  卻將她埋到埃及
[00:10:39.900 --> 00:10:42.300]  去當老大
[00:10:42.300 --> 00:10:43.400]  說到這裏的時候
[00:10:43.400 --> 00:10:46.000]  我們看到苦讀在一個家庭當中
[00:10:46.000 --> 00:10:48.900]  其實是可以不斷的民怨的
[00:10:48.900 --> 00:10:50.600]  所以我們是需要很小心的
[00:10:50.600 --> 00:10:53.800]  去處理一個家庭的問題
[00:10:53.800 --> 00:10:57.500]  作為父母的怎樣去愛自己的子女
[00:10:57.500 --> 00:10:59.400]  而不是出於偏心的
[00:10:59.400 --> 00:11:01.300]  這個很重要
[00:11:01.300 --> 00:11:03.700]  不要一代傳一代
[00:11:03.700 --> 00:11:07.400]  變成了一個家庭的一種詐作
[00:11:07.400 --> 00:11:09.400]  若瑟十個哥哥
[00:11:09.400 --> 00:11:12.000]  他們是很妒忌
[00:11:12.000 --> 00:11:13.300]  這個更加講明了
[00:11:13.300 --> 00:11:16.200]  他們在父親的偏心之下
[00:11:16.200 --> 00:11:20.100]  心裏面就產生了那種苦讀
[00:11:20.100 --> 00:11:22.200]  心裏面既然是苦讀的
[00:11:22.200 --> 00:11:24.400]  就令他們不擇手段
[00:11:24.400 --> 00:11:27.700]  就要消除這個若瑟
[00:11:27.700 --> 00:11:29.500]  這個若瑟就是他們
[00:11:29.500 --> 00:11:32.600]  心裏面苦讀的那種眼中的
[00:11:32.600 --> 00:11:34.200]  要消除它
[00:11:34.200 --> 00:11:35.100]  所以在這裏
[00:11:35.100 --> 00:11:37.500]  心中的苦讀已經化為行動
[00:11:37.500 --> 00:11:39.100]  所以我剛才就講了
[00:11:39.100 --> 00:11:40.200]  化為行動的時候
[00:11:40.200 --> 00:11:44.100]  這個苦讀是非常可怕的
[00:11:44.100 --> 00:11:46.300]  令我們覺得可怕的是什麼呢
[00:11:46.300 --> 00:11:48.000]  心中的那種苦讀
[00:11:48.000 --> 00:11:51.100]  會令人不憐憎的
[00:11:51.100 --> 00:11:53.500]  沒有感情好說的
[00:11:53.500 --> 00:11:58.000]  苦讀會令人的心眼蒙蔽的
[00:11:58.000 --> 00:12:00.900]  良知是文活的
[00:12:00.900 --> 00:12:04.000]  若瑟是苦讀的受害者
[00:12:04.000 --> 00:12:04.800]  但感謝主宰
[00:12:04.800 --> 00:12:10.500]  如果苦讀去到他那裏的時候是可以停止的
[00:12:10.500 --> 00:12:13.000]  阿哥將他出賣這件事
[00:12:13.000 --> 00:12:17.500]  雖然是最令到若瑟覺得很痛心
[00:12:17.500 --> 00:12:18.800]  但這個只不過是
[00:12:18.800 --> 00:12:22.600]  後來一連串的傷害的開始
[00:12:22.600 --> 00:12:24.300]  上次我們講到的時候
[00:12:24.300 --> 00:12:26.300]  我們就看到了
[00:12:26.300 --> 00:12:31.500]  若瑟後來在埃及被主人的老婆去誣告他
[00:12:31.500 --> 00:12:34.200]  以致他是需要坐監的
[00:12:34.200 --> 00:12:35.400]  在監獄當中
[00:12:35.400 --> 00:12:38.400]  他幫過某些人
[00:12:38.400 --> 00:12:42.100]  但是這個人在成功出獄之後
[00:12:42.100 --> 00:12:44.000]  沒有幫他
[00:12:44.000 --> 00:12:46.300]  完全將他忘記
[00:12:46.300 --> 00:12:49.800]  這個其實會令到他很痛的
[00:12:49.800 --> 00:12:51.700]  心裡很痛的
[00:12:51.700 --> 00:12:53.400]  他不想傷害別人
[00:12:53.400 --> 00:12:56.500]  但是別人卻傷害了他
[00:12:56.500 --> 00:12:59.300]  他寄予希望給別人
[00:12:59.300 --> 00:13:02.100]  但是這個人卻叫他失望
[00:13:02.100 --> 00:13:04.800]  所以這一連串不幸的遭遇
[00:13:04.800 --> 00:13:10.800]  便會令到若瑟心裡受到很多很多的創傷
[00:13:10.800 --> 00:13:13.000]  正如我之前所講的
[00:13:13.000 --> 00:13:15.700]  如果你在心理學的角度來看的時候
[00:13:15.700 --> 00:13:21.000]  當一個人遭受太多不公平的對待的時候
[00:13:21.000 --> 00:13:24.200]  心裡多數會變得不平衡的
[00:13:24.200 --> 00:13:26.000]  不平衡的時候
[00:13:26.000 --> 00:13:27.900]  就會產生苦讀
[00:13:27.900 --> 00:13:33.800]  他將會做出來的事會令你很驚訝
[00:13:33.800 --> 00:13:35.900]  最常見的不平衡的心理
[00:13:35.900 --> 00:13:39.400]  就是很容易令到他動腦
[00:13:39.400 --> 00:13:40.900]  心胸狹窄
[00:13:40.900 --> 00:13:44.600]  容易產生一個報復的心理
[00:13:44.600 --> 00:13:45.700]  一旦報復的時候
[00:13:45.700 --> 00:13:48.000]  就繼續延續下去這個苦讀
[00:13:48.000 --> 00:13:50.100]  不斷的延續下去
[00:13:50.100 --> 00:13:53.800]  他不可以包容別人的過失
[00:13:53.800 --> 00:13:57.800]  在這些不平衡的心理所產生的行動當中
[00:13:57.800 --> 00:14:02.900]  可以見到效果是不堪設想的
[00:14:02.900 --> 00:14:06.600]  我相信若瑟心裡必然有很多的苦楚
[00:14:06.600 --> 00:14:08.300]  我們可以想像
[00:14:08.300 --> 00:14:13.000]  好像若瑟在家庭當中被爸爸所疼愛的
[00:14:13.000 --> 00:14:14.800]  寵愛的
[00:14:14.800 --> 00:14:21.000]  在家裡可能都未曾做過什麼
[00:14:21.000 --> 00:14:24.200]  也肯定沒有需要做苦工的
[00:14:24.200 --> 00:14:28.000]  但是當他被哥哥帶到埃及的時候
[00:14:28.000 --> 00:14:30.800]  他做了這些下人所做的事
[00:14:30.800 --> 00:14:32.200]  他離鄉別井
[00:14:32.200 --> 00:14:36.700]  他離別了他很疼愛的父親
[00:14:36.700 --> 00:14:39.100]  當然他不會天真地以為
[00:14:39.100 --> 00:14:41.900]  他去埃及做埃及王子
[00:14:41.900 --> 00:14:45.100]  原來在那裡他是做老弟的
[00:14:45.100 --> 00:14:50.400]  在當中還遭遇了很多不公平的對待
[00:14:50.400 --> 00:14:54.100]  聖經提到若瑟後來和哥哥重逢的時候
[00:14:54.100 --> 00:14:57.900]  很多次都提到他是哭的
[00:14:57.900 --> 00:15:01.100]  我相信這就是在那段時間當中
[00:15:01.100 --> 00:15:05.700]  他心裡的苦楚就好像一下子想發洩出來
[00:15:05.700 --> 00:15:09.600]  這就是為什麼表面看來很風光的若瑟
[00:15:09.600 --> 00:15:14.500]  其實我們仍然覺得他心裡是很苦楚的
[00:15:14.500 --> 00:15:17.200]  但是就算在這樣的情況當中
[00:15:17.200 --> 00:15:21.800]  若瑟他仍然心理是沒有扭曲的
[00:15:21.800 --> 00:15:23.700]  這是非常難得的
[00:15:23.700 --> 00:15:27.900]  他可以保持心理的那種平衡
[00:15:27.900 --> 00:15:32.000]  換句話說他沒有從痛苦的心情
[00:15:32.000 --> 00:15:35.900]  轉化為一種苦毒的心態
[00:15:35.900 --> 00:15:38.300]  為什麼若瑟經歷了風雨
[00:15:38.300 --> 00:15:39.900]  很多不公平的對待
[00:15:39.900 --> 00:15:44.100]  他仍然可以保持這麼健康的一種心理
[00:15:44.100 --> 00:15:47.800]  我們就可以試一下去了解一下
[00:15:47.800 --> 00:15:52.200]  第一我覺得他是有一個赤誠之心
[00:15:52.200 --> 00:15:57.000]  以致他可以完全忘記一些的痛苦
[00:15:57.000 --> 00:16:02.300]  一些的仇恨去寬恕別人
[00:16:02.300 --> 00:16:06.600]  若瑟他有一顆赤誠之心
[00:16:06.600 --> 00:16:08.100]  很單純的
[00:16:08.100 --> 00:16:11.300]  我們看到他是很單純的
[00:16:11.300 --> 00:16:14.800]  他將哥哥的惡行和爸爸去報告
[00:16:14.800 --> 00:16:18.200]  完全沒有想到這樣會觸怒他的哥哥
[00:16:18.200 --> 00:16:20.500]  沒有想到哥哥會憎恨他
[00:16:20.500 --> 00:16:23.400]  到最後會惹來殺生之禍
[00:16:23.400 --> 00:16:26.100]  雖然後來有一個哥哥
[00:16:26.100 --> 00:16:27.200]  就是幼大
[00:16:27.200 --> 00:16:31.000]  很念情的建議不要殺死他
[00:16:31.000 --> 00:16:34.300]  我們將他埋了就算了
[00:16:34.300 --> 00:16:36.000]  但這已經講明了
[00:16:36.000 --> 00:16:37.800]  就是因為他的單純
[00:16:37.800 --> 00:16:40.800]  甚至不懂得保護自己
[00:16:40.800 --> 00:16:44.000]  他令到哥哥有機可乘
[00:16:44.000 --> 00:16:46.700]  他很單純的去探望哥哥
[00:16:46.700 --> 00:16:50.100]  誰知道就被出賣了
[00:16:50.100 --> 00:16:54.000]  另外他也很單純的將自己所做的夢
[00:16:54.000 --> 00:16:58.900]  告訴爸爸、哥哥
[00:16:58.900 --> 00:17:01.300]  難道他不覺得
[00:17:01.300 --> 00:17:03.200]  那兩個暗示以後
[00:17:03.200 --> 00:17:05.200]  哥哥、爸爸、甚至媽媽
[00:17:05.200 --> 00:17:08.700]  都要臣服在他之下的一個夢嗎?
[00:17:08.700 --> 00:17:09.900]  他知道的
[00:17:09.900 --> 00:17:14.400]  但他很單純的將這些夢跟他們分享
[00:17:14.400 --> 00:17:18.400]  以致不單止他爸爸也很生氣
[00:17:18.400 --> 00:17:21.400]  甚至得罪了哥哥他們
[00:17:21.400 --> 00:17:25.600]  所以就招惹了那些忌恨
[00:17:25.600 --> 00:17:28.200]  到他被埋到埃及之後
[00:17:28.200 --> 00:17:31.800]  他的主人太太又釋懷他
[00:17:31.800 --> 00:17:34.400]  想跟他發生肉體的關係
[00:17:34.400 --> 00:17:36.800]  他一口拒絕了
[00:17:36.800 --> 00:17:39.800]  從他拒絕的華語當中
[00:17:39.800 --> 00:17:41.800]  我們可以看得出
[00:17:41.800 --> 00:17:45.800]  其實他是有一個單純的心
[00:17:45.800 --> 00:17:48.400]  他要對主人忠心
[00:17:48.400 --> 00:17:49.900]  他對主人的太太說
[00:17:49.900 --> 00:17:56.000]  「漢啊,一切的家務我主人都不知道」
[00:17:56.000 --> 00:18:00.100]  「他將所有的都交在我手裡」
[00:18:00.100 --> 00:18:03.300]  「在這裡,沒有給我大的」
[00:18:03.300 --> 00:18:05.200]  「並且他沒有留下一樣東西」
[00:18:05.200 --> 00:18:08.100]  「你不交給我,只留下了你」
[00:18:08.100 --> 00:18:09.900]  「不會將它給我」
[00:18:09.900 --> 00:18:12.400]  「因為你是他妻子」
[00:18:12.400 --> 00:18:16.500]  「那我怎能作者大惡,得罪上帝呢?」
[00:18:16.500 --> 00:18:19.000]  很單純的
[00:18:19.000 --> 00:18:22.300]  他對主人單純的忠心
[00:18:22.300 --> 00:18:28.500]  令他知道他不應該做出一些會傷害主人的事情
[00:18:28.500 --> 00:18:32.000]  到他最後坐牢的時候
[00:18:32.000 --> 00:18:34.800]  他也很單純地去相信別人
[00:18:34.800 --> 00:18:38.000]  用很單純的態度去對待別人
[00:18:38.000 --> 00:18:41.800]  當那兩位坐牢的酒正和膳長
[00:18:41.800 --> 00:18:44.000]  分別發了夢
[00:18:44.000 --> 00:18:46.000]  告訴他,讓他解釋的時候
[00:18:46.000 --> 00:18:47.400]  他是很坦誠的
[00:18:47.400 --> 00:18:48.900]  好的就說好的
[00:18:48.900 --> 00:18:51.000]  不好的就說不好的
[00:18:51.000 --> 00:18:54.100]  很直接地告訴他
[00:18:54.100 --> 00:18:59.400]  從這一點我們又看出約瑟的單純誠實
[00:18:59.400 --> 00:19:01.700]  他不狡猾的
[00:19:01.700 --> 00:19:04.000]  他不會騙人的
[00:19:04.000 --> 00:19:06.500]  約瑟的誠實和單純
[00:19:06.500 --> 00:19:10.500]  令我們想到主耶穌的教導
[00:19:10.500 --> 00:19:12.300]  「慈」就說「慈」
[00:19:12.300 --> 00:19:14.300]  「不是」就說「不是」
[00:19:14.300 --> 00:19:16.200]  就是一種這樣的態度
[00:19:16.200 --> 00:19:18.800]  約瑟是非常單純
[00:19:18.800 --> 00:19:25.100]  約瑟正是一個這樣符合神心意的一個人
[00:19:25.100 --> 00:19:27.000]  約瑟雖然已成待人
[00:19:27.000 --> 00:19:31.800]  但是得到的結果卻不是同等的對待
[00:19:31.800 --> 00:19:36.500]  不過他沒有傳任何的怨恨
[00:19:36.500 --> 00:19:38.900]  也沒有任何的怨言
[00:19:38.900 --> 00:19:41.700]  只是默默地承受這一切
[00:19:41.700 --> 00:19:46.700]  當他在獄中等那個酒精來教導他的時候
[00:19:46.700 --> 00:19:48.500]  原來是失望的
[00:19:48.500 --> 00:19:50.400]  一等,等了兩年
[00:19:50.400 --> 00:19:53.700]  甚至沒有提到他有任何的不滿
[00:19:53.700 --> 00:19:56.900]  任何的怨言
[00:19:56.900 --> 00:19:59.900]  沒有任何一個埋怨的態度
[00:19:59.900 --> 00:20:02.900]  或者表現出來
[00:20:02.900 --> 00:20:05.200]  就是他這種單純
[00:20:05.200 --> 00:20:08.100]  一種誠實待人的一種態度
[00:20:08.100 --> 00:20:10.700]  一種令他不會執行的
[00:20:10.700 --> 00:20:12.300]  不會生怨的
[00:20:12.300 --> 00:20:15.800]  令他很容易去寬恕、得罪他的人
[00:20:15.800 --> 00:20:17.700]  所以在他的生命當中
