
[00:00:00.000 --> 00:00:02.440]  不知道大家有沒有敵人
[00:06:20.820 --> 00:06:23.020]  也受眾人所愛戴
[00:06:23.020 --> 00:06:26.600]  所以蘇羅不就是嫉妒
[00:06:26.600 --> 00:06:28.320]  以及感到不安
[00:06:28.320 --> 00:06:32.000]  所以他就定義要除滅
[00:06:32.000 --> 00:06:34.260]  剷除這個大衛
[00:06:34.260 --> 00:06:36.400]  要剷之而後快
[00:06:36.400 --> 00:06:39.560]  為了逃避蘇羅的追殺
[00:06:39.560 --> 00:06:40.960]  大衛就沒辦法了
[00:06:40.960 --> 00:06:43.900]  去了菲律師人那裡投靠他們
[00:06:43.900 --> 00:06:47.160]  所以當以色列人和菲律師人當中
[00:06:47.160 --> 00:06:49.660]  有發生爭戰的時候
[00:06:49.660 --> 00:06:52.320]  大衛當時並不在場
[00:06:52.320 --> 00:06:56.720]  反而大衛去了跟亞馬力人打仗
[00:06:56.720 --> 00:06:58.720]  我們再看經文的時候
[00:06:58.720 --> 00:07:05.360]  就在一個很凶險的以色列人和菲律師人爭戰的時候
[00:07:05.360 --> 00:07:08.860]  聖經告訴我們就在那個爭戰裡面
[00:07:08.860 --> 00:07:13.420]  蘇羅和他的兒子約拿丹陣亡
[00:07:13.420 --> 00:07:15.920]  在戰場上被殺
[00:07:15.920 --> 00:07:19.060]  在這一段經文
[00:07:19.060 --> 00:07:20.860]  剛才所導的經文
[00:07:20.860 --> 00:07:22.800]  在第二節那裡說到
[00:07:22.800 --> 00:07:26.520]  有一個人從蘇羅的營中出來
[00:07:26.520 --> 00:07:29.720]  然後告訴大衛
[00:07:29.720 --> 00:07:34.520]  蘇羅和他的兒子約拿丹的死訊
[00:07:34.520 --> 00:07:37.720]  當大衛知道了這個事情之後
[00:07:37.720 --> 00:07:41.060]  他就問亞馬力人一些詳細的事情
[00:07:41.060 --> 00:07:43.660]  究竟發生了什麼事情
[00:07:43.660 --> 00:07:47.360]  亞馬力人就說
[00:07:47.360 --> 00:07:50.400]  我那天是見到蘇羅
[00:07:50.400 --> 00:07:50.920]  他還沒死
[00:07:50.920 --> 00:07:52.300]  我見到他的時候
[00:07:52.300 --> 00:07:53.900]  因為他說
[00:07:53.900 --> 00:07:56.200]  但是我知道他一定會死的
[00:07:56.200 --> 00:07:57.960]  所以我就補上一刀
[00:07:57.960 --> 00:07:59.860]  送他一程
[00:07:59.860 --> 00:08:02.600]  他這樣來說給大衛聽
[00:08:02.600 --> 00:08:04.960]  不過這個描述
[00:08:04.960 --> 00:08:09.020]  其實和聖經裡面有另外兩次所說的事實
[00:08:09.020 --> 00:08:11.100]  有一些不同的
[00:08:11.100 --> 00:08:13.760]  另外聖經裡面有兩個地方是說到
[00:08:13.760 --> 00:08:16.700]  蘇羅王怎麼死的
[00:08:16.700 --> 00:08:20.320]  一個就是記載在這個歷代之下
[00:08:20.320 --> 00:08:21.860]  歷代至上的二十章
[00:08:21.860 --> 00:08:34.300]  另外一個就是記載在這個薩姆爾記上的三十一章
[00:08:34.300 --> 00:08:36.520]  那兩個地方是說到
[00:08:36.520 --> 00:08:42.620]  薩姆蘇羅知道自己受重傷
[00:08:42.620 --> 00:08:45.220]  知道自己沒有生還的希望
[00:08:45.220 --> 00:08:48.800]  就叫周圍的人去送他一程
[00:08:48.800 --> 00:08:49.920]  不過周圍的人
[00:08:49.920 --> 00:08:50.700]  個個都不敢
[00:08:50.700 --> 00:08:51.120]  為什麼?
[00:08:51.120 --> 00:08:53.700]  因為這個是耶和華的授高者
[00:08:53.700 --> 00:08:54.660]  沒有一個人敢
[00:08:54.660 --> 00:08:58.420]  所以蘇羅就自己伏在刀上死了
[00:08:58.420 --> 00:09:00.720]  這是聖經裡面兩個地方說到
[00:09:00.720 --> 00:09:03.200]  蘇羅怎麼死的
[00:09:03.200 --> 00:09:04.100]  那你會發覺
[00:09:04.100 --> 00:09:07.500]  與當時亞馬力人所說的有點不同
[00:09:07.500 --> 00:09:08.860]  很明顯
[00:09:08.860 --> 00:09:12.320]  就是當亞馬力人告訴大衛聽
[00:09:12.320 --> 00:09:14.520]  蘇羅怎麼死的時候
[00:09:14.520 --> 00:09:19.760]  應該大衛當時是第一次聽到蘇羅的死訊
[00:09:19.760 --> 00:09:21.600]  很多解經家在這裡說到
[00:09:21.600 --> 00:09:24.560]  這個亞馬力人很明顯是說謊
[00:09:24.560 --> 00:09:27.960]  想著在大衛身上拿好處而已
[00:09:27.960 --> 00:09:29.200]  無論是說謊
[00:09:29.200 --> 00:09:30.220]  還是不是說謊
[00:09:30.220 --> 00:09:32.760]  我覺得重點不是在於他是否說謊
[00:09:32.760 --> 00:09:34.560]  或者大衛是否知道他說謊
[00:09:34.560 --> 00:09:36.200]  這個並不是重點
[00:09:36.200 --> 00:09:37.460]  我想說重點就是
[00:09:37.460 --> 00:09:39.260]  我們要說的功課就是
[00:09:39.260 --> 00:09:43.400]  亞馬力人到了大衛說蘇羅的死訊
[00:09:43.400 --> 00:09:45.360]  他的目的是什麼?
[00:09:45.360 --> 00:09:49.860]  以及大衛聽到蘇羅的死訊之後
[00:09:49.860 --> 00:09:51.720]  大衛的反應是如何?
[00:09:51.720 --> 00:09:54.860]  我覺得這兩個更加可以讓我們學到功課
[00:09:54.860 --> 00:09:56.520]  我們大家都知道
[00:09:56.520 --> 00:09:59.120]  我相信在那個時候
[00:09:59.120 --> 00:10:00.220]  是人
[00:10:00.220 --> 00:10:01.220]  是意識的人
[00:10:01.220 --> 00:10:05.760]  都知道蘇羅是在追殺大衛的
[00:10:05.760 --> 00:10:09.460]  當大衛問這個布信者
[00:10:09.460 --> 00:10:10.160]  這個亞馬力人
[00:10:10.160 --> 00:10:11.600]  你在哪裡來的?
[00:10:11.600 --> 00:10:13.460]  這個亞馬力人就說
[00:10:13.460 --> 00:10:17.760]  我是亞馬力客人的兒子
[00:10:17.760 --> 00:10:20.260]  就是說這個亞馬力人
[00:10:20.260 --> 00:10:24.960]  已經是在以色列人當中居住了
[00:10:24.960 --> 00:10:25.860]  作為外邦人
[00:10:25.860 --> 00:10:30.260]  居住在以色列人當中的第二代
[00:10:30.260 --> 00:10:31.460]  就是說什麼?
[00:10:31.460 --> 00:10:34.560]  就是說以色列人裡面發生的事情
[00:10:34.560 --> 00:10:38.060]  這個亞馬力人很清楚
[00:10:38.060 --> 00:10:40.960]  因為他一直都在以色列人當中居住
[00:10:40.960 --> 00:10:43.360]  所以他很清楚知道
[00:10:43.360 --> 00:10:49.160]  蘇羅視大衛為一個敵人
[00:10:49.160 --> 00:10:50.060]  大衛就問他
[00:10:50.060 --> 00:10:54.160]  你怎麼知道蘇羅是死的?
[00:10:54.160 --> 00:10:57.960]  這個亞馬力人就說
[00:10:57.960 --> 00:11:03.060]  我偶然到基利波山上面
[00:11:03.060 --> 00:11:04.560]  就看到了
[00:11:04.560 --> 00:11:07.960]  就看到這個受傷的蘇羅
[00:11:07.960 --> 00:11:11.060]  我想大家留意一個字很重要
[00:11:11.060 --> 00:11:15.160]  我偶然去到這個山上
[00:11:15.160 --> 00:11:16.160]  大家想一想
[00:11:16.160 --> 00:11:19.860]  當時那個山是什麼山?
[00:11:19.860 --> 00:11:23.360]  當時的山是剛剛打完仗的地方
[00:11:23.360 --> 00:11:27.760]  當時是刀光劍影戰來戰往的地方
[00:11:27.760 --> 00:11:29.060]  你跟我說
[00:11:29.060 --> 00:11:32.560]  偶然在那個山出現
[00:11:32.560 --> 00:11:36.060]  這個亞馬力人的說法
[00:11:36.060 --> 00:11:38.860]  令我想起2019年
[00:11:38.860 --> 00:11:42.560]  大家都知道香港發生的警民衝突
[00:11:42.560 --> 00:11:46.160]  很多參與暴力的一些人士
[00:11:46.160 --> 00:11:48.860]  被捉拿、被拘捕
[00:11:48.860 --> 00:11:50.660]  當他們上到法庭的時候
[00:11:50.660 --> 00:11:52.260]  他們的辯護怎麼樣?
[00:11:52.260 --> 00:11:53.860]  我沒有參與暴力
[00:11:53.860 --> 00:11:56.060]  我剛好在那裡經過而已
[00:11:56.060 --> 00:11:57.660]  剛好
[00:11:57.660 --> 00:12:00.360]  當時是什麼?
[00:12:00.360 --> 00:12:02.360]  當時整條街都是汽油彈
[00:12:02.360 --> 00:12:04.760]  整條街都是催淚彈
[00:12:04.760 --> 00:12:06.160]  扔磚頭放箭
[00:12:06.160 --> 00:12:07.260]  射鐵豬
[00:12:07.260 --> 00:12:09.260]  飛這個坑渠蓋
[00:12:09.260 --> 00:12:13.260]  你跟我說你剛好經過那裡
[00:12:13.260 --> 00:12:15.260]  我不相信
[00:12:15.260 --> 00:12:17.660]  法官也不相信
[00:12:17.660 --> 00:12:21.860]  我也相信大衛也不相信
[00:12:21.860 --> 00:12:24.160]  亞馬力人
[00:12:24.160 --> 00:12:28.660]  一定不是去到這個基利波山是偶然的
[00:12:28.660 --> 00:12:29.560]  你以為去看風景嗎?
[00:12:29.560 --> 00:12:30.360]  你以為去散步嗎?
[00:12:30.360 --> 00:12:32.660]  你以為去行山遠足嗎?
[00:12:32.660 --> 00:12:34.560]  你覺得這個亞馬力人
[00:12:34.560 --> 00:12:40.360]  為什麼要去到那個基利波山?
[00:12:40.360 --> 00:12:41.760]  為什麼?
[00:12:41.760 --> 00:12:42.860]  大家有沒有聽過一個名詞
[00:12:42.860 --> 00:12:45.260]  叫做戰地老鼠?
[00:12:45.260 --> 00:12:46.360]  你們應該沒有聽過
[00:12:46.360 --> 00:12:47.460]  我肯定你們沒有聽過
[00:12:47.460 --> 00:12:47.960]  為什麼?
[00:12:47.960 --> 00:12:52.060]  因為這個名詞是我編的
[00:12:52.060 --> 00:12:52.860]  老鼠
[00:12:52.860 --> 00:12:53.960]  老鼠出來做什麼?
[00:12:53.960 --> 00:12:54.960]  老鼠出來偷東西吃
[00:12:54.960 --> 00:12:56.560]  找東西吃
[00:12:56.560 --> 00:12:57.860]  那你說
[00:12:57.860 --> 00:12:59.660]  一個戰地
[00:12:59.660 --> 00:13:00.760]  有什麼東西吃?
[00:13:00.760 --> 00:13:02.860]  你去戰地找什麼?
[00:13:02.860 --> 00:13:04.560]  有什麼東西看?
[00:13:04.560 --> 00:13:06.160]  死屍
[00:13:06.160 --> 00:13:08.360]  死屍有沒有東西看?
[00:13:08.360 --> 00:13:09.960]  死屍當然沒有東西看
[00:13:09.960 --> 00:13:11.560]  死屍絕對不是一個景點
[00:13:11.560 --> 00:13:13.260]  不過
[00:13:13.260 --> 00:13:18.060]  死屍的財物相當吸引
[00:13:18.060 --> 00:13:19.260]  有什麼財物?
[00:13:19.260 --> 00:13:22.660]  金牙、戒指、手錶、iPhone
[00:13:22.660 --> 00:13:23.860]  袋裡的錢
[00:13:23.860 --> 00:13:26.260]  多得不得了
[00:13:26.260 --> 00:13:27.460]  大家留意
[00:13:27.460 --> 00:13:30.960]  戰地的老鼠
[00:13:30.960 --> 00:13:33.560]  它不是搶、不是偷、不是借
[00:13:33.560 --> 00:13:34.760]  為什麼?
[00:13:34.760 --> 00:13:35.960]  DIY
[00:13:35.960 --> 00:13:36.860]  自助餐
[00:13:36.860 --> 00:13:37.660]  你喜歡看到什麼
[00:13:37.660 --> 00:13:41.060]  你喜歡拿什麼就拿什麼
[00:13:41.060 --> 00:13:43.360]  財物的主人不會跟你爭拗的
[00:13:43.360 --> 00:13:44.660]  你喜歡拿什麼就拿什麼
[00:13:44.660 --> 00:13:46.360]  多好
[00:13:46.360 --> 00:13:47.360]  大概
[00:13:47.360 --> 00:13:48.660]  我相信這個亞馬力人
[00:13:48.660 --> 00:13:50.360]  就是一個戰地老鼠
[00:13:50.360 --> 00:13:52.260]  不過這次有點特別
[00:13:52.260 --> 00:13:53.960]  因為去到不是普通的屍體
[00:13:53.960 --> 00:13:56.960]  它所看到的是掃羅的屍體
[00:13:56.960 --> 00:13:57.960]  怎麼知道是掃羅?
[00:13:57.960 --> 00:13:59.160]  很簡單而已
[00:13:59.160 --> 00:14:00.860]  掃羅當時戴著
[00:14:00.860 --> 00:14:02.860]  頭上的皇冠
[00:14:02.860 --> 00:14:03.860]  是不是?
[00:14:03.860 --> 00:14:05.960]  鼻上的手鐲
[00:14:05.960 --> 00:14:08.960]  這一字代表著他的身份
[00:14:08.960 --> 00:14:09.960]  不過奇怪就是
[00:14:09.960 --> 00:14:11.360]  這次大家留意
[00:14:11.360 --> 00:14:13.060]  這個亞馬力人
[00:14:13.060 --> 00:14:16.060]  沒有將很貴重的皇帝冠冕
[00:14:16.060 --> 00:14:19.760]  或者手臂上的手鐲
[00:14:19.760 --> 00:14:20.860]  代代平安
[00:14:20.860 --> 00:14:21.660]  他沒有
[00:14:21.660 --> 00:14:22.260]  他怎麼樣?
[00:14:22.260 --> 00:14:25.460]  他將這些財物拿去大衛那裡
[00:14:25.460 --> 00:14:27.060]  為什麼?
[00:14:27.060 --> 00:14:28.860]  大家很容易明白
[00:14:28.860 --> 00:14:31.160]  當然是想討好大衛
[00:14:31.160 --> 00:14:35.660]  因為當時的掃羅是追殺大衛的
[00:14:35.660 --> 00:14:36.560]  所以很明顯
[00:14:36.560 --> 00:14:38.560]  在亞馬力人的眼中
[00:14:38.560 --> 00:14:41.160]  掃羅就是大衛的敵人
[00:14:41.160 --> 00:14:44.160]  如果他將這些消息告訴你
[00:14:44.160 --> 00:14:46.560]  我幫你殺了你的敵人
[00:14:46.560 --> 00:14:48.360]  報酬一定不得了
[00:14:48.360 --> 00:14:51.760]  很明顯這個亞馬力人是一個機會主義者
[00:14:51.760 --> 00:14:53.660]  現在這麼好的機會
[00:14:53.660 --> 00:14:55.460]  怎麼會放過?
[00:14:55.460 --> 00:15:00.960]  不過事情當然不像他所想像中這樣發生
[00:15:00.960 --> 00:15:01.760]  大衛問他
[00:15:01.760 --> 00:15:02.360]  喂
[00:15:02.360 --> 00:15:05.260]  你親手殺害耶和華的仇高者
[00:15:05.260 --> 00:15:08.560]  你不怕嗎?
[00:15:08.560 --> 00:15:10.060]  從這段經文裡面
[00:15:10.060 --> 00:15:12.160]  我們不容易去決定
[00:15:12.160 --> 00:15:15.460]  究竟大衛是否知道他在說謊
[00:15:15.460 --> 00:15:16.760]  不過無論
[00:15:16.760 --> 00:15:17.360]  剛才說的
[00:15:17.360 --> 00:15:18.860]  無論他是說謊
[00:15:18.860 --> 00:15:19.860]  還是不是說謊
[00:15:19.860 --> 00:15:21.760]  並不是最重要
[00:15:21.760 --> 00:15:24.360]  因為如果我們再看經文的時候
[00:15:24.360 --> 00:15:25.560]  大衛的反應是什麼?
[00:15:25.560 --> 00:15:27.960]  叫人殺了這個亞馬力人
[00:15:27.960 --> 00:15:30.460]  而殺這個亞馬力人的原因在哪裡?
[00:15:30.460 --> 00:15:31.360]  原因就是說
[00:15:31.360 --> 00:15:35.260]  你流人血的罪歸到自己的頭上
[00:15:35.260 --> 00:15:36.060]  因為你自己說的
[00:15:36.060 --> 00:15:37.560]  是你自己說的什麼?
[00:15:37.560 --> 00:15:40.660]  我殺了耶和華的仇高者
[00:15:40.660 --> 00:15:45.560]  這就是他受處刑的原因
[00:15:45.560 --> 00:15:46.660]  大家看到嗎?
[00:15:46.660 --> 00:15:48.960]  同一個事情
[00:15:48.960 --> 00:15:50.460]  掃羅被殺
[00:15:50.460 --> 00:15:51.960]  從不同的角度看的時候
[00:15:51.960 --> 00:15:53.160]  你會得出不同的解讀
[00:15:53.160 --> 00:15:55.060]  以及不同的行動
[00:15:55.060 --> 00:15:56.360]  對於亞馬力人來說
[00:15:56.360 --> 00:15:57.660]  從人的角度
[00:15:57.660 --> 00:16:00.260]  這是一個很好的機會
[00:16:00.260 --> 00:16:02.560]  讓自己得到好處
[00:16:02.560 --> 00:16:04.860]  將掃羅的冠冕
[00:16:04.860 --> 00:16:06.760]  以及他的手鐲
[00:16:06.760 --> 00:16:09.360]  成為他的投名狀
[00:16:09.360 --> 00:16:14.860]  可以向大衛得到財富與權勢
[00:16:14.860 --> 00:16:15.760]  不過從另一個角度
[00:16:15.760 --> 00:16:16.860]  大衛是一個屬神
[00:16:16.860 --> 00:16:19.560]  合神心意的人
[00:16:19.560 --> 00:16:21.360]  他從神的角度
[00:16:21.360 --> 00:16:22.960]  從天國的角度
[00:16:22.960 --> 00:16:25.360]  來看掃羅死亡的訊息
[00:16:25.360 --> 00:16:29.160]  掃羅是耶和華的仇高者
[00:16:29.160 --> 00:16:32.360]  也許掃羅從來都不是一個好的皇帝
[00:16:32.360 --> 00:16:33.960]  但是
[00:16:33.960 --> 00:16:37.460]  審判掃羅的是神的工作
[00:16:37.460 --> 00:16:40.060]  不是大衛的工作
[00:16:40.060 --> 00:16:44.060]  也許掃羅一直都想大衛死
[00:16:44.060 --> 00:16:46.460]  不過神也說得很清楚
[00:16:46.460 --> 00:16:48.560]  他說他們失腳的時候
[00:16:48.560 --> 00:16:49.560]  他們就是惡人
[00:16:49.560 --> 00:16:51.160]  惡人失腳的時候
[00:16:51.160 --> 00:16:54.160]  伸冤報應在我
[00:16:54.160 --> 00:16:55.460]  在耶和華
[00:16:55.460 --> 00:16:58.260]  因為他們遭災的日子近了
[00:16:58.260 --> 00:17:02.360]  那要臨在他們身上的必速速來到
[00:17:02.360 --> 00:17:03.260]  所以頂主們
[00:17:03.260 --> 00:17:05.560]  讓我們在這裡學一個很重要的功課
[00:17:05.560 --> 00:17:06.560]  我們作為基督徒
[00:17:06.560 --> 00:17:08.960]  作為神的跟隨者
[00:17:08.960 --> 00:17:10.660]  我們需要從
[00:17:10.660 --> 00:17:13.060]  我們需要從這個屬靈的角度
[00:17:13.060 --> 00:17:14.560]  從天國的視野
[00:17:14.560 --> 00:17:17.860]  去解讀今天發生在這個世界上的事情
[00:17:17.860 --> 00:17:19.560]  這個就是神的智慧
[00:17:19.560 --> 00:17:23.360]  這個就是神所閱讀我們的處世態度
[00:17:23.360 --> 00:17:25.860]  好我們再看下去
[00:17:25.860 --> 00:17:26.960]  聖經也告訴我們
[00:17:26.960 --> 00:17:30.060]  不單止大衛沒有因為掃羅的死亡
[00:17:30.060 --> 00:17:30.960]  而感到興奮
[00:17:30.960 --> 00:17:31.760]  感到雀躍
[00:17:31.760 --> 00:17:33.160]  感到開心
[00:17:33.160 --> 00:17:34.260]  反而是什麼
[00:17:34.260 --> 00:17:35.260]  聖經告訴我們
[00:17:35.260 --> 00:17:37.060]  他就撕裂衣服
[00:17:37.060 --> 00:17:41.060]  而且悲哀哭號
[00:17:41.060 --> 00:17:43.460]  禁食到晚上
[00:17:43.460 --> 00:17:45.960]  我想問問大家
[00:17:45.960 --> 00:17:50.860]  有沒有人因為傷身的緣故
[00:17:50.860 --> 00:17:53.060]  撕裂自己的衣服
[00:17:53.060 --> 00:17:54.960]  有沒有試過
[00:17:54.960 --> 00:17:55.860]  如果有的時候
[00:17:55.860 --> 00:17:59.260]  你的家人可能會擔心你的精神狀態
[00:17:59.260 --> 00:17:59.860]  不會的
[00:17:59.860 --> 00:18:00.860]  不會有正常的人
[00:18:00.860 --> 00:18:03.760]  當傷身的時候撕裂衣服的
[00:18:03.760 --> 00:18:05.260]  不過這個就是聖經告訴我們
[00:18:05.260 --> 00:18:09.260]  正正大衛很傷心的時候
[00:18:09.260 --> 00:18:10.360]  所做的事情
[00:18:10.360 --> 00:18:10.960]  當然了
