
[00:00:00.000 --> 00:00:01.920]  弟兄姊妹,主你們平安
[00:01:41.040 --> 00:01:43.840]  這段時間從媒體
[00:01:43.840 --> 00:01:44.840]  從報章
[00:01:44.840 --> 00:01:46.440]  從新聞裏面
[00:01:46.440 --> 00:01:48.040]  我們見到的消息
[00:01:48.040 --> 00:01:50.640]  都可能讓到我們心裏面
[00:01:50.640 --> 00:01:52.840]  很多的情緒
[00:01:52.840 --> 00:01:55.240]  或者都引起我們不安
[00:01:55.240 --> 00:01:55.920]  如果我問你
[00:01:55.920 --> 00:01:58.120]  此刻你憂愁的指數
[00:01:58.120 --> 00:02:00.640]  由1數到10
[00:02:00.640 --> 00:02:02.640]  最高是10
[00:02:02.640 --> 00:02:04.440]  最低是1的時間
[00:02:04.440 --> 00:02:07.240]  你會給自己多少分呢?
[00:02:07.240 --> 00:02:09.440]  如果你和家人一齊
[00:02:09.440 --> 00:02:11.840]  來到參加崇拜的話
[00:02:11.840 --> 00:02:13.240]  嘗試在崇拜之後
[00:02:13.240 --> 00:02:14.720]  互相比分
[00:02:14.720 --> 00:02:17.840]  進一步了解自己的狀況
[00:02:17.840 --> 00:02:20.320]  你可能覺得自己是兩三分
[00:02:20.320 --> 00:02:21.440]  不過可能家人說你
[00:02:21.440 --> 00:02:27.040]  十分之爆燈
[00:02:27.040 --> 00:02:29.240]  將你的憂愁和困難
[00:02:29.240 --> 00:02:30.640]  去講出來
[00:02:30.640 --> 00:02:34.840]  你會發現出路是比困難多
[00:02:34.840 --> 00:02:38.240]  方法是比危機大
[00:02:38.240 --> 00:02:40.240]  這個不是阿Q精神
[00:02:40.240 --> 00:02:43.640]  不是船到橋頭自然直
[00:02:43.640 --> 00:02:45.440]  不是山前自有路
[00:02:45.440 --> 00:02:47.440]  不是煮到過來才吃
[00:02:47.440 --> 00:02:50.240]  而是我們作為一個有信仰的人
[00:02:50.240 --> 00:02:55.440]  我們更加相信神不會撇下我們
[00:02:55.440 --> 00:02:57.840]  我為做新事的神
[00:02:57.840 --> 00:03:01.040]  在沙漠裡開江河
[00:03:01.040 --> 00:03:03.640]  在曠野裡開道路
[00:03:03.640 --> 00:03:06.440]  我們要繼續沉著應戰
[00:03:06.440 --> 00:03:08.440]  不要自亂陣腳
[00:03:08.440 --> 00:03:10.640]  正如這幅投影片
[00:03:10.640 --> 00:03:13.640]  當你看到兩滑的時間
[00:03:13.640 --> 00:03:15.240]  不要以為驚奇
[00:03:15.240 --> 00:03:17.440]  不要大哭大鬧
[00:03:17.440 --> 00:03:20.040]  更加要沉著應戰
[00:03:20.040 --> 00:03:23.640]  正如這裡所說
[00:03:23.640 --> 00:03:26.040]  首先要保持冷靜
[00:03:26.040 --> 00:03:28.440]  因為你保持不了冷靜
[00:03:28.440 --> 00:03:30.440]  下面的文字是看不到的
[00:03:30.440 --> 00:03:34.240]  但多數人吃比利痛
[00:03:34.240 --> 00:03:35.240]  多喝水
[00:03:35.240 --> 00:03:36.040]  多休息
[00:03:36.040 --> 00:03:37.640]  吃維他命C
[00:03:37.640 --> 00:03:41.440]  可能會比感冒的症狀嚴重
[00:03:41.440 --> 00:03:43.440]  但可以克服
[00:03:43.440 --> 00:03:46.840]  通常一個星期內就會康復
[00:03:46.840 --> 00:03:49.040]  七天之後就一條好漢
[00:03:49.040 --> 00:03:51.640]  不要被憂慮打敗
[00:03:51.640 --> 00:03:54.240]  不要被恐懼佔據
[00:03:54.240 --> 00:03:57.040]  在日新月異
[00:03:57.040 --> 00:04:01.240]  世事不常變化的新常態之下
[00:04:01.240 --> 00:04:04.440]  我們更加要好好照顧自己
[00:04:04.440 --> 00:04:06.440]  走更遠的路
[00:04:06.440 --> 00:04:08.840]  打更長的仗
[00:04:08.840 --> 00:04:11.240]  今天講到的經文是
[00:04:11.240 --> 00:04:14.840]  《馬太福音》六章二十五到三十四節
[00:04:14.840 --> 00:04:16.840]  和合本的標題是
[00:04:16.840 --> 00:04:18.440]  「不要憂慮」
[00:04:18.440 --> 00:04:20.440]  「憂慮」這個字
[00:04:20.440 --> 00:04:24.840]  在《物體論》聖經裏密集出現過七次
[00:04:24.840 --> 00:04:26.640]  第二十五節說
[00:04:26.640 --> 00:04:30.040]  「不要為生命憂慮吃什麼喝什麼
[00:04:30.040 --> 00:04:32.840]  為身體憂慮穿什麼」
[00:04:32.840 --> 00:04:34.240]  第二十七節
[00:04:34.240 --> 00:04:37.440]  「你們哪一個能用思慮史
[00:04:37.440 --> 00:04:40.440]  就數多加一克?」
[00:04:40.440 --> 00:04:42.440]  第二十八節
[00:04:42.440 --> 00:04:45.240]  「何必為衣裳憂慮?」
[00:04:45.240 --> 00:04:46.840]  三十一節
[00:04:46.840 --> 00:04:51.640]  「所以不要憂慮說吃什麼喝什麼」
[00:04:51.640 --> 00:04:53.840]  三十四節
[00:04:53.840 --> 00:04:55.840]  「不要為明天憂慮
[00:04:55.840 --> 00:04:59.440]  因為明天有明天的憂慮」
[00:04:59.440 --> 00:05:01.440]  可見「憂慮」這個字
[00:05:01.440 --> 00:05:03.640]  或者這個概念
[00:05:03.640 --> 00:05:05.840]  是這段經文的關注
[00:05:05.840 --> 00:05:10.240]  怎樣做到不憂慮呢?
[00:05:10.240 --> 00:05:11.440]  我個人來說
[00:05:11.440 --> 00:05:13.440]  一直都學不到游說
[00:05:13.440 --> 00:05:16.440]  因為不懂得放鬆
[00:05:16.440 --> 00:05:18.440]  教練叫我放下水泡
[00:05:18.440 --> 00:05:20.840]  叫我不要緊張
[00:05:20.840 --> 00:05:24.240]  他說你捏緊水泡是學不到游說的
[00:05:24.240 --> 00:05:26.040]  他叫我放下水泡
[00:05:26.040 --> 00:05:26.840]  我就放開
[00:05:26.840 --> 00:05:31.040]  他叫我放鬆的時間
[00:05:31.040 --> 00:05:32.240]  我一直叫自己放鬆
[00:05:32.240 --> 00:05:34.440]  放鬆放鬆放鬆
[00:05:34.440 --> 00:05:37.840]  一直自己向下衝
[00:05:37.840 --> 00:05:39.040]  我放鬆不了
[00:05:39.040 --> 00:05:40.840]  我越是覺得自己要放鬆的時候
[00:05:40.840 --> 00:05:43.040]  越是緊張
[00:05:43.040 --> 00:05:46.240]  大家可能都試過失眠
[00:05:46.240 --> 00:05:47.840]  叫自己睡覺
[00:05:47.840 --> 00:05:50.240]  越想睡覺就怎樣呢?
[00:05:50.240 --> 00:05:51.640]  越精神
[00:05:51.640 --> 00:05:53.640]  可能數眠數到不知多少千隻
[00:05:53.640 --> 00:05:55.040]  都仍然在數
[00:05:55.040 --> 00:05:58.240]  即是掛著數
[00:05:58.240 --> 00:05:59.240]  所以安靜下來
[00:05:59.240 --> 00:06:01.840]  來到祈禱
[00:06:01.840 --> 00:06:03.040]  安靜的時候
[00:06:03.040 --> 00:06:04.440]  很多的思緒
[00:06:04.440 --> 00:06:05.440]  很多的感受
[00:06:05.440 --> 00:06:08.640]  記憶好像噴泉一樣湧出來
[00:06:08.640 --> 00:06:10.840]  靜不下來
[00:06:10.840 --> 00:06:13.440]  我們以前說開門七件事
[00:06:13.440 --> 00:06:17.240]  茶米油鹽醬醋茶或糖
[00:06:17.240 --> 00:06:19.840]  現在多了不止七件事
[00:06:19.840 --> 00:06:22.040]  我們開門回家
[00:06:22.040 --> 00:06:24.240]  我們去口罩消毒液
[00:06:24.240 --> 00:06:26.040]  現在多了必理痛
[00:06:26.040 --> 00:06:29.440]  和快速擦線
[00:06:29.440 --> 00:06:33.640]  我們有極高的敏銳和警覺性
[00:06:33.640 --> 00:06:35.640]  收到資訊的時候
[00:06:35.640 --> 00:06:37.240]  即是衝到街上買米
[00:06:37.240 --> 00:06:38.040]  日用品
[00:06:38.040 --> 00:06:38.640]  豬肉
[00:06:38.640 --> 00:06:40.040]  蔬菜等等
[00:06:40.040 --> 00:06:46.440]  經常維持這個狀態怎樣不憂慮呢?
[00:06:46.440 --> 00:06:49.840]  裡面說的不是不讓憂慮
[00:06:49.840 --> 00:06:54.840]  而是不讓用不停的憂慮以至焦慮
[00:06:54.840 --> 00:06:58.440]  其實可以說憂慮的動詞
[00:06:58.440 --> 00:07:02.440]  是在說現在失去持續的狀況
[00:07:02.440 --> 00:07:04.240]  是不停的憂慮
[00:07:04.240 --> 00:07:06.040]  在這個憂慮的狀況裏面
[00:07:06.040 --> 00:07:08.840]  直至進入焦慮煩躁
[00:07:08.840 --> 00:07:11.640]  這個焦慮就好像一個濾鏡一樣
[00:07:11.640 --> 00:07:13.240]  扭曲一切
[00:07:13.240 --> 00:07:17.840]  縱然有衣服
[00:07:17.840 --> 00:07:19.240]  有食物
[00:07:19.240 --> 00:07:22.840]  但是感受不到溫飽
[00:07:22.840 --> 00:07:24.040]  溫暖
[00:07:24.040 --> 00:07:25.840]  食不知味
[00:07:25.840 --> 00:07:28.240]  尋不和安
[00:07:28.240 --> 00:07:32.040]  這裏說的憂慮不是一般的憂慮
[00:07:32.040 --> 00:07:35.040]  而是特別指到對神缺乏信心
[00:07:35.040 --> 00:07:38.440]  而產生的憂慮
[00:07:38.440 --> 00:07:41.440]  這段經文置於在耶穌的山上部分
[00:07:41.440 --> 00:07:47.640]  《瑪利福音》五至七章的第六章中間那段
[00:07:47.640 --> 00:07:53.040]  是在說天國子民的宗教生活和日常生活
[00:07:53.040 --> 00:07:56.040]  第一段是一到十八節
[00:07:56.040 --> 00:07:57.840]  是在說正確的宗教生活
[00:07:57.840 --> 00:08:02.040]  是不可以將善事行在人的面前
[00:08:02.040 --> 00:08:06.040]  是說施捨、禱告和禁食
[00:08:06.040 --> 00:08:10.440]  然後第二段是選擇正確的孝宗對象
[00:08:10.440 --> 00:08:12.040]  十九二到二十四節
[00:08:12.040 --> 00:08:15.640]  我們不能夠侍奉神又侍奉馬門
[00:08:15.640 --> 00:08:18.240]  是說天上的財寶
[00:08:18.240 --> 00:08:22.040]  我們的眼睛是明亮還是昏暗
[00:08:22.040 --> 00:08:25.440]  我們去選擇侍奉神
[00:08:25.440 --> 00:08:28.040]  就不能夠選擇馬門
[00:08:28.040 --> 00:08:31.040]  兩者只能選其一
[00:08:31.040 --> 00:08:34.640]  然後去到這段我們今天所說的經文
[00:08:34.640 --> 00:08:37.840]  是「在逆境中仍能信靠」
[00:08:37.840 --> 00:08:43.440]  是說到「去仰賴神的供應不再憂慮」
[00:08:43.440 --> 00:08:48.040]  這是從積極的角度去看的
[00:08:48.040 --> 00:08:50.840]  就是我們說「不再憂慮」
[00:08:50.840 --> 00:08:54.240]  是一個很負面、反面的說法
[00:08:54.240 --> 00:08:57.640]  但是我們從逆境裏仍然信靠
[00:08:57.640 --> 00:09:01.840]  是從積極的角度去看這段經文
[00:09:01.840 --> 00:09:04.640]  生命裏面充滿選擇
[00:09:04.640 --> 00:09:06.040]  怎樣的信仰
[00:09:06.040 --> 00:09:08.040]  有怎樣的生活
[00:09:08.040 --> 00:09:12.440]  有不同的結果
[00:09:12.440 --> 00:09:14.840]  耶穌在山上的補糞
[00:09:14.840 --> 00:09:18.040]  是理論和實踐並重
[00:09:18.040 --> 00:09:20.440]  耶穌在山上補糞結尾的時候
[00:09:20.440 --> 00:09:23.440]  以菜房子在沙土上
[00:09:23.440 --> 00:09:25.440]  和盆石上的比喻
[00:09:25.440 --> 00:09:30.040]  來講到不要只有理論而沒有實踐
[00:09:30.040 --> 00:09:32.840]  我們在經文裏面看到
[00:09:32.840 --> 00:09:35.640]  當我們有正確的宗教生活
[00:09:35.640 --> 00:09:40.440]  當我們選擇去效忠正確的對象
[00:09:40.440 --> 00:09:45.640]  我們就能夠在逆境裏仍然信靠
[00:09:45.640 --> 00:09:52.240]  耶穌在這段經文裏面有三個命題
[00:09:52.240 --> 00:09:56.640]  祂說生命的本身是靠身外物來重要
[00:09:56.640 --> 00:09:58.640]  這是回應憂慮的三個問題
[00:09:58.640 --> 00:10:01.640]  祂說到什麼是最重要呢?
[00:10:01.640 --> 00:10:06.240]  到底是生命本身還是身外之物
[00:10:06.240 --> 00:10:10.240]  如果生命是勝於飲食
[00:10:10.240 --> 00:10:15.640]  和生命是勝於飲食
[00:10:15.640 --> 00:10:18.840]  身體是勝於衣裳的話
[00:10:18.840 --> 00:10:23.640]  我們應該憂慮些什麼?
[00:10:23.640 --> 00:10:30.040]  第二個命題就是「思慮不能使愁愁多加一刻」
[00:10:30.040 --> 00:10:33.440]  就是說憂心得來有沒有益處?
[00:10:33.440 --> 00:10:36.640]  這個憂慮本身對我們來說
[00:10:36.640 --> 00:10:39.640]  是否有沒有幫助?
[00:10:39.640 --> 00:10:44.240]  生命本身是靠身外物重要的時間
[00:10:44.240 --> 00:10:46.240]  有時候我們身體患病
[00:10:46.240 --> 00:10:48.640]  需要做一些外科手術
[00:10:48.640 --> 00:10:51.040]  去保留生命
[00:10:51.040 --> 00:10:53.840]  有時候我們看到一些災難的影片
[00:10:53.840 --> 00:10:58.840]  或者在媒體裏面看到一些天災人禍之後
[00:10:58.840 --> 00:11:02.640]  倖存者和家人相擁
[00:11:02.640 --> 00:11:06.240]  人在這裏什麼都可以理過
[00:11:06.240 --> 00:11:08.040]  生命是勝於飲食
[00:11:08.040 --> 00:11:11.840]  身體是勝於衣裳
[00:11:11.840 --> 00:11:15.840]  「思慮不能使愁愁多加一刻」
[00:11:15.840 --> 00:11:22.440]  「思慮的限制」說到過多的憂慮只會影響發揮
[00:11:22.440 --> 00:11:27.440]  有時候說「考試緊張」
[00:11:27.440 --> 00:11:29.440]  「比賽失準」
[00:11:29.440 --> 00:11:32.040]  「明明準備好了」
[00:11:32.040 --> 00:11:34.040]  這個都是我的個人經驗
[00:11:34.040 --> 00:11:35.440]  明明已經溫曬書了
[00:11:35.440 --> 00:11:37.840]  一放進去當時空白一片
[00:11:37.840 --> 00:11:40.840]  已經溫通頂了
[00:11:40.840 --> 00:11:41.840]  那些同工跟我說
[00:11:41.840 --> 00:11:42.840]  「不如你睡覺好了」
[00:11:42.840 --> 00:11:44.240]  「我還是睡覺」
[00:11:44.240 --> 00:11:47.840]  「明明已經溫到三更二夜」
[00:11:47.840 --> 00:11:49.240]  「背到滾瓜爛熟」
[00:11:49.240 --> 00:11:51.240]  他想著實食武癡
[00:11:51.240 --> 00:11:53.640]  怎料一看那張試卷
[00:11:53.640 --> 00:11:56.040]  好像什麼都忘記了
[00:11:56.040 --> 00:11:58.240]  「腦輕機」
[00:11:58.240 --> 00:12:03.040]  「思慮不能使愁愁多加一刻」
[00:12:03.040 --> 00:12:07.040]  太多的憂慮只會影響發揮
[00:12:07.040 --> 00:12:09.440]  「不要為明天憂慮」
[00:12:09.440 --> 00:12:12.440]  「明天自有明天的憂慮」
[00:12:12.440 --> 00:12:15.840]  「長官明天的神為我們護航」
[00:12:15.840 --> 00:12:17.640]  即是今天的事都來不及憂心
[00:12:17.640 --> 00:12:18.640]  為什麼要憂心?
[00:12:18.640 --> 00:12:19.640]  明天的
[00:12:19.640 --> 00:12:22.240]  我們人
[00:12:22.240 --> 00:12:24.040]  以前的事已經過去了
[00:12:24.040 --> 00:12:25.240]  不可以回頭
[00:12:25.240 --> 00:12:26.840]  將來的事都不是我們控制
[00:12:26.840 --> 00:12:29.040]  我們只能夠控制今天
[00:12:29.040 --> 00:12:31.440]  我們為明天憂慮
[00:12:31.440 --> 00:12:33.040]  做什麼呢?
[00:12:33.040 --> 00:12:35.040]  一些事情未發生
[00:12:35.040 --> 00:12:37.240]  我們已經先擔憂了
[00:12:37.240 --> 00:12:38.440]  可能這些事情
[00:12:38.440 --> 00:12:39.840]  未必真的會發生
[00:12:39.840 --> 00:12:44.240]  不過我們就將這些難處和困難
[00:12:44.240 --> 00:12:48.840]  背負在我們身上
[00:12:48.840 --> 00:12:51.640]  今天講到的兩個重點
[00:12:51.640 --> 00:12:53.640]  是從神的創造
[00:12:53.640 --> 00:12:56.840]  看到神的公認和護佑
[00:12:56.840 --> 00:12:58.440]  第一
[00:12:58.440 --> 00:13:00.040]  經文來到這裡說
[00:13:00.040 --> 00:13:01.240]  「所以我告訴你們
[00:13:01.240 --> 00:13:05.440]  不要為生命憂慮吃什麼喝什麼
[00:13:05.440 --> 00:13:08.640]  為身體憂慮穿什麼
[00:13:08.640 --> 00:13:11.040]  生命不勝於飲食嗎
[00:13:11.040 --> 00:13:13.640]  身體不勝於衣裳嗎
[00:13:13.640 --> 00:13:15.040]  你們看天上的飛鳥
[00:13:15.040 --> 00:13:16.240]  有不種有不收
[00:13:16.240 --> 00:13:18.640]  有不積蓄在倉裡
[00:13:18.640 --> 00:13:19.640]  你們看天護上
[00:13:19.640 --> 00:13:21.640]  且養活他
[00:13:21.640 --> 00:13:25.840]  你們不比飛鳥貴重得多嗎」
[00:13:25.840 --> 00:13:26.640]  這個經文
[00:13:26.640 --> 00:13:27.640]  我們看到
[00:13:27.640 --> 00:13:29.640]  耶穌在這個經文裡面
[00:13:29.640 --> 00:13:32.840]  有七個問題
[00:13:32.840 --> 00:13:34.640]  在這麼密集的裡面
[00:13:34.640 --> 00:13:38.640]  當時讀者到今天
[00:13:38.640 --> 00:13:41.640]  我們來到聆聽上主的說話的時間
[00:13:41.640 --> 00:13:45.240]  我們細心反思
[00:13:45.240 --> 00:13:49.240]  到底耶穌在這裡跟我們說什麼
[00:13:49.240 --> 00:13:50.240]  耶穌在這裡說
[00:13:50.240 --> 00:13:55.240]  不要為生命憂慮吃什麼喝什麼
[00:13:55.240 --> 00:13:59.040]  為身體憂慮穿什麼
[00:13:59.040 --> 00:14:01.640]  這是一個範疇的錯字
[00:14:01.640 --> 00:14:03.040]  稍後我會講清楚一點
[00:14:03.040 --> 00:14:07.640]  不過就說生命是否只是吃喝玩樂
[00:14:07.640 --> 00:14:10.440]  身體是否只有衣裳
[00:14:10.440 --> 00:14:12.840]  有一個切文的句子就說
[00:14:12.840 --> 00:14:14.440]  哪樣東西大一點
[00:14:14.440 --> 00:14:17.040]  生命不是勝於飲食
[00:14:17.040 --> 00:14:21.640]  身體不是勝於衣裳
[00:14:21.640 --> 00:14:24.840]  這個切文句就好像一個反問
[00:14:24.840 --> 00:14:28.040]  這個其實背後已經有個答案
[00:14:28.040 --> 00:14:31.840]  你的生命確是勝於飲食
[00:14:31.840 --> 00:14:36.840]  身體確是勝於衣裳
[00:14:36.840 --> 00:14:42.840]  生命和身體遠比飲食和衣著重要
[00:14:42.840 --> 00:14:48.840]  神既然已經將生命和身體給我們
[00:14:48.840 --> 00:14:52.840]  必定照顧我們的飲食和衣著
[00:14:52.840 --> 00:14:58.440]  這個就是以大來御小的辯證法
[00:14:58.440 --> 00:15:04.240]  就是要這樣說
[00:15:04.240 --> 00:15:10.640]  就好像有人去請你吃飯
[00:15:10.640 --> 00:15:13.240]  你不需要憂心
[00:15:13.240 --> 00:15:16.040]  祂只是指示你請你吃飯
[00:15:16.040 --> 00:15:17.840]  這麼簡單
[00:15:17.840 --> 00:15:22.040]  祂會幫你埋單
[00:15:22.040 --> 00:15:23.440]  如果我們去講
[00:15:23.440 --> 00:15:27.240]  神已經將身體和生命
[00:15:27.240 --> 00:15:28.640]  給我們的時候
[00:15:28.640 --> 00:15:31.040]  這麼重要的東西
[00:15:31.040 --> 00:15:37.840]  祂不會吝嗇不供應食物和衣服
[00:15:37.840 --> 00:15:40.840]  這個東西已經這麼重要給了我們
[00:15:40.840 --> 00:15:43.840]  祂豈不會照顧我們呢?
[00:15:43.840 --> 00:15:45.440]  用另一個角度來說
[00:15:45.440 --> 00:15:47.440]  神給我們生命和身體
[00:15:47.440 --> 00:15:51.840]  這個大家供應給食物和衣服更重要的
[00:15:51.840 --> 00:15:55.040]  祂不會將支撐的東西給我們
[00:15:55.040 --> 00:15:57.040]  為這些事情憂慮
[00:15:57.040 --> 00:16:00.440]  是顯示我們失去信心
[00:16:00.440 --> 00:16:07.240]  顛倒了更有價值的承諾
[00:16:07.240 --> 00:16:11.640]  就正如家裏或者我們的小朋友
[00:16:11.640 --> 00:16:15.040]  他們經常都會問
[00:16:15.040 --> 00:16:17.440]  可能在這個疫情過後
[00:16:17.440 --> 00:16:20.040]  我們都很想去旅行
[00:16:20.040 --> 00:16:22.640]  我們很想去出外
[00:16:22.640 --> 00:16:24.040]  我們經常都問
[00:16:24.040 --> 00:16:26.240]  是不是真的?
[00:16:26.240 --> 00:16:31.040]  我說說了就是真的
[00:16:31.040 --> 00:16:33.640]  但是偶爾我們會再問
[00:16:33.640 --> 00:16:34.640]  是不是真的?
[00:16:34.640 --> 00:16:36.240]  是不是真的會去?
[00:16:36.240 --> 00:16:39.640]  我說:是的
[00:16:39.640 --> 00:16:41.640]  我再說
[00:16:41.640 --> 00:16:43.240]  只是不相信而已
[00:16:43.240 --> 00:16:44.640]  他說:不是
[00:16:44.640 --> 00:16:46.240]  不過想問清楚而已
[00:16:46.240 --> 00:16:47.240]  我問清楚就是不信
[00:16:47.240 --> 00:16:47.840]  還是不信
[00:16:47.840 --> 00:16:52.640]  信還是不信
[00:16:52.640 --> 00:16:58.240]  當神來到給我們這麼重要的生命和身體
[00:16:58.240 --> 00:17:04.440]  祂會不會來給我們之後的東西?
[00:17:04.440 --> 00:17:10.440]  今天我們也可以說到「售後服務」
[00:17:10.440 --> 00:17:13.440]  當我們買了一件物品
[00:17:13.440 --> 00:17:14.640]  或者產品
[00:17:14.640 --> 00:17:16.640]  或者服務之後
[00:17:16.640 --> 00:17:23.840]  我們都會關心到底「售後服務」會是怎樣
[00:17:23.840 --> 00:17:26.040]  神已經給我們最寶貴的
[00:17:26.040 --> 00:17:30.640]  自然將來的東西會繼續為我們安排
[00:17:30.640 --> 00:17:32.240]  在經文裏面
[00:17:32.240 --> 00:17:38.640]  耶穌說:你們看天上的飛鳥也不種也不收
[00:17:38.640 --> 00:17:41.240]  也不積蓄在倉裏
[00:17:41.240 --> 00:17:44.240]  你們的天父尚且養活他
[00:17:44.240 --> 00:17:48.240]  你們不比飛鳥貴重得多
[00:17:48.240 --> 00:17:50.240]  這個仍然是前文
[00:17:50.240 --> 00:17:55.440]  在這個空中的飛鳥和我們天父的兒女
[00:17:55.440 --> 00:18:01.440]  到底哪一個是較為貴重呢?
[00:18:01.440 --> 00:18:04.640]  從物件的大小
[00:18:04.640 --> 00:18:09.840]  和物件和那位創造主的關係
[00:18:09.840 --> 00:18:14.840]  我們明顯是比飛鳥來得貴重
[00:18:14.840 --> 00:18:17.640]  天上的飛鳥不種不收
[00:18:17.640 --> 00:18:20.840]  也不積蓄在倉庫裏面
[00:18:20.840 --> 00:18:24.440]  神也同樣為我們供應和安排
[00:18:24.440 --> 00:18:29.040]  更加我們是天父的兒女
[00:18:29.040 --> 00:18:31.840]  我們和天父有一個這麼親密
[00:18:31.840 --> 00:18:33.640]  這麼緊密的關係
[00:18:33.640 --> 00:18:38.040]  豈不會不照顧我們?
[00:18:38.040 --> 00:18:41.440]  神是我們的天父
[00:18:41.440 --> 00:18:44.040]  耶穌強調人的貴重性
[00:18:44.040 --> 00:18:46.440]  人比天上的飛鳥貴重得多
[00:18:46.440 --> 00:18:50.640]  神尚且養活天上的飛鳥
[00:18:50.640 --> 00:18:52.440]  何況是我們呢?
[00:18:52.440 --> 00:18:54.040]  神是我們的天父
[00:18:54.040 --> 00:18:56.040]  我們和祂的關係
[00:18:56.040 --> 00:18:59.040]  是不同飛鳥的關係
[00:18:59.040 --> 00:19:00.440]  微小的飛鳥
[00:19:00.440 --> 00:19:03.240]  尚且神要供給祂
[00:19:03.240 --> 00:19:06.440]  何況貴為人的我們
[00:19:06.440 --> 00:19:10.240]  豈不是可以更加仰賴神的供應?
[00:19:10.240 --> 00:19:12.040]  我們這麼小的飛鳥
[00:19:12.040 --> 00:19:15.240]  神也來保護、看顧
[00:19:15.240 --> 00:19:19.640]  更加何況我們是天父的兒女
[00:19:19.640 --> 00:19:24.040]  祂一樣必定來照顧、保守
[00:19:24.040 --> 00:19:29.640]  這個同樣是一個以小來遇大的辯證法
[00:19:29.640 --> 00:19:33.040]  不過我要一點解釋
[00:19:33.040 --> 00:19:35.840]  我們強調神的看顧
[00:19:35.840 --> 00:19:38.640]  不等於等人的救濟
[00:19:38.640 --> 00:19:42.640]  不是翹起雙手在這裡等飯吃
[00:19:42.640 --> 00:19:45.840]  這是《鐵修羅》後書三章六到十五節
[00:19:45.840 --> 00:19:47.240]  去警戒
[00:19:47.240 --> 00:19:50.440]  保羅斯特保羅警戒那些懶惰的人
[00:19:50.440 --> 00:19:53.040]  就是要安靜做工
[00:19:53.040 --> 00:19:56.640]  吃自己的飯
[00:19:56.640 --> 00:19:59.040]  我們去赦養天父的供應
[00:19:59.040 --> 00:20:01.440]  不等於我們不做事
[00:20:01.440 --> 00:20:04.240]  而是我們去做了自己的本分
[00:20:04.240 --> 00:20:09.040]  我們去信靠神的保守和看顧
[00:20:09.040 --> 00:20:12.240]  以前我小時候
[00:20:12.240 --> 00:20:14.040]  小時候
[00:20:14.040 --> 00:20:17.440]  媽媽跟我說要做家務
[00:20:17.440 --> 00:20:22.040]  我拿著掃帚在家裡
[00:20:22.040 --> 00:20:25.840]  我媽媽說你拿著掃帚在這裡舞龍
[00:20:25.840 --> 00:20:27.640]  她說你不是在掃地
[00:20:27.640 --> 00:20:30.440]  是在掃洗塵
[00:20:30.440 --> 00:20:36.640]  最後她跟我一起去掃
[00:20:36.640 --> 00:20:38.040]  我拿著掃帚
