
[00:00:00.000 --> 00:00:06.000]  今天我們繼續我們的講道系列,是利希米技
[00:05:01.000 --> 00:05:05.000]  他說我的責任,我的目標就是要Develop這個市場
[00:05:05.000 --> 00:05:08.000]  美國的市場要10%增長
[00:05:08.000 --> 00:05:11.000]  我說,哇,大哥,真的不行
[00:05:11.000 --> 00:05:14.000]  而我去到德國就受訓了
[00:05:14.000 --> 00:05:18.000]  受了四個月,不是四個月,四個星期
[00:05:18.000 --> 00:05:20.000]  差不多六個星期
[00:05:20.000 --> 00:05:24.000]  去到德國的Number,我都忘記了那個地方
[00:05:24.000 --> 00:05:26.000]  總之悶到筋都抽了
[00:05:26.000 --> 00:05:32.000]  他沒有英文的電視台,也沒有廣東話,也沒有國語
[00:05:32.000 --> 00:05:35.000]  去那些廠參觀
[00:05:35.000 --> 00:05:39.000]  我要了解那個情形,不然我怎麼Develop呢
[00:05:39.000 --> 00:05:42.000]  然後我發覺,很多外憂內患在這間公司
[00:05:42.000 --> 00:05:44.000]  其實是很難做的這個Task
[00:05:44.000 --> 00:05:46.000]  首先是內在的問題
[00:05:46.000 --> 00:05:49.000]  內在的問題是什麼呢?他不肯開一條生產線
[00:05:49.000 --> 00:05:53.000]  因為當時很多我們的Competitor都要做Customization
[00:05:53.000 --> 00:05:56.000]  他說我不開的,那個德國人跟我說
[00:05:56.000 --> 00:05:59.000]  他說我們夠生意的了,我說為什麼
[00:05:59.000 --> 00:06:01.000]  他說我有BMW,有Mercedes,還有Oppo
[00:06:01.000 --> 00:06:03.000]  Oppo大家知不知道是什麼呢
[00:06:03.000 --> 00:06:05.000]  是一間德國的整車公司
[00:06:05.000 --> 00:06:07.000]  他說我夠生意了
[00:06:07.000 --> 00:06:10.000]  他說我不care外面美國的生意
[00:06:10.000 --> 00:06:13.000]  但我來到就做,他說是你的問題,不是我的問題
[00:06:13.000 --> 00:06:15.000]  外在的問題是什麼呢?
[00:06:15.000 --> 00:06:19.000]  外在的問題就是他根本的Product是很好
[00:06:19.000 --> 00:06:21.000]  你知道德國的東西是很好的,不爛的
[00:06:21.000 --> 00:06:24.000]  問題在這裡,你不爛的,人家怎麼會買呢
[00:06:24.000 --> 00:06:27.000]  你知道十幾年都不爛的
[00:06:27.000 --> 00:06:28.000]  這是第一樣東西
[00:06:28.000 --> 00:06:30.000]  第二樣東西就是他的價錢太貴
[00:06:30.000 --> 00:06:32.000]  因為他的Product太好
[00:06:32.000 --> 00:06:35.000]  好到一個地步就是,人家根本不需要這麼好
[00:06:35.000 --> 00:06:38.000]  所以人家就不覺得有個需要幫你買東西
[00:06:38.000 --> 00:06:40.000]  因為人家過幾年之後
[00:06:40.000 --> 00:06:42.000]  你知道現在的東西是新的
[00:06:42.000 --> 00:06:45.000]  到三四年人家就要轉Product
[00:06:45.000 --> 00:06:49.000]  你十幾年都不爛的,有什麼好處呢
[00:06:49.000 --> 00:06:52.000]  後來我就發覺這個Task是做不到的
[00:06:52.000 --> 00:06:55.000]  我就當去德國旅遊吧
[00:06:55.000 --> 00:06:59.000]  一個艱鉅的任務
[00:06:59.000 --> 00:07:02.000]  我不知道你在讀書的時候
[00:07:02.000 --> 00:07:04.000]  或者在你的工作的時候
[00:07:04.000 --> 00:07:07.000]  有沒有遇過一些叫做Daunting Task
[00:07:07.000 --> 00:07:08.000]  好像我這樣
[00:07:08.000 --> 00:07:13.000]  但利希米就接受了這個Daunting Task
[00:07:13.000 --> 00:07:15.000]  這個Daunting Task是什麼呢?
[00:07:15.000 --> 00:07:17.000]  他要重建城牆
[00:07:17.000 --> 00:07:21.000]  而重建城牆是很艱鉅的任務
[00:07:21.000 --> 00:07:23.000]  因為當時來說
[00:07:23.000 --> 00:07:25.000]  雖然聖殿已經建好了
[00:07:25.000 --> 00:07:28.000]  但是耶路撒冷的城牆
[00:07:28.000 --> 00:07:30.000]  基本上是一片廢墟
[00:07:30.000 --> 00:07:32.000]  一個屯門敗瓦
[00:07:32.000 --> 00:07:34.000]  城門被火焚燒
[00:07:34.000 --> 00:07:37.000]  看到這些爛石
[00:07:37.000 --> 00:07:39.000]  怎樣重建呢?
[00:07:39.000 --> 00:07:41.000]  面對這樣的環境
[00:07:41.000 --> 00:07:42.000]  而當時來說
[00:07:42.000 --> 00:07:47.000]  利希米也在一個環境裡受到內憂外患
[00:07:47.000 --> 00:07:49.000]  怎樣叫做受到內憂外患呢?
[00:07:49.000 --> 00:07:51.000]  首先他有外來的逼迫
[00:07:51.000 --> 00:07:53.000]  有敵人的譏諷
[00:07:53.000 --> 00:07:55.000]  你會看到在二章裡面
[00:07:55.000 --> 00:07:56.000]  在四章裡面
[00:07:56.000 --> 00:07:58.000]  你會看到他受到敵人的攻擊
[00:07:58.000 --> 00:07:59.000]  接著還有一些陰謀
[00:07:59.000 --> 00:08:03.000]  敵人的陰謀是阻撓重建這個工程
[00:08:03.000 --> 00:08:05.000]  有些所謂叫做Conspiracy
[00:08:05.000 --> 00:08:07.000]  你會在第六章看到
[00:08:07.000 --> 00:08:09.000]  接著內在又有問題
[00:08:09.000 --> 00:08:11.000]  那些百姓就很洩氣
[00:08:11.000 --> 00:08:12.000]  你看到第四章
[00:08:12.000 --> 00:08:13.000]  吳熱衷
[00:08:13.000 --> 00:08:17.000]  他們說我已經力氣雖敗了
[00:08:17.000 --> 00:08:18.000]  不夠力
[00:08:18.000 --> 00:08:19.000]  所以怎樣做?
[00:08:19.000 --> 00:08:21.000]  怎樣重建這個城牆呢?
[00:08:21.000 --> 00:08:24.000]  接著百姓又很害怕
[00:08:24.000 --> 00:08:25.000]  在第四章裡面
[00:08:25.000 --> 00:08:29.000]  你會看到他很懼怕敵人的仇殺
[00:08:29.000 --> 00:08:31.000]  因為敵人說我來殺你的
[00:08:31.000 --> 00:08:32.000]  你試下戲吧
[00:08:32.000 --> 00:08:36.000]  接著百姓又很貪婪
[00:08:36.000 --> 00:08:38.000]  這些人是找著數的
[00:08:38.000 --> 00:08:39.000]  根本來找著數
[00:08:39.000 --> 00:08:40.000]  不是找來重建的
[00:08:40.000 --> 00:08:43.000]  你會在第五章裡面看到
[00:08:43.000 --> 00:08:45.000]  而當時來說
[00:08:45.000 --> 00:08:46.000]  那裡的人
[00:08:46.000 --> 00:08:51.000]  也都屬靈的光景是非常非常差
[00:08:51.000 --> 00:08:52.000]  我們怎樣知道呢?
[00:08:52.000 --> 00:08:54.000]  我們可以在《馬拉基書》那裡看到
[00:08:54.000 --> 00:08:58.000]  為什麼會在《馬拉基書》
[00:08:58.000 --> 00:08:59.000]  講錯了
[00:08:59.000 --> 00:09:00.000]  《馬拉基書》那裡看到
[00:09:00.000 --> 00:09:01.000]  因為當時來說
[00:09:01.000 --> 00:09:07.000]  利希米和馬拉基先知是同一個時代
[00:09:07.000 --> 00:09:10.000]  看過我舊約的應該知道
[00:09:10.000 --> 00:09:12.000]  我看到有些弟兄姊妹在看我舊約
[00:09:12.000 --> 00:09:14.000]  你應該看過
[00:09:14.000 --> 00:09:18.000]  你記得利希米和馬拉基是同時代的
[00:09:18.000 --> 00:09:21.000]  我們從馬拉基的先知我們看到
[00:09:21.000 --> 00:09:23.000]  馬拉基他說當時來說
[00:09:23.000 --> 00:09:25.000]  要解決一個問題
[00:09:25.000 --> 00:09:26.000]  一個什麼問題?
[00:09:26.000 --> 00:09:28.000]  一個敬拜的問題
[00:09:28.000 --> 00:09:32.000]  不是說他們去拜偶像
[00:09:32.000 --> 00:09:35.000]  而是他們當時敬拜的形式
[00:09:35.000 --> 00:09:37.000]  上帝極之不滿意
[00:09:37.000 --> 00:09:39.000]  因為他們何不敬虔
[00:09:39.000 --> 00:09:41.000]  態度很有問題
[00:09:41.000 --> 00:09:44.000]  我們在《馬拉基書》一章六節那裡看到
[00:09:44.000 --> 00:09:46.000]  耶萬君子耶和華說
[00:09:46.000 --> 00:09:48.000]  兒子尊敬父親
[00:09:48.000 --> 00:09:50.000]  僕人敬畏主人
[00:09:50.000 --> 00:09:51.000]  我既為父親
[00:09:51.000 --> 00:09:53.000]  尊敬我的人在哪裡?
[00:09:53.000 --> 00:09:54.000]  我既為主人
[00:09:54.000 --> 00:09:58.000]  敬畏我的人在哪裡?
[00:09:58.000 --> 00:10:00.000]  何不敬畏?
[00:10:00.000 --> 00:10:01.000]  何不敬虔?
[00:10:01.000 --> 00:10:04.000]  面對這樣的環境的挑戰
[00:10:04.000 --> 00:10:07.000]  面對這樣的屬靈的光景
[00:10:07.000 --> 00:10:12.000]  利希米如何去重建城牆?
[00:10:12.000 --> 00:10:15.000]  這個確是一個挑戰
[00:10:15.000 --> 00:10:18.000]  一個艱鉅的任務
[00:10:18.000 --> 00:10:22.000]  所以首先利希米第一件事去做的
[00:10:22.000 --> 00:10:28.000]  首先他要帶領百姓去看見上帝的異象
[00:10:28.000 --> 00:10:31.000]  我們在上一章第一章裡
[00:10:31.000 --> 00:10:35.000]  利希米和他的弟兄哈拿尼
[00:10:35.000 --> 00:10:37.000]  聽到城牆被拆毀
[00:10:37.000 --> 00:10:40.000]  城門被火焚燒的消息
[00:10:40.000 --> 00:10:44.000]  但是到底破口的漏洞在哪裡?
[00:10:44.000 --> 00:10:45.000]  有多少個破口?
[00:10:45.000 --> 00:10:47.000]  有多少個漏洞?
[00:10:47.000 --> 00:10:50.000]  損毀的程度去到哪裡?
[00:10:50.000 --> 00:10:55.000]  利希米要有第一手的資料才知道
[00:10:55.000 --> 00:11:00.000]  於是利希米就去到耶路撒冷裡
[00:11:00.000 --> 00:11:03.000]  親身去察看
[00:11:03.000 --> 00:11:05.000]  親身去視察
[00:11:05.000 --> 00:11:07.000]  去了解一下情況
[00:11:07.000 --> 00:11:09.000]  他長途跋涉
[00:11:09.000 --> 00:11:10.000]  由舒山城
[00:11:10.000 --> 00:11:14.000]  當時當然是波斯帝國的首都
[00:11:14.000 --> 00:11:17.000]  由舒山城去耶路撒冷
[00:11:17.000 --> 00:11:20.000]  估計他走的路應該是走六路
[00:11:20.000 --> 00:11:23.000]  於是由王道
[00:11:23.000 --> 00:11:26.000]  當時波斯國的王道
[00:11:26.000 --> 00:11:30.000]  去經過米索不達
[00:11:30.000 --> 00:11:31.000]  米亞國的北部
[00:11:31.000 --> 00:11:33.000]  然後再向西走
[00:11:33.000 --> 00:11:34.000]  去到敘利亞
[00:11:34.000 --> 00:11:35.000]  就是巴勒斯坦
[00:11:35.000 --> 00:11:38.000]  這個整整的距離
[00:11:38.000 --> 00:11:40.000]  大概有九百里
[00:11:40.000 --> 00:11:42.000]  如果以六路去走
[00:11:42.000 --> 00:11:45.000]  我想走三四個月的時間
[00:11:45.000 --> 00:11:48.000]  所以利希米就很累了
[00:11:48.000 --> 00:11:49.000]  這麼累
[00:11:49.000 --> 00:11:50.000]  長途跋涉
[00:11:50.000 --> 00:11:52.000]  於是他就休息了三天
[00:11:52.000 --> 00:11:55.000]  他晚上就起來休息夠了
[00:11:55.000 --> 00:11:58.000]  於是他就視察這個城牆
[00:11:58.000 --> 00:12:00.000]  於是他就去了谷門
[00:12:00.000 --> 00:12:01.000]  你看到這個圖
[00:12:01.000 --> 00:12:04.000]  就是一個逆時針的去察看
[00:12:04.000 --> 00:12:05.000]  由谷門
[00:12:05.000 --> 00:12:06.000]  然後去野狗廠
[00:12:06.000 --> 00:12:08.000]  然後去糞廠門
[00:12:08.000 --> 00:12:09.000]  然後去到全門
[00:12:09.000 --> 00:12:10.000]  王祠
[00:12:10.000 --> 00:12:11.000]  但是去到這裡
[00:12:11.000 --> 00:12:13.000]  因為地太爛了
[00:12:13.000 --> 00:12:14.000]  太多石了
[00:12:14.000 --> 00:12:19.000]  於是他騎著的牲口
[00:12:19.000 --> 00:12:20.000]  騎驢也好
[00:12:20.000 --> 00:12:21.000]  騎馬也好
[00:12:21.000 --> 00:12:22.000]  就過不去
[00:12:22.000 --> 00:12:24.000]  於是他就步行過去
[00:12:24.000 --> 00:12:27.000]  沿著溪上
[00:12:27.000 --> 00:12:30.000]  然後察看耶路撒冷的城門
[00:12:30.000 --> 00:12:33.000]  然後就回去了
[00:12:33.000 --> 00:12:34.000]  他很認真
[00:12:34.000 --> 00:12:35.000]  很仔細
[00:12:35.000 --> 00:12:37.000]  很深入去考察
[00:12:37.000 --> 00:12:39.000]  但是可能你也會注意到
[00:12:39.000 --> 00:12:41.000]  為什麼他就這樣走
[00:12:41.000 --> 00:12:43.000]  沒有走完呢?
[00:12:43.000 --> 00:12:45.000]  聖經沒有說
[00:12:45.000 --> 00:12:47.000]  但是估計可能
[00:12:47.000 --> 00:12:48.000]  當時來說
[00:12:48.000 --> 00:12:50.000]  只不過這一塊的城牆
[00:12:50.000 --> 00:12:52.000]  仍然是存在
[00:12:52.000 --> 00:12:53.000]  是僅餘的
[00:12:53.000 --> 00:12:54.000]  所以他沒有走完
[00:12:54.000 --> 00:12:55.000]  因為那些都倒塌了
[00:12:55.000 --> 00:12:56.000]  何必去看呢?
[00:12:56.000 --> 00:12:58.000]  當然聖經沒有說
[00:12:58.000 --> 00:13:00.000]  這純粹是我的猜測
[00:13:00.000 --> 00:13:01.000]  無論如何
[00:13:01.000 --> 00:13:04.000]  利希米擺在他面前的
[00:13:04.000 --> 00:13:06.000]  有一個很真實的問題
[00:13:06.000 --> 00:13:09.000]  也有一個很真實的了解
[00:13:09.000 --> 00:13:13.000]  所以就在十七節裏面
[00:13:13.000 --> 00:13:16.000]  我們見到一個很好的總結
[00:13:16.000 --> 00:13:18.000]  當時他察看完之後
[00:13:18.000 --> 00:13:21.000]  他就說耶路撒冷已經成為
[00:13:21.000 --> 00:13:23.000]  荒蕪之地
[00:13:23.000 --> 00:13:25.000]  這是新譯本的譯法
[00:13:25.000 --> 00:13:29.000]  耶路撒冷已經成為一個廢墟
[00:13:29.000 --> 00:13:32.000]  當我讀到這個經文的時候
[00:13:32.000 --> 00:13:37.000]  我想起利希米和耶穌之間
[00:13:37.000 --> 00:13:39.000]  有些相似的地方
[00:13:39.000 --> 00:13:41.000]  有些什麼相似的地方呢?
[00:13:41.000 --> 00:13:44.000]  就是耶穌來到耶路撒冷
[00:13:44.000 --> 00:13:47.000]  看到耶路撒冷這座城
[00:13:47.000 --> 00:13:49.000]  當時是怎樣呢?
[00:13:49.000 --> 00:13:53.000]  就是他見到城裏人的狀況
[00:13:53.000 --> 00:13:55.000]  他感到心碎
[00:13:55.000 --> 00:14:00.000]  而利希米見到城牆外在的狀況
[00:14:00.000 --> 00:14:02.000]  他也感到心碎
[00:14:02.000 --> 00:14:04.000]  而路加福音告訴我們
[00:14:04.000 --> 00:14:09.000]  當耶穌基督快到耶路撒冷看見城
[00:14:09.000 --> 00:14:12.000]  就為他哀哭
[00:14:12.000 --> 00:14:13.000]  然後他說
[00:14:13.000 --> 00:14:15.000]  巴不得你在這日子
[00:14:15.000 --> 00:14:18.000]  知道關係你平安的事
[00:14:18.000 --> 00:14:20.000]  無奈這是現在是隱藏的
[00:14:20.000 --> 00:14:22.000]  叫你的眼看不出來
[00:14:22.000 --> 00:14:24.000]  因為日子將到
[00:14:24.000 --> 00:14:27.000]  你的仇敵必捉起土裡
[00:14:27.000 --> 00:14:28.000]  周圍環繞你
[00:14:28.000 --> 00:14:30.000]  四面困住你
[00:14:30.000 --> 00:14:33.000]  並要掃滅你和你裡頭的兒女
[00:14:33.000 --> 00:14:38.000]  連一塊石頭也不留在石頭上
[00:14:38.000 --> 00:14:42.000]  因你不知道眷顧你的時候
[00:14:42.000 --> 00:14:44.000]  耶穌見到這座城市
[00:14:44.000 --> 00:14:49.000]  上帝的選民和他屬靈的芳良
[00:14:49.000 --> 00:14:55.000]  耶穌見到他們對耶穌的權柄
[00:14:55.000 --> 00:14:59.000]  他作為利塞雅的權柄
[00:14:59.000 --> 00:15:01.000]  他對他的質問
[00:15:01.000 --> 00:15:07.000]  耶穌知道終歸上帝的審判要來臨
[00:15:07.000 --> 00:15:09.000]  他知道這個城市
[00:15:09.000 --> 00:15:14.000]  他知道這個城牆將會再次被摧毀
[00:15:14.000 --> 00:15:19.000]  所以耶穌為他們哀哭
[00:15:19.000 --> 00:15:22.000]  今天
[00:15:22.000 --> 00:15:24.000]  我相信很多人
[00:15:24.000 --> 00:15:25.000]  對神
[00:15:25.000 --> 00:15:27.000]  對屬靈的事物
[00:15:27.000 --> 00:15:28.000]  對同胞
[00:15:28.000 --> 00:15:29.000]  對社區
[00:15:29.000 --> 00:15:31.000]  沒有這種心痛
[00:15:31.000 --> 00:15:32.000]  心碎
[00:15:32.000 --> 00:15:34.000]  沒有這種憂愁
[00:15:34.000 --> 00:15:36.000]  沒有這種痛苦
[00:15:36.000 --> 00:15:41.000]  甚至可能對自己屬靈的光景
[00:15:41.000 --> 00:15:44.000]  也沒有這種憂心
[00:15:44.000 --> 00:15:46.000]  沒有這種心痛
[00:15:46.000 --> 00:15:48.000]  沒有這種愁煩
[00:15:48.000 --> 00:15:49.000]  為什麼呢?
[00:15:49.000 --> 00:15:51.000]  因為我們缺少了
[00:15:51.000 --> 00:15:57.000]  我們裡面缺少了一個感情的投入
[00:15:57.000 --> 00:15:58.000]  與我無關
[00:15:58.000 --> 00:16:00.000]  自身到外
[00:16:00.000 --> 00:16:03.000]  所以失去了對屬靈的敏銳
[00:16:03.000 --> 00:16:06.000]  失去了對神起初的愛心
[00:16:06.000 --> 00:16:11.000]  失去了對自己的審查
[00:16:11.000 --> 00:16:13.000]  但是
[00:16:13.000 --> 00:16:19.000]  當尼西米聽到同胞的城牆破損
[00:16:19.000 --> 00:16:22.000]  而且我們見到上一章裡
[00:16:22.000 --> 00:16:25.000]  他們說是受靈辱
[00:16:25.000 --> 00:16:27.000]  尼西米就坐下
[00:16:27.000 --> 00:16:31.000]  哭泣默討上帝
[00:16:31.000 --> 00:16:35.000]  而受靈辱這組詞語
[00:16:35.000 --> 00:16:38.000]  在第一章和第二章都重複出現兩次
[00:16:38.000 --> 00:16:42.000]  他們說當時百姓是受靈辱
[00:16:42.000 --> 00:16:44.000]  怎樣受靈辱呢?
[00:16:44.000 --> 00:16:45.000]  我們從經文裡
[00:16:45.000 --> 00:16:47.000]  從尼西米記裡
[00:16:47.000 --> 00:16:50.000]  我們見到當時百姓民不聊生
[00:16:50.000 --> 00:16:52.000]  在第五章的第四節
[00:16:52.000 --> 00:16:55.000]  百姓說我們為了要借錢給王納粹
[00:16:55.000 --> 00:16:59.000]  只好抵押我們的田地和葡萄園
[00:16:59.000 --> 00:17:05.000]  而當時也是官長跪咒去搜刮一些民脂民膏
[00:17:05.000 --> 00:17:08.000]  我們在第五章第七節裡
[00:17:08.000 --> 00:17:11.000]  我們見到尼西米斥責這些人
[00:17:11.000 --> 00:17:14.000]  你們各人向自己的同胞貸款
[00:17:14.000 --> 00:17:18.000]  竟然索取高利
[00:17:18.000 --> 00:17:20.000]  收大耳窿
[00:17:20.000 --> 00:17:23.000]  我們有沒有
[00:17:23.000 --> 00:17:25.000]  當見到我們周遭的環境的時候
[00:17:25.000 --> 00:17:29.000]  有沒有和尼西米一樣的情懷呢?
[00:17:29.000 --> 00:17:32.000]  當我們從新聞看到
[00:17:32.000 --> 00:17:35.000]  或者聽到有人被靈辱
[00:17:35.000 --> 00:17:37.000]  被欺壓
[00:17:37.000 --> 00:17:39.000]  我們會感到痛心
[00:17:39.000 --> 00:17:42.000]  尤其在現今香港這個社會
[00:17:42.000 --> 00:17:46.000]  我們看見很多人困苦流離
[00:17:46.000 --> 00:17:48.000]  不是物質上
[00:17:48.000 --> 00:17:51.000]  是心靈上困苦流離
[00:17:51.000 --> 00:17:54.000]  你有什麼感覺呢?
[00:17:54.000 --> 00:17:58.000]  你有沒有像耶穌在馬太方九章三十六節一樣
[00:17:58.000 --> 00:18:01.000]  就憐憫他們
[00:18:01.000 --> 00:18:03.000]  我們對我們的社區
[00:18:03.000 --> 00:18:06.000]  回到我們的Millpeters Community
[00:18:06.000 --> 00:18:08.000]  或者我們的Bay Area Community
[00:18:08.000 --> 00:18:11.000]  我們有沒有這樣的情懷
[00:18:11.000 --> 00:18:12.000]  有沒有這樣的情感呢?
[00:18:12.000 --> 00:18:17.000]  我們有沒有這樣的感受呢?
[00:18:17.000 --> 00:18:21.000]  我們對這個時代的呼聲
[00:18:21.000 --> 00:18:23.000]  所發出的呼聲
[00:18:23.000 --> 00:18:25.000]  有沒有這樣的感受呢?
[00:18:25.000 --> 00:18:27.000]  在這個時代
[00:18:27.000 --> 00:18:29.000]  所發生的事件
[00:18:29.000 --> 00:18:31.000]  你有沒有感覺呢?
[00:18:31.000 --> 00:18:32.000]  或者你會覺得
[00:18:32.000 --> 00:18:34.000]  我只是個小小百姓
[00:18:34.000 --> 00:18:35.000]  我管得那麼多
[00:18:35.000 --> 00:18:36.000]  我管不了
[00:18:36.000 --> 00:18:38.000]  我自己都沒辦法
[00:18:38.000 --> 00:18:39.000]  又或者
[00:18:39.000 --> 00:18:41.000]  我們是不是應該
[00:18:41.000 --> 00:18:45.000]  從耶穌基督的角度
[00:18:45.000 --> 00:18:47.000]  那個心態去看事物呢?
[00:18:47.000 --> 00:18:49.000]  好像耶穌一樣
[00:18:49.000 --> 00:18:51.000]  看見人的心靈
[00:18:51.000 --> 00:18:53.000]  為這個世代
[00:18:53.000 --> 00:18:54.000]  愛哭呢?
[00:18:54.000 --> 00:18:56.000]  如果你沒有
[00:18:56.000 --> 00:18:59.000]  而反之你採取一個
[00:18:59.000 --> 00:19:01.000]  無動於衷的態度
[00:19:01.000 --> 00:19:03.000]  我相信
[00:19:03.000 --> 00:19:06.000]  你是永遠都看不到
[00:19:06.000 --> 00:19:09.000]  上帝給你的意象
[00:19:09.000 --> 00:19:11.000]  也坦白說一句
[00:19:11.000 --> 00:19:15.000]  上帝很難用你
[00:19:15.000 --> 00:19:17.000]  弟兄姊妹
[00:19:17.000 --> 00:19:18.000]  我們所關心的
[00:19:18.000 --> 00:19:20.000]  究竟是我們自己的境況呢?
[00:19:20.000 --> 00:19:21.000]  我們的工作呢?
