
[00:00:00.000 --> 00:00:01.780]  為何我會說這篇道理呢?
[00:03:19.580 --> 00:03:21.580]  不過聽完之後,他們說「你們可不可以再來?」
[00:03:21.580 --> 00:03:25.580]  都有一些安慰,都算可以聽得明白
[00:03:25.580 --> 00:03:31.580]  我就覺得,方法,全方向方法可以千變萬化
[00:03:31.580 --> 00:03:34.580]  但我覺得真理是不可以變的
[00:03:34.580 --> 00:03:36.580]  大家明白我的意思嗎?
[00:03:36.580 --> 00:03:41.580]  真理不可以變,你怎樣傳遞真理呢?其實無所謂
[00:03:41.580 --> 00:03:45.580]  十幾二十年前,我們同福,我們說去維園擺檔,年宵
[00:03:45.580 --> 00:03:49.580]  我們覺得是一個好的機會去傳福音
[00:03:49.580 --> 00:03:54.580]  現在有些改了,有些改了,我們都會去那邊
[00:03:54.580 --> 00:03:57.580]  但我們又會耶穌請吃飯,是吧?
[00:03:57.580 --> 00:03:59.580]  然後耶穌請我們去行公正會,是吧?
[00:03:59.580 --> 00:04:01.580]  我們會有不同的方法
[00:04:01.580 --> 00:04:07.580]  我們希望能夠用不同的方法來傳遞我們這個真理
[00:04:07.580 --> 00:04:10.580]  所以今天我們想跟大家說一些很基本的真理
[00:04:10.580 --> 00:04:13.580]  但這個真理究竟對我們今日這個世代
[00:04:13.580 --> 00:04:16.580]  無論我們幾多歲都好
[00:04:16.580 --> 00:04:21.580]  對我們有甚麼影響,有甚麼鼓勵,甚至有甚麼提醒呢?
[00:04:21.580 --> 00:04:26.580]  我想跟大家說三一,三為一體,這個真理
[00:04:26.580 --> 00:04:29.580]  那麼三為一體,其實在神學裏面
[00:04:29.580 --> 00:04:32.580]  去到神觀的時候,你一定會讀一下三為一體
[00:04:32.580 --> 00:04:34.580]  其實讀完我都不太明白
[00:04:34.580 --> 00:04:38.580]  讀的時候不太明白,不過詐明不就要這樣算了
[00:04:38.580 --> 00:04:41.580]  但是你真的很難明白三為一體
[00:04:41.580 --> 00:04:44.580]  因為三個位格,一個神
[00:04:44.580 --> 00:04:47.580]  我們信仰,我們說有三個位格
[00:04:47.580 --> 00:04:50.580]  於是我就開始今日去想,究竟甚麼是位格呢?
[00:04:50.580 --> 00:04:53.580]  我就拋下書包,拋下書包
[00:04:53.580 --> 00:04:56.580]  我都會抄書回來,跟隔壁的哥哥抄回來
[00:04:56.580 --> 00:04:58.580]  如果錯了不關我的事
[00:04:58.580 --> 00:05:00.580]  甚麼是位格呢?原來位格呢
[00:05:00.580 --> 00:05:05.580]  如果拉丁文是有一個存在的意思
[00:05:05.580 --> 00:05:09.580]  希臘文呢,如果拉丁文和希臘文加在一起
[00:05:09.580 --> 00:05:13.580]  就是非物質實存個體,說完都不知道是甚麼
[00:05:13.580 --> 00:05:19.580]  但英文就容易明白,是non-material substantive entity
[00:05:19.580 --> 00:05:22.580]  即是說是一個個體,但又非物質
[00:05:22.580 --> 00:05:25.580]  即是你看不到的一樣東西
[00:05:25.580 --> 00:05:30.580]  於是我就這樣,人的位格是包含了三樣東西
[00:05:30.580 --> 00:05:34.580]  有三個元素,包括理智、情感和意志
[00:05:34.580 --> 00:05:42.580]  學者就說,這個位格是有意志、有情感、有理智
[00:05:42.580 --> 00:05:46.580]  但又看不到,又好像很實在的一樣東西
[00:05:46.580 --> 00:05:51.580]  於是我就這樣,人有沒有位格呀?
[00:05:51.580 --> 00:05:55.580]  當然有呀,我們有意志、情感,我們有甚麼呀?
[00:05:55.580 --> 00:05:59.580]  這裡說甚麼?三樣東西,有理智嘛
[00:05:59.580 --> 00:06:04.580]  動物呢?動物有沒有位格呀?
[00:06:04.580 --> 00:06:06.580]  狗有沒有位格呀?
[00:06:06.580 --> 00:06:11.580]  狗有呀,狗有情感,都有一些情感
[00:06:11.580 --> 00:06:15.580]  其實我家的狗都頗determined的
[00:06:15.580 --> 00:06:19.580]  他真的頗determined,不上枱就不上枱
[00:06:19.580 --> 00:06:21.580]  他真的這樣,他很determined
[00:06:21.580 --> 00:06:25.580]  他determined要我們睡覺,他就要吵到我們睡覺
[00:06:25.580 --> 00:06:28.580]  然後他自己睡覺,他determined
[00:06:28.580 --> 00:06:32.580]  我回到家,他衝過來,趴在我身上,有沒有情感呀?
[00:06:32.580 --> 00:06:37.580]  他會親我,但我不讓他親
[00:06:37.580 --> 00:06:42.580]  但張耳呢?張耳有沒有情感呀?張耳有沒有位格呀?
[00:06:42.580 --> 00:06:46.580]  你坐下去,張耳會不會跟我說,你今天重了,會不會呀?
[00:06:46.580 --> 00:06:49.580]  不會的,如果會就怕了
[00:06:49.580 --> 00:06:52.580]  張耳跟你說,一坐下去就怕了
[00:06:52.580 --> 00:06:58.580]  位格,我們說我們信聖經有三個位格
[00:06:58.580 --> 00:06:59.580]  我們的神三個位格
[00:06:59.580 --> 00:07:03.580]  其實三位一體,我們經常說聖經從來沒有說三位一體
[00:07:03.580 --> 00:07:08.580]  聖經只是一個觀念,是一個早期教父,一個特土洋,他發明
[00:07:08.580 --> 00:07:10.580]  他看到聖經,他不是發明,他看到聖經
[00:07:10.580 --> 00:07:13.580]  有聖父、聖子、聖靈,很清楚有三位洋
[00:07:13.580 --> 00:07:19.580]  但又說是獨一真神,於是出現了一個字,叫Trinity
[00:07:19.580 --> 00:07:21.580]  我們中文翻譯成三位一體
[00:07:21.580 --> 00:07:26.580]  的而且確,位格是有理智、有情感、有意志
[00:07:26.580 --> 00:07:32.580]  換言之,我們的聖父、聖子、聖靈都有理智、有情感、有意志
[00:07:32.580 --> 00:07:38.580]  但有一體,這個本體,這個substance,在拉丁文和希臘文的意思是什麼呢?
[00:07:38.580 --> 00:07:41.580]  是獨一的,不可以分割的
[00:07:41.580 --> 00:07:44.580]  即是說我們的神是獨一的真神
[00:07:44.580 --> 00:07:48.580]  我們不是說我們的神是三分之一是聖父、三分之一是聖子、三分之一是聖靈
[00:07:48.580 --> 00:07:51.580]  不可以這樣,我們是一個獨一的真神
[00:07:51.580 --> 00:07:55.580]  所以三位一體,對於我們讀神學的時候,在我的年代讀神學
[00:07:55.580 --> 00:07:58.580]  可能現在新一代會比我更明白
[00:07:58.580 --> 00:08:04.580]  我們很難完全去掌握,唯有有一天我們回天家
[00:08:04.580 --> 00:08:09.580]  真的問一下我們的神,究竟三位一體是什麼意思,才可以更加明白
[00:08:09.580 --> 00:08:18.580]  但我嘗試用今天我們較為可以明白多一點的東西,去明白三位一體
[00:08:18.580 --> 00:08:24.580]  我正在用我自己,我自己不是神,各位聽眾,我不是神
[00:08:24.580 --> 00:08:31.580]  但我用我自己的身份,我叫做何志迪,中文名何志迪
[00:08:31.580 --> 00:08:35.580]  我有一個身份,就是師母的什麼?
[00:08:35.580 --> 00:08:38.580]  我是師母的誰?
[00:08:38.580 --> 00:08:40.580]  你不知道我是師母的誰?
[00:08:40.580 --> 00:08:45.580]  我是師母的丈夫,斯文一點的丈夫
[00:08:45.580 --> 00:08:51.580]  較為地道一點的老公
[00:08:51.580 --> 00:08:56.580]  較為偏向某方面一點的愛人
[00:08:56.580 --> 00:08:59.580]  我和師母有沒有情感?有沒有關係?
[00:08:59.580 --> 00:09:01.580]  大家都有情感,我們都會彼此相愛
[00:09:01.580 --> 00:09:04.580]  但我女兒的什麼?
[00:09:04.580 --> 00:09:08.580]  爸爸,我又是你們的什麼?
[00:09:08.580 --> 00:09:16.580]  牧師,我和師母的情感可不可以用在你們的身上?
[00:09:16.580 --> 00:09:22.580]  如果有一天我將愛師母的那種愛,愛成一個姐妹,我死定了
[00:09:22.580 --> 00:09:25.580]  大家明白嗎?其實是不同的
[00:09:25.580 --> 00:09:30.580]  我是一個個體,我是一個獨立個體,我不可以分割的
[00:09:30.580 --> 00:09:34.580]  我不可以將三分之一成為師母的老公,三分之一成為我女兒的爸爸
[00:09:34.580 --> 00:09:36.580]  三分之一成為你們的什麼?牧師
[00:09:36.580 --> 00:09:42.580]  我也是一個個體,我的意思不是可以完全解釋聖經
[00:09:42.580 --> 00:09:49.580]  但另一方面,我覺得如果有一天師母在,我女兒在,你們也在
[00:09:49.580 --> 00:09:53.580]  我就三為一體,大家明白嗎?
[00:09:53.580 --> 00:09:57.580]  當然,聖經的三為一體,他們的愛是一樣的
[00:09:57.580 --> 00:10:00.580]  我又不同,他們一樣,所以我們很難明白
[00:10:00.580 --> 00:10:04.580]  不過,我們很清楚地看到三為一體的真神
[00:10:04.580 --> 00:10:10.580]  其實不是說抽象到一個地步,我們完全不能夠去了解
[00:10:10.580 --> 00:10:15.580]  所以,當我們思考這個三一真神,去看這個創造的時候
[00:10:15.580 --> 00:10:17.580]  我就開始去想三件事
[00:10:17.580 --> 00:10:23.580]  第一件事,我們看到三一神的大能,他的能力很大
[00:10:23.580 --> 00:10:26.580]  其實大到一個地步,在創世紀那邊大到一個地步
[00:10:26.580 --> 00:10:29.580]  有時候我們沒辦法去摸到他有多大
[00:10:29.580 --> 00:10:35.580]  當然,由創世紀第三章,由第一節到第三節,很有趣
[00:10:35.580 --> 00:10:38.580]  那裡說,起初神創造天地
[00:10:38.580 --> 00:10:45.580]  地是空虛混沌,淵面黑暗,神的靈運行在水面上
[00:10:45.580 --> 00:10:48.580]  神說要有光,就有光
[00:10:48.580 --> 00:10:52.580]  為什麼我特別用這三節呢?
[00:10:52.580 --> 00:10:55.580]  因為我們看到這三節很有趣
[00:10:55.580 --> 00:11:00.580]  這三節其實很清楚地看到三個位格
[00:11:00.580 --> 00:11:03.580]  包括聖父、聖子和聖靈
[00:11:03.580 --> 00:11:05.580]  那你說,哪裡啊?
[00:11:05.580 --> 00:11:08.580]  我們看回第一節,起初是甚麼?
[00:11:08.580 --> 00:11:10.580]  神創造天地
[00:11:10.580 --> 00:11:11.580]  第二節呢?
[00:11:11.580 --> 00:11:14.580]  神的靈運行在水面上
[00:11:14.580 --> 00:11:16.580]  神的靈是誰?
[00:11:16.580 --> 00:11:17.580]  就是聖靈
[00:11:17.580 --> 00:11:19.580]  那聖子呢?
[00:11:19.580 --> 00:11:20.580]  沒說到
[00:11:20.580 --> 00:11:23.580]  但是第三節,我們說甚麼?
[00:11:23.580 --> 00:11:25.580]  神說
[00:11:25.580 --> 00:11:27.580]  為什麼說神說是聖子呢?
[00:11:27.580 --> 00:11:32.580]  當然我們作為一些學者的教導
[00:11:32.580 --> 00:11:36.580]  我們看回第三節,一定要看回約翰福音第一章第一節
[00:11:36.580 --> 00:11:38.580]  約翰福音第一章第一節是甚麼?
[00:11:38.580 --> 00:11:40.580]  太初有甚麼?
[00:11:40.580 --> 00:11:41.580]  道
[00:11:41.580 --> 00:11:42.580]  道與神同在
[00:11:42.580 --> 00:11:44.580]  道就是甚麼?
[00:11:44.580 --> 00:11:45.580]  神
[00:11:45.580 --> 00:11:47.580]  然後道成了肉身
[00:11:47.580 --> 00:11:49.580]  我們很明白這個道是代表誰?
[00:11:49.580 --> 00:11:50.580]  耶穌
[00:11:50.580 --> 00:11:53.580]  所以道在原文來說是一個Logos
[00:11:53.580 --> 00:11:55.580]  Logos是代表一個Word
[00:11:55.580 --> 00:11:56.580]  所以英文就是
[00:11:56.580 --> 00:11:57.580]  In the beginning was the Word
[00:11:57.580 --> 00:11:59.580]  And the Word was with God
[00:11:59.580 --> 00:12:01.580]  And the Word was God
[00:12:01.580 --> 00:12:02.580]  所以很明顯
[00:12:02.580 --> 00:12:05.580]  這個道、這個Word是一個說話
[00:12:05.580 --> 00:12:08.580]  所以這裡說神說
[00:12:08.580 --> 00:12:09.580]  很多解經家就說
[00:12:09.580 --> 00:12:12.580]  如果將約翰福音第一章和這裡一比較
[00:12:12.580 --> 00:12:13.580]  這個神說
[00:12:13.580 --> 00:12:17.580]  很多人就說是指向耶穌基督、聖子
[00:12:17.580 --> 00:12:19.580]  所以我們祈禱
[00:12:19.580 --> 00:12:21.580]  我們有沒有想過祈禱
[00:12:21.580 --> 00:12:22.580]  祈禱
[00:12:22.580 --> 00:12:25.580]  大聲一點,上帝會聽多一點
[00:12:25.580 --> 00:12:27.580]  當然不會,傻的
[00:12:27.580 --> 00:12:29.580]  我們的神從來都不睡覺
[00:12:29.580 --> 00:12:31.580]  小聲祈禱無所謂
[00:12:31.580 --> 00:12:33.580]  但剛才大敬拜的姐妹
[00:12:33.580 --> 00:12:35.580]  大家不知道有沒有留心
[00:12:35.580 --> 00:12:37.580]  多數沒有
[00:12:37.580 --> 00:12:38.580]  你們多數沒有
[00:12:38.580 --> 00:12:41.580]  不是跳舞那些,跳舞那些都留心
[00:12:41.580 --> 00:12:43.580]  祂說過一句說話,不知道有沒有留心
[00:12:43.580 --> 00:12:46.580]  可能連敬拜的姐妹都忘記自己說過,也不奇怪
[00:12:46.580 --> 00:12:48.580]  祂說讓我們宣告
[00:12:48.580 --> 00:12:56.580]  我們要宣告,我們祈禱宣告
[00:12:56.580 --> 00:12:58.580]  為什麼要宣告
[00:12:58.580 --> 00:13:00.580]  宣告不是說上帝睡了覺
[00:13:00.580 --> 00:13:03.580]  我們要宣告醒了,不是這個意思
[00:13:03.580 --> 00:13:04.580]  不是說我們安靜祈禱
[00:13:04.580 --> 00:13:06.580]  上帝不聽,我完全不是這個意思
[00:13:06.580 --> 00:13:08.580]  因為詩篇說神是絕不打頓的神
[00:13:08.580 --> 00:13:11.580]  不過我們用一個例子
[00:13:11.580 --> 00:13:13.580]  如果你今天還在讀書
[00:13:13.580 --> 00:13:15.580]  或者在做事都不要緊
[00:13:15.580 --> 00:13:19.580]  如果你升職,你回到家跟爸爸媽媽說
[00:13:19.580 --> 00:13:21.580]  爸爸媽媽我升職了
[00:13:21.580 --> 00:13:23.580]  即是宣告,大聲一點
[00:13:23.580 --> 00:13:24.580]  要有信心
[00:13:24.580 --> 00:13:26.580]  如果你考第一,你現在回到家
[00:13:26.580 --> 00:13:27.580]  爸爸媽媽我考第一了
[00:13:27.580 --> 00:13:29.580]  你會不會回家說,爸爸媽媽我考第一了
[00:13:29.580 --> 00:13:30.580]  你不會吧
[00:13:30.580 --> 00:13:32.580]  但如果你考最後
[00:13:32.580 --> 00:13:34.580]  你回到家,媽媽你不要看上面
[00:13:34.580 --> 00:13:36.580]  看下面簽個名就可以了
[00:13:36.580 --> 00:13:38.580]  你上面不要看,簽個名就可以了
[00:13:38.580 --> 00:13:40.580]  你會不同
[00:13:40.580 --> 00:13:42.580]  什麼叫宣告,什麼叫神說
[00:13:42.580 --> 00:13:44.580]  這裡說神說有光就有光
[00:13:44.580 --> 00:13:47.580]  總之神是帶著一個信心,一個信念
[00:13:47.580 --> 00:13:50.580]  祂要宣告有光就有光
[00:13:50.580 --> 00:13:53.580]  今天我們祈禱,有沒有這種信念
[00:13:53.580 --> 00:13:56.580]  這信念就是神說,the word
[00:13:56.580 --> 00:13:59.580]  我們帶著耶穌基督這個word
[00:13:59.580 --> 00:14:02.580]  這個宣告來跟神禱告
[00:14:02.580 --> 00:14:05.580]  所以我們看到原來三一真神
[00:14:05.580 --> 00:14:08.580]  在創世裏面其實已經有份
[00:14:08.580 --> 00:14:10.580]  很清楚看到三一真神在當中
[00:14:10.580 --> 00:14:12.580]  以致我們很深信上帝
[00:14:12.580 --> 00:14:14.580]  讓我們看到這個世界
[00:14:14.580 --> 00:14:16.580]  是一個美好的世界
[00:14:16.580 --> 00:14:18.580]  這就是第二點
[00:14:18.580 --> 00:14:20.580]  世界是美好的
[00:14:20.580 --> 00:14:23.580]  因為神做任何事都說
[00:14:23.580 --> 00:14:25.580]  這是好的
[00:14:25.580 --> 00:14:27.580]  這是好的
[00:14:27.580 --> 00:14:30.580]  祂做了男人其實也沒有說不好
[00:14:30.580 --> 00:14:32.580]  不過祂只說了一句說話,什麼不好
[00:14:32.580 --> 00:14:34.580]  哪人獨居不好
[00:14:34.580 --> 00:14:36.580]  大家明白我的意思嗎
[00:14:36.580 --> 00:14:38.580]  祂不是為了一個男人不好
[00:14:38.580 --> 00:14:41.580]  所以當我們回看約翰福音第三章十六節
[00:14:41.580 --> 00:14:43.580]  神愛世人
[00:14:43.580 --> 00:14:45.580]  原文來說是神愛世界
[00:14:45.580 --> 00:14:47.580]  Cosmos 神愛世界
[00:14:47.580 --> 00:14:49.580]  換言之這個世界
[00:14:49.580 --> 00:14:52.580]  我絕對相信這個世界是一個好的世界
[00:14:52.580 --> 00:14:55.580]  但為什麼我們會覺得這個世界不好
[00:14:55.580 --> 00:14:57.580]  其實可能不是這個世界的事
[00:14:57.580 --> 00:15:00.580]  是因為我們人心的事
[00:15:00.580 --> 00:15:05.580]  但另一方面我們回看神做人之前
[00:15:05.580 --> 00:15:07.580]  祂做了整個世界
[00:15:07.580 --> 00:15:09.580]  然後再做人
[00:15:09.580 --> 00:15:11.580]  這個神是很合理的神
[00:15:11.580 --> 00:15:13.580]  祂不是一開始做人
[00:15:13.580 --> 00:15:15.580]  一開始做人就出事了
[00:15:15.580 --> 00:15:17.580]  第一地是空虛混沌
[00:15:17.580 --> 00:15:18.580]  淤面黑暗
[00:15:18.580 --> 00:15:20.580]  神說有人就有人
[00:15:20.580 --> 00:15:21.580]  出了一個人
[00:15:21.580 --> 00:15:23.580]  都是淤面黑暗
[00:15:23.580 --> 00:15:25.580]  不好意思餓死
[00:15:25.580 --> 00:15:27.580]  但祂做了所有的事
[00:15:27.580 --> 00:15:28.580]  然後祂都做人
[00:15:28.580 --> 00:15:29.580]  我覺得上帝合理
[00:15:29.580 --> 00:15:31.580]  上帝是一個很有規律的上帝
[00:15:31.580 --> 00:15:33.580]  所以今天我們不單單說
[00:15:33.580 --> 00:15:36.580]  我有感動去做什麼就做什麼
[00:15:36.580 --> 00:15:37.580]  不一定錯
[00:15:37.580 --> 00:15:41.580]  不過你的感動都要看整個範圍裏面
[00:15:41.580 --> 00:15:43.580]  是否合理
[00:15:43.580 --> 00:15:49.580]  以致我覺得神說世界是好的
[00:15:49.580 --> 00:15:51.580]  神做男人都是好的
[00:15:51.580 --> 00:15:54.580]  神做女人都是好的
[00:15:54.580 --> 00:15:57.580]  但因為人的心
[00:15:57.580 --> 00:15:59.580]  因為犯罪
[00:15:59.580 --> 00:16:03.580]  所以罪直接一個人進入了這個世界
[00:16:03.580 --> 00:16:05.580]  我們人有罪性
[00:16:05.580 --> 00:16:08.580]  所以人的罪性帶來了很多猜疑
[00:16:08.580 --> 00:16:10.580]  人與人之間有很多猜疑
[00:16:10.580 --> 00:16:14.580]  最近這幾個月我知道
[00:16:14.580 --> 00:16:16.580]  我女兒快生了孩子
[00:16:16.580 --> 00:16:18.580]  我就快做公公
[00:16:18.580 --> 00:16:22.580]  當我女兒開始懷孕的時候
[00:16:22.580 --> 00:16:24.580]  我就跟她說
[00:16:24.580 --> 00:16:27.580]  女兒女兒不如搬近一點
[00:16:27.580 --> 00:16:30.580]  讓我們可以照顧你多一點
[00:16:30.580 --> 00:16:33.580]  這些是我一代父母的心聲
[00:16:33.580 --> 00:16:35.580]  如果你父母想你是這樣的
[00:16:35.580 --> 00:16:36.580]  你算吧
[00:16:36.580 --> 00:16:37.580]  順他的意
[00:16:37.580 --> 00:16:39.580]  這些是我們老一代的心聲
[00:16:39.580 --> 00:16:40.580]  她都算聽話
[00:16:40.580 --> 00:16:42.580]  於是就租了一間屋
[00:16:42.580 --> 00:16:43.580]  打算租一間屋出去
[00:16:43.580 --> 00:16:46.580]  租一個地方近我們的家
[00:16:46.580 --> 00:16:48.580]  有一天她打電話給我
[00:16:48.580 --> 00:16:49.580]  她說爸爸
[00:16:49.580 --> 00:16:51.580]  有一個人來看屋
[00:16:51.580 --> 00:16:54.580]  她說我決定不租給他
[00:16:54.580 --> 00:16:56.580]  我說為什麼不租給他
[00:16:56.580 --> 00:17:03.580]  她說他是黑黑實實的人
[00:17:03.580 --> 00:17:05.580]  在中東的人
[00:17:05.580 --> 00:17:08.580]  她覺得他不想租給中東人
[00:17:08.580 --> 00:17:11.580]  我說為什麼你這麼歧視
[00:17:11.580 --> 00:17:14.580]  我說最緊要他肯交租就算了
[00:17:14.580 --> 00:17:15.580]  我很實際
[00:17:15.580 --> 00:17:17.580]  不交租什麼人都是假的
[00:17:17.580 --> 00:17:19.580]  肯交租什麼人都無所謂
[00:17:19.580 --> 00:17:22.580]  結果她都很聽話就租了給他
[00:17:22.580 --> 00:17:24.580]  誰知我這樣說他
[00:17:24.580 --> 00:17:26.580]  我就不敢說自己
[00:17:26.580 --> 00:17:28.580]  原來我跟女兒沒什麼大分別
[00:17:28.580 --> 00:17:29.580]  為什麼呢
[00:17:29.580 --> 00:17:30.580]  因為有一天我坐地鐵
[00:17:30.580 --> 00:17:32.580]  星期天坐地鐵
[00:17:32.580 --> 00:17:35.580]  因為現在我過了65歲
[00:17:35.580 --> 00:17:37.580]  我就經常坐地鐵
[00:17:37.580 --> 00:17:40.580]  突然間我站在我旁邊那個
[00:17:40.580 --> 00:17:42.580]  是穿著全身黑色
[00:17:42.580 --> 00:17:45.580]  只有一隻眼看到的東西
[00:17:45.580 --> 00:17:49.580]  你知哪一種的民族
[00:17:49.580 --> 00:17:51.580]  他走到我家旁邊
[00:17:51.580 --> 00:17:53.580]  我看一看他
[00:17:53.580 --> 00:17:55.580]  嘩
[00:17:55.580 --> 00:17:57.580]  於是我就很自然地
[00:17:57.580 --> 00:17:59.580]  慢慢慢慢移開了
[00:17:59.580 --> 00:18:01.580]  去了三個車卡外邊
[00:18:01.580 --> 00:18:03.580]  移開三個車卡
[00:18:03.580 --> 00:18:04.580]  為什麼呢
[00:18:04.580 --> 00:18:07.580]  因為我怕他身邊有炸彈
[00:18:07.580 --> 00:18:09.580]  我想著如果炸彈爆了
[00:18:09.580 --> 00:18:11.580]  我是三卡之外的
[00:18:11.580 --> 00:18:13.580]  都未必一定死得去
[00:18:13.580 --> 00:18:14.580]  不敢說不死
[00:18:14.580 --> 00:18:16.580]  不過未必一定死得去
[00:18:16.580 --> 00:18:17.580]  我就這樣
[00:18:17.580 --> 00:18:20.580]  咦 我跟女兒有什麼分別
[00:18:20.580 --> 00:18:23.580]  其實我自己的內心都是一種
[00:18:23.580 --> 00:18:26.580]  很hidden 很內藏的一種歧視
[00:18:26.580 --> 00:18:28.580]  第一次會
[00:18:28.580 --> 00:18:33.580]  人心比萬物都格外好
[00:18:33.580 --> 00:18:34.580]  所以我經常覺得
[00:18:34.580 --> 00:18:36.580]  這個世界不一定不好
[00:18:36.580 --> 00:18:38.580]  其實不好是我們什麼
[00:18:38.580 --> 00:18:39.580]  是我們人
[00:18:39.580 --> 00:18:41.580]  所以去到一個地步
[00:18:41.580 --> 00:18:42.580]  我就這樣
[00:18:42.580 --> 00:18:44.580]  上帝做任何事都是好
[00:18:44.580 --> 00:18:46.580]  於是我就開始這樣
[00:18:46.580 --> 00:18:48.580]  如果人心是不好
[00:18:48.580 --> 00:18:50.580]  但上帝怎樣看我們
[00:18:50.580 --> 00:18:52.580]  上帝怎樣看我們這班人
[00:18:52.580 --> 00:18:53.580]  除了羅馬書說
[00:18:53.580 --> 00:18:55.580]  罪從一人入到世界
[00:18:55.580 --> 00:18:57.580]  所以救恩也要藉著一個人
[00:18:57.580 --> 00:18:58.580]  入到這個世界
[00:18:58.580 --> 00:19:01.580]  這是一個好的救恩觀念
[00:19:01.580 --> 00:19:02.580]  但另一方面
[00:19:02.580 --> 00:19:05.580]  當我自己看回第三點的時候
[00:19:05.580 --> 00:19:10.580]  神沒有因為我們人一個轉變
[00:19:10.580 --> 00:19:16.580]  而不把他原先的託付給我們
[00:19:16.580 --> 00:19:18.580]  神做完亞當和夏娃之後
[00:19:18.580 --> 00:19:19.580]  他就說
[00:19:19.580 --> 00:19:20.580]  神就賜福給他們
[00:19:20.580 --> 00:19:21.580]  又對他們說
[00:19:21.580 --> 00:19:23.580]  要生養眾多片滿地面
[00:19:23.580 --> 00:19:24.580]  治理這地也
[00:19:24.580 --> 00:19:25.580]  要管理海的魚
[00:19:25.580 --> 00:19:26.580]  空中的鳥
[00:19:26.580 --> 00:19:29.580]  和地上各樣行動的玩物
[00:19:29.580 --> 00:19:30.580]  很有趣
