
[00:00:00.000 --> 00:00:03.760]  虎連平安 弟兄姊妹 春節快樂
[00:02:20.800 --> 00:02:24.280]  就逃到居住在遠方的舅舅那裏啊
[00:02:24.280 --> 00:02:25.600]  大概是啊
[00:02:25.600 --> 00:02:27.480]  如果你看得不清楚啊
[00:02:27.480 --> 00:02:28.280]  不過沒關係
[00:02:28.280 --> 00:02:31.280]  大概是這樣走走走走到離開地圖的地方
[00:02:31.280 --> 00:02:33.520]  走到北邊他舅舅那裏啊
[00:02:33.520 --> 00:02:37.280]  可是一山還有一山高
[00:02:37.280 --> 00:02:39.680]  所以舅舅的套路比他還深了
[00:02:39.680 --> 00:02:44.480]  在舅舅那呢他受了很多的苦喫了很多的虧
[00:02:44.480 --> 00:02:48.640]  後來按神的吩咐他又回老家迦南啊
[00:02:48.640 --> 00:02:50.520]  就是這樣他呢就
[00:02:50.520 --> 00:02:56.480]  他呢就這樣他又回來了啊
[00:02:56.480 --> 00:02:58.520]  他又回來了他這樣回來
[00:02:58.520 --> 00:03:02.800]  可是在大概在這裏回到那裏還沒有回到迦南
[00:03:02.800 --> 00:03:06.600]  差不多的時候他聽到一個壞消息
[00:03:06.600 --> 00:03:07.800]  怎麼壞消息啊
[00:03:07.800 --> 00:03:10.480]  就是說他的哥哥帶領四百人呢
[00:03:10.480 --> 00:03:14.080]  他哥哥帶領四百人就是這樣從這條路徑
[00:03:14.080 --> 00:03:16.520]  迎着他來
[00:03:16.520 --> 00:03:21.520]  他當然不會樂觀的以爲哥哥是帶着四百人來迎接他了哈
[00:03:21.520 --> 00:03:22.920]  他當時非常擔心
[00:03:22.920 --> 00:03:23.960]  非常焦慮
[00:03:23.960 --> 00:03:26.600]  覺得哥哥來可能找他報復啊
[00:03:26.600 --> 00:03:28.200]  要殺死他
[00:03:28.200 --> 00:03:29.880]  那後事如何呢
[00:03:29.880 --> 00:03:31.720]  在這裏我先賣個關子哈
[00:03:31.720 --> 00:03:37.200]  下面會說現在我們嘗試宏觀一點的看啊
[00:03:37.200 --> 00:03:43.720]  其實每個人一生當中不但是雅各還有我們其實都會遇到很多的困難
[00:03:43.720 --> 00:03:46.000]  挑戰或者是機遇等等
[00:03:46.000 --> 00:03:48.840]  那在過程當中有意無意之間
[00:03:48.840 --> 00:03:52.640]  我們會發展出一套的謀生的伎倆
[00:03:52.640 --> 00:03:55.120]  或者說是生存的策略吧
[00:03:55.120 --> 00:03:57.560]  那雅各總的來說
[00:03:57.560 --> 00:04:03.440]  他用什麼策略來贏贏戰他人生的種種的機遇呢
[00:04:03.440 --> 00:04:05.440]  他大概可以說用了六招
[00:04:05.440 --> 00:04:09.160]  就是炸欺詐還有逃逃避
[00:04:09.160 --> 00:04:10.720]  還有拼拼搏
[00:04:10.720 --> 00:04:11.960]  還有討好
[00:04:11.960 --> 00:04:12.960]  還有呢
[00:04:12.960 --> 00:04:15.600]  是謀獲和籌謀
[00:04:15.600 --> 00:04:16.120]  還有呢
[00:04:16.120 --> 00:04:20.320]  就是求和求告呼求
[00:04:20.320 --> 00:04:23.240]  那現在看先看那個炸哈
[00:04:23.240 --> 00:04:26.680]  我們先看那個欺詐雅各套路很深
[00:04:26.680 --> 00:04:29.240]  鬼炸狡猾心機重
[00:04:29.240 --> 00:04:31.400]  他真的哥哥打獵回來啊
[00:04:31.400 --> 00:04:33.720]  口渴想喝他的紅豆湯
[00:04:33.720 --> 00:04:35.840]  他就跟哥哥說
[00:04:35.840 --> 00:04:36.520]  嗯
[00:04:36.520 --> 00:04:38.560]  這香噴噴的紅豆湯啊
[00:04:38.560 --> 00:04:39.920]  你想喝嗎
[00:04:39.920 --> 00:04:40.560]  好
[00:04:40.560 --> 00:04:43.120]  那就把長子的名分給我啊
[00:04:43.120 --> 00:04:47.040]  後來他又按照聽媽媽的獻計
[00:04:47.040 --> 00:04:48.360]  穿着哥哥的衣服
[00:04:48.360 --> 00:04:54.960]  用山羊皮包着自己的脖子和手來到瞎眼的父親遺騷面前
[00:04:54.960 --> 00:04:57.720]  讓爸爸以爲這是多毛的長子
[00:04:57.720 --> 00:04:59.080]  他的他哥哥遺騷
[00:04:59.080 --> 00:05:02.800]  然後宣告把長子該得的祝福賜給他
[00:05:02.800 --> 00:05:05.200]  那也看看逃吧
[00:05:05.200 --> 00:05:07.880]  他不單是逃跑也逃避
[00:05:07.880 --> 00:05:09.960]  當他知道哥哥要殺他
[00:05:09.960 --> 00:05:12.680]  他沒有解釋或者是求原諒
[00:05:12.680 --> 00:05:13.400]  而是呢
[00:05:13.400 --> 00:05:15.400]  逃命到舅舅那裏
[00:05:15.400 --> 00:05:19.280]  當他覺得舅舅帶自己不公道太剝削自己
[00:05:19.280 --> 00:05:22.840]  他也沒有跟舅舅道別就偷走了
[00:05:22.840 --> 00:05:23.320]  另外呢
[00:05:23.320 --> 00:05:25.480]  他也逃避他的兩個妻子
[00:05:25.480 --> 00:05:28.120]  麗婭和拉姐爭風喫醋
[00:05:28.120 --> 00:05:33.040]  經文沒說他做了什麼來緩解妻子妻子們的關係
[00:05:33.040 --> 00:05:35.160]  很可能是置身事外
[00:05:35.160 --> 00:05:37.720]  或者是任由妻子們擺佈
[00:05:37.720 --> 00:05:39.800]  也看拼吧拼日子拼搏
[00:05:39.800 --> 00:05:42.200]  爲了追求的是美好的生活呢
[00:05:42.200 --> 00:05:44.000]  他也是相當勤奮的
[00:05:44.000 --> 00:05:45.720]  從創世紀三十一章
[00:05:45.720 --> 00:05:49.680]  我們知道他的舅舅家工作二十年了
[00:05:49.680 --> 00:05:53.200]  非常盡責的看顧羊羣日夜做工
[00:05:53.200 --> 00:05:56.440]  白天曬夜晚冷
[00:05:56.440 --> 00:05:57.600]  他也熬過了
[00:05:57.600 --> 00:06:00.120]  另外爲了要得到心愛的拉姐
[00:06:00.120 --> 00:06:02.760]  他爲舅舅做工七年的聖經說
[00:06:02.760 --> 00:06:05.800]  他看如同幾天而已
[00:06:05.800 --> 00:06:08.720]  至於討我想說是討好
[00:06:08.720 --> 00:06:11.440]  當他知道餘嫂帶着四百人衝着他來的時候
[00:06:11.440 --> 00:06:14.440]  他準備了大量的財物來討好哥哥
[00:06:14.440 --> 00:06:15.760]  讓他消氣
[00:06:15.760 --> 00:06:19.480]  裏面包括三羊綿羊幾百只駱駝
[00:06:19.480 --> 00:06:21.280]  幾十只牛啊
[00:06:21.280 --> 00:06:21.720]  驢啊
[00:06:21.720 --> 00:06:22.840]  都是很多哈
[00:06:22.840 --> 00:06:24.360]  幾十只厲害了吧
[00:06:24.360 --> 00:06:27.560]  而且還吩咐帶禮物的僕人要這樣說
[00:06:27.560 --> 00:06:27.880]  啊
[00:06:27.880 --> 00:06:28.720]  這些禮物啊
[00:06:28.720 --> 00:06:32.960]  是你僕人雅各給我主姨嫂獻上的
[00:06:32.960 --> 00:06:35.760]  而不是隨隨便便的說是弟弟給你的
[00:06:35.760 --> 00:06:38.200]  可見他很懂說話啊
[00:06:38.200 --> 00:06:40.600]  謀當然是指籌謀啊
[00:06:40.600 --> 00:06:43.680]  謀略從剛纔說的逃啊
[00:06:43.680 --> 00:06:44.280]  拼啊
[00:06:44.280 --> 00:06:44.800]  逃啊
[00:06:44.800 --> 00:06:45.920]  炸四招
[00:06:45.920 --> 00:06:50.600]  相信你發現就單四招已經四招已經看出雅各呢
[00:06:50.600 --> 00:06:53.360]  做什麼都是精心部署啊
[00:06:53.360 --> 00:06:55.080]  精心策劃的啊
[00:06:55.080 --> 00:06:57.880]  你看當他呢知道雅各帶着啊
[00:06:57.880 --> 00:07:00.360]  姨嫂帶着四百人來來啊
[00:07:00.360 --> 00:07:01.520]  迎見他的時候
[00:07:01.520 --> 00:07:05.080]  他就趕緊把自己的家眷和僕人分爲兩批
[00:07:05.080 --> 00:07:06.720]  他心裏想第一對啊
[00:07:06.720 --> 00:07:07.520]  收啊
[00:07:07.520 --> 00:07:10.120]  襲擊第二對還有機會逃生啊
[00:07:10.120 --> 00:07:11.200]  他送禮物呢
[00:07:11.200 --> 00:07:12.560]  也不是馬上就送了
[00:07:12.560 --> 00:07:14.360]  所以我剛纔說那麼多的啊
[00:07:14.360 --> 00:07:18.360]  牲畜牲口還是分幾次來送這樣呢
[00:07:18.360 --> 00:07:20.040]  就讓姨嫂啊
[00:07:20.040 --> 00:07:21.240]  一次氣不消
[00:07:21.240 --> 00:07:22.280]  第二次還消
[00:07:22.280 --> 00:07:25.240]  而且呢如果這樣分五次啊
[00:07:25.240 --> 00:07:26.880]  來僕人來遇見姨嫂
[00:07:26.880 --> 00:07:31.080]  姨嫂要靜悄悄的襲擊他哈突襲他
[00:07:31.080 --> 00:07:32.960]  其實困難也重重啊
[00:07:32.960 --> 00:07:35.080]  那這就看出他的計謀了
[00:07:35.080 --> 00:07:36.680]  最後來看求吧
[00:07:36.680 --> 00:07:38.560]  雅各也會求的哈
[00:07:38.560 --> 00:07:42.560]  求指的是雅各也會向神求助
[00:07:42.560 --> 00:07:45.640]  當他因害怕哥哥逃到伯特利的時候
[00:07:45.640 --> 00:07:47.280]  耶和華丞向他顯現
[00:07:47.280 --> 00:07:49.360]  應許呢會賜福給他
[00:07:49.360 --> 00:07:51.760]  當時他就向耶和華許願
[00:07:51.760 --> 00:07:54.400]  他說如果神讓他順利啊
[00:07:54.400 --> 00:07:55.200]  什麼都順利
[00:07:55.200 --> 00:07:56.160]  而且回到老家
[00:07:56.160 --> 00:07:57.600]  他就會把神啊
[00:07:57.600 --> 00:08:00.600]  神所賜給他的十分之一奉獻給神
[00:08:00.600 --> 00:08:04.040]  另外當他剛纔說了回老家的路上
[00:08:04.040 --> 00:08:04.520]  哇
[00:08:04.520 --> 00:08:07.520]  聽見姨嫂帶了四百人來
[00:08:07.520 --> 00:08:09.320]  他呢心很迫切
[00:08:09.320 --> 00:08:09.920]  很害怕
[00:08:09.920 --> 00:08:11.000]  他也禱告啊
[00:08:11.000 --> 00:08:16.600]  求主了保守他那雅各面對生活採取的策略
[00:08:16.600 --> 00:08:18.440]  剛纔講了大概有六招
[00:08:18.440 --> 00:08:22.080]  是僞造逃避拼搏討好
[00:08:22.080 --> 00:08:24.680]  仇禍還有求神
[00:08:24.680 --> 00:08:27.920]  那你覺得在雅各的心目中
[00:08:27.920 --> 00:08:30.440]  神的重要性在哪裏呢
[00:08:30.440 --> 00:08:34.920]  神看來是他生存策略當中的其中一項
[00:08:34.920 --> 00:08:37.240]  其中一項資源
[00:08:37.240 --> 00:08:38.880]  當神主動向他顯現
[00:08:38.880 --> 00:08:40.560]  他會順便求一下
[00:08:40.560 --> 00:08:44.360]  當知道家人和自己生命危在旦夕
[00:08:44.360 --> 00:08:45.840]  無法可失手
[00:08:45.840 --> 00:08:48.240]  他也會向神呼求
[00:08:48.240 --> 00:08:51.560]  當時他稱呼神爲祖父亞伯拉罕
[00:08:51.560 --> 00:08:53.840]  還有父親以撒的神
[00:08:53.840 --> 00:08:55.360]  可見在他的心目中
[00:08:55.360 --> 00:08:58.240]  那位神是祖父和父親的神
[00:08:58.240 --> 00:09:01.800]  可是這位神是他自己的神嗎
[00:09:01.800 --> 00:09:04.880]  我們可以留一個問號
[00:09:04.880 --> 00:09:09.000]  想想看他心裏不停的籌謀啊
[00:09:09.000 --> 00:09:10.800]  與神的關係有這麼遠
[00:09:10.800 --> 00:09:13.040]  他內心的狀況是怎樣呢
[00:09:13.040 --> 00:09:15.240]  可以說大概有兩點很重要
[00:09:15.240 --> 00:09:16.880]  一是苦讀
[00:09:16.880 --> 00:09:20.760]  在創世紀三十一章三十六段四十二節
[00:09:20.760 --> 00:09:23.520]  當舅舅拉班追賞他的時候
[00:09:23.520 --> 00:09:25.200]  他大罵拉班
[00:09:25.200 --> 00:09:30.160]  我就把他講的話大概來在這裏說一下
[00:09:30.160 --> 00:09:31.360]  我做錯什麼
[00:09:31.360 --> 00:09:33.520]  你這樣勞師動衆來追我
[00:09:33.520 --> 00:09:35.240]  還污衊我偷你的東西
[00:09:35.240 --> 00:09:37.480]  我在李家勞苦了二十年
[00:09:37.480 --> 00:09:39.640]  日夜盡心照顧你的羊羣
[00:09:39.640 --> 00:09:43.800]  你去處處找藉口來蒙我來剝削我
[00:09:43.800 --> 00:09:46.360]  爲了娶你的女兒爲妻子
[00:09:46.360 --> 00:09:49.880]  我替你工作十四年之後要服侍你六年
[00:09:49.880 --> 00:09:52.600]  但是你十次改我的工資啊
[00:09:52.600 --> 00:09:55.040]  若不是我祖父和父親的神啊
[00:09:55.040 --> 00:09:58.760]  來保護我在夢中喫着你
[00:09:58.760 --> 00:10:02.280]  我敢說你肯定讓我空手回老家的
[00:10:02.280 --> 00:10:06.440]  他話語當中多少的心酸啊
[00:10:06.440 --> 00:10:08.200]  多少的心酸
[00:10:08.200 --> 00:10:10.520]  也有多少的苦讀
[00:10:10.520 --> 00:10:16.600]  另外雅歌也剛是也該是常常處於焦慮當中
[00:10:16.600 --> 00:10:19.160]  他說自己在拉班那邊二十年
[00:10:19.160 --> 00:10:22.040]  嘗試不得閤眼睡着
[00:10:22.040 --> 00:10:25.200]  當然了也可能是因爲要看顧羊羣
[00:10:25.200 --> 00:10:28.280]  但是這也大概反映他的焦慮吧
[00:10:28.280 --> 00:10:33.800]  另外當他知道以掃帶着大隊人馬來找他的時候呢
[00:10:33.800 --> 00:10:34.480]  他當然呢
[00:10:34.480 --> 00:10:36.920]  剛纔說了他是向神禱告
[00:10:36.920 --> 00:10:39.160]  可是禱告之後有沒有睡覺呢
[00:10:39.160 --> 00:10:41.080]  因爲這晚上了他沒有睡覺
[00:10:41.080 --> 00:10:44.760]  他馬上連夜去想計謀啊
[00:10:44.760 --> 00:10:46.320]  想對應啊
[00:10:46.320 --> 00:10:47.160]  剛纔已經說了
[00:10:47.160 --> 00:10:49.280]  他把所有牲畜分配好
[00:10:49.280 --> 00:10:50.760]  後來啊
[00:10:50.760 --> 00:10:51.920]  分配好了啊
[00:10:51.920 --> 00:10:53.240]  禮物送上了
[00:10:53.240 --> 00:10:55.160]  應該是可以睡覺了吧
[00:10:55.160 --> 00:10:56.640]  也沒睡啊
[00:10:56.640 --> 00:10:58.800]  後來剛纔他往下的經文
[00:10:58.800 --> 00:11:00.160]  你會看到他還呢
[00:11:00.160 --> 00:11:03.400]  要安排妻兒先過河啊
[00:11:03.400 --> 00:11:07.440]  等等他的這些操作其實都反映他心裏很不安
[00:11:08.600 --> 00:11:11.360]  那雅各這半生啊
[00:11:11.360 --> 00:11:13.400]  很努力啊
[00:11:13.400 --> 00:11:15.440]  他在抓抓抓
[00:11:15.440 --> 00:11:18.760]  我們自己呢
[00:11:18.760 --> 00:11:20.080]  弟兄姊妹
[00:11:20.080 --> 00:11:27.400]  我們有沒有用欺詐逃避拼搏討好謀獲求神
[00:11:27.400 --> 00:11:31.960]  這些也是你常用的生存策略嘛
[00:11:31.960 --> 00:11:34.000]  哪樣用的比較多呢
[00:11:34.000 --> 00:11:35.160]  我看我自己呢
[00:11:35.160 --> 00:11:37.240]  每樣都用過用過
[00:11:37.240 --> 00:11:39.120]  但值得細想的是
[00:11:39.120 --> 00:11:41.680]  我們是否也像雅各一樣
[00:11:41.680 --> 00:11:45.920]  神只是我們其中一項資源而已呢
[00:11:45.920 --> 00:11:50.120]  我們一邊靠自己的一些謀劃一些計謀
[00:11:50.120 --> 00:11:52.040]  同時也靠神
[00:11:52.040 --> 00:11:53.920]  我們是不是這樣呢
[00:11:53.920 --> 00:11:57.240]  我們向神呼求的時候
[00:11:57.240 --> 00:11:59.520]  是否也像雅各一樣
[00:11:59.520 --> 00:12:02.200]  把一個清單給他
[00:12:02.200 --> 00:12:03.800]  你給我完成任務
[00:12:03.800 --> 00:12:06.440]  我們是不是這樣的心態呢
[00:12:06.440 --> 00:12:09.760]  往下我想給你大概幾十秒的時間
[00:12:09.760 --> 00:12:10.800]  我們就在這裏
[00:12:10.800 --> 00:12:12.200]  我們安靜一下
[00:12:12.200 --> 00:12:14.080]  想想弟兄姊妹
[00:12:14.080 --> 00:12:18.240]  你自己的生存策略是怎樣的呢
[00:12:18.240 --> 00:12:19.520]  我們先安靜一下
[00:12:19.520 --> 00:12:29.400]  盼望剛纔的反思
[00:12:29.400 --> 00:12:33.080]  能讓你對自己的現況有更多的瞭解
[00:12:34.360 --> 00:12:36.400]  那我們現在說回雅各了
[00:12:36.400 --> 00:12:44.640]  神不會眼巴巴的看着雅各
[00:12:44.640 --> 00:12:49.240]  只是把自己當作生存資源的其中之一項
[00:12:49.240 --> 00:12:51.800]  他想雅各更親近他
[00:12:51.800 --> 00:12:53.440]  更信任他
[00:12:53.440 --> 00:12:56.320]  耶和華出手了
[00:12:56.320 --> 00:13:00.320]  我們來同讀創世紀三十二章
[00:13:00.320 --> 00:13:02.640]  二十二到三十二節
[00:13:04.480 --> 00:13:07.840]  他夜間起來帶着兩個妻子
[00:13:07.840 --> 00:13:12.880]  兩個使女並十一個兒子都過了雅伯渡口
[00:13:12.880 --> 00:13:15.320]  先打發他們過河
[00:13:15.320 --> 00:13:17.960]  又打發所有的都過去
[00:13:17.960 --> 00:13:19.800]  只剩下雅各一人
[00:13:19.800 --> 00:13:22.760]  有一個人來和他摔跤
[00:13:22.760 --> 00:13:24.280]  直到黎明
[00:13:24.280 --> 00:13:26.240]  那人見自己勝不過他
[00:13:26.240 --> 00:13:29.040]  就將他的大腿窩摸了一把
[00:13:29.040 --> 00:13:32.920]  雅各的大腿窩正在摔跤的時候就扭了
[00:13:33.920 --> 00:13:36.280]  那人說天黎明瞭
[00:13:36.280 --> 00:13:37.440]  容我去吧
[00:13:37.440 --> 00:13:39.600]  雅各說你不給我祝福
[00:13:39.600 --> 00:13:41.320]  我就不容你去
[00:13:41.320 --> 00:13:44.200]  那人說你名叫什麼
[00:13:44.200 --> 00:13:46.640]  他說我名叫雅各
[00:13:46.640 --> 00:13:50.040]  那人說你的名不要再叫雅各
[00:13:50.040 --> 00:13:52.080]  要叫以色列
[00:13:52.080 --> 00:13:56.280]  因爲你與神與人較力都得了聖
[00:13:56.280 --> 00:13:59.560]  雅各問他說請將你的名告訴我
[00:13:59.560 --> 00:14:02.120]  那人說何必問我的名呢
[00:14:02.120 --> 00:14:05.880]  於是就在那裏給雅各祝福
[00:14:05.880 --> 00:14:10.400]  雅各便給那地方起名叫毗魯伊勒
[00:14:10.400 --> 00:14:12.960]  就是神之面的意思
[00:14:12.960 --> 00:14:15.160]  意思說我面對面見了神
[00:14:15.160 --> 00:14:19.440]  我的性命仍得保全
[00:14:19.440 --> 00:14:21.120]  日頭剛出來的時候
[00:14:21.120 --> 00:14:23.560]  雅各經過毗魯伊勒
[00:14:23.560 --> 00:14:25.880]  他的大腿就瘸了
[00:14:25.880 --> 00:14:30.000]  故此以色列人不喫大腿窩的經直到今日
[00:14:30.000 --> 00:14:35.200]  因爲那人摸了雅各大腿窩的經
[00:14:35.200 --> 00:14:39.720]  那我們可以一塊想象一下雅各當時的情況
[00:14:39.720 --> 00:14:41.200]  那是晚上
[00:14:41.200 --> 00:14:44.040]  像你現在見到一樣
[00:14:44.040 --> 00:14:47.040]  一片漆黑的
[00:14:47.040 --> 00:14:50.360]  雅各打發了僕人送禮物給哥哥之後
[00:14:50.360 --> 00:14:52.600]  他就躺下休息了
[00:14:52.600 --> 00:14:54.840]  可是半夜他還是想起
[00:14:54.840 --> 00:14:56.880]  嗯 哎呀
[00:14:56.880 --> 00:14:59.000]  可能還是要趁着黑夜
[00:14:59.000 --> 00:15:03.520]  先把妻兒財物帶過河才比較穩妥
[00:15:03.520 --> 00:15:04.960]  如果帶到明早
[00:15:04.960 --> 00:15:07.640]  萬一涉水過河的時候
[00:15:07.640 --> 00:15:09.920]  遺嫂來偷襲那怎麼辦
[00:15:09.920 --> 00:15:11.880]  哎 還是起來吧
[00:15:11.880 --> 00:15:13.800]  好 當他辦妥之後
[00:15:13.800 --> 00:15:16.640]  他刻意讓自己獨自一個人待着
[00:15:16.640 --> 00:15:19.160]  他可能琢磨着明天見到哥哥
[00:15:19.160 --> 00:15:21.000]  該和他說什麼
[00:15:21.000 --> 00:15:23.800]  啊 第一句我跟哥哥說什麼好呢
[00:15:23.800 --> 00:15:26.120]  還是先不說話
[00:15:26.120 --> 00:15:29.000]  先拜拜他比較好呢
[00:15:29.000 --> 00:15:31.120]  哎 你是誰呀
[00:15:31.120 --> 00:15:32.960]  你爲什麼出現我不知道
[00:15:32.960 --> 00:15:35.680]  哎 你走過來你幹嘛
[00:15:35.680 --> 00:15:39.160]  哎 你這是要和我摔跤嗎
[00:15:39.160 --> 00:15:42.600]  你 你是遺嫂派來的嗎
[00:15:42.600 --> 00:15:44.160]  我不會給你摔到的
[00:15:44.160 --> 00:15:47.680]  我不會 我用力
[00:15:47.680 --> 00:15:48.560]  不由分說
[00:15:48.560 --> 00:15:51.840]  那神祕人就和雅各摔起跤來
[00:15:51.840 --> 00:15:53.880]  雅各當時因爲安排禮物啊
[00:15:53.880 --> 00:15:56.480]  打發家人過河已經很累了
[00:15:56.480 --> 00:15:58.040]  但是以他的性情
[00:15:58.040 --> 00:16:01.600]  他當然不會任由神祕人把他摔倒的
[00:16:01.600 --> 00:16:03.880]  他拼命拼命的迎戰
[00:16:03.880 --> 00:16:09.320]  抓緊那個人使出虛招搶功明招等等
[00:16:09.320 --> 00:16:12.600]  慢慢雅各終於佔上風了
[00:16:12.600 --> 00:16:16.200]  他正想使勁的把敵人摔在地上
[00:16:16.200 --> 00:16:19.320]  突然那人拍打了雅各一下
[00:16:19.320 --> 00:16:20.560]  雅各大叫
[00:16:20.560 --> 00:16:22.280]  啊 這怎麼搞的
[00:16:22.280 --> 00:16:24.640]  哎呀 我的腿啊
[00:16:24.640 --> 00:16:29.240]  哎 你怎麼沒有把我摔倒
[00:16:29.240 --> 00:16:31.320]  難道你是
[00:16:31.320 --> 00:16:33.960]  雅各突然想領悟了什麼
[00:16:33.960 --> 00:16:36.320]  他緊緊抱着那個神祕人
[00:16:36.320 --> 00:16:38.680]  根據河西阿叔的記載
[00:16:38.680 --> 00:16:41.040]  他當時還哭起來
[00:16:41.040 --> 00:16:45.080]  很可能他乾脆就依偎在那人身上
[00:16:45.080 --> 00:16:47.800]  那神祕人對他說
[00:16:47.800 --> 00:16:52.040]  天快亮 讓我走吧
[00:16:52.040 --> 00:16:55.040]  你不祝福我見到哥哥以後
[00:16:55.040 --> 00:16:58.800]  和家平安 我不讓你走
[00:16:58.800 --> 00:17:00.880]  神祕人的反應可奇怪了
[00:17:00.880 --> 00:17:02.200]  他沒有摔開他
[00:17:02.200 --> 00:17:03.640]  也沒有回答他問題
[00:17:03.640 --> 00:17:05.560]  居然是問非所答
[00:17:05.560 --> 00:17:08.480]  問雅各 你叫什麼名字
[00:17:08.480 --> 00:17:11.520]  如果我們知道雅各這名字意思
[00:17:11.520 --> 00:17:15.040]  就會明白爲什麼神祕人問他的名字了
[00:17:15.040 --> 00:17:17.440]  雅各這個名字
[00:17:17.440 --> 00:17:20.760]  四面可解作抓別人的腳跟
[00:17:20.760 --> 00:17:23.760]  或者是攻擊別人的腳跟
[00:17:23.760 --> 00:17:26.880]  也可引申解作是奪取
[00:17:26.880 --> 00:17:29.840]  意圖取代或者是欺騙的意思
[00:17:29.840 --> 00:17:30.680]  這是解釋
[00:17:30.680 --> 00:17:34.520]  你一聽不正是剛好反映了雅各這人嗎
[00:17:34.520 --> 00:17:36.960]  他半生都想憑自己的力量
[00:17:36.960 --> 00:17:40.040]  爲自己抓最多的好處
[00:17:40.040 --> 00:17:43.120]  神祕人問雅各你叫什麼名字
[00:17:43.120 --> 00:17:46.400]  是要讓雅各面對自己的本相
[00:17:46.400 --> 00:17:50.000]  當雅各回答我的名字叫雅各
[00:17:50.000 --> 00:17:52.840]  可能也是百感交集吧
[00:17:52.840 --> 00:17:55.080]  神祕人給他一條新的出路
[00:17:55.080 --> 00:17:57.960]  以後不要再叫雅各了
[00:17:57.960 --> 00:18:00.360]  要叫以色列
[00:18:00.360 --> 00:18:03.160]  意思是你以後要摔掉勞我
[00:18:03.160 --> 00:18:06.800]  不要再做雅各式的雅各了
[00:18:06.800 --> 00:18:10.360]  你要做那他要做以色列
[00:18:10.360 --> 00:18:11.880]  以色列
[00:18:11.880 --> 00:18:15.000]  那聽到這裏
[00:18:15.000 --> 00:18:17.280]  我們先看一看神祕人
[00:18:17.280 --> 00:18:20.480]  他認爲自己有資格爲雅各改名字
[00:18:20.480 --> 00:18:23.640]  那表明了他位分比雅各大
[00:18:23.640 --> 00:18:27.800]  改名字彰顯了他對雅各的主權
[00:18:27.800 --> 00:18:32.360]  另外我們現在也需要知道那以色列是什麼意思
[00:18:32.360 --> 00:18:35.480]  這希伯來字原來是有兩個字組成的
[00:18:35.480 --> 00:18:39.960]  一個是神一個是角力角力或者爭鬥的意思
