
[00:00:00.000 --> 00:00:02.000]  我們講到信仰的發展
[00:03:33.900 --> 00:03:38.400]  於是一隻豬加兩隻豬等於三隻豬
[00:03:38.400 --> 00:03:40.700]  他的發展是這樣
[00:03:40.700 --> 00:03:42.900]  在他的信念裡面
[00:03:42.900 --> 00:03:46.400]  繼續延伸以上那些
[00:03:46.400 --> 00:03:48.000]  就是他參加禮儀
[00:03:48.000 --> 00:03:49.800]  他聽很多故事
[00:03:49.800 --> 00:03:53.700]  他只是當故事這樣聽
[00:03:53.700 --> 00:03:58.600]  一直到他八歲到十二歲
[00:03:58.600 --> 00:04:00.500]  他的思維是沒有轉的
[00:04:00.500 --> 00:04:02.200]  繼續是加減乘除
[00:04:02.200 --> 00:04:05.600]  不過運作純熟了
[00:04:05.600 --> 00:04:09.000]  還有他的邏輯推理很多
[00:04:09.000 --> 00:04:11.700]  於是他會知道
[00:04:11.700 --> 00:04:14.600]  為什麼那件事會發生這樣
[00:04:14.600 --> 00:04:18.500]  之前一定有他的原因
[00:04:18.500 --> 00:04:20.300]  在這裏
[00:04:20.300 --> 00:04:22.900]  這個faith literal
[00:04:22.900 --> 00:04:25.500]  literal 的意思就是
[00:04:25.500 --> 00:04:27.400]  他現在的信仰
[00:04:27.400 --> 00:04:32.900]  是很基本在依賴家庭
[00:04:32.900 --> 00:04:36.700]  和他周圍所有的人所信的東西
[00:04:36.700 --> 00:04:38.700]  所以他們信什麼
[00:04:38.700 --> 00:04:42.600]  或者他很重要的人物信什麼
[00:04:42.600 --> 00:04:45.600]  他媽媽如果是他重要的人物
[00:04:45.600 --> 00:04:47.900]  阿姨是他重要的人物
[00:04:47.900 --> 00:04:49.200]  所以信什麼
[00:04:49.200 --> 00:04:52.800]  他都會覺得他自己是在信那些
[00:04:52.800 --> 00:04:54.600]  還有
[00:04:54.600 --> 00:04:58.600]  你說耶穌愛你
[00:04:58.600 --> 00:05:01.500]  他就會說耶穌愛我
[00:05:01.500 --> 00:05:02.900]  很literal的
[00:05:02.900 --> 00:05:05.400]  每一隻字很literal的信
[00:05:05.400 --> 00:05:08.200]  而且是跟著他的傳統
[00:05:08.200 --> 00:05:10.400]  他家族裡面的傳統
[00:05:10.400 --> 00:05:13.000]  他家庭裡面的人怎麼帶他
[00:05:13.000 --> 00:05:14.400]  他跟著的
[00:05:14.400 --> 00:05:16.700]  這個時候
[00:05:16.700 --> 00:05:20.800]  很多什麼在他環境裏
[00:05:20.800 --> 00:05:23.800]  看了信仰有關宗教的東西
[00:05:23.800 --> 00:05:27.800]  都會進入他裏面
[00:05:27.800 --> 00:05:30.300]  我們繼續說
[00:05:30.300 --> 00:05:34.300]  在第二頁那裏
[00:05:34.300 --> 00:05:36.600]  我們說到這個人大了一點
[00:05:36.600 --> 00:05:38.300]  在中學的時間
[00:05:38.300 --> 00:05:41.300]  13歲到17歲在中學的時候
[00:05:41.300 --> 00:05:49.300]  他開始要在他的頭腦發展
[00:05:49.300 --> 00:05:50.800]  他有很多就是
[00:05:50.800 --> 00:05:53.800]  他想一下一些意念
[00:05:53.800 --> 00:05:55.800]  觀念
[00:05:55.800 --> 00:05:57.800]  原理
[00:05:57.800 --> 00:06:01.800]  他會想一些concept
[00:06:01.800 --> 00:06:05.800]  formal operational thinking
[00:06:05.800 --> 00:06:10.300]  意思就是他會想一些抽象的東西
[00:06:10.300 --> 00:06:14.300]  我們現在說的全部都是很抽象的東西
[00:06:14.300 --> 00:06:15.800]  我們每個人都會聽
[00:06:15.800 --> 00:06:17.300]  就是因為我們過了這裏
[00:06:17.300 --> 00:06:19.800]  我們想的東西是現在很抽象的
[00:06:19.800 --> 00:06:22.300]  說的一些是我們摸不到
[00:06:22.300 --> 00:06:23.300]  看不到
[00:06:23.300 --> 00:06:24.800]  聞不到
[00:06:24.800 --> 00:06:26.800]  只聽得到
[00:06:26.800 --> 00:06:31.800]  這個就是叫做抽象的思維
[00:06:31.800 --> 00:06:33.800]  我們說
[00:06:33.800 --> 00:06:37.800]  他在抽象的思維開始發生
[00:06:37.800 --> 00:06:38.800]  就是在這段的機
[00:06:38.800 --> 00:06:40.800]  就是這個年歲
[00:06:40.800 --> 00:06:47.800]  他是想很多抽象的東西
[00:06:47.800 --> 00:06:49.800]  什麼人觀
[00:06:49.800 --> 00:06:50.800]  神觀
[00:06:50.800 --> 00:06:51.800]  神學
[00:06:51.800 --> 00:06:53.800]  聖經的理念
[00:06:53.800 --> 00:06:54.800]  全部都是抽象的
[00:06:54.800 --> 00:06:56.800]  在這個時間裏面
[00:06:56.800 --> 00:07:00.800]  他中學的時間13到17歲的時候
[00:07:00.800 --> 00:07:03.800]  他這個人的發展
[00:07:03.800 --> 00:07:05.800]  頭腦上的發展
[00:07:05.800 --> 00:07:09.800]  他的信仰上的發展
[00:07:09.800 --> 00:07:12.800]  是一種綜合
[00:07:12.800 --> 00:07:18.800]  就是說他將所有外面
[00:07:18.800 --> 00:07:21.800]  將所有他家庭
[00:07:21.800 --> 00:07:25.800]  他傳統裏面的信念
[00:07:25.800 --> 00:07:28.800]  很多世界上的信念
[00:07:28.800 --> 00:07:30.800]  中國人文化的信念
[00:07:30.800 --> 00:07:31.800]  諸如此類
[00:07:31.800 --> 00:07:32.800]  有很多這些
[00:07:32.800 --> 00:07:34.800]  他綜合起來
[00:07:34.800 --> 00:07:38.800]  然後開始在這些年歲裏面
[00:07:38.800 --> 00:07:42.800]  一直到20多歲
[00:07:42.800 --> 00:07:43.800]  這麼長的時間
[00:07:43.800 --> 00:07:45.800]  開始一個過程
[00:07:45.800 --> 00:07:49.800]  叫做內在化了他
[00:07:49.800 --> 00:07:51.800]  慢慢你會發覺
[00:07:51.800 --> 00:07:56.800]  不是媽媽叫他吃飯不要出聲
[00:07:56.800 --> 00:07:58.800]  是他自己覺得
[00:07:58.800 --> 00:08:01.800]  吃飯應該不要出聲
[00:08:01.800 --> 00:08:03.800]  這個叫做內在化
[00:08:03.800 --> 00:08:05.800]  他自動慢慢
[00:08:05.800 --> 00:08:13.800]  他已經很遵從規矩
[00:08:13.800 --> 00:08:15.800]  就是說將內在化
[00:08:15.800 --> 00:08:17.800]  於是他說我吃飯不出聲
[00:08:17.800 --> 00:08:19.800]  當然有個信念
[00:08:19.800 --> 00:08:21.800]  他說這個就是禮貌
[00:08:21.800 --> 00:08:23.800]  這個也是信念
[00:08:23.800 --> 00:08:24.800]  他這個東西
[00:08:24.800 --> 00:08:26.800]  已經不用他媽媽
[00:08:26.800 --> 00:08:28.800]  或者外面看到人怎樣
[00:08:28.800 --> 00:08:30.800]  或者外面的人嘈亂巴閉
[00:08:30.800 --> 00:08:32.800]  他自己都會這樣做
[00:08:32.800 --> 00:08:34.800]  因為他內在化了
[00:08:34.800 --> 00:08:36.800]  他自己的觀念價值
[00:08:36.800 --> 00:08:38.800]  還有那些規矩
[00:08:38.800 --> 00:08:43.800]  已經不是他媽媽告訴他
[00:08:43.800 --> 00:08:45.800]  是他自己都會這樣做
[00:08:45.800 --> 00:08:47.800]  很多東西內在化
[00:08:47.800 --> 00:08:49.800]  然後你發覺一個人
[00:08:49.800 --> 00:08:51.800]  有些東西內在化
[00:08:51.800 --> 00:08:53.800]  就是他會自動自覺
[00:08:53.800 --> 00:08:55.800]  他會上香拜神
[00:08:55.800 --> 00:08:59.800]  他自動自覺會相信命運
[00:08:59.800 --> 00:09:01.800]  他自動自覺
[00:09:01.800 --> 00:09:05.800]  不是因為他一生出來就相信
[00:09:05.800 --> 00:09:09.800]  是他在家庭的陶冶之下
[00:09:09.800 --> 00:09:11.800]  他慢慢塑造了這些東西
[00:09:11.800 --> 00:09:15.800]  然後這些東西進入了他的系統內在化
[00:09:15.800 --> 00:09:17.800]  內在化這種過程
[00:09:17.800 --> 00:09:20.800]  是不知不覺地進行的
[00:09:20.800 --> 00:09:21.800]  我舉一個例子
[00:09:21.800 --> 00:09:24.800]  好像這個人下了一個染缸
[00:09:24.800 --> 00:09:28.800]  你說他何時喜歡賭錢
[00:09:28.800 --> 00:09:31.800]  就是在他真的賭錢的時候
[00:09:31.800 --> 00:09:33.800]  或者沉迷的時候
[00:09:33.800 --> 00:09:36.800]  已經是最後期的象徵
[00:09:36.800 --> 00:09:38.800]  初初怎樣分逃
[00:09:38.800 --> 00:09:40.800]  怎樣看見一些東西
[00:09:40.800 --> 00:09:42.800]  怎樣喜心
[00:09:42.800 --> 00:09:44.800]  怎樣喜歡
[00:09:44.800 --> 00:09:47.800]  這些全部是不知不覺地這樣做的
[00:09:47.800 --> 00:09:51.800]  「雨而木染」就是這個意思
[00:09:51.800 --> 00:09:54.800]  你放在環境內
[00:09:54.800 --> 00:09:56.800]  他慢慢分逃
[00:09:56.800 --> 00:10:02.800]  好像我們煙燻的蒼魚
[00:10:02.800 --> 00:10:05.800]  就是一堆氣
[00:10:05.800 --> 00:10:06.800]  煙
[00:10:06.800 --> 00:10:08.800]  然後放一條魚在那裡
[00:10:08.800 --> 00:10:11.800]  慢慢地煨煨煨熟了
[00:10:11.800 --> 00:10:14.800]  這樣分他熟了
[00:10:14.800 --> 00:10:15.800]  那個過程
[00:10:15.800 --> 00:10:17.800]  你說怎樣熟了
[00:10:17.800 --> 00:10:19.800]  你不會明白
[00:10:19.800 --> 00:10:21.800]  但是你放在那裡
[00:10:21.800 --> 00:10:24.800]  他會煙燻到那些魚
[00:10:24.800 --> 00:10:25.800]  魚就會熟
[00:10:25.800 --> 00:10:28.800]  然後就有那種煙的味道
[00:10:28.800 --> 00:10:29.800]  就是這樣
[00:10:29.800 --> 00:10:31.800]  現在這一處也是這樣
[00:10:31.800 --> 00:10:33.800]  就是說他內在化
[00:10:33.800 --> 00:10:35.800]  所有他很多
[00:10:35.800 --> 00:10:37.800]  他看見的觀念
[00:10:37.800 --> 00:10:39.800]  信念
[00:10:39.800 --> 00:10:41.800]  他的價值觀
[00:10:41.800 --> 00:10:44.800]  因為他內在化
[00:10:44.800 --> 00:10:46.800]  他在這個時期
[00:10:46.800 --> 00:10:50.800]  他在找他的身份
[00:10:50.800 --> 00:10:53.800]  我們說的是在找他自己
[00:10:53.800 --> 00:10:55.800]  所以在那個時候
[00:10:55.800 --> 00:10:59.800]  有很多東西可以定義他自己
[00:10:59.800 --> 00:11:03.800]  都被他拿進去他的系統裡定義他自己
[00:11:03.800 --> 00:11:06.800]  慢慢地將他看見的東西
[00:11:06.800 --> 00:11:08.800]  他拿進來
[00:11:08.800 --> 00:11:11.800]  然後他就可以定義到他自己
[00:11:11.800 --> 00:11:16.800]  慢慢地建立他那種身份
[00:11:16.800 --> 00:11:18.800]  我是一個中國人
[00:11:18.800 --> 00:11:20.800]  我是這樣的
[00:11:20.800 --> 00:11:21.800]  我家是這樣的
[00:11:21.800 --> 00:11:23.800]  或者我會這樣看
[00:11:23.800 --> 00:11:27.800]  有很多這樣的信仰發展
[00:11:27.800 --> 00:11:31.800]  我們說不是有意識地進行的
[00:11:31.800 --> 00:11:33.800]  是很無意識的
[00:11:33.800 --> 00:11:37.800]  是很潛意識地慢慢地已經在分逃你
[00:11:37.800 --> 00:11:40.800]  所以我們一開口
[00:11:40.800 --> 00:11:41.800]  我開口相信
[00:11:41.800 --> 00:11:44.800]  我心裡承認那時候是很有意識的東西
[00:11:44.800 --> 00:11:47.800]  但是你有一大堆沒有意識
[00:11:47.800 --> 00:11:50.800]  潛意識的信仰在你跟著你後面
[00:11:50.800 --> 00:11:52.800]  有很多衝突
[00:11:52.800 --> 00:11:55.800]  就是這兩個層面在你裡面衝突
[00:11:55.800 --> 00:11:58.800]  就是說你很想奉獻更多
[00:11:58.800 --> 00:12:01.800]  但是你有很多憂慮
[00:12:01.800 --> 00:12:04.800]  你有很多憂慮
[00:12:04.800 --> 00:12:06.800]  你有很多的不能放
[00:12:06.800 --> 00:12:08.800]  你有很多的懼怕
[00:12:08.800 --> 00:12:12.800]  因為可能你在以往二十多年來
[00:12:12.800 --> 00:12:15.800]  在分逃很多的恐懼
[00:12:15.800 --> 00:12:17.800]  是進入了你那裡的
[00:12:17.800 --> 00:12:21.800]  於是你現在只有兩三年的信念
[00:12:21.800 --> 00:12:25.800]  是沒有辦法讓你可以奉獻
[00:12:25.800 --> 00:12:29.800]  好像基督那樣
[00:12:29.800 --> 00:12:35.800]  這個是第四個
[00:12:35.800 --> 00:12:37.800]  在這一段時間
[00:12:37.800 --> 00:12:40.800]  這個跨了整個
[00:12:40.800 --> 00:12:47.800]  由少年期到後期的少年期後期
[00:12:47.800 --> 00:12:50.800]  就是十三到二十二歲
[00:12:50.800 --> 00:12:52.800]  都一跨跨成這樣
[00:12:52.800 --> 00:12:55.800]  他慢慢要找他自己的時間
[00:12:55.800 --> 00:12:57.800]  來到就是
[00:12:57.800 --> 00:13:03.800]  這個抽象式意念的想法方式
[00:13:03.800 --> 00:13:06.800]  一路由這裡開始發展
[00:13:06.800 --> 00:13:09.800]  就一路會不斷改善
[00:13:09.800 --> 00:13:12.800]  一路下去成為了他
[00:13:12.800 --> 00:13:14.800]  以後不斷有改善
[00:13:14.800 --> 00:13:16.800]  所以一個人去完中學
[00:13:16.800 --> 00:13:18.800]  他可以上大學繼續讀書
[00:13:18.800 --> 00:13:20.800]  他都是在運用這個理念
[00:13:20.800 --> 00:13:26.800]  越來那個思想方法方式
[00:13:26.800 --> 00:13:28.800]  越來越成熟
[00:13:28.800 --> 00:13:30.800]  在這時候發展
[00:13:30.800 --> 00:13:33.800]  有些人發展得慢
[00:13:33.800 --> 00:13:35.800]  他就出現得慢
[00:13:35.800 --> 00:13:37.800]  有人在十三歲出現
[00:13:37.800 --> 00:13:40.800]  有人在十八歲才出現
[00:13:40.800 --> 00:13:44.800]  我們說他比普通人緩慢一點
[00:13:44.800 --> 00:13:48.800]  他有少少遲了
[00:13:48.800 --> 00:13:50.800]  他發展有少少遲了
[00:13:50.800 --> 00:13:52.800]  可以是他思維上高
[00:13:52.800 --> 00:13:56.800]  IQ比同期的人低一點
[00:13:56.800 --> 00:14:00.800]  如果他IQ很高
[00:14:00.800 --> 00:14:03.800]  一早就發展的話
[00:14:03.800 --> 00:14:05.800]  他就叫IQ很高
[00:14:05.800 --> 00:14:07.800]  就叫神童
[00:14:07.800 --> 00:14:09.800]  小學的年紀
[00:14:09.800 --> 00:14:13.800]  就可以學習大學的微積分
[00:14:13.800 --> 00:14:18.800]  小學可以控制抽象的思維
[00:14:18.800 --> 00:14:20.800]  這個我們說他是神童
[00:14:20.800 --> 00:14:21.800]  神童的意思是什麼呢
[00:14:21.800 --> 00:14:23.800]  他走快一點
[00:14:23.800 --> 00:14:25.800]  他可能走那麼快
[00:14:25.800 --> 00:14:27.800]  到他十八、二十已經停止了
[00:14:27.800 --> 00:14:29.800]  然後以後就不是神童了
[00:14:29.800 --> 00:14:31.800]  沒有神童了
[00:14:31.800 --> 00:14:36.800]  沒有什麼魔法了
[00:14:36.800 --> 00:14:38.800]  這樣都可以
[00:14:38.800 --> 00:14:41.800]  在後面
[00:14:41.800 --> 00:14:45.800]  我們一路青少年期發展
[00:14:45.800 --> 00:14:53.800]  去到青年和成年的早期
[00:14:53.800 --> 00:14:55.800]  我們說23到30歲
[00:14:55.800 --> 00:14:57.800]  我們就會結婚
[00:14:57.800 --> 00:15:01.800]  我們就會開始建立自己的事業
[00:15:01.800 --> 00:15:02.800]  我們說過這些
[00:15:02.800 --> 00:15:06.800]  我們就發展我們內在的親密
[00:15:06.800 --> 00:15:08.800]  在這一處
[00:15:08.800 --> 00:15:13.800]  信仰是會怎樣發展呢
[00:15:13.800 --> 00:15:15.800]  這個時間
[00:15:15.800 --> 00:15:20.800]  人就越來越要變得獨特
[00:15:20.800 --> 00:15:24.800]  要有他自己的氣質發展出來
[00:15:24.800 --> 00:15:26.800]  他有他的個性
[00:15:26.800 --> 00:15:28.800]  所以他知道他喜歡什麼
[00:15:28.800 --> 00:15:30.800]  不喜歡什麼
[00:15:30.800 --> 00:15:34.800]  他很把握掌握到他自己的身份
[00:15:34.800 --> 00:15:37.800]  他知道他的職業是他的取向
[00:15:37.800 --> 00:15:40.800]  他要發展更加的進心
[00:15:40.800 --> 00:15:42.800]  在這個時期裏面
[00:15:42.800 --> 00:15:47.800]  有反省信仰的時期
[00:15:47.800 --> 00:15:50.800]  信仰進入了一個階段
[00:15:50.800 --> 00:15:54.800]  是不斷的反省和檢討的
[00:15:54.800 --> 00:16:00.800]  他開始這個人要有獨特的性格
[00:16:00.800 --> 00:16:02.800]  要有他自己的氣質
[00:16:02.800 --> 00:16:07.800]  他裏面就會將他以前內在化過的東西
[00:16:07.800 --> 00:16:13.800]  譬如我從小就信基督耶穌愛我的
[00:16:13.800 --> 00:16:15.800]  於是我去主教學
[00:16:15.800 --> 00:16:18.800]  我聽了他愛我的故事
[00:16:18.800 --> 00:16:20.800]  四歲的時候
[00:16:20.800 --> 00:16:22.800]  然後我去到小學的時候
[00:16:22.800 --> 00:16:24.800]  我跟了
[00:16:24.800 --> 00:16:26.800]  我媽媽說是這樣
[00:16:26.800 --> 00:16:27.800]  我就這樣
[00:16:27.800 --> 00:16:29.800]  到我中學的時候
[00:16:29.800 --> 00:16:31.800]  我就告訴別人
[00:16:31.800 --> 00:16:35.800]  這個是因為我相信耶穌愛我
[00:16:35.800 --> 00:16:37.800]  所以我是基督徒
[00:16:37.800 --> 00:16:38.800]  我是基督徒
[00:16:38.800 --> 00:16:40.800]  在定義自己
[00:16:40.800 --> 00:16:41.800]  我是基督徒
[00:16:41.800 --> 00:16:45.800]  我就不跟那些不是基督徒的人玩那麼多了
[00:16:45.800 --> 00:16:46.800]  你定義了
[00:16:46.800 --> 00:16:49.800]  你慢慢開始你的身份
[00:16:49.800 --> 00:16:51.800]  來到這個階段
[00:16:51.800 --> 00:16:53.800]  以後很多
[00:16:53.800 --> 00:16:54.800]  這幾年
[00:16:54.800 --> 00:16:56.800]  這幾個階段
[00:16:56.800 --> 00:16:59.800]  開始我就會再回來看看
[00:16:59.800 --> 00:17:01.800]  我內在化了的信仰
[00:17:01.800 --> 00:17:02.800]  價值
[00:17:02.800 --> 00:17:03.800]  觀念
[00:17:03.800 --> 00:17:07.800]  全部將他在裏面拿出來再看
[00:17:07.800 --> 00:17:12.800]  究竟我是否真的覺得耶穌愛我呢
[00:17:12.800 --> 00:17:15.800]  這樣就叫做檢討
[00:17:15.800 --> 00:17:17.800]  如果他真的愛我
[00:17:17.800 --> 00:17:20.800]  為什麼我還是覺得那麼空虛呢
[00:17:20.800 --> 00:17:23.800]  愛是什麼意思呢
[00:17:23.800 --> 00:17:24.800]  你問
[00:17:24.800 --> 00:17:26.800]  你就會很懷疑
[00:17:26.800 --> 00:17:29.800]  你就會去找導師
[00:17:29.800 --> 00:17:31.800]  我都不知道他是不是愛我
[00:17:31.800 --> 00:17:32.800]  如果你這樣做
[00:17:32.800 --> 00:17:33.800]  還好
[00:17:33.800 --> 00:17:35.800]  但是有很多時候
[00:17:35.800 --> 00:17:37.800]  看到我們自己這樣做
[00:17:37.800 --> 00:17:39.800]  我們自己就害怕了
[00:17:39.800 --> 00:17:40.800]  害怕什麼呢
[00:17:40.800 --> 00:17:41.800]  就是死了
[00:17:41.800 --> 00:17:45.800]  現在我以前所定義的身份
[00:17:45.800 --> 00:17:46.800]  完全推翻
[00:17:46.800 --> 00:17:47.800]  推翻了
[00:17:47.800 --> 00:17:49.800]  那我還是誰呢
[00:17:49.800 --> 00:17:51.800]  有這種害怕
[00:17:51.800 --> 00:17:53.800]  但是有這種害怕
[00:17:53.800 --> 00:17:56.800]  其實你是不斷慢向著
[00:17:56.800 --> 00:17:58.800]  to be
[00:17:58.800 --> 00:17:59.800]  即是說
[00:17:59.800 --> 00:18:01.800]  慢向著要做人
[00:18:01.800 --> 00:18:04.800]  於是在裏面就經常檢討
[00:18:04.800 --> 00:18:06.800]  很critical
[00:18:06.800 --> 00:18:08.800]  很檢討的
[00:18:08.800 --> 00:18:09.800]  對自己的觀念
[00:18:09.800 --> 00:18:11.800]  信仰
[00:18:11.800 --> 00:18:15.800]  要弄清楚為止
[00:18:15.800 --> 00:18:17.800]  於是在這個時期裏面
[00:18:17.800 --> 00:18:21.800]  你會見到很多的矛盾
[00:18:21.800 --> 00:18:23.800]  你看的東西完全可以
[00:18:23.800 --> 00:18:26.800]  完全你以往這樣接受
[00:18:26.800 --> 00:18:29.800]  而在你的現實生活是看不見的
[00:18:29.800 --> 00:18:31.800]  你很誠實的對自己說
[00:18:31.800 --> 00:18:33.800]  於是就反省了
[00:18:33.800 --> 00:18:35.800]  就檢討了
[00:18:35.800 --> 00:18:37.800]  在那裏
[00:18:37.800 --> 00:18:39.800]  在很多時候
[00:18:39.800 --> 00:18:43.800]  我們上一次說的curve
[00:18:43.800 --> 00:18:44.800]  那條curve
[00:18:44.800 --> 00:18:46.800]  很多時候
[00:18:46.800 --> 00:18:48.800]  在這個時間裏面
[00:18:48.800 --> 00:18:50.800]  常常有這條curve出現
[00:18:50.800 --> 00:18:52.800]  有很多時候會失望
[00:18:52.800 --> 00:18:55.800]  有很多時候看見人世間的東西
[00:18:55.800 --> 00:18:56.800]  我不知道怎麼想
[00:18:56.800 --> 00:18:59.800]  慢慢在這樣的經驗裏面
[00:18:59.800 --> 00:19:02.800]  你更加掌握現實
[00:19:02.800 --> 00:19:04.800]  真正的現實
[00:19:04.800 --> 00:19:06.800]  真實
[00:19:06.800 --> 00:19:10.800]  你會知道更廣闊的心胸
[00:19:10.800 --> 00:19:12.800]  去接受外面的東西
[00:19:12.800 --> 00:19:15.800]  不是黑和白分別
[00:19:15.800 --> 00:19:17.800]  不是黑和白分別
[00:19:17.800 --> 00:19:19.800]  這個人是慢向成熟
[00:19:19.800 --> 00:19:22.800]  成熟是可以增加了
[00:19:22.800 --> 00:19:29.800]  他對於無伶兩可的容忍力
[00:19:29.800 --> 00:19:31.800]  容忍的度增加
[00:19:31.800 --> 00:19:34.800]  等於這個人是成熟一點
[00:19:34.800 --> 00:19:38.800]  他不是那麼偏激
[00:19:38.800 --> 00:19:41.800]  他亦開始對於
[00:19:41.800 --> 00:19:45.800]  他自己裏面的信仰
[00:19:45.800 --> 00:19:48.800]  所帶來的幻象
[00:19:48.800 --> 00:19:50.800]  他開始要澄清
[00:19:50.800 --> 00:19:53.800]  幻象的意思是甚麼呢
[00:19:53.800 --> 00:19:57.800]  信主的人所都是好的
[00:19:57.800 --> 00:20:02.800]  又半真半假
[00:20:02.800 --> 00:20:07.800]  他的幻象是
[00:20:07.800 --> 00:20:11.800]  有一個幻象
[00:20:11.800 --> 00:20:15.800]  在《幻想到祈禱》的書裏說
[00:20:15.800 --> 00:20:17.800]  盧雲說的
[00:20:17.800 --> 00:20:19.800]  其中一個幻象是
[00:20:19.800 --> 00:20:24.800]  我們每一個人都以為自己不用死
[00:20:24.800 --> 00:20:25.800]  為甚麼呢
[00:20:25.800 --> 00:20:28.800]  我們是活在這個幻象裏面
[00:20:28.800 --> 00:20:29.800]  為甚麼呢
[00:20:29.800 --> 00:20:31.800]  雖然我們理念裏面
[00:20:31.800 --> 00:20:34.800]  是覺得人終有一死
[00:20:34.800 --> 00:20:37.800]  但我們身體力行生活裏面表現
[00:20:37.800 --> 00:20:41.800]  是我們不太相信我們會死
[00:20:41.800 --> 00:20:44.800]  所以在我們潛意識裏面
[00:20:44.800 --> 00:20:46.800]  我們是很否定死亡
