
[00:00:00.000 --> 00:00:05.740]  好在去年有一個牧師叫恰克比爾斯牧師
[00:08:34.040 --> 00:08:35.040]  很奇特的一個歷程
[00:08:35.040 --> 00:08:37.040]  就糊裡糊塗反正就認識了
[00:08:37.040 --> 00:08:38.040]  然後呢
[00:08:38.040 --> 00:08:41.040]  他來我們教會要訓練我們這些東西
[00:08:41.040 --> 00:08:42.040]  其實呢
[00:08:42.040 --> 00:08:48.040]  我們也是就是在一個不清不楚的狀態當中
[00:08:48.040 --> 00:08:50.040]  就請
[00:08:50.040 --> 00:08:52.040]  其實也沒有特別請他來
[00:08:52.040 --> 00:08:54.040]  反正就是在一個不清不楚的狀態當中
[00:08:54.040 --> 00:08:55.040]  他就來了
[00:08:55.040 --> 00:08:59.040]  就開始了這個訓練的課程
[00:08:59.040 --> 00:09:00.040]  那感謝主
[00:09:00.040 --> 00:09:02.040]  就是我們教會有一群人
[00:09:02.040 --> 00:09:04.040]  很認真的來回應這樣的事情
[00:09:04.040 --> 00:09:07.040]  所以冥學就很認真的投入
[00:09:07.040 --> 00:09:09.040]  他就門服了
[00:09:09.040 --> 00:09:13.040]  他那個裡頭的核彈就解
[00:09:13.040 --> 00:09:15.040]  那個隱性就解除了
[00:09:15.040 --> 00:09:19.040]  那我相信冥學要進入他人生的命定
[00:09:19.040 --> 00:09:21.040]  神要恩代
[00:09:21.040 --> 00:09:22.040]  更大的恩代
[00:09:22.040 --> 00:09:24.040]  他的連續劇還沒有完
[00:09:24.040 --> 00:09:25.040]  那然後呢
[00:09:25.040 --> 00:09:27.040]  那個新和之家
[00:09:27.040 --> 00:09:29.040]  那個我就去跟他們講
[00:09:29.040 --> 00:09:31.040]  就是問他們要不要來受訓
[00:09:31.040 --> 00:09:33.040]  其實我講的時候心很虛的
[00:09:33.040 --> 00:09:34.040]  因為這麼遙遠
[00:09:34.040 --> 00:09:37.040]  怎麼能夠挑戰人家能夠來呢
[00:09:37.040 --> 00:09:38.040]  但是竟然有一個媽媽
[00:09:38.040 --> 00:09:41.040]  她就很認真的看待這件事情
[00:09:41.040 --> 00:09:44.040]  其實她跟她的兒子關係並不是很好
[00:09:44.040 --> 00:09:47.040]  常常為了兒子她很難過
[00:09:47.040 --> 00:09:49.040]  因為兒子正值叛逆期
[00:09:49.040 --> 00:09:51.040]  因為國二的年齡
[00:09:51.040 --> 00:09:53.040]  就是一個不太
[00:09:53.040 --> 00:09:57.040]  就是像要長大成人
[00:09:57.040 --> 00:09:59.040]  又還沒長大成人的一個階段
[00:09:59.040 --> 00:10:01.040]  所以跟她媽媽常常在那裡
[00:10:01.040 --> 00:10:04.040]  有很大的衝突跟矛盾
[00:10:04.040 --> 00:10:07.040]  可是呢這個媽媽就願意
[00:10:07.040 --> 00:10:10.040]  然後就認真的看待這個學習
[00:10:10.040 --> 00:10:11.040]  就帶著她兒子
[00:10:11.040 --> 00:10:13.040]  那因為她要帶她兒子
[00:10:13.040 --> 00:10:15.040]  所以另外兩個青少年就一起
[00:10:15.040 --> 00:10:18.040]  門恩就一起來參加
[00:10:18.040 --> 00:10:19.040]  那來參加呢
[00:10:19.040 --> 00:10:22.040]  這個兒子他就參加一個樂器組
[00:10:22.040 --> 00:10:23.040]  就是keyboard
[00:10:23.040 --> 00:10:26.040]  他就去學習這個keyboard
[00:10:26.040 --> 00:10:28.040]  因為這一次的訓練
[00:10:28.040 --> 00:10:30.040]  就是他們要釋放一個恩高
[00:10:30.040 --> 00:10:34.040]  就是一個帶領這些願意學習的人
[00:10:34.040 --> 00:10:36.040]  進入一個數天的領域
[00:10:36.040 --> 00:10:39.040]  所以就是讓不會的人
[00:10:39.040 --> 00:10:42.040]  就讓神來教他們會
[00:10:42.040 --> 00:10:45.040]  所以這個孩子就去參加
[00:10:45.040 --> 00:10:50.040]  結果教他的老師呢
[00:10:50.040 --> 00:10:54.040]  就邀請他在台前一同敬拜
[00:10:54.040 --> 00:10:56.040]  那我看見這個孩子呢
[00:10:56.040 --> 00:10:59.040]  好像他生命中的某一塊東西呢
[00:10:59.040 --> 00:11:01.040]  就被啟動了
[00:11:01.040 --> 00:11:04.040]  他就不一樣了
[00:11:04.040 --> 00:11:09.040]  然後我就看見他去擁抱他媽媽
[00:11:09.040 --> 00:11:11.040]  然後跟他媽媽說了一些話
[00:11:11.040 --> 00:11:14.040]  他們母子的關係就連結起來了
[00:11:14.040 --> 00:11:16.040]  就恢復了
[00:11:16.040 --> 00:11:18.040]  然後另外一個青少年
[00:11:18.040 --> 00:11:20.040]  他是個原住民
[00:11:20.040 --> 00:11:23.040]  那他有一個很悲慘的過去
[00:11:23.040 --> 00:11:25.040]  就是他小時候他的生父
[00:11:25.040 --> 00:11:26.040]  一直虐待他
[00:11:26.040 --> 00:11:29.040]  而且很深的虐待
[00:11:29.040 --> 00:11:32.040]  所以在他裡頭也是跟明學一樣
[00:11:32.040 --> 00:11:34.040]  他也是埋了一個盒子
[00:11:34.040 --> 00:11:36.040]  擔在裡面
[00:11:36.040 --> 00:11:40.040]  但是這一次我看他是在吉他組
[00:11:40.040 --> 00:11:41.040]  他也很奇妙
[00:11:41.040 --> 00:11:43.040]  這麼多學吉他的人
[00:11:43.040 --> 00:11:50.040]  就他也是他被邀請到台上去參與整個敬拜
[00:11:50.040 --> 00:11:52.040]  我就看見他也不一樣了
[00:11:52.040 --> 00:11:56.040]  他也彷彿找到他生命中的某些東西
[00:11:56.040 --> 00:12:01.040]  那我相信他裡面的盒子蛋可能隱性也解除了
[00:12:01.040 --> 00:12:05.040]  不太清楚這還要再問他
[00:12:05.040 --> 00:12:08.040]  那我就看見這三個青少年他們來參加
[00:12:08.040 --> 00:12:11.040]  另外一個青少年就參加舞蹈組
[00:12:11.040 --> 00:12:13.040]  他們就都不一樣
[00:12:13.040 --> 00:12:15.040]  那怎麼知道不一樣呢
[00:12:15.040 --> 00:12:16.040]  其實這三個青少年
[00:12:16.040 --> 00:12:18.040]  我在新竹牧養他們
[00:12:18.040 --> 00:12:20.040]  他們都不太理我
[00:12:20.040 --> 00:12:22.040]  那我也不敢去惹他們
[00:12:22.040 --> 00:12:25.040]  因為我跟他們年齡差好大一段
[00:12:25.040 --> 00:12:28.040]  所以我也不想去惹動他們的怒氣
[00:12:28.040 --> 00:12:31.040]  所以我距離他們遠遠的不要碰微妙
[00:12:31.040 --> 00:12:35.040]  所以我跟他們之間互動幾乎是等於零
[00:12:35.040 --> 00:12:38.040]  那他們平常也都不太理我
[00:12:38.040 --> 00:12:41.040]  有時候每次我們敬拜
[00:12:41.040 --> 00:12:46.040]  那領敬拜就會說跟隔壁的人說一句話
[00:12:46.040 --> 00:12:48.040]  我跟他們說他們都不理我
[00:12:48.040 --> 00:12:51.040]  連正眼都不看一下就這種態度
[00:12:51.040 --> 00:12:53.040]  但是這一次他們真的不一樣
[00:12:53.040 --> 00:12:55.040]  就是他們要走的時候我就送他們到門口
[00:12:55.040 --> 00:12:58.040]  那他們就跟著乃明哥哥要去搭車
[00:12:58.040 --> 00:13:03.040]  他們就頻頻回首跟我說再見
[00:13:03.040 --> 00:13:05.040]  你看他們跟我的關係不一樣
[00:13:05.040 --> 00:13:10.040]  因為他們終於認出我是他們的家人
[00:13:10.040 --> 00:13:13.040]  他們以家人來看待我
[00:13:13.040 --> 00:13:16.040]  那這個就是他們找到他們生命中的某一塊
[00:13:16.040 --> 00:13:19.040]  那失落的一塊找回的時候
[00:13:19.040 --> 00:13:21.040]  他們不一樣
[00:13:21.040 --> 00:13:24.040]  他們整個人就被打開了
[00:13:24.040 --> 00:13:26.040]  就完全不一樣
[00:13:26.040 --> 00:13:29.040]  然後那個媽媽更是含著眼淚跟我說
[00:13:29.040 --> 00:13:32.040]  我覺得我真是幸福
[00:13:32.040 --> 00:13:35.040]  因為那個媽媽其實信主也沒幾年
[00:13:35.040 --> 00:13:38.040]  而且在新竹我只是每個禮拜去一次
[00:13:38.040 --> 00:13:43.040]  根本沒有時間教他們什麼東西
[00:13:43.040 --> 00:13:44.040]  但是這個媽媽
[00:13:44.040 --> 00:13:47.040]  她就抓住了這樣一個寶貴的學習的時刻
[00:13:47.040 --> 00:13:50.040]  千里迢迢從新竹
[00:13:50.040 --> 00:13:56.040]  然後帶著三個青少年來這邊受訓
[00:13:56.040 --> 00:14:00.040]  付上時間的代價 金錢的代價
[00:14:00.040 --> 00:14:02.040]  這樣子來
[00:14:02.040 --> 00:14:04.040]  結果媽媽說我好幸福
[00:14:04.040 --> 00:14:10.040]  我竟然可以接受這樣子的教導
[00:14:10.040 --> 00:14:12.040]  那為什麼呢
[00:14:12.040 --> 00:14:17.040]  因為她認真準備自己進入新的季節
[00:14:17.040 --> 00:14:22.040]  神會帶領她進入一個神要賜福台灣
[00:14:22.040 --> 00:14:25.040]  把台灣舉起的季節
[00:14:25.040 --> 00:14:28.040]  她準備了
[00:14:28.040 --> 00:14:31.040]  所以我今天有感動要講的題目叫做
[00:14:31.040 --> 00:14:34.040]  認真的人最門福
[00:14:34.040 --> 00:14:39.040]  本來我的講章本來是四個例子
[00:14:39.040 --> 00:14:42.040]  但是後來發現時間的關係
[00:14:42.040 --> 00:14:45.040]  我只講三個例子
[00:14:45.040 --> 00:14:47.040]  第一個例子就是
[00:14:47.040 --> 00:14:59.040]  我們來看路加福音21章1到4節
[00:14:59.040 --> 00:15:02.040]  路加福音21章1到4節
[00:15:02.040 --> 00:15:03.040]  我們一起來念
[00:15:03.040 --> 00:15:08.040]  耶穌抬頭觀看見財主把捐項投在庫裡
[00:15:08.040 --> 00:15:11.040]  又見一個窮寡婦投了兩個小錢
[00:15:11.040 --> 00:15:13.040]  就是說我實在告訴你們
[00:15:13.040 --> 00:15:16.040]  這窮寡婦所投的比眾人還多
[00:15:16.040 --> 00:15:18.040]  因為眾人都是自己有餘
[00:15:18.040 --> 00:15:20.040]  拿出來投在捐項裡
[00:15:20.040 --> 00:15:22.040]  但這寡婦是自己不足
[00:15:22.040 --> 00:15:26.040]  把她一切養生的都投上了
[00:15:26.040 --> 00:15:29.040]  在這一段經文裡面
[00:15:29.040 --> 00:15:34.040]  我們看到的是一個奉獻的畫面
[00:15:34.040 --> 00:15:37.040]  然後在聖殿裡面有一個是財主
[00:15:37.040 --> 00:15:41.040]  財主當然就拿出大鈔就投進去
[00:15:41.040 --> 00:15:46.040]  但是還有一個窮寡婦她只有兩個小錢
[00:15:46.040 --> 00:15:49.040]  就好像財主她拿了千元大鈔
[00:15:49.040 --> 00:15:51.040]  一把丟進奉獻箱
[00:15:51.040 --> 00:15:56.040]  但是這個寡婦只拿了兩塊銅板
[00:15:56.040 --> 00:15:59.040]  兩塊錢投進去
[00:15:59.040 --> 00:16:01.040]  那這個不成比例
[00:16:01.040 --> 00:16:05.040]  但是耶穌的數學很奇怪
[00:16:05.040 --> 00:16:09.040]  祂有一個奇妙的數學
[00:16:09.040 --> 00:16:11.040]  不知道祂怎麼計算的
[00:16:11.040 --> 00:16:20.040]  祂竟然說這寡婦所投的比眾人還多
[00:16:20.040 --> 00:16:22.040]  那為什麼呢
[00:16:22.040 --> 00:16:29.040]  因為這個耶穌看見了寡婦的認真
[00:16:29.040 --> 00:16:31.040]  耶穌把這寡婦的認真
[00:16:31.040 --> 00:16:34.040]  加上祂兩個小錢的時候
[00:16:34.040 --> 00:16:43.040]  這兩個小錢的份量就大過一切了
[00:16:43.040 --> 00:16:46.040]  因為耶穌看見
[00:16:46.040 --> 00:16:50.040]  這兩個小錢不要小看這兩塊錢
[00:16:50.040 --> 00:16:53.040]  這兩塊錢可以買兩塊餅乾
[00:16:53.040 --> 00:16:56.040]  這個寡婦多少可以吃一點
[00:16:56.040 --> 00:17:04.040]  但是呢 祂竟然把它奉獻出去
[00:17:04.040 --> 00:17:06.040]  那這次這個寡婦呢
[00:17:06.040 --> 00:17:14.040]  在她的信仰上 她認真看待
[00:17:14.040 --> 00:17:19.040]  她看見 雖然她沒有錢
[00:17:19.040 --> 00:17:23.040]  她把她僅有的奉獻的時候
[00:17:23.040 --> 00:17:29.040]  她這樣認真 神不會虧待
[00:17:29.040 --> 00:17:32.040]  我相信她在被耶穌看見的那一天
[00:17:32.040 --> 00:17:34.040]  之前她已經就這麼做了
[00:17:34.040 --> 00:17:36.040]  那已經是她的一個習慣
[00:17:36.040 --> 00:17:40.040]  她根本不知道耶穌在看她
[00:17:40.040 --> 00:17:46.040]  因為她根本不知道耶穌什麼時候會進入聖殿
[00:17:46.040 --> 00:17:51.040]  但是 她可能內心有掙扎
[00:17:51.040 --> 00:17:57.040]  就是已經沒錢了 還要撥出一部分來奉獻
[00:17:57.040 --> 00:18:04.040]  可是 她還是決定認真看待奉獻這件事情
[00:18:04.040 --> 00:18:09.040]  所以就投進去
[00:18:09.040 --> 00:18:14.040]  那一天被耶穌看見
[00:18:14.040 --> 00:18:18.040]  然後就記載在聖經裡面
[00:18:18.040 --> 00:18:21.040]  我告訴你屬靈的事是這樣
[00:18:21.040 --> 00:18:23.040]  不只是記載在聖經裡面
[00:18:23.040 --> 00:18:27.040]  是記載在生命冊上
[00:18:27.040 --> 00:18:32.040]  因為整本聖經是反映天上的事情
[00:18:32.040 --> 00:18:35.040]  一旦這件事情收錄在聖經裡面
[00:18:35.040 --> 00:18:42.040]  天上就有了記載
[00:18:42.040 --> 00:18:46.040]  所以這個寡婦從那一天
[00:18:46.040 --> 00:18:50.040]  她這個認真奉獻的行動就門復了
[00:18:50.040 --> 00:18:52.040]  所以聖經不用再記載
[00:18:52.040 --> 00:18:55.040]  因為根據馬太福音的一個原則
[00:18:55.040 --> 00:18:58.040]  先求神的國和神的義
[00:18:58.040 --> 00:19:05.040]  你所有一切的需用 神都會供應的原則
[00:19:05.040 --> 00:19:08.040]  當耶穌看見寡婦認真
[00:19:08.040 --> 00:19:10.040]  而且認可的那一刻開始
[00:19:10.040 --> 00:19:17.040]  耶穌已經認定寡婦是先求神的國和神的義的人
[00:19:17.040 --> 00:19:25.040]  祂把神的事情擺在自己生命的前面
[00:19:25.040 --> 00:19:28.040]  所以祂的需用 神會供應
[00:19:28.040 --> 00:19:30.040]  所以這不用寫在聖經上
[00:19:30.040 --> 00:19:36.040]  再寫就是多 再寫就是多餘了
[00:19:36.040 --> 00:19:38.040]  我們再來看第二個例子
[00:19:38.040 --> 00:19:41.040]  第二個例子是在禱告上認真的薩摩爾
[00:19:41.040 --> 00:19:48.040]  我們看薩摩爾記上三章一到十八節
[00:19:48.040 --> 00:19:53.040]  薩摩爾記上三章一到十八節
[00:19:53.040 --> 00:19:59.040]  我們請姊妹念單數節 弟兄念雙數節
[00:19:59.040 --> 00:20:06.040]  我們一起用輪流的方式來把這十八節經文念完
[00:20:06.040 --> 00:20:11.040]  在兩段聖經三百三十八面
[00:20:11.040 --> 00:20:15.040]  請 童子薩摩爾在伊犁面前侍奉耶華
[00:20:15.040 --> 00:20:25.040]  當那些日子 耶華的言語稀少不常有漠視
[00:20:25.040 --> 00:20:29.040]  神的燈在神耶華殿內約櫃那裡還沒有熄滅
[00:20:29.040 --> 00:20:35.040]  薩摩爾已經睡了
[00:20:35.040 --> 00:20:38.040]  就跑到伊犁那裡說 你呼喚我 我在這裡
[00:20:38.040 --> 00:20:41.040]  伊犁回答說 我沒有呼喚你 你去睡吧
[00:20:41.040 --> 00:20:42.040]  他就去睡了
[00:20:42.040 --> 00:20:47.040]  耶華又呼喚薩摩爾 薩摩爾起來到伊犁那裡說
[00:20:47.040 --> 00:20:49.040]  你呼喚我 我在這裡
[00:20:49.040 --> 00:20:53.040]  伊犁回答說 我沒有呼喚你 你去睡吧
[00:20:53.040 --> 00:20:57.040]  那時薩摩爾還未認識耶華 也未得耶華的漠視
[00:20:57.040 --> 00:21:02.040]  耶華第三次呼喚薩摩爾 薩摩爾起來到伊犁那裡說
[00:21:02.040 --> 00:21:07.040]  你若呼喚我 我在這裡 伊犁才明白是耶華呼喚的東西
[00:21:07.040 --> 00:21:10.040]  因此伊犁對薩摩爾說 你能去睡吧
[00:21:10.040 --> 00:21:13.040]  若再呼喚你 你就說 耶華 請說僕人靜聽
[00:21:13.040 --> 00:21:16.040]  薩摩爾就去仁睡在原處
[00:21:16.040 --> 00:21:21.040]  耶華又來三次 像前三次呼喚說 薩摩爾 薩摩爾
[00:21:21.040 --> 00:21:24.040]  薩摩爾回答說 請說僕人靜聽
[00:21:24.040 --> 00:21:28.040]  耶華對薩摩爾說 我在以色列中必行一件事
[00:21:28.040 --> 00:21:30.040]  叫聽見的人都閉耳鳴
[00:21:30.040 --> 00:21:32.040]  我指著伊犁家所說的話
[00:21:32.040 --> 00:21:36.040]  到的時候我必始終依戀在伊犁身上
[00:21:36.040 --> 00:21:38.040]  我曾告訴他必永遠降伐於他的家
[00:21:38.040 --> 00:21:43.040]  因他知道兒子作孽 自招咒阻卻不禁止他們
[00:21:43.040 --> 00:21:45.040]  所以我向伊犁家啟示說
[00:21:45.040 --> 00:21:49.040]  對於他的罪孽 雖陷其風 名目不能得罪
[00:21:49.040 --> 00:21:52.040]  薩摩爾睡到天亮就開了耶華的店門
[00:21:52.040 --> 00:21:54.040]  不敢將漠視告訴伊犁
[00:21:54.040 --> 00:21:58.040]  伊犁呼喚薩摩爾說 我和薩摩爾
