
[00:00:00.000 --> 00:00:02.240]  今日很高興可以和你們分享這個題目
[00:02:24.600 --> 00:02:26.920]  主耶穌在《瑪立福音》這樣說
[00:02:26.920 --> 00:02:29.880]  22章37至40節這樣說
[00:02:29.880 --> 00:02:31.280]  耶穌對他說
[00:02:31.280 --> 00:02:35.600]  「你要盡心、盡性、盡義愛主你的神」
[00:02:35.600 --> 00:02:39.240]  「這是誡命中的第一,且是最大的」
[00:02:39.240 --> 00:02:41.240]  「其次也相仿」
[00:02:41.240 --> 00:02:44.320]  「就算要愛人如己,這兩條誡命」
[00:02:44.320 --> 00:02:49.680]  「是律法和先知一切道理的總綱」
[00:02:49.680 --> 00:02:58.080]  敬拜的意義其實就是向神表達我們對祂的愛心
[00:02:58.080 --> 00:03:03.720]  如何我們在敬拜裏面向神表示我們對祂的愛呢?
[00:03:03.720 --> 00:03:07.760]  每一個星期我們要有一個習慣
[00:03:07.760 --> 00:03:12.360]  每一個星期我們一齊來敬拜祂
[00:03:12.360 --> 00:03:15.280]  我們要預備我們的心來敬拜祂
[00:03:15.280 --> 00:03:18.280]  我們要一起禱告來敬拜祂
[00:03:18.280 --> 00:03:21.080]  我們要一起奉獻來敬拜祂
[00:03:21.080 --> 00:03:24.480]  我們還要一起慶祝來敬拜祂
[00:03:24.480 --> 00:03:27.400]  剛才Tucker弟兄也說了
[00:03:27.400 --> 00:03:28.680]  新租人的目的
[00:03:28.680 --> 00:03:30.200]  其中一個最重要的
[00:03:30.200 --> 00:03:33.600]  就是要我們成為一個敬拜者
[00:03:33.600 --> 00:03:34.800]  敬拜是什麼意思?
[00:03:34.800 --> 00:03:39.400]  敬拜就是向神表達我們對祂的愛
[00:03:39.400 --> 00:03:43.160]  耶穌在這裏告訴我們
[00:03:43.160 --> 00:03:45.960]  神對我們每一個人的要求
[00:03:45.960 --> 00:03:47.520]  其實很簡單就是兩件事
[00:03:47.520 --> 00:03:49.320]  我們要愛神
[00:03:49.320 --> 00:03:51.280]  我們要愛我們周圍的人
[00:03:51.280 --> 00:03:53.760]  就是這麼簡單
[00:03:53.760 --> 00:03:56.960]  但是在這兩個界名裏面
[00:03:56.960 --> 00:03:58.000]  看上去很簡單
[00:03:58.000 --> 00:03:59.360]  愛神愛人
[00:03:59.360 --> 00:04:06.760]  但是裏面的意義非常豐富
[00:04:06.760 --> 00:04:11.000]  為什麼愛神是我們生命裏首要的事呢?
[00:04:11.000 --> 00:04:13.800]  因為其實你愛神的話
[00:04:13.800 --> 00:04:16.680]  你就會愛身邊的人
[00:04:16.680 --> 00:04:21.480]  故事有一個做太太的
[00:04:21.480 --> 00:04:24.880]  她去到牧師那裏去投訴
[00:04:24.880 --> 00:04:26.600]  她說牧師
[00:04:26.600 --> 00:04:29.480]  我近來發覺我丈夫
[00:04:29.480 --> 00:04:33.240]  他愛神多過愛我
[00:04:33.240 --> 00:04:37.280]  我心裏就覺得
[00:04:37.280 --> 00:04:41.880]  為什麼他愛神多過愛我呢?
[00:04:41.880 --> 00:04:43.200]  是不是他不愛我呢?
[00:04:43.200 --> 00:04:44.880]  牧師很有智慧
[00:04:44.880 --> 00:04:47.200]  牧師就跟她說
[00:04:47.200 --> 00:04:48.000]  某某姊妹
[00:04:48.000 --> 00:04:49.080]  你知不知道
[00:04:49.080 --> 00:04:52.560]  其實你丈夫愛神是一件非常好的事
[00:04:52.560 --> 00:04:54.040]  一個愛神的人
[00:04:54.040 --> 00:04:55.720]  他會敬畏神
[00:04:55.720 --> 00:04:58.280]  他會少犯很多的錯誤
[00:04:58.280 --> 00:05:00.120]  一個愛神的人的時候
[00:05:00.120 --> 00:05:02.960]  他的心是會被神的愛充滿
[00:05:02.960 --> 00:05:06.720]  他就會更加的去愛你
[00:05:06.720 --> 00:05:08.480]  所以
[00:05:08.480 --> 00:05:10.880]  當一個人是愛神
[00:05:10.880 --> 00:05:12.320]  去敬畏神的時候
[00:05:12.320 --> 00:05:15.960]  所以你不用怕他會更加的去愛你
[00:05:15.960 --> 00:05:18.880]  恭喜你有一個這麼好的丈夫
[00:05:18.880 --> 00:05:22.000]  這是一個非常好的道理
[00:05:22.000 --> 00:05:23.920]  當你愛神的時候
[00:05:23.920 --> 00:05:26.640]  你就會愛身邊的人
[00:05:26.640 --> 00:05:29.440]  我們也可以從敬拜裏面
[00:05:29.440 --> 00:05:33.040]  我們可以表達對神的那種愛
[00:05:33.040 --> 00:05:35.240]  究竟我們在敬拜裏面
[00:05:35.240 --> 00:05:36.600]  我們可以做些什麼
[00:05:36.600 --> 00:05:39.640]  去表達我們對神的愛呢?
[00:05:39.640 --> 00:05:42.960]  第一件最重要的是我們要時常的參與
[00:05:42.960 --> 00:05:47.480]  我們要養成每週敬拜神的習慣
[00:05:47.480 --> 00:05:53.280]  所以我們要每週來敬拜
[00:05:53.280 --> 00:05:55.920]  神設立安息日
[00:05:55.920 --> 00:05:57.640]  一個休息的日子
[00:05:57.640 --> 00:06:00.320]  要我們有一個平衡的生活
[00:06:00.320 --> 00:06:02.840]  一個人忙了六天
[00:06:02.840 --> 00:06:06.000]  其實一個星期忙了六天已經很足夠了
[00:06:06.000 --> 00:06:08.000]  神知道我們要休息
[00:06:08.000 --> 00:06:11.160]  我們不是鐵打的
[00:06:11.160 --> 00:06:12.320]  我們不是鐵人
[00:06:12.320 --> 00:06:13.640]  我們也不是機械人
[00:06:13.640 --> 00:06:15.080]  我們需要休息
[00:06:15.080 --> 00:06:19.520]  所以神設立了一天給我們
[00:06:19.520 --> 00:06:22.680]  不單止身體可以休息
[00:06:22.680 --> 00:06:25.520]  我們的心靈也需要洗滌
[00:06:25.520 --> 00:06:27.160]  也需要休息
[00:06:27.160 --> 00:06:29.600]  也需要來到集體的敬拜
[00:06:29.600 --> 00:06:32.240]  我們看看一段經文
[00:06:32.240 --> 00:06:35.200]  就是《利美記》23章第三節
[00:06:35.200 --> 00:06:39.280]  神這樣說:一個星期有六天可以工作
[00:06:39.280 --> 00:06:42.480]  但是第七天是神聖的安息日
[00:06:42.480 --> 00:06:44.000]  你們必須休息
[00:06:44.000 --> 00:06:46.600]  這一天不可做任何日常的工作
[00:06:46.600 --> 00:06:48.480]  要集體敬拜
[00:06:48.480 --> 00:06:50.760]  無論你們住在那裡
[00:06:50.760 --> 00:06:53.280]  安息日是屬於上主的
[00:06:53.280 --> 00:06:55.520]  這裏也說了
[00:06:55.520 --> 00:06:57.880]  安息日那天給我們休息
[00:06:57.880 --> 00:06:59.840]  我們休息我們做些什麼呢?
[00:06:59.840 --> 00:07:02.520]  就是我們停下手上的作工
[00:07:02.520 --> 00:07:04.680]  我們要集體的敬拜
[00:07:04.680 --> 00:07:07.040]  圈住了 集體的敬拜
[00:07:07.040 --> 00:07:07.960]  你知不知道
[00:07:07.960 --> 00:07:13.200]  原來神早就知道我們有一個趨勢
[00:07:13.200 --> 00:07:15.800]  就是我們經常這樣做
[00:07:15.800 --> 00:07:17.480]  我們就不懂得去停
[00:07:17.480 --> 00:07:19.240]  特別是中國人
[00:07:19.240 --> 00:07:23.920]  中國人是一個很努力去做事的民族
[00:07:23.920 --> 00:07:24.960]  你會看到
[00:07:24.960 --> 00:07:27.440]  中國人就算去到什麼地方也好
[00:07:27.440 --> 00:07:30.480]  去到很落後的地方也好
[00:07:30.480 --> 00:07:32.440]  因為他們的勤勞
[00:07:32.440 --> 00:07:36.200]  他們慢慢將他們的財富積聚起來
[00:07:36.200 --> 00:07:44.840]  他們慢慢就成為當地比較富裕的一群民族
[00:07:44.840 --> 00:07:46.600]  無論他們去到哪裡也好
[00:07:46.600 --> 00:07:49.400]  就算去到很窮的非洲國家也好
[00:07:49.400 --> 00:07:50.840]  他們很努力的工作
[00:07:50.840 --> 00:07:52.960]  但是神知道我們
[00:07:52.960 --> 00:07:56.320]  我們很多時候都會操勞過度
[00:07:56.320 --> 00:08:01.960]  你知不知道現在有一種疾病叫做過勞死
[00:08:01.960 --> 00:08:04.720]  就是說工作得太過辛苦
[00:08:04.720 --> 00:08:06.200]  是會暴斃的
[00:08:06.200 --> 00:08:07.480]  這麼嚴重
[00:08:07.480 --> 00:08:10.440]  其實就給個相片給你看看
[00:08:10.440 --> 00:08:12.400]  這個女孩
[00:08:12.400 --> 00:08:13.280]  25歲
[00:08:13.280 --> 00:08:14.880]  她的英文名叫Angela
[00:08:14.880 --> 00:08:16.320]  Angela Pang
[00:08:16.320 --> 00:08:17.400]  她在上海工作
[00:08:17.400 --> 00:08:21.440]  她是一個核數師
[00:08:21.440 --> 00:08:22.720]  25歲
[00:08:22.720 --> 00:08:25.000]  她在2011年4月
[00:08:25.000 --> 00:08:27.160]  突然間去世了
[00:08:27.160 --> 00:08:28.640]  很年輕 你看
[00:08:28.640 --> 00:08:31.400]  滿有那種青春的氣息
[00:08:31.400 --> 00:08:32.880]  25歲
[00:08:32.880 --> 00:08:34.120]  核數師
[00:08:34.120 --> 00:08:35.880]  她在上海工作
[00:08:35.880 --> 00:08:42.440]  你知不知道她每個星期平均是120個小時工作
[00:08:42.440 --> 00:08:43.520]  我計算一下
[00:08:43.520 --> 00:08:46.360]  17個小時一天
[00:08:46.360 --> 00:08:50.480]  剩下的7個小時就要睡覺、吃東西、做其他事情
[00:08:50.480 --> 00:08:51.560]  你想一下
[00:08:51.560 --> 00:08:53.440]  她睡覺的時間可能真的不多
[00:08:53.440 --> 00:08:55.720]  可能只有幾個小時
[00:08:55.720 --> 00:08:57.720]  就是因為操勞過度
[00:08:57.720 --> 00:09:00.360]  她在2011年4月過世了
[00:09:00.360 --> 00:09:03.120]  另外一個比較近期一點的
[00:09:03.120 --> 00:09:04.000]  2013年
[00:09:04.000 --> 00:09:04.840]  去年
[00:09:04.840 --> 00:09:05.640]  去年5月
[00:09:05.640 --> 00:09:08.440]  這個新聞在中國國內
[00:09:08.440 --> 00:09:11.720]  成為一個比較大的話題
[00:09:11.720 --> 00:09:14.080]  這個人叫Gabriel
[00:09:14.080 --> 00:09:15.640]  Gabriel Lee
[00:09:15.640 --> 00:09:16.560]  24歲
[00:09:16.560 --> 00:09:18.640]  比剛才那個女孩還年輕
[00:09:18.640 --> 00:09:20.760]  她在北京工作
[00:09:20.760 --> 00:09:27.320]  她是負責服務高科技的公司
[00:09:27.320 --> 00:09:30.080]  她也是過勞而死
[00:09:30.080 --> 00:09:31.840]  她是因什麼原因而死呢?
[00:09:31.840 --> 00:09:33.840]  就是因為心臟病
[00:09:33.840 --> 00:09:36.400]  你想一下24歲
[00:09:36.400 --> 00:09:38.280]  24歲為什麼會心臟病呢?
[00:09:38.280 --> 00:09:39.880]  她一向都很健康
[00:09:39.880 --> 00:09:42.440]  就是因為工作過度
[00:09:42.440 --> 00:09:45.600]  過勞而死的例子很多很多
[00:09:45.600 --> 00:09:47.280]  不僅是現在的中國
[00:09:47.280 --> 00:09:49.160]  中國越來越多
[00:09:49.160 --> 00:09:51.800]  在日本一向都有
[00:09:51.800 --> 00:09:55.000]  其實過勞的工作
[00:09:55.000 --> 00:09:59.680]  是對健康構成很大的風險的
[00:09:59.680 --> 00:10:01.680]  在一個雜誌裡面
[00:10:01.680 --> 00:10:05.960]  叫做Health and Well-Being
[00:10:05.960 --> 00:10:07.520]  這個雜誌裡面
[00:10:07.520 --> 00:10:11.440]  就講到過勞的健康風險
[00:10:11.440 --> 00:10:12.680]  有些什麼呢?
[00:10:12.680 --> 00:10:15.360]  其中一個就是太多的壓力
[00:10:15.360 --> 00:10:16.360]  會有burn out
[00:10:16.360 --> 00:10:19.520]  burn out就是那些枱倦
[00:10:19.520 --> 00:10:21.280]  就是做不了事
[00:10:21.280 --> 00:10:22.560]  累到做不了事
[00:10:22.560 --> 00:10:25.320]  就引發那些憂鬱症
[00:10:25.320 --> 00:10:27.480]  精神出了問題
[00:10:27.480 --> 00:10:29.560]  你知不知道現在美國
[00:10:29.560 --> 00:10:31.760]  十個人裡面有一個人
[00:10:31.760 --> 00:10:34.680]  就說自己有憂鬱症
[00:10:34.680 --> 00:10:35.440]  越來越多
[00:10:35.440 --> 00:10:37.560]  十個裡面就有一個
[00:10:37.560 --> 00:10:39.960]  就有這個憂鬱症
[00:10:39.960 --> 00:10:41.000]  還有什麼風險呢?
[00:10:41.000 --> 00:10:42.360]  就是說
[00:10:42.360 --> 00:10:45.480]  得到異形的糖尿病
[00:10:45.480 --> 00:10:46.640]  原來為什麼呢?
[00:10:46.640 --> 00:10:48.840]  原來因為那個壓力太多的時候
[00:10:48.840 --> 00:10:50.440]  會影響我們身體裡面
[00:10:50.440 --> 00:10:52.560]  那個胰島素的分泌
[00:10:52.560 --> 00:10:54.280]  分泌出了問題的時候
[00:10:54.280 --> 00:10:56.640]  就有這個異形的糖尿病
[00:10:56.640 --> 00:10:58.600]  還有肥胖
[00:10:58.600 --> 00:11:01.400]  還有心臟血管病
[00:11:01.400 --> 00:11:02.720]  原來你知不知道呢?
[00:11:02.720 --> 00:11:04.720]  我看下去也挺有趣的
[00:11:04.720 --> 00:11:07.480]  原來當一個人過勞的時候
[00:11:07.480 --> 00:11:10.520]  是會影響了我們其中的身體裡面
[00:11:10.520 --> 00:11:13.120]  一種荷爾蒙叫做leptin
[00:11:13.120 --> 00:11:14.680]  叫做瘦素
[00:11:14.680 --> 00:11:16.320]  瘦就是很瘦的那個
[00:11:16.320 --> 00:11:17.560]  瘦素
[00:11:17.560 --> 00:11:18.840]  沒有了這一種的
[00:11:18.840 --> 00:11:23.080]  或者是這一種的分泌
[00:11:23.080 --> 00:11:23.920]  少了的時候
[00:11:23.920 --> 00:11:26.040]  或者是不平衡的時候
[00:11:26.040 --> 00:11:30.080]  就令到我們的腦子
[00:11:30.080 --> 00:11:33.160]  是沒有了飽的訊息的
[00:11:33.160 --> 00:11:34.760]  就是說一直吃、吃、吃、吃
[00:11:34.760 --> 00:11:36.920]  吃多久都不飽的
[00:11:36.920 --> 00:11:39.600]  所以沒有了這個瘦素
[00:11:39.600 --> 00:11:42.760]  沒有了這個荷爾蒙
[00:11:42.760 --> 00:11:44.320]  這一種的荷爾蒙的時候
[00:11:44.320 --> 00:11:46.400]  就不能夠告訴我們的腦子
[00:11:46.400 --> 00:11:48.200]  我們腦子通常是吃到一定的程度
[00:11:48.200 --> 00:11:49.360]  我們就飽了
[00:11:49.360 --> 00:11:50.280]  腦子就會告訴我們
[00:11:50.280 --> 00:11:51.160]  飽了就夠了
[00:11:51.160 --> 00:11:52.120]  不要吃了
[00:11:52.120 --> 00:11:53.840]  下一次再吃
[00:11:53.840 --> 00:11:57.600]  但是沒有了這一種的瘦素的時候
[00:11:57.600 --> 00:11:58.240]  沒辦法了
[00:11:58.240 --> 00:12:00.000]  那個腦子是收不到這些訊息
[00:12:00.000 --> 00:12:02.240]  所以就造成肥胖
[00:12:02.240 --> 00:12:05.040]  所以就造成心臟血管病
[00:12:05.040 --> 00:12:05.720]  還有
[00:12:05.720 --> 00:12:07.680]  另外一個壓力
[00:12:07.680 --> 00:12:08.520]  風險是什麼呢?
[00:12:08.520 --> 00:12:11.080]  是高血壓和心臟病
[00:12:11.080 --> 00:12:13.000]  原來是壓力過高的時候
[00:12:13.000 --> 00:12:16.000]  就會影響你的血壓也會上升
[00:12:16.000 --> 00:12:17.720]  血壓上升的時候
[00:12:17.720 --> 00:12:22.000]  就會影響你的心臟
[00:12:22.000 --> 00:12:22.720]  過勞
[00:12:22.720 --> 00:12:27.280]  是令到一個人經常處於一個高警戒的狀態
[00:12:27.280 --> 00:12:29.160]  所以
[00:12:29.160 --> 00:12:34.560]  為什麼過勞的時候會影響到我們身體的健康
[00:12:34.560 --> 00:12:35.760]  還有一件事
[00:12:35.760 --> 00:12:37.280]  另一件事我覺得是
[00:12:37.280 --> 00:12:39.720]  對每一個人都是一個很大的警惕
[00:12:39.720 --> 00:12:42.840]  會令到我們短命
[00:12:42.840 --> 00:12:43.440]  過勞
[00:12:43.440 --> 00:12:48.880]  他說壓力是令到身體的損耗特別多
[00:12:48.880 --> 00:12:51.560]  會令到我們身體的抵抗力降低
[00:12:51.560 --> 00:12:55.960]  還會令到身體容易發炎和容易感染
[00:12:55.960 --> 00:12:57.760]  所以
[00:12:57.760 --> 00:13:00.000]  那個壽命會縮短
[00:13:00.000 --> 00:13:01.040]  所以為什麼
[00:13:01.040 --> 00:13:04.000]  神這麼多千年以前已經是
[00:13:04.000 --> 00:13:06.160]  一早就跟我們說
[00:13:06.160 --> 00:13:08.600]  你們工作六天已經很足夠了
[00:13:08.600 --> 00:13:09.520]  有一天
[00:13:09.520 --> 00:13:13.360]  你要去休息
[00:13:13.360 --> 00:13:14.720]  身體上要休息
[00:13:14.720 --> 00:13:16.960]  但是心靈裡面也要休息
[00:13:16.960 --> 00:13:18.040]  你要回來
[00:13:18.040 --> 00:13:19.240]  集體的敬拜
[00:13:19.240 --> 00:13:21.200]  在敬拜的裡面
[00:13:21.200 --> 00:13:24.320]  神就叫我們來重新的得力
[00:13:24.320 --> 00:13:26.280]  神知道我們的限制
[00:13:26.280 --> 00:13:34.800]  知道我們要有一天要去享受集體敬拜神的那種喜悅
[00:13:34.800 --> 00:13:38.200]  耶穌在《馬克福音》二章二十七節裡面說
[00:13:38.200 --> 00:13:44.960]  祂說這個安息日是為人而設的
[00:13:44.960 --> 00:13:48.400]  是為人的原因而設的
[00:13:48.400 --> 00:13:50.480]  為什麼我們要一起來敬拜呢?
[00:13:50.480 --> 00:13:53.400]  為什麼我們不可以一個人去敬拜呢?
[00:13:53.400 --> 00:13:55.120]  為什麼我們要一起來敬拜呢?
[00:13:55.120 --> 00:13:56.120]  你要問這個問題
[00:13:56.120 --> 00:13:59.000]  我一個人也可以的
[00:13:59.000 --> 00:14:00.160]  最主要的原因就是
[00:14:00.160 --> 00:14:03.160]  這是耶穌對我們的吩咐
[00:14:03.160 --> 00:14:06.440]  因為我們都是需要彼此來鼓勵
[00:14:06.440 --> 00:14:08.320]  彼此來勸勉
[00:14:08.320 --> 00:14:11.400]  彼此來督促
[00:14:11.400 --> 00:14:13.960]  彼此來扶持
[00:14:13.960 --> 00:14:20.440]  因為神知道我們需要這一天來休息
[00:14:20.440 --> 00:14:24.200]  我記得以前在修羅閣
[00:14:24.200 --> 00:14:28.760]  我們那間教會裡面有一個會友
[00:14:28.760 --> 00:14:30.560]  有一個姐妹
[00:14:30.560 --> 00:14:36.720]  她突然間有了這個念頭
[00:14:36.720 --> 00:14:40.160]  為什麼我要回來一同去敬拜呢?
[00:14:40.160 --> 00:14:42.160]  其實我一個人也很好
[00:14:42.160 --> 00:14:43.800]  我一個人敬拜
[00:14:43.800 --> 00:14:44.800]  我一個人讀經
[00:14:44.800 --> 00:14:46.320]  我一個人祈禱
[00:14:46.320 --> 00:14:48.400]  我一個人唱歌讚美
[00:14:48.400 --> 00:14:49.280]  這樣也可以的
[00:14:49.280 --> 00:14:51.080]  為什麼我要回來呢?
[00:14:51.080 --> 00:14:55.760]  後來她就一直不回來了
[00:14:55.760 --> 00:14:59.280]  不回我們以前的團契
[00:14:59.280 --> 00:15:02.560]  不回星期一的敬拜
[00:15:02.560 --> 00:15:08.600]  最後她自己也流失了
[00:15:08.600 --> 00:15:11.160]  最後她還是不相信
[00:15:11.160 --> 00:15:12.000]  很奇怪
[00:15:12.000 --> 00:15:16.400]  原來我們一同集體去敬拜的時候
[00:15:16.400 --> 00:15:19.480]  對我們來說是一種鼓勵、一種勸勉
[00:15:19.480 --> 00:15:20.760]  是互相的督促
[00:15:20.760 --> 00:15:23.240]  是互相彼此來扶持
[00:15:23.240 --> 00:15:24.240]  耶穌基督這麼說
[00:15:24.240 --> 00:15:26.600]  在《瑪竇菲林》十八章二十節
[00:15:26.600 --> 00:15:29.000]  因為無論在哪裡
[00:15:29.000 --> 00:15:31.200]  有兩三個人奉我名聚會
[00:15:31.200 --> 00:15:34.520]  那裡就有我在他們中間
[00:15:34.520 --> 00:15:36.040]  這裡耶穌已經說了
[00:15:36.040 --> 00:15:38.760]  不是一個人奉我名聚會
[00:15:38.760 --> 00:15:40.240]  是兩三個人
[00:15:40.240 --> 00:15:41.840]  因為你需要我
[00:15:41.840 --> 00:15:43.320]  我也需要你
[00:15:43.320 --> 00:15:46.360]  為什麼我們要集體去敬拜呢?
[00:15:46.360 --> 00:15:47.360]  集體去敬拜
[00:15:47.360 --> 00:15:50.840]  我們可以一同來慶祝
[00:15:50.840 --> 00:15:51.880]  你說慶祝的時候
[00:15:51.880 --> 00:15:54.400]  譬如說生日也好
[00:15:54.400 --> 00:15:56.560]  或者結婚紀念也好
[00:15:56.560 --> 00:15:57.400]  或者怎樣也好
[00:15:57.400 --> 00:16:02.040]  你有一些喜慶的事情要慶祝的時候
[00:16:02.040 --> 00:16:05.040]  你會不會說我一個人慶祝
[00:16:05.040 --> 00:16:07.160]  我坐在家裡
[00:16:07.160 --> 00:16:10.040]  買一杯sparkling
[00:16:10.040 --> 00:16:10.880]  或者怎麼樣
[00:16:10.880 --> 00:16:12.120]  我一個人慶祝
[00:16:12.120 --> 00:16:15.120]  祝我自己生日快樂
[00:16:15.120 --> 00:16:17.160]  你不會這樣做的
[00:16:17.160 --> 00:16:19.760]  除非你真的一個朋友都沒有
[00:16:19.760 --> 00:16:22.160]  你一定會邀請你的朋友
[00:16:22.160 --> 00:16:23.480]  今天我生日
[00:16:23.480 --> 00:16:25.040]  我請你吃飯
[00:16:25.040 --> 00:16:26.520]  你過來吧
[00:16:26.520 --> 00:16:28.640]  一同來慶祝才開心
[00:16:28.640 --> 00:16:31.280]  你不會說我一個人去慶祝
[00:16:31.280 --> 00:16:32.360]  你慶祝的話
[00:16:32.360 --> 00:16:34.920]  我們就很沒忍了
[00:16:34.920 --> 00:16:36.400]  所以我們回來也是
[00:16:36.400 --> 00:16:38.840]  我們回來敬拜是集體的敬拜
[00:16:38.840 --> 00:16:40.320]  我們一同來慶祝
[00:16:40.320 --> 00:16:43.560]  我們也可以一同去禱告
[00:16:43.560 --> 00:16:46.240]  你就知道一同禱告的力量
[00:16:46.240 --> 00:16:50.720]  我去過中國國內一些家庭教會裡面
[00:16:50.720 --> 00:16:53.120]  去到一個小小的空間裡面
[00:16:53.120 --> 00:16:54.040]  一個房間裡面
[00:16:54.040 --> 00:16:56.000]  我進去之前
[00:16:56.000 --> 00:17:01.160]  已經聽到他們在裡面的集體禱告的聲音
[00:17:01.160 --> 00:17:03.920]  真的很震撼
[00:17:03.920 --> 00:17:09.480]  他們真的跪在那裡去禱告
[00:17:09.480 --> 00:17:13.680]  有些是趴在地上來禱告
[00:17:13.680 --> 00:17:15.880]  開聲的禱告
[00:17:15.880 --> 00:17:20.520]  他們為了他們的國家來祈禱
[00:17:20.520 --> 00:17:23.880]  他們為了神國的福音來祈禱
[00:17:23.880 --> 00:17:26.040]  他們為了自己的需要來祈禱
[00:17:26.040 --> 00:17:28.720]  他們真的很用心來祈禱
[00:17:28.720 --> 00:17:32.160]  當一班人齊心來祈禱的時候
[00:17:32.160 --> 00:17:35.880]  那種力量是不可低估的
[00:17:35.880 --> 00:17:38.200]  為什麼要集體敬拜呢?
[00:17:38.200 --> 00:17:43.320]  因為我們一同來聽神給我們的話語
[00:17:43.320 --> 00:17:46.920]  給我們的訊息
[00:17:46.920 --> 00:17:51.360]  神藉著傳達人或牧師或長者的口
[00:17:51.360 --> 00:17:55.120]  來將祂的訊息傳遞給我們的時候
[00:17:55.120 --> 00:17:57.040]  有時候你會覺得
[00:17:57.040 --> 00:17:59.560]  牧師是否今天針對我呢?
[00:17:59.560 --> 00:18:00.960]  其實不是的
[00:18:00.960 --> 00:18:05.720]  其實那天是神藉著神的話語來對你說話
[00:18:05.720 --> 00:18:08.200]  我們一起來聽道
[00:18:08.200 --> 00:18:13.000]  感受傳會眾對神的道理的回應
[00:18:13.000 --> 00:18:14.800]  我有機會
[00:18:14.800 --> 00:18:18.160]  那時候我在Tennessee,在South Carolina讀書
[00:18:18.160 --> 00:18:19.760]  在美國南部
[00:18:19.760 --> 00:18:21.640]  南部叫Bible Belt
