
[00:00:00.000 --> 00:00:04.020]  今天繼續和大家思想到菲律賓書第八講
[00:02:03.560 --> 00:02:06.360]  得着基督賺得基督呢
[00:02:06.360 --> 00:02:09.640]  從保羅今天的教導裏提醒
[00:02:09.640 --> 00:02:13.640]  若果我們想成爲基督所起義的門徒和僕人
[00:02:13.640 --> 00:02:16.480]  我就要有一份渴慕認識基督的心
[00:02:16.480 --> 00:02:18.480]  認識到基督的寶貴
[00:02:18.480 --> 00:02:20.880]  和這個追求是不斷追求
[00:02:20.880 --> 00:02:23.440]  不斷追求更深認識基督
[00:02:23.440 --> 00:02:27.760]  認識耶穌基督改變了保羅整個人生生命的價值觀
[00:02:27.760 --> 00:02:29.360]  在上文第七次說
[00:02:29.360 --> 00:02:32.160]  只是我先前以爲與我有益的
[00:02:32.160 --> 00:02:33.400]  因爲講的是過去式
[00:02:33.400 --> 00:02:36.400]  曾經我覺得是有益的賺的
[00:02:36.400 --> 00:02:38.040]  因爲講的是做生意的表達
[00:02:38.040 --> 00:02:40.160]  保羅在經文裏有很多做生意的表達
[00:02:40.160 --> 00:02:42.080]  以前我認爲賺的
[00:02:42.080 --> 00:02:45.440]  現在我因基督都當作遊船的
[00:02:45.440 --> 00:02:49.000]  這個當作的意思是因爲我現在的看法改變了
[00:02:49.000 --> 00:02:51.440]  現在我看這個是蝕的
[00:02:51.440 --> 00:02:53.560]  記得我自己二十多歲纔信耶穌
[00:02:53.560 --> 00:02:55.000]  那時在做貿易
[00:02:55.000 --> 00:02:56.720]  當時在工作裏面
[00:02:56.720 --> 00:02:58.520]  習慣就是你做貿易
[00:02:58.520 --> 00:03:02.680]  如果出差沒有搭的士就說有搭的士
[00:03:02.680 --> 00:03:05.720]  只是搭的士的錢都有很多下攬
[00:03:05.720 --> 00:03:07.120]  我是這樣報
[00:03:07.120 --> 00:03:07.920]  同事這樣報
[00:03:07.920 --> 00:03:08.680]  上司這樣報
[00:03:08.680 --> 00:03:10.080]  整個公司人都這樣報
[00:03:10.080 --> 00:03:12.000]  覺得下攬賺得很開心
[00:03:12.000 --> 00:03:13.280]  但信了耶穌之後
[00:03:13.280 --> 00:03:15.280]  每次填這個表的時候就掙扎
[00:03:15.280 --> 00:03:16.520]  就講大話
[00:03:16.520 --> 00:03:18.360]  就不誠實
[00:03:18.360 --> 00:03:20.360]  幸好現在不是最近這個廉價風雲
[00:03:20.360 --> 00:03:22.480]  要不然就被人告了
[00:03:22.480 --> 00:03:25.520]  所以這些故事曾經以爲賺的
[00:03:25.520 --> 00:03:28.240]  到時可能是蝕的
[00:03:28.240 --> 00:03:29.960]  所以司祭徒有一個很大的經歷
[00:03:29.960 --> 00:03:31.480]  就是你慢慢信了耶穌
[00:03:31.480 --> 00:03:33.280]  有一個心靈很大的改變
[00:03:33.280 --> 00:03:35.240]  曾經以爲賺的
[00:03:35.240 --> 00:03:37.480]  今日看爲蝕的
[00:03:37.480 --> 00:03:39.080]  保羅鏡長報在《基督教經文》
[00:03:39.080 --> 00:03:40.320]  不單止講這句話
[00:03:40.320 --> 00:03:41.560]  他說
[00:03:41.560 --> 00:03:43.720]  去看萬事都是有損
[00:03:43.720 --> 00:03:45.120]  都是憤怒
[00:03:45.120 --> 00:03:47.200]  就是說相對基督的價值
[00:03:47.200 --> 00:03:49.280]  一切都變得不重要
[00:03:49.280 --> 00:03:52.120]  甚至如果你攔阻基督的侍奉
[00:03:52.120 --> 00:03:54.840]  這些變成更污穢的事情
[00:03:54.840 --> 00:03:55.480]  他第八節說
[00:03:55.480 --> 00:03:56.760]  不但如此
[00:03:56.760 --> 00:04:00.120]  我也將萬事當作有損的
[00:04:00.120 --> 00:04:01.760]  我現在計算
[00:04:01.760 --> 00:04:02.840]  現在再計算
[00:04:02.840 --> 00:04:05.680]  這一切的事情是損失來的
[00:04:05.680 --> 00:04:07.240]  是蝕本的
[00:04:07.240 --> 00:04:10.720]  因我以認識我主基督耶穌爲至寶
[00:04:10.720 --> 00:04:12.320]  如果我對認識耶穌基督
[00:04:12.320 --> 00:04:13.680]  親近耶穌來講
[00:04:13.680 --> 00:04:16.080]  這一切如果攔阻我親近耶穌
[00:04:16.080 --> 00:04:16.960]  侍奉耶穌
[00:04:16.960 --> 00:04:18.760]  就是蝕本的事情
[00:04:18.760 --> 00:04:20.600]  接着講到一個事實
[00:04:20.600 --> 00:04:23.760]  我爲他已經丟棄萬事
[00:04:23.760 --> 00:04:25.040]  這個過去的事態
[00:04:25.040 --> 00:04:27.280]  這個已經發生的事態
[00:04:27.280 --> 00:04:31.240]  保羅已經爲主放下很多的事情
[00:04:31.240 --> 00:04:33.000]  他曾經在民族裏面
[00:04:33.000 --> 00:04:34.240]  很多人尊重他
[00:04:34.240 --> 00:04:35.360]  很高的職位
[00:04:35.360 --> 00:04:36.880]  很高的掌聲
[00:04:36.880 --> 00:04:40.080]  現在落在羅馬帝國的監牢裏面
[00:04:40.080 --> 00:04:41.720]  他生命長年的侍奉
[00:04:41.720 --> 00:04:43.480]  真的放下了很多
[00:04:43.480 --> 00:04:45.400]  但他對放下的事情
[00:04:45.400 --> 00:04:46.920]  他接着再加一句
[00:04:46.920 --> 00:04:49.120]  創作奮鬥
[00:04:49.120 --> 00:04:51.000]  他不是很緊張放下
[00:04:51.000 --> 00:04:52.680]  他看得開看得透
[00:04:52.680 --> 00:04:54.400]  這些以爲放得很珍貴的
[00:04:54.400 --> 00:04:56.400]  已經不是再珍貴了
[00:04:56.400 --> 00:04:58.160]  他目標的一件事就是
[00:04:58.160 --> 00:04:59.960]  最後六個字在這裏
[00:04:59.960 --> 00:05:02.920]  爲要得着基督
[00:05:02.920 --> 00:05:06.280]  原來表達他要賺得基督
[00:05:06.280 --> 00:05:08.120]  中國人很會做生意
[00:05:08.120 --> 00:05:10.160]  我們怎樣找生意
[00:05:10.160 --> 00:05:11.960]  我們做一個屬靈的生意
[00:05:11.960 --> 00:05:14.080]  要賺得基督
[00:05:14.080 --> 00:05:15.640]  什麼代價都願意付出
[00:05:15.640 --> 00:05:18.120]  要賺得基督呢
[00:05:18.120 --> 00:05:20.400]  基督和我們所有的事情
[00:05:20.400 --> 00:05:22.680]  與萬有的對比
[00:05:22.680 --> 00:05:23.840]  聖經裏面的一個教導
[00:05:23.840 --> 00:05:26.840]  就是要我們爲耶穌基督放下一切
[00:05:26.840 --> 00:05:28.280]  有時我們就問
[00:05:28.280 --> 00:05:30.760]  是否真的要放下一切呢
[00:05:30.760 --> 00:05:35.240]  在神學院教書
[00:05:35.240 --> 00:05:37.680]  遇到很多人蒙召、侍奉
[00:05:37.680 --> 00:05:39.640]  有些人本來開車的
[00:05:39.640 --> 00:05:42.720]  去侍奉的時候不再開車
[00:05:42.720 --> 00:05:46.280]  放下車的時候都可能不開心
[00:05:46.280 --> 00:05:48.120]  有些弟兄姐妹在暑假的時候
[00:05:48.120 --> 00:05:50.000]  跟着短宣隊出隊
[00:05:50.000 --> 00:05:51.840]  去不同地方短宣
[00:05:51.840 --> 00:05:54.120]  司法也好、差會也好
[00:05:54.120 --> 00:05:55.840]  可能有些親戚朋友和他說
[00:05:55.840 --> 00:05:56.880]  或者同事說
[00:05:56.880 --> 00:05:58.440]  你假期很少
[00:05:58.440 --> 00:06:00.200]  正如假期也去做短宣
[00:06:00.200 --> 00:06:01.920]  傻不傻
[00:06:01.920 --> 00:06:05.120]  基督也有這種放下的挑戰
[00:06:05.120 --> 00:06:07.560]  記得以前在工作的時候
[00:06:07.560 --> 00:06:10.280]  有些舊同學在航空公司工作
[00:06:10.280 --> 00:06:13.160]  剛剛無線做完衝賞雲霄
[00:06:13.160 --> 00:06:14.600]  有些航空公司工作很好
[00:06:14.600 --> 00:06:18.120]  坐飛機一節就可以了
[00:06:18.120 --> 00:06:21.040]  那時候遇到一些舊同學很好
[00:06:21.040 --> 00:06:22.200]  近期不高興
[00:06:22.200 --> 00:06:23.480]  今天心情不好
[00:06:23.480 --> 00:06:26.160]  去加拿大滑雪吧
[00:06:26.160 --> 00:06:27.360]  心情不好
[00:06:27.360 --> 00:06:30.960]  不如去歐洲阿爾卑斯山滑雪吧
[00:06:30.960 --> 00:06:33.120]  那時候很羨慕這些人
[00:06:33.120 --> 00:06:35.600]  隨意飛來飛去好像沒什麼代價
[00:06:35.600 --> 00:06:38.000]  但當他決定侍奉主
[00:06:38.000 --> 00:06:41.720]  可能這個特權就沒了
[00:06:41.720 --> 00:06:44.760]  我們有沒有願意去放下
[00:06:44.760 --> 00:06:46.160]  但聖經裏面講到放下
[00:06:46.160 --> 00:06:47.320]  不僅是傳道人
[00:06:47.320 --> 00:06:48.760]  或者侍奉保羅放下
[00:06:48.760 --> 00:06:52.120]  耶穌要求每個跟從主的人都要放下
[00:06:52.120 --> 00:06:54.480]  《路加福音》第十四章第三十三節
[00:06:54.480 --> 00:06:55.760]  一起讀吧
[00:06:55.760 --> 00:06:58.120]  你們無論什麼人
[00:06:58.120 --> 00:07:00.880]  若不撇下一切所有的
[00:07:00.880 --> 00:07:04.240]  就不能作我的門徒
[00:07:04.240 --> 00:07:05.720]  耶穌的呼籲更大
[00:07:05.720 --> 00:07:09.480]  是每個認真跟從主的人都要放下一切
[00:07:09.480 --> 00:07:12.320]  有時在權限的選擇裏面放下
[00:07:12.320 --> 00:07:15.200]  有時甘心的放下一切
[00:07:15.200 --> 00:07:16.360]  《馬福音》第八章
[00:07:16.360 --> 00:07:18.560]  耶穌用另一個表弟說
[00:07:18.560 --> 00:07:20.200]  若有人要跟從我
[00:07:20.200 --> 00:07:24.440]  就當寫幾背起他的十字架來跟從我
[00:07:24.440 --> 00:07:26.480]  十字架就是一個放下
[00:07:26.480 --> 00:07:27.960]  一個完全的放下
[00:07:27.960 --> 00:07:29.480]  寫去自己
[00:07:29.480 --> 00:07:30.840]  第三節再講
[00:07:30.840 --> 00:07:36.400]  「凡爲我和福音喪掉生命的,必救了生命」
[00:07:36.400 --> 00:07:38.160]  即是說很多跟從主的人
[00:07:38.160 --> 00:07:40.840]  要爲基督和神的各道福音
[00:07:40.840 --> 00:07:42.240]  喪掉生命
[00:07:42.240 --> 00:07:44.000]  沒有了生命
[00:07:44.000 --> 00:07:45.600]  然後耶穌再講
[00:07:45.600 --> 00:07:48.400]  「人就是賺得全世界
[00:07:48.400 --> 00:07:50.320]  賠賞自己的生命
[00:07:50.320 --> 00:07:51.760]  有什麼益處呢?」
[00:07:51.760 --> 00:07:52.280]  即是說
[00:07:52.280 --> 00:07:54.480]  跟從耶穌的路
[00:07:54.480 --> 00:07:55.600]  信靠耶穌的路
[00:07:55.600 --> 00:07:58.720]  會有時要連全世界
[00:07:58.720 --> 00:08:01.600]  萬有都要放下
[00:08:01.600 --> 00:08:03.760]  所以我想起十字架道理
[00:08:03.760 --> 00:08:04.960]  看頭影
[00:08:04.960 --> 00:08:06.440]  很喜歡兩幅圖畫
[00:08:06.440 --> 00:08:08.960]  即是現代圖畫比較美麗
[00:08:08.960 --> 00:08:10.000]  釘十字架
[00:08:10.000 --> 00:08:12.080]  穿衣服比較多
[00:08:12.080 --> 00:08:13.320]  舊的圖畫
[00:08:13.320 --> 00:08:16.160]  十字架是赤身露體
[00:08:16.160 --> 00:08:18.760]  一個真的走十字架路的人
[00:08:18.760 --> 00:08:20.640]  他就預了赤身露體
[00:08:20.640 --> 00:08:22.480]  撇下一切
[00:08:22.480 --> 00:08:23.400]  有時我就想
[00:08:23.400 --> 00:08:25.920]  什麼叫「背上十字架」
[00:08:25.920 --> 00:08:28.440]  我曾經有一個想法
[00:08:28.440 --> 00:08:29.920]  當時講到十架道理的時候
[00:08:29.920 --> 00:08:30.560]  有一個姑娘
[00:08:30.560 --> 00:08:32.320]  「如果將來我辦個教會
[00:08:32.320 --> 00:08:33.280]  要讓人知道
[00:08:33.280 --> 00:08:35.280]  跟從耶穌要付上代價
[00:08:35.280 --> 00:08:36.760]  我就在教會門口
[00:08:36.760 --> 00:08:38.680]  弄些十字架
[00:08:38.680 --> 00:08:42.120]  死刑刑具的照片
[00:08:42.120 --> 00:08:44.040]  然後在教會門口
[00:08:44.040 --> 00:08:45.600]  弄個豬籠
[00:08:45.600 --> 00:08:46.600]  小時候看電影的長片
[00:08:46.600 --> 00:08:47.440]  要浸豬籠
[00:08:47.440 --> 00:08:48.640]  弄個豬籠
[00:08:48.640 --> 00:08:50.720]  讓弟子妹妹來教會崇拜
[00:08:50.720 --> 00:08:52.600]  捐個豬籠纔來敬拜
[00:08:52.600 --> 00:08:55.040]  才知道進來敬拜的代價
[00:08:55.040 --> 00:08:57.480]  就要撇下一切跟從主
[00:08:57.480 --> 00:08:58.640]  越想越開心
[00:08:58.640 --> 00:09:00.320]  我講過這個例子
[00:09:00.320 --> 00:09:01.360]  但我想
[00:09:01.360 --> 00:09:02.480]  如果真的辦個教會
[00:09:02.480 --> 00:09:03.600]  弄個豬籠
[00:09:03.600 --> 00:09:04.240]  弄個十字架
[00:09:04.240 --> 00:09:05.640]  圍着門口才經過
[00:09:05.640 --> 00:09:08.800]  不知道有多少人來崇拜
[00:09:08.800 --> 00:09:10.720]  其實當代的時候
[00:09:10.720 --> 00:09:13.000]  早期教會的信徒
[00:09:13.000 --> 00:09:16.400]  去到教會里面的聚會的時候
[00:09:16.400 --> 00:09:19.360]  有不少都有這個準備
[00:09:19.360 --> 00:09:21.840]  願意撇下一切跟從主
[00:09:21.840 --> 00:09:24.960]  成爲一個屬靈的傻瓜
[00:09:24.960 --> 00:09:25.880]  其實一個基督徒
[00:09:25.880 --> 00:09:28.760]  有時候也成爲屬靈的傻瓜
[00:09:28.760 --> 00:09:31.720]  記得我自己剛剛信耶穌的時候
[00:09:31.720 --> 00:09:32.960]  很熱心回教會
[00:09:32.960 --> 00:09:34.760]  一星期回教會四五天
[00:09:34.760 --> 00:09:36.280]  我媽罵我
[00:09:36.280 --> 00:09:38.280]  哎 回教會隨便回一下
[00:09:38.280 --> 00:09:41.000]  人都沒你這麼迷 這麼傻
[00:09:41.000 --> 00:09:42.240]  不知道大家有沒有被人罵過
[00:09:42.240 --> 00:09:44.240]  你這麼迷 這麼傻
[00:09:44.240 --> 00:09:47.960]  到我願意獻身的時候
[00:09:47.960 --> 00:09:49.440]  明天早上回神學院
[00:09:49.440 --> 00:09:50.600]  那天晚上都跟我媽說
[00:09:50.600 --> 00:09:52.800]  哇 那媽罵得我飛起
[00:09:52.800 --> 00:09:55.560]  然後經過幾個星期的神學院的課程
[00:09:55.560 --> 00:09:57.080]  我有個假期
[00:09:57.080 --> 00:09:58.160]  我哄我媽
[00:09:58.160 --> 00:09:59.480]  媽不如陪你回家鄉
[00:09:59.480 --> 00:10:00.080]  我還沒回家鄉
[00:10:00.080 --> 00:10:03.360]  我家鄉是潮江人
[00:10:03.360 --> 00:10:04.760]  我第一次回家鄉
[00:10:04.760 --> 00:10:06.240]  我去到什麼神職我沒見過
[00:10:06.240 --> 00:10:08.080]  我媽去到什麼神職就罵我
[00:10:08.080 --> 00:10:10.160]  這個兒子以前讀書都挺好的
[00:10:10.160 --> 00:10:11.760]  哎 傻傻地做洋和尚
[00:10:11.760 --> 00:10:13.680]  這樣罵
[00:10:13.680 --> 00:10:15.600]  去到哪裏罵到哪裏
[00:10:15.600 --> 00:10:18.400]  第一次見到神職就這樣罵
[00:10:18.400 --> 00:10:21.040]  但是那時候神給我一個傻驚
[00:10:21.040 --> 00:10:22.960]  一邊罵一邊笑
[00:10:22.960 --> 00:10:26.960]  我媽一邊罵一邊笑這個兒子這樣
[00:10:26.960 --> 00:10:29.360]  基督徒如果沒有這個傻驚
[00:10:29.360 --> 00:10:31.840]  都很難侍奉主的
[00:10:31.840 --> 00:10:34.520]  有時候又出時間又出力
[00:10:34.520 --> 00:10:36.400]  去到教會還受氣
[00:10:36.400 --> 00:10:38.320]  回到家我媽還沒相信主
[00:10:38.320 --> 00:10:38.880]  就跟你說
[00:10:38.880 --> 00:10:41.240]  爲什麼回來愁眉苦臉
[00:10:41.240 --> 00:10:42.240]  又不敢跟我媽說
[00:10:42.240 --> 00:10:44.360]  回到教會被全堂罵
[00:10:44.360 --> 00:10:45.560]  被大卿姐妹罵
[00:10:45.560 --> 00:10:46.800]  令我媽不相信主
[00:10:46.800 --> 00:10:47.880]  就這麼說
[00:10:47.880 --> 00:10:49.920]  我媽看見你又辛苦又拼
[00:10:49.920 --> 00:10:51.760]  不知道做什麼
[00:10:51.760 --> 00:10:53.520]  或者你公司裏面又加班
[00:10:53.520 --> 00:10:55.920]  加班完還回教會開會
[00:10:55.920 --> 00:10:58.440]  你沒有這份屬靈的傻驚
[00:10:58.440 --> 00:11:00.520]  都很難去侍奉神
[00:11:00.520 --> 00:11:02.280]  其實聖經裏面
[00:11:02.280 --> 00:11:03.200]  就是生命裏面
[00:11:03.200 --> 00:11:05.680]  如果真是認真去侍奉主的話
[00:11:05.680 --> 00:11:08.480]  世人覺得你很傻
[00:11:08.480 --> 00:11:11.040]  但是心裏面你知道自己在做什麼
[00:11:11.040 --> 00:11:12.640]  你是在榮耀神
[00:11:12.640 --> 00:11:14.400]  是要建立人
[00:11:14.400 --> 00:11:17.280]  祝福萬民的心
[00:11:17.280 --> 00:11:18.280]  好像保羅說
[00:11:18.280 --> 00:11:22.360]  你願意撇下一切看萬物爲糞土
[00:11:22.360 --> 00:11:24.600]  去追求認識主
[00:11:24.600 --> 00:11:26.960]  看耶穌基督是至寶
[00:11:26.960 --> 00:11:29.640]  當聖經說到萬物是糞土的時候
[00:11:29.640 --> 00:11:32.440]  或者說到耶穌基督是至寶的時候
[00:11:32.440 --> 00:11:34.600]  當我們說一點聖經裏面
[00:11:34.600 --> 00:11:36.560]  比較闊的教導
[00:11:36.560 --> 00:11:39.760]  聖經裏面其實都不是否定萬物的功用
[00:11:39.760 --> 00:11:40.840]  聖經說到
[00:11:40.840 --> 00:11:42.640]  世界美善的事物
[00:11:42.640 --> 00:11:44.760]  是神給人的祝福
[00:11:44.760 --> 00:11:46.080]  全律師說得好
[00:11:46.080 --> 00:11:50.280]  我知道世人莫強於終生喜樂行善
[00:11:50.280 --> 00:11:52.160]  並且人人喫喝
[00:11:52.160 --> 00:11:54.160]  在他一切勞碌中享福
[00:11:54.160 --> 00:11:58.200]  這也是他的恩賜
[00:11:58.200 --> 00:11:59.360]  很多弟兄姊妹
[00:11:59.360 --> 00:12:02.040]  年輕的弟兄姊妹一畢業
[00:12:02.040 --> 00:12:03.360]  很愛家庭的
[00:12:03.360 --> 00:12:04.840]  家裏比較貧窮的
[00:12:04.840 --> 00:12:07.040]  拿到第一份支票的時候
[00:12:07.040 --> 00:12:11.840]  將一大筆給父母養家的時候
[00:12:11.840 --> 00:12:13.760]  有時有一份喜樂的心
[00:12:13.760 --> 00:12:15.640]  有一份能夠榮耀的心
[00:12:15.640 --> 00:12:16.760]  父母供養那麼多
[00:12:16.760 --> 00:12:19.360]  今天可以參與家裏的工作
[00:12:19.360 --> 00:12:21.200]  有時能夠請人喫一頓飯
[00:12:21.200 --> 00:12:22.320]  出自己的錢
[00:12:22.320 --> 00:12:23.840]  很大的喜樂
[00:12:23.840 --> 00:12:25.480]  有時教弟兄姊妹
[00:12:25.480 --> 00:12:27.800]  有些人侍奉又出錢又出力
[00:12:27.800 --> 00:12:30.640]  我記得在某個城隍班當時侍奉的時候
[00:12:30.640 --> 00:12:32.200]  有個職員見到
[00:12:32.200 --> 00:12:34.880]  鼓勵弟兄姊妹零收
[00:12:34.880 --> 00:12:37.400]  他說這一期如果大家要深零收的時候
[00:12:37.400 --> 00:12:39.320]  我請你喫大餐
[00:12:39.320 --> 00:12:40.800]  結果有十幾個弟兄姊妹
[00:12:40.800 --> 00:12:42.960]  真的完成了零收計劃
[00:12:42.960 --> 00:12:46.480]  這個姐妹請了一天假
[00:12:46.480 --> 00:12:49.960]  去深水埗買一些美食
[00:12:49.960 --> 00:12:51.040]  買海鮮
[00:12:51.040 --> 00:12:52.520]  買大蝦
[00:12:52.520 --> 00:12:53.480]  買龍蝦
[00:12:53.480 --> 00:12:54.160]  買鮑魚
[00:12:54.160 --> 00:12:55.560]  很多美食
[00:12:55.560 --> 00:12:59.520]  請了一天假期在家裏煮一頓大飯
[00:12:59.520 --> 00:13:01.040]  因爲我是牧師
[00:13:01.040 --> 00:13:02.040]  無端請了去
[00:13:02.040 --> 00:13:03.360]  我沒有參與計劃
[00:13:03.360 --> 00:13:04.560]  都可以喫
[00:13:04.560 --> 00:13:07.360]  這個姐妹又侍奉
[00:13:07.360 --> 00:13:08.520]  又請假
[00:13:08.520 --> 00:13:09.480]  又出錢
[00:13:09.480 --> 00:13:11.680]  大家都喜樂
[00:13:11.680 --> 00:13:13.360]  所以聖經裏面
[00:13:13.360 --> 00:13:14.680]  我們能夠賺到的
[00:13:14.680 --> 00:13:15.560]  拿來分享
[00:13:15.560 --> 00:13:18.080]  那都是神給我們的恩典
[00:13:18.080 --> 00:13:21.000]  但聖經有另一個層面講這個題目
[00:13:21.000 --> 00:13:23.880]  就是萬物是有限的
[00:13:23.880 --> 00:13:26.920]  特別墮落世界的萬物
[00:13:26.920 --> 00:13:30.680]  或者世界有時讓人非常厭煩
[00:13:30.680 --> 00:13:32.080]  全律書說
[00:13:32.080 --> 00:13:36.200]  我見人莫強於在他經營的事上喜樂
[00:13:36.200 --> 00:13:38.160]  因爲這是他的份
[00:13:38.160 --> 00:13:40.560]  享受你有的是好的
[00:13:40.560 --> 00:13:42.200]  不過又講一句
[00:13:42.200 --> 00:13:43.880]  他身後的事
[00:13:43.880 --> 00:13:46.480]  誰能使他回來得見
[00:13:46.480 --> 00:13:50.120]  這些掌握的東西有時很短暫
[00:13:50.120 --> 00:13:53.280]  我年輕剛讀神學的時候很喜歡買書
[00:13:53.280 --> 00:13:55.320]  見到便宜的書就買
[00:13:55.320 --> 00:13:56.800]  開車就去買書
[00:13:56.800 --> 00:13:57.840]  那時候在美國
[00:13:57.840 --> 00:13:58.600]  買着買着
[00:13:58.600 --> 00:13:59.720]  到今天
[00:13:59.720 --> 00:14:02.920]  書櫃就讓位給我子女的書
[00:14:02.920 --> 00:14:04.760]  慢慢沒有地方放書
[00:14:04.760 --> 00:14:07.400]  要想想怎麼送書出去
[00:14:07.400 --> 00:14:10.520]  有一個浸會的牧師剛退休
[00:14:10.520 --> 00:14:12.160]  他有很多書
[00:14:12.160 --> 00:14:14.120]  他的書就不知道怎麼辦
[00:14:14.120 --> 00:14:15.880]  求人要書
[00:14:15.880 --> 00:14:16.920]  曾經是賺的
[00:14:16.920 --> 00:14:19.600]  今天這些書都要求人要
[00:14:19.600 --> 00:14:22.240]  所以有時曾經覺得很寶貴的東西
[00:14:22.240 --> 00:14:26.040]  這些事物有時都不是那麼珍貴
[00:14:26.040 --> 00:14:27.720]  特別墮落犯罪之後
[00:14:27.720 --> 00:14:31.040]  這些事物有時都很多厭煩
[00:14:31.040 --> 00:14:32.680]  我好像全律書一句說話很喜歡
[00:14:32.680 --> 00:14:34.040]  全律書第一章第八節
[00:14:34.040 --> 00:14:35.440]  一起讀
[00:14:35.440 --> 00:14:37.920]  萬事令人厭煩
[00:14:37.920 --> 00:14:39.840]  人不能說盡
[00:14:39.840 --> 00:14:41.880]  眼看看不飽
[00:14:41.880 --> 00:14:44.440]  耳聽聽不足
[00:14:44.440 --> 00:14:45.800]  剛剛是常遠開學
[00:14:45.800 --> 00:14:48.320]  有機會去常遠的迎新營
[00:14:48.320 --> 00:14:50.280]  其實去一下迎會短宣
[00:14:50.280 --> 00:14:52.280]  不看新聞是挺好的
[00:14:52.280 --> 00:14:55.200]  出來看新聞是很悶的
[00:14:55.200 --> 00:14:56.440]  看到大陸的新聞
[00:14:56.440 --> 00:14:59.280]  講到大陸做假術真的很厲害
[00:14:59.280 --> 00:15:02.440]  巴黎的羅浮宮的門票
[00:15:02.440 --> 00:15:04.280]  印得好像真一樣
[00:15:04.280 --> 00:15:06.480]  一方面好像爲中國驕傲
[00:15:06.480 --> 00:15:09.040]  中國的印刷術真是高明
[00:15:09.040 --> 00:15:11.480]  一方面就很傷感
[00:15:11.480 --> 00:15:13.320]  全世界都看不起我們
[00:15:13.320 --> 00:15:15.640]  覺得我們做假
[00:15:15.640 --> 00:15:17.120]  在大陸裏面最近一個新聞
[00:15:17.120 --> 00:15:17.880]  香港人都留意
[00:15:17.880 --> 00:15:19.200]  就是一個六歲的小孩
[00:15:19.200 --> 00:15:21.840]  眼珠被人颳了
[00:15:21.840 --> 00:15:23.680]  醒來的時候不知道他沒有眼珠
[00:15:23.680 --> 00:15:24.880]  他說
[00:15:24.880 --> 00:15:27.960]  天爲什麼一直這麼黑呢
