
[00:00:00.000 --> 00:00:06.200]  相信大家都知道目前這一個很嚴峻的疫情
[00:14:46.960 --> 00:14:49.720]  因為大衛是領袖
[00:14:49.720 --> 00:14:54.560]  就是因為他調兵遣將有失誤
[00:14:54.560 --> 00:14:56.400]  沒有肩前顧後
[00:14:56.400 --> 00:15:02.200]  沒有安排足夠的人在後方守著洗吉拉
[00:15:02.200 --> 00:15:05.760]  結果就搞成這樣
[00:15:05.760 --> 00:15:09.160]  令人傷感的是
[00:15:09.160 --> 00:15:14.080]  很多時候人非要走到盡頭
[00:15:14.080 --> 00:15:22.920]  什麼都沒有了,才肯甘心樂意放下身段跟隨神
[00:15:22.920 --> 00:15:30.200]  大衛在洗吉拉平平安安過了十六個月
[00:15:30.200 --> 00:15:32.880]  他不懂得醒覺
[00:15:32.880 --> 00:15:40.000]  這次大衛,我猜除了他身上穿著的那套衣服之外
[00:15:40.000 --> 00:15:42.840]  就真的什麼都沒有了
[00:15:42.840 --> 00:15:45.880]  他終於醒了
[00:15:45.880 --> 00:15:51.560]  有一次我看到一套關於野外求生的片集
[00:15:51.560 --> 00:15:57.120]  那裡說到有一個沉船的倖存者
[00:15:57.120 --> 00:16:01.360]  他用那艘要沉的船
[00:16:01.360 --> 00:16:04.480]  上面剩下來的可用物資
[00:16:04.480 --> 00:16:06.480]  做了一隻木筏
[00:16:06.480 --> 00:16:09.200]  漂流到一個荒島
[00:16:09.200 --> 00:16:14.400]  上到荒島之後,他就建立了一個很簡陋的地方
[00:16:14.400 --> 00:16:17.000]  叫做「有瓦遮頭」
[00:16:17.000 --> 00:16:20.080]  跟著他就很努力
[00:16:20.080 --> 00:16:24.880]  希望吸引經過船隻的注意
[00:16:24.880 --> 00:16:26.760]  希望可以有人發現他
[00:16:26.760 --> 00:16:28.960]  跟著救他
[00:16:28.960 --> 00:16:31.720]  不過不成功
[00:16:31.720 --> 00:16:33.720]  他試了很多次
[00:16:33.720 --> 00:16:38.680]  當他很沮喪,幾乎要放棄的時候
[00:16:38.680 --> 00:16:41.360]  有一次,他很不小心
[00:16:41.360 --> 00:16:44.000]  當他點著一些東西
[00:16:44.000 --> 00:16:48.560]  想製造一些訊號煙的時候
[00:16:48.560 --> 00:16:50.000]  糟糕了
[00:16:50.000 --> 00:16:54.600]  竟然點著了他用來遮風擋雨
[00:16:54.600 --> 00:16:58.120]  很簡陋的帳篷
[00:16:58.120 --> 00:16:59.080]  他在想
[00:16:59.080 --> 00:17:00.280]  糟糕了
[00:17:00.280 --> 00:17:04.680]  這次真的什麼都沒有了
[00:17:04.680 --> 00:17:09.000]  豈料那隻原先經過的船
[00:17:09.000 --> 00:17:11.920]  竟然懂得掉頭
[00:17:11.920 --> 00:17:15.200]  然後來找他
[00:17:15.200 --> 00:17:18.840]  結果就把他救回來
[00:17:18.840 --> 00:17:20.360]  這位倖存者
[00:17:20.360 --> 00:17:26.920]  除了對那隻船的船長表達謝意之外
[00:17:26.920 --> 00:17:28.920]  他就好奇地問
[00:17:28.920 --> 00:17:32.240]  其實你都過了龍了
[00:17:32.240 --> 00:17:38.880]  為什麼你會懂得回頭來找我呢?
[00:17:38.880 --> 00:17:39.840]  船長回答
[00:17:39.840 --> 00:17:43.920]  我看到很大煙
[00:17:43.920 --> 00:17:48.920]  我猜一定是有人在燒東西
[00:17:48.920 --> 00:17:55.080]  在製造訊號煙
[00:17:55.080 --> 00:17:57.360]  有一個美國的牧者
[00:17:57.360 --> 00:18:02.600]  一位很好的屬靈導師陶書
[00:18:02.600 --> 00:18:04.840]  他曾經這樣說
[00:18:04.840 --> 00:18:07.880]  有很多人仍然身陷困境
[00:18:07.880 --> 00:18:09.880]  不斷地在沉迷
[00:18:09.880 --> 00:18:14.120]  但卻沒有取得進展的原因
[00:18:14.120 --> 00:18:17.480]  是因為他們還沒有走到盡頭
[00:18:17.480 --> 00:18:21.640]  我們仍然在努力下達命令
[00:18:21.640 --> 00:18:27.600]  並且干擾神在我們生命之中的工作
[00:18:27.600 --> 00:18:30.640]  英文那句是原本這樣說的
[00:18:30.640 --> 00:18:33.640]  The reason why many are still troubled
[00:18:33.640 --> 00:18:34.920]  still seeking
[00:18:34.920 --> 00:18:38.000]  still making little forward progress
[00:18:38.000 --> 00:18:43.280]  is because they haven't yet come to the end of themselves
[00:18:43.280 --> 00:18:45.480]  We are still trying to give orders
[00:18:45.480 --> 00:18:50.880]  and interfering with God's work within us
[00:18:50.880 --> 00:18:54.360]  求主真的憐憫我們
[00:18:54.360 --> 00:19:00.120]  在我們還沒有落到這樣的一個光景之前
[00:19:00.120 --> 00:19:03.920]  我們能夠及早發現
[00:19:03.920 --> 00:19:06.560]  神正在做事
[00:19:06.560 --> 00:19:09.480]  祂的手正在作供
[00:19:09.480 --> 00:19:13.160]  以致我們懂得回轉
[00:19:13.160 --> 00:19:19.920]  我們懂得重拾跟祂之間的關係
[00:19:19.920 --> 00:19:24.080]  當大衛什麼都沒有了
[00:19:24.080 --> 00:19:29.560]  連跟隨祂的人都說要用石頭扔死祂的時候
[00:19:29.560 --> 00:19:33.640]  他終於懂得回去找神了
[00:19:33.640 --> 00:19:37.640]  我們繼續看第六節的下半節
[00:19:37.640 --> 00:19:39.720]  先到第十節
[00:19:39.720 --> 00:19:42.920]  請聽我讀出
[00:19:42.920 --> 00:19:48.160]  大衛卻倚靠耶和華他的神心裡堅固
[00:19:48.160 --> 00:19:50.680]  大衛對阿希米勒的兒子
[00:19:50.680 --> 00:19:52.960]  祭司阿比亞他說
[00:19:52.960 --> 00:19:55.640]  請你將伊弗德拿過來
[00:19:55.640 --> 00:20:00.560]  阿比亞他就將伊弗德拿到大衛面前
[00:20:00.560 --> 00:20:02.840]  大衛求問耶和華說
[00:20:02.840 --> 00:20:04.520]  我追趕敵軍
[00:20:04.520 --> 00:20:07.720]  追得上?追不得上呢?
[00:20:07.720 --> 00:20:08.800]  耶和華說
[00:20:08.800 --> 00:20:10.160]  你可以追
[00:20:10.160 --> 00:20:11.400]  別追得上
[00:20:11.400 --> 00:20:13.720]  都救得回來
[00:20:13.720 --> 00:20:19.280]  於是大衛和跟隨他的六百人來到比索溪
[00:20:19.280 --> 00:20:23.400]  有不能前去的就留在那裡
[00:20:23.400 --> 00:20:27.600]  大衛卻帶著四百人往前追趕
[00:20:27.600 --> 00:20:31.280]  有二百人被罰不能過比索溪
[00:20:31.280 --> 00:20:34.880]  所以留在那裡
[00:20:34.880 --> 00:20:41.360]  當大衛失去他家人在背後的支持的時候
[00:20:41.360 --> 00:20:46.960]  連跟隨他的人說要用石頭打死他
[00:20:46.960 --> 00:20:52.440]  不過他仍然有一個上好的選擇
[00:20:52.440 --> 00:20:54.640]  就是倚靠神
[00:20:54.640 --> 00:20:57.240]  因為神一直都在這裡
[00:20:57.240 --> 00:20:59.960]  第六節下半節說
[00:20:59.960 --> 00:21:05.360]  大衛卻倚靠耶和華他的神心裡堅固
[00:21:05.360 --> 00:21:10.320]  他怎樣表達自己內心的轉化呢?
[00:21:10.320 --> 00:21:11.520]  第一步
[00:21:11.520 --> 00:21:15.240]  他懂得回歸基本步
[00:21:15.240 --> 00:21:18.680]  懂得回去問神
[00:21:18.680 --> 00:21:21.280]  他問應不應該追
[00:21:21.280 --> 00:21:22.840]  追不追得上?
[00:21:22.840 --> 00:21:29.120]  就好像詩篇138篇第三節那裡這樣說
[00:21:29.120 --> 00:21:32.320]  「我呼求的日子,你就應允我
[00:21:32.320 --> 00:21:36.800]  鼓勵我,使我心裡有能力」
[00:21:36.800 --> 00:21:41.000]  神的答案是非常肯定的
[00:21:41.000 --> 00:21:45.480]  「必追得上,都救得回來」
[00:21:45.480 --> 00:21:49.080]  所以第九節說
[00:21:49.080 --> 00:21:54.480]  「於是大衛和跟隨他的六百人來到比索溪
[00:21:54.480 --> 00:21:58.920]  有不能前去的就留在那裡」
[00:21:58.920 --> 00:22:03.040]  真正的倚靠其實不是只打口
[00:22:03.040 --> 00:22:05.920]  是有行動的
[00:22:05.920 --> 00:22:09.280]  這裡說到比索溪
[00:22:09.280 --> 00:22:15.200]  是位於嘉南這個地方的南邊
[00:22:15.200 --> 00:22:19.800]  這條河會一直流入地中海
[00:22:19.800 --> 00:22:24.240]  這條河不闊的,一百公尺左右
[00:22:24.240 --> 00:22:31.040]  不過河道的兩邊都是一些陡峭的峽谷
[00:22:31.040 --> 00:22:34.040]  所以過河的問題就來了
[00:22:34.040 --> 00:22:37.840]  你必須要有相當好的身手
[00:22:37.840 --> 00:22:41.200]  爬下去,然後過河
[00:22:41.200 --> 00:22:47.640]  然後再爬上陡峭的懸崖
[00:22:47.640 --> 00:22:51.120]  大衛跟隨他的部隊
[00:22:51.120 --> 00:22:54.840]  當時的狀態是怎樣呢?
[00:22:54.840 --> 00:22:56.800]  大家想像得到
[00:22:56.800 --> 00:23:05.240]  第一,他們已經跟隨了菲律賓人行軍很多天
[00:23:05.240 --> 00:23:07.360]  累得不得了
[00:23:07.360 --> 00:23:12.120]  再加上當他們回到洗格拉的時候
[00:23:12.120 --> 00:23:18.840]  發現自己的家人竟然被阿瑪利人擄走
[00:23:18.840 --> 00:23:22.440]  那種震驚和憤怒
[00:23:22.440 --> 00:23:27.960]  這裡沒有交代為什麼跟著他的人
[00:23:27.960 --> 00:23:31.480]  後來願意回心轉意
[00:23:31.480 --> 00:23:33.480]  不攻擊大衛
[00:23:33.480 --> 00:23:38.000]  還願意跟著他去追趕敵人
[00:23:38.000 --> 00:23:41.960]  即使他們願意跟著去
[00:23:41.960 --> 00:23:45.840]  第十節也告訴我們
[00:23:45.840 --> 00:23:50.120]  大衛卻帶著四百人往前追趕
[00:23:50.120 --> 00:23:54.240]  有二百人被罰不能過比梭溪
[00:23:54.240 --> 00:23:57.400]  所以留在那裡
[00:23:57.400 --> 00:24:00.120]  原本只有六百人
[00:24:00.120 --> 00:24:05.160]  不過現在告訴你有二百人走不動
[00:24:05.160 --> 00:24:07.160]  只剩下四百人
[00:24:07.160 --> 00:24:10.600]  買少見少
[00:24:10.600 --> 00:24:14.400]  我不知道如果換成你是大衛
[00:24:14.400 --> 00:24:18.600]  你會不會繼續追下去?
[00:24:18.600 --> 00:24:25.320]  有位曾經被德國納粹囚禁在集中營的荷蘭作家
[00:24:25.320 --> 00:24:29.560]  他的名字叫做柯麗天鵬
[00:24:29.560 --> 00:24:31.640]  Corinne Ten Boom
[00:24:31.640 --> 00:24:33.000]  她這樣說
[00:24:33.000 --> 00:24:37.400]  你永遠不會知道你只需要耶穌
[00:24:37.400 --> 00:24:40.640]  直到你什麼都沒有了
[00:24:40.640 --> 00:24:42.960]  只有耶穌
[00:24:42.960 --> 00:24:46.600]  當耶穌是你所有
[00:24:46.600 --> 00:24:53.800]  你就會發現其實你只需要耶穌
[00:24:53.800 --> 00:24:55.320]  原本是這樣寫的
[00:24:55.320 --> 00:24:58.800]  You may never know that Jesus is all you need
[00:24:58.800 --> 00:25:02.320]  until Jesus is all you have
[00:25:02.320 --> 00:25:04.400]  When Jesus is all you have
[00:25:04.400 --> 00:25:06.320]  then and only then
[00:25:06.320 --> 00:25:13.400]  will you discover that Jesus is all you need
[00:25:13.400 --> 00:25:18.000]  當大衛識得回頭倚靠神
[00:25:18.000 --> 00:25:21.200]  在出其不意的出路
[00:25:21.200 --> 00:25:24.200]  竟然就出現在他的眼前
[00:25:24.200 --> 00:25:30.800]  我們繼續看十一至二十節
[00:25:30.800 --> 00:25:34.400]  這四百人在田野遇見一個埃及人
[00:25:34.400 --> 00:25:38.200]  就帶他到大衛面前給他餅吃
[00:25:38.200 --> 00:25:40.200]  給他水喝
[00:25:40.200 --> 00:25:42.600]  又給他一塊無花果餅
[00:25:42.600 --> 00:25:44.200]  兩個葡萄餅
[00:25:44.200 --> 00:25:47.000]  他吃了就精神復原
[00:25:47.000 --> 00:25:50.000]  因為他三日三夜沒有吃
[00:25:50.000 --> 00:25:52.200]  沒有喝水
[00:25:52.200 --> 00:25:53.600]  大衛問他說
[00:25:53.600 --> 00:25:55.200]  你是屬誰的?
[00:25:55.200 --> 00:25:56.800]  你是那裡的人?
[00:25:56.800 --> 00:25:58.000]  他回答說
[00:25:58.000 --> 00:26:00.200]  我是埃及的少年人
[00:26:00.200 --> 00:26:02.400]  是阿瑪利人的奴僕
[00:26:02.400 --> 00:26:04.400]  因我三日前患病
[00:26:04.400 --> 00:26:08.200]  我主人就把我撇棄了
[00:26:08.200 --> 00:26:11.600]  我們侵奪了基利提的南方
[00:26:11.600 --> 00:26:13.600]  和屬猶大的地
[00:26:13.600 --> 00:26:15.800]  並迦勒地的南方
[00:26:15.800 --> 00:26:19.200]  又用火燒了洗格拉
[00:26:19.200 --> 00:26:20.600]  大衛問他說
[00:26:20.600 --> 00:26:23.600]  你肯領我們到敵軍那裡不肯?
[00:26:23.600 --> 00:26:25.000]  他回答說
[00:26:25.000 --> 00:26:27.800]  你要向我指著神起誓
[00:26:27.800 --> 00:26:28.800]  不殺我
[00:26:28.800 --> 00:26:31.600]  也不將我交在我主人手裡
[00:26:31.600 --> 00:26:35.400]  我就領你上到敵軍那裡
[00:26:35.400 --> 00:26:37.200]  那人領大衛下去
[00:26:37.200 --> 00:26:39.400]  見他們散在地上
[00:26:39.400 --> 00:26:40.800]  吃喝跳舞
[00:26:40.800 --> 00:26:43.400]  因為從菲利斯地和猶大的地
[00:26:43.400 --> 00:26:46.400]  所擄來的財物甚多
[00:26:46.400 --> 00:26:49.200]  大衛從黎明直到此日晚上
[00:26:49.200 --> 00:26:50.600]  擊殺他們
[00:26:50.600 --> 00:26:53.600]  除了四百騎駱駝的少年人之外
[00:26:53.600 --> 00:26:56.800]  沒有一個逃脫的
[00:26:56.800 --> 00:26:59.000]  阿瑪利人所擄去的財物
[00:26:59.000 --> 00:27:00.800]  大衛全都奪回
[00:27:00.800 --> 00:27:04.200]  並救回他的兩個妻女
[00:27:04.200 --> 00:27:06.200]  凡阿瑪利人所擄去的
[00:27:06.200 --> 00:27:09.000]  無論大小兒女財物
[00:27:09.000 --> 00:27:10.800]  大衛都奪回來
[00:27:10.800 --> 00:27:13.400]  沒有失落一個
[00:27:13.400 --> 00:27:16.400]  大衛所擄來的牛群羊群
