
[00:00:00.000 --> 00:00:04.500]  到底我們的信仰是甚麼呢?
[00:02:21.440 --> 00:02:26.240]  在這四個字內,我們一起去讀讀它們的解釋吧!
[00:02:26.240 --> 00:02:27.960]  「逸頌」
[00:02:27.960 --> 00:02:31.440]  「逸頌」由「順」來「逸」加「難」
[00:02:31.440 --> 00:02:35.600]  再次「逸頌」前面「順」來「走」的地方
[00:02:35.600 --> 00:02:40.360]  有一個「順」字,它的「逸」字再加個「順」來「往」「去」
[00:02:40.360 --> 00:02:44.480]  「逸頌」由「逸頌」來「逸」加「難」
[00:02:44.480 --> 00:02:49.600]  再次「逸頌」前面「逸頌」來「逸」加「難」
[00:02:49.600 --> 00:02:54.880]  再次「逸頌」前面「逸頌」來「逸」加「難」
[00:02:54.880 --> 00:03:00.600]  再次「逸頌」前面「逸頌」來「逸」加「難」
[00:03:00.600 --> 00:03:08.040]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:08.040 --> 00:03:13.160]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:13.160 --> 00:03:17.760]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:17.760 --> 00:03:24.840]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:24.840 --> 00:03:28.400]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:28.400 --> 00:03:33.200]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:33.200 --> 00:03:40.040]  再次「逸頌」前面「逸頌」來「逸頌」加「逸頌」
[00:03:40.040 --> 00:03:43.640]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:43.640 --> 00:03:48.560]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:48.560 --> 00:03:53.440]  再次「逸頌」前面「逸頌」來「逸頌」加「難」
[00:03:53.440 --> 00:03:56.360]  在這裏面是一個「半層」
[00:03:56.360 --> 00:03:59.880]  「半層」當時是一個「黑」
[00:03:59.880 --> 00:04:05.280]  當時是律師的新工學家整理出來的
[00:04:05.280 --> 00:04:07.320]  在大城幫他做的事
[00:04:07.320 --> 00:04:13.000]  好像是當日…現在可以說是當地的行政長官
[00:04:13.000 --> 00:04:15.920]  他當時的職業都叫做「避霎」
[00:04:15.920 --> 00:04:18.800]  大家看看這個「避霎」,大家知道這個「避霎」嗎?
[00:04:18.800 --> 00:04:21.960]  在祖下國,我們上次已經說過了
[00:04:21.960 --> 00:04:23.160]  「難」和「不」
[00:04:23.160 --> 00:04:26.960]  「不」是屬於「高宣祝」的律師長的「避霎」
[00:04:26.960 --> 00:04:30.680]  在這裏面是「逸頌」來「逸頌」加「難」
[00:04:30.680 --> 00:04:32.560]  在這裏面是「逸頌」來「逸頌」加「難」
[00:04:32.560 --> 00:04:36.040]  在這裏面是「逸頌」來「逸頌」加「難」
[00:04:36.040 --> 00:04:40.240]  在這裏面是「避霎」和「避霎」的「避霎」
[00:04:40.240 --> 00:04:42.080]  不是在「安頌」來「避霎」
[00:04:42.080 --> 00:04:44.560]  所以「避霎」不是給「避霎」
[00:04:44.560 --> 00:04:47.000]  而是給「安頌」
[00:04:47.000 --> 00:04:49.920]  在這裏面是「避霎」來「避霎」
[00:04:49.920 --> 00:04:52.160]  這裏面是「避霎」來「避霎」
[00:04:52.160 --> 00:04:55.760]  在「避霎」前面有「安頌」和「避霎」
[00:04:55.760 --> 00:04:59.440]  這裏面是「安頌」來「避霎」
[00:04:59.440 --> 00:05:02.160]  這裏面是「避霎」來「避霎」
[00:05:02.160 --> 00:05:04.080]  這裏面是「避霎」來「避霎」
[00:05:04.080 --> 00:05:05.640]  這裏面是「避霎」來「避霎」
[00:05:05.640 --> 00:05:08.640]  這裏面是「避霎」來「避霎」
[00:05:08.640 --> 00:05:09.880]  這裏面是「避霎」來「避霎」
[00:05:09.880 --> 00:05:13.520]  這裏面是「避霎」來「避霎」
[00:05:13.520 --> 00:05:15.520]  這裏面是「避霎」來「避霎」
[00:05:15.520 --> 00:05:17.840]  這裏面是「避霎」來「避霎」
[00:05:17.840 --> 00:05:19.600]  這裏面是「避霎」來「避霎」
[00:05:19.600 --> 00:05:21.040]  這裏面是「避霎」來「避霎」
[00:05:21.040 --> 00:05:26.560]  這裏面是「避霎」來「避霎」
[00:05:26.560 --> 00:05:28.960]  這裏面是「避霎」來「避霎」
[00:05:28.960 --> 00:05:30.200]  這裏面是「避霎」來「避霎」
[00:05:30.200 --> 00:05:31.200]  這裏面是「避霎」來「避霎」
[00:05:31.200 --> 00:05:32.200]  這裏面是「避霎」來「避霎」
[00:05:32.200 --> 00:05:33.200]  這裏面是「避霎」來「避霎」
[00:05:33.200 --> 00:05:34.200]  這裏面是「避霎」來「避霎」
[00:05:34.200 --> 00:05:35.200]  這裏面是「避霎」來「避霎」
[00:05:35.200 --> 00:05:36.200]  這裏面是「避霎」來「避霎」
[00:05:36.200 --> 00:05:37.200]  這裏面是「避霎」來「避霎」
[00:05:37.200 --> 00:05:38.200]  這裏面是「避霎」來「避霎」
[00:05:51.040 --> 00:05:56.040]  永遠北韓的城市,是多餘北京的宣誓中心,
[00:05:56.040 --> 00:06:01.040]  因為它連北線去行道,下行,下隊。
[00:06:01.040 --> 00:06:07.040]  原來從加拿去加拿大,就是先向東去越過加勒尼的山區,
[00:06:07.040 --> 00:06:13.040]  下到去加勒尼的水邊,前程是三日三個月,
[00:06:13.040 --> 00:06:22.040]  忘了一日洗白,讀寫道用化去的字眼,怎料到很複雜沙勒斯坦的地理。
[00:06:22.040 --> 00:06:26.040]  在英文裡面,怎麼可以看到,相當於什麼呢?
[00:06:26.040 --> 00:06:31.040]  而在這個連續的過程裡面,又怎會意識到新家呢?
[00:06:31.040 --> 00:06:38.040]  我跟大家來看一看,很中年,光盛神色,光盛神色。
[00:06:38.040 --> 00:06:43.040]  在英文裡面,「光燈水燕酒」,在加勒尼的山內,
[00:06:43.040 --> 00:06:46.040]  跟著第一件同步。
[00:06:46.040 --> 00:06:52.040]  跟著第一件同步,「光燈水燕酒」,是一個複雜的改變。
[00:06:52.040 --> 00:06:54.040]  光燈水燕酒。
[00:06:54.040 --> 00:06:59.040]  明明就是經過這個「光燈水燕酒」,就馬上變成「複雜」。
[00:06:59.040 --> 00:07:09.040]  但是,這個問題來自「人都是天,水就是水」,等一下,確實,才變成「複雜」。
[00:07:09.040 --> 00:07:14.040]  為什麼呢?因為大家都講到「光燈水燕酒」,對不對?
[00:07:14.040 --> 00:07:19.040]  那你跟著換另一隻手,再加勒尼的角度,真的變成了「複雜」。
[00:07:19.040 --> 00:07:23.040]  這「光燈水燕酒」,原來是「光燈水燕酒」的改變,
[00:07:23.040 --> 00:07:28.040]  難道是「水燕酒」,而且更是「複雜」?
[00:07:28.040 --> 00:07:31.040]  這就是「光燈水燕酒」的改變。
[00:07:31.040 --> 00:07:33.040]  「綠口石湯」。
[00:07:33.040 --> 00:07:36.040]  每口水燕酒,每兩盆水燕酒。
[00:07:36.040 --> 00:07:39.040]  一盆是「牛油」,一盆是「蝦仁」燕酒。
[00:07:39.040 --> 00:07:41.040]  如果我們換成「蝦仁」燕酒,
[00:07:41.040 --> 00:07:45.040]  「蝦仁」燕酒的濃度是45公升。
[00:07:45.040 --> 00:07:51.040]  大家可以看看「綠口石湯」是多「光燈水燕酒」。
[00:07:54.040 --> 00:07:58.040]  現在緊接著,我們要尊重「群職」嗎?
[00:07:58.040 --> 00:08:01.040]  我尊重「群職」。
[00:08:01.040 --> 00:08:06.040]  一說到「群職」,現在有一個很深刻的「群職」的想法。
[00:08:06.040 --> 00:08:08.040]  「如意慕立」。
[00:08:08.040 --> 00:08:12.040]  「如意慕立」是分散身體和官員的工作。
[00:08:12.040 --> 00:08:15.040]  它充斷了很多的官員,
[00:08:15.040 --> 00:08:18.040]  譬如有1萬名的官員,
[00:08:18.040 --> 00:08:20.040]  以及他要進行今日的禮儀,
[00:08:20.040 --> 00:08:23.040]  去維持這個官員權。
[00:08:23.040 --> 00:08:24.040]  有1萬名的官員,
[00:08:24.040 --> 00:08:26.040]  負責鎖住「群職」的大廳,
[00:08:26.040 --> 00:08:28.040]  負責兩院長的工作。
[00:08:28.040 --> 00:08:31.040]  兩院長的工作,即是在休息一會兒,
[00:08:31.040 --> 00:08:33.040]  看著那些食物。
[00:08:33.040 --> 00:08:35.040]  「如意慕立」,大廳的「群職」,
[00:08:35.040 --> 00:08:39.040]  是一群跪在地上。
[00:08:39.040 --> 00:08:41.040]  但每天的「群職」,
[00:08:41.040 --> 00:08:44.040]  都是「群職」的「群職」。
[00:08:44.040 --> 00:08:48.040]  或是,當人們說好這間公司,
[00:08:48.040 --> 00:08:52.040]  「如意慕立」的「群職」便會坐在那裡。
[00:08:52.040 --> 00:08:54.040]  看著那些食物,
[00:08:54.040 --> 00:08:56.040]  「如意慕立」的「群職」,
[00:08:56.040 --> 00:09:00.040]  我們一起做一個丟臉祈禱。
[00:09:00.040 --> 00:09:01.040]  在這時候,
[00:09:01.040 --> 00:09:02.040]  「丟臉祈禱」,
[00:09:02.040 --> 00:09:04.040]  然後有1萬名的官員,
[00:09:04.040 --> 00:09:05.040]  因為「封鎖」,
[00:09:05.040 --> 00:09:07.040]  「雲泉大廈」。
[00:09:07.040 --> 00:09:10.040]  如果我一個人不懂得怎樣去處理,
[00:09:10.040 --> 00:09:12.040]  如何做好「群職」呢?
[00:09:12.040 --> 00:09:14.040]  哪些警察在「封鎖」呢?
[00:09:14.040 --> 00:09:16.040]  「封鎖」就是「封完」。
[00:09:16.040 --> 00:09:17.040]  接著,
[00:09:17.040 --> 00:09:19.040]  「丟臉祈禱」,
[00:09:19.040 --> 00:09:22.040]  另外如果我找到牛奶的「燒」,
[00:09:22.040 --> 00:09:24.040]  剛剛在「燒完」的部分,
[00:09:24.040 --> 00:09:25.040]  「燒完」,
[00:09:25.040 --> 00:09:27.040]  但是「燒完」不到。
[00:09:27.040 --> 00:09:29.040]  我找到「燒完」,
[00:09:29.040 --> 00:09:31.040]  如果牛奶繼續在那裡,
[00:09:31.040 --> 00:09:32.040]  沒有辦法。
[00:09:32.040 --> 00:09:34.040]  如果旁邊是「燒完」,
[00:09:34.040 --> 00:09:36.040]  趁著「燒完」,
[00:09:36.040 --> 00:09:39.040]  當時我會想一想,
[00:09:39.040 --> 00:09:41.040]  原本是「封鎖」,
[00:09:41.040 --> 00:09:43.040]  「封鎖」,
[00:09:43.040 --> 00:09:45.040]  是否有一個「房子」,
[00:09:45.040 --> 00:09:49.040]  是否有一個「家」,
[00:09:49.040 --> 00:09:50.040]  是否有一個「房子」,
[00:09:50.040 --> 00:09:51.040]  是否有一個「房子」,
[00:09:51.040 --> 00:09:52.040]  是否有一個「房子」,
[00:09:52.040 --> 00:09:53.040]  是否有一個「房子」,
[00:09:53.040 --> 00:09:54.040]  是否有一個「房子」,
[00:09:54.040 --> 00:09:55.040]  是否有一個「房子」,
[00:09:55.040 --> 00:09:56.040]  是否有一個「房子」,
[00:09:56.040 --> 00:09:57.040]  是否有一個「房子」,
[00:09:57.040 --> 00:09:58.040]  是否有一個「房子」,
[00:09:58.040 --> 00:09:59.040]  是否有一個「房子」,
[00:09:59.040 --> 00:10:00.040]  是否有一個「房子」,
[00:10:00.040 --> 00:10:01.040]  是否有一個「房子」,
[00:10:01.040 --> 00:10:02.040]  是否有一個「房子」,
[00:10:02.040 --> 00:10:03.040]  是否有一個「房子」,
[00:10:03.040 --> 00:10:04.040]  是否有一個「房子」,
[00:10:04.040 --> 00:10:05.040]  是否有一個「房子」,
[00:10:05.040 --> 00:10:06.040]  是否有一個「房子」,
[00:10:06.040 --> 00:10:07.040]  是否有一個「房子」,
[00:10:07.040 --> 00:10:08.040]  是否有一個「房子」,
[00:10:08.040 --> 00:10:15.040]  是否有一個「房子」,
[00:10:15.040 --> 00:10:16.040]  是否有一個「房子」,
[00:10:16.040 --> 00:10:17.040]  是否有一個「房子」,
[00:10:17.040 --> 00:10:18.040]  是否有一個「房子」,
[00:10:18.040 --> 00:10:19.040]  是否有一個「房子」,
[00:10:19.040 --> 00:10:20.040]  是否有一個「房子」,
[00:10:20.040 --> 00:10:21.040]  是否有一個「房子」,
[00:10:21.040 --> 00:10:22.040]  是否有一個「房子」,
[00:10:22.040 --> 00:10:23.040]  是否有一個「房子」,
[00:10:23.040 --> 00:10:24.040]  是否有一個「房子」,
[00:10:24.040 --> 00:10:25.040]  是否有一個「房子」,
[00:10:25.040 --> 00:10:26.040]  是否有一個「房子」,
[00:10:26.040 --> 00:10:27.040]  是否有一個「房子」,
[00:10:27.040 --> 00:10:28.040]  是否有一個「房子」,
[00:10:28.040 --> 00:10:29.040]  是否有一個「房子」,
[00:10:29.040 --> 00:10:30.040]  是否有一個「房子」,
[00:10:30.040 --> 00:10:31.040]  是否有一個「房子」,
[00:10:31.040 --> 00:10:32.040]  是否有一個「房子」,
[00:10:32.040 --> 00:10:33.040]  是否有一個「房子」,
[00:10:33.040 --> 00:10:34.040]  是否有一個「房子」,
[00:10:39.040 --> 00:10:40.040]  是否有一個「房子」,
[00:10:40.040 --> 00:10:41.040]  是否有一個「房子」,
[00:10:41.040 --> 00:10:42.040]  是否有一個「房子」,
[00:10:42.040 --> 00:10:43.040]  是否有一個「房子」,
[00:10:43.040 --> 00:10:44.040]  是否有一個「房子」,
[00:10:44.040 --> 00:10:45.040]  是否有一個「房子」,
[00:10:45.040 --> 00:10:46.040]  是否有一個「房子」,
[00:10:46.040 --> 00:10:47.040]  是否有一個「房子」,
[00:10:47.040 --> 00:10:48.040]  是否有一個「房子」,
[00:10:48.040 --> 00:10:49.040]  是否有一個「房子」,
[00:10:49.040 --> 00:10:50.040]  是否有一個「房子」,
[00:10:50.040 --> 00:10:51.040]  是否有一個「房子」,
[00:10:51.040 --> 00:10:52.040]  是否有一個「房子」,
[00:10:52.040 --> 00:10:53.040]  是否有一個「房子」,
[00:10:53.040 --> 00:10:54.040]  是否有一個「房子」,
[00:10:54.040 --> 00:10:55.040]  是否有一個「房子」,
[00:10:55.040 --> 00:10:56.040]  是否有一個「房子」,
[00:10:56.040 --> 00:10:57.040]  是否有一個「房子」,
[00:10:57.040 --> 00:10:58.040]  是否有一個「房子」,
[00:10:58.040 --> 00:10:59.040]  是否有一個「房子」,
[00:11:08.040 --> 00:11:09.040]  是否有一個「房子」,
[00:11:09.040 --> 00:11:10.040]  是否有一個「房子」,
[00:11:10.040 --> 00:11:11.040]  是否有一個「房子」,
[00:11:11.040 --> 00:11:12.040]  是否有一個「房子」,
[00:11:12.040 --> 00:11:13.040]  是否有一個「房子」,
[00:11:13.040 --> 00:11:14.040]  是否有一個「房子」,
[00:11:14.040 --> 00:11:15.040]  是否有一個「房子」,
[00:11:15.040 --> 00:11:16.040]  是否有一個「房子」,
[00:11:16.040 --> 00:11:17.040]  是否有一個「房子」,
[00:11:17.040 --> 00:11:18.040]  是否有一個「房子」,
[00:11:18.040 --> 00:11:19.040]  是否有一個「房子」,
[00:11:19.040 --> 00:11:20.040]  是否有一個「房子」,
[00:11:20.040 --> 00:11:21.040]  是否有一個「房子」,
[00:11:21.040 --> 00:11:22.040]  是否有一個「房子」,
[00:11:22.040 --> 00:11:23.040]  是否有一個「房子」,
[00:11:23.040 --> 00:11:24.040]  是否有一個「房子」,
[00:11:24.040 --> 00:11:25.040]  是否有一個「房子」,
[00:11:25.040 --> 00:11:26.040]  是否有一個「房子」,
[00:11:26.040 --> 00:11:27.040]  是否有一個「房子」,
[00:11:27.040 --> 00:11:28.040]  是否有一個「房子」,
[00:11:38.040 --> 00:11:39.040]  是否有一個「房子」,
[00:11:39.040 --> 00:11:40.040]  是否有一個「房子」,
[00:11:40.040 --> 00:11:41.040]  是否有一個「房子」,
[00:11:41.040 --> 00:11:42.040]  是否有一個「房子」,
[00:11:42.040 --> 00:11:43.040]  是否有一個「房子」,
[00:11:43.040 --> 00:11:44.040]  是否有一個「房子」,
[00:11:44.040 --> 00:11:45.040]  是否有一個「房子」,
[00:11:45.040 --> 00:11:46.040]  是否有一個「房子」,
[00:11:46.040 --> 00:11:47.040]  是否有一個「房子」,
[00:11:47.040 --> 00:11:48.040]  是否有一個「房子」,
[00:11:48.040 --> 00:11:49.040]  是否有一個「房子」,
[00:11:49.040 --> 00:11:50.040]  是否有一個「房子」,
[00:11:50.040 --> 00:11:51.040]  是否有一個「房子」,
[00:11:51.040 --> 00:11:52.040]  是否有一個「房子」,
[00:11:52.040 --> 00:11:53.040]  是否有一個「房子」,
[00:11:53.040 --> 00:11:54.040]  是否有一個「房子」,
[00:11:54.040 --> 00:11:55.040]  是否有一個「房子」,
[00:11:55.040 --> 00:11:56.040]  是否有一個「房子」,
[00:11:56.040 --> 00:11:57.040]  是否有一個「房子」,
[00:11:57.040 --> 00:11:58.040]  是否有一個「房子」,
[00:12:08.040 --> 00:12:09.040]  是否有一個「房子」,
[00:12:09.040 --> 00:12:10.040]  是否有一個「房子」,
[00:12:10.040 --> 00:12:11.040]  是否有一個「房子」,
[00:12:11.040 --> 00:12:12.040]  是否有一個「房子」,
[00:12:12.040 --> 00:12:13.040]  是否有一個「房子」,
[00:12:13.040 --> 00:12:14.040]  是否有一個「房子」,
[00:12:14.040 --> 00:12:15.040]  是否有一個「房子」,
[00:12:15.040 --> 00:12:16.040]  是否有一個「房子」,
[00:12:16.040 --> 00:12:17.040]  是否有一個「房子」,
[00:12:17.040 --> 00:12:18.040]  是否有一個「房子」,
[00:12:18.040 --> 00:12:19.040]  是否有一個「房子」,
[00:12:19.040 --> 00:12:20.040]  是否有一個「房子」,
[00:12:20.040 --> 00:12:21.040]  是否有一個「房子」,
[00:12:21.040 --> 00:12:22.040]  是否有一個「房子」,
[00:12:22.040 --> 00:12:23.040]  是否有一個「房子」,
[00:12:23.040 --> 00:12:24.040]  是否有一個「房子」,
[00:12:24.040 --> 00:12:25.040]  是否有一個「房子」,
[00:12:25.040 --> 00:12:26.040]  是否有一個「房子」,
[00:12:26.040 --> 00:12:27.040]  是否有一個「房子」,
[00:12:27.040 --> 00:12:28.040]  是否有一個「房子」,
[00:12:38.040 --> 00:12:39.040]  是否有一個「房子」,
[00:12:39.040 --> 00:12:40.040]  是否有一個「房子」,
[00:12:40.040 --> 00:12:41.040]  是否有一個「房子」,
[00:12:41.040 --> 00:12:42.040]  是否有一個「房子」,
[00:12:42.040 --> 00:12:43.040]  是否有一個「房子」,
[00:12:43.040 --> 00:12:44.040]  是否有一個「房子」,
[00:12:44.040 --> 00:12:45.040]  是否有一個「房子」,
[00:12:45.040 --> 00:12:46.040]  是否有一個「房子」,
[00:12:46.040 --> 00:12:47.040]  是否有一個「房子」,
[00:12:47.040 --> 00:12:48.040]  是否有一個「房子」,
[00:12:48.040 --> 00:12:49.040]  是否有一個「房子」,
[00:12:49.040 --> 00:12:50.040]  是否有一個「房子」,
[00:12:50.040 --> 00:12:51.040]  是否有一個「房子」,
[00:12:51.040 --> 00:12:52.040]  是否有一個「房子」,
[00:12:52.040 --> 00:12:53.040]  是否有一個「房子」,
[00:12:53.040 --> 00:12:54.040]  是否有一個「房子」,
[00:12:54.040 --> 00:12:55.040]  是否有一個「房子」,
[00:12:55.040 --> 00:12:56.040]  是否有一個「房子」,
[00:12:56.040 --> 00:12:57.040]  是否有一個「房子」,
[00:12:57.040 --> 00:12:58.040]  是否有一個「房子」,
[00:13:09.040 --> 00:13:11.040]  當我們動過腸腸之後,
[00:13:11.040 --> 00:13:13.040]  我們一起來都會一拍「什麼事」,
[00:13:13.040 --> 00:13:14.040]  我們一起來都會一拍「什麼事」,
[00:13:14.040 --> 00:13:15.040]  我們一起來都會一拍「什麼事」,
[00:13:15.040 --> 00:13:16.040]  我們一起來都會一拍「什麼事」,
[00:13:16.040 --> 00:13:17.040]  我們一起來都會一拍「什麼事」,
[00:13:17.040 --> 00:13:18.040]  我們一起來都會一拍「什麼事」,
[00:13:18.040 --> 00:13:19.040]  我們一起來都會一拍「什麼事」,
[00:13:19.040 --> 00:13:20.040]  我們一起來都會一拍「什麼事」,
[00:13:20.040 --> 00:13:21.040]  我們一起來都會一拍「什麼事」,
[00:13:21.040 --> 00:13:22.040]  我們一起來都會一拍「什麼事」,
[00:13:22.040 --> 00:13:23.040]  我們一起來都會一拍「什麼事」,
[00:13:23.040 --> 00:13:24.040]  我們一起來都會一拍「什麼事」,
[00:13:24.040 --> 00:13:25.040]  我們一起來都會一拍「什麼事」,
[00:13:25.040 --> 00:13:26.040]  我們一起來都會一拍「什麼事」,
[00:13:26.040 --> 00:13:39.040]  我們一起來都會一拍「什麼事」,
[00:13:39.040 --> 00:13:40.040]  我們一起來都會一拍「什麼事」,
[00:13:40.040 --> 00:13:41.040]  我們一起來都會一拍「什麼事」,
[00:13:41.040 --> 00:13:42.040]  我們一起來都會一拍「什麼事」,
[00:13:42.040 --> 00:13:43.040]  我們一起來都會一拍「什麼事」,
[00:13:43.040 --> 00:13:44.040]  我們一起來都會一拍「什麼事」,
[00:13:44.040 --> 00:13:45.040]  我們一起來都會一拍「什麼事」,
[00:13:45.040 --> 00:13:46.040]  我們一起來都會一拍「什麼事」,
[00:13:46.040 --> 00:13:47.040]  我們一起來都會一拍「什麼事」,
[00:13:47.040 --> 00:13:48.040]  我們一起來都會一拍「什麼事」,
[00:13:48.040 --> 00:13:49.040]  我們一起來都會一拍「什麼事」,
[00:13:49.040 --> 00:13:50.040]  我們一起來都會一拍「什麼事」,
[00:13:50.040 --> 00:13:51.040]  我們一起來都會一拍「什麼事」,
[00:13:51.040 --> 00:13:52.040]  我們一起來都會一拍「什麼事」,
[00:13:52.040 --> 00:13:53.040]  我們一起來都會一拍「什麼事」,
[00:13:53.040 --> 00:13:56.040]  我們一起來都會一拍「什麼事」,
[00:13:56.040 --> 00:13:57.040]  我們一起來都會一拍「什麼事」,
[00:13:57.040 --> 00:13:58.040]  我們一起來都會一拍「什麼事」,
[00:13:58.040 --> 00:13:59.040]  我們一起來都會一拍「什麼事」,
[00:13:59.040 --> 00:14:00.040]  我們一起來都會一拍「什麼事」,
[00:14:00.040 --> 00:14:01.040]  我們一起來都會一拍「什麼事」,
[00:14:01.040 --> 00:14:02.040]  我們一起來都會一拍「什麼事」,
[00:14:02.040 --> 00:14:03.040]  我們一起來都會一拍「什麼事」,
[00:14:03.040 --> 00:14:04.040]  我們一起來都會一拍「什麼事」,
[00:14:04.040 --> 00:14:05.040]  我們一起來都會一拍「什麼事」,
[00:14:05.040 --> 00:14:06.040]  我們一起來都會一拍「什麼事」,
[00:14:06.040 --> 00:14:07.040]  我們一起來都會一拍「什麼事」,
[00:14:07.040 --> 00:14:08.040]  我們一起來都會一拍「什麼事」,
[00:14:08.040 --> 00:14:09.040]  我們一起來都會一拍「什麼事」,
[00:14:09.040 --> 00:14:10.040]  我們一起來都會一拍「什麼事」,
[00:14:10.040 --> 00:14:31.040]  我們一起來都會一拍「什麼事」,
[00:14:31.040 --> 00:14:32.040]  我們一起來都會一拍「什麼事」,
[00:14:32.040 --> 00:14:33.040]  我們一起來都會一拍「什麼事」,
[00:14:33.040 --> 00:14:34.040]  我們一起來都會一拍「什麼事」,
[00:14:34.040 --> 00:14:35.040]  我們一起來都會一拍「什麼事」,
[00:14:35.040 --> 00:14:36.040]  我們一起來都會一拍「什麼事」,
[00:14:36.040 --> 00:14:37.040]  我們一起來都會一拍「什麼事」,
[00:14:37.040 --> 00:14:38.040]  我們一起來都會一拍「什麼事」,
[00:14:38.040 --> 00:14:39.040]  我們一起來都會一拍「什麼事」,
[00:14:39.040 --> 00:14:40.040]  我們一起來都會一拍「什麼事」,
[00:14:40.040 --> 00:14:41.040]  我們一起來都會一拍「什麼事」,
[00:14:41.040 --> 00:14:42.040]  我們一起來都會一拍「什麼事」,
[00:14:42.040 --> 00:14:43.040]  我們一起來都會一拍「什麼事」,
[00:14:43.040 --> 00:14:44.040]  我們一起來都會一拍「什麼事」,
[00:14:44.040 --> 00:14:45.040]  我們一起來都會一拍「什麼事」,
[00:14:45.040 --> 00:14:46.040]  我們一起來都會一拍「什麼事」,
[00:14:46.040 --> 00:14:47.040]  我們一起來都會一拍「什麼事」,
[00:14:47.040 --> 00:14:48.040]  我們一起來都會一拍「什麼事」,
[00:14:48.040 --> 00:14:49.040]  我們一起來都會一拍「什麼事」,
[00:14:49.040 --> 00:14:50.040]  我們一起來都會一拍「什麼事」,
[00:14:50.040 --> 00:14:51.040]  我們一起來都會一拍「什麼事」,
[00:14:51.040 --> 00:14:52.040]  我們一起來都會一拍「什麼事」,
[00:14:52.040 --> 00:14:53.040]  我們一起來都會一拍「什麼事」,
[00:14:53.040 --> 00:14:54.040]  我們一起來都會一拍「什麼事」,
[00:14:54.040 --> 00:15:09.040]  我們一起來都會一拍「什麼事」,
[00:15:09.040 --> 00:15:10.040]  我們一起來都會一拍「什麼事」,
[00:15:10.040 --> 00:15:11.040]  我們一起來都會一拍「什麼事」,
[00:15:11.040 --> 00:15:12.040]  我們一起來都會一拍「什麼事」,
